AvgDiscRet,Bound,BatchSize,J,VarJ,IterType,VarRet,AvgNormIw,ESSRenyi,MaxVanillaIw,VarDiscRet,AvgVanillaIw,EpsThisIter,VarNormIw,renyi2,SamplesThisIter,AvgEpLen,VarVanillaIw,MinVanillaIw,MaxNormIw,AvgRet,VanillaAvgRet,delta,MinNormIw,ESSClassic
-59.4905175742,-92.6705,100,-10602.2,177.822,1,276.787052405,9.67867e-06,4.99896325936e-12,1.95877,276.787052405,0.994191,574,1.35204e-12,30.627,50000,87.1080139373,0.0142658,0.130941,1.90691e-05,-59.4905175742,-59.4905175742,0.2,1.27474e-06,3.33699322003
-58.5154586704,-63.2492,100,-10214.3,224.107,1,68.2312249831,9.54563e-06,3.82075821079e-12,9.87924,68.2312249831,0.978235,582,2.36814e-11,30.8957,50000,85.910652921,0.248706,0.00186562,9.64017e-05,-58.5154586704,-58.5154586704,0.2,1.82047e-08,3.55122946209
-59.2983708658,-92.5764,100,-10576.8,174.766,1,270.62922613,9.64506e-06,4.85933047357e-12,1.67676,270.62922613,0.996977,576,1.18908e-12,30.6553,50000,86.8055555556,0.0127049,0.12338,1.62214e-05,-59.2983708658,-59.2983708658,0.2,1.19362e-06,3.39165453162
-59.7880732669,-92.8258,100,-10629.5,225.427,1,482.998455736,9.71251e-06,5.14459976399e-12,1.72416,482.998455736,0.993165,572,1.47202e-12,30.5982,50000,87.4125874126,0.015392,0.0993509,1.68612e-05,-59.7880732669,-59.7880732669,0.2,9.71588e-07,3.30166618317
-58.6089349094,-63.8263,100,-10268.9,204.312,1,66.2803211937,9.54563e-06,3.44930594061e-12,9.77935,66.2803211937,0.971474,582,1.95416e-11,30.998,50000,85.910652921,0.202402,0.00925208,9.60912e-05,-58.6089349094,-58.6089349094,0.2,9.09102e-08,3.35989376635
-60.0928814935,-92.5526,100,-10616.5,267.237,1,710.8342505,9.74659e-06,3.82479042859e-12,2.69433,710.8342505,0.989409,570,2.12993e-12,30.8947,50000,87.7192982456,0.0219489,0.0595928,2.65416e-05,-60.0928814935,-60.0928814935,0.2,5.87043e-07,3.36132011618
-58.2591996364,-62.2806,100,-10114.7,195.971,1,54.9773913851,9.48047e-06,1.27984742606e-12,12.3734,54.9773913851,0.950008,586,3.04701e-11,31.9895,50000,85.3242320819,0.305962,0.0017494,0.000123479,-58.2591996364,-58.2591996364,0.2,1.74579e-08,3.78243086757
-57.8775408895,-62.4322,100,-10096.1,118.658,1,57.7286756562,9.43218e-06,2.57193082586e-12,5.37027,57.7286756562,0.942561,589,2.21977e-11,31.2915,50000,84.8896434635,0.221668,0.00151043,5.37401e-05,-57.8775408895,-57.8775408895,0.2,1.51148e-08,3.61790217774
-58.1187659769,-62.4618,100,-10261.0,244.357,1,59.8777232149,9.48047e-06,1.58789089843e-12,13.3515,59.8777232149,0.993018,586,1.72937e-11,31.7738,50000,85.3242320819,0.189733,0.0111848,0.000127469,-58.1187659769,-58.1187659769,0.2,1.06783e-07,3.91719253858
-59.6995705529,-78.5421,100,-10606.9,133.399,1,117.768342743,9.76372e-06,2.40698888158e-12,2.82342,117.768342743,0.985005,569,3.47458e-12,31.3578,50000,87.8734622144,0.035363,0.0341472,2.79867e-05,-59.6995705529,-59.6995705529,0.2,3.38479e-07,3.36462674295
-59.4238810099,-92.2794,100,-10552.0,210.027,1,477.077388717,9.64506e-06,2.52529952868e-12,1.68458,477.077388717,0.992604,576,1.46285e-12,31.3098,50000,86.8055555556,0.0154932,0.0806818,1.63689e-05,-59.4238810099,-59.4238810099,0.2,7.83979e-07,3.31900711504
-59.4958247307,-92.8697,100,-10609.0,177.565,1,276.721108304,9.69556e-06,2.56333110638e-12,2.25436,276.721108304,0.993721,573,1.24318e-12,31.2949,50000,87.260034904,0.0130592,0.128012,2.19954e-05,-59.4958247307,-59.4958247307,0.2,1.24899e-06,3.33533793383
-59.221902895,-91.9875,100,-10519.3,209.126,1,474.207245027,9.61169e-06,2.37391528393e-12,1.75323,474.207245027,0.994573,578,1.4071e-12,31.3717,50000,86.5051903114,0.015066,0.0899768,1.69435e-05,-59.221902895,-59.221902895,0.2,8.69548e-07,3.37536084461
-59.3876143092,-92.1082,100,-10529.2,213.158,1,488.100314376,9.62835e-06,2.10529950277e-12,2.11548,488.100314376,0.992904,577,1.71019e-12,31.4917,50000,86.6551126516,0.0181868,0.0670521,2.05142e-05,-59.3876143092,-59.3876143092,0.2,6.50215e-07,3.36046177044
-59.2723057944,-92.0024,100,-10522.4,214.248,1,480.396840439,9.62835e-06,2.15015438693e-12,1.81187,480.396840439,0.993578,577,1.5115e-12,31.4707,50000,86.6551126516,0.0160957,0.0654469,1.75581e-05,-59.2723057944,-59.2723057944,0.2,6.34218e-07,3.34101064753
-58.3493959439,-63.0583,100,-10251.3,96.1367,1,45.4349520603,9.49668e-06,1.76399262156e-12,5.82528,45.4349520603,0.937253,585,1.80502e-11,31.6686,50000,85.4700854701,0.175814,0.00451413,5.90244e-05,-58.3493959439,-58.3493959439,0.2,4.57392e-08,3.78308590387
-60.0968707258,-93.0636,100,-10660.2,218.501,1,494.290085922,9.76372e-06,1.9611724619e-12,1.94587,494.290085922,0.992007,569,1.68639e-12,31.5626,50000,87.8734622144,0.0174083,0.0787479,1.9152e-05,-60.0968707258,-60.0968707258,0.2,7.75067e-07,3.29477033473
-58.4711007456,-64.8214,100,-10254.3,126.659,1,59.8128692642,9.54563e-06,1.64446963677e-12,5.91607,59.8128692642,0.954412,582,1.61766e-11,31.7388,50000,85.910652921,0.161715,0.0037652,5.917e-05,-58.4711007456,-58.4711007456,0.2,3.76579e-08,3.72010398137
-59.8480300411,-93.1964,100,-10652.8,186.506,1,308.002385919,9.76372e-06,1.38240724157e-12,1.71486,308.002385919,0.991811,569,1.47933e-12,31.9124,50000,87.8734622144,0.0152648,0.125069,1.68816e-05,-59.8480300411,-59.8480300411,0.2,1.23122e-06,3.29748075708
-60.4240281805,-92.8306,100,-10669.9,277.719,1,709.341074945,9.79816e-06,1.47350556741e-12,2.64682,709.341074945,0.990563,567,2.40276e-12,31.8485,50000,88.1834215168,0.0245576,0.105372,2.6181e-05,-60.4240281805,-60.4240281805,0.2,1.04229e-06,3.34919208567
-58.4861795355,-62.4599,100,-10195.5,253.47,1,67.862564877,9.52925e-06,7.87909294588e-13,14.4056,67.862564877,0.979469,583,2.77799e-11,32.4746,50000,85.7632933105,0.29349,0.00352192,0.000140152,-58.4861795355,-58.4861795355,0.2,3.42647e-08,3.66836225944
-61.5676337341,-94.3932,100,-10833.0,304.002,1,935.661978095,9.95619e-06,7.74203984845e-13,2.51308,935.661978095,0.98437,558,2.59657e-12,32.4921,50000,89.605734767,0.0253823,0.0687911,2.5418e-05,-61.5676337341,-61.5676337341,0.2,6.95772e-07,3.29721518864
-58.8429190096,-91.752,100,-10466.6,195.66,1,290.570055978,9.57854e-06,7.50404267999e-13,2.69962,290.570055978,0.994316,580,1.63655e-12,32.5233,50000,86.2068965517,0.0176352,0.0848601,2.60062e-05,-58.8429190096,-58.8429190096,0.2,8.17483e-07,3.35607231296
-58.7504892057,-63.2701,100,-10265.0,112.36,1,54.7400768475,9.59509e-06,6.19468875678e-13,4.72142,54.7400768475,0.935891,579,2.22558e-11,32.7151,50000,86.3557858377,0.211736,0.00220303,4.84056e-05,-58.7504892057,-58.7504892057,0.2,2.25863e-08,3.63456775042
-58.6543744638,-91.547,100,-10440.2,190.189,1,280.217693392,9.52925e-06,6.16230523959e-13,2.52854,280.217693392,0.994694,583,1.52759e-12,32.7203,50000,85.7632933105,0.0166444,0.138595,2.42236e-05,-58.6543744638,-58.6543744638,0.2,1.32776e-06,3.42611830734
-57.8950957223,-62.4998,100,-10143.8,109.638,1,47.0785632163,9.44822e-06,4.86050537777e-13,6.12509,47.0785632163,0.922253,588,1.95032e-11,32.9576,50000,85.0340136054,0.185826,0.00419391,6.27498e-05,-57.8950957223,-57.8950957223,0.2,4.29655e-08,3.74662589263
-59.882528941,-92.7526,100,-10630.5,229.474,1,493.312543026,9.69556e-06,5.44234506393e-13,2.53685,493.312543026,0.990422,573,1.72421e-12,32.8446,50000,87.260034904,0.0179923,0.0879858,2.4834e-05,-59.882528941,-59.882528941,0.2,8.61321e-07,3.41522181782
-58.5312237864,-62.1693,100,-10125.5,268.349,1,59.8442779462,9.56206e-06,2.80843414365e-13,15.198,59.8442779462,0.970934,581,3.6453e-11,33.5061,50000,86.0585197935,0.375846,0.00135947,0.000149674,-58.5312237864,-58.5312237864,0.2,1.33885e-08,3.81566696872
-60.6297251492,-92.6973,100,-10647.9,286.636,1,931.627645727,9.81547e-06,3.02140063527e-13,2.34436,931.627645727,0.988196,566,2.65777e-12,33.4331,50000,88.3392226148,0.026939,0.0566607,2.32859e-05,-60.6297251492,-60.6297251492,0.2,5.62795e-07,3.34738517606
-61.3532738894,-93.4662,100,-10769.9,308.502,1,1002.29729485,9.92063e-06,3.22629148914e-13,2.18082,1002.29729485,0.987039,560,2.72787e-12,33.3674,50000,89.2857142857,0.0270031,0.0495582,2.19192e-05,-61.3532738894,-61.3532738894,0.2,4.98104e-07,3.31617828844
-58.6388998039,-63.1158,100,-10230.7,166.061,1,59.2684880528,9.56206e-06,2.81431114787e-13,9.15208,59.2684880528,0.95926,581,2.4365e-11,33.5041,50000,86.0585197935,0.245209,0.00179971,9.12295e-05,-58.6388998039,-58.6388998039,0.2,1.79398e-08,3.50013055404
-58.6382226127,-63.1307,100,-10185.7,145.653,1,65.3415805857,9.57854e-06,2.14646960546e-13,7.9445,65.3415805857,0.940097,580,2.59653e-11,33.775,50000,86.2068965517,0.250115,0.00292818,8.09456e-05,-58.6382226127,-58.6382226127,0.2,2.98349e-08,3.52258239522
-58.1311408348,-74.7053,100,-10340.7,116.616,1,91.4688379035,9.44822e-06,2.95154499237e-13,2.27921,91.4688379035,0.986578,588,3.30145e-12,33.4564,50000,85.0340136054,0.0359971,0.106717,2.18275e-05,-58.1311408348,-58.1311408348,0.2,1.022e-06,3.47929431364
-58.2259061832,-65.4076,100,-10186.5,213.992,1,67.0645098171,9.49668e-06,2.6367504095e-13,8.07515,67.0645098171,0.969361,585,1.67077e-11,33.5692,50000,85.4700854701,0.174078,0.0187907,7.91109e-05,-58.2259061832,-58.2259061832,0.2,1.84089e-07,3.45410518401
-59.2809464164,-91.9173,100,-10506.9,219.6,1,500.156334656,9.59509e-06,1.87991320951e-13,1.92062,500.156334656,0.992039,579,1.7329e-12,33.9076,50000,86.3557858377,0.0185239,0.087409,1.85764e-05,-59.2809464164,-59.2809464164,0.2,8.45428e-07,3.35174476194
-58.0740847448,-65.205,100,-10245.1,98.58,1,55.1208103255,9.46432e-06,1.93715528474e-13,3.59941,55.1208103255,0.949993,587,1.11729e-11,33.8776,50000,85.1788756388,0.112571,0.0105627,3.58592e-05,-58.0740847448,-58.0740847448,0.2,1.05231e-07,3.77497171968
