MaxNormIw,MinNormIw,eRenyi2,BatchSize,VarVanillaIw,VarRet,AvgVanillaIw,MinVanillaIw,VanillaAvgRet,MaxVanillaIw,AvgRet,AvgDiscRet,AvgEpLen,VarJ,Delta,ESSClassic,J,VarNormIw,ESSRenyi,IterType,VarDiscRet,AvgNormIw,Bound,EpsThisIter
0.010639,0.0081637,1.00171,100,0.00156182,8.19573566391,1.00538,0.820763,-106.77788037,1.06963,-106.77788037,-106.77788037,18.01,2.68684,0.2,99.8472581991,-106.734,1.54514e-07,99.8288466367,1,8.19573566391,0.01,-131.536,100
0.0107953,0.00893276,1.00107,100,0.00123327,4.76229596482,0.996824,0.89044,-106.567300681,1.0761,-106.567300681,-106.567300681,18.17,2.17306,0.2,99.8772749982,-106.544,1.24114e-07,99.8932429644,1,4.76229596482,0.01,-129.287,100
0.0114501,0.00958339,1.00076,100,0.00119903,3.40479376611,1.00295,0.961165,-106.54168315,1.14838,-106.54168315,-106.54168315,16.41,1.83121,0.2,99.8820936681,-106.528,1.192e-07,99.9244069711,1,3.40479376611,0.01,-129.238,100
0.0109105,0.0093158,1.0008,100,0.00066172,3.95890181716,1.00106,0.93257,-106.501072392,1.09221,-106.501072392,-106.501072392,19.52,1.97043,0.2,99.9346794153,-106.483,6.60316e-08,99.9195984257,1,3.95890181716,0.01,-128.761,100
0.0105789,0.0092854,1.00059,100,0.000558638,4.52377151851,1.00027,0.928794,-106.523850933,1.05818,-106.523850933,-106.523850933,15.67,2.10282,0.2,99.9447287252,-106.511,5.58333e-08,99.9409428532,1,4.52377151851,0.01,-128.875,100
0.0105033,0.00879656,1.00129,100,0.00129028,4.39675326672,0.998003,0.8779,-106.714103352,1.04823,-106.714103352,-106.714103352,20.09,2.06668,0.2,99.871922198,-106.685,1.29545e-07,99.8712292652,1,4.39675326672,0.01,-129.27,100
0.0102595,0.00973403,1.00014,100,0.00012849,3.45564604816,1.00027,0.973667,-106.220115966,1.02622,-106.220115966,-106.220115966,22.31,1.84926,0.2,99.9872673995,-106.217,1.2842e-08,99.9859471999,1,3.45564604816,0.01,-128.535,100
0.0110507,0.00932245,1.00072,100,0.000880841,3.91412005672,1.00063,0.932828,-106.501277587,1.10576,-106.501277587,-106.501277587,19.89,1.97519,0.2,99.9129912199,-106.485,8.7974e-08,99.9283946061,1,3.91412005672,0.01,-128.858,100
0.0104316,0.00933251,1.0003,100,0.000418331,3.41542467168,0.996004,0.929521,-106.27365913,1.03899,-106.27365913,-106.27365913,21.0,1.83565,0.2,99.9583004862,-106.267,4.21695e-08,99.9701589015,1,3.41542467168,0.01,-128.45,100
0.0103162,0.00862813,1.00059,100,0.000828751,6.12967888811,0.996253,0.85958,-106.79834147,1.02775,-106.79834147,-106.79834147,20.95,2.4285,0.2,99.9174127139,-106.784,8.34998e-08,99.9414548505,1,6.12967888811,0.01,-130.223,100
0.0111796,0.00839267,1.002,100,0.0022643,5.72836708977,1.00358,0.842272,-106.887543815,1.12196,-106.887543815,-106.887543815,18.63,2.31475,0.2,99.7779460721,-106.842,2.24817e-07,99.8004730066,1,5.72836708977,0.01,-130.322,100
0.0110936,0.00923338,1.00145,100,0.00126197,7.85530055462,0.994172,0.917957,-106.63847425,1.1029,-106.63847425,-106.63847425,18.41,2.92675,0.2,99.873761482,-106.606,1.27681e-07,99.8555009453,1,7.85530055462,0.01,-129.543,100
0.0108461,0.00760356,1.00193,100,0.00339121,5.09010851776,0.989803,0.752603,-106.80577642,1.07355,-106.80577642,-106.80577642,17.01,2.25385,0.2,99.6584614989,-106.763,3.46143e-07,99.8076450589,1,5.09010851776,0.01,-129.131,100
0.0103196,0.00920767,1.00045,100,0.000399346,5.11418045416,0.996729,0.917755,-106.681580716,1.02858,-106.681580716,-106.681580716,18.16,2.25418,0.2,99.9602164713,-106.671,4.01972e-08,99.9546018799,1,5.11418045416,0.01,-129.133,100
0.011001,0.00953943,1.00062,100,0.00072692,4.49693578483,1.00261,0.956435,-106.678597528,1.10297,-106.678597528,-106.678597528,18.22,2.08735,0.2,99.9284443027,-106.664,7.23136e-08,99.9380019471,1,4.49693578483,0.01,-129.215,100
0.0104221,0.00827048,1.00076,100,0.00115336,4.49810861651,0.995877,0.823638,-106.958740558,1.03792,-106.958740558,-106.958740558,20.29,2.07034,0.2,99.8849892524,-106.941,1.16293e-07,99.9242522335,1,4.49810861651,0.01,-129.953,100
0.0102843,0.00895956,1.0003,100,0.000346175,4.94183048193,0.997017,0.893284,-106.66391145,1.02536,-106.66391145,-106.66391145,21.59,2.20839,0.2,99.9655089012,-106.657,3.48249e-08,99.9702899536,1,4.94183048193,0.01,-129.22,100
0.0113546,0.0082401,1.0021,100,0.0022402,6.27599988541,1.00357,0.826954,-106.523650508,1.13952,-106.523650508,-106.523650508,21.67,2.43276,0.2,99.7803045073,-106.472,2.22428e-07,99.790595311,1,6.27599988541,0.01,-130.045,100
0.0109504,0.00955183,1.00066,100,0.000735944,4.37090202578,1.00482,0.959785,-106.85861777,1.10032,-106.85861777,-106.85861777,17.76,2.07474,0.2,99.9278693605,-106.843,7.28903e-08,99.9336206753,1,4.37090202578,0.01,-129.221,100
0.0118488,0.00829041,1.00293,100,0.00380259,10.1330508568,0.997602,0.827054,-106.357345882,1.18204,-106.357345882,-106.357345882,18.79,3.29271,0.2,99.6231596254,-106.293,3.82089e-07,99.7074011452,1,10.1330508568,0.01,-128.823,100
0.0106194,0.00964324,1.00037,100,0.000363831,3.15147509422,1.0014,0.965678,-106.314401242,1.06343,-106.314401242,-106.314401242,16.6,1.76307,0.2,99.9640722627,-106.306,3.62812e-08,99.9631778932,1,3.15147509422,0.01,-128.448,100
0.010387,0.00923112,1.00045,100,0.00042991,3.56218732119,0.999789,0.922917,-106.707722902,1.03849,-106.707722902,-106.707722902,17.38,1.86438,0.2,99.9574631017,-106.697,4.30091e-08,99.9545423294,1,3.56218732119,0.01,-129.005,100
0.0103753,0.00921391,1.00051,100,0.00047819,5.15769263618,0.999367,0.920809,-106.466150082,1.03687,-106.466150082,-106.466150082,19.99,2.24321,0.2,99.9526159482,-106.454,4.78796e-08,99.9488377203,1,5.15769263618,0.01,-129.567,100
0.0108497,0.00919293,1.00077,100,0.000638661,5.03262805277,1.00194,0.921078,-106.625061667,1.08708,-106.625061667,-106.625061667,20.42,2.25247,0.2,99.9370683543,-106.608,6.36187e-08,99.922871519,1,5.03262805277,0.01,-128.915,100
0.0104486,0.00945491,1.00033,100,0.000334479,3.43881994016,1.00022,0.945695,-106.404137239,1.04508,-106.404137239,-106.404137239,17.29,1.83854,0.2,99.966938078,-106.397,3.34335e-08,99.9667040144,1,3.43881994016,0.01,-129.164,100
0.0107183,0.00941248,1.00048,100,0.000601193,3.88207866901,0.999956,0.941206,-106.192705867,1.07178,-106.192705867,-106.192705867,17.81,1.94766,0.2,99.9405451646,-106.182,6.01246e-08,99.9515291666,1,3.88207866901,0.01,-128.542,100
0.0177834,0.0071022,1.02203,100,0.0176861,27.6724891999,0.989542,0.702792,-106.244659722,1.75975,-106.244659722,-106.244659722,16.77,8.73449,0.2,98.2432910046,-105.808,1.80619e-06,97.8445434276,1,27.6724891999,0.01,-128.567,100
0.0108333,0.0096651,1.00046,100,0.000488124,3.75741969101,1.00156,0.968019,-106.798331063,1.08502,-106.798331063,-106.798331063,18.88,1.92376,0.2,99.9518595255,-106.788,4.86604e-08,99.9538753686,1,3.75741969101,0.01,-129.138,100
0.0111003,0.00937648,1.00059,100,0.00104583,3.50718168452,1.00138,0.938944,-106.34650696,1.11156,-106.34650696,-106.34650696,18.6,1.85618,0.2,99.8968518508,-106.334,1.04295e-07,99.9411928978,1,3.50718168452,0.01,-128.626,100
0.0106118,0.00912088,1.00065,100,0.000765814,2.61946394886,0.998682,0.910886,-106.266734554,1.05978,-106.266734554,-106.266734554,18.94,1.60565,0.2,99.9240077384,-106.253,7.67837e-08,99.9354779067,1,2.61946394886,0.01,-128.393,100
0.0120912,0.00952763,1.00113,100,0.00178023,4.34544191444,1.00478,0.957322,-106.663109991,1.21491,-106.663109991,-106.663109991,23.78,2.10327,0.2,99.825739484,-106.639,1.76331e-07,99.8871409509,1,4.34544191444,0.01,-128.878,100
0.0107543,0.00933133,1.00041,100,0.000438956,4.25908804955,1.00142,0.934463,-106.75386901,1.07697,-106.75386901,-106.75386901,19.36,2.03898,0.2,99.9566950597,-106.744,4.37707e-08,99.9594733514,1,4.25908804955,0.01,-129.344,100
0.0104733,0.0096162,1.00036,100,0.000227248,3.53386040393,0.998583,0.960257,-106.79503669,1.04585,-106.79503669,-106.79503669,19.15,1.86349,0.2,99.977457529,-106.787,2.27893e-08,99.9642738232,1,3.53386040393,0.01,-129.154,100
0.0141742,0.00674925,1.01278,100,0.0126535,87.8942717462,1.00262,0.676692,-105.465826311,1.42113,-105.465826311,-105.465826311,19.71,11.6084,0.2,98.7691721603,-105.202,1.25876e-06,98.7376666313,1,87.8942717462,0.01,-127.708,100
0.0111724,0.0093534,1.00105,100,0.00085244,6.65442098537,1.00799,0.942809,-106.856759244,1.12616,-106.856759244,-106.856759244,22.66,2.49786,0.2,99.9169825165,-106.831,8.38987e-08,99.895146279,1,6.65442098537,0.01,-131.271,100
0.0102474,0.0093266,1.00048,100,0.000375333,4.04978397898,1.0014,0.93397,-106.371578221,1.02617,-106.371578221,-106.371578221,18.51,1.97998,0.2,99.9629872478,-106.361,3.7428e-08,99.951541076,1,4.04978397898,0.01,-129.011,100
0.0104095,0.0079999,1.0012,100,0.00162494,3.07300191336,1.00109,0.800865,-106.222444346,1.04209,-106.222444346,-106.222444346,16.99,1.71692,0.2,99.8397238538,-106.195,1.62139e-07,99.879862331,1,3.07300191336,0.01,-128.441,100
0.0115835,0.00929548,1.00092,100,0.000860711,4.45777417504,1.0006,0.930107,-106.723569159,1.15905,-106.723569159,-106.723569159,19.45,2.10877,0.2,99.9149499542,-106.703,8.59677e-08,99.907936055,1,4.45777417504,0.01,-129.157,100
0.0104642,0.00907981,1.00048,100,0.000510137,3.90975900521,0.999639,0.907653,-106.550874721,1.04605,-106.550874721,-106.550874721,20.63,1.96774,0.2,99.9494600113,-106.54,5.10505e-08,99.952148458,1,3.90975900521,0.01,-129.099,100
0.011398,0.00937521,1.00123,100,0.00160387,4.76598213455,1.00181,0.93922,-106.51370766,1.14186,-106.51370766,-106.51370766,22.11,2.18532,0.2,99.8420570981,-106.485,1.59807e-07,99.8775196023,1,4.76598213455,0.01,-129.345,100
0.0105662,0.00916802,1.00054,100,0.000657678,4.98262297092,1.00263,0.919216,-106.981862762,1.0594,-106.981862762,-106.981862762,19.4,2.19825,0.2,99.9352758087,-106.969,6.54228e-08,99.9464560302,1,4.98262297092,0.01,-129.597,100
0.010306,0.00957276,1.00018,100,0.000140255,4.26841113477,0.99902,0.956337,-106.773481212,1.02959,-106.773481212,-106.773481212,17.0,2.05589,0.2,99.9860641479,-106.77,1.4053e-08,99.9821098868,1,4.26841113477,0.01,-129.486,100
0.0109342,0.00963091,1.00047,100,0.000385111,5.69558236398,0.998278,0.961433,-106.411759331,1.09154,-106.411759331,-106.411759331,26.08,2.35821,0.2,99.9617179923,-106.4,3.8644e-08,99.9528511248,1,5.69558236398,0.01,-128.846,100
0.0113686,0.00871908,1.00306,100,0.00270534,18.8944761321,0.996634,0.868974,-106.243669697,1.13304,-106.243669697,-106.243669697,18.67,4.78226,0.2,99.7310743954,-106.177,2.72364e-07,99.6950299545,1,18.8944761321,0.01,-128.588,100
0.010678,0.00965361,1.00041,100,0.000291512,4.47141251744,0.996496,0.961978,-106.735026485,1.06406,-106.735026485,-106.735026485,19.09,2.1044,0.2,99.9709394791,-106.726,2.93565e-08,99.9594852626,1,4.47141251744,0.01,-129.258,100
0.0106979,0.00968727,1.00073,100,0.000508071,3.53454360393,0.997033,0.965852,-106.663927659,1.06661,-106.663927659,-106.663927659,20.69,1.88205,0.2,99.9494158535,-106.648,5.11099e-08,99.9269304524,1,3.53454360393,0.01,-128.867,100
0.0110425,0.00961866,1.0005,100,0.000648897,4.10051010665,1.00268,0.964441,-107.392215661,1.10721,-107.392215661,-107.392215661,18.78,2.00849,0.2,99.9361224409,-107.381,6.45436e-08,99.9498856998,1,4.10051010665,0.01,-130.12,100
0.0111028,0.00919365,1.00086,100,0.000911271,4.79641958902,1.00228,0.921462,-106.487584283,1.11281,-106.487584283,-106.487584283,20.3,2.16293,0.2,99.9102765621,-106.468,9.07127e-08,99.9139097048,1,4.79641958902,0.01,-128.807,100
0.010738,0.00903022,1.00115,100,0.00120748,5.40066028174,0.999263,0.902356,-106.404361132,1.07301,-106.404361132,-106.404361132,21.98,2.29527,0.2,99.8804627254,-106.378,1.20926e-07,99.8850952186,1,5.40066028174,0.01,-129.638,100
0.012016,0.00898038,1.00099,100,0.00158178,6.10271068279,1.00145,0.899343,-106.571540836,1.20334,-106.571540836,-106.571540836,18.49,2.44282,0.2,99.8440982972,-106.548,1.5772e-07,99.9014158344,1,6.10271068279,0.01,-130.224,100
0.0105906,0.00909572,1.00092,100,0.00087817,4.46566883444,1.00304,0.912334,-106.676313672,1.06227,-106.676313672,-106.676313672,20.33,2.092,0.2,99.9136978093,-106.655,8.72861e-08,99.907912257,1,4.46566883444,0.01,-129.165,100
0.0107861,0.0097157,1.00049,100,0.000516692,3.12244058124,0.999299,0.970889,-106.869201377,1.07786,-106.869201377,-106.869201377,19.75,1.75517,0.2,99.9487790887,-106.859,5.17418e-08,99.9515172572,1,3.12244058124,0.01,-129.137,100
0.0103702,0.00924732,1.00033,100,0.000339544,6.26053433056,0.99907,0.923872,-106.953213993,1.03606,-106.953213993,-106.953213993,20.94,2.48678,0.2,99.9663620768,-106.946,3.40177e-08,99.9673234938,1,6.26053433056,0.01,-130.289,100
0.0104646,0.00903938,1.00062,100,0.000732713,3.98295272214,1.00161,0.905396,-106.648161058,1.04815,-106.648161058,-106.648161058,19.99,1.97925,0.2,99.9277604296,-106.635,7.30355e-08,99.9382996018,1,3.98295272214,0.01,-128.918,100
0.0108893,0.00856379,1.0014,100,0.00127585,4.72549134252,1.00061,0.856901,-106.67593861,1.08959,-106.67593861,-106.67593861,19.84,2.1096,0.2,99.8739981886,-106.644,1.2743e-07,99.8603865369,1,4.72549134252,0.01,-129.622,100
0.011404,0.00950243,1.00089,100,0.00126231,4.60989509126,1.00213,0.95227,-106.609902676,1.14283,-106.609902676,-106.609902676,19.6,2.13697,0.2,99.8756827735,-106.59,1.25694e-07,99.9114225805,1,4.60989509126,0.01,-129.428,100
0.0106616,0.00810326,1.002,100,0.00237445,4.9838798597,0.996727,0.807675,-106.565282274,1.06267,-106.565282274,-106.565282274,18.7,2.13934,0.2,99.7639347065,-106.519,2.39006e-07,99.8005561205,1,4.9838798597,0.01,-129.907,100
0.01159,0.00892184,1.0011,100,0.00154382,4.12121047263,1.00376,0.895535,-106.299120899,1.16335,-106.299120899,-106.299120899,17.73,2.01837,0.2,99.8485619182,-106.275,1.53229e-07,99.8898528649,1,4.12121047263,0.01,-128.674,100
0.0108952,0.00745123,1.00251,100,0.00356578,4.47243678185,0.992368,0.739436,-106.901112508,1.0812,-106.901112508,-106.901112508,17.6,1.95568,0.2,99.642849076,-106.839,3.62084e-07,99.7497162785,1,4.47243678185,0.01,-130.367,100
0.0119669,0.00930041,1.00096,100,0.00157533,4.3126416649,1.00284,0.93268,-106.279733717,1.20009,-106.279733717,-106.279733717,23.16,2.09379,0.2,99.8451558531,-106.259,1.56643e-07,99.9039500526,1,4.3126416649,0.01,-128.547,100
0.0108595,0.009603,1.0005,100,0.000525655,4.21174910845,0.999288,0.959616,-106.502004359,1.08518,-106.502004359,-106.502004359,20.55,2.04356,0.2,99.9479164385,-106.491,5.26405e-08,99.9500166988,1,4.21174910845,0.01,-129.499,100
0.011232,0.00836903,1.00213,100,0.00211295,23.6471613532,1.00237,0.83889,-106.204514139,1.12586,-106.204514139,-106.204514139,21.55,5.07124,0.2,99.7922420005,-106.157,2.10295e-07,99.7878769134,1,23.6471613532,0.01,-128.936,100
0.011214,0.00871819,1.00106,100,0.00156538,3.02909598778,1.00325,0.874655,-106.64919794,1.12505,-106.64919794,-106.64919794,18.44,1.73262,0.2,99.8462630583,-106.628,1.55524e-07,99.8944206317,1,3.02909598778,0.01,-128.869,100
0.0109432,0.00928665,1.001,100,0.000880127,4.32333271241,1.00478,0.933102,-106.598914336,1.09955,-106.598914336,-106.598914336,23.02,2.08711,0.2,99.9137751721,-106.577,8.71778e-08,99.9002617964,1,4.32333271241,0.01,-128.94,100
0.0115758,0.00956869,1.00076,100,0.000934843,5.08508687033,1.00007,0.956934,-106.504254367,1.15766,-106.504254367,-106.504254367,22.09,2.23778,0.2,99.9075601674,-106.487,9.34717e-08,99.9241332049,1,5.08508687033,0.01,-129.088,100
0.0105783,0.00926818,1.0011,100,0.000994829,3.5873450768,0.997725,0.92471,-106.461342538,1.05542,-106.461342538,-106.461342538,20.31,1.87832,0.2,99.9011926723,-106.435,9.99369e-08,99.8898766542,1,3.5873450768,0.01,-128.724,100
0.0154522,0.00935502,1.00218,100,0.00491841,7.28478606414,0.999499,0.935033,-106.429596796,1.54444,-106.429596796,-106.429596796,24.46,2.83445,0.2,99.5149479616,-106.382,4.92334e-07,99.7829390678,1,7.28478606414,0.01,-129.21,100
0.0107413,0.0088118,1.00093,100,0.00125537,4.43702253879,0.997361,0.878855,-106.896193647,1.0713,-106.896193647,-106.896193647,22.57,2.08859,0.2,99.8752298246,-106.874,1.26202e-07,99.9074838954,1,4.43702253879,0.01,-129.394,100
0.0113153,0.00836316,1.0015,100,0.00222127,5.42082684901,0.999181,0.835631,-106.707009605,1.1306,-106.707009605,-106.707009605,19.94,2.2825,0.2,99.780246119,-106.672,2.22492e-07,99.8500334535,1,5.42082684901,0.01,-129.505,100
0.0112269,0.00888893,1.00191,100,0.00203261,8.086584862,1.00372,0.892203,-106.266065837,1.12687,-106.266065837,-106.266065837,20.88,2.94731,0.2,99.8006825043,-106.224,2.01755e-07,99.8096401176,1,8.086584862,0.01,-128.489,100
0.0109106,0.00961506,1.00036,100,0.000319831,3.8105384624,0.999404,0.960933,-106.306386589,1.09041,-106.306386589,-106.306386589,20.75,1.94668,0.2,99.9682884978,-106.298,3.20213e-08,99.9640594002,1,3.8105384624,0.01,-129.139,100
0.0353125,0.00662227,1.0578,100,0.123952,19.2820484559,1.02202,0.676807,-105.712025037,3.60899,-105.712025037,-105.712025037,23.02,13.3536,0.2,89.4868923135,-104.706,1.18669e-05,94.5356111293,1,19.2820484559,0.01,-127.613,100
0.0110141,0.0090099,1.00123,100,0.00125951,4.79136968381,1.00102,0.901906,-106.778465489,1.10253,-106.778465489,-106.778465489,20.66,2.16945,0.2,99.8757193395,-106.751,1.25695e-07,99.8772460929,1,4.79136968381,0.01,-129.148,100
0.0107552,0.00939803,1.00039,100,0.000431354,4.26233769712,1.00052,0.94029,-106.735827079,1.07608,-106.735827079,-106.735827079,22.17,2.04885,0.2,99.9573797598,-106.727,4.30907e-08,99.9605334655,1,4.26233769712,0.01,-128.985,100
0.0107816,0.00809908,1.00165,100,0.0023102,5.15168923994,0.998065,0.808341,-106.537434466,1.07607,-106.537434466,-106.537434466,24.39,2.2376,0.2,99.770965304,-106.5,2.31917e-07,99.8357376039,1,5.15168923994,0.01,-128.931,100
0.0103936,0.0097182,1.00012,100,0.000156715,3.81185413176,1.00113,0.97292,-106.57356712,1.04054,-106.57356712,-106.57356712,20.74,1.94096,0.2,99.9845202083,-106.571,1.56361e-08,99.9879970654,1,3.81185413176,0.01,-128.986,100
0.0104045,0.00982913,1.00009,100,8.72708e-05,4.22686455762,0.999795,0.982712,-106.529492365,1.04024,-106.529492365,-106.529492365,19.62,2.04356,0.2,99.9913470509,-106.526,8.73065e-09,99.9908217272,1,4.22686455762,0.01,-128.909,100
0.0104451,0.00951023,1.00019,100,0.00018399,3.08943973544,0.997993,0.949115,-106.737806955,1.04241,-106.737806955,-106.737806955,17.93,1.74323,0.2,99.981746869,-106.732,1.8473e-08,99.9808586527,1,3.08943973544,0.01,-129.077,100
0.0108129,0.008842,1.0012,100,0.00125145,6.96631422577,1.00424,0.887952,-106.883796339,1.08588,-106.883796339,-106.883796339,23.81,2.59897,0.2,99.8772935972,-106.856,1.24089e-07,99.8800645006,1,6.96631422577,0.01,-130.402,100
0.011816,0.00869463,1.00164,100,0.00179374,5.53233049672,1.00088,0.870228,-106.553231856,1.18264,-106.553231856,-106.553231856,20.73,2.36547,0.2,99.8230649258,-106.516,1.79059e-07,99.8360821772,1,5.53233049672,0.01,-129.353,100
0.286189,0.00209575,1.68173,100,14.5116,30.9395849165,1.35284,0.283521,-106.139630898,38.7168,-106.139630898,-106.139630898,22.45,99.353,0.2,11.2996642604,-92.6425,0.000792911,59.4624327871,1,30.9395849165,0.01,-122.209,100
0.0103349,0.00933002,1.0004,100,0.000416805,5.83958076222,1.00042,0.933396,-106.96356878,1.03393,-106.96356878,-106.96356878,19.19,2.4086,0.2,99.958751322,-106.953,4.16454e-08,99.9601046526,1,5.83958076222,0.01,-129.993,100
0.0143226,0.00764743,1.01202,100,0.0118747,35.5868306702,1.00686,0.769986,-105.804950878,1.44208,-105.804950878,-105.804950878,25.13,7.74077,0.2,98.853666308,-105.541,1.17135e-06,98.8121608364,1,35.5868306702,0.01,-129.211,100
0.011887,0.00903354,1.00218,100,0.00277266,8.97394694097,1.00409,0.907053,-106.257860171,1.19356,-106.257860171,-106.257860171,24.94,3.06022,0.2,99.7284746325,-106.207,2.7501e-07,99.7823100024,1,8.97394694097,0.01,-128.848,100
0.0106333,0.0093721,1.00042,100,0.000402744,3.84284095589,1.00182,0.938916,-106.404523556,1.06527,-106.404523556,-106.404523556,21.74,1.95159,0.2,99.9602853773,-106.395,4.01283e-08,99.9579368213,1,3.84284095589,0.01,-128.652,100
0.0158871,0.00887119,1.01183,100,0.00908094,26.7316529976,0.9937,0.88153,-106.188072483,1.5787,-106.188072483,-106.188072483,23.21,7.42409,0.2,99.0977531951,-105.942,9.19645e-07,98.8307291808,1,26.7316529976,0.01,-128.995,100
0.011095,0.00921196,1.00095,100,0.00121433,3.93147843233,0.995538,0.917086,-106.65752729,1.10455,-106.65752729,-106.65752729,21.58,1.99028,0.2,99.8788224642,-106.639,1.22524e-07,99.9054135329,1,3.93147843233,0.01,-128.9,100
0.0106375,0.00932777,1.00074,100,0.000592321,5.40141327383,1.00509,0.937525,-106.683570876,1.06917,-106.683570876,-106.683570876,20.62,2.3133,0.2,99.9419294245,-106.668,5.86337e-08,99.9261448267,1,5.40141327383,0.01,-129.459,100
0.0105466,0.00843703,1.00156,100,0.00196549,7.39580509237,1.00038,0.844019,-106.231439984,1.05505,-106.231439984,-106.231439984,20.94,2.64201,0.2,99.8059777543,-106.197,1.96401e-07,99.8438178804,1,7.39580509237,0.01,-130.353,100
0.196026,0.00210903,1.0,100,5.07847,6.98957199214,1.07182,0.226051,-106.554868002,21.0105,-106.554868002,-106.554868002,25.47,17.6705,0.2,18.5996655391,-104.462,0.000442065,99.9998927118,1,6.98957199214,0.01,-126.793,100
0.0152139,0.00825342,1.01149,100,0.0141824,24.2166250913,1.00421,0.828817,-105.417956572,1.5278,-105.417956572,-105.417956572,27.16,5.55905,0.2,98.6268509757,-105.168,1.40637e-06,98.8637969408,1,24.2166250913,0.01,-127.532,100
0.0117873,0.00915402,1.00131,100,0.00159064,6.88132293642,1.00255,0.917737,-105.810876347,1.18174,-105.810876347,-105.810876347,25.04,2.68595,0.2,99.8435703303,-105.781,1.58256e-07,99.8695052091,1,6.88132293642,0.01,-128.198,100
0.0133019,0.00812799,1.00284,100,0.00463917,5.55954296128,1.00265,0.814955,-106.0309527,1.33372,-106.0309527,-106.0309527,24.15,2.41174,0.2,99.545240382,-105.969,4.61465e-07,99.7164800447,1,5.55954296128,0.01,-128.318,100
0.0109086,0.0089635,1.00148,100,0.00173879,6.7829368345,0.999629,0.896018,-106.583467783,1.09046,-106.583467783,-106.583467783,24.94,2.61518,0.2,99.8280239406,-106.55,1.74008e-07,99.8518281511,1,6.7829368345,0.01,-129.268,100
0.0112863,0.00937247,1.00036,100,0.000565496,4.99079028095,1.00194,0.939063,-106.484469749,1.13082,-106.484469749,-106.484469749,23.17,2.24088,0.2,99.9442803611,-106.471,5.6331e-08,99.9638330658,1,4.99079028095,0.01,-129.321,100
0.0114879,0.00788832,1.00603,100,0.0058323,30.1208769746,0.998157,0.787378,-106.134201224,1.14667,-106.134201224,-106.134201224,26.14,5.99088,0.2,99.4237497095,-106.001,5.85386e-07,99.400182102,1,30.1208769746,0.01,-129.532,100
0.0125182,0.00874326,1.00434,100,0.00359782,14.5553167466,0.991762,0.867123,-106.026477951,1.24151,-106.026477951,-106.026477951,27.68,4.06642,0.2,99.6391921924,-105.927,3.65784e-07,99.5680947504,1,14.5553167466,0.01,-129.342,100
0.0111583,0.00787067,1.00354,100,0.0037447,17.7375146204,0.986995,0.776831,-106.345539709,1.10131,-106.345539709,-106.345539709,25.31,4.13068,0.2,99.6208811704,-106.256,3.84403e-07,99.6470673064,1,17.7375146204,0.01,-131.26,100
0.0112701,0.00864068,1.00322,100,0.00289223,24.3916543526,1.00223,0.865997,-105.130519756,1.12952,-105.130519756,-105.130519756,28.96,5.20471,0.2,99.7157514847,-105.056,2.87936e-07,99.6794992146,1,24.3916543526,0.01,-128.351,100
0.0116856,0.00863819,1.00288,100,0.00361109,6.99102901389,1.00584,0.868862,-106.14314759,1.17538,-106.14314759,-106.14314759,24.54,2.65171,0.2,99.6479063102,-106.077,3.56929e-07,99.7126989444,1,6.99102901389,0.01,-129.68,100
0.0126479,0.00859881,1.00433,100,0.00597846,19.5130273107,0.992984,0.853848,-105.929233679,1.25592,-105.929233679,-105.929233679,28.76,4.72045,0.2,99.4033436848,-105.826,6.06324e-07,99.5690874872,1,19.5130273107,0.01,-130.223,100
0.0109943,0.00924712,1.00105,100,0.00106093,6.00005901947,1.00164,0.926231,-106.24054225,1.10124,-106.24054225,-106.24054225,24.44,2.42437,0.2,99.8953994761,-106.218,1.05745e-07,99.8949797361,1,6.00005901947,0.01,-128.805,100
0.0110054,0.00960754,1.00095,100,0.000574379,6.96856053812,0.993862,0.954857,-106.171990949,1.09379,-106.171990949,-106.171990949,24.89,2.6275,0.2,99.9424548431,-106.15,5.81495e-08,99.9055682122,1,6.96856053812,0.01,-128.892,100
0.0167233,0.00827152,1.0076,100,0.0104139,11.3111861369,0.99128,0.81994,-105.841186267,1.65775,-105.841186267,-105.841186267,28.76,3.85244,0.2,98.9617196975,-105.676,1.0598e-06,99.245326414,1,11.3111861369,0.01,-129.112,100
0.0106253,0.00787879,1.00129,100,0.00185068,8.0119815103,0.998102,0.786384,-106.341687146,1.06051,-106.341687146,-106.341687146,27.47,2.78902,0.2,99.8164135351,-106.311,1.85772e-07,99.871514632,1,8.0119815103,0.01,-129.197,100
0.0114895,0.00898983,1.00273,100,0.00218368,11.9317781742,0.99616,0.895532,-106.365175637,1.14454,-106.365175637,-106.365175637,24.83,3.58445,0.2,99.7825809984,-106.304,2.20055e-07,99.7278487785,1,11.9317781742,0.01,-128.996,100
0.013691,0.00860273,1.00826,100,0.00608701,30.6861589336,0.99096,0.852497,-106.11616342,1.35673,-106.11616342,-106.11616342,25.14,6.68364,0.2,99.3900916112,-105.938,6.19857e-07,99.1809885197,1,30.6861589336,0.01,-129.387,100
0.011232,0.00928456,1.00123,100,0.0012688,7.20404006491,0.996656,0.925352,-106.083470118,1.11944,-106.083470118,-106.083470118,31.95,2.68602,0.2,99.8737243371,-106.056,1.27733e-07,99.8772817679,1,7.20404006491,0.01,-129.03,100
