InitialReturnStd,MeanEntropy,EpLenMean,EmpiricalD2,EpisodesSoFar,TimestepsSoFar,Weights,Bound,InitialReturnMin,StdD2w0t,ReturnStepMax,MeanIW,InitialReturnMean,MinIW,MaxD2w0t,EpThisIter,MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,J_sample_variance,StdIW,MaxIW,EpRewMean,EntropyCoefficient,TimeElapsed,MeanD2w0t,InitialBound,Iteration
2.7131026,1.5417969,71.46,1.020787,16100,1045652,[ 0.57  -1.109  0.194  0.356  0.127],-193.91512,-3.0929108,0.35217208,100.0,1.0244853,-1.1291504e-05,0.7475748,1.0303365,100,,136.86595,95.34282,9.04921,149.13826,0.13637131,1.52167,-166.40116472133607,,1869.5550713539124,0.14381571,-195.18173,161
2.6037598,1.5364838,70.32,1.0170103,16200,1052684,[ 0.563 -1.116  0.192  0.356  0.123],-192.90204,-3.4923477,0.35024244,100.0,1.0192487,-9.155273e-07,0.6286472,1.0410616,100,,138.92896,95.31146,7.1205826,115.65582,0.11389813,1.3644183,-164.84901086959914,,1881.7405734062195,0.14169277,-194.14943,162
2.948558,1.5325277,77.58,1.026369,16300,1060442,[ 0.568 -1.106  0.192  0.352  0.118],-203.4256,-3.1472397,0.36538833,100.0,1.0300353,-7.476807e-06,0.64092374,1.0428643,100,,126.49233,95.55653,9.328026,194.32912,0.17688121,1.8005764,-172.36181812369105,,1895.5199496746063,0.15657458,-204.55807,163
2.6808367,1.5265076,76.05,1.0132579,16400,1068047,[ 0.563 -1.113  0.189  0.354  0.114],-202.1199,-2.7614822,0.362541,100.0,1.0281241,-6.2561035e-06,0.71453214,1.0460898,100,,129.8693,95.49292,10.763504,104.13681,0.11447323,1.6116529,-171.3814510543476,,1908.3457272052765,0.15354988,-203.76566,164
2.4202924,1.5286688,72.02,1.003439,16500,1075249,[ 0.565 -1.118  0.193  0.352  0.107],-196.49168,-2.5122757,0.35165247,100.0,1.0066546,-1.2969971e-06,0.8831554,1.0067362,100,,134.3134,95.348755,8.113159,41.062607,0.063412644,1.2335262,-167.49129415892793,,1920.7481181621552,0.14426489,-196.72858,165
2.7158186,1.5247601,67.18,1.018526,16600,1081967,[ 0.563 -1.12   0.192  0.353  0.11 ],-181.07185,-2.7989578,0.34332404,100.0,1.0248185,-1.5258789e-07,0.6902056,1.0538151,100,,145.34767,95.16504,8.805122,290.9165,0.16697298,1.7904086,-162.40648702220423,,1932.6280055046082,0.13525273,-182.08754,166
2.5887187,1.5253488,77.37,1.0159062,16700,1089704,[ 0.57  -1.109  0.19   0.352  0.106],-204.78262,-2.64917,0.36399376,100.0,1.0238253,6.3323973e-06,0.5606433,1.0311323,100,,126.98185,95.539154,8.1576,132.09056,0.12972635,1.364809,-172.5676640800066,,1945.5792005062103,0.15573363,-206.21257,167
2.8383574,1.5291274,74.43,1.0197265,16800,1097147,[ 0.57  -1.127  0.191  0.351  0.106],-200.2132,-3.2254715,0.3582016,100.0,1.0181415,-3.2043456e-06,0.69409055,1.0278417,100,,131.28796,95.451294,8.8355255,161.36084,0.14163703,1.5809304,-169.28004931740335,,1958.3920810222626,0.14979139,-201.25105,168
2.606511,1.5325667,75.84,1.0070829,16900,1104731,[ 0.562 -1.129  0.189  0.348  0.11 ],-201.1027,-3.166771,0.3604145,100.0,1.0157908,-8.392334e-07,0.7548407,1.0322754,100,,128.43306,95.50563,8.695648,87.782906,0.09598616,1.5476779,-170.42663597859442,,1970.8756861686707,0.15240183,-201.9932,169
2.9682772,1.5351145,80.8,1.0107758,17000,1112811,[ 0.555 -1.125  0.19   0.344  0.114],-210.19736,-3.1384583,0.36972722,100.0,1.0136895,-6.408691e-06,0.82143986,1.0252194,100,,120.4808,95.65677,12.44268,73.9144,0.08997283,1.2930186,-175.46670271766357,,1984.9978561401367,0.1623131,-210.93115,170
2.7186806,1.5320431,75.93,1.0071708,17100,1120404,[ 0.552 -1.135  0.19   0.34   0.116],-203.11758,-3.261795,0.35989165,100.0,1.0071092,9.155274e-06,0.75413346,1.0153137,100,,127.48767,95.50656,8.741669,51.527096,0.07992257,1.2323945,-170.59345296973916,,1998.200970172882,0.15228397,-203.53203,171
2.7821572,1.5275531,71.0,1.0287621,17200,1127504,[ 0.558 -1.134  0.191  0.337  0.113],-193.10095,-2.856575,0.35185236,100.0,1.0303217,7.93457e-06,0.56960183,1.0414262,100,,138.32565,95.32283,9.58091,241.48631,0.16769527,1.3834145,-166.03940985553302,,2010.0848002433777,0.14312793,-194.69496,172
2.897666,1.5275139,78.4,1.0090817,17300,1135344,[ 0.57  -1.133  0.193  0.339  0.109],-207.10687,-3.375229,0.36502868,100.0,1.015087,1.8310546e-06,0.82173556,1.039932,100,,123.89282,95.5901,8.070496,58.897408,0.08572008,1.3867321,-172.86805131310814,,2023.6186270713806,0.15740672,-207.81808,173
2.4560196,1.5265452,76.37,1.0067667,17400,1142981,[ 0.561 -1.132  0.193  0.337  0.109],-204.45786,-2.867157,0.3604805,100.0,1.006647,-2.1362305e-06,0.82413554,1.0095552,100,,126.81429,95.5132,8.377281,45.960564,0.075291365,1.2389331,-171.32868272292154,,2037.0229697227478,0.15304998,-204.87361,174
2.8791723,1.5247086,77.56,1.0036187,17500,1150737,[ 0.557 -1.137  0.193  0.335  0.108],-203.73723,-3.3185425,0.36258528,100.0,1.0049604,3.2043456e-06,0.8550665,1.0072671,100,,124.40114,95.56203,9.81633,28.586426,0.051452175,1.1653936,-172.10434532534106,,2050.225546836853,0.15536077,-203.9991,175
3.3498611,1.5216552,80.19,1.002698,17600,1158756,[ 0.553 -1.137  0.192  0.338  0.106],-210.69672,-3.6980286,0.36782962,100.0,1.0074253,7.93457e-06,0.877139,1.0158166,100,,120.40023,95.65402,8.294624,24.377165,0.042021543,1.1463307,-174.25213320924246,,2063.3332164287567,0.16075543,-211.03241,176
2.7798164,1.5261775,69.93,1.0150057,17700,1165749,[ 0.556 -1.138  0.191  0.339  0.103],-192.68219,-3.0419464,0.34891468,100.0,1.0218627,-3.3569336e-06,0.7068494,1.0323422,100,,139.28525,95.28151,10.017952,216.60616,0.14330623,1.6042683,-164.9818307254974,,2075.4239931106567,0.14070044,-193.48735,177
2.8449678,1.5228064,69.8,1.015188,17800,1172729,[ 0.56  -1.133  0.193  0.336  0.107],-191.24423,-3.1584244,0.35166585,100.0,1.0384033,-3.3569336e-06,0.71262413,1.0713347,100,,142.15732,95.2807,10.209686,327.10663,0.15223019,2.082672,-164.70348475320662,,2087.6316726207733,0.14163662,-193.42625,178
3.1952453,1.525351,79.46,1.00249,17900,1180675,[ 0.563 -1.136  0.194  0.324  0.104],-209.74428,-3.3305206,0.3660318,100.0,1.0034595,-9.765625e-06,0.8625447,1.008299,100,,121.36781,95.62186,9.634903,22.325802,0.04540281,1.1174747,-173.9438565718777,,2101.4741213321686,0.15911476,-209.9303,179
2.873203,1.5232769,70.6,1.0019255,18000,1187735,[ 0.568 -1.139  0.195  0.323  0.106],-191.1637,-3.4386902,0.3487225,100.0,1.0063249,-1.6021728e-06,0.9065961,1.0077261,100,,136.60693,95.32477,8.6670685,24.365776,0.038891252,1.1538192,-165.03582339281962,,2113.661101102829,0.1413907,-191.62206,180
2.7897446,1.5247604,71.34,1.0036044,18100,1194869,[ 0.563 -1.132  0.195  0.324  0.104],-195.2592,-3.392212,0.35044166,100.0,1.0111954,6.6375733e-06,0.8506841,1.0099403,100,,135.49931,95.35211,8.236229,41.27545,0.055373583,1.2878594,-165.78989421051222,,2126.403968334198,0.1429709,-195.97768,181
2.8212023,1.5213143,74.22,1.0042468,18200,1202291,[ 0.565 -1.142  0.196  0.325  0.106],-200.92493,-3.0926132,0.35646704,100.0,1.0071423,-4.8065185e-06,0.81547016,1.0168384,100,,130.45874,95.444214,10.265327,36.278065,0.055620685,1.162482,-169.06491530153312,,2139.1333768367767,0.1488373,-201.38765,182
2.5160651,1.5226492,69.19,1.0110153,18300,1209210,[ 0.572 -1.149  0.197  0.323  0.102],-189.71951,-3.2152252,0.34766182,100.0,1.0250094,-1.4419556e-05,0.76151997,1.0337948,100,,141.12823,95.26546,6.3442917,116.31547,0.104546376,1.3383019,-163.79171160861011,,2151.914187669754,0.1393258,-191.04796,183
2.6172752,1.5254014,71.69,1.0034457,18400,1216379,[ 0.573 -1.155  0.194  0.325  0.104],-193.07664,-3.1331863,0.3512149,100.0,1.0049438,3.5095215e-06,0.8410013,1.0078725,100,,134.64702,95.35773,6.124489,49.57488,0.059223317,1.2005371,-166.40195644789557,,2164.581326007843,0.14369398,-193.40308,184
2.7372441,1.5280211,72.54,1.0024112,18500,1223633,[ 0.577 -1.162  0.194  0.323  0.107],-197.8988,-3.3716965,0.35258925,100.0,1.004998,-4.5013426e-06,0.87309986,1.0061033,100,,132.7265,95.396194,8.85479,28.600677,0.04442516,1.1967931,-166.97984182106174,,2177.1520252227783,0.14524141,-198.11188,185
2.7567077,1.5299374,80.39,1.0521474,18600,1231672,[ 0.572 -1.161  0.193  0.323  0.109],-207.26099,-3.1687698,0.37616336,100.0,1.0853516,-4.9591063e-06,0.5897853,1.1198475,100,,126.75037,95.64282,10.109268,357.3254,0.24827129,2.1170244,-175.13699773681768,,2191.3068132400513,0.16460942,-210.75671,186
2.864931,1.5284698,80.72,1.0376931,18700,1239744,[ 0.563 -1.168  0.193  0.338  0.111],-207.88283,-3.1557007,0.3712247,100.0,1.0419239,7.93457e-06,0.60584486,1.0526689,100,,122.43709,95.65819,8.977188,222.88881,0.18919423,1.5997878,-175.235679430167,,2205.4322216510773,0.16287795,-209.8605,187
3.0690088,1.5247478,79.01,1.0080006,18800,1247645,[ 0.548 -1.167  0.189  0.339  0.109],-208.27652,-3.4395294,0.36667863,100.0,1.017289,4.5013426e-06,0.79974025,1.0267781,100,,123.134056,95.61307,12.013123,66.30463,0.07913197,1.2691407,-173.3056907195727,,2219.2692363262177,0.15884283,-209.05688,188
2.3906891,1.5349606,79.58,1.0212482,18900,1255603,[ 0.545 -1.169  0.189  0.344  0.106],-207.83301,-2.7631378,0.37056068,100.0,1.0395309,1.7547608e-06,0.6716096,1.0659585,100,,124.74307,95.60684,5.540352,201.0834,0.1562299,1.6718656,-174.80356302182713,,2232.6951379776,0.16120279,-209.56183,189
2.4019346,1.5403916,75.19,1.0084631,19000,1263122,[ 0.543 -1.172  0.188  0.344  0.116],-200.67001,-2.9910355,0.35949734,100.0,1.0179031,7.6293946e-07,0.7620703,1.0330216,100,,129.89532,95.47333,7.1576233,82.281,0.08791852,1.2848487,-170.18030083309964,,2245.616529941559,0.15124775,-201.55263,190
2.8285837,1.5363274,67.96,1.0041633,19100,1269918,[ 0.545 -1.176  0.186  0.342  0.122],-186.67276,-3.1728516,0.3435941,100.0,1.0081228,-4.196167e-06,0.7885792,1.0122778,100,,142.2525,95.21251,8.993118,40.14807,0.061588466,1.1816528,-162.67883231436466,,2257.8974075317383,0.13627745,-187.2395,191
2.6726687,1.5398443,79.3,1.023765,19200,1277848,[ 0.551 -1.183  0.187  0.345  0.117],-207.48953,-3.4623337,0.36774182,100.0,1.0158236,-2.0599366e-06,0.68415684,1.0447472,100,,123.138885,95.621475,9.232849,158.14034,0.1480944,1.5014515,-173.60838107972089,,2271.5673439502716,0.15964462,-208.43555,192
2.3368127,1.5378922,74.0,1.0230922,19300,1285248,[ 0.563 -1.184  0.189  0.344  0.121],-199.17302,-2.5976334,0.35726178,100.0,1.0177882,6.027222e-06,0.71952236,1.0304607,100,,132.41258,95.42206,6.458336,155.52747,0.13471441,1.5647527,-169.38403403371956,,2284.3264694213867,0.14889205,-200.45688,193
2.7583992,1.5351169,83.78,1.005332,19400,1293626,[ 0.556 -1.192  0.188  0.343  0.119],-215.50342,-3.097557,0.37459686,100.0,1.0114796,6.1035155e-07,0.8567328,1.0139422,100,,115.7665,95.74011,8.544052,40.751984,0.07204438,1.2482023,-178.44655519306386,,2298.2444853782654,0.168071,-215.89577,194
2.4430091,1.5334117,82.78,1.077408,19500,1301904,[ 0.558 -1.187  0.188  0.347  0.116],-211.4331,-2.7490082,0.37922677,100.0,1.0577247,9.002685e-06,0.46257907,1.1151818,100,,122.2237,95.69729,7.8670425,458.24628,0.2698374,1.9230504,-177.94053292627297,,2311.9320340156555,0.16886032,-214.28033,195
2.6357708,1.535362,78.51,1.0038366,19600,1309755,[ 0.575 -1.19   0.194  0.344  0.115],-207.75662,-3.1541672,0.36498517,100.0,1.0128278,-2.0599366e-06,0.8112714,1.0162679,100,,123.80134,95.58353,7.3566666,38.75995,0.059892837,1.2847594,-173.36885979076425,,2325.1713733673096,0.15752463,-208.42345,196
2.668975,1.5343325,80.41,1.0760725,19700,1317796,[ 0.57  -1.183  0.193  0.349  0.117],-208.03046,-3.0556107,0.37369007,100.0,1.0670499,9.155273e-07,0.48928016,1.0977154,100,,125.53726,95.643906,6.983032,419.61993,0.2605758,1.762682,-175.1366072447205,,2338.645417690277,0.16355471,-211.40897,197
2.7549798,1.5310825,75.62,1.0123234,19800,1325358,[ 0.589 -1.178  0.197  0.349  0.115],-202.30399,-2.8779755,0.361669,100.0,1.026516,7.6293946e-07,0.6697913,1.0455997,100,,130.12314,95.48642,8.913963,158.12141,0.11341987,1.3746921,-170.65827385274005,,2351.457262277603,0.15265748,-203.69366,198
2.3767645,1.5330336,69.69,1.0644286,19900,1332327,[ 0.592 -1.178  0.197  0.34   0.112],-188.3601,-3.3590698,0.35701755,100.0,1.0791847,7.6293945e-06,0.46967864,1.1363195,100,,146.92578,95.280136,7.293869,927.937,0.30833,2.679316,-164.46360475012665,,2364.3003599643707,0.14363141,-192.63152,199
2.908416,1.5344883,73.59,1.0293635,20000,1339686,[ 0.581 -1.178  0.19   0.352  0.114],-197.84608,-3.2153854,0.35886347,100.0,1.0419853,1.0147095e-05,0.6486371,1.0821427,100,,134.81538,95.42276,9.654182,240.8595,0.17458178,1.8760525,-168.41930020757965,,2376.970442056656,0.14907226,-199.90825,200
2.60392,1.5292977,78.88,1.0273211,20100,1347574,[ 0.572 -1.185  0.191  0.363  0.116],-206.90504,-2.9687653,0.36810443,100.0,1.0319395,-2.2888183e-07,0.65180993,1.0533155,100,,125.36281,95.59366,8.710945,114.51217,0.13479531,1.4104948,-173.78591745337278,,2390.29558634758,0.15930097,-208.73755,201
2.3818119,1.5253775,72.37,1.0394436,20200,1354811,[ 0.578 -1.173  0.191  0.362  0.11 ],-195.27046,-2.7518234,0.35617927,100.0,1.0382719,-6.6375733e-06,0.4813905,1.0548997,100,,136.93904,95.36835,7.3329773,371.82465,0.19959302,1.699359,-167.5962262462704,,2402.9867112636566,0.14650935,-197.22801,202
3.0536313,1.5304261,78.58,1.0322175,20300,1362669,[ 0.585 -1.163  0.194  0.366  0.106],-205.9596,-3.2420883,0.36909813,100.0,1.0456254,2.5939942e-06,0.6288675,1.0739363,100,,126.88308,95.58185,12.612587,298.5232,0.17756066,2.0820408,-173.28029699669815,,2416.9416925907135,0.15937355,-208.25473,203
3.029676,1.5227545,73.84,1.0153874,20400,1370053,[ 0.579 -1.171  0.192  0.357  0.111],-198.20308,-3.5689468,0.35864478,100.0,1.0286713,-9.765625e-06,0.67462105,1.040837,100,,133.33775,95.446014,10.131386,140.46019,0.11974526,1.5350416,-168.13312328966975,,2429.826447248459,0.14927147,-199.9142,204
2.4127336,1.5245905,69.02,1.0012155,20500,1376955,[ 0.573 -1.165  0.191  0.364  0.104],-188.26329,-2.798172,0.34515727,100.0,1.0021582,7.6293946e-07,0.89481795,1.0024843,100,,139.67998,95.24251,8.845459,17.487778,0.03340588,1.1160072,-164.1808450602958,,2441.8745074272156,0.1381291,-188.42212,205
2.5831344,1.5253414,70.59,1.007768,20600,1384014,[ 0.573 -1.168  0.191  0.364  0.106],-193.20525,-2.8710785,0.34909034,100.0,1.004962,2.5939942e-06,0.7741822,1.0176364,100,,137.18098,95.30643,8.69722,62.689365,0.08727442,1.2404487,-165.65950071254557,,2454.0513825416565,0.14154355,-193.69992,206
2.6045768,1.5271864,69.76,1.0201095,20700,1390990,[ 0.58  -1.167  0.191  0.362  0.106],-187.20247,-3.1092758,0.34835383,100.0,1.0196073,-1.0681152e-05,0.6426844,1.024013,100,,139.64565,95.28429,7.8494644,162.37749,0.13828583,1.4581401,-164.48388667639497,,2466.51646232605,0.14027607,-188.27115,207
2.45098,1.525348,83.77,1.0025104,20800,1399367,[ 0.587 -1.158  0.191  0.363  0.108],-215.3835,-3.0013962,0.37387,100.0,1.0058687,-3.8146973e-06,0.85831183,1.0050408,100,,115.36586,95.73456,8.125336,20.69181,0.04810499,1.1439112,-178.65805329701766,,2481.2659590244293,0.16773656,-215.55829,208
3.0354815,1.5280114,76.78,1.0045301,20900,1407045,[ 0.588 -1.157  0.192  0.365  0.106],-205.1506,-3.2092361,0.3618291,100.0,1.0108883,-2.7465821e-06,0.85210735,1.015389,100,,126.45281,95.53264,8.86467,46.905117,0.059183393,1.2286134,-171.50218505054644,,2495.0643286705017,0.15410392,-205.74088,209
2.3299496,1.5273404,75.22,1.0006372,21000,1414567,[ 0.587 -1.152  0.192  0.37   0.109],-201.5487,-2.8010101,0.35769007,100.0,1.001656,4.7302246e-06,0.93637025,1.0023484,100,,128.26297,95.468094,8.54776,10.76944,0.021121128,1.0830097,-170.44484084413537,,2508.2847390174866,0.15051284,-201.6526,210
2.71288,1.5279824,73.2,1.0026538,21100,1421887,[ 0.586 -1.149  0.192  0.372  0.108],-197.00282,-3.4249725,0.35414135,100.0,1.0082167,3.2806397e-06,0.85847783,1.0074126,100,,132.12364,95.41757,8.868332,36.479626,0.053559363,1.1858532,-167.7171286263987,,2520.968145132065,0.1466718,-197.61833,211
2.7797973,1.5242274,66.77,1.0608509,21200,1428564,[ 0.584 -1.141  0.191  0.374  0.109],-181.4138,-3.248581,0.345487,100.0,1.0378569,2.0599366e-06,0.4461081,1.077254,100,,148.60387,95.16586,8.617706,865.4551,0.27744746,2.4323688,-161.38789390527137,,2532.9336993694305,0.13560435,-183.8491,212
2.2923024,1.5221575,80.1,1.0396732,21300,1436574,[ 0.569 -1.147  0.188  0.374  0.105],-206.94841,-2.8179703,0.37145382,100.0,1.0373101,1.0681152e-06,0.61180556,1.0577216,100,,123.91072,95.62262,6.678833,342.43295,0.21978648,1.9617687,-175.3140276964931,,2546.7243041992188,0.16221178,-208.5483,213
2.419569,1.521692,70.6,1.0122279,21400,1443634,[ 0.562 -1.154  0.184  0.371  0.103],-193.16277,-3.1869202,0.34953743,100.0,1.0127892,6.2561035e-06,0.78071666,1.017178,100,,137.62144,95.313324,7.6324844,120.921074,0.11282722,1.6049792,-165.43958468761593,,2559.3292112350464,0.14172193,-194.03842,214
2.2385051,1.516259,74.72,1.0134902,21500,1451106,[ 0.565 -1.145  0.184  0.369  0.103],-201.02599,-2.4667664,0.35888538,100.0,1.0182577,6.866455e-06,0.5626004,1.0421456,100,,131.10393,95.440735,7.983101,107.35447,0.11137895,1.349381,-170.33403386957048,,2572.0356533527374,0.15043354,-202.02902,215
2.691208,1.5145137,73.2,1.0037466,21600,1458426,[ 0.569 -1.144  0.186  0.373  0.097],-199.00388,-2.9322128,0.3542335,100.0,1.0090555,5.645752e-06,0.855698,1.0119482,100,,132.33524,95.403496,7.429535,33.062252,0.050509345,1.14067,-168.17598919512253,,2584.947364807129,0.14670399,-199.60437,216
2.4264112,1.5104532,70.52,1.0289296,21700,1465478,[ 0.572 -1.154  0.187  0.375  0.096],-191.2836,-3.1711273,0.3508712,100.0,1.0341548,2.2125244e-06,0.6631481,1.0406487,100,,139.33472,95.30916,5.746567,231.50998,0.15825091,1.4690108,-165.3989265371574,,2597.4141025543213,0.1421644,-193.00208,217
2.4158835,1.5115095,76.59,1.0021256,21800,1473137,[ 0.584 -1.156  0.191  0.377  0.092],-204.58765,-2.8178406,0.3608054,100.0,1.006161,2.2888185e-06,0.89639485,1.0070376,100,,126.48242,95.51897,6.5525436,27.882215,0.04206724,1.1603793,-171.6013834923477,,2610.5421652793884,0.15344831,-205.0658,218
2.8316221,1.5078151,72.04,1.0095586,21900,1480341,[ 0.587 -1.161  0.192  0.374  0.092],-193.78835,-3.4237366,0.35354125,100.0,1.0180441,-3.0517579e-06,0.71939915,1.0265594,100,,135.41133,95.37625,9.433197,84.761925,0.08676275,1.2599902,-166.54762829295106,,2623.4089596271515,0.1450567,-194.8335,219
2.5813131,1.505009,70.45,1.0027188,22000,1487386,[ 0.589 -1.167  0.196  0.377  0.089],-189.85019,-2.9775238,0.34844083,100.0,1.0045956,-6.790161e-06,0.84728354,1.007361,100,,137.10129,95.29991,7.9343414,34.33191,0.047294356,1.1162988,-165.5607069243214,,2635.8553400039673,0.14111596,-190.12167,220
2.8401582,1.5058165,74.68,1.0168065,22100,1494854,[ 0.588 -1.17   0.197  0.375  0.086],-199.61992,-2.8862305,0.35791188,100.0,1.0158428,3.3569336e-06,0.7647473,1.0248301,100,,130.76799,95.452255,10.356491,146.3914,0.13779184,1.5810287,-169.81278784710136,,2648.9160029888153,0.14997393,-200.76413,221
3.01659,1.5065389,84.83,1.0008943,22200,1503337,[ 0.576 -1.166  0.194  0.376  0.087],-216.56746,-3.5375366,0.37555954,100.0,1.0060267,7.93457e-06,0.9363282,1.0031624,100,,113.793076,95.776794,10.282448,18.03802,0.04120143,1.2741278,-179.12731068887138,,2663.1246769428253,0.16976711,-216.8218,222
2.810125,1.50776,76.45,1.002672,22300,1510982,[ 0.573 -1.161  0.194  0.375  0.088],-204.87361,-3.447464,0.3606637,100.0,1.0086796,3.5858154e-06,0.88496816,1.0098245,100,,126.537155,95.52884,6.681038,40.137745,0.053993165,1.2668462,-170.91021147392047,,2676.0243957042694,0.15323459,-205.37411,223
2.6298637,1.5106028,75.53,1.0211338,22400,1518535,[ 0.577 -1.166  0.193  0.371  0.089],-201.4261,-2.9596252,0.36156556,100.0,1.0322285,-3.0517577e-07,0.67611104,1.0479823,100,,130.73457,95.48251,8.653038,243.02916,0.15787712,1.7399364,-170.60282882554915,,2688.7766003608704,0.15250479,-203.13287,224
2.2373643,1.5128679,71.33,1.0028887,22500,1525668,[ 0.571 -1.164  0.19   0.363  0.092],-191.34444,-2.870514,0.35032633,100.0,1.007654,-5.7983398e-06,0.87440413,1.0070655,100,,135.71593,95.33029,5.8952713,40.607876,0.057794202,1.2318921,-166.54521558421166,,2701.669941663742,0.14290807,-191.7194,225
2.2807717,1.5108749,74.6,1.0122124,22600,1533128,[ 0.567 -1.158  0.188  0.364  0.094],-199.87022,-2.6880646,0.35784417,100.0,1.0170888,-2.0599366e-06,0.7192396,1.0607524,100,,130.86205,95.44046,6.1658554,81.78027,0.109893315,1.4478948,-170.07073929701735,,2714.775054216385,0.14984657,-200.70807,226
2.4959922,1.5099345,77.77,1.0153563,22700,1540905,[ 0.576 -1.157  0.188  0.361  0.092],-204.95584,-2.9894867,0.3646015,100.0,1.025858,-1.121521e-05,0.81409895,1.0524392,100,,126.05367,95.55995,8.006035,121.81719,0.13372025,1.763468,-172.6512357297071,,2728.098690509796,0.15646258,-206.26169,227
2.4978518,1.5145146,77.95,1.0073656,22800,1548700,[ 0.565 -1.155  0.187  0.366  0.091],-205.58755,-3.089531,0.36487594,100.0,1.023465,1.3427734e-05,0.7857449,1.0238667,100,,125.1585,95.56955,7.5168,80.453285,0.093534164,1.457099,-172.67648377802638,,2741.648044347763,0.15681541,-206.44785,228
2.7021928,1.515466,74.96,1.0034249,22900,1556196,[ 0.564 -1.155  0.189  0.361  0.096],-202.57292,-3.1468735,0.35748488,100.0,1.0052062,4.8828124e-06,0.8621559,1.0070884,100,,128.74437,95.46907,9.079216,38.02376,0.056794446,1.1864655,-169.81929715171253,,2755.7566890716553,0.15011995,-202.76929,229
2.8304725,1.5162587,80.48,1.0154123,23000,1564244,[ 0.563 -1.156  0.187  0.361  0.096],-209.12074,-3.404686,0.3693238,100.0,1.0213935,-1.0375977e-05,0.7384214,1.0380682,100,,121.02171,95.653305,8.81057,94.23383,0.11017521,1.3995064,-174.91116301768113,,2769.3873109817505,0.161767,-209.91681,230
2.9139376,1.5096058,74.24,1.010312,23100,1571668,[ 0.555 -1.162  0.187  0.359  0.097],-197.95354,-2.8294373,0.357478,100.0,1.0189534,3.6621093e-06,0.755032,1.0232468,100,,131.44441,95.43741,9.967773,75.51775,0.09170385,1.2699659,-169.3631842138796,,2782.145580291748,0.14926285,-198.83856,231
2.6098526,1.5059125,85.76,1.0104265,23200,1580244,[ 0.551 -1.161  0.186  0.359  0.091],-217.76053,-3.0180283,0.37864858,100.0,1.010471,-6.4849855e-06,0.71121585,1.0303278,100,,113.84704,95.79172,7.200119,58.01297,0.09765442,1.3128619,-180.45144840044958,,2796.1790175437927,0.17229223,-218.62436,232
2.7424266,1.5123559,78.28,1.0111687,23300,1588072,[ 0.549 -1.17   0.187  0.362  0.087],-206.23668,-3.313301,0.36573902,100.0,1.0253539,-9.307862e-06,0.8118603,1.0328325,100,,125.22398,95.58478,10.252541,101.44185,0.113961,1.4726243,-172.8114500933474,,2809.0893375873566,0.15757868,-207.63239,233
2.9303043,1.516259,79.22,1.0651917,23400,1595994,[ 0.544 -1.165  0.184  0.361  0.093],-206.47824,-3.267311,0.37171134,100.0,1.0555211,1.5258789e-06,0.53550553,1.099903,100,,126.57452,95.61063,7.9342575,652.6067,0.30515742,2.9826443,-173.8630476146478,,2821.950306415558,0.16125055,-208.92767,234
2.6824386,1.509753,77.74,1.0093342,23500,1603768,[ 0.529 -1.165  0.179  0.358  0.097],-205.81772,-2.8304596,0.36489692,100.0,1.0217606,3.2806397e-06,0.69765043,1.0462825,100,,126.14568,95.55231,10.318626,63.47545,0.08671949,1.3527083,-172.88159836790368,,2834.4960820674896,0.15655528,-206.91132,235
2.831276,1.5099372,76.63,1.0042397,23600,1611431,[ 0.527 -1.167  0.18   0.354  0.091],-205.38638,-3.653946,0.36066934,100.0,1.0022101,5.41687e-06,0.8647225,1.006684,100,,125.66628,95.54175,8.981522,26.296095,0.05558501,1.1458687,-170.81801026707333,,2847.8675894737244,0.15343943,-205.57355,236
2.7799275,1.5104417,72.84,1.000863,23700,1618715,[ 0.532 -1.169  0.182  0.356  0.091],-197.66475,-3.0640335,0.35294822,100.0,1.0022006,-4.4250487e-06,0.9037931,1.0020896,100,,132.31734,95.39067,7.1123276,15.175222,0.030978674,1.1028849,-167.8715162562772,,2860.4105203151703,0.14574845,-197.76819,237
2.8469346,1.5143586,88.67,1.0280746,23800,1627582,[ 0.536 -1.175  0.183  0.357  0.091],-220.52435,-3.372078,0.38503873,100.0,1.0378127,4.7302246e-06,0.66566074,1.044969,100,,111.300446,95.870026,10.762886,126.03135,0.1675118,1.5626228,-183.10247643509345,,2875.4245455265045,0.1787541,-222.02444,238
2.6673822,1.5157965,85.22,1.0969615,23900,1636104,[ 0.525 -1.174  0.18   0.359  0.095],-214.06743,-3.512558,0.3866731,100.0,1.110754,3.3569336e-06,0.5594983,1.1870831,100,,120.3582,95.78572,9.745041,735.0205,0.3880773,2.9395,-179.57061669113227,,2889.5086131095886,0.17519668,-217.69241,239
2.787677,1.519542,83.47,1.0066358,24000,1644451,[ 0.502 -1.172  0.177  0.367  0.097],-215.13617,-3.478897,0.3745708,100.0,1.0148165,5.1116945e-06,0.74616265,1.0175228,100,,116.59675,95.74269,6.8620453,56.16209,0.078923814,1.2803228,-177.6787196814386,,2903.194516658783,0.16768211,-215.91864,240
2.7612283,1.5164689,79.93,1.0100943,24100,1652444,[ 0.503 -1.181  0.178  0.364  0.101],-209.42584,-3.1004486,0.3682347,100.0,1.0161415,2.2888183e-07,0.72213554,1.0187331,100,,121.928734,95.629974,8.472916,73.4038,0.089680806,1.3251785,-174.6480981784802,,2916.970405817032,0.16063201,-210.22336,241
