MaxD2w0t,MinD2w0t,InitialReturnMin,EpisodesSoFar,InitialReturnMean,MaxIW,J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,StdIW,MeanIW,EpThisIter,Bound,InitialReturnMax,InitialBound,EmpiricalD2,EpRewMean,TimeElapsed,EpLenMean,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,StdD2w0t,TimestepsSoFar,MinIW,Weights,MeanD2w0t
1.1173779,,-39.45929,16400,-1.9073487e-07,2.4266744,146.18253,100.0,1.3781525,164,0.25232074,1.0211165,100,-111.4211,24.827663,-111.92369,1.0985155,-120.60755129044766,7427.310138940811,472.21,98.489235,12.403502,-11.179714,0.24215925,2561950,0.36100554,[-0.104 -0.41  -0.004 -0.209 -0.04 ],0.99032265
1.0718193,,-42.404976,16500,-1.3732911e-06,2.142559,110.46286,100.0,1.3767753,165,0.15793554,0.9925025,100,-112.27644,23.19923,-112.564575,1.0542873,-112.39300568032262,7482.816767215729,477.76,98.52951,10.49107,-12.218861,0.21233109,2609726,0.5379338,[-0.109 -0.408 -0.004 -0.212 -0.041],0.9810202
1.0607793,,-26.38683,16600,-1.4495849e-06,1.7340684,120.14443,100.0,1.3747672,166,0.18213692,1.0027219,100,-109.973854,32.10315,-110.27202,1.0510736,-115.01225325673609,7536.39977312088,463.61,98.503845,10.698748,-9.908576,0.2669669,2656087,0.38178885,[-0.113 -0.407 -0.004 -0.213 -0.042],0.95121187
1.2030044,,-35.600964,16700,-3.3569336e-06,2.5327997,155.6489,100.0,1.3722926,167,0.2961778,1.0292102,100,-110.664314,29.088976,-111.21141,1.1237209,-108.48507540411039,7590.436111211777,465.38,98.53378,11.532661,-10.338117,0.2722972,2702625,0.38798505,[-0.116 -0.405 -0.004 -0.215 -0.044],0.98739773
1.1508126,,-50.520523,16800,-2.632141e-06,2.2263408,164.30797,100.0,1.3710355,168,0.21587741,0.97994983,100,-112.93246,30.891706,-113.37628,1.0995061,-116.59398819000404,7640.787677526474,469.18,98.50299,12.976327,-12.719869,0.2540665,2749543,0.2922527,[-0.123 -0.401 -0.003 -0.217 -0.047],0.9836254
1.233686,,-41.370842,16900,-9.155273e-07,4.8004713,118.90066,100.0,1.3711083,169,0.31204438,1.0472898,100,-109.36786,21.128197,-109.891525,1.1260681,-95.24238498705031,7689.99151802063,464.9,98.59027,10.088757,-9.005892,0.27474752,2796033,0.3848241,[-0.13  -0.397 -0.002 -0.219 -0.048],0.98871815
1.1335206,,-25.038708,17000,-8.392334e-07,2.7231102,117.85746,100.0,1.3721689,170,0.23123337,1.0008637,100,-110.77197,19.924503,-111.31289,1.1179755,-97.97679233164729,7741.242459535599,487.87,98.59834,10.288953,-10.454924,0.16640271,2844820,0.43094012,[-0.138 -0.388 -0.004 -0.219 -0.048],1.0312918
1.0493757,,-28.781727,17100,-6.8664554e-07,1.6933292,148.26114,100.0,1.3718482,171,0.1291449,0.9982794,100,-111.54753,24.574467,-111.7393,1.0405847,-99.543469232443,7788.455805540085,449.78,98.55737,11.928266,-11.526042,0.30709943,2889798,0.6279472,[-0.138 -0.383 -0.004 -0.221 -0.047],0.91827375
1.0622861,,-24.434479,17200,-2.2888183e-07,1.8116796,110.45285,100.0,1.3703814,172,0.1371363,0.9890577,100,-111.20393,21.84739,-111.443375,1.0479134,-90.50059927299894,7836.733959197998,461.16,98.60751,10.470964,-11.154602,0.27449873,2935914,0.61824965,[-0.138 -0.382 -0.004 -0.223 -0.047],0.944445
1.105108,,-29.149824,17300,-1.8310546e-06,1.6541076,146.9319,100.0,1.3684355,173,0.16609727,0.9855129,100,-109.56343,28.2541,-109.87335,1.057683,-94.38618438678199,7884.172868013382,446.3,98.57703,12.004565,-9.479807,0.3192337,2980544,0.33339807,[-0.14  -0.379 -0.003 -0.225 -0.048],0.91863865
1.046708,,-26.29141,17400,2.4795531e-06,1.8541431,113.73907,100.0,1.3672452,174,0.13479418,0.97796255,100,-110.44818,25.595074,-110.61722,1.0355836,-91.72134908013382,7931.442473888397,444.09,98.58693,10.345249,-10.445416,0.3211361,3024953,0.6010398,[-0.146 -0.378 -0.002 -0.226 -0.05 ],0.9044978
1.1270189,,-35.8361,17500,3.2997132e-06,2.1446216,131.08572,100.0,1.3652308,175,0.20576845,1.0026556,100,-108.826096,27.65639,-109.23374,1.0751593,-93.23910458473874,7975.660169839859,426.22,98.562485,11.160741,-8.684719,0.36874744,3067575,0.48785114,[-0.149 -0.374 -0.003 -0.227 -0.052],0.8841397
1.0281359,,-28.532814,17600,-3.1089783e-06,1.4791543,136.59566,100.0,1.3622209,176,0.09523384,0.9946083,100,-109.9605,33.458134,-110.09545,1.0231978,-88.07552545073217,8022.233748912811,442.74,98.60213,11.565323,-10.003779,0.32240495,3111849,0.6887253,[-0.158 -0.371 -0.002 -0.228 -0.054],0.89626783
1.0754621,,-37.19256,17700,-1.3732911e-06,2.8416617,148.06587,100.0,1.3625656,177,0.1763941,1.0083007,100,-109.416336,27.01021,-109.67808,1.0518088,-91.741340499658,8068.692402124405,445.5,98.58814,11.790593,-9.339026,0.3204147,3156399,0.48249087,[-0.16  -0.371 -0.002 -0.229 -0.057],0.91485345
1.0987802,,-26.012753,17800,-1.9073487e-07,2.0730243,130.73607,100.0,1.362264,178,0.20688777,1.0033401,100,-109.913574,23.95745,-110.21381,1.0739411,-85.88570237865895,8116.890573978424,456.0,98.62331,11.036923,-9.764057,0.29436612,3201999,0.47707576,[-0.161 -0.367 -0.001 -0.23  -0.056],0.9448365
1.0452503,,-31.280773,17900,-1.6784668e-06,1.4221342,146.59306,100.0,1.3601257,179,0.10156004,0.99488556,100,-110.29615,30.076723,-110.46177,1.0247465,-86.44644794591237,8161.903606176376,429.18,98.59715,12.062895,-10.352213,0.35319206,3244917,0.65634507,[-0.159 -0.362 -0.002 -0.232 -0.057],0.86917704
1.0307473,,-35.211765,18000,-1.6784668e-06,1.5745199,157.61888,100.0,1.3601257,180,0.09902185,1.0168204,100,-107.32434,24.422718,-107.44213,1.0179018,-85.3048791497505,8205.304102182388,411.92,98.585815,12.17014,-7.3928466,0.38458994,3286109,0.6680567,[-0.166 -0.36  -0.001 -0.231 -0.059],0.831604
1.0543882,,-26.946777,18100,1.6021728e-06,1.8407844,151.67374,100.0,1.3581762,181,0.14792842,1.0242317,100,-107.833565,24.144794,-108.035995,1.0403748,-86.5507509933765,8248.246072769165,405.07,98.57266,11.793762,-7.7820287,0.4009582,3326616,0.56663555,[-0.167 -0.356 -0.001 -0.231 -0.059],0.82780373
1.0325491,,-30.603468,18200,2.3269654e-06,1.4407156,178.05817,100.0,1.3566589,182,0.11240957,1.011651,100,-107.51433,29.026804,-107.65771,1.0231224,-91.38617651935093,8290.454393148422,403.87,98.547455,12.682097,-7.5581403,0.39887878,3367003,0.642758,[-0.167 -0.355 -0.001 -0.233 -0.061],0.81745374
1.0279268,,-27.74952,18300,-6.8664554e-07,1.2819157,146.59956,100.0,1.3565372,183,0.07049889,1.003157,100,-108.419586,26.835548,-108.528145,1.0101123,-85.39608292703718,8331.392759799957,391.71,98.56398,12.065399,-8.540243,0.4138663,3406174,0.769845,[-0.166 -0.353 -0.001 -0.234 -0.062],0.7870939
1.1090162,,-34.586906,18400,3.1661987e-06,1.719312,175.40582,100.0,1.3562325,184,0.13724145,1.0113547,100,-108.84868,31.398602,-109.24268,1.0352479,-79.74351268591252,8374.340558767319,403.93,98.60516,13.535109,-8.877193,0.40091145,3446567,0.56181294,[-0.171 -0.35  -0.001 -0.233 -0.062],0.82152444
1.033252,,-40.075554,18500,-1.2207031e-06,1.5354823,179.5335,100.0,1.3547047,185,0.0937725,1.0058216,100,-108.31989,23.676867,-108.45627,1.0136179,-77.91657466876762,8415.101287841797,388.04,98.598404,13.375692,-8.4239645,0.4195962,3485371,0.716835,[-1.795e-01 -3.465e-01 -6.663e-05 -2.317e-01 -6.278e-02],0.7811019
1.0448492,,-28.606281,18600,2.861023e-07,1.3908696,124.34935,100.0,1.3535275,186,0.08430067,0.9908424,100,-109.42029,21.277435,-109.60133,1.0170981,-84.91566743575684,8459.458602428436,422.36,98.5979,11.370292,-9.5102415,0.36527517,3527607,0.6339528,[-0.185 -0.345  0.    -0.231 -0.064],0.8518117
1.0208542,,-32.189163,18700,9.918213e-07,1.2867365,167.02094,100.0,1.350674,187,0.078868195,0.9903052,100,-110.77209,27.357351,-110.882515,1.0152057,-79.41118102950225,8504.16514492035,420.07,98.62192,12.811775,-10.851501,0.36950168,3569614,0.68514216,[-0.19  -0.341  0.001 -0.23  -0.065],0.8470043
1.0281492,,-20.797014,18800,-3.6239624e-07,1.3032191,126.098976,100.0,1.3515062,188,0.07344797,0.9999639,100,-107.75397,28.80714,-107.862946,1.0169401,-81.5887712085864,8547.678227901459,419.16,98.6107,11.041275,-7.836119,0.37146524,3611530,0.76193553,[-0.191 -0.338  0.001 -0.23  -0.068],0.84574455
1.0715904,,-26.143091,18900,-1.5258789e-07,1.6880126,131.74504,100.0,1.3515617,189,0.122659184,0.9944144,100,-110.060394,23.42114,-110.245674,1.030085,-73.75900840113746,8590.46757364273,403.96,98.63483,11.632799,-10.111837,0.39987054,3651926,0.5536888,[-0.195 -0.336  0.001 -0.23  -0.068],0.8197679
1.1613328,,-46.38738,19000,-1.9836425e-06,2.2453356,224.87737,100.0,1.3508378,190,0.2434827,1.0111376,100,-108.57299,23.57935,-108.95183,1.0840187,-78.33073447102542,8633.6888692379,409.75,98.61766,14.241394,-8.387667,0.4022959,3692901,0.39900154,[-0.201 -0.333  0.002 -0.229 -0.067],0.85483354
1.020644,,-34.39241,19100,-9.727478e-07,1.3944405,156.16109,100.0,1.3505534,191,0.07602415,0.9997722,100,-109.14282,27.84726,-109.22748,1.0113624,-73.47899138707142,8675.80106663704,398.72,98.631424,12.286531,-9.249302,0.4043081,3732773,0.760602,[-0.208 -0.326  0.003 -0.229 -0.068],0.802175
1.0787671,,-36.265007,19200,2.3269654e-06,1.9284794,155.90118,100.0,1.3476448,192,0.17098616,0.9878203,100,-111.03869,33.298702,-111.29235,1.0537117,-73.23019795262395,8720.514192581177,428.84,98.65848,11.883099,-10.957624,0.35949296,3775657,0.5314897,[-0.211 -0.327  0.003 -0.23  -0.068],0.88144976
1.0951293,,-34.510742,19300,-2.3651123e-06,1.9010916,140.25026,100.0,1.343753,193,0.1723527,1.0156349,100,-109.96929,26.441284,-110.293144,1.0535254,-69.03678793859008,8765.082116603851,422.66,98.673325,11.622365,-9.883505,0.372113,3817923,0.5176835,[-0.213 -0.322  0.004 -0.231 -0.071],0.86885554
1.0318712,,-28.497522,19400,-6.1035155e-07,1.4008703,143.56831,100.0,1.3437529,194,0.08741031,1.0015031,100,-107.55418,26.563313,-107.66533,1.0128919,-70.66970182637519,8808.125463485718,403.04,98.64932,11.999896,-7.6669908,0.3978529,3858227,0.67365515,[-0.217 -0.318  0.005 -0.231 -0.075],0.81107765
1.0757083,,-32.591324,19500,-2.2125244e-06,1.8874867,199.71492,100.0,1.3410691,195,0.14339389,1.001535,100,-106.18521,28.960789,-106.52365,1.0349681,-82.72423388090724,8849.253554105759,384.11,98.569275,14.0213175,-6.1859593,0.42977527,3896638,0.5635445,[-0.222 -0.316  0.006 -0.23  -0.075],0.7820843
1.0590013,,-43.410248,19600,-2.3651123e-06,1.6671324,158.33144,100.0,1.341752,196,0.12926592,0.9973426,100,-108.27684,26.379066,-108.53059,1.0269957,-69.06200079921487,8892.741844177246,407.46,98.66101,12.666262,-8.346432,0.3933265,3937384,0.6364433,[-0.231 -0.316  0.005 -0.23  -0.078],0.8250583
1.0400901,,-34.394512,19700,-9.155273e-07,1.5797688,183.52962,100.0,1.3398428,197,0.11489342,0.9814977,100,-107.7556,24.549513,-107.92079,1.0243173,-74.09729643757565,8936.796627283096,404.98,98.63406,13.537077,-7.7956934,0.3975312,3977882,0.5959703,[-0.237 -0.313  0.006 -0.229 -0.077],0.82052815
1.1421304,,-47.40081,19800,8.773804e-07,2.3638434,185.20857,100.0,1.3380848,198,0.17792332,0.99583703,100,-107.88935,23.974098,-108.36342,1.0627044,-71.33218878080004,8977.994673490524,390.89,98.635025,14.065465,-7.85014,0.42537874,4016971,0.550512,[-0.241 -0.311  0.006 -0.23  -0.079],0.80385923
1.1372924,,-60.086884,19900,2.2888185e-06,1.8893948,194.84221,100.0,1.3367014,199,0.17898099,1.00148,100,-107.85006,28.600452,-108.36699,1.0593741,-72.18987536196585,9019.940468788147,396.39,98.63576,14.849613,-7.802351,0.41685453,4056610,0.51653826,[-0.253 -0.307  0.006 -0.228 -0.081],0.8142967
1.130253,,-37.050537,20000,2.4414062e-06,2.0813963,147.58202,100.0,1.3359853,200,0.17198266,1.0085971,100,-108.2894,26.887585,-108.592,1.0588073,-65.46483407834283,9064.147233486176,417.98,98.68675,11.870132,-8.252586,0.38131717,4098408,0.5431072,[-0.263 -0.308  0.006 -0.227 -0.082],0.8594039
1.0306985,,-32.98072,20100,-1.335144e-06,1.4264109,148.11252,100.0,1.33476,201,0.10158335,0.9984311,100,-106.50144,22.526333,-106.63714,1.0206839,-66.56905613065453,9108.679795980453,418.89,98.68216,11.897387,-6.5598354,0.37270868,4140297,0.6961194,[-0.272 -0.302  0.006 -0.226 -0.083],0.84686583
1.0470966,,-45.28025,20200,1.1062622e-06,1.7792796,198.84714,100.0,1.334993,202,0.112730145,1.0017327,100,-111.32331,23.251019,-111.52145,1.0230491,-53.52563029357885,9154.47107887268,433.25,98.752914,14.016186,-11.410693,0.3439116,4183622,0.6192858,[-0.276 -0.303  0.006 -0.227 -0.084],0.8758851
1.0750498,,-33.58899,20300,6.294251e-07,1.78415,163.0359,100.0,1.3352065,203,0.1684408,1.008698,100,-110.589165,29.622374,-110.80975,1.0488809,-61.37786005592716,9201.678666353226,440.28,98.72119,12.501154,-10.5512085,0.33253083,4227650,0.56670636,[-0.283 -0.3    0.006 -0.226 -0.084],0.90188795
1.1077456,,-42.532784,20400,-1.6784668e-06,2.7993717,209.89925,100.0,1.3368498,204,0.22709647,1.0270982,100,-108.90574,29.754635,-109.2861,1.0669066,-57.931734610023675,9245.107205152512,413.79,98.72,14.217378,-8.77587,0.39145467,4269029,0.46648118,[-0.285 -0.296  0.006 -0.226 -0.084],0.8561567
1.0171117,,-30.58222,20500,-9.727478e-07,1.338602,167.52687,100.0,1.3361733,205,0.08774396,1.0010539,100,-110.551216,32.0562,-110.63146,1.0127649,-55.14168573548107,9291.375535964966,429.84,98.74344,12.712642,-10.645499,0.34971163,4312013,0.58826697,[-0.29  -0.293  0.007 -0.228 -0.082],0.86554456
1.0386323,,-31.956665,20600,3.0899048e-06,1.6075559,211.58522,100.0,1.3320457,206,0.11168216,1.0043784,100,-108.77927,32.946,-108.97596,1.0244616,-68.5919931790514,9333.368532896042,387.56,98.64603,14.836586,-8.810941,0.42289516,4350769,0.6157314,[-0.292 -0.293  0.007 -0.229 -0.083],0.78499806
1.0581551,,-41.598995,20700,7.6293946e-07,1.536231,211.74551,100.0,1.3300744,207,0.1180315,0.97271097,100,-109.97192,26.200958,-110.180016,1.0270782,-53.37416837057822,9377.644335508347,419.38,98.74547,14.805925,-10.036094,0.3727235,4392707,0.45430776,[-0.296 -0.293  0.007 -0.228 -0.087],0.8497775
1.0778561,,-34.880493,20800,-1.5258789e-06,1.9851055,136.75667,100.0,1.329164,208,0.14372109,1.0066421,100,-108.43159,19.130863,-108.58453,1.0378367,-57.03156783604933,9422.479971408844,425.26,98.73178,11.681553,-8.472418,0.36297247,4435233,0.47957528,[-0.302 -0.292  0.008 -0.227 -0.089],0.86520517
1.1848279,,-40.682137,20900,-1.1444092e-06,1.9598829,196.72455,100.0,1.3279433,209,0.18170132,1.017583,100,-108.77143,31.738998,-109.17597,1.0594757,-62.03640155642155,9465.703913927078,402.31,98.691605,14.470024,-8.737564,0.40918425,4475464,0.3876639,[-0.311 -0.291  0.008 -0.227 -0.09 ],0.8286425
1.0961502,,-42.748444,21000,5.722046e-07,1.6883583,181.127,100.0,1.3269074,210,0.14227068,0.9938597,100,-111.39677,35.53044,-111.70786,1.0433615,-46.2922438259263,9511.99409365654,436.12,98.787704,13.642303,-11.414261,0.34108981,4519076,0.55419254,[-0.32  -0.288  0.009 -0.226 -0.091],0.89024806
1.115228,,-40.02904,21100,3.3950805e-06,2.055689,220.12067,100.0,1.3252636,211,0.18855211,1.0390695,100,-110.03238,23.983076,-110.4146,1.0657585,-48.07719774043029,9556.085340499878,416.19,98.76897,14.522618,-9.93845,0.38685256,4560695,0.5955387,[-0.326 -0.284  0.009 -0.224 -0.092],0.8605258
1.0518457,,-40.073418,21200,2.8419495e-06,1.6729457,145.85004,100.0,1.3241733,212,0.13194597,0.9751396,100,-110.974266,28.490618,-111.1591,1.0363282,-47.27032336045325,9602.064339876175,436.09,98.7832,11.857064,-10.975007,0.3403235,4604304,0.61882484,[-0.332 -0.28   0.011 -0.225 -0.094],0.88845354
1.0340067,,-41.05081,21300,-4.959106e-07,1.4610422,170.96344,100.0,1.3214908,213,0.09012636,0.9940583,100,-110.03697,25.501614,-110.19585,1.0178376,-48.29630644820193,9646.608704090118,421.87,98.77104,13.094269,-10.12573,0.3662338,4646491,0.7156296,[-0.334 -0.278  0.011 -0.226 -0.095],0.8509005
1.0876664,,-40.24109,21400,-4.5776366e-07,1.8034483,186.88905,100.0,1.3204944,214,0.15237865,0.9997164,100,-111.47448,23.495975,-111.744446,1.046246,-48.87700762930742,9691.988595485687,427.61,98.77139,14.051412,-11.492607,0.36032838,4689252,0.5533688,[-0.339 -0.276  0.011 -0.224 -0.097],0.8747292
1.2018173,,-33.9401,21500,-1.7547608e-06,2.074854,161.27979,100.0,1.320498,215,0.20337819,0.9872361,100,-110.41767,30.735826,-111.08959,1.0813221,-53.74376381807749,9743.61970114708,413.93,98.740326,13.437741,-10.350382,0.3934375,4730645,0.3935392,[-0.347 -0.274  0.012 -0.224 -0.098],0.8597536
1.0513924,,-41.69867,21600,3.8146973e-07,2.0278225,169.36328,100.0,1.3195251,216,0.13237907,0.9904825,100,-111.60757,24.253334,-111.788445,1.0306277,-37.65114978243989,9801.271106004715,438.53,98.82828,13.17249,-11.659721,0.33347142,4774498,0.6448951,[-0.359 -0.271  0.012 -0.222 -0.098],0.8902053
1.0368676,,-41.086807,21700,-6.4849854e-07,1.4671693,154.23715,100.0,1.3173915,217,0.11259426,0.99968517,100,-110.64755,31.392033,-110.76889,1.0269226,-31.506644456282807,9865.206725120544,458.59,98.862595,12.186891,-10.685798,0.27945468,4820357,0.6502539,[-0.363 -0.266  0.012 -0.221 -0.099],0.9295625
1.0821797,,-38.36406,21800,4.5776366e-07,1.6410257,178.9418,100.0,1.3184078,218,0.12089233,0.9961862,100,-112.14444,28.232183,-112.41733,1.0373569,-34.64143070110126,9910.391654014587,439.38,98.842316,13.703702,-12.203081,0.33241162,4864295,0.51650804,[-0.363 -0.265  0.011 -0.221 -0.101],0.8940684
1.1740108,,-41.662083,21900,-8.392334e-07,2.2195334,145.28941,100.0,1.3153803,219,0.2087757,1.0092695,100,-109.56738,21.44225,-109.97387,1.0852199,-41.07611515252529,9955.141563415527,433.58,98.81053,12.811803,-9.476,0.35416418,4907653,0.46612898,[-0.37  -0.262  0.011 -0.22  -0.1  ],0.90139717
1.0078044,,-42.998135,22000,1.6784668e-06,1.1685127,155.67004,100.0,1.3144072,220,0.050072063,1.0055995,100,-110.84241,24.985508,-110.87988,1.005576,-34.207135352347265,10002.240834236145,444.63,98.84613,12.262967,-10.97206,0.31470942,4952116,0.8139739,[-0.381 -0.26   0.01  -0.219 -0.104],0.89179736
1.0826163,,-33.876823,22100,-8.9645386e-07,2.045217,137.47508,100.0,1.3146473,221,0.15803573,1.0167439,100,-110.69903,23.441828,-110.896805,1.0398527,-40.88084792035407,10047.568426847458,428.68,98.809265,11.939311,-10.750511,0.35660467,4994984,0.61324775,[-0.382 -0.26   0.01  -0.219 -0.105],0.8733883
1.0501481,,-38.459656,22200,-1.8310546e-06,1.6474259,144.34572,100.0,1.3144562,222,0.13636559,0.99997,100,-111.23058,25.998518,-111.41624,1.0322871,-33.34498502216721,10095.464681625366,436.63,98.84726,12.09478,-11.230056,0.33844432,5038647,0.5307763,[-0.389 -0.257  0.01  -0.218 -0.104],0.88794166
1.0320147,,-36.82393,22300,-8.9645386e-07,1.4384027,199.26376,100.0,1.314454,223,0.11094237,0.9991842,100,-110.479355,26.36155,-110.6168,1.0257028,-37.26996585584165,10141.445582389832,448.2,98.833694,13.766546,-10.510378,0.3089278,5083467,0.5939656,[-0.391 -0.259  0.009 -0.22  -0.104],0.90841585
1.0421602,,-38.78145,22400,-3.0517577e-07,1.6443034,133.75443,100.0,1.3132883,224,0.13542065,1.002813,100,-110.2961,21.307114,-110.44288,1.0324826,-27.704303967893875,10189.309340715408,464.65,98.88075,11.311572,-10.30829,0.26066965,5129932,0.5594122,[-0.392 -0.26   0.009 -0.222 -0.104],0.9443621
1.0413692,,-51.021713,22500,1.0299683e-06,1.512817,216.83109,100.0,1.3132461,225,0.09989429,0.99224514,100,-110.45226,27.88728,-110.60739,1.0198864,-36.44910845304668,10232.8664021492,415.15,98.8244,15.196335,-10.54423,0.379161,5171447,0.70570475,[-0.393 -0.258  0.009 -0.223 -0.106],0.8385073
1.0709779,,-36.358482,22600,-1.0681152e-06,1.768163,162.47952,100.0,1.311294,226,0.14445993,1.0127655,100,-111.37217,28.910221,-111.64056,1.0391263,-40.89553441043543,10278.086774349213,424.21,98.80719,13.078089,-11.411372,0.3656046,5213868,0.58638287,[-0.399 -0.258  0.008 -0.223 -0.106],0.8642838
1.0259387,,-40.67919,22700,-1.3732911e-06,1.7333467,156.36107,100.0,1.309329,227,0.09497688,1.003892,100,-110.10645,20.076567,-110.21865,1.0156314,-39.90049752958405,10325.042819738388,440.14,98.818695,12.411055,-10.207856,0.32720107,5257882,0.64861864,[-0.406 -0.257  0.009 -0.222 -0.108],0.88711256
1.0149553,,-42.564213,22800,9.155273e-07,1.2560054,165.04285,100.0,1.3084093,228,0.07264336,0.9964962,100,-111.255325,23.465015,-111.31723,1.0107265,-33.41436006245402,10372.75190114975,444.22,98.84956,12.458626,-11.364663,0.31656593,5302304,0.72961533,[-0.41  -0.256  0.009 -0.222 -0.11 ],0.89330477
1.0373579,,-30.989225,22900,1.6021728e-06,1.7072185,141.20522,100.0,1.3066283,229,0.12442825,0.9917791,100,-109.633354,23.213507,-109.80467,1.026655,-40.330401635201014,10422.939554214478,420.76,98.808304,12.160239,-9.666979,0.37037843,5344380,0.5786623,[-0.41  -0.254  0.009 -0.222 -0.111],0.85323477
1.0958681,,-49.38764,23000,3.4332277e-07,1.6697266,170.96725,100.0,1.3056145,230,0.15043594,0.9959339,100,-111.17509,28.676723,-111.399445,1.0501332,-25.380456306322284,10480.95079278946,445.21,98.88599,13.014986,-11.152854,0.3201425,5388901,0.51305926,[-0.413 -0.256  0.01  -0.223 -0.112],0.91128594
1.0615937,,-41.140877,23100,-6.4849854e-07,1.8191853,135.23247,100.0,1.3058966,231,0.14875019,0.99635154,100,-111.36683,27.484339,-111.57579,1.0400702,-26.536813228016708,10551.134795188904,445.41,98.880844,11.771846,-11.38819,0.3181057,5433442,0.5250982,[-0.42  -0.256  0.008 -0.223 -0.113],0.90787673
1.063636,,-38.850624,23200,-3.0517577e-07,1.5439721,159.04431,100.0,1.3064102,232,0.1259301,1.0033517,100,-111.50754,22.39613,-111.780785,1.037854,-33.55123609468088,10598.215963840485,443.49,98.848694,12.934115,-11.562734,0.32236123,5477791,0.6070372,[-0.426 -0.257  0.008 -0.224 -0.113],0.9022714
1.0954489,,-48.835,23300,1.0681152e-06,2.0088444,153.43498,100.0,1.3017431,233,0.18919414,1.0076455,100,-111.98702,28.864883,-112.364426,1.067936,-24.671399592547722,10646.488837003708,457.16,98.89206,12.509979,-11.881309,0.29006937,5523507,0.4761371,[-0.433 -0.256  0.007 -0.223 -0.113],0.9448758
1.0562377,,-45.52594,23400,,1.9908295,158.52484,100.0,1.2976657,234,0.15962756,1.0258013,100,-110.08911,28.58963,-110.30221,1.042893,-23.890333786695795,10694.403022527695,453.48,98.89464,12.296991,-10.070667,0.2971007,5568855,0.4809277,[-0.439 -0.253  0.007 -0.223 -0.117],0.92661345
1.0444709,,-39.15424,23500,4.5776366e-07,1.5223728,125.76034,100.0,1.2960867,235,0.10433725,1.0115086,100,-110.51296,18.767902,-110.60836,1.0207807,-27.948257855250134,10742.423076152802,435.69,98.871704,11.244893,-10.603683,0.33799186,5612424,0.5982596,[-0.443 -0.252  0.008 -0.224 -0.121],0.879534
1.00541,,-26.946411,23600,-1.5640259e-06,1.1660903,105.14651,100.0,1.2958398,236,0.04321251,1.003966,100,-110.143234,27.144253,-110.17707,1.0038661,-25.299566170701222,10789.698409080505,448.45,98.88716,10.214229,-10.283876,0.30469328,5657269,0.8723681,[-0.448 -0.25   0.007 -0.223 -0.123],0.89866346
1.0533657,,-43.530823,23700,-1.5258789e-06,1.4426057,147.94853,100.0,1.2958839,237,0.10287092,0.99743086,100,-112.70784,19.520132,-112.86505,1.0295403,-28.121132473242724,10835.979346752167,446.07,98.87392,12.505075,-12.770606,0.31443945,5701876,0.6590693,[-0.45  -0.25   0.007 -0.223 -0.123],0.9038551
1.0256206,,-38.864952,23800,6.294251e-07,1.4099743,135.09377,100.0,1.2951573,238,0.09062364,0.99760365,100,-113.35985,23.160759,-113.46017,1.0194854,-18.42047791479705,10885.994931697845,474.69,98.92239,11.539352,-13.445583,0.22138825,5749345,0.7191349,[-0.454 -0.251  0.005 -0.223 -0.123],0.95840126
1.0343553,,-60.940666,23900,-2.2888183e-07,1.7736242,195.06541,100.0,1.2919456,239,0.11060287,0.9892071,100,-113.414474,31.446665,-113.56664,1.0243657,-24.515821394428123,10934.246319532394,461.64,98.89378,14.053061,-13.455432,0.26955572,5795509,0.71596026,[-0.456 -0.249  0.006 -0.223 -0.124],0.9347286
1.0615743,,-49.53756,24000,-8.773804e-07,1.6228652,109.99718,100.0,1.2898499,240,0.12337907,0.9822947,100,-108.7083,21.272192,-108.95202,1.034088,-35.66927598779924,10979.489382743835,429.77,98.834015,11.195203,-8.759061,0.35328013,5838486,0.60081387,[-0.457 -0.25   0.005 -0.225 -0.127],0.8734303
1.030335,,-31.377813,24100,1.5258789e-07,1.4465146,135.67307,100.0,1.2870969,241,0.10593775,0.99015594,100,-112.80033,25.99224,-112.914085,1.020318,-25.89137128352417,11028.392867803574,461.96,98.88791,11.465307,-12.863043,0.2679368,5884682,0.6834029,[-0.463 -0.25   0.005 -0.224 -0.129],0.9334537
1.012375,,-39.97879,24200,8.5830686e-07,1.3872842,127.338776,100.0,1.2858956,242,0.07096189,0.99502015,100,-112.25484,23.56879,-112.311356,1.0096189,-23.77304682589477,11076.774546861649,456.63,98.895874,11.161483,-12.369901,0.28282964,5930345,0.76383436,[-0.463 -0.25   0.004 -0.225 -0.132],0.91767555
1.0083824,,-27.94106,24300,-6.8664554e-07,1.2410426,105.97873,100.0,1.2853465,243,0.059043158,1.0022856,100,-111.95877,22.70081,-112.002174,1.0067935,-16.499451906163223,11126.135927915573,465.36,98.92909,10.16546,-12.083972,0.25481892,5976881,0.81896234,[-0.464 -0.25   0.005 -0.226 -0.133],0.93394405
1.0090772,,-25.005516,24400,1.9073486e-06,1.2124926,113.25312,100.0,1.2832061,244,0.058804423,0.99798083,100,-110.49142,21.453524,-110.55466,1.0066824,-19.154727371052733,11172.93898487091,452.52,98.915344,10.624259,-10.614951,0.29416737,6022133,0.7912718,[-0.465 -0.25   0.005 -0.226 -0.133],0.9081234
