Weights,TimeElapsed,ReturnStepMaxmin,MinD2w0t,Iteration,EpRewMean,MeanIW,EmpiricalD2,MinIW,EpLenMean,TimestepsSoFar,J_sample_variance,StdD2w0t,MeanD2w0t,ReturnMeanIW,InitialReturnMax,EntropyCoefficient,MaxD2w0t,MeanEntropy,InitialReturnMean,MaxIW,ReturnStepMax,InitialReturnStd,InitialBound,EpisodesSoFar,StdIW,Bound,InitialReturnMin,EpThisIter
[-0.909 -0.627 -0.045 -0.564 -0.945],31213.323750972748,99.0,,330,-28.990843252780063,0.66729265,82.02093,0.00072040205,463.63,10948831,65.11383,24.64084,17.808996,-11.25501,1.1926129,,193.5188,0.47469264,-12.664706,15.734966,100.0,8.347971,-13.370168,33000,1.0094978,-12.196924,-41.76433,100
[-0.91  -0.63  -0.042 -0.557 -0.944],31388.651522159576,99.0,,331,-15.880343328847367,1.3929614,10002.5,2.1304528e-07,496.26,10998457,229.94466,4054.137,1047.786,-6.6258726,8.663485,,80812.484,0.464377,-9.735691,391.4942,100.0,7.0373583,-10.122123,33100,9.759419,-7.4282703,-28.580803,100
[-0.889 -0.648 -0.036 -0.558 -0.955],31567.449555158615,,1.0009831,332,-16.915681925453274,1.6561531,713581.8,1.4994369e-07,500.0,11048457,3513.134,450599.9,48682.527,-3.2418997,10.539701,,20362402.0,0.4418054,-11.071545,226.70786,1.0,6.971159,-11.48317,33200,9.09284,-5.7062654,-31.260149,100
[-0.914 -0.65  -0.045 -0.573 -0.977],31740.350115060806,99.0,,333,-21.11071032339886,0.9287999,1.6413071,0.046559,488.18,11097275,44.253136,0.28390586,1.2590148,-11.310198,9.99593,,1.9465669,0.44206622,-11.509744,4.6179276,100.0,6.086264,-12.023451,33300,0.4484607,-11.83409,-26.266012,100
[-0.911 -0.652 -0.047 -0.573 -0.977],31912.06741285324,99.0,,334,-16.991398472133113,5.984585,14313.856,4.1559233e-06,492.42,11146517,644.5089,3443.7083,1477.0668,-6.756078,12.136552,,45250.234,0.4416323,-10.259413,2871.3506,100.0,7.2882547,-10.67288,33400,87.653465,-7.799494,-27.383352,100
[-0.91  -0.641 -0.05  -0.58  -0.977],32071.606330871582,99.0,,335,-33.80131599387176,0.92244405,2930.4065,3.0560273e-06,447.22,11191239,474.10605,777.5429,348.34708,-8.793273,10.019418,,9878.748,0.44198495,-12.382438,90.5627,100.0,10.588167,-13.204957,33500,3.9361727,-10.3718405,-65.291626,100
[-0.911 -0.648 -0.054 -0.572 -0.977],32240.739763259888,99.0,,336,-27.72269963531611,0.84781843,9468.562,1.053004e-06,472.96,11238535,473.9368,2449.601,1013.69824,-9.316566,5.540585,,41496.04,0.44260544,-12.421362,55.80061,100.0,10.409981,-13.095964,33600,2.376859,-10.898949,-68.278015,100
[-0.911 -0.644 -0.058 -0.556 -0.976],32415.11080646515,99.0,,337,-19.640514179521823,0.8393572,2578.5884,3.8773298e-05,494.1,11287945,135.53857,630.71747,327.75284,-8.935735,10.491103,,6201.6616,0.44304726,-10.186745,68.822365,100.0,7.244072,-10.664676,33700,2.421101,-9.836605,-28.55763,100
[-0.91  -0.64  -0.057 -0.566 -0.976],32581.377328395844,99.0,,338,-27.291250736344637,0.9437568,2.365011,0.061448693,472.44,11335189,74.74696,0.5634022,1.4966196,-10.990707,8.172016,,3.1898756,0.44303024,-11.293506,6.5642157,100.0,9.405207,-11.957609,33800,0.6028484,-11.685181,-68.08179,100
[-0.911 -0.641 -0.054 -0.564 -0.976],32752.14217734337,99.0,,339,-14.646365820527771,1.0126767,3020039.2,1.15035675e-07,493.25,11384514,14525.091,2285959.0,162154.12,1.8385578,11.777833,,167028300.0,0.44142854,-10.347115,272.8657,100.0,6.8259664,-10.703518,33900,8.772658,-1.7953197,-32.571762,100
[-0.921 -0.634 -0.045 -0.552 -0.977],32930.6311109066,99.0,,340,-18.978111451466205,0.7454641,151.36354,5.565397e-05,499.55,11434469,59.587463,40.944374,29.801035,-10.281942,11.585792,,413.312,0.44074753,-11.560433,22.997599,100.0,6.4564877,-12.022246,34000,1.2713616,-10.917925,-25.36966,100
[-0.921 -0.632 -0.048 -0.561 -0.978],33099.493381500244,99.0,,341,-20.581916963487075,1.5994072,12867.749,4.744765e-06,487.99,11483268,146.05792,5503.798,1296.9453,-8.900515,3.8210618,,128218.586,0.44750524,-11.939861,522.6543,100.0,7.2968864,-12.4407015,34100,12.782133,-9.986148,-36.99898,100
[-0.925 -0.619 -0.038 -0.558 -0.971],33277.161754369736,99.0,,342,-13.953983924813054,0.95155853,1.1991158,0.233156,496.51,11532919,58.983757,0.11075909,1.0888641,-8.9918,15.365105,,1.2893248,0.4467595,-9.1577635,3.0524936,100.0,7.079087,-9.497318,34200,0.271634,-9.334413,-29.120378,100
[-0.926 -0.618 -0.039 -0.559 -0.972],33451.77532219887,99.0,,343,-17.2688463384485,0.8516048,275.13272,2.492004e-05,496.39,11582558,64.73892,94.534904,44.28049,-9.917767,4.5625887,,1029.613,0.44571137,-10.6994095,33.53553,100.0,6.494909,-11.11963,34300,1.3460557,-10.480892,-26.841438,100
[-0.927 -0.622 -0.047 -0.555 -0.973],33625.94710254669,99.0,,344,-20.492146411202324,0.7518905,2221.7993,3.4573723e-06,497.1,11632268,102.91801,557.9623,286.3926,-8.548784,11.2308655,,6187.92,0.44449437,-10.270062,24.732967,100.0,6.978584,-10.768716,34400,1.4333743,-9.47353,-26.394428,100
[-0.925 -0.618 -0.049 -0.564 -0.974],33798.47117424011,99.0,,345,-20.095383079058717,1.0243276,5.2129045,0.012983008,492.53,11681521,44.610485,1.8155569,2.3643537,-8.875996,6.4748273,,14.345782,0.44515294,-9.188686,21.044846,100.0,6.420106,-9.677686,34500,1.2943194,-9.403857,-31.931585,100
[-0.927 -0.615 -0.055 -0.565 -0.974],33954.732888937,99.0,,346,-37.22920990792767,0.8895214,66.20701,0.00070925726,443.14,11725835,75.55014,20.079704,14.600633,-10.8308935,8.139715,,150.5532,0.44506696,-13.134876,62.782005,100.0,11.543974,-14.04081,34600,2.295788,-11.994284,-67.858925,100
[-0.927 -0.62  -0.057 -0.559 -0.974],34119.93476486206,99.0,,347,-30.17499792325067,0.9543725,743.9589,0.00014779632,465.64,11772399,86.605255,199.8102,107.95044,-10.496045,28.585579,,1836.6963,0.44117945,-11.989222,94.11272,100.0,10.292216,-12.723497,34700,3.4127874,-11.670237,-69.90439,100
[-0.929 -0.624 -0.059 -0.55  -0.978],34293.7834956646,99.0,,348,-23.18572926430681,1.1744345,2.7673979,0.062019,491.29,11821528,52.186184,0.572693,1.6985832,-11.600812,7.7392035,,3.376019,0.43967992,-11.754889,37.208946,100.0,6.8887415,-12.319089,34800,1.4093752,-12.1916485,-34.070755,100
[-0.932 -0.621 -0.059 -0.552 -0.979],34464.6987156868,99.0,,349,-17.18361491399482,0.9663053,1.6334201,0.05530219,490.38,11870566,44.73826,0.25814763,1.2657808,-11.015887,13.720566,,1.7741739,0.43945342,-11.1865425,5.798794,100.0,6.9145126,-11.604688,34900,0.5462785,-11.443912,-38.683285,100
[-0.933 -0.622 -0.058 -0.55  -0.979],34636.776341199875,99.0,,350,-19.934854687565732,1.2674395,317.27457,5.8438607e-05,496.74,11920240,107.70527,139.48737,49.50782,-9.871519,4.710036,,2924.8057,0.4395385,-11.265667,155.08376,100.0,6.9673347,-11.75076,35000,5.7061296,-10.549354,-29.842182,100
[-0.93  -0.62  -0.066 -0.554 -0.979],34811.270780324936,99.0,,351,-25.69287878845475,1.2194376,653.1855,3.763185e-06,493.41,11969581,74.04771,293.75656,90.46996,-9.136251,12.63032,,3926.2095,0.43845484,-10.652362,78.97682,100.0,7.7285976,-11.277572,35100,3.391513,-10.024646,-41.50177,100
[-0.929 -0.627 -0.056 -0.561 -0.981],34989.01183652878,99.0,,352,-17.021123595118453,1.091096,4.769899,0.013201013,494.1,12018991,38.43258,1.3960618,2.3226097,-9.631314,13.835711,,9.029629,0.43845516,-9.790764,24.914139,100.0,6.660383,-10.204955,35200,1.8944166,-10.074113,-29.476412,100
[-0.927 -0.629 -0.061 -0.561 -0.981],35156.13709259033,99.0,,353,-26.61515804816091,0.9490621,8.36395,0.0023926604,474.42,12066433,73.656685,2.9061244,3.146637,-11.566674,14.660436,,20.331089,0.43652454,-12.138283,13.514444,100.0,8.985917,-12.7859335,35300,0.9653006,-12.273373,-63.828896,100
[-0.927 -0.625 -0.055 -0.561 -0.982],35329.75920915604,99.0,,354,-15.468520962351494,0.93153393,45092.145,2.6505459e-06,493.94,12115827,336.0867,14752.092,3879.7722,-7.076623,7.93395,,306702.53,0.42091772,-9.952285,90.2812,100.0,6.9706554,-10.328694,35400,2.9632752,-8.185161,-29.367151,100
[-0.904 -0.637 -0.05  -0.556 -0.998],35507.48488855362,99.0,,355,-16.23601297042454,0.82940096,2780.0793,1.6560653e-05,496.87,12165514,69.38423,980.21185,300.9625,-9.465357,9.340494,,19235.713,0.4270031,-11.300084,45.824615,100.0,7.358576,-11.69517,35500,2.025419,-10.091563,-31.750755,100
[-0.881 -0.658 -0.044 -0.571 -0.992],35681.0314116478,99.0,,356,-16.661094019931653,1.055534,16174.86,4.719817e-06,486.28,12214142,168.32178,4051.7937,1616.9882,-6.9055014,17.548855,,54867.938,0.4251206,-10.23765,112.11465,100.0,9.72563,-10.643081,35600,4.1022854,-7.9732637,-70.42975,100
[-0.906 -0.675 -0.038 -0.583 -0.994],35857.68153047562,99.0,,357,-15.843116387002745,0.7434836,1901.1914,8.2325314e-05,496.47,12263789,92.11314,460.8206,241.62982,-8.716881,9.4423685,,4783.278,0.42514262,-10.23253,46.60997,100.0,6.3405294,-10.618054,35700,1.844124,-9.393436,-24.286188,100
[-0.901 -0.678 -0.043 -0.574 -0.994],36034.091327667236,99.0,,358,-20.443488243729252,0.819735,408.52133,0.00017130683,494.45,12313234,61.514194,117.45468,63.65349,-10.897415,3.1063826,,1197.6084,0.42335895,-11.944344,40.694572,100.0,6.2393193,-12.441813,35800,1.5343202,-11.612735,-32.40521,100
[-0.903 -0.675 -0.037 -0.581 -0.996],36206.01967430115,99.0,,359,-13.416494357133695,1.119974,9087.714,4.820884e-07,497.61,12362995,125.25714,3858.641,887.96783,-9.19795,10.507688,,89323.82,0.42116597,-10.781786,127.68916,100.0,6.6303663,-11.108262,35900,4.3950963,-9.857408,-23.344961,100
[-0.901 -0.678 -0.026 -0.58  -0.998],36379.633821725845,,1.0006838,360,-17.082099581128322,0.7818046,922.1439,2.0959116e-05,500.0,12412995,135.45232,374.49753,125.02655,-9.671958,11.645381,,5298.955,0.4235075,-11.17473,24.169754,1.0,7.0455337,-11.590405,36000,1.3862337,-10.304238,-28.268787,100
[-0.9   -0.681 -0.035 -0.582 -0.995],36553.857778549194,,1.0000011,361,-14.09946754309925,1.2265558,5.9047236,0.010800514,500.0,12462995,61.677967,1.4063056,2.735272,-9.024216,11.173102,,7.0571437,0.42416644,-9.497171,38.82344,1.0,6.957646,-9.840267,36100,2.1452332,-9.398018,-25.821123,100
[-0.899 -0.677 -0.035 -0.586 -0.995],36725.81715989113,99.0,,362,-13.793456639049333,0.94082767,1.3758336,0.1923801,495.18,12512513,44.209488,0.1628443,1.1646891,-10.953764,9.399946,,1.4988493,0.414891,-11.242671,2.7889667,100.0,8.367116,-11.5783205,36200,0.3647665,-11.293705,-65.58971,100
[-0.901 -0.674 -0.034 -0.584 -1.004],36899.01828336716,99.0,,363,-9.567526939520402,0.75919205,476.2857,0.00017583129,497.33,12562246,50.39116,121.19975,77.588844,-8.638106,13.807092,,910.52435,0.41332546,-9.976188,52.957127,100.0,6.796999,-10.209003,36300,2.102534,-8.99452,-23.178051,100
[-0.901 -0.671 -0.034 -0.594 -1.006],37071.097989320755,99.0,,364,-18.717814152369165,0.6652694,2722282.2,1.5015496e-08,491.13,12611359,23611.812,650628.5,186581.22,6.871255,13.5370455,,15596532.0,0.41642725,-10.083598,161.574,100.0,7.8400254,-10.539076,36400,4.4405913,1.7853308,-49.864483,100
[-0.89  -0.655 -0.034 -0.599 -1.003],37217.078407764435,99.0,,365,-56.48655683879017,0.7468669,159.36314,0.0010436275,401.11,12651470,74.70838,56.014107,27.576923,-12.205797,6.451208,,699.49445,0.41634992,-17.05755,13.749932,100.0,13.372172,-18.43209,36500,1.0406832,-14.175228,-68.37948,100
[-0.891 -0.659 -0.029 -0.592 -1.003],37386.31461548805,99.0,,366,-24.953655761522022,0.8110312,204.57166,0.00040384947,483.37,12699807,81.32551,53.441185,36.41372,-8.750429,4.368247,,434.49188,0.41723064,-10.407581,19.850122,100.0,6.075783,-11.014803,36600,1.4361813,-9.590893,-32.773502,100
[-0.895 -0.663 -0.031 -0.585 -1.002],37558.02336168289,99.0,,367,-14.47975871502372,0.93002236,5.5180535,0.016287563,491.82,12748989,41.92432,1.6032143,2.5271523,-11.01747,6.083653,,10.502007,0.425515,-11.656131,17.225937,100.0,7.487316,-12.00848,36700,0.96033734,-11.396629,-60.18068,100
[-0.908 -0.662 -0.034 -0.588 -0.993],37730.43830251694,99.0,,368,-17.882768956806217,0.9569221,2.440763,0.048561372,490.71,12798060,42.80376,0.64143413,1.5614225,-10.196918,14.700396,,3.8810637,0.42544308,-10.49245,7.6508574,100.0,6.709195,-10.9276085,36800,0.67916363,-10.648844,-38.655884,100
[-0.909 -0.663 -0.038 -0.588 -0.994],37901.85645723343,99.0,,369,-18.546397988258388,1.0017141,56899.25,4.133547e-06,490.85,12847145,408.12106,16260.548,5096.4907,-7.4647427,16.246511,,491276.8,0.4253636,-10.928581,246.0339,100.0,8.513209,-11.379889,36900,7.3321304,-9.108017,-67.11731,100
[-0.908 -0.657 -0.033 -0.571 -0.994],38081.003546476364,,1.0000057,370,-17.511773528332554,0.8207928,241.67471,0.00080365816,500.0,12897145,53.483704,64.400505,44.83177,-10.639167,5.241424,,505.07968,0.42407215,-11.406336,103.05939,1.0,5.6845593,-11.832465,37000,2.5251539,-11.2703085,-23.281063,100
[-0.895 -0.642 -0.037 -0.553 -0.995],38254.94371318817,,1.0000194,371,-13.86643870164643,1.0251814,2645.0193,2.4508142e-06,500.0,12947145,114.52181,683.3485,326.76102,-8.019852,15.585015,,8013.9062,0.4270736,-10.705426,67.92009,1.0,7.1746626,-11.042852,37100,3.6131606,-8.639581,-25.983229,100
[-0.895 -0.643 -0.031 -0.565 -0.992],38430.33663415909,99.0,,372,-21.11325202513811,0.57140195,2670.1426,0.00014659988,496.76,12996821,44.20896,813.7421,330.3594,-9.636379,13.136426,,11761.0,0.41958827,-11.552493,18.552494,100.0,6.51268,-12.066261,37200,1.104861,-10.552768,-31.386189,100
[-0.875 -0.647 -0.033 -0.574 -0.999],38606.12618494034,99.0,,373,-20.80109583484474,1.0049309,2.34042,0.058883138,486.82,13045503,52.209908,0.46923816,1.5334053,-10.963303,7.962661,,2.6055055,0.4196777,-11.1433325,10.773661,100.0,7.179243,-11.649506,37300,0.79688716,-11.490208,-33.30134,100
[-0.875 -0.649 -0.033 -0.571 -0.999],38778.03887748718,99.0,,374,-19.95682542233883,0.94715923,10626.193,1.4616013e-06,489.32,13094435,182.77548,4512.7207,1121.7462,-8.354655,15.010808,,112116.586,0.40991172,-10.938591,241.8135,100.0,6.9183993,-11.424219,37400,5.5852494,-9.423233,-32.635983,100
[-0.865 -0.657 -0.042 -0.575 -1.009],38949.97099876404,99.0,,375,-21.781806940127563,3.4053602,287707.72,3.0738658e-08,479.39,13142374,16565.492,128542.13,22418.77,5.553662,7.4846983,,3805999.2,0.39452964,-9.7172165,1074.8563,100.0,7.239935,-10.247254,37500,37.727325,2.547935,-34.934845,100
[-0.848 -0.646 -0.034 -0.554 -1.024],39128.30529165268,99.0,,376,-14.674204730764075,1.0334252,14741.889,6.9835314e-06,496.46,13192020,201.31593,5816.1797,1404.9792,-9.216417,6.839083,,140270.22,0.39512035,-11.33464,84.65138,100.0,6.950766,-11.691721,37600,4.0728326,-10.031496,-34.792263,100
[-0.847 -0.651 -0.024 -0.551 -1.024],39303.887738227844,,1.0000018,377,-18.00604907416486,0.7259633,428.4463,4.2986e-05,500.0,13242020,50.70456,120.9383,70.6844,-11.057548,5.003876,,1709.453,0.39599487,-12.1484165,25.012665,1.0,6.5969186,-12.5865755,37700,1.271238,-11.717269,-29.737162,100
[-0.839 -0.646 -0.027 -0.557 -1.023],39477.85118174553,,1.0000211,378,-13.555745666857119,0.99719983,708874.4,2.0948416e-06,500.0,13292020,1511.6414,209000.89,45527.297,-5.975369,19.787392,,8694663.0,0.39333558,-10.185013,367.38812,1.0,7.9928484,-10.514877,37800,6.7745166,-7.888917,-24.209196,100
[-0.836 -0.639 -0.018 -0.564 -1.026],39649.414252996445,99.0,,379,-12.640606676296148,0.8587064,16001.366,5.2049387e-07,487.9,13340810,158.13391,6199.9653,1570.5034,-7.0690947,3.6529138,,141289.9,0.39150065,-9.937878,96.95726,100.0,7.1380997,-10.245473,37900,2.9227953,-7.811817,-36.297035,100
[-0.839 -0.639 -0.008 -0.56  -1.027],39824.85846495628,99.0,,380,-13.355295765692144,0.989029,60.728027,4.87719e-05,495.47,13390357,72.796074,18.106846,13.674417,-10.401905,13.864511,,140.73322,0.39036125,-10.794991,46.199554,100.0,8.20478,-11.119977,38000,1.9238768,-10.800937,-30.638107,100
[-0.842 -0.635 -0.002 -0.564 -1.029],39995.80774688721,99.0,,381,-13.51377630753114,0.8799665,11.081325,0.006888316,491.45,13439502,85.013794,3.8590374,3.8963528,-9.347174,17.093576,,26.136776,0.3889402,-9.7985935,15.289491,100.0,8.818029,-10.127437,38100,1.1367583,-9.710941,-49.44433,100
[-0.842 -0.636 -0.008 -0.562 -1.03 ],40171.58275580406,99.0,,382,-12.698236237380264,1.0000153,1.0,0.999352,498.02,13489304,52.011402,0.062803455,0.99604,-9.680904,14.757677,,1.0000001,0.3889402,-9.680948,1.000653,100.0,7.1758494,-9.989945,38200,0.00016310022,-9.9899025,-27.148867,100
[-0.842 -0.636 -0.008 -0.562 -1.03 ],40345.29805660248,99.0,,383,-11.044929892217095,1.0051438,14134.012,6.1706255e-06,499.35,13539239,126.303314,3996.5264,1453.5259,-7.3500476,9.228307,,70057.47,0.38844863,-9.499616,218.04018,100.0,6.2864265,-9.768382,38300,6.4110003,-8.028687,-29.83701,100
[-0.834 -0.63  -0.014 -0.568 -1.03 ],40507.01970720291,99.0,,384,-30.67110578005182,0.78377384,2247.2927,4.5522975e-05,458.16,13585055,123.13929,978.8436,233.80708,-10.273463,4.540162,,27443.873,0.38663983,-12.57959,76.440346,100.0,7.3996496,-13.325939,38400,1.4565076,-11.473398,-33.44583,100
[-0.827 -0.635 -0.004 -0.568 -1.032],40680.50429034233,99.0,,385,-19.353322005419894,1.1534878,3177.5256,1.4034444e-05,486.73,13633728,151.02672,929.41284,371.66272,-8.374902,4.3922157,,12803.597,0.37174007,-10.55608,218.33418,100.0,7.6159267,-11.027023,38500,6.4516706,-9.230989,-54.629066,100
[-0.843 -0.634 -0.004 -0.559 -1.047],40859.31397175789,,1.0029126,386,-9.73943077208751,0.8496589,7177.905,3.02504e-07,500.0,13683728,122.28565,3001.3076,710.21686,-7.804689,13.0245695,,57011.746,0.37084833,-9.491356,47.204323,1.0,6.8547177,-9.728354,38600,2.6627312,-8.256152,-24.697104,100
[-0.842 -0.632 -0.014 -0.56  -1.048],41030.75171709061,99.0,,387,-9.27155899706425,0.85631734,5.00286,0.01718414,496.34,13733362,44.13125,1.1816441,2.453479,-8.918105,7.4269958,,6.4065723,0.37095234,-9.242188,8.097809,100.0,6.0926375,-9.467802,38700,0.66446763,-9.161701,-24.790537,100
[-0.842 -0.636 -0.014 -0.557 -1.048],41201.578352212906,99.0,,388,-13.231285754616056,1.100394,25.68563,0.00036825234,495.96,13782958,65.98043,11.208519,6.568124,-10.160529,17.470243,,129.65088,0.37508538,-10.788121,42.827858,100.0,6.617046,-11.110091,38800,2.1473753,-10.529682,-22.104975,100
[-0.849 -0.641 -0.021 -0.562 -1.044],41372.38828897476,99.0,,389,-10.444050407733465,0.9895138,55.465244,0.0006045893,492.86,13832244,64.133644,15.607279,13.199727,-8.975361,10.131476,,94.29765,0.3718258,-10.13226,184.00598,100.0,8.113163,-10.386405,38900,4.18123,-9.287934,-66.07137,100
[-0.852 -0.663 -0.022 -0.572 -1.047],41549.97973155975,,1.0010612,390,-10.804804413920682,0.96453094,136.08366,6.155118e-05,500.0,13882244,51.02143,52.915833,24.718407,-9.494312,9.128193,,690.0132,0.37234128,-10.199689,71.95281,1.0,5.6251574,-10.462612,39000,2.711826,-9.828227,-24.218056,100
[-0.852 -0.662 -0.031 -0.571 -1.047],41722.99143743515,99.0,,391,-7.831776157747673,2.4235797,678568.25,4.4134936e-08,496.96,13931940,1970.8418,189656.84,48888.984,-5.1062326,16.41379,,4321404.0,0.36450744,-9.503992,1194.5873,100.0,7.2595305,-9.69457,39100,25.904442,-6.3381405,-33.320778,100
[-0.855 -0.676 -0.037 -0.565 -1.054],41897.97964286804,,1.0000156,392,-17.83816630616422,0.7604659,53428.2,1.9725683e-06,500.0,13981940,668.553,12692.785,4816.7666,-7.245501,4.8510537,,144688.78,0.36192134,-11.377285,84.89096,1.0,6.6764503,-11.811358,39200,3.0760481,-8.63196,-30.254313,100
[-0.844 -0.662 -0.033 -0.57  -1.057],42072.123074769974,99.0,,393,-12.524665950369627,1.0212476,18.177162,0.0014565198,492.49,14031189,62.401104,6.4676127,5.462874,-10.925386,9.163575,,47.92925,0.34994593,-11.746698,26.0486,100.0,8.829438,-12.051472,39300,1.4671453,-11.269543,-68.63278,100
[-0.835 -0.657 -0.028 -0.57  -1.069],42246.217725515366,99.0,,394,-10.457348566506266,0.9937644,133.76372,0.000114445174,486.35,14079824,82.00856,35.27075,26.674074,-9.197356,13.269081,,210.14452,0.3505926,-9.935968,55.12848,100.0,7.8139014,-10.190435,39400,2.6121585,-9.5404215,-32.74002,100
[-0.838 -0.659 -0.029 -0.563 -1.068],42423.01465463638,,1.0000005,395,-9.64907952543192,0.75027335,1188.3855,1.802818e-05,500.0,14129824,135.70435,303.32233,165.5854,-8.173064,5.907314,,2982.7808,0.35067183,-10.355818,55.481434,1.0,5.890264,-10.590618,39500,2.2268744,-8.578714,-26.185846,100
[-0.836 -0.655 -0.032 -0.57  -1.068],42591.00263619423,99.0,,396,-15.875668731682321,0.6463372,3018.2744,1.5113687e-05,484.24,14178248,114.10959,1171.176,369.77985,-7.0469365,11.982804,,20013.77,0.34912145,-9.518799,19.794985,100.0,7.3513236,-9.905117,39600,1.1656111,-7.787868,-36.45399,100
[-0.837 -0.655 -0.025 -0.563 -1.07 ],42769.21521735191,99.0,,397,-9.123089787934223,1.6124772,15612.996,6.43273e-07,499.0,14228148,258.99664,5089.929,1594.5616,-8.071643,13.068411,,67160.05,0.3386213,-10.047984,630.03625,100.0,6.1199346,-10.269984,39700,15.446619,-8.588829,-26.549568,100
[-0.846 -0.649 -0.016 -0.564 -1.08 ],42949.03263902664,,1.0000379,398,-11.161626476327006,1.5900546,57055.56,6.918966e-09,500.0,14278148,1267.5203,13622.198,5143.364,-6.5546637,4.156286,,196369.19,0.34288996,-10.862214,468.59943,1.0,6.545507,-11.133821,39800,14.763388,-7.504483,-26.590961,100
[-0.814 -0.637 -0.016 -0.548 -1.076],43126.35821557045,,1.0000091,399,-9.844349469218924,0.8319101,7286.522,2.5780657e-06,500.0,14328148,363.21066,1779.1725,817.1323,-9.019362,17.60814,,20036.246,0.3407322,-10.988489,73.52339,1.0,8.067894,-11.22804,39900,2.7728243,-9.539849,-30.093508,100
[-0.8   -0.628 -0.019 -0.551 -1.078],43301.32901263237,99.0,,400,-12.47542459199247,0.96789783,22.106443,0.006423189,484.99,14376647,54.97581,9.617178,6.094056,-9.963218,10.999806,,96.4561,0.3372545,-10.634734,13.566248,100.0,7.807762,-10.93831,40000,1.0986975,-10.31223,-33.421085,100
[-0.798 -0.63  -0.012 -0.551 -1.082],43473.09566307068,99.0,,401,-10.70209658972473,0.9928879,1.3415042,0.17843089,491.51,14425798,46.62002,0.19136934,1.137959,-10.458962,10.676633,,1.5301228,0.33737454,-10.533248,5.269518,100.0,6.613775,-10.793672,40100,0.38817534,-10.722602,-32.664646,100
[-0.799 -0.63  -0.01  -0.552 -1.082],43648.57108902931,99.0,,402,-9.78108238760689,1.0,1.0,1.0,497.32,14475530,50.3845,0.07302382,0.99464,-9.064434,7.1149054,,1.0,0.33737454,-9.064434,1.0,100.0,7.0626235,-9.302446,40200,,-9.302446,-25.731424,100
[-0.799 -0.63  -0.01  -0.552 -1.082],43818.62435889244,99.0,,403,-12.640099520442794,0.9447958,8166.3926,2.7227543e-06,494.21,14524951,661.02234,2373.0708,871.03125,-7.7874975,15.600209,,48121.65,0.34616286,-10.573961,73.45863,100.0,7.3444686,-10.881543,40300,3.6815605,-8.408552,-30.32027,100
[-0.775 -0.64  -0.01  -0.552 -1.073],43995.96022057533,99.0,,404,-13.806722908215624,0.50663984,3466.3596,7.556105e-06,492.66,14574217,61.939087,902.73474,407.65503,-8.498642,5.8329673,,12348.059,0.34583876,-10.050587,33.562542,100.0,6.234879,-10.3865595,40400,1.1248263,-9.127942,-26.47808,100
[-0.769 -0.639 -0.007 -0.563 -1.073],44153.82949972153,99.0,,405,-28.986931524059795,0.7342714,331.61777,4.897923e-05,452.32,14619449,135.18256,91.83306,54.17921,-10.028604,8.447389,,901.6418,0.34408277,-12.783669,41.45224,100.0,12.2624235,-13.489036,40500,1.65735,-11.082133,-68.12897,100
[-0.769 -0.645 -0.005 -0.556 -1.075],44328.53678226471,,1.000019,406,-2.2067687469894968,1.1221696,2.0787582,0.051543143,500.0,14669449,38.436096,0.39880234,1.4493579,-8.819638,11.57584,,3.010405,0.3442368,-8.968023,11.258866,1.0,5.9068627,-9.021723,40600,0.6884324,-8.874933,-22.338385,100
[-0.77  -0.646 -0.008 -0.555 -1.075],44500.18959212303,99.0,,407,-4.872494023962869,1.2030892,34843.227,5.548015e-07,496.29,14719078,219.85185,10509.137,3017.0247,-8.280759,14.632897,,196730.95,0.34017643,-9.513364,262.8315,100.0,7.3232865,-9.631931,40700,7.4680166,-8.619104,-28.643696,100
[-7.716e-01 -6.538e-01  2.204e-04 -5.518e-01 -1.079e+00],44675.76349616051,,1.0000142,408,-5.6828767707145,3.442393,1565066.1,1.03487736e-07,500.0,14769078,2255.9114,394613.9,96338.18,-4.613594,15.467596,,8010418.5,0.33749864,-9.870129,2228.1462,1.0,7.284,-10.008415,40800,60.474693,-5.7108154,-27.461708,100
[-0.779 -0.659  0.01  -0.566 -1.081],44852.50772213936,,1.0003594,409,-2.4401650714494516,1.0206902,454922.47,5.4918956e-08,500.0,14819078,289.86304,270802.9,33299.96,-7.0368156,14.981258,,9929977.0,0.3238833,-9.3955,231.41882,1.0,6.67161,-9.454879,40900,5.991396,-7.345473,-27.06239,100
[-0.756 -0.661  0.013 -0.577 -1.095],45019.01968169212,99.0,,410,-23.341917046312478,1.0241762,207.69794,0.0003758245,466.25,14865703,69.30811,84.44661,32.607834,-8.933182,8.543678,,1371.7546,0.32363772,-11.087516,25.96293,100.0,9.658861,-11.655517,41000,1.6979686,-9.668254,-47.41596,100
[-0.758 -0.664  0.006 -0.574 -1.095],45192.74713373184,99.0,,411,-8.290336857653953,0.92746854,3.0347397,0.024634449,499.74,14915677,68.721535,0.5949678,1.8286335,-9.63259,14.059896,,3.5000498,0.32361025,-9.81318,14.198282,100.0,7.031448,-10.014915,41100,0.80592316,-9.845608,-28.008385,100
