StdD2w0t,EpThisIter,ReturnMeanIW,TimestepsSoFar,ReturnStepMax,MinIW,InitialReturnStd,InitialBound,MeanIW,StdIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,EmpiricalD2,J_sample_variance,MaxD2w0t,TimeElapsed,InitialReturnMean,MeanD2w0t,Bound,EpisodesSoFar,MaxIW,Weights,Iteration,InitialReturnMax,EpRewMean,InitialReturnMin,EpLenMean
0.18083534,100,-93.29873,275009,100.0,0.9422193,2.7822053,-1536.5459,0.99755436,0.014950507,1.4052453,99.37376,,1.0001969,9.113141,1.0004916,1181.3075959682465,-93.52263,0.033843786,-1536.4287,16200,1.0327905,[-0.688  0.938 -0.669  0.297 -0.013],162,-84.29044,-108.71711164565289,-97.18735,16.92
0.17909458,100,-93.235985,276667,100.0,0.90809,2.9209156,-1434.5244,0.99436945,0.026542265,1.4047253,99.4572,,1.0007565,13.956685,1.0012307,1188.9196000099182,-93.744446,0.03316808,-1434.2339,16300,1.0725687,[-0.688  0.938 -0.67   0.298 -0.014],163,-80.502464,-108.64069702874498,-96.97447,16.58
0.17846435,100,-92.987976,278313,100.0,0.9285285,2.9693723,-1400.5995,0.9952042,0.01912188,1.4058014,99.373886,,1.0003538,11.578937,1.0011928,1195.0282199382782,-93.42606,0.03292723,-1400.3608,16400,1.0738188,[-0.686  0.939 -0.67   0.297 -0.014],164,-85.007835,-108.16894700215323,-97.57331,16.46
0.18358763,100,-93.37275,280059,100.0,0.968787,3.070226,-1509.468,0.9989077,0.008322841,1.405272,99.361465,,1.000075,10.269063,1.000182,1201.949337720871,-93.467415,0.0349215,-1509.4196,16500,1.02141,[-0.686  0.939 -0.668  0.295 -0.013],165,-85.19783,-109.1796254670342,-97.77398,17.46
0.18246964,100,-93.45117,281783,100.0,0.97819316,2.946157,-1536.6346,0.99819154,0.009028295,1.4052739,99.360275,,1.0001123,9.202422,1.000288,1209.0457785129547,-93.61128,0.0344816,-1536.5378,16600,1.0272223,[-0.685  0.939 -0.668  0.296 -0.014],166,-83.53317,-109.12755631306283,-97.5348,17.24
0.1835764,100,-92.31618,283528,100.0,0.9173236,3.4398828,-1639.9525,0.99503696,0.0244847,1.4053816,99.36032,,1.0006219,16.898565,1.001174,1216.8233921527863,-92.7515,0.034908906,-1639.7316,16700,1.0672369,[-0.687  0.939 -0.668  0.295 -0.014],167,-80.294044,-108.34971516068343,-97.49102,17.45
0.1803135,100,-93.18502,285210,100.0,0.9284556,2.685901,-1480.6978,0.9976931,0.013211728,1.4046667,99.40082,,1.0001521,8.547512,1.0006328,1223.5269153118134,-93.39294,0.033643246,-1480.5941,16800,1.031137,[-0.686  0.94  -0.668  0.294 -0.013],168,-83.48185,-108.48814240089513,-98.81051,16.82
0.18359695,100,-92.83841,286956,100.0,0.96257615,3.1890047,-1417.3062,0.99764305,0.011413412,1.4049038,99.39116,,1.000144,12.020364,1.0006881,1232.6079308986664,-93.05323,0.034923326,-1417.1881,16900,1.0301127,[-0.685  0.939 -0.669  0.295 -0.014],169,-83.08129,-108.69436355362302,-97.80613,17.46
0.18191928,100,-92.96984,288669,100.0,0.95524484,2.993149,-1640.4252,0.99717486,0.01627581,1.4053006,99.36243,,1.0002295,11.502573,1.0006918,1239.4754176139832,-93.22409,0.034263913,-1640.288,17000,1.0551143,[-0.688  0.941 -0.668  0.295 -0.014],170,-81.41773,-108.60587868295177,-97.19679,17.13
0.182898,100,-92.68614,290401,100.0,0.93658614,2.8249729,-1449.8953,0.995045,0.025023766,1.404404,99.36976,,1.0006208,12.867984,1.000839,1247.898719549179,-93.11379,0.034645278,-1449.647,17100,1.0502331,[-0.687  0.941 -0.669  0.296 -0.014],171,-83.431656,-108.6443331891494,-97.365974,17.32
0.1824062,100,-92.415886,292122,100.0,0.88030726,3.0249295,-1325.9045,0.99147123,0.027720323,1.4049314,99.39484,,1.000783,12.83121,1.0038377,1256.6837720870972,-93.19457,0.0344387,-1325.5076,17200,1.0568402,[-0.689  0.94  -0.669  0.296 -0.014],172,-84.6939,-108.62390483072686,-98.56451,17.21
0.17945291,100,-92.493195,293786,100.0,0.90184855,2.7238002,-1495.2319,0.99007094,0.03705771,1.4051613,99.37822,,1.0013244,20.471123,1.0023396,1263.608675956726,-93.360916,0.033295278,-1494.7627,17300,1.0903552,[-0.688  0.941 -0.666  0.293 -0.014],173,-85.50054,-108.2819034060168,-97.516785,16.64
0.18082324,100,-92.757256,295477,100.0,0.89914757,2.9129717,-1417.6151,0.99325156,0.02538809,1.4047244,99.34795,,1.0005746,12.330611,1.0026605,1271.0899562835693,-93.362175,0.03383084,-1417.2937,17400,1.0553169,[-0.686  0.943 -0.665  0.292 -0.014],174,-84.99851,-108.53414626181912,-97.66094,16.91
0.18186457,100,-93.20497,297189,100.0,0.93464977,2.9133446,-1561.9584,0.9972873,0.016910054,1.4037694,99.36411,,1.0002584,10.456167,1.0005162,1278.407056093216,-93.45016,0.03424294,-1561.8213,17500,1.0397508,[-0.685  0.945 -0.664  0.291 -0.014],175,-83.52192,-108.82780225780245,-97.2831,17.12
0.18267034,100,-92.70886,298917,100.0,0.9706278,3.1496937,-1382.337,0.99875456,0.012167185,1.4043186,99.373665,,1.0001953,10.315413,1.0004274,1285.529746055603,-92.824554,0.034561846,-1382.279,17600,1.0353235,[-0.686  0.944 -0.664  0.291 -0.015],176,-80.425766,-108.27741991910554,-97.67854,17.28
0.18134098,100,-93.215996,300619,100.0,0.97598016,3.2324772,-1608.6338,0.99889034,0.009859051,1.4051613,99.3821,,1.0000893,12.34743,1.0001829,1292.9097211360931,-93.30594,0.034041293,-1608.5852,17700,1.0209882,[-0.687  0.943 -0.664  0.29  -0.015],177,-82.85174,-108.5687504135482,-97.8236,17.02
0.17927651,100,-92.88237,302281,100.0,0.9536879,3.0786138,-1364.3545,0.99737626,0.013785874,1.4033204,99.35247,,1.0001727,11.620096,1.0004538,1300.5321779251099,-93.11608,0.03324354,-1364.2089,17800,1.028614,[-0.686  0.943 -0.664  0.29  -0.014],178,-82.529396,-107.97506271432947,-97.252625,16.62
0.1806515,100,-92.953865,303969,100.0,0.96305174,2.5602708,-1400.538,0.9953342,0.019381464,1.4056163,99.368126,,1.0003734,11.562139,1.00083,1308.332373380661,-93.36446,0.033767357,-1400.2999,17900,1.0749202,[-0.684  0.943 -0.663  0.29  -0.016],179,-86.06863,-108.51437131302542,-97.34053,16.88
0.18617429,100,-92.41351,305766,100.0,0.93746597,2.9858415,-1548.7493,0.99564123,0.021157257,1.4047241,99.34605,,1.0004656,11.154802,1.0006458,1315.6050295829773,-92.79905,0.035945907,-1548.5557,18000,1.0447828,[-0.684  0.942 -0.664  0.291 -0.013],180,-85.30343,-108.89063237970646,-97.202705,17.97
0.18179917,100,-93.03328,307477,100.0,0.9781763,2.9048073,-1495.0455,0.99844724,0.0074064313,1.4052789,99.35415,,1.0000564,8.589223,1.0003959,1323.415977716446,-93.1746,0.034220878,-1494.9728,18100,1.0213356,[-0.683  0.942 -0.665  0.291 -0.014],181,-82.93757,-108.50924470551254,-97.587776,17.11
0.18388468,100,-92.745995,309229,100.0,0.97906196,3.8967073,-1535.9009,0.9985371,0.009405326,1.4067733,99.36332,,1.0001054,15.455093,1.00018,1330.6488082408905,-92.87759,0.03504198,-1535.8335,18200,1.0227878,[-0.684  0.942 -0.665  0.29  -0.014],182,-81.21379,-108.57785805638323,-97.23687,17.52
0.18109505,100,-93.66078,310926,100.0,0.94017804,2.6630397,-1495.8193,0.9968038,0.016341403,1.4059033,99.355156,,1.0002629,8.83075,1.0006727,1337.6819529533386,-93.94831,0.033942353,-1495.6182,18300,1.0410305,[-0.684  0.941 -0.665  0.291 -0.012],183,-85.847046,-109.25458976664281,-97.57035,16.97
0.17964032,100,-93.01055,312595,100.0,0.952761,2.8062627,-1630.0126,0.9983314,0.01404878,1.4052966,99.36293,,1.0002164,9.867237,1.000329,1345.1207222938538,-93.14931,0.033382747,-1629.9441,18400,1.0432726,[-0.681  0.941 -0.665  0.291 -0.013],184,-85.51276,-108.12192999887324,-97.3321,16.69
0.18107224,100,-93.395874,314292,100.0,0.9796449,2.8446667,-1495.3245,0.99934953,0.006740753,1.406158,99.348495,,1.0000532,8.809733,1.0001587,1352.8636786937714,-93.453545,0.033940908,-1495.293,18500,1.025835,[-0.68   0.942 -0.665  0.29  -0.014],185,-79.94753,-108.69786379210375,-97.59924,16.97
0.18222837,100,-92.93266,316011,100.0,0.9142995,2.9937189,-1561.9915,0.9937532,0.021434726,1.4059069,99.38252,,1.0005505,13.38217,1.0013062,1359.6934306621552,-93.48327,0.034386057,-1561.6677,18600,1.060542,[-0.68   0.942 -0.665  0.29  -0.013],186,-82.39611,-108.93772157484668,-97.519745,17.19
0.18215717,100,-93.02422,317729,100.0,0.96392107,2.8011956,-1433.8947,0.9989743,0.010068958,1.4066181,99.39366,,1.000133,9.207045,1.0002675,1366.9556362628937,-93.11468,0.03436165,-1433.8464,18700,1.0321515,[-0.683  0.942 -0.664  0.289 -0.013],187,-82.959984,-108.50160181619353,-98.31209,17.18
0.1827867,100,-93.45482,319459,100.0,0.9411959,2.9911766,-1549.6968,0.9968232,0.018258944,1.405272,99.379105,,1.00035,10.493842,1.000714,1374.1832418441772,-93.746544,0.03460549,-1549.5505,18800,1.0403624,[-0.685  0.943 -0.664  0.289 -0.012],188,-82.95798,-109.34750513629459,-97.42732,17.3
0.1779625,100,-93.43619,321096,100.0,0.97381216,3.0216012,-1364.8402,0.9981286,0.008636952,1.4048233,99.397575,,1.0000743,10.574115,1.000194,1381.6613738536835,-93.60181,0.032741353,-1364.7119,18900,1.0182468,[-0.684  0.943 -0.664  0.288 -0.014],189,-81.405235,-108.30931772769104,-97.59402,16.37
0.18005611,100,-93.08366,322773,100.0,0.9540039,3.021716,-1619.4476,0.9985678,0.014653153,1.4048179,99.3571,,1.0001603,11.631201,1.0003656,1388.4808917045593,-93.20535,0.033542465,-1619.3851,19000,1.047208,[-0.686  0.944 -0.664  0.289 -0.014],190,-81.42222,-108.24197566939125,-97.573494,16.77
0.18175755,100,-92.71471,324483,100.0,0.94290984,3.1186545,-1449.7129,0.9975633,0.016895823,1.4043024,99.36352,,1.0002164,11.87995,1.0009731,1395.4130041599274,-92.931435,0.034202132,-1449.6019,19100,1.0361444,[-0.686  0.945 -0.664  0.289 -0.014],191,-80.46926,-108.20716875098533,-97.44317,17.1
0.17949337,100,-93.58743,326149,100.0,0.94850093,2.5114827,-1509.814,0.99747115,0.012718278,1.4037695,99.43239,,1.0001582,7.6312275,1.0005629,1401.5906414985657,-93.81336,0.033323016,-1509.6852,19200,1.033614,[-0.687  0.944 -0.664  0.288 -0.015],192,-84.34913,-108.8067975596068,-97.67839,16.66
0.18425047,100,-93.07853,327908,100.0,0.9525796,2.8234718,-1585.9783,0.99622273,0.0136208255,1.4027987,99.41276,,1.0001762,11.35716,1.0006293,1409.9917640686035,-93.403854,0.03518354,-1585.8125,19300,1.0215261,[-0.686  0.944 -0.665  0.288 -0.015],193,-83.894516,-109.20540488259192,-97.16512,17.59
0.18273592,100,-93.276,329637,100.0,0.9506208,2.96929,-1714.3523,0.9967819,0.020468885,1.4029509,99.37996,,1.0004708,12.623043,1.0006132,1418.1439864635468,-93.560265,0.034585074,-1714.2101,19400,1.0557674,[-0.686  0.943 -0.665  0.29  -0.016],194,-83.48842,-109.11684026982806,-97.4584,17.29
0.17963988,100,-93.24505,331306,100.0,0.9484856,2.5239518,-1382.8894,0.99850565,0.013526388,1.403213,99.37826,,1.0001624,8.496571,1.0003833,1424.3884394168854,-93.376945,0.033382665,-1382.823,19500,1.0377594,[-0.684  0.944 -0.666  0.289 -0.016],195,-83.51121,-108.36418333103225,-97.57973,16.69
0.18087727,100,-92.34062,332998,100.0,0.9240476,2.8853774,-1345.3534,0.9920978,0.03328648,1.4042044,99.3671,,1.0012809,15.655687,1.0018915,1429.6237580776215,-93.036575,0.033851877,-1344.9993,19600,1.0741607,[-0.684  0.944 -0.666  0.289 -0.016],196,-82.507545,-108.1839257080065,-97.68026,16.92
0.18366705,100,-92.7696,334745,100.0,0.92633027,2.762665,-1597.377,0.9943089,0.027696297,1.4051613,99.36414,,1.0007595,12.999086,1.0009224,1437.1160187721252,-93.26787,0.03494774,-1597.0923,19700,1.0901713,[-0.683  0.946 -0.666  0.29  -0.015],197,-84.74756,-108.97309190374824,-97.49305,17.47
0.18232961,100,-92.565186,336466,100.0,0.9417015,3.175247,-1400.0211,0.99684393,0.01877341,1.4033204,99.35038,,1.000331,14.030758,1.0007772,1443.6925776004791,-92.847664,0.03442383,-1399.862,19800,1.0367802,[-0.681  0.946 -0.667  0.289 -0.014],198,-83.10936,-108.21877588154888,-97.23701,17.21
0.18087035,100,-92.80446,338159,100.0,0.98667246,2.919426,-1508.887,0.9990468,0.006460178,1.40432,99.37739,,1.0000626,9.169505,1.0001012,1451.6468827724457,-92.88636,0.033860907,-1508.8365,19900,1.0182843,[-0.68   0.947 -0.667  0.29  -0.016],199,-84.44215,-108.01424300469799,-97.57924,16.93
0.18267451,100,-93.00287,339887,100.0,0.9388868,2.825967,-1640.3502,0.9983175,0.012683226,1.4039283,99.35373,,1.0001549,9.708944,1.0003363,1459.5296528339386,-93.1492,0.034562763,-1640.2754,20000,1.0316843,[-0.679  0.947 -0.667  0.29  -0.015],200,-84.07223,-108.64632735452662,-97.688835,17.28
0.18309543,100,-92.6602,341623,100.0,0.9523717,3.2791867,-1417.2522,0.99608797,0.01687814,1.4049088,99.371925,,1.0003877,13.441056,1.0018286,1466.2184736728668,-92.99931,0.034725063,-1417.0657,20100,1.0400356,[-0.679  0.947 -0.667  0.289 -0.015],201,-82.16671,-108.54405276943764,-97.17293,17.36
0.18013938,100,-93.01699,343301,100.0,0.91290134,2.5897841,-1345.8021,0.99469686,0.028530441,1.4052966,99.43163,,1.0009694,13.578361,1.0014507,1474.7009904384613,-93.485344,0.033567782,-1345.574,20200,1.0915763,[-0.677  0.949 -0.666  0.289 -0.014],202,-86.55495,-108.55370549582096,-97.26662,16.78
0.1831676,100,-92.194275,345038,100.0,0.91926247,3.1615891,-1585.3088,0.99386287,0.021887356,1.4034339,99.35122,,1.0004965,14.15785,1.0011238,1482.959364414215,-92.73433,0.034749553,-1585.0171,20300,1.0545406,[-0.675  0.951 -0.665  0.29  -0.014],203,-83.78769,-108.2844553792023,-97.38864,17.37
0.18200155,100,-93.196655,346753,100.0,0.97248703,2.9659138,-1660.3955,0.9985092,0.009148655,1.4023155,99.35797,,1.0000637,9.711742,1.000196,1491.2497837543488,-93.329796,0.034301206,-1660.3253,20400,1.0157716,[-0.675  0.952 -0.665  0.288 -0.015],204,-81.88735,-108.75214564974738,-97.631294,17.15
0.1834335,100,-93.008644,348496,100.0,0.9587175,3.3885825,-1640.2804,0.9992319,0.007170502,1.4024525,99.391754,,1.000037,11.902967,1.0001578,1498.967744588852,-93.079384,0.03486065,-1640.242,20500,1.0180191,[-0.676  0.952 -0.665  0.288 -0.017],205,-81.64566,-108.71038043720957,-97.68512,17.43
0.17901248,100,-93.33993,350153,100.0,0.93215555,2.604471,-1480.8198,0.9980114,0.0146508515,1.4017311,99.371124,,1.0001713,8.963875,1.0004337,1506.1676104068756,-93.51497,0.033141803,-1480.7216,20600,1.0338918,[-0.675  0.951 -0.665  0.288 -0.016],206,-85.20424,-108.37978062215876,-97.57013,16.57
0.18147275,100,-92.99607,351857,100.0,0.94087887,2.9488952,-1509.5312,0.99407446,0.024409844,1.4033198,99.355896,,1.0007097,13.999167,1.0009366,1513.5907235145569,-93.53069,0.034087874,-1509.2059,20700,1.0739975,[-0.676  0.951 -0.665  0.288 -0.017],207,-84.41728,-108.8382713107809,-97.71145,17.04
0.18535261,100,-91.888336,353637,100.0,0.8775685,2.8276794,-1608.0586,0.9905467,0.03284642,1.4026927,99.358185,,1.0012808,15.301666,1.0017381,1520.7490737438202,-92.73072,0.035612684,-1607.5597,20800,1.0649419,[-0.679  0.951 -0.664  0.288 -0.016],208,-85.45841,-108.66306396739549,-97.48474,17.8
0.1790722,100,-93.10281,355295,100.0,0.96141666,2.6639404,-1305.6519,0.99805534,0.012554422,1.4029509,99.35732,,1.0001906,8.257646,1.0017151,1528.1157336235046,-93.27519,0.033163812,-1305.5625,20900,1.0477076,[-0.676  0.951 -0.665  0.288 -0.016],209,-83.69587,-108.1274220518433,-97.55887,16.58
0.18200235,100,-92.8334,357010,100.0,0.97207433,2.8937848,-1494.8309,0.99853194,0.007588861,1.402451,99.35377,,1.0000733,8.978637,1.0002527,1535.1830534934998,-92.9599,0.03430137,-1494.7556,21000,1.0232601,[-0.675  0.952 -0.664  0.288 -0.016],210,-80.29297,-108.30346336806413,-97.168755,17.15
0.18201354,100,-92.597626,358725,100.0,0.96031874,3.143369,-1619.0776,0.9973562,0.016715577,1.4027998,99.360214,,1.0003536,11.51033,1.0004088,1541.708102941513,-92.83528,0.034303565,-1618.951,21100,1.0570661,[-0.673  0.952 -0.664  0.287 -0.016],211,-83.54671,-108.18804453356778,-97.44007,17.15
0.18175231,100,-93.18846,360435,100.0,0.9824266,2.7687085,-1630.185,0.99849343,0.006955143,1.4034075,99.36357,,1.0000623,8.367681,1.000223,1549.2410173416138,-93.32182,0.034201205,-1630.1172,21200,1.0179738,[-0.675  0.951 -0.663  0.287 -0.016],212,-85.031006,-108.67841160467432,-97.586136,17.1
0.17937854,100,-93.69705,362099,100.0,0.97480434,2.50413,-1523.5001,0.99896467,0.0075482447,1.4033484,99.351364,,1.000078,7.23427,1.0002043,1556.0475597381592,-93.78791,0.03328138,-1523.4543,21300,1.0200071,[-0.675  0.951 -0.663  0.287 -0.015],213,-85.91873,-108.762899163623,-97.33014,16.64
0.18186903,100,-92.74163,363811,100.0,0.94521105,3.0466125,-1561.4957,0.99726737,0.01952087,1.4029764,99.38682,,1.00037,12.0547085,1.0004262,1561.9412336349487,-92.98759,0.034243807,-1561.3557,21400,1.0645616,[-0.674  0.952 -0.663  0.286 -0.016],214,-84.28525,-108.31265397882358,-97.331825,17.12
0.18521611,100,-92.64713,365589,100.0,0.96006334,3.0012302,-1535.9534,0.99680686,0.013036745,1.4043185,99.37706,,1.0002072,10.7939415,1.0005491,1569.4025826454163,-92.93,0.03556421,-1535.8087,21500,1.0404289,[-0.676  0.951 -0.662  0.286 -0.016],215,-83.414986,-108.85590713837462,-98.36394,17.78
0.18057302,100,-93.45185,367276,100.0,0.9618011,2.9005032,-1383.1019,0.99837,0.010733853,1.4033484,99.38865,,1.0000955,9.955302,1.0002632,1576.0812408924103,-93.589455,0.03374196,-1383.0243,21600,1.0200202,[-0.675  0.951 -0.663  0.287 -0.015],216,-81.95345,-108.75664593711339,-97.650406,16.87
0.18305023,100,-92.373055,369010,100.0,0.8859865,2.8841708,-1640.3633,0.9909939,0.038072746,1.4027998,99.4024,,1.0013337,21.372684,1.001738,1583.3951766490936,-93.16228,0.034694865,-1639.9253,21700,1.0770148,[-0.678  0.952 -0.663  0.288 -0.016],217,-84.756065,-108.71536958979738,-98.04479,17.34
0.18213153,100,-92.49717,370727,100.0,0.91110545,2.9066167,-1345.18,0.9960297,0.028363734,1.401711,99.39686,,1.0006645,13.506395,1.0010176,1591.3754415512085,-92.86331,0.034346297,-1344.9933,21800,1.0691669,[-0.676  0.953 -0.664  0.287 -0.016],218,-83.35864,-108.21972734892739,-97.24704,17.17
0.17784606,100,-92.715096,372361,100.0,0.9318564,2.8664386,-1382.8143,0.9934877,0.023218466,1.3984594,99.376526,,1.0005999,13.3578,1.0008948,1597.3266801834106,-93.30186,0.032689113,-1382.4647,21900,1.0445547,[-0.676  0.951 -0.664  0.286 -0.017],219,-79.908394,-107.91452539000497,-97.42288,16.34
0.17860459,100,-92.97182,374010,100.0,0.9701256,2.4255817,-1523.0577,0.99584806,0.013367752,1.4009389,99.39897,,1.0002344,7.0692186,1.0005,1604.5480380058289,-93.345535,0.032984212,-1522.8468,22000,1.0318576,[-0.679  0.951 -0.664  0.287 -0.02 ],220,-86.46392,-108.12899756819256,-97.10558,16.49
0.18135582,100,-92.914696,375712,100.0,0.9490052,3.0165453,-1433.969,0.99680936,0.013713081,1.40074,99.37721,,1.0002173,11.703584,1.0006385,1612.3977496623993,-93.18892,0.03404417,-1433.8202,22100,1.0347776,[-0.679  0.951 -0.663  0.287 -0.018],221,-82.54975,-108.4442433919071,-97.624466,17.02
0.18303391,100,-93.353546,377447,100.0,0.9659659,2.9187372,-1608.8525,0.9980306,0.011962041,1.4003961,99.38035,,1.00015,10.770105,1.0004184,1620.3153245449066,-93.52468,0.034702357,-1608.7585,22200,1.0257032,[-0.68   0.951 -0.664  0.289 -0.018],222,-84.225334,-109.12630722941722,-98.82751,17.35
0.18253095,100,-92.4097,379172,100.0,0.95793754,2.855352,-1522.4691,0.99614984,0.018031199,1.4013891,99.36754,,1.0003525,10.960789,1.000617,1627.766769170761,-92.75697,0.034504212,-1522.248,22300,1.0672855,[-0.679  0.951 -0.665  0.29  -0.019],223,-83.9061,-108.18160309673935,-99.03241,17.25
0.18345211,100,-92.04305,380914,100.0,0.8842803,3.3458464,-1465.0181,0.99202955,0.034397822,1.4007614,99.36337,,1.0009122,22.659206,1.0026389,1635.6082971096039,-92.73613,0.034853954,-1464.6206,22400,1.092591,[-0.677  0.951 -0.666  0.29  -0.018],224,-82.86965,-108.30688462564909,-97.5553,17.42
0.18364736,100,-92.756744,382661,100.0,0.9577641,3.3433146,-1597.1688,0.99661946,0.019142723,1.4013667,99.354904,,1.0003972,14.313169,1.0005597,1643.2246057987213,-93.05964,0.034943886,-1596.971,22500,1.0443811,[-0.674  0.952 -0.665  0.288 -0.018],225,-81.95513,-108.72175338243284,-97.57673,17.47
0.180934,100,-92.714386,384355,100.0,0.96653587,3.3303683,-1597.0286,0.9976801,0.011879538,1.4014813,99.36775,,1.0001854,12.753515,1.0004349,1650.8368084430695,-92.919395,0.033883866,-1596.9238,22600,1.0399406,[-0.672  0.952 -0.665  0.288 -0.018],226,-82.26555,-108.0686497661025,-97.420296,16.94
0.18105699,100,-92.96949,386051,100.0,0.9410178,2.6813369,-1650.563,0.9962569,0.016745808,1.4020009,99.3563,,1.000423,9.113223,1.0010371,1658.6995913982391,-93.29761,0.03392741,-1650.4016,22700,1.0577333,[-0.673  0.952 -0.664  0.286 -0.017],227,-86.381226,-108.55220037311241,-97.735985,16.96
0.17964317,100,-93.382126,387720,100.0,0.95808095,2.7794483,-1383.1105,0.99766815,0.012237986,1.4023668,99.38116,,1.000157,8.034958,1.0006253,1666.1555981636047,-93.598015,0.03338329,-1382.9985,22800,1.0460571,[-0.673  0.954 -0.664  0.285 -0.017],228,-83.28609,-108.58442662787184,-97.620804,16.69
0.18486486,100,-92.780495,389491,100.0,0.9423026,2.9244144,-1640.3585,0.99578935,0.01928814,1.4024352,99.39639,,1.0003009,12.194369,1.0009905,1674.5799496173859,-93.15753,0.03542629,-1640.1206,22900,1.0699058,[-0.668  0.952 -0.663  0.284 -0.017],229,-83.115395,-109.07196791130428,-97.5479,17.71
0.18016891,100,-92.97942,391170,100.0,0.9398824,2.7922149,-1480.5808,0.9966887,0.015471342,1.4009975,99.36769,,1.0002525,9.824798,1.0004795,1682.647027015686,-93.27597,0.03358386,-1480.42,23000,1.0304786,[-0.67   0.953 -0.662  0.283 -0.016],230,-78.36715,-108.31711429144175,-97.09697,16.79
0.18302727,100,-92.879845,392905,100.0,0.9853613,3.3783042,-1522.6742,0.9990853,0.007509063,1.4023156,99.35664,,1.0000544,11.7885685,1.0001245,1690.8066718578339,-92.96205,0.03470106,-1522.6304,23100,1.0246142,[-0.67   0.954 -0.661  0.283 -0.018],231,-84.07949,-108.52933263046316,-97.49969,17.35
0.18290511,100,-92.918106,394637,100.0,0.92188007,2.8504791,-1536.4313,0.99455625,0.023360336,1.4009384,99.39302,,1.0004833,11.170705,1.0008824,1697.6302454471588,-93.40791,0.03464663,-1536.1432,23200,1.0447417,[-0.669  0.954 -0.661  0.283 -0.017],232,-84.13864,-108.98355627425377,-97.82797,17.32
0.17761831,100,-92.998795,396267,100.0,0.93023664,2.3151987,-1345.638,0.9964574,0.021990601,1.400819,99.38995,,1.0005695,8.521384,1.0012395,1704.8931839466095,-93.32115,0.032605182,-1345.4421,23300,1.0697371,[-0.668  0.954 -0.662  0.283 -0.018],233,-86.02816,-107.90787997646464,-97.37813,16.3
0.18490672,100,-92.4473,398039,100.0,0.9466847,2.9939003,-1508.8008,0.9959223,0.022586636,1.4014546,99.37448,,1.0004144,14.494035,1.0006428,1712.617158651352,-92.80012,0.035444032,-1508.5573,23400,1.0630405,[-0.674  0.955 -0.662  0.284 -0.018],234,-84.99538,-108.6485971413359,-97.62407,17.72
0.18042175,100,-92.591835,399723,100.0,0.9220898,2.900795,-1400.0394,0.9969789,0.016469568,1.4013658,99.35851,,1.0001905,9.378918,1.0018448,1720.0915732383728,-92.865944,0.033684097,-1399.891,23500,1.0341786,[-0.671  0.955 -0.663  0.284 -0.017],235,-84.22685,-107.90827725583976,-97.8365,16.84
0.17905994,100,-93.55104,401381,100.0,0.97379154,2.9374743,-1417.9047,0.9989539,0.010354208,1.4023166,99.39619,,1.0001054,8.835363,1.0002382,1727.5862078666687,-93.651726,0.033161465,-1417.8506,23600,1.0305368,[-0.671  0.953 -0.664  0.283 -0.018],236,-83.01123,-108.5613151883429,-97.59899,16.58
0.18148187,100,-93.045395,403086,100.0,0.9891061,3.0882719,-1650.3337,0.9997142,0.0031040215,1.4022312,99.36636,,1.0000122,9.955604,1.0000529,1735.2270793914795,-93.06832,0.034100205,-1650.3219,23700,1.0087075,[-0.671  0.953 -0.664  0.284 -0.017],237,-82.57839,-108.34494064553775,-97.317696,17.05
0.18350554,100,-92.48821,404830,100.0,0.95621955,3.5501134,-1494.5967,0.99733883,0.012935953,1.4019158,99.36591,,1.0002393,14.026213,1.001204,1740.8545920848846,-92.72566,0.034884293,-1494.4683,23800,1.0354366,[-0.671  0.953 -0.664  0.283 -0.017],238,-83.0923,-108.31002986696804,-97.397606,17.44
0.17759632,100,-93.46198,406460,100.0,0.96793485,2.8020554,-1400.6927,0.9993712,0.0077965776,1.401893,99.384995,,1.0000544,8.35034,1.0004404,1747.9606211185455,-93.51931,0.032600973,-1400.6624,23900,1.016089,[-0.672  0.952 -0.665  0.284 -0.017],239,-82.26465,-108.15133547332479,-97.70811,16.3
0.18455203,100,-92.72644,408225,100.0,0.9650615,3.487211,-1480.2439,0.99759835,0.013193628,1.4008256,99.34683,,1.0001792,13.60619,1.0004852,1755.2214505672455,-92.93908,0.0353022,-1480.1227,24000,1.030966,[-0.672  0.951 -0.666  0.285 -0.017],240,-82.42266,-108.74853118793068,-97.77483,17.65
0.18100812,100,-92.571304,409920,100.0,0.93909013,3.2713778,-1417.3455,0.994238,0.021197742,1.4013602,99.381615,,1.0004119,14.771005,1.0012351,1762.0262496471405,-93.09256,0.033907548,-1417.0759,24100,1.0565162,[-0.671  0.951 -0.666  0.285 -0.018],241,-82.37671,-108.2621105058786,-97.256874,16.95
0.17875509,100,-92.97106,411571,100.0,0.9577768,2.7698905,-1434.5613,0.9908961,0.022375537,1.4053019,99.38946,,1.0006248,11.645566,1.001149,1768.235934495926,-93.78129,0.03303091,-1434.094,24200,1.0650718,[-0.674  0.953 -0.667  0.286 -0.018],242,-83.661865,-108.63890200666079,-97.74534,16.51
0.17913276,100,-93.07807,413230,100.0,0.93567353,3.0415766,-1417.6732,0.9962117,0.020223128,1.4042057,99.37129,,1.0004697,12.884527,1.0006473,1776.0366921424866,-93.420265,0.033185743,-1417.5027,24300,1.0365746,[-0.674  0.953 -0.667  0.285 -0.014],243,-81.95756,-108.30685036979929,-97.539,16.59
