MaxD2w0t,MeanD2w0t,EmpiricalD2,ReturnMeanIW,InitialReturnMin,StdD2w0t,Weights,MeanIW,TimeElapsed,MinD2w0t,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,MaxIW,InitialReturnStd,EpLenMean,StdIW,Bound,InitialBound,J_sample_variance,InitialReturnMax,TimestepsSoFar,InitialReturnMean,Iteration,ReturnStepMax,MeanEntropy,EpThisIter
1.0003942,0.0970298,1.0001498,-80.150406,-98.79936,0.2960239,[-0.408 -0.68  -0.479 -0.262 -0.009],0.9971091,2842.8066914081573,,23100,0.9668992,99.13901,-121.2293658024733,1.0301306,9.559234,48.51,0.010879822,-1826.8259,-1826.9625,89.48385,-54.63163,1083197,-80.38561,231,100.0,1.4091798,100
1.000109,0.0944826,1.0000596,-81.56388,-95.82469,0.2925129,[-0.408 -0.679 -0.478 -0.262 -0.01 ],0.99901813,2855.265216112137,,23200,0.9790196,99.00005,-121.63306121401104,1.0198939,8.801709,47.24,0.007939721,-1862.0018,-1862.0358,78.7364,-44.742783,1087921,-81.62804,232,100.0,1.4091854,100
1.0005726,0.09320066,1.0003835,-81.393005,-98.33105,0.2907555,[-0.408 -0.679 -0.478 -0.262 -0.01 ],0.9949527,2867.619639158249,,23300,0.93706155,99.16311,-121.66657146138616,1.0504338,9.164869,46.59,0.021095376,-1782.1082,-1782.3234,78.87967,-59.285038,1092580,-81.80262,233,100.0,1.4078355,100
1.0003374,0.099186756,1.0001115,-79.448395,-95.86796,0.2989156,[-0.408 -0.679 -0.477 -0.262 -0.011],0.99779516,2879.542900085449,,23400,0.9749474,99.00028,-121.1225201917263,1.0276667,10.112119,49.59,0.010190761,-1864.3347,-1864.4126,104.21926,-41.370506,1097539,-79.5992,234,100.0,1.4080899,100
1.0005666,0.099491775,1.0003076,-79.07166,-95.84586,0.2993329,[-0.409 -0.678 -0.477 -0.262 -0.011],0.99605376,2892.321385860443,,23500,0.9402204,99.177086,-121.12084772135775,1.0412056,8.786968,49.74,0.016726315,-1845.7733,-1845.9211,79.05181,-59.185715,1102513,-79.349,235,100.0,1.4077504,100
1.0004263,0.10009047,1.0002449,-79.87868,-97.01723,0.30013373,[-0.408 -0.678 -0.477 -0.263 -0.011],0.9962332,2907.142119884491,,23600,0.9368064,99.16989,-122.17889315793155,1.0300766,8.85594,50.04,0.015396328,-1907.2579,-1907.3799,82.08076,-56.82076,1107517,-80.1212,236,100.0,1.4076796,100
1.0001824,0.09744418,1.0000633,-79.80281,-97.60071,0.2965674,[-0.408 -0.678 -0.478 -0.263 -0.011],0.9986817,2917.6809215545654,,23700,0.97358626,99.18467,-120.8334676427241,1.0347936,9.127699,48.72,0.008343917,-1868.9688,-1869.0369,81.5416,-56.279907,1112389,-79.91672,237,100.0,1.407227,100
1.0003078,0.09158703,1.0001384,-80.496895,-97.47165,0.28845754,[-0.408 -0.677 -0.477 -0.263 -0.012],0.9979705,2929.514132499695,,23800,0.962117,99.00474,-119.16709534873645,1.0239745,9.373535,45.79,0.011775781,-1882.0543,-1882.1411,87.245834,-38.59414,1116968,-80.669586,238,100.0,1.4068787,100
1.0003856,0.09549172,1.000242,-79.78311,-98.817314,0.29391712,[-0.407 -0.677 -0.477 -0.263 -0.012],0.99543315,2940.7688913345337,,23900,0.958867,99.1396,-120.13697969386723,1.0342335,9.017444,47.74,0.013667549,-1896.6162,-1896.832,79.30477,-54.940987,1121742,-80.134514,239,100.0,1.4081976,100
1.0001335,0.09780349,1.0000707,-79.81127,-96.487946,0.2970478,[-0.408 -0.678 -0.477 -0.263 -0.011],0.9990748,2953.444199323654,,24000,0.9702742,99.107605,-121.01559120920103,1.0202129,8.751338,48.9,0.008002446,-1821.1293,-1821.164,77.44843,-57.296757,1126632,-79.88209,240,100.0,1.407573,100
1.0002118,0.09428608,1.0001295,-81.174805,-98.22609,0.29223314,[-0.408 -0.678 -0.477 -0.263 -0.011],0.99821186,2965.9250473976135,,24100,0.9652858,99.02705,-121.33322190671319,1.0289168,8.752994,47.14,0.01111938,-1811.5505,-1811.6156,78.495094,-58.28123,1131346,-81.30174,241,100.0,1.4077711,100
1.0001569,0.097364314,1.0000925,-79.817154,-97.35361,0.29646492,[-0.408 -0.678 -0.477 -0.264 -0.011],0.99864495,2975.9465787410736,,24200,0.97389305,99.03025,-120.54351579493074,1.0329139,10.214315,48.68,0.01000853,-1903.6829,-1903.7343,106.090576,-47.74126,1136214,-79.91812,242,100.0,1.4082316,100
1.0002198,0.10144506,1.0000944,-77.90407,-97.39172,0.3019236,[-0.408 -0.678 -0.476 -0.264 -0.011],0.9980061,2987.02499294281,,24300,0.96665853,99.10587,-120.03614282177911,1.0228167,9.867926,50.72,0.009783241,-1948.7438,-1948.8173,98.291374,-47.480385,1141286,-78.04395,243,100.0,1.4080911,100
1.0006622,0.095779724,1.0004021,-80.53009,-97.94948,0.2943278,[-0.408 -0.677 -0.476 -0.264 -0.011],0.99434775,2998.799516916275,,24400,0.9472784,99.177986,-121.41800416158901,1.0455735,8.821647,47.88,0.017703775,-1837.5427,-1837.7625,76.28822,-56.689518,1146074,-80.95706,244,100.0,1.4095201,100
1.0008713,0.09467664,1.0005103,-79.87402,-95.83829,0.29280096,[-0.409 -0.677 -0.476 -0.264 -0.01 ],0.9948747,3012.885989189148,,24500,0.94550884,99.07168,-120.04217487402411,1.0452454,8.613242,47.33,0.02128847,-1815.9183,-1816.106,76.05655,-54.95335,1150807,-80.244064,245,100.0,1.4100653,100
1.0002128,0.09836571,1.0001074,-80.77419,-96.60548,0.29781988,[-0.41  -0.677 -0.475 -0.263 -0.009],0.9982593,3025.861338376999,,24600,0.97573763,99.00009,-122.403912742552,1.0228662,9.849247,49.18,0.008591253,-1890.0928,-1890.1615,97.36125,-39.23842,1155725,-80.90683,246,100.0,1.4106796,100
1.0004486,0.09757155,1.0002173,-79.74029,-97.73632,0.2967559,[-0.41  -0.677 -0.475 -0.264 -0.008],0.996095,3038.6328270435333,,24700,0.9373571,99.0771,-120.86078056394729,1.0262493,10.179703,48.78,0.015657585,-1889.1274,-1889.2882,103.24044,-48.45152,1160603,-80.033585,247,100.0,1.4101564,100
1.0001528,0.09616287,1.0000978,-80.42488,-96.6785,0.29482168,[-0.409 -0.678 -0.475 -0.264 -0.009],0.9989814,3051.744022130966,,24800,0.9682306,99.111,-121.16833214561024,1.0229458,8.696535,48.08,0.008741383,-1793.3196,-1793.3561,76.579956,-57.352673,1165411,-80.4925,248,100.0,1.4097289,100
1.0001451,0.09748223,1.0000603,-79.937096,-97.340324,0.29661328,[-0.409 -0.678 -0.475 -0.264 -0.009],0.99872154,3066.6675877571106,,24900,0.9701079,99.10355,-120.93474396954234,1.0260274,8.847114,48.74,0.00812726,-1855.8683,-1855.9072,80.84628,-56.61534,1170285,-80.0063,249,100.0,1.4097875,100
1.0002133,0.097066976,1.0001271,-79.30533,-95.8036,0.29606152,[-0.408 -0.678 -0.475 -0.264 -0.009],0.9977411,3080.09210562706,,25000,0.9648737,99.01621,-120.03599700423725,1.0324937,8.868758,48.53,0.011551148,-1859.7853,-1859.8625,81.07461,-45.409584,1175138,-79.45484,250,100.0,1.4091517,100
1.0002898,0.09294379,1.000126,-80.470825,-97.33449,0.29035962,[-0.409 -0.678 -0.475 -0.264 -0.01 ],0.99843156,3093.130918264389,,25100,0.9682969,99.137566,-119.75740081435201,1.0272318,8.983109,46.47,0.00992288,-1837.3297,-1837.3901,82.47375,-53.03346,1179785,-80.58467,251,100.0,1.4087322,100
1.0004659,0.09899414,1.0002543,-79.43973,-98.83788,0.29867694,[-0.41  -0.677 -0.475 -0.263 -0.01 ],0.99572784,3106.8999376296997,,25200,0.9407221,99.16656,-121.22750570736044,1.0304055,9.760145,49.49,0.017960064,-1841.3223,-1841.502,97.94942,-55.631123,1184734,-79.75684,252,100.0,1.4077767,100
1.0002812,0.097306,1.0001189,-80.75476,-98.07597,0.29637975,[-0.411 -0.677 -0.476 -0.263 -0.011],0.997988,3119.0021209716797,,25300,0.96837085,99.05583,-122.06299690129434,1.0227264,9.396562,48.65,0.00974282,-1847.393,-1847.4757,89.9341,-51.715816,1189599,-80.90354,253,100.0,1.4071984,100
1.0003039,0.09670746,1.0001364,-80.003975,-99.27835,0.2955612,[-0.411 -0.678 -0.476 -0.263 -0.012],0.997486,3132.137275457382,,25400,0.961565,99.16425,-120.86748977617219,1.0234905,9.783704,48.35,0.0108988965,-1864.8955,-1865.0066,96.32264,-53.08496,1194434,-80.1932,254,100.0,1.4068586,100
1.0002109,0.09702596,1.0001073,-78.1812,-98.164536,0.29599184,[-0.412 -0.679 -0.477 -0.263 -0.012],0.99781096,3145.411108493805,,25500,0.9665978,99.06638,-118.43313094589823,1.0267254,9.390968,48.51,0.009714779,-1891.2677,-1891.3579,89.31089,-46.2601,1199285,-78.34025,255,100.0,1.4071394,100
1.000129,0.09848275,1.0000823,-79.53455,-98.75282,0.2979776,[-0.411 -0.679 -0.476 -0.263 -0.012],0.9991698,3158.6053669452667,,25600,0.97924465,99.133934,-120.82389595671943,1.0314453,9.138717,49.24,0.009573689,-1859.9741,-1860.0074,84.68537,-54.13432,1204209,-79.59968,256,100.0,1.4073186,100
1.000072,0.09814119,1.0000391,-79.77034,-97.03394,0.2975165,[-0.412 -0.68  -0.477 -0.263 -0.012],0.999612,3171.5521636009216,,25700,0.97664535,99.09197,-120.98370303237235,1.0167092,9.182758,49.07,0.0056296154,-1873.1176,-1873.135,84.11538,-54.124416,1209116,-79.80475,257,100.0,1.4071995,100
1.0002209,0.098684415,1.0000798,-78.86691,-98.33338,0.29824486,[-0.412 -0.68  -0.477 -0.262 -0.012],0.99831593,3184.5526831150055,,25800,0.96170956,99.00001,-119.81740658128328,1.0238672,10.815825,49.34,0.009113736,-1994.2467,-1994.3188,116.05118,-23.712482,1214050,-79.00248,258,100.0,1.4062728,100
1.0003209,0.09951018,1.0001584,-80.64393,-97.727005,0.29935136,[-0.412 -0.68  -0.477 -0.262 -0.013],0.9978759,3197.9481444358826,,25900,0.96191996,99.060005,-123.11101360035485,1.0389739,9.683366,49.75,0.0126080895,-1865.5522,-1865.6526,89.48728,-57.746944,1219025,-80.83927,259,100.0,1.4063421,100
1.0000876,0.098121524,1.0000441,-80.226105,-97.93306,0.29747424,[-0.413 -0.681 -0.478 -0.263 -0.013],0.99948514,3210.7906572818756,,26000,0.9843453,99.236244,-121.71570031983084,1.0241764,8.361981,49.06,0.006752047,-1889.503,-1889.5293,68.95064,-60.80713,1223931,-80.27463,260,100.0,1.4067774,100
1.0001385,0.09794291,1.000059,-80.70931,-98.38228,0.29723558,[-0.414 -0.681 -0.478 -0.263 -0.012],0.9992382,3223.8567831516266,,26100,0.97412413,99.137474,-122.11066006765257,1.0262027,8.811401,48.97,0.0072723925,-1882.2152,-1882.2542,76.44107,-55.982548,1228828,-80.782616,261,100.0,1.4062501,100
1.0003129,0.09338822,1.000172,-80.80826,-98.90671,0.29099745,[-0.415 -0.68  -0.478 -0.263 -0.013],0.99726063,3234.653919696808,,26200,0.9713854,99.09489,-120.5427666124391,1.0343454,8.666574,46.69,0.010677426,-1856.8055,-1856.9308,73.25062,-57.517765,1233497,-81.02995,262,100.0,1.4073119,100
1.0002389,0.09446441,1.000111,-81.305084,-98.12115,0.29247293,[-0.416 -0.681 -0.479 -0.263 -0.012],0.99833924,3247.4270491600037,,26300,0.9734217,99.072014,-121.7189227171716,1.0401707,7.2017384,47.23,0.010690138,-1852.65,-1852.721,52.720085,-61.652542,1238220,-81.43116,263,100.0,1.4080962,100
1.0006945,0.09501025,1.0003576,-79.45908,-98.175255,0.293254,[-0.417 -0.681 -0.479 -0.262 -0.011],0.99571514,3260.932870388031,,26400,0.9555489,99.00012,-119.61354285068188,1.041315,9.684259,47.5,0.015102081,-1980.0488,-1980.2133,90.43629,-31.838312,1242970,-79.78299,264,100.0,1.4078566,100
1.000226,0.09350499,1.0001162,-79.650475,-96.26312,0.2911357,[-0.418 -0.68  -0.478 -0.262 -0.011],0.9980325,3273.1963794231415,,26500,0.9539045,99.11261,-119.07453112212409,1.0285181,8.645112,46.75,0.011500706,-1846.2819,-1846.3529,75.511925,-54.617767,1247645,-79.78079,265,100.0,1.4072038,100
1.0001074,0.098484,1.0000622,-78.844376,-96.403015,0.297981,[-0.417 -0.68  -0.478 -0.262 -0.012],0.99864393,3285.574964284897,,26600,0.96777004,99.00047,-120.00081126979163,1.0204864,9.724632,49.24,0.008129739,-1922.2655,-1922.3158,96.521484,-37.842564,1252569,-78.93986,266,100.0,1.4066195,100
1.0009153,0.09510045,1.0005345,-79.24979,-97.29717,0.29338056,[-0.416 -0.68  -0.477 -0.262 -0.012],0.9942663,3297.0806415081024,,26700,0.93784,99.14493,-119.63138066707184,1.061248,8.523344,47.54,0.021542955,-1798.2805,-1798.5266,69.237144,-58.9485,1257323,-79.70843,267,100.0,1.4052949,100
1.0003031,0.09702769,1.000148,-79.108086,-98.44777,0.29599655,[-0.418 -0.679 -0.477 -0.262 -0.014],0.9972823,3308.059195995331,,26800,0.931239,99.06409,-119.71122142660184,1.0441858,10.295044,48.51,0.014175117,-1835.9932,-1836.0762,112.66181,-48.54549,1262174,-79.27075,268,100.0,1.404325,100
1.0003685,0.09779021,1.0001647,-80.02896,-98.317314,0.29704365,[-0.417 -0.679 -0.477 -0.262 -0.015],0.99694514,3321.9872884750366,,26900,0.9613593,99.134964,-121.46370514942183,1.0354788,8.4177885,48.89,0.01436574,-1860.5425,-1860.6547,73.53589,-60.316624,1267063,-80.246994,269,100.0,1.4037491,100
1.000203,0.094825685,1.0001255,-81.06003,-97.83905,0.29298937,[-0.418 -0.678 -0.477 -0.262 -0.015],0.99855435,3335.499590396881,,27000,0.9554224,99.17488,-121.43169391056541,1.0302958,8.893692,47.41,0.011130322,-1822.3995,-1822.4656,78.66548,-57.263817,1271804,-81.18375,270,100.0,1.4039278,100
1.0000981,0.09726251,1.0000477,-80.046295,-94.85869,0.29632017,[-0.418 -0.68  -0.478 -0.262 -0.015],0.9990461,3347.245474100113,,27100,0.97844714,99.07455,-120.8842567196169,1.0194749,8.827157,48.63,0.007198081,-1896.7722,-1896.818,78.216896,-55.99113,1276667,-80.120445,271,100.0,1.4043024,100
1.000802,0.0978415,1.0005304,-78.18256,-98.15645,0.29714325,[-0.419 -0.68  -0.478 -0.262 -0.015],0.9925715,3360.099731206894,,27200,0.9269016,99.0674,-119.27069902623901,1.075704,8.347397,48.91,0.020939527,-1863.2284,-1863.4701,74.699104,-57.45484,1281558,-78.65674,272,100.0,1.4048446,100
1.0003021,0.10403081,1.0001415,-78.233574,-97.63847,0.30532098,[-0.42  -0.679 -0.478 -0.261 -0.014],0.99710995,3374.8292582035065,,27300,0.9450767,99.0,-121.55424951376219,1.0273042,10.025583,52.01,0.012598235,-1978.767,-1978.8739,102.488205,-28.401672,1286759,-78.44363,273,100.0,1.4047506,100
1.0001726,0.10024624,1.0001135,-80.30016,-98.95599,0.30033743,[-0.42  -0.68  -0.479 -0.261 -0.014],0.9982453,3388.4632115364075,,27400,0.9696024,99.156,-122.74139866404208,1.0270981,8.949746,50.12,0.0104582645,-1856.2595,-1856.317,82.39733,-58.36563,1291771,-80.41613,274,100.0,1.404905,100
1.0004872,0.09516829,1.0002178,-78.98938,-98.59813,0.29346663,[-0.42  -0.68  -0.479 -0.261 -0.014],0.9974052,3399.265547275543,,27500,0.96346134,99.103516,-118.96551715416115,1.0642716,9.040462,47.58,0.0142508345,-1863.908,-1864.0203,79.27003,-50.36217,1296529,-79.20696,275,100.0,1.4052789,100
1.000539,0.095814005,1.000285,-80.1801,-97.194046,0.29436317,[-0.421 -0.679 -0.479 -0.261 -0.014],0.99488956,3411.4723184108734,,27600,0.9409087,99.059814,-120.86371889511096,1.0369747,9.4630995,47.9,0.014639044,-1869.4592,-1869.6506,93.56665,-47.938583,1301319,-80.530556,276,100.0,1.4041829,100
1.0001537,0.0967241,1.0000869,-79.34767,-97.08216,0.2955955,[-0.421 -0.678 -0.479 -0.26  -0.015],0.9984272,3424.5848801136017,,27700,0.97060704,99.0,-119.86661068488299,1.0189362,8.616458,48.36,0.008330773,-1876.8412,-1876.902,75.697655,-40.01286,1306155,-79.45522,277,100.0,1.4032935,100
1.0004853,0.095387645,1.000252,-80.26341,-97.49672,0.29375783,[-0.421 -0.678 -0.479 -0.26  -0.016],0.99723315,3437.1315791606903,,27800,0.9603182,99.07517,-120.46592046214172,1.052607,9.636268,47.69,0.01512625,-1869.4844,-1869.5865,94.36634,-47.99417,1310924,-80.4664,278,100.0,1.4037695,100
1.0000583,0.09970095,1.0000342,-79.323746,-95.487015,0.2996081,[-0.422 -0.678 -0.479 -0.26  -0.015],0.9996147,3450.0566732883453,,27900,0.98208535,99.05276,-121.0032766572013,1.0156416,8.527996,49.85,0.0061415904,-1896.0355,-1896.0505,73.425255,-47.749256,1315909,-79.35308,279,100.0,1.4036689,100
1.0001913,0.09716709,1.0001255,-79.09123,-98.50185,0.29619285,[-0.422 -0.678 -0.479 -0.259 -0.015],0.9981442,3460.2153499126434,,28000,0.9576856,99.11092,-119.72491046043808,1.0258377,8.74053,48.58,0.011736271,-1895.8623,-1895.9412,77.4399,-54.663185,1320767,-79.2437,280,100.0,1.40295,100
1.0004565,0.10039013,1.0001675,-79.9251,-98.54311,0.3005281,[-0.422 -0.678 -0.478 -0.26  -0.016],0.9970675,3472.654662132263,,28100,0.95143354,99.171524,-122.4174511213805,1.0528862,7.9685817,50.19,0.014296285,-1869.1472,-1869.2599,63.508892,-55.887398,1325786,-80.13979,281,100.0,1.4026873,100
1.0002548,0.102004826,1.0001209,-78.87413,-98.54146,0.30265996,[-0.423 -0.678 -0.479 -0.26  -0.016],0.99804336,3486.051458120346,,28200,0.96830714,99.22139,-121.43721465819246,1.037005,9.369875,51.0,0.011214447,-1902.7498,-1902.8156,88.57813,-49.244194,1330886,-78.99938,282,100.0,1.402435,100
1.000301,0.09452906,1.0001935,-80.50063,-97.334564,0.29258323,[-0.422 -0.678 -0.478 -0.26  -0.016],0.99748737,3499.4712765216827,,28300,0.96349853,99.0098,-120.54608115588566,1.0305355,8.763746,47.26,0.013557971,-1861.0074,-1861.1108,76.27203,-44.39935,1335612,-80.70317,283,100.0,1.40171,100
1.0003033,0.10118536,1.000173,-77.90872,-97.172035,0.30157545,[-0.422 -0.679 -0.478 -0.26  -0.017],0.9982747,3512.461221933365,,28400,0.95781785,99.09849,-119.96354003864863,1.0378004,9.76924,50.59,0.013956101,-1887.2268,-1887.3195,91.06111,-49.942307,1340671,-78.06485,284,100.0,1.4013667,100
1.0003095,0.09652521,1.0001758,-79.87978,-96.53492,0.2953159,[-0.423 -0.679 -0.479 -0.26  -0.018],0.9982561,3525.263841152191,,28500,0.9555648,99.15358,-120.62349955423674,1.0317026,8.180311,48.26,0.012967942,-1836.7496,-1836.8218,65.2187,-60.46614,1345497,-80.01631,285,100.0,1.4010231,100
1.0002066,0.09698547,1.0001086,-79.49608,-97.46393,0.29593953,[-0.424 -0.678 -0.479 -0.26  -0.018],0.99822456,3539.1388087272644,,28600,0.9704289,99.02073,-120.21349563228765,1.0280931,9.8360405,48.49,0.009401336,-1913.4777,-1913.5421,97.92534,-48.16638,1350346,-79.62258,286,100.0,1.4018167,100
1.0005493,0.09491439,1.0002761,-79.99928,-98.71267,0.29311675,[-0.425 -0.679 -0.479 -0.26  -0.017],0.99544454,3550.10125541687,,28700,0.9477612,99.1188,-120.41446224673902,1.0340921,7.5611877,47.45,0.015870798,-1885.5728,-1885.7488,56.48006,-60.623707,1355091,-80.34219,287,100.0,1.4009318,100
1.0001093,0.098443516,1.0000622,-79.387375,-95.75495,0.29793,[-0.424 -0.68  -0.479 -0.26  -0.018],0.99911654,3561.603142976761,,28800,0.97868353,99.013374,-120.49960947907353,1.0233175,9.521883,49.22,0.00791857,-1888.6807,-1888.7196,90.39249,-44.6374,1360013,-79.46491,288,100.0,1.4009119,100
1.0008128,0.094112575,1.0004257,-79.672066,-94.39744,0.29199845,[-0.425 -0.68  -0.479 -0.261 -0.018],0.99463576,3573.0785319805145,,28900,0.95013857,99.00043,-119.56345445063224,1.0566471,8.459296,47.05,0.018258378,-1881.3262,-1881.5425,68.0697,-62.25632,1364718,-80.07096,289,100.0,1.4012756,100
1.0000849,0.10040186,1.000039,-78.237335,-97.47197,0.3005324,[-0.426 -0.68  -0.479 -0.26  -0.018],0.9991838,3584.37193608284,,29000,0.98757935,99.00012,-119.78569454225179,1.0161723,10.5718,50.2,0.0056197364,-1927.6062,-1927.632,113.998146,-24.535564,1369738,-78.28874,290,100.0,1.4013671,100
1.0005167,0.09837079,1.0002183,-79.43434,-96.6635,0.2978335,[-0.426 -0.679 -0.479 -0.26  -0.018],0.99550486,3599.25931596756,,29100,0.95412385,99.03825,-120.85593629876998,1.0391277,10.674834,49.18,0.014736135,-1940.106,-1940.2772,115.094955,-50.495476,1374656,-79.753654,291,100.0,1.4013953,100
1.0001693,0.100405,1.0000921,-79.35718,-98.58016,0.30054048,[-0.425 -0.679 -0.478 -0.26  -0.017],0.99784154,3615.137755393982,,29200,0.9686544,99.161255,-121.37927543954147,1.0192198,9.534464,50.2,0.009203063,-1913.332,-1913.4276,91.61245,-55.046852,1379676,-79.50811,292,100.0,1.4008242,100
1.0006996,0.10135683,1.0003408,-77.67715,-95.43658,0.30183253,[-0.426 -0.679 -0.479 -0.26  -0.018],0.9954287,3631.1581287384033,,29300,0.9499898,99.101685,-120.11806533307116,1.074675,9.553407,50.67,0.02084947,-1849.143,-1849.3217,88.13437,-50.297222,1384743,-78.03184,293,100.0,1.401801,100
1.0000433,0.10194076,1.0000176,-79.36232,-98.119736,0.30257902,[-0.427 -0.678 -0.479 -0.26  -0.017],0.9994192,3645.257666349411,,29400,0.9813417,99.02404,-121.89920302982313,1.0145379,10.036574,50.97,0.0044128667,-1903.1902,-1903.205,103.1905,-50.65952,1389840,-79.388824,294,100.0,1.4017115,100
1.0002506,0.095804356,1.0000908,-81.26798,-97.10367,0.2943361,[-0.427 -0.679 -0.479 -0.26  -0.017],0.99860406,3657.7909870147705,,29500,0.9777547,99.000015,-121.99957685101396,1.0315349,8.839913,47.9,0.00917906,-1861.7249,-1861.7778,78.83682,-44.64998,1394630,-81.37012,295,100.0,1.4017968,100
1.0003958,0.0946296,1.0002342,-80.18567,-97.17948,0.29271162,[-0.427 -0.678 -0.479 -0.26  -0.017],0.99681765,3671.505725622177,,29600,0.95895404,99.12379,-120.30355199671945,1.0296731,8.538828,47.31,0.013290742,-1889.5548,-1889.6688,73.03275,-56.333256,1399361,-80.41413,296,100.0,1.4012544,100
1.0000689,0.0998409,1.0000219,-80.06568,-99.155235,0.2997943,[-0.427 -0.678 -0.479 -0.261 -0.018],0.9995917,3686.6845762729645,,29700,0.98594064,99.11824,-121.98960896728133,1.0132102,8.27337,49.92,0.0045806607,-1889.335,-1889.3506,69.320404,-54.52203,1404353,-80.09598,297,100.0,1.4010241,100
1.0004174,0.09751004,1.000184,-78.40312,-94.45193,0.29667825,[-0.427 -0.678 -0.478 -0.261 -0.018],0.9962147,3700.307335615158,,29800,0.9667618,99.2199,-119.0800669553894,1.0352868,9.137496,48.75,0.012454771,-1898.8169,-1898.9341,89.6807,-52.943344,1409228,-78.6378,298,100.0,1.402235,100
1.000312,0.099629454,1.0001715,-79.0905,-96.82707,0.29952094,[-0.426 -0.677 -0.478 -0.261 -0.017],0.9965669,3715.449669122696,,29900,0.9687993,99.04368,-120.91144740575581,1.0333693,9.906002,49.81,0.0109043345,-1903.013,-1903.1418,102.0763,-47.991505,1414209,-79.32574,299,100.0,1.4032294,100
1.0006945,0.095311366,1.0003437,-79.69062,-96.02847,0.2936708,[-0.426 -0.676 -0.478 -0.26  -0.016],0.996057,3729.2611589431763,,30000,0.952234,99.0957,-120.0923502386968,1.0440352,8.006367,47.65,0.015975516,-1864.654,-1864.8068,61.6827,-56.35828,1418974,-79.993454,300,100.0,1.4033186,100
1.000686,0.09893734,1.0003226,-81.09442,-96.83839,0.2986117,[-0.427 -0.676 -0.478 -0.26  -0.016],0.993428,3744.3031322956085,,30100,0.9318918,99.17294,-123.33274774597366,1.0377262,8.822978,49.46,0.01901357,-1952.0837,-1952.3167,80.87245,-57.78015,1423920,-81.543365,301,100.0,1.4014745,100
1.0001564,0.099306144,1.0000976,-77.82478,-97.13994,0.29908222,[-0.427 -0.676 -0.478 -0.26  -0.017],0.9977816,3760.708381652832,,30200,0.96486753,99.00001,-119.00151416262634,1.0257916,10.118282,49.65,0.0105850315,-1894.5858,-1894.6923,102.28914,-39.54729,1428885,-77.994705,302,100.0,1.4023495,100
1.0001836,0.09500376,1.0000774,-80.794945,-98.38945,0.29323536,[-0.426 -0.675 -0.477 -0.26  -0.017],0.9987531,3776.4465968608856,,30300,0.9803899,99.00005,-120.83127226382065,1.0230587,8.366665,47.5,0.0082087545,-1984.8341,-1984.8859,69.57167,-41.874123,1433635,-80.89756,303,100.0,1.4023439,100
1.0002682,0.095506445,1.0001361,-80.70291,-96.552155,0.2939262,[-0.426 -0.675 -0.477 -0.26  -0.017],0.99787885,3789.9548783302307,,30400,0.9704365,99.112144,-121.2028698037214,1.0465294,7.86755,47.75,0.010813093,-1865.5925,-1865.6713,63.491646,-55.35779,1438410,-80.857864,304,100.0,1.4033258,100
1.0002689,0.10080895,1.0001785,-77.84491,-98.05054,0.30109444,[-0.427 -0.675 -0.477 -0.26  -0.016],0.9979166,3805.246483564377,,30500,0.9701766,99.042496,-119.75007468383401,1.0590419,9.110877,50.4,0.014070229,-1911.8552,-1911.9539,79.982315,-53.31509,1443450,-78.03425,305,100.0,1.4039534,100
1.000241,0.09914549,1.0000978,-79.36848,-98.26541,0.29886222,[-0.427 -0.676 -0.477 -0.26  -0.015],0.9986197,3819.8683421611786,,30600,0.9740586,99.15009,-121.02061105408977,1.0264729,9.3574705,49.57,0.009050634,-1855.3243,-1855.3828,87.028046,-55.929657,1448407,-79.481995,306,100.0,1.4039268,100
1.0000957,0.0984427,1.0000508,-79.35953,-97.5774,0.29792738,[-0.428 -0.675 -0.477 -0.26  -0.015],0.99908096,3835.8836748600006,,30700,0.9808705,99.00009,-120.32534592354517,1.0217707,10.622787,49.22,0.0062192376,-1952.5919,-1952.629,113.46336,-38.973778,1453329,-79.429184,307,100.0,1.4039533,100
1.0000435,0.09690135,1.000025,-79.785866,-97.22333,0.2958323,[-0.427 -0.675 -0.477 -0.26  -0.015],0.9996688,3851.6603105068207,,30800,0.9850164,99.15683,-120.53647758369767,1.011706,8.056115,48.45,0.004886951,-1851.091,-1851.1061,64.746895,-58.93448,1458174,-79.81628,308,100.0,1.4037532,100
1.0000796,0.1034621,1.0000466,-78.42048,-95.54322,0.30456802,[-0.428 -0.675 -0.477 -0.26  -0.015],0.9990577,3867.245390892029,,30900,0.980722,99.03472,-121.1370802993877,1.0222799,9.349873,51.73,0.0065983376,-1875.8899,-1875.9176,88.935974,-48.21153,1463347,-78.47077,309,100.0,1.4042914,100
1.0002433,0.09570379,1.0001003,-79.73063,-97.63376,0.2941873,[-0.428 -0.675 -0.477 -0.26  -0.015],0.99830705,3881.747545480728,,31000,0.9663052,99.13364,-119.97779601958597,1.0241885,8.547234,47.85,0.009212665,-1860.1864,-1860.2584,74.88361,-60.366837,1468132,-79.850746,310,100.0,1.4044038,100
1.0005057,0.09708852,1.0002278,-79.50978,-97.58581,0.29609454,[-0.427 -0.676 -0.477 -0.261 -0.014],0.99731517,3897.2639775276184,,31100,0.94600886,99.136444,-120.47477841750407,1.0381255,9.43208,48.54,0.014245537,-1841.356,-1841.4766,85.06136,-54.1602,1472986,-79.73144,311,100.0,1.4046457,100
