InitialReturnMin,StdD2w0t,InitialBound,J_sample_variance,MinD2w0t,InitialReturnMean,EpThisIter,Iteration,EpLenMean,MaxIW,MeanIW,StdIW,EpisodesSoFar,MaxD2w0t,ReturnStepMaxmin,ReturnStepMax,TimeElapsed,InitialReturnMax,Bound,ReturnMeanIW,EpRewMean,MeanEntropy,MeanD2w0t,InitialReturnStd,Weights,TimestepsSoFar,MinIW,EmpiricalD2
-45.391953,476.73923,-13.609088,258.21017,,-12.218606,100,84,463.91,463.68146,1.424424,11.756199,8400,7920.798,99.0,100.0,6152.518590211868,3.5663803,-11.756287,-9.433769,-34.9919541545163,1.0718055,203.82922,8.437273,[-0.937 -0.356 -0.046 -0.375 -0.33 ],3148064,1.6021908e-05,1702.1864
-35.822716,46.79092,-13.059559,62.08721,,-11.830692,100,85,487.57,21.457651,0.68668956,1.1970301,8500,559.64703,99.0,100.0,6253.177993297577,10.277852,-11.787405,-10.155336,-30.924853096283965,1.0630236,28.257244,7.6495953,[-0.928 -0.366 -0.06  -0.362 -0.347],3196821,4.021459e-05,156.22783
-51.000557,0.28970578,-13.108784,63.068127,,-11.778592,100,86,477.69,4.0069942,0.9613175,0.4211277,8600,1.6884623,99.0,100.0,6342.964420080185,6.56561,-12.968012,-11.619194,-33.47478074779769,1.0634395,1.1503958,7.980266,[-0.913 -0.379 -0.056 -0.386 -0.356],3244590,0.14449309,1.4694797
-54.691654,4.1508746,-15.243687,87.76963,,-13.6284275,100,87,450.72,32.442734,0.98766094,1.4189509,8700,29.023197,99.0,100.0,6421.417675495148,17.893087,-13.965504,-12.130651,-40.64856419289291,1.0424806,4.1267724,10.201166,[-0.912 -0.379 -0.052 -0.388 -0.356],3289662,0.005327197,12.841244
-65.6037,18118.756,-14.824408,2533.8708,,-13.473586,100,88,469.76,102.37759,1.1647937,3.1968732,8800,642394.06,99.0,100.0,6506.190682888031,20.655733,-9.962127,-6.8385735,-33.99392705922344,1.0291783,2695.378,11.173707,[-0.916 -0.403 -0.047 -0.405 -0.376],3336638,6.281894e-07,33947.3
-36.6412,40.729965,-13.95048,62.75111,,-12.698338,100,89,472.91,67.06832,0.9030243,2.6287193,8900,386.9127,99.0,100.0,6594.581859111786,9.701082,-13.035831,-11.448553,-31.510621106757885,1.0296377,24.073942,8.468665,[-0.887 -0.415 -0.025 -0.414 -0.39 ],3383929,0.00013887927,134.06384
-43.676407,0.6061637,-12.53494,60.314068,,-11.518499,100,90,482.57,5.095015,0.8260859,0.5289574,9000,3.8301258,99.0,100.0,6684.981936216354,9.897276,-12.318199,-11.259184,-25.579101298644837,1.0299381,1.61023,8.668859,[-0.883 -0.419 -0.038 -0.406 -0.389],3432186,0.07802722,2.6018877
-27.711584,7.6638913,-13.13819,108.78747,,-12.237644,100,91,495.52,35.9715,1.0868558,2.4558613,9100,48.805843,99.0,100.0,6771.444355249405,4.9960957,-12.067382,-10.99116,-22.662550814043076,1.0380547,7.9964137,6.791173,[-0.883 -0.421 -0.033 -0.403 -0.389],3481738,0.0028227,27.798634
-40.703953,47.229073,-13.784408,124.43976,,-12.4544325,100,92,467.95,32.845463,0.8652911,1.5810238,9200,594.85974,99.0,100.0,6855.781764268875,14.875292,-12.871388,-11.124896,-33.4692708928819,1.0443115,24.089605,9.44094,[-0.891 -0.412 -0.034 -0.412 -0.381],3528533,5.063096e-05,122.642
-65.09147,14.619833,-17.715708,72.372215,,-15.934868,100,93,433.2,32.28494,0.78378516,1.3807094,9300,98.20116,99.0,100.0,6930.6084856987,2.8280628,-15.918219,-13.74283,-44.81544492008905,1.0449582,10.705108,13.081913,[-0.894 -0.408 -0.048 -0.418 -0.375],3571853,0.00016808079,46.762383
-53.775,1099.2074,-12.926861,178.97887,,-11.8061075,100,94,465.66,54.350475,0.82777643,2.3879852,9400,31230.506,99.0,100.0,7014.445360183716,9.206963,-11.299171,-9.62559,-28.204215708331084,1.0322357,242.01395,9.392707,[-0.891 -0.422 -0.053 -0.412 -0.374],3618419,2.944481e-05,2596.9736
-42.742,216.88768,-13.106987,108.39089,,-11.662588,100,95,463.76,24.243967,0.6983496,0.9985131,9500,5848.1943,99.0,100.0,7106.214444637299,17.71074,-11.548499,-9.489894,-36.34882883607415,1.0325671,79.57279,9.055439,[-0.861 -0.43  -0.036 -0.426 -0.387],3664795,8.121828e-05,587.11414
-45.456455,23.099659,-15.312923,144.77132,,-13.672759,100,96,432.53,74.03018,1.0841386,2.5654867,9600,173.65376,99.0,100.0,7191.2813177108765,5.9476037,-13.183033,-11.097913,-41.27532024043533,1.0429686,15.436019,10.059262,[-0.829 -0.457 -0.033 -0.446 -0.386],3708048,0.0030406634,74.33119
-69.20588,1.9685159,-13.483902,139.58302,,-12.366542,100,97,466.2,26.285324,1.1026206,1.4934824,9700,11.59738,99.0,100.0,7282.736385345459,23.727802,-12.335785,-11.103696,-28.118767164381985,1.0428519,2.8924897,12.570402,[-0.845 -0.475 -0.034 -0.443 -0.376],3754668,0.01588237,6.7593737
-31.593578,314.86093,-13.619945,75.396935,,-12.617938,100,98,494.51,82.66425,0.9025223,2.936564,9800,6413.088,99.0,100.0,7374.297121763229,3.1213715,-12.216679,-10.696368,-25.21582575713287,1.0452645,128.78326,6.2697434,[-0.847 -0.479 -0.03  -0.436 -0.376],3804119,4.389628e-05,908.9511
-68.50788,53.431343,-15.919535,108.950905,,-14.318951,100,99,441.22,45.216473,0.90937907,1.8204635,9900,670.20435,99.0,100.0,7461.93433713913,12.799293,-13.023307,-10.833952,-40.279273071354936,1.0521016,27.391914,13.364496,[-0.824 -0.48  -0.023 -0.455 -0.374],3848241,0.00025502354,150.33397
-47.660763,107.7283,-15.248146,97.57512,,-14.00732,100,100,470.06,31.82892,0.8283017,1.5926303,10000,1661.3126,99.0,100.0,7553.15750670433,7.6814065,-13.578418,-11.873022,-31.225808024216516,1.0483689,49.379536,9.587056,[-0.833 -0.48  -0.011 -0.447 -0.367],3895247,8.1478094e-05,283.31018
-51.21899,20120.25,-14.197849,6330.84,,-13.077953,100,101,481.06,288.96057,1.3949325,9.898486,10100,299447.8,99.0,100.0,7646.043295621872,4.737716,-7.060234,-2.8227854,-28.182566269044532,0.98043036,7361.8745,8.355462,[-0.812 -0.51  -0.017 -0.462 -0.371],3943353,1.8131079e-09,84843.15
-64.735695,25.105223,-16.966072,83.36602,,-14.8343315,100,102,408.26,139.30577,0.93532515,3.7585652,10200,300.93704,99.0,100.0,7725.22692656517,19.875637,-13.678446,-10.95145,-53.64603014141802,0.97767204,12.894267,13.421173,[-0.799 -0.482 -0.028 -0.459 -0.439],3984179,0.0022664685,60.756847
-60.16032,1.2906725,-13.83459,58.22213,,-12.567307,100,103,466.24,5.8709455,0.8521193,0.66855377,10300,7.4670444,99.0,100.0,7817.570666074753,7.6165094,-12.977904,-11.609472,-31.891626591974497,0.9779041,2.2310193,10.031795,[-0.81  -0.48  -0.017 -0.454 -0.441],4030803,0.012799443,4.6795793
-29.522707,2.4866486,-12.832344,94.27721,,-11.748874,100,104,483.51,97.00119,1.1554993,3.5193484,10400,16.009472,99.0,100.0,7906.697820663452,3.9104714,-12.507855,-11.324319,-27.265931817236375,0.97798854,3.2949657,7.4305844,[-0.812 -0.483 -0.013 -0.448 -0.441],4079154,0.0071459957,8.765671
-31.819912,98.34647,-12.082228,83.01189,,-11.015184,100,105,485.94,109.07031,0.9558708,3.5802078,10500,1102.2794,99.0,100.0,7996.588463068008,14.178078,-11.212986,-9.767696,-26.852524180603965,0.98014367,44.49971,7.85246,[-0.809 -0.486 -0.022 -0.444 -0.441],4127748,1.2176765e-05,279.87708
-45.876396,8015.562,-14.542697,2296.0046,,-13.047281,100,106,446.58,1921.6167,4.6525583,55.60668,10600,234165.83,99.0,100.0,8081.735586166382,4.310506,-9.88915,-5.786201,-37.632705602452795,0.9477217,2386.7676,9.15505,[-0.808 -0.484 -0.036 -0.447 -0.439],4172406,6.3162554e-07,24696.59
-70.62735,24.10022,-16.942736,83.184006,,-15.613034,100,107,448.37,62.288322,0.9359286,1.876842,10700,359.8339,99.0,100.0,8168.795574903488,11.854283,-14.831846,-13.212897,-33.462422980402785,0.9355062,13.818275,13.723549,[-0.783 -0.513 -0.044 -0.451 -0.471],4217243,0.00083489716,63.650955
-63.42136,0.25372267,-13.3335285,76.799706,,-12.429549,100,108,480.05,3.7639315,0.9408742,0.3705313,10800,1.4688559,99.0,100.0,8262.79560661316,11.668834,-13.260932,-12.343838,-22.748956132161453,0.93687344,1.1245247,9.510541,[-0.797 -0.505 -0.035 -0.447 -0.483],4265248,0.20899355,1.3571417
-64.84248,199.21898,-11.782434,123.145645,,-11.071301,100,109,482.8,35.42933,0.7257928,1.7328433,10900,3023.919,99.0,100.0,8366.192395687103,9.305843,-10.093051,-9.039039,-17.895907926004483,0.94632095,102.71304,9.945714,[-0.796 -0.507 -0.033 -0.444 -0.482],4313528,4.4530647e-05,711.80347
-52.07853,0.23119472,-12.056407,61.378994,,-11.258022,100,110,486.0,2.9268155,1.0170221,0.39534184,11000,1.4913074,99.0,100.0,8470.503814935684,5.6454983,-11.938703,-11.128497,-20.091626796799755,0.94576836,1.1563346,8.16073,[-0.804 -0.476 -0.027 -0.436 -0.473],4362128,0.2299679,1.4044194
-26.22059,75.2388,-11.993213,165.94041,,-11.069281,100,111,495.02,20.509283,0.9853576,1.5345266,11100,885.19977,99.0,100.0,8578.147386789322,30.630672,-11.089182,-9.925646,-23.251091981600656,0.95523775,35.29846,7.268891,[-0.804 -0.478 -0.028 -0.433 -0.473],4411630,0.0005374596,216.2458
-49.479027,0.18291865,-12.876187,64.66191,,-11.931311,100,112,482.67,1.0010517,1.000006,0.0002260522,11200,1.0000002,99.0,100.0,8688.6974568367,9.3901615,-12.876118,-11.931241,-23.778161125665612,0.95523775,0.96534,8.001519,[-0.822 -0.495 -0.04  -0.439 -0.464],4459897,0.99914694,1.0000001
-37.739784,0.14681615,-12.761407,66.60415,,-11.839137,100,113,488.98,1.0000144,1.0,3.437302e-06,11300,1.0,99.0,100.0,8792.489931106567,12.597716,-12.761405,-11.839135,-23.209246279735034,0.95523775,0.97796,8.120232,[-0.822 -0.495 -0.04  -0.439 -0.464],4508795,0.99998695,1.0
-58.65468,1.0431173,-12.891434,42.371593,,-11.805325,100,114,485.21,23.512882,0.99893653,1.0932393,11400,6.6553535,99.0,100.0,8898.114136457443,9.158012,-12.513036,-11.353735,-27.33229309020075,0.9555247,2.0777361,8.212103,[-0.822 -0.495 -0.04  -0.439 -0.464],4557316,0.028311858,4.0371075
-33.021633,7078.4424,-12.415241,1805.0015,1.0010812,-11.5489025,100,115,500.0,314.1514,1.2101246,10.017941,11500,115991.15,,1.0,9022.675713539124,13.313445,-7.421158,-4.9797544,-21.801714493886514,0.9316494,2783.4019,7.968868,[-0.823 -0.497 -0.035 -0.434 -0.463],4607316,2.3937864e-07,29711.695
-69.26756,337.39175,-11.65404,173.49522,,-10.739715,100,116,478.27,33.032578,0.68023014,1.48413,11600,5127.667,99.0,100.0,9141.8822991848,13.755343,-9.858536,-8.39702,-23.009326406728427,0.91374713,157.41241,10.965689,[-0.824 -0.499 -0.031 -0.46  -0.487],4655143,2.1980535e-05,1165.9745
-42.81662,24.840023,-13.439023,57.584606,,-12.066858,100,117,478.63,18.088175,0.8085626,1.0828415,11700,265.73993,99.0,100.0,9260.585307598114,8.020746,-12.893542,-11.243321,-34.53097799091526,0.91176164,13.56626,8.048817,[-0.814 -0.498 -0.044 -0.447 -0.505],4703006,0.0014769044,67.15409
-45.71736,68.210236,-13.617871,70.39466,,-12.529385,100,118,481.84,27.052273,0.78315735,1.2961129,11800,703.02185,99.0,100.0,9382.294753551483,7.9685183,-12.628898,-11.237841,-27.3922082557914,0.91158813,33.6203,8.395218,[-0.808 -0.495 -0.031 -0.444 -0.507],4751190,0.0001019061,206.59593
-69.4569,211.13686,-11.760497,77.25701,,-10.978238,100,119,490.99,97.01062,0.6993046,2.0872364,11900,2593.6582,99.0,100.0,9505.882486820221,13.947673,-10.985175,-9.902549,-19.68583558427964,0.9131194,83.29462,8.745185,[-0.805 -0.485 -0.018 -0.445 -0.507],4800289,4.5153378e-05,618.4049
-65.94507,24.267616,-14.183969,167.93124,,-12.80187,100,120,467.81,71.60091,1.3398916,3.186771,12000,236.52275,99.0,100.0,9617.646010160446,21.046818,-13.113121,-11.397593,-34.78100944575292,0.90171343,15.780952,9.709542,[-0.803 -0.488 -0.033 -0.443 -0.506],4847070,6.644507e-05,75.004036
-46.255745,0.13751425,-13.816939,49.299995,,-12.801131,100,121,490.36,1.0,1.0,,12100,1.0,99.0,100.0,9741.213700771332,1.9188182,-13.816939,-12.801131,-25.563174488975882,0.90171343,0.98072,6.9862003,[-0.812 -0.487 -0.021 -0.445 -0.517],4896106,1.0,1.0
-32.110985,220.05316,-12.099814,108.36842,,-11.231977,100,122,493.73,81.77961,0.7156125,2.3165648,12200,2379.1963,99.0,100.0,9862.518248558044,8.21768,-10.828858,-9.43405,-21.83942642998622,0.9007436,115.08054,7.5287523,[-0.812 -0.487 -0.021 -0.445 -0.517],4945479,2.6720465e-05,769.7046
-68.15639,1007.1518,-13.576848,661.08765,,-12.117263,100,123,442.37,72.97234,1.2139455,3.7744687,12300,17430.584,99.0,100.0,9989.093854665756,15.222644,-10.772144,-7.8753347,-36.7309448499608,0.9013255,347.9592,11.726376,[-0.806 -0.478 -0.027 -0.455 -0.518],4989716,7.2858675e-05,2909.2632
-52.598366,724.5243,-11.829105,501.99628,,-10.949673,100,124,493.03,67.518906,1.2911917,3.3221712,12400,16188.442,99.0,100.0,10138.76880979538,8.500986,-10.542585,-8.990847,-22.131224970999074,0.901503,245.59007,8.23347,[-0.809 -0.484 -0.019 -0.443 -0.518],5039019,8.692351e-05,1947.0988
-63.18785,752.72906,-14.437916,262.5137,,-13.0879965,100,125,449.84,40.68017,0.7852028,1.8786155,12500,9058.62,99.0,100.0,10274.206671476364,14.182295,-12.005468,-9.626478,-33.97117953374599,0.8951642,283.33203,11.746627,[-0.808 -0.478 -0.029 -0.453 -0.517],5084003,9.332502e-06,2312.017
-67.30072,5.0043445,-15.108283,62.931305,,-13.401687,100,126,436.37,58.95616,0.88460547,2.1724665,12600,27.58871,99.0,100.0,10411.448848485947,17.827326,-13.403055,-11.381533,-42.94708574872783,0.86439663,4.992419,10.367173,[-0.826 -0.476 -0.015 -0.458 -0.524],5127640,0.00015760423,15.892896
-44.734013,1767.7196,-12.126759,185.35939,,-11.092717,100,127,474.44,79.210434,1.1371351,3.4391143,12700,65224.12,99.0,100.0,10554.790002346039,8.017837,-10.470342,-8.864285,-26.022003809373278,0.85321194,353.6872,9.126095,[-0.82  -0.471 -0.015 -0.444 -0.555],5175084,1.4558781e-06,3248.817
-28.689217,317.57703,-11.683222,129.06384,,-10.925803,100,128,493.4,172.02966,1.0264354,5.461462,12800,3064.2798,99.0,100.0,10706.108486175537,14.830316,-10.427745,-9.221356,-19.060702207280215,0.86200196,157.0407,7.091746,[-0.784 -0.478 -0.002 -0.443 -0.566],5224424,0.00013801696,1178.102
-50.621613,1.2849296,-13.082323,94.49157,,-11.880972,100,129,466.38,10.576882,0.89209545,0.85131866,12900,6.3588433,99.0,100.0,10849.66149020195,18.462181,-12.6164875,-11.321058,-30.232460532384888,0.8602113,2.2692885,11.154629,[-0.802 -0.477  0.01  -0.453 -0.557],5271062,0.013460096,4.79676
-32.296974,5046.915,-12.128306,686.35645,,-11.20308,100,130,491.43,231.44994,1.1662529,6.4413757,13000,112612.41,99.0,100.0,11002.653281927109,6.1070805,-9.146817,-6.7286267,-23.283662270726783,0.88184667,1806.4445,7.342814,[-0.803 -0.48   0.009 -0.446 -0.559],5320205,1.8951967e-05,18572.006
-44.605312,16.96658,-15.488125,81.37995,,-13.538617,100,131,438.64,41.625988,0.9905841,1.7965398,13100,184.16925,99.0,100.0,11135.53153848648,9.602975,-14.132549,-11.656671,-49.06008470970466,0.88229007,11.66986,9.837902,[-0.833 -0.489  0.006 -0.471 -0.537],5364069,0.0020395329,51.075195
-31.633204,72703620.0,-11.785557,1417662.8,,-10.925032,100,132,493.26,9004.187,10.15025,201.44055,13200,3018557400.0,99.0,100.0,11282.071797847748,5.364626,68.09454,110.230606,-21.655402949961143,0.87661296,6593490.5,7.010188,[-0.833 -0.495  0.012 -0.462 -0.537],5413395,3.171846e-08,95527190.0
-57.791325,6.5646925,-17.444975,99.07426,,-15.277574,100,133,409.81,41.209545,1.0590708,1.8928292,13300,43.46997,99.0,100.0,11414.515266656876,8.635394,-15.446938,-12.867471,-54.54339986105386,0.8767819,5.5215564,11.748613,[-0.812 -0.493 -0.003 -0.478 -0.542],5454376,0.002763878,19.59365
-53.883293,257.48465,-14.710019,177.1906,,-13.583534,100,134,457.35,43.943863,0.83691907,2.2771044,13400,3478.8103,99.0,100.0,11547.305575609207,8.435466,-12.752376,-10.895689,-28.34841117788646,0.87446666,128.70615,11.311152,[-8.142e-01 -4.979e-01 -4.777e-04 -4.693e-01 -5.422e-01],5500111,4.6837413e-05,900.01587
-46.82453,4.5818715,-13.236919,67.53775,,-12.3050585,100,135,487.67,20.757626,0.98720163,1.4484402,13500,33.533386,99.0,100.0,11695.929129362106,11.466704,-12.802277,-11.739827,-23.450610847823874,0.8724102,4.8721576,7.376804,[-0.817 -0.506  0.004 -0.457 -0.545],5548878,0.0041782157,14.677761
-40.395767,84.52132,-10.768221,75.083725,,-9.96825,100,136,489.75,138.06332,1.184161,3.8725648,13600,783.4601,99.0,100.0,11846.254403114319,9.699217,-10.131706,-9.081264,-20.13152279508993,0.87065077,40.40285,7.0218596,[-0.814 -0.503 -0.004 -0.461 -0.547],5597853,0.00014000415,249.61804
-63.988,0.70475537,-13.975093,81.201416,,-12.882546,100,137,481.44,21.26962,1.0788367,1.0392779,13700,4.4787655,99.0,100.0,11999.803219556808,7.8425527,-13.390704,-12.259318,-27.494298014488454,0.8722531,1.6397982,9.7094145,[-0.813 -0.502 -0.018 -0.459 -0.548],5645997,0.063173346,2.8455992
-64.12148,0.9544807,-15.19472,44.50032,,-14.019213,100,138,482.17,11.357819,1.0256597,0.8994527,13800,6.2359533,99.0,100.0,12143.795711517334,8.645392,-14.387375,-13.1523,-29.58204279271446,0.8582493,1.9462751,8.738608,[-0.826 -0.51  -0.022 -0.461 -0.547],5694214,0.020537848,3.6272006
-51.940094,0.8129041,-12.6183,47.919212,,-11.705641,100,139,488.14,7.2523365,0.91770047,0.6474214,13900,4.8801503,99.0,100.0,12294.069015264511,9.911992,-12.416774,-11.460808,-22.96741246452874,0.8582144,1.8659229,7.8509197,[-0.83  -0.501 -0.018 -0.457 -0.561],5743028,0.05810612,3.4150262
-30.809822,1.319892,-12.4615,59.702305,,-11.541691,100,140,496.84,12.91404,0.8975792,0.8727032,14000,6.7858925,99.0,100.0,12443.44295668602,9.372478,-12.168877,-11.178124,-23.1473274403922,0.8572359,2.5648038,7.0590324,[-0.828 -0.505 -0.023 -0.455 -0.561],5792712,0.0130358795,5.4876347
-30.619522,4.6407804,-13.283767,55.125595,,-12.162572,100,141,489.85,41.112625,0.93754417,1.3624698,14100,35.734047,99.0,100.0,12590.876694202423,5.655076,-12.933954,-11.692876,-28.215269466705095,0.8530632,4.4419055,6.685726,[-0.827 -0.497 -0.022 -0.459 -0.562],5841697,0.0027264557,14.08177
-36.4647,171.61897,-11.331921,179.80704,,-10.479558,100,142,486.92,143.85286,1.2950628,5.0821605,14200,1776.3907,99.0,100.0,12738.872529745102,7.154021,-8.936239,-7.6998763,-21.4500129999961,0.85933733,90.8767,6.5768604,[-0.832 -0.5   -0.032 -0.46  -0.566],5890389,0.00010234926,616.1654
-44.774437,11.120773,-12.474513,74.81252,,-11.227639,100,143,461.9,17.856453,0.83340377,1.186189,14300,89.42,99.0,100.0,12884.519665002823,12.465571,-11.404855,-9.876033,-31.378009027169114,0.8607961,9.070618,8.434089,[-0.844 -0.473 -0.027 -0.453 -0.56 ],5936579,0.0014157784,35.214554
-30.79891,19.561945,-11.291162,75.54702,,-10.3660755,100,144,497.16,55.01661,1.1501131,3.0439925,14400,115.76018,99.0,100.0,13027.79424238205,12.648788,-9.77481,-8.587022,-23.280123233337434,0.90852416,17.080835,6.8870587,[-0.847 -0.48  -0.021 -0.447 -0.558],5986295,0.002735993,75.772385
-36.943855,32.77668,-13.376011,71.431046,,-12.374351,100,145,491.0,18.269371,0.78679216,1.2234765,14500,359.26334,99.0,100.0,13180.2065680027,6.6960273,-12.697699,-11.421549,-25.207185173262673,0.9028743,19.344105,6.126378,[-0.828 -0.479 -0.024 -0.446 -0.51 ],6035395,5.3783824e-05,96.49957
-36.385437,1.4155761,-13.9142275,46.84229,,-12.508166,100,146,461.47,22.30103,0.9101316,1.0139847,14600,6.930931,99.0,100.0,13320.609717130661,8.255576,-13.001804,-11.473677,-35.384009101922196,0.9032781,2.3565676,8.10175,[-0.826 -0.472 -0.035 -0.448 -0.516],6081542,0.010495838,5.0986643
-56.776684,4.303036,-14.717049,59.133606,,-13.397327,100,147,475.77,15.192977,0.8818659,1.0601115,14700,34.710056,99.0,100.0,13465.073002576828,3.558289,-14.097443,-12.647601,-33.21124029451452,0.89989966,4.034401,8.547479,[-0.826 -0.477 -0.034 -0.442 -0.516],6129119,0.002046466,12.558437
-52.901566,4550.356,-13.453431,1322.7013,,-12.2218485,100,148,464.14,63.103027,0.6180128,2.0252264,14800,83551.91,99.0,100.0,13605.221462965012,10.94779,-10.459055,-7.33968,-30.993222660075766,0.9032869,1624.5034,8.94208,[-0.819 -0.474 -0.024 -0.444 -0.519],6175533,8.78731e-07,16422.63
-74.256226,17.476309,-13.287629,54.413185,,-12.357923,100,149,487.09,39.645847,0.73169327,1.7230396,14900,163.90625,99.0,100.0,13748.830190896988,5.521463,-12.460934,-11.356713,-23.396405841163247,0.8836505,12.835965,9.6365385,[-0.787 -0.478 -0.029 -0.428 -0.516],6224242,0.00045582035,57.495018
-33.961662,1596.2017,-11.178296,177.54918,,-10.3837805,100,150,494.29,150.16605,0.80190283,3.1238954,15000,20458.645,99.0,100.0,13898.169943094254,18.72929,-9.326984,-7.713959,-19.994253144846347,0.8868648,678.05994,8.237399,[-0.81  -0.456 -0.033 -0.421 -0.535],6273671,1.286795e-05,6254.246
-67.327194,3.1053607,-14.607504,56.27439,,-13.224418,100,151,453.53,42.23677,0.984728,1.7663242,15100,23.24474,99.0,100.0,14043.61841583252,10.593257,-13.149251,-11.622529,-34.80581233999033,0.88494587,3.490736,9.862182,[-0.822 -0.455 -0.026 -0.441 -0.532],6319024,0.0024846701,9.785052
-34.45208,0.3482061,-12.268112,34.257908,,-11.161847,100,152,478.52,4.5117865,1.0356566,0.5376375,15200,2.1029525,99.0,100.0,14193.643832445145,5.3947635,-12.183704,-11.056041,-27.839504849598015,0.8861854,1.2402167,6.345227,[-0.837 -0.453 -0.021 -0.436 -0.534],6366876,0.05501958,1.7041663
-42.635242,1.165326,-14.226842,63.885357,,-13.057494,100,153,472.33,24.346498,1.1433406,1.5232629,15300,7.2394342,99.0,100.0,14329.100462675095,1.3163863,-13.893481,-12.651177,-29.427049561118316,0.88725,2.0550604,8.129515,[-0.838 -0.453 -0.026 -0.434 -0.533],6414109,0.01628757,4.2709103
-33.808975,22.381428,-12.693243,76.368454,,-11.732495,100,154,497.46,22.595566,0.9088637,1.4147406,15400,265.52142,99.0,100.0,14475.526644945145,6.3076444,-11.834456,-10.599071,-24.177532341201623,0.8956864,16.496843,7.72398,[-0.827 -0.459 -0.021 -0.431 -0.532],6463855,0.0012046776,72.207184
-42.92971,5.070694,-14.950853,85.338264,,-13.377891,100,155,458.27,93.02394,0.96611947,2.921647,15500,30.848574,99.0,100.0,14610.438260793686,5.934835,-13.873812,-12.047446,-39.584093916161535,0.8965206,5.3147736,8.849822,[-0.821 -0.464 -0.026 -0.445 -0.523],6509682,0.0087892385,17.026339
-36.730755,0.5504412,-13.9252,66.205345,,-12.79523,100,156,481.04,6.484587,0.99275047,0.7038814,15600,3.1400368,99.0,100.0,14760.490065097809,10.28864,-13.785372,-12.610977,-28.436106849949784,0.8979135,1.5562941,7.74252,[-0.822 -0.471 -0.026 -0.437 -0.522],6557786,0.052906856,2.5127225
-66.76168,2536.93,-12.352203,384.80014,,-11.543414,100,157,494.25,39.95991,0.81654155,2.1732993,15700,36797.793,99.0,100.0,14929.04364657402,20.391289,-9.5360365,-8.071167,-20.35345581668739,0.89811623,717.5347,9.904844,[-0.826 -0.473 -0.028 -0.432 -0.521],6607211,9.672136e-07,6764.436
-28.32089,14428.023,-11.224996,1861.7294,,-10.516153,100,158,488.19,295.10556,2.1917284,14.072524,15800,294731.38,99.0,100.0,15099.695679426193,8.400721,-8.324807,-6.2364664,-17.838270437650973,0.89501053,3442.9268,6.9867744,[-0.773 -0.459 -0.018 -0.426 -0.521],6656030,7.987519e-07,37422.676
-32.01204,119181.375,-11.18137,4720.24,,-10.60938,100,159,499.37,5556.324,9.575548,164.59383,15900,4066686.0,99.0,100.0,15273.426048755646,7.835032,-5.720304,-2.596441,-14.394316684125895,0.8984264,26340.941,7.6966567,[-0.741 -0.448 -0.009 -0.4   -0.524],6705967,3.743828e-07,359791.38
-41.426167,961.7619,-13.999204,94.03089,1.0000025,-12.981873,100,160,500.0,113.040375,1.0540406,4.3212886,16000,13030.165,,1.0,15443.674583911896,2.5962377,-11.579366,-9.715002,-25.60148433476131,0.8994036,364.0447,7.82054,[-0.734 -0.458  0.001 -0.385 -0.521],6755967,6.6786192e-06,2879.1677
-31.907454,193608.47,-12.377876,11034.596,1.0000323,-11.659604,100,161,500.0,6168.2944,9.270591,168.72638,16100,9930867.0,5.9604645e-08,1.0,15620.263443231583,10.176221,-2.4392538,1.4709125,-18.075556269344347,0.90092266,26600.02,7.226557,[-0.734 -0.457 -0.006 -0.401 -0.52 ],6805967,4.181827e-07,351169.53
-58.379726,69.84488,-12.640526,100.155014,,-11.622907,100,162,467.41,39.490852,1.0945225,2.1468773,16200,1006.7572,99.0,100.0,15780.407369852066,7.6001415,-11.110082,-9.779177,-25.608722251501177,0.9047935,30.414833,10.176953,[-0.727 -0.455 -0.022 -0.412 -0.518],6852708,0.00025273339,181.19763
-34.188953,7079.0527,-11.538615,890.1916,,-10.942951,100,163,495.97,124.61508,0.91215736,4.179469,16300,86145.28,99.0,100.0,15955.388266086578,2.5782208,-8.64186,-6.8799205,-14.990144026923598,0.8988896,2983.9373,6.1908164,[-0.714 -0.474 -0.011 -0.415 -0.514],6902305,9.2383226e-07,30489.633
-30.898594,320.2759,-13.769514,195.64125,1.0000327,-12.982974,100,164,500.0,44.709484,0.7941203,2.203734,16400,4467.9287,5.9604645e-08,1.0,16129.457892656326,1.426653,-11.607565,-10.295799,-19.793531165821207,0.8949853,165.33759,7.114456,[-0.708 -0.487 -0.011 -0.4   -0.52 ],6952305,1.921291e-05,1221.4453
-68.05752,1789.3411,-13.488885,333.7621,,-12.708475,100,165,485.64,25.384378,0.6050982,1.4058897,16500,30822.125,99.0,100.0,16303.90732049942,18.77443,-12.223547,-10.743155,-19.63927316047091,0.8987568,613.5457,9.653209,[-0.697 -0.482 -0.014 -0.415 -0.524],7000869,7.534798e-06,5615.332
-64.92799,0.7056406,-13.558668,71.331535,,-12.440364,100,166,454.25,12.105449,1.0018089,0.9401219,16600,3.3313031,99.0,100.0,16459.998452186584,10.361575,-12.724676,-11.552014,-28.142583599595277,0.8984265,1.5509813,10.519362,[-0.695 -0.473 -0.002 -0.427 -0.52 ],7046294,0.03345115,2.6181977
