Iteration,EpRewMean,EmpiricalD2,MeanD2w0t,ReturnMeanIW,ReturnStepMax,MinIW,InitialBound,TimestepsSoFar,EpThisIter,InitialReturnMin,MeanIW,MeanEntropy,MinD2w0t,MaxIW,J_sample_variance,InitialReturnStd,MaxD2w0t,StdD2w0t,InitialReturnMax,Weights,EpLenMean,EpisodesSoFar,TimeElapsed,Bound,InitialReturnMean,ReturnStepMaxmin,StdIW
405,-107.50079681172566,1.0000609,0.077261865,-76.87587,100.0,0.9678304,-2740.8103,1466491,100,-94.95003,0.9988097,1.3955361,,1.0281875,188.76419,13.663956,1.0001084,0.2670162,-41.31755,[-0.546 -1.121 -0.805 -1.052 -0.023],38.63,40500,4124.287462711334,-2740.7666,-76.95925,99.00001,0.0087758
406,-105.87329994526507,1.0000739,0.06988243,-78.51841,100.0,0.96074146,-2749.2563,1469985,100,-94.25319,0.9980019,1.3954808,,1.0224347,248.89339,15.62758,1.0001421,0.25495225,-30.890827,[-0.546 -1.121 -0.804 -1.053 -0.023],34.94,40600,4134.145852327347,-2749.1873,-78.645096,99.0,0.009083522
407,-105.5649265096374,1.0000606,0.069241665,-78.39319,100.0,0.96955574,-2905.3496,1473447,100,-94.60999,0.9990375,1.3955133,,1.025648,238.83965,15.364027,1.0001904,0.25386345,-15.8228,[-0.545 -1.121 -0.804 -1.053 -0.024],34.62,40700,4145.08585691452,-2905.3062,-78.48065,99.0,0.007630865
408,-107.61137172860434,1.0000259,0.063040726,-81.65923,100.0,0.9847664,-2641.8535,1476599,100,-96.069305,0.9994136,1.3956224,,1.0145859,131.79054,11.425121,1.0000542,0.24302971,-46.992607,[-0.545 -1.121 -0.804 -1.054 -0.023],31.52,40800,4154.882517576218,-2641.8284,-81.705154,99.00003,0.004925346
409,-106.83394372819664,1.0000621,0.07582313,-76.853355,100.0,0.9791849,-2726.844,1480390,100,-94.53579,0.9984514,1.3963925,,1.0218707,183.1321,13.543977,1.000134,0.26471597,-41.09568,[-0.545 -1.121 -0.804 -1.053 -0.023],37.91,40900,4165.763374090195,-2726.7776,-76.98578,99.00002,0.007800273
410,-106.98443301009931,1.0000271,0.07494109,-77.404655,100.0,0.9818981,-2785.5737,1484137,100,-94.238266,0.9991149,1.3964775,,1.0172424,166.39616,12.844508,1.0000567,0.26329708,-38.01461,[-0.545 -1.121 -0.804 -1.054 -0.023],37.47,41000,4176.953999519348,-2785.5422,-77.463776,99.00017,0.0053964336
411,-106.63958825277173,1.0002096,0.07648585,-76.25982,100.0,0.9588547,-2760.2039,1487961,100,-94.45313,0.99608076,1.3968549,,1.031741,180.22905,13.317536,1.0003753,0.26578975,-40.51411,[-0.545 -1.122 -0.804 -1.054 -0.023],38.24,41100,4188.323436021805,-2760.072,-76.52403,99.000046,0.012525446
412,-106.112817820792,1.0000503,0.07222242,-77.40424,100.0,0.97052413,-2754.7385,1491572,100,-96.65209,0.99838877,1.3968284,,1.0154054,215.82906,14.585341,1.0001802,0.25886434,-22.439453,[-0.545 -1.121 -0.804 -1.054 -0.022],36.11,41200,4199.461301803589,-2754.673,-77.518776,99.0,0.007453703
413,-107.76524095535333,1.000039,0.07244078,-78.87081,100.0,0.98359203,-2781.1265,1495194,100,-96.53166,0.9994522,1.3968511,,1.0182558,166.01833,12.893631,1.000072,0.2592204,-36.936306,[-0.546 -1.122 -0.805 -1.054 -0.022],36.22,41300,4210.524742603302,-2781.1,-78.91922,99.00002,0.0063591297
414,-106.2273454175807,1.0000653,0.07598211,-76.39363,100.0,0.9773948,-2772.6594,1498993,100,-94.052155,0.99858564,1.3971119,,1.0215364,197.63461,13.978442,1.0001491,0.26496726,-37.88688,[-0.546 -1.122 -0.805 -1.054 -0.022],37.99,41400,4221.544143915176,-2772.6113,-76.489426,99.00004,0.007125343
415,-105.85937316854333,1.0001186,0.075943045,-76.00187,100.0,0.96651804,-2746.762,1502790,100,-95.951195,0.9980019,1.3965985,,1.023993,223.35892,14.908894,1.0002187,0.26491365,-28.453838,[-0.545 -1.121 -0.804 -1.054 -0.022],37.97,41500,4232.381893157959,-2746.6848,-76.15064,99.00003,0.011216361
416,-107.67732345275193,1.0001216,0.07768326,-76.81733,100.0,0.96610856,-2754.1863,1506674,100,-94.223,0.99813795,1.3961349,,1.0260079,202.90205,14.270133,1.0002242,0.26768136,-33.072956,[-0.545 -1.121 -0.804 -1.054 -0.022],38.84,41600,4244.247278213501,-2754.1118,-76.96653,99.0,0.010957082
417,-105.66821882164558,1.0001719,0.071946286,-76.94794,100.0,0.943927,-2760.9597,1510271,100,-95.29579,0.9956323,1.3963716,,1.0324969,220.06432,14.765454,1.0003649,0.25841674,-30.574608,[-0.545 -1.121 -0.804 -1.054 -0.023],35.97,41700,4254.5278697013855,-2760.7883,-77.2798,99.0,0.013955653
418,-105.54761898099545,1.0000589,0.07314225,-76.88018,100.0,0.97718495,-2855.3628,1513928,100,-96.417786,0.9980265,1.3965074,,1.0171078,237.4293,15.295262,1.0001268,0.26037005,-24.042149,[-0.546 -1.123 -0.805 -1.055 -0.023],36.57,41800,4265.156054496765,-2855.2827,-77.017265,99.0,0.007031026
419,-106.81598136312044,1.0000415,0.073241346,-77.828636,100.0,0.97168154,-2833.634,1517590,100,-95.203064,0.9987479,1.3963969,,1.011465,201.20865,14.08554,1.0001334,0.2605428,-27.728432,[-0.545 -1.122 -0.804 -1.055 -0.022],36.62,41900,4276.095133066177,-2833.5725,-77.92237,99.000015,0.0057816138
420,-106.72849215259288,1.0000334,0.06816156,-79.34166,100.0,0.98522085,-2763.1,1520998,100,-94.87599,0.99907255,1.3960528,,1.0115633,205.22723,14.269984,1.0001229,0.25201723,-21.848837,[-0.546 -1.122 -0.804 -1.054 -0.023],34.08,42000,4286.5323650836945,-2763.0586,-79.42009,99.0,0.0057210596
421,-107.10843736651276,1.0000664,0.06532248,-80.46871,100.0,0.97577363,-2649.8843,1524264,100,-94.932045,0.99837595,1.3955064,,1.0245233,154.18008,12.317963,1.000111,0.24710529,-41.463097,[-0.545 -1.122 -0.804 -1.054 -0.023],32.66,42100,4296.742375612259,-2649.8225,-80.58913,99.0,0.0084729325
422,-106.55644533242527,1.0000405,0.07878173,-75.556984,100.0,0.9837389,-2759.324,1528203,100,-94.56741,0.9986453,1.396049,,1.0177827,205.06952,14.214906,1.0000991,0.26939556,-32.01534,[-0.545 -1.122 -0.804 -1.054 -0.023],39.39,42200,4306.986478567123,-2759.279,-75.64414,99.00007,0.005471184
423,-106.10886236770965,1.000048,0.074042045,-77.04891,100.0,0.98032296,-2802.2046,1531905,100,-95.17924,0.99870265,1.3960259,,1.0136534,215.51767,14.655556,1.000125,0.2618493,-31.354103,[-0.545 -1.122 -0.804 -1.054 -0.023],37.02,42300,4318.294946670532,-2802.1396,-77.158714,99.00002,0.006179676
424,-106.19119844450205,1.0001152,0.07662269,-76.29553,100.0,0.9737774,-2841.4873,1535736,100,-95.94494,0.99826795,1.3961334,,1.0482869,219.5616,14.759941,1.0001894,0.26598984,-27.533539,[-0.546 -1.123 -0.804 -1.054 -0.023],38.31,42400,4329.841646432877,-2841.4214,-76.42334,99.0,0.009900607
425,-106.70786251330503,1.0000173,0.07194047,-78.21357,100.0,0.9898994,-2797.7705,1539333,100,-94.69404,0.99966884,1.3960543,,1.009508,195.27454,13.926002,1.0000376,0.25839722,-34.327145,[-0.547 -1.123 -0.804 -1.054 -0.023],35.97,42500,4340.448271274567,-2797.7542,-78.24404,99.0,0.003989851
426,-107.28832508674647,1.0002233,0.07734698,-76.64552,100.0,0.9573871,-2773.1262,1543200,100,-95.21014,0.99613327,1.395531,,1.0442841,217.15825,14.818056,1.0003628,0.26715258,-33.674526,[-0.547 -1.123 -0.804 -1.054 -0.023],38.67,42600,4351.18834066391,-2772.9683,-76.95627,99.00001,0.015725227
427,-107.04811216003498,1.0002177,0.0707454,-78.73091,100.0,0.9585157,-2682.7637,1546737,100,-96.85022,0.997065,1.395162,,1.0406264,205.13644,14.351825,1.000344,0.2564097,-34.517982,[-0.547 -1.123 -0.804 -1.054 -0.023],35.37,42700,4360.797957420349,-2682.6433,-78.970665,99.0,0.01413372
428,-106.43899613964648,1.0000247,0.07444092,-77.16759,100.0,0.98447603,-2719.829,1550459,100,-95.29652,0.99924576,1.3955349,,1.0165094,209.12761,14.349016,1.0000477,0.26249626,-31.247595,[-0.547 -1.123 -0.804 -1.053 -0.024],37.22,42800,4371.321625947952,-2719.8054,-77.21168,99.00001,0.0047367862
429,-106.31227635959573,1.0000256,0.07784099,-75.903694,100.0,0.98675364,-2718.5723,1554351,100,-94.70874,0.99920374,1.3960317,,1.0180323,224.36327,14.8839655,1.0000576,0.2679327,-26.491692,[-0.547 -1.123 -0.804 -1.053 -0.023],38.92,42900,4381.6932899951935,-2718.5437,-75.9548,99.0,0.00501401
430,-106.00026517174952,1.0002875,0.07352746,-76.84747,100.0,0.9498086,-2734.1265,1558027,100,-95.20913,0.9953948,1.3960475,,1.0325509,199.83595,14.106408,1.000539,0.26100957,-42.527576,[-0.547 -1.123 -0.804 -1.053 -0.023],36.76,43000,4392.660815000534,-2733.9514,-77.191605,99.00001,0.014518102
431,-105.68098330770829,1.0000472,0.079622485,-74.99553,100.0,0.975029,-2844.7327,1562008,100,-95.86769,0.9975694,1.3963927,,1.0179958,285.01974,16.73702,1.0001658,0.2707155,-5.1336536,[-0.548 -1.123 -0.803 -1.053 -0.023],39.81,43100,4404.679349899292,-2844.64,-75.144394,99.0,0.006680926
432,-107.87270737411163,1.0000973,0.0769437,-76.991905,100.0,0.9632528,-2734.0984,1565855,100,-95.2245,0.99781,1.3961136,,1.0213753,153.3705,12.377957,1.0001988,0.26650923,-40.09499,[-0.549 -1.123 -0.804 -1.053 -0.023],38.47,43200,4416.706708908081,-2734.0098,-77.16354,99.00005,0.00974456
433,-107.54673025607892,1.0000403,0.06856166,-79.70728,100.0,0.9816464,-2715.0032,1569283,100,-95.39687,0.99880147,1.3958517,,1.012726,146.565,12.016961,1.0000855,0.25270906,-27.686602,[-0.549 -1.123 -0.804 -1.053 -0.023],34.28,43300,4426.898864984512,-2714.9575,-79.795135,99.000015,0.0054578763
434,-106.7047628740674,1.0002185,0.06764625,-79.195496,100.0,0.95842725,-2756.7627,1572665,100,-95.24199,0.99556893,1.3958588,,1.0693445,177.70023,13.362172,1.0004996,0.25115305,-31.253323,[-0.549 -1.123 -0.804 -1.052 -0.023],33.82,43400,4435.996377468109,-2756.5864,-79.542984,99.0,0.015717978
435,-106.0590231064535,1.0000129,0.07142046,-77.75612,100.0,0.98589987,-2823.728,1576236,100,-95.83169,0.9995682,1.3955994,,1.0077641,203.40509,14.198923,1.0000364,0.25752273,-28.84886,[-0.549 -1.124 -0.803 -1.052 -0.023],35.71,43500,4445.640237092972,-2823.7095,-77.78941,99.00001,0.003752026
436,-106.39770581005658,1.0004274,0.067909524,-78.69859,100.0,0.94570297,-2699.0498,1579631,100,-95.98071,0.9939619,1.3958801,,1.0495844,160.23763,12.642366,1.0007565,0.25160408,-40.21236,[-0.549 -1.124 -0.804 -1.052 -0.023],33.95,43600,4454.9603106975555,-2698.8098,-79.18461,99.0,0.018238757
437,-106.69199611357902,1.0000497,0.07756134,-76.38756,100.0,0.9863259,-2778.6584,1583509,100,-95.006165,0.9991723,1.3960277,,1.021117,227.61667,14.993663,1.0000783,0.2674773,-30.23661,[-0.55  -1.125 -0.804 -1.052 -0.023],38.78,43700,4466.219408273697,-2778.625,-76.45115,99.00001,0.0059344224
438,-106.48739938032442,1.0000054,0.0704201,-78.44499,100.0,0.99432164,-2665.4082,1587030,100,-95.86362,0.99980307,1.3961334,,1.0059731,194.65962,13.876369,1.0000137,0.25584516,-38.439667,[-0.55  -1.124 -0.804 -1.052 -0.023],35.21,43800,4475.663210630417,-2665.4011,-78.457756,99.00001,0.0020810536
439,-107.94461509127632,1.0000511,0.07118145,-79.414,100.0,0.9795131,-2781.6936,1590589,100,-96.48823,0.9992225,1.3960314,,1.0166067,175.44147,13.256896,1.0000979,0.257129,-34.227085,[-0.55  -1.124 -0.804 -1.051 -0.023],35.59,43900,4485.002374887466,-2781.657,-79.486374,99.00001,0.006944969
440,-107.41799125925976,1.0000584,0.0725614,-78.39277,100.0,0.9764838,-2786.572,1594217,100,-95.834435,0.9989259,1.3963927,,1.0144197,161.06555,12.591012,1.0001065,0.25942728,-34.268845,[-0.551 -1.125 -0.804 -1.051 -0.023],36.28,44000,4496.101102113724,-2786.5364,-78.46216,99.0001,0.0070450767
441,-106.6909112012445,1.0000293,0.07414052,-77.43193,100.0,0.9862436,-2802.5103,1597924,100,-96.11694,0.9994492,1.396398,,1.0122559,201.79135,14.082484,1.0000514,0.26199535,-32.618073,[-0.55  -1.125 -0.804 -1.052 -0.023],37.07,44100,4506.615190029144,-2802.4934,-77.46441,99.0,0.005279521
442,-105.60359794816341,1.0000308,0.0714413,-77.553154,100.0,0.9786553,-2802.668,1601496,100,-95.0423,0.99926764,1.3959391,,1.0121435,245.5047,15.65039,1.0000626,0.25755382,-13.673015,[-0.55  -1.125 -0.804 -1.052 -0.023],35.72,44200,4517.6183660030365,-2802.632,-77.62213,99.00002,0.005181776
443,-106.22061440775624,1.0000709,0.077681884,-76.12897,100.0,0.97121775,-2867.0125,1605380,100,-95.683075,0.9985572,1.3961334,,1.025013,254.9682,15.868497,1.0001518,0.26767668,-18.6669,[-0.55  -1.125 -0.804 -1.052 -0.023],38.84,44300,4528.792400598526,-2866.961,-76.22704,99.0,0.008494823
444,-107.49004894732549,1.0000348,0.07246163,-78.58819,100.0,0.95579606,-2877.3557,1609003,100,-96.30053,0.9983006,1.3959645,,1.0163531,206.9838,14.30607,1.0001427,0.2592514,-18.76428,[-0.549 -1.125 -0.804 -1.052 -0.023],36.23,44400,4539.704867839813,-2877.2795,-78.71691,99.0,0.007372324
445,-106.32311783544334,1.0001465,0.078924984,-75.25187,100.0,0.9531911,-2752.6875,1612949,100,-95.99452,0.99715984,1.3964843,,1.0406349,208.65744,14.361987,1.0002449,0.26962584,-31.215078,[-0.548 -1.126 -0.804 -1.052 -0.023],39.46,44500,4552.6522533893585,-2752.5767,-75.467674,99.0,0.01152923
446,-105.29818526150414,1.0000247,0.077021144,-75.468445,100.0,0.98546576,-2765.518,1616800,100,-95.05961,0.99913406,1.3970085,,1.0132357,247.4503,15.618249,1.0000535,0.2666211,-27.537735,[-0.548 -1.126 -0.804 -1.053 -0.022],38.51,44600,4564.163418769836,-2765.4907,-75.52266,99.0,0.004292374
447,-106.82167676192188,1.0000374,0.072241776,-78.12632,100.0,0.97635067,-2833.9358,1620412,100,-96.320816,0.99861985,1.3965986,,1.0111765,198.07826,14.00067,1.000077,0.25889102,-26.802563,[-0.548 -1.126 -0.804 -1.053 -0.022],36.12,44700,4573.158722639084,-2833.8853,-78.22401,99.0,0.00666252
448,-107.53932254694969,1.0000111,0.074940495,-77.6566,100.0,0.99005,-2761.3682,1624159,100,-95.84521,0.9995837,1.396572,,1.0145253,179.44194,13.343841,1.0000374,0.2632953,-30.919615,[-0.548 -1.126 -0.804 -1.053 -0.022],37.47,44800,4583.847668170929,-2761.3518,-77.68826,99.0,0.0034845702
449,-107.37584982368391,1.0000236,0.067861155,-80.20498,100.0,0.9822135,-2805.319,1627552,100,-94.95597,0.9991553,1.3963702,,1.0138007,177.73303,13.272071,1.0000625,0.25151482,-31.786457,[-0.547 -1.126 -0.803 -1.053 -0.022],33.93,44900,4593.888946533203,-2805.284,-80.27326,99.0,0.004926649
450,-107.38389846499463,1.0001163,0.07590367,-77.12633,100.0,0.9661809,-2754.5217,1631347,100,-95.642845,0.9976356,1.3968349,,1.0272639,176.54958,13.269667,1.0002147,0.2648587,-37.784,[-0.547 -1.126 -0.803 -1.053 -0.023],37.95,45000,4604.290448188782,-2754.4333,-77.30198,99.00002,0.010013943
451,-105.8956015415609,1.0000286,0.07522123,-76.556885,100.0,0.9794109,-2817.5044,1635108,100,-94.64482,0.9993189,1.3964859,,1.0117037,271.69772,16.431856,1.0000565,0.26374456,-22.872066,[-0.548 -1.127 -0.803 -1.054 -0.022],37.61,45100,4615.119839429855,-2817.4727,-76.61658,99.0,0.005696853
452,-108.63277940608027,1.0000778,0.07898395,-77.2155,100.0,0.97273856,-2767.375,1639057,100,-94.57374,0.9977198,1.3973466,,1.0381924,167.2514,12.90668,1.000147,0.26971313,-36.921665,[-0.547 -1.127 -0.803 -1.053 -0.022],39.49,45200,4625.743607521057,-2767.2925,-77.379684,99.0,0.0088156415
453,-106.974791843364,1.0001968,0.07632537,-76.508896,100.0,0.9702023,-2711.9556,1642873,100,-95.362686,0.99694616,1.3974892,,1.0290928,178.89244,13.432827,1.0003481,0.26553297,-44.67192,[-0.548 -1.127 -0.803 -1.053 -0.022],38.16,45300,4637.0899703502655,-2711.8345,-76.74751,99.00002,0.013039738
454,-107.08174287878336,1.0001775,0.06868438,-79.500534,100.0,0.94164234,-2781.945,1646307,100,-95.45224,0.99678767,1.3975685,,1.0361784,195.8688,13.892168,1.00037,0.2529319,-35.201603,[-0.548 -1.127 -0.803 -1.053 -0.021],34.34,45400,4646.643643379211,-2781.8223,-79.73789,99.000015,0.012784756
455,-106.98137629833252,1.0000223,0.070300944,-79.03606,100.0,0.9807693,-2792.979,1649822,100,-95.79689,0.99904376,1.3974327,,1.0115142,223.34428,14.824229,1.0000808,0.25565845,-17.312656,[-0.549 -1.128 -0.804 -1.053 -0.021],35.15,45500,4658.056252002716,-2792.9473,-79.097176,99.0,0.004338432
456,-107.30845406844328,1.0000272,0.07112117,-78.913574,100.0,0.9847238,-2768.9792,1653378,100,-96.79745,0.9989573,1.3975755,,1.0145575,181.78082,13.380848,1.0000768,0.2570308,-30.936634,[-0.548 -1.128 -0.804 -1.053 -0.022],35.56,45600,4668.9833743572235,-2768.9424,-78.98382,99.0,0.004609829
457,-105.87219476646528,1.0000327,0.0798217,-75.2024,100.0,0.98645204,-2830.9866,1657369,100,-93.10675,0.9991031,1.3979186,,1.018376,258.79996,16.033155,1.0000637,0.27102837,-26.884846,[-0.548 -1.129 -0.804 -1.053 -0.021],39.91,45700,4680.3830235004425,-2830.949,-75.27487,99.0,0.0054657976
458,-107.49454719315483,1.0002942,0.07276713,-77.98862,100.0,0.9464139,-2803.3962,1661007,100,-95.50754,0.9947378,1.3980714,,1.0351164,167.54701,12.740934,1.000466,0.25977847,-28.621708,[-0.548 -1.128 -0.804 -1.053 -0.021],36.38,45800,4690.952336072922,-2803.2148,-78.35032,99.0,0.016909715
459,-106.45998989858076,1.0001129,0.07726285,-76.2025,100.0,0.9642215,-2801.4045,1664870,100,-95.45387,0.99774116,1.3980012,,1.0276426,219.62527,14.690564,1.0002587,0.26701996,-32.32375,[-0.548 -1.128 -0.804 -1.054 -0.021],38.63,45900,4702.310964822769,-2801.3145,-76.358734,99.00002,0.00992019
460,-108.10209522521933,1.0000672,0.07050314,-79.55003,100.0,0.9795408,-2666.6572,1668395,100,-97.850296,0.9974558,1.3984305,,1.0211375,164.5847,12.632908,1.0001768,0.25600502,-43.694138,[-0.546 -1.129 -0.804 -1.054 -0.021],35.25,46000,4713.409457206726,-2666.5715,-79.706795,99.00004,0.0075223055
461,-108.46150954090919,1.0000594,0.07158145,-79.56199,100.0,0.97464144,-2743.4988,1671974,100,-96.24413,0.9988582,1.3980026,,1.016966,153.02989,12.339078,1.0001174,0.2578013,-41.233345,[-0.547 -1.128 -0.803 -1.054 -0.021],35.79,46100,4724.505481958389,-2743.454,-79.64766,99.0,0.0069088936
462,-106.29840100935996,1.000125,0.06806271,-79.35653,100.0,0.96686673,-2793.4,1675377,100,-96.117775,0.9976695,1.39798,,1.0244839,226.32413,14.878949,1.0002617,0.2518655,-23.074171,[-0.547 -1.128 -0.803 -1.053 -0.021],34.03,46200,4735.075371265411,-2793.3093,-79.518036,99.00002,0.010378734
463,-107.32560877001984,1.00014,0.07134349,-78.76373,100.0,0.9600803,-2809.3894,1678944,100,-96.61934,0.99739265,1.3975686,,1.0246516,221.93568,14.695192,1.0002661,0.2574123,-16.01249,[-0.546 -1.128 -0.803 -1.054 -0.021],35.67,46300,4747.065537691116,-2809.2983,-78.94505,99.0,0.011626247
464,-107.94128869607589,1.0000435,0.065621465,-81.085014,100.0,0.9692839,-2723.8025,1682225,100,-97.08134,0.9984733,1.3974664,,1.0152904,138.30138,11.604128,1.0001445,0.24761756,-44.451107,[-0.545 -1.128 -0.803 -1.054 -0.021],32.81,46400,4757.090338230133,-2723.748,-81.18499,99.00002,0.007001333
465,-107.9517304911199,1.0000519,0.076201566,-77.45798,100.0,0.9787321,-2761.2346,1686035,100,-94.60467,0.99865955,1.3978915,,1.0198904,149.38307,12.158499,1.0001223,0.26532108,-41.91709,[-0.545 -1.128 -0.803 -1.055 -0.021],38.1,46500,4769.016489505768,-2761.1726,-77.554596,99.000015,0.0071013016
466,-105.93255432449037,1.0000789,0.074422605,-76.89299,100.0,0.9707516,-2796.5496,1689756,100,-96.26602,0.99808466,1.3978271,,1.0405827,239.79817,15.345844,1.0001844,0.26245195,-31.549969,[-0.545 -1.128 -0.804 -1.055 -0.021],37.21,46600,4780.596065998077,-2796.4766,-77.02308,99.00001,0.009394625
467,-106.35244830712865,1.0000232,0.073180996,-77.45736,100.0,0.98351777,-2860.0906,1693415,100,-95.03791,0.9993584,1.3974829,,1.0125048,212.69392,14.560179,1.0000472,0.26042673,-23.18473,[-0.546 -1.128 -0.804 -1.054 -0.021],36.59,46700,4792.08155298233,-2860.0645,-77.50788,99.0,0.004596045
468,-107.16511102433053,1.0002192,0.07654611,-76.68877,100.0,0.95544285,-2747.571,1697242,100,-94.829056,0.9963233,1.3978902,,1.0313665,200.99838,14.074012,1.0003586,0.26588157,-32.2526,[-0.547 -1.128 -0.804 -1.054 -0.021],38.27,46800,4802.736834764481,-2747.433,-76.95981,99.00005,0.013806368
469,-107.69520184486855,1.0000453,0.075581126,-77.42873,100.0,0.9819357,-2748.097,1701021,100,-95.63722,0.9992173,1.3975686,,1.0152758,181.12769,13.441193,1.0000755,0.26432228,-24.516018,[-0.547 -1.128 -0.804 -1.053 -0.021],37.79,46900,4812.834487915039,-2748.067,-77.48567,99.00005,0.0062555885
470,-106.859574926394,1.0000526,0.07416272,-77.33952,100.0,0.9822754,-2741.3147,1704729,100,-95.03385,0.9985597,1.3975539,,1.0231674,166.74756,12.924761,1.0001259,0.26203242,-41.166878,[-0.547 -1.128 -0.804 -1.053 -0.021],37.08,47000,4823.0376932621,-2741.2524,-77.46364,99.0,0.006982485
471,-108.25294937783482,1.0000232,0.07186056,-79.25731,100.0,0.98798424,-2798.8206,1708322,100,-95.864914,0.99956906,1.3975751,,1.0109596,150.80913,12.247688,1.0000457,0.25825042,-32.505516,[-0.547 -1.129 -0.804 -1.054 -0.021],35.93,47100,4833.440386295319,-2798.8018,-79.29408,99.0,0.0036771705
472,-107.3266107257233,1.0000225,0.072701104,-78.493835,100.0,0.98320204,-2803.5984,1711957,100,-95.14365,0.999038,1.3974625,,1.0087631,195.60687,13.888486,1.000059,0.25964049,-32.985523,[-0.547 -1.129 -0.804 -1.053 -0.021],36.35,47200,4843.944787740707,-2803.568,-78.552505,99.0,0.004540849
473,-107.78569435743957,1.000051,0.07926232,-76.24746,100.0,0.9678886,-2711.5503,1715920,100,-96.35343,0.9986636,1.3968499,,1.0186317,163.13644,12.686042,1.0000938,0.27015662,-43.71323,[-0.548 -1.129 -0.804 -1.053 -0.021],39.63,47300,4855.871966123581,-2711.5024,-76.34233,99.0,0.008026361
474,-106.66265377215942,1.0000325,0.07396135,-77.288635,100.0,0.9841505,-2697.2158,1719618,100,-95.353226,0.99901795,1.3974327,,1.0174559,193.25067,13.777944,1.0000585,0.26170954,-36.0131,[-0.548 -1.129 -0.804 -1.054 -0.022],36.98,47400,4866.652228116989,-2697.184,-77.35064,99.0,0.0061169323
475,-107.00077366893076,1.0000045,0.07100007,-78.56992,100.0,0.9919572,-2721.2004,1723168,100,-93.78352,0.99975806,1.397439,,1.0077407,167.19241,12.852678,1.0000148,0.25681922,-43.13627,[-0.548 -1.129 -0.804 -1.054 -0.022],35.5,47500,4877.16997718811,-2721.1934,-78.58301,99.00001,0.002358576
476,-104.93261340069142,1.0000383,0.07970175,-74.24059,100.0,0.98636174,-2861.0623,1727153,100,-96.68374,0.99859124,1.3979135,,1.0147268,248.18079,15.6568,1.0000895,0.27082932,-17.317707,[-0.548 -1.129 -0.804 -1.054 -0.022],39.85,47600,4887.812905073166,-2861.0115,-74.33352,99.00001,0.0048142895
477,-106.97517034115477,1.0001249,0.07508497,-77.144424,100.0,0.95930445,-2823.3186,1730907,100,-95.317184,0.9968754,1.3973517,,1.0200685,213.63629,14.585578,1.0002309,0.26354027,-25.388578,[-0.548 -1.129 -0.804 -1.053 -0.021],37.54,47700,4898.119943380356,-2823.2012,-77.37977,99.0,0.01007742
478,-106.53284255858385,1.0002652,0.07158608,-77.924225,100.0,0.9494219,-2735.141,1734486,100,-95.48076,0.9960263,1.3969371,,1.0298679,218.52121,14.659083,1.0004284,0.2578167,-23.61549,[-0.548 -1.129 -0.805 -1.054 -0.022],35.79,47800,4908.373989582062,-2734.9985,-78.20639,99.0,0.015063419
479,-106.26566603395123,1.0000154,0.070500456,-78.15557,100.0,0.9888608,-2774.357,1738011,100,-94.96874,0.9994991,1.3970904,,1.0086634,184.35823,13.49581,1.00005,0.2559943,-35.321163,[-0.548 -1.129 -0.805 -1.054 -0.022],35.25,47900,4918.342828512192,-2774.34,-78.18698,99.00023,0.0032687243
480,-107.82053289925163,1.0000342,0.071001396,-79.28474,100.0,0.983257,-2809.7954,1741561,100,-95.49174,0.9991987,1.3974829,,1.0221845,212.38257,14.512101,1.0000598,0.25682327,-12.884743,[-0.548 -1.129 -0.805 -1.054 -0.022],35.5,48000,4928.903972387314,-2809.7617,-79.35099,99.0,0.006033044
481,-106.41646919272594,1.0000072,0.07212016,-78.10317,100.0,0.9898475,-2819.013,1745167,100,-95.28391,0.9997314,1.3973478,,1.0060846,208.4688,14.370601,1.0000179,0.25868014,-31.766932,[-0.548 -1.129 -0.806 -1.054 -0.021],36.06,48100,4939.412078380585,-2819.0,-78.12503,99.0,0.0025349914
482,-106.94251451603309,1.0002296,0.07888641,-75.66725,100.0,0.9541122,-2725.7915,1749111,100,-96.25311,0.9963002,1.3970033,,1.0352392,210.39311,14.303615,1.0003841,0.26957697,-31.941006,[-0.548 -1.129 -0.806 -1.054 -0.022],39.44,48200,4949.734004974365,-2725.6562,-75.93334,99.00001,0.013614652
483,-106.96728154375593,1.0001231,0.0796039,-75.56189,100.0,0.96407473,-2732.6719,1753091,100,-97.08635,0.997977,1.396577,,1.0277385,219.08821,14.799333,1.0002491,0.27069277,-32.277966,[-0.548 -1.129 -0.806 -1.055 -0.022],39.8,48300,4960.304726362228,-2732.581,-75.73712,99.000015,0.010992617
484,-107.37577043472247,1.0000153,0.0736803,-78.034256,100.0,0.9902376,-2681.8494,1756775,100,-95.27286,0.9997061,1.3965919,,1.0122378,178.51645,13.306195,1.0000334,0.26125586,-40.536415,[-0.548 -1.13  -0.806 -1.055 -0.022],36.84,48400,4971.3084099292755,-2681.8374,-78.05642,99.0,0.0035988905
485,-107.66093769242869,1.000027,0.07654054,-77.621895,100.0,0.9837588,-2791.5347,1760602,100,-98.75849,0.9994091,1.3968549,,1.0130409,226.02922,14.887422,1.0000428,0.2658641,-34.712143,[-0.548 -1.13  -0.806 -1.055 -0.022],38.27,48500,4981.742078542709,-2791.519,-77.652824,99.000015,0.0049652243
