EmpiricalD2,Iteration,TimestepsSoFar,EpLenMean,MeanD2w0t,InitialReturnMax,ReturnMeanIW,InitialReturnMin,MinIW,Weights,InitialReturnStd,StdD2w0t,StdIW,J_sample_variance,TimeElapsed,InitialBound,MaxIW,EpRewMean,InitialReturnMean,EpisodesSoFar,ReturnStepMax,ReturnStepMaxmin,EntropyCoefficient,MeanIW,EpThisIter,MaxD2w0t,MinD2w0t,Bound,MeanEntropy
1.0117211,79,177494,23.0,0.046278536,7.184067,414.24582,-2.4062042,0.715729,[ 1.159 -0.59  -0.739  0.736 -0.186],1.5367379,0.21075219,0.12267658,1785.2644,461.4952652454376,120.74003,1.8283112,-116.67230703652707,-2.3651123e-06,7900,100.0,89.85458,10.0,1.0178326,100,1.0545604,,123.61169,1.2362757
1.0986295,80,179803,23.09,0.04832837,5.5455017,435.734,-2.405655,0.5765372,[ 1.158 -0.599 -0.743  0.737 -0.183],1.7195115,0.21981327,0.33372638,15413.889,467.20524311065674,122.60757,3.0195541,-116.7370448912013,7.6293946e-07,8000,100.0,89.88852,10.0,1.0758809,100,1.356668,,141.5413,1.2541485
1.5928096,81,182222,24.19,0.057611056,4.6196823,471.41553,-2.1721725,0.2595411,[ 1.131 -0.586 -0.728  0.714 -0.165],1.6277456,0.2587535,0.99136263,105479.92,473.1257095336914,111.1819,12.899358,-117.62246410357655,-6.1035155e-07,8100,100.0,90.275116,10.0,1.2471303,100,2.018514,,161.50041,1.2722126
1.0441747,82,184528,23.06,0.046882022,5.1997604,416.90405,-2.4503326,0.59656227,[ 1.156 -0.589 -0.757  0.731 -0.147],1.592173,0.21323137,0.22615252,6407.091,479.0314223766327,151.30925,2.012822,-116.65348107140906,1.1444092e-06,8200,100.0,89.882614,10.0,1.026603,100,1.0800613,,157.16702,1.2902404
2880.949,83,186915,23.87,16.108318,4.15506,18204.277,-3.0618515,3.8671838e-06,[ 1.163 -0.584 -0.759  0.735 -0.129],1.6662475,247.09866,573.2354,31351364000.0,484.8011975288391,129.49487,5928.3936,-117.33575995906592,-1.4495849e-06,8300,100.0,90.16876,10.0,57.309067,100,24100.43,,9000.641,1.2333974
1.1034436,84,189043,21.28,0.04415329,6.3756866,454.57422,-2.8578568,0.3508036,[ 1.216 -0.549 -0.85   0.667 -0.186],1.696823,0.20958012,0.3595124,21028.793,492.759153842926,156.71526,2.4242172,-114.4877044943541,-9.536743e-06,8400,100.0,89.23988,10.0,1.0355848,100,1.2423794,,166.72049,1.2402866
1.0770772,85,191171,21.28,0.043580547,5.297676,453.6619,-2.771843,0.54346526,[ 1.241 -0.558 -0.866  0.677 -0.179],1.7383863,0.20677723,0.28372058,11390.914,498.08853912353516,183.23074,2.4542215,-114.09559639454228,-4.5776366e-07,8500,100.0,89.27673,10.0,1.0412831,100,1.158346,,191.88089,1.2480599
256.5491,86,193224,20.53,2.2366211,5.336113,7533.8213,-2.943077,0.00016303989,[ 1.243 -0.552 -0.874  0.69  -0.171],1.7411839,56.81473,209.51437,4838291000.0,503.6759293079376,209.9043,3448.8687,-113.67504504180289,5.340576e-06,8600,100.0,88.90553,10.0,21.64286,100,6330.5137,,3065.3784,1.2986317
1073.0533,87,195455,22.31,5.096664,4.93351,8184.185,-2.943367,1.9197019e-08,[ 1.137 -0.585 -0.927  0.871 -0.12 ],1.7335012,72.21298,210.24559,5622243300.0,511.00847148895264,175.3625,5055.421,-115.24303118865087,5.1879883e-06,8700,100.0,89.64923,10.0,22.359776,100,3182.487,,4246.8057,1.1921813
1.1012697,88,197673,22.18,0.04710703,5.4591293,449.111,-2.3640747,0.28171816,[ 1.087 -0.664 -0.869  0.921 -0.227],1.6135336,0.21885394,0.37660608,19935.742,518.9671773910522,176.44305,2.9318733,-115.97854276850225,2.1362305e-06,8800,100.0,89.54207,10.0,1.0684282,100,1.2495354,,188.34068,1.1523396
1.0540209,89,200012,23.39,0.04825029,4.816826,414.87592,-2.9838333,0.5794872,[ 1.089 -0.662 -0.861  0.899 -0.267],1.7011716,0.21784069,0.2449864,7593.989,524.9317412376404,147.73488,1.7939043,-116.66085416468759,-1.0681152e-05,8900,100.0,90.02472,10.0,1.0400475,100,1.1341494,,155.92555,1.181374
1.0705521,90,202452,24.4,0.05033272,5.2011795,398.06616,-3.1630096,0.40851748,[ 1.09  -0.671 -0.868  0.907 -0.238],1.7038041,0.22229718,0.27077973,8440.947,531.0070922374725,118.653244,2.160391,-117.84148181529794,-3.3569336e-06,9000,100.0,90.34085,10.0,1.0403273,100,1.1349099,,125.55738,1.1784433
1.3602889,91,204693,22.41,0.049122542,5.3663177,465.88882,-2.5005798,0.15860772,[ 1.089 -0.678 -0.863  0.916 -0.241],1.5669969,0.22783892,0.6270987,50257.273,536.4065585136414,134.24153,3.5246673,-116.055028322189,-3.3569336e-06,9100,100.0,89.62846,10.0,1.1307545,100,1.508608,,162.32307,1.1582719
1.0516106,92,206916,22.23,0.04570242,4.4643555,435.6888,-2.5947952,0.49413925,[ 1.064 -0.686 -0.851  0.912 -0.261],1.5507599,0.21190622,0.22723942,7572.1655,541.9342138767242,169.8784,1.8077855,-115.88437038598283,1.5258789e-07,9200,100.0,89.57405,10.0,1.0337197,100,1.109784,,177.93547,1.148162
1.130838,93,209180,22.64,0.04771818,5.6479645,445.9004,-2.4255753,0.16353342,[ 1.082 -0.692 -0.858  0.902 -0.271],1.5722432,0.21949627,0.3827674,19378.047,548.0461025238037,156.14482,2.8011162,-116.22849132331046,-5.1116945e-06,9300,100.0,89.73247,10.0,1.0829221,100,1.3411015,,171.90775,1.1227752
1.0233207,94,211489,23.09,0.046929814,4.956047,415.08453,-2.5743256,0.7067852,[ 1.09  -0.68  -0.858  0.917 -0.296],1.4936452,0.2132885,0.15794161,3639.8137,553.8539397716522,149.45734,1.5780201,-116.73729187852338,2.5939942e-06,9400,100.0,89.88849,10.0,1.0202055,100,1.0625986,,154.54718,1.135031
3.7030497,95,213777,22.88,0.08081024,4.9950943,617.40186,-3.3682098,0.0028011582,[ 1.098 -0.69  -0.868  0.921 -0.284],1.8387504,0.42732584,2.1534789,610204.25,559.1912941932678,151.28,11.194269,-116.34233018528548,1.0375977e-05,9500,100.0,89.830215,10.0,1.5675144,100,9.39567,,257.82236,1.0673864
1.0591675,96,216168,23.91,0.049401592,4.0501633,405.54578,-2.9284286,0.36698726,[ 1.167 -0.709 -0.913  0.954 -0.352],1.7964033,0.22049704,0.25397104,7834.558,565.5444667339325,126.61289,1.7551093,-117.00721859971674,8.087158e-06,9600,100.0,90.21269,10.0,1.0395921,100,1.1572739,,133.59375,1.0436432
1.0725902,97,218444,22.76,0.047989085,4.7499847,430.21307,-2.861992,0.43683693,[ 1.163 -0.698 -0.909  0.941 -0.375],1.6344128,0.2199388,0.33328533,16248.921,571.1498024463654,157.83572,2.5366056,-116.09303146356669,-3.1280517e-06,9700,100.0,89.79851,10.0,1.0499903,100,1.1859484,,166.58571,1.0569253
1.061389,98,220691,22.47,0.04603025,4.7087326,428.38983,-3.0538864,0.5591612,[ 1.157 -0.693 -0.909  0.921 -0.362],1.7056427,0.21225306,0.2602837,9150.119,576.8146665096283,158.60503,2.1729681,-115.7424028850177,-2.2125244e-06,9800,100.0,89.698044,10.0,1.0315531,100,1.1847545,,164.72849,1.0674403
1.1539629,99,223010,23.19,0.048315655,4.3953705,418.44504,-2.9863968,0.40946537,[ 1.136 -0.692 -0.907  0.93  -0.351],1.6771884,0.21928696,0.40954918,20371.588,582.4902465343475,145.67224,2.3525865,-116.40225990034796,4.4250487e-06,9900,100.0,89.961,10.0,1.0405852,100,1.2119231,,153.65446,1.063194
1.0096893,100,225190,21.8,0.043865446,6.835495,435.89084,-2.6063309,0.6895171,[ 1.117 -0.695 -0.899  0.932 -0.356],1.6907064,0.2054496,0.09603431,1417.3573,588.2474219799042,145.69943,1.2788031,-115.26357189389232,-1.6784668e-06,10000,100.0,89.425354,,1.0150584,100,1.0447652,,149.48093,1.054441
1.0825559,101,227458,22.68,0.046476133,5.6719437,424.44592,-2.581276,0.32911637,[ 1.125 -0.705 -0.904  0.937 -0.365],1.9320322,0.21328242,0.30787164,12358.47,593.7409949302673,145.4942,1.6880202,-116.31412458348248,8.31604e-06,10100,100.0,89.73241,,1.0315429,100,1.1121887,,150.48114,1.0410168
1.5655495,102,229869,24.11,0.05480424,5.998436,446.466,-3.212143,0.17633668,[ 1.133 -0.7   -0.909  0.94  -0.378],1.8860705,0.24665144,0.9645547,94116.45,599.3195152282715,110.444214,5.1427364,-117.25095641081161,-1.1367798e-05,10200,100.0,90.27367,,1.1782582,100,2.283933,,134.77258,1.0368742
1.091931,103,232216,23.47,0.049589425,4.7761536,425.3927,-2.7122726,0.5438467,[ 1.112 -0.721 -0.907  0.942 -0.382],1.7811904,0.22360456,0.34957194,15910.987,604.998194694519,141.79129,2.5004282,-116.89138169512995,-1.9836425e-06,10300,100.0,90.03908,,1.0694611,100,1.1774744,,157.76611,1.0598005
1.130893,104,234574,23.58,0.04950924,5.772957,422.51157,-2.4834976,0.38052672,[ 1.096 -0.711 -0.896  0.948 -0.359],1.8228892,0.22273676,0.36570868,16166.738,610.7883956432343,111.519684,2.3797743,-117.04870236967002,-4.8065185e-06,10400,100.0,90.05818,,1.0683469,100,1.3173697,,125.46167,1.0742896
1.0490624,105,236732,21.58,0.043950904,5.7938995,444.9258,-2.4803085,0.48800692,[ 1.086 -0.719 -0.894  0.962 -0.345],1.7723281,0.20695859,0.20884417,6363.887,616.2032454013824,156.20505,1.8194529,-115.21977677355112,1.0986329e-05,10500,100.0,89.32161,,1.024659,100,1.0724434,,162.22409,1.0578442
1.0883859,106,239221,24.89,0.051259033,5.7691116,391.4386,-3.0125198,0.52896434,[ 1.077 -0.721 -0.89   0.963 -0.361],1.7818418,0.22405031,0.32379076,10393.846,622.1841337680817,111.03613,2.3934112,-118.23796268777951,-8.392334e-07,10600,100.0,90.49916,,1.0452574,100,1.1553527,,119.1304,1.0732387
1.6277335,107,241590,23.69,0.055830445,4.6420975,462.10858,-2.7286987,0.23064181,[ 1.085 -0.718 -0.896  0.974 -0.346],1.8086729,0.253607,1.1457144,134231.5,628.0020067691803,118.907684,7.7847075,-116.96492197991167,-5.1116945e-06,10700,100.0,90.12537,,1.2079242,100,2.1101215,,150.52802,1.1037476
1.2010264,108,243903,23.13,0.048687715,4.2640305,429.0719,-2.869606,0.38227206,[ 1.105 -0.702 -0.902  0.961 -0.315],1.830084,0.22144282,0.4492749,24845.299,634.3650841712952,136.51456,2.5468125,-116.48077752055639,-7.095337e-06,10800,100.0,89.92816,,1.0679555,100,1.274835,,151.6539,1.1071373
1.1877937,109,246205,23.02,0.048999093,4.06575,453.2701,-2.7491913,0.2767583,[ 1.127 -0.701 -0.914  0.968 -0.312],1.689354,0.22344509,0.40158784,19754.629,640.3692562580109,134.77982,2.7603083,-116.49584343876734,-9.307862e-06,10900,100.0,89.87872,,1.1262993,100,1.5558422,,165.47641,1.0924977
1.0499618,110,248466,22.61,0.04599799,4.526451,422.22336,-2.4033737,0.4913326,[ 1.134 -0.678 -0.907  0.949 -0.327],1.6425381,0.211386,0.21626826,6279.5522,646.7488870620728,148.26447,1.6797968,-115.84795707209456,6.408691e-06,11000,100.0,89.7525,,1.0242827,100,1.0898138,,153.35144,1.083748
1.1578563,111,250666,22.0,0.047838468,4.3048325,459.72397,-1.9699631,0.36829293,[ 1.145 -0.673 -0.907  0.94  -0.335],1.5043652,0.22351608,0.43367216,28141.096,652.7049612998962,173.86267,2.579792,-115.50087339481962,1.5258789e-07,11100,100.0,89.49992,,1.081126,100,1.4271977,,193.3411,1.0937501
1.0781857,112,253031,23.65,0.049601298,3.7396545,423.56744,-2.8621979,0.5713222,[ 1.12  -0.674 -0.907  0.97  -0.325],1.5380396,0.22283468,0.33288962,14316.063,658.7659108638763,120.41992,3.199058,-116.80910922208913,-9.07898e-06,11200,100.0,90.12186,,1.0765368,100,1.2127647,,136.68842,1.1015581
1.0722617,113,255306,22.75,0.047730107,5.041481,441.3221,-2.559166,0.51448923,[ 1.125 -0.685 -0.925  0.989 -0.317],1.7285357,0.21884051,0.23785073,8463.017,664.7314658164978,146.34344,1.8228914,-116.16535858154371,-2.8991699e-06,11300,100.0,89.78766,,1.0783492,100,1.3651444,,165.33493,1.0829514
1.1449946,114,257642,23.36,0.049205903,5.1249313,423.4015,-2.9863586,0.3506645,[ 1.135 -0.703 -0.944  1.008 -0.336],1.8030316,0.22254068,0.4590182,23041.615,670.6898653507233,118.61197,3.8946183,-116.60890672995521,-3.3569336e-06,11400,100.0,90.01636,,1.0662196,100,1.3722861,,128.94571,1.096676
1.6850641,115,259961,23.19,0.05547459,4.8341446,469.82016,-2.4610367,0.1910328,[ 1.135 -0.685 -0.941  0.993 -0.322],1.6161286,0.25502768,1.0625751,138284.55,676.3751089572906,115.82132,8.123777,-116.53994022802999,7.095337e-06,11500,100.0,89.94913,,1.1827431,100,2.0035672,,151.21289,1.121785
1.2570148,116,262411,24.5,0.05235476,4.462723,407.18185,-2.9600143,0.2951627,[ 1.098 -0.681 -0.918  0.987 -0.297],1.8245211,0.23125216,0.5322354,29826.197,682.6236867904663,101.29755,3.2333806,-117.42327190628406,-3.5858154e-06,11600,100.0,90.41443,,1.0773293,100,1.310998,,114.38104,1.1306294
1.33335,117,264754,23.43,0.050822757,4.684326,428.0367,-2.7415009,0.1920283,[ 1.081 -0.689 -0.908  0.988 -0.288],1.6744117,0.23017453,0.65850735,49390.523,688.7654476165771,119.2272,3.8833768,-116.88653084604138,4.7302246e-06,11700,100.0,90.02249,,1.082363,100,1.4087508,,131.74658,1.1305897
1.106061,118,266976,22.22,0.046251275,4.7681046,444.26096,-2.730194,0.34037352,[ 1.059 -0.695 -0.895  0.982 -0.288],1.5973874,0.21456565,0.3251556,14877.663,694.5543024539948,151.35794,2.0581095,-115.89149725756995,-5.41687e-06,11800,100.0,89.568726,,1.0570993,100,1.1720138,,164.3594,1.1008039
2.075388,119,269280,23.04,0.061345827,5.6870575,483.52078,-2.7541046,0.08601597,[ 1.072 -0.691 -0.9    0.981 -0.318],1.7196374,0.28834155,1.6881688,323735.3,701.0132994651794,138.98749,15.397542,-116.22838722396507,-1.5258789e-06,11900,100.0,89.910736,,1.2175153,100,2.8149476,,167.99103,1.0957066
1.0283128,120,271599,23.19,0.04687751,4.3572006,411.21912,-2.7293167,0.70068336,[ 1.033 -0.695 -0.878  0.995 -0.323],1.6281052,0.21257333,0.17063983,3581.2964,707.7146425247192,137.03516,1.8330476,-116.57085633424049,2.3651123e-06,12000,100.0,89.94646,,1.0200907,100,1.0987359,,141.21268,1.0906001
1.058033,121,273848,22.49,0.04631173,4.855812,428.9546,-2.570877,0.58528817,[ 1.044 -0.688 -0.874  0.985 -0.328],1.5869843,0.21342608,0.2447285,8325.331,713.6071133613586,151.70844,1.8354263,-116.08054090451286,-3.3569336e-06,12100,100.0,89.67714,,1.03145,100,1.0803407,,157.80377,1.0710087
1.1657565,122,276185,23.37,0.050548818,4.5041122,440.85538,-2.4841232,0.29720196,[ 1.033 -0.684 -0.866  0.987 -0.348],1.622549,0.22878404,0.42331877,22990.787,719.6244802474976,145.43439,2.6433134,-116.8550572214644,-9.155273e-07,12200,100.0,89.99956,,1.1098242,100,1.416259,,170.7338,1.0812801
1.1442283,123,278563,23.78,0.050281543,5.101288,423.09436,-2.859169,0.3191974,[ 1.042 -0.693 -0.887  1.001 -0.338],1.6337128,0.2253043,0.39427996,18774.172,725.7315812110901,113.155365,2.5288358,-117.16841698270977,-1.1444092e-06,12300,100.0,90.14563,,1.0827527,100,1.4065169,,128.7265,1.0751951
1.0456064,124,280823,22.6,0.046208255,5.9406815,429.3993,-2.8698578,0.44080773,[ 1.059 -0.683 -0.885  0.98  -0.344],1.7369647,0.21246937,0.20810829,6600.097,731.7292037010193,132.32962,1.8260792,-116.25167277744407,2.670288e-06,12400,100.0,89.71225,,1.0330669,100,1.230617,,142.75491,1.0780693
1.8596965,125,283034,22.11,0.054458946,4.413826,507.91086,-2.8703995,0.14247514,[ 1.041 -0.672 -0.874  0.963 -0.341],1.7146817,0.26115096,1.6077217,352336.28,737.8575830459595,159.67258,14.188023,-115.51457303623437,-8.69751e-06,12500,100.0,89.55092,,1.22774,100,2.9482856,,190.0755,1.0975844
1.2854712,126,285328,22.94,0.049606226,5.0646744,440.77844,-2.2570114,0.21580207,[ 1.023 -0.681 -0.856  0.935 -0.322],1.5956221,0.22696249,0.6406826,51189.97,743.9956073760986,143.89438,3.7325084,-116.62352376728185,8.010864e-06,12600,100.0,89.832306,,1.0875978,100,1.4966986,,159.74298,1.0763958
1.033569,127,287533,22.05,0.0450026,4.5915756,437.25836,-2.3525085,0.6417586,[ 1.046 -0.68  -0.87   0.949 -0.343],1.5549479,0.2095275,0.21329024,6885.782,750.1583395004272,149.23376,2.126862,-115.99197792053513,-5.340576e-06,12700,100.0,89.47919,,1.0257636,100,1.0957823,,154.298,1.1008186
1.0707703,128,289878,23.45,0.04774738,4.5822144,408.62805,-2.7965393,0.5518622,[ 1.052 -0.687 -0.873  0.955 -0.318],1.7886915,0.21529402,0.28415015,9709.357,755.9815125465393,117.68396,1.9179256,-116.54762006735876,-4.653931e-06,12800,100.0,90.00989,,1.027347,100,1.147429,,122.954895,1.1091552
1.6649175,129,292092,22.14,0.05175121,4.572296,491.11023,-2.69104,0.20437844,[ 1.069 -0.683 -0.876  0.953 -0.31 ],1.5842059,0.24383853,0.9442902,121599.516,761.5255494117737,141.86755,6.2500124,-115.77219753030644,1.197815e-05,12900,100.0,89.54181,,1.1768597,100,1.8927243,,183.22485,1.1071881
1.28526,130,294400,23.08,0.048988286,4.7829895,451.3745,-2.902954,0.30874294,[ 1.108 -0.682 -0.896  0.961 -0.312],1.765598,0.22335732,0.5043063,29911.312,767.6936409473419,140.45557,2.7277675,-116.47487478129764,6.790161e-06,13000,100.0,89.90686,,1.1260757,100,1.3612536,,172.99301,1.0998411
1.1790931,131,296719,23.19,0.048695106,4.598442,427.33383,-2.2709122,0.3445925,[ 1.075 -0.689 -0.889  0.957 -0.319],1.7221931,0.22110811,0.41765317,21697.018,773.9134376049042,145.0639,2.4086442,-116.65733499120222,3.3569336e-06,13100,100.0,89.938995,,1.0638756,100,1.2294674,,158.89783,1.1161975
1.117517,132,299144,24.25,0.050340343,4.8776703,414.04395,-2.8368378,0.480568,[ 1.09  -0.68  -0.893  0.953 -0.303],1.7307978,0.22325233,0.3647655,14460.848,780.0903840065002,114.94177,2.9177198,-117.51867498936086,3.5858154e-06,13200,100.0,90.30774,,1.082802,100,1.3694124,,130.07706,1.1307896
1.0230769,133,301587,24.43,0.049593803,5.7534714,390.17804,-2.958908,0.62810206,[ 1.088 -0.695 -0.895  0.947 -0.288],1.8702865,0.21883005,0.15434204,2859.223,786.3109633922577,97.55847,1.5420896,-117.50357903578617,3.7384034e-06,13300,100.0,90.38039,,1.021361,100,1.0547755,,101.47635,1.1217996
2.8354058,134,303832,22.45,0.06674159,5.924011,561.9951,-2.9200516,0.042458482,[ 1.086 -0.696 -0.892  0.955 -0.297],1.7787673,0.330003,2.0760615,481679.28,792.169676065445,131.94366,14.820174,-115.80150905710803,5.7983398e-06,13400,100.0,89.68361,,1.4136447,100,4.9565024,,192.57156,1.1110952
1.3945771,135,306076,22.44,0.04895207,6.4082184,458.2902,-2.5135193,0.1727731,[ 1.116 -0.672 -0.905  0.931 -0.308],1.6464005,0.22720681,0.72397804,63323.977,798.4152717590332,161.96255,4.4222083,-115.94010357471115,-4.196167e-06,13500,100.0,89.66666,,1.1164384,100,1.6852013,,181.5485,1.095718
1.0829903,136,308467,23.91,0.04977117,5.8982086,412.70715,-2.7085419,0.40285897,[ 1.091 -0.69  -0.903  0.924 -0.323],1.9039218,0.2221876,0.26905486,9149.65,804.2496099472046,112.28012,1.9254742,-116.9862766772535,3.5858154e-06,13600,100.0,90.21445,,1.0559539,100,1.1514106,,126.29013,1.0905819
1.0530359,137,310734,22.67,0.04663231,6.545395,429.78836,-2.958992,0.5588689,[ 1.081 -0.683 -0.888  0.919 -0.328],1.7666732,0.21403606,0.25287905,8479.308,809.7471880912781,144.3624,2.0576687,-115.9270461535086,4.119873e-06,13700,100.0,89.772644,,1.047258,100,1.1744242,,155.45157,1.083026
1.1412418,138,312996,22.62,0.04720173,6.0979614,443.40125,-2.6783676,0.52374387,[ 1.089 -0.702 -0.897  0.937 -0.336],1.67974,0.2170465,0.35900941,16960.328,815.7266335487366,152.10822,2.3051069,-116.13223584602623,-4.5013426e-06,13800,100.0,89.7319,,1.0774106,100,1.226659,,171.04184,1.1047682
1.2065495,139,315357,23.61,0.049650226,4.023163,418.45688,-2.8295212,0.2870689,[ 1.079 -0.708 -0.891  0.93  -0.314],1.725126,0.22340894,0.47406298,26563.02,821.547714471817,114.294556,3.1949716,-116.82413829846764,5.340576e-06,13900,100.0,90.103836,,1.0573053,100,1.2741295,,126.458435,1.102557
1.2170967,140,317631,22.74,0.048747614,4.8317947,437.6268,-2.702423,0.28004575,[ 1.057 -0.713 -0.883  0.931 -0.316],1.761882,0.22405039,0.5612511,43643.26,827.4230127334595,145.40228,3.3503304,-115.82138993210806,-2.822876e-06,14000,100.0,89.813416,,1.0679485,100,1.6476746,,160.17722,1.1150056
1.0422547,141,320008,23.77,0.04838252,4.799385,404.49304,-2.3795013,0.5453707,[ 1.079 -0.721 -0.9    0.952 -0.304],1.7226955,0.21658519,0.18920408,4408.1387,833.1860103607178,115.30643,1.6096089,-117.42611400267,5.4931643e-06,14100,100.0,90.1198,,1.0260531,100,1.0898634,,120.88068,1.1074795
1.0290191,142,322339,23.31,0.047475606,4.016571,423.92746,-2.4553528,0.5631325,[ 1.075 -0.728 -0.901  0.964 -0.311],1.5241976,0.21474348,0.16539448,3651.9604,838.9421970844269,144.99286,1.6590135,-116.87527762523682,1.5258789e-07,14200,100.0,89.97209,,1.0574582,100,1.1695099,,161.54272,1.1054869
1.0606775,143,324696,23.57,0.047794137,4.690094,405.45105,-2.4044266,0.41165188,[ 1.045 -0.711 -0.892  0.97  -0.313],1.7254844,0.21491219,0.2455032,6830.2397,844.9785017967224,136.89737,1.822024,-117.01535789973455,-9.994506e-06,14300,100.0,90.070816,,1.0217996,100,1.1099561,,141.19711,1.1032835
1.0751133,144,327055,23.59,0.048677955,5.1135635,412.10373,-2.2815094,0.56490237,[ 1.063 -0.705 -0.892  0.967 -0.316],1.7461733,0.21883535,0.31561187,11776.237,850.9304075241089,143.80402,2.6765919,-117.17240240490548,5.264282e-06,14400,100.0,90.06592,,1.0399792,100,1.2026694,,151.7963,1.1194086
1.0719695,145,329370,23.15,0.04713789,4.0421753,414.53827,-2.3281784,0.48382863,[ 1.074 -0.691 -0.883  0.952 -0.299],1.5120417,0.21399441,0.28864416,9674.781,856.6681632995605,126.41318,2.2981737,-116.64404051370221,-4.9591063e-06,14500,100.0,89.92276,,1.0258998,100,1.1370254,,130.50504,1.1191229
1.0745063,146,331804,24.34,0.050262045,4.2225494,402.28436,-3.096527,0.36601657,[ 1.068 -0.701 -0.881  0.951 -0.3  ],1.7314184,0.22228949,0.27871826,8693.116,862.3995831012726,109.54822,1.8417815,-117.56951940428733,2.2888183e-07,14600,100.0,90.3394,,1.0520463,100,1.2434776,,119.12042,1.103791
1.0412024,147,333967,21.63,0.044125695,4.4468,441.51938,-2.4725647,0.65425515,[ 1.084 -0.696 -0.881  0.935 -0.315],1.324717,0.20754933,0.21139261,6713.927,868.0794279575348,180.1614,1.7353342,-115.37119831419581,9.155273e-07,14700,100.0,89.328224,,1.017016,100,1.0637314,,183.55386,1.101617
1.0741987,148,336136,21.69,0.045590136,4.743782,460.7749,-2.576744,0.42705405,[ 1.084 -0.691 -0.884  0.928 -0.317],1.5883533,0.21433853,0.2742598,12602.396,873.296689748764,154.59048,1.9007132,-115.49119303036149,-1.9836425e-06,14800,100.0,89.35074,,1.0641971,100,1.4002726,,171.8403,1.1115484
1.2227907,149,338447,23.11,0.048623037,4.12619,429.94046,-2.5777893,0.3347266,[ 1.096 -0.705 -0.895  0.956 -0.307],1.6514866,0.22128497,0.47747046,26924.705,878.8767671585083,148.4831,3.2278132,-116.17735862910293,-2.670288e-06,14900,100.0,89.92153,,1.0717407,100,1.270324,,164.76544,1.1249458
1.8743483,150,340754,23.07,0.057395443,4.5772324,498.5243,-2.9331436,0.14990315,[ 1.122 -0.699 -0.902  0.958 -0.294],1.6774396,0.26802436,1.696346,390041.06,885.1387557983398,122.39206,12.182671,-116.27437663339884,4.5776366e-07,15000,100.0,89.91986,,1.2476538,100,3.2357805,,167.28363,1.1511587
1.1269448,151,343059,23.05,0.049002286,5.1371765,443.26645,-2.6845245,0.15416422,[ 1.08  -0.694 -0.878  0.92  -0.268],1.651113,0.22333325,0.37630564,16803.113,891.9385459423065,153.15866,2.3674152,-116.66362333697744,-1.083374e-05,15100,100.0,89.877335,,1.0995632,100,1.5335678,,173.14743,1.1122372
1.1815822,152,345520,24.61,0.051858556,6.1090546,400.94473,-2.8295822,0.28582388,[ 1.106 -0.711 -0.874  0.909 -0.307],1.8954633,0.22822462,0.45041066,21805.37,898.517831325531,91.83304,2.7904747,-117.67556617717028,-1.9836425e-06,15200,100.0,90.43677,,1.0602142,100,1.2413614,,103.99118,1.1044208
1.0903804,153,347843,23.23,0.04860043,5.4811707,424.6767,-2.840561,0.35545045,[ 1.129 -0.713 -0.888  0.91  -0.315],1.8567988,0.22056076,0.32502922,14578.318,904.3707802295685,127.790985,2.3976417,-116.46662528599141,6.6375733e-06,15300,100.0,89.97275,,1.0575953,100,1.3714309,,142.5,1.1125922
1.0271792,154,350080,22.37,0.04560751,5.2646255,434.024,-2.7960815,0.610312,[ 1.096 -0.69  -0.869  0.898 -0.306],1.6006374,0.21075694,0.16370606,4217.394,910.0766372680664,146.73904,1.5122572,-115.91037434462476,-4.8065185e-06,15400,100.0,89.63182,,1.0369608,100,1.0872388,,156.6708,1.1005858
1.0218827,155,352393,23.13,0.046828292,5.936104,412.4353,-3.13945,0.68863195,[ 1.112 -0.705 -0.88   0.9   -0.318],1.8635557,0.2126503,0.14974803,3045.2822,915.6297676563263,120.741486,1.6185417,-116.46049642277103,-3.890991e-06,15500,100.0,89.92992,,1.0201786,100,1.0663594,,124.79761,1.0967523
1.3281953,156,354887,24.94,0.054542646,4.867836,413.8109,-3.0532913,0.26218507,[ 1.108 -0.702 -0.875  0.887 -0.322],1.9386446,0.23909263,0.6457295,41831.184,921.7398657798767,87.30792,4.035668,-117.83572718263362,-8.69751e-06,15600,100.0,90.55046,,1.1205014,100,1.4568422,,108.26669,1.0950049
1.1941688,157,357154,22.67,0.04800919,6.0718765,446.6284,-2.7952652,0.19139664,[ 1.092 -0.705 -0.858  0.879 -0.324],1.7277247,0.2206345,0.43973178,25073.404,927.3986618518829,133.40814,2.439527,-116.06209027170678,3.5858154e-06,15700,100.0,89.76073,,1.0862755,100,1.2638272,,156.43848,1.074293
1.0790193,158,359634,24.8,0.050659932,5.093231,387.79117,-2.5827103,0.47770005,[ 1.064 -0.702 -0.845  0.874 -0.344],1.7727968,0.2218107,0.31005368,9566.769,933.5287492275238,96.81857,2.0523205,-118.1022943195907,-1.0299683e-05,15800,100.0,90.47562,,1.0264452,100,1.1325918,,101.28906,1.061509
1.0614077,159,361919,22.85,0.04769095,6.350357,432.97342,-3.0811691,0.43831074,[ 1.053 -0.709 -0.844  0.875 -0.357],1.8141582,0.21803997,0.29722235,11950.717,939.045214176178,127.86893,2.5109122,-116.21368821090178,5.8746336e-06,15900,100.0,89.828125,,1.0602945,100,1.195078,,140.93622,1.047847
