MaxIW,EmpiricalD2,Iteration,MeanD2w0t,InitialReturnMax,TimestepsSoFar,EntropyCoefficient,MaxD2w0t,TimeElapsed,MinIW,ReturnStepMaxmin,J_sample_variance,MeanIW,EpisodesSoFar,InitialReturnMean,EpThisIter,Weights,InitialReturnStd,InitialBound,StdIW,EpLenMean,MeanEntropy,Bound,InitialReturnMin,MinD2w0t,ReturnStepMax,StdD2w0t,EpRewMean,ReturnMeanIW
6.610202,4.293941,81,0.15655072,-47.612686,303780,10.0,17.377594,1314.6357293128967,0.008516203,99.000206,5752.922,0.79254717,8100,-82.88125,100,[-0.705 -0.351 -0.413 -1.005 -0.651],11.351422,-79.09465,0.9215086,29.83,0.7648176,-68.62009,-96.656166,,100.0,0.8281105,-107.23071960708569,-67.78252
12.643117,22.871265,82,0.31420913,-35.250446,306841,10.0,173.76418,1333.5577917099,0.001275423,99.00007,5750.8916,0.6927555,8200,-81.188774,100,[-0.709 -0.35  -0.445 -1.005 -0.654],13.99932,-77.37158,0.9809042,30.61,0.766396,-62.899,-95.82502,,100.0,2.5749002,-105.6521884865102,-58.704617
15.450725,11.138226,83,0.25377992,-34.10475,309709,10.0,85.110275,1348.4457004070282,0.0016782244,99.0,3982.3738,0.71766037,8300,-82.81591,100,[-0.686 -0.332 -0.464 -1.015 -0.653],13.388266,-79.020035,0.8100392,28.68,0.78108376,-63.795425,-95.885445,,100.0,2.0342293,-106.0439554384708,-61.553173
12.382905,24.744652,84,0.26596755,-53.39148,312371,10.0,162.419,1364.005836725235,0.0039508524,99.00003,10554.701,0.74512076,8400,-85.290245,100,[-0.64  -0.315 -0.476 -1.005 -0.638],10.998222,-81.318756,1.2595844,26.62,0.79594797,-69.105774,-96.88031,,100.0,2.5534873,-107.297594202413,-65.00413
21.180027,23.194057,85,0.30176246,-11.678724,315258,10.0,235.87357,1378.8157756328583,0.0017351378,99.0,5819.3154,0.5799956,8500,-83.45348,100,[-0.677 -0.336 -0.466 -0.988 -0.623],15.098514,-79.37195,0.9943939,28.87,0.79492444,-54.657345,-96.24219,,100.0,2.8113256,-106.73068041028806,-51.29953
15.15304,19.33074,86,0.30367884,-31.538944,318278,10.0,242.20863,1394.126077413559,0.0012192273,99.0,5094.063,0.69650346,8600,-83.215775,100,[-0.699 -0.342 -0.435 -0.973 -0.624],12.2551565,-79.30939,0.9239208,30.2,0.7968626,-64.72093,-95.760796,,100.0,2.7040493,-107.64324109157907,-59.643745
8.561456,8.159927,87,0.18276691,-36.88182,321354,10.0,58.528137,1410.760485649109,0.0059832605,99.0,8380.964,0.6783247,8700,-81.375206,100,[-0.678 -0.345 -0.463 -0.999 -0.622],14.000534,-77.24104,1.0691276,30.76,0.77469844,-59.247765,-96.09644,,100.0,1.3126122,-105.96813296716486,-58.18211
3.5066907,6.99758,88,0.1653086,-44.710907,324076,10.0,66.403435,1428.6965861320496,0.0020229635,99.00001,2693.0083,0.76479155,8800,-84.44211,100,[-0.735 -0.352 -0.453 -0.995 -0.644],11.91652,-80.58834,0.6580458,27.22,0.7685646,-68.77388,-95.84469,,100.0,1.2577975,-106.73275936047371,-67.08438
8.309025,29.626719,89,0.30732983,-44.746487,327082,10.0,299.03983,1443.8599214553833,0.00087185326,99.000015,3988.7275,0.6377911,8900,-83.27585,100,[-0.693 -0.353 -0.442 -1.03  -0.65 ],12.618964,-79.574936,0.9037675,30.06,0.78368163,-58.270126,-96.25502,,100.0,3.6940634,-107.56575922419935,-54.25865
3.2588618,2.4815748,90,0.1134579,-45.696552,329699,10.0,39.38615,1457.213398694992,0.036389347,99.000435,1305.4484,0.77372646,9000,-85.395256,100,[-0.624 -0.342 -0.442 -1.051 -0.635],10.417723,-81.410576,0.43515965,26.17,0.7646877,-68.782776,-96.261826,,100.0,0.8812441,-107.15594162538243,-68.02199
4.8254204,3.2116714,91,0.16036601,-27.329662,332703,10.0,31.692678,1471.6305963993073,0.059221655,99.00001,1937.9641,0.8086406,9100,-82.550255,100,[-0.596 -0.36  -0.425 -1.079 -0.654],15.057511,-78.778625,0.5099993,30.04,0.7981394,-70.00297,-96.33609,,100.0,1.0979558,-106.44536490726927,-69.43148
4.18681,2.6895163,92,0.14674667,-36.210285,335872,10.0,15.767303,1487.6252617835999,0.008859137,99.02416,2131.928,0.80306077,9200,-82.07684,100,[-0.596 -0.326 -0.419 -1.059 -0.621],13.330772,-78.02107,0.56242704,31.69,0.8105931,-68.96353,-96.57784,,100.0,0.78351206,-107.41826376640886,-69.61949
9.641984,23.158352,93,0.3706841,-35.864525,338879,10.0,205.34781,1504.6093780994415,0.0059676915,99.00075,5276.0327,0.64865327,9300,-83.43485,100,[-0.605 -0.322 -0.41  -1.081 -0.608],13.186932,-79.34394,0.99307436,30.07,0.8154671,-60.069374,-96.858086,,100.0,3.6469536,-107.3092162269905,-54.914314
8.703194,5.6311927,94,0.16444746,-26.093658,341844,10.0,36.965115,1519.9917006492615,0.010689512,99.00038,5411.313,0.7326163,9400,-82.76008,100,[-0.618 -0.327 -0.39  -1.053 -0.603],13.2320595,-78.61056,0.8994889,29.65,0.80058384,-62.55239,-95.96924,,100.0,0.96319234,-106.38413287632909,-62.418736
6.968549,3.1541848,95,0.16889702,-0.94568634,344964,10.0,26.930408,1533.4727523326874,0.0078086304,99.00026,3335.2627,0.7728726,9500,-81.69781,100,[-0.632 -0.312 -0.359 -1.03  -0.618],15.918387,-77.66117,0.7664418,31.2,0.71808076,-65.26725,-96.541275,,100.0,0.97003,-105.9470564735703,-64.179306
7.018014,17.233864,96,0.33167765,-16.794498,348198,10.0,164.17032,1550.798227071762,0.0047275545,99.00001,7838.1445,0.7090791,9600,-81.9166,100,[-0.654 -0.296 -0.338 -1.036 -0.701],16.109547,-78.7951,1.0489483,32.34,0.6950436,-65.242455,-96.08924,,100.0,2.6861913,-106.50352033606879,-61.47326
48.019527,18.646587,97,0.2917761,-43.74505,351174,10.0,184.07828,1565.5462698936462,0.0011759007,99.00008,6831.6313,0.6726305,9700,-83.25039,100,[-0.673 -0.292 -0.319 -1.008 -0.724],13.16081,-80.2083,1.3053229,29.76,0.6755891,-58.834747,-95.79437,,100.0,2.7078562,-106.94573465717805,-54.760857
6.4693365,5.817828,98,0.17348534,-22.412682,354194,10.0,59.4803,1581.283910036087,0.006406573,99.0001,5510.638,0.7881764,9800,-82.3583,100,[-0.65  -0.294 -0.345 -1.027 -0.743],15.604781,-79.58768,0.8549445,30.2,0.6567961,-70.58256,-95.694664,,100.0,1.1088846,-105.73365595042476,-68.88802
7.723062,2.5923877,99,0.13176404,-31.246223,357407,10.0,11.684935,1598.467083454132,0.030755913,99.00001,4025.556,0.8715114,9900,-80.91088,100,[-0.664 -0.284 -0.33  -0.998 -0.762],16.012985,-78.269714,0.80332726,32.13,0.6376328,-72.435524,-96.02698,,100.0,0.6523966,-105.68311633663612,-72.25943
8.220894,20.829006,100,0.34207982,-28.41858,360440,,251.05977,1615.0384275913239,0.0012309843,99.00001,6353.55,0.73301923,10000,-82.01859,100,[-0.643 -0.267 -0.332 -0.987 -0.781],14.611197,-85.87771,1.0379792,30.33,0.6206178,-73.04434,-96.46688,,100.0,3.142505,-106.00233583614367,-60.768665
10.370076,36.256065,101,0.38402015,-39.832905,363240,,233.41554,1629.695737361908,0.0023635959,99.00009,4803.051,0.4904955,10100,-84.18699,100,[-0.637 -0.249 -0.346 -1.001 -0.798],11.415239,-88.0474,0.82640076,28.0,0.6195651,-57.75962,-95.71353,,100.0,3.7028885,-107.14593029571141,-44.864014
8.410942,3.9392905,102,0.14193004,-49.699078,366276,,22.404808,1645.6809780597687,0.009584114,99.00002,4753.8164,0.83382374,10200,-82.1747,100,[-0.67  -0.27  -0.332 -0.995 -0.799],13.193228,-86.05256,0.83771795,30.36,0.5922685,-77.13557,-95.94565,,100.0,0.7886817,-106.31218314981645,-69.95869
5.1415086,1.406341,103,0.076767385,-31.68433,369510,,2.1664462,1660.2876119613647,0.18733378,99.000046,2507.835,0.9684589,10300,-81.173546,100,[-0.637 -0.273 -0.327 -1.02  -0.827],15.0760145,-85.07593,0.6414732,32.34,0.60377604,-83.64883,-95.77712,,100.0,0.29532096,-106.39467345378658,-79.287445
15.57253,38.859,104,0.41337004,-7.159917,372613,,360.99826,1675.441831111908,0.00057166244,99.00001,6327.355,0.60648555,10400,-81.34902,100,[-0.645 -0.274 -0.317 -1.018 -0.815],17.070183,-85.28431,0.93437123,31.03,0.6177373,-65.40372,-96.7332,,100.0,4.88658,-105.31781402131637,-52.971737
33.896534,25.574587,105,0.30834958,-43.782482,375489,,225.43066,1695.0464267730713,0.0022915618,99.00002,4946.69,0.5194953,10500,-83.20937,100,[-0.682 -0.284 -0.305 -1.001 -0.801],12.844904,-87.10063,0.8735799,28.76,0.599546,-57.70402,-95.42787,,100.0,2.827485,-106.28226755289108,-46.21392
11.966538,30.295689,106,0.559968,-18.902805,378878,,245.33836,1713.554995059967,0.003252237,99.0,3324.431,0.61679554,10600,-80.421234,100,[-0.717 -0.304 -0.295 -0.993 -0.819],16.181606,-84.40562,0.7234273,33.89,0.6005693,-67.11922,-96.32756,,100.0,4.3233514,-106.35241158102663,-52.57392
10.226524,23.115986,107,0.42457095,-30.891144,382235,,271.5213,1727.241601228714,0.0021844965,99.00002,3454.403,0.55087996,10700,-79.166115,100,[-0.728 -0.317 -0.274 -0.984 -0.818],15.870021,-83.0888,0.75406677,33.57,0.5922685,-59.264793,-95.11465,,100.0,3.48538,-104.84117275726055,-46.308334
4.9391465,4.709186,108,0.18120152,-32.52832,385806,,23.176899,1741.9667947292328,0.0040135705,99.0,2712.3289,0.80528474,10800,-77.58677,100,[-0.742 -0.322 -0.264 -0.957 -0.827],15.088814,-81.4706,0.72816575,35.71,0.61182946,-70.93596,-95.06855,,100.0,0.90721476,-104.52658020656042,-63.60909
5.6684594,5.162666,109,0.24849746,-38.777092,389481,,29.112223,1758.0282981395721,0.018266987,99.00002,2516.8408,0.80408055,10900,-78.22258,100,[-0.76  -0.333 -0.275 -0.941 -0.807],14.393464,-82.12521,0.7125386,36.75,0.6396955,-73.40842,-95.12624,,100.0,1.3769705,-106.4013851916278,-64.86842
11.390626,9.334628,110,0.26925167,-46.00394,392971,,62.803112,1775.0561244487762,0.010349575,99.000015,4819.3867,0.6658656,11000,-78.88804,100,[-0.768 -0.306 -0.25  -0.925 -0.779],14.328879,-82.76688,0.86549985,34.9,0.6315921,-65.79843,-95.190125,,100.0,1.6137726,-105.56717919506785,-56.125668
23.958157,31.277126,111,0.46398476,-29.82512,396818,,182.5151,1789.8881525993347,0.0005965108,99.00001,2635.3318,0.49095675,11100,-75.54925,100,[-0.777 -0.31  -0.247 -0.898 -0.787],15.95753,-79.43781,0.760779,38.47,0.62128556,-51.219963,-94.335266,,100.0,4.2566466,-104.20866282285301,-40.168076
6.3962383,14.909546,112,0.43930557,-36.236816,400480,,99.2677,1806.3237264156342,0.0008755511,99.0,3183.6426,0.70557404,11200,-78.307655,100,[-0.748 -0.306 -0.261 -0.92  -0.798],15.9888,-82.21668,0.6828734,36.62,0.63152874,-70.711464,-95.626335,,100.0,2.8528466,-105.68682967547022,-59.550335
7.908364,3.6743345,113,0.19004168,-21.911827,403878,,22.273626,1823.6931145191193,0.007811088,99.0,3040.5127,0.82007396,11300,-78.733055,100,[-0.744 -0.308 -0.286 -0.936 -0.787],15.414065,-82.70156,0.792894,33.98,0.62701595,-74.210976,-95.34892,,100.0,0.99264205,-104.72097243109836,-65.652954
12.359085,43.53062,114,0.5656207,-32.296127,407106,,447.68152,1842.3585379123688,0.00017338367,99.00004,4116.535,0.5527281,11400,-80.56483,100,[-0.743 -0.301 -0.277 -0.957 -0.792],15.424713,-84.47557,0.8330611,32.28,0.6174926,-61.033905,-94.57526,,100.0,5.269415,-105.40767154541622,-46.393314
9.519537,33.732944,115,0.52683455,-17.360323,410509,,315.2942,1861.9076669216156,0.001921543,99.0,4514.677,0.58198875,11500,-80.09203,100,[-0.725 -0.286 -0.296 -0.97  -0.801],16.804005,-84.10962,0.89245653,34.03,0.6120572,-64.06658,-95.48923,,100.0,4.362799,-105.80452066222823,-50.140476
13.896246,17.64513,116,0.28957665,-35.785614,413650,,207.71597,1879.0439128875732,0.005800782,99.00008,6531.6904,0.69851893,11600,-81.70647,100,[-0.693 -0.262 -0.304 -0.972 -0.807],13.644961,-85.65146,1.0319518,31.41,0.6250121,-70.50805,-95.36697,,100.0,2.4808853,-106.49308625603321,-58.59785
5.1352506,3.8042731,117,0.15773486,-40.8713,416452,,20.802914,1895.1794590950012,0.018674714,99.07,2704.3987,0.78550047,11700,-83.73807,100,[-0.678 -0.247 -0.314 -0.988 -0.794],12.343059,-87.57913,0.605599,28.02,0.6150423,-76.56983,-96.4541,,100.0,0.887384,-106.60898218848367,-68.26764
4.7050624,3.4375029,118,0.14234683,-47.83628,419259,,19.13957,1910.552149772644,0.021963831,99.00469,3387.786,0.81365913,11800,-84.10513,100,[-0.66  -0.276 -0.344 -0.996 -0.804],12.051372,-87.93812,0.71873105,28.07,0.6118154,-79.160934,-96.10598,,100.0,0.8249245,-106.86770320081996,-71.46405
7.927984,2.7143927,119,0.12922536,-34.24569,422358,,14.165164,1924.2415499687195,0.016628617,99.00005,2876.4092,0.90970224,11900,-82.25269,100,[-0.642 -0.294 -0.349 -0.982 -0.807],13.531798,-86.25822,0.70863587,30.99,0.6163903,-82.725334,-96.5921,,100.0,0.7032696,-106.91655780839152,-75.12004
7.5081677,3.2536423,120,0.16619791,-45.25928,425569,,14.278087,1938.4500727653503,0.0040376014,99.000015,2250.3757,0.820353,12000,-81.47534,100,[-0.647 -0.316 -0.346 -0.996 -0.803],13.2176895,-85.43547,0.640761,32.11,0.6068841,-76.50444,-95.49911,,100.0,0.84690565,-106.90159160477904,-68.67919
9.153872,6.370847,121,0.19280893,-29.638586,428433,,37.697853,1954.492178440094,0.011766248,99.00001,2973.859,0.64791775,12100,-82.88809,100,[-0.639 -0.306 -0.325 -1.009 -0.812],13.58723,-86.847115,0.7106523,28.64,0.60968393,-66.9786,-95.8931,,100.0,1.3399175,-105.8125353075803,-55.937927
4.7296405,7.623624,122,0.29112324,-30.364182,431699,,93.10404,1969.7588031291962,0.0021602192,99.000175,2722.8208,0.6888987,12200,-80.966286,100,[-0.645 -0.307 -0.299 -1.005 -0.809],14.633937,-84.95204,0.65778,32.66,0.59856623,-71.06079,-95.79397,,100.0,2.1625636,-106.52697268920805,-58.406963
11.619928,33.458023,123,0.51136625,-40.274994,435012,,817.9424,1987.7669749259949,0.0004925586,99.00001,2875.7234,0.6270415,12300,-80.281166,100,[-0.651 -0.288 -0.317 -0.997 -0.82 ],15.871073,-84.22324,0.8317771,33.13,0.5998527,-64.56283,-95.96047,,100.0,6.467736,-105.49933573741592,-50.200657
9.686056,12.195946,124,0.27528393,-36.161736,438212,,114.27784,2004.0585570335388,0.0025231424,99.000015,5940.795,0.72137916,12400,-80.64226,100,[-0.633 -0.277 -0.338 -1.008 -0.819],15.286683,-84.51417,0.96961,32.0,0.5884301,-68.64717,-96.43859,,100.0,1.8822079,-105.7537151056416,-58.554413
8.151059,8.968564,125,0.27127597,-17.314075,441232,,101.895966,2020.6011416912079,0.013288135,99.0,5211.888,0.68015987,12500,-82.05822,100,[-0.649 -0.272 -0.31  -0.996 -0.83 ],15.697306,-85.931465,0.98331255,30.2,0.576849,-67.72247,-96.65533,,100.0,2.2797737,-105.600114377176,-56.69825
33.249214,9.363038,126,0.24826053,-39.928646,444219,,66.29764,2036.4733521938324,0.00089403393,99.00006,7023.1577,0.7341401,12600,-82.68619,100,[-0.671 -0.303 -0.314 -1.    -0.842],13.0042715,-86.57369,1.0504321,29.87,0.5725139,-73.66142,-95.31096,,100.0,1.6644955,-106.57603330392197,-63.03344
6.864701,4.281024,127,0.20086414,-24.262508,447414,,62.0995,2051.9347195625305,0.008254214,99.00056,2051.718,0.7296549,12700,-81.81781,100,[-0.657 -0.29  -0.334 -0.995 -0.846],13.608699,-85.8458,0.6016373,31.95,0.5584177,-70.92981,-96.618164,,100.0,1.5401301,-107.11749526572211,-61.216366
8.424666,6.563045,128,0.19313262,-31.059755,450465,,51.752617,2067.6926786899567,0.0044206195,99.00037,4481.7344,0.77935565,12800,-82.35631,100,[-0.618 -0.279 -0.331 -0.985 -0.86 ],13.510037,-86.2637,0.8619351,30.51,0.5607776,-75.39209,-95.726006,,100.0,1.2234277,-106.7229725226739,-66.064674
12.272962,30.911472,129,0.3361804,-40.025578,453493,,519.45935,2084.5853173732758,0.002012272,99.00005,9280.901,0.7228005,12900,-82.559875,100,[-0.603 -0.257 -0.321 -0.996 -0.858],14.655196,-86.416336,1.1258883,30.28,0.5681012,-73.87114,-96.003006,,100.0,4.8665414,-106.3552187616943,-63.397156
7.940102,19.925783,130,0.25081593,-24.796455,456166,,399.16968,2101.6720230579376,0.013649399,99.00012,3601.637,0.66074795,13000,-84.47291,100,[-0.635 -0.257 -0.302 -0.977 -0.851],12.466185,-88.46266,0.7374501,26.73,0.5963813,-69.9614,-95.96634,,100.0,3.1060495,-106.1006220556311,-58.113235
10.912983,2.7345362,131,0.1484526,-40.763187,459443,,11.451536,2117.2062191963196,0.037080698,99.00005,2299.2617,0.8306097,13100,-80.19726,100,[-0.659 -0.267 -0.286 -0.964 -0.823],15.380004,-84.0643,0.5923207,32.77,0.58698195,-75.86423,-96.13051,,100.0,0.7460828,-105.43117278402173,-69.20975
33.52225,6.99717,132,0.25374144,-36.937557,462784,,45.299255,2131.891734600067,0.0009381282,99.0,8553.693,0.82116646,13200,-79.8348,100,[-0.654 -0.285 -0.294 -0.987 -0.832],16.374475,-83.751045,1.3516272,33.41,0.58006436,-73.12525,-95.7365,,100.0,1.4503359,-105.3989552360728,-64.00364
7.130584,8.016193,133,0.21645258,-29.035511,465899,,57.351288,2147.6179661750793,0.002515725,99.000046,5323.149,0.75743717,13300,-82.03408,100,[-0.654 -0.279 -0.272 -0.968 -0.839],15.235906,-86.0054,0.86600673,31.15,0.5250857,-74.80682,-95.514175,,100.0,1.4392546,-106.14107296992746,-65.53847
12.022271,18.873253,134,0.33600727,-39.266895,469092,,201.81714,2162.74826335907,0.002370264,99.00013,4098.332,0.698485,13400,-81.5503,100,[-0.681 -0.27  -0.267 -0.938 -0.894],14.289774,-85.47729,0.9573577,31.93,0.52441865,-69.857765,-94.78523,,100.0,2.9185877,-106.51604980133762,-58.05079
5.2160616,2.617549,135,0.10951028,-29.02996,472113,,11.034376,2175.9489681720734,0.021840803,99.00019,4130.2393,0.89621764,13500,-81.858574,100,[-0.699 -0.28  -0.251 -0.932 -0.894],14.080359,-85.67891,0.7934314,30.21,0.5072493,-80.98481,-94.92163,,100.0,0.51243454,-105.57765141296302,-75.09403
7.332094,17.012049,136,0.3874763,-30.928648,476040,,107.11275,2191.337728023529,0.0034007179,99.0,4646.534,0.6209648,13600,-76.37086,100,[-0.717 -0.296 -0.248 -0.941 -0.912],16.354042,-80.313576,0.81308216,39.27,0.5016295,-61.83529,-95.87732,,100.0,2.651056,-105.80693730848992,-51.57421
12.87138,30.083061,137,0.4874225,-27.702503,479713,,297.69083,2208.395861387253,0.0043429877,99.00001,13387.322,0.67594075,13700,-77.923164,100,[-0.726 -0.293 -0.232 -0.92  -0.917],17.000225,-81.86099,1.3915834,36.73,0.49876022,-65.987816,-94.286545,,100.0,3.8386881,-105.10971980216577,-54.345936
11.039408,3.9432297,138,0.24352612,-32.918346,483635,,17.460321,2228.080558538437,0.015927805,99.0,2241.8928,0.79510295,13800,-75.53434,100,[-0.756 -0.308 -0.22  -0.916 -0.92 ],17.340363,-79.418335,0.7243989,39.22,0.50067216,-70.601,-94.28687,,100.0,1.1722211,-104.2307922933335,-62.720695
6.2560277,4.256049,139,0.2782665,-30.201994,487391,,22.640007,2246.215891122818,0.010800509,99.0,3184.6982,0.7235889,13900,-76.496025,100,[-0.752 -0.299 -0.205 -0.929 -0.918],17.217455,-80.34562,0.70388126,37.56,0.48900855,-67.22337,-94.24135,,100.0,1.464689,-103.91780992322929,-58.7773
7.386985,5.391435,140,0.2447122,-31.334068,490980,,53.660927,2263.8477392196655,0.0031899493,99.00005,2942.9507,0.8182884,14000,-78.15398,100,[-0.759 -0.298 -0.228 -0.924 -0.93 ],15.77246,-82.03842,0.7618258,35.89,0.4916379,-74.22901,-95.18126,,100.0,1.4525179,-105.19009748530223,-65.374664
13.199163,17.860239,141,0.37406534,-33.714703,494581,,115.74268,2281.8448643684387,0.0075233607,99.0,5808.7866,0.64713,14100,-78.06218,100,[-0.753 -0.328 -0.231 -0.932 -0.927],14.928024,-81.93511,1.0147588,36.01,0.48211056,-63.996864,-95.15954,,100.0,2.388012,-105.40655148358086,-53.037006
7.7079797,28.497437,142,0.6278748,-26.650114,498563,,142.50394,2298.5890369415283,0.00026232263,99.00001,2066.6292,0.49472335,14200,-75.85609,100,[-0.765 -0.345 -0.223 -0.922 -0.937],16.806892,-79.818146,0.6152788,39.82,0.47851038,-56.22067,-95.67368,,100.0,4.0341926,-104.88301542252653,-42.272503
3.9992523,4.4657893,143,0.2103724,-39.050365,502546,,48.49296,2316.2503147125244,0.027491752,99.00001,3323.5476,0.78287727,14300,-74.706955,100,[-0.776 -0.352 -0.216 -0.899 -0.94 ],15.426692,-78.48358,0.7504463,39.83,0.485773,-68.698715,-95.89651,,100.0,1.0655327,-104.153124731108,-61.731327
13.245088,15.910274,144,0.46220696,-12.193511,506573,,77.178894,2334.440723657608,0.002766721,99.0,3911.727,0.64409494,14400,-74.79086,100,[-0.744 -0.35  -0.223 -0.893 -0.933],16.867424,-78.74247,0.8322293,40.27,0.4711864,-63.477905,-93.871185,,100.0,2.6800852,-104.2752114718667,-52.20454
7.6449933,4.842772,145,0.2599837,-31.348001,510312,,27.639807,2350.749773979187,0.008308396,99.000046,3339.5505,0.75262374,14500,-76.21079,100,[-0.741 -0.338 -0.24  -0.9   -0.948],16.408583,-80.05866,0.8296058,37.39,0.4444256,-68.18024,-96.13457,,100.0,1.4423339,-104.19959931079629,-59.29674
10.381832,13.882927,146,0.32042283,-28.971478,514248,,89.96508,2372.2941105365753,0.0008183616,99.0,6813.0596,0.7997453,14600,-75.09643,100,[-0.748 -0.33  -0.217 -0.901 -0.974],16.673061,-78.94417,1.0915813,39.36,0.44490883,-69.85343,-95.97087,,100.0,2.10657,-103.86789536727261,-61.128986
8.332722,7.4999385,147,0.28029752,-14.042633,518538,,62.86684,2392.2203657627106,0.002838439,99.0,3223.3208,0.8194915,14700,-71.073746,100,[-0.778 -0.333 -0.204 -0.896 -0.974],18.631395,-74.833405,0.7283433,42.9,0.43928188,-68.12966,-94.40687,,100.0,1.6156375,-101.33554803200258,-60.482414
6.880453,32.303085,148,0.6153706,-27.649696,522743,,174.79007,2410.68426156044,0.00091173325,99.00001,1829.1212,0.47606462,14800,-73.27285,100,[-0.811 -0.345 -0.214 -0.89  -0.98 ],16.343395,-77.14324,0.6587053,42.05,0.4378344,-50.835785,-94.721504,,100.0,3.9627721,-103.86590472937387,-37.840595
9.227698,9.781437,149,0.39367956,-28.762297,526946,,51.780228,2429.924055337906,0.0077052135,99.0,4905.2764,0.7052772,14900,-72.97186,100,[-0.797 -0.337 -0.222 -0.909 -0.981],17.104666,-76.85746,0.9372476,42.03,0.4530535,-64.08566,-95.361984,,100.0,2.0686119,-103.33081937567334,-54.330147
8.414992,19.534286,150,0.44457614,-32.677727,530780,,101.200195,2450.278414964676,0.0019061167,99.00001,4832.5674,0.6334298,15000,-76.21422,100,[-0.798 -0.331 -0.24  -0.915 -0.966],15.02474,-80.09789,0.92788225,38.34,0.45506164,-62.893894,-96.0152,,100.0,2.7632656,-105.00137066212177,-50.708065
13.605967,26.644983,151,0.3894176,-24.09507,534324,,186.2565,2470.763841867447,0.0022110255,99.0,5430.4497,0.6010177,15100,-78.14794,100,[-0.785 -0.326 -0.243 -0.938 -0.964],15.119885,-82.07934,0.954008,35.44,0.45636898,-60.595306,-95.85968,,100.0,3.135663,-104.9382026292945,-48.772163
11.263605,28.581976,152,0.51624274,-15.264072,537956,,233.24475,2487.3387138843536,0.0031894168,99.0,4751.9053,0.6540215,15200,-77.51394,100,[-0.747 -0.312 -0.246 -0.948 -0.963],18.69025,-81.40408,0.8630911,36.32,0.46608064,-65.70718,-94.00835,,100.0,4.4651766,-103.83705857798962,-53.75491
6.206539,4.567372,153,0.19673811,-33.503914,541738,,20.25665,2503.639031648636,0.04099012,99.0,6033.442,0.7560067,15300,-76.35771,100,[-0.772 -0.314 -0.228 -0.939 -0.953],16.735695,-80.24373,0.9477879,37.82,0.47503343,-69.19371,-96.58092,,100.0,0.94821125,-104.43339039225752,-61.690308
4.3553166,3.0802646,154,0.17238101,-23.344568,545061,,22.225386,2521.6983273029327,0.031802434,99.0,2232.1045,0.7606386,15400,-78.36315,100,[-0.776 -0.337 -0.228 -0.942 -0.944],15.798178,-82.21727,0.5851821,33.23,0.47682634,-70.93117,-95.71734,,100.0,0.97281694,-103.5763950611084,-63.27894
8.490962,24.7161,155,0.48885664,-19.046898,548784,,185.57281,2538.257218360901,0.0011358982,99.0,3668.8154,0.69902796,15500,-76.295296,100,[-0.769 -0.35  -0.222 -0.965 -0.942],18.165987,-80.22766,0.8121866,37.23,0.48347718,-68.317535,-94.89247,,100.0,3.6780262,-103.3621928069138,-55.855297
14.345522,3.9896307,156,0.22949342,-8.462664,552802,,56.483547,2556.015014410019,0.032654636,99.0,3108.4163,0.8736975,15600,-74.45293,100,[-0.786 -0.352 -0.215 -0.941 -0.935],18.011875,-78.42675,0.7281162,40.18,0.48169369,-73.92591,-96.417725,,100.0,1.2475951,-103.07583942388113,-66.47165
11.38043,34.06301,157,0.60494274,-22.243778,557145,,223.97209,2570.8580379486084,0.0007352085,99.0,3085.9343,0.58111334,15700,-72.69722,100,[-0.794 -0.34  -0.194 -0.939 -0.937],17.615849,-76.57785,0.8682219,43.43,0.4765573,-58.416233,-95.4248,,100.0,4.4086123,-103.7173490681565,-45.11658
38.81601,42.10115,158,0.65830564,-28.720863,560958,,770.7324,2587.1331799030304,0.0013108035,99.0,3532.1426,0.6193197,15800,-75.659454,100,[-0.824 -0.355 -0.196 -0.924 -0.942],16.17064,-79.47384,1.0196276,38.13,0.47615722,-57.69082,-94.20405,,100.0,7.218622,-103.81300647817525,-42.67369
8.047734,21.233679,159,0.48887366,-41.700127,565345,,73.82538,2603.8275470733643,0.0022495354,99.000015,3442.5713,0.5742105,15900,-72.02461,100,[-0.845 -0.369 -0.187 -0.911 -0.943],13.70873,-75.85686,0.85608995,43.87,0.47722706,-55.933617,-92.57356,,100.0,2.7927232,-104.2994325100455,-45.121284
9.731483,20.911135,160,0.5296699,-30.798382,569426,,108.82656,2621.0852630138397,0.0007233351,99.0,3762.4106,0.6002552,16000,-73.37844,100,[-0.858 -0.369 -0.179 -0.887 -0.942],15.587975,-77.19272,0.97036135,40.81,0.47558492,-54.536407,-95.05488,,100.0,3.06265,-103.28990305309128,-43.3332
5.29044,15.344665,161,0.31040597,-23.20869,573329,,182.00685,2637.8197209835052,0.0015957833,99.0,3434.2673,0.7312208,16100,-74.0398,100,[-0.859 -0.377 -0.17  -0.868 -0.943],14.849854,-77.84823,0.7824191,39.03,0.47924387,-65.45522,-93.179756,,100.0,2.5706227,-103.13151995921422,-56.224407
7.944287,15.431897,162,0.46394798,-47.57743,577060,,67.82759,2655.236840248108,0.011368806,99.0,3427.9255,0.6804928,16200,-76.14888,100,[-0.831 -0.363 -0.159 -0.881 -0.94 ],13.927612,-79.838036,0.7840831,37.31,0.4868947,-66.106285,-93.83392,,100.0,2.7292194,-104.41554521646194,-55.657528
