MeanEntropy,InitialReturnMin,MeanD2w0t,EpisodesSoFar,ReturnMeanIW,Bound,MaxIW,Iteration,MeanIW,TimeElapsed,InitialReturnStd,J_sample_variance,InitialBound,InitialReturnMax,MinD2w0t,ReturnStepMaxmin,EpThisIter,StdIW,TimestepsSoFar,MinIW,MaxD2w0t,ReturnStepMax,InitialReturnMean,EpLenMean,Weights,StdD2w0t,EmpiricalD2,EpRewMean
1.3432959,-2.1999512,0.05995862,8100,362.7564,50.18863,4.6036496,81,1.0787854,844.8998794555664,1.1307541,28178.008,38.543304,3.3213196,,91.23036,100,0.5600587,285296,0.2909214,1.3927755,100.0,-7.6293946e-07,28.19,[ 0.934 -0.142  0.307  0.502 -0.054],0.24567051,1.1662633,-123.60805651807802
1.3457016,-2.7598343,0.056647707,8200,368.74554,55.70511,2.8437104,82,1.0562842,854.864497423172,1.154011,12998.457,44.211243,3.378418,,90.997955,100,0.38285953,288018,0.38178712,1.2198366,100.0,-3.3569336e-06,27.22,[ 0.943 -0.125  0.313  0.53  -0.076],0.23634379,1.1552247,-122.51789237986742
1.3535155,-2.551834,0.05435878,8300,369.93262,82.149414,1.6476533,83,1.029428,864.0791449546814,1.2059288,3506.647,76.149536,3.4100342,,90.81044,100,0.18683496,290675,0.4875728,1.100458,100.0,1.2130738e-05,26.57,[ 0.959 -0.113  0.325  0.536 -0.073],0.22950171,1.0466037,-122.0832432954563
1.3705608,-2.909317,0.055405587,8400,381.41483,85.9798,2.3250887,84,1.0710591,873.3403468132019,1.0499275,7426.9604,72.94379,2.2713394,,90.83186,100,0.27887902,293342,0.3780676,1.2625637,100.0,7.6293944e-08,26.67,[ 0.956 -0.121  0.325  0.555 -0.065],0.23356052,1.0677854,-122.25705014877191
1.3740218,-2.0632706,0.052523144,8500,376.03976,55.95395,1.6458681,85,1.0197107,882.5719559192657,0.98013693,2980.9734,51.895508,2.717392,,90.61607,100,0.16365337,295929,0.61872077,1.0619236,100.0,5.7983398e-06,25.87,[ 0.942 -0.116  0.331  0.584 -0.048],0.2248718,1.024712,-121.38106497729216
1.3681715,-2.6161804,0.057050116,8600,349.78033,46.814545,1.5117943,86,1.0273949,892.0713698863983,1.3803178,2508.2144,41.597107,3.8352127,,91.19834,100,0.16177794,298728,0.69956726,1.0901132,100.0,3.8146973e-07,27.99,[ 0.923 -0.11   0.326  0.598 -0.045],0.23431928,1.0326996,-123.14780712743159
1.3784707,-2.7292786,0.055231854,8700,361.0588,59.954285,2.1109834,87,1.0292213,901.170731306076,1.1070695,4804.198,54.70581,2.7786636,,90.960526,100,0.2171176,301440,0.56772107,1.1168323,100.0,9.613037e-06,27.12,[ 0.919 -0.117  0.327  0.581 -0.051],0.23066118,1.0374653,-122.5752720386438
1.3633697,-2.5687027,0.060034093,8800,377.1916,58.15143,5.912303,88,1.0987706,910.1263263225555,1.0547849,58295.895,45.6846,3.440361,,91.069885,100,0.8697149,304199,0.1493896,1.5874469,100.0,-1.4343262e-05,27.59,[ 0.898 -0.112  0.319  0.563 -0.04 ],0.24980788,1.4102625,-123.19084546489708
1.2661196,-2.4453812,2.8780913,8900,4790.205,2045.5808,1507.3358,89,14.09336,919.4947824478149,1.1576091,2079019400.0,84.9642,3.466591,,90.46086,100,136.94324,306733,3.1010564e-05,8620.063,100.0,-4.7302246e-06,25.34,[ 0.861 -0.134  0.313  0.566 -0.056],63.65355,803.1756,-120.86093064094106
1.260645,-2.375412,0.047776133,9000,405.61807,115.73401,1.5385978,90,1.008016,933.7140562534332,1.0153784,3777.0935,114.104065,3.798912,,89.94925,100,0.17515609,309102,0.56567246,1.0477188,100.0,-8.087158e-06,23.69,[ 1.004 -0.045  0.364  0.649 -0.153],0.2142443,1.0320935,-119.05105797661282
1.2592758,-2.2190094,0.047034413,9100,407.09613,110.05301,1.1693556,91,1.0030669,941.9499208927155,1.0136157,447.4372,109.154785,2.6306763,,89.88162,100,0.057840217,311450,0.83350056,1.0100546,100.0,-1.4572143e-05,23.48,[ 1.007 -0.036  0.366  0.651 -0.158],0.21188645,1.003929,-118.78983597883617
1.244014,-2.9182663,0.051031884,9200,399.82016,91.77927,2.1357293,92,1.0494636,949.7872958183289,1.0234786,6457.584,82.434326,2.333641,,90.35043,100,0.2399821,313939,0.42236143,1.1829553,100.0,2.2125244e-06,24.89,[ 1.016 -0.037  0.367  0.656 -0.16 ],0.22302592,1.055956,-120.08881904985655
1.2475265,-2.461258,0.14422867,9300,824.19476,337.53476,112.96316,93,2.1968734,958.5560307502747,1.1428554,15868857.0,97.61841,3.4871597,,90.132324,100,11.175035,316357,0.0010002684,201.19855,100.0,3.8146973e-06,24.18,[ 1.021 -0.052  0.376  0.666 -0.175],2.2628603,17.788504,-119.30020082948332
1.259398,-2.8968353,0.048906952,9400,416.68158,136.08679,2.7276702,94,1.043632,970.0647857189178,1.0989863,8060.082,127.11148,3.1662674,,89.97456,100,0.2618841,318733,0.45604303,1.1659193,100.0,-4.8828124e-06,23.76,[ 1.079 -0.002  0.396  0.758 -0.172],0.2190254,1.0611787,-119.10210307020881
1.2574276,-2.3712082,0.051594425,9500,382.32217,70.23959,1.8015397,95,1.0188593,978.7446918487549,0.85532236,6117.5566,66.79175,2.732071,,90.49228,100,0.25037488,321272,0.46428674,1.0935432,100.0,-3.967285e-06,25.39,[ 1.088 -0.016  0.397  0.775 -0.159],0.22309567,1.0580864,-120.70056287823428
1.2618217,-2.8816986,0.05546746,9600,446.6232,126.08911,9.340286,96,1.1471382,987.2350444793701,0.9614238,123494.0,98.8465,2.578659,,90.06032,100,1.0522721,323672,0.16680893,2.274505,100.0,-5.41687e-06,24.0,[ 1.098 -0.008  0.398  0.766 -0.161],0.2511577,1.6459433,-119.27613841247276
1.250945,-2.8942947,0.04687326,9700,425.7831,133.17975,2.0171475,97,1.0369812,997.1555423736572,1.1021199,4829.6226,125.914185,3.2016525,,89.73033,100,0.19579855,325979,0.5678669,1.1386914,100.0,4.9591063e-06,23.07,[ 1.010e+00 -8.808e-04  3.729e-01  7.520e-01 -1.570e-01],0.21315137,1.0338084,-118.46066604830665
1.2548813,-2.728096,0.05198643,9800,424.95996,125.73755,3.732813,98,1.075482,1006.062254190445,1.1484773,52659.098,113.65323,3.3912659,,90.01692,100,0.6612043,328369,0.19126906,1.6819524,100.0,8.621216e-06,23.9,[ 0.988  0.004  0.374  0.768 -0.168],0.2335953,1.3864359,-119.29778725774173
1.2286454,-2.622757,0.05135041,9900,389.48648,110.426544,1.7749966,99,1.0249736,1015.3290543556213,1.1265035,5488.259,106.64978,2.712967,,90.382935,100,0.22080539,330877,0.49226278,1.0914512,100.0,-3.2043456e-06,25.08,[ 0.993  0.036  0.379  0.781 -0.164],0.22348829,1.0390419,-120.59801115585049
1.2373365,-2.6986542,0.05067415,10000,391.8819,99.308075,2.008513,100,1.0260379,1024.1063663959503,0.9874291,5586.205,94.72836,3.1202393,,90.33919,100,0.22426462,333365,0.5623746,1.1020831,100.0,-3.2806397e-06,24.88,[ 0.999  0.033  0.377  0.771 -0.19 ],0.22147723,1.048859,-120.18049870850335
1.219245,-2.6078339,0.049185615,10100,423.53314,116.77646,2.2398627,101,1.0589046,1033.5899381637573,1.2325352,14561.172,104.93143,3.041748,,89.92029,100,0.3414972,335729,0.3698807,1.1961856,100.0,-9.994506e-06,23.64,[ 1.007  0.043  0.375  0.782 -0.182],0.22093725,1.1128402,-119.14220388399542
1.2227865,-2.8347244,0.05013746,10200,385.64377,102.22424,1.4023535,102,1.0099392,1043.0219292640686,0.9681289,1010.80585,99.78873,3.3539658,,90.35913,100,0.0980745,338224,0.7558241,1.0258448,100.0,-6.942749e-06,24.95,[ 0.987  0.038  0.365  0.786 -0.2  ],0.21877612,1.0112263,-120.26986479372594
1.2265546,-2.5513916,0.0541282,10300,407.75534,73.88574,6.0160117,103,1.0836036,1053.2124614715576,1.0832874,40673.984,59.773712,2.9696732,,90.43248,100,0.5980876,340744,0.3362279,1.5368365,100.0,3.2043456e-06,25.2,[ 0.997  0.028  0.369  0.788 -0.196],0.23565616,1.2410053,-120.55068801929366
1.1866518,-2.717125,0.05048897,10400,455.6356,169.75839,3.0961716,104,1.112358,1062.7676224708557,0.9191027,28297.877,147.26941,2.9207993,,89.736404,100,0.45668986,343051,0.21615556,1.6427115,100.0,6.866455e-06,23.07,[ 1.005  0.052  0.368  0.812 -0.192],0.23025367,1.1641389,-118.39060812811871
1.2352225,-2.5481873,0.05637409,10500,437.3053,126.93851,5.6101403,105,1.1576356,1071.762413263321,1.0713102,56380.566,99.72891,2.5494003,,90.35809,100,0.7306083,345549,0.29828984,1.6900184,100.0,-4.5776366e-07,24.98,[ 1.013  0.059  0.35   0.803 -0.232],0.24703331,1.3345864,-120.42739832775928
1.3066407,-2.4965363,0.6990745,10600,3047.8203,1338.99,982.94293,106,9.8109455,1081.5875370502472,1.0285239,734315260.0,112.15057,2.6399002,,89.699356,100,93.79116,347846,0.00079716946,1063.987,100.0,1.9073486e-06,22.97,[ 1.014  0.037  0.349  0.796 -0.184],11.229276,136.00284,-118.30293657309642
1.3217661,-2.0698318,0.050877925,10700,403.6868,98.40961,2.6540709,107,1.051326,1093.9046800136566,0.8867119,7170.125,90.595856,3.1163406,,90.26422,100,0.25908175,350319,0.39980578,1.17854,100.0,5.340576e-07,24.73,[ 0.966 -0.044  0.341  0.86  -0.112],0.22315054,1.0384929,-120.38299911957934
1.3154354,-2.2744598,0.04888471,10800,428.0157,131.54977,2.1408646,108,1.0563507,1102.977725982666,0.9913952,10321.796,120.81888,3.2246857,,89.84947,100,0.2638441,352664,0.4621371,1.2009528,100.0,3.967285e-06,23.45,[ 0.962 -0.047  0.351  0.859 -0.097],0.22052132,1.0599542,-119.01494054950143
1.3158861,-2.5875015,0.05332235,10900,396.12097,107.04599,3.4489117,109,1.0526414,1112.041585445404,1.091905,23664.904,98.75049,2.9775925,,90.44319,100,0.4583044,355195,0.33597374,1.3778288,100.0,-1.6784668e-06,25.31,[ 0.963 -0.049  0.349  0.821 -0.103],0.2312755,1.1331229,-120.94136636586069
1.3553566,-1.9638672,0.05650165,11000,411.88205,113.53342,2.9144673,110,1.1183175,1121.5678560733795,0.9326588,20366.373,91.26196,2.8828735,,90.588135,100,0.42247933,357782,0.3571939,1.4275625,100.0,-2.4414062e-06,25.87,[ 0.94  -0.016  0.34   0.835 -0.103],0.24252534,1.1482259,-121.74245553127093
1.3349594,-2.157631,0.056745946,11100,438.45593,121.428955,4.5506053,111,1.145742,1130.6831636428833,1.0538841,80609.07,97.53256,3.2779312,,90.22516,100,0.8512899,360240,0.063266546,3.0699475,100.0,-4.348755e-06,24.58,[ 0.94  -0.003  0.33   0.847 -0.064],0.2539316,1.6489507,-120.13287553765616
1.3207954,-2.5298004,0.05115229,11200,406.48666,130.39407,2.312663,112,1.0454619,1139.9963805675507,0.9474408,13265.69,121.61029,2.5495453,,90.18915,100,0.33110547,362688,0.29567352,1.3514928,100.0,-2.0599366e-06,24.48,[ 1.01   0.005  0.35   0.888 -0.084],0.22569257,1.0981345,-120.08479003286753
1.2934644,-2.480362,0.05691872,11300,426.7234,126.6539,4.622229,113,1.1601189,1149.752998828888,1.158261,52401.617,97.96286,3.2899475,,90.50453,100,0.7230375,365242,0.18888514,1.7565767,100.0,-6.3323973e-06,25.54,[ 0.987  0.002  0.343  0.853 -0.098],0.24696575,1.4036602,-121.25719592057361
1.2850376,-2.2258835,0.0526955,11400,415.75656,130.40518,4.499272,114,1.0955287,1159.7625427246094,1.1934571,32249.645,115.1145,3.1003418,,90.268585,100,0.56907517,367710,0.38046798,1.4971282,100.0,6.027222e-06,24.68,[ 0.982 -0.035  0.351  0.851 -0.125],0.23184876,1.2367958,-120.08568732055163
1.2934632,-2.4866486,0.059427746,11500,466.63535,138.28152,12.107634,115,1.2092096,1169.6074726581573,1.0259815,256514.53,101.42801,2.4691086,,90.18002,100,1.4604493,370157,0.110926695,2.9109457,100.0,5.9509275e-06,24.47,[ 0.994 -0.013  0.35   0.828 -0.134],0.27068433,1.9152259,-120.14736067501988
1.3511778,-2.6466446,0.08183432,11600,592.38544,175.68027,20.061665,116,1.5621042,1180.101007938385,1.0544178,1023474.2,95.81006,2.8848343,,90.089584,100,2.9291296,372572,0.072998315,10.816663,100.0,-9.9182125e-06,24.15,[ 1.052e+00  9.412e-04  3.765e-01  8.451e-01 -1.254e-01],0.43198973,4.3892746,-119.66818901171712
1.330688,-2.3332596,0.3522984,11700,1693.3751,814.494,395.5128,117,5.193437,1190.7468492984772,0.9513006,149336060.0,74.893555,2.6909943,,90.68117,100,38.63944,375181,0.00019306189,285.60718,100.0,1.4495849e-06,26.09,[ 1.076  0.054  0.387  0.886 -0.068],4.4029818,58.93338,-121.56409242395661
1.3023632,-2.4348526,0.055784564,11800,488.07556,174.75839,7.669588,118,1.2160643,1204.084660768509,1.0883695,143858.44,132.3551,2.5325775,,89.813065,100,1.0464923,377519,0.050931863,2.6027522,100.0,-4.7302246e-06,23.38,[ 0.871  0.053  0.315  0.892 -0.088],0.25791594,1.660025,-119.08532877862235
1.288698,-2.4591293,0.049311724,11900,402.05334,89.4541,1.4879711,119,1.0302498,1213.2563619613647,1.1209484,3806.8962,84.585236,3.1190643,,90.12927,100,0.18496609,379950,0.50458556,1.0923011,100.0,-3.0517579e-06,24.31,[ 0.891  0.09   0.298  0.897 -0.116],0.21815188,1.0399175,-119.9786035302641
1.2895745,-2.5273132,0.049421895,12000,388.87054,97.394165,1.2071944,120,1.0034013,1222.794055223465,1.1587129,676.67596,96.77307,3.8089828,,90.23767,100,0.076021485,382416,0.8091023,1.016425,100.0,-5.340576e-06,24.66,[ 0.889  0.08   0.299  0.902 -0.13 ],0.21698126,1.0067085,-120.3694886115684
1.2767552,-2.2843018,0.049101416,12100,398.48788,102.84064,1.31895,121,1.01494,1232.9738192558289,1.1770445,1582.3396,99.48834,3.9722824,,90.12955,100,0.113257654,384852,0.5708173,1.0366694,100.0,2.5939942e-06,24.36,[ 0.887  0.086  0.3    0.907 -0.129],0.21697183,1.0186921,-120.22211216558226
1.2274331,-2.2174454,0.05217332,12200,466.3155,171.469,4.992216,122,1.125759,1242.0323894023895,1.0514282,60949.375,146.87833,2.971199,,89.646255,100,0.6743717,387150,0.09654838,1.7269315,100.0,-2.7465821e-06,22.98,[ 0.9    0.085  0.302  0.904 -0.142],0.23909812,1.3639711,-118.9645256733308
1.218651,-2.1793747,0.050850634,12300,395.47827,82.90747,2.1691365,123,1.0359261,1250.6852719783783,1.0966232,7645.291,76.13229,2.8632812,,90.310394,100,0.27801922,389636,0.4573772,1.1302881,100.0,-1.1138916e-05,24.86,[ 0.91   0.106  0.316  0.93  -0.192],0.22237812,1.07947,-120.4417533038862
1.2075131,-2.6616592,0.046511386,12400,465.88486,182.52042,3.8510482,124,1.0857204,1259.1024005413055,1.0445125,34515.14,166.38327,3.622589,,89.322495,100,0.50123775,391833,0.25873074,1.4926797,100.0,-6.1035155e-07,21.97,[ 0.922  0.115  0.322  0.929 -0.2  ],0.21755333,1.2081023,-117.29237236483948
1.2260665,-2.3930664,0.054599006,12500,414.74448,109.230835,4.4815164,125,1.0911747,1269.801115989685,1.2163404,31524.844,92.443146,3.4375305,,90.36565,100,0.49777746,394333,0.3812242,1.5619787,100.0,-6.408691e-06,25.0,[ 0.913  0.093  0.331  0.942 -0.211],0.23865245,1.1733317,-120.42941417661214
1.1881149,-2.567871,0.05749291,12600,518.67755,208.27277,6.6392403,126,1.2301055,1278.5086374282837,1.0629306,182229.61,162.85513,3.694641,,89.38712,100,1.1179308,396560,0.0430447,4.917715,100.0,,22.27,[ 0.9    0.085  0.329  0.903 -0.193],0.27832302,1.9623964,-117.82116754766191
1.18069,-2.7641525,0.04792958,12700,421.56543,122.54816,1.749121,127,1.0362967,1288.768358707428,1.0058168,4944.8486,114.68948,3.3418503,,89.83078,100,0.19188929,398896,0.67281795,1.1024873,100.0,-7.3242186e-06,23.36,[ 0.929  0.118  0.328  0.959 -0.231],0.2165454,1.0440991,-118.77651954616834
1.1689792,-2.559105,0.051996034,12800,409.98834,118.76068,3.4806986,128,1.0665582,1297.812650680542,0.9636582,17687.498,108.56113,3.3125458,,90.24426,100,0.397526,401362,0.35973626,1.3309474,100.0,5.1116945e-06,24.66,[ 0.935  0.119  0.327  0.933 -0.238],0.22869608,1.1075354,-120.28818854298855
1.1757897,-2.2742157,0.06540147,12900,492.1005,123.08542,19.851646,129,1.2916021,1307.2417318820953,1.016603,620838.94,91.12076,3.0437927,,90.13028,100,2.2766647,403791,0.048962515,4.456845,100.0,4.196167e-06,24.29,[ 0.927  0.138  0.314  0.935 -0.25 ],0.3139813,2.8102236,-119.86782291151476
1.1601481,-2.5613937,0.060826242,13000,477.39706,158.26437,11.8111725,130,1.2215272,1317.8454768657684,1.0255526,322908.72,124.563446,2.9245071,,90.074326,100,1.64818,406202,0.08269046,4.650078,100.0,-1.5258789e-06,24.11,[ 0.934  0.19   0.318  0.923 -0.243],0.28548008,2.3585224,-119.6539517867406
1.1483068,-2.6264954,0.050535414,13100,438.3731,141.07724,3.4592054,131,1.099609,1327.589760541916,1.1604122,23105.576,124.283356,3.5491714,,89.90692,100,0.4426662,408563,0.2327417,1.6614952,100.0,8.621216e-06,23.61,[ 0.895  0.158  0.302  0.899 -0.259],0.22762233,1.1278782,-119.14886272448781
1.1715169,-2.783615,0.04941664,13200,407.8993,125.09012,1.9863222,132,1.03463,1336.9676265716553,1.1565683,7734.497,119.375946,4.1033707,,90.07892,100,0.25615332,410972,0.5481242,1.132107,100.0,-3.2806397e-06,24.09,[ 0.882  0.157  0.317  0.922 -0.271],0.21969105,1.0516162,-119.49938345816456
1.1879803,-2.164688,0.0473633,13300,437.46402,147.11298,2.4187217,133,1.0595725,1345.6011271476746,0.98398197,9741.271,135.445,3.2516556,,89.65907,100,0.27897432,413265,0.5485857,1.2116536,100.0,1.04522705e-05,22.93,[ 0.88   0.165  0.312  0.917 -0.247],0.21617861,1.0547613,-118.55870911877697
1.1912739,-2.6930618,0.05803921,13400,500.1666,193.56604,7.3644776,134,1.2202,1353.5466043949127,1.1614624,139520.55,158.19238,3.649109,,89.65597,100,1.0275358,415558,0.15895563,3.1219983,100.0,1.0986329e-05,22.93,[ 0.896  0.164  0.305  0.919 -0.231],0.27154925,1.4531592,-118.38489503687623
1.2173856,-2.5150757,0.049196973,13500,438.98813,129.60904,2.901964,135,1.0836538,1361.9597322940826,1.0672895,19271.57,112.91373,3.523262,,89.832825,100,0.3856692,417897,0.41961554,1.2841244,100.0,-4.8828124e-06,23.39,[ 0.908  0.146  0.34   0.927 -0.228],0.2223082,1.1363888,-118.90506686916042
1.212503,-2.6284103,0.048042685,13600,482.6335,181.03342,4.097903,136,1.1086746,1371.2136948108673,1.1508596,61053.293,153.7991,3.717308,,89.248856,100,0.6396798,420079,0.20914419,2.1396723,100.0,9.07898e-06,21.82,[ 0.917  0.158  0.336  0.911 -0.202],0.22678037,1.3922268,-117.29505042945591
1.230827,-2.4973679,0.08744244,13700,622.7662,209.5604,52.09916,137,1.6017822,1380.5184869766235,0.96299946,3341343.8,129.79861,3.3588638,,89.895584,100,5.2606564,422431,0.016572038,18.649876,100.0,-3.5858154e-06,23.52,[ 0.926  0.186  0.343  0.941 -0.206],0.5371329,7.3277354,-118.82785144722328
1.2319316,-2.6576614,0.051335245,13800,374.82852,69.71887,1.3020124,138,1.0035603,1392.1505110263824,1.1306919,702.5779,68.83148,3.9577713,,90.53,100,0.08163162,424991,0.77273005,1.0170889,100.0,-1.2207031e-05,25.6,[ 0.825  0.152  0.329  0.921 -0.188],0.2209878,1.0088458,-121.21604983595199
1.2179043,-2.5605469,0.05091468,13900,423.1379,119.06619,2.763337,139,1.0800297,1401.0545535087585,1.0620872,21304.25,101.72739,2.7883759,,90.10545,100,0.43133438,427412,0.23873061,1.3743275,100.0,-1.197815e-05,24.21,[ 0.827  0.156  0.331  0.92  -0.187],0.22610568,1.174149,-119.77346052143923
1.2352222,-2.906128,0.12819989,14000,877.6342,360.77734,106.57968,140,2.2011187,1409.9197943210602,1.0933042,13680818.0,146.61148,3.4957504,,89.7153,100,9.568127,429720,0.008058055,39.500626,100.0,7.858276e-06,23.08,[ 0.806  0.19   0.329  0.927 -0.201],0.9869845,11.777949,-118.68539775453058
1.2208264,-2.2825089,0.047930088,14100,445.25092,135.90332,3.0214214,141,1.0786241,1420.680517911911,0.94753575,20032.293,116.366974,3.0953827,,89.665146,100,0.3955465,432008,0.27833337,1.2859821,100.0,4.5776366e-07,22.88,[ 0.881  0.228  0.352  0.879 -0.184],0.21923637,1.1797111,-118.23077911747701
1.2310625,-2.938736,0.04868564,14200,459.27832,171.70584,4.835931,142,1.0855967,1429.8465614318848,0.9837069,71582.79,153.33414,2.1560059,,89.50218,100,0.7103583,434249,0.20716126,1.5572184,100.0,-2.3651123e-06,22.41,[ 0.904  0.24   0.363  0.886 -0.198],0.22608735,1.407278,-117.62799904453026
1.1966457,-2.7297287,0.054723356,14300,470.12534,168.45749,5.8313665,143,1.1739095,1439.3694806098938,1.2360884,127192.56,135.25424,3.0424194,,89.870575,100,0.99652374,436585,0.08731747,3.0312672,100.0,7.095337e-06,23.36,[ 0.95   0.252  0.369  0.888 -0.188],0.25225198,1.6983566,-118.31165718158698
1.1544079,-2.742714,0.10792167,14400,786.3616,308.98206,44.430237,144,1.941631,1449.0122845172882,0.920842,4066607.8,157.62537,2.9393845,,89.29364,100,5.567558,438766,0.0018279473,30.865406,100.0,-7.93457e-06,21.81,[ 0.973  0.281  0.383  0.923 -0.222],0.76750267,9.326491,-116.75281287981244
1.1372076,-2.8366928,0.047587413,14500,468.41632,176.61722,4.7823305,145,1.085934,1460.5669140815735,1.0758547,59828.555,161.56259,2.8090134,,89.26225,100,0.6297236,440940,0.25670305,1.9811288,100.0,3.4332274e-06,21.74,[ 1.043  0.312  0.429  0.96  -0.264],0.22436333,1.2752526,-116.71922823042307
1.1489328,-2.7102966,0.047174454,14600,442.10452,154.48682,4.3800592,146,1.0486279,1470.4752020835876,1.0725362,35092.54,144.80353,3.2039108,,89.525345,100,0.5109097,443183,0.277314,1.4026942,100.0,7.705688e-06,22.43,[ 1.041  0.339  0.429  0.996 -0.282],0.21817577,1.2124398,-117.47327493884454
1.098144,-3.006401,0.08723941,14700,640.92914,220.94388,31.39193,147,1.5301185,1479.7792384624481,1.1220826,2478247.0,157.51819,2.897171,,89.29573,100,4.160691,445364,0.014229221,30.187021,100.0,1.1367798e-05,21.81,[ 1.058  0.352  0.438  1.007 -0.27 ],0.56890035,5.8624115,-116.7300023668578
1.0914272,-2.7732925,0.04648369,14800,451.75934,154.0462,2.9549885,148,1.059867,1490.5267550945282,1.0839521,19187.86,141.75827,2.5942993,,89.43721,100,0.36226228,447583,0.31666377,1.3153331,100.0,4.5776366e-07,22.19,[ 1.055  0.426  0.436  1.073 -0.321],0.21597472,1.0993826,-117.19412533984315
1.0736932,-2.369629,0.045076538,14900,452.4684,173.30112,2.1600423,149,1.0382779,1499.8108546733856,1.0040115,11631.683,163.15167,3.0793076,,89.28078,100,0.27393252,449763,0.5356886,1.2457075,100.0,5.1879883e-06,21.8,[ 1.062  0.417  0.45   1.097 -0.327],0.21121535,1.0605844,-116.83948043102393
1.0365028,-2.753479,0.063289024,15000,593.3576,227.24307,14.629188,150,1.3529599,1508.2137115001678,1.0976138,899774.4,180.15631,3.936531,,88.83743,100,2.4630017,451839,0.035018872,6.0955777,100.0,-1.0986329e-05,20.76,[ 1.048  0.423  0.441  1.074 -0.345],0.34799427,3.8783169,-115.86740971937706
1.0584444,-3.0213928,0.26118493,15100,1363.201,640.3529,219.49507,151,3.3377666,1517.6841220855713,1.0314062,71575790.0,167.36496,2.6686401,,89.11929,100,21.629934,453980,0.0025107074,389.5761,100.0,4.7302246e-06,21.41,[ 0.996  0.385  0.432  1.064 -0.382],4.4821067,41.94067,-116.4779943575975
1.046015,-3.2418442,0.045894537,15200,471.54608,157.24515,2.4883003,152,1.0819205,1530.01491522789,0.9732735,22684.58,138.99112,2.8644638,,89.22771,100,0.38224202,456143,0.48214042,1.2621875,100.0,5.41687e-06,21.63,[ 0.977  0.301  0.442  1.002 -0.361],0.21602422,1.118449,-116.44910834326654
0.9879449,-2.571724,0.63187647,15300,2749.261,1370.8375,612.974,153,6.896287,1538.8418183326721,0.94314504,527193760.0,179.50275,2.8515244,,88.97983,100,59.889565,458249,4.0203395e-05,750.78516,100.0,-1.2207031e-06,21.06,[ 0.996  0.299  0.457  0.999 -0.373],9.762965,152.56572,-116.04242205944936
0.9843771,-2.7012405,0.096779786,15400,700.1449,224.12051,51.682743,154,1.6872641,1551.9594180583954,1.0967011,4554749.5,157.85562,3.1886215,,89.29193,100,5.6545696,460425,0.0125852255,18.120716,100.0,1.411438e-05,21.76,[ 1.072  0.384  0.458  1.034 -0.431],0.65772647,9.382129,-116.50379506184022
0.99368304,-2.8351212,0.04393668,15500,478.67557,198.31085,3.7053761,155,1.0623146,1562.1740608215332,1.001978,32543.191,184.58304,2.280182,,88.9104,100,0.45479274,462508,0.3253643,1.299494,100.0,-2.670288e-06,20.83,[ 1.13   0.426  0.468  1.028 -0.435],0.21107753,1.1790757,-115.49821135756524
1.0000393,-3.0506592,0.04240255,15600,473.9635,204.54016,1.8500826,156,1.0298619,1570.8718166351318,1.0728375,12022.29,197.02469,2.1343079,,88.77124,100,0.25378653,464563,0.5992063,1.1554322,100.0,-1.5258789e-07,20.55,[ 1.115  0.417  0.465  1.037 -0.425],0.20490387,1.0517193,-115.33093901622631
1.04496,-2.743843,0.046688866,15700,480.2531,171.98083,4.1954536,157,1.1135089,1579.5631666183472,1.0321587,26216.326,147.89755,2.2173843,,89.30057,100,0.41369396,466739,0.58685046,1.386961,100.0,8.69751e-06,21.76,[ 1.136  0.409  0.472  1.024 -0.419],0.21918318,1.1204466,-116.40986519232307
1.0937501,-2.6786804,0.053776927,15800,491.6648,172.14252,8.708277,158,1.1708331,1588.4245676994324,1.0561473,159902.1,148.43112,2.0715103,,89.50215,100,1.055025,468973,0.20224062,2.3167772,100.0,1.0299683e-05,22.34,[ 1.142  0.409  0.473  1.036 -0.374],0.25084442,1.3743864,-117.26103964951467
1.11764,-2.9594193,0.05183065,15900,540.36816,223.35074,10.19154,159,1.2210642,1598.0221314430237,1.0592494,307636.66,188.32129,2.6033936,,88.91815,100,1.4123253,471063,0.1041956,2.9175262,100.0,-2.2888185e-06,20.9,[ 1.126  0.413  0.479  1.079 -0.325],0.25677046,2.024204,-115.80533414520785
1.0972794,-3.0437546,0.0464195,16000,471.75015,181.55215,2.980164,160,1.0849578,1607.1210911273956,0.96419513,41770.953,160.37561,2.5071487,,89.26457,100,0.519679,473233,0.12798785,1.731101,100.0,4.5776366e-07,21.7,[ 1.101  0.381  0.487  1.086 -0.301],0.21870466,1.237629,-116.4793724410573
1.1102147,-2.8049698,0.051417872,16100,483.9555,175.24915,7.728433,161,1.1732334,1617.0204627513885,1.0108037,111102.59,141.55103,2.8020935,,89.64342,100,0.9238793,475501,0.20671818,2.0601594,100.0,-3.4332274e-06,22.68,[ 1.099  0.404  0.495  1.112 -0.322],0.23856072,1.4970369,-117.44370422551323
1.1006973,-2.8577652,0.066574045,16200,581.09454,237.46677,11.871351,162,1.3658594,1625.992419719696,1.0609018,514501.22,158.97339,3.1927109,,89.28621,100,1.8422965,477685,0.056054644,13.314356,100.0,1.4495849e-06,21.84,[ 1.1    0.37   0.504  1.118 -0.309],0.38042057,2.719498,-116.99458886052138
