EmpiricalD2,MinD2w0t,MaxD2w0t,Bound,InitialReturnMean,J_sample_variance,StdD2w0t,MeanD2w0t,InitialReturnMin,MeanIW,InitialReturnMax,EpisodesSoFar,Iteration,EpRewMean,EpThisIter,ReturnStepMaxmin,StdIW,MaxIW,Weights,TimeElapsed,InitialBound,MinIW,EpLenMean,ReturnStepMax,InitialReturnStd,TimestepsSoFar,MeanEntropy,ReturnMeanIW
1.0000366,,1.0000803,-3005.6194,-97.42232,4.2506332,0.28775966,0.09110199,-99.69858,0.99912655,-92.276375,15900,159,-141.6087508298666,100,100.0,0.0053454163,1.012897,[ 0.566 -0.558  0.22   0.399 -0.004],1835.961401939392,-3005.6619,0.98423713,45.55,100.0,1.9613819,697840,1.4153994,-97.33927
1.0001001,,1.0001484,-3035.1292,-97.53709,3.6894994,0.28020197,0.08588244,-99.65676,0.99863076,-90.114365,16000,160,-139.16087293094031,100,100.0,0.009030264,1.0239815,[ 0.567 -0.559  0.22   0.399 -0.004],1847.546722650528,-3035.199,0.9778679,42.94,100.0,1.8064945,702134,1.4151256,-97.417694
1.0000062,,1.0000192,-2970.5945,-97.633125,3.3402972,0.28199065,0.08710018,-99.594475,0.9998218,-91.51448,16100,161,-139.8680546301393,100,100.0,0.0023560436,1.008186,[ 0.566 -0.559  0.22   0.399 -0.004],1859.436021566391,-2970.6077,0.9929865,43.55,100.0,1.7648593,706489,1.4150444,-97.61203
1.0000573,,1.0001168,-2997.526,-97.303444,3.737914,0.28252238,0.08746221,-99.64597,0.9987282,-89.47864,16200,162,-139.69150842341594,100,100.0,0.006983226,1.0241897,[ 0.566 -0.558  0.22   0.399 -0.004],1871.0232148170471,-2997.5806,0.9814399,43.73,100.0,1.8630083,710862,1.4155847,-97.19839
1.0003457,,1.0005112,-2955.77,-97.38559,5.0696197,0.27807847,0.084448226,-99.788376,0.9964608,-92.46987,16300,163,-138.27401089089733,100,100.0,0.018266216,1.0401776,[ 0.566 -0.558  0.22   0.398 -0.003],1881.8385517597198,-2955.9521,0.94036704,42.22,100.0,1.7523799,715084,1.415463,-97.04957
1.000056,,1.0001304,-3029.3335,-97.470604,3.4755807,0.27679282,0.08360206,-99.702484,0.99870235,-92.148605,16400,164,-137.94852305697117,100,100.0,0.006015636,1.0153095,[ 0.565 -0.558  0.219  0.398 -0.004],1894.2979781627655,-3029.4004,0.9791755,41.8,100.0,1.8289666,719264,1.4150175,-97.34997
1.0000167,,1.0000486,-3008.8445,-97.6702,2.3966088,0.28989956,0.092620954,-99.667435,0.99938893,-93.18618,16500,165,-142.62186588181928,100,100.0,0.0039699273,1.0109707,[ 0.565 -0.558  0.219  0.398 -0.004],1906.7582297325134,-3008.8682,0.98280346,46.31,100.0,1.4828588,723895,1.4150461,-97.62479
1.0001115,,1.0001876,-2988.9688,-97.63303,2.0601337,0.28076446,0.086263396,-99.58564,0.998167,-93.760475,16600,166,-139.4459209703566,100,100.0,0.008984959,1.0282497,[ 0.565 -0.558  0.219  0.397 -0.004],1916.409107685089,-2989.0676,0.9799073,43.13,100.0,1.4341434,728208,1.4156485,-97.46041
1.0000091,,1.0000185,-3037.0469,-97.63582,2.8032281,0.28724608,0.090740114,-99.59414,0.99988467,-91.55944,16700,167,-141.6561003500209,100,100.0,0.0027138656,1.0114199,[ 0.564 -0.558  0.219  0.397 -0.003],1928.516667842865,-3037.0544,0.9931964,45.37,100.0,1.64873,732745,1.4156553,-97.62235
1.0003386,,1.000662,-2927.6301,-97.746826,4.830284,0.27129203,0.07998671,-99.70128,0.9957981,-91.95469,16800,168,-136.45331130070957,100,100.0,0.017409453,1.0349916,[ 0.564 -0.558  0.219  0.397 -0.003],1937.2735559940338,-2927.815,0.9492909,39.99,100.0,1.6921654,736744,1.4159039,-97.39015
1.0000296,,1.0000693,-2989.0222,-97.61497,3.2323759,0.28062597,0.08618111,-99.61094,0.9992211,-90.02581,16900,169,-139.36085360723922,100,99.99382,0.005654767,1.0103934,[ 0.566 -0.558  0.219  0.397 -0.003],1948.4476833343506,-2989.0496,0.9787717,43.09,100.0,1.6674861,741053,1.4154007,-97.56059
1.0000519,,1.0001951,-3056.498,-97.49268,3.468596,0.285437,0.089483045,-99.65169,0.9981529,-91.95856,17000,170,-140.8729638301124,100,100.0,0.005988044,1.0167582,[ 0.566 -0.558  0.219  0.397 -0.004],1959.764277935028,-3056.5718,0.9708273,44.74,100.0,1.7254038,745527,1.4160099,-97.34642
1.0002528,,1.0003616,-2979.1433,-97.66305,3.6449723,0.2651471,0.07608492,-99.66733,0.9969723,-90.235756,17100,171,-134.43058034223338,100,99.963646,0.01509628,1.0408514,[ 0.566 -0.558  0.219  0.398 -0.003],1970.2690272331238,-2979.2756,0.9579819,38.04,100.0,1.6474657,749331,1.4160227,-97.417336
1.0000293,,1.0001061,-2907.4695,-97.696434,2.4531941,0.27913117,0.08516088,-99.61335,0.99942803,-90.934364,17200,172,-138.97144406759634,100,100.0,0.0048701144,1.0152857,[ 0.565 -0.558  0.219  0.398 -0.003],1981.7838559150696,-2907.496,0.9807663,42.58,100.0,1.534545,753589,1.4161273,-97.64753
1.0000389,,1.0001119,-3046.7551,-97.572556,3.3142552,0.28367525,0.08826164,-99.823395,0.9989792,-92.57599,17300,173,-140.3553142817076,100,100.0,0.0061425287,1.0110126,[ 0.565 -0.558  0.219  0.398 -0.003],1993.7606356143951,-3046.792,0.9795163,44.13,100.0,1.6652938,758002,1.415994,-97.49883
1.0002252,,1.0002848,-2950.8906,-97.645096,4.4215717,0.2815612,0.086804785,-99.67457,0.99774796,-91.956696,17400,174,-139.71311819852428,100,100.0,0.014421242,1.0363299,[ 0.565 -0.559  0.219  0.399 -0.003],2004.456538438797,-2950.987,0.96491843,43.4,100.0,1.6796888,762342,1.4156536,-97.45066
1.0001432,,1.0002195,-2983.2102,-97.61104,2.771299,0.29117835,0.09352372,-99.65016,0.99846905,-92.9366,17500,175,-143.03175193149391,100,100.0,0.009777034,1.0309323,[ 0.565 -0.559  0.219  0.399 -0.003],2015.8351480960846,-2983.277,0.9700121,46.76,100.0,1.4702921,767018,1.4159083,-97.47905
1.0000455,,1.0001101,-3024.2402,-97.71161,3.0641618,0.2823659,0.08736234,-99.68864,0.9988528,-93.13862,17600,176,-140.05089872650314,100,100.0,0.0072243693,1.0162511,[ 0.565 -0.559  0.219  0.398 -0.003],2026.6255233287811,-3024.2866,0.9756289,43.68,100.0,1.4795622,771386,1.4155636,-97.617
1.0000508,,1.0001287,-2965.9062,-97.584015,4.16532,0.29063213,0.09314264,-99.490616,0.99896634,-90.82924,17700,177,-142.79173715316085,100,100.0,0.0065534883,1.024775,[ 0.565 -0.559  0.219  0.399 -0.003],2038.8730020523071,-2965.9578,0.9817058,46.57,100.0,1.8983437,776043,1.4156708,-97.48334
1.0000503,,1.0000972,-2930.4736,-97.3193,3.0808802,0.2881636,0.09138205,-99.62692,0.9990686,-91.34324,17800,178,-141.6386159877297,100,100.0,0.006749471,1.0184273,[ 0.566 -0.559  0.22   0.398 -0.003],2049.967632293701,-2930.5188,0.9772789,45.69,100.0,1.6482191,780612,1.415401,-97.232506
1.0000452,,1.0000764,-3009.9595,-97.356514,3.751103,0.29236582,0.09438132,-99.72017,0.9992987,-91.22704,17900,179,-143.1637208088387,100,99.99122,0.0059039886,1.0169468,[ 0.566 -0.558  0.22   0.398 -0.004],2060.4560358524323,-3009.9883,0.98647714,47.19,100.0,1.8823128,785331,1.4156696,-97.30027
1.0001755,,1.0002482,-3035.1697,-97.587715,3.2279012,0.29125515,0.093583964,-99.588394,0.9983075,-92.36429,18000,180,-142.9925422681357,100,100.0,0.011781841,1.0339664,[ 0.565 -0.559  0.22   0.398 -0.003],2070.1517956256866,-3035.2495,0.9654716,46.79,100.0,1.5668283,790010,1.415655,-97.43558
1.0001518,,1.0003949,-3008.4663,-97.42412,4.5317426,0.27648178,0.08338625,-99.604645,0.99629396,-91.39161,18100,181,-137.78464098213755,100,100.0,0.013448397,1.0280356,[ 0.566 -0.558  0.22   0.398 -0.003],2081.784408092499,-3008.622,0.9594174,41.69,100.0,1.7132359,794179,1.4146785,-97.11307
1.0001589,,1.000271,-2936.4517,-97.32721,3.7082748,0.26501477,0.07600581,-99.86633,0.99709016,-93.45615,18200,182,-134.03313291618755,100,100.0,0.01222765,1.0260646,[ 0.565 -0.558  0.22   0.399 -0.004],2093.1645641326904,-2936.592,0.9649759,38.0,100.0,1.5738595,797979,1.4141529,-97.053894
1.0000993,,1.0001606,-2963.2837,-97.348175,4.5278506,0.27728376,0.083922364,-99.523544,0.9986003,-90.35166,18300,183,-137.97500796368175,100,100.0,0.011002696,1.0190864,[ 0.566 -0.56   0.22   0.398 -0.005],2105.367198944092,-2963.3477,0.95703936,41.96,100.0,1.9106997,802175,1.4139705,-97.22855
1.000488,,1.0007827,-3022.862,-97.68874,4.2165713,0.27403307,0.081771664,-99.683525,0.99326706,-92.647125,18400,184,-137.26715530769476,100,100.0,0.018804392,1.0427325,[ 0.567 -0.56   0.22   0.398 -0.005],2116.743005990982,-3023.1243,0.9373613,40.88,100.0,1.4708326,806263,1.4145136,-97.16138
1.0000336,,1.0000771,-2942.7244,-97.68401,2.844737,0.28017113,0.0858614,-99.640785,0.9990823,-93.45861,18500,185,-139.29853309755092,100,100.0,0.004988419,1.0187452,[ 0.568 -0.559  0.22   0.398 -0.004],2127.523295879364,-2942.7605,0.9815517,42.93,100.0,1.5587443,810556,1.4150336,-97.61507
1.0000241,,1.0000991,-2990.2463,-97.021996,4.183461,0.28679112,0.09042135,-99.5701,0.99887806,-91.70771,18600,186,-140.8070995449491,100,100.0,0.0039896145,1.0121702,[ 0.568 -0.559  0.22   0.398 -0.004],2136.961055994034,-2990.3003,0.9880532,45.21,100.0,1.9438827,815077,1.4149318,-96.935776
1.0000465,,1.0000951,-2843.6035,-97.7012,3.3102171,0.27822646,0.084561564,-99.66344,0.99919194,-92.063354,18700,187,-138.66475799227487,100,100.0,0.0072030174,1.0255343,[ 0.567 -0.558  0.22   0.398 -0.004],2147.6762747764587,-2843.64,0.98440725,42.28,100.0,1.68862,819305,1.4150405,-97.63234
1.0000386,,1.0001143,-3000.8965,-97.39145,4.1216936,0.28831834,0.09150228,-99.73935,0.9987961,-91.47885,18800,188,-141.7833127118488,100,100.0,0.006275083,1.0219276,[ 0.567 -0.557  0.22   0.398 -0.004],2159.145519733429,-3000.9539,0.9770372,45.75,100.0,1.8895535,823880,1.4151244,-97.28764
1.0001575,,1.0002143,-3073.0886,-97.38259,4.869885,0.2914558,0.093723595,-99.62556,0.99815047,-91.241035,18900,189,-142.83423118412568,100,100.0,0.012762324,1.025533,[ 0.566 -0.557  0.219  0.397 -0.004],2172.0565645694733,-3073.1653,0.9569475,46.86,100.0,1.8758276,828566,1.415131,-97.24632
1.0000707,,1.0001128,-2979.2007,-97.63242,3.461644,0.28527546,0.08936184,-99.53331,0.9989541,-90.91985,19000,190,-140.98550635376978,100,100.0,0.008275938,1.0201161,[ 0.565 -0.557  0.219  0.397 -0.004],2184.7426693439484,-2979.2449,0.98007387,44.68,100.0,1.6524227,833034,1.4151508,-97.550415
1.0001407,,1.0002805,-2985.012,-97.50077,3.9309103,0.2761457,0.08316429,-99.72563,0.9975825,-91.6266,19100,191,-137.74569907247832,100,100.0,0.012659827,1.0343281,[ 0.566 -0.557  0.219  0.397 -0.004],2196.4442241191864,-2985.1301,0.9565375,41.58,100.0,1.6627303,837192,1.4146785,-97.28292
1.0000595,,1.0001917,-3017.207,-97.916725,2.868582,0.28087124,0.086343125,-99.53087,0.99828726,-91.70459,19200,192,-139.78141088982977,100,100.0,0.007826277,1.0233364,[ 0.565 -0.557  0.219  0.397 -0.004],2208.0847330093384,-3017.2842,0.97044027,43.17,100.0,1.5093201,841509,1.4140408,-97.762505
1.0001731,,1.0002682,-3002.3596,-97.302246,4.679816,0.27903852,0.08510425,-99.62538,0.99779654,-92.488754,19300,193,-138.504277467464,100,100.0,0.012518559,1.0278047,[ 0.565 -0.557  0.219  0.397 -0.005],2217.55447101593,-3002.4565,0.9520573,42.55,100.0,1.859622,845764,1.4136168,-97.11944
1.000051,,1.000102,-3011.718,-97.721504,3.5989897,0.28030685,0.085961886,-99.5751,0.9992374,-91.71557,19400,194,-139.3870440568815,100,100.0,0.0073706233,1.0213252,[ 0.565 -0.558  0.219  0.397 -0.005],2229.940942287445,-3011.7573,0.97050464,42.98,100.0,1.6882303,850062,1.413611,-97.6446
1.0000348,,1.0000712,-2956.0215,-97.47838,3.8214662,0.28785872,0.09118115,-99.60875,0.9994981,-92.68979,19500,195,-141.72888679127135,100,100.0,0.005893132,1.0224792,[ 0.565 -0.558  0.219  0.397 -0.005],2241.568202018738,-2956.045,0.98537546,45.59,100.0,1.7889293,854621,1.4136947,-97.432304
1.0000281,,1.0000542,-3033.3728,-97.57253,3.2049985,0.28406143,0.0885208,-99.56555,0.9993802,-91.8309,19600,196,-140.50022106556898,100,99.93764,0.0051027862,1.0167146,[ 0.565 -0.558  0.219  0.397 -0.005],2250.2223546504974,-3033.4023,0.98206913,44.26,100.0,1.7976557,859047,1.414041,-97.521095
1.0001342,,1.0001974,-2994.581,-97.80713,3.2632668,0.28463456,0.08892326,-99.62609,0.99862903,-92.69179,19700,197,-140.9464200280767,100,100.0,0.01139034,1.0287026,[ 0.565 -0.558  0.219  0.397 -0.005],2262.7422642707825,-2994.6584,0.9654579,44.46,100.0,1.597811,863493,1.414084,-97.671486
1.0001484,,1.0002308,-3005.7415,-97.580284,4.024548,0.28809604,0.091343455,-99.47568,0.998198,-90.07141,19800,198,-141.87771326297386,100,100.0,0.011281829,1.0304494,[ 0.565 -0.557  0.219  0.397 -0.005],2275.3687970638275,-3005.8198,0.966916,45.67,100.0,1.8081405,868060,1.414084,-97.439064
1.0000415,,1.0000634,-2892.619,-97.88713,2.2281892,0.2702972,0.07936083,-99.78468,0.99953836,-92.58731,19900,199,-136.29475217190316,100,100.0,0.00687956,1.0198492,[ 0.565 -0.557  0.219  0.398 -0.005],2286.999119281769,-2892.642,0.9819847,39.68,100.0,1.4253802,872028,1.4141492,-97.84429
1.00011,,1.0001934,-2991.0027,-97.79573,3.3291109,0.27682167,0.083622776,-99.47731,0.9985367,-92.69238,20000,200,-138.31092588164182,100,100.0,0.010543499,1.0307946,[ 0.565 -0.557  0.219  0.398 -0.005],2298.2943665981293,-2991.074,0.96929955,41.81,100.0,1.5446353,876209,1.4140908,-97.66392
1.0000137,,1.000053,-2988.7695,-97.36154,3.9650762,0.2776846,0.0842007,-99.63545,0.9994909,-91.312935,20100,201,-138.1436558329799,100,99.9922,0.003741513,1.0155326,[ 0.564 -0.557  0.219  0.397 -0.005],2309.1207699775696,-2988.7961,0.99010277,42.1,100.0,1.9443771,880419,1.4144297,-97.31442
1.0000154,,1.0000384,-3004.1396,-97.44391,4.7627926,0.2889425,0.09194036,-99.70551,0.9997272,-90.61385,20200,202,-142.03009539022008,100,100.0,0.003948053,1.0168822,[ 0.564 -0.557  0.219  0.397 -0.005],2321.7223029136658,-3004.1567,0.99026406,45.97,100.0,2.15368,885016,1.4146096,-97.41396
1.0000213,,1.0000715,-3041.0906,-97.61245,2.6968713,0.2956616,0.096781075,-99.62399,0.99942446,-93.469,20300,203,-144.60272652294938,100,100.0,0.0043261535,1.0163094,[ 0.564 -0.557  0.219  0.397 -0.004],2335.1591498851776,-3041.1172,0.98994166,48.39,100.0,1.5967834,889855,1.4146982,-97.56074
1.0000405,,1.0000732,-2958.784,-97.7115,2.914057,0.2792966,0.085281156,-99.61899,0.9993118,-92.44307,20400,204,-139.04800565533412,100,99.98961,0.0060305162,1.0173409,[ 0.563 -0.556  0.219  0.396 -0.004],2346.000776529312,-2958.8086,0.98299277,42.64,100.0,1.6205903,894119,1.4146997,-97.66291
1.0006069,,1.0007854,-3043.3945,-97.18306,5.2968316,0.29043728,0.09299285,-99.53433,0.9938125,-91.345276,20500,205,-142.25070049899836,100,100.0,0.022865405,1.0592301,[ 0.563 -0.557  0.219  0.396 -0.004],2355.8975307941437,-3043.6638,0.9403813,46.49,100.0,1.7356462,898768,1.4150175,-96.69592
1.0002271,,1.0002832,-3061.89,-97.75627,4.1108046,0.2834476,0.088104635,-99.67427,0.99769133,-91.93081,20600,206,-140.51638491146866,100,100.0,0.014132017,1.0357766,[ 0.562 -0.558  0.218  0.396 -0.004],2368.2458369731903,-3061.9788,0.9699763,44.05,100.0,1.6110158,903173,1.4150164,-97.58187
1.0000525,,1.0001066,-2974.8416,-97.50406,3.270088,0.283279,0.08798197,-99.784485,0.9990607,-91.666245,20700,207,-140.15497283840597,100,100.0,0.0070498046,1.0159491,[ 0.561 -0.558  0.218  0.396 -0.004],2379.1567680835724,-2974.8887,0.9779953,43.99,100.0,1.669006,907572,1.415012,-97.415215
1.0000576,,1.0001123,-2942.332,-97.312996,3.9476695,0.2741184,0.08184236,-99.49505,0.9985479,-92.0379,20800,208,-136.9124303209357,100,100.0,0.0077753235,1.0192616,[ 0.562 -0.558  0.218  0.396 -0.004],2390.2626492977142,-2942.3894,0.9785474,40.92,100.0,1.7889158,911664,1.4154061,-97.202675
1.0000591,,1.0002168,-3008.6658,-97.5737,5.7197304,0.28695092,0.090524666,-99.71131,0.99755967,-90.77844,20900,209,-141.4437119992463,100,100.0,0.0075578545,1.0217793,[ 0.562 -0.558  0.219  0.396 -0.004],2402.781258583069,-3008.7717,0.9719372,45.26,100.0,2.0471683,916190,1.4156536,-97.37203
1.0000213,,1.000073,-2974.755,-97.40239,4.096769,0.27687442,0.08366112,-99.720604,0.99935234,-90.14926,21000,210,-137.89012188599224,100,100.0,0.004862702,1.0101336,[ 0.561 -0.558  0.218  0.397 -0.003],2414.840038061142,-2974.7869,0.9830137,41.83,100.0,1.9649473,920373,1.4154011,-97.3401
1.000088,,1.0002049,-3011.3752,-97.4181,3.549559,0.2751079,0.08248313,-99.611115,0.99819857,-92.35278,21100,211,-137.31879697474557,100,100.0,0.009416876,1.0298574,[ 0.561 -0.558  0.218  0.396 -0.004],2424.7213304042816,-3011.454,0.9682819,41.24,100.0,1.681429,924497,1.4156697,-97.267334
1.0000066,,1.0000294,-2910.9824,-97.630135,2.9607859,0.26989433,0.07910017,-99.729294,0.999754,-91.91746,21200,212,-135.88121616789422,100,100.0,0.0025926137,1.0063097,[ 0.562 -0.558  0.219  0.397 -0.003],2435.1986763477325,-2910.992,0.9891774,39.55,100.0,1.6583794,928452,1.4154911,-97.611855
1.0005679,,1.0008734,-2979.0984,-97.779686,7.068755,0.29206008,0.09415574,-99.726234,0.99281484,-91.994675,21300,213,-143.503242218913,100,100.0,0.023256095,1.0579739,[ 0.562 -0.558  0.219  0.397 -0.003],2446.981745004654,-2979.3923,0.92796415,47.07,100.0,1.624516,933159,1.4149272,-97.19766
1.0000257,,1.0000615,-3022.9612,-97.551155,3.3211238,0.304019,0.10304124,-99.632706,0.9995411,-92.25223,21400,214,-147.65155745479905,100,100.0,0.0043475362,1.0092511,[ 0.563 -0.557  0.219  0.397 -0.004],2460.0678560733795,-3022.9868,0.9841115,51.52,100.0,1.7266704,938311,1.4150374,-97.50138
1.0002402,,1.000551,-2947.9463,-97.4393,4.253748,0.2794946,0.08540586,-99.74556,0.9964644,-92.29869,21500,215,-138.80055263406345,100,100.0,0.01423815,1.0358413,[ 0.563 -0.556  0.219  0.398 -0.004],2469.9545290470123,-2948.0845,0.95404917,42.7,100.0,1.7496583,942581,1.4153781,-97.16623
1.0000645,,1.0001457,-3012.8728,-97.53265,3.0711732,0.27234626,0.080682375,-99.63934,0.9982503,-92.01858,21600,216,-136.55526084252043,100,100.0,0.007278826,1.0241287,[ 0.563 -0.555  0.219  0.397 -0.004],2479.3633008003235,-3012.9434,0.9683889,40.34,100.0,1.6564982,946615,1.415569,-97.39823
1.0000252,,1.0000702,-2843.7295,-97.84219,2.8822021,0.27375266,0.08160134,-99.62998,0.99903375,-92.31007,21700,217,-137.34371397917846,100,100.0,0.005987167,1.0125567,[ 0.563 -0.555  0.219  0.398 -0.003],2490.0522220134735,-2843.781,0.9714707,40.8,100.0,1.5772823,950695,1.4151452,-97.762085
1.0000123,,1.000054,-3037.7913,-97.54641,2.976837,0.28413466,0.088580765,-99.6378,0.9994467,-92.68482,21800,218,-140.49936393680284,100,100.0,0.0037159317,1.0097823,[ 0.564 -0.556  0.219  0.397 -0.004],2501.0576877593994,-3037.8167,0.98564017,44.29,100.0,1.6601048,955124,1.4151256,-97.50066
1.0001421,,1.0002218,-2936.6873,-97.4901,3.3280933,0.2889548,0.09194393,-99.510414,0.9983544,-92.15997,21900,219,-142.09000993663125,100,100.0,0.00932796,1.0204271,[ 0.563 -0.555  0.219  0.398 -0.004],2512.1554622650146,-2936.755,0.9748863,45.97,100.0,1.6483227,959721,1.4150606,-97.35371
1.0000186,,1.0000635,-3024.1155,-97.5669,3.112287,0.28721964,0.09072084,-99.61737,0.999327,-92.82403,22000,220,-141.55732711630625,100,99.98884,0.0038132546,1.0108368,[ 0.562 -0.555  0.219  0.398 -0.004],2523.1104650497437,-3024.1418,0.9890536,45.36,100.0,1.7693323,964257,1.4155636,-97.515434
1.0001281,,1.0002738,-3043.364,-97.6937,4.3261228,0.28980505,0.09254403,-99.63309,0.99756736,-91.6172,22100,221,-142.63422898248436,100,100.0,0.012565251,1.0249087,[ 0.562 -0.555  0.219  0.398 -0.003],2532.56645655632,-3043.4534,0.9627858,46.27,100.0,1.7277862,968884,1.4150395,-97.52183
1.0000792,,1.0001417,-2968.0867,-97.43013,4.5792136,0.29958847,0.09968211,-99.60515,0.9991359,-89.859085,22200,222,-145.85624695445253,100,100.0,0.0073652808,1.018224,[ 0.563 -0.555  0.219  0.398 -0.004],2543.0111198425293,-2968.1284,0.9789605,49.84,100.0,1.9353006,973868,1.4151292,-97.34788
1.000071,,1.0001603,-2917.6555,-97.479904,3.5404012,0.270893,0.079743125,-99.64915,0.997983,-91.136986,22300,223,-136.03747958473394,100,100.0,0.007381683,1.0219834,[ 0.563 -0.554  0.219  0.397 -0.004],2552.937734603882,-2917.7407,0.97822267,39.87,100.0,1.7986326,977855,1.415994,-97.31694
1.0000979,,1.0001943,-2979.179,-97.65253,2.989735,0.29170275,0.09390404,-99.68868,0.9980611,-92.92986,22400,224,-143.24197750104756,100,100.0,0.009479271,1.023618,[ 0.563 -0.554  0.218  0.397 -0.003],2564.522424697876,-2979.2651,0.9593875,46.95,100.0,1.6571684,982550,1.4151452,-97.48655
1.0000154,,1.0000628,-2930.968,-97.78706,2.1754708,0.27875772,0.084920354,-99.54863,0.99959314,-93.07829,22500,225,-138.93408717005485,100,100.0,0.0038502677,1.0117718,[ 0.564 -0.554  0.219  0.397 -0.004],2576.1514854431152,-2930.9866,0.98699665,42.46,100.0,1.432816,986796,1.4153994,-97.75764
1.0001181,,1.0002402,-3022.963,-97.63181,2.539608,0.27973372,0.08556499,-99.77243,0.9977494,-93.22294,22600,226,-139.11134476581287,100,100.0,0.009911035,1.0228907,[ 0.564 -0.554  0.219  0.397 -0.004],2590.7830607891083,-3023.0674,0.9654473,42.78,100.0,1.3793106,991074,1.4154645,-97.4191
1.0001765,,1.0003352,-3057.117,-97.690956,4.8229017,0.2865684,0.090264395,-99.61411,0.99719375,-88.332825,22700,227,-141.47869765306285,100,100.0,0.013289518,1.0242746,[ 0.564 -0.555  0.218  0.398 -0.004],2601.0205657482147,-3057.217,0.9429137,45.13,100.0,1.7732888,995587,1.4150605,-97.497734
1.0000641,,1.000146,-2958.4673,-97.4487,3.2199435,0.29267326,0.09460418,-99.75319,0.9982694,-91.86063,22800,228,-143.36893576782623,100,99.99361,0.0076164794,1.0141319,[ 0.565 -0.554  0.218  0.398 -0.004],2611.3341522216797,-2958.546,0.9711378,47.3,100.0,1.7171196,1000317,1.4149472,-97.29553
1.0002826,,1.0003645,-2933.8171,-97.681786,4.445155,0.2738266,0.08164582,-99.63554,0.9969525,-91.42729,22900,229,-137.22886498231617,100,100.0,0.014761525,1.0461769,[ 0.565 -0.555  0.219  0.398 -0.004],2622.0148344039917,-2933.9463,0.9590853,40.82,100.0,1.5844424,1004399,1.4150174,-97.42801
1.0000198,,1.0000587,-3066.5793,-97.450096,3.1434252,0.29696873,0.09774089,-99.7241,0.99940866,-90.81561,23000,230,-144.93646541027383,100,100.0,0.0043796552,1.0165598,[ 0.565 -0.556  0.219  0.398 -0.004],2636.254056453705,-3066.6018,0.9875644,48.87,100.0,1.7671034,1009286,1.415131,-97.40721
1.000036,,1.0001606,-3034.245,-97.53272,3.3137677,0.28714988,0.0906818,-99.66209,0.9988877,-92.49708,23100,231,-141.52512302535015,100,100.0,0.00599266,1.0161968,[ 0.565 -0.556  0.219  0.398 -0.004],2646.807076692581,-3034.288,0.9722281,45.34,100.0,1.782888,1013820,1.4151244,-97.44654
1.0000718,,1.000111,-2973.2644,-98.101494,2.8062546,0.2781946,0.0845418,-99.66007,0.9991476,-92.36558,23200,232,-139.0670190527139,100,100.0,0.008357494,1.0225298,[ 0.565 -0.556  0.219  0.398 -0.004],2655.712592601776,-2973.3042,0.96849734,42.27,100.0,1.498437,1018047,1.414933,-98.02264
1.0000385,,1.000108,-2896.161,-97.5707,3.9569306,0.28411514,0.0885624,-99.587845,0.9990263,-90.52373,23300,233,-140.49830594553237,100,100.0,0.005763767,1.0165827,[ 0.564 -0.556  0.219  0.397 -0.004],2665.5791296958923,-2896.2097,0.9761088,44.28,100.0,1.8449804,1022475,1.4146941,-97.47648
1.0001943,,1.0002929,-3043.4973,-97.10347,5.5316105,0.29130954,0.09362504,-99.62546,0.99801326,-91.18713,23400,234,-142.50672102557925,100,100.0,0.015110517,1.052007,[ 0.564 -0.556  0.219  0.397 -0.004],2677.0036640167236,-3043.5842,0.96361417,46.81,100.0,1.8868421,1027156,1.4150164,-96.93015
1.0000592,,1.0003624,-3008.5774,-97.48777,4.0048866,0.28850067,0.09162451,-99.606865,0.99727124,-92.188995,23500,235,-141.91727757391413,100,100.0,0.007462194,1.0176052,[ 0.563 -0.556  0.218  0.397 -0.004],2689.8345193862915,-3008.6858,0.9589687,45.81,100.0,1.7820704,1031737,1.4149489,-97.274376
1.000019,,1.0000732,-2975.0564,-97.72459,2.7338972,0.28199428,0.08710125,-99.68678,0.9989996,-92.54869,23600,236,-139.96715559809815,100,100.0,0.0041593057,1.0111445,[ 0.564 -0.557  0.218  0.397 -0.004],2701.9389884471893,-2975.1091,0.98140717,43.55,100.0,1.583766,1036092,1.415032,-97.643074
1.0000736,,1.0001596,-3030.4287,-97.55211,2.7649345,0.29399025,0.09556279,-99.75737,0.99886584,-91.632935,23700,237,-143.9863397351082,100,100.0,0.007845407,1.0275812,[ 0.565 -0.558  0.218  0.397 -0.004],2714.738624572754,-3030.4875,0.97840726,47.78,100.0,1.5478622,1040870,1.415401,-97.437675
1.000035,,1.0000825,-3058.2456,-97.87964,2.8807774,0.2829158,0.08774087,-99.695724,0.999268,-91.886894,23800,238,-140.4322871644992,100,100.0,0.0059250463,1.0143545,[ 0.564 -0.558  0.218  0.397 -0.004],2725.657984495163,-3058.2722,0.98386157,43.87,100.0,1.5565552,1045257,1.4151242,-97.83078
1.0000378,,1.0000876,-3010.2573,-97.684265,2.977532,0.27253717,0.08080186,-99.77324,0.998766,-93.31727,23900,239,-136.78933796123238,100,100.0,0.0069176476,1.013509,[ 0.565 -0.558  0.218  0.397 -0.004],2736.9392421245575,-3010.3162,0.976396,40.4,100.0,1.5778083,1049297,1.4149487,-97.575836
