Bound,Weights,ReturnStepMax,J_sample_variance,EpLenMean,EmpiricalD2,InitialBound,InitialReturnMax,EpisodesSoFar,ReturnMeanIW,Iteration,EpThisIter,MeanIW,InitialReturnMean,MeanD2w0t,MaxD2w0t,MinD2w0t,TimeElapsed,MeanEntropy,EpRewMean,MinIW,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,StdD2w0t,InitialReturnMin,StdIW,MaxIW
-53.047253,[-0.909  1.212 -0.576  0.441 -1.823],100.0,6531.3984,15.97,538.9113,-94.75569,-84.89507,16500,-40.967724,165,100,0.4066879,-94.08703,2.7412038,4013.5405,,2144.259946346283,-0.4039723,-108.4871742169146,6.154561e-05,277329,99.36789,2.523245,54.00841,-97.5929,0.8917271,10.434893
-61.98725,[-0.909  1.215 -0.597  0.438 -1.823],100.0,4803.0264,16.98,137.90392,-94.149254,-86.071335,16600,-56.718838,166,100,0.576686,-93.42962,1.3581637,820.3942,,2155.755174636841,-0.4025882,-108.6855011500098,9.104542e-06,279027,99.38339,2.7836316,21.077333,-97.84639,0.76532364,8.638216
-45.021065,[-0.903  1.212 -0.59   0.455 -1.822],100.0,3663.336,16.53,520.52454,-94.433945,-82.75941,16700,-33.4158,167,100,0.32032517,-93.74365,2.0642114,3155.9114,,2168.9560539722443,-0.40357065,-108.60177379269409,5.27973e-05,280680,99.377884,2.6470175,34.526684,-97.329704,0.7180272,33.925495
-54.676624,[-0.898  1.225 -0.603  0.457 -1.823],100.0,3580.7686,16.76,290.49884,-94.30436,-87.238976,16800,-47.796474,168,100,0.482624,-93.54321,1.8730307,19138.312,,2181.6539027690887,-0.40422148,-108.59027190462128,0.00028121725,282356,99.3705,2.4853494,128.93896,-97.747604,0.6970041,24.96252
-44.70374,[-0.909  1.229 -0.583  0.437 -1.823],100.0,4736.741,16.54,684.96674,-94.41528,-85.80617,16900,-33.908596,169,100,0.3312461,-93.65474,2.9108434,2456.7612,,2195.366311073303,-0.40512648,-108.50777482941555,4.6361638e-05,284010,99.372025,2.6149988,49.3937,-97.10965,0.8179177,32.329975
-61.17098,[-0.901  1.237 -0.597  0.433 -1.824],100.0,13655.053,16.41,1406.8871,-93.96967,-84.63348,17000,-48.846973,170,100,0.48838374,-93.29355,6.276062,24809.438,,2208.6579480171204,-0.40967265,-107.98061253936548,9.801247e-06,285651,99.39954,2.6563196,197.82617,-97.13837,1.3219419,43.454967
-44.76387,[-0.893  1.257 -0.594  0.422 -1.829],100.0,5289.9062,16.72,1288.5433,-94.402,-85.56589,17100,-33.2982,171,100,0.3104232,-93.72095,4.9314494,10533.338,,2223.867730140686,-0.41097993,-108.76655093802893,0.00017566368,287323,99.400955,2.2470057,114.72347,-97.38104,0.8352091,16.03383
-85.45415,[-0.882  1.28  -0.591  0.416 -1.83 ],100.0,11988.394,16.84,4.608859,-94.25768,-80.49007,17200,-83.82582,172,100,0.88696164,-93.504074,0.08406179,18.57745,,2238.57825922966,-0.4039541,-108.64513868783334,0.021310318,289007,99.372696,3.0130153,0.6308727,-97.560875,1.2311949,8.622566
-42.774567,[-0.873  1.276 -0.584  0.422 -1.823],100.0,2654.6443,16.54,481.10013,-94.16455,-85.22914,17300,-33.383045,173,100,0.32360315,-93.49675,2.0009704,2550.3833,,2250.5388600826263,-0.40553755,-108.34813793856699,0.00016944947,290661,99.36124,2.663528,32.18945,-97.60231,0.5964145,10.719526
-74.4431,[-0.878  1.267 -0.567  0.42  -1.824],100.0,6711.39,17.03,24.94014,-93.97695,-84.84724,17400,-71.580605,174,100,0.7592117,-93.27701,0.18931748,291.04214,,2265.507311820984,-0.40390146,-108.56031432564897,0.005920415,292364,99.36753,2.8225331,3.470998,-97.37243,0.9335383,9.194965
-92.16017,[-0.884  1.262 -0.558  0.4   -1.823],100.0,1484.0149,16.22,1.1551943,-94.306885,-87.34232,17500,-91.40089,175,100,0.9748963,-93.57337,0.03400302,1.1982509,,2279.4216134548187,-0.40918547,-108.12645120938144,0.25791726,293986,99.39467,2.3417463,0.18592979,-97.30028,0.43235722,2.6706927
-48.81091,[-0.88   1.263 -0.559  0.4   -1.828],100.0,11187.219,16.59,408.01758,-93.94291,-83.328865,17600,-41.193443,176,100,0.40842405,-93.25565,1.9032198,1913.5702,,2292.0970282554626,-0.40935043,-108.12330696443881,0.00015400356,295645,99.34827,2.9074974,34.405754,-97.482445,1.208832,10.596899
-46.055428,[-0.874  1.279 -0.565  0.395 -1.828],100.0,15563.641,16.74,442.01077,-94.19486,-86.31107,17700,-37.013054,177,100,0.35432297,-93.48564,1.774575,1246.539,,2306.4428412914276,-0.41105866,-108.51190487735265,1.1474271e-05,297319,99.35926,2.6862693,28.080055,-97.768394,1.4234371,13.742968
-51.468174,[-0.88   1.255 -0.564  0.395 -1.83 ],100.0,5390.1353,16.84,750.8645,-94.18523,-86.334526,17800,-40.123257,178,100,0.4001476,-93.4092,3.2930582,2962.1172,,2323.2644979953766,-0.4121822,-108.55812452718808,0.00017641849,299003,99.41095,2.5696528,56.588028,-98.04192,0.8460135,18.901268
-44.645176,[-0.89   1.251 -0.548  0.4   -1.831],100.0,3208.3784,16.57,931.8424,-94.00752,-81.53983,17900,-32.389465,179,100,0.31256843,-93.31012,3.2591512,2695.2075,,2336.903378725052,-0.41235363,-108.1660121297536,3.252335e-05,300660,99.38123,2.7059422,55.82954,-97.554565,0.71426916,34.66133
-60.76727,[-0.904  1.23  -0.547  0.401 -1.831],100.0,10428.821,15.96,416.3159,-94.351364,-86.93123,18000,-50.818916,180,100,0.5130825,-93.66494,2.9754968,2673.5715,,2349.1803946495056,-0.4163333,-107.9935749280573,8.955687e-05,302256,99.37358,2.5495653,52.78218,-97.17884,1.1545401,25.4115
-35.416092,[-0.899  1.228 -0.531  0.413 -1.835],100.0,1978.0201,17.14,659.06024,-94.03101,-81.27218,18100,-26.332022,181,100,0.23513855,-93.27734,2.5373054,3561.257,,2363.9592549800873,-0.41591984,-108.65185152139928,9.597774e-05,303970,99.37929,2.9823136,45.555115,-97.557465,0.52978235,19.095135
-61.220028,[-0.911  1.206 -0.532  0.416 -1.835],100.0,23710.68,16.56,699.7635,-94.486,-85.29531,18200,-50.664257,182,100,0.5184149,-93.8052,3.2118456,3714.9285,,2377.9588356018066,-0.4164847,-108.72758157221085,0.00013455198,305626,99.36758,2.7443979,61.623943,-97.35361,1.7485025,15.1835985
-72.68417,[-0.909  1.22  -0.542  0.412 -1.835],100.0,12910.299,16.71,885.21405,-94.20579,-83.36691,18300,-63.478054,183,100,0.6507855,-93.46145,4.287066,12793.795,,2393.3588724136353,-0.41772348,-108.48346038595227,0.00010825887,307297,99.3578,3.0842555,127.01201,-97.76564,1.2791826,9.257639
-60.06505,[-0.925  1.204 -0.548  0.429 -1.837],100.0,5807.5195,16.77,128.35507,-94.62117,-88.031975,18400,-54.04639,184,100,0.5559331,-93.90855,1.4462649,3695.5679,,2409.958842277527,-0.41746098,-109.03254604558586,0.0004518125,308974,99.3922,2.1054032,35.074757,-97.49522,0.84133875,14.374302
-85.02786,[-0.919  1.195 -0.56   0.455 -1.836],100.0,9372.869,17.04,15.692536,-94.456,-84.60765,18500,-80.08878,185,100,0.8486467,-93.68412,0.20780766,758.8806,,2424.705871105194,-0.4182903,-109.02228390521472,0.013444489,310678,99.364105,2.7727757,5.141467,-97.742546,1.0949236,10.93935
-65.313576,[-0.916  1.204 -0.551  0.472 -1.837],100.0,14853.271,17.35,728.2017,-94.08334,-84.82621,18600,-55.33536,186,100,0.56934774,-93.37128,4.0890236,4032.832,,2436.778943300247,-0.41869518,-108.9477100800889,9.4232274e-07,312413,99.37601,3.0430312,74.90572,-97.576416,1.408431,15.56056
-38.78618,[-0.911  1.212 -0.56   0.461 -1.838],100.0,2313.5132,16.2,587.12354,-94.131615,-86.17089,18700,-30.374268,187,100,0.28367186,-93.455635,2.4462068,2656.999,,2448.110246658325,-0.41902286,-107.9586722946589,3.711312e-05,314033,99.37645,2.4963627,44.32716,-97.313995,0.57378113,14.917292
-62.481216,[-0.918  1.194 -0.557  0.465 -1.838],100.0,15075.837,17.3,1065.3833,-94.20559,-84.229515,18800,-49.732098,188,100,0.519594,-93.41923,3.9968843,3094.528,,2462.2948615550995,-0.42123714,-108.98943064125356,3.5689773e-05,315763,99.3728,2.9788208,67.50676,-97.44202,1.4866165,51.049988
-58.011257,[-0.934  1.188 -0.541  0.467 -1.84 ],100.0,10969.692,17.0,984.49805,-94.0239,-84.70553,18900,-48.792465,189,100,0.4902498,-93.28747,5.0496607,8622.176,,2475.474843978882,-0.42194757,-108.55651693030234,0.00013351622,317463,99.39129,2.7912536,108.94276,-97.33144,1.1845361,16.204952
-47.385628,[-0.924  1.204 -0.537  0.453 -1.841],100.0,7007.3765,16.35,897.2936,-94.227196,-84.63023,19000,-36.01944,190,100,0.34956086,-93.57094,3.7132113,3710.7502,,2490.2961690425873,-0.42301914,-108.25976622458228,2.7694809e-05,319098,99.37006,2.415422,59.388813,-97.82936,0.9859597,19.886475
-71.97566,[-0.919  1.21  -0.556  0.452 -1.842],100.0,6161.0996,16.56,55.720352,-94.077446,-85.08787,19100,-65.91326,191,100,0.69751865,-93.33525,0.6997264,1602.918,,2503.544761657715,-0.42433995,-108.16905907631313,0.00045683322,320754,99.36078,2.6931942,23.118805,-97.42408,0.87288576,5.471153
-50.243378,[-0.917  1.215 -0.535  0.437 -1.843],100.0,2804.109,16.48,198.72658,-93.93629,-85.92834,19200,-43.431602,192,100,0.43991086,-93.259964,0.9673156,5227.9336,,2517.9796788692474,-0.4248811,-108.01282720931802,0.00081035576,322402,99.37759,2.5368018,37.893337,-97.24327,0.6041171,8.163662
-52.014523,[-0.91   1.222 -0.549  0.462 -1.844],100.0,2671.0073,16.26,608.86084,-94.71156,-85.92702,19300,-44.12064,193,100,0.44648007,-94.031,2.6305497,14344.408,,2529.4311401844025,-0.4328671,-108.69011391161472,1.4460542e-05,324028,99.35839,2.440808,108.26168,-97.73194,0.5781299,7.3348355
-73.92503,[-0.898  1.227 -0.561  0.49  -1.852],100.0,4009.1316,16.46,114.326904,-94.449295,-85.08916,19400,-68.75747,194,100,0.7269495,-93.66668,0.7424337,3488.245,,2540.6495163440704,-0.43645462,-108.4686095752835,0.00014792323,325674,99.37234,2.5102842,30.516953,-97.33673,0.6895751,8.671656
-60.027046,[-0.892  1.238 -0.54   0.481 -1.855],100.0,10677.275,16.72,780.7798,-93.98808,-85.41756,19500,-44.655777,195,100,0.45887634,-93.25371,3.373199,7388.215,,2552.8287012577057,-0.43572208,-108.25406922555138,8.172416e-05,327346,99.37289,2.7401438,76.10776,-97.567535,1.1950275,55.308155
-69.22519,[-0.895  1.247 -0.558  0.484 -1.855],100.0,23744.285,16.93,1241.0437,-94.7976,-85.35189,19600,-56.922222,196,100,0.579349,-94.08283,5.1516323,8023.679,,2563.6397953033447,-0.43709785,-109.36067387490037,2.7809727e-05,329039,99.3569,2.640858,108.28195,-98.82136,1.7409619,18.54272
-73.19662,[-0.891  1.265 -0.564  0.479 -1.856],100.0,9616.109,16.1,92.0269,-94.574524,-84.46479,19700,-63.85745,197,100,0.6683205,-93.87574,0.9977123,800.2694,,2575.0448291301727,-0.43434355,-108.3794542671392,0.0020289724,330649,99.35932,2.8332598,16.675926,-97.81735,1.1143314,9.0777445
-49.712738,[-0.89   1.277 -0.544  0.494 -1.853],100.0,15513.419,17.14,117.890144,-94.8125,-86.36304,19800,-41.580013,198,100,0.4094721,-94.06088,0.9018017,725.3738,,2587.9183151721954,-0.43627933,-109.5436148882744,0.0004522893,332363,99.45233,2.4832735,13.043055,-98.257576,1.3837433,15.416408
-49.234253,[-0.891  1.278 -0.562  0.49  -1.855],100.0,12489.247,16.81,688.2825,-94.61419,-87.05223,19900,-39.649464,199,100,0.38871133,-93.93112,2.3458955,1833.0225,,2603.0998828411102,-0.43472782,-109.08889695437742,9.9576595e-05,334044,99.38633,2.151075,38.835793,-97.376595,1.2935421,37.40364
-64.12776,[-0.878  1.301 -0.562  0.491 -1.854],100.0,9388.897,16.43,192.11522,-94.126434,-87.18263,20000,-53.058025,200,100,0.55211973,-93.3764,1.08612,1946.3691,,2616.746866941452,-0.4358602,-108.12776507029139,2.6624797e-05,335687,99.38173,2.5122554,18.381618,-97.374954,1.0955229,14.787748
-64.58684,[-0.874  1.303 -0.582  0.491 -1.855],100.0,17541.982,16.87,434.27228,-94.14436,-83.80347,20100,-54.688667,201,100,0.56566805,-93.444244,1.9290056,1621.5552,,2627.3389422893524,-0.43529832,-108.58636881001372,3.6372214e-05,337374,99.40789,2.7749655,31.71121,-97.79134,1.5338498,15.857189
-42.71184,[-0.869  1.314 -0.594  0.489 -1.854],100.0,10228.432,15.94,2055.508,-94.46005,-88.025894,20200,-30.14805,202,100,0.28432253,-93.815926,5.941639,8793.826,,2637.8754098415375,-0.434576,-108.14119433610999,2.1819613e-05,338968,99.38272,2.1777089,120.33977,-97.63057,1.1250671,13.013731
-68.05951,[-0.852  1.335 -0.596  0.493 -1.854],100.0,31354.373,15.57,426.81403,-94.304146,-84.567314,20300,-57.601955,203,100,0.5985815,-93.59209,2.448339,3166.3423,,2653.819132089615,-0.43922636,-107.54165752564761,0.00055511197,340525,99.34779,2.496284,47.333855,-97.61159,2.0228517,19.988989
-43.56617,[-0.851  1.318 -0.596  0.503 -1.858],100.0,3148.0935,16.86,388.63095,-94.69369,-86.8808,20400,-34.373497,204,100,0.3327415,-93.9994,1.5023494,2509.0767,,2667.0669231414795,-0.43806136,-109.2320263518969,0.00023735697,342211,99.3682,2.4569395,26.180485,-97.44819,0.65497595,13.284791
-67.0667,[-0.845  1.334 -0.604  0.505 -1.857],100.0,43065.375,16.61,1233.6848,-94.60544,-87.44911,20500,-55.858505,205,100,0.55755675,-93.903465,5.615585,10030.565,,2678.561373949051,-0.44076324,-108.87430072250203,1.504476e-05,343872,99.35383,2.5192761,132.24556,-97.418915,2.3371022,35.672554
-64.26389,[-0.841  1.35  -0.608  0.497 -1.86 ],100.0,7415.429,16.56,538.3873,-94.48717,-85.68196,20600,-57.463974,206,100,0.5873114,-93.817,3.1637213,20458.156,,2692.0806572437286,-0.4460505,-108.73057769330465,2.5135283e-05,345528,99.41416,2.6384494,138.21046,-97.86236,0.954956,34.675385
-83.83686,[-0.833  1.351 -0.626  0.516 -1.865],100.0,4291.021,16.44,17.351395,-94.191185,-85.78824,20700,-80.63855,207,100,0.8622169,-93.49321,0.21951951,698.308,,2705.5220806598663,-0.4475823,-108.2541941373673,0.002248628,347172,99.361374,2.5329478,5.5569696,-97.61235,0.7231965,4.8969274
-70.01884,[-0.838  1.362 -0.61   0.506 -1.867],100.0,18038.715,16.53,260.07034,-94.61415,-87.979485,20800,-64.137184,208,100,0.6691004,-93.922585,0.93253523,10262.227,,2717.040504693985,-0.4479812,-108.80146144892859,8.677732e-05,348825,99.40296,2.1635983,54.794388,-97.613716,1.5850004,25.992455
-43.102463,[-0.865  1.354 -0.609  0.482 -1.867],100.0,2530.494,16.34,629.2571,-94.42647,-86.04894,20900,-32.094143,209,100,0.30833724,-93.72747,2.4578226,2336.386,,2729.116373062134,-0.44906262,-108.41253679980058,0.000114291826,350459,99.38239,2.2408764,37.88892,-97.02308,0.5779432,9.008614
-62.286243,[-0.872  1.344 -0.594  0.48  -1.868],100.0,8881.312,16.83,573.7687,-94.344925,-87.769165,21000,-53.08575,210,100,0.54186845,-93.674286,4.170793,17506.719,,2741.7755403518677,-0.44744268,-108.80736750870192,0.00033790382,352142,99.3999,2.3919272,117.44261,-97.24988,1.1934919,82.51166
-42.98197,[-0.876  1.331 -0.609  0.457 -1.866],100.0,3271.573,15.83,465.1226,-94.15996,-86.13404,21100,-33.410175,211,100,0.34195167,-93.46593,1.8178496,5449.079,,2756.7164623737335,-0.44849086,-107.64209980543396,6.012885e-05,353725,99.35938,2.4020314,47.64041,-97.53056,0.67709076,9.613106
-77.95364,[-0.866  1.336 -0.627  0.466 -1.867],100.0,6692.1484,17.12,6.405306,-94.239944,-82.90922,21200,-76.17616,212,100,0.8098268,-93.484665,0.07249752,53.57231,,2769.600777864456,-0.44962358,-108.88436757158921,0.029744694,355437,99.37314,2.8560724,0.74669534,-97.61845,0.944956,20.449675
-73.42634,[-0.856  1.342 -0.632  0.479 -1.869],100.0,19696.102,16.87,110.12412,-93.76828,-85.64832,21300,-67.6079,213,100,0.7164122,-93.09088,1.0953901,2261.4565,,2786.003551721573,-0.453147,-108.18481536021915,0.00035181135,357124,99.39155,2.5699914,26.542046,-97.08445,1.5759628,14.036401
-51.384647,[-0.857  1.338 -0.656  0.492 -1.872],100.0,2734.514,16.95,222.29987,-93.76261,-83.84139,21400,-43.149925,214,100,0.43255702,-93.09529,2.6142697,2389.9973,,2798.3212378025055,-0.4529484,-108.2686832239839,0.0007302681,358819,99.38208,2.850432,43.382248,-97.2344,0.59606963,8.792689
-53.60475,[-0.856  1.341 -0.65   0.515 -1.872],100.0,24178.129,16.22,470.7482,-94.27885,-85.30663,21500,-45.435375,215,100,0.45376727,-93.62301,1.9246216,1559.8018,,2812.5292065143585,-0.45338985,-108.19054833405256,4.3926477e-05,360441,99.35714,2.5926144,30.850254,-97.00379,1.7070347,27.663805
-54.354004,[-0.863  1.334 -0.633  0.51  -1.872],100.0,7370.288,16.33,739.4021,-94.580505,-82.49515,21600,-43.31887,216,100,0.42220202,-93.852776,2.8055139,3187.1372,,2824.1825494766235,-0.45450294,-108.5543636616615,8.437363e-05,362074,99.360146,2.5689285,51.802906,-98.5061,0.99130666,19.037725
-38.210648,[-0.873  1.319 -0.626  0.513 -1.873],100.0,3056.696,16.43,470.54727,-94.68202,-86.797966,21700,-29.25472,217,100,0.27655807,-94.022316,1.9049635,1828.0227,,2835.3771760463715,-0.45603308,-108.83141240269742,7.854956e-06,363717,99.35855,2.4298766,29.260376,-97.65472,0.64154315,15.590863
-48.51319,[-0.879  1.309 -0.612  0.51  -1.875],100.0,7178.279,16.42,1416.8309,-94.73927,-87.81717,21800,-37.825794,218,100,0.36073875,-94.07913,4.2258735,6861.891,,2849.2413823604584,-0.45436332,-108.90037206068156,6.473254e-05,365359,99.39587,2.1881595,89.17609,-97.84003,0.9630469,26.903744
-41.489616,[-0.849  1.327 -0.61   0.507 -1.873],100.0,5010.407,16.0,774.0002,-94.59199,-87.86435,21900,-31.739563,219,100,0.30238363,-93.93524,3.1025217,3679.3633,,2862.3802020549774,-0.45582712,-108.33997755669658,3.436028e-05,366959,99.377556,2.3152025,59.60521,-97.44702,0.825033,15.717625
-36.69394,[-0.842  1.34  -0.618  0.503 -1.875],100.0,2068.3193,17.27,362.13126,-94.08924,-85.91204,22000,-29.115942,220,100,0.27395558,-93.359375,1.6677855,1309.1547,,2876.3387899398804,-0.45605984,-108.87132851358336,1.4933947e-05,368686,99.38471,2.8306286,25.765192,-97.97804,0.52239966,7.6419683
-40.040787,[-0.835  1.352 -0.627  0.5   -1.875],100.0,2384.735,16.41,1106.8499,-94.44529,-86.33444,22100,-29.039894,221,100,0.26850832,-93.7764,4.1079245,4125.882,,2889.7548689842224,-0.45727673,-108.52426633271563,3.3349625e-05,370327,99.35935,2.5827148,78.46612,-97.08307,0.6275452,23.609535
-63.559082,[-0.842  1.332 -0.623  0.502 -1.876],100.0,5689.896,16.7,710.2177,-94.40972,-87.03536,22200,-55.005493,222,100,0.5574894,-93.64038,4.1110873,5554.242,,2906.462434530258,-0.45987913,-108.66381819616832,1.7587447e-05,371997,99.38136,2.491032,90.865715,-98.339935,0.8623132,28.436672
-55.522606,[-0.847  1.323 -0.619  0.516 -1.879],100.0,7319.69,16.04,374.3698,-94.04545,-85.658585,22300,-45.215454,223,100,0.45830962,-93.315056,1.7028221,1407.5437,,2919.9002480506897,-0.45922714,-107.66496362860309,0.00011119182,373601,99.36751,2.5654385,25.578098,-97.150764,0.96451175,12.744335
-53.31539,[-0.851  1.314 -0.606  0.518 -1.878],100.0,8150.8516,16.73,432.1769,-93.787476,-85.1223,22400,-44.024467,224,100,0.44565395,-93.063126,2.248349,4719.546,,2934.0488183498383,-0.45776394,-108.04885948797887,0.00010052866,375274,99.37934,2.7884483,48.6456,-97.94641,1.0542134,20.984442
-42.12751,[-0.855  1.295 -0.609  0.526 -1.877],100.0,4276.089,16.41,913.7629,-94.49536,-85.567085,22500,-32.482533,225,100,0.30760133,-93.795334,3.3871832,10380.62,,2949.6198177337646,-0.45851347,-108.5733234038748,0.00016936562,376915,99.3744,2.5143912,92.83966,-97.64612,0.7433674,13.567765
-70.82071,[-0.866  1.272 -0.612  0.53  -1.877],100.0,40235.562,16.75,519.3282,-94.00287,-85.45992,22600,-60.974037,226,100,0.64727354,-93.314354,2.7546697,2191.696,,2964.2573251724243,-0.45994055,-108.32194996459197,5.1426417e-05,378590,99.37793,2.7537935,43.983486,-97.64012,2.385599,36.59584
-57.654083,[-0.862  1.278 -0.625  0.523 -1.879],100.0,8376.234,16.41,399.2993,-94.15933,-85.83569,22700,-46.632095,227,100,0.47733828,-93.5032,2.6797931,2739.8188,,2978.954298734665,-0.46168625,-108.24039131634976,4.245296e-05,380231,99.354385,2.5723922,44.166595,-97.619965,1.0277017,16.144781
-46.52071,[-0.861  1.272 -0.649  0.518 -1.881],100.0,23056.463,16.5,358.17953,-94.49915,-84.643166,22800,-38.640957,228,100,0.36788964,-93.78919,1.3639481,1614.7151,,2996.3956184387207,-0.46062285,-108.62735761768995,6.827072e-05,381881,99.367165,2.4462464,21.904484,-97.73108,1.6841055,16.791428
-39.327232,[-0.87   1.253 -0.647  0.517 -1.88 ],100.0,2088.5117,16.22,743.47125,-94.32853,-82.62089,22900,-28.97503,229,100,0.2649334,-93.63083,2.5141394,4166.7847,,3009.3919382095337,-0.4618437,-108.21184143288352,0.00035591272,383503,99.37241,2.6847484,45.92573,-97.6747,0.54807717,15.7028
-42.193893,[-0.886  1.229 -0.65   0.518 -1.881],100.0,3257.3262,16.29,912.4289,-94.060555,-85.98565,23000,-31.507168,230,100,0.29994625,-93.39496,3.7034857,3646.8816,,3023.636827468872,-0.46222436,-107.98846388203232,5.416535e-05,385132,99.37761,2.511393,66.520454,-97.14772,0.6621056,15.043527
-54.122684,[-0.88   1.245 -0.656  0.514 -1.881],100.0,11760.592,16.71,914.6473,-93.420654,-82.43933,23100,-44.988865,231,100,0.45370945,-92.72668,3.591791,18251.824,,3037.219148159027,-0.4624037,-107.63438112459815,4.5263016e-05,386803,99.35602,2.9756684,109.50218,-97.51739,1.2276328,32.505554
-42.39124,[-0.872  1.271 -0.647  0.508 -1.881],100.0,4430.553,16.62,1068.0582,-94.344826,-85.94226,23200,-31.740845,232,100,0.2913544,-93.58429,3.5694706,6590.884,,3055.5880455970764,-0.46158767,-108.50376635349785,2.084953e-05,388465,99.391495,2.368847,70.48699,-97.502106,0.7455849,15.124461
-53.201305,[-0.892  1.249 -0.652  0.511 -1.881],100.0,9167.556,16.71,1130.632,-94.08351,-84.57967,23300,-41.62853,233,100,0.41176715,-93.41529,4.5463915,5938.9927,,3072.4260573387146,-0.46386823,-108.41436345626151,0.00012784523,390136,99.37319,2.5349534,89.33506,-97.60748,1.1232526,20.823532
-85.08832,[-0.886  1.269 -0.653  0.507 -1.883],100.0,4352.0586,16.76,2.4910028,-93.900894,-84.73582,23400,-84.11937,234,100,0.89651954,-93.2337,0.056341864,9.632652,,3086.2713894844055,-0.4654008,-108.24871261502265,0.0793203,391812,99.34292,2.8905973,0.34131476,-97.618835,0.74684274,4.818349
-55.414623,[-0.891  1.267 -0.651  0.493 -1.884],100.0,6799.811,16.44,336.01843,-93.7987,-84.52601,23500,-47.733936,235,100,0.49219695,-93.12351,2.7308326,15494.524,,3100.534959793091,-0.46525142,-107.82950907090617,2.791977e-05,393456,99.382965,2.9962876,115.28066,-97.42877,0.94076407,11.756701
-39.49025,[-0.9    1.269 -0.638  0.464 -1.884],100.0,4822.6064,16.68,336.1436,-94.26811,-84.91603,23600,-32.47008,236,100,0.30885285,-93.50771,1.8826326,1795.5502,,3111.744162797928,-0.4670246,-108.48390102004649,3.667871e-05,395124,99.39019,2.6103897,31.649796,-97.4711,0.77109116,10.24655
-58.00388,[-0.897  1.278 -0.646  0.455 -1.886],100.0,21747.691,16.7,1395.8934,-94.46441,-85.71609,23700,-45.15925,237,100,0.44474077,-93.735245,4.0334945,3255.9263,,3125.230963945389,-0.46702364,-108.76661680565348,9.053319e-06,396794,99.39446,2.5490036,71.451035,-97.300354,1.6695746,24.90751
-75.26041,[-0.925  1.261 -0.644  0.454 -1.886],100.0,5902.9717,16.66,130.07985,-94.40236,-85.60086,23800,-70.66519,238,100,0.74116325,-93.73213,1.1229655,1821.1954,,3140.6982831954956,-0.4629071,-108.74144414620338,5.0374827e-05,398460,99.37708,2.5054057,22.702177,-97.56125,0.87415236,10.023823
-79.89598,[-0.928  1.253 -0.65   0.474 -1.882],100.0,8134.007,16.51,6.337047,-94.48147,-84.424675,23900,-78.56627,239,100,0.8308553,-93.833984,0.11578744,83.54449,,3155.408116579056,-0.46264613,-108.70498451769598,0.0009935908,400111,99.3836,2.6467366,1.634545,-97.59694,1.0051057,5.812481
-54.714924,[-0.926  1.254 -0.66   0.493 -1.882],100.0,6584.3257,16.8,357.63663,-94.16696,-81.32519,24000,-45.210884,240,100,0.45257923,-93.45769,1.2598739,2331.1333,,3168.3190541267395,-0.46289605,-108.5210888679939,1.7179198e-05,401791,99.35926,2.5939493,25.688795,-97.579636,0.95124,24.444546
-47.82883,[-0.917  1.269 -0.668  0.5   -1.882],100.0,3332.1636,16.39,651.5418,-94.28244,-83.74904,24100,-38.142952,241,100,0.387559,-93.6147,2.356835,4040.3003,,3181.0652763843536,-0.4638671,-108.33783063689408,4.02014e-05,403430,99.41855,2.6637533,47.72573,-97.51221,0.69293576,26.528286
-46.603523,[-0.926  1.259 -0.653  0.491 -1.883],100.0,9291.734,16.41,1147.4156,-94.28773,-85.18519,24200,-39.62955,242,100,0.39095062,-93.57051,3.7513757,37528.29,,3195.6610877513885,-0.4648396,-108.32095509431788,7.393351e-05,405071,99.365814,2.3304586,228.80974,-97.713104,1.0720004,9.938985
-48.35322,[-0.912  1.269 -0.663  0.508 -1.884],100.0,2905.5703,16.59,125.44733,-94.08041,-85.91568,24300,-41.14214,243,100,0.41393602,-93.36362,1.4322758,2044.9408,,3209.9936475753784,-0.46759772,-108.25671173580982,0.0002035363,406730,99.371216,2.4824674,24.760035,-97.21948,0.57966006,8.967669
-62.894585,[-0.908  1.261 -0.674  0.534 -1.887],100.0,21709.576,16.6,803.1488,-94.539,-85.14489,24400,-51.03731,244,100,0.5106495,-93.7344,2.7778738,3391.344,,3225.304333925247,-0.46941844,-108.67896407237238,3.6018967e-06,408390,99.34683,2.6601787,48.46583,-98.17975,1.6869752,40.676075
-78.28377,[-0.896  1.28  -0.678  0.534 -1.888],100.0,12812.9,16.68,2.391216,-94.39265,-84.70963,24500,-77.24138,245,100,0.8142935,-93.67295,0.05222134,3.8626382,,3240.7497701644897,-0.46906307,-108.69442033228395,0.035318,410058,99.36322,2.7853262,0.2970073,-97.47307,1.272842,9.398087
-36.997997,[-0.893  1.278 -0.686  0.531 -1.888],100.0,2445.248,16.33,520.6513,-94.53795,-84.7297,24600,-27.661135,246,100,0.24741708,-93.838165,1.804054,2156.2214,,3250.9027943611145,-0.4697263,-108.53485191627736,0.00011998488,411691,99.35509,2.5565183,29.799013,-97.492004,0.61366314,53.519817
-43.94915,[-0.906  1.261 -0.682  0.529 -1.889],100.0,4913.3926,17.07,1084.0647,-94.06337,-82.51464,24700,-30.807749,247,100,0.28741714,-93.335,4.3420377,4330.535,,3266.602991580963,-0.4704792,-108.64881456572623,3.7188587e-05,413398,99.39301,3.0122013,80.619545,-97.468346,0.81575173,13.910192
