InitialReturnStd,InitialReturnMin,ReturnStepMaxmin,MinIW,EntropyCoefficient,MeanIW,Iteration,MeanD2w0t,StdD2w0t,InitialReturnMax,EpLenMean,TimestepsSoFar,EpThisIter,MeanEntropy,StdIW,InitialBound,MaxIW,ReturnMeanIW,EpisodesSoFar,InitialReturnMean,Weights,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,EmpiricalD2,MaxD2w0t,MinD2w0t,Bound
3.805068,-4.6807404,86.734215,0.061492927,100.0,1.1323161,162,0.05279011,0.30413094,22.60521,17.16,276725,100,0.23146658,1.4752265,466.11578,11.350009,588.4817,16200,2.5177003e-06,[-1.566  0.983  0.661 -0.351 -1.192],476793.0,1913.318472623825,100.0,-107.04352355016026,2.9636,4.0459013,,502.30194
2.8830922,-4.3527374,86.195404,0.03482242,100.0,1.0778018,163,0.039251886,0.23104087,8.081581,16.43,278368,100,0.2185002,0.6055555,516.06,4.4120874,597.45844,16300,-1.6021728e-06,[-1.581  0.97   0.658 -0.347 -1.187],97673.66,1923.9505212306976,100.0,-107.43366610735364,1.4976029,5.6107717,,547.4188
3.6768742,-4.9429092,86.460205,0.0043248245,100.0,1.3535678,164,0.08594269,0.7043258,25.44278,16.83,280051,100,0.20631817,3.6156964,480.61945,33.680634,708.2587,16400,3.7384034e-06,[-1.576  0.976  0.647 -0.352 -1.2  ],2996668.5,1933.6597094535828,100.0,-107.30578375122325,7.6588683,26.93898,,579.4454
3.126021,-4.8277893,86.62279,2.8477334e-05,100.0,9.736935,165,8.255633,161.84058,10.435501,17.03,281754,100,0.1919205,89.42432,491.45078,1064.557,4809.6475,16500,-9.689331e-06,[-1.536  0.98   0.646 -0.37  -1.213],1884472300.0,1945.492215871811,100.0,-107.49364756666665,1610.2444,13365.997,,3603.5186
2.8189464,-5.3915176,86.62735,0.27256435,100.0,1.0767103,166,0.03835456,0.20524307,7.356453,17.11,283465,100,0.1827262,0.54534376,481.7059,3.3049023,570.73804,16600,4.8065185e-06,[-1.553  0.953  0.644 -0.344 -1.227],71287.82,1959.9271137714386,100.0,-107.41724515683596,1.3170631,1.7385244,,514.11633
3.7949011,-4.8881607,86.653824,0.0006541647,100.0,1.9889953,167,0.43639424,4.998424,27.068115,17.08,285173,100,0.19972613,11.397113,469.3993,143.67264,1026.6509,16700,-1.04522705e-05,[-1.529  0.95   0.654 -0.342 -1.236],31367336.0,1971.2081952095032,100.0,-107.51346593605778,45.04953,243.86922,,696.95575
2.9843292,-4.8048096,86.374664,0.0022492222,100.0,1.6964597,168,0.14273827,1.4917121,10.712814,16.63,286836,100,0.21071146,5.2042336,497.4445,68.16319,876.5647,16800,-6.942749e-06,[-1.541  0.94   0.627 -0.332 -1.219],6156127.0,1983.3393127918243,100.0,-107.19540004644763,24.374773,66.942696,,713.5714
3.1907775,-4.3625717,86.462585,3.811508e-06,100.0,5.99922,169,5.2992444,83.921486,9.5865555,16.65,288501,100,0.20725133,53.774498,501.24728,635.0528,3087.0637,16900,3.8146973e-07,[-1.504  0.96   0.636 -0.328 -1.208],738165800.0,1994.7990486621857,100.0,-106.93486182249957,529.4432,3656.1064,,2074.712
3.2085001,-4.9943466,86.65,0.034080748,100.0,1.1516614,170,0.06652071,0.4138847,19.463867,17.12,290213,100,0.2132896,1.8776169,467.33154,12.236478,605.10016,17000,3.0517579e-06,[-1.509  0.969  0.646 -0.366 -1.212],804553.3,2007.8674314022064,100.0,-107.19592403098748,4.021378,7.414477,,509.67697
2.6139014,-4.869751,85.73695,0.051589295,100.0,1.115596,171,0.05115073,0.31226915,8.3702545,15.94,291807,100,0.21401797,1.0919367,533.1898,7.0699124,637.6905,17100,3.6621093e-06,[-1.49   0.976  0.658 -0.373 -1.206],350007.6,2017.852059841156,100.0,-107.14105688790443,2.1450915,4.2455425,,574.18726
4.14853,-6.178879,86.63253,6.430461e-05,100.0,4.931727,172,3.0554807,65.80888,22.390755,16.94,293501,100,0.17895684,44.60258,476.48236,502.23376,2396.895,17200,4.8828124e-06,[-1.49   0.975  0.661 -0.394 -1.205],441035200.0,2028.5386641025543,100.0,-106.85917306011375,827.0733,4341.597,,1639.1918
3.0763621,-3.8146439,86.23056,0.1781472,100.0,1.0934408,173,0.035959728,0.19914982,13.324837,16.35,295136,100,0.18367551,0.5813129,498.43307,4.3407807,604.0594,17300,-3.0517577e-07,[-1.434  0.997  0.667 -0.41  -1.24 ],83211.195,2041.836285352707,100.0,-106.91754880918826,1.2909192,2.8262932,,525.703
2.818231,-4.300377,85.96402,0.0015915991,100.0,1.826177,174,0.28710845,2.8439028,13.581245,16.2,296756,100,0.17971,7.0214148,510.22418,60.428852,996.5484,17400,-1.5411377e-05,[-1.447  0.991  0.671 -0.412 -1.235],13264485.0,2051.834919691086,100.0,-107.28076075776185,41.99705,164.25262,,777.0311
3.1399376,-5.0586243,86.60739,0.20874257,100.0,1.0772375,175,0.039863847,0.2157228,15.081711,16.81,298437,100,0.1845648,0.5527649,482.2051,4.560192,582.39966,17500,2.822876e-06,[-1.485  0.985  0.636 -0.414 -1.239],79007.2,2063.823830127716,100.0,-107.13715011454583,1.3797008,1.9129357,,513.60364
3.5490012,-5.1890717,86.865105,0.1512873,100.0,1.0610282,176,0.04029177,0.21528281,21.52597,17.32,300169,100,0.18017568,0.58090436,461.1718,6.169933,553.3959,17600,-4.8065185e-06,[-1.482  0.978  0.628 -0.413 -1.234],78267.35,2074.4117324352264,100.0,-107.26499470091323,1.3455545,1.7707658,,481.88177
2.9932072,-4.92292,86.430046,0.00017694083,100.0,3.0810606,177,0.8580197,14.061234,11.082878,16.76,301845,100,0.1644591,22.513103,496.65698,228.44934,1551.3572,17700,3.8146973e-07,[-1.476  0.98   0.633 -0.421 -1.239],115379270.0,2085.148826599121,100.0,-107.08250009019342,251.18051,778.2147,,1034.3369
2.639898,-5.262268,86.25168,0.010088999,100.0,1.2681999,178,0.07485861,0.5814252,11.096642,16.46,303491,100,0.16820545,2.3126266,503.2542,16.413141,687.4347,17800,6.1035155e-07,[-1.52   0.947  0.631 -0.427 -1.254],1310295.8,2096.6197016239166,100.0,-106.82115363055581,6.325873,25.174799,,579.26733
2.7930472,-4.8707886,86.32672,0.17068781,100.0,1.0485909,179,0.036934383,0.20115969,8.247261,16.49,305140,100,0.15526538,0.43040043,505.72745,2.5469878,580.5076,17900,5.0354006e-06,[-1.509  0.964  0.651 -0.417 -1.251],48592.21,2108.459217309952,100.0,-107.28180482485116,1.2236594,1.6881987,,524.8167
3.1865637,-5.5064774,86.70977,0.24168074,100.0,1.0469173,180,0.03681252,0.19638206,9.01622,17.1,306850,100,0.13974188,0.48419252,483.5336,2.97847,552.7305,18000,4.5776366e-07,[-1.511  0.956  0.657 -0.427 -1.264],51318.89,2119.029281139374,100.0,-107.03734562781946,1.2557608,1.8461705,,500.50635
3.4522047,-4.721237,86.30214,0.19888583,100.0,1.0753683,181,0.04264476,0.23718506,13.751778,16.61,308511,100,0.14330195,0.6946438,495.3637,8.649355,586.1752,18100,,[-1.508  0.966  0.654 -0.417 -1.279],123068.484,2129.9959633350372,100.0,-106.88184549878174,1.5636585,2.551187,,523.32135
3.0604982,-4.40419,86.094955,0.0015244165,100.0,1.6153766,182,0.13199161,1.2009916,15.74025,16.26,310137,100,0.12671144,3.7042205,507.9827,27.422855,870.01355,18200,1.5258789e-07,[-1.498  0.957  0.649 -0.412 -1.276],3410371.2,2139.8712487220764,100.0,-106.96948767716022,16.970947,40.064053,,722.85986
2.860676,-4.9187775,86.66194,0.002025189,100.0,1.6715899,183,0.29520953,3.197904,9.523636,17.07,311844,100,0.10384327,8.748645,481.49756,89.11008,865.0346,18300,-1.2969971e-06,[-1.471  0.974  0.657 -0.417 -1.292],18381808.0,2151.3600080013275,100.0,-107.3803838066306,23.39063,112.558716,,660.5712
2.5437977,-4.4588547,86.3404,0.0013267001,100.0,1.7218281,184,0.09403658,1.7123383,9.451088,16.58,313502,100,0.0856933,4.751448,492.86838,33.618553,899.45105,18400,3.5858154e-06,[-1.448  0.968  0.669 -0.447 -1.315],5460131.5,2162.966339826584,100.0,-107.20175221767073,15.154989,194.74237,,748.8637
2.6063302,-3.8302155,86.11409,5.775282e-05,100.0,3.9955087,185,1.5113215,68.62415,10.232964,16.37,315139,100,0.077579476,18.474577,506.1409,345.12442,2058.5288,18500,-1.0070801e-05,[-1.467  0.945  0.669 -0.475 -1.333],83427250.0,2173.8959934711456,100.0,-107.508786865481,463.9736,10610.658,,1590.4961
2.9384298,-5.186264,86.44126,0.031642593,100.0,1.1413473,186,0.04016329,0.22119847,9.693802,16.64,316803,100,0.063007124,0.65784764,487.23065,4.3063107,616.1307,18600,3.890991e-06,[-1.441  0.967  0.696 -0.453 -1.341],107092.8,2186.509677886963,100.0,-106.89220758916676,1.4407337,4.076721,,539.1113
3.9408662,-4.3115463,86.5661,0.0010939891,100.0,1.487598,187,0.20803949,2.2066822,28.325096,16.9,318493,100,0.07336511,5.491976,462.71042,89.46145,781.3461,18700,4.196167e-06,[-1.449  0.961  0.701 -0.466 -1.356],7363979.0,2197.969575881958,100.0,-107.34808710764369,18.595127,88.886345,,563.69867
2.789422,-4.7447815,85.977135,5.0328534e-05,100.0,1.8124747,188,0.21415457,3.6160493,7.097687,16.14,320107,100,0.07780401,6.9182205,511.46625,65.240074,986.4178,18800,-2.7465821e-06,[-1.458  0.953  0.694 -0.447 -1.346],12209090.0,2208.8305203914642,100.0,-107.02434249714179,45.57785,254.15488,,799.8429
4.656472,-5.322815,86.90287,0.004064818,100.0,1.6625035,189,0.15280028,1.388543,25.397385,17.43,321850,100,0.06952348,4.596172,445.7735,32.867336,829.1365,18900,3.6621093e-06,[-1.442  0.982  0.701 -0.435 -1.341],4579881.5,2221.1550693511963,100.0,-107.25740864892273,16.888836,54.019783,,672.3672
2.7995517,-4.6287155,86.41985,0.004343383,100.0,1.562861,190,0.14812449,1.2255577,7.469681,16.66,323516,100,0.06755116,5.38631,483.34125,52.506653,819.8779,19000,-7.400513e-06,[-1.426  0.997  0.712 -0.441 -1.349],6692537.5,2231.8453483581543,100.0,-107.055864739241,15.985286,51.60404,,640.46796
2.9217923,-4.9848785,86.22515,0.3111586,100.0,1.035882,191,0.035690784,0.19462277,12.134155,16.41,325157,100,0.06872446,0.3473854,497.63773,2.7540846,574.37964,19100,4.119873e-06,[-1.421  1.016  0.733 -0.435 -1.351],33046.684,2241.9959580898285,100.0,-107.06715824234134,1.1640171,1.4783065,,512.514
2.6990151,-4.5284576,86.26976,0.00020587759,100.0,4.6052437,192,0.930041,48.721928,9.370918,16.5,326807,100,0.068403274,34.48802,495.37112,351.57077,2335.7302,19200,7.095337e-06,[-1.42   1.014  0.734 -0.428 -1.35 ],284119870.0,2251.88724899292,100.0,-107.27762720827255,240.59276,9314.823,,1580.4735
4.222663,-5.4505386,87.01168,0.15430197,100.0,1.1655258,193,0.046398517,0.2599023,24.970863,17.52,328559,100,0.07246193,1.598473,440.74942,18.30979,581.4593,19300,-3.8146973e-07,[-1.382  1.034  0.714 -0.398 -1.351],395592.88,2265.107357740402,100.0,-107.37681024130416,1.524953,5.200802,,465.50705
2.5498295,-4.448456,86.09646,0.009822583,100.0,1.5061862,194,0.111243665,0.9748658,9.590271,16.27,330186,100,0.08195869,2.4310899,506.5457,14.15295,820.7433,19400,5.569458e-06,[-1.385  1.034  0.717 -0.409 -1.346],1586398.9,2275.5129103660583,100.0,-107.27738026293463,5.734576,32.903435,,693.36084
2.7842486,-4.1307907,86.169334,0.0026192004,100.0,1.5369191,195,0.18817781,1.9137993,11.30233,16.45,331831,100,0.07244852,6.5044074,491.59344,63.106155,828.76013,19500,1.9073486e-06,[-1.397  1.025  0.733 -0.433 -1.337],10563670.0,2285.9190809726715,100.0,-107.77947879053495,24.504292,94.11496,,651.2076
3.06906,-4.794632,86.427086,0.0002656118,100.0,3.6347845,196,1.9372793,33.131104,12.60791,16.65,333496,100,0.062870875,31.713821,490.8674,323.7131,1814.714,19600,-4.577637e-06,[-1.376  1.041  0.742 -0.441 -1.346],231441420.0,2296.260185480118,100.0,-107.25853385997638,324.97055,2073.0376,,1218.0559
5.448529,-5.56205,87.79526,0.07435581,100.0,1.204547,197,0.048817374,0.28408396,26.2286,18.82,335378,100,0.07092375,1.1391388,401.8978,10.400264,560.42236,19700,6.713867e-06,[-1.394  1.023  0.735 -0.421 -1.356],193236.0,2309.8950247764587,100.0,-107.81963573169189,1.5582165,10.304086,,444.81766
3.410119,-4.615967,86.54708,0.007396645,100.0,1.5362207,198,0.11238778,0.902437,12.149368,16.81,337059,100,0.06785274,4.2248597,481.70776,56.860493,790.3683,19800,5.9509275e-06,[-1.384  1.024  0.743 -0.414 -1.348],3697423.8,2320.204279899597,100.0,-106.83219957248708,6.487256,29.238459,,636.85785
2.454354,-3.809044,85.72949,0.035561573,100.0,1.3093585,199,0.068194024,0.46406493,10.654274,15.71,338630,100,0.06457883,2.456351,529.084,20.817764,749.06805,19900,2.5939942e-06,[-1.373  1.034  0.735 -0.386 -1.351],1650653.6,2330.8204157352448,100.0,-107.11719550738454,5.617511,14.342738,,656.0782
3.2196562,-4.802429,86.787254,0.00077764847,,3.53876,200,1.0313745,13.795866,14.322884,17.33,340363,100,0.064518094,24.69601,451.20477,249.64146,1705.069,20000,3.1280517e-06,[-1.346  1.04   0.753 -0.382 -1.354],131192630.0,2341.732074737549,100.0,-107.81377923724857,234.22603,563.9396,,1189.2413
3.4800467,-5.0937653,86.90652,0.10351078,,1.0806023,201,0.037827555,0.20130321,12.794998,17.32,342095,100,0.05200186,0.60295343,455.06604,4.897065,559.62897,20100,6.713867e-06,[-1.369  1.015  0.739 -0.381 -1.354],74471.45,2353.863062143326,100.0,-107.24708693093783,1.3244404,2.5415955,,484.5679
3.372559,-4.3068314,86.37996,0.0033559848,,1.494043,202,0.11985645,1.0020348,12.792442,16.76,343771,100,0.04123558,4.189617,470.32642,34.63726,792.28156,20200,-6.3323973e-06,[-1.362  1.023  0.735 -0.378 -1.367],4241561.5,2363.2953865528107,100.0,-107.5231274223563,15.357663,29.968111,,623.48535
2.9852061,-3.8828812,86.17224,0.019316383,,1.2670133,203,0.10454556,0.89181364,8.433304,16.36,345407,100,0.036621496,3.822547,492.01904,45.184326,696.96124,20300,-8.392334e-07,[-1.383  1.006  0.723 -0.381 -1.378],3948484.0,2374.4550416469574,100.0,-107.24536018824885,5.7399464,21.46,,540.4879
3.6145494,-4.6023254,86.36722,0.0002828658,,1.6341362,204,0.21535328,1.8745522,25.118324,16.71,347078,100,0.044589076,5.9946065,464.70932,133.33244,876.2886,20400,-6.1035155e-07,[-1.376  1.005  0.734 -0.4   -1.382],9089471.0,2384.953590154648,100.0,-107.52389533360025,25.246868,57.90941,,640.844
3.0194447,-4.0421524,85.922134,0.11455381,,1.1172804,205,0.041788027,0.23811999,11.246124,16.09,348687,100,0.04318973,0.7301595,504.84967,4.6742444,629.83575,20500,1.9073486e-06,[-1.388  0.99   0.714 -0.398 -1.374],145434.02,2395.320473432541,100.0,-106.96839384233071,1.6110709,3.5247307,,551.22687
3.795909,-4.8240356,86.505066,0.0049924976,,1.6053768,206,0.126441,1.0598619,24.68473,16.88,350375,100,0.047852892,5.219838,457.03766,115.99042,854.34753,20600,3.967285e-06,[-1.404  0.985  0.722 -0.409 -1.376],6974402.5,2407.1632676124573,100.0,-107.08279280586477,9.236493,29.39329,,614.40485
4.280394,-5.8406754,86.850235,0.14291611,,1.0897299,207,0.04263023,0.23038161,24.057312,17.24,352099,100,0.052180562,0.71526927,442.36728,5.0032253,568.02936,20700,-7.858276e-06,[-1.412  0.976  0.722 -0.394 -1.371],118583.25,2419.3810470104218,100.0,-106.9698933690111,1.588097,2.122469,,477.15924
2.825509,-4.120949,85.99975,0.014581285,,1.3877231,208,0.04743107,0.3991023,14.256653,16.3,353729,100,0.046571188,3.6523442,488.39453,37.085052,748.2537,20800,-7.705688e-06,[-1.419  0.972  0.717 -0.388 -1.367],2975930.8,2428.8587539196014,100.0,-107.49665981507756,2.8398044,29.589787,,591.8353
3.8499875,-4.480049,86.47784,0.3796046,,1.0413368,209,0.03595375,0.19349661,27.360718,16.78,355407,100,0.038000554,0.4082033,464.45636,3.5869846,564.7306,20900,-5.722046e-06,[-1.434  0.959  0.724 -0.397 -1.372],42527.254,2440.042407512665,100.0,-107.47278690223524,1.1423208,1.4429492,,482.32013
4.563815,-5.176857,86.60582,0.4940667,,1.0283501,210,0.03550584,0.18826596,26.940674,17.21,357128,100,0.043606415,0.2023585,444.4968,1.7851017,541.4948,21000,6.1035157e-06,[-1.451  0.964  0.719 -0.39  -1.381],9344.188,2451.6978046894073,100.0,-107.19282356069456,1.0475419,1.3858106,,454.6942
3.7122886,-4.678093,86.387985,0.095802076,,1.1445577,211,0.043956473,0.24737145,23.900452,16.73,358801,100,0.036841102,1.0943317,462.73077,6.3698587,614.9949,21100,-1.9836425e-06,[-1.444  0.963  0.717 -0.388 -1.375],281006.1,2462.2840678691864,100.0,-107.03321231390547,2.3200684,4.2348804,,513.65576
3.9676707,-4.6255035,86.69478,0.12427908,,1.1113967,212,0.04723034,0.25718707,22.779106,17.24,360525,100,0.04223818,0.99071133,449.6973,5.803693,585.56476,21200,-5.9509275e-06,[-1.459  0.953  0.716 -0.388 -1.382],232362.44,2473.718187570572,100.0,-107.54172007627925,1.9735773,3.0331202,,484.09946
3.4975789,-5.1512985,86.32006,0.018177196,,1.311705,213,0.083168104,0.53264946,15.71582,16.65,362190,100,0.036505975,2.190543,467.6703,16.057882,701.3558,21300,-3.967285e-06,[-1.452  0.959  0.728 -0.387 -1.377],1193754.4,2484.83992934227,100.0,-106.53327827326417,5.3448267,10.447092,,575.6613
4.018026,-5.089157,86.67338,0.04182401,,5.8586407,214,0.19023703,6.659388,22.260262,17.09,363899,100,0.02427913,50.920307,449.2218,539.8911,2306.0083,21400,5.1116945e-06,[-1.462  0.951  0.709 -0.386 -1.382],322926140.0,2495.166217803955,100.0,-107.03331583546577,9.162867,624.00604,,1602.7477
2.7712421,-4.7930984,86.10412,0.024643777,,1.3607106,215,0.08418113,0.5785691,10.309715,16.32,365531,100,0.011366085,2.048417,496.9097,18.243504,747.98254,21500,-1.3732911e-06,[-1.488  0.96   0.708 -0.4   -1.395],1155230.2,2509.2109472751617,100.0,-107.00705038639195,3.9658582,15.357711,,627.1356
5.234862,-5.4130707,86.76164,0.03032766,,1.1346631,216,0.058241725,0.3394262,32.501793,17.34,367265,100,0.012628164,1.4998134,439.7955,11.230619,587.19543,21600,-3.8146973e-06,[-1.498  0.956  0.728 -0.411 -1.408],503489.34,2521.264403820038,100.0,-107.07412554398326,3.1268115,5.5999794,,480.8864
2.4177215,-4.08593,86.125496,2.0962696e-05,,10.637104,217,5.9173536,152.80191,6.1400757,16.37,368902,100,-0.002630154,97.90125,500.83975,1004.0246,5142.8286,21700,1.8310546e-06,[-1.511  0.95   0.717 -0.408 -1.406],2100962600.0,2533.7516050338745,100.0,-107.73803190772183,1938.881,16550.135,,3831.3066
5.146308,-6.395378,87.02894,0.0013905434,,6.372467,218,0.74300516,14.261059,31.155655,17.77,370679,100,-0.0056263213,51.527317,425.6639,538.4406,2614.8062,21800,-3.3569336e-06,[-1.535  0.91   0.719 -0.415 -1.422],371623970.0,2548.2403268814087,100.0,-107.06509963099629,77.91424,1090.0262,,1747.9237
4.7979054,-5.32917,86.747025,0.031945083,,1.219534,219,0.07932857,0.51021236,33.227177,17.2,372399,100,-0.0015391808,2.6251838,444.96716,22.889343,631.7322,21900,-9.040832e-06,[-1.537  0.894  0.709 -0.401 -1.425],1480149.5,2561.33238363266,100.0,-107.05132411221761,5.294078,11.065318,,488.24738
6.3909783,-5.293915,86.860535,0.15066926,,1.1394337,220,0.04480923,0.24370675,35.455776,17.6,374159,100,0.0026033816,0.7673817,429.7744,8.679127,574.6619,22000,6.4849854e-07,[-1.529  0.904  0.723 -0.402 -1.42 ],126959.32,2572.8283557891846,100.0,-106.83209335005255,1.4493592,3.3858936,,468.44116
3.4472368,-5.207039,86.25393,0.04596202,,1.1537626,221,0.048484344,0.27769786,12.839569,16.74,375833,100,-0.0030555725,1.2230583,465.6708,8.560407,618.48883,22100,7.6293944e-08,[-1.536  0.9    0.73  -0.413 -1.416],346692.84,2582.346633195877,100.0,-107.11359805621103,2.5581565,3.8256927,,521.20184
5.300506,-5.6109924,86.62998,0.0036862341,,1.4415042,222,0.119803734,1.049088,42.925606,17.35,377568,100,-0.022060875,5.000144,440.98846,48.546246,734.5781,22200,-5.41687e-06,[-1.522  0.908  0.733 -0.416 -1.422],5243316.5,2594.8877317905426,100.0,-107.31067846455154,15.031652,69.68939,,552.82446
4.108325,-4.0814514,86.282555,6.2044404e-05,,4.0248475,223,2.3408463,45.194653,33.027496,16.5,379218,100,-0.017840877,36.02265,470.93497,370.821,1905.1263,22300,-2.9754638e-06,[-1.56   0.901  0.719 -0.414 -1.441],262748640.0,2607.0494639873505,100.0,-107.26670791817536,534.2605,3806.0913,,1088.206
4.101808,-5.299164,86.58611,0.083174795,,1.1701312,224,0.04129987,0.22712435,25.808144,17.31,380949,100,-0.023377288,1.0667632,444.48627,7.207063,602.93866,22400,3.6621093e-06,[-1.593  0.886  0.717 -0.397 -1.437],235559.1,2621.2792761325836,100.0,-107.46444642419522,1.8950567,3.8076096,,498.5823
5.3591337,-5.2452164,87.11571,0.042456064,,1.3923197,225,0.052164283,0.40427068,27.128532,18.04,382753,100,-0.026020233,2.6184618,418.95047,22.227856,657.39484,22500,4.5776366e-07,[-1.606  0.876  0.716 -0.405 -1.442],1040972.9,2633.475423336029,100.0,-107.22229396557935,1.7507846,18.171846,,510.27832
4.1301765,-5.018799,86.34652,0.0008977711,,1.7029203,226,0.27458337,3.148093,25.453499,16.92,384445,100,-0.031858474,5.643839,456.7406,45.9271,875.30054,22600,-5.1116945e-06,[-1.599  0.879  0.709 -0.41  -1.445],7456983.5,2645.0904026031494,100.0,-107.04963434613059,30.633923,162.13022,,638.2405
4.174591,-4.6486053,86.31878,0.015760904,,1.417411,227,0.06545231,0.59258556,29.696217,16.6,386105,100,-0.038240448,2.6606352,466.52362,18.09741,759.96796,22700,-1.9073487e-07,[-1.593  0.894  0.716 -0.421 -1.451],1737099.6,2658.062098503113,100.0,-106.73405096627513,6.4520583,34.536213,,621.8143
6.0249014,-6.1152725,86.895966,0.001667634,,1.528197,228,0.21790794,2.1799858,32.883385,17.61,387866,100,-0.05224572,5.3119903,429.4745,128.63898,771.937,22800,2.2888185e-06,[-1.584  0.913  0.723 -0.409 -1.457],6681105.0,2670.795476436615,100.0,-106.5823284185706,18.753096,82.582306,,544.38635
3.642996,-4.4230576,86.562355,0.044998832,,1.3615574,229,0.051619884,0.3833294,18.632942,17.0,389566,100,-0.048766695,3.5902193,454.57715,36.15271,672.64014,22900,1.9836425e-06,[-1.606  0.912  0.707 -0.394 -1.471],1814382.9,2682.3737032413483,100.0,-107.28686128851203,3.3871155,32.27501,,521.8197
4.4579883,-5.329582,87.04056,0.040139686,,16.36805,230,0.58006346,64.1532,28.652744,17.7,391336,100,-0.059387285,161.40718,427.20798,1715.5071,5587.8135,23000,-2.0980835e-06,[-1.618  0.899  0.706 -0.399 -1.468],2577635800.0,2691.6994721889496,100.0,-106.89628155509769,130.80394,12743.978,,4226.239
5.9959354,-5.640465,86.77583,0.11677999,,1.0566036,231,0.04034001,0.21471271,36.155663,17.59,393095,100,-0.057312023,0.7271335,436.4506,3.7767932,542.46063,23100,8.7738035e-06,[-1.608  0.911  0.715 -0.379 -1.478],113057.92,2704.9305901527405,100.0,-107.51188955447402,1.4390421,2.8355992,,452.8674
3.8805022,-4.89682,86.09635,1.341549e-06,,6.253645,232,1.0489336,38.215836,27.482086,16.42,394737,100,-0.06567762,53.06384,472.59094,541.8065,3096.0847,23200,8.392334e-07,[-1.594  0.912  0.718 -0.383 -1.476],644592300.0,2715.964455842972,100.0,-106.66576280168347,250.57166,3604.8687,,2403.897
4.0587387,-5.0442276,86.52947,0.06455498,,1.2407355,233,0.047587227,0.2867823,22.80529,17.18,396455,100,-0.06060914,1.3281708,448.83163,10.152456,641.0422,23300,1.2512207e-05,[-1.559  0.929  0.713 -0.389 -1.485],405115.9,2729.523864507675,100.0,-107.13201416519404,1.6812994,9.5582905,,512.97864
2.7786565,-4.4461975,86.13636,0.0051794928,,2.3796315,234,0.3192134,7.9919333,7.5034027,16.37,398092,100,-0.058939993,15.704794,493.1424,161.03314,1227.7731,23400,-1.2207031e-06,[-1.529  0.921  0.716 -0.382 -1.48 ],58444620.0,2742.1403863430023,100.0,-106.84504314129359,44.191418,574.31555,,959.6708
4.8086843,-5.696724,86.74336,0.010656544,,1.3282282,235,0.09173563,0.6409239,31.713562,17.53,399845,100,-0.058049545,3.190032,435.88818,35.541775,674.8861,23500,-2.9754638e-06,[-1.537  0.936  0.697 -0.383 -1.478],2141372.5,2754.749562740326,100.0,-107.44191168482095,7.841662,29.240536,,518.85284
3.8902555,-4.8469315,86.17477,6.479628e-05,,4.194447,236,1.3921009,20.057058,26.501053,16.49,401494,100,-0.06412876,25.002115,470.11542,298.33682,2138.808,23600,7.705688e-06,[-1.554  0.926  0.685 -0.381 -1.477],150116930.0,2765.853122472763,100.0,-106.87102482958568,204.29791,912.7365,,1598.2473
3.811286,-4.4897614,86.88692,0.13210239,,1.0924143,237,0.043255255,0.23044729,24.087585,17.55,403249,100,-0.06904774,0.793534,435.021,8.790493,559.3135,23700,-4.7302246e-06,[-1.548  0.943  0.706 -0.388 -1.483],137116.1,2779.1558849811554,100.0,-107.39629503334743,1.6531508,1.9249706,,468.72714
3.3111527,-4.979271,86.407295,0.11481477,,1.1503502,238,0.040744994,0.22655849,12.594826,16.9,404939,100,-0.0655697,0.9378789,471.05582,6.4480023,609.1195,23800,2.0599366e-06,[-1.538  0.946  0.714 -0.388 -1.488],193621.73,2790.199651002884,100.0,-107.2965810174491,1.7894821,4.330263,,526.8449
3.422866,-4.2208633,86.31417,0.18547513,,1.0693599,239,0.035871454,0.19406529,19.372963,16.68,406607,100,-0.09440027,0.39874876,479.60855,2.6293967,582.21423,23900,7.6293946e-07,[-1.556  0.942  0.709 -0.398 -1.485],39162.105,2801.7744357585907,100.0,-107.38166947556464,1.2063954,1.8971882,,508.5796
3.3864224,-4.7513123,86.332954,0.047205962,,1.1570476,240,0.061071992,0.3783296,15.967674,16.8,408287,100,-0.10499234,1.4384366,477.39606,8.661943,623.3442,24000,-9.307862e-06,[-1.558  0.95   0.705 -0.395 -1.513],499921.66,2813.424257040024,100.0,-107.49312196304521,3.266147,7.971834,,531.8129
3.7464893,-4.567108,86.38344,0.22447357,,1.0296291,241,0.035117052,0.18828179,23.096184,16.85,409972,100,-0.10010073,0.25475436,460.2874,2.3571668,557.0277,24100,7.93457e-06,[-1.561  0.941  0.699 -0.388 -1.524],16113.674,2824.515604496002,100.0,-107.51058665288664,1.0905496,1.4850696,,473.95856
5.1396465,-5.158966,86.62649,0.1754596,,1.0432986,242,0.038488515,0.20480588,33.747173,17.26,411698,100,-0.106775716,0.45197082,441.62787,3.259112,543.15894,24200,-3.0517579e-06,[-1.573  0.943  0.703 -0.387 -1.519],49040.14,2836.02788066864,100.0,-106.7972004419057,1.2083313,1.5701172,,454.94672
2.8434165,-5.2564087,86.22092,0.00047061176,,2.2798686,243,0.5293074,5.7553506,6.591301,16.53,413351,100,-0.12072816,8.794541,486.88846,199.9263,1209.5396,24300,-4.8065185e-06,[-1.573  0.943  0.707 -0.392 -1.526],19797260.0,2846.5202691555023,100.0,-107.18599871418355,72.83094,283.89148,,862.05664
