InitialBound,TimestepsSoFar,StdIW,TimeElapsed,InitialReturnMean,Iteration,InitialReturnMin,J_sample_variance,ReturnStepMax,EpRewMean,MeanD2w0t,EpThisIter,EpLenMean,EntropyCoefficient,Bound,MaxD2w0t,StdD2w0t,MaxIW,EmpiricalD2,MinD2w0t,Weights,ReturnStepMaxmin,InitialReturnStd,MinIW,InitialReturnMax,ReturnMeanIW,EpisodesSoFar,MeanIW,MeanEntropy
-15.380999,1258656,5.440257,2907.5915126800537,-19.378534,80,-86.05403,5949.8726,100.0,-42.195703991958474,18953.775,100,343.95,10.0,-9.857531,2471370.8,101692.664,185.57149,266835.88,,[-0.138 -0.099  0.004 -0.16  -0.977],99.0,15.834815,3.5689465e-07,3.5464857,-11.359719,8000,1.0964067,0.44571137
-23.406265,1280963,7.36207,2954.7363669872284,-27.070549,81,-86.460754,248.44768,100.0,-79.80730441775,98.47222,100,223.07,10.0,-13.999308,53661.26,1348.9607,206.47192,1009.03296,,[-0.153 -0.096  0.018 -0.167 -0.973],99.0,17.328924,0.00049203605,5.342718,-16.653656,8100,1.4674131,0.4406695
-15.890236,1313940,1.8018436,3021.599730491638,-19.772732,82,-61.994183,228.1948,100.0,-52.76671609992118,8.357673,100,329.77,10.0,-14.103994,847.3106,31.534971,28.02655,54.81843,,[-0.176 -0.1    0.015 -0.152 -0.978],99.0,14.325472,0.002699091,9.369211,-17.924896,8200,1.0451974,0.4489077
-13.493296,1352231,0.7799507,3099.76865029335,-17.684086,83,-55.97084,156.75548,100.0,-30.026194479330762,1.29375,100,382.91,10.0,-13.221576,3.457489,0.87064433,10.549547,2.400524,,[-0.199 -0.108  0.012 -0.146 -0.97 ],99.0,13.826172,0.053972248,8.911489,-17.395123,8300,0.9985128,0.4487357
-13.506518,1393298,1.0797342,3171.72020816803,-17.733038,84,-63.44894,209.84943,100.0,-26.25640953186091,2318.4668,100,410.67,10.0,-11.0232725,179518.9,10446.648,18.36594,25001.28,,[-0.197 -0.107  0.011 -0.141 -0.97 ],99.0,11.338568,1.5597991e-06,0.4060208,-14.787232,8400,0.5410785,0.45046034
-13.274274,1426650,3.334958,3235.6087095737457,-17.248638,85,-54.132065,226.68837,100.0,-53.37457763550326,242.78905,100,333.52,10.0,-9.561319,16526.256,1009.6073,100.41237,2495.3901,,[-0.198 -0.098  0.002 -0.147 -0.968],99.0,12.627102,9.465154e-05,7.1337795,-12.996898,8500,0.897062,0.45263538
-14.837896,1461151,2.1923969,3305.7599971294403,-18.915369,86,-61.275288,248.12993,100.0,-45.1850369911738,1729.0171,100,345.01,10.0,-10.093735,2445683.2,29122.557,70.34564,40573.434,,[-0.209 -0.112  0.008 -0.147 -0.966],99.0,13.6453,7.1502825e-07,6.874665,-13.394589,8600,0.76926464,0.45451835
-14.001492,1505770,5.3288975,3389.8025522232056,-18.425037,87,-78.2649,813.3251,100.0,-12.244306072313117,33862.89,100,446.19,10.0,-9.2421665,6041497.0,188602.62,221.62022,460227.0,,[-0.223 -0.114 -0.004 -0.136 -0.964],99.0,12.52021,1.2584468e-06,9.111425,-13.025092,8700,0.716045,0.45482856
-11.573888,1549175,99.62854,3471.1853387355804,-16.011633,88,-61.36592,1855858.8,100.0,-11.127404219996478,371306800.0,100,434.05,10.0,88.05448,83446890000.0,2810681300.0,3684.7815,7289419300.0,,[-2.518e-01 -1.304e-01 -4.587e-04 -1.433e-01 -9.641e-01],99.0,13.159797,3.603365e-11,8.351865,123.14547,8800,5.5627437,0.45239285
-18.63266,1578450,1.7059032,3536.9891307353973,-22.545408,89,-66.59633,341.0338,100.0,-61.522366571731936,792.5915,100,292.75,10.0,-13.7132015,168047.58,6513.3535,42.399704,8019.7607,,[-0.263 -0.106 -0.009 -0.148 -0.967],99.0,15.650538,7.266119e-05,7.063023,-16.758204,8900,0.78034943,0.45059907
-13.324347,1612504,1.1116893,3605.2167654037476,-17.381659,90,-49.18197,156.57451,100.0,-45.16490674574583,7.472198,100,340.54,10.0,-10.661144,88.82297,13.095074,18.786264,32.679703,,[-0.265 -0.104 -0.022 -0.14  -0.968],99.0,13.273498,0.0051838635,5.499752,-14.5961,9000,0.77817607,0.4507671
-13.853081,1653059,10.9522085,3677.980060338974,-18.118559,91,-48.361507,1107.6437,100.0,-24.379539144275714,3497.171,100,405.55,10.0,-11.01392,2930920.8,52336.48,428.4226,60089.09,,[-0.264 -0.107 -0.024 -0.131 -0.968],99.0,11.956564,3.9256897e-06,1.9798448,-14.908056,9100,1.4829116,0.4464481
-14.649773,1693736,2.5058231,3757.809000015259,-18.879858,92,-58.60517,244.48161,100.0,-23.59457570147059,171.45616,100,406.77,10.0,-12.745162,28660.992,887.7727,77.50037,1609.42,,[-0.261 -0.102 -0.01  -0.133 -0.973],99.0,13.9023075,2.2493872e-05,3.629849,-16.801392,9200,0.99013436,0.44166878
-10.114874,1740581,3.5241191,3850.1700320243835,-14.473413,93,-46.46682,2289.3967,100.0,5.853356316662124,529596.8,100,468.45,10.0,-6.188156,916377200.0,10599265.0,101.32182,14844814.0,,[-0.277 -0.12  -0.015 -0.132 -0.977],99.0,10.290512,8.595351e-09,11.481069,-9.798265,9300,1.036083,0.43628398
-11.836259,1787619,4.235554,3941.6560299396515,-16.188194,94,-63.64575,1876.5205,100.0,-1.0976740011329424,2033671.2,100,470.38,10.0,-4.5228577,116108310.0,7569347.5,189.41824,34929690.0,,[-2.593e-01 -1.035e-01 -9.110e-04 -1.248e-01 -9.826e-01],99.0,10.776592,3.6427558e-10,2.7417264,-8.563851,9400,0.8977576,0.4364544
-15.274424,1822786,2.6209977,4004.9375801086426,-19.226006,95,-57.100136,254.0115,100.0,-41.56951697002208,78.12219,100,351.67,10.0,-11.411615,3857.2341,234.1039,70.25986,612.42596,,[-0.266 -0.104  0.004 -0.143 -0.982],99.0,15.394714,0.0001467494,7.4220448,-15.155102,9500,0.90142256,0.43969724
-11.313372,1866773,4.112515,4082.9775795936584,-15.634141,96,-51.25045,975.1611,100.0,-7.670715526342899,2379.7637,100,439.87,10.0,-5.852621,425351.62,16315.233,108.24929,30298.508,,[-0.272 -0.117  0.009 -0.141 -0.979],99.0,11.563672,4.167028e-06,11.546982,-9.782922,9600,0.93374276,0.4108841
-9.186846,1909232,8.224398,4164.259639978409,-13.190024,97,-56.42326,1785.147,100.0,-10.636098597098616,58210.67,100,424.59,10.0,-2.9733462,6101768.5,289197.75,611.0363,821016.2,,[-2.899e-01 -1.252e-01  4.610e-04 -1.502e-01 -1.008e+00],99.0,12.907733,4.446845e-08,5.978992,-6.06869,9700,0.96511966,0.39186996
-10.988808,1946165,1.7985371,4230.413409233093,-14.594797,98,-63.24761,106.55746,100.0,-31.47790877441472,9.545741,100,369.33,10.0,-7.7007794,292.2993,19.527191,41.38813,46.836933,,[-0.32  -0.133 -0.001 -0.162 -1.027],99.0,13.891858,0.0012905619,11.279081,-11.259387,9800,0.9310945,0.39404902
-6.4056697,1992868,0.31107014,4324.238941669464,-10.251958,99,-39.019424,93.1699,100.0,9.482480366837397,1.0457745,100,467.03,10.0,-6.294319,1.2933326,0.28770155,2.732994,1.2459071,,[-0.331 -0.138 -0.002 -0.156 -1.025],99.0,9.941209,0.32575795,12.183936,-10.145232,9900,1.0352514,0.39460734
-11.130744,2039782,3.9755487,4406.9419157505035,-11.038041,100,-39.413414,1811.442,100.0,9.331747064094833,362239.6,100,469.14,,-7.148651,52417532.0,1835181.6,120.37223,5852988.0,,[-0.331 -0.138 -0.002 -0.154 -1.024],99.0,11.62784,9.553027e-09,12.574065,-5.785097,10000,0.8189789,0.38923734
-16.116182,2075503,7.9909353,4473.405565261841,-15.685352,101,-73.24217,5203.715,100.0,-43.36795653960309,18901.215,100,357.21,,-7.5841618,3142857.0,152140.02,348.5181,229067.45,,[-0.331 -0.153  0.001 -0.178 -1.03 ],99.0,17.100521,1.0152575e-06,9.233229,-5.1432953,10100,1.1803803,0.38881442
-9.638893,2121493,27.187475,4561.897507429123,-9.61452,102,-47.657738,11378.431,100.0,2.4535619011963865,10480809.0,100,459.9,,2.6089594,5410533400.0,86405100.0,1540.1482,228890780.0,,[-0.333 -0.155  0.011 -0.169 -1.03 ],99.0,10.622525,1.9110709e-10,9.007904,4.0748205,10200,2.2575107,0.38926136
-16.326643,2153143,6.8693323,4622.110156059265,-15.772183,103,-51.43819,3650.4863,100.0,-55.81259237958202,2757.0784,100,316.5,,-6.450079,1081377.6,23692.635,213.7649,36873.11,,[-3.454e-01 -1.460e-01 -5.092e-04 -1.763e-01 -1.030e+00],99.0,13.894053,4.6658773e-05,6.1732607,-4.3494816,10300,1.2441194,0.38411164
-13.02981,2193225,3.2458715,4698.109566688538,-12.791573,104,-59.57041,242.27806,100.0,-23.981202274078196,212.95763,100,400.82,,-9.43628,13375.268,691.8712,56.801228,1844.0863,,[-0.349 -0.149  0.011 -0.174 -1.035],99.0,15.746599,2.207671e-05,18.04713,-9.024924,10400,1.0887622,0.382469
-13.749024,2239766,1.1256232,4784.861871242523,-13.713754,105,-50.58265,225.49585,100.0,-3.550547022562535,21774.244,100,465.41,,-12.449525,5728021.0,145202.03,19.894423,351258.4,,[-0.347 -0.162  0.017 -0.173 -1.036],99.0,12.695434,8.485844e-07,18.852327,-12.29786,10500,0.555844,0.38327956
-15.709435,2281299,3.7242575,4862.5774974823,-15.457273,106,-53.9284,236.51656,100.0,-25.383007195257992,699.9665,100,415.33,,-12.319295,87931.6,4054.9749,119.038284,8363.373,,[-0.349 -0.154  0.029 -0.171 -1.036],99.0,13.022101,8.195983e-06,7.9285097,-11.862871,10600,0.9271744,0.38329923
-12.099982,2326749,2.719114,4949.31018781662,-12.010197,107,-66.354645,519.9625,100.0,-9.037872153858528,58232.145,100,454.5,,-9.101564,12986826.0,389507.72,122.685036,960890.06,,[-0.36  -0.165  0.02  -0.173 -1.036],99.0,10.548448,6.45718e-07,7.9395766,-8.509543,10700,0.6238689,0.3824284
-10.678233,2374501,4.4902167,5042.095938444138,-10.580061,108,-55.218315,203.37697,100.0,9.882172296471941,858.6457,100,477.52,,-9.090422,74150.13,3094.1848,157.40494,9428.338,,[-0.37  -0.162  0.008 -0.174 -1.036],99.0,11.498843,2.1882242e-08,8.530037,-8.908741,10800,1.0882126,0.37719187
-11.128003,2423939,59.99456,5139.806720972061,-11.024222,109,-38.402096,22684.912,100.0,10.446725914428784,442362.6,100,494.38,,2.255979,53201064.0,2220536.5,5184.8706,7365033.5,,[-3.754e-01 -1.775e-01  3.793e-04 -1.787e-01 -1.042e+00],99.0,8.94525,7.3843727e-09,9.335016,3.6876984,10900,4.340379,0.37362054
-13.351351,2473768,3.4618313,5235.614339590073,-13.287873,110,-38.784504,203.94821,100.0,6.389784248046558,13355.156,100,498.29,,-11.255872,5182095.5,93864.47,79.94158,213381.72,,[-0.379 -0.192  0.013 -0.182 -1.045],99.0,9.72789,2.1246986e-07,7.410767,-11.0333605,11000,0.9805309,0.37180063
-12.0074835,2520587,5.6569395,5319.411756515503,-11.962632,111,-34.29122,335.13943,100.0,-4.514727956871717,34865.73,100,468.19,,-9.87505,6361600.5,226897.11,153.51192,513285.03,,[-0.378 -0.191  0.023 -0.192 -1.047],99.0,8.879592,3.169852e-07,6.877912,-9.637299,11100,1.2296932,0.36709908
-11.399144,2568391,4.116055,5414.893132448196,-11.382712,112,-41.52204,167.52577,100.0,-1.6540412894304033,30.90631,100,478.04,,-10.493927,782.32153,70.73234,111.08923,194.34557,,[-0.383 -0.197  0.011 -0.198 -1.052],99.0,10.119466,4.522565e-05,8.229523,-10.473159,11200,1.2142618,0.36720964
-10.475547,2615936,2.9408274,5499.3288860321045,-10.424541,113,-57.808727,832.2035,100.0,5.1343476701944475,511304.12,100,475.45,,-5.8388505,195371620.0,4639976.0,114.592255,8673757.0,,[-0.385 -0.198  0.003 -0.199 -1.052],99.0,10.555977,1.2253743e-07,12.600931,-5.0717773,11300,0.8736936,0.3693796
-10.297845,2661000,7.635166,5587.441077232361,-10.263993,114,-44.475388,1929.8625,100.0,-3.4076305041712014,1529700.6,100,450.64,,-5.469231,522791700.0,14147072.0,306.26935,29755952.0,,[-0.392 -0.202 -0.009 -0.206 -1.05 ],99.0,11.525992,1.54232e-09,9.966203,-4.679879,11400,1.2226367,0.36818445
-10.073969,2709483,0.83969826,5687.027044534683,-9.989074,115,-55.60175,100.76784,100.0,8.545670677583685,1.7289606,100,484.83,,-9.7939205,6.100427,0.8669042,10.468014,3.2764564,,[-0.395 -0.211 -0.02  -0.198 -1.051],99.0,10.040314,0.030902794,5.299899,-9.705279,11500,1.02293,0.36865872
-9.46915,2757501,2.394895,5776.109559774399,-9.428483,116,-47.067623,414.18036,100.0,4.09364824824292,11273.73,100,480.18,,-7.629793,1080228.4,53770.176,79.73091,144928.67,,[-0.4   -0.21  -0.024 -0.196 -1.05 ],99.0,11.147071,3.4914925e-07,19.887482,-7.480121,11600,0.5917357,0.36935776
-10.35115,2806106,16.103655,5869.129409790039,-10.30873,117,-41.573082,2191.6516,100.0,4.269956861685457,1394087.8,100,486.05,,-4.934683,930073340.0,15046452.0,493.9348,34916796.0,,[-0.402 -0.215 -0.013 -0.204 -1.05 ],99.0,10.574176,4.667871e-07,14.948033,-4.0746436,11700,2.0930574,0.37453687
-9.53239,2855854,723.9865,5964.038903236389,-9.424053,118,-34.244976,162024.67,100.0,10.905248293385688,3861212.8,100,497.48,,29.614014,1627126000.0,31035152.0,42174.555,73798860.0,,[-0.394 -0.224  0.002 -0.212 -1.044],99.0,8.58659,2.5497948e-10,8.765982,33.482594,11800,41.44181,0.3658047
-9.694488,2904382,2.114216,6061.171783208847,-9.642632,119,-37.770184,171.6155,100.0,5.220023717898482,211.10683,100,485.28,,-8.022093,5675.031,473.22986,81.91949,1640.5778,,[-0.399 -0.195  0.009 -0.202 -1.053],99.0,8.652853,1.5026192e-05,9.786001,-7.9367743,11900,0.7285519,0.3779235
-9.891411,2948903,1.4027218,6149.309492349625,-9.822256,120,-42.875664,131.85768,100.0,-6.961237204276629,43.18227,100,445.21,,-8.844947,2579.809,112.25782,21.720455,304.5186,,[-0.383 -0.191  0.003 -0.201 -1.041],99.0,10.733051,3.411442e-05,14.250827,-8.753397,12000,0.81364983,0.37776622
-9.760036,2997470,1.9817549,6235.99658703804,-9.678094,121,-44.723274,178.55913,100.0,8.248449347312526,1074.1732,100,485.67,,-8.415133,66234.13,4129.8145,57.60269,11587.985,,[-0.388 -0.195 -0.004 -0.196 -1.041],99.0,10.530912,1.6877113e-06,16.11441,-8.253514,12100,0.7863025,0.3772184
-12.165445,3041436,1.9550817,6314.434323787689,-12.06106,122,-60.63267,121.05213,100.0,-10.507703563010091,15.88641,100,439.66,,-10.07779,186.8075,23.546804,62.660965,75.708824,,[-0.386 -0.195 -0.015 -0.196 -1.042],99.0,12.137145,0.00059970474,7.441745,-9.94516,12200,0.9573086,0.37765914
-9.341493,3090933,4.8229346,6398.88129401207,-9.210169,123,-32.449787,1247.6866,100.0,13.219288374661113,64753.324,100,494.97,,-5.042912,3956277.0,248819.08,118.03102,944537.5,,[-0.387 -0.2   -0.013 -0.19  -1.041],99.0,9.465234,8.843658e-08,17.14599,-4.131881,12300,0.8919918,0.3760825
-11.021492,3133318,1.0066613,6478.12659406662,-10.871339,124,-64.299034,99.658485,100.0,-15.114640976292774,1.9905759,100,423.85,,-10.0701065,7.7929673,1.3921415,15.737799,4.4057856,,[-0.382 -0.187 -0.023 -0.189 -1.043],99.0,11.854958,0.04331048,7.352057,-9.908502,12400,0.97521466,0.37581766
-12.036883,3179262,202.57356,6564.670257091522,-12.014041,125,-65.3448,1928.3335,100.0,-2.2994178853901603,34347.04,100,459.44,,-7.421524,6387138.5,177618.06,15900.83,515746.7,,[-0.383 -0.189 -0.021 -0.185 -1.043],99.0,11.521997,3.591399e-07,12.3976,-7.298665,12500,7.1006727,0.37233496
-11.045485,3228413,2.906989,6652.702343940735,-10.938263,126,-41.66054,261.97687,100.0,10.793074348184637,410.6699,100,491.51,,-8.96164,11503.314,867.82275,86.68742,3494.4094,,[-0.381 -0.194 -0.031 -0.177 -1.047],99.0,9.758543,1.6182888e-05,13.130213,-8.761956,12600,0.9076083,0.3720687
-10.985159,3271858,28.952417,6728.062895536423,-10.864641,127,-53.19631,1213.9856,100.0,-12.13151045887016,40191.633,100,434.45,,-7.0645337,4635849.0,178455.95,1414.21,596329.94,,[-0.382 -0.187 -0.029 -0.186 -1.047],99.0,11.238851,2.194294e-07,14.7851515,-6.253177,12700,2.4698322,0.3749937
-12.328927,3320599,6.7538776,6816.219708681107,-12.258744,128,-46.10344,204.31416,100.0,7.064843180520663,1497.5056,100,487.41,,-10.939744,170922.48,6116.3374,224.8176,17781.752,,[-0.389 -0.202 -0.03  -0.18  -1.044],99.0,9.725617,6.7578026e-06,3.2256775,-10.795951,12800,1.4076728,0.3697712
-14.325231,3368617,0.86643237,6897.01778793335,-14.311553,129,-64.96083,120.94928,100.0,1.3768695072469699,1.6717954,100,480.18,,-14.027556,4.587922,0.72529906,10.786007,2.9636655,,[-0.387 -0.201 -0.04  -0.175 -1.049],99.0,10.458789,0.038571995,3.9680731,-14.01343,12900,0.9974614,0.3658051
-12.153984,3416799,1.5668118,6978.998749732971,-12.127838,130,-45.34582,937.9315,100.0,2.63184606418302,899470.1,100,481.82,,-7.3537703,142870700.0,4653521.5,36.73096,14824760.0,,[-0.388 -0.194 -0.038 -0.173 -1.053],99.0,10.463262,2.4536706e-07,12.7779665,-6.7819633,13000,0.5019464,0.36979154
-16.779875,3451779,5.8212314,7045.855540037155,-16.33671,131,-62.73294,750.4599,100.0,-44.60958234975217,2022.3146,100,349.8,,-11.142731,141776.1,8090.4067,305.7133,23570.377,,[-0.38  -0.196 -0.038 -0.193 -1.049],99.0,15.546896,1.6285954e-05,6.010249,-9.706345,13100,0.9318214,0.36987346
-10.364974,3498539,79.72354,7130.395900726318,-10.36488,132,-32.11807,67068.96,100.0,0.009581624061879098,79041585000.0,100,467.6,,17.231453,27699897000000.0,815477700000.0,3593.6785,2206885700000.0,,[-0.381 -0.202 -0.038 -0.181 -1.049],99.0,9.35139,2.859289e-12,5.0300016,17.553116,13200,4.533792,0.36496282
-11.709866,3547829,6.148536,7225.507936477661,-11.651732,133,-42.45239,509.759,100.0,5.851849537748402,12047.3,100,492.9,,-9.536982,1492511.8,62383.47,151.80283,171045.27,,[-0.388 -0.209 -0.021 -0.183 -1.054],99.0,9.987978,5.456912e-06,8.546521,-9.3453045,13300,1.266138,0.35961956
-13.49735,3597657,20.09314,7322.932708740234,-13.475105,134,-32.083412,2587.4282,100.0,2.2392585931187767,1132049.9,100,498.28,,-8.090227,255290830.0,5837709.0,588.1145,18990916.0,,[-0.381 -0.211 -0.009 -0.184 -1.059],99.0,8.736755,9.165074e-09,1.693198,-7.574451,13400,1.703375,0.35537872
-9.884501,3646492,23.813967,7415.7541246414185,-9.779063,135,-41.567154,382.75742,100.0,10.613662331887326,26772.326,100,488.35,,-6.564603,8390429.0,193765.11,812.20465,394162.7,,[-0.388 -0.224 -0.012 -0.207 -1.064],99.0,9.582901,4.5824214e-07,5.84123,-6.033176,13500,2.1536796,0.34714085
-9.475415,3694403,116.69111,7508.598989009857,-9.435617,136,-48.292767,3682.0115,100.0,4.006231399771215,31693.617,100,479.11,,-2.452277,10391214.0,254044.83,3899.1902,544098.2,,[-0.387 -0.254 -0.009 -0.231 -1.072],99.0,9.607131,5.0006097e-06,8.484678,-2.2734292,13600,8.480343,0.3443717
-8.170634,3741239,13.175529,7598.152051925659,-8.162453,137,-57.262062,100157.414,100.0,0.8235368789824697,101717340.0,100,468.36,,20.095959,17156310000.0,603588000.0,512.3319,2065004300.0,,[-0.386 -0.262  0.002 -0.242 -1.075],99.0,9.643829,7.10136e-09,21.407207,21.60101,13700,1.2356386,0.35802054
-10.823498,3791239,1.219561,7692.777706384659,-10.718358,138,-30.117237,355.41312,1.0,10.583507800100081,15964.897,100,500.0,,-7.8584805,563255.4,42166.027,27.133272,195240.69,1.0000124,[-3.848e-01 -2.425e-01  7.788e-04 -2.123e-01 -1.061e+00],,7.8478203,8.456059e-07,3.655142,-7.38103,13800,0.5018306,0.36048642
-10.791087,3838508,1.0557292,7781.213363647461,-10.772919,139,-39.579132,70.52758,100.0,-1.8288480277913086,1.8401397,100,472.69,,-10.452077,4.050009,0.83829385,21.066593,3.3792834,,[-3.860e-01 -2.326e-01  5.331e-04 -2.219e-01 -1.058e+00],99.0,9.156854,0.02332057,5.045049,-10.432855,13900,1.1009252,0.36075634
-11.240311,3886126,4.933245,7868.788990974426,-11.227411,140,-39.35686,2562.2441,100.0,1.298548480484536,4129628.5,100,476.18,,-3.7223663,1572073200.0,41444828.0,125.62252,86056440.0,,[-3.868e-01 -2.337e-01 -1.941e-04 -2.175e-01 -1.058e+00],99.0,10.315558,5.6166233e-08,12.623951,-3.212019,14000,1.1404567,0.36940548
-10.023992,3930861,4.680132,7953.679822921753,-9.900088,141,-53.642437,1638.771,100.0,-12.472353084102751,56814.418,100,447.35,,-6.4055114,36652220.0,706621.25,148.45775,884195.8,,[-0.398 -0.238 -0.011 -0.23  -1.05 ],99.0,11.305077,3.4530754e-06,10.272904,-5.5804977,14100,0.92181295,0.3572053
-10.497251,3979617,2.7227254,8048.127925634384,-10.446964,142,-63.04684,125.728714,100.0,5.0619038172486865,6.94145,100,487.56,,-9.840837,45.792553,6.6648407,56.969864,24.316505,,[-3.907e-01 -2.404e-01  2.115e-04 -2.231e-01 -1.062e+00],99.0,10.034801,0.0072699804,6.216759,-9.780721,14200,1.2342587,0.35742855
-8.603389,4029379,14.752038,8138.860664129257,-8.451322,143,-31.648306,65823.5,100.0,15.307330131096412,4445481.0,100,497.62,,13.517456,3278069800.0,68313920.0,567.5201,72216670.0,,[-0.384 -0.236 -0.004 -0.215 -1.061],99.0,8.888054,6.2344846e-10,13.06597,19.221245,14300,1.494635,0.35620117
-13.481831,4069043,16.831657,8215.180147886276,-13.2179165,144,-64.49613,18710.605,100.0,-26.566023744224623,385171.94,100,396.64,,-0.21321082,75712090.0,2639124.8,728.4438,6551348.5,,[-0.377 -0.228 -0.012 -0.223 -1.063],99.0,14.8157625,1.3743659e-07,9.648523,3.8373473,14400,2.22768,0.35677922
-13.001699,4109054,8.972192,8298.496058225632,-12.699458,145,-65.92587,632.0985,100.0,-30.423984388873166,4305.29,100,400.11,,-8.191115,1277555.6,31924.645,318.18466,56208.62,,[-0.384 -0.233  0.001 -0.231 -1.062],99.0,13.141779,2.0526953e-05,6.2452064,-7.168786,14500,1.6194775,0.34326357
-10.967257,4156450,0.46175316,8397.5364818573,-10.941637,146,-57.003788,110.22544,100.0,2.578775562968098,1.2422961,100,473.96,,-10.776661,1.9681443,0.3671579,5.58154,1.7074918,,[-4.007e-01 -2.245e-01  5.781e-04 -2.151e-01 -1.076e+00],99.0,11.220205,0.08150948,8.083984,-10.750562,14600,0.9525337,0.34423816
-9.991494,4205624,6.0107045,8497.624690771103,-9.913209,147,-37.48188,243.816,100.0,7.8804364023093925,3998.6006,100,491.74,,-8.874235,122699.67,10091.576,133.7621,44221.0,,[-4.009e-01 -2.284e-01 -5.547e-04 -2.149e-01 -1.075e+00],99.0,9.396037,8.4564135e-07,15.024372,-8.632346,14700,1.1289881,0.34561622
-12.871658,4250410,1.410462,8591.432226419449,-12.699271,148,-57.457764,109.15757,100.0,-17.35266193555075,3.3147163,100,447.86,,-11.802168,16.507627,2.725713,17.563675,8.927033,,[-4.013e-01 -2.214e-01 -4.580e-04 -2.249e-01 -1.073e+00],99.0,11.607919,0.028067231,10.878109,-11.609965,14800,1.0874581,0.34543046
-9.040783,4298816,0.32600102,8692.985044002533,-8.977475,149,-37.135063,89.67945,100.0,6.37256394942584,1.0905516,100,484.06,,-8.886276,1.4425743,0.21960287,3.7406158,1.2906623,,[-0.401 -0.224  0.001 -0.22  -1.074],99.0,9.996841,0.28663954,14.82069,-8.822491,14900,0.9839581,0.3454372
-10.222704,4345905,3.807514,8791.771995782852,-10.218188,150,-53.975853,1130.2269,100.0,-0.4546283088411547,816751.44,100,470.89,,-3.9947748,264801540.0,7571286.5,189.6272,15750620.0,,[-4.047e-01 -2.264e-01  1.554e-04 -2.210e-01 -1.074e+00],99.0,9.508207,1.9758527e-07,5.9723506,-3.9170463,15000,0.9519243,0.34776407
-11.160487,4391693,2.2803218,8898.618269443512,-11.049978,151,-59.17867,124.63097,100.0,-11.123957817234922,60.01922,100,457.88,,-9.889023,3333.3066,182.61943,51.511345,437.61148,,[-0.396 -0.228  0.014 -0.224 -1.071],99.0,10.970249,3.2812804e-05,5.9543653,-9.73759,15100,0.95331985,0.34719136
-11.423348,4434931,3.4987338,9002.782312631607,-11.262274,152,-39.873066,168.73868,100.0,-16.21401702727995,308.6607,100,432.38,,-8.62469,22040.629,1118.6659,62.398552,2970.7983,,[-0.399 -0.227  0.006 -0.227 -1.072],99.0,10.642478,4.468448e-05,7.1660028,-8.355728,15200,1.2448809,0.34888276
-10.46685,4483236,4.5766416,9121.274768352509,-10.45985,153,-30.302675,14709.7705,100.0,0.7046927513469293,282414240.0,100,483.05,,0.20868933,139227900000.0,2440340500.0,123.71597,6359865300.0,,[-0.402 -0.232 -0.001 -0.22  -1.07 ],99.0,9.377375,1.7224333e-10,11.401979,2.025539,15300,0.74771565,0.35289115
-17.963924,4515702,1.2983626,9202.5760242939,-17.287476,154,-66.39669,116.53685,100.0,-68.09236619887754,69.02724,100,324.66,,-11.466689,4579.2686,225.16496,25.469364,578.82227,,[-0.393 -0.227  0.006 -0.236 -1.066],99.0,15.49133,0.0010767695,15.020238,-10.339098,15400,0.70491797,0.35022804
-11.973637,4559670,51.20906,9313.386781930923,-11.835993,155,-59.75912,5857.108,100.0,-13.85558408744143,197285.81,100,439.68,,-2.2208343,21411370.0,1001478.9,1704.761,3252595.5,,[-0.397 -0.231  0.005 -0.227 -1.069],99.0,10.57513,3.1244525e-08,11.091464,-0.5988167,15500,4.344363,0.35367453
-10.652271,4609489,8.9956455,9434.381035327911,-10.578361,156,-35.267742,16099.096,100.0,7.439963995647183,9789698.0,100,498.19,,-1.7570164,1738706400.0,55740856.0,326.35223,199616530.0,,[-0.417 -0.249  0.001 -0.226 -1.065],99.0,8.601919,1.6456168e-08,2.28575,2.102756,15600,1.0143262,0.35121015
-10.555011,4653630,3.1793716,9543.990528345108,-10.422831,157,-50.589237,492.0945,100.0,-13.30544950360851,4395.929,100,441.41,,-5.9198933,265021.7,15470.045,117.166336,48325.754,,[-0.419 -0.232 -0.008 -0.23  -1.068],99.0,12.258872,4.1726287e-07,17.506428,-5.4381137,15700,0.8398226,0.33823082
-9.305113,4700761,10.731864,9658.966443300247,-9.289506,158,-65.92322,28097.863,100.0,1.5709682018585605,100628170.0,100,471.31,,11.379241,25989413000.0,781240100.0,549.4564,2311986200.0,,[-0.408 -0.209 -0.01  -0.207 -1.081],99.0,11.640201,2.640567e-10,14.849683,13.846444,15800,1.2399768,0.33691266
-16.296406,4736840,4.6432214,9751.713646888733,-15.865292,159,-66.021935,178.40115,100.0,-43.396566175828596,677.8126,100,360.79,,-10.594786,39829.625,2339.8074,138.74771,6821.0537,,[-0.405 -0.204 -0.023 -0.21  -1.082],99.0,15.70682,7.894141e-06,10.507471,-9.592472,15900,0.8691255,0.33749261
-11.67217,4783353,5.964873,9867.299061775208,-11.604245,160,-52.405907,177.57155,100.0,-6.837294617997247,2487.111,100,465.13,,-10.561299,123810.11,8529.157,322.94055,27377.9,,[-0.408 -0.209 -0.026 -0.2   -1.081],99.0,11.854088,2.5256156e-06,9.483496,-10.396261,16000,1.1563879,0.34008613
