ReturnStepMax,TimestepsSoFar,MeanD2w0t,StdD2w0t,Weights,EpLenMean,MeanEntropy,InitialReturnMean,EmpiricalD2,J_sample_variance,TimeElapsed,EpThisIter,EpisodesSoFar,EpRewMean,Iteration,MeanIW,InitialReturnStd,MaxIW,MinD2w0t,ReturnStepMaxmin,MinIW,MaxD2w0t,Bound,InitialBound,InitialReturnMax,StdIW,InitialReturnMin,ReturnMeanIW
100.0,259328,0.03348855,0.17992488,[-0.664  0.917 -0.663  0.26  -0.029],16.74,1.3926702,-93.56742,1.0006634,11.635263,1171.5448019504547,100,15300,-108.60258393364657,153,0.9965755,2.9440858,1.1073561,,99.34755,0.9516729,1.0016234,-716.49475,-716.65326,-82.27432,0.023841817,-97.35904,-93.244225
100.0,261032,0.03409751,0.18152289,[-0.666  0.917 -0.663  0.259 -0.026],17.04,1.3880628,-93.56099,1.0009595,16.91755,1179.5919954776764,100,15400,-108.85192154454528,154,0.9944084,2.9448867,1.052551,,99.40222,0.8540572,1.002017,-647.1737,-647.4647,-83.306305,0.035455078,-97.60398,-93.04684
100.0,262701,0.033401683,0.17973948,[-0.67   0.917 -0.663  0.26  -0.031],16.69,1.3887006,-93.28292,1.0021793,25.31473,1187.915685415268,100,15500,-108.23054332481185,155,0.9925113,2.9281275,1.113658,,99.372284,0.8788326,1.0034723,-626.49646,-626.93427,-80.410515,0.04431051,-97.64031,-92.62679
100.0,264406,0.03410166,0.18148907,[-0.677  0.918 -0.662  0.262 -0.03 ],17.05,1.3895563,-92.982254,1.0000846,8.919187,1195.8200805187225,100,15600,-108.252872984766,156,0.9994459,2.8552303,1.0304027,,99.378746,0.9775078,1.0002016,-707.0045,-707.0322,-83.58601,0.0088696815,-98.169266,-92.93077
100.0,266084,0.033606514,0.18034278,[-0.677  0.919 -0.662  0.261 -0.029],16.78,1.3860898,-93.59472,1.0041372,34.248463,1202.1502077579498,100,15700,-108.68140516158186,157,0.9866336,2.703842,1.1259512,,99.37832,0.8014444,1.0058036,-670.96063,-671.6745,-84.20553,0.061081193,-97.45868,-92.39738
100.0,267792,0.034164052,0.18165429,[-0.671  0.919 -0.663  0.26  -0.033],17.08,1.3848537,-93.536766,1.0002205,7.9669857,1209.920821428299,100,15800,-108.88257894380352,158,0.99849796,2.561193,1.037597,,99.38903,0.9534009,1.000494,-702.8093,-702.8777,-84.03136,0.014790428,-97.58818,-93.40018
100.0,269517,0.03460478,0.18305822,[-0.671  0.919 -0.663  0.259 -0.034],17.25,1.3871584,-93.08531,1.011248,82.349686,1216.1118569374084,100,15900,-108.53120946193985,159,0.9647766,2.8549101,1.2249556,,99.37246,0.7209977,1.0129583,-651.50995,-653.31714,-86.46742,0.09557816,-97.49876,-90.01476
100.0,271292,0.035550404,0.18530732,[-0.662  0.922 -0.664  0.258 -0.032],17.75,1.3861119,-92.81743,1.0050651,43.347843,1223.7947583198547,100,16000,-108.69866056192906,160,0.98448807,3.1641922,1.1681521,,99.3865,0.8284272,1.0060422,-691.5862,-692.33344,-82.770615,0.063149005,-97.61129,-91.45394
100.0,273023,0.034632936,0.18288757,[-0.658  0.925 -0.664  0.258 -0.033],17.31,1.3856487,-93.573494,1.0009902,16.176641,1231.1432421207428,100,16100,-109.14347511775564,161,0.99505657,2.691368,1.0639411,,99.41184,0.8795629,1.0032157,-682.4678,-682.68524,-86.161285,0.029839728,-97.54721,-93.1399
100.0,274771,0.03498311,0.18379462,[-0.659  0.924 -0.664  0.255 -0.033],17.48,1.3853018,-93.11359,1.0011901,19.554941,1236.1583404541016,100,16200,-108.81111240379315,162,0.9943328,3.1541626,1.1291698,,99.371254,0.88060063,1.0028592,-711.48206,-711.7436,-82.07713,0.035164542,-97.390915,-92.60407
100.0,276512,0.034851402,0.18349364,[-0.659  0.926 -0.662  0.252 -0.034],17.41,1.3838177,-92.465706,1.0031381,36.360424,1244.701730966568,100,16300,-107.994533221252,163,0.99171096,3.6455622,1.1564827,,99.336945,0.8160768,1.0037321,-632.7333,-633.0897,-81.96611,0.05500571,-97.39972,-91.72993
100.0,278198,0.033768628,0.18076935,[-0.656  0.928 -0.663  0.252 -0.035],16.86,1.3866321,-93.23857,1.0048805,41.250736,1254.1443836688995,100,16400,-108.33746389610836,164,0.98657376,2.906269,1.1812284,,99.38737,0.85818404,1.0066284,-633.2779,-633.8626,-80.327835,0.068224505,-97.72508,-92.03242
100.0,279899,0.0340679,0.1815341,[-0.652  0.932 -0.661  0.252 -0.032],17.01,1.3838989,-93.154465,1.0034738,44.9042,1261.498041152954,100,16500,-108.37823616684878,165,0.9882861,2.7408676,1.128231,,99.396355,0.705866,1.0067335,-626.2814,-626.8058,-85.89024,0.06579091,-97.78073,-92.15009
100.0,281595,0.033929154,0.18106616,[-0.655  0.931 -0.662  0.255 -0.035],16.96,1.3836793,-93.83387,1.0004449,12.327587,1269.8680047988892,100,16600,-109.11898021471123,166,0.9964626,2.789432,1.0547516,,99.39725,0.9146825,1.0021093,-641.0525,-641.205,-83.73306,0.018948106,-97.47268,-93.52375
100.0,283369,0.035486966,0.18503246,[-0.656  0.93  -0.663  0.253 -0.035],17.74,1.3836738,-93.69787,1.0003562,11.668224,1278.0227749347687,100,16700,-109.68534211384453,167,0.99758315,2.8304338,1.0538328,,99.34754,0.94769406,1.0009105,-721.0119,-721.1197,-84.479485,0.017431026,-97.60174,-93.49171
100.0,285057,0.0337656,0.1806424,[-0.656  0.93  -0.663  0.252 -0.035],16.88,1.3823568,-93.04046,1.000585,16.389845,1284.5643980503082,100,16800,-108.16111588692353,168,0.9971453,3.261469,1.0722419,,99.372635,0.9092235,1.001567,-626.51575,-626.69183,-82.75881,0.026584193,-99.02383,-92.796394
100.0,286769,0.034246825,0.18188445,[-0.662  0.93  -0.663  0.252 -0.037],17.12,1.3831667,-92.703545,1.0004917,12.905231,1291.2400403022766,100,16900,-107.99556790430553,169,0.9975832,3.00433,1.0532236,,99.362206,0.92094857,1.0012059,-646.4827,-646.6073,-82.19536,0.02079963,-98.23138,-92.48234
100.0,288438,0.033386845,0.17966168,[-0.656  0.929 -0.664  0.252 -0.036],16.69,1.3848808,-93.67724,1.0006407,12.863312,1299.2295904159546,100,17000,-108.71996367345739,170,0.9975455,2.9195526,1.1019253,,99.36091,0.93566954,1.0013058,-627.18933,-627.3286,-85.39672,0.02549536,-98.38341,-93.45928
100.0,290145,0.034183346,0.1818247,[-0.659  0.928 -0.665  0.253 -0.034],17.07,1.3843046,-93.102684,1.0031527,27.703709,1306.1874673366547,100,17100,-108.39314127854541,171,0.99084663,2.9263694,1.1448259,,99.36476,0.78614354,1.0059325,-676.3967,-676.7802,-85.65814,0.052321468,-97.34574,-92.280975
100.0,291778,0.032692134,0.17791846,[-0.663  0.927 -0.665  0.256 -0.035],16.33,1.3829225,-93.59758,1.0039957,37.577656,1313.4532384872437,100,17200,-108.25588398132409,172,0.9889556,3.1146,1.1589739,,99.37154,0.8279333,1.0061201,-619.48694,-620.0388,-82.46617,0.06296064,-97.521805,-92.599976
100.0,293463,0.033721577,0.1805779,[-0.669  0.925 -0.665  0.255 -0.036],16.85,1.3812952,-93.58405,1.0022535,29.010794,1321.5106496810913,100,17300,-108.73582556799836,173,0.9922866,3.1659336,1.1502992,,99.37104,0.83434886,1.0063732,-626.8537,-627.2354,-81.31799,0.050535887,-97.3518,-92.89147
100.0,295170,0.03416985,0.18175471,[-0.667  0.928 -0.664  0.257 -0.038],17.07,1.3841426,-93.42523,1.0016518,24.897871,1329.3273963928223,100,17400,-108.76009063190506,174,0.9923236,3.1372442,1.110893,,99.36058,0.8903494,1.0039514,-659.4362,-659.79004,-78.945145,0.040461797,-97.30057,-92.73645
100.0,296901,0.034655742,0.18300658,[-0.666  0.929 -0.663  0.255 -0.035],17.31,1.3812124,-92.84005,1.0019355,21.91963,1336.690733909607,100,17500,-108.32596278263647,175,0.9906629,3.3956585,1.0863335,,99.374214,0.8751918,1.0050284,-646.2754,-646.7438,-82.04205,0.040548515,-97.65343,-91.99125
100.0,298616,0.034317825,0.18208843,[-0.666  0.934 -0.661  0.254 -0.038],17.15,1.3813784,-93.45062,1.0010803,12.705199,1343.993320941925,100,17600,-108.84857350661161,176,0.9942496,2.734702,1.1094795,,99.422035,0.9101333,1.0020149,-647.06396,-647.3544,-85.41073,0.027682401,-97.694145,-92.9364
100.0,300289,0.033470362,0.17988515,[-0.669  0.935 -0.659  0.255 -0.038],16.73,1.3829061,-93.12684,1.0004194,10.817711,1352.303565979004,100,17700,-108.09478407067746,177,0.9963578,2.7692199,1.0447831,,99.372086,0.95002466,1.0014172,-640.3104,-640.498,-82.71217,0.015163229,-97.70691,-92.80165
100.0,302032,0.034876518,0.18351401,[-0.671  0.934 -0.661  0.257 -0.036],17.43,1.3818285,-93.48707,1.0007935,13.68488,1359.8461422920227,100,17800,-109.17459013911338,178,0.9963548,2.8846004,1.0690702,,99.391975,0.9152833,1.002046,-692.8366,-693.00305,-81.100426,0.027106918,-97.385315,-93.15259
100.0,303690,0.0331985,0.17925589,[-0.671  0.933 -0.662  0.259 -0.037],16.58,1.385627,-93.46986,1.0018691,21.72383,1367.141170501709,100,17900,-108.35192112200247,179,0.99051857,2.9152014,1.1522796,,99.35931,0.89630616,1.0065882,-604.286,-604.726,-84.5728,0.03984824,-98.897316,-92.60903
100.0,305408,0.03441708,0.18245977,[-0.67   0.934 -0.659  0.259 -0.033],17.18,1.3852261,-93.49312,1.0060781,43.570564,1375.1433453559875,100,18000,-108.94580096478053,180,0.98339766,2.637783,1.2249523,,99.3753,0.82583046,1.0076112,-640.1172,-640.86426,-87.22896,0.06709216,-97.19349,-92.01505
100.0,307213,0.03615305,0.18681772,[-0.666  0.937 -0.66   0.26  -0.034],18.05,1.3842455,-93.130295,1.0039592,40.134495,1383.4670345783234,100,18100,-109.36322578175611,181,0.98803765,3.208119,1.1454357,,99.37862,0.8170136,1.0075052,-724.2471,-724.7725,-81.181755,0.06055531,-97.379364,-92.08393
100.0,308878,0.03332999,0.17958555,[-0.661  0.937 -0.661  0.257 -0.035],16.65,1.3897406,-93.36945,1.0021737,21.638607,1392.6460855007172,100,18200,-108.3090538737113,182,0.9908591,2.9399078,1.1155238,,99.355774,0.9109572,1.003443,-619.3363,-619.81067,-81.14929,0.041841667,-97.47379,-92.55968
100.0,310552,0.033493068,0.1799635,[-0.652  0.936 -0.66   0.255 -0.029],16.74,1.3900805,-93.48917,1.0013597,19.500362,1399.6066439151764,100,18300,-108.52189597010792,183,0.9957679,2.8038044,1.1427383,,99.37022,0.8745661,1.0070893,-604.53284,-604.7453,-86.08333,0.03918622,-97.702774,-93.123146
100.0,312190,0.032766517,0.17803898,[-0.649  0.939 -0.659  0.257 -0.029],16.38,1.3882378,-93.25866,1.0006253,12.586015,1408.0136282444,100,18400,-107.95699988799052,184,0.99721557,2.9288905,1.0564533,,99.384186,0.93065923,1.000912,-676.7668,-676.9362,-84.52015,0.024513064,-97.357086,-93.003784
100.0,313973,0.035665043,0.18546292,[-0.646  0.939 -0.659  0.256 -0.031],17.83,1.3882163,-93.18257,1.000402,13.230662,1416.338856458664,100,18500,-109.21281489765356,185,0.99837846,3.045656,1.0545661,,99.35099,0.9429752,1.0007201,-728.87,-728.93353,-82.53343,0.017389225,-97.85627,-93.05643
100.0,315688,0.034301393,0.1820024,[-0.646  0.94  -0.659  0.256 -0.031],17.15,1.3883194,-93.3365,1.0001281,9.210464,1421.7055232524872,100,18600,-108.71820094923142,186,0.999382,3.0601177,1.0290538,,99.36744,0.97595996,1.0005784,-665.61597,-665.6479,-83.84766,0.008980401,-97.49656,-93.27414
100.0,317385,0.03395445,0.18115787,[-0.645  0.939 -0.659  0.255 -0.031],16.97,1.3886954,-93.10806,1.0006981,16.865623,1429.0251438617706,100,18700,-108.3103895306829,187,0.9953842,2.9045556,1.0657562,,99.36759,0.90057725,1.0025026,-646.808,-647.01184,-85.45136,0.027049959,-98.38414,-92.71427
100.0,319207,0.036450002,0.1874315,[-0.646  0.94  -0.657  0.253 -0.03 ],18.22,1.3876972,-92.671036,1.0004209,14.226363,1435.5043060779572,100,18800,-108.96193627460616,188,0.9966144,3.1949224,1.0491967,,99.40953,0.9279635,1.0019963,-681.6265,-681.7828,-82.80544,0.022475697,-97.459755,-92.371765
100.0,320900,0.03386989,0.18091683,[-0.646  0.938 -0.659  0.253 -0.031],16.93,1.3867204,-93.7479,1.0005367,15.612554,1441.3254737854004,100,18900,-108.99873650359326,189,0.9961472,2.705233,1.0618317,,99.36848,0.9416079,1.0029434,-619.9635,-620.18915,-84.5463,0.023575043,-97.55243,-93.410484
100.0,322613,0.034284066,0.1820229,[-0.641  0.939 -0.657  0.253 -0.032],17.13,1.386812,-93.04507,1.001066,14.794868,1448.7136900424957,100,19000,-108.3818649649898,190,0.99368423,2.8380291,1.0982401,,99.37655,0.91108334,1.0036159,-633.3713,-633.66907,-84.9231,0.029213227,-97.467896,-92.46186
100.0,324311,0.03396616,0.18116295,[-0.652  0.942 -0.659  0.255 -0.032],16.98,1.3858572,-93.39969,1.0004462,11.670836,1456.8988604545593,100,19100,-108.6401158646622,191,0.99792767,2.849259,1.0618634,,99.386375,0.93256277,1.0008876,-707.343,-707.44965,-84.52386,0.02195791,-97.73483,-93.21705
100.0,326030,0.034423273,0.18243656,[-0.651  0.942 -0.659  0.254 -0.033],17.19,1.3797741,-92.81552,1.0027906,28.527088,1464.0193331241608,100,19200,-108.17714924271132,192,0.9882373,2.91492,1.1048332,,99.36694,0.839329,1.0066563,-618.714,-619.2567,-85.69088,0.057179037,-97.54414,-91.73773
100.0,327697,0.033368893,0.17967951,[-0.653  0.939 -0.661  0.251 -0.039],16.67,1.3797668,-93.323654,1.0017244,23.225975,1471.964473247528,100,19300,-108.25751490323537,193,0.9916672,2.649416,1.1517648,,99.412315,0.8733602,1.0047741,-640.2927,-640.6948,-86.139885,0.044648718,-97.5035,-92.59649
100.0,329381,0.033685297,0.18042804,[-0.65   0.939 -0.66   0.248 -0.039],16.84,1.3774655,-93.309105,1.0002656,8.808109,1480.5564122200012,100,19400,-108.40964199350154,194,0.99835235,2.7109735,1.0405892,,99.34967,0.945548,1.0006015,-671.3106,-671.38885,-82.91324,0.0157337,-97.406586,-93.15755
100.0,331083,0.034086574,0.1815766,[-0.65   0.939 -0.661  0.249 -0.041],17.02,1.380511,-93.07859,1.0023581,36.129143,1486.6072854995728,100,19500,-108.31877079091768,195,0.9876006,3.4337964,1.183126,,99.34947,0.8818787,1.0051744,-611.4033,-612.0595,-81.71856,0.053386122,-97.57973,-91.98239
100.0,332764,0.03367985,0.18056622,[-0.645  0.94  -0.658  0.244 -0.038],16.81,1.3822054,-93.391945,1.0068864,48.07929,1494.1865708827972,100,19600,-108.47487828025177,196,0.9806931,2.6834378,1.2118719,,99.37852,0.8073308,1.0090655,-681.4467,-682.5037,-85.10125,0.07213752,-97.66113,-91.68353
100.0,334436,0.033458408,0.17987731,[-0.636  0.941 -0.66   0.245 -0.037],16.72,1.3862625,-93.19167,1.0015992,15.3924885,1501.0754926204681,100,19700,-108.17939079395677,197,0.99309486,2.798732,1.1333224,,99.380615,0.91865104,1.0029851,-640.1996,-640.5628,-83.082436,0.037242472,-97.60955,-92.56729
100.0,336139,0.034085803,0.18151723,[-0.634  0.942 -0.66   0.246 -0.033],17.03,1.3829061,-93.56459,1.0017514,22.743147,1508.816079378128,100,19800,-108.87295454639518,198,0.988999,2.4144793,1.1166911,,99.4036,0.817808,1.0038128,-687.36084,-687.95374,-85.88723,0.045938276,-98.34587,-92.59623
100.0,337825,0.033725783,0.18054451,[-0.629  0.941 -0.661  0.248 -0.036],16.86,1.3851411,-93.02039,1.0003229,10.37232,1515.9510629177094,100,19900,-108.10836142656211,199,0.9976972,3.0406828,1.0509348,,99.358955,0.9613915,1.000734,-646.7858,-646.92413,-79.473366,0.016207773,-96.898636,-92.808975
100.0,339551,0.03452793,0.18259954,[-0.625  0.939 -0.662  0.247 -0.034],17.26,1.3847877,-93.52836,1.0004706,12.164051,1523.4250185489655,100,20000,-109.03563697913523,200,0.9973456,2.987661,1.0447025,,99.38403,0.94628936,1.0008899,-677.08154,-677.20593,-82.549736,0.018427601,-97.68255,-93.29263
100.0,341252,0.0340723,0.18155679,[-0.624  0.938 -0.663  0.246 -0.034],17.01,1.3866253,-93.01536,1.0029541,21.796654,1531.2292692661285,100,20100,-108.23660153457546,201,0.9881678,2.5084846,1.123613,,99.40092,0.85442436,1.0072364,-692.03076,-692.5314,-85.8086,0.043993685,-97.49779,-91.97599
100.0,342988,0.03474525,0.18319894,[-0.625  0.936 -0.665  0.25  -0.032],17.36,1.3857427,-93.04768,1.0019631,30.666574,1539.245609998703,100,20200,-108.5911408813835,202,0.9935091,3.2820306,1.0986847,,99.40294,0.8534845,1.0037993,-652.94904,-653.2795,-82.2262,0.049334288,-97.51219,-92.4775
100.0,344659,0.033444535,0.17986044,[-0.621  0.937 -0.664  0.248 -0.033],16.71,1.3834133,-93.663445,1.0020295,20.52315,1547.0803406238556,100,20300,-108.69304553825975,203,0.9936386,2.3434808,1.1389242,,99.38417,0.8750895,1.0031236,-720.75635,-721.08527,-87.54314,0.047348004,-97.05112,-93.09122
100.0,346390,0.03465137,0.18298437,[-0.617  0.938 -0.665  0.247 -0.036],17.31,1.3785564,-92.81805,1.0022355,31.304277,1555.759342432022,100,20400,-108.30321692607446,204,0.98463315,2.889557,1.0859754,,99.374176,0.8212786,1.0052671,-675.6883,-676.4956,-83.958954,0.05051944,-97.749435,-91.47251
100.0,348047,0.03315529,0.1790831,[-0.611  0.938 -0.665  0.248 -0.04 ],16.57,1.3798758,-93.859886,1.0010718,14.549743,1563.3191063404083,100,20500,-108.76471102821603,205,0.9939539,2.8454413,1.0735643,,99.375946,0.85954416,1.0054035,-627.2026,-627.5112,-80.85216,0.031524125,-98.27167,-93.301895
100.0,349754,0.03414864,0.1816295,[-0.611  0.934 -0.666  0.245 -0.039],17.07,1.3773946,-92.97844,1.0006582,16.399399,1570.9413814544678,100,20600,-108.2359041668555,206,0.99756134,3.0277917,1.0834883,,99.3786,0.9074206,1.0009962,-646.7598,-646.8822,-78.30495,0.029144308,-97.52716,-92.76411
100.0,351465,0.034270838,0.1820652,[-0.614  0.935 -0.666  0.246 -0.042],17.11,1.3818364,-93.16709,1.0048225,45.829613,1579.3745002746582,100,20700,-108.50027764361852,207,0.9860879,2.8988993,1.2376153,,99.38366,0.8371906,1.0070343,-626.1635,-626.8185,-83.14193,0.065476745,-99.25444,-91.94395
100.0,353169,0.034095682,0.18151325,[-0.624  0.935 -0.666  0.248 -0.037],17.04,1.3794407,-93.164276,1.0013043,17.757833,1586.9187688827515,100,20800,-108.42509147756651,208,0.99533594,2.9848824,1.0861012,,99.365005,0.8907387,1.0016482,-728.6728,-728.9153,-81.93697,0.03838599,-97.180115,-92.73277
100.0,354846,0.03354919,0.18009764,[-0.622  0.935 -0.666  0.247 -0.039],16.77,1.3812128,-93.34735,1.0004244,9.320842,1594.2975454330444,100,20900,-108.37888479150922,209,0.9968881,2.7616682,1.0584891,,99.393875,0.9180906,1.0014682,-640.5563,-640.7185,-85.16572,0.019772349,-97.51076,-93.06081
100.0,356500,0.033100042,0.17895907,[-0.624  0.935 -0.668  0.249 -0.038],16.54,1.37804,-93.483116,1.0012382,20.613514,1601.472817659378,100,21000,-108.31876444913398,210,0.9920841,2.8934515,1.0960122,,99.357216,0.87542146,1.0059942,-633.71844,-634.1071,-83.79745,0.03870098,-97.68207,-92.762886
100.0,358243,0.03488168,0.18354051,[-0.625  0.934 -0.668  0.246 -0.041],17.43,1.3812993,-92.85991,1.0012488,18.468054,1609.1717188358307,100,21100,-108.45340660646221,211,0.9919316,3.0747962,1.0680876,,99.39013,0.9225417,1.0039202,-652.69604,-653.09174,-84.5472,0.029800884,-97.40955,-92.16427
100.0,359868,0.032510433,0.17738011,[-0.622  0.933 -0.669  0.248 -0.038],16.25,1.3829064,-93.61764,1.0008132,10.941108,1616.8599061965942,100,21200,-108.197078296586,212,0.99602157,2.3598533,1.0630244,,99.423294,0.88512105,1.0025553,-647.34375,-647.52136,-84.88629,0.025007606,-97.37627,-93.26449
100.0,361538,0.03343123,0.17983994,[-0.622  0.933 -0.668  0.247 -0.036],16.7,1.3847675,-93.3435,1.00192,23.847061,1624.5346643924713,100,21300,-108.31607522814149,213,0.9908916,2.7383122,1.1351316,,99.38356,0.8948342,1.005849,-619.3728,-619.7847,-84.87676,0.041014142,-98.181435,-92.54715
100.0,363275,0.034773685,0.18329112,[-0.619  0.933 -0.669  0.251 -0.034],17.37,1.3833281,-93.38575,1.0025036,21.940437,1632.5380470752716,100,21400,-108.982457814938,214,0.9923354,2.996112,1.1281984,,99.38517,0.8615139,1.0045495,-626.69415,-627.0371,-85.23597,0.044977814,-97.530106,-92.67782
100.0,364953,0.033602268,0.18032068,[-0.62   0.93  -0.669  0.252 -0.036],16.78,1.3862642,-93.23954,1.0029653,27.584196,1638.435854434967,100,21500,-108.27750512391187,215,0.9867749,3.1456847,1.137507,,99.38575,0.8824358,1.013481,-646.4798,-647.1433,-81.1702,0.044270366,-97.58463,-92.07194
100.0,366716,0.035283502,0.18456429,[-0.627  0.927 -0.672  0.254 -0.033],17.63,1.3843265,-93.09124,1.0024991,24.566717,1647.5004303455353,100,21600,-108.90270004416627,216,0.9904001,3.101212,1.1348796,,99.4122,0.85099554,1.0066355,-670.7474,-671.171,-81.556564,0.040701315,-97.161194,-92.257515
100.0,368408,0.033934984,0.18131883,[-0.629  0.925 -0.672  0.252 -0.035],16.92,1.385199,-93.68538,1.0086635,67.98118,1654.9697444438934,100,21700,-108.91336657299787,217,0.9700627,2.7094495,1.1485026,,99.374405,0.75533235,1.0119553,-691.569,-693.20135,-87.05028,0.08594301,-97.57475,-91.00228
100.0,370056,0.032969754,0.1785782,[-0.622  0.925 -0.675  0.253 -0.034],16.48,1.3818288,-93.84951,1.0004964,7.6291,1662.9227406978607,100,21800,-108.68495040202211,218,0.9950697,2.2471483,1.0575261,,99.35467,0.9043379,1.0016874,-698.1089,-698.3475,-87.166336,0.02344881,-97.25676,-93.39103
100.0,371777,0.034438495,0.18240501,[-0.622  0.926 -0.674  0.253 -0.037],17.21,1.3773942,-93.0316,1.0009581,15.054562,1671.009855747223,100,21900,-108.43736484852384,219,0.9931721,2.7367175,1.0668044,,99.37458,0.8549402,1.002358,-687.10724,-687.4208,-85.357834,0.035269402,-97.00659,-92.41959
100.0,373428,0.03305332,0.17887318,[-0.621  0.926 -0.673  0.253 -0.042],16.51,1.3817202,-93.19421,1.0030639,29.652475,1678.904641866684,100,22000,-107.97689706564114,220,0.9904288,2.9266434,1.1359036,,99.39897,0.8742705,1.0048646,-633.32294,-633.81824,-81.46001,0.05061321,-97.55781,-92.3388
100.0,375108,0.033626314,0.18033488,[-0.631  0.927 -0.673  0.255 -0.037],16.8,1.3866903,-93.24199,1.0022053,21.577477,1687.0538036823273,100,22100,-108.27721167121986,221,0.99068415,3.079018,1.1038232,,99.38269,0.8829202,1.0031592,-640.1071,-640.61316,-81.81313,0.04062408,-97.67813,-92.39887
100.0,376827,0.034476552,0.18271892,[-0.635  0.926 -0.673  0.255 -0.032],17.19,1.3819286,-93.86345,1.007413,62.125637,1694.422173500061,100,22200,-109.37777438380698,222,0.97761697,2.55265,1.1998434,,99.38626,0.7738745,1.0271784,-596.0366,-597.1152,-84.71099,0.084042124,-97.64133,-91.82741
100.0,378492,0.03335087,0.17969665,[-0.632  0.933 -0.669  0.255 -0.037],16.65,1.387724,-93.411736,1.0022204,23.0132,1702.052000761032,100,22300,-108.34007234648453,223,0.98713076,2.7294528,1.1398501,,99.35031,0.7423168,1.012179,-595.9974,-596.66345,-83.63506,0.043607187,-97.78481,-92.27671
100.0,380163,0.033457153,0.17992614,[-0.633  0.93  -0.674  0.255 -0.031],16.71,1.3841414,-93.05958,1.0023669,34.41346,1709.8906054496765,100,22400,-108.00918503090969,224,0.9864689,2.9318364,1.101338,,99.37781,0.80652195,1.0041636,-670.4392,-671.13934,-80.666725,0.05526347,-97.33962,-91.86244
100.0,381865,0.034045722,0.18136376,[-0.629  0.928 -0.677  0.255 -0.035],17.02,1.3862025,-93.05206,1.000338,12.910359,1718.1635642051697,100,22500,-108.26773329188671,225,0.99819857,2.9935124,1.0486455,,99.36801,0.96502966,1.0005243,-646.8699,-646.9558,-79.67119,0.016886057,-97.60263,-92.90264
100.0,383531,0.033321254,0.17948417,[-0.631  0.927 -0.678  0.256 -0.033],16.66,1.3857353,-92.792854,1.0001258,10.570279,1726.415295124054,100,22600,-107.66786424848475,226,0.9995487,3.0248184,1.0304087,,99.35668,0.97205794,1.0001814,-653.00684,-653.02466,-84.13848,0.01104591,-97.0936,-92.758896
100.0,385242,0.03422257,0.18181424,[-0.631  0.927 -0.678  0.256 -0.033],17.11,1.3851411,-92.95688,1.0001554,11.677011,1734.1132986545563,100,22700,-108.25384892637462,227,0.99869704,3.1118731,1.029529,,99.38437,0.9401649,1.0010506,-653.1289,-653.18866,-82.46344,0.0124299405,-97.76815,-92.8419
100.0,386943,0.034051225,0.18144748,[-0.632  0.925 -0.679  0.255 -0.034],17.01,1.3905369,-93.24945,1.0017233,23.376278,1739.9707834720612,100,22800,-108.49109065342762,228,0.99319446,3.086335,1.1275591,,99.387245,0.91305786,1.0027645,-604.206,-604.5056,-82.74948,0.03859967,-97.37047,-92.65255
100.0,388669,0.034546297,0.1826941,[-0.63   0.927 -0.677  0.254 -0.028],17.26,1.3924636,-93.00893,1.001523,18.78786,1748.076601266861,100,22900,-108.44775172152437,229,0.9935779,3.1550307,1.0904056,,99.39005,0.9125258,1.0030165,-611.6925,-611.9898,-82.03829,0.031713147,-97.4354,-92.43815
100.0,390366,0.03394735,0.18112089,[-0.626  0.926 -0.675  0.252 -0.027],16.97,1.3901019,-93.01021,1.0005324,15.035433,1755.2904074192047,100,23000,-108.19227264067615,230,0.996972,3.0406084,1.0449277,,99.37806,0.9173921,1.0014272,-676.5703,-676.68774,-83.45929,0.022285245,-97.77501,-92.76721
100.0,392091,0.03453891,0.18271081,[-0.625  0.926 -0.675  0.254 -0.029],17.25,1.3891258,-93.48179,1.0019786,28.189157,1763.332088470459,100,23100,-109.00846757555338,231,0.98664033,2.765697,1.098523,,99.36185,0.77746665,1.0066015,-687.2688,-687.8709,-83.102234,0.047687303,-97.51245,-92.3287
100.0,393774,0.033664092,0.18037307,[-0.627  0.927 -0.673  0.249 -0.03 ],16.83,1.3882991,-93.40169,1.0004736,13.995997,1772.444163799286,100,23200,-108.51245494775083,232,0.9979753,3.1623325,1.0446105,,99.35735,0.94346815,1.0008512,-676.97064,-677.0792,-82.139084,0.02177255,-97.71846,-93.228584
100.0,395432,0.033213217,0.17933975,[-0.624  0.927 -0.673  0.25  -0.031],16.58,1.3867207,-93.65332,1.0046546,34.44826,1780.4403991699219,100,23300,-108.54819241244606,233,0.98832583,3.0836477,1.1580976,,99.38367,0.82857513,1.0080366,-612.07947,-612.6342,-82.21734,0.05717648,-97.519516,-92.599396
100.0,397152,0.034405444,0.1822884,[-0.613  0.924 -0.676  0.249 -0.032],17.2,1.3870935,-93.3517,1.0002061,12.429396,1788.3423948287964,100,23400,-108.79749441385864,234,0.9979186,3.0483377,1.0443444,,99.36797,0.9283402,1.00084,-692.7721,-692.8677,-82.78953,0.016218854,-97.4538,-93.168526
100.0,398827,0.03354899,0.18020824,[-0.612  0.923 -0.677  0.249 -0.032],16.75,1.3891308,-93.898224,1.0048846,48.17665,1796.2335102558136,100,23500,-108.99351312921561,235,0.9813521,2.6719358,1.1839345,,99.37558,0.8152409,1.0113254,-671.0259,-671.97797,-84.82096,0.06925381,-97.78273,-92.227486
