TimeElapsed,EpRewMean,ReturnStepMax,MeanD2w0t,MinD2w0t,MeanEntropy,Weights,InitialReturnMin,StdIW,ReturnMeanIW,EmpiricalD2,ReturnStepMaxmin,TimestepsSoFar,MinIW,InitialReturnMean,InitialBound,MaxD2w0t,EpThisIter,Bound,MeanIW,StdD2w0t,J_sample_variance,InitialReturnStd,InitialReturnMax,EpLenMean,MaxIW,Iteration,EpisodesSoFar
1511.7169926166534,-57.737973749778384,100.0,78.50427,,1.1636854,[-0.867 -0.345 -0.137 -0.313 -0.254],-65.09577,3.9561117,-13.610305,580.3201,99.0,986831,0.0003421668,-17.669666,-18.606329,3290.7703,100,-14.989119,1.1739393,235.92587,148.16109,14.444277,5.422867,387.68,86.84005,31,3100
1579.9762606620789,-43.99604278737618,100.0,7.5374956,,1.1600199,[-0.874 -0.344 -0.119 -0.31  -0.255],-71.396194,1.9295815,-15.874107,27.312231,99.0,1032549,0.0019271671,-16.338747,-17.052479,84.906746,100,-16.719292,1.1173322,9.214383,145.641,10.688801,1.0746226,457.18,33.44468,32,3200
1650.368206501007,-31.167678342774835,100.0,1133.6376,,1.1378355,[-0.876 -0.347 -0.112 -0.298 -0.259],-41.142902,2.2638786,-11.273366,10992.157,99.0,1080610,8.526726e-06,-13.961025,-14.466648,93586.28,100,-12.462896,0.6654441,3157.8577,160.4358,9.143576,6.0027723,480.61,80.17174,33,3300
1712.4612653255463,-49.309445778262415,100.0,595.4353,,1.146476,[-0.853 -0.345 -0.113 -0.323 -0.281],-64.79567,1.604264,-11.803403,5713.1323,99.0,1121873,6.0024713e-06,-15.823565,-16.623493,46051.14,100,-13.316729,0.6453475,2516.2747,257.18652,13.898693,7.187945,412.63,37.5659,34,3400
1780.6152665615082,-38.96316721785537,100.0,63.23035,,1.148893,[-0.851 -0.324 -0.094 -0.316 -0.273],-65.80244,1.3495574,-11.649882,429.0511,99.0,1167346,0.0001552015,-13.035374,-13.6674595,3318.7695,100,-12.540761,0.8107064,169.03897,95.9082,11.515648,7.8559685,454.73,21.79596,35,3500
1850.1613705158234,-27.849607766958048,100.0,1422.6514,,1.1463797,[-0.852 -0.324 -0.076 -0.311 -0.27 ],-45.47078,2.0191498,-9.964372,15903.674,99.0,1214448,1.5806302e-06,-12.900134,-13.351929,210953.64,100,-10.927114,0.83389515,6760.203,159.53548,9.216363,11.097216,471.02,67.99046,36,3600
1924.548984527588,-15.767408927824015,1.0,13389.47,1.0016117,1.1738607,[-0.832 -0.313 -0.055 -0.297 -0.273],-44.73985,3.8616147,-4.065868,166072.05,,1264448,6.5945756e-06,-10.806018,-11.061807,1424500.1,100,-5.1650085,0.9192425,55334.38,2165.3523,8.810725,17.187412,500.0,94.1563,37,3700
1989.418442249298,-35.311759678423776,100.0,4249541.5,,1.1669583,[-0.801 -0.297 -0.061 -0.311 -0.245],-56.57541,774.56104,63.9112,71753340.0,99.0,1308267,2.5803037e-10,-13.307265,-13.880115,1319457300.0,100,39.45582,39.23369,38142228.0,539129.6,11.066419,14.913221,438.19,42417.83,38,3800
2062.6925370693207,-22.744710168016844,100.0,591.58105,,1.1645229,[-0.805 -0.292 -0.045 -0.278 -0.252],-38.813835,1.7736081,-10.234615,5287.88,99.0,1357481,3.5697974e-07,-12.83501,-13.203989,49936.297,100,-10.970079,0.86033624,2309.723,140.34818,8.791493,4.0719795,492.14,35.80769,39,3900
2127.7293424606323,-35.34847850066315,100.0,61.26847,,1.1778698,[-0.804 -0.284 -0.059 -0.293 -0.254],-59.19171,1.756685,-10.660923,423.7462,99.0,1402043,0.00060899014,-12.901045,-13.474491,2899.628,100,-11.467293,0.89517087,151.50195,123.84713,10.410022,5.9096146,445.62,35.731346,40,4000
2200.1693782806396,-22.297027063462668,100.0,1132.9163,,1.2008089,[-0.824 -0.294 -0.07  -0.28  -0.241],-46.28586,2.3599179,-10.49044,11815.921,99.0,1451189,1.3329611e-06,-13.447205,-13.808921,104318.54,100,-11.26209,0.76667625,4370.9194,111.64035,8.066269,2.9357634,491.46,42.69701,41,4100
2256.4862489700317,-31.650037761015792,100.0,297.9252,,1.205949,[-0.779 -0.299 -0.061 -0.305 -0.218],-62.772064,3.6881864,-9.882167,2779.9126,99.0,1494976,8.201691e-06,-12.150386,-12.663833,20226.043,100,-10.739715,1.0176343,1064.5201,171.4577,12.002869,20.04307,437.87,111.07843,42,4200
2313.531045436859,-31.81696860950898,100.0,76850.945,,1.1977603,[-0.784 -0.294 -0.04  -0.314 -0.213],-50.432327,58.422943,4.327658,1084865.2,99.0,1538759,1.4642033e-06,-11.666526,-12.182681,14301349.0,100,-0.02296114,3.7541935,519473.78,27672.053,9.864201,6.8741245,437.83,2129.5232,43,4300
2378.718978404999,-17.256444151350287,100.0,26.188046,,1.1958002,[-0.759 -0.326 -0.021 -0.305 -0.221],-34.29408,1.6636062,-11.617499,145.4881,99.0,1588096,0.00013524412,-12.814462,-13.094406,420.73578,100,-11.978458,0.82865447,40.999172,76.88039,8.101806,8.024563,493.37,39.572754,44,4400
2437.597195625305,-23.753071651538104,100.0,400.07523,,1.1948262,[-0.757 -0.316 -0.009 -0.317 -0.223],-52.52035,2.6433668,-11.9830065,3454.1921,99.0,1634121,4.3358734e-05,-13.735765,-14.121103,29259.69,100,-12.666136,0.77909094,1533.0001,149.01244,12.159404,15.327584,460.25,137.34825,45,4500
2497.015981912613,-24.85633940858868,100.0,1.4080584,,1.1956674,[-0.757 -0.335 -0.028 -0.33  -0.224],-63.78822,0.65626943,-12.723226,2.2493844,99.0,1679736,0.06928525,-13.011947,-13.415182,3.078259,100,-13.141638,0.94300514,0.5917983,91.572334,11.065045,8.7456045,456.15,7.345244,46,4600
2558.4523317813873,-14.755063463081113,100.0,235.87547,,1.1939486,[-0.756 -0.338 -0.024 -0.324 -0.223],-66.32472,1.0604521,-10.806122,1913.5133,99.0,1727099,3.805397e-05,-12.495404,-12.734771,15038.676,100,-11.204122,0.6126558,740.667,118.71948,12.360497,7.173295,473.63,20.65182,47,4700
2622.2485387325287,-15.821336035651306,100.0,2013.672,,1.2070563,[-0.762 -0.34  -0.005 -0.317 -0.225],-46.886723,3.5184596,-11.823741,37213.02,99.0,1776521,0.00013769328,-13.918757,-14.175422,2042632.2,100,-12.333405,0.9748658,24250.281,102.17008,8.589244,5.475758,494.22,154.08534,48,4800
2683.610292673111,-17.85253955705341,100.0,355.41864,,1.1445314,[-0.712 -0.362  0.012 -0.339 -0.212],-42.738026,2.280796,-9.774023,2875.9934,99.0,1823980,1.3535991e-07,-12.513605,-12.803222,11671.701,100,-10.345612,0.8222131,731.75244,212.23813,8.568049,11.7099905,474.59,44.269264,49,4900
2740.6894795894623,-36.845384975811584,100.0,39347.383,,1.1317298,[-0.716 -0.384  0.014 -0.372 -0.274],-53.798252,743.6116,1.0164388,507723.1,99.0,1867259,1.6340779e-07,-14.328822,-14.926549,8957941.0,100,-3.3658323,31.73108,269530.0,12769.169,12.0752325,8.032748,432.79,46849.47,50,5000
2792.3013260364532,-47.90877411310069,100.0,51.23742,,1.1269814,[-0.678 -0.412 -0.002 -0.389 -0.287],-62.307907,1.8918637,-10.088405,340.7415,99.0,1906590,0.0004827424,-14.1452675,-14.922474,1595.5614,100,-11.286987,0.74824345,114.73485,107.12624,13.628426,14.901257,393.31,34.39239,51,5100
2853.5068163871765,-22.272484991389398,100.0,99.931,,1.117683,[-0.682 -0.421  0.005 -0.374 -0.292],-49.837654,14.456643,-9.3520155,731.14014,99.0,1953249,0.00023982985,-12.213649,-12.574967,1950.5538,100,-9.892365,1.7849967,195.0963,368.33,10.037209,5.687614,466.59,510.67386,52,5200
2914.6840188503265,-23.767403400815223,100.0,3.6009028,,1.1191763,[-0.727 -0.404  0.004 -0.381 -0.301],-33.76507,0.96790415,-11.172503,10.7308655,99.0,2000024,0.003068679,-11.618343,-12.003914,21.246733,100,-11.594142,0.87138194,3.4064784,63.236973,8.621628,9.166937,467.75,17.222467,53,5300
2973.5252919197083,-22.809589756244442,100.0,74459.055,,1.1216958,[-0.73  -0.406 -0.007 -0.38  -0.3  ],-48.58637,69.91083,-4.3108845,1103816.2,99.0,2045898,6.253188e-08,-13.042225,-13.412256,9489430.0,100,-7.0151396,4.981923,358282.22,5722.3022,10.278789,6.629502,458.74,3816.5486,54,5400
3036.709218263626,-19.9443228489869,100.0,4405271.0,,1.0465324,[-0.738 -0.443 -0.023 -0.378 -0.297],-63.434658,4594.4404,559.3648,77994190.0,99.0,2094473,2.3399158e-11,-12.07623,-12.399779,2286223400.0,100,547.0829,208.9789,45106164.0,32010936.0,9.575938,14.82027,485.75,253347.97,55,5500
3095.2387154102325,-29.60432821055163,100.0,673.2291,,1.0462701,[-0.702 -0.424 -0.014 -0.398 -0.372],-69.52868,1.8922378,-8.816458,6937.3184,99.0,2138970,6.9059497e-06,-11.556945,-12.037205,80279.234,100,-9.761722,0.8486864,3007.0698,210.06317,11.877412,21.006567,444.97,45.164562,56,5600
3154.904063463211,-32.52664844417256,100.0,8.490058,,1.0460514,[-0.705 -0.438  0.006 -0.407 -0.373],-69.04494,1.0657722,-11.360618,33.48117,99.0,2183701,0.0017831048,-13.273371,-13.801038,69.99776,100,-11.999984,0.8006956,10.114144,95.52691,12.086177,3.5948954,447.31,18.39679,57,5700
3217.9499168395996,-14.894304791735902,100.0,1431.228,,1.0512719,[-0.708 -0.445  0.005 -0.396 -0.373],-42.58052,2.2553623,-9.855739,15481.258,99.0,2232552,9.057197e-06,-10.97951,-11.221135,139864.67,100,-10.387575,0.838872,5488.188,154.94238,8.597308,6.7420864,488.51,74.38393,58,5800
3276.6268997192383,-34.89543973385359,100.0,54.5391,,1.0522372,[-0.71  -0.443 -0.014 -0.403 -0.368],-68.04657,1.8689196,-11.334457,360.34586,99.0,2277633,0.00033021325,-12.738645,-13.304741,987.9577,100,-12.154669,0.7380833,100.73041,78.5437,10.993892,8.613286,450.81,42.98849,59,5900
3339.5724155902863,-19.456853273428486,100.0,98.66137,,1.0621336,[-0.712 -0.452 -0.02  -0.387 -0.367],-32.441456,1.2398741,-11.775633,733.9972,99.0,2326413,0.00016755665,-13.100774,-13.416415,3291.8628,100,-12.225765,0.6298353,233.90227,76.24418,7.208235,7.3503327,487.8,28.612814,60,6000
3398.382509946823,-24.365661976306587,100.0,221.72984,,1.0992393,[-0.706 -0.463 -0.036 -0.386 -0.357],-64.47457,1.5824889,-13.427566,1711.4059,99.0,2373681,3.464966e-05,-15.600277,-15.995552,4129.7007,100,-14.111689,0.75470006,434.12836,123.1247,11.906426,4.0573153,472.68,28.627258,61,6100
3455.6479070186615,-19.30653883907866,100.0,1888.9934,,1.0932983,[-0.731 -0.466 -0.025 -0.399 -0.32 ],-65.831,9.104128,-9.19721,21795.168,99.0,2421834,3.4667937e-05,-12.209356,-12.52256,328106.25,100,-9.921415,1.240857,10305.855,220.51543,11.125842,9.598108,481.53,311.20648,62,6200
3515.4683396816254,-16.407059928106595,100.0,883.82104,,1.0897335,[-0.715 -0.441 -0.007 -0.375 -0.326],-46.936996,4.6780076,-11.023757,8254.202,99.0,2471425,5.2162063e-06,-13.473629,-13.739795,26673.055,100,-11.578212,1.2405784,2047.587,120.40981,8.368141,3.7620988,495.91,81.31494,63,6300
3572.2641565799713,-16.656677244408844,100.0,486.85657,,1.0643333,[-0.718 -0.421  0.002 -0.388 -0.329],-62.81082,1.4828095,-8.854474,4176.7065,99.0,2519667,8.070825e-06,-11.404119,-11.674334,13458.514,100,-9.385519,0.6455618,1139.6255,274.0909,9.658451,10.3428545,482.42,38.5002,64,6400
3620.8399295806885,-50.842376469301406,100.0,113.27045,,1.0450728,[-0.733 -0.401 -0.006 -0.398 -0.355],-58.976166,1.8372182,-9.343859,806.77924,99.0,2560135,1.4161943e-05,-13.495927,-14.320724,3245.157,100,-10.777757,0.7201187,271.90955,187.57973,12.102268,17.96725,404.68,47.592865,65,6500
3679.167776107788,-16.200241352517732,100.0,311.02493,,1.0390624,[-0.735 -0.394 -0.001 -0.373 -0.374],-65.33871,3.2658513,-8.766049,2948.5862,99.0,2608653,7.637581e-06,-11.579799,-11.842609,32036.584,100,-9.199121,0.89368016,1254.6376,98.99586,9.54688,11.624903,485.18,84.04935,66,6600
3736.008847951889,-29.499919016772786,100.0,55.2249,,1.0444312,[-0.735 -0.414  0.018 -0.387 -0.38 ],-50.201424,1.7472565,-11.86853,388.98987,99.0,2655711,4.164344e-05,-12.950083,-13.42865,1554.8464,100,-12.507835,0.80674237,129.17744,72.60603,8.488099,6.0354996,470.58,35.411068,67,6700
3791.6092829704285,-24.9958452831023,100.0,243.76564,,1.0404114,[-0.735 -0.411  0.001 -0.382 -0.375],-45.493866,13.591201,-11.911967,1915.2714,99.0,2702808,6.0125662e-06,-12.991006,-13.396504,13174.812,100,-12.603909,1.6383122,750.16254,131.02937,8.465118,2.8800712,470.97,481.63245,68,6800
3845.3471825122833,-31.151456161744687,100.0,45830.406,,1.0298166,[-0.735 -0.417 -0.016 -0.39  -0.379],-65.0662,7.2066865,2.5102348,614161.3,99.0,2747807,6.402541e-08,-11.877874,-12.383232,8732440.0,100,-1.0298138,1.3086551,249548.8,10149.019,10.539086,10.187277,449.99,188.79353,69,6900
3896.704388141632,-38.690125496049674,100.0,8469920.0,,0.9862976,[-0.76  -0.474 -0.013 -0.442 -0.389],-62.00391,1142.086,93.585144,182427220.0,99.0,2790827,2.7664422e-09,-13.856464,-14.48412,2345458000.0,100,56.586693,48.1946,64355140.0,1136268.9,10.588307,9.5279045,430.2,55962.758,70,7000
3956.93416929245,-18.128827821391425,100.0,48781.04,,0.99511516,[-0.757 -0.524  0.006 -0.453 -0.433],-40.488213,21.600214,-1.6184736,693994.9,99.0,2840032,1.802035e-08,-11.421754,-11.715852,9496038.0,100,-3.6495466,1.9112093,231844.86,8373.958,8.641933,10.888249,492.05,807.6968,71,7100
4014.680592060089,-25.987758614175,100.0,372.0009,,0.99820477,[-0.804 -0.563  0.004 -0.498 -0.424],-53.836296,2.5514913,-10.312887,3187.0994,99.0,2888419,1.9362942e-06,-12.463646,-12.885236,22577.21,100,-11.094791,0.82538205,1156.6835,72.588806,8.740629,7.1376834,483.87,50.607628,72,7200
4064.2357630729675,-49.652472749087686,100.0,10.002048,,0.99788845,[-0.793 -0.559 -0.011 -0.506 -0.421],-64.818985,1.0846313,-12.566049,46.24276,99.0,2929934,0.00024567137,-14.91943,-15.724923,228.81422,100,-13.523014,0.85687685,19.039564,83.40627,11.829222,4.052394,415.15,11.356094,73,7300
4117.773460149765,-33.436344375738855,100.0,73.07573,,0.9964536,[-0.806 -0.563 -0.021 -0.497 -0.421],-66.13186,2.2326777,-10.93522,474.58743,99.0,2974225,0.0003684705,-14.533984,-15.076409,1967.2147,100,-11.778376,0.6529605,152.44217,66.6555,11.379488,14.505125,442.91,98.00333,74,7400
4175.26478600502,-23.43737667036453,100.0,5518858.0,,0.994591,[-0.808 -0.569 -0.014 -0.484 -0.423],-67.72938,41.498703,45.74472,125276280.0,99.0,3022982,7.334166e-12,-13.640129,-14.020346,2483182300.0,100,30.03037,2.2001677,41131080.0,308087.16,11.29935,12.1346035,487.57,3212.664,75,7500
4232.4109609127045,-30.43958840509694,100.0,754.6218,,0.99545276,[-0.809 -0.559  0.008 -0.502 -0.424],-50.2053,3.8290737,-10.961025,7963.615,99.0,3070001,6.480185e-05,-12.729589,-13.2234,46464.85,100,-11.906122,1.2938287,2966.9438,99.15558,8.559078,11.007716,470.19,84.3263,76,7600
4286.330410718918,-34.03345441849989,100.0,152.07454,,1.0029203,[-0.809 -0.558 -0.012 -0.499 -0.424],-49.881126,2.537106,-11.752655,1234.9187,99.0,3115532,2.6357116e-06,-13.435594,-13.987704,6634.8213,100,-12.598422,0.8557061,493.88232,111.778534,10.26232,17.986374,455.31,65.23873,77,7700
4337.557346343994,-42.99220577969555,100.0,29.307928,,0.9990236,[-0.809 -0.561 -0.029 -0.497 -0.416],-74.22247,1.220737,-11.121752,169.97049,99.0,3159008,0.00015125562,-13.6151085,-14.312555,743.00195,100,-12.064233,0.81951624,57.56524,136.59627,12.5448675,7.655409,434.76,18.420622,78,7800
4393.164474487305,-29.462350899806808,100.0,30.19779,,1.003428,[-0.815 -0.557 -0.039 -0.479 -0.42 ],-71.17088,4.2116003,-9.52019,212.10907,99.0,3205989,0.00010635557,-11.382262,-11.860218,1513.446,100,-10.122647,1.1983992,90.41639,165.85387,12.331106,20.412336,469.81,127.841835,79,7900
4449.011401414871,-30.168796632876294,100.0,284.43753,,1.005042,[-0.792 -0.58  -0.024 -0.493 -0.415],-66.29792,1.2754081,-11.840022,2413.065,99.0,3252604,2.3426783e-05,-13.750099,-14.239514,18561.822,100,-12.659552,0.6848609,1096.23,82.85342,10.08805,1.9066284,466.15,35.607185,80,8000
4508.228204488754,-22.2503445159778,100.0,665500.6,,1.0224535,[-0.775 -0.57  -0.006 -0.481 -0.414],-75.03734,124.32013,20.779968,11880772.0,99.0,3301590,5.764741e-08,-12.789692,-13.150651,124687740.0,100,15.020611,8.0765915,4357094.0,100975.49,9.701079,10.595271,489.86,5994.113,81,8100
4565.721026420593,-30.563261158888096,100.0,2170.1392,,1.022615,[-0.768 -0.561 -0.031 -0.467 -0.397],-37.082928,0.9951622,-11.340446,22009.795,99.0,3349447,2.5385566e-06,-14.339299,-14.835116,68603.375,100,-12.713711,0.45945936,5650.5054,340.95227,8.993401,16.887537,478.57,19.56368,82,8200
