MeanEntropy,MeanIW,EpLenMean,ReturnStepMax,MaxD2w0t,EntropyCoefficient,Iteration,InitialReturnMean,InitialReturnMin,ReturnStepMaxmin,MinIW,EmpiricalD2,InitialReturnStd,StdD2w0t,InitialReturnMax,EpThisIter,TimestepsSoFar,StdIW,MaxIW,Bound,InitialBound,EpisodesSoFar,TimeElapsed,Weights,MeanD2w0t,MinD2w0t,ReturnMeanIW,EpRewMean,J_sample_variance
2.0175593,1.0150295,152.78,100.0,1.1113733,10.0,81,2.822876e-06,-33.98964,97.677505,0.6639191,1.0365589,19.312504,0.47151178,39.005573,100,478975,0.17451039,1.9405328,-53.732094,-54.279335,8100,1154.8619210720062,[-0.797 -0.958 -0.306 -0.668  0.604],0.3126582,,26.411161,-101.02589179393932,405.8691
2.024098,1.0104723,169.95,100.0,1.1873189,10.0,82,-1.2016296e-06,-46.510014,97.7408,0.5664498,1.0638661,18.981804,0.4921295,47.451984,100,495970,0.24311718,3.266241,-54.29562,-55.04261,8200,1184.6936602592468,[-0.805 -0.962 -0.307 -0.663  0.599],0.35286808,,26.091051,-107.00086200887075,434.71198
2.029356,0.99795735,154.81,100.0,1.1439302,10.0,83,2.2125244e-06,-40.943623,97.65384,0.6542891,1.0476617,17.415735,0.47532335,38.324154,100,511451,0.20409538,2.4010735,-53.47546,-54.24529,8300,1211.527983903885,[-0.809 -0.97  -0.303 -0.663  0.605],0.3181616,,26.633087,-104.19973317329078,329.6586
2.0352192,1.0655366,172.51,100.0,1.2159213,10.0,84,8.5830686e-07,-46.170204,97.77168,0.5403521,1.0817677,19.257519,0.49996987,42.50644,100,528702,0.3307212,3.9674149,-56.59727,-57.559742,8400,1242.521722316742,[-0.821 -0.97  -0.302 -0.657  0.61 ],0.36238363,,23.855099,-105.94862681733939,419.9995
2.036446,1.0029609,193.99,100.0,1.0669589,10.0,85,2.1362305e-06,-45.390778,97.95395,0.5823318,1.0252628,19.463306,0.4959954,33.782032,100,548101,0.13899423,1.6223521,-65.65442,-65.95987,8500,1275.0252442359924,[-0.827 -0.978 -0.296 -0.657  0.616],0.3948438,,14.110885,-101.46215715347347,386.45944
2.0439255,1.0780108,186.35,100.0,1.3996041,10.0,86,-3.1280517e-06,-36.569748,97.900406,0.45532736,1.1376979,18.89358,0.5292963,52.192345,100,566736,0.44085476,5.9050894,-61.598206,-63.124355,8600,1302.8188347816467,[-0.829 -0.98  -0.291 -0.657  0.618],0.4061653,,19.26806,-102.45401177279551,478.42273
2.049077,1.0670193,194.74,100.0,1.2858057,10.0,87,9.155273e-07,-38.373806,97.93729,0.4752916,1.0990411,18.91984,0.5214919,38.137646,100,586210,0.29817402,2.6054695,-62.4785,-63.905968,8700,1337.0192914009094,[-0.841 -0.983 -0.294 -0.645  0.625],0.41554257,,18.011938,-103.47721305959016,439.53223
2.0478556,1.0252403,200.98,100.0,1.0738986,10.0,88,2.2888183e-07,-48.88129,97.99875,0.7069967,1.0284861,16.755291,0.49787283,37.40066,100,606308,0.1356103,1.8161691,-62.85199,-63.255783,8800,1370.5593149662018,[-0.843 -1.002 -0.29  -0.652  0.63 ],0.40812027,,16.756311,-100.61519398180536,283.5754
2.04816,1.0021574,196.25,100.0,1.1780869,10.0,89,1.0299683e-06,-32.749386,97.9458,0.6062029,1.0626928,17.367794,0.50752264,32.659916,100,625933,0.21754324,2.3147807,-63.44441,-64.22778,8900,1403.7591607570648,[-0.857 -1.007 -0.292 -0.649  0.629],0.40754828,,16.479197,-103.4428910671577,316.92307
2.0498085,1.0126625,224.75,100.0,1.1327553,10.0,90,1.9073487e-07,-40.23025,98.09691,0.55542314,1.0543545,18.043055,0.5143917,35.57358,100,648408,0.21330033,3.0820324,-68.152756,-68.68065,9000,1440.9571120738983,[-0.867 -1.011 -0.289 -0.646  0.629],0.46449956,,11.683398,-101.48427668592832,323.95706
2.0468712,1.0036922,214.63,100.0,1.1395389,10.0,91,2.670288e-07,-36.23571,98.02872,0.5489179,1.0490946,18.156008,0.50909746,35.745213,100,669871,0.19187537,2.085049,-67.13496,-67.65192,9100,1474.1160144805908,[-0.868 -1.015 -0.285 -0.641  0.631],0.44127843,,12.616465,-104.23370450367233,337.22845
2.0485165,1.0065482,234.34,100.0,1.087516,10.0,92,-1.2969971e-06,-38.831314,98.12764,0.5839941,1.0331981,17.416798,0.510943,36.587337,100,693305,0.16429722,2.0702078,-68.721375,-69.01127,9200,1515.3498179912567,[-0.878 -1.015 -0.282 -0.637  0.628],0.47970837,,10.940733,-102.21521788076012,319.7767
2.0481043,0.9989075,219.54,100.0,1.1171142,10.0,93,-4.005432e-07,-40.419548,98.07683,0.52154267,1.0493598,18.309177,0.5121224,37.573627,100,715259,0.16073209,1.7636822,-69.00675,-69.53851,9300,1550.126558303833,[-0.876 -1.021 -0.286 -0.634  0.629],0.45282984,,10.797756,-101.33630676808369,345.79083
2.0451725,1.005805,266.56,100.0,1.0534717,10.0,94,-6.67572e-07,-37.490395,98.25342,0.5942642,1.0253918,16.21699,0.50671625,31.621153,100,741915,0.13286872,1.7590129,-71.93524,-72.15486,9400,1593.0169775485992,[-0.882 -1.03  -0.287 -0.631  0.629],0.5413998,,7.6728344,-99.50496486309584,272.26544
2.0461955,0.99523544,258.49,100.0,1.0170064,10.0,95,5.340576e-07,-35.283348,98.24545,0.6985758,1.008896,16.41238,0.50228155,35.299637,100,767764,0.08203425,1.267134,-75.87535,-75.953186,9500,1632.431900024414,[-0.884 -1.03  -0.283 -0.632  0.626],0.5196262,,3.5719256,-97.52159024749177,278.06772
2.046891,0.9965718,238.45,100.0,1.0799384,10.0,96,2.3841858e-06,-41.885944,98.17867,0.5874516,1.0309741,18.193064,0.5095908,36.695965,100,791609,0.1392297,1.5911491,-72.795555,-73.134476,9600,1668.9590728282928,[-0.882 -1.032 -0.284 -0.635  0.627],0.48644814,,6.837924,-97.92293102868447,323.85437
2.0429738,1.0107036,217.19,100.0,1.0536813,10.0,97,2.3269654e-06,-40.738686,98.06938,0.68313,1.0230795,17.902956,0.50237423,36.627876,100,813328,0.12632117,1.7124071,-68.02707,-68.31559,9700,1704.2707061767578,[-0.891 -1.042 -0.284 -0.638  0.628],0.4402045,,11.575013,-101.06064802552231,332.87982
2.0432818,1.0151187,237.7,100.0,1.0472518,10.0,98,1.7166137e-06,-39.397026,98.10773,0.6696252,1.0188757,17.423891,0.50559175,43.75821,100,837098,0.12291022,1.5852871,-68.81889,-69.04645,9800,1743.7615041732788,[-0.902 -1.043 -0.285 -0.635  0.624],0.4812525,,10.750983,-106.04576839573681,314.39975
2.0452302,1.0147003,247.79,100.0,1.0118943,10.0,99,6.8664554e-07,-37.038696,98.199875,0.79551715,1.0055985,17.295532,0.5018138,34.42327,100,861877,0.056575675,1.2454529,-71.21266,-71.29069,9900,1784.8924078941345,[-0.909 -1.047 -0.284 -0.638  0.625],0.49738953,,8.23407,-99.13163135410038,311.89383
2.0495558,0.9999183,244.45,100.0,1.033749,,100,-2.4414062e-06,-36.825024,98.146805,0.6646255,1.0164094,17.955555,0.50524527,30.203312,100,886322,0.10787509,1.6025138,-91.364296,-91.52339,10000,1823.1594457626343,[-0.912 -1.051 -0.285 -0.641  0.626],0.4941216,,8.630493,-104.2817224325652,327.01965
2.0461917,0.9847285,267.87,100.0,1.0618137,,101,2.1743774e-06,-40.142776,98.30347,0.5837765,1.0322341,16.306839,0.50759494,35.028137,100,913109,0.15337817,1.7067662,-96.63868,-97.01915,10100,1863.3239979743958,[-0.912 -1.053 -0.284 -0.64   0.631],0.5451459,,3.4056745,-93.2899164097207,251.4697
2.04687,0.98727375,265.15,100.0,1.0291231,,102,2.2888183e-07,-36.71996,98.241516,0.7218373,1.0136421,16.390135,0.5032313,41.627937,100,939624,0.08748499,1.3827993,-94.942986,-95.08087,10200,1907.6436190605164,[-0.923 -1.052 -0.284 -0.636  0.627],0.53468686,,5.002448,-100.55676467034182,254.58958
2.045648,1.0047147,282.95,100.0,1.0353552,,103,3.1852721e-06,-43.183475,98.31383,0.63276803,1.0190022,18.041664,0.5013132,37.659775,100,967919,0.11329874,1.5099447,-97.78527,-97.936806,10300,1950.9107329845428,[-0.926 -1.054 -0.284 -0.633  0.628],0.5723409,,2.1963046,-97.07674530180448,306.17422
2.0468798,1.0052631,273.79,100.0,1.0092661,,104,-2.670288e-06,-39.79719,98.25993,0.865032,1.0047404,15.610593,0.49920997,28.723768,100,995298,0.057421796,1.2497667,-95.15752,-95.20381,10400,1993.2865793704987,[-0.927 -1.055 -0.283 -0.63   0.627],0.54919946,,4.7252464,-101.31210001654355,246.51683
2.0478518,1.0016704,286.27,100.0,1.0043348,,105,1.1253356e-06,-43.387276,98.313644,0.89429563,1.0019836,17.046259,0.49532416,33.683598,100,1023925,0.03660564,1.1622952,-97.570045,-97.58606,10500,2037.9594111442566,[-0.928 -1.059 -0.282 -0.631  0.628],0.5732514,,2.2896602,-98.24180224542273,293.62076
2.0468712,1.0146232,295.44,100.0,1.0199729,,106,-1.0490418e-06,-53.929203,98.37076,0.77524006,1.0102096,16.074255,0.4948397,30.318003,100,1053469,0.07877675,1.5490297,-98.52203,-98.613304,10600,2082.739590883255,[-0.928 -1.059 -0.281 -0.631  0.629],0.59466547,,1.3945146,-92.95196943642031,262.32816
2.0466394,1.0152729,282.26,100.0,1.0593523,,107,2.8800964e-06,-34.209007,98.29378,0.7169722,1.0196598,17.36425,0.50079,37.106,100,1081695,0.12554677,1.9772784,-96.50118,-96.62278,10700,2125.7088866233826,[-0.932 -1.062 -0.28  -0.633  0.628],0.5701139,,3.4287457,-99.66964763336102,315.2233
2.0439465,1.0097265,273.71,100.0,1.0236515,,108,1.5258789e-06,-41.182896,98.26997,0.7699268,1.011629,17.522163,0.5013361,43.09791,100,1109066,0.07590187,1.4249889,-95.27619,-95.37709,10800,2170.845652103424,[-0.945 -1.056 -0.28  -0.63   0.628],0.55135226,,4.658743,-99.90722984160506,300.4133
2.0448472,0.9904543,254.38,100.0,1.0294139,,109,-4.959106e-07,-51.066986,98.22566,0.5984912,1.0112923,18.637243,0.5035272,36.108788,100,1134504,0.09333802,1.3997983,-95.16964,-95.37019,10900,2208.991973876953,[-0.947 -1.056 -0.278 -0.63   0.625],0.5124063,,4.7791395,-98.48788489311886,337.66544
2.0461514,1.0033077,272.22,100.0,1.0242056,,110,3.5095215e-06,-35.207832,98.25746,0.7745833,1.0102038,15.135484,0.5006673,33.951786,100,1161726,0.07853487,1.4350547,-93.47148,-93.54554,11000,2254.053940296173,[-0.939 -1.066 -0.276 -0.635  0.626],0.54731965,,6.429884,-101.06624933288828,233.13423
2.0439613,1.0004373,289.3,100.0,1.0106949,,111,3.4332274e-06,-41.46148,98.331024,0.8228422,1.0057639,17.574732,0.49556997,31.803871,100,1190656,0.056965802,1.2415061,-96.883835,-96.94697,11100,2302.234288930893,[-0.948 -1.066 -0.277 -0.634  0.627],0.58069366,,3.0063097,-96.76652932225903,312.44928
2.041933,1.0011611,304.83,100.0,1.0135313,,112,-4.196167e-07,-39.71134,98.35892,0.77689415,1.006626,16.13545,0.48984507,25.370459,100,1221139,0.061977245,1.3034102,-98.648506,-98.71345,11200,2345.7998039722443,[-0.948 -1.067 -0.276 -0.633  0.625],0.612177,,1.2404144,-97.70980850292658,258.5658
2.0458238,0.9949445,308.53,100.0,1.0233697,,113,-2.5177003e-06,-36.239487,98.35997,0.7146395,1.0134339,16.064623,0.49030337,32.791996,100,1251992,0.08803898,1.3642163,-99.65114,-99.76879,11300,2392.6787526607513,[-0.947 -1.071 -0.277 -0.633  0.623],0.62236667,,0.29893017,-98.73380228193093,265.21127
2.045604,1.0098664,323.81,100.0,1.0302169,,114,2.2506713e-06,-39.371902,98.42085,0.74301803,1.0134705,16.40005,0.4814831,31.861692,100,1284373,0.085795596,1.461757,-100.591866,-100.750244,11400,2442.650114774704,[-0.947 -1.074 -0.277 -0.636  0.627],0.652694,,-0.6733107,-93.76802448969507,285.03354
2.0437067,0.99934936,304.76,100.0,1.0270944,,115,8.392334e-07,-47.236607,98.38588,0.64399254,1.0127549,16.276018,0.49090508,30.144093,100,1314849,0.091052905,1.4102991,-96.875145,-97.102715,11500,2490.843172311783,[-0.955 -1.065 -0.278 -0.633  0.627],0.6133136,,3.0491822,-93.58069242264003,252.37378
2.042964,0.99818647,314.38,100.0,1.0525159,,116,-5.340576e-07,-44.31457,98.44119,0.65788233,1.0220963,16.930586,0.48869556,35.458317,100,1346287,0.10754197,1.4770628,-101.04479,-101.242165,11600,2541.0566878318787,[-0.968 -1.064 -0.281 -0.63   0.625],0.6359036,,-1.108816,-87.84009626553012,272.99976
2.0383813,0.9946108,280.21,100.0,1.0991986,,117,-1.2207031e-06,-33.63906,98.32237,0.5062627,1.0451926,15.679862,0.50979316,31.917334,100,1374308,0.19901425,2.0744364,-97.581154,-97.93084,11700,2585.564335346222,[-0.98  -1.062 -0.281 -0.627  0.624],0.5753524,,2.5944421,-94.93957146828798,234.5344
2.0354068,1.007595,299.02,100.0,1.027255,,118,3.4332277e-07,-44.743977,98.33771,0.69269866,1.0139949,14.815392,0.49446476,24.768145,100,1404210,0.08677288,1.3510246,-96.38309,-96.52223,11800,2630.7760004997253,[-0.982 -1.063 -0.278 -0.624  0.62 ],0.60309154,,3.561627,-99.01925668229606,217.68294
2.0371141,1.0050472,319.73,100.0,1.1274314,,119,-9.918213e-07,-42.64948,98.37181,0.5490233,1.051656,15.262927,0.49340346,30.254025,100,1436183,0.17801653,2.0262415,-96.01487,-96.441444,11900,2681.755241394043,[-0.987 -1.07  -0.28  -0.625  0.617],0.6567009,,4.1288123,-100.42664064635925,230.84926
