MaxIW,J_sample_variance,ReturnStepMaxmin,StdIW,Iteration,TimeElapsed,EpThisIter,EntropyCoefficient,MinD2w0t,StdD2w0t,ReturnStepMax,TimestepsSoFar,InitialReturnMax,Weights,MeanIW,InitialBound,EpRewMean,MeanEntropy,InitialReturnMean,ReturnMeanIW,InitialReturnMin,Bound,EpisodesSoFar,MinIW,EpLenMean,MeanD2w0t,EmpiricalD2,InitialReturnStd,MaxD2w0t
14.28112,188.43527,99.0,1.0250769,81,4333.7246696949005,100,10.0,,4.1600204,100.0,2066061,9.436387,[-0.888 -0.915 -0.321 -0.58  -0.393],0.84831274,-17.397211,-83.96648967407295,1.0584445,-24.31786,-22.650923,-66.32778,-15.925202,8100,0.00093893113,389.31,3.794595,11.793635,14.043555,19.727821
38.866135,231.02722,99.0,1.6814222,82,4412.406629085541,100,10.0,,49.83191,100.0,2105674,7.2589884,[-0.88  -0.93  -0.323 -0.579 -0.361],0.84445095,-14.8037405,-81.02516521194828,1.0551385,-22.168474,-18.416851,-71.289604,-12.501857,8200,0.0003677184,396.13,27.313034,152.7225,11.683683,332.12155
75.66967,185.99144,99.0,1.7479676,83,4479.253570556641,100,10.0,,79.45296,100.0,2141932,0.011458874,[-0.878 -0.922 -0.332 -0.593 -0.364],0.7973764,-15.23886,-77.48123162013772,1.0655706,-22.711359,-19.259031,-66.10809,-13.121408,8300,0.0015976228,362.58,31.148966,228.59583,14.342326,1566.8896
37.716545,267.46088,99.0,1.7833526,84,4555.090859651566,100,10.0,,36.871292,100.0,2180088,-6.320032,[-0.88  -0.909 -0.311 -0.579 -0.353],0.81309986,-19.054222,-88.78454868621955,1.056001,-26.181875,-21.46779,-68.323296,-15.7736435,8400,0.00019650467,381.56,20.650362,107.84651,13.017544,240.6858
5.897957,255.88486,99.0,0.5191336,85,4622.646504163742,100,10.0,,0.8953621,100.0,2212852,-0.8430009,[-0.884 -0.896 -0.312 -0.592 -0.363],0.8531601,-16.267355,-86.65004246469438,1.0679079,-23.384136,-21.396112,-67.510056,-14.396286,8500,0.09438838,327.64,1.0822058,2.1944363,14.537619,3.8403313
12.13521,475.87167,99.0,0.94172466,86,4684.554140806198,100,10.0,,22.008821,100.0,2243639,2.599072,[-0.849 -0.876 -0.296 -0.587 -0.351],0.68158406,-18.49975,-87.4906698855345,1.0262209,-25.702198,-21.00228,-71.82888,-15.27907,8600,0.00029466848,307.87,9.957025,60.613712,18.001757,279.7312
49.861935,280.99762,99.0,1.8531476,87,4743.293956756592,100,10.0,,29.514288,100.0,2272924,5.701011,[-0.814 -0.887 -0.3   -0.597 -0.393],0.8604483,-19.06969,-87.14999366737706,0.99866515,-25.868807,-21.45782,-70.27118,-16.322319,8700,0.0005269692,292.85,12.4600525,74.00559,18.8913,271.5292
12.97484,213.26045,99.0,0.95184934,88,4818.333233356476,100,10.0,,43.657856,100.0,2309245,1.4278877,[-0.835 -0.904 -0.296 -0.594 -0.42 ],0.7500206,-15.603591,-75.96394295595599,0.993011,-22.571653,-19.231936,-65.660126,-13.468106,8800,0.00039132728,363.21,17.397018,96.254005,13.717549,702.2506
13.541701,161.12553,99.0,1.1033643,89,4892.526206254959,100,10.0,,2.5389454,100.0,2345920,7.291732,[-0.83  -0.888 -0.273 -0.585 -0.426],0.98013365,-15.665891,-84.45586082304227,1.0125446,-22.239965,-20.316929,-64.19304,-14.009666,8900,0.02389915,366.75,2.507485,6.764358,13.123532,11.824496
14.93473,306.68826,99.0,1.1164429,90,4966.612682342529,100,10.0,,63.351955,100.0,2382547,6.197268,[-0.822 -0.879 -0.271 -0.569 -0.406],0.7228806,-18.622047,-86.54762718948433,1.018405,-25.308332,-20.329298,-71.205185,-15.223881,9000,8.228536e-05,366.27,30.050535,191.28613,13.620125,612.3655
62.0617,234.32187,99.0,2.388175,91,5039.445505142212,100,10.0,,16.015965,100.0,2416150,5.910024,[-0.816 -0.876 -0.283 -0.582 -0.401],0.9153275,-17.399958,-85.21636062757618,1.0226077,-24.197748,-21.787292,-67.49406,-15.770486,9100,0.0025473223,336.03,7.7241006,34.8591,16.112524,185.9646
13.357801,399.4293,99.0,1.004533,92,5111.665260314941,100,10.0,,8.496611,100.0,2452232,7.264033,[-0.819 -0.904 -0.3   -0.587 -0.396],0.84936,-14.396514,-79.03501480916464,1.0522752,-21.481962,-18.880898,-67.67277,-12.291511,9200,0.0044619497,360.82,5.8109775,22.198006,12.832327,54.22485
14.899932,328.83313,99.0,1.1580737,93,5178.052819490433,100,10.0,,49.307217,100.0,2484870,6.169567,[-0.787 -0.887 -0.283 -0.592 -0.367],0.8003294,-17.189007,-86.90285663942431,1.0824013,-24.258484,-19.167793,-70.92667,-13.155758,9300,0.00010815877,326.38,19.85292,151.84274,16.396149,609.2075
82.31501,286.366,99.0,2.8703942,94,5236.754056692123,100,10.0,,25.855114,100.0,2513967,7.7364473,[-0.765 -0.901 -0.292 -0.608 -0.337],1.0001014,-18.103632,-86.09829425124437,1.0595702,-25.50634,-19.492456,-68.7999,-13.57211,9400,0.00095170236,290.97,11.158757,57.316017,19.192804,234.9821
11.394695,177.70467,99.0,1.0448692,95,5309.092729091644,100,10.0,,150.45995,100.0,2549351,0.05511385,[-0.773 -0.919 -0.299 -0.599 -0.359],0.7669148,-15.919768,-77.09721957996882,1.0779785,-23.451845,-19.18576,-66.12064,-12.917099,9500,2.3913042e-05,353.84,52.658566,399.0124,14.013552,3106.1123
28.112494,168.60338,99.0,1.2999156,96,5385.3038585186005,100,10.0,,20.439754,100.0,2587235,2.4736469,[-0.801 -0.904 -0.287 -0.59  -0.341],0.8228155,-15.720118,-75.77990738583313,1.0844381,-23.488623,-19.42158,-64.145645,-12.537327,9600,0.001455282,378.84,11.492726,65.92358,14.599867,383.95898
18.453241,180.11948,99.0,1.2457631,97,5453.406422138214,100,10.0,,57.347145,100.0,2622437,1.3942695,[-0.839 -0.875 -0.289 -0.556 -0.335],0.8400462,-17.786201,-92.66410444869506,1.1108329,-24.948372,-21.460567,-64.4434,-15.65387,9700,0.00095871947,352.02,23.50958,150.30771,12.103994,729.2316
26.604965,339.18018,99.0,1.4218328,98,5530.690465450287,100,10.0,,20.484001,100.0,2660375,1.2950748,[-0.846 -0.87  -0.271 -0.551 -0.308],0.7426843,-18.031727,-92.44541068991451,1.1054411,-25.466536,-21.596348,-62.90027,-15.342464,9800,0.0011955369,379.38,11.91982,57.95551,10.687174,176.07623
12.091744,302.72546,99.0,0.847258,99,5606.367704629898,100,10.0,,11.172868,100.0,2696825,-4.4633856,[-0.852 -0.863 -0.254 -0.557 -0.314],0.7867525,-19.10396,-89.34438452278279,1.142578,-26.608078,-23.54779,-64.10788,-16.589493,9900,0.00836476,364.5,7.4460473,30.556175,12.582778,63.894802
31.861963,426.57596,99.0,1.8304408,100,5673.252670049667,100,,,48.54386,100.0,2730140,4.0702243,[-0.854 -0.847 -0.256 -0.561 -0.276],0.8586999,-27.036337,-84.90808879312566,1.1059564,-23.662329,-18.38006,-62.90798,-23.294027,10000,1.4441593e-05,333.15,21.363863,124.00666,13.7544155,499.45175
12.484888,402.51657,99.0,1.0813117,101,5733.312891960144,100,,,144.65878,100.0,2759941,16.805391,[-0.825 -0.825 -0.264 -0.547 -0.313],0.70595634,-28.204056,-89.61314838307142,1.0859393,-24.643082,-18.498072,-66.672134,-24.41731,10100,0.0004419119,298.01,44.1708,390.68298,15.202541,2997.3093
16.002235,206.03023,99.0,1.0765858,102,5799.220726966858,100,,,17.426283,100.0,2791059,-2.5267315,[-0.81  -0.825 -0.282 -0.557 -0.333],0.83727413,-26.742844,-78.84100119522122,1.0926563,-23.609926,-19.458725,-70.865295,-23.590033,10200,0.0003760224,311.18,7.3854704,34.025158,15.887711,268.11038
43.87844,406.2426,99.0,1.363741,103,5862.41597700119,100,,,130.50452,100.0,2821489,11.8867855,[-0.822 -0.839 -0.305 -0.554 -0.326],0.6967899,-27.520777,-83.91953096592812,1.0728745,-24.18605,-17.484453,-70.7597,-22.819149,10300,5.3784415e-06,304.3,36.86503,321.80408,17.543344,2667.4224
14.800841,294.85934,99.0,1.2442143,104,5924.730201482773,100,,,2.2475343,100.0,2849867,-3.3186328,[-0.805 -0.848 -0.323 -0.562 -0.346],1.0544883,-29.904999,-90.42558675392078,1.0709484,-26.31174,-24.20297,-77.743164,-28.3247,10400,0.012305025,283.78,1.7081853,5.051511,16.410658,13.686495
8.971096,478.78687,99.0,0.8761077,105,5987.972996473312,100,,,3.7522438,100.0,2880988,2.361962,[-0.814 -0.84  -0.327 -0.542 -0.348],0.8179129,-27.518362,-87.0441235893544,1.04898,-24.059473,-22.113771,-68.70528,-26.308384,10500,0.00094146683,311.21,2.719745,8.780686,14.43829,24.885904
23.401611,307.38638,99.0,1.4206367,106,6051.400236368179,100,,,47.042336,100.0,2911551,2.868943,[-0.809 -0.815 -0.335 -0.526 -0.37 ],0.81191313,-26.587645,-80.7933014701635,1.0213662,-23.377146,-18.474537,-70.06228,-23.03374,10600,1.4131897e-05,305.63,18.158997,112.47284,17.762465,600.1557
183.62312,487.12576,99.0,6.453957,107,6120.436564445496,100,,,190.68503,100.0,2945978,3.551681,[-0.833 -0.817 -0.327 -0.518 -0.398],1.1933703,-24.934206,-79.83689865436664,1.0209574,-21.761717,-16.698355,-66.82355,-22.133018,10700,0.00015059224,344.27,70.4005,517.8196,14.621025,1969.2448
27.781574,252.71053,99.0,1.4746234,108,6168.639481306076,100,,,729.13544,100.0,2973497,6.812151,[-0.819 -0.798 -0.333 -0.526 -0.398],0.67306226,-30.169704,-82.3245166951493,0.9960937,-26.89836,-16.408394,-77.90838,-22.681292,10800,2.1103879e-06,275.19,128.09247,1367.5891,19.132013,31159.256
18.034082,372.08774,99.0,1.0034864,109,6237.033551454544,100,,,17.982327,100.0,3006341,13.022374,[-0.839 -0.791 -0.316 -0.515 -0.423],0.75581956,-25.419064,-74.22600955200105,0.987631,-22.469532,-19.079771,-66.46814,-23.013784,10900,0.0011198726,328.44,8.99483,40.827015,16.763868,170.79236
37.449146,613.3948,99.0,1.5265343,110,6302.7821888923645,100,,,47.63408,100.0,3038596,8.694442,[-0.839 -0.789 -0.332 -0.504 -0.431],0.7634167,-26.179914,-76.91110473223668,0.9799722,-23.123682,-19.462132,-69.04985,-23.78201,11000,0.0008882541,322.55,18.542786,115.05937,16.801472,650.903
11.474135,304.74557,99.0,1.1891091,111,6360.7674860954285,100,,,10.4439945,100.0,3067127,5.8792753,[-0.823 -0.79  -0.343 -0.515 -0.439],0.87258494,-27.965525,-85.65250042858256,0.965198,-24.561935,-19.209023,-73.393036,-23.552904,11100,0.0075560194,285.31,4.9622407,25.184998,17.316803,109.82784
46.81081,215.079,99.0,1.4944061,112,6428.548415184021,100,,,69.8666,100.0,3098953,0.55813074,[-0.828 -0.777 -0.332 -0.495 -0.454],0.7337755,-27.298273,-77.19638256286268,0.9440171,-24.230705,-19.174084,-68.10642,-23.846863,11200,5.5444874e-05,318.26,27.78434,170.06294,16.533442,693.5927
34.09777,177.51544,99.0,1.2290397,113,6502.620625972748,100,,,1.181367,100.0,3137091,2.1320221,[-0.826 -0.784 -0.319 -0.485 -0.475],0.9954967,-26.736242,-82.19180127012228,0.94498545,-23.470171,-22.675728,-69.1564,-26.21949,11300,0.012695974,381.38,1.576885,3.3974378,13.755016,5.384057
84.52759,83.665016,99.0,2.6080368,114,6577.568654298782,100,,,70.53903,100.0,3177166,4.500996,[-0.825 -0.788 -0.309 -0.486 -0.474],0.78746086,-23.743942,-73.93434073475946,0.93360186,-20.806002,-16.01436,-64.99242,-20.462624,11400,0.00023086548,400.75,37.708782,213.1966,12.907494,590.3541
69.87107,1107.1726,99.0,3.066858,115,6659.65721654892,100,,,517.207,100.0,3218230,9.631722,[-0.826 -0.779 -0.319 -0.464 -0.485],0.9282736,-24.787384,-82.19751166580306,0.9311436,-21.52109,-12.862932,-57.734856,-18.915049,11500,1.5753849e-05,410.64,226.24352,1770.8124,11.914679,4963.942
20.210306,258.02716,99.0,1.3071526,116,6736.323240041733,100,,,33.47026,100.0,3256577,0.27095854,[-0.83  -0.767 -0.311 -0.478 -0.488],0.7768272,-26.34257,-84.84125137019105,0.9176542,-22.971216,-19.860357,-66.60196,-24.423393,11600,0.00098694,383.47,17.743021,103.76462,12.589638,329.77258
3.0628347,231.66347,99.0,0.40503767,117,6805.317579269409,100,,,0.5492626,100.0,3291141,7.979626,[-0.814 -0.768 -0.322 -0.486 -0.501],0.9959103,-27.016373,-78.74933693527085,0.91113305,-23.887094,-23.25946,-67.678986,-26.43751,11700,0.1926298,345.64,0.80650455,1.2977763,16.113161,1.5847645
30.082857,197.29538,99.0,1.5468459,118,6876.228615760803,100,,,7.2035217,100.0,3328729,5.502414,[-0.818 -0.776 -0.327 -0.487 -0.508],0.8975596,-24.049278,-73.18098236136163,0.9034886,-21.141273,-17.38686,-66.0144,-20.900677,11800,0.0054035466,375.88,5.287294,19.568687,13.578028,47.689205
31.75675,227.5938,99.0,1.7650336,119,6938.1169991493225,100,,,11.75927,100.0,3361482,2.7694607,[-0.831 -0.731 -0.325 -0.469 -0.515],0.9485875,-27.365513,-79.46756843065674,0.89400667,-24.207695,-21.042233,-68.13569,-24.888666,11900,0.0020060018,327.53,6.214938,27.37468,14.689421,110.912186
44.664375,133.59526,99.0,1.5987828,120,7006.979152917862,100,,,15.170136,100.0,3398032,6.0878067,[-0.826 -0.752 -0.337 -0.472 -0.525],0.83001596,-22.589031,-74.39867135177154,0.8966607,-19.632635,-16.69858,-67.51796,-20.571423,12000,0.0032710498,365.5,9.403899,42.688564,13.866441,105.34095
36.061707,152.32088,99.0,1.4655585,121,7081.2824149131775,100,,,4.8172193,100.0,3435338,6.677069,[-0.832 -0.741 -0.335 -0.45  -0.522],0.9283966,-24.47064,-78.42410585013063,0.9078888,-21.354286,-19.288063,-62.581623,-23.132425,12100,0.0060389093,373.06,3.8928647,12.187078,11.725917,43.994812
35.565544,183.76703,99.0,1.5101986,122,7158.145843505859,100,,,43.743988,100.0,3474540,2.8882394,[-0.85  -0.737 -0.354 -0.441 -0.511],0.702787,-24.602604,-74.8267769320872,0.8457504,-21.6292,-16.595081,-56.520447,-21.328497,12200,0.00021991198,392.02,24.473988,124.648705,11.3511,408.84094
41.558052,365.0112,99.0,1.2561197,123,7231.611742973328,100,,,317.87286,100.0,3510708,0.80485255,[-0.892 -0.728 -0.38  -0.434 -0.573],0.6277085,-25.833672,-76.32170864927411,0.81317526,-22.800865,-15.819044,-68.4739,-20.860577,12300,9.10324e-06,361.68,111.13392,1013.76056,15.7726755,6597.0967
70.03251,227.68939,99.0,2.301296,124,7305.885365247726,100,,,5.5899634,100.0,3547683,5.231226,[-0.862 -0.76  -0.387 -0.459 -0.606],0.8039906,-24.690704,-73.38461115289088,0.8186614,-21.774607,-18.389616,-72.286125,-22.15895,12400,0.0017581981,369.75,4.6198707,14.4920435,16.200882,34.988865
55.055317,233.91473,99.0,1.9060714,125,7379.89470744133,100,,,19.13775,100.0,3585178,3.8699446,[-0.875 -0.742 -0.4   -0.44  -0.6  ],0.8976734,-23.382772,-74.12823598511686,0.8013188,-20.437124,-17.736118,-60.76797,-21.682972,12500,0.00028800667,374.95,11.599153,51.883995,13.088299,124.472496
28.056349,165.98323,99.0,1.4582133,126,7448.3374054431915,100,,,12.536705,100.0,3619677,15.968826,[-0.894 -0.759 -0.402 -0.459 -0.618],0.8436643,-23.815273,-83.1703466815076,0.80878,-20.510317,-17.24723,-69.57879,-21.439434,12600,0.0017308646,344.99,7.2321563,34.59934,14.413645,138.77682
41.835583,314.73257,99.0,1.8636783,127,7536.012197971344,100,,,105.98373,100.0,3663387,26.143915,[-0.9   -0.76  -0.393 -0.453 -0.61 ],0.8063096,-21.034624,-66.96550935236566,0.80439734,-18.373602,-14.872928,-64.67985,-19.004402,12700,5.4417396e-05,437.1,58.66266,374.47684,12.0115595,957.9688
53.040184,315.2038,99.0,1.8455727,128,7606.8300631046295,100,,,19.239283,100.0,3698123,13.826448,[-0.896 -0.746 -0.399 -0.459 -0.615],0.89458346,-22.87871,-77.951972233436,0.7937444,-19.781118,-17.03471,-68.49409,-21.37405,12800,0.0008309073,347.36,10.309108,47.489235,16.109264,211.94121
31.198606,191.85204,99.0,1.3554857,129,7671.253009080887,100,,,61.326275,100.0,3731716,10.865024,[-0.903 -0.736 -0.416 -0.448 -0.625],0.7712771,-25.973213,-75.39214442345806,0.78251046,-22.977345,-16.940092,-74.76327,-21.035784,12900,0.00010444857,335.93,23.349014,172.88162,18.603756,1274.6123
14.780875,212.55939,99.0,0.9133215,130,7737.612760543823,100,,,77.21232,100.0,3765287,3.8647783,[-0.928 -0.71  -0.41  -0.427 -0.636],0.59809303,-26.347755,-82.93629539942242,0.7786153,-23.0521,-16.450281,-67.57638,-21.415369,13000,0.00078958704,335.71,28.002726,189.62025,14.926341,1481.5819
15.203073,147.17552,99.0,0.85885096,131,7801.868028879166,100,,,54.148273,100.0,3798366,1.8916414,[-0.924 -0.706 -0.424 -0.427 -0.64 ],0.59495443,-24.400517,-78.58112467547487,0.76225877,-21.277925,-15.475416,-69.43379,-19.879044,13100,3.7777714e-05,330.79,20.62517,123.52872,15.01841,677.3231
15.412836,214.16118,99.0,0.949872,132,7871.940940618515,100,,,66.349915,100.0,3832583,7.1166344,[-0.927 -0.747 -0.442 -0.449 -0.657],0.588187,-26.742638,-85.30793083557086,0.72980297,-23.352741,-15.13464,-72.44382,-20.439173,13200,7.022913e-05,342.17,29.028715,180.1183,16.272264,717.9756
66.6455,596.4342,99.0,2.3026688,133,7945.466091394424,100,,,29.117355,100.0,3869770,6.8614807,[-0.945 -0.702 -0.438 -0.415 -0.689],0.86812794,-22.01953,-76.39454199316121,0.7152761,-18.983826,-16.440542,-73.627266,-20.580746,13300,0.00016439434,371.87,16.035528,80.414566,14.470803,214.77803
15.755527,505.35928,99.0,1.3363615,134,8009.74161529541,100,,,81.76195,100.0,3900505,4.647066,[-0.954 -0.698 -0.44  -0.426 -0.704],0.8582745,-26.906464,-81.07389190596106,0.71527874,-23.684814,-17.677319,-72.87754,-22.61599,13400,3.4638838e-06,307.35,28.510605,164.48102,18.494091,1086.6053
26.59192,258.05853,99.0,1.3089083,135,8073.087180376053,100,,,118.20471,100.0,3931027,26.078123,[-0.957 -0.701 -0.428 -0.436 -0.704],0.7757771,-27.090368,-78.65855671836577,0.7011853,-23.964697,-16.658644,-74.88729,-21.590588,13500,5.7350237e-05,305.22,38.621063,279.87967,20.404434,1934.1954
41.260883,408.2163,99.0,2.069482,136,8137.30551981926,100,,,173.54436,100.0,3964999,8.329915,[-0.98  -0.711 -0.424 -0.434 -0.718],0.7350823,-25.055784,-76.39153090512217,0.6559568,-22.020203,-14.520636,-70.54991,-19.506077,13600,5.553685e-05,339.72,61.96032,518.1469,16.452374,2823.9673
13.391897,247.08098,99.0,0.8890868,137,8210.064535140991,100,,,1.0894718,100.0,4002038,11.726949,[-0.966 -0.734 -0.432 -0.456 -0.763],1.0550457,-22.131746,-71.19277010193429,0.6523408,-19.302746,-17.996128,-76.85804,-20.98843,13700,0.025870724,370.39,1.4240378,2.9934974,17.760853,4.5036635
51.772366,248.57703,99.0,1.9460669,138,8290.51870393753,100,,,32.322666,100.0,4040237,2.9406936,[-0.948 -0.736 -0.429 -0.455 -0.767],0.7879461,-22.028282,-67.47519105901532,0.6538203,-19.34701,-15.118793,-65.3445,-18.786865,13800,0.0004484318,381.99,17.107555,94.59125,14.341148,349.873
52.341755,345.57666,99.0,3.1236842,139,8363.65533399582,100,,,9.076504,100.0,4074732,4.4120016,[-0.943 -0.736 -0.44  -0.455 -0.765],1.1218655,-23.895065,-78.12229351561305,0.65940815,-20.790705,-18.68293,-71.53475,-22.421608,13900,0.0019354636,344.95,5.4540043,24.429205,16.561178,111.02426
19.790997,252.7683,99.0,1.2730147,140,8437.803438663483,100,,,189.44955,100.0,4107020,5.6619596,[-0.953 -0.726 -0.434 -0.444 -0.76 ],0.7220243,-26.696201,-79.52470784451599,0.6618508,-23.536114,-17.439728,-69.11936,-22.796272,14000,3.4954406e-05,322.88,65.51595,520.8267,17.62749,2724.1472
9.21665,275.89346,99.0,0.7947743,141,8511.938692331314,100,,,2.0753648,100.0,4140593,8.195716,[-0.947 -0.725 -0.444 -0.454 -0.757],0.84183425,-22.923178,-74.23883381738383,0.64483666,-19.973137,-17.270987,-71.19521,-20.747099,14100,0.02495423,335.73,2.0207183,5.1652193,16.71896,11.07156
5.1392636,228.98337,99.0,0.5127429,142,8591.451364040375,100,,,0.6267101,100.0,4175301,5.621801,[-0.94  -0.734 -0.433 -0.462 -0.774],0.9888615,-20.825819,-74.20933884803024,0.6303749,-17.876945,-17.061989,-68.12222,-20.11886,14200,0.1368971,347.08,0.9018196,1.5610185,13.54787,2.2095623
27.748331,425.33405,99.0,1.5352434,143,8666.049387693405,100,,,3.173948,100.0,4208437,6.6844816,[-0.933 -0.73  -0.426 -0.46  -0.789],0.94264764,-23.411654,-70.31789995599942,0.6362268,-20.61742,-18.400387,-81.17755,-21.576189,14300,0.010841748,331.36,2.5247686,8.300233,18.8571,21.05151
21.01347,175.51231,99.0,1.3039641,144,8744.087713241577,100,,,95.4574,100.0,4242946,15.566976,[-0.947 -0.734 -0.424 -0.457 -0.783],0.7518319,-24.656605,-78.1951060713962,0.63080865,-21.549353,-16.228165,-70.11809,-20.66079,14400,7.053426e-05,345.09,29.016026,189.94147,16.178616,1926.8247
36.84529,186.56769,99.0,2.0317273,145,8825.697264671326,100,,,26.029837,100.0,4280260,9.174771,[-0.955 -0.729 -0.413 -0.455 -0.788],0.9757364,-21.331081,-71.6745648656861,0.630375,-18.482937,-15.228668,-65.288414,-19.057903,14500,0.00021103538,373.14,13.291905,71.38798,12.595441,287.61246
9.275203,219.2439,99.0,0.68022525,146,8907.993928432465,100,,,51.25975,100.0,4314134,9.264543,[-0.95  -0.729 -0.423 -0.457 -0.789],0.51885283,-21.013062,-75.4161270971193,0.6295908,-18.016233,-13.050533,-72.91287,-17.45948,14600,0.00032403797,338.74,19.402185,129.48254,15.674709,778.6319
58.267773,314.2752,99.0,2.2038798,147,8990.864822864532,100,,,69.08867,100.0,4346635,12.372011,[-0.947 -0.725 -0.435 -0.459 -0.789],0.76510525,-24.748129,-75.97393375912412,0.629832,-21.729141,-16.558092,-73.620255,-20.975407,14700,0.00013685555,325.01,25.546202,155.3079,18.02101,844.4738
11.562011,462.70605,99.0,0.9366914,148,9067.932245492935,100,,,6.09132,100.0,4376084,8.946398,[-0.949 -0.718 -0.422 -0.462 -0.789],0.7946636,-25.725136,-82.2438182676642,0.6229955,-22.456997,-18.854753,-78.044525,-22.978727,14800,0.0018220429,294.49,3.6163123,13.449203,20.40866,53.785618
16.287832,200.84494,99.0,1.1738343,149,9162.529527187347,100,,,46.073566,100.0,4412423,12.304128,[-0.963 -0.713 -0.431 -0.447 -0.796],0.7407691,-20.752302,-67.32564349750501,0.6330409,-18.076971,-14.401023,-70.191696,-18.165756,14900,0.0006356216,363.39,18.1725,106.29235,16.128548,806.1323
37.256004,250.0999,99.0,1.5218455,150,9253.89772105217,100,,,381.9394,100.0,4449000,6.8066435,[-0.964 -0.714 -0.418 -0.446 -0.786],0.8043011,-23.56293,-63.026786878928704,0.62742573,-21.058422,-16.2999,-69.203606,-20.293678,15000,3.247376e-05,365.77,90.27029,754.9636,16.1889,8500.224
125.16391,253.26637,99.0,3.5747888,151,9348.478333950043,100,,,6.1777797,100.0,4486015,10.432904,[-0.975 -0.701 -0.406 -0.436 -0.792],0.9742264,-22.900303,-68.95650295209178,0.6230311,-20.160168,-18.123251,-70.49331,-21.329039,15100,0.0024035936,370.15,4.664235,16.59183,16.510023,42.547592
20.744188,244.92868,99.0,1.3381867,152,9447.777206420898,100,,,45.160862,100.0,4525499,10.381658,[-0.965 -0.707 -0.409 -0.432 -0.796],0.8749484,-21.317884,-70.43153092930858,0.6181146,-18.519135,-16.631145,-69.70978,-20.402826,15200,6.913004e-05,394.84,20.867947,121.2115,14.199244,667.3989
15.6633,262.45074,99.0,0.9656105,153,9543.849886417389,100,,,28.090424,100.0,4564568,9.599624,[-0.96  -0.713 -0.421 -0.435 -0.801],0.65219057,-22.136068,-69.57287236296516,0.61738294,-19.371439,-17.313124,-69.67952,-20.954796,15300,0.0005186932,390.69,15.491125,77.24974,14.901172,290.7137
8.704342,257.02905,99.0,0.8465061,154,9636.830042123795,100,,,8.31159,100.0,4601935,1.5604321,[-0.954 -0.716 -0.431 -0.431 -0.802],0.69436485,-22.730728,-74.16757019699976,0.60795957,-19.78352,-16.33972,-76.7046,-19.96921,15400,0.0008495335,373.67,5.7450023,22.724678,14.486656,75.278145
111.718834,526.1843,99.0,2.8706315,155,9739.896553993225,100,,,277.09186,100.0,4641682,10.878913,[-0.96  -0.722 -0.423 -0.433 -0.811],0.77604187,-23.042645,-74.92865330591898,0.59643877,-20.065193,-12.366123,-62.54298,-17.660667,15500,2.6676926e-05,397.47,121.22526,904.72235,11.807427,2470.1758
25.424892,350.9869,99.0,1.4420778,156,9829.35483789444,100,,,30.136652,100.0,4675850,5.549444,[-0.987 -0.683 -0.427 -0.42  -0.822],0.8787702,-24.27065,-78.20842832100132,0.58440423,-21.162867,-16.657127,-71.77167,-21.015131,15600,0.0006780345,341.68,14.477533,82.26119,17.266083,385.89636
34.203228,127.631386,99.0,1.5584513,157,9921.791673660278,100,,,43.774353,100.0,4709847,12.8239765,[-0.983 -0.674 -0.435 -0.422 -0.835],0.81641555,-21.989948,-72.91243225316359,0.58567953,-19.092613,-15.064953,-54.629215,-19.296684,15700,0.0002791209,339.97,19.526073,117.468185,14.451522,430.12976
14.611041,140.02534,99.0,0.98804224,158,10034.887108564377,100,,,101.4502,100.0,4747124,6.0650544,[-0.984 -0.679 -0.427 -0.415 -0.833],0.685156,-21.888718,-75.41111236216686,0.5697582,-18.892096,-14.835273,-67.60396,-19.131947,15800,0.000104591905,372.77,37.4013,293.28137,13.33249,1884.8491
157.64575,398.32245,99.0,6.3764977,159,10148.23901128769,100,,,217.1607,100.0,4781837,12.94584,[-0.961 -0.689 -0.431 -0.424 -0.849],1.2061187,-24.268948,-73.38799043737998,0.5678535,-21.352716,-14.759332,-71.2867,-19.854868,15900,5.694579e-05,347.13,83.28466,635.4149,17.806925,3286.8936
23.264122,238.63866,99.0,1.1856455,160,10249.556803703308,100,,,47.394764,100.0,4813639,10.90784,[-0.944 -0.668 -0.431 -0.423 -0.851],0.7313956,-23.12159,-78.78452253292382,0.5660925,-19.990913,-15.579927,-72.83403,-20.006525,16000,0.000115995266,318.02,16.469784,105.67271,16.128836,684.73065
8.351399,399.95438,99.0,0.76311475,161,10338.466019153595,100,,,1.8705955,100.0,4843860,1.0383471,[-0.95  -0.667 -0.42  -0.423 -0.853],0.87825984,-26.593287,-75.30852842251606,0.5529748,-23.60074,-22.001991,-71.700554,-25.333408,16100,0.0007538133,302.21,1.6156144,4.3353295,17.842434,9.057056
18.633093,564.33765,99.0,1.3526976,162,10442.196120977402,100,,,60.5461,100.0,4875279,18.905247,[-0.955 -0.662 -0.422 -0.427 -0.866],0.8386961,-21.050203,-75.83475944522172,0.5625142,-18.036741,-13.02449,-75.23414,-17.87502,16200,0.00024738695,314.19,20.741182,125.403694,19.001465,1103.4827
70.007,767.5515,99.0,3.3435738,163,10542.32203578949,100,,,155.11089,100.0,4907965,5.5054893,[-0.955 -0.674 -0.41  -0.436 -0.856],0.89983094,-22.376661,-72.89764216353677,0.5539415,-19.479916,-14.240923,-72.76951,-18.917362,16300,1.5891646e-05,326.86,54.66206,458.42618,17.46645,2523.9802
