ReturnStepMaxmin,InitialBound,InitialReturnMean,MaxIW,MinIW,MeanIW,Weights,StdIW,InitialReturnMin,MaxD2w0t,J_sample_variance,EpLenMean,ReturnStepMax,EmpiricalD2,Iteration,TimeElapsed,MeanEntropy,EpThisIter,EpisodesSoFar,ReturnMeanIW,EntropyCoefficient,Bound,InitialReturnStd,TimestepsSoFar,MeanD2w0t,InitialReturnMax,EpRewMean,MinD2w0t,StdD2w0t
87.93834,415.57306,6.1798096e-06,10.879553,0.051808156,1.1738795,[ 1.5   -0.227 -0.57   0.305 -1.445],1.6231382,-4.351074,4.21436,448685.84,19.02,100.0,2.7625873,161,1013.0179784297943,-0.0333792,100,16100,556.8542,,448.50223,1.6286445,314443,0.061983876,5.036186,-112.30785568768071,,0.33840555
88.15004,405.20502,-9.155273e-07,3.6028092,0.3776688,1.0525386,[ 1.496 -0.23  -0.56   0.31  -1.452],0.4849059,-3.0707626,1.5563927,39838.336,19.31,100.0,1.2159187,162,1019.1998627185822,-0.02358992,100,16200,503.31827,,421.2644,1.9961082,316374,0.04116344,5.95636,-112.01135695332438,,0.20610733
88.341286,393.56122,-6.5612794e-06,17.468142,0.058777213,1.273516,[ 1.494 -0.236 -0.56   0.305 -1.443],1.669269,-2.970581,10.026008,397145.28,19.68,100.0,1.889724,163,1024.7452726364136,-0.020966455,100,16300,581.3309,,457.15686,2.0521111,318342,0.055837892,5.2468185,-112.46219707252631,,0.31385013
87.68654,426.87738,-5.722046e-06,27.38284,0.025587238,1.4395894,[ 1.489 -0.238 -0.573  0.32  -1.44 ],3.5318925,-4.4986267,87.624374,2520494.8,18.53,100.0,10.465557,164,1030.2930133342743,-0.014277076,100,16400,702.8928,,540.5743,1.9915287,320195,0.14067103,4.8855133,-111.46011165568834,,1.4265308
88.188255,410.62338,-2.4414062e-06,4.132387,0.035633117,1.076269,[ 1.482 -0.253 -0.575  0.342 -1.433],0.6400447,-3.2333298,2.340783,71350.41,19.25,100.0,1.3847393,165,1036.7178592681885,-0.020705996,100,16500,514.2303,,433.9866,2.0299556,322120,0.042737123,5.5185165,-111.89804496593524,,0.21585044
88.10307,409.8449,3.0517579e-06,6.0125647,0.0143378815,1.09246,[ 1.489 -0.265 -0.575  0.334 -1.44 ],0.9620394,-2.9969025,4.421825,177877.11,19.28,100.0,1.9909089,166,1043.2135803699493,-0.012724318,100,16600,526.01855,,435.40616,1.8479756,324048,0.05268739,4.851906,-112.3586558194301,,0.27755654
88.86557,374.5689,1.2969971e-05,3.9311717,0.20984572,1.0374281,[ 1.516 -0.273 -0.582  0.323 -1.432],0.45589486,-4.5151978,1.8741441,31881.08,20.71,100.0,1.2077061,167,1049.1909606456757,-0.007970843,100,16700,464.2124,,384.44193,2.2072105,326119,0.044629835,5.1861877,-113.25155985337915,,0.21597424
87.99848,415.0197,3.5095215e-06,8.365678,0.019345917,1.1375495,[ 1.516 -0.263 -0.576  0.323 -1.427],1.2511756,-3.6141129,3.8047578,303069.03,19.13,100.0,2.6753728,168,1054.692455291748,-0.020141602,100,16800,550.9132,,452.2005,1.9378664,328032,0.057677027,5.2909775,-112.0946383737669,,0.3093639
87.92567,413.30414,3.5858154e-06,9.88148,0.02271907,1.2130315,[ 1.509 -0.265 -0.565  0.322 -1.439],1.559665,-2.9616165,6.4534407,440483.84,18.89,100.0,3.3660204,169,1060.1639618873596,-0.021071047,100,16900,585.55707,,478.8393,1.7550738,329921,0.05502297,4.537857,-112.28693478248903,,0.31050873
87.93205,417.94525,8.69751e-06,1.6358497,0.7051034,1.0110241,[ 1.525 -0.255 -0.568  0.328 -1.44 ],0.14477937,-4.3333893,1.0661898,3849.9255,18.95,100.0,1.0209476,170,1065.677152633667,-0.024190595,100,17000,496.27414,,422.00717,2.0286837,331816,0.038174804,5.399864,-111.83165429381378,,0.19236062
88.46193,386.59296,2.5177003e-06,53.147907,0.0048187952,1.8567139,[ 1.515 -0.251 -0.566  0.329 -1.443],5.3432693,-4.4124756,96.06879,5093800.0,19.95,100.0,13.842097,171,1071.1826708316803,-0.026620852,100,17100,834.3956,,640.28845,1.9620105,333811,0.23814137,4.7350235,-112.80022537664382,,2.6601117
87.54462,426.4991,5.340576e-07,15.568193,0.005113609,1.1773244,[ 1.514 -0.245 -0.567  0.299 -1.446],1.694919,-3.1593475,12.308069,607147.0,18.25,100.0,2.9635303,172,1077.5776221752167,-0.032308556,100,17200,592.2267,,468.62695,1.6883268,335636,0.056136712,4.350853,-110.75860108754574,,0.34471714
87.55382,426.92923,-4.5776366e-07,48.954628,0.0026378518,1.7293273,[ 1.522 -0.239 -0.572  0.319 -1.451],5.5385723,-2.5743332,42.606,6193862.0,18.22,100.0,21.168755,173,1083.323909521103,-0.01322381,100,17300,842.30914,,665.8096,1.6825058,337458,0.13925901,5.4513702,-111.47759194851689,,1.2922305
87.90602,409.2274,-4.577637e-06,18.017176,0.033854637,1.2273079,[ 1.556 -0.23  -0.579  0.317 -1.432],1.7013831,-4.4237366,14.753743,583281.94,19.03,100.0,3.780562,174,1090.049962759018,-0.009301935,100,17400,592.2726,,479.43134,1.9025879,339361,0.06482725,5.064728,-112.22692308293584,,0.39854723
88.579704,366.3559,-5.1116945e-06,48.43274,0.0014787761,1.7268794,[ 1.571 -0.229 -0.592  0.327 -1.428],6.0567746,-3.6034317,82.65503,5076078.5,20.35,100.0,19.84515,175,1096.0505130290985,-0.019104261,100,17500,734.31024,,526.4252,1.8953507,341396,0.14283189,4.595299,-112.94470647141044,,1.2515447
87.76529,423.6389,3.2043456e-06,2.8817382,0.13288715,1.0578657,[ 1.538 -0.244 -0.591  0.329 -1.438],0.50430727,-4.136017,1.82902,53977.367,18.61,100.0,1.2725708,176,1102.011777639389,-0.03491424,100,17600,526.59656,,442.1142,1.8623872,343257,0.042372968,5.3861694,-111.42036807179103,,0.21738721
88.120995,411.77148,-5.569458e-06,7.6197486,0.07097032,1.0864037,[ 1.543 -0.244 -0.594  0.321 -1.454],1.0491606,-3.1803055,3.1575341,199473.98,19.12,100.0,1.958056,177,1107.6444795131683,-0.030337045,100,17700,523.0804,,437.16397,1.6849545,345169,0.047446385,4.380623,-111.85174152745743,,0.24677192
88.118416,402.62534,5.264282e-06,20.468157,0.016219454,1.473275,[ 1.557 -0.245 -0.603  0.326 -1.449],2.5119116,-3.7668533,18.402122,1117633.5,19.37,100.0,7.2341504,178,1113.5214395523071,-0.031837206,100,17800,680.45074,,541.1864,2.108036,347106,0.09952333,5.849304,-112.18112972103552,,0.66774726
88.58252,375.5301,7.6293945e-06,12.245078,0.06103484,1.2237071,[ 1.539 -0.241 -0.584  0.32  -1.451],1.443868,-5.1227646,5.317803,327624.03,20.14,100.0,3.163175,179,1119.267370223999,-0.026956394,100,17900,553.92096,,439.2188,2.105506,349120,0.058533896,5.5399475,-112.61650376867867,,0.31968078
87.43109,441.95132,-1.2969971e-06,37.454994,0.022304196,1.6193904,[ 1.544 -0.231 -0.59   0.325 -1.446],3.861841,-2.8799286,63.296257,3152447.8,18.12,100.0,6.721769,180,1125.2182910442352,-0.028900102,100,18000,800.38855,,601.1645,1.8796531,350932,0.11550667,5.2965317,-110.94040507290343,,1.1941363
88.326935,387.16434,-3.6621093e-06,137.77527,0.00026666917,2.4486248,[ 1.559 -0.221 -0.58   0.345 -1.448],10.586699,-4.133072,637.03876,19959442.0,19.9,100.0,67.905754,181,1131.5060939788818,-0.028575344,100,18100,1097.791,,773.2721,1.8291045,352922,0.45350462,4.4583435,-112.91648462537941,,7.1020427
88.634,375.3987,-2.5177003e-06,27.057936,0.008296594,1.2853001,[ 1.547 -0.237 -0.574  0.36  -1.448],1.9362137,-4.409561,18.543945,619626.6,20.44,100.0,4.8782,182,1138.40274643898,-0.049723543,100,18200,575.4707,,455.346,1.7171206,354966,0.07599591,5.2238007,-113.68723389144928,,0.49067202
88.15423,403.07428,-9.918213e-07,11.023457,0.040766,1.2982297,[ 1.53  -0.238 -0.559  0.348 -1.469],1.782875,-3.5911179,9.330333,561074.9,19.25,100.0,3.7646818,183,1144.548107624054,-0.057067882,100,18300,607.3525,,499.9627,1.8905307,356891,0.06407588,4.8917236,-112.01723239637937,,0.37810713
87.86276,421.71152,-7.858276e-06,16.035566,0.024247393,1.3095629,[ 1.505 -0.233 -0.545  0.341 -1.476],2.3139858,-4.0729294,9.735403,969026.7,18.76,100.0,5.2780995,184,1150.7675077915192,-0.06372101,100,18400,632.6276,,508.83633,1.7604716,358767,0.07087234,4.9604797,-111.78197266299756,,0.44471487
88.12077,399.1772,6.6375733e-06,38.004013,0.0036690608,1.6372384,[ 1.496 -0.242 -0.536  0.334 -1.483],4.002949,-3.784874,53.575123,2951389.0,19.32,100.0,7.1424084,185,1156.8751409053802,-0.06062369,100,18500,770.38824,,599.532,1.7454745,360699,0.13511086,5.146942,-112.7197359047273,,1.1396734
87.817314,423.08603,-1.6021728e-06,6.297805,0.06450407,1.1478822,[ 1.5   -0.23  -0.523  0.301 -1.48 ],1.0699775,-4.5752716,2.8867564,220577.19,18.61,100.0,2.2130058,186,1163.4469215869904,-0.0628624,100,18600,567.99677,,473.05704,1.8917353,362560,0.04716542,4.7843323,-111.74937032202713,,0.24968687
88.17834,411.142,-1.2207031e-06,78.02814,0.0043956777,2.0141282,[ 1.509 -0.218 -0.521  0.301 -1.482],8.550765,-3.6927872,111.07361,12994882.0,19.28,100.0,43.17546,187,1168.9848310947418,-0.05902503,100,18700,923.58093,,653.81244,2.1251426,364488,0.27234343,5.7568893,-112.06410806913858,,2.9210954
87.64128,432.8625,5.264282e-06,3.6108074,0.27216902,1.0539532,[ 1.515 -0.2   -0.532  0.303 -1.478],0.35826772,-4.670273,2.067995,28785.176,18.2,100.0,1.1413736,188,1174.1764512062073,-0.05753882,100,18800,538.9788,,452.3408,2.0079496,366308,0.03933849,5.5857697,-111.23749365425651,,0.20374861
88.46438,382.4265,5.722046e-06,2.1672368,0.2786956,1.0277648,[ 1.519 -0.211 -0.54   0.306 -1.476],0.29893047,-4.0155487,1.3570768,14542.345,20.17,100.0,1.0968648,189,1179.7815372943878,-0.06276381,100,18900,475.0878,,390.5996,1.8177936,368325,0.041625284,6.4453506,-113.44626102627784,,0.20326471
88.140656,402.80353,-4.653931e-06,4.8467526,0.13526748,1.0686097,[ 1.53  -0.211 -0.54   0.305 -1.482],0.61381364,-3.426857,2.0097187,74477.9,19.38,100.0,1.2295451,190,1184.8370397090912,-0.04630037,100,19000,512.1664,,427.9958,1.867664,370263,0.043217655,4.6680374,-112.40537909142333,,0.21717058
87.81106,427.48398,6.8664554e-07,35.72063,0.0030722267,1.4417244,[ 1.547 -0.222 -0.549  0.31  -1.465],4.4906735,-3.86969,45.807392,3718179.0,18.62,100.0,8.164143,191,1190.4857120513916,-0.050658792,100,19100,692.1195,,519.2624,2.0290186,372125,0.08492904,5.2259216,-111.55751625112097,,0.7793974
87.834915,418.62637,-1.9836425e-06,21.657291,0.005221448,1.3310561,[ 1.542 -0.236 -0.542  0.293 -1.47 ],2.4891815,-4.915985,17.73231,1150998.9,18.84,100.0,3.8441863,192,1195.999576330185,-0.05469293,100,19200,634.4735,,509.26346,2.0093741,374009,0.08665446,4.9668045,-111.63449088982132,,0.6048517
87.88645,421.35904,2.5177003e-06,1.3792082,0.7986633,1.009797,[ 1.545 -0.241 -0.548  0.32  -1.474],0.0904823,-4.8354874,1.0454292,1755.9763,18.7,100.0,1.0116485,193,1201.5609035491943,-0.05203934,100,19300,502.51584,,425.39175,1.8659948,375879,0.037674304,4.1347046,-111.5319448900574,,0.19115303
88.34095,390.63794,6.942749e-06,15.356543,0.0068992064,1.2369584,[ 1.553 -0.246 -0.551  0.321 -1.471],1.8462416,-3.6078796,9.215467,604265.3,19.7,100.0,4.1973567,194,1206.7712516784668,-0.05016934,100,19400,576.97894,,458.72943,1.8728806,377849,0.07361233,5.1693573,-112.51568367476503,,0.42968026
88.08188,406.89554,-5.0354006e-06,18.32826,0.01670363,1.2722759,[ 1.568 -0.244 -0.559  0.314 -1.469],1.9374243,-3.9243546,5.439373,597945.0,19.3,100.0,2.0995615,195,1212.6340322494507,-0.12731922,100,19500,598.6731,,486.198,1.744644,379779,0.060342707,5.4844437,-112.46142898787186,,0.32781613
87.48058,439.25656,5.41687e-06,100.450485,0.006404456,1.9919984,[ 1.542 -0.233 -0.554  0.329 -1.546],8.466577,-3.2765045,151.85547,14316613.0,18.12,100.0,9.672885,196,1218.505396604538,-0.13452153,100,19600,958.299,,714.2284,1.642666,381591,0.1514877,6.109665,-111.40792235241939,,2.2000089
87.944,407.21863,4.7302246e-06,5395.373,6.3618104e-06,51.372486,[ 1.545 -0.218 -0.546  0.351 -1.553],508.9485,-3.9508514,3960633.5,48748580000.0,19.01,100.0,62714.496,197,1224.9410009384155,-0.1345209,100,19700,22523.178,,14408.66,1.6786373,383492,317.98428,4.617035,-112.22535815365376,,24513.36
88.21433,406.43506,6.5612794e-06,1304.3448,7.497957e-05,11.09,[ 1.54  -0.247 -0.557  0.392 -1.553],104.27797,-3.145996,19534.998,1883167400.0,19.28,100.0,1663.1785,198,1233.1513431072235,-0.118898995,100,19800,4723.757,,3250.2043,1.5548275,385420,9.492723,3.656273,-112.68204479513268,,211.45439
88.490295,395.78192,-3.5095215e-06,3.9049845,0.19897737,1.0640005,[ 1.53  -0.253 -0.54   0.413 -1.538],0.56072897,-3.9163284,2.5026941,56370.95,19.9,100.0,1.3822235,199,1240.1848547458649,-0.12035934,100,19900,501.12766,,417.45593,1.766654,387410,0.04640474,5.1555176,-113.48168037620451,,0.23108776
87.95478,411.20703,-5.8746336e-06,7.9685507,0.07889034,1.1507033,[ 1.535 -0.251 -0.542  0.426 -1.539],0.96745306,-3.7383041,4.148414,185733.31,18.82,100.0,1.8101354,200,1245.4458231925964,-0.11779984,100,20000,565.62085,,451.90356,1.7523452,389292,0.049300995,4.4853745,-112.32388371656327,,0.26219895
88.061775,409.93405,-1.0681152e-06,84.60812,0.00077398424,1.6619188,[ 1.545 -0.247 -0.543  0.439 -1.537],8.30028,-2.7083435,277.00073,14508663.0,19.09,100.0,17.36068,201,1251.245852947235,-0.114534855,100,20100,800.7261,,555.03345,1.3277965,391201,0.21404125,3.889656,-112.9855588782974,,3.6141758
88.81654,375.6336,1.7547608e-06,5.7662063,0.19700626,1.16352,[ 1.529 -0.25  -0.544  0.469 -1.533],0.94681126,-3.0638351,3.2341187,154278.31,20.55,100.0,1.6509732,202,1257.6244447231293,-0.10790726,100,20200,523.5381,,425.32318,1.3709311,393256,0.053308494,3.5513687,-113.937008267357,,0.26558664
88.3049,402.68118,6.942749e-06,20.880749,0.008588367,1.4291081,[ 1.504 -0.228 -0.536  0.461 -1.527],2.8410406,-3.501976,22.560013,1352752.5,19.51,100.0,7.231062,203,1263.6071319580078,-0.116779104,100,20300,660.9503,,536.92926,1.4593396,395207,0.08203377,3.5450974,-113.02003060726493,,0.592304
88.67577,389.06647,-1.1444092e-06,7.0901694,0.12800838,1.123628,[ 1.515 -0.218 -0.544  0.472 -1.536],0.96362895,-3.8018265,6.519055,155661.23,20.13,100.0,1.8811771,204,1270.316380739212,-0.11941666,100,20400,516.0637,,428.09473,1.5713521,397220,0.050917342,4.1777115,-113.63821868261849,,0.26541287
88.55268,393.30475,-4.8065185e-06,18.442245,0.013906954,1.3607932,[ 1.527 -0.218 -0.55   0.487 -1.538],2.4712417,-4.158554,41.636284,1123515.0,20.04,100.0,4.7196226,205,1275.9414103031158,-0.13586609,100,20500,623.90796,,481.3319,1.7092731,399224,0.10501748,4.3882446,-113.38148583597219,,0.7747592
88.40876,389.86554,-6.1035157e-06,1.5770596,0.56415063,1.0276635,[ 1.516 -0.205 -0.528  0.475 -1.555],0.16689494,-3.492569,1.0601958,5370.5713,19.78,100.0,1.0290092,206,1282.4877190589905,-0.1484454,100,20600,487.20496,,400.6106,1.4544528,401202,0.040241014,4.0275955,-113.6353077303083,,0.19829585
88.25951,406.85034,-5.645752e-06,4.035568,0.120051995,1.1081185,[ 1.514 -0.204 -0.529  0.472 -1.567],0.628284,-4.263138,3.332455,72495.59,19.43,100.0,1.387403,207,1287.5899238586426,-0.1599137,100,20700,527.04767,,442.6595,1.608007,403145,0.04578215,4.0774612,-112.95294564608334,,0.23310937
88.489136,392.195,6.1035155e-07,5.550093,0.042365383,1.110733,[ 1.513 -0.201 -0.521  0.457 -1.579],0.8428229,-3.539627,3.8314164,122459.555,19.9,100.0,1.7461017,208,1293.0495247840881,-0.160271,100,20800,518.79877,,422.73795,1.4752622,405135,0.049034644,4.0979767,-113.8253032430875,,0.2515299
88.367874,400.23022,7.476807e-06,6.729299,0.087785795,1.0671592,[ 1.515 -0.189 -0.516  0.463 -1.579],0.857245,-3.970848,2.6847978,143198.6,19.55,100.0,1.556542,209,1298.7753546237946,-0.16311479,100,20900,510.32965,,417.12048,1.6521515,407090,0.05114293,4.018112,-112.94992079166121,,0.26244697
87.535,442.95807,6.1035155e-07,145.58562,0.0048452024,1.9362837,[ 1.521 -0.19  -0.521  0.452 -1.582],10.043796,-3.0789337,566.7415,24155466.0,18.15,100.0,28.160303,210,1304.3731079101562,-0.15200423,100,21000,977.39777,,745.4363,1.4634352,408905,0.32006216,4.1145706,-111.65657405726361,,6.234133
87.48575,444.38,-1.7547608e-06,2.8720965,0.26370162,1.0352604,[ 1.533 -0.181 -0.513  0.417 -1.571],0.45500278,-3.9494781,2.1597173,47451.414,18.08,100.0,1.2044009,211,1310.9268176555634,-0.15378226,100,21100,536.9892,,456.6978,1.4085492,410713,0.039761845,2.9823456,-111.73680184191069,,0.20680693
87.91943,420.93323,5.722046e-06,2.1760824,0.48233315,1.0241114,[ 1.53  -0.181 -0.518  0.429 -1.573],0.28191987,-4.1029816,1.1731983,16007.796,18.92,100.0,1.0887436,212,1317.0789482593536,-0.14712074,100,21200,506.13074,,430.1057,1.6001093,412605,0.039311215,5.068489,-112.30600009039738,,0.19838862
87.9079,427.1196,-8.544922e-06,914.5855,0.0007381266,9.491559,[ 1.536 -0.187 -0.519  0.431 -1.566],89.45946,-4.0934143,39538.402,1551201400.0,18.81,100.0,998.5214,213,1322.31392121315,-0.15255703,100,21300,4247.568,,2666.124,1.5853326,414486,8.520299,3.688797,-112.35092227242319,,258.18802
88.42452,395.68243,-1.4495849e-06,303.99506,0.0009411921,2.1749437,[ 1.532 -0.194 -0.523  0.383 -1.571],11.287673,-3.468399,534.9188,20798644.0,19.74,100.0,37.24918,214,1330.4704275131226,-0.1544497,100,21400,960.309,,692.85974,1.6261815,416460,0.2307014,4.2909393,-113.02199225894134,,5.2420907
87.73866,430.20715,1.2969971e-06,4.774906,0.17511871,1.0730592,[ 1.527 -0.217 -0.537  0.388 -1.573],0.47588432,-4.110573,2.998991,45067.79,18.49,100.0,1.2231926,215,1338.0726721286774,-0.16440512,100,21500,540.15076,,456.05533,1.828232,418309,0.041177616,4.3094635,-111.8002728586599,,0.21363369
88.617935,382.6434,5.340576e-06,2.4211822,0.2995582,1.0291468,[ 1.527 -0.226 -0.545  0.392 -1.583],0.3261144,-4.0332184,1.4086052,18447.6,20.09,100.0,1.1097901,216,1344.779215812683,-0.16661818,100,21600,476.90457,,390.2692,1.5437549,420318,0.042722236,3.8251495,-113.17203471198889,,0.20932712
88.15769,399.3145,-2.2888183e-07,3.060214,0.45550603,1.0663481,[ 1.526 -0.221 -0.543  0.397 -1.586],0.35285443,-4.4188843,1.4326164,26237.156,19.28,100.0,1.1296413,217,1350.8512198925018,-0.1737364,100,21700,517.0634,,425.52997,1.680754,422246,0.041562352,4.62912,-112.76399093703569,,0.20805882
88.291664,409.0107,-1.4495849e-06,1043.7476,0.00026159114,7.97177,[ 1.537 -0.23  -0.548  0.404 -1.593],68.38251,-3.1115952,5561.0586,868262660.0,19.33,100.0,450.144,218,1356.9490411281586,-0.17822933,100,21800,3517.8997,,2048.309,1.6605299,424179,5.815931,4.097908,-112.50450519605745,,92.86134
88.655846,377.05298,2.1362305e-06,20.264414,0.036384895,1.226967,[ 1.536 -0.229 -0.567  0.383 -1.597],2.10515,-4.052887,13.841803,746224.6,20.18,100.0,2.8494232,219,1364.6536519527435,-0.18555321,100,21900,556.4834,,422.26508,1.8951198,426197,0.07153082,4.5876083,-113.47892284361717,,0.41059023
87.47827,428.5286,-4.348755e-06,3.89498,0.108382866,1.1276356,[ 1.536 -0.237 -0.567  0.361 -1.605],0.7602851,-4.1403656,2.2280946,119181.875,18.21,100.0,1.6892941,220,1370.76181101799,-0.19296855,100,22000,570.6925,,476.1784,1.5807604,428018,0.043361235,5.3957596,-111.62069030924471,,0.22749263
88.014015,412.00775,7.095337e-06,173.75714,0.00027161202,2.497516,[ 1.531 -0.244 -0.566  0.364 -1.612],16.543652,-4.1307373,806.83606,30596558.0,19.09,100.0,77.12276,221,1376.380390882492,-0.19411714,100,22100,1011.749,,672.7998,1.8967376,429927,0.65365314,5.304123,-112.21352270120865,,12.131085
89.03023,356.15747,-5.0354006e-06,90.3616,0.0054303734,1.530007,[ 1.534 -0.231 -0.569  0.343 -1.613],4.9372396,-4.317009,54.61966,2756710.2,21.26,100.0,8.9853525,222,1383.4561095237732,-0.19352439,100,22200,628.5378,,478.0492,1.8939475,432053,0.0994154,5.159546,-113.93814605553908,,0.8653121
87.631744,430.18472,-1.4343262e-05,8.281826,0.028202146,1.1862957,[ 1.538 -0.218 -0.575  0.358 -1.612],0.97737885,-3.801628,2.8152468,189788.34,18.53,100.0,2.1281157,223,1389.5094039440155,-0.19582002,100,22300,588.5007,,494.13068,1.5792569,433906,0.04979861,3.9070206,-111.94430953656831,,0.26532674
88.483536,383.66357,8.621216e-06,176.9682,0.0015574708,2.5738783,[ 1.538 -0.211 -0.58   0.356 -1.615],11.407845,-3.7039871,283.29077,22482942.0,20.02,100.0,97.28614,224,1395.456784248352,-0.19319803,100,22400,1125.8501,,785.542,1.77706,435908,0.4820078,4.4937057,-113.05097966121431,,6.0986786
88.17319,401.3202,2.2888185e-06,3.125105,0.3970201,1.1140623,[ 1.549 -0.186 -0.579  0.352 -1.612],0.45660877,-3.749054,1.9504452,38254.453,19.53,100.0,1.2555989,225,1402.2358758449554,-0.19558187,100,22500,527.099,,445.00565,1.8696768,437861,0.04286961,5.0169754,-112.32447729567858,,0.21387985
87.51495,434.03986,4.196167e-06,22.002934,0.020697048,1.3586228,[ 1.54  -0.173 -0.574  0.353 -1.615],2.3933268,-3.5025787,36.041954,1076081.6,18.18,100.0,4.626474,226,1408.6203789710999,-0.19504783,100,22600,677.0693,,547.34894,1.6979841,439679,0.07381197,4.517578,-111.35408040658918,,0.65900785
88.127205,408.83176,8.7738035e-06,13.242625,0.09522846,1.1803999,[ 1.546 -0.172 -0.585  0.373 -1.614],1.5028772,-3.090149,7.0234876,420684.12,19.23,100.0,2.10513,227,1414.5270249843597,-0.20363773,100,22700,560.7062,,445.05316,1.9045285,441602,0.06487692,5.4946594,-112.0534378097442,,0.38237303
88.606476,373.53534,-8.392334e-07,1.971643,0.46592343,1.0391483,[ 1.531 -0.156 -0.577  0.385 -1.623],0.30224958,-3.4176178,1.3366954,16565.71,20.21,100.0,1.0974306,228,1420.3755853176117,-0.20744605,100,22800,479.06088,,385.25528,1.8619164,443623,0.04325158,5.1566772,-113.08006778501871,,0.21109396
88.27054,394.39386,-5.340576e-07,90.2283,0.014728332,1.7150288,[ 1.528 -0.152 -0.572  0.386 -1.626],6.8047614,-3.4963226,59.149754,7504170.5,19.6,100.0,4.953956,229,1425.8396744728088,-0.20866244,100,22900,766.017,,505.03525,1.6834112,445583,0.13586728,5.072998,-112.64408557651035,,1.190301
87.62929,421.92227,7.6293944e-08,24.953701,0.019481331,1.1974695,[ 1.525 -0.141 -0.558  0.397 -1.628],2.632187,-3.25354,8.604207,1363731.5,18.45,100.0,6.0112,230,1432.282942533493,-0.2080811,100,23000,592.01294,,463.24805,1.5848464,447428,0.069294795,3.9681015,-111.93719625748959,,0.44314912
87.24803,442.81256,-1.5258789e-06,120.11576,0.0048370836,1.9553707,[ 1.541 -0.129 -0.559  0.398 -1.627],11.75752,-3.969925,186.44122,29115880.0,17.84,100.0,24.663925,231,1437.8191876411438,-0.21315685,100,23100,968.95386,,708.1919,1.6396625,449212,0.1628583,4.8450394,-111.18577603005878,,2.2737515
88.11454,400.17276,-1.9836425e-06,10.647067,0.026228629,1.1975888,[ 1.544 -0.102 -0.555  0.406 -1.632],1.5189002,-3.481224,5.802819,423729.28,19.37,100.0,3.5555525,232,1444.7509338855743,-0.21482183,100,23200,572.39923,,463.50586,1.6580974,451149,0.061160155,4.6874466,-112.72674148753813,,0.34598467
86.8473,469.64032,-1.5258789e-07,458.94574,0.00035631296,5.1464314,[ 1.537 -0.109 -0.547  0.404 -1.634],44.52812,-4.0868607,1326.9078,391346240.0,17.2,100.0,101.68749,233,1450.1246962547302,-0.21555765,100,23300,2408.2854,,1511.9104,1.6321359,452869,0.78308195,5.0815735,-110.50666275062899,,13.846226
87.42933,442.9522,3.0517579e-06,1456.3013,8.974719e-05,5.748753,[ 1.531 -0.1   -0.566  0.401 -1.634],48.84176,-3.619667,17540.242,428264030.0,18.07,100.0,677.6049,234,1456.9533863067627,-0.22818409,100,23400,2579.7227,,1831.3392,1.828415,454676,2.1545193,5.4873505,-111.2232669913276,,104.87492
87.994095,405.8275,-7.019043e-06,44.0474,0.0042110323,1.3891988,[ 1.515 -0.117 -0.556  0.381 -1.647],4.4977007,-3.3509674,66.55588,3541137.2,19.03,100.0,10.578779,235,1464.1569497585297,-0.22755691,100,23500,649.3477,,473.59793,1.6029785,456579,0.12533408,5.041939,-112.123830809998,,1.2758121
88.14865,392.33047,-8.31604e-06,173.1901,8.6116794e-05,2.558761,[ 1.508 -0.132 -0.56   0.397 -1.647],14.223793,-3.2050781,3159.8264,40561908.0,19.38,100.0,112.02114,236,1470.4595646858215,-0.21484949,100,23600,1178.942,,788.0211,1.5579598,458517,1.0193619,3.966713,-112.4158626750644,,29.678303
87.71885,420.1376,3.5095215e-06,23.604977,0.0055851233,1.6383057,[ 1.506 -0.146 -0.565  0.425 -1.634],3.6174872,-3.3918915,36.744083,2194218.0,18.49,100.0,13.251923,237,1477.2500712871552,-0.2189074,100,23700,767.48895,,606.39716,1.5297564,460366,0.110710114,3.8339157,-111.95310841301767,,0.93357074
88.09255,406.57715,3.2806397e-06,9.700134,0.1097605,1.219081,[ 1.529 -0.136 -0.567  0.419 -1.638],1.1698097,-4.2251053,5.9238377,240701.67,19.18,100.0,2.1203527,238,1483.44837474823,-0.21712737,100,23800,578.10724,,470.22455,1.8497056,462284,0.04979086,4.9226303,-112.14684615859225,,0.26994458
87.933,418.7421,-1.0681152e-05,1.8238351,0.42648935,1.0074476,[ 1.533 -0.123 -0.562  0.42  -1.636],0.17760138,-4.4861984,1.2339622,6428.5215,18.96,100.0,1.0321853,239,1489.2956569194794,-0.21872856,100,23900,496.869,,420.98697,1.8334545,464180,0.038673516,4.569191,-112.21943420993712,,0.19487622
87.75904,432.3327,3.2806397e-06,89.30528,0.0040211678,1.8045894,[ 1.532 -0.125 -0.565  0.421 -1.638],5.4663,-3.7477646,66.23523,5999602.0,18.42,100.0,21.288233,240,1494.551221370697,-0.22103314,100,24000,870.2142,,671.3782,1.8765175,466022,0.17815582,5.052803,-111.38332569707744,,1.7127783
87.812325,426.06332,5.4931643e-06,24.051142,0.023651432,1.2760869,[ 1.532 -0.15  -0.57   0.431 -1.64 ],2.548231,-3.8172607,12.736562,1322058.2,18.65,100.0,4.258051,241,1501.1814560890198,-0.2331502,100,24100,626.63184,,516.7284,1.8050268,467887,0.069811925,5.112068,-111.72078648022419,,0.46091452
