InitialBound,MinIW,MeanEntropy,Iteration,TimeElapsed,EpLenMean,EpisodesSoFar,InitialReturnMax,ReturnStepMax,J_sample_variance,InitialReturnMean,MaxIW,StdIW,MinD2w0t,Weights,StdD2w0t,InitialReturnStd,EmpiricalD2,InitialReturnMin,Bound,MeanIW,ReturnStepMaxmin,EpThisIter,MaxD2w0t,TimestepsSoFar,MeanD2w0t,EpRewMean,ReturnMeanIW,EntropyCoefficient
-94.2687,0.7691539,1.3026422,79,2761.1197538375854,384.77,7900,23.975773,100.0,232.57753,-6.294251e-07,1.5037345,0.07769955,,[-0.72  -0.471 -0.323 -0.175 -0.117],0.4232235,14.995277,1.0089649,-54.067055,-94.206215,1.0059087,98.51361,100,1.0141119,1648357,0.7733452,-93.57376249954417,-7.3478894,10.0
-93.12984,0.5633258,1.3002695,80,2821.629993200302,385.42,8000,20.820484,100.0,157.66376,-2.1743774e-06,1.7853805,0.14454426,,[-0.721 -0.469 -0.323 -0.175 -0.116],0.42719096,12.613004,1.0298204,-48.957542,-93.0059,1.0216217,98.54561,100,1.0612127,1686899,0.78327405,-87.56447276376693,-6.022686,10.0
-91.845085,0.6801913,1.3001947,81,2891.9052464962006,385.69,8100,37.455505,100.0,176.17845,-2.9373168e-06,1.4948015,0.08130715,,[-0.723 -0.464 -0.321 -0.173 -0.119],0.4230515,13.157823,1.013708,-33.108788,-91.75704,0.99444556,98.54649,100,1.0226018,1725468,0.7770457,-87.45518372314811,-4.834995,10.0
-95.38225,0.75847745,1.3001988,82,2960.5628213882446,384.06,8200,29.88251,100.0,186.00659,-1.9073486e-06,1.2882655,0.0796268,,[-0.724 -0.465 -0.323 -0.174 -0.119],0.4252147,13.831879,1.0137016,-42.561897,-95.28897,0.9945089,98.563644,100,1.0251949,1763874,0.7738697,-83.79221283060087,-8.368023,10.0
-94.95419,0.8833416,1.3006582,83,3020.327048063278,405.15,8300,35.056065,100.0,192.02936,4.196167e-07,1.1345323,0.030019846,,[-0.724 -0.465 -0.322 -0.174 -0.119],0.39238265,13.900245,1.0015835,-41.543114,-94.917175,1.0031561,98.58353,100,1.0034986,1804389,0.81095314,-84.36565299932283,-8.072179,10.0
-92.38958,0.778307,1.3041973,84,3081.1002383232117,368.83,8400,22.366564,100.0,191.98573,-6.1035155e-07,1.3627226,0.07619894,,[-0.726 -0.466 -0.322 -0.174 -0.118],0.4425609,13.895816,1.0104437,-36.155037,-92.29707,1.0029273,98.50836,100,1.0144631,1841272,0.74208724,-90.6648157200993,-5.4244795,10.0
-93.20216,0.75713295,1.3027403,85,3143.368472337723,376.94,8500,23.103287,100.0,118.3212,-4.005432e-07,1.3535352,0.09210069,,[-0.728 -0.467 -0.323 -0.174 -0.115],0.43401355,10.90209,1.0137591,-31.509924,-93.10616,1.0136819,98.54457,100,1.0217636,1878966,0.7595566,-85.83558160186794,-6.2069774,10.0
-94.56797,0.5944078,1.3021233,86,3205.397576570511,378.98,8600,27.781044,100.0,199.91882,,1.5843315,0.11455837,,[-0.728 -0.47  -0.323 -0.174 -0.116],0.43360022,13.875254,1.0234289,-41.492092,-94.40964,1.0029385,98.56023,100,1.0410355,1916864,0.76718366,-83.33332387351798,-7.483842,10.0
-91.692184,0.6262621,1.301729,87,3268.4225504398346,359.1,8700,25.996094,100.0,213.1974,7.6293946e-07,1.8572164,0.121662036,,[-0.732 -0.467 -0.323 -0.173 -0.117],0.45602897,14.773438,1.0257711,-38.236637,-91.50187,1.0076864,98.48752,100,1.0615503,1952774,0.72790456,-92.01536931472884,-4.5428553,10.0
-96.05264,0.68525183,1.2987977,88,3346.3461730480194,422.9,8800,29.207691,100.0,169.55637,1.3160706e-06,1.3087934,0.08357287,,[-0.736 -0.468 -0.323 -0.172 -0.117],0.3639341,12.958595,1.0140944,-36.440598,-95.97297,0.99506533,98.580505,100,1.0188159,1995064,0.8522817,-88.70329458586546,-9.038033,10.0
-95.176125,0.7436778,1.2968813,89,3410.2491047382355,403.55,8900,27.340141,100.0,190.39555,-1.2397766e-06,1.2498431,0.06498067,,[-0.737 -0.465 -0.323 -0.171 -0.12 ],0.39652398,13.572958,1.0088775,-33.806526,-95.13416,1.0077053,98.57823,100,1.0121846,2035419,0.81106174,-85.10243468719443,-8.21304,10.0
-91.29092,0.7241876,1.2945496,90,3471.1617789268494,399.79,9000,27.843533,100.0,176.74416,-8.773804e-07,1.3619692,0.07446748,,[-0.737 -0.465 -0.323 -0.172 -0.122],0.40282977,13.16251,1.0116203,-31.461136,-91.200554,0.9990666,98.556595,100,1.019055,2075398,0.80456674,-88.6349763768238,-4.238059,10.0
-93.070305,0.8705425,1.2944396,91,3546.647972345352,384.57,9100,32.730446,100.0,176.3457,1.4495849e-06,1.1019003,0.031830866,,[-0.735 -0.464 -0.322 -0.173 -0.124],0.42187887,13.203219,1.0019712,-35.993233,-93.03261,0.9953679,98.52507,100,1.0031912,2113855,0.77004313,-91.32302394327886,-6.115407,10.0
-94.10636,0.77196264,1.2935561,92,3610.1128137111664,389.79,9200,27.55265,100.0,186.99663,-1.4495849e-06,1.2708642,0.07778947,,[-0.736 -0.463 -0.323 -0.172 -0.124],0.4171438,13.587782,1.0106236,-32.804718,-93.97798,0.99635744,98.543304,100,1.0164154,2152834,0.78446764,-89.0087170298685,-6.966397,10.0
-91.90596,0.623695,1.2953103,93,3672.5424637794495,403.49,9300,30.483425,100.0,151.01811,-1.4877319e-06,1.7409822,0.15193449,,[-0.742 -0.461 -0.325 -0.172 -0.125],0.40357113,12.293149,1.0426891,-28.184357,-91.62941,1.0186247,98.563614,100,1.0835973,2193183,0.82464117,-88.03849884973565,-4.5604014,10.0
-96.24023,0.82320035,1.2964114,94,3744.7737131118774,415.2,9400,32.066334,100.0,223.5873,-1.783371e-06,1.1652538,0.041231267,,[-0.744 -0.456 -0.324 -0.17  -0.124],0.3759505,14.825585,1.0033301,-39.23278,-96.20703,0.9992928,98.61215,100,1.0043861,2234703,0.83187944,-80.51833779055231,-9.309681,10.0
-91.83409,0.59663206,1.2949451,95,3807.6568377017975,361.14,9500,25.759148,100.0,197.14319,3.8146972e-08,1.4912335,0.11123353,,[-0.744 -0.455 -0.324 -0.171 -0.122],0.4545548,14.019113,1.0279045,-53.215836,-91.684204,0.98864716,98.48987,100,1.0756685,2270817,0.73287016,-92.11461725980656,-4.669818,10.0
-91.09299,0.73418665,1.2944413,96,3868.948890209198,389.02,9600,24.91726,100.0,163.98601,8.9645386e-07,1.5524716,0.10032114,,[-0.748 -0.453 -0.324 -0.17  -0.124],0.41964826,12.568943,1.0170643,-35.10128,-90.92712,1.0047628,98.539566,100,1.027449,2309719,0.7856142,-89.55900905936767,-3.9127634,10.0
-94.44133,0.70634717,1.2924496,97,3936.185040950775,387.38,9700,29.956263,100.0,184.15866,-1.8119812e-06,1.2671578,0.074253164,,[-0.752 -0.45  -0.325 -0.169 -0.124],0.4198562,13.514405,1.009081,-32.904194,-94.36017,0.9958317,98.58148,100,1.0140456,2348457,0.77865905,-81.06363761936753,-7.3909693,10.0
-93.69023,0.65383804,1.2935791,98,4005.918059825897,397.5,9800,28.238792,100.0,216.23961,-6.1035155e-07,1.3107336,0.08754003,,[-0.753 -0.448 -0.325 -0.169 -0.127],0.40689602,14.710925,1.014067,-42.98916,-93.568,1.0077263,98.57405,100,1.0404457,2388207,0.8012248,-84.65818401839698,-6.5623035,10.0
-93.58207,0.85521007,1.293822,99,4077.7138526439667,375.84,9900,32.64632,100.0,217.75842,9.155273e-07,1.2007576,0.049556375,,[-0.758 -0.45  -0.328 -0.169 -0.125],0.43306163,14.951705,1.0042802,-49.796913,-93.547226,1.0006618,98.57187,100,1.0067471,2425791,0.753455,-80.4548449165884,-6.6171017,10.0
-105.53287,0.79807377,1.2924745,100,4134.25369310379,379.36,10000,24.439528,100.0,187.46327,1.7356873e-06,1.4181128,0.073660485,,[-0.758 -0.451 -0.328 -0.168 -0.125],0.43025547,13.330325,1.00966,-35.71537,-105.44644,1.0146768,98.56958,100,1.01615,2463727,0.76294804,-81.64084615034301,-5.5410943,
-106.26521,0.69828784,1.292479,101,4196.36288022995,389.61,10100,22.617802,100.0,207.60054,1.1444092e-06,1.3860154,0.082488164,,[-0.759 -0.448 -0.328 -0.168 -0.126],0.41766253,14.23946,1.0128212,-33.92611,-106.19694,1.0049518,98.54817,100,1.0192437,2502688,0.78461474,-88.01746738995499,-6.284989,
-106.853874,0.5838142,1.2889676,102,4251.730172157288,352.55,10200,30.296192,100.0,211.90573,2.0408631e-06,1.6955259,0.14139429,,[-0.759 -0.448 -0.329 -0.169 -0.126],0.46675396,15.235677,1.0439279,-37.206074,-106.378944,0.9840961,98.51779,100,1.1033143,2537943,0.72138846,-85.00170889998228,-6.305824,
-103.17256,0.79754317,1.288204,103,4312.704692363739,373.21,10300,28.665852,100.0,229.22694,-9.727478e-07,1.2020175,0.044800032,,[-0.766 -0.448 -0.33  -0.167 -0.13 ],0.43638596,14.96022,1.0052339,-48.199844,-103.12166,1.0097138,98.50687,100,1.0091121,2575264,0.74868405,-92.02079336106948,-3.2450008,
-106.52096,0.74994004,1.2856519,104,4383.257621765137,424.63,10400,32.14198,100.0,188.28134,7.4386594e-07,1.2431915,0.0710187,,[-0.768 -0.449 -0.331 -0.168 -0.131],0.35948884,13.5152445,1.0086662,-41.979008,-106.4383,1.0028205,98.59123,100,1.0114433,2617727,0.85326016,-86.78767758361587,-6.5417266,
-105.39101,0.8140727,1.283598,105,4434.529173135757,357.66,10500,22.747997,100.0,174.47928,-1.2969971e-06,1.2687556,0.06480348,,[-0.769 -0.448 -0.331 -0.167 -0.133],0.45267904,13.230045,1.0055842,-48.020416,-105.32673,0.99937737,98.522,100,1.0099828,2653493,0.71755975,-85.48149491107027,-5.449692,
-101.673904,0.67109233,1.2818573,106,4483.65534901619,362.26,10600,27.763735,100.0,179.2795,-1.335144e-06,1.3365586,0.09406667,,[-0.77  -0.447 -0.331 -0.167 -0.135],0.45099688,13.315824,1.0153916,-38.496407,-101.515,1.0024451,98.49951,100,1.0256996,2689719,0.7313463,-90.65315787759086,-1.549722,
-106.52546,0.6655578,1.2801778,107,4534.007341861725,399.04,10700,35.015537,100.0,191.96335,8.773804e-07,1.5978872,0.12682012,,[-0.772 -0.445 -0.332 -0.165 -0.137],0.40707478,14.242573,1.0266658,-45.157417,-106.33887,1.0227852,98.54683,100,1.0490056,2729623,0.80912656,-90.41594077273164,-6.364988,
-106.33827,0.76340425,1.2786835,108,4584.117553949356,396.83,10800,30.370623,100.0,187.98166,-8.106232e-07,1.2692845,0.06770879,,[-0.773 -0.443 -0.331 -0.163 -0.139],0.4066347,13.523304,1.0085504,-43.895954,-106.257385,0.9964045,98.59207,100,1.0133363,2769306,0.7974736,-80.938835349249,-6.3631244,
-101.58452,0.6243839,1.2758853,109,4633.638588666916,384.66,10900,24.982342,100.0,112.52272,-1.2207031e-06,1.6639267,0.13408844,,[-0.775 -0.441 -0.332 -0.163 -0.14 ],0.42806637,10.405668,1.0295104,-28.47401,-101.38932,0.9993543,98.53328,100,1.0572851,2807772,0.78152484,-89.76377802565307,-1.3938446,
-107.110016,0.6564483,1.2750216,110,4689.086245298386,406.52,11000,32.16576,100.0,218.43567,-3.8146972e-08,1.5075411,0.11900607,,[-0.777 -0.441 -0.331 -0.164 -0.143],0.3953222,14.291258,1.0247251,-28.861769,-106.935555,1.0019461,98.58534,100,1.0417147,2848424,0.82420737,-84.28258878916802,-6.9449725,
-108.73065,0.6279721,1.2747787,111,4741.409605026245,406.35,11100,27.502222,100.0,220.18626,8.9645386e-07,1.5013208,0.11584522,,[-0.778 -0.438 -0.332 -0.164 -0.144],0.39531022,14.753891,1.0240331,-46.160606,-108.59905,0.9947899,98.613754,100,1.04056,2889059,0.82326734,-78.47485321584718,-8.643338,
-106.04776,0.78707314,1.2743886,112,4792.202488183975,403.44,11200,27.354692,100.0,168.18364,1.8882752e-06,1.2184479,0.05522899,,[-0.779 -0.437 -0.331 -0.165 -0.144],0.3959186,12.921487,1.0055957,-36.189915,-105.99819,1.0021588,98.60808,100,1.0095131,2929403,0.80927014,-79.0581597175416,-6.1297617,
-101.52031,0.73168606,1.2759099,113,4841.494382858276,386.95,11300,26.020304,100.0,172.40182,1.0871887e-06,1.6262219,0.12791112,,[-0.78  -0.435 -0.33  -0.165 -0.145],0.42437515,13.060993,1.0263,-43.347084,-101.27422,1.0027924,98.52493,100,1.0430081,2968098,0.7849691,-91.9149654838554,-1.2911856,
-103.28664,0.62599444,1.2763363,114,4894.983624696732,400.19,11400,21.735703,100.0,161.15372,-2.5367738e-06,1.4581015,0.09606043,,[-0.786 -0.434 -0.332 -0.165 -0.143],0.40365222,12.384009,1.0180842,-36.269836,-103.17385,1.0032593,98.57965,100,1.0273844,3008117,0.8081769,-84.10923303488806,-3.2440958,
-104.96522,0.5481543,1.2714784,115,4945.539745092392,396.86,11500,32.354156,100.0,202.42886,-2.2888183e-07,1.5928288,0.12415812,,[-0.787 -0.431 -0.331 -0.165 -0.143],0.4100832,14.454664,1.0235788,-41.130154,-104.7631,0.9983352,98.57199,100,1.030442,3047803,0.80427486,-84.9293649945761,-4.7777166,
-103.06916,0.6651069,1.269429,116,4995.761955022812,378.07,11600,27.857334,100.0,186.024,-2.2888183e-07,1.4771403,0.10165958,,[-0.787 -0.431 -0.331 -0.164 -0.147],0.43295276,13.651634,1.015761,-36.328247,-102.91502,0.99187255,98.525894,100,1.0314533,3085610,0.7623257,-89.6219068657535,-2.9925482,
-106.04397,0.7855084,1.2701155,117,5044.9203951358795,382.42,11700,23.477352,100.0,211.16602,6.4849854e-07,1.3080679,0.0701437,,[-0.791 -0.429 -0.332 -0.163 -0.15 ],0.42635968,14.630155,1.0105048,-32.577316,-105.95735,1.0052048,98.53879,100,1.0210867,3123852,0.7688961,-88.18733374345153,-6.064924,
-104.34996,0.76430875,1.2706027,118,5097.189596414566,413.55,11800,32.280167,100.0,145.99329,4.234314e-06,1.6250188,0.084566385,,[-0.795 -0.43  -0.333 -0.163 -0.149],0.38054368,12.218942,1.0115068,-31.404808,-104.25141,0.9979999,98.58899,100,1.0182132,3165207,0.8322703,-84.98826979345337,-4.337668,
-103.96497,0.55303186,1.2695311,119,5150.416818857193,417.73,11900,27.950775,100.0,186.53926,9.536743e-08,2.2213135,0.18857363,,[-0.796 -0.428 -0.333 -0.161 -0.148],0.38097253,13.108756,1.0509969,-36.956474,-103.67883,1.0120795,98.60016,100,1.0752051,3206980,0.857618,-83.5113266921601,-3.6082425,
-103.21532,0.59151256,1.2676743,120,5194.520085811615,352.71,12000,27.870228,100.0,186.78746,-2.6130676e-06,1.4419808,0.1019171,,[-0.798 -0.423 -0.332 -0.162 -0.149],0.46085265,13.8213,1.0205379,-28.865608,-103.05802,1.0051382,98.497055,100,1.0445516,3242251,0.713078,-88.69705496128083,-3.1085815,
-104.839455,0.77396566,1.268068,121,5244.254531621933,397.5,12100,22.353739,100.0,144.66216,-6.67572e-07,1.3403857,0.07221689,,[-0.8   -0.423 -0.332 -0.16  -0.151],0.4056604,12.125343,1.0088143,-27.717627,-104.77885,1.0084684,98.51088,100,1.0118228,3282001,0.79884213,-97.21194624391345,-4.889579,
-103.7367,0.57836896,1.2699188,122,5293.256407499313,389.74,12200,28.075047,100.0,165.50476,-1.5449524e-06,2.1658762,0.16176489,,[-0.8   -0.423 -0.332 -0.159 -0.151],0.42517513,13.148552,1.0494294,-34.702106,-103.44961,0.9840361,98.54454,100,1.1136315,3320975,0.79868156,-88.75486921072715,-3.416051,
-104.5587,0.68872535,1.2685305,123,5346.7282865047455,420.14,12300,24.864218,100.0,157.20354,-4.1007996e-07,1.485238,0.094120085,,[-0.806 -0.42  -0.331 -0.158 -0.149],0.3690132,12.508335,1.0147,-36.07368,-104.4804,1.017885,98.58266,100,1.0299203,3362989,0.84632313,-87.67214957623834,-4.5771956,
-103.49771,0.9183604,1.2685567,124,5398.024000644684,407.97,12400,18.917439,100.0,132.06244,6.1035155e-07,1.092642,0.02443759,,[-0.806 -0.418 -0.33  -0.157 -0.15 ],0.38778684,11.389822,1.001187,-33.591377,-103.489746,1.0002297,98.565384,100,1.0018568,3403786,0.8164706,-88.65505085802295,-3.6394484,
-107.15036,0.76558554,1.2685546,125,5448.951797246933,415.93,12500,27.014612,100.0,195.73155,-1.1444092e-06,1.2077914,0.059292536,,[-0.806 -0.418 -0.331 -0.156 -0.15 ],0.3756996,14.095517,1.0087506,-45.290337,-107.10684,0.9957812,98.60089,100,1.0178317,3445379,0.83562875,-83.00187417554744,-7.2210307,
-105.95922,0.76112884,1.26709,126,5498.8391144275665,404.56,12600,26.782349,100.0,211.71437,-5.7220458e-08,1.2411988,0.06382393,,[-0.806 -0.418 -0.33  -0.156 -0.15 ],0.39482227,14.800086,1.0085714,-57.636574,-105.89204,0.99741775,98.610245,100,1.0118967,3485835,0.812857,-78.84008004800168,-5.9981756,
-105.6601,0.67881393,1.2657214,127,5551.657894849777,423.61,12700,26.815887,100.0,239.28397,1.8310546e-06,1.5489612,0.10859514,,[-0.806 -0.419 -0.329 -0.156 -0.152],0.3638959,14.876065,1.0205013,-35.383686,-105.50921,1.0230014,98.58092,100,1.031433,3528196,0.85676605,-88.76456074073565,-5.5597653,
-104.10181,0.6239071,1.2630585,128,5603.717991113663,413.86,12800,27.432981,100.0,151.73715,4.196167e-07,1.5595379,0.11487007,,[-0.808 -0.416 -0.329 -0.156 -0.153],0.3822551,12.343073,1.0231044,-35.811085,-103.93056,1.0033364,98.57793,100,1.0344965,3569582,0.8377138,-87.33951733342978,-3.9734054,
-106.7583,0.39121997,1.2607481,129,5657.6939198970795,427.22,12900,22.651348,100.0,194.16162,-6.1035155e-07,2.1651666,0.24491204,,[-0.811 -0.412 -0.329 -0.155 -0.156],0.37262306,13.988624,1.1039383,-47.192375,-106.30804,1.0139526,98.646286,100,1.1942677,3612304,0.89879704,-75.55683542071708,-6.05906,
-104.23918,0.7289031,1.2591566,130,5712.237714767456,424.78,13000,35.2467,100.0,169.39932,-2.861023e-06,1.4065228,0.07554022,,[-0.814 -0.41  -0.327 -0.156 -0.158],0.35977477,12.868239,1.0115411,-29.682152,-104.16097,1.01002,98.57651,100,1.0149144,3654782,0.85491437,-89.9471654554568,-4.252226,
-102.35243,0.6662431,1.2589086,131,5761.914210796356,399.17,13100,34.345642,100.0,159.4232,2.6416778e-06,1.450697,0.09757951,,[-0.814 -0.409 -0.328 -0.155 -0.16 ],0.40502596,12.504192,1.0176315,-26.723604,-102.22804,1.0017632,98.55017,100,1.026309,3694699,0.80578125,-89.77848942269682,-2.306089,
-103.57795,0.9059577,1.2588903,132,5813.402671098709,423.62,13200,23.29259,100.0,183.25815,9.155273e-07,1.0820013,0.024523914,,[-0.815 -0.406 -0.328 -0.155 -0.16 ],0.36002237,13.41925,1.0013974,-35.39503,-103.57023,0.99840546,98.56561,100,1.0018706,3737061,0.8478661,-92.00732011642295,-3.7190378,
-103.09025,0.6328763,1.2559555,133,5864.149639844894,414.74,13300,27.07579,100.0,200.7979,-5.340576e-07,1.4635603,0.103585124,,[-0.815 -0.406 -0.328 -0.155 -0.16 ],0.37995163,14.178789,1.018737,-40.651863,-102.95299,1.0033937,98.58345,100,1.0267608,3778535,0.83789724,-86.38081012338121,-2.999739,
-103.76228,0.47821116,1.252928,134,5913.656804800034,409.0,13400,29.409555,100.0,167.44295,3.8146973e-07,2.228854,0.18238638,,[-0.816 -0.405 -0.329 -0.155 -0.163],0.3968062,12.794602,1.0526512,-38.95465,-103.45906,0.9933661,98.56999,100,1.0856688,3819435,0.8403652,-87.93773661407708,-3.3921359,
-106.289795,0.67730737,1.2528099,135,5963.1971118450165,392.17,13500,25.815687,100.0,150.86156,-8.9645386e-07,1.488575,0.102178656,,[-0.819 -0.401 -0.328 -0.154 -0.166],0.41555667,12.433131,1.0199215,-36.828392,-106.15854,0.9939498,98.59108,100,1.0455188,3858652,0.7923682,-80.18307916907452,-6.231467,
-105.057236,0.6511756,1.2488958,136,6014.319655418396,400.06,13600,28.742693,100.0,172.88605,1.335144e-07,1.350673,0.10852286,,[-0.821 -0.401 -0.328 -0.154 -0.166],0.40480328,13.26626,1.0222285,-38.156414,-104.84277,0.9948584,98.57803,100,1.0329522,3898658,0.8097815,-84.4065948153223,-4.876282,
-102.739365,0.8129365,1.2481675,137,6071.232708930969,421.27,13700,27.004597,100.0,158.25552,-1.745224e-06,1.2563741,0.06046624,,[-0.825 -0.403 -0.329 -0.153 -0.17 ],0.3653157,12.671881,1.0058829,-36.279022,-102.68756,0.9959208,98.568405,100,1.0107442,3940785,0.8450324,-90.9091673181281,-2.8215806,
-105.295784,0.6591635,1.2470784,138,6128.766886234283,438.44,13800,36.920456,100.0,218.48209,-5.531311e-07,1.599802,0.12810908,,[-0.825 -0.401 -0.329 -0.153 -0.171],0.33387244,14.289851,1.0288553,-42.107986,-105.107185,1.0229918,98.621,100,1.0438917,3984629,0.89068544,-83.0826123790122,-5.0871935,
-104.8679,0.63278544,1.2432911,139,6186.602360963821,436.61,13900,28.355446,100.0,183.81569,1.3732911e-06,1.4490914,0.114441365,,[-0.826 -0.398 -0.33  -0.153 -0.172],0.33689025,13.47597,1.0233929,-51.239693,-104.70443,0.99838805,98.645615,100,1.0288777,4028290,0.88394344,-77.36450688915963,-4.741696,
-103.14745,0.8538144,1.2435479,140,6239.569385528564,421.91,14000,29.806984,100.0,166.11664,1.1634827e-06,1.2395954,0.04645767,,[-0.828 -0.398 -0.33  -0.153 -0.176],0.3639122,12.807127,1.0046548,-31.139048,-103.092476,0.9999175,98.573425,100,1.0071208,4070481,0.84586483,-89.98745184522349,-3.2281864,
-104.07068,0.4081598,1.2425772,141,6289.241246700287,404.31,14100,29.034885,100.0,218.10175,-2.5749208e-07,1.6928018,0.14847048,,[-0.83  -0.396 -0.33  -0.153 -0.175],0.40270412,14.980869,1.0450898,-40.361824,-103.81211,0.9850013,98.56192,100,1.0932431,4110912,0.82706904,-88.55956948376303,-3.8003035,
-103.74766,0.74088657,1.2412367,142,6341.273204565048,423.25,14200,24.241686,100.0,212.7133,-2.2125244e-06,1.3943126,0.08348868,,[-0.834 -0.394 -0.329 -0.153 -0.176],0.3630428,14.6271105,1.0125387,-60.751617,-103.639854,1.0057157,98.58238,100,1.0177102,4153237,0.85249,-88.37891288435483,-3.7180803,
-103.06084,0.64425564,1.2383075,143,6391.004487514496,405.92,14300,27.559721,100.0,204.3042,4.5776366e-07,1.422981,0.10374235,,[-0.834 -0.395 -0.329 -0.154 -0.178],0.39526287,13.92642,1.020449,-39.19059,-102.92447,0.9929524,98.561264,100,1.0284578,4193829,0.82090735,-89.04683210136024,-2.9757378,
-102.06615,0.50672185,1.2378253,144,6440.769850969315,407.37,14400,41.28524,100.0,213.49637,-5.912781e-07,2.3672101,0.19568247,,[-0.835 -0.393 -0.328 -0.154 -0.181],0.4025409,14.660661,1.0663593,-37.558716,-101.681694,1.0166659,98.54724,100,1.1149046,4234566,0.8427693,-92.2201710965625,-1.5429493,
-104.99466,0.52115643,1.2369153,145,6495.9211139678955,448.49,14500,21.427128,100.0,118.280876,3.0517577e-07,1.551238,0.10707898,,[-0.837 -0.387 -0.327 -0.151 -0.181],0.3080726,10.986881,1.0269418,-30.725664,-104.84419,0.9782938,98.659225,100,1.0459502,4279415,0.9086389,-76.41547452421302,-4.9072886,
-106.097565,0.5586359,1.2313478,146,6547.4994950294495,419.17,14600,35.195366,100.0,256.34753,2.0217894e-06,1.5911212,0.14777279,,[-0.837 -0.384 -0.326 -0.15  -0.182],0.37486118,16.50148,1.0329902,-59.776627,-105.779305,1.0063858,98.62863,100,1.043401,4321332,0.8533233,-77.8331287050963,-5.754254,
-102.83084,0.8915914,1.2309651,147,6603.824620008469,458.72,14700,22.23074,100.0,117.654915,7.4386594e-07,1.1171921,0.03403424,,[-0.841 -0.385 -0.327 -0.15  -0.188],0.275572,10.738669,1.0025203,-32.734325,-102.808975,1.0005965,98.67087,100,1.003568,4367204,0.91861874,-75.4883279958653,-2.953902,
-102.36342,0.75261056,1.2290361,148,6655.42306137085,430.47,14800,23.528332,100.0,136.41216,-1.5735626e-06,1.3406597,0.08323163,,[-0.841 -0.386 -0.327 -0.151 -0.188],0.34859154,11.527547,1.0127268,-37.820824,-102.24074,1.0080874,98.59125,100,1.0207306,4410251,0.86730343,-87.97658701462255,-2.3109195,
-104.877815,0.8212565,1.2298582,149,6706.535742521286,420.42,14900,25.477545,100.0,192.15344,-9.918213e-07,1.5065523,0.07663801,,[-0.841 -0.383 -0.327 -0.15  -0.19 ],0.36771083,14.001266,1.0089431,-33.139835,-104.77322,0.9976997,98.55611,100,1.0136667,4452293,0.8451445,-93.31060090771324,-4.86906,
-103.54164,0.99933136,1.2298582,150,6760.598041534424,438.82,15000,22.98424,100.0,130.12947,-9.155273e-07,1.000613,0.00018990006,,[-0.844 -0.381 -0.328 -0.149 -0.189],0.32770112,11.350587,1.0,-32.27691,-103.54156,1.0000414,98.642,100,1.0000001,4496175,0.87764,-78.55075338794042,-3.698139,
-102.14433,0.5440022,1.227539,151,6811.780488014221,424.14,15100,32.182793,100.0,223.6881,-6.8664554e-07,1.5724319,0.12969649,,[-0.844 -0.381 -0.328 -0.149 -0.189],0.3640518,14.732577,1.0275323,-41.907883,-101.957,1.0089161,98.56122,100,1.0389991,4538589,0.8605575,-93.05277066996496,-1.9835567,
-101.17995,0.72953814,1.2286148,152,6866.5556671619415,447.84,15200,26.283876,100.0,156.01457,9.918213e-07,1.5682075,0.09115581,,[-0.848 -0.38  -0.328 -0.149 -0.191],0.3083758,12.328884,1.0182132,-33.045067,-101.1006,1.0153437,98.567566,100,1.0284456,4583373,0.90341806,-96.8293757187148,-1.1924124,
-105.2613,0.719838,1.2275065,153,6918.327098369598,426.05,15300,34.401653,100.0,218.85535,-1.1634827e-06,1.4710683,0.08941345,,[-0.849 -0.379 -0.327 -0.15  -0.19 ],0.3581723,15.032777,1.0160873,-60.077415,-105.147156,1.0089054,98.6261,100,1.0254322,4625978,0.85962343,-79.6508183757985,-5.207247,
-101.52935,0.6775543,1.2265544,154,6969.305303096771,421.47,15400,24.863626,100.0,208.3147,9.536743e-08,1.52641,0.092150554,,[-0.849 -0.382 -0.327 -0.15  -0.192],0.36731154,14.37509,1.0183245,-51.46236,-101.41494,1.0013201,98.539795,100,1.0299281,4668125,0.850811,-96.98030814198371,-1.5036542,
-103.18477,0.5362175,1.2231379,155,7021.05593252182,423.16,15500,24.664684,100.0,136.88168,6.1035155e-07,2.2049055,0.19739479,,[-0.852 -0.38  -0.327 -0.149 -0.192],0.3734409,12.418824,1.0710562,-36.21646,-102.72195,1.0215273,98.6011,100,1.1293786,4710441,0.87429845,-84.39996113192042,-2.631158,
-103.10668,0.6717188,1.218875,156,7076.943181276321,453.47,15600,27.02394,100.0,176.84273,-3.6239624e-07,1.7095174,0.11535648,,[-0.86  -0.379 -0.328 -0.147 -0.196],0.29440206,13.158752,1.0249385,-43.814995,-102.920074,1.0040684,98.63632,100,1.0307133,4755788,0.9187539,-82.4601062273566,-2.9535964,
-104.48682,0.92872214,1.2188811,157,7131.918303966522,454.57,15700,23.208,100.0,156.41452,-3.6239624e-07,1.0886848,0.01945923,,[-0.862 -0.377 -0.328 -0.147 -0.2  ],0.28751343,12.437928,1.0007389,-40.167175,-104.475624,0.99926704,98.659134,100,1.0011265,4801245,0.9094581,-77.4724383424549,-4.629538,
