TimeElapsed,J_sample_variance,Iteration,ReturnMeanIW,EpRewMean,EpisodesSoFar,MaxD2w0t,EpLenMean,MaxIW,InitialReturnStd,InitialReturnMean,StdIW,EpThisIter,MinD2w0t,MeanIW,ReturnStepMaxmin,InitialReturnMin,EmpiricalD2,MinIW,StdD2w0t,TimestepsSoFar,MeanEntropy,InitialReturnMax,MeanD2w0t,Weights,Bound,InitialBound,ReturnStepMax
3265.9487586021423,105.94861,45,-11.560626,-16.19238379651889,4500,46273.945,490.79,108.96333,7.8578024,-12.679248,3.491473,100,,0.931283,99.0,-43.473152,4251.976,1.4347052e-05,1924.9944,1661980,1.2113943,4.5219097,490.5269,[-0.755 -0.361 -0.016 -0.326 -0.2  ],-11.856073,-12.840108,100.0
3353.357945203781,129.66832,46,-11.548681,-20.281400904253122,4600,31736.023,475.1,16.088535,11.520889,-13.207739,0.97732085,100,,0.5538741,99.0,-63.902653,6081.982,1.1943152e-06,1978.2628,1709490,1.2105751,8.610449,619.82526,[-0.738 -0.365 -0.032 -0.342 -0.208],-11.923029,-13.409221,100.0
3443.569836616516,184.07336,47,-10.016877,-20.39294449695377,4700,32565.799,470.14,447.58334,11.604251,-11.475777,11.837043,100,,1.3837992,99.0,-50.907608,7178.4614,2.1807161e-06,1953.8036,1756504,1.2037442,25.963453,739.95667,[-0.748 -0.359 -0.009 -0.345 -0.208],-10.430608,-11.678366,100.0
3534.2124552726746,695.5073,48,-8.326049,-15.170778219856516,4800,3915917.0,496.12,90.45645,9.232603,-13.212699,2.4364202,100,,0.49750984,99.0,-39.984573,833474.6,8.3604796e-08,236348.95,1806116,1.2034808,10.337732,63613.582,[-0.747 -0.377 -0.022 -0.328 -0.215],-9.43043,-13.36341,100.0
3620.877148628235,91.65184,49,-11.130162,-27.11832740981717,4900,167.86176,445.57,33.186863,12.645656,-13.066394,1.6920395,100,,0.8634741,99.0,-66.98647,58.8434,0.00059800857,19.794954,1850673,1.2049536,11.545399,13.280767,[-0.737 -0.357 -0.031 -0.349 -0.216],-11.471532,-13.335795,100.0
3705.1150076389313,2162.9673,50,-9.178399,-18.716862931543318,5000,3948911.5,477.86,204.61981,11.21196,-14.003325,6.1753507,100,,1.0530118,99.0,-63.494396,670749.2,9.755779e-09,178682.38,1898459,1.1474875,6.4725094,50839.926,[-0.744 -0.361 -0.022 -0.336 -0.214],-10.446743,-14.189263,100.0
3794.7097561359406,125.76923,51,-9.895377,-19.562119727432137,5100,14036.422,486.05,18.591898,9.616202,-11.708321,1.1316713,100,,0.620511,99.0,-49.444954,2600.6392,1.2908315e-05,890.69147,1947064,1.143938,7.9239106,322.33157,[-0.802 -0.365 -0.009 -0.358 -0.271],-10.253943,-11.902656,100.0
3864.8550436496735,98.95373,52,-13.780823,-49.25355661500771,5200,493.39975,400.71,47.582527,13.579449,-17.439194,1.7022063,100,,0.81477404,99.0,-68.54023,136.03685,3.3087603e-05,46.439693,1987135,1.124539,0.70651186,24.747427,[-0.803 -0.361 -0.02  -0.376 -0.275],-14.457339,-17.928492,100.0
3956.6349511146545,156.61195,53,-10.3242855,-21.22344499978569,5300,201124.7,477.48,113.71676,8.5251875,-12.829185,3.5159895,100,,0.9078242,99.0,-62.060215,42357.08,1.2602117e-05,12158.134,2034883,1.1250355,2.6601133,3497.6243,[-0.817 -0.373 -0.014 -0.368 -0.294],-10.877613,-13.040025,100.0
4049.0387489795685,516.53546,54,-7.290228,-17.372912325603274,5400,443268.2,489.51,126.42903,9.840466,-11.845578,4.710414,100,,0.7625014,99.0,-67.67081,87807.74,3.6392663e-08,24968.582,2083834,1.0996181,18.810614,7162.6924,[-0.811 -0.386 -0.035 -0.364 -0.294],-7.8866725,-12.018166,100.0
4137.062672376633,162.99232,55,-9.636401,-30.20818805463408,5500,6394.571,447.14,182.9171,12.473588,-12.525172,5.0498405,100,,1.1454927,99.0,-65.37059,1328.3901,3.057988e-05,478.9173,2128548,1.0801967,6.840567,161.85173,[-0.786 -0.354 -0.054 -0.348 -0.319],-10.099975,-12.82527,100.0
4232.80836558342,115.485054,56,-11.2127,-28.110810215849448,5600,1115.277,471.55,22.404408,10.557868,-12.889543,1.0825655,100,,0.67893845,99.0,-60.44218,417.15344,0.000561203,119.07865,2175703,1.1204711,15.427067,68.1084,[-0.77  -0.351 -0.035 -0.341 -0.339],-11.636708,-13.168802,100.0
4330.736434698105,120.00883,57,-9.806913,-17.085705969928178,5700,41802.715,483.84,84.02563,8.457014,-11.20911,3.0786214,100,,0.95024735,99.0,-34.432,3827.941,5.7401644e-06,1632.8029,2224087,1.1370684,7.9220953,421.92056,[-0.774 -0.328 -0.035 -0.315 -0.299],-10.103676,-11.378844,100.0
4425.796370744705,976.37115,58,-7.046943,-21.293753578974783,5800,5011630.5,484.17,79.54605,8.224689,-12.510587,2.508225,100,,0.5753175,99.0,-45.579155,380830.47,9.9204414e-08,141369.64,2272504,1.1274393,10.601945,29107.41,[-0.775 -0.316 -0.055 -0.298 -0.282],-8.285731,-12.722125,100.0
4506.983735322952,238.69235,59,-9.7159,-50.55281216804606,5900,38283.176,391.12,132.01921,12.845627,-15.139298,3.562072,100,,0.9000661,99.0,-62.156216,6027.645,9.239323e-06,2160.5154,2311616,1.1059643,10.007282,617.57605,[-0.759 -0.31  -0.065 -0.32  -0.292],-10.757269,-15.641503,100.0
4570.724407196045,237.22119,60,-15.010691,-72.54350303712644,6000,1280.8524,304.01,57.79818,18.454803,-20.315105,2.0785406,100,,0.72826326,99.0,-66.412544,238.8203,0.0016521516,103.594604,2342017,1.1134245,9.178581,34.8292,[-0.736 -0.305 -0.084 -0.309 -0.313],-16.123838,-21.035774,100.0
4652.704480409622,108.836296,61,-13.422374,-41.184506101115794,6100,112.722046,429.34,43.729534,12.509444,-15.506886,2.740105,100,,1.0516986,99.0,-60.158855,41.82226,0.0025537463,13.350015,2384951,1.1162128,11.898528,10.01814,[-0.746 -0.319 -0.086 -0.294 -0.305],-13.931661,-15.916025,100.0
4737.134329795837,133.96657,62,-8.523906,-19.30135633265381,6200,430590.06,484.64,147.78395,9.165631,-11.619236,2.9363859,100,,0.587739,99.0,-48.60816,37629.633,2.267679e-06,15606.941,2433415,1.1070695,15.904586,3649.5347,[-0.753 -0.327 -0.085 -0.282 -0.303],-9.092286,-11.810983,100.0
4815.196394920349,308.80054,63,-9.512488,-50.99798382484829,6300,128709.734,393.67,152.05437,15.028493,-15.925816,3.9603715,100,,0.86740124,99.0,-71.8625,13935.645,1.1012957e-05,5967.9453,2472782,1.1069676,13.981454,1344.4547,[-0.77  -0.343 -0.096 -0.315 -0.312],-10.8575535,-16.432444,100.0
4903.614962100983,418.05023,64,-8.957133,-21.239344425929122,6400,738843.4,485.2,61.188328,9.882241,-12.394413,2.3161936,100,,0.7802294,99.0,-50.23912,115340.55,2.3957427e-06,38274.79,2521302,1.1168072,11.082018,9350.53,[-0.773 -0.349 -0.079 -0.303 -0.312],-9.766565,-12.605411,100.0
4987.847572803497,4092.649,65,-7.021511,-45.17078948557624,6500,323746.94,411.13,754.8091,12.666126,-15.480099,19.894041,100,,1.4637834,99.0,-67.389946,59701.43,1.5028492e-06,18748.848,2562415,1.0996168,12.331482,4827.58,[-0.786 -0.337 -0.092 -0.322 -0.302],-8.49375,-15.928839,100.0
5076.949859857559,3744.2454,66,-4.7999744,-34.908781353547994,6600,8311719.0,433.59,3009.9473,14.21073,-14.726051,62.155663,100,,3.092181,99.0,-60.579567,808337.2,3.734975e-08,281859.75,2605774,1.1041211,6.0480466,58426.33,[-0.762 -0.352 -0.106 -0.307 -0.319],-7.5547514,-15.0728445,100.0
5138.452040672302,260.57718,67,-16.318886,-81.26686383472399,6700,18833.318,296.76,16.225119,20.311998,-22.668495,0.95435745,100,,0.56088346,99.0,-74.67671,2030.2389,2.6605734e-05,1011.70135,2635450,1.0976908,13.63074,216.14096,[-0.753 -0.318 -0.121 -0.31  -0.315],-17.995983,-23.475824,100.0
5218.7943379879,208.4383,68,-14.070937,-68.30544245935639,6800,4002.9521,357.86,49.267117,14.257142,-17.832342,2.0622184,100,,0.90596986,99.0,-58.637543,300.89984,0.001089026,158.58086,2671236,1.1142559,3.0543437,40.74452,[-0.766 -0.324 -0.103 -0.31  -0.321],-15.0691805,-18.510908,100.0
5312.7669858932495,74.890884,69,-12.96206,-28.054650461705737,6900,3.4602675,464.02,5.4373293,9.201363,-13.261109,0.6290658,100,,0.96720695,99.0,-47.926605,2.5341723,0.048202675,0.64600724,2717638,1.1147372,7.9970965,1.535119,[-0.77  -0.328 -0.091 -0.299 -0.305],-13.252814,-13.539813,100.0
5398.128750085831,299.79388,70,-9.779577,-26.19228168504155,7000,3201667.2,479.52,154.25832,9.668164,-13.807387,4.3449106,100,,0.8802202,99.0,-61.695442,241662.1,3.360968e-07,94693.89,2765590,1.1055863,4.877885,15449.822,[-0.771 -0.333 -0.087 -0.295 -0.304],-10.691935,-14.067589,100.0
5493.227073907852,433.52853,71,-7.9766617,-14.15046578210081,7100,978507.9,488.41,79.97491,10.246342,-10.579207,2.7229748,100,,0.7174504,99.0,-41.43736,136330.36,8.419903e-07,36121.88,2814431,1.1073875,14.313786,10177.875,[-0.756 -0.338 -0.06  -0.307 -0.313],-8.501271,-10.719783,100.0
5582.1694803237915,103.2954,72,-11.317236,-25.134187046446126,7200,9895.759,463.77,267.44626,11.70873,-13.172998,6.086864,100,,1.1076947,99.0,-66.13908,1978.9258,1.7641118e-05,631.36194,2860808,1.1026496,10.591519,225.33247,[-0.761 -0.328 -0.04  -0.321 -0.312],-11.718549,-13.422688,100.0
5663.846850395203,99.11359,73,-12.170331,-26.713208129763988,7300,19.896084,455.88,50.57213,11.795829,-13.565565,2.4607573,100,,1.0923471,99.0,-63.074352,11.17417,0.009649063,3.426155,2906396,1.1000904,13.0764475,3.810281,[-0.767 -0.321 -0.021 -0.327 -0.316],-12.466048,-13.83094,100.0
5752.315236091614,924.6301,74,-8.037146,-17.46318452510772,7400,4163279.5,488.28,899.4685,9.189492,-11.927654,22.903757,100,,2.6437757,99.0,-44.579605,361482.53,4.9225775e-07,140979.77,2955224,1.1152008,15.87239,26275.994,[-0.767 -0.326 -0.029 -0.318 -0.319],-8.840308,-12.101138,100.0
5844.388745069504,473.1573,75,-6.2235503,-13.315368464835103,7500,566867.0,489.45,466.848,6.741727,-11.671534,13.458263,100,,2.1434233,99.0,-28.595224,80888.94,2.12637e-06,24931.732,3004169,1.1103871,9.613232,7164.4443,[-0.703 -0.349 -0.014 -0.316 -0.304],-6.683938,-11.803811,100.0
5926.887470960617,70.732,76,-11.180104,-33.69019477438423,7600,574.33936,410.27,104.43933,13.777886,-15.45652,2.1858559,100,,0.7889025,99.0,-65.62467,116.3744,0.00024844662,40.970722,3045196,1.0833853,2.9874036,21.076538,[-0.696 -0.338 -0.004 -0.34  -0.308],-11.615621,-15.791207,100.0
6021.478825330734,174.52582,77,-8.609647,-12.885210462904267,7700,14473.315,488.09,53.08078,7.6843305,-10.810059,1.9128329,100,,0.69538915,99.0,-37.15695,2285.34,1.4513478e-06,715.4985,3094005,1.0747355,11.603384,278.9213,[-0.71  -0.34  -0.013 -0.325 -0.336],-8.84016,-10.938065,100.0
6109.83492231369,109.67076,78,-12.077201,-25.07045042769609,7800,2107.7708,450.53,40.799423,11.331316,-13.654108,1.4029119,100,,0.6783072,99.0,-50.37259,470.6,9.0068635e-05,176.036,3139058,1.0611836,8.577197,70.935646,[-0.66  -0.307 -0.015 -0.304 -0.344],-12.436676,-13.903165,100.0
6199.465497255325,88.53398,79,-11.607366,-23.123425036493437,7900,50963.273,481.53,114.259476,8.327622,-13.835814,3.9330077,100,,0.8064161,99.0,-38.37728,12585.63,3.780141e-06,3312.2976,3187211,1.0603979,2.3139508,1310.0275,[-0.672 -0.307 -0.001 -0.296 -0.358],-12.173226,-14.065531,100.0
6273.326647520065,7605.039,80,-5.2576056,-44.07207999213508,8000,5574618.0,401.62,716.95953,14.087746,-15.388938,16.526346,100,,1.5546545,99.0,-68.99073,409802.75,1.3319764e-06,130969.83,3227373,1.0665263,12.212557,24566.877,[-0.668 -0.3   -0.004 -0.318 -0.359],-7.8377085,-15.826763,100.0
6365.011678218842,262.81442,81,-8.91021,-14.714032745760186,8100,456233.84,476.86,139.14172,10.2352915,-11.532324,2.5045059,100,,0.6763472,99.0,-47.150337,55254.863,1.4467452e-07,18309.342,3275059,1.0545647,19.195852,4872.5127,[-0.658 -0.318 -0.021 -0.306 -0.352],-9.3972435,-11.678497,100.0
6439.135566711426,142.50084,82,-10.417865,-57.657572049597235,8200,26816.062,339.39,264.55286,15.2414465,-17.985977,8.490137,100,,1.2588108,99.0,-54.821426,2268.0198,0.00012224313,1268.0485,3308998,1.0489801,9.796079,264.91016,[-0.624 -0.315 -0.03  -0.321 -0.364],-11.595496,-18.558764,100.0
