StdD2w0t,InitialBound,ReturnStepMax,EpisodesSoFar,MaxIW,StdIW,ReturnStepMaxmin,Weights,InitialReturnMin,EpThisIter,Iteration,InitialReturnMax,MeanIW,EpLenMean,ReturnMeanIW,J_sample_variance,MaxD2w0t,MeanD2w0t,MinIW,TimeElapsed,Bound,TimestepsSoFar,MinD2w0t,MeanEntropy,InitialReturnMean,EmpiricalD2,EntropyCoefficient,InitialReturnStd,EpRewMean
0.5403392,454.47733,100.0,8000,32.373207,2.8903384,86.98682,[ 1.181  0.056  0.293 -0.065 -0.379],-4.5093307,100,80,7.2919846,1.2451015,17.82,633.89795,1744495.9,24.211763,0.06800874,0.047326487,886.3424797058105,508.1304,293869,,1.0367749,2.822876e-06,3.426781,10.0,2.699539,-110.30091213447939
0.7797458,455.49615,100.0,8100,23.063248,2.841498,87.203445,[ 1.201  0.087  0.249 -0.047 -0.382],-3.0159225,100,81,7.5245667,1.4068464,18.1,706.53296,1773961.9,67.89907,0.08826418,0.0014884495,897.0485537052155,578.94226,295679,,0.9663169,4.8065185e-06,5.906519,10.0,2.4092498,-111.18434010507565
0.6090026,438.18295,100.0,8200,19.942282,2.2970762,87.41864,[ 1.218  0.116  0.238 -0.099 -0.453],-4.2549133,100,82,11.272522,1.387167,18.39,680.9448,1028073.6,45.728455,0.081120886,2.5007817e-05,908.151691198349,531.2027,297518,,0.82684386,-9.460449e-06,4.4795036,10.0,3.2902389,-110.32813499712388
1.7964046,466.76016,100.0,8300,72.48106,5.7238107,86.83074,[ 1.234  0.078  0.27  -0.076 -0.592],-4.6029434,100,83,8.200508,1.6979088,17.49,849.7952,6396782.0,99.441475,0.15445787,0.02258453,919.358957529068,659.29694,299267,,0.8841303,4.7302246e-06,12.630231,10.0,2.9900112,-109.93442826017532
0.37039164,469.5006,100.0,8400,38.92762,1.9161758,86.635895,[ 1.172  0.145  0.272 -0.086 -0.535],-4.6311035,100,84,9.736572,1.2070974,17.16,646.1635,973059.4,18.400486,0.05515611,0.06155047,929.9192464351654,529.7506,300983,,0.8506212,-3.7384034e-06,2.1339622,10.0,2.678106,-109.49013695292756
2.688645,490.07578,100.0,8500,129.5806,15.815023,86.35096,[ 1.122  0.172  0.227 -0.099 -0.568],-3.885048,100,85,11.269188,3.090558,16.81,1564.6528,57577028.0,165.92313,0.22331496,0.00037089363,939.3315007686615,1299.9808,302664,,0.74739486,7.705688e-06,44.563496,10.0,2.5832062,-109.47305255391912
2.8422582,461.2174,100.0,8600,113.85723,11.4217205,86.925064,[ 1.192  0.229  0.228 -0.082 -0.672],-3.147728,100,86,9.260872,2.1732159,17.64,1095.5408,29619904.0,248.5122,0.15950055,0.00032655857,952.0192012786865,853.7313,304428,,0.70827365,3.8146973e-07,27.744444,10.0,2.3759332,-110.31107766996253
7.58053,454.89542,100.0,8700,188.16092,10.532893,87.034454,[ 1.152  0.185  0.208 -0.115 -0.711],-4.4843597,100,87,8.590424,2.2621167,17.74,1118.4911,24252866.0,1095.709,0.26400304,0.003197454,963.5579833984375,892.7314,306202,,0.7239443,7.095337e-06,44.056133,10.0,3.010703,-109.7743767643411
0.8780465,485.77032,100.0,8800,32.988934,3.535175,86.546776,[ 1.159  0.23   0.225 -0.055 -0.695],-3.9382782,100,88,8.441956,1.3822862,17.06,723.16364,2791042.0,66.624306,0.081255324,0.01180632,974.3442816734314,588.5703,307908,,0.72189784,5.722046e-06,8.681863,10.0,2.521308,-109.63404838219456
0.2031627,455.0312,100.0,8900,2.9486427,0.49017152,87.05266,[ 1.217  0.257  0.213 -0.028 -0.697],-3.3096542,100,89,7.309929,1.0551183,18.02,542.55804,51523.57,1.5285444,0.039163888,0.22672318,984.1543142795563,474.71182,309710,,0.68158555,-9.536743e-06,1.2269983,10.0,2.4279542,-111.04187728698369
0.19288525,480.9876,100.0,9000,2.8190026,0.36090645,86.48791,[ 1.241  0.232  0.212 -0.039 -0.737],-3.174141,100,90,7.8331375,1.0438184,17.06,567.5899,31195.82,1.4792536,0.03620137,0.3631608,992.804372549057,497.27716,311416,,0.6473992,-1.3732911e-06,1.1080174,10.0,2.1603346,-110.1301903979891
0.31802887,482.3524,100.0,9100,10.769421,1.4449369,86.44985,[ 1.261  0.224  0.203 -0.049 -0.772],-2.9799118,100,91,7.4037857,1.2848605,16.9,694.726,521961.78,6.376859,0.052851133,0.0059319017,1000.7731490135193,600.4849,313106,,0.62132555,-2.8991699e-06,3.4813447,10.0,2.1555374,-109.78736561108802
0.21185033,496.39822,100.0,9200,2.765459,0.5170001,86.21291,[ 1.274  0.257  0.198 -0.049 -0.798],-3.3707962,100,92,5.4854584,1.0691364,16.65,594.6471,70308.82,2.2022927,0.038705062,0.14826828,1010.2197110652924,524.43854,314771,,0.61792,-3.4332274e-06,1.3516793,10.0,2.0511446,-109.68762225425925
2.8301141,495.48483,100.0,9300,66.39055,6.6789327,86.24052,[ 1.303  0.255  0.204 -0.026 -0.801],-3.2243729,100,93,7.758667,1.6041788,16.59,862.0271,11358754.0,148.642,0.20916829,0.010292633,1018.7958476543427,662.0744,316430,,0.6123046,1.2969971e-06,20.85927,10.0,2.362993,-109.3467396464228
1.5856462,486.97867,100.0,9400,97.361244,7.835793,86.362595,[ 1.316  0.277  0.227 -0.051 -0.807],-3.52388,100,94,8.7872925,1.623047,16.88,859.15015,14713570.0,105.44573,0.1446562,0.0073443074,1028.0808591842651,665.5825,318118,,0.6266482,1.5258789e-07,19.915358,10.0,2.527517,-109.57214165294144
105.80663,503.8248,100.0,9500,419.70425,37.516113,86.22574,[ 1.301  0.337  0.217 -0.047 -0.792],-3.4583435,100,95,6.891472,4.5172358,16.47,2356.011,360004800.0,7942.106,4.9253473,0.00010548393,1040.1690623760223,1479.0082,319765,,0.6074218,1.2207031e-06,697.9557,10.0,2.113018,-108.81316830301726
0.39759076,514.59625,100.0,9600,15.732258,1.4428842,85.94109,[ 1.311  0.363  0.249 -0.088 -0.812],-4.2525177,100,96,9.762238,1.2133642,16.15,687.73126,593844.75,10.486469,0.057877496,0.040387414,1051.823276758194,591.38684,321380,,0.5974163,4.653931e-06,2.6827438,10.0,2.604171,-108.47649391481737
1.1717861,514.6657,100.0,9700,57.381733,5.7527604,85.92269,[ 1.315  0.365  0.259 -0.047 -0.821],-3.887085,100,97,7.1331177,1.5134531,16.14,836.88654,8291399.0,68.53617,0.10913508,0.01360701,1058.4978997707367,673.6074,322994,,0.6381365,7.019043e-06,14.361664,10.0,2.3124866,-108.76071306039698
0.27034268,484.31668,100.0,9800,5.3146305,0.92041564,86.47829,[ 1.309  0.317  0.27  -0.051 -0.781],-3.6712341,100,98,8.482681,1.0955055,16.97,595.6646,214394.56,4.7912292,0.047145605,0.057812862,1068.6255993843079,516.1211,324691,,0.63330173,3.7384034e-06,1.930677,10.0,2.3660061,-109.5065295139531
24.476074,540.76965,100.0,9900,616.97034,23.720089,85.49191,[ 1.319  0.299  0.26  -0.039 -0.786],-3.322258,100,99,7.062195,3.2631178,15.67,1913.3378,189470670.0,1495.3169,1.063392,0.000948959,1076.590674161911,1345.5795,326258,,0.6042643,7.6293946e-07,86.39778,10.0,2.041095,-109.02772026825843
0.3653004,479.4819,100.0,10000,8.375537,1.3408647,86.36093,[ 1.301  0.306  0.303 -0.081 -0.815],-3.1042633,100,100,11.5877,1.1782494,16.88,638.22,426321.78,14.24433,0.05144215,0.049294136,1088.789654493332,538.7099,327946,,0.6067057,-1.3732911e-06,3.391918,,2.4768646,-109.72257275014401
26.667114,507.42117,100.0,10100,343.18027,33.59937,85.97098,[ 1.245  0.297  0.318 -0.081 -0.812],-4.081978,100,101,8.818268,4.3615093,16.23,2285.2776,288676220.0,4444.5977,0.55860037,0.00025808506,1096.5347337722778,1783.718,329569,,0.6013025,9.155273e-07,131.6292,,2.7216594,-108.88267171029605
0.26760584,488.9864,100.0,10200,12.754469,1.3764693,86.259285,[ 1.277  0.335  0.279 -0.048 -0.818],-4.2604294,100,102,7.0193634,1.1960174,16.62,655.32904,461492.72,16.39828,0.043307148,0.06733656,1107.301386833191,553.6928,331231,,0.5747211,-6.5612794e-06,1.8611026,,2.4031825,-108.93200780054563
0.19433047,500.10364,100.0,10300,2.5224671,0.37413368,86.088844,[ 1.308  0.343  0.281 -0.019 -0.844],-3.5108566,100,103,8.6356125,1.0379745,16.41,586.72205,40470.24,1.3752987,0.03573608,0.36025965,1116.4099645614624,516.03735,332872,,0.5938014,1.5258789e-07,1.1462575,,2.4842403,-109.18651294980731
0.25836584,491.511,100.0,10400,9.1266575,1.0024501,86.115005,[ 1.296  0.349  0.268 -0.017 -0.825],-3.5103989,100,104,7.0443497,1.1214288,16.41,629.14966,275500.53,3.8232012,0.04468083,0.044248395,1125.2458052635193,535.232,334513,,0.58253586,-3.3569336e-06,1.8610597,,2.2287757,-109.05164517056507
0.20288152,489.07663,100.0,10500,4.044939,0.5147912,86.264854,[ 1.288  0.342  0.27   0.006 -0.836],-3.6376266,100,105,8.631493,1.0520642,16.61,586.08826,68802.445,2.1746655,0.03718828,0.17022252,1133.4306197166443,508.33624,336174,,0.57013494,1.1444092e-06,1.295018,,2.2694197,-109.16980806114941
0.24762031,491.91922,100.0,10600,7.3187175,0.904142,86.13372,[ 1.3    0.35   0.265  0.022 -0.849],-3.8786926,100,106,6.4884415,1.0928081,16.48,612.2366,226910.1,4.0769463,0.043560322,0.020770857,1141.866102695465,520.32416,337822,,0.5664054,9.918213e-07,1.5979607,,2.5396745,-109.02404352096113
11.241346,486.54333,100.0,10700,94.05803,10.485767,86.31059,[ 1.285  0.343  0.274 -0.002 -0.853],-3.6830368,100,107,8.732491,2.623078,16.77,1372.693,27819222.0,936.16,0.54128796,0.000983074,1150.4231526851654,1042.3398,339499,,0.5162811,-1.7547608e-06,73.60772,,2.4276154,-109.57680617272926
0.24725471,476.70667,100.0,10800,9.609659,0.8056848,86.506516,[ 1.287  0.304  0.264  0.023 -0.903],-3.5537186,100,108,8.399879,1.066809,17.02,580.2266,169253.9,3.1309218,0.044355277,0.036180306,1162.3319845199585,494.18872,341201,,0.50359786,-6.1035157e-06,1.5590492,,2.3225982,-109.92988282544773
0.51311946,469.66803,100.0,10900,10.438692,1.682169,86.53598,[ 1.286  0.309  0.266  0.053 -0.915],-3.0916977,100,109,8.565712,1.3643922,17.2,723.1122,673679.75,9.933195,0.07863298,0.0013950889,1171.736492395401,583.75555,342921,,0.44581792,-1.0604858e-05,3.2012048,,2.3435988,-110.2588945172297
0.26917106,478.67444,100.0,11000,8.286399,1.1950878,86.39455,[ 1.294  0.309  0.236  0.069 -0.973],-3.5402145,100,110,7.054657,1.2098205,16.84,659.6089,342020.7,6.2647834,0.04572916,0.063430704,1181.9772346019745,566.1814,344605,,0.49444664,-5.722046e-06,2.5211332,,2.2660146,-109.52405669847771
0.2138358,468.44824,100.0,11100,3.415086,0.43926215,86.74503,[ 1.287  0.288  0.232  0.054 -0.924],-3.2020874,100,111,9.63089,1.0798463,17.38,576.86847,47642.324,2.5078533,0.039999682,0.29955515,1191.311200618744,500.79056,346343,,0.49534616,7.858276e-06,1.2767483,,2.2745643,-110.59814015791756
1.2895728,492.49506,100.0,11200,119.54397,4.1929812,86.15617,[ 1.282  0.298  0.227  0.074 -0.924],-3.0744781,100,112,8.284325,1.4778975,16.55,829.05707,4870531.5,92.87817,0.10544146,0.0028549887,1198.9209787845612,676.1861,347998,,0.48504066,2.0599366e-06,9.892987,,2.0536532,-109.93273366232033
0.37584162,500.09744,100.0,11300,16.368288,1.749315,85.99663,[ 1.342  0.297  0.259  0.106 -0.934],-2.730362,100,113,5.931755,1.1794865,16.26,668.1753,826432.0,7.623321,0.059163526,0.0048430404,1209.1038348674774,551.7037,349624,,0.47609517,-3.1280517e-06,3.86716,,1.9484808,-109.76971580717108
8.724881,439.78455,100.0,11400,265.71066,26.14368,87.034386,[ 1.354  0.316  0.277  0.106 -0.943],-3.852707,100,114,5.929184,3.6505687,17.77,1795.2423,154435180.0,661.1709,0.5131812,0.0035698507,1217.8749227523804,1275.8196,351401,,0.55938345,6.1035155e-07,115.276306,,2.6067653,-110.04137571927859
0.37014964,473.39362,100.0,11500,11.751175,2.042306,86.50776,[ 1.368  0.361  0.285  0.116 -0.86 ],-3.1052094,100,115,6.343254,1.4631296,17.02,779.5738,1046126.56,12.63919,0.059344985,0.0057419194,1228.8488218784332,635.4838,353103,,0.46265155,-7.400513e-06,2.5554945,,2.0811546,-109.80465114075066
13.619796,462.5203,100.0,11600,440.31342,26.96754,86.673874,[ 1.38   0.347  0.272  0.074 -0.956],-3.9803925,100,116,6.518631,4.32093,17.24,2053.1677,139370080.0,1169.2195,0.63394344,0.0006880034,1238.7339842319489,1380.4056,354827,,0.4755859,2.2125244e-06,131.82428,,2.4861538,-109.7156767479498
28.35674,492.93243,100.0,11700,224.55008,21.936045,86.164185,[ 1.359  0.317  0.231  0.057 -0.943],-3.2217941,100,117,6.8142548,3.06677,16.49,1573.5248,109233500.0,3194.9216,0.7347678,0.00054431905,1249.2465887069702,1186.3871,356476,,0.49365357,-1.3275147e-05,195.21709,,1.9502378,-109.5593298114917
4.177419,508.61954,100.0,11800,40.40277,4.721391,85.817604,[ 1.38   0.363  0.215  0.076 -0.925],-3.0756073,100,118,6.6256256,1.5573525,16.09,866.69305,5804818.0,464.34967,0.15682395,0.00393672,1259.2295598983765,657.2377,358085,,0.5158064,4.196167e-06,21.778559,,2.0467665,-109.36365357404642
0.53068405,480.73557,100.0,11900,21.495424,2.4215932,86.291145,[ 1.369  0.34   0.197  0.026 -0.903],-2.8292694,100,119,7.041687,1.2013556,16.81,659.0665,1501141.6,29.940102,0.06285096,0.005969388,1269.3721895217896,552.8196,359766,,0.48860317,6.6375733e-06,5.9171224,,1.8666185,-110.19402173813243
0.37636754,478.38043,100.0,12000,28.87475,2.3428118,86.46057,[ 1.317  0.326  0.185  0.006 -0.93 ],-2.9402466,100,120,11.370132,1.2390275,16.94,671.2517,1304107.8,9.312922,0.059197433,0.014345671,1278.1653509140015,558.7471,361460,,0.42318437,-1.6021728e-06,3.6216464,,2.130333,-110.46250272354068
1.3031104,493.07248,100.0,12100,22.831108,3.01283,86.0934,[ 1.302  0.362  0.193  0.009 -0.996],-2.62014,100,121,7.042,1.4822011,16.41,820.7094,2451602.5,81.36963,0.115233205,0.008933539,1287.8703036308289,650.6701,363101,,0.4025875,5.9509275e-06,9.082118,,1.8232237,-109.4633841857886
0.27453333,496.54565,100.0,12200,10.567538,1.3578504,86.09106,[ 1.298  0.346  0.186  0.037 -1.016],-3.0397415,100,122,8.579163,1.185571,16.44,658.72766,462965.8,5.9544163,0.046648543,0.041567642,1298.5119655132294,568.4092,364745,,0.36563897,2.0599366e-06,2.4906456,,2.2307603,-109.48072509523203
0.2026398,449.50583,100.0,12300,3.3474464,0.42983034,87.01509,[ 1.325  0.355  0.203  0.049 -1.053],-3.3135605,100,123,8.3446045,1.0315497,17.82,538.2065,43006.273,1.6073102,0.038780607,0.27641255,1310.212043762207,460.63052,366527,,0.36330706,6.8664554e-07,1.1713694,,2.359344,-110.42412128418486
0.4800114,496.60205,100.0,12400,20.087238,2.1722996,86.09851,[ 1.337  0.342  0.207  0.035 -1.056],-2.8860092,100,124,4.931282,1.2672082,16.44,707.598,1254386.9,23.488071,0.060000986,0.022059146,1317.6666588783264,584.17535,368171,,0.35318482,2.1362305e-06,5.1943054,,1.8287562,-109.89422058107368
45735.96,523.1905,100.0,12500,5080.7324,494.2457,85.6395,[ 1.349  0.37   0.216  0.056 -1.066],-3.1396637,100,125,6.149292,49.329857,15.88,24317.246,56930898000.0,8829167.0,445.28436,1.1986752e-08,1326.8205451965332,16069.108,369759,,0.25538042,6.1035157e-06,171029.19,,1.9513422,-109.13293666741251
7.331933,517.7882,100.0,12600,150.38338,14.911272,85.73015,[ 1.33   0.32   0.251  0.027 -1.164],-3.2280807,100,126,9.69416,2.7897704,15.92,1527.5353,57976124.0,461.70795,0.46918964,0.0002604682,1341.7239074707031,1158.4766,371351,,0.23075418,1.1062622e-05,87.6147,,2.3907013,-108.602950893236
0.19787078,513.43256,100.0,12700,3.6818647,0.42626855,85.81523,[ 1.319  0.37   0.253  0.027 -1.188],-2.8778992,100,127,8.860481,1.0488034,16.13,605.3001,51739.04,1.9129872,0.03586218,0.34618855,1352.960489988327,534.96704,372964,,0.22716403,-1.7547608e-06,1.2105618,,2.2034912,-109.41915382452869
25.649689,494.725,100.0,12800,126.920654,12.650549,86.11252,[ 1.321  0.372  0.242  0.024 -1.192],-2.771492,100,128,7.166847,2.3554623,16.51,1250.106,40111296.0,3414.5056,0.58163124,0.00019338177,1360.8951318264008,925.69305,374615,,0.23254614,-1.2588501e-05,166.43451,,2.00616,-109.51636807518962
28.720533,482.41666,100.0,12900,278.38193,28.767612,86.316414,[ 1.274e+00  3.473e-01  2.470e-01 -7.729e-04 -1.186e+00],-3.0150223,100,129,9.808632,5.3063827,16.75,2683.7979,195319440.0,1986.3474,1.530621,9.237962e-05,1370.4255084991455,2022.2826,376290,,0.21361192,-6.6375733e-06,416.9867,,1.9191476,-109.95853835425095
0.20103285,494.8634,100.0,13000,3.1696074,0.4255283,86.17734,[ 1.248  0.306  0.244  0.003 -1.205],-3.3042068,100,130,8.227554,1.0561078,16.5,591.7808,47839.367,2.5034342,0.03662228,0.18044144,1382.5674221515656,519.12476,377940,,0.20601583,-1.7547608e-06,1.2586551,,2.467596,-109.01044585909924
2.3733246,490.46857,100.0,13100,73.25505,8.314478,86.15478,[ 1.24   0.301  0.253  0.004 -1.213],-3.1000977,100,131,7.678581,2.35053,16.51,1239.7966,16895924.0,314.40286,0.14292724,0.0010799159,1389.8462598323822,963.98584,379591,,0.15167628,1.8310546e-06,22.000038,,2.2086668,-109.23645666578878
0.19434802,467.14725,100.0,13200,3.43494,0.41645318,86.53396,[ 1.302  0.308  0.252  0.035 -1.267],-3.2653427,100,132,8.378319,1.0602448,17.08,572.13745,41739.37,1.524274,0.03644176,0.11453349,1401.2738254070282,491.00287,381299,,0.1376386,3.4332274e-06,1.2072574,,2.1995351,-109.70062883924108
0.20922273,505.35413,100.0,13300,7.376556,0.8319836,85.99242,[ 1.304  0.316  0.257  0.04  -1.281],-3.2586594,100,133,8.067055,1.0731308,16.29,609.3669,172931.17,3.0146122,0.037460342,0.1542897,1408.323497056961,536.41345,382928,,0.13995335,-1.548767e-05,1.5287242,,2.0543869,-109.27902461357009
0.6079521,475.0668,100.0,13400,25.490196,2.251469,86.485565,[ 1.304  0.302  0.257  0.025 -1.279],-3.173851,100,134,8.878212,1.3438753,17.03,726.2032,1267751.9,44.529427,0.07339964,0.004427467,1416.2327620983124,602.5845,384631,,0.1283727,-3.5858154e-06,4.3456798,,2.343484,-109.81524122051393
0.21445617,468.8641,100.0,13500,5.102799,0.74133736,86.464874,[ 1.304  0.284  0.261 -0.007 -1.291],-3.8008804,100,135,8.112122,1.1149669,16.96,607.5225,136166.66,2.8105843,0.039470807,0.08733154,1427.0969822406769,520.922,386327,,0.101524934,-8.69751e-06,1.4976648,,2.316214,-109.57755327122466
0.4517114,454.45352,100.0,13600,20.42707,1.9095978,86.898186,[ 1.346  0.276  0.268  0.001 -1.317],-3.4493942,100,136,8.954269,1.141631,17.69,593.95996,805426.5,23.27716,0.06411392,0.024947988,1438.1018643379211,482.63007,388096,,0.08626588,3.6621093e-06,3.0954719,,2.4704208,-110.53599047226558
6.1509,496.79996,100.0,13700,184.11462,8.829155,86.15971,[ 1.338  0.265  0.281 -0.013 -1.333],-3.7222977,100,137,8.688995,2.0037313,16.55,1072.204,19451414.0,473.67188,0.33293405,0.003858799,1448.57985329628,845.10956,389751,,0.09238176,-1.5258789e-06,75.95237,,2.4273477,-109.26648531918306
0.1855065,479.25732,100.0,13800,1.5656253,0.16704416,86.57963,[ 1.349  0.299  0.287  0.002 -1.327],-4.503113,100,138,8.435814,1.0113072,16.96,549.3885,7223.1147,1.1176242,0.034756225,0.5755971,1458.884803533554,484.47562,391447,,0.088134795,3.0517577e-07,1.0403496,,3.116213,-108.67316129955304
33.56298,494.46387,100.0,13900,614.28284,27.3304,86.03732,[ 1.347  0.301  0.291  0.004 -1.331],-3.3145828,100,139,8.456749,3.5171487,16.37,1893.3854,201162560.0,3196.235,1.1515813,0.0013835644,1466.9482259750366,1461.2362,393084,,0.10347422,-3.967285e-06,311.65735,,2.493004,-109.07156488867557
760.72546,504.36176,100.0,14000,2461.2766,88.12792,85.860825,[ 1.444  0.285  0.317 -0.002 -1.315],-3.5845642,100,140,7.784157,9.834882,16.13,5069.8994,1946148100.0,161856.56,6.3385644,7.322452e-05,1477.8073408603668,3949.9985,394697,,0.09796772,6.5612794e-06,2122.3604,,2.4698327,-108.99554064241914
3.047175,510.08136,100.0,14100,94.1859,9.226484,85.82271,[ 1.437  0.257  0.336  0.021 -1.321],-3.5009384,100,141,7.557266,1.7285728,16.0,958.34766,23243758.0,156.26857,0.21473537,0.0005642776,1490.5329277515411,755.2917,396297,,0.08236631,4.653931e-06,25.139597,,2.4778106,-108.39543565447937
0.31417,492.3278,100.0,14200,11.107853,1.5691706,86.15787,[ 1.407  0.252  0.325  0.04  -1.337],-3.9618835,100,142,6.750252,1.1469876,16.54,635.5243,617819.06,7.6940475,0.05207586,0.060212977,1501.0271599292755,537.90546,397951,,0.06792292,9.613037e-06,2.7398832,,2.221018,-109.27836194405022
0.38640475,506.2862,100.0,14300,11.382336,1.303313,86.01074,[ 1.429  0.252  0.344  0.053 -1.351],-4.393326,100,143,6.8542023,1.1522013,16.13,652.9238,459588.72,24.719301,0.049084447,0.0585617,1509.4215128421783,562.60645,399564,,0.070183724,-2.2125244e-06,2.7509003,,2.2534983,-108.38665636596208
4.035271,498.55865,100.0,14400,54.885464,6.4192924,86.049385,[ 1.424  0.269  0.329  0.048 -1.349],-3.5509949,100,144,6.4506683,1.7995925,16.24,988.65094,10860117.0,382.37692,0.23229738,0.00014945894,1518.0869517326355,774.51886,401188,,0.06783366,-1.0681152e-05,50.59215,,2.0637784,-109.10026877660508
1.6007401,465.78778,100.0,14500,45.539925,5.42353,86.678825,[ 1.39   0.251  0.315  0.036 -1.351],-3.7419128,100,145,9.843674,1.6375344,17.27,833.3916,6229277.0,90.237335,0.13379058,0.0013848289,1526.8239998817444,617.12695,402915,,0.06728907,4.119873e-06,19.563505,,2.6800258,-109.97028828245567
3.05556,491.11658,100.0,14600,62.905495,6.377633,86.259476,[ 1.381  0.228  0.304  0.024 -1.352],-3.9449234,100,146,8.606514,1.5983332,16.64,867.44183,10718400.0,157.62184,0.22071551,0.002440851,1535.2712993621826,680.66846,404579,,0.05030521,-1.9836425e-06,18.231853,,2.3979578,-109.33819611871773
2.2136426,503.47803,100.0,14700,18.053978,2.2703562,86.099266,[ 1.379e+00  2.375e-01  3.096e-01  1.201e-03 -1.369e+00],-3.826889,100,147,5.4958344,1.2711108,16.36,713.8658,1426364.5,282.09915,0.10870031,0.0009317682,1543.9019691944122,577.89355,406215,,0.052450623,4.5776366e-07,7.9945135,,2.4240904,-108.9398350992952
0.24160595,488.75284,100.0,14800,5.413958,0.6271664,86.323524,[ 1.373  0.236  0.29  -0.028 -1.366],-3.5183258,100,148,9.250702,1.1130164,16.82,614.5194,109949.42,2.5705123,0.043891273,0.13192034,1553.9508647918701,536.0316,407897,,0.052153964,1.9836425e-06,1.5027486,,2.4742823,-109.7195031586741
0.65712845,505.18106,100.0,14900,25.358362,1.927548,85.9007,[ 1.37   0.237  0.301 -0.033 -1.367],-3.878151,100,149,8.893326,1.2169448,16.15,695.8456,1084965.8,20.242023,0.07748799,0.0012144734,1560.3267395496368,573.4101,409512,,0.0479767,2.2888185e-06,4.4314284,,2.4929187,-108.77161035700226
20.27091,503.10895,100.0,15000,482.67645,35.005222,86.03109,[ 1.375  0.228  0.299 -0.016 -1.371],-3.3850327,100,150,7.6528854,5.2027454,16.34,2682.1653,302216350.0,1703.0743,1.4754679,0.00029550146,1569.6681525707245,1722.323,411146,,0.045481715,-1.6784668e-06,212.60884,,2.1984742,-109.06607523695403
0.4047904,472.98688,100.0,15100,19.60829,2.3523004,86.60294,[ 1.364  0.218  0.257 -0.018 -1.373],-3.8139038,100,151,7.788002,1.2006043,17.09,638.9973,1258068.5,11.663555,0.060996827,0.034103997,1580.9571561813354,528.5532,412855,,0.06570375,3.7384034e-06,5.395942,,2.353214,-109.6929756425996
909.12964,467.32483,100.0,15200,1634.4453,160.68463,86.66386,[ 1.338  0.207  0.253 -0.022 -1.353],-3.217865,100,152,8.081223,16.682703,17.37,8180.0615,6030555000.0,122141.84,25.214476,7.2073426e-06,1591.079508304596,5448.3623,414592,,0.06156359,9.07898e-06,8645.137,,2.256504,-110.29631769381794
0.41855022,491.1364,100.0,15300,22.501284,1.8485695,86.271416,[ 1.313  0.166  0.248 -0.018 -1.357],-3.366768,100,153,8.051964,1.2577462,16.64,702.59607,954160.75,11.4847,0.05918961,0.022016665,1602.272432565689,587.82556,416256,,0.06741275,1.0986329e-05,2.7336216,,2.20517,-109.50368174290253
1.2710098,491.76666,100.0,15400,38.42707,3.6169293,86.158356,[ 1.311  0.174  0.262  0.006 -1.352],-3.8537292,100,154,6.864609,1.5846535,16.53,859.1731,3288172.0,104.79476,0.103432566,0.007835261,1610.5764966011047,701.654,417909,,0.072998054,-3.8146973e-06,15.439029,,2.3575346,-109.23815349220928
4.4511023,465.36627,100.0,15500,127.36632,12.473158,86.721565,[ 1.325  0.2    0.262  0.022 -1.346],-4.182625,100,155,8.288231,2.0713305,17.32,1018.3414,30369698.0,210.79727,0.3161065,0.0008135654,1618.321130990982,772.8666,419641,,0.10803358,2.5939942e-06,76.93079,,2.8041034,-109.52290706240886
0.2369284,472.9546,100.0,15600,4.486586,0.6886,86.62185,[ 1.384  0.209  0.27   0.021 -1.311],-3.5337906,100,156,8.151825,1.0871179,17.22,586.81934,121964.97,2.6589606,0.04416632,0.13397858,1627.8906617164612,504.03137,421363,,0.10037946,-2.2888185e-06,1.4887974,,2.4130018,-110.18499568303997
0.5005404,489.1292,100.0,15700,10.493529,1.7045352,86.31456,[ 1.386  0.207  0.256  0.018 -1.319],-3.5774841,100,157,7.6349564,1.4336345,16.75,780.9169,770768.3,15.156038,0.077697,0.055213,1636.5184173583984,660.0209,423038,,0.10424802,1.3275147e-05,3.7811134,,2.3382301,-109.61314953812733
0.20626539,460.00995,100.0,15800,5.7956514,0.63034517,86.81795,[ 1.381  0.209  0.28   0.02  -1.315],-3.6984177,100,158,9.506744,1.035318,17.55,545.37775,87339.13,1.6438885,0.039020788,0.26638553,1644.3489606380463,471.82016,424793,,0.10587384,-8.087158e-06,1.3859153,,2.794988,-110.08549298411275
0.2819478,484.19855,100.0,15900,8.506305,1.0210423,86.39323,[ 1.379  0.199  0.277  0.019 -1.313],-4.1003265,100,159,8.969101,1.1099972,16.78,610.64215,287675.22,4.31585,0.050227646,0.061183624,1652.162006855011,515.4911,426471,,0.0922225,1.1749267e-05,1.8354149,,2.6859703,-109.34349744106949
0.2710228,485.32468,100.0,16000,9.625832,1.0849085,86.35204,[ 1.377  0.2    0.295  0.02  -1.327],-3.7667923,100,160,7.564392,1.1657706,16.79,640.94696,305675.66,5.213369,0.047045756,0.11298184,1659.8126492500305,554.1807,428150,,0.088439494,-8.010864e-06,2.018524,,2.3331182,-109.78662071838015
11.398032,483.93445,100.0,16100,50.92955,6.05149,86.34909,[ 1.388  0.204  0.29   0.004 -1.331],-3.4479828,100,161,8.654037,2.208305,16.87,1162.9794,9012038.0,1350.2783,0.31911868,0.0015460948,1668.523892879486,939.6714,429837,,0.08225106,-8.850097e-06,56.638668,,2.4915226,-109.95853932366748
