ReturnMeanIW,EpisodesSoFar,InitialReturnMin,J_sample_variance,EpRewMean,MinIW,EpThisIter,StdIW,InitialReturnMean,TimeElapsed,StdD2w0t,MaxIW,MeanEntropy,ReturnStepMaxmin,InitialBound,Iteration,MaxD2w0t,ReturnStepMax,EmpiricalD2,TimestepsSoFar,Bound,InitialReturnStd,MeanD2w0t,Weights,EpLenMean,InitialReturnMax,MeanIW,MinD2w0t
-76.77735,16200,-95.28418,151.9055,-107.65445078263606,0.97857,100,0.0090022525,-76.88251,1641.0575811862946,0.268427,1.0262481,1.4048195,99.000015,-1893.5801,162,1.000216,100.0,1.0000939,587911,-1893.5275,12.324756,0.07816306,[-0.822 -0.491 -0.458 -0.745 -0.014],39.08,-41.402092,0.9986949,
-75.19952,16300,-95.370926,146.3556,-107.68817425429637,0.9836202,100,0.0055136215,-75.27295,1651.9761509895325,0.27549136,1.014885,1.4053656,99.00002,-1895.5692,163,1.0001045,100.0,1.0000461,592048,-1895.5306,12.032798,0.08274224,[-0.822 -0.491 -0.458 -0.745 -0.014],41.37,-40.497036,0.9989864,
-80.03446,16400,-95.542274,128.21275,-107.94649634119858,0.945768,100,0.019246561,-80.384476,1661.9949045181274,0.25249332,1.0488335,1.4053656,99.00006,-1860.7922,164,1.0007161,100.0,1.0003917,595469,-1860.6182,11.275616,0.06842955,[-0.822 -0.492 -0.458 -0.745 -0.013],34.21,-44.66349,0.9955678,
-78.79808,16500,-94.651245,143.7624,-107.72931668224768,0.9544097,100,0.010825354,-78.9694,1671.9028968811035,0.25848004,1.0260432,1.4052453,99.00013,-1854.8702,165,1.0002736,100.0,1.0001099,599068,-1854.7822,11.863359,0.07198502,[-0.822 -0.492 -0.458 -0.744 -0.013],35.99,-44.733913,0.99741435,
-80.99591,16600,-95.54519,122.23777,-108.18520571794568,0.9874865,100,0.0031969578,-81.013084,1683.3996577262878,0.2505866,1.0107912,1.4051875,99.000275,-1874.3434,166,1.0000422,100.0,1.0000111,602434,-1874.3333,10.967321,0.067320235,[-0.823 -0.492 -0.458 -0.745 -0.014],33.66,-48.926987,0.9996981,
-79.13678,16700,-94.67748,130.57277,-108.53223011046171,0.97664326,100,0.007716521,-79.235634,1692.353686094284,0.26004452,1.0193932,1.4053016,99.0,-1792.0991,167,1.000198,100.0,1.0000745,606081,-1792.0483,11.423651,0.07294334,[-0.823 -0.492 -0.458 -0.745 -0.014],36.47,-43.298172,0.99874336,
-77.204155,16800,-93.56937,150.72331,-107.98982450948454,0.9526831,100,0.015409399,-77.39065,1703.101514339447,0.26677832,1.044609,1.405382,99.0,-1829.141,168,1.0003952,100.0,1.0001923,609936,-1829.0433,12.134792,0.07710631,[-0.823 -0.492 -0.458 -0.745 -0.014],38.55,-32.446533,0.9971898,
-77.63171,16900,-95.687874,204.58081,-107.66962234703362,0.9765572,100,0.0068596164,-77.73415,1713.2071225643158,0.26555136,1.0203272,1.4057059,99.0006,-1921.1101,169,1.0001749,100.0,1.0000473,613753,-1921.0521,14.187426,0.07634246,[-0.823 -0.492 -0.459 -0.746 -0.013],38.17,-42.272503,0.998515,
-79.04267,17000,-94.55513,151.47026,-107.89207647041115,0.97245693,100,0.00795338,-79.14454,1723.8301134109497,0.2587383,1.0235602,1.405727,99.00008,-1906.4032,170,1.0001719,100.0,1.0000662,617360,-1906.3441,12.194557,0.07214265,[-0.823 -0.493 -0.458 -0.746 -0.013],36.07,-13.059477,0.9984577,
-80.99881,17100,-94.364975,110.631874,-107.84391347469082,0.9579996,100,0.014113383,-81.26577,1733.7031071186066,0.24729112,1.0399474,1.4059085,99.0,-1800.084,171,1.0005964,100.0,1.0003083,620631,-1799.9434,10.561817,0.06542704,[-0.822 -0.492 -0.458 -0.746 -0.013],32.71,-50.89625,0.99683195,
-76.52832,17200,-93.26012,126.629906,-108.88483569102068,0.97146344,100,0.01043335,-76.66865,1745.0999474525452,0.27365586,1.0335484,1.4058855,99.00002,-1869.999,172,1.000232,100.0,1.0001107,624707,-1869.9285,11.03686,0.08152495,[-0.823 -0.493 -0.458 -0.746 -0.013],40.76,-39.704857,0.99769264,
-77.38762,17300,-94.49439,133.90092,-107.78202381115672,0.9838864,100,0.0062545673,-77.44372,1753.8122556209564,0.2654285,1.025322,1.4063425,99.00001,-1807.7576,173,1.0000849,100.0,1.0000451,628520,-1807.7275,11.498657,0.076261915,[-0.823 -0.492 -0.458 -0.745 -0.013],38.13,-47.06092,0.9991909,
-80.58453,17400,-95.558174,107.047066,-108.6303023700389,0.97317046,100,0.0068919845,-80.65506,1762.9053735733032,0.25367364,1.0202229,1.4071186,99.00001,-1832.4054,174,1.0001127,100.0,1.0000576,631976,-1832.3691,10.336919,0.06912198,[-0.823 -0.492 -0.458 -0.745 -0.013],34.56,-54.72836,0.9991648,
-76.88487,17500,-95.453575,155.15912,-107.57968750982361,0.9794159,100,0.0053102123,-76.93314,1772.0365991592407,0.26725554,1.0172985,1.406678,99.000046,-1807.247,175,1.0000782,100.0,1.0000312,635847,-1807.218,12.474891,0.07742147,[-0.823 -0.492 -0.458 -0.745 -0.012],38.71,-33.785942,0.99949557,
-79.148315,17600,-95.18291,132.8593,-107.98120625858841,0.98617303,100,0.0046553407,-79.188286,1780.952141046524,0.25780013,1.0165901,1.4065926,99.00001,-1825.7651,176,1.000054,100.0,1.0000229,639426,-1825.745,11.419195,0.0715812,[-0.822 -0.492 -0.458 -0.745 -0.012],35.79,-51.27258,0.9993085,
-77.84802,17700,-96.49988,195.81636,-106.5070028838044,0.9773437,100,0.0075632236,-77.929665,1791.4524776935577,0.25916514,1.0177134,1.4062431,99.000114,-1905.1884,177,1.0001156,100.0,1.0000592,643046,-1905.1458,13.91494,0.072402254,[-0.822 -0.492 -0.458 -0.745 -0.012],36.2,-34.440063,0.9988847,
-78.31206,17800,-95.33421,129.9287,-107.59216934456651,0.93750435,100,0.019371416,-78.7542,1800.7697274684906,0.25832665,1.0509765,1.4057056,99.000465,-1850.044,178,1.0009971,100.0,1.0003985,646640,-1849.7974,11.019956,0.071892224,[-0.822 -0.492 -0.458 -0.745 -0.013],35.94,-51.60344,0.9934472,
-79.47079,17900,-95.381294,125.56227,-107.73212475947632,0.9707104,100,0.006433211,-79.53093,1811.9506886005402,0.25498018,1.0147065,1.4052753,99.00099,-1786.2966,179,1.0001575,100.0,1.0000461,650135,-1786.2651,11.059324,0.069901824,[-0.821 -0.492 -0.457 -0.746 -0.013],34.95,-45.9629,0.99893546,
-78.4805,18000,-95.64007,120.637856,-107.99347076861339,0.9864116,100,0.005099478,-78.54177,1821.8286457061768,0.26080555,1.0210121,1.4053003,99.00009,-1895.2393,180,1.000089,100.0,1.0000266,653805,-1895.2058,10.926665,0.07340124,[-0.821 -0.491 -0.457 -0.746 -0.014],36.7,-47.24151,0.99914265,
-78.580124,18100,-93.74449,133.57599,-108.00656633112987,0.97508657,100,0.010083682,-78.70736,1832.301724433899,0.26051685,1.0258608,1.4059072,99.00003,-1797.5256,181,1.0002264,100.0,1.0001236,657466,-1797.4597,11.475093,0.07322433,[-0.821 -0.491 -0.457 -0.746 -0.014],36.61,-42.122643,0.99819374,
-77.897575,18200,-95.41229,159.75789,-108.33701914097698,0.95503044,100,0.011287669,-78.055435,1844.3571174144745,0.26561216,1.0538173,1.4058818,99.000206,-1883.462,182,1.0005062,100.0,1.0001153,661285,-1883.3816,12.668611,0.076383874,[-0.821 -0.491 -0.457 -0.746 -0.013],38.19,-30.126484,0.9979825,
-77.89395,18300,-93.97986,120.60716,-108.6665711614646,0.9697096,100,0.00899207,-78.02732,1855.6550750732422,0.26625118,1.0259582,1.4066783,99.00021,-1813.8893,183,1.0002202,100.0,1.0001197,665124,-1813.8186,11.002333,0.07678457,[-0.823 -0.491 -0.457 -0.745 -0.013],38.39,-31.822063,0.998405,
-78.41019,18400,-95.78352,135.8907,-107.82772047707289,0.96368563,100,0.010734937,-78.58948,1867.898185491562,0.26094404,1.0453985,1.405386,99.0,-1863.4028,184,1.0002649,100.0,1.0001183,668798,-1863.3083,11.608081,0.073485285,[-0.823 -0.492 -0.457 -0.746 -0.012],36.74,-45.183704,0.9976211,
-77.161934,18500,-93.955154,159.49506,-107.26692867209393,0.98853314,100,0.0033621883,-77.186035,1879.6559972763062,0.2654545,1.009548,1.4057007,99.0,-1870.5164,185,1.0000503,100.0,1.0000173,672612,-1870.5038,12.519953,0.07628059,[-0.823 -0.491 -0.457 -0.746 -0.013],38.14,-45.91424,0.9995837,
-77.62424,18600,-94.08818,128.70361,-107.82226173038687,0.96961266,100,0.009172022,-77.80401,1889.5134582519531,0.26433346,1.0211092,1.4062443,99.000015,-1938.3275,186,1.0002347,100.0,1.000097,676391,-1938.2302,11.228606,0.075584464,[-0.823 -0.492 -0.457 -0.746 -0.013],37.79,-42.622257,0.9973325,
-76.90686,18700,-95.81463,208.29332,-107.20523250571067,0.9695411,100,0.010851866,-77.06548,1899.7014482021332,0.26751596,1.0242727,1.4063425,99.0,-1910.985,187,1.000326,100.0,1.0001341,680270,-1910.9014,14.288181,0.077584304,[-0.823 -0.491 -0.456 -0.745 -0.013],38.79,-36.96488,0.9975461,
-76.709526,18800,-95.91364,257.13177,-106.56198837457536,0.98344195,100,0.006087345,-76.77534,1909.6036005020142,0.26776645,1.0184506,1.4066126,99.0,-1975.3693,188,1.0001243,100.0,1.0000348,684157,-1975.3335,15.946281,0.077741824,[-0.824 -0.491 -0.456 -0.745 -0.013],38.87,-1.0704975,0.9991172,
-80.01939,18900,-96.081184,163.18536,-106.9815083281771,0.96009135,100,0.008928177,-80.20332,1919.4265921115875,0.25025123,1.0237567,1.4066128,99.00001,-1851.4932,189,1.0003791,100.0,1.0000862,687513,-1851.3918,12.606731,0.06712449,[-0.823 -0.491 -0.456 -0.745 -0.012],33.56,-43.339962,0.9972943,
-78.46116,19000,-94.73871,152.35558,-108.23889434797935,0.9518264,100,0.010798637,-78.616455,1929.9694809913635,0.26272795,1.0271332,1.4053819,99.00001,-1825.1934,190,1.0002271,100.0,1.0001156,691242,-1825.1127,12.30973,0.07458519,[-0.824 -0.492 -0.457 -0.745 -0.012],37.29,-39.18105,0.99796015,
-78.394005,19100,-95.36911,159.79016,-107.31134515198002,0.97759914,100,0.005262096,-78.42271,1941.7536706924438,0.2599399,1.0109634,1.4052466,99.00002,-1875.8695,191,1.0000623,100.0,1.000025,694886,-1875.8547,12.557801,0.07288071,[-0.824 -0.492 -0.457 -0.745 -0.013],36.44,-45.287113,0.99951726,
-79.337456,19200,-97.15001,115.82548,-109.10639805192908,0.9719907,100,0.009841192,-79.4512,1954.413709640503,0.2614165,1.031071,1.4052503,99.00001,-1903.2673,192,1.0002661,100.0,1.00013,698575,-1903.2069,10.684712,0.07378283,[-0.824 -0.492 -0.457 -0.745 -0.014],36.89,-53.813873,0.99837,
-78.71575,19300,-93.44806,156.71147,-106.84117512700136,0.95072526,100,0.013231036,-78.916306,1965.848332643509,0.25512537,1.0340344,1.40493,99.000015,-1840.6614,193,1.0003523,100.0,1.0001534,702074,-1840.5609,12.151929,0.06998583,[-0.824 -0.492 -0.457 -0.745 -0.014],34.99,-32.137383,0.9965576,
-79.00332,19400,-94.86476,136.49156,-108.63616665255248,0.98103297,100,0.006123393,-79.06312,1974.7633504867554,0.26167428,1.0159166,1.4051863,99.0,-1859.4708,194,1.0001228,100.0,1.0000563,705771,-1859.4402,11.618269,0.07394177,[-0.824 -0.492 -0.457 -0.745 -0.014],36.97,-48.296497,0.9991765,
-76.68006,19500,-92.839485,156.60735,-107.7313211172986,0.98388875,100,0.0052325665,-76.737175,1984.265521287918,0.26947108,1.0141308,1.4051598,99.00007,-1897.0334,195,1.0001076,100.0,1.0000296,709712,-1897.0044,12.434403,0.0788216,[-0.824 -0.492 -0.457 -0.744 -0.014],39.41,-41.576088,0.99917686,
-80.03975,19600,-96.223,127.385765,-107.88013756182785,0.9602693,100,0.013544519,-80.33399,1993.5454015731812,0.251707,1.0345032,1.4049317,99.0,-1804.9678,196,1.0005559,100.0,1.0002383,713110,-1804.8208,11.212294,0.067969434,[-0.824 -0.491 -0.457 -0.744 -0.014],33.98,-35.607155,0.9961234,
-79.21345,19700,-96.172424,118.09661,-107.51861837676887,0.95739925,100,0.009036848,-79.37007,2003.5535309314728,0.2556061,1.019207,1.404747,99.0,-1880.8417,197,1.0002935,100.0,1.0000966,716623,-1880.7596,10.82,0.07026355,[-0.824 -0.492 -0.456 -0.745 -0.014],35.13,-44.51592,0.99782264,
-79.4833,19800,-94.51214,146.8216,-108.51853070344715,0.9776714,100,0.007486864,-79.60701,2013.4109296798706,0.25817317,1.0264066,1.4052805,99.00021,-1804.2408,198,1.0002302,100.0,1.0000947,720213,-1804.1758,11.9862995,0.07180383,[-0.825 -0.492 -0.456 -0.745 -0.014],35.9,-39.046394,0.9980543,
-79.11748,19900,-93.68192,112.14075,-108.65052659376434,0.9469013,100,0.010776377,-79.25599,2023.7090363502502,0.26135457,1.0222065,1.4051665,99.00034,-1850.5458,199,1.0003641,100.0,1.0000961,723900,-1850.4733,10.455091,0.07374396,[-0.825 -0.491 -0.456 -0.745 -0.014],36.87,-48.586864,0.9979131,
-79.73086,20000,-94.034035,113.25337,-109.2315715931247,0.9387938,100,0.018294448,-80.0632,2034.7369396686554,0.25945497,1.0441923,1.4042983,99.0,-1885.4698,200,1.0005888,100.0,1.000332,727528,-1885.3007,10.446635,0.072569445,[-0.825 -0.492 -0.456 -0.745 -0.014],36.28,-42.75112,0.9953502,
-78.37896,20100,-95.38153,150.79932,-108.07942481210519,0.9373922,100,0.015690323,-78.6673,2046.131980419159,0.26105472,1.0386982,1.4037534,99.0,-1845.2394,201,1.0005311,100.0,1.0002707,731205,-1845.093,12.313682,0.07355002,[-0.824 -0.492 -0.456 -0.746 -0.015],36.77,-26.142466,0.9962636,
-78.549,20200,-94.28677,158.63371,-107.65944083524943,0.97415,100,0.007394788,-78.61184,2058.1242892742157,0.26093125,1.0231118,1.4037758,99.00002,-1905.8705,202,1.0001103,100.0,1.00005,734879,-1905.8375,12.550463,0.07348154,[-0.824 -0.491 -0.456 -0.745 -0.015],36.74,-42.250267,0.99913424,
-78.181274,20300,-95.14444,135.30867,-108.28068823896132,0.97535735,100,0.008147811,-78.29343,2068.44948387146,0.26330587,1.028728,1.4044038,99.00046,-1802.9272,203,1.000262,100.0,1.0000769,738626,-1802.8636,11.551596,0.07494381,[-0.824 -0.492 -0.456 -0.745 -0.015],37.47,-44.59749,0.99853235,
-78.37292,20400,-95.450645,158.79964,-108.26988347695777,0.9788496,100,0.0072109695,-78.496544,2079.081022977829,0.26324937,1.0232165,1.404639,99.00028,-1858.9043,204,1.0002325,100.0,1.0000856,742371,-1858.8445,12.4444685,0.074904025,[-0.823 -0.492 -0.455 -0.746 -0.014],37.45,-41.86225,0.998128,
-77.8281,20500,-94.189415,137.42068,-107.83388117798074,0.9802069,100,0.00726547,-77.91337,2091.000076532364,0.26356736,1.0196302,1.4049261,99.00001,-1862.7267,205,1.0001473,100.0,1.0000523,746126,-1862.6825,11.625866,0.07510238,[-0.824 -0.492 -0.456 -0.746 -0.014],37.55,-42.11155,0.99878764,
-77.052185,20600,-95.77312,181.903,-106.87809638293203,0.9762604,100,0.0073702307,-77.13264,2101.464695930481,0.2642413,1.0164264,1.4042964,99.00003,-1897.429,206,1.000127,100.0,1.0000457,749902,-1897.3867,13.417442,0.075522274,[-0.824 -0.491 -0.456 -0.746 -0.014],37.76,-44.816223,0.99884486,
-77.6081,20700,-95.49302,156.11201,-107.28582381756901,0.9605065,100,0.012072514,-77.79559,2111.2882330417633,0.2623697,1.0382878,1.4033484,99.0,-1858.2034,207,1.0003045,100.0,1.0001534,753620,-1858.1102,12.301637,0.074366264,[-0.824 -0.492 -0.456 -0.746 -0.015],37.18,-33.02572,0.99708414,
-79.7283,20800,-96.84187,138.84613,-107.63652069553589,0.9645357,100,0.008463438,-79.8743,2120.0297570228577,0.25437295,1.0205168,1.4032975,99.00001,-1917.0155,208,1.0004476,100.0,1.0001254,757097,-1916.9403,11.792304,0.069543295,[-0.824 -0.492 -0.456 -0.746 -0.016],34.77,-41.39261,0.99818486,
-79.09641,20900,-95.39133,125.86029,-108.25029615605862,0.9611773,100,0.009341161,-79.23465,2130.6130027770996,0.25971478,1.03074,1.4023724,99.00038,-1903.0508,209,1.0002002,100.0,1.0000676,760734,-1902.9697,10.975637,0.07274328,[-0.826 -0.492 -0.456 -0.746 -0.016],36.37,-50.628372,0.99785095,
-79.67333,21000,-94.73113,128.29382,-108.40302095578967,0.9816272,100,0.00800149,-79.75076,2142.7469141483307,0.25767562,1.0272164,1.4032077,99.0018,-1860.1584,210,1.0001467,100.0,1.0000639,764309,-1860.1183,11.284208,0.07150213,[-0.825 -0.492 -0.456 -0.746 -0.016],35.75,-41.808098,0.9990102,
-78.39493,21100,-95.90779,158.04663,-107.49267597016532,0.97683,100,0.007527061,-78.48509,2153.0853872299194,0.26007268,1.0280532,1.4023722,99.000084,-1867.6052,211,1.0001982,100.0,1.0000606,767957,-1867.5583,12.508724,0.07296285,[-0.825 -0.492 -0.456 -0.746 -0.016],36.48,-33.0345,0.9989004,
-78.0357,21200,-94.21506,154.55048,-108.48338180016037,0.96236944,100,0.011651663,-78.24781,2163.173224210739,0.2657875,1.0314634,1.4017966,99.00002,-1951.4476,212,1.0003681,100.0,1.0001496,771781,-1951.3408,12.278508,0.07648538,[-0.825 -0.492 -0.456 -0.746 -0.016],38.24,-33.459896,0.9968622,
-77.42058,21300,-94.562294,136.7388,-108.59879243687008,0.9719658,100,0.010974077,-77.575226,2172.8566529750824,0.26809165,1.0314327,1.4019157,99.00017,-1848.865,213,1.0002943,100.0,1.0001446,775678,-1848.7845,11.575532,0.07794522,[-0.825 -0.492 -0.456 -0.746 -0.017],38.97,-43.19876,0.9978395,
-79.798035,21400,-93.98746,112.41577,-108.55269091778075,0.9773929,100,0.008147264,-79.909454,2181.6609864234924,0.25773683,1.0188614,1.4023222,99.00002,-1907.1681,214,1.0001932,100.0,1.0000813,779255,-1907.1116,10.511965,0.07154272,[-0.824 -0.492 -0.456 -0.746 -0.017],35.77,-50.11428,0.9983808,
-78.2805,21500,-95.85896,148.57835,-107.64921373564252,0.9758784,100,0.007460749,-78.39324,2191.9226076602936,0.26073205,1.0153717,1.4023155,99.0,-1849.683,215,1.0001979,100.0,1.0000701,782923,-1849.6205,12.023425,0.07336338,[-0.825 -0.493 -0.456 -0.747 -0.017],36.68,-27.531204,0.99822897,
-79.426445,21600,-94.53108,110.853745,-108.24477333828186,0.9591122,100,0.012102915,-79.66162,2202.01788854599,0.2564119,1.0277203,1.4024296,99.00001,-1767.2338,216,1.0006837,100.0,1.0001752,786460,-1767.0994,10.331072,0.070746064,[-0.826 -0.493 -0.457 -0.746 -0.017],35.37,-54.57747,0.9966086,
-75.74228,21700,-94.21466,189.6542,-107.51312841535997,0.9678544,100,0.008712355,-75.81257,2213.636132955551,0.27317476,1.027095,1.402321,99.0,-1873.2594,217,1.0001754,100.0,1.0000607,790521,-1873.223,13.622529,0.08122225,[-0.824 -0.493 -0.457 -0.747 -0.016],40.61,-22.0058,0.9987635,
-79.47367,21800,-95.68017,149.36908,-107.25948139055883,0.96232754,100,0.010551735,-79.672424,2224.1724152565002,0.253502,1.029997,1.4032117,99.0,-1846.2445,218,1.000312,100.0,1.0001203,793972,-1846.1417,12.109353,0.069025345,[-0.824 -0.494 -0.457 -0.747 -0.017],34.51,-50.263435,0.99726135,
-76.71854,21900,-94.07626,143.64616,-107.27569642025675,0.96473867,100,0.011287773,-77.008224,2235.943479537964,0.2667184,1.0357113,1.4043237,99.00001,-1926.3514,219,1.000456,100.0,1.000171,797825,-1926.1943,11.91973,0.07706747,[-0.824 -0.495 -0.457 -0.748 -0.016],38.53,-41.17256,0.9960478,
-80.00144,22000,-93.81857,129.30579,-107.65925008653771,0.9528467,100,0.013056794,-80.27179,2246.345754623413,0.2514368,1.0428706,1.4037478,99.0,-1816.1338,220,1.0006535,100.0,1.0002507,801215,-1816.0006,11.357239,0.06780798,[-0.823 -0.495 -0.457 -0.748 -0.015],33.9,-36.30988,0.99648476,
-78.302414,22100,-95.36132,148.7361,-106.86410866278494,0.9530851,100,0.016434938,-78.55918,2257.151239156723,0.25672516,1.0655717,1.4046453,99.00012,-1819.8411,221,1.0005146,100.0,1.0002377,804761,-1819.711,12.388081,0.07092788,[-0.822 -0.494 -0.456 -0.748 -0.015],35.46,-36.50926,0.9972586,
-77.22801,22200,-96.0583,168.34108,-107.12131419411259,0.96183085,100,0.012169328,-77.39542,2267.090430021286,0.26368997,1.0383952,1.4046403,99.00001,-1878.867,222,1.000343,100.0,1.0001811,808520,-1878.7834,12.87229,0.07518482,[-0.823 -0.494 -0.456 -0.749 -0.014],37.59,-42.78888,0.99763453,
-78.93206,22300,-94.8106,136.65518,-109.16808456090803,0.9760974,100,0.008104168,-79.04549,2277.3834030628204,0.26394916,1.0169576,1.404825,99.00002,-1899.3418,223,1.0001919,100.0,1.0001082,812287,-1899.2836,11.534603,0.07534299,[-0.822 -0.494 -0.456 -0.749 -0.014],37.67,-37.145878,0.9981814,
-79.39852,22400,-95.53749,134.18604,-108.13612903785706,0.9625343,100,0.008439894,-79.49606,2286.6033387184143,0.25719404,1.0209942,1.4044105,99.00013,-1836.3015,224,1.0002737,100.0,1.0000583,815848,-1836.2518,11.357513,0.0712227,[-0.821 -0.494 -0.456 -0.749 -0.014],35.61,-48.934444,0.9982654,
-81.17686,22500,-94.964935,145.1216,-107.90813268628476,0.9880013,100,0.0028087413,-81.196335,2296.2837448120117,0.24871074,1.0067754,1.4043881,99.00002,-1918.3375,225,1.0000232,100.0,1.0000081,819160,-1918.3267,11.963351,0.066240296,[-0.822 -0.493 -0.457 -0.748 -0.014],33.12,-31.874426,0.9997078,
-78.47197,22600,-92.78906,128.42747,-107.81704383074229,0.9603178,100,0.014314863,-78.67966,2305.51704621315,0.25983378,1.0326006,1.4044038,99.000015,-1872.01,226,1.0004367,100.0,1.000233,822800,-1871.9034,11.373107,0.072806045,[-0.822 -0.494 -0.457 -0.748 -0.014],36.4,-42.00626,0.9973881,
-80.01641,22700,-97.63097,157.32466,-108.40780960712544,0.9849924,100,0.006126371,-80.0726,2315.6256165504456,0.25626615,1.0189633,1.404825,99.00001,-1873.403,227,1.0001194,100.0,1.0000451,826333,-1873.3734,12.549104,0.07066132,[-0.823 -0.494 -0.457 -0.748 -0.014],35.33,-47.22931,0.99938875,
-76.56996,22800,-95.782875,143.09987,-107.1011590077809,0.92336893,100,0.019536909,-76.84404,2326.361784219742,0.26528355,1.0389836,1.4042753,99.00002,-1789.7075,228,1.0006491,100.0,1.0003079,830141,-1789.5698,11.827267,0.07616996,[-0.824 -0.494 -0.457 -0.748 -0.014],38.08,-37.434574,0.9963703,
-76.147026,22900,-94.65122,187.55537,-107.90156885911225,0.9810733,100,0.0062595685,-76.21457,2335.6446788311005,0.27256382,1.0246712,1.4041829,99.0001,-1865.3347,229,1.0001408,100.0,1.0000407,834182,-1865.2986,13.629026,0.0808222,[-0.824 -0.495 -0.457 -0.748 -0.015],40.41,-20.114382,0.99915236,
-80.516235,23000,-94.38491,150.02205,-106.86182050059985,0.9646724,100,0.012098702,-80.65795,2345.7721061706543,0.24681726,1.0248561,1.4033184,99.000015,-1847.2301,230,1.0002533,100.0,1.0001243,837440,-1847.1594,12.224831,0.065163665,[-0.824 -0.495 -0.457 -0.748 -0.015],32.58,-45.84055,0.9982241,
-78.08812,23100,-96.121315,148.2926,-108.58248285095736,0.96717143,100,0.011427388,-78.2864,2356.3166081905365,0.26440626,1.0354899,1.4042974,99.0,-1791.1499,231,1.0003816,100.0,1.0001587,841221,-1791.049,12.075638,0.07562714,[-0.824 -0.495 -0.457 -0.748 -0.016],37.81,-42.161953,0.99726677,
-77.8004,23200,-95.67124,191.90771,-107.44575205573926,0.9860918,100,0.0056971204,-77.828026,2366.9090688228607,0.2645581,1.0153933,1.4043038,99.0,-1930.0585,232,1.0000536,100.0,1.0000318,845007,-1930.0438,13.833327,0.07572085,[-0.824 -0.494 -0.456 -0.748 -0.015],37.86,-11.549886,0.9998245,
-79.4456,23300,-95.69492,168.14117,-107.40010890150398,0.9788176,100,0.00677121,-79.536514,2375.5949234962463,0.25535175,1.0217938,1.4047468,99.00008,-1884.9431,233,1.0001608,100.0,1.0000527,848513,-1884.8953,12.856758,0.070122264,[-0.824 -0.494 -0.456 -0.748 -0.015],35.06,-35.431732,0.9985461,
-79.00584,23400,-94.699646,174.43292,-106.93905405333722,0.94729507,100,0.015909202,-79.26187,2386.9510474205017,0.2541376,1.0514635,1.4048179,99.00001,-1841.007,234,1.000524,100.0,1.000297,851982,-1840.8783,13.386844,0.06938817,[-0.824 -0.494 -0.456 -0.747 -0.014],34.69,-27.74483,0.9970965,
-78.5882,23500,-95.68241,152.9403,-106.767486594988,0.9676391,100,0.0068749897,-78.65502,2396.5055627822876,0.25626642,1.0164803,1.404841,99.00004,-1825.2319,235,1.0001888,100.0,1.0000471,855515,-1825.1964,12.167805,0.07066169,[-0.824 -0.494 -0.456 -0.747 -0.014],35.33,-47.72668,0.9988651,
-76.78879,23600,-95.46346,183.33012,-107.10702479312647,0.9553292,100,0.013303411,-77.00094,2407.5480394363403,0.26576346,1.0324854,1.4052951,99.0,-1900.8171,236,1.0003476,100.0,1.0001811,859338,-1900.71,13.396487,0.07646668,[-0.824 -0.495 -0.456 -0.748 -0.014],38.23,-33.67082,0.99668765,
-78.810104,23700,-95.97286,177.62791,-107.53817587997288,0.96308154,100,0.012054622,-78.982124,2417.8989820480347,0.25866404,1.0266227,1.4059019,99.00001,-1863.7955,237,1.0002896,100.0,1.0001535,862943,-1863.7062,13.149148,0.07210501,[-0.824 -0.495 -0.457 -0.748 -0.014],36.05,-42.33422,0.99731576,
-76.99474,23800,-95.75258,145.45517,-108.53622243921627,0.94328755,100,0.017532503,-77.47305,2428.207766056061,0.26806873,1.0607868,1.4062232,99.00001,-1818.7549,238,1.0008794,100.0,1.000375,866838,-1818.4879,12.023632,0.07791487,[-0.824 -0.495 -0.457 -0.748 -0.013],38.95,-38.441452,0.99350876,
-80.17874,23900,-93.553795,111.01038,-108.18296904595259,0.98344475,100,0.0068372474,-80.29368,2438.7297954559326,0.25359577,1.0358795,1.4066992,99.000496,-1873.624,239,1.0002118,100.0,1.0000578,870292,-1873.56,10.561657,0.069082856,[-0.825 -0.496 -0.457 -0.749 -0.013],34.54,-42.71576,0.99866533,
-79.002335,24000,-95.546104,140.44466,-108.3618167607464,0.9574486,100,0.011198012,-79.1617,2449.355194091797,0.260283,1.0307053,1.4058001,99.0,-1855.0626,240,1.0002326,100.0,1.0001128,873946,-1854.9768,11.754728,0.07308464,[-0.825 -0.495 -0.457 -0.749 -0.012],36.54,-45.492043,0.99780756,
-77.519424,24100,-93.16374,131.70782,-107.5357114338405,0.9801778,100,0.0064300876,-77.59004,2460.359559059143,0.2635963,1.0142307,1.4052507,99.000046,-1853.491,241,1.0001104,100.0,1.0000535,877702,-1853.4567,11.366109,0.07512224,[-0.825 -0.495 -0.457 -0.748 -0.013],37.56,-44.695,0.99903005,
-79.29916,24200,-94.52081,123.05431,-108.41224126662712,0.981512,100,0.008506068,-79.4376,2468.916821718216,0.25869322,1.0300955,1.4061592,99.0,-1809.7515,242,1.0001836,100.0,1.0000995,881308,-1809.6779,11.077457,0.072124474,[-0.825 -0.495 -0.456 -0.748 -0.014],36.06,-44.501488,0.998208,
