EmpiricalD2,StdIW,Iteration,MaxIW,MinD2w0t,MeanIW,Weights,TimeElapsed,EpisodesSoFar,ReturnMeanIW,TimestepsSoFar,EpThisIter,InitialBound,MinIW,InitialReturnStd,EpRewMean,MeanD2w0t,InitialReturnMean,InitialReturnMin,MaxD2w0t,EpLenMean,Bound,J_sample_variance,ReturnStepMaxmin,InitialReturnMax,ReturnStepMax,MeanEntropy,EntropyCoefficient,StdD2w0t
1.0775666,0.30202794,80,2.1545048,,1.0689851,[-0.684 -1.045 -0.731 -1.071  0.184],866.017231464386,8000,207.11537,298691,100,-82.05541,0.54200464,14.534465,-105.13539952928504,0.079307914,3.2043456e-06,-20.251457,1.162926,38.46,-76.8002,2718.0032,93.532745,39.621872,100.0,1.6036153,10.0,0.27483964
1.0154605,0.12301248,81,1.4379597,,1.0220912,[-0.699 -1.061 -0.732 -1.074  0.185],877.3431932926178,8100,219.10011,302327,100,-63.614468,0.67046237,13.691011,-107.23234531039641,0.07347397,-6.3705443e-06,-17.976814,1.033058,36.36,-61.332973,626.11334,93.10162,50.71427,100.0,1.5914905,10.0,0.2623802
1.0710999,0.3112186,82,2.4946191,,1.0846405,[-0.71  -1.056 -0.737 -1.07   0.173],888.0340435504913,8200,221.56903,306107,100,-73.224,0.52500665,11.723179,-107.96130736983937,0.078750506,-3.3187866e-06,-17.380623,1.1704245,37.8,-65.614975,3294.9055,93.28778,34.455296,100.0,1.6171131,10.0,0.275484
1.0051246,0.07748081,83,1.2722418,,1.0061821,[-0.708 -1.054 -0.734 -1.076  0.198],899.7332830429077,8300,203.03438,309971,100,-80.2793,0.8316678,12.458331,-108.76940386233076,0.077501014,-2.0599366e-06,-18.389145,1.011379,38.64,-79.44432,312.84567,93.37012,53.798706,100.0,1.6210941,10.0,0.26780552
1.0186222,0.13132684,84,1.5077815,,1.027535,[-0.718 -1.058 -0.739 -1.075  0.202],910.0021340847015,8400,207.58499,313759,100,-78.774124,0.659057,13.734424,-106.41845160871671,0.07670393,2.3269654e-06,-18.914902,1.0608912,37.88,-75.962616,812.62103,93.3813,44.27048,100.0,1.6220889,10.0,0.26793778
1.0425142,0.26195496,85,2.099113,,1.0669394,[-0.729 -1.073 -0.747 -1.084  0.203],919.6135265827179,8500,221.86835,317464,100,-74.011826,0.6493491,13.419024,-107.39617237004428,0.07667352,4.3869018e-06,-17.947243,1.1237152,37.05,-67.89555,2818.4463,93.20265,41.26495,100.0,1.631929,10.0,0.27111423
1.0842791,0.3446655,86,2.7354136,,1.125642,[-0.712 -1.06  -0.727 -1.082  0.213],930.6060523986816,8600,227.53589,321241,100,-72.2437,0.38543954,12.4069,-107.79152359610798,0.079776525,-2.5558472e-06,-17.574745,1.227583,37.77,-60.821083,3910.371,93.29224,34.70571,100.0,1.6093559,10.0,0.27930018
1.1085594,0.38198742,87,3.154847,,1.0971715,[-0.728 -1.083 -0.749 -1.085  0.19 ],940.2872114181519,8700,246.55978,324734,100,-52.345375,0.44085354,10.844176,-108.44594833783759,0.07324853,8.163453e-06,-13.498718,1.207014,34.93,-43.45475,5106.6724,92.79068,42.03578,100.0,1.6283224,10.0,0.26748624
412.97693,697.26526,88,7471.549,,67.53037,[-0.718 -1.06  -0.744 -1.08   0.209],949.7013385295868,8800,8790.343,328558,100,-67.99232,0.0022069071,12.333803,-108.08133036556083,12.036713,1.4495849e-06,-17.908424,5240.798,38.24,4067.295,7420167000.0,93.34721,31.336185,100.0,1.7249585,10.0,124.941376
1.006563,0.081542544,89,1.3079407,,1.0098898,[-0.654 -1.062 -0.609 -1.111  0.306],965.5841908454895,8900,189.23546,332541,100,-98.0148,0.80000067,14.1054945,-105.09077534509348,0.07998086,-3.1280517e-06,-16.717781,1.0142076,39.83,-97.155304,458.84344,93.72304,43.567505,100.0,1.7180706,10.0,0.2718646
1.0891689,0.42320305,90,3.6885982,,1.1083944,[-0.661 -1.063 -0.609 -1.112  0.299],977.3625705242157,9000,201.3696,336608,100,-91.80882,0.45938298,13.823729,-106.19873428992818,0.085919015,-6.1035157e-06,-21.1221,1.1834704,40.67,-83.934326,4495.461,93.77754,32.896355,100.0,1.7115415,10.0,0.2889546
1.0123497,0.11135443,91,1.4073502,,1.0190428,[-0.647 -1.043 -0.584 -1.095  0.293],989.3419299125671,9100,178.33809,340893,100,-103.831665,0.7835867,11.544928,-107.88627985816254,0.08631269,-4.005432e-06,-22.979439,1.02291,42.85,-102.45721,402.76614,93.96447,31.628803,100.0,1.7226342,10.0,0.28192016
1.0031389,0.04894426,92,1.1312596,,1.0066445,[-0.649 -1.037 -0.581 -1.092  0.304],1000.4869327545166,9200,163.63002,345409,100,-123.91581,0.81815743,13.582271,-106.9906200357273,0.09050521,2.9754638e-06,-22.31215,1.0065167,45.16,-123.52684,197.73247,94.2617,46.077637,100.0,1.7187499,10.0,0.28721973
1.0045441,0.06626967,93,1.199765,,1.0071541,[-0.646 -1.036 -0.582 -1.09   0.3  ],1012.4958934783936,9300,158.69789,349966,100,-132.33203,0.8079344,15.858039,-104.92599498903546,0.09137119,-1.3732911e-06,-21.951385,1.0088573,45.57,-131.77821,370.5741,94.39496,60.402084,100.0,1.7196379,10.0,0.28854877
1.0076944,0.08342185,94,1.2637479,,1.0127839,[-0.641 -1.042 -0.581 -1.092  0.301],1023.8075745105743,9400,181.1993,354142,100,-109.93721,0.7402288,13.870301,-106.48964757244528,0.0839641,5.531311e-06,-20.58049,1.0153962,41.76,-108.853195,290.14664,93.899925,50.20278,100.0,1.7120028,10.0,0.2781388
1.046296,0.26937142,95,2.4453034,,1.0616571,[-0.646 -1.042 -0.585 -1.089  0.293],1036.1842184066772,9500,202.12639,358071,100,-85.43475,0.5574342,14.089474,-106.18754897888138,0.08073551,-9.880066e-06,-19.834976,1.0976253,39.29,-80.54901,2281.0254,93.59468,39.85652,100.0,1.7269145,10.0,0.2765325
1.0155997,0.15246706,96,1.6602026,,1.0269033,[-0.633 -1.026 -0.573 -1.088  0.308],1047.3819448947906,9600,178.8668,362332,100,-116.34993,0.69762576,12.721828,-106.79494960388591,0.085928366,-1.1444092e-06,-20.439377,1.0376961,42.61,-114.256096,595.31354,93.987335,48.136204,100.0,1.7222893,10.0,0.28154102
1.1272928,0.41966555,97,2.7750123,,1.097285,[-0.617 -1.018 -0.569 -1.083  0.303],1058.7053756713867,9700,203.71645,366345,100,-96.86689,0.49524415,13.663179,-106.41612317422329,0.08398388,3.967285e-06,-18.857925,1.2213618,40.13,-89.859024,3904.3416,93.69643,59.316154,100.0,1.710049,10.0,0.28452367
1.0502801,0.24274325,98,1.8810109,,1.0701656,[-0.628 -1.029 -0.563 -1.077  0.291],1070.4993255138397,9800,167.96777,370891,100,-124.71878,0.618049,14.11048,-105.91027284983697,0.09266223,4.0817263e-06,-22.367348,1.1025625,45.46,-119.74911,1075.4685,94.340515,43.474335,100.0,1.7194253,10.0,0.29304886
1.0065389,0.0781657,99,1.2453201,,1.0128086,[-0.656 -1.031 -0.565 -1.072  0.3  ],1081.887172460556,9900,179.2355,375080,100,-104.974846,0.72870886,13.650335,-105.95535071635422,0.08416665,4.5013426e-06,-20.378807,1.0148659,41.89,-103.97326,289.92465,93.94125,35.41606,100.0,1.7155219,10.0,0.27833438
1.0058466,0.064861506,100,1.2503362,,1.0124962,[-0.664 -1.023 -0.568 -1.066  0.297],1093.5491738319397,10000,162.90088,379569,100,-146.56607,0.74658424,15.814192,-105.14650189449472,0.09010461,3.2806397e-06,-20.598587,1.012066,44.89,-145.48419,363.62463,94.31542,47.24257,100.0,1.7106522,,0.28689933
1.0465372,0.23770034,101,1.8170884,,1.0670674,[-0.675 -1.018 -0.571 -1.06   0.292],1104.8153290748596,10100,189.53163,383753,100,-124.11604,0.5676632,13.19038,-107.6925266304008,0.0856651,2.5939942e-06,-18.215225,1.0832665,41.84,-119.50386,1130.6765,93.85217,40.391376,100.0,1.7216622,,0.28351918
1.0089366,0.10641046,102,1.431098,,1.0169464,[-0.671 -1.005 -0.574 -1.055  0.303],1115.8026735782623,10200,186.82785,387860,100,-114.74422,0.6047985,12.98568,-107.33361255123276,0.08266376,-2.8991699e-06,-18.975533,1.0291063,41.07,-113.301544,459.3241,93.77314,36.768692,100.0,1.720353,,0.2763406
1.0052385,0.07424074,103,1.2758398,,1.010179,[-0.688 -1.002 -0.575 -1.056  0.301],1128.1471865177155,10300,181.51503,391982,100,-134.1139,0.8322146,14.904792,-105.3911792397707,0.08270983,5.378723e-06,-20.175446,1.0120658,41.22,-133.28658,331.5669,93.88641,60.598686,100.0,1.7255117,,0.27592927
1.0069429,0.08097635,104,1.3008183,,1.01216,[-0.69  -0.996 -0.574 -1.05   0.306],1139.5394444465637,10400,189.22736,396003,100,-116.66286,0.7595277,13.669922,-106.16477838812659,0.08079602,5.1879883e-06,-18.821373,1.0162908,40.21,-115.66336,387.0422,93.71949,49.819267,100.0,1.727892,,0.2732204
1.0624089,0.2807581,105,2.0432582,,1.0508505,[-0.687 -0.99  -0.575 -1.045  0.309],1151.49258351326,10500,178.94743,400276,100,-129.2193,0.49493206,14.279828,-105.0555647728885,0.08714604,-4.959106e-07,-21.097069,1.1429096,42.73,-125.568954,1464.7126,94.082825,39.057217,100.0,1.7275333,,0.28513822
1.0054843,0.06327718,106,1.1921613,,1.0081882,[-0.716 -0.987 -0.576 -1.031  0.309],1163.8591578006744,10600,176.0003,404524,100,-125.04903,0.8530805,13.772828,-106.0295619388825,0.08528437,-9.155273e-07,-19.93052,1.0165535,42.48,-124.25601,329.54623,94.008026,41.09062,100.0,1.7266378,,0.27988106
1.0191422,0.1538982,107,1.457407,,1.041798,[-0.705 -0.983 -0.57  -1.028  0.308],1175.5431513786316,10700,169.749,408971,100,-152.94263,0.6552289,14.107764,-105.57360131750562,0.09016051,-2.670288e-07,-22.870026,1.0465747,44.47,-149.9302,817.90765,94.25192,36.28337,100.0,1.7230273,,0.28857788
1.0044037,0.05886221,108,1.1781783,,1.0045196,[-0.714 -0.989 -0.571 -1.037  0.304],1187.0330805778503,10800,178.95956,413137,100,-123.304276,0.8399961,13.938822,-105.64865414362788,0.08344606,1.1291504e-05,-22.08847,1.0102929,41.66,-122.885376,223.85342,93.928055,29.682526,100.0,1.7233486,,0.27677798
1.0085592,0.098059826,109,1.3691254,,1.0183921,[-0.706 -0.992 -0.572 -1.042  0.304],1197.7173902988434,10900,179.32578,417354,100,-128.65245,0.82858944,13.179577,-106.60456216031757,0.08477102,-3.2424928e-06,-20.27565,1.0231979,42.17,-127.39505,366.18948,93.94406,32.076355,100.0,1.7252326,,0.27931002
1.0136156,0.11499955,110,1.4138128,,1.0253476,[-0.693 -0.99  -0.57  -1.039  0.306],1209.0696115493774,11000,166.67068,421853,100,-141.9519,0.7342948,13.605488,-106.61907717869228,0.090706676,-5.0735475e-06,-22.23169,1.0334301,44.99,-140.0589,401.78745,94.26033,41.738403,100.0,1.7151283,,0.28847867
1.0083491,0.08420208,111,1.2355076,,1.0137306,[-0.704 -0.981 -0.571 -1.033  0.296],1220.873244524002,11100,169.57233,426247,100,-145.68991,0.7905245,14.462037,-106.61026934501454,0.08828779,9.536743e-07,-20.793945,1.0162516,43.94,-144.7135,359.18036,94.147484,54.471573,100.0,1.710334,,0.28442705
1.0086666,0.104286686,112,1.443824,,1.0132655,[-0.705 -0.984 -0.574 -1.039  0.291],1230.6075098514557,11200,183.68077,430408,100,-117.22232,0.80541575,12.266451,-107.53262615246653,0.08369981,1.9836425e-06,-19.34983,1.0219467,41.61,-116.175735,329.12598,93.831436,37.5181,100.0,1.7155391,,0.27781966
1.0280757,0.16658327,113,1.6022005,,1.0407069,[-0.711 -0.976 -0.575 -1.032  0.297],1242.6274061203003,11300,179.58325,434647,100,-125.28668,0.6397698,15.066473,-104.73613123556659,0.08646123,-4.5776366e-07,-23.005096,1.0653278,42.39,-121.930115,1068.3002,94.05846,43.401737,100.0,1.7210052,,0.2841147
1.0030974,0.053028043,114,1.189001,,1.0058674,[-0.705 -0.989 -0.57  -1.044  0.302],1254.1906564235687,11400,169.63492,439036,100,-137.38297,0.80516356,12.945297,-106.8701501001657,0.08790592,-4.615784e-06,-19.84816,1.0115852,43.89,-136.85547,199.47112,94.13012,46.774273,100.0,1.7200928,,0.2833735
1.0026194,0.04820701,115,1.16836,,1.0040226,[-0.697 -0.995 -0.572 -1.049  0.301],1264.3941135406494,11500,175.83081,443306,100,-126.3772,0.8855594,12.68444,-107.1561769334566,0.08553123,3.3950805e-06,-18.08664,1.005541,42.7,-126.00586,190.79674,93.98098,38.25369,100.0,1.719443,,0.27990982
1.011069,0.12298367,116,1.6066968,,1.0132926,[-0.694 -0.996 -0.57  -1.047  0.301],1275.08913064003,11600,184.38199,447427,100,-116.236435,0.77244794,13.061439,-106.3289547680319,0.08300916,-9.918213e-07,-20.023712,1.0264561,41.21,-115.15268,686.4551,93.83968,33.711285,100.0,1.7262844,,0.27698207
1.0164875,0.12388813,117,1.4338608,,1.0228516,[-0.699 -0.997 -0.567 -1.05   0.307],1286.453137397766,11700,185.89699,451561,100,-118.37346,0.71846557,14.050487,-107.32080336874304,0.08338085,-6.5231325e-06,-21.240646,1.0312281,41.34,-116.54845,524.4191,93.807915,39.304752,100.0,1.7197964,,0.27774504
1.0216159,0.13702756,118,1.552856,,1.0329338,[-0.704 -0.988 -0.562 -1.04   0.301],1297.408932685852,11800,169.17992,455978,100,-143.99748,0.7321489,14.668883,-105.542243051074,0.089182965,-4.005432e-06,-22.420547,1.037912,44.17,-141.80785,530.34247,94.221085,54.23365,100.0,1.7230057,,0.2865128
1.0167655,0.14867704,119,1.6628776,,1.0263643,[-0.712 -0.994 -0.56  -1.042  0.304],1309.2534675598145,11900,175.4301,460266,100,-128.38272,0.77080154,14.252707,-106.24741271557592,0.086311944,-2.3269654e-06,-21.549881,1.0330849,42.88,-126.70329,581.63043,94.04443,32.304543,100.0,1.7242428,,0.28181207
1.0108472,0.10686579,120,1.44263,,1.022764,[-0.695 -0.988 -0.556 -1.043  0.305],1321.9165098667145,12000,177.74937,464517,100,-127.57234,0.75450027,15.137103,-106.38718812088439,0.085731775,4.9591063e-06,-23.01191,1.0335631,42.51,-125.82915,436.5001,93.99472,37.41829,100.0,1.7236549,,0.28125682
1.006481,0.07661833,121,1.3698733,,1.0096714,[-0.69  -0.977 -0.545 -1.038  0.305],1334.4840455055237,12100,158.36513,469104,100,-151.6802,0.78618085,14.534439,-105.28096853212283,0.09200985,8.125306e-06,-23.619278,1.0154974,45.87,-150.92516,304.86792,94.40959,45.56167,100.0,1.7249749,,0.2895013
1.0072083,0.09480625,122,1.4167911,,1.0149716,[-0.697 -0.983 -0.547 -1.04   0.306],1346.5736558437347,12200,165.61407,473555,100,-147.01347,0.831358,14.514609,-105.77474128160188,0.08941244,-6.713867e-06,-20.18145,1.016742,44.51,-146.19522,353.24948,94.24715,53.025085,100.0,1.7288803,,0.28603163
1.017242,0.14121678,123,1.3842099,,1.0300614,[-0.696 -0.976 -0.548 -1.035  0.31 ],1357.7624416351318,12300,173.08908,477920,100,-135.11668,0.6977884,14.215538,-106.36643966876858,0.08837836,7.2860717e-06,-19.434975,1.046133,43.65,-133.09418,631.8131,94.12639,43.627632,100.0,1.724614,,0.2857801
1.0216922,0.15390193,124,1.7478691,,1.031666,[-0.691 -0.98  -0.552 -1.029  0.306],1369.4691071510315,12400,179.50204,482201,100,-132.38608,0.6580466,13.955376,-107.1131990893868,0.08680502,-3.5476685e-06,-20.996452,1.0583988,42.81,-129.83475,849.70746,93.99588,40.371574,100.0,1.7207264,,0.28369635
1.013771,0.12258888,125,1.3549864,,1.0137575,[-0.688 -0.974 -0.545 -1.036  0.302],1379.753926038742,12500,168.45863,486588,100,-134.24446,0.75788313,13.521934,-105.47438522441048,0.088212214,5.722046e-07,-19.214996,1.0218816,43.87,-133.3922,513.7823,94.1915,39.38985,100.0,1.720423,,0.2844424
1.028306,0.2092246,126,2.1452231,,1.0295236,[-0.688 -0.978 -0.542 -1.034  0.302],1389.8290367126465,12600,171.2403,491014,100,-134.2699,0.63949573,14.118851,-106.41333217302308,0.090017356,,-19.578712,1.0525544,44.26,-131.92297,1294.3137,94.191444,44.16751,100.0,1.7363286,,0.28888586
1.0567377,0.36569372,127,2.9394424,,1.067138,[-0.695 -0.985 -0.547 -1.035  0.317],1401.4424498081207,12700,180.30792,495349,100,-122.82193,0.5777612,12.087248,-106.33411189120314,0.08989377,5.4931643e-06,-21.423973,1.1002421,43.35,-119.26343,2884.4287,94.09416,24.519928,100.0,1.7506325,,0.29184842
1.016139,0.1339392,128,1.5264646,,1.02952,[-0.69  -0.992 -0.536 -1.043  0.332],1413.7963359355927,12800,154.71779,500036,100,-156.92142,0.64572513,15.818341,-103.88013484870817,0.094662435,-7.209778e-06,-23.962196,1.0450137,46.87,-154.87556,569.22406,94.56731,41.657036,100.0,1.7479564,,0.29435658
1.0442561,0.22958049,129,1.761794,,1.0526805,[-0.689 -1.01  -0.54  -1.053  0.329],1425.2421896457672,12900,183.66382,504248,100,-122.53499,0.49073383,12.959609,-106.3827932774737,0.085864805,4.5776366e-07,-20.574707,1.0764282,42.12,-119.50906,1318.389,93.94858,41.627304,100.0,1.742169,,0.28314778
1.029601,0.18342948,130,1.7954568,,1.04901,[-0.689 -1.01  -0.536 -1.042  0.323],1436.3888359069824,13000,179.27301,508581,100,-133.82912,0.69862294,13.272373,-107.19245611623515,0.08824599,4.53949e-06,-19.258492,1.0655718,43.33,-129.88101,846.3227,94.05228,45.421257,100.0,1.7529069,,0.28650695
1.0096929,0.095536046,131,1.2994524,,1.0148226,[-0.68  -0.994 -0.528 -1.031  0.334],1448.3906326293945,13100,164.32211,513087,100,-136.67303,0.7859594,13.57333,-106.18582330298803,0.09065805,1.8692017e-06,-21.697914,1.0179207,45.06,-135.5473,389.86667,94.28691,41.449265,100.0,1.7597474,,0.2880607
1.0208597,0.14925554,132,1.5593427,,1.0283827,[-0.674 -0.993 -0.524 -1.036  0.341],1459.9037261009216,13200,181.2666,517304,100,-121.89166,0.73210436,12.858064,-106.52834663663835,0.085210554,2.784729e-06,-20.423355,1.0405656,42.17,-119.56967,617.10785,93.94768,41.99287,100.0,1.7711908,,0.2807775
1.0061255,0.08329473,133,1.3572652,,1.0141231,[-0.686 -0.998 -0.525 -1.037  0.352],1471.6712863445282,13300,157.37404,521931,100,-161.81633,0.82810134,13.957907,-105.64570205303004,0.09292803,-1.1444092e-06,-19.79998,1.0151311,46.27,-160.77715,320.88388,94.43352,51.027054,100.0,1.7767218,,0.29100257
1.0303038,0.18102889,134,1.8379545,,1.0568644,[-0.695 -0.996 -0.53  -1.034  0.358],1484.536525964737,13400,175.9802,526281,100,-134.40726,0.65829873,14.2779255,-105.53942485086827,0.0882899,-1.1825562e-06,-22.069275,1.0882406,43.5,-129.8096,802.85596,94.14761,29.861301,100.0,1.772121,,0.2860393
1.0133343,0.13040257,135,1.4843967,,1.0280867,[-0.713 -0.983 -0.523 -1.023  0.353],1496.9733111858368,13500,154.88028,531000,100,-148.2789,0.75754714,13.914133,-105.55424158690661,0.09513541,-3.5095215e-06,-23.584557,1.0242101,47.19,-146.69864,430.97925,94.52641,34.439842,100.0,1.7809622,,0.29470855
1.0196632,0.1342069,136,1.5098052,,1.0315431,[-0.72  -0.974 -0.524 -1.017  0.362],1509.4961762428284,13600,169.43509,535410,100,-140.44586,0.6940577,14.578819,-105.41318172877604,0.08910158,4.3869018e-06,-20.793472,1.038918,44.1,-138.05463,450.3846,94.219376,36.246254,100.0,1.7848871,,0.2864876
1.029028,0.18504277,137,1.7647116,,1.0386703,[-0.716 -0.983 -0.528 -1.029  0.366],1520.7972185611725,13700,172.25099,539787,100,-140.40749,0.5691644,14.958655,-105.25398348195216,0.08892593,7.896423e-06,-22.137047,1.0755885,43.77,-137.37547,905.6532,94.19058,30.99345,100.0,1.7871093,,0.28712642
1.0456482,0.2344239,138,2.0132344,,1.0776373,[-0.715 -1.003 -0.53  -1.039  0.368],1532.8792877197266,13800,167.4714,544387,100,-144.76648,0.5351968,12.91976,-106.36698073766874,0.094571814,1.4495849e-06,-20.930176,1.0873598,46.0,-140.18494,1019.98096,94.37535,36.238064,100.0,1.7766553,,0.29717407
1.0073601,0.07686894,139,1.2012115,,1.014547,[-0.709 -0.993 -0.525 -1.023  0.358],1545.6606750488281,13900,146.22966,549281,100,-170.69537,0.7956796,14.9274435,-105.66740887623017,0.09814858,-4.4631956e-06,-24.62265,1.0117356,48.94,-170.10799,277.48148,94.68176,56.364708,100.0,1.7802017,,0.29797608
1.0715846,0.39979318,140,3.62971,,1.1054575,[-0.704 -0.991 -0.525 -1.025  0.361],1558.33194231987,14000,160.57202,554132,100,-164.3691,0.45661652,13.501798,-105.46788842284883,0.10091635,1.3732911e-06,-24.335945,1.1708007,48.51,-158.32333,2473.2644,94.6517,38.72892,100.0,1.8000932,,0.3080127
1.0073271,0.07964727,141,1.2647147,,1.0150876,[-0.709 -1.002 -0.522 -1.032  0.381],1569.5356154441833,14100,170.21658,558449,100,-142.44093,0.76100874,14.854623,-104.40050178167783,0.086783506,-1.5258789e-06,-19.024567,1.0193619,43.17,-141.19968,344.39227,94.163284,56.725224,100.0,1.7998881,,0.28231776
1.0141673,0.12627783,142,1.4187335,,1.0207261,[-0.696 -0.996 -0.515 -1.028  0.381],1580.9578042030334,14200,162.03072,563023,100,-137.86926,0.772251,12.3114195,-106.52729327464029,0.092126414,1.1444092e-06,-20.988968,1.0250357,45.74,-136.65031,410.88818,94.34206,33.260006,100.0,1.8083231,,0.2903274
1.0240331,0.19427264,143,2.183771,,1.0395081,[-0.696 -1.004 -0.514 -1.03   0.389],1593.1812047958374,14300,158.13632,567716,100,-154.1862,0.7032772,14.058995,-106.16965532634326,0.09512484,-1.4877319e-06,-23.817177,1.0441756,46.93,-152.04575,862.96814,94.4754,44.477684,100.0,1.8209552,,0.2955848
1.012402,0.10865176,144,1.3867502,,1.0254296,[-0.694 -1.002 -0.509 -1.026  0.402],1605.331251859665,14400,157.65865,572426,100,-150.46288,0.78091717,12.048254,-107.16323248925087,0.09478191,-2.0980835e-06,-20.94352,1.0312034,47.1,-148.67772,349.92062,94.44954,25.557148,100.0,1.8297297,,0.2939056
1.0050926,0.06966737,145,1.2344096,,1.0097487,[-0.71  -0.998 -0.512 -1.02   0.411],1616.6978085041046,14500,178.081,576665,100,-130.87642,0.80084383,12.578298,-107.36773577227608,0.08504062,-9.155273e-07,-18.423897,1.012167,42.39,-130.27863,279.71033,93.93436,38.19796,100.0,1.8222708,,0.27941224
1.0108662,0.092306025,146,1.3513004,,1.0187187,[-0.708 -0.997 -0.51  -1.019  0.403],1628.8289449214935,14600,145.79031,581595,100,-160.18822,0.7220137,14.667613,-105.71789561064112,0.09903483,-3.2424928e-06,-26.191246,1.0199529,49.3,-158.9498,289.52933,94.71124,36.17408,100.0,1.8287557,,0.29943758
1.0221667,0.18788978,147,1.8422961,,1.0359684,[-0.718 -0.995 -0.51  -1.015  0.41 ],1641.1682884693146,14700,159.73267,586194,100,-158.05307,0.646404,14.52311,-105.11309601057275,0.09273811,1.2207031e-06,-19.94986,1.0480618,45.99,-155.99152,712.94855,94.428894,39.357246,100.0,1.8311367,,0.291394
1.0202955,0.15519401,148,1.542244,,1.0295261,[-0.736 -0.991 -0.511 -1.003  0.412],1653.363023519516,14800,151.00467,591055,100,-159.24626,0.7393974,14.323043,-107.01603944329814,0.09803352,-3.4713746e-06,-22.724686,1.0389614,48.61,-157.80026,516.7296,94.596954,38.375313,100.0,1.8309847,,0.29874253
1.0140091,0.11139829,149,1.3389671,,1.0251453,[-0.739 -1.002 -0.513 -1.003  0.412],1664.4566006660461,14900,164.34758,595582,100,-138.84007,0.6273887,13.509263,-106.35477808598968,0.09122487,-3.0517577e-07,-21.160736,1.0316212,45.27,-137.18538,415.36694,94.30142,38.158756,100.0,1.8235064,,0.2891334
1.0115335,0.08758595,150,1.2893083,,1.0200292,[-0.748 -1.012 -0.52  -1.004  0.405],1675.9863731861115,15000,171.27881,600009,100,-133.9321,0.80894566,12.584174,-107.82368575627676,0.08920756,-1.3732911e-06,-20.224937,1.0282804,44.27,-132.23642,327.01877,94.12882,38.448547,100.0,1.820313,,0.28623486
1.009824,0.11493874,151,1.5929939,,1.0242704,[-0.744 -1.018 -0.524 -1.     0.401],1687.7156193256378,15100,150.64577,604821,100,-153.28186,0.78853965,13.169175,-105.43764793242678,0.09669585,2.0599366e-06,-21.810242,1.0310076,48.12,-151.78041,332.32654,94.61773,32.895943,100.0,1.8194062,,0.29631567
1.0146321,0.1121539,152,1.376347,,1.0171171,[-0.758 -1.005 -0.521 -0.992  0.401],1698.8410267829895,15200,168.47133,609279,100,-134.24054,0.73925126,12.41821,-107.2877873276794,0.089762926,-7.896423e-06,-22.26796,1.0250714,44.58,-132.98247,450.74908,94.18676,30.865215,100.0,1.8122175,,0.2869048
1.0006304,0.023831137,153,1.071018,,1.001309,[-0.758 -1.014 -0.52  -0.993  0.393],1711.4664752483368,15300,142.69212,614236,100,-165.18687,0.9337903,13.404461,-105.37460393952495,0.099179834,5.569458e-06,-22.028175,1.0014541,49.57,-165.1126,188.56195,94.74847,42.236904,100.0,1.8105645,,0.29896334
1.0464114,0.22939514,154,1.875923,,1.053712,[-0.758 -1.013 -0.519 -0.994  0.392],1722.1370203495026,15400,160.74333,618926,100,-155.04382,0.5404094,12.945309,-106.36043600247066,0.095616885,-7.2479247e-07,-20.311813,1.0695399,46.9,-151.89537,1005.8146,94.46437,48.743507,100.0,1.8053141,,0.29724124
1.0109769,0.095734894,155,1.3861053,,1.020966,[-0.76  -1.017 -0.511 -0.989  0.386],1733.8959650993347,15500,144.28174,623948,100,-169.63293,0.76404035,14.11178,-106.76262443340258,0.10108892,2.4414062e-06,-21.925941,1.0220332,50.22,-168.33456,273.16364,94.7482,37.559418,100.0,1.8036441,,0.3025327
1.0031886,0.063378215,156,1.3690386,,1.0072769,[-0.759 -1.007 -0.513 -0.983  0.385],1746.3816616535187,15600,140.91621,628939,100,-171.27037,0.8904962,14.130633,-104.53604637162977,0.10002736,-3.852844e-06,-24.9934,1.010306,49.91,-170.87752,305.98828,94.81103,44.21216,100.0,1.805041,,0.3003876
1.005289,0.067607425,157,1.290087,,1.0049983,[-0.761 -1.008 -0.51  -0.985  0.386],1758.1502702236176,15700,140.99187,633949,100,-171.55336,0.8472875,15.306798,-105.4138425640873,0.100399844,-3.7765503e-06,-26.84774,1.0086751,50.1,-171.17714,365.06226,94.791855,49.88131,100.0,1.8057358,,0.30085948
1.0100248,0.10769752,158,1.3972687,,1.0183629,[-0.764 -1.009 -0.509 -0.982  0.387],1769.990894317627,15800,158.38022,638634,100,-151.80182,0.7539925,13.531433,-107.3954306710629,0.09428045,3.3569336e-06,-21.545326,1.022172,46.85,-150.47885,426.20297,94.4154,38.62685,100.0,1.8095748,,0.29321796
1.0072434,0.07323298,159,1.1952384,,1.0104473,[-0.764 -1.016 -0.51  -0.991  0.391],1780.7031574249268,15900,169.39421,643008,100,-131.77469,0.8188871,13.0922785,-105.80384854418728,0.08784547,4.997253e-06,-22.283234,1.0141538,43.74,-130.92424,346.23532,94.162155,30.994125,100.0,1.8021077,,0.28372297
1.0088568,0.09111468,160,1.3776144,,1.0134331,[-0.764 -1.019 -0.508 -0.993  0.383],1793.9533784389496,16000,142.94981,648019,100,-166.73436,0.789524,13.751457,-105.74441259411175,0.10071251,-5.531311e-06,-24.141907,1.0163304,50.11,-165.67384,296.65558,94.77951,50.180374,100.0,1.8094988,,0.30176178
