InitialBound,EpThisIter,EntropyCoefficient,StdIW,EpisodesSoFar,MeanD2w0t,Bound,ReturnStepMaxmin,MinD2w0t,MeanEntropy,EpRewMean,MaxD2w0t,TimestepsSoFar,MeanIW,InitialReturnStd,InitialReturnMean,StdD2w0t,MinIW,J_sample_variance,Weights,InitialReturnMin,TimeElapsed,ReturnMeanIW,EpLenMean,EmpiricalD2,InitialReturnMax,MaxIW,ReturnStepMax,Iteration
2.3437653,100,100.0,0.11201243,8000,0.122334495,3.15802,94.85712,,1.6771233,-156.44649548657605,1.0279605,419402,1.0132818,2.0160832,1.0986329e-05,0.32868773,0.73824894,191.21358,[ 0.59  -0.972  0.173  0.317  0.257],-2.4878464,1986.652693271637,159.80775,60.84,1.0112852,6.258789,1.3083103,100.0,80
-27.459213,100,100.0,0.13462004,8100,0.14581393,-25.785553,95.371185,,1.6855826,-167.10038640936784,1.0406446,426622,1.0179253,2.73902,4.653931e-06,0.3549321,0.76868296,189.28468,[ 0.591 -0.965  0.174  0.326  0.258],-3.019989,2017.6758244037628,135.48459,72.2,1.0179603,8.523613,1.6239009,100.0,81
-17.149582,100,100.0,0.051149797,8200,0.13371792,-16.533905,95.14235,,1.6873103,-162.00270306790608,1.0121219,433292,1.0082031,2.09551,-4.8828124e-06,0.3407974,0.8530257,37.907326,[ 0.584 -0.962  0.172  0.33   0.267],-2.7404556,2045.9074046611786,145.13203,66.7,1.0035747,7.4152145,1.1720123,100.0,82
-20.42772,100,100.0,0.1326766,8300,0.13866277,-19.27916,95.24823,,1.6919831,-163.67472806467586,1.029161,440181,1.0157303,2.6375139,7.6293945e-06,0.34690472,0.7689124,183.20786,[ 0.585 -0.964  0.174  0.336  0.268],-3.0468445,2073.5716683864594,141.11098,68.89,1.0173132,8.221527,1.5603704,100.0,83
-6.3026276,100,100.0,0.0886418,8400,0.12533902,-5.42128,94.94939,,1.6947011,-157.7307163321884,1.023259,446427,1.0144876,2.2120295,-6.6375733e-06,0.33174306,0.82025635,83.62569,[ 0.581 -0.973  0.172  0.334  0.273],-2.7871552,2099.251916885376,155.11658,62.46,1.0122377,7.3855743,1.2524343,100.0,84
3.4693146,100,100.0,0.30339912,8500,0.123209454,8.400742,94.80362,,1.7029393,-155.57948790619437,1.1399322,452415,1.0644275,2.0961962,9.613037e-06,0.3341148,0.54602015,1564.3738,[ 0.59  -0.969  0.172  0.335  0.276],-2.4071884,2124.975593328476,169.8675,59.88,1.0694293,7.4558487,2.817159,100.0,85
-8.914169,100,100.0,0.39090267,8600,0.13299948,-4.2790985,95.04651,,1.7038652,-159.77489626122778,1.1491711,458866,1.0800788,2.4013314,-3.2043456e-06,0.34570703,0.52903616,1841.0677,[ 0.602 -0.963  0.178  0.35   0.284],-2.7313614,2150.1646797657013,158.82233,64.51,1.0865844,7.1309357,3.4426723,100.0,86
-5.1431427,100,100.0,0.19941668,8700,0.12593158,-2.778534,94.93834,,1.7068795,-157.46820023304778,1.0791112,465088,1.026536,2.418063,3.2043456e-06,0.33407897,0.62312615,537.5345,[ 0.579 -0.963  0.172  0.333  0.285],-2.697342,2174.372257232666,158.62291,62.22,1.0332654,8.203003,1.7860794,100.0,87
-5.665283,100,100.0,0.27269775,8800,0.12875271,-2.2083435,94.98985,,1.7173909,-157.76970396967718,1.088721,471386,1.0498091,2.4072347,3.5858154e-06,0.3392303,0.6255976,999.38306,[ 0.588 -0.945  0.169  0.332  0.288],-3.1126099,2199.459732532501,158.50676,62.98,1.0553995,6.517761,2.101962,100.0,88
-15.126617,100,100.0,0.18628514,8900,0.13687629,-13.08522,95.19867,,1.7205262,-162.74104897279926,1.0499947,478165,1.0293804,2.430785,1.2207031e-06,0.34561464,0.62375784,339.75333,[ 0.58  -0.961  0.168  0.326  0.298],-3.0109863,2227.407057285309,144.97763,67.79,1.0364678,7.434952,1.9265666,100.0,89
-18.354065,100,100.0,0.16862641,9000,0.13823248,-16.451004,95.23024,,1.7279166,-163.0064918643134,1.065057,485000,1.0264682,2.776456,-1.6021728e-06,0.34741893,0.66002613,304.87372,[ 0.57  -0.974  0.166  0.327  0.301],-2.9683838,2256.62380695343,143.30348,68.35,1.0275471,7.953041,1.6813791,100.0,90
1.7277832,100,100.0,0.08910382,9100,0.121232696,2.5037537,94.849365,,1.7310233,-155.4719829412488,1.0169058,491037,1.0089564,2.1422887,4.5013426e-06,0.32715103,0.7830378,136.14806,[ 0.578 -0.963  0.166  0.327  0.309],-2.8435364,2280.856430530548,160.18582,60.37,1.0082672,6.051712,1.3148109,100.0,91
-17.577255,100,100.0,0.050706863,9200,0.1381695,-16.880524,95.2485,,1.7356019,-163.3327761582226,1.0126933,497926,1.0055515,2.8296373,4.9591063e-06,0.34563565,0.8715288,44.91124,[ 0.575 -0.964  0.163  0.323  0.312],-3.297226,2304.164088487625,139.85847,68.89,1.0038835,7.592766,1.1926901,100.0,92
-17.238358,100,100.0,0.18894002,9300,0.14035536,-13.968445,95.2536,,1.7439572,-163.62757603880434,1.1000922,504828,1.0495883,2.5890062,6.6375733e-06,0.3507595,0.6485313,333.0858,[ 0.58  -0.972  0.165  0.323  0.317],-3.2205353,2331.4239110946655,144.11078,69.02,1.0368171,6.752739,1.663191,100.0,93
-17.934631,100,100.0,0.17107444,9400,0.14131632,-15.7317505,95.27194,,1.7478986,-165.24563094871016,1.0608666,511818,1.0323718,2.234684,-7.6293945e-06,0.35057643,0.62558806,280.98642,[ 0.598 -0.976  0.167  0.315  0.325],-2.683548,2356.6691517829895,141.24332,69.9,1.0388107,6.4687805,1.5818512,100.0,94
2.6318054,100,100.0,0.13795288,9500,0.1270517,4.6246185,94.97244,,1.7540886,-157.9153470056273,1.0596526,518100,1.0291295,2.1944919,5.8746336e-06,0.33515984,0.68291265,257.5528,[ 0.587 -0.987  0.164  0.316  0.329],-2.6130295,2380.59766125679,156.23334,62.82,1.0166548,7.8966446,1.6445045,100.0,95
-30.5439,100,100.0,0.11731941,9600,0.1555296,-29.900574,95.535446,,1.753949,-172.91211359480502,1.026059,525846,1.0116606,2.3644755,6.3323973e-06,0.36324355,0.77982914,109.20619,[ 0.584 -0.992  0.168  0.326  0.335],-2.335785,2412.5735828876495,125.68058,77.46,1.0149008,10.395065,1.4114674,100.0,96
-19.852798,100,100.0,0.11619936,9700,0.14261249,-18.890976,95.323685,,1.7578126,-165.6348035324926,1.035076,532930,1.0118518,2.4591725,3.1280517e-06,0.35103443,0.72866964,150.73694,[ 0.576 -0.996  0.165  0.328  0.335],-2.9000092,2441.572252035141,137.23145,70.84,1.0126094,7.4419327,1.4552181,100.0,97
-12.734253,100,100.0,0.09478499,9800,0.13785309,-11.889481,95.23364,,1.7572575,-163.72410935294195,1.0172012,539800,1.0141441,2.6457431,8.926391e-06,0.34541693,0.7658787,93.96282,[ 0.582 -0.992  0.165  0.319  0.339],-2.8302307,2471.311157464981,141.31932,68.7,1.0114954,8.751289,1.3872507,100.0,98
-18.690994,100,100.0,0.05201134,9900,0.14066604,-18.457474,95.30846,,1.759757,-164.74349781233923,1.0112792,546823,1.0041821,2.863947,-7.6293944e-08,0.3479627,0.82376915,32.069786,[ 0.577 -1.     0.164  0.315  0.338],-3.2784958,2499.355390071869,136.77885,70.23,1.0023043,12.561447,1.2818444,100.0,99
-13.2903595,100,100.0,0.06400732,10000,0.13892227,-12.8003845,95.263916,,1.7635351,-164.12890997023027,1.0088555,553754,1.0056036,2.319262,-5.569458e-06,0.34629196,0.853803,52.429424,[ 0.584 -1.006  0.164  0.317  0.341],-3.1451187,2530.3964364528656,139.0362,69.31,1.0046877,7.754654,1.2598696,100.0,100
-5.7647247,100,100.0,0.12270404,10100,0.13390163,-4.524185,95.15239,,1.7714418,-161.11030300586899,1.0294081,560401,1.016477,2.642091,4.4250487e-06,0.34198752,0.7407652,174.7985,[ 0.583 -1.013  0.165  0.317  0.344],-3.124321,2561.0254023075104,145.89185,66.47,1.0112449,8.023041,1.4346905,100.0,101
-2.2004395,100,100.0,0.12344784,10200,0.13052635,-1.1808167,95.07155,,1.7771643,-159.87919481590308,1.044998,566889,1.0114913,2.451848,-1.548767e-05,0.33804846,0.73586166,165.07884,[ 0.588 -1.024  0.168  0.32   0.352],-2.942627,2588.1443433761597,149.55618,64.88,1.0121709,7.407364,1.5941274,100.0,102
-0.34661865,100,100.0,0.1571207,10300,0.13064247,1.2940979,95.07065,,1.7831668,-159.51351469165832,1.044357,573361,1.0175393,2.5126867,-3.7384034e-06,0.33883482,0.6963539,311.16476,[ 0.601 -1.028  0.167  0.323  0.358],-3.1063385,2616.7755374908447,150.86917,64.72,1.0260649,8.448181,1.6844875,100.0,103
-14.389404,100,100.0,0.18811479,10400,0.14088495,-12.108582,95.29164,,1.7838867,-164.01564989971382,1.0583835,580328,1.0400729,2.6706836,-3.6621093e-06,0.35017577,0.5706137,322.02032,[ 0.612 -1.019  0.168  0.327  0.364],-3.4642105,2647.3851566314697,141.51425,69.67,1.0383189,7.7102814,1.6269139,100.0,104
-8.690704,100,100.0,0.13291276,10500,0.13722856,-7.742874,95.22122,,1.7812414,-163.17154192397757,1.0384672,587157,1.0191977,2.6090162,-6.8664554e-07,0.3450408,0.71693265,148.58463,[ 0.605 -1.04   0.166  0.329  0.365],-2.8497772,2679.856613636017,142.61317,68.29,1.0179925,7.473465,1.5241121,100.0,105
-13.6684265,100,100.0,0.1696422,10600,0.14030029,-11.257141,95.265854,,1.7850108,-164.2512961894866,1.0582361,594096,1.0370165,2.605963,6.8664554e-07,0.34953082,0.67871237,261.86853,[ 0.592 -1.041  0.165  0.329  0.362],-2.8778229,2708.793167114258,142.19963,69.39,1.0416625,8.772209,1.5680676,100.0,106
-15.524384,100,100.0,0.16926956,10700,0.14213006,-13.558304,95.30727,,1.7865609,-165.55958245442855,1.054549,601152,1.0343165,2.3084776,4.5013426e-06,0.35062912,0.73471653,206.64105,[ 0.606 -1.033  0.168  0.333  0.366],-2.8359222,2739.361191511154,139.18939,70.56,1.026725,6.0957794,1.7437532,100.0,107
-12.0750885,100,100.0,0.20972393,10800,0.14108507,-9.056824,95.2758,,1.7942528,-164.23654688859872,1.0822213,608105,1.0467672,2.917398,,0.35107613,0.50780374,409.81754,[ 0.584 -1.027  0.166  0.337  0.368],-3.1548462,2772.2257976531982,142.58711,69.53,1.0465893,8.602051,1.7643129,100.0,108
-6.84256,100,100.0,0.25067812,10900,0.13901761,-3.8762817,95.22858,,1.7989644,-162.84878795111752,1.0853009,614931,1.0403633,2.9076092,4.653931e-06,0.349672,0.5423034,653.22705,[ 0.604 -1.026  0.17   0.338  0.375],-3.3537827,2803.277825117111,145.92839,68.26,1.0608872,10.211876,2.2824984,100.0,109
9.275742,100,100.0,0.2157736,11000,0.124451175,12.322281,94.87146,,1.8084506,-156.57433329085225,1.0865974,621037,1.0407739,2.0604649,-1.2969971e-05,0.3337286,0.6239884,736.0062,[ 0.587 -1.038  0.167  0.328  0.38 ],-2.4539719,2832.483363389969,163.01463,61.06,1.0370224,5.7142563,1.8549433,100.0,110
-15.913055,100,100.0,0.16238937,11100,0.14604555,-13.085083,95.36246,,1.8181936,-166.85871157410938,1.0619923,628233,1.0429242,2.6118836,4.5776366e-07,0.35622036,0.6977038,273.78955,[ 0.594 -1.029  0.168  0.345  0.389],-2.9912872,2865.6929516792297,137.85872,71.96,1.0225629,11.8517,1.8242177,100.0,111
-23.244553,100,100.0,0.05902716,11200,0.15458018,-22.693268,95.561554,,1.8204778,-171.07980324197194,1.0106425,635942,1.0068086,2.738761,-1.7318725e-05,0.3620609,0.83886296,33.88511,[ 0.598 -1.048  0.171  0.339  0.399],-3.5022354,2899.6360239982605,125.00629,77.09,1.0038829,10.292877,1.2743332,100.0,112
-16.84024,100,100.0,0.15996544,11300,0.14838617,-14.715958,95.416595,,1.8260295,-168.1650071121304,1.0959136,643280,1.035688,2.4266565,-7.6293946e-07,0.3578056,0.64153945,180.77557,[ 0.595 -1.037  0.169  0.336  0.402],-2.7633438,2932.851709842682,134.19827,73.38,1.0282825,8.387405,1.6464859,100.0,113
-1.3296814,100,100.0,0.19098565,11400,0.13534304,0.6686859,95.16571,,1.8259988,-161.29607094060634,1.0622045,649953,1.032653,2.6314743,-2.9754638e-06,0.34488487,0.67713296,530.3185,[ 0.609 -1.029  0.167  0.329  0.407],-3.3791199,2964.7214686870575,148.00444,66.73,1.0281209,7.1338806,2.2424316,100.0,114
11.044785,100,100.0,0.15950707,11500,0.122431114,12.781525,94.867035,,1.8176881,-155.55430599831683,1.044432,656014,1.0320569,2.4176905,-6.4849855e-06,0.32967404,0.6442227,356.4324,[ 0.615 -1.024  0.171  0.315  0.407],-3.0178146,2993.217064857483,162.54515,60.61,1.0256089,6.7271576,1.5471374,100.0,115
-13.101807,100,100.0,0.21098779,11600,0.1469618,-10.344971,95.38254,,1.8260382,-166.85165513550922,1.0949484,663241,1.0465144,2.439595,-2.0599366e-06,0.35758147,0.66927207,413.68182,[ 0.604 -1.028  0.168  0.315  0.399],-3.242485,3027.1043422222137,137.37311,72.27,1.0303371,6.878685,2.076143,100.0,116
-13.939117,100,100.0,0.098715305,11700,0.14444858,-12.987457,95.37581,,1.8320286,-166.12373476996268,1.0218732,670426,1.0131596,2.7053921,-7.095337e-06,0.35262462,0.8293406,94.25138,[ 0.61  -1.013  0.164  0.308  0.407],-3.3634796,3059.985317468643,134.60136,71.85,1.0115001,7.9495697,1.3336271,100.0,117
3.0922089,100,100.0,0.099309266,11800,0.12906665,4.2162933,95.04018,,1.833417,-159.23507314800997,1.0266246,676847,1.0168682,2.2214704,-2.3651123e-06,0.33622772,0.8077743,111.8654,[ 0.605 -1.019  0.163  0.309  0.413],-2.7900848,3090.1895728111267,151.42711,64.21,1.0096699,6.113945,1.4688809,100.0,118
-20.526825,100,100.0,0.068178594,11900,0.15126544,-20.238327,95.499084,,1.8334273,-169.86474909453958,1.0102549,684395,1.0072588,2.879368,1.373291e-05,0.35871822,0.8583944,45.386395,[ 0.594 -1.014  0.162  0.319  0.414],-3.2574768,3124.5566017627716,127.69305,75.48,1.0051864,9.917923,1.2639368,100.0,119
-9.555603,100,100.0,0.07032219,12000,0.14095286,-9.029861,95.30147,,1.8339838,-165.0829618059142,1.0133685,691422,1.006275,2.625766,1.2207031e-06,0.34859312,0.71280223,56.795914,[ 0.595 -1.005  0.162  0.315  0.414],-2.7623672,3156.6784212589264,137.58748,70.27,1.0049268,8.316063,1.1885866,100.0,120
-0.28578186,100,100.0,0.04460163,12100,0.13318416,0.25250244,95.14766,,1.8365011,-161.26767039320387,1.0073404,698069,1.0032371,2.4311488,-9.918213e-07,0.34012496,0.8944198,32.385098,[ 0.6   -1.007  0.164  0.323  0.415],-2.9374084,3186.1576199531555,144.94086,66.47,1.0027857,7.6132507,1.176697,100.0,121
-24.190674,100,100.0,0.077120595,12200,0.15669286,-23.57608,95.57918,,1.839183,-172.65531096267713,1.0173379,705880,1.0050964,2.6095867,4.043579e-06,0.36415234,0.8067297,54.74995,[ 0.606 -1.013  0.166  0.319  0.418],-2.987236,3218.432739496231,123.72506,78.11,1.0065966,9.612709,1.2692449,100.0,122
7.0219116,100,100.0,0.05043917,12300,0.1291653,7.625595,95.042206,,1.8411117,-159.76457142756956,1.0095639,712325,1.0056624,2.259245,1.8310546e-06,0.33578792,0.8367105,35.423767,[ 0.6   -1.011  0.162  0.316  0.42 ],-2.724762,3245.561663866043,149.94849,64.45,1.0031255,9.009148,1.1506721,100.0,123
-7.564926,100,100.0,0.028154839,12400,0.13983995,-7.396942,95.28894,,1.8417535,-164.62789829221794,1.003468,719314,1.001747,2.915896,8.010864e-06,0.3468889,0.8897735,16.700022,[ 0.595 -1.003  0.161  0.322  0.422],-2.9400024,3277.1556901931763,137.47635,69.89,1.001134,11.778603,1.0699984,100.0,124
1.4395752,100,100.0,0.10474547,12500,0.13183802,2.5378876,95.122696,,1.843741,-159.82905908108395,1.0269849,725868,1.0181293,2.7022367,-1.3046265e-05,0.3394361,0.77935004,143.77663,[ 0.601 -1.008  0.162  0.322  0.423],-3.4040756,3307.2855784893036,147.89499,65.54,1.0085602,7.7293854,1.5681951,100.0,125
-7.262924,100,100.0,0.24567442,12600,0.14064908,-4.152237,95.26219,,1.8520895,-163.47820833668825,1.1000808,732769,1.0468183,2.626982,-1.6021728e-06,0.35153785,0.44019574,565.943,[ 0.597 -1.006  0.16   0.312  0.425],-3.1319656,3338.514217853546,144.15382,69.01,1.0507159,8.093582,2.05921,100.0,126
5.588318,100,100.0,0.1069415,12700,0.12838353,6.6109924,95.04034,,1.8573793,-158.36161258600907,1.0400339,739155,1.0142621,2.9052377,7.6293946e-07,0.33551446,0.7964633,134.46873,[ 0.612 -0.999  0.165  0.306  0.433],-3.252922,3366.596887588501,151.4994,63.86,1.009354,13.243599,1.7264132,100.0,127
-3.8960419,100,100.0,0.06858893,12800,0.13941996,-3.1951904,95.28706,,1.8579407,-163.6801181340585,1.0140471,746101,1.0086459,2.6864953,8.392334e-07,0.34708747,0.874068,71.459045,[ 0.606 -1.006  0.168  0.303  0.438],-3.4880142,3398.9689331054688,139.06967,69.46,1.0052379,6.638214,1.3322194,100.0,128
-5.0829926,100,100.0,0.06530507,12900,0.1381341,-4.4814453,95.25174,,1.8618779,-163.57754619986596,1.0124477,752991,1.007134,2.5857003,-5.1116945e-06,0.34551823,0.8196982,49.15513,[ 0.6   -0.995  0.163  0.305  0.439],-3.1002808,3429.8894877433777,139.87642,68.9,1.0040969,10.211945,1.221663,100.0,129
-6.462982,100,100.0,0.13090853,13000,0.14101486,-5.173767,95.29338,,1.861328,-164.54308881953708,1.040684,759986,1.0191981,2.568065,6.790161e-06,0.34966812,0.6959553,177.06944,[ 0.606 -1.001  0.164  0.308  0.443],-3.1542892,3459.3793907165527,139.70653,69.95,1.0168875,7.780403,1.4200389,100.0,130
2.4623413,100,100.0,0.04546073,13100,0.1317351,2.770111,95.123276,,1.8626269,-160.3468630146739,1.0069392,766562,1.003241,2.4572816,-5.1116945e-06,0.33850673,0.85774016,33.68639,[ 0.612 -0.997  0.168  0.299  0.442],-3.1338196,3489.6424164772034,146.18121,65.76,1.002642,7.812599,1.128022,100.0,131
-2.8011932,100,100.0,0.091764085,13200,0.13609385,-2.148056,95.21472,,1.8633242,-162.17320259065295,1.0204664,773340,1.0117167,2.7805524,-3.4332274e-06,0.34366935,0.7714411,91.69397,[ 0.611 -0.999  0.168  0.305  0.444],-3.2984467,3518.084714412689,142.53644,67.78,1.0091935,12.529686,1.2412877,100.0,132
7.767563,100,100.0,0.30737546,13300,0.1320762,10.620956,95.079895,,1.8673583,-159.53422184627027,1.0956302,779825,1.0517602,2.7497702,-1.2207031e-06,0.34221214,0.5879726,1040.2976,[ 0.617 -0.999  0.171  0.299  0.445],-3.1836777,3546.1776366233826,153.36418,64.85,1.0684679,11.279053,2.4767108,100.0,133
-18.787537,100,100.0,0.1401712,13400,0.15409672,-17.565262,95.52969,,1.8723633,-170.76573169906976,1.0452846,787465,1.0243435,2.728685,4.8065185e-06,0.36288455,0.6686095,144.55548,[ 0.593 -1.009  0.169  0.292  0.449],-2.9605103,3581.289072751999,127.41652,76.4,1.0198618,10.021927,1.500999,100.0,134
4.412903,100,100.0,0.15431264,13500,0.13567454,6.193817,95.19173,,1.876953,-161.58184337665043,1.0360147,794186,1.0257779,2.4559078,-3.0517577e-07,0.34431452,0.7466068,286.23358,[ 0.585 -1.012  0.165  0.297  0.453],-3.115631,3612.15518283844,145.30959,67.21,1.0223011,5.9621124,1.6857555,100.0,135
-5.4736023,100,100.0,0.28076616,13600,0.14391147,-2.860962,95.32744,,1.8873552,-165.1282171187014,1.0786718,801254,1.052793,2.7008896,-4.8065185e-06,0.35473552,0.665841,581.69226,[ 0.571 -1.01   0.162  0.288  0.458],-3.287033,3644.7673811912537,140.17003,70.68,1.0411254,7.167618,2.598327,100.0,136
-15.484085,100,100.0,0.0828136,13700,0.1520096,-14.653229,95.50081,,1.8865889,-170.29458264907743,1.0184114,808824,1.0157965,2.6618526,7.2479247e-06,0.3598776,0.75887996,50.308193,[ 0.558 -1.01   0.156  0.284  0.469],-3.0020065,3675.9686739444733,128.33806,75.7,1.0082651,8.131088,1.1821995,100.0,137
-10.745499,100,100.0,0.13847508,13800,0.14922161,-8.256653,95.435974,,1.8868778,-167.93339353546716,1.0590804,816183,1.0435438,2.4931228,1.5258789e-06,0.35921797,0.6985419,238.13498,[ 0.568 -1.016  0.159  0.292  0.467],-2.9865952,3707.4693038463593,134.73795,73.59,1.0188464,7.011223,1.627924,100.0,138
-13.08902,100,100.0,0.14695774,13900,0.15078607,-10.934967,95.468735,,1.8958428,-168.7898181525332,1.0615797,823633,1.0315939,2.5073082,7.6293946e-07,0.36037296,0.7577863,198.21733,[ 0.576 -1.035  0.161  0.274  0.468],-2.9574966,3741.033675432205,131.83385,74.5,1.0194867,9.531075,1.9171417,100.0,139
-0.7733917,100,100.0,0.1819067,14000,0.13826764,0.5846863,95.24069,,1.8983973,-162.93474262104297,1.0487639,830480,1.0219676,2.3622608,-2.8991699e-06,0.34714085,0.66464627,311.44113,[ 0.578 -1.045  0.159  0.279  0.477],-3.290596,3774.0798993110657,142.60619,68.47,1.0315508,7.513443,1.7272286,100.0,140
-18.533493,100,100.0,0.15418161,14100,0.16122004,-16.709793,95.64514,,1.8964763,-174.01988274913336,1.0540054,838472,1.0410807,2.6532316,-6.713867e-06,0.3696485,0.72238815,142.04584,[ 0.585 -1.025  0.16   0.276  0.479],-3.373932,3810.1029143333435,123.12683,79.92,1.0328346,9.785484,1.4611361,100.0,141
-8.400375,100,100.0,0.010303954,14200,0.14623345,-8.376083,95.42415,,1.8959383,-167.2703236408436,1.0003908,845783,1.000581,3.1922278,-8.69751e-06,0.35334268,0.9605713,12.52997,[ 0.603 -1.021  0.163  0.269  0.477],-3.4428558,3843.6063742637634,131.06946,73.11,1.0001247,12.30497,1.0357072,100.0,142
0.9833832,100,100.0,0.3012333,14300,0.1387599,3.8271484,95.23071,,1.9025093,-162.155762188307,1.0911045,852583,1.0458689,2.922104,9.307862e-06,0.34981248,0.51887524,935.0055,[ 0.603 -1.02   0.163  0.268  0.477],-3.3383865,3872.2497935295105,146.14711,68.0,1.0605149,8.810982,2.353444,100.0,143
-3.432846,100,100.0,0.09079897,14400,0.142104,-2.538971,95.34564,,1.9042968,-164.62491801534253,1.0222766,859657,1.0121642,2.8393226,-5.1879883e-06,0.35003966,0.84016675,78.86885,[ 0.612 -0.999  0.168  0.273  0.484],-3.5137482,3905.364606142044,136.49525,70.74,1.009688,8.850876,1.3260326,100.0,144
3.8106842,100,100.0,0.11478017,14500,0.1360497,5.58403,95.20349,,1.9140211,-161.73820263401055,1.044205,866401,1.0196756,2.4644024,4.7302246e-06,0.34458056,0.7522753,160.0203,[ 0.613 -0.982  0.165  0.276  0.485],-3.3704147,3936.920969247818,144.28592,67.44,1.0138286,7.760887,1.5007616,100.0,145
-7.2894287,100,100.0,0.22161247,14600,0.1463535,-5.5481873,95.400986,,1.9161721,-166.39255786450906,1.0620153,873637,1.0351886,3.3583171,8.7738035e-06,0.35579872,0.5922595,394.8628,[ 0.613 -0.978  0.163  0.274  0.495],-3.3066406,3970.689446926117,135.46979,72.36,1.0468253,14.000206,1.9886267,100.0,146
16.36821,100,100.0,0.057830587,14700,0.12433461,16.881927,94.942856,,1.9184697,-156.3732962890865,1.0136577,879840,1.0070249,3.0271146,-6.4849855e-06,0.33038923,0.8782448,69.367096,[ 0.595 -0.99   0.161  0.273  0.497],-3.43721,3998.648282289505,154.8213,62.03,1.0031939,11.998283,1.2809373,100.0,147
-9.133347,100,100.0,0.33535883,14800,0.15657708,-4.0515747,95.539795,,1.9174656,-169.3760474082566,1.2137672,887435,1.0936741,2.9948716,1.4495849e-06,0.37030852,0.43632314,936.09985,[ 0.596 -0.991  0.159  0.268  0.5  ],-3.8238297,4029.415479183197,135.60562,75.95,1.1312698,9.400162,2.9124084,100.0,148
-9.42627,100,100.0,0.1849137,14900,0.14956391,-7.423111,95.46146,,1.9178102,-167.2000026359611,1.0770626,894803,1.0434138,2.8964775,-5.1879883e-06,0.35978302,0.7337316,391.84998,[ 0.56  -0.994  0.15   0.269  0.498],-3.7124023,4061.9728198051453,133.96005,73.68,1.021547,9.590065,2.2328968,100.0,149
-3.0168304,100,100.0,0.22214432,15000,0.14526597,-0.7752838,95.38109,,1.9244906,-165.40326716910897,1.0751003,901965,1.0384866,3.1717381,-1.5258789e-06,0.35531908,0.5974625,458.48746,[ 0.563 -0.998  0.149  0.251  0.499],-3.50708,4095.6247906684875,137.1673,71.62,1.0465792,11.660217,1.7825649,100.0,150
-0.85661316,100,100.0,0.08354727,15100,0.14272016,-0.46861267,95.35829,,1.9243581,-165.22138942554145,1.0126837,909084,1.0077059,2.9460156,2.670288e-06,0.3502865,0.7068162,70.89512,[ 0.579 -0.989  0.153  0.252  0.506],-3.2287598,4124.448169469833,135.08667,71.19,1.0059069,12.65329,1.2380859,100.0,151
5.4423523,100,100.0,0.4109213,15200,0.14078712,12.970886,95.19182,,1.9439843,-161.55406548407214,1.2158033,915806,1.1355667,2.566963,-4.119873e-06,0.35748103,0.5948501,1450.1841,[ 0.573 -0.99   0.151  0.257  0.506],-3.191368,4155.08868265152,155.92534,67.22,1.0957581,7.933922,3.4018319,100.0,152
11.5447235,100,100.0,0.0871598,15300,0.13064717,12.327789,95.09679,,1.9419314,-159.62428134285844,1.0281042,922317,1.0175056,2.7112818,4.272461e-06,0.33766937,0.73308074,88.458046,[ 0.555 -0.994  0.147  0.258  0.525],-3.209053,4184.171778917313,148.69844,65.11,1.0085727,10.489571,1.3100009,100.0,153
-14.591339,100,100.0,0.119950674,15400,0.15774855,-13.632675,95.61156,,1.9435158,-172.0268441961005,1.04011,930157,1.019914,2.7587652,9.155273e-07,0.3658325,0.7292275,92.52909,[ 0.57  -0.997  0.146  0.255  0.523],-3.5705566,4220.598503828049,123.668945,78.4,1.0137655,9.017952,1.52729,100.0,154
-4.295685,100,100.0,0.17518583,15500,0.14700331,-2.0581207,95.4097,,1.9545561,-166.37542917055973,1.0817935,937406,1.0312586,2.7396386,-1.2969971e-06,0.35701916,0.6789179,266.36288,[ 0.561 -1.003  0.147  0.263  0.525],-3.615532,4252.335916757584,135.38922,72.49,1.0213112,9.036766,1.9563481,100.0,155
-21.644287,100,100.0,0.13661183,15600,0.16913928,-20.430725,95.774704,,1.9565078,-177.33535120635455,1.0401798,945800,1.0260239,2.7600093,-1.5258789e-06,0.37656063,0.71612906,111.294174,[ 0.552 -0.985  0.146  0.262  0.536],-3.7649841,4290.08173251152,115.961464,83.94,1.0188475,6.918083,1.5416852,100.0,156
-17.40007,100,100.0,0.2126462,15700,0.16529551,-14.715271,95.69708,,1.9568778,-174.99957470738593,1.0766654,953934,1.0579053,2.9465473,-3.8146973e-06,0.37506005,0.68236876,260.92908,[ 0.544 -0.997  0.146  0.27   0.537],-3.5534515,4326.907675266266,122.70836,81.34,1.0396047,10.770325,2.0689676,100.0,157
-14.563217,100,100.0,0.10984449,15800,0.1606161,-13.543625,95.649796,,1.9630458,-173.48622137635743,1.032669,961910,1.0117463,2.7633708,-1.7547608e-06,0.36866835,0.70897603,92.108826,[ 0.536 -1.015  0.143  0.283  0.538],-3.7059631,4360.950928449631,121.452644,79.76,1.0130548,6.8889847,1.5243146,100.0,158
-0.036987305,100,100.0,0.09218,15900,0.14362198,1.4218292,95.35141,,1.9654543,-165.6289944563611,1.0414796,969036,1.0188853,2.372996,2.2125244e-06,0.35229817,0.6089049,82.30219,[ 0.527 -1.013  0.142  0.278  0.544],-3.0911713,4392.704913377762,136.83397,71.26,1.0102415,8.270569,1.3076833,100.0,159
