InitialReturnMax,MeanD2w0t,TimestepsSoFar,InitialReturnMin,Bound,J_sample_variance,EpLenMean,Iteration,InitialReturnMean,Weights,EmpiricalD2,MeanEntropy,ReturnStepMaxmin,MeanIW,MinD2w0t,ReturnMeanIW,MaxD2w0t,InitialBound,StdD2w0t,MinIW,MaxIW,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,EpisodesSoFar,InitialReturnStd,EpRewMean
-84.56721,3.2089632,1139897,-99.85359,-80.25898,3250.7573,111.31,83,-94.67591,[ 0.112 -0.843 -0.113  0.251 -0.707],29.124006,0.74217737,100.0,0.65217686,,-68.947395,354.34827,-97.94358,14.924962,0.0034792079,10.363586,1842.6002407073975,100.0,0.9594362,100,8300,4.1619062,-203.00017207748635
-82.97894,2.0285554,1152856,-99.794846,-80.03697,3475.198,129.59,84,-95.02146,[ 0.126 -0.849 -0.09   0.229 -0.677],67.679,0.76464534,100.0,0.55393445,,-72.34141,384.14087,-98.60896,9.649534,0.0021775898,44.663033,1863.7046077251434,100.0,0.98802364,100,8400,4.2237916,-221.45468478253434
-82.75139,0.88668674,1168475,-99.846344,-85.16143,2797.7659,156.19,85,-95.09815,[ 0.082 -0.837 -0.079  0.244 -0.654],3.4666562,0.73126835,100.0,0.7709846,,-79.78035,18.488705,-99.11862,1.9873418,0.004076186,5.2376747,1888.2623133659363,100.0,0.7094683,100,8500,4.2712874,-247.96545902550312
-79.967636,3.4628425,1182592,-99.71209,-74.58223,2191.8496,141.17,86,-94.54764,[ 0.073 -0.843 -0.092  0.228 -0.688],29.687412,0.7714424,100.0,0.54943794,,-65.062584,1206.2212,-98.30804,31.517733,0.009129789,7.0152617,1910.4721426963806,100.0,0.66936207,100,8600,3.8325949,-232.27953539958153
-84.70378,1.9232644,1195568,-99.8461,-81.134026,6630.7183,129.76,87,-94.61539,[ 0.086 -0.833 -0.093  0.184 -0.648],12.985045,0.7700301,100.0,0.72252154,,-72.840004,243.0997,-98.19049,9.390483,0.0040832674,22.707655,1931.450924873352,100.0,1.4563755,100,8700,4.630094,-220.82386622135553
-82.84948,4.02731,1212456,-99.812,-88.17047,6118.3228,168.88,88,-94.511894,[ 0.094 -0.818 -0.068  0.192 -0.649],53.26093,0.7490127,100.0,0.6841864,,-79.46359,374.0473,-98.719215,14.250386,0.0022686354,32.06793,1958.1571719646454,100.0,1.8493961,100,8800,4.4147296,-259.4284044762374
-85.266495,5.225277,1233905,-99.90521,-90.01509,4206.725,214.49,89,-95.31594,[ 0.082 -0.805 -0.047  0.194 -0.67 ],14.551937,0.76073164,100.0,0.82432055,,-82.13644,193.93958,-100.24248,19.557287,0.0024690425,16.201775,1990.3106789588928,100.0,1.0436565,100,8900,3.8754976,-303.6833121785325
-84.84063,6.1067185,1260587,-99.78197,-87.68423,5741.037,266.82,90,-95.27396,[ 0.1   -0.801 -0.033  0.22  -0.658],87.87753,0.76680714,100.0,0.71923596,,-77.45535,475.26758,-100.918365,19.281075,0.0003037229,18.29061,2031.0150022506714,100.0,1.7229828,100,9000,3.8403323,-347.9335845049794
-85.485405,5.41848,1282841,-99.673485,-81.16951,2664.5234,222.54,91,-95.11563,[ 0.119 -0.763 -0.044  0.243 -0.652],139.759,0.72931397,100.0,0.6005495,,-71.78816,514.7245,-100.1132,22.676926,2.3258044e-05,52.07801,2064.9120655059814,100.0,1.0480042,100,9100,4.144728,-308.0607649852539
-85.85629,6.9537964,1298953,-99.90832,-74.37493,2578.9785,161.12,92,-95.71524,[ 0.15  -0.74  -0.055  0.245 -0.69 ],172.28967,0.7150668,100.0,0.52105975,,-64.804054,1813.131,-99.80392,47.329857,0.0007533462,28.582249,2089.7837810516357,100.0,1.002715,100,9200,3.373389,-252.03528954824077
-85.694176,3.252937,1317164,-99.8082,-92.68978,1021.5759,182.11,93,-96.26085,[ 0.129 -0.755 -0.037  0.267 -0.704],46.88109,0.7086655,100.0,0.8518797,,-86.66287,3148.5103,-100.70108,50.15847,0.0007849636,5.356182,2117.6520199775696,100.0,0.657877,100,9300,3.429704,-273.705595092428
-84.4928,16.247192,1338893,-99.68042,-87.25445,5030.465,217.29,94,-95.18,[ 0.104 -0.769 -0.045  0.285 -0.71 ],195.33435,0.7004228,100.0,0.79766643,,-77.25246,2021.957,-100.13063,81.8118,0.00035715976,81.87512,2150.9584329128265,100.0,2.9997654,100,9400,3.5889885,-305.1680712135018
-85.0008,19.940924,1365803,-99.731384,-83.666664,3053.3284,269.1,95,-95.26339,[ 0.097 -0.785 -0.026  0.272 -0.719],96.55863,0.6936281,100.0,0.56328326,,-71.285484,1280.9868,-100.907364,75.69921,0.00032691006,10.025443,2191.140937805176,100.0,0.68451685,100,9500,3.8019867,-347.9070597243283
-87.07061,10.081347,1394515,-99.67755,-89.580444,6225.796,287.12,96,-95.87036,[ 0.104 -0.747 -0.018  0.218 -0.725],58.01838,0.645993,100.0,0.7716476,,-80.622086,282.24622,-101.9072,25.635605,5.6571433e-05,26.31324,2230.3887042999268,100.0,2.0077138,100,9600,3.4946148,-372.12404739282726
-85.502914,7.835404,1417430,-99.749,-80.55045,2265.273,229.15,97,-95.876175,[ 0.108 -0.757 -0.031  0.229 -0.773],74.87189,0.6106082,100.0,0.52694154,,-66.656715,1059.4211,-101.00056,29.399023,0.00036305556,10.653202,2260.9766228199005,100.0,0.7138371,100,9700,3.6154232,-315.87901514818407
-85.26409,4.2196417,1444505,-99.68637,-91.329315,2706.7273,270.75,98,-95.26549,[ 0.099 -0.791 -0.024  0.189 -0.808],22.871008,0.58576155,100.0,0.8002394,,-84.37627,569.00476,-100.94532,17.24005,0.0009146987,19.813648,2297.0269923210144,100.0,0.89846486,100,9800,4.042826,-350.1177385898518
-83.6073,8.4298935,1471375,-99.81645,-75.041725,2341.0225,268.7,99,-94.82229,[ 0.109 -0.788 -0.014  0.189 -0.833],123.75278,0.5615938,100.0,0.5380547,,-64.080666,2754.8933,-100.44804,52.172295,0.00018252463,28.6752,2332.270913362503,100.0,1.1195121,100,9900,4.1765037,-346.7837110924444
-86.20942,35.206886,1501948,-99.67604,-76.009514,2975.7275,305.73,100,-95.007576,[ 0.087 -0.795 -0.007  0.221 -0.857],228.32094,0.50691104,100.0,0.44840202,,-59.93721,2364.2634,-101.253,108.95387,2.9053917e-06,12.244745,2373.179562330246,100.0,0.8558194,100,10000,3.5811005,-384.98118677851403
-84.82654,80.69967,1534213,-99.73583,-93.93124,4784.659,322.65,101,-95.53362,[ 0.089 -0.782  0.002  0.18  -0.912],636.475,0.5061788,100.0,0.7570811,,-79.30479,6099.0195,-102.02802,285.32736,1.5759724e-05,36.9906,2415.8830876350403,100.0,1.660263,100,10100,3.7736998,-400.3291789307937
-84.591965,1.1312641,1563539,-99.7175,-91.702385,1778.577,293.26,102,-95.71993,[ 0.09  -0.769  0.018  0.199 -0.913],3.6020582,0.51497,100.0,0.83432764,,-84.53039,12.267534,-101.702545,1.3242248,0.010805136,8.893894,2454.9064762592316,100.0,0.7663333,100,10200,4.058025,-368.7814748387948
-87.3626,46.82463,1596914,-99.839554,-93.79765,2878.9824,333.75,103,-95.56442,[ 0.08  -0.792  0.019  0.182 -0.904],552.3759,0.5129209,100.0,0.82557935,,-84.412994,21082.723,-102.12821,450.02963,0.00032420922,14.906147,2499.082624435425,100.0,1.1390094,100,10300,3.2855604,-404.60647708073407
-85.55391,1.1447848,1628184,-99.57173,-91.705795,1116.6381,312.7,104,-94.66946,[ 0.094 -0.796  0.007  0.176 -0.906],3.5414894,0.47981477,100.0,0.83801687,,-84.8972,7.0355415,-100.888596,1.0613177,0.006773537,7.1997824,2540.3517985343933,100.0,0.7958951,100,10400,3.7667997,-383.3621244062921
-84.35022,48.3887,1665630,-99.555145,-93.12027,3347.5715,374.46,105,-95.105675,[ 0.082 -0.797  0.006  0.17  -0.939],556.3091,0.47704953,100.0,0.7745265,,-81.45752,5822.8003,-102.2157,219.75772,3.8678125e-05,39.303574,2588.90363240242,100.0,2.0600805,100,10500,4.210269,-438.27768254726993
-84.917534,1.661875,1694982,-99.6929,-91.51649,3865.5508,293.52,106,-95.01211,[ 0.09  -0.793  0.02   0.171 -0.942],7.2953377,0.48284796,100.0,0.8709676,,-83.772675,22.544258,-100.98242,2.089826,0.009981882,22.484982,2628.397964477539,100.0,1.5834726,100,10600,3.8823242,-368.02332637622516
-86.575226,36.03357,1719305,-99.67537,-80.75375,3917.2412,243.23,107,-94.60495,[ 0.095 -0.758  0.025  0.184 -0.936],457.5608,0.47827542,100.0,0.5971558,,-67.0935,5909.5063,-99.88465,195.35594,3.6183243e-05,18.185621,2660.7385149002075,100.0,1.0115604,100,10700,4.069139,-325.45266948820074
-85.954155,3.5992982,1740310,-99.77806,-82.917114,2579.2485,210.05,108,-95.35136,[ 0.107 -0.75   0.037  0.155 -0.941],80.970116,0.46435976,100.0,0.5362036,,-74.3404,571.8087,-100.17362,14.398125,0.00022817864,15.91704,2689.569317817688,100.0,0.8978453,100,10800,3.8818867,-297.25502151803084
-84.280334,7.046883,1766653,-99.79756,-88.71326,3299.3027,263.43,109,-95.41934,[ 0.077 -0.765  0.034  0.144 -0.955],128.20827,0.45827353,100.0,0.6626868,,-77.53164,486.34106,-101.021225,23.003149,7.3422125e-05,13.419127,2724.685311317444,100.0,1.2733707,100,10900,3.890558,-345.31253516300626
-87.18895,24.16713,1788311,-99.80374,-89.181,4826.1963,216.58,110,-96.2657,[ 0.099 -0.765  0.04   0.168 -0.961],143.12677,0.449223,100.0,0.62097514,,-77.95983,2247.8308,-101.294495,128.05411,0.0008099034,12.965903,2754.110284805298,100.0,0.923576,100,11000,3.6451573,-309.9866394605199
-86.49763,45.96685,1814518,-99.78807,-76.27047,2451.802,262.07,111,-95.30445,[ 0.104 -0.774  0.027  0.143 -0.97 ],441.16534,0.44921318,100.0,0.55225635,,-61.890312,8193.035,-100.92996,265.4864,2.8655559e-05,9.773133,2788.724093914032,100.0,0.9458237,100,11100,3.8494046,-346.7687240591276
-86.143845,6.1100364,1836147,-99.84795,-89.705284,4383.7363,216.29,112,-94.93709,[ 0.109 -0.764  0.039  0.171 -0.97 ],114.279434,0.45255277,100.0,0.75171655,,-82.523346,2359.917,-99.8215,61.985256,0.0006663059,16.613403,2818.538371324539,100.0,1.497559,100,11200,3.4832113,-301.0860844854036
-86.94976,3.4497478,1854814,-99.90185,-87.76178,2057.6228,186.67,113,-96.33989,[ 0.141 -0.761  0.041  0.166 -0.966],106.56171,0.4497028,100.0,0.5388925,,-79.76071,1223.8501,-100.85751,22.130165,0.00055954524,13.710385,2843.7424771785736,100.0,0.8777094,100,11300,3.2757587,-278.47577311107597
-84.673485,5.6526427,1875212,-99.75386,-85.75201,3719.0808,203.98,114,-96.09348,[ 0.101 -0.751  0.037  0.171 -0.969],146.45245,0.4464647,100.0,0.5467228,,-75.63768,530.8935,-100.86886,22.345268,0.00083830237,19.83186,2871.7542610168457,100.0,0.9280801,100,11400,3.379349,-294.3647368675022
-85.96784,2.9485388,1904176,-99.918274,-92.26451,2101.8481,289.64,115,-94.95079,[ 0.078 -0.758  0.028  0.159 -0.972],46.963413,0.44717652,100.0,0.8090397,,-84.127365,142.42833,-100.855064,7.9320555,0.0017630354,15.026571,2910.2010939121246,100.0,1.0540097,100,11500,4.092991,-363.9521293390137
-84.95705,27.7272,1928660,-99.78502,-88.282196,3844.8113,244.84,116,-95.79723,[ 0.098 -0.728  0.032  0.157 -0.972],240.20807,0.45314598,100.0,0.6434058,,-77.8136,3351.936,-101.14259,129.54135,0.00017614648,17.441278,2942.637104988098,100.0,1.3104141,100,11600,3.9391847,-329.4999514381209
-87.50708,65.34448,1955850,-99.71334,-83.95471,3677.4614,271.9,117,-95.80891,[ 0.094 -0.725  0.017  0.159 -0.966],805.0904,0.4318845,100.0,0.5639387,,-66.897285,13874.097,-101.639824,393.67783,6.377115e-05,13.888612,2979.205030441284,100.0,1.0290531,100,11700,3.3564537,-359.43037921847207
-87.3818,29.610083,1979135,-99.81043,-88.89123,5008.94,232.85,118,-96.261765,[ 0.102 -0.711  0.03   0.127 -0.987],230.3542,0.42390472,100.0,0.6956326,,-78.667496,2469.4104,-101.470055,143.68266,1.5898484e-05,33.58797,3010.188448190689,100.0,1.5890985,100,11800,3.0699372,-321.0504425509761
-84.42133,57.492214,2004668,-99.61673,-78.93489,3858.6194,255.33,119,-94.801895,[ 0.102 -0.712  0.015  0.115 -0.995],455.3324,0.46305278,100.0,0.5308831,,-66.1013,10124.615,-100.290115,300.55975,0.0004252661,14.953895,3044.425917863846,100.0,1.0768584,100,11900,4.0611677,-338.3059425158748
-81.62705,11.254522,2031357,-99.64277,-89.60505,4078.5256,266.89,120,-94.38707,[ 0.1   -0.686  0.004  0.092 -0.956],71.59397,0.47167844,100.0,0.65590525,,-77.27334,635.67694,-100.08836,33.51205,7.34493e-05,10.796525,3079.8346223831177,100.0,1.0101895,100,12000,4.055561,-351.4404432643558
-85.829956,30.21332,2057807,-99.698135,-90.630455,3675.1663,264.5,121,-95.65514,[ 0.098 -0.712 -0.005  0.123 -0.947],248.87602,0.47119668,100.0,0.67600673,,-79.59419,2471.6133,-101.321754,132.92476,4.2630258e-05,11.235264,3115.4046018123627,100.0,0.9584567,100,12100,3.3830872,-349.30254379222055
-83.31354,19.792843,2082144,-99.844154,-82.62418,3282.5764,243.37,122,-95.021416,[ 0.101 -0.716 -0.02   0.122 -0.948],259.24344,0.46979177,100.0,0.527731,,-68.95589,2577.0808,-100.33523,84.68797,4.280082e-05,9.525723,3148.141117811203,100.0,0.7547807,100,12200,3.9612885,-327.555319077225
-84.071106,26.55741,2103968,-99.766495,-82.48561,5936.631,218.24,123,-95.19672,[ 0.112 -0.719 -0.033  0.145 -0.949],299.89636,0.46843755,100.0,0.64737904,,-72.16089,3861.0325,-100.15834,156.53833,0.00014723415,18.165907,3177.877457141876,100.0,1.4019405,100,12300,4.057525,-305.8454892737034
-81.74822,1.0779448,2120821,-99.8479,-91.0591,1928.5007,168.53,124,-95.090935,[ 0.116 -0.711 -0.049  0.144 -0.951],6.6870146,0.45538843,100.0,0.8628319,,-86.04806,478.53104,-99.29503,10.076524,0.01526253,5.687547,3201.0137028694153,100.0,0.6507762,100,12400,4.5233593,-259.1495844576103
-84.3043,3.8165853,2139846,-99.76007,-89.21403,3411.013,190.25,125,-95.29806,[ 0.13  -0.705 -0.042  0.15  -0.964],101.59578,0.46482757,100.0,0.6074292,,-80.26974,541.1796,-99.8283,16.96403,0.0011900393,28.257864,3227.3652153015137,100.0,1.1253977,100,12500,4.1007323,-279.25457718377487
-79.74826,16.906591,2162911,-99.777534,-87.500786,4171.8345,230.65,126,-95.00022,[ 0.107 -0.725 -0.035  0.172 -0.954],71.08619,0.45312613,100.0,0.7169137,,-77.34645,4191.7866,-100.14221,143.23276,0.00013210124,29.930624,3258.189688205719,100.0,1.1502655,100,12600,3.9680436,-316.9639239047764
-83.411125,4.247387,2186083,-99.89976,-91.14897,5281.1543,231.72,127,-94.95933,[ 0.116 -0.717 -0.028  0.139 -0.966],20.127293,0.4499554,100.0,0.77422893,,-83.97194,194.56332,-100.1014,12.013671,0.0018432894,26.002472,3289.4099159240723,100.0,1.1552157,100,12700,4.2732024,-316.96987677513647
-83.62812,64.88583,2209152,-99.79143,-80.45546,3106.06,230.69,128,-95.08474,[ 0.119 -0.721 -0.017  0.146 -0.969],567.87787,0.45163807,100.0,0.57319087,,-68.4455,7011.672,-100.228,412.5337,7.0280716e-05,23.646908,3320.0305042266846,100.0,1.0629916,100,12800,4.201647,-317.0421567643026
-86.1857,2.1869214,2232760,-99.76331,-97.02551,2086.4758,236.08,129,-95.84131,[ 0.12  -0.721 -0.001  0.137 -0.967],26.831568,0.45256492,100.0,0.8640453,,-90.21696,286.229,-101.105194,8.449404,0.00341283,29.249748,3352.340609073639,100.0,1.1702946,100,12900,3.601338,-324.477464130068
-84.4944,5.4964013,2260556,-99.614746,-84.570206,3184.9146,277.96,130,-95.35548,[ 0.098 -0.715  0.005  0.148 -0.966],58.45715,0.48071316,100.0,0.6778227,,-74.22595,889.7167,-101.10937,22.498058,0.00899284,28.304537,3387.707977771759,100.0,1.3426955,100,13000,3.8772283,-354.68232657959345
-84.59624,6.8067493,2292750,-99.64029,-84.08055,2083.6152,321.94,131,-94.15011,[ 0.077 -0.71   0.007  0.121 -0.938],25.701414,0.51097065,100.0,0.68578875,,-71.849304,176.41289,-100.54494,14.038524,0.0049937926,27.012589,3427.2689175605774,100.0,1.1374681,100,13100,4.277392,-394.19122241622836
-84.8249,22.910538,2330187,-99.39476,-90.35762,2160.4297,374.37,132,-94.81413,[ 0.072 -0.715  0.008  0.091 -0.908],473.38928,0.53068745,100.0,0.6567737,,-80.521164,7862.3213,-101.8362,163.89139,0.000107244836,16.009476,3472.525275707245,100.0,0.86413944,100,13200,3.750348,-432.85474148502726
-80.080124,2.4780467,2356833,-99.699104,-89.06135,1919.4904,266.46,133,-95.39627,[ 0.103 -0.717  0.01   0.079 -0.888],31.06493,0.5544577,100.0,0.8065073,,-81.47935,136.4093,-101.07892,6.201442,0.00691224,47.422394,3504.6317749023438,100.0,1.7426164,100,13300,4.028709,-350.2911974820059
-80.257256,8.660445,2389078,-99.21211,-90.342415,1623.584,322.45,134,-93.19818,[ 0.077 -0.723  0.008  0.066 -0.864],98.84364,0.5504679,100.0,0.86118436,,-81.991974,1426.4304,-99.53694,42.963417,0.00020048015,19.247149,3543.592276096344,100.0,1.0487953,100,13400,4.7000527,-390.73563307435404
-79.299866,58.235676,2425037,-99.66373,-88.57501,3239.1738,359.59,135,-94.07219,[ 0.059 -0.721  0.016  0.076 -0.869],353.91293,0.5397767,100.0,0.73548424,,-75.55742,10285.781,-100.83536,306.56183,0.00013034909,9.038282,3587.3759615421295,100.0,1.0608702,100,13500,4.6497374,-416.89729339864937
-83.44415,53.740826,2456558,-99.54186,-88.09151,2661.7341,315.21,136,-95.44968,[ 0.054 -0.723  0.027  0.104 -0.879],228.49419,0.5128772,100.0,0.66470194,,-74.65954,5389.526,-101.79025,235.14369,9.088272e-05,8.5197315,3625.769284725189,100.0,0.901663,100,13600,3.6979306,-390.8470690979642
-85.175316,7.1134396,2483564,-99.69316,-93.41136,5716.4585,270.06,137,-95.244354,[ 0.042 -0.732  0.039  0.136 -0.906],77.342865,0.50487876,100.0,0.9003165,,-84.424774,392.09073,-101.1037,19.66479,8.357368e-05,46.237526,3658.461997270584,100.0,2.5647678,100,13700,3.8597987,-361.18280620688193
-86.04254,9.63372,2504573,-99.758286,-75.07407,5204.6016,210.09,138,-95.79878,[ 0.051 -0.703  0.049  0.129 -0.914],98.560745,0.5010405,100.0,0.50511295,,-65.24331,1511.3374,-100.709114,46.070415,2.9566509e-05,10.045345,3684.5576462745667,100.0,1.1014748,100,13800,3.8930411,-302.6851866126714
-86.42796,5.027643,2521103,-99.63648,-88.63906,5365.947,165.3,139,-95.03777,[ 0.055 -0.696  0.064  0.118 -0.918],30.315395,0.5179928,100.0,0.7161686,,-78.73536,311.8879,-99.207085,19.527908,0.0043492005,15.427177,3705.479962825775,100.0,1.1352242,100,13900,3.952784,-257.3156787692884
-86.58771,13.744045,2541633,-99.85836,-90.535065,3324.6843,205.3,140,-96.14952,[ 0.057 -0.664  0.046  0.133 -0.901],68.167534,0.5172576,100.0,0.7134608,,-78.72902,829.1743,-100.98998,52.584435,0.0043092044,16.371378,3730.668218612671,100.0,1.1608626,100,14000,3.381541,-298.419305142207
-83.991165,7.685116,2568502,-99.85096,-91.55868,5166.1235,268.69,141,-95.591415,[ 0.069 -0.664  0.027  0.133 -0.902],58.635937,0.53831506,100.0,0.7051722,,-82.93411,343.63812,-101.32408,21.218628,2.6997486e-05,16.980932,3763.698750972748,100.0,1.1410633,100,14100,3.72221,-353.37445360784375
-86.26627,9.715958,2589198,-99.871216,-83.75117,3173.9448,206.96,142,-95.5745,[ 0.072 -0.645  0.039  0.132 -0.881],236.27681,0.5486389,99.98664,0.6388218,,-74.1176,4431.1094,-100.41419,84.304085,0.00035678374,63.551414,3789.288279771805,100.0,1.5700902,100,14200,3.573561,-298.32941968147804
-86.82293,3.8104346,2612760,-99.693565,-91.9046,5217.3335,235.62,143,-96.5559,[ 0.028 -0.611  0.039  0.155 -0.87 ],12.6825,0.5521906,100.0,0.81555843,,-83.47392,212.39941,-101.894135,11.369653,0.0009447839,8.016548,3818.7217564582825,100.0,1.0737672,100,14300,2.8724244,-329.0623078004482
-85.625755,4.3292274,2632922,-99.64556,-83.937485,2585.2656,201.62,144,-96.12248,[ 0.017 -0.629  0.054  0.18  -0.867],95.26,0.5492618,100.0,0.50676185,,-75.22176,994.4485,-100.909004,22.802824,0.0027206896,26.700855,3844.0215182304382,100.0,0.84593743,100,14400,3.3032699,-295.0810032120533
-86.94487,12.444827,2659376,-99.7193,-86.29747,3872.6829,264.54,145,-95.34666,[-0.025 -0.657  0.062  0.167 -0.87 ],99.31003,0.56129706,100.0,0.61380494,,-75.44216,676.25397,-101.127884,37.809837,7.600187e-05,12.681388,3876.619722366333,100.0,0.9880296,100,14500,3.559335,-356.37363090898646
-88.011246,10.197894,2678863,-99.81802,-84.21541,3902.0278,194.87,146,-96.501854,[-0.024 -0.653  0.077  0.179 -0.858],43.25627,0.5444299,100.0,0.62802327,,-70.529884,756.23175,-101.1841,40.44483,0.0017627144,9.034805,3901.2571320533752,100.0,0.85150564,100,14600,2.712864,-288.71684363135137
-87.1385,11.12786,2703399,-99.7621,-94.20475,4390.399,245.36,147,-96.04548,[-6.908e-04 -6.507e-01  5.154e-02  1.802e-01 -8.745e-01],102.66228,0.55371433,100.0,0.7609184,,-83.314644,1416.9106,-101.53345,44.0308,2.266076e-05,21.093224,3931.56751704216,100.0,1.2452514,100,14700,3.4180334,-338.2920827968241
-85.837875,2.1966746,2722388,-99.73033,-83.270355,4185.4043,189.89,148,-96.0314,[ 0.006 -0.65   0.064  0.155 -0.865],10.3333435,0.59059304,100.0,0.71122986,,-75.00921,85.72902,-100.62309,5.9309497,0.0047285804,9.1039295,3955.39781999588,100.0,0.981194,100,14800,3.417201,-283.1128458872738
-86.561615,7.791639,2742817,-99.696495,-83.9711,4684.575,204.29,149,-95.41423,[ 1.298e-04 -6.665e-01  6.568e-02  1.223e-01 -8.283e-01],88.960335,0.5908036,100.0,0.6043395,,-73.04303,744.3147,-100.22006,26.275742,1.0218682e-05,15.174099,3981.100575208664,100.0,0.97142005,100,14900,3.6413872,-296.3888352849144
-87.72646,4.055359,2757908,-99.82526,-82.74881,6809.8516,150.91,150,-96.39206,[ 0.005 -0.668  0.083  0.135 -0.828],87.7637,0.56621534,100.0,0.5152766,,-72.07598,651.3333,-100.35316,18.18194,0.0003501124,28.118378,4000.0059022903442,100.0,1.180456,100,15000,3.1550145,-244.84509850264257
-85.07925,5.7873564,2777889,-99.69674,-83.316826,3924.6836,199.81,151,-95.089355,[-0.024 -0.664  0.078  0.1   -0.853],32.745106,0.54046834,100.0,0.65007985,,-72.49424,333.01086,-99.81247,19.791897,6.393179e-05,11.423286,4024.844990491867,100.0,1.0053806,100,15100,3.8140302,-291.30536353193827
-83.57683,1.1414748,2794463,-99.745255,-90.668686,7496.8384,165.74,152,-94.62072,[-0.029 -0.651  0.091  0.072 -0.878],4.7861958,0.5073439,100.0,0.8739634,,-84.33581,22.631443,-98.77941,2.1941433,0.00041585183,11.04685,4046.0056159496307,100.0,1.2797904,100,15200,4.2992105,-256.9058905483291
-85.28003,2.2947445,2808797,-99.71014,-82.014725,5110.545,143.34,153,-94.76254,[-0.048 -0.646  0.108  0.078 -0.912],46.18148,0.5019482,100.0,0.5638827,,-73.71421,215.34163,-98.55756,8.271734,0.0021480205,41.10251,4064.0646047592163,100.0,1.2482921,100,15300,3.6815324,-235.02395391439538
-82.82368,4.9831996,2829530,-99.3839,-85.485275,3171.4092,207.33,154,-94.91274,[-0.073 -0.639  0.103  0.059 -0.917],56.732582,0.49153644,100.0,0.6379101,,-76.3445,1595.3301,-99.75261,34.002575,2.3563293e-06,9.493574,4089.869330883026,100.0,1.1065158,100,15400,4.081156,-298.36966483313756
-84.50566,3.1224236,2845171,-99.82298,-79.524284,3759.1477,156.41,155,-95.38024,[-0.06  -0.639  0.111  0.073 -0.927],29.794373,0.39626035,100.0,0.654941,,-69.64315,288.33212,-99.40946,9.919253,5.6134726e-05,27.487732,4109.861335515976,100.0,1.4966695,100,15500,3.566872,-248.68379438121073
-83.70104,5.043276,2862071,-99.684845,-80.274506,3189.4624,169.0,156,-95.03311,[-0.062 -0.682  0.111  0.059 -1.023],57.044956,0.37099266,100.0,0.5816559,,-68.55645,710.01746,-99.2515,19.821968,0.00054753735,20.13413,4131.274915218353,100.0,0.92847735,100,15600,3.7161765,-260.85000926413454
-85.36567,2.4337435,2881035,-99.76737,-83.23317,5350.6816,189.64,157,-96.07131,[-0.11  -0.66   0.13   0.065 -1.048],8.223412,0.38460436,100.0,0.7390075,,-74.16375,41.18167,-100.65059,4.7784505,0.009226354,6.359169,4155.016458749771,100.0,0.9052217,100,15700,3.3766377,-282.7554315973506
-86.38315,5.3432317,2899667,-99.68189,-74.70029,3142.1497,186.32,158,-95.131485,[-0.138 -0.659  0.152  0.072 -1.034],32.249382,0.37882212,100.0,0.55810326,,-62.768875,487.76218,-99.647484,18.984709,0.00048031018,15.949345,4178.969556808472,100.0,0.75069195,100,15800,3.4691556,-278.50092632146965
-85.976326,3.4368804,2916129,-99.7976,-83.8553,6594.921,164.62,159,-95.926956,[-0.131 -0.649  0.153  0.037 -1.04 ],27.731718,0.37703764,100.0,0.69960666,,-74.03857,125.00925,-100.1018,8.360552,0.00010103528,10.857499,4199.483744621277,100.0,1.1571617,100,15900,3.4564917,-257.7112700935189
-85.92138,2.188061,2929343,-99.62147,-75.25531,2361.4387,132.14,160,-95.75268,[-0.136 -0.642  0.171  0.033 -1.042],34.41978,0.38346508,100.0,0.49735945,,-66.202,255.31793,-99.38091,9.330101,0.0062866835,10.531473,4216.230228900909,100.0,0.7147225,100,16000,3.585217,-225.290920109207
-87.25441,2.683635,2945850,-99.73374,-85.73744,3635.56,165.07,161,-95.28317,[-0.164 -0.626  0.175  0.061 -1.035],34.0102,0.37548792,100.0,0.5554857,,-77.11981,291.1839,-99.45247,9.746501,0.006875387,20.735056,4237.693260669708,100.0,1.0542369,100,16100,3.1205661,-257.5373478946602
-85.59042,11.9122,2973738,-99.63685,-75.17629,3162.2563,278.88,162,-95.840706,[-0.171 -0.61   0.162  0.058 -1.043],33.017094,0.3730415,100.0,0.52591014,,-58.370197,444.30673,-101.75089,30.949272,0.008065532,14.334745,4271.400743961334,100.0,0.9496999,100,16200,3.6502593,-364.3175354895352
-84.21115,1.7513131,3003703,-99.192215,-97.64392,2479.8025,299.65,163,-94.562325,[-0.148 -0.613  0.14   0.03  -1.046],5.7293606,0.36889106,100.0,0.97097594,,-90.30065,20.41763,-100.76594,2.3451984,0.015152742,79.82,4308.01642870903,100.0,2.411501,100,16300,3.8862727,-382.4044986647791
-85.62053,10.231419,3043556,-99.58714,-77.82887,5511.9375,398.53,164,-95.07639,[-0.156 -0.618  0.14   0.044 -1.05 ],17.958635,0.34595406,100.0,0.53619736,,-61.34947,100.36139,-102.40582,12.963029,0.00052866,14.104016,4355.732674360275,100.0,0.83859473,100,16400,3.49537,-451.802200264508
-87.20969,76.27465,3081256,-99.604004,-92.57932,5015.5186,377.0,165,-94.82786,[-0.183 -0.614  0.163  0.049 -1.073],473.80862,0.36450368,100.0,0.77815783,,-78.67722,1658.5676,-101.78377,173.19247,4.0877185e-05,11.191077,4401.5660836696625,100.0,1.5440738,100,16500,3.2178407,-428.7778642891342
