MeanD2w0t,MinIW,InitialReturnMean,EpThisIter,Iteration,InitialReturnStd,TimestepsSoFar,InitialReturnMin,EpLenMean,StdD2w0t,TimeElapsed,ReturnStepMax,Weights,J_sample_variance,EpisodesSoFar,MaxIW,Bound,StdIW,MeanIW,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,InitialBound,MinD2w0t,ReturnMeanIW,EpRewMean,EmpiricalD2,MaxD2w0t
29.065598,0.0003318913,-15.321841,100,83,12.945448,3413450,-58.403522,402.11,54.57506,6666.719081163406,100.0,[-0.785 -0.286 -0.056 -0.307 -0.399],111.30128,8300,18.348103,-13.606548,1.0252616,0.6422329,14.832206,99.0,1.0183977,-16.490557,,-11.971235,-48.02821646937393,168.44516,514.9624
74.51837,7.2024406e-05,-12.895855,100,84,8.991132,3461937,-40.977715,484.87,245.34158,6755.503888845444,100.0,[-0.788 -0.297 -0.055 -0.295 -0.401],89.083954,8400,118.666,-12.099529,2.1045206,0.72765875,4.093918,99.0,1.02261,-13.484522,,-11.299418,-24.19123575471442,659.3251,5240.593
40.114277,7.104199e-05,-12.44165,100,85,7.483172,3511523,-39.63513,495.86,67.64344,6850.912152767181,100.0,[-0.779 -0.313 -0.039 -0.31  -0.396],88.52393,8500,57.615906,-12.102833,1.8461382,0.6752183,3.4076228,99.0,1.0232904,-12.988735,,-11.363815,-22.482366704491152,232.55016,617.7407
431.05048,3.7781479e-06,-12.735412,100,86,8.088753,3557974,-39.775,464.51,1309.4231,6929.8823873996735,100.0,[-0.777 -0.309 -0.031 -0.326 -0.396],152.27335,8600,81.16947,-10.793381,3.0253503,0.8573514,4.0383973,99.0,1.0185865,-13.490155,,-9.409605,-31.01613598734374,3817.9517,26427.172
29.88552,0.0002871398,-12.39334,100,87,11.458151,3602206,-45.124336,442.32,58.686954,7010.834434509277,100.0,[-0.735 -0.333 -0.034 -0.333 -0.4  ],86.85439,8700,51.43589,-11.285231,2.0856879,0.80319345,12.663526,99.0,1.0106136,-13.167283,,-10.278383,-31.80510809839719,184.89604,905.3244
51.59962,0.0003183878,-12.70313,100,88,9.856212,3648590,-45.33588,463.84,113.47385,7098.75528717041,100.0,[-0.723 -0.37  -0.028 -0.355 -0.408],132.19743,8800,54.3768,-11.976496,2.0034704,0.7935216,11.24519,99.0,1.009922,-13.275081,,-11.199604,-23.504343719449917,329.22913,1144.9432
35.347515,0.00022447851,-13.23278,100,89,10.890181,3693673,-63.56459,450.83,73.15632,7184.616267204285,100.0,[-0.718 -0.377 -0.043 -0.355 -0.409],93.561966,8900,25.773026,-12.300359,1.1692588,0.80751264,7.206039,99.0,1.020871,-14.004773,,-11.257398,-31.72492530771839,206.73605,1040.8744
495.2016,5.4734e-05,-11.885443,100,90,8.681973,3743083,-51.73745,494.1,1288.0906,7283.90655708313,100.0,[-0.739 -0.369 -0.049 -0.335 -0.398],100.90749,9000,16.464155,-10.225534,1.152706,0.60725045,14.2179,99.0,1.0201744,-12.333294,,-9.347342,-18.40440428900022,4174.885,23951.951
48.59336,0.00044771496,-15.122994,100,91,15.549516,3783754,-67.40922,406.71,157.49786,7361.957938909531,100.0,[-0.737 -0.359 -0.057 -0.349 -0.399],94.252525,9100,77.12706,-13.772208,2.4802077,0.83903724,4.955245,99.0,1.0200586,-16.180828,,-12.2120495,-43.47148771117829,317.3138,3753.6716
842.3859,1.2521361e-05,-12.971912,100,92,8.45919,3831179,-49.05506,474.25,2611.0469,7452.8975648880005,100.0,[-0.748 -0.362 -0.047 -0.338 -0.399],440.2864,9200,317.15356,-11.224179,7.682015,1.4318037,6.2897477,99.0,1.0214864,-13.648639,,-9.750831,-27.809930613445434,7550.3413,43453.438
56.71676,0.00068040466,-14.547664,100,93,14.947873,3872452,-70.09888,412.73,116.96392,7534.709186792374,100.0,[-0.743 -0.324 -0.058 -0.328 -0.397],159.98349,9300,28.564774,-12.4171,1.5063741,0.8292072,5.4151225,99.0,1.0220116,-15.540949,,-10.907854,-40.81890438902097,372.79196,1502.0458
422.1995,0.00020447522,-9.950922,100,94,8.937897,3920430,-45.529793,479.78,887.21606,7626.057771205902,100.0,[-0.741 -0.328 -0.062 -0.31  -0.397],145.30328,9400,58.766037,-8.795597,4.070104,1.111071,9.127564,99.0,1.0841297,-10.467979,,-7.8072934,-21.248379209779056,3770.2627,9808.454
65.63249,0.0003911728,-10.648927,100,95,10.1988125,3964841,-60.785877,444.11,124.403145,7712.139611959457,100.0,[-0.719 -0.311 -0.054 -0.309 -0.335],181.91101,9500,67.82368,-10.165129,2.9040325,1.0043974,20.831287,99.0,1.0883445,-11.419682,,-8.968172,-31.67404560648133,421.4778,1045.4845
483.74936,5.7448167e-05,-12.159586,100,96,11.33699,4011739,-63.48243,468.98,1697.365,7799.31633067131,100.0,[-0.72  -0.321 -0.053 -0.294 -0.331],403.74323,9600,82.45706,-10.4974785,3.9664872,1.2496892,10.28972,99.0,1.1117821,-12.675325,,-9.58588,-21.194232920137797,4457.37,32688.082
6345.231,4.0392703e-09,-11.011264,100,97,9.051004,4060198,-46.282738,484.59,21316.451,7892.775320291519,100.0,[-0.713 -0.324 -0.033 -0.306 -0.307],346.9403,9700,361.51367,-6.6253266,9.69032,1.4732369,9.061636,99.0,1.0638427,-11.360909,,-5.436374,-14.368722678464987,71503.15,440456.66
45.0125,0.0001229078,-15.70983,100,98,13.742328,4099265,-62.337734,390.67,95.36239,7970.1430032253265,100.0,[-0.669 -0.319 -0.029 -0.325 -0.355],145.97,9800,64.83097,-13.485102,2.9017813,1.060398,4.9230433,99.0,1.064113,-16.91062,,-11.672407,-49.34623110725786,281.73077,976.64325
2391.1655,1.7671788e-06,-13.437384,100,99,13.0769615,4145947,-67.27998,466.82,13270.082,8057.560685634613,100.0,[-0.673 -0.328 -0.024 -0.31  -0.355],2776.9448,9900,402.98657,-7.0565014,9.855397,1.8525761,6.8353877,99.0,1.0606977,-13.944169,,-5.9038877,-20.826290430182034,31867.463,418646.94
0.97746,0.9993777,-10.850334,100,100,9.28377,4194820,-46.790665,488.73,0.14843358,8152.3874270915985,100.0,[-0.643 -0.327 -0.001 -0.307 -0.358],87.05792,10000,1.0006689,-11.239683,0.00016557112,0.99998677,18.731215,99.0,1.0606977,-11.239724,,-10.850293,-16.00192632313355,1.0,1.0000001
14102.418,4.656804e-07,-13.942579,100,101,11.462127,4241383,-68.558174,465.63,56845.348,8236.750278711319,100.0,[-0.643 -0.327 -0.001 -0.307 -0.358],2461.3547,10100,1005.3295,-10.486405,30.901718,2.697736,3.2550285,99.0,1.0570129,-14.382513,,-8.601464,-18.079016287849278,190778.78,1118333.4
1573.9852,8.825388e-07,-14.335278,100,102,9.048699,4290942,-60.77098,495.59,5111.0576,8345.042793035507,100.0,[-0.658 -0.34  -0.012 -0.287 -0.362],373.0787,10200,150.53333,-12.22366,4.748159,1.0890865,3.1259491,99.0,1.0528791,-14.669639,,-11.471707,-13.740555724167713,16570.158,62428.645
108154.95,1.3495801e-07,-12.052406,100,103,7.088668,4340632,-35.828564,496.9,841028.5,8452.522018432617,100.0,[-0.659 -0.326 -0.032 -0.287 -0.366],6480.957,10300,400.0992,-4.045615,6.4851947,0.7449928,11.227393,99.0,1.0369552,-12.309657,,-1.6743104,-10.571721182948442,1484186.5,26276526.0
70.23003,6.474569e-05,-14.521899,100,104,11.557696,4382344,-47.660126,417.12,233.51488,8545.943191289902,100.0,[-0.617 -0.337 -0.034 -0.317 -0.382],107.750336,10400,19.959724,-13.311703,1.0502754,0.6546357,8.29132,99.0,1.0361623,-15.456831,,-11.962304,-38.42084049782866,510.06378,3699.8242
19.486963,0.00012560764,-11.401831,100,105,13.053365,4428580,-64.64422,462.36,34.300457,8646.158550024033,100.0,[-0.617 -0.336 -0.017 -0.317 -0.383],154.82785,10500,125.08963,-10.546787,4.2554746,1.0981399,19.943624,99.0,1.012081,-11.866325,,-9.974771,-19.088334100266565,98.08017,445.26263
3.6784143,0.003215816,-13.573086,100,106,11.017813,4473403,-65.5677,448.23,3.1571534,8747.073999404907,100.0,[-0.648 -0.311 -0.018 -0.308 -0.407],103.52885,10600,14.338194,-13.399834,1.1367275,0.9461873,5.8168473,99.0,1.0118471,-14.204067,,-12.687513,-25.930076088745526,10.1967325,17.617872
926.1862,1.8001617e-09,-11.570911,100,107,10.93742,4521867,-62.411034,484.64,2870.8972,8848.573601722717,100.0,[-0.651 -0.318 -0.013 -0.301 -0.407],239.6034,10700,25.735077,-10.211662,1.9047362,0.86507076,11.631584,99.0,0.9873451,-11.748293,,-9.8270235,-7.2894802584639224,8662.414,58823.008
2.040217,0.025056466,-12.065727,100,108,9.911887,4569496,-63.0026,476.29,1.0702358,8968.797461271286,100.0,[-0.663 -0.357 -0.004 -0.337 -0.432],77.76964,10800,7.3720665,-12.21382,0.71155286,0.9085559,6.793148,99.0,0.9869685,-12.4782715,,-11.777149,-16.953462938896607,4.130327,6.3098497
941.0623,5.945117e-07,-10.808281,100,109,9.57311,4618708,-35.503777,492.12,8993.77,9092.035163640976,100.0,[-0.663 -0.36  -0.01  -0.332 -0.432],160.8566,10900,383.2882,-9.364667,8.781919,1.3828431,9.845906,99.0,0.97329915,-11.110034,,-8.854836,-12.400497424758662,13579.36,572915.44
31704.719,9.189339e-08,-11.330278,100,110,8.854764,4666366,-43.349606,476.58,190487.42,9209.654706001282,100.0,[-0.634 -0.39   0.004 -0.356 -0.446],4118.154,11000,261.1616,-6.644414,5.3156743,1.0740564,9.660903,99.0,0.9671512,-11.855991,,-3.931897,-21.604087552006025,482667.6,6284009.0
4.2765093,0.010511875,-13.965754,100,111,11.807491,4710204,-49.913094,438.38,5.267186,9321.938638687134,100.0,[-0.635 -0.396  0.027 -0.365 -0.452],85.89645,11100,16.931519,-13.221889,1.1085914,0.8923272,9.500884,99.0,0.97692734,-14.810096,,-12.281195,-34.69816274493207,14.875052,67.23364
213.2978,4.5598186e-05,-11.911526,100,112,9.278088,4756231,-46.37972,460.27,749.02814,9438.431483983994,100.0,[-0.648 -0.375  0.022 -0.348 -0.442],102.05698,11200,30.109348,-9.991264,1.1254818,0.6626325,6.649879,99.0,0.9809565,-12.493187,,-9.085568,-23.90325930966464,1881.0721,16851.418
7.1720624,0.0050099157,-11.567277,100,113,7.727922,4804462,-32.70047,482.31,9.174318,9560.614309072495,100.0,[-0.646 -0.371  0.005 -0.338 -0.438],56.209457,11300,18.243038,-11.220498,0.897645,0.75095,7.952499,99.0,0.98144525,-12.0192375,,-10.701379,-18.57318629804626,28.882122,77.91139
19.635233,0.00020259859,-11.322267,100,114,7.5364394,4852451,-41.017357,479.89,35.112404,9676.27789068222,100.0,[-0.649 -0.368 -0.008 -0.334 -0.437],86.06798,11400,34.321644,-11.241665,1.9497318,0.99902093,2.4034193,99.0,0.9829122,-11.751437,,-10.712126,-17.63670677089541,105.8454,331.45422
0.96834,1.0,-11.589916,100,115,10.030674,4900868,-64.034355,484.17,0.17509803,9797.794565916061,100.0,[-0.65  -0.365  0.006 -0.338 -0.436],101.63073,11500,1.0,-11.939243,,1.0,6.8772497,99.0,0.9829122,-11.939243,,-11.589915,-14.355568388736279,1.0,1.0
63.4479,0.00017626176,-11.2929735,100,116,8.338829,4948712,-45.864975,478.44,112.55126,9920.173620223999,100.0,[-0.65  -0.365  0.006 -0.338 -0.436],107.64984,11600,128.09795,-10.354905,3.8537402,1.2216649,9.440243,99.0,0.95377856,-11.668784,,-9.825679,-15.443879888772027,387.04507,1204.4819
74.162895,3.6846082e-05,-13.306384,100,117,10.859507,4995858,-52.170803,471.46,193.51552,10060.276558160782,100.0,[-0.679 -0.346  0.011 -0.336 -0.465],94.32886,11700,33.950703,-12.626515,2.2551384,0.9533739,22.213768,99.0,0.9588279,-13.752221,,-12.000676,-18.32157247259766,515.9319,3020.3018
1560.5287,2.8657607e-07,-10.222751,100,118,8.724399,5043177,-44.691345,473.19,5532.363,10207.349309206009,100.0,[-0.666 -0.355 -0.002 -0.341 -0.46 ],778.6407,11800,176.64278,-7.661812,5.923599,1.2474277,7.345775,99.0,0.9112651,-10.728431,,-6.519539,-20.780896788664016,17064.53,129168.65
1477.1958,2.827358e-06,-11.617504,100,119,9.061143,5092139,-56.151176,489.62,4814.06,10360.706360816956,100.0,[-0.628 -0.38   0.004 -0.344 -0.508],601.8801,11900,153.8328,-10.15714,4.705097,1.0293835,10.309855,99.0,0.91471475,-11.892202,,-9.480039,-11.288731597752133,15209.11,96153.34
25.705772,0.0003537907,-15.781488,100,120,15.129422,5130304,-68.50581,381.65,54.12413,10480.480048418045,100.0,[-0.615 -0.369 -0.004 -0.355 -0.504],131.43512,12000,14.062931,-12.973274,0.94612736,0.6451044,9.019353,99.0,0.9052299,-16.863209,,-11.515244,-44.45315804849595,153.34923,520.0212
129.4401,0.00030073198,-10.658369,100,121,8.918398,5179502,-57.508106,491.98,245.60445,10634.441573619843,100.0,[-0.633 -0.379 -0.008 -0.346 -0.514],110.49037,12100,51.563995,-9.801938,2.180424,0.8375361,10.376081,99.0,0.9227112,-10.942592,,-9.352875,-11.680090246443473,917.9966,2481.3438
17.336592,0.00028473846,-13.352505,100,122,12.969297,5223979,-63.13112,444.77,28.814236,10770.2100212574,100.0,[-0.662 -0.369 -0.01  -0.356 -0.496],91.415245,12200,79.718445,-12.099029,3.8455112,1.1712627,13.92596,99.0,0.9225346,-14.057077,,-11.190552,-28.954312136276208,81.26676,323.1431
269.7197,1.5192779e-05,-11.017936,100,123,7.8993936,5272848,-35.237793,488.69,870.24646,10921.75510430336,100.0,[-0.673 -0.37  -0.003 -0.347 -0.496],93.61901,12300,17.690584,-10.314572,1.1579592,0.6031682,12.713142,99.0,0.9258143,-11.377566,,-9.68207,-14.778948872028343,2277.846,17739.25
1481.46,8.8336907e-07,-12.687146,100,124,11.684949,5315501,-59.831055,426.53,7439.372,11052.867337703705,100.0,[-0.659 -0.368 -0.013 -0.356 -0.493],1041.9459,12400,856.6854,-10.081274,19.049969,1.7512081,7.5355515,99.0,0.92191774,-13.630777,,-7.8533397,-38.778384484382016,18661.006,185966.48
329.7199,3.681965e-06,-11.343502,100,125,7.6449304,5364098,-29.24093,485.97,768.57166,11202.279494047165,100.0,[-0.667 -0.37  -0.026 -0.338 -0.497],92.35248,12500,39.649414,-10.768698,1.537182,0.72907,11.012249,99.0,0.920421,-11.8757925,,-9.768145,-21.874447980695614,2553.1907,10841.977
18121.092,9.950876e-08,-17.01514,100,126,16.620268,5400327,-71.28098,362.29,200299.25,11313.197485923767,100.0,[-0.665 -0.361 -0.032 -0.352 -0.498],16594.08,12600,10492.842,-7.520775,169.32288,7.954418,9.389977,99.0,0.91406476,-18.462141,,0.2526421,-59.46423155483242,246274.86,7268232.0
16.160437,0.00023028738,-11.612112,100,127,11.535015,5446806,-64.697624,464.79,24.323195,11458.178226947784,100.0,[-0.672 -0.357 -0.012 -0.345 -0.505],111.16779,12700,138.87048,-10.022057,6.3447485,1.687824,10.212444,99.0,0.88832766,-12.226376,,-9.2554455,-25.24310188872377,76.20446,295.49814
319.57507,5.418733e-06,-12.050806,100,128,10.223679,5494183,-47.587105,473.77,1025.0994,11604.953862428665,100.0,[-0.69  -0.348 -0.005 -0.341 -0.531],173.77077,12800,80.03458,-10.536895,2.4125962,0.8494342,12.079394,99.0,0.88979244,-12.498412,,-9.7605505,-18.394402690319165,2737.5137,21196.59
3.4217,0.011067396,-13.088375,100,129,11.998176,5537597,-66.142715,434.14,3.036599,11735.519336223602,100.0,[-0.689 -0.347 -0.02  -0.346 -0.529],76.30236,12900,24.773941,-12.517212,1.5638099,1.063779,3.2720382,99.0,0.88964623,-13.931015,,-11.565478,-34.628146712835175,9.37944,20.525368
468.48575,1.2004868e-05,-11.715558,100,130,10.469896,5585521,-67.619156,479.24,1821.3577,11879.201196193695,100.0,[-0.692 -0.353 -0.016 -0.34  -0.529],196.8527,13000,53.17972,-9.744714,1.406663,0.7352826,10.174999,99.0,0.90477633,-12.226915,,-8.792153,-21.014134866480248,3988.0618,46885.0
21.274654,0.0007645889,-11.243817,100,131,9.1571455,5630734,-39.37043,452.13,35.385918,12025.102836370468,100.0,[-0.676 -0.377 -0.01  -0.367 -0.514],66.273544,13100,11.326822,-10.3848915,0.862412,0.65006673,10.904078,99.0,0.89729357,-11.878685,,-9.57848,-26.08979837822036,106.30456,333.28662
10.814427,0.0015250556,-12.432295,100,132,10.593776,5675558,-58.235416,448.24,19.762167,12159.880712747574,100.0,[-0.693 -0.36  -0.003 -0.361 -0.522],72.88993,13200,60.108448,-12.011466,2.6269228,1.1421156,9.940662,99.0,0.8995559,-13.22356,,-11.061074,-32.516921133926424,55.366547,209.12979
2811.482,1.677853e-06,-10.3966255,100,133,7.282003,5723667,-33.309574,481.09,11946.631,12309.760961532593,100.0,[-0.699 -0.351 -0.013 -0.346 -0.519],180.13739,13300,324.09644,-8.524359,10.745073,1.2776248,7.5672865,99.0,0.8873872,-10.908993,,-7.007553,-21.05564522559903,29009.6,426443.38
15.434975,0.00013510734,-16.128635,100,134,14.032961,5759079,-67.54765,354.12,32.976185,12418.157923698425,100.0,[-0.691 -0.356 -0.021 -0.367 -0.531],99.984406,13400,134.55971,-13.809571,3.6327813,0.9070504,11.2764635,99.0,0.88329214,-17.730507,,-11.62477,-65.82870860834367,85.67344,405.51987
24.36652,0.00018481236,-9.644339,100,135,8.974505,5806398,-50.608837,473.19,37.160324,12566.068157672882,100.0,[-0.703 -0.358 -0.018 -0.355 -0.536],112.14336,13500,13.815071,-8.508302,1.2891759,0.7458815,11.64124,99.0,0.8788714,-10.121713,,-7.8750114,-19.617634888920907,128.42639,310.17773
19.128675,0.00043945646,-13.813895,100,136,12.568077,5846061,-61.062626,396.63,34.378605,12692.957223415375,100.0,[-0.685 -0.347 -0.026 -0.354 -0.54 ],62.204437,13600,50.47071,-11.390764,2.0643573,0.846352,10.879673,99.0,0.8784272,-14.971929,,-9.82967,-47.58923289387398,102.30546,323.7108
3.4120238,0.007621243,-14.5709505,100,137,11.773269,5890651,-59.150208,445.9,2.8622055,12830.586535215378,100.0,[-0.687 -0.354 -0.026 -0.343 -0.54 ],75.11016,13700,25.003328,-13.682394,1.5891019,0.97033703,9.327782,99.0,0.8788614,-15.345722,,-12.811843,-31.8391355568064,9.1730795,17.246628
900.9903,5.5066016e-06,-11.124423,100,138,9.287847,5939833,-39.328114,491.82,2979.8054,12978.46732211113,100.0,[-0.688 -0.358 -0.022 -0.335 -0.54 ],169.31215,13800,45.71511,-8.973431,1.9356937,0.7392683,27.671284,99.0,0.87406904,-11.489645,,-8.137469,-15.008802808922903,7498.792,51596.086
120.04466,3.9412105e-05,-12.539953,100,139,8.629129,5982913,-38.928795,430.8,417.44888,13112.75277519226,100.0,[-0.679 -0.358 -0.03  -0.352 -0.545],107.16136,13900,18.292198,-11.376213,1.1316572,0.67661977,6.47567,99.0,0.84614414,-13.486623,,-9.937158,-38.90325628478702,972.7131,6828.676
13.560747,0.0008798552,-12.201673,100,140,9.978417,6028384,-44.058144,454.71,21.581995,13258.518804073334,100.0,[-0.671 -0.35  -0.015 -0.347 -0.573],102.309616,14000,75.290924,-11.819482,2.915934,1.1443216,13.620153,99.0,0.8444165,-12.900147,,-10.939263,-28.703716846579123,63.00528,197.88516
311.15576,2.8127733e-06,-11.271693,100,141,8.021829,6076917,-34.550938,485.33,984.92236,13401.95479464531,100.0,[-0.672 -0.357 -0.006 -0.342 -0.575],147.82765,14100,44.534256,-9.987542,2.2675395,0.88381374,7.483033,99.0,0.8435983,-11.709289,,-9.257479,-17.98288916427625,2673.7905,16708.852
51.3462,0.0008641647,-12.886191,100,142,9.515378,6122224,-47.30184,453.07,136.94821,13537.04401063919,100.0,[-0.668 -0.355 -0.021 -0.345 -0.575],94.98366,14200,202.66782,-12.461593,6.583471,1.3207484,5.395197,99.0,0.846336,-13.7110405,,-11.290214,-33.897050647651604,335.3585,2395.8726
2.2296233,0.018665481,-13.138505,100,143,8.333369,6171110,-39.46476,488.86,1.3024869,13685.318624258041,100.0,[-0.67  -0.354 -0.009 -0.338 -0.573],61.524715,14300,10.30118,-13.033655,0.9872692,1.0205456,3.7063334,99.0,0.86540765,-13.620261,,-12.523732,-19.797759749307104,4.856177,9.821378
87229.01,1.2233712e-08,-12.0107765,100,144,8.036666,6219440,-39.109074,483.3,452911.47,13830.562593221664,100.0,[-0.682 -0.354 -0.015 -0.337 -0.554],6713.433,14400,1229.0907,-5.0336475,19.376041,1.6508759,3.0789657,99.0,0.83041906,-12.470184,,-1.3171813,-18.879242562350992,1277953.4,11878485.0
1336.1852,5.0260184e-07,-13.114165,100,145,6.911998,6268980,-30.299902,495.4,3154.7722,13982.970312595367,100.0,[-0.686 -0.313 -0.015 -0.297 -0.589],177.7768,14500,785.65985,-11.062369,17.722275,1.4393862,5.432892,99.0,0.83350736,-13.595702,,-9.914472,-19.788707667158334,12959.699,49433.42
1.98339,0.012014634,-10.269151,100,146,8.870266,6317279,-45.416298,482.99,0.97598654,14133.03135061264,100.0,[-0.684 -0.307 -0.013 -0.314 -0.585],85.070724,14600,8.180377,-10.378499,0.85511273,0.9938283,13.049338,99.0,0.8269551,-10.659078,,-9.965345,-16.02401669374219,3.9246008,6.0608993
1.9823455,0.022207614,-12.460628,100,147,10.138476,6364671,-60.265278,473.92,0.970731,14277.136137247086,100.0,[-0.686 -0.313 -0.007 -0.319 -0.592],71.65184,14700,16.845966,-12.465338,1.2009382,1.1256192,8.696891,99.0,0.8268083,-13.102215,,-11.784332,-26.365925994692233,3.8306735,5.1774197
1.9113487,0.03365422,-12.023664,100,148,7.3745604,6413516,-39.94146,488.45,0.8366067,14421.545564174652,100.0,[-0.686 -0.317 -0.008 -0.314 -0.592],43.92266,14800,9.280976,-12.12616,1.0270249,1.1044692,4.7391562,99.0,0.82632005,-12.459773,,-11.667655,-17.921812438779707,3.5724692,4.881575
732.8308,4.0391838e-06,-10.053711,100,149,8.1879835,6463150,-42.45203,496.34,2260.3083,14564.316672801971,100.0,[-0.686 -0.319 -0.013 -0.309 -0.593],192.23048,14900,64.07329,-8.902667,2.5195305,0.9200166,10.610061,99.0,0.8242089,-10.486864,,-8.094399,-17.800406866625323,7448.5063,33741.863
550.33997,5.923783e-06,-11.390997,100,150,8.757654,6512710,-61.274326,495.6,1645.0708,14712.264447927475,100.0,[-0.686 -0.32   0.003 -0.312 -0.595],120.7858,15000,28.26467,-10.809197,1.694392,0.7846878,8.9567995,99.0,0.8190063,-11.766225,,-10.136938,-15.419932988802527,5311.9507,38004.57
4522.0645,1.9104698e-06,-12.048999,100,151,8.787022,6560750,-55.134476,480.4,17993.182,14881.384212732315,100.0,[-0.688 -0.315  0.018 -0.32  -0.6  ],544.73096,15100,119.172714,-8.981944,4.0212407,0.885215,11.951272,99.0,0.8160772,-12.583646,,-7.3734283,-21.971222941411547,49892.477,424134.38
74.267914,3.874628e-05,-12.521738,100,152,11.581393,6604986,-50.26657,442.36,144.63153,15037.432344913483,100.0,[-0.685 -0.308  0.002 -0.323 -0.603],103.59537,15200,50.604275,-11.314924,2.7552147,0.9478187,11.823496,99.0,0.81572485,-13.192521,,-10.258368,-27.56568754659841,471.2853,1648.455
1.0533407,0.27479574,-11.896515,100,153,6.9036574,6654477,-39.091984,494.91,0.11459429,15203.861223697662,100.0,[-0.687 -0.315  0.006 -0.312 -0.603],51.098267,15300,2.9527802,-12.208014,0.2938539,0.9836386,7.925977,99.0,0.81557906,-12.284444,,-11.818082,-15.941883172583351,1.1329815,1.1759415
1.2596695,0.13838264,-11.840074,100,154,6.654736,6703240,-31.76758,487.63,0.28394657,15371.66630077362,100.0,[-0.687 -0.315  0.005 -0.313 -0.603],46.772724,15400,5.0690236,-12.135156,0.48276487,1.0312084,3.7766774,99.0,0.81543905,-12.229006,,-11.737871,-15.983153188400893,1.666353,1.847725
325.90347,2.802919e-06,-12.619546,100,155,9.2489195,6751847,-46.034256,486.07,942.21594,15534.75749707222,100.0,[-0.688 -0.316  0.003 -0.309 -0.603],179.7308,15500,255.38928,-11.377427,7.5752935,1.1282476,9.469784,99.0,0.80810237,-13.0785,,-10.570286,-18.860659212145034,2669.8467,19696.928
54.786106,0.00010481268,-11.027801,100,156,7.376967,6801015,-34.449306,491.68,121.91197,15707.787190198898,100.0,[-0.662 -0.324 -0.007 -0.312 -0.611],83.59457,15600,93.401474,-10.545281,3.060562,1.0371597,8.385007,99.0,0.8061548,-11.422232,,-10.016039,-16.209145849794794,359.48703,1454.5532
906.1923,1.2599046e-06,-11.563593,100,157,8.365138,6849451,-32.265156,484.36,2585.1191,15874.031152963638,100.0,[-0.664 -0.322  0.005 -0.317 -0.613],124.62154,15700,40.831497,-9.968992,1.8144698,0.7332421,9.571842,99.0,0.8015607,-12.121238,,-8.65914,-22.916360333773984,7898.732,37607.215
133.81879,1.0890892e-05,-13.001013,100,158,13.020046,6892580,-64.51454,431.29,312.71475,16023.822973012924,100.0,[-6.646e-01 -3.244e-01  3.227e-04 -3.366e-01 -6.174e-01],81.38353,15800,344.70224,-10.720409,6.8248854,1.2556305,14.879394,99.0,0.8037584,-13.8419285,,-9.359019,-34.55725229132573,1023.8948,4194.298
3144.5146,1.22035035e-05,-11.371354,100,159,8.390378,6941347,-36.02479,487.67,12515.151,16192.434209823608,100.0,[-0.666 -0.333 -0.007 -0.326 -0.615],530.7371,15900,114.772224,-8.956207,3.3119645,0.8537461,7.3673744,99.0,0.8031736,-11.855747,,-7.5502005,-19.90599442990954,33318.176,343803.2
9.8498,0.006027149,-13.90762,100,160,12.361612,6983100,-66.81221,417.53,13.718414,16343.394850969315,100.0,[-0.668 -0.329 -0.019 -0.338 -0.616],83.607895,16000,23.972305,-12.796034,1.4032896,0.91153187,4.408664,99.0,0.8008305,-14.92342,,-11.536063,-41.7441209888568,42.748657,95.159
215388.12,1.3361703e-09,-11.26641,100,161,6.970411,7031953,-32.582302,488.53,1475406.1,16509.49357366562,100.0,[-0.668 -0.338 -0.02  -0.33  -0.618],14005.411,16100,277.12186,-2.46943,7.687247,1.0094806,2.925314,99.0,0.7973635,-11.652859,,1.4181738,-15.881051575274704,3275855.0,37823476.0
38.49916,0.0003890019,-11.704243,100,162,9.325633,7079061,-50.118168,471.08,86.02484,16674.6469643116,100.0,[-0.656 -0.337 -0.038 -0.319 -0.622],67.44151,16200,22.856743,-11.196339,1.2302818,0.706362,13.331742,99.0,0.79691577,-12.30661,,-10.423453,-24.754210753768646,244.55055,1012.6885
4545620.0,1.6690044e-09,-14.460557,100,163,10.797945,7125815,-61.584427,467.54,33630470.0,16838.47901058197,100.0,[-0.654 -0.328 -0.026 -0.318 -0.622],779786.8,16300,22361.77,48.13908,351.89307,15.722305,15.2364025,99.0,0.78535694,-15.057268,,72.710304,-24.52178105266304,91613560.0,1625978100.0
28828.168,7.40754e-08,-12.661056,100,164,5.7205033,7175815,-28.7142,500.0,115133.63,17013.21719098091,1.0,[-0.667 -0.308 -0.027 -0.282 -0.634],2480.9749,16400,349.6585,-9.783127,10.446724,1.4731394,1.7842187,,0.7928073,-13.172234,1.0001123,-7.039815,-21.006757681766018,374398.1,2123355.5
513.6552,5.094241e-06,-12.432256,100,165,10.050499,7223192,-51.2911,473.77,1805.7566,17178.03849387169,100.0,[-0.646 -0.312 -0.023 -0.305 -0.626],209.76758,16500,76.57657,-10.644145,2.1005437,0.75374234,4.6475534,99.0,0.7882507,-12.9855,,-9.644814,-22.735475037876686,4930.2285,27667.322
1.0549401,0.3653193,-13.456488,100,166,9.445576,7272766,-63.728355,495.74,0.10639005,17351.104773521423,100.0,[-0.625 -0.317 -0.01  -0.298 -0.631],75.84844,16600,2.6403313,-13.7934675,0.26419586,1.0023819,11.940256,99.0,0.7882479,-13.83444,,-13.413632,-15.531888356199026,1.131513,1.1877129
