MaxIW,EmpiricalD2,MeanIW,MaxD2w0t,InitialReturnStd,EpRewMean,EpisodesSoFar,StdD2w0t,MeanEntropy,EpThisIter,Iteration,TimestepsSoFar,Weights,MinIW,InitialReturnMin,InitialReturnMax,Bound,EntropyCoefficient,ReturnMeanIW,MeanD2w0t,ReturnStepMax,MinD2w0t,ReturnStepMaxmin,EpLenMean,StdIW,InitialBound,InitialReturnMean,J_sample_variance,TimeElapsed
2.7618523,1.1038857,1.0542654,1.2170683,7.1436663,-181.14281238006205,8000,0.4184916,1.7383165,100,80,581843,[ 0.433 -1.189  0.11  -0.151  0.323],0.50759935,-10.378883,18.565125,8.222353,10.0,91.93263,0.21118793,100.0,,96.24651,101.59,0.30358943,6.301731,-4.4250487e-06,326.09363,1067.529112815857
1.7930636,1.084788,1.0557894,1.1653435,6.3966985,-183.34877340642157,8100,0.41363707,1.7349744,100,81,592133,[ 0.424 -1.204  0.104 -0.146  0.319],0.45953023,-9.803886,17.290596,6.7627754,10.0,90.08906,0.21047916,100.0,,96.392944,102.9,0.24907643,4.8692493,1.4801026e-05,156.05511,1084.684638261795
1.7776777,1.0548072,1.0361867,1.2990613,6.7255898,-185.21781023256764,8200,0.4205148,1.7297742,100,82,602587,[ 0.452 -1.218  0.108 -0.151  0.316],0.43912697,-9.615952,18.292557,5.670332,10.0,89.31618,0.2160325,100.0,,96.370125,104.54,0.20373763,4.097576,-3.6621093e-06,237.06169,1102.8484268188477
6.0412893,1.2115086,1.107526,1.9207548,8.318609,-184.67653487487493,8300,0.46426418,1.7336367,100,83,613080,[ 0.465 -1.21   0.101 -0.157  0.311],0.390935,-10.387169,31.360027,6.2653217,10.0,93.16966,0.23658872,100.0,,95.90079,104.93,0.6560675,3.1140423,-5.760193e-06,1935.2251,1120.1668088436127
6.4043903,1.2864347,1.1608287,1.8517784,7.584212,-188.07998502817173,8400,0.4710917,1.7559961,100,84,624155,[ 0.457 -1.202  0.106 -0.179  0.314],0.20992216,-11.15741,18.005241,0.6305256,10.0,87.302574,0.2498464,100.0,,96.38933,110.75,0.7612811,-2.2412624,-5.1879883e-06,1174.6461,1138.751398563385
1.6891973,1.0290564,1.0203456,1.0911167,7.3685193,-180.7158478794737,8500,0.4106636,1.7551643,100,85,634364,[ 0.445 -1.226  0.1   -0.184  0.337],0.5592426,-11.556313,22.733543,6.511627,10.0,89.04158,0.20798683,100.0,,96.21391,102.09,0.16532116,5.821451,-1.8310546e-06,173.94405,1155.896990776062
2.6548676,1.1219833,1.0685531,1.2025673,7.5329204,-183.92507132943953,8600,0.42775646,1.7501738,100,86,645242,[ 0.444 -1.233  0.106 -0.191  0.336],0.45456576,-12.528557,30.317543,1.3183117,10.0,84.56969,0.22539571,100.0,,96.425865,108.78,0.35206172,-0.7705231,-2.4795531e-06,301.5379,1173.8504123687744
5.7492933,1.2384751,1.1084038,2.0038884,7.0390162,-182.15231672298665,8700,0.43672773,1.7370642,100,87,655472,[ 0.416 -1.226  0.103 -0.197  0.331],0.33985823,-10.254959,20.434937,8.56249,10.0,93.85241,0.22038242,100.0,,96.21431,102.3,0.56013954,5.5258694,1.3809204e-05,712.4769,1191.0385258197784
3.1943016,1.1443595,1.067776,1.2553432,8.577398,-195.8076582940748,8800,0.4565234,1.7467812,100,88,668009,[ 0.38  -1.239  0.104 -0.201  0.318],0.4383647,-13.042084,23.29506,-11.970093,10.0,72.02317,0.2637478,100.0,,96.62156,125.37,0.42273638,-13.585512,2.670288e-06,441.36453,1210.9049894809723
2.16343,1.090029,1.030769,1.1495982,7.5792913,-200.96962523351445,8900,0.4476419,1.7492794,100,89,680956,[ 0.361 -1.232  0.096 -0.201  0.328],0.54227275,-11.590866,21.657211,-14.493572,10.0,68.52936,0.26448864,100.0,,96.58778,129.47,0.27601507,-15.502365,6.866455e-06,163.67473,1231.383155822754
2.0349095,1.0300747,1.0136504,1.1465745,8.723917,-199.40549365388637,9000,0.45019978,1.7499568,100,90,694305,[ 0.339 -1.229  0.092 -0.2    0.33 ],0.72224665,-14.822189,20.503647,-18.132778,10.0,64.66725,0.27164492,100.0,,96.73693,133.49,0.17829877,-18.644764,2.670288e-06,157.42175,1251.905003786087
13.19508,1.2704015,1.1459278,2.364691,7.3402205,-197.32025892082663,9100,0.5060406,1.7519097,100,91,706950,[ 0.329 -1.219  0.091 -0.205  0.331],0.24173218,-13.055153,26.109089,-10.507065,10.0,76.25323,0.29036817,100.0,,96.64364,126.45,1.1145864,-13.25436,8.2015995e-06,1342.216,1272.2272291183472
7.1501417,1.2096679,1.0570903,1.5749875,9.106207,-201.85617179440993,9200,0.4804651,1.7525095,100,92,721027,[ 0.325 -1.203  0.085 -0.224  0.333],0.37694135,-15.7072525,24.868607,-21.353891,10.0,62.69669,0.2998923,100.0,,96.80707,140.77,0.590262,-22.832645,-7.2479247e-07,388.4839,1294.682495355606
2.0358891,1.0606644,1.0530895,1.1327834,9.848554,-205.2223183689415,9300,0.46515483,1.75644,100,93,735300,[ 0.295 -1.197  0.082 -0.23   0.334],0.49856618,-15.289902,20.031921,-21.867516,10.0,61.24076,0.2938808,100.0,,96.19554,142.73,0.2586595,-23.25088,7.93457e-06,194.02931,1316.3695340156555
3.1396217,1.0976002,1.0588024,1.4394021,8.833268,-193.16166857392503,9400,0.45464465,1.7576731,100,94,747992,[ 0.296 -1.172  0.083 -0.232  0.338],0.5752948,-14.62336,20.719746,-13.667471,10.0,69.83161,0.26478413,100.0,,96.49034,126.92,0.31874433,-15.234207,4.6920777e-06,317.3246,1337.2156414985657
2.514208,1.0296806,1.0148423,1.077609,9.463615,-200.41435924036992,9500,0.4578957,1.7544534,100,95,762132,[ 0.272 -1.162  0.084 -0.239  0.339],0.6386372,-16.387787,21.310394,-23.44575,10.0,59.30116,0.28747827,100.0,,96.66327,141.4,0.19611599,-23.820044,7.6293944e-08,178.63171,1359.4193887710571
1.9037473,1.0322374,1.0238522,1.2134392,10.539629,-198.20495654509457,9600,0.4631411,1.7526383,100,96,776723,[ 0.271 -1.163  0.08  -0.244  0.335],0.61782634,-17.928413,28.377506,-28.154411,10.0,54.47467,0.29711998,100.0,,96.805786,145.91,0.15617216,-28.48424,8.964538e-06,134.0214,1382.9800448417664
2.4330893,1.0796525,1.0469458,1.5367364,9.873227,-202.24421329987658,9700,0.4872947,1.757084,100,97,791888,[ 0.289 -1.175  0.078 -0.248  0.334],0.36018568,-18.766663,20.4599,-27.543413,10.0,56.02759,0.32061896,100.0,,96.82927,151.65,0.2779026,-28.966057,3.0899048e-06,263.9041,1406.5934898853302
3.5684414,1.1814315,1.0700883,1.4836495,10.590496,-202.60213887884711,9800,0.5001184,1.7688438,100,98,806914,[ 0.297 -1.158  0.07  -0.248  0.338],0.45263854,-19.136604,40.901043,-25.810905,10.0,58.56864,0.32665962,100.0,,96.642654,150.26,0.45379168,-28.170656,-3.5476685e-06,610.07574,1430.5306286811829
3.0215638,1.1334183,1.0409511,1.2250446,10.513766,-208.06073686027833,9900,0.4813944,1.77162,100,99,822837,[ 0.28  -1.145  0.062 -0.252  0.35 ],0.4950091,-19.771637,24.479755,-30.63054,10.0,52.328926,0.32872996,100.0,,96.779,159.23,0.29985285,-31.745533,5.1879883e-06,203.4956,1456.135502576828
1.4856074,1.0153137,1.0189278,1.1010474,9.921804,-200.80225779512787,10000,0.4611356,1.7697121,100,100,837729,[ 0.259 -1.153  0.059 -0.252  0.353],0.72875285,-18.527924,21.549862,-44.54292,,55.50246,0.30030885,100.0,,96.86203,148.92,0.10539995,-45.087383,7.019043e-06,126.38302,1479.1910557746887
2.1394763,1.046365,1.0529864,1.2312013,10.1427765,-219.33194874678978,10100,0.48987764,1.7707981,100,101,855689,[ 0.247 -1.138  0.06  -0.25   0.351],0.7323002,-18.247322,25.190487,-56.76325,,43.430264,0.36660245,100.0,,96.897766,179.6,0.19210814,-57.915966,3.929138e-06,142.20206,1507.6534011363983
4.6691766,1.1488047,1.0443447,1.3612046,9.722794,-219.46793946451268,10200,0.5124076,1.7759403,100,102,874312,[ 0.227 -1.117  0.06  -0.247  0.352],0.34656203,-18.483368,24.65281,-58.035866,,43.08127,0.3940049,100.0,,97.02203,186.23,0.4229982,-59.35723,3.6621093e-06,230.26642,1536.99187374115
2.5801969,1.1174463,1.0350897,1.2614496,10.870545,-226.76291443809015,10300,0.51634157,1.7715273,100,103,894054,[ 0.213 -1.121  0.055 -0.254  0.357],0.48825195,-22.631622,22.674725,-60.231113,,40.69357,0.41644374,100.0,,96.85296,197.42,0.32062554,-61.36272,-4.272461e-06,238.21297,1567.318139076233
3.73037,1.1259587,1.0509557,1.2414303,10.808885,-241.63575523292445,10400,0.5184163,1.7794768,100,104,916223,[ 0.204 -1.115  0.047 -0.257  0.353],0.5167801,-21.174057,22.443558,-66.20441,,34.401794,0.4620931,100.0,,97.20699,221.69,0.39533773,-67.153336,5.1116945e-06,171.12488,1600.7103073596954
1.7575642,1.0529901,0.9973889,1.1084657,11.81653,-229.44110261494933,10500,0.50499445,1.7779286,100,105,936949,[ 0.187 -1.12   0.044 -0.259  0.361],0.56591266,-23.905853,23.02763,-63.756016,,36.527973,0.42476788,100.0,,97.12921,207.26,0.18039444,-64.21086,1.9836425e-06,191.39333,1632.1579849720001
2.4841852,1.064686,1.0106735,1.1414559,9.583335,-239.4680808193633,10600,0.51325434,1.7811046,100,106,959933,[ 0.179 -1.119  0.042 -0.264  0.359],0.6028091,-23.053596,22.240597,-69.67537,,30.671574,0.473167,100.0,,97.36643,229.84,0.23824365,-70.24652,3.2806397e-06,147.64781,1666.8935601711273
2.5936062,1.1173342,1.0048788,1.2812923,11.289766,-236.97110124945553,10700,0.52009577,1.783374,100,107,982760,[ 0.172 -1.118  0.037 -0.267  0.362],0.45662397,-25.77658,21.836563,-67.488235,,33.082348,0.4760229,100.0,,97.1763,228.27,0.27613774,-68.40708,3.0517577e-07,192.40707,1701.8039484024048
2.8957598,1.1002355,1.0187513,1.2394502,10.150786,-242.8461262219446,10800,0.5156825,1.7785772,100,108,1006568,[ 0.158 -1.117  0.032 -0.269  0.365],0.50509775,-22.831543,25.72472,-70.55241,,29.771591,0.491156,100.0,,97.16722,238.08,0.26362464,-71.31444,7.6293946e-07,135.6957,1737.0414669513702
2.9850621,1.0932094,1.0042416,1.284713,10.701511,-262.2183521948856,10900,0.5098639,1.7800074,100,109,1034782,[ 0.141 -1.117  0.03  -0.269  0.359],0.55826914,-23.966019,27.810238,-78.826744,,21.354116,0.57962006,100.0,,97.4881,282.14,0.23912959,-79.34513,8.773804e-07,133.8547,1778.8682618141174
2.364658,1.1453556,1.0468353,1.364003,10.117967,-264.1179868162515,11000,0.5184515,1.7752447,100,110,1064510,[ 0.125 -1.117  0.028 -0.271  0.361],0.35738587,-21.447647,23.30674,-79.17916,,21.310541,0.6260286,100.0,,97.42087,297.28,0.27315345,-80.01868,3.7384034e-06,127.24935,1823.2570374011993
4.5947776,1.1282363,0.9921858,1.4549854,10.606319,-262.1177900085681,11100,0.51422596,1.7759676,100,111,1094666,[ 0.11  -1.119  0.024 -0.275  0.356],0.49721104,-24.775406,25.40995,-82.47449,,17.935194,0.63213605,100.0,,97.63564,301.56,0.29869297,-83.31969,3.5476685e-06,156.00314,1867.9518432617188
1.889093,1.0529553,0.9966336,1.1531113,10.589077,-265.3931610241536,11200,0.48435423,1.7780215,100,112,1127816,[ 0.094 -1.107  0.02  -0.276  0.357],0.61218274,-26.000107,23.754143,-85.939545,,14.163905,0.67894673,100.0,,97.69764,331.5,0.17329101,-86.40523,-1.7547608e-06,133.86472,1917.6279261112213
5.2577133,1.1954385,1.0446467,1.5379565,11.133566,-281.6961683768832,11300,0.4751369,1.7771997,100,113,1165140,[ 0.085 -1.097  0.019 -0.277  0.359],0.300825,-28.682121,20.911537,-89.88173,,10.71822,0.808237,100.0,,97.77558,373.24,0.3975678,-90.822014,8.392334e-07,145.91249,1973.328280210495
3.2909021,1.1452342,1.0478776,1.3165194,10.167407,-278.8331155205019,11400,0.43207446,1.7771642,100,114,1204849,[ 0.071 -1.097  0.016 -0.283  0.358],0.486758,-21.467583,24.516968,-94.51552,,5.8365574,0.8438375,100.0,,97.945885,397.09,0.2818869,-95.19244,2.4032593e-06,125.77428,2030.2793989181519
2.9271069,1.1483938,1.0454897,1.4008441,8.468562,-272.5104265129589,11500,0.4388921,1.7794318,100,115,1244133,[ 0.057 -1.091  0.015 -0.288  0.358],0.47078782,-21.8805,17.354042,-94.06659,,6.3337755,0.83471847,100.0,,97.74027,392.84,0.29814583,-94.82813,1.2207031e-06,87.62031,2088.8303413391113
2.4436347,1.0962906,1.0139942,1.185393,9.442037,-281.35063825452903,11600,0.35584992,1.7805673,100,116,1287466,[ 0.045 -1.09   0.012 -0.292  0.361],0.38414723,-21.063557,21.437119,-98.621086,,1.5650091,0.9037464,100.0,,97.88974,433.33,0.22901547,-99.100655,-3.4332277e-07,96.2852,2152.7660160064697
2.4579773,1.1332439,1.0266192,1.2430735,10.11892,-273.3225728449861,11700,0.37427643,1.77862,100,117,1330313,[ 0.036 -1.084  0.01  -0.295  0.362],0.33146235,-22.707245,19.088058,-97.95263,,2.410481,0.910293,100.0,,97.84057,428.47,0.27055028,-98.62094,-4.4250487e-06,115.4829,2216.0151085853577
2.005974,1.1024972,1.0056025,1.3090585,9.127174,-263.88639791967194,11800,0.30964765,1.7787147,100,118,1375487,[ 0.027 -1.074  0.009 -0.299  0.36 ],0.42398614,-23.308765,17.647003,-101.073906,,-0.9438921,0.9402035,100.0,,98.12715,451.74,0.20308444,-101.379616,-5.41687e-06,87.68955,2281.1609032154083
2.1948254,1.1163346,1.0013101,1.2314363,10.134924,-256.2725663064553,11900,0.3002598,1.780531,100,119,1421110,[ 0.014 -1.068  0.006 -0.301  0.36 ],0.41904166,-19.737148,25.442913,-104.757454,,-4.508804,0.9613492,100.0,,97.87656,456.23,0.23024903,-105.38304,-1.14440915e-07,108.93347,2348.07532453537
2.3443825,1.074846,1.0101497,1.1187608,8.883897,-252.884612921095,12000,0.2616741,1.7794739,100,120,1467706,[ 0.003 -1.059  0.005 -0.303  0.361],0.56057,-20.095192,29.0184,-104.5199,,-4.390926,0.964445,100.0,,97.914566,465.96,0.18847218,-104.88567,-4.8828124e-06,83.34916,2415.698211669922
2.2501092,1.0953925,0.9763559,1.1578109,9.411959,-245.93336820542945,12100,0.2893209,1.7811131,100,121,1513565,[-0.005 -1.053  0.005 -0.306  0.361],0.40224037,-27.43354,19.709175,-105.81007,,-5.643676,0.9572022,100.0,,97.927795,458.59,0.208864,-106.220985,-1.9836425e-06,89.488014,2482.449473619461
3.003495,1.1525645,1.0134621,1.1901939,10.075435,-248.39401745202863,12200,0.18640095,1.7814189,100,122,1562104,[-0.015 -1.047  0.005 -0.31   0.362],0.41594464,-24.761055,34.92713,-105.879295,,-5.4427996,1.041036,100.0,,97.976875,485.39,0.28250223,-106.43832,7.2479247e-07,119.79472,2552.2490758895874
5.608468,1.1387742,1.0081298,1.1857193,10.39717,-241.1954062995863,12300,0.23152944,1.7832053,100,123,1609720,[-0.018 -1.039  0.003 -0.314  0.363],0.39756548,-26.352612,32.918507,-105.08309,,-4.6650953,1.0168725,100.0,,97.98695,476.16,0.35880443,-105.724236,-1.1825562e-06,141.38524,2621.3259682655334
1.6814564,1.05835,0.9815031,1.0744313,10.381684,-237.33331471754676,12400,0.22185843,1.7839093,100,124,1657290,[-2.068e-02 -1.026e+00  8.655e-04 -3.170e-01  3.643e-01],0.58515227,-25.862389,24.047005,-106.483536,,-6.40067,0.97844523,100.0,,98.02871,475.7,0.14812325,-106.77667,-1.5258789e-06,110.62699,2690.432210445404
1.9112802,1.062516,0.97054374,1.0773227,9.009397,-241.5920735192203,12500,0.1866353,1.7851452,100,125,1705610,[-2.318e-02 -1.021e+00 -7.343e-04 -3.196e-01  3.651e-01],0.46537098,-24.909855,23.297707,-107.14462,,-7.0630136,0.9956043,100.0,,98.00101,483.2,0.18301366,-107.46873,2.4795531e-06,83.55368,2763.5910136699677
2.1023204,1.070961,1.0188522,1.0904372,9.390413,-226.20524068310755,12600,0.21436583,1.7863948,100,126,1753389,[-0.025 -1.012 -0.002 -0.322  0.366],0.50406,-29.300941,24.791138,-107.66671,,-7.541126,0.9889189,100.0,,98.06865,477.79,0.20645128,-108.040146,2.9754638e-06,89.27198,2831.6611564159393
2.3453035,1.0888014,1.0197526,1.111676,10.400785,-230.86128104189984,12700,0.21079145,1.7864375,100,127,1801290,[-0.029 -1.003 -0.003 -0.324  0.367],0.4878205,-21.48521,25.59303,-107.05175,,-6.8703747,0.99862015,100.0,,98.0735,479.01,0.21549734,-107.425545,3.8146973e-07,112.26897,2900.654354572296
1.951543,1.0700011,0.99893653,1.1041464,10.828819,-216.75413723758118,12800,0.20818008,1.7850106,100,128,1849198,[-0.033 -0.995 -0.003 -0.327  0.367],0.51441014,-26.955105,24.08343,-107.65855,,-7.5379605,0.99075556,100.0,,98.21551,479.08,0.17841847,-108.03681,-3.8146973e-07,121.78845,2968.587532520294
1.6978257,1.0504402,1.0042824,1.0611281,9.700718,-213.73878561644815,12900,0.20872688,1.786427,100,129,1897041,[-0.039 -0.988 -0.004 -0.329  0.366],0.5725623,-31.529018,25.407242,-108.182,,-8.13913,0.9803289,100.0,,98.10651,478.43,0.15460652,-108.42652,-3.2043456e-06,94.57301,3034.404378890991
2.4303598,1.1190133,1.0230361,1.1466178,9.515007,-219.84715185418278,13000,0.21604106,1.7846155,100,130,1944922,[-0.041 -0.983 -0.004 -0.332  0.367],0.3856637,-19.90207,20.28732,-106.44047,,-6.126665,1.0125626,100.0,,98.08208,478.81,0.25457025,-106.949356,1.5258789e-06,95.33088,3100.582276582718
2.2370574,1.1223661,0.9918111,1.1516155,10.847497,-205.2979192190545,13100,0.15073018,1.7853354,100,131,1993952,[-0.043 -0.977 -0.004 -0.336  0.366],0.36645064,-25.852917,35.861393,-108.12619,,-7.8128104,1.0381805,100.0,,98.16257,490.3,0.24874824,-108.72237,3.7384034e-06,123.87766,3168.656774044037
2.935884,1.1127074,1.0006815,1.1613067,10.870476,-204.1680943882517,13200,0.19025111,1.7865274,100,132,2042324,[-0.044 -0.965 -0.005 -0.339  0.367],0.33595017,-43.961277,29.101696,-108.46695,,-8.207233,1.0193689,100.0,,98.15584,483.72,0.24775647,-109.0144,3.8146972e-08,120.23192,3233.9055037498474
2.080568,1.0868495,1.0223379,1.1014162,10.678339,-200.8799209388166,13300,0.15668046,1.7871186,100,133,2091200,[-0.053 -0.959 -0.006 -0.343  0.367],0.46359503,-38.21998,23.375309,-107.49948,,-7.3117523,1.0185328,100.0,,98.17807,488.76,0.21463668,-107.86601,4.8446655e-06,115.72848,3299.2708625793457
2.1068957,1.0997895,1.0135417,1.123068,10.960108,-194.1698136401922,13400,0.19863026,1.7871065,100,134,2139382,[-0.054 -0.953 -0.006 -0.346  0.368],0.3966028,-25.951057,24.578735,-107.71501,,-7.466964,1.010433,100.0,,98.194016,481.82,0.23040062,-108.163055,8.9645386e-07,122.567116,3363.300224542618
2.2219641,1.0871388,0.988818,1.1120838,10.405578,-187.6241210917069,13500,0.14113902,1.7871088,100,135,2188481,[-0.057 -0.943 -0.006 -0.349  0.368],0.45081985,-31.10685,23.289104,-108.13217,,-7.935487,1.0234767,100.0,,98.23573,490.99,0.20503157,-108.532036,-4.482269e-06,114.10894,3429.6297454833984
1.9513581,1.0707687,1.0066216,1.0891721,10.3456955,-185.02301563592445,13600,0.19908768,1.7858287,100,136,2236576,[-0.057 -0.931 -0.007 -0.35   0.368],0.5590697,-27.246166,22.398216,-109.14921,,-9.037668,0.99441314,100.0,,98.23059,480.95,0.1686382,-109.54418,-3.1661987e-06,105.519035,3493.8812379837036
2.2377279,1.1004597,0.96963555,1.1731777,9.195529,-182.03529711117844,13700,0.25438413,1.7852929,100,137,2283485,[-0.063 -0.922 -0.007 -0.352  0.367],0.40512586,-22.077366,24.080563,-107.56495,,-7.3354244,0.98324907,100.0,,98.223885,469.09,0.2097324,-108.0813,7.6293946e-07,90.68259,3555.9450018405914
2.7131855,1.085521,1.0045539,1.1486593,9.141693,-173.43019964091465,13800,0.2347486,1.7870756,100,138,2330839,[-0.074 -0.911 -0.007 -0.353  0.366],0.5133254,-20.391834,25.397434,-109.87646,,-9.7099,0.9862318,100.0,,98.267525,473.54,0.20295379,-110.3398,2.155304e-06,88.26851,3618.604709148407
2.055077,1.0650994,1.0155379,1.0804167,8.310234,-171.73252193413018,13900,0.22587064,1.7871072,100,139,2378338,[-0.083 -0.898 -0.006 -0.354  0.368],0.59099084,-20.79412,17.57774,-109.25859,,-9.149326,0.9805218,100.0,,98.2769,474.99,0.16271289,-109.588905,1.926422e-06,70.868576,3682.3538093566895
1.7845875,1.0646251,0.97547936,1.0768199,9.020557,-171.1726028427652,14000,0.21573055,1.7856939,100,140,2426067,[-0.084 -0.892 -0.007 -0.356  0.368],0.47562453,-22.298897,22.123894,-109.01717,,-8.917003,0.9848261,100.0,,98.28278,477.29,0.16400301,-109.30659,-6.1416627e-06,81.34292,3746.142144680023
2.3496892,1.0651898,0.9824164,1.0883594,9.270855,-166.31917011255146,14100,0.23212299,1.7857364,100,141,2473417,[-0.087 -0.888 -0.007 -0.36   0.367],0.5443077,-22.12291,22.345303,-109.05867,,-8.937065,0.97745794,100.0,,98.297485,473.5,0.18017732,-109.40133,7.6293946e-07,86.95931,3808.340207338333
1.9760373,1.0702707,1.0154763,1.0917507,10.253673,-162.69165939426293,14200,0.1665407,1.7849796,100,142,2522108,[-0.09  -0.876 -0.005 -0.36   0.367],0.4390258,-31.494556,19.845001,-110.2664,,-10.137531,1.0072196,100.0,,98.331764,486.91,0.18707064,-110.592545,-3.0517579e-06,112.836624,3872.8411960601807
2.406589,1.125947,1.0044329,1.1514622,9.799003,-154.5239515838757,14300,0.08642404,1.7851571,100,143,2571837,[-0.09  -0.866 -0.006 -0.361  0.366],0.46002492,-24.376049,28.974283,-109.42892,,-9.078133,1.054494,100.0,,98.37854,497.29,0.25168422,-109.99438,-9.536743e-08,106.27608,3938.1825053691864
2.697528,1.0933867,1.0066574,1.1085434,11.370721,-152.94658963589364,14400,0.19186527,1.7833489,100,144,2620132,[-0.084 -0.856 -0.006 -0.364  0.366],0.44821185,-36.7098,18.656075,-110.34581,,-10.132696,1.0099392,100.0,,98.366615,482.95,0.21801037,-110.72873,-9.155273e-07,129.29251,4002.241425514221
1.7385677,1.0584304,0.9851178,1.0945201,10.73862,-158.10715852221213,14500,0.29731214,1.7833384,100,145,2665554,[-0.086 -0.852 -0.008 -0.368  0.365],0.5106403,-28.29898,27.213804,-108.46924,,-8.400698,0.9345741,100.0,,98.30383,454.22,0.17288835,-108.79976,4.386902e-07,119.519745,4061.7520995140076
2.7485037,1.086166,1.0264685,1.111565,9.326597,-145.94216926194213,14600,0.20505668,1.7824936,100,146,2713569,[-0.094 -0.845 -0.007 -0.369  0.365],0.37721896,-20.48648,24.515842,-107.24501,,-7.0426025,1.0005659,100.0,,98.39209,480.15,0.2113996,-107.692345,-1.2779236e-06,93.63763,4125.169883728027
2.2143066,1.0755532,1.0236324,1.1151564,10.891823,-147.02226103820078,14700,0.2564551,1.781071,100,147,2760325,[-0.094 -0.838 -0.008 -0.372  0.363],0.43751845,-38.41141,27.894966,-107.84074,,-7.7054214,0.9693497,100.0,,98.37111,467.56,0.20239532,-108.31083,-3.013611e-06,121.596115,4185.922185659409
2.1243575,1.0826167,1.0163174,1.1042116,10.993976,-142.0490896242488,14800,0.20005393,1.7812927,100,148,2808431,[-0.102 -0.829 -0.007 -0.373  0.362],0.4865169,-33.209106,32.85862,-109.3495,,-9.177011,1.000352,100.0,,98.40944,481.06,0.19650693,-109.77982,-4.5776366e-07,125.13568,4249.671155691147
1.9034138,1.0610497,1.0137703,1.0730903,10.017054,-142.3792855330309,14900,0.23341514,1.7817887,100,149,2855735,[-0.099 -0.819 -0.008 -0.374  0.363],0.48579282,-22.061943,27.11568,-110.90311,,-10.815945,0.97456706,100.0,,98.39803,473.04,0.19157235,-111.19595,8.392334e-07,105.36099,4312.073110580444
1.9985905,1.0577348,0.99219954,1.0929568,10.025603,-139.84301825007583,15000,0.28741795,1.7812415,100,150,2901486,[-0.099 -0.814 -0.008 -0.377  0.363],0.48666,-23.045906,30.056286,-107.726036,,-7.648747,0.94114685,100.0,,98.38867,457.51,0.1680819,-108.02938,-1.8692017e-06,107.35809,4372.308052062988
2.1698544,1.0764832,0.98045206,1.2336559,10.552025,-137.9118049391977,15100,0.27706245,1.77998,100,151,2947647,[-0.108 -0.809 -0.009 -0.379  0.362],0.34119955,-44.528675,22.499022,-108.81687,,-8.717138,0.9556016,100.0,,98.40248,461.61,0.1987226,-109.24143,3.8146973e-07,105.36517,4432.1787350177765
1.8347913,1.063074,0.9761245,1.0711408,10.648894,-133.26840723262924,15200,0.2512998,1.7800131,100,152,2994499,[-0.12  -0.799 -0.007 -0.378  0.361],0.49286252,-33.394306,33.435707,-109.01924,,-8.906035,0.96663725,100.0,,98.43111,468.52,0.16238166,-109.3125,3.6239624e-06,114.931145,4494.590758085251
2.6837142,1.1137054,1.01294,1.1549205,11.739757,-132.72792029683507,15300,0.31552884,1.7812078,100,153,3039635,[-0.121 -0.798 -0.007 -0.382  0.361],0.38896507,-26.180695,37.41601,-106.80164,,-6.481509,0.9546171,100.0,,98.41188,451.36,0.27471048,-107.25792,1.964569e-06,154.55428,4552.917058944702
2.1599283,1.0875248,0.97402096,1.1684892,11.609173,-120.87026094257831,15400,0.3150301,1.783068,100,154,3084626,[-0.129 -0.788 -0.008 -0.384  0.362],0.4261694,-42.104855,29.698309,-108.90294,,-8.671457,0.94009405,100.0,,98.46269,449.91,0.21556291,-109.43495,-1.3732911e-06,146.58652,4612.568807601929
1.5773678,1.0500354,1.0002987,1.0578471,10.84357,-116.2097322175799,15500,0.28336927,1.7831925,100,155,3130474,[-0.141 -0.782 -0.01  -0.386  0.364],0.529876,-29.397846,26.209583,-109.7801,,-9.717691,0.94024515,100.0,,98.49307,458.48,0.14582087,-110.01813,-5.722046e-07,126.59049,4673.081294059753
1.7162424,1.0435306,0.99094826,1.0681136,9.276982,-122.59328509479825,15600,0.34429044,1.7830322,100,156,3173967,[-0.141 -0.781 -0.011 -0.39   0.364],0.44063956,-22.845665,20.795843,-109.19923,,-9.163491,0.88930094,100.0,,98.436264,434.93,0.15451121,-109.435684,-9.536743e-07,89.87541,4730.739082336426
1.5835395,1.0469596,1.0000749,1.0829446,11.062153,-115.06881435637855,15700,0.2929885,1.7839116,100,157,3219481,[-0.146 -0.772 -0.009 -0.39   0.364],0.52900314,-28.583096,28.885843,-109.744514,,-9.707323,0.93191564,100.0,,98.49436,455.14,0.15613666,-110.07887,4.959106e-07,130.3088,4790.78079867363
1.6393167,1.0307264,1.0077391,1.0403004,9.798628,-117.17695455316624,15800,0.32863435,1.7851114,100,158,3263548,[-0.156 -0.768 -0.01  -0.391  0.365],0.5098908,-27.03088,22.025826,-107.49278,,-7.504286,0.89526117,100.0,,98.468185,440.67,0.13408609,-107.626724,2.670288e-07,104.4174,4849.953543663025
1.5002844,1.0286032,0.99801743,1.0687976,9.836564,-120.69656477601738,15900,0.33598128,1.7837503,100,159,3307274,[-0.157 -0.765 -0.011 -0.393  0.366],0.68413246,-29.61959,21.06321,-108.953255,,-9.005722,0.88652265,100.0,,98.44794,437.26,0.11123966,-109.169,-3.3569336e-06,93.75614,4908.994481563568
