MeanIW,InitialBound,J_sample_variance,Weights,Iteration,InitialReturnMax,ReturnStepMax,EmpiricalD2,ReturnStepMaxmin,MeanD2w0t,MinIW,EpLenMean,TimestepsSoFar,EpisodesSoFar,MeanEntropy,InitialReturnMean,EpThisIter,InitialReturnMin,MaxD2w0t,Bound,TimeElapsed,InitialReturnStd,EpRewMean,ReturnMeanIW,StdIW,MaxIW,MinD2w0t,StdD2w0t
1.0149537,424.80023,3648.4932,[-0.827  0.492  0.728 -0.562 -1.036],83,29.30804,100.0,1.0227268,87.037605,0.03622109,0.5468393,17.85,145150,8300,0.3780985,-9.536743e-07,100,-6.01696,1.3204389,429.4882,1021.7244141101837,6.5923285,-106.76533829021727,509.87784,0.13676219,1.6740446,,0.18837182
1.2349242,458.91284,723974.6,[-0.835  0.499  0.726 -0.558 -1.041],84,25.173576,100.0,3.3618014,86.404396,0.06456934,0.040073,16.94,146844,8400,0.3749999,-6.1035157e-06,100,-5.411232,8.685642,531.25806,1031.4719474315643,4.0602517,-107.53752362758854,660.82513,1.7048215,13.814228,,0.39751077
1.1443686,441.738,314495.72,[-0.83   0.51   0.742 -0.565 -1.044],85,35.336838,100.0,2.390589,86.68104,0.05394579,0.022154402,17.41,148585,8500,0.36670262,2.5939942e-06,100,-5.387886,4.204604,495.13623,1044.2756950855255,5.6769457,-107.23950866555572,591.9897,1.1737003,8.069176,,0.30490828
1.7019935,411.4028,4173474.2,[-0.857  0.511  0.726 -0.553 -1.052],86,29.945583,100.0,12.508917,87.27758,0.11571542,0.0026744686,18.4,150425,8600,0.37016103,-8.430481e-06,100,-6.703148,83.495544,565.3666,1055.9088611602783,6.820037,-107.84922897543201,771.1812,5.0772076,40.8075,,1.1008542
6.720337,452.96274,696610600.0,[-0.875  0.483  0.721 -0.556 -1.049],87,21.209373,100.0,237.92085,86.44573,1.1185162,3.714956e-05,17.05,152130,8700,0.35920727,-7.476807e-06,100,-4.8818283,9863.441,2174.601,1069.2345855236053,3.9389474,-107.0306430050937,3217.0618,56.992027,582.1415,,46.741264
1.037618,415.03165,20332.06,[-0.805  0.478  0.762 -0.573 -1.06 ],88,24.293861,100.0,1.1021528,87.216286,0.038710374,0.5069767,18.27,153957,8800,0.3493036,-5.264282e-06,100,-4.9973373,2.244394,426.1989,1083.6326899528503,5.654832,-107.6444595854577,511.35706,0.31751686,3.0793648,,0.19983755
1.2147027,427.6243,547803.44,[-0.821  0.48   0.762 -0.579 -1.07 ],89,35.021004,100.0,3.9003172,86.97798,0.071764134,0.04619197,17.78,155735,8900,0.35796514,4.15802e-06,100,-6.2928314,8.9032135,497.00812,1096.4279479980469,6.337075,-106.87734217027074,608.4751,1.6136732,13.453366,,0.44669184
1.0476419,421.37747,53759.1,[-0.814  0.491  0.772 -0.59  -1.061],90,25.865143,100.0,1.2938468,87.06928,0.04046027,0.20339195,18.05,157540,9000,0.35053173,-1.4038086e-05,100,-5.149353,1.7600037,436.96875,1107.3326296806335,5.5527654,-107.7184662831632,523.0178,0.5053737,2.8882375,,0.21044251
1.0202142,421.99292,34046.434,[-0.807  0.494  0.778 -0.597 -1.068],91,30.251026,100.0,1.1570636,87.07251,0.038485523,0.4249938,18.05,159345,9100,0.3613705,5.455017e-06,100,-5.3099823,1.4096589,429.202,1119.9953577518463,6.5125375,-107.6491891604046,511.4907,0.39966488,2.9296765,,0.19924541
1.2090682,445.32715,905011.7,[-0.804  0.497  0.783 -0.599 -1.058],92,31.040623,100.0,4.0001388,86.58499,0.07144069,0.025555115,17.3,161075,9200,0.36442518,2.5558472e-06,100,-5.0504913,10.947433,507.19757,1130.9602138996124,6.1857824,-107.39002149457721,624.8451,1.9615275,18.768093,,0.45540565
1.1026274,419.39444,58571.605,[-0.821  0.493  0.766 -0.586 -1.055],93,31.852036,100.0,1.349115,87.13512,0.040645137,0.111903,18.16,162891,9300,0.35334495,-1.9836425e-06,100,-5.354225,3.950572,453.31683,1143.8726999759674,6.0939975,-107.73401547734515,546.6386,0.55919987,3.5804317,,0.21392207
1.6059692,442.16336,10869323.0,[-0.836  0.482  0.771 -0.595 -1.066],94,24.127113,100.0,8.954638,86.65062,0.07904895,0.018007845,17.5,164641,9400,0.3774522,-2.2888185e-06,100,-4.798004,90.958954,651.85004,1155.8047642707825,4.213778,-108.05717152607866,808.0986,7.0338945,71.29435,,0.8079484
1.0726134,460.1813,56361.77,[-0.81   0.505  0.778 -0.582 -1.041],95,25.508987,100.0,1.2680814,86.34151,0.036752205,0.299551,16.87,166328,9500,0.3917579,5.0354006e-06,100,-5.6645737,2.2262845,483.75702,1168.808669090271,5.121639,-106.7764587937665,569.5135,0.52315485,4.2271714,,0.19793835
1.5460044,467.49875,4275226.0,[-0.823  0.497  0.782 -0.591 -1.027],96,22.768997,100.0,9.008943,86.14349,0.077396326,0.0024605333,16.69,167997,9600,0.36452937,3.1280517e-06,100,-5.3000107,45.88978,667.4954,1179.9372317790985,3.7966251,-107.3084798254821,809.921,4.353483,40.998093,,0.69301325
1.8334475,437.8988,13773842.0,[-0.887  0.49   0.763 -0.601 -1.054],97,24.817513,100.0,5.863632,86.735756,0.11610553,0.020488242,17.45,169742,9700,0.36183003,-6.1035157e-06,100,-5.0777664,45.29527,738.8106,1194.3849806785583,5.727853,-107.01210552861639,918.8577,7.5633445,94.51936,,0.9641837
1.0457737,387.72003,22260.533,[-0.889  0.479  0.79  -0.628 -1.057],98,23.678703,100.0,1.1484772,87.768394,0.040886275,0.2655299,19.09,171651,9800,0.37011805,5.340576e-07,100,-6.3167877,1.626512,403.15857,1208.0402266979218,6.567621,-107.20955259074381,487.7445,0.3578677,3.0347846,,0.20581216
1.1759025,364.85922,709513.06,[-0.885  0.473  0.786 -0.625 -1.049],99,26.8205,100.0,3.1045,88.27274,0.06448156,0.05840797,19.96,173647,9900,0.3915919,-5.722046e-07,100,-7.2927094,9.820308,398.37463,1219.4725353717804,7.6980147,-107.05888488923874,512.6331,2.1823926,19.395954,,0.35730705
1.6818801,438.7482,9884063.0,[-0.883  0.492  0.792 -0.627 -1.027],100,24.015556,100.0,3.9456353,86.73825,0.058101073,0.030516148,17.57,175404,10000,0.37482968,-1.1672973e-05,100,-4.3699646,79.728745,589.88696,1231.8583269119263,5.084257,-107.73975898411898,743.3539,9.168676,97.11865,,0.64916563
1.2066387,415.2795,608507.2,[-0.856  0.506  0.799 -0.611 -1.044],101,23.689484,100.0,2.9794462,87.19063,0.053566825,0.029521579,18.24,177228,10100,0.36495224,6.027222e-06,100,-5.737526,16.022974,465.97058,1245.87318277359,5.993058,-107.70386040411198,587.135,1.7770126,16.337635,,0.32152304
1.0460464,453.07578,45555.832,[-0.884  0.489  0.803 -0.621 -1.054],102,22.470856,100.0,1.2595028,86.62787,0.037860084,0.14238721,17.31,178959,10200,0.3554153,7.095337e-06,100,-5.970093,2.1531458,470.15213,1258.3739352226257,4.582248,-107.08569544012342,546.0213,0.4544813,2.6591804,,0.20117396
1.4139032,386.8903,1176545.0,[-0.875  0.499  0.796 -0.615 -1.064],103,23.086586,100.0,3.1007733,87.76895,0.078229114,0.012110471,19.17,180876,10300,0.360563,1.0986329e-05,100,-6.5605164,18.662308,465.56482,1268.8533091545105,6.5701585,-107.64962020071958,622.99054,2.900773,33.770134,,0.5488751
1.1764294,416.47876,161487.17,[-0.873  0.482  0.798 -0.608 -1.058],104,27.745846,100.0,1.7842319,87.16675,0.046115324,0.09676798,18.2,182696,10400,0.3551527,-4.234314e-06,100,-5.654892,6.7283044,469.11166,1281.2161982059479,6.35312,-107.6825331914779,574.378,0.9094469,5.9230647,,0.25733188
1.8953885,480.1508,9415867.0,[-0.85   0.494  0.792 -0.596 -1.064],105,26.159157,100.0,19.706902,86.03611,0.15699346,0.0004036273,16.42,184338,10500,0.360826,4.7302246e-06,100,-5.481804,447.9318,743.8351,1293.3880667686462,4.301693,-106.43696679133825,987.6409,6.474042,61.351234,,4.0167656
1.1534886,428.6431,512548.12,[-0.838  0.533  0.766 -0.569 -1.058],106,25.101578,100.0,2.7706373,86.91502,0.0648527,0.025750732,17.83,186121,10600,0.35281137,-8.31604e-06,100,-4.9529877,6.5522575,468.99484,1307.2405951023102,5.1365724,-107.737696878013,579.6053,1.5011495,12.462803,,0.38744485
1.215057,424.88538,395863.6,[-0.835  0.535  0.781 -0.585 -1.066],107,28.663975,100.0,2.1247704,87.01768,0.05934589,0.083355725,17.92,187913,10700,0.3910622,6.904602e-06,100,-6.434822,8.606611,489.25388,1320.4399440288544,5.4344826,-107.36261156657338,607.45575,1.3288195,12.490465,,0.34699354
1.3372691,427.301,699982.7,[-0.835  0.547  0.766 -0.565 -1.028],108,26.298996,100.0,3.829544,86.94186,0.057852067,0.010043332,17.87,189700,10800,0.38069925,2.7465821e-06,100,-5.8443604,16.750946,533.11487,1332.5926764011383,5.9735146,-107.73962457716965,656.5936,1.8950555,12.894866,,0.36711207
1.2050891,449.71854,655231.7,[-0.859  0.528  0.761 -0.572 -1.038],109,22.542976,100.0,2.1233354,86.56953,0.04649377,0.039358296,17.23,191423,10900,0.39359593,-1.5258789e-07,100,-5.4776764,14.094722,517.9434,1344.7999708652496,4.758644,-107.26218894118715,629.66724,1.6265113,25.294193,,0.2839148
1.9473932,410.75922,5450188.5,[-0.828  0.496  0.757 -0.596 -1.025],110,23.292854,100.0,16.614704,87.29974,0.13066569,0.0021033958,18.34,193257,11000,0.3828549,1.04522705e-05,100,-5.3710556,117.816895,680.512,1357.7213587760925,6.0315723,-107.29136306955766,899.4993,5.4859576,44.55689,,1.3839219
4.369361,431.05518,95483530.0,[-0.87   0.473  0.751 -0.598 -1.036],111,27.754128,100.0,72.94178,86.8581,0.89361376,0.00013806237,17.72,195029,11100,0.38037363,6.1035157e-06,100,-5.6396255,1389.8152,1332.4541,1371.5021455287933,5.911932,-107.58109595755954,1938.4331,24.713655,256.63544,,15.981482
1.0885488,408.49612,34008.465,[-0.861  0.453  0.785 -0.641 -1.039],112,30.720284,100.0,1.1559625,87.33625,0.03942825,0.40653902,18.41,196870,11200,0.3606734,-2.3651123e-06,100,-5.521187,2.7592068,437.97153,1386.9166057109833,5.961683,-107.36983373146515,525.9328,0.44332796,3.9997406,,0.20366772
1.2872301,408.1535,1205302.0,[-0.843  0.454  0.783 -0.636 -1.058],113,31.896297,100.0,4.044702,87.37784,0.085212186,0.03066499,18.41,198711,11300,0.36941555,7.2479247e-07,100,-5.9954376,10.509192,475.17096,1400.6507411003113,7.070763,-106.98217834102978,605.7487,2.5314422,23.580334,,0.54709506
1.0492578,442.13394,33730.566,[-0.827  0.45   0.793 -0.663 -1.05 ],114,27.19777,100.0,1.0912701,86.68077,0.036406852,0.2121335,17.46,200457,11400,0.3857294,-6.2561035e-06,100,-5.1228943,1.7529792,460.51913,1413.5643064975739,4.3972373,-107.55173401316411,544.46423,0.3833791,4.102645,,0.19204544
1.1205709,463.16464,304347.0,[-0.835  0.448  0.792 -0.67  -1.033],115,24.90274,100.0,1.4722251,86.24418,0.041777343,0.12620743,16.78,202135,11500,0.38801622,-1.6021728e-06,100,-4.9522324,4.376146,494.33054,1425.2062299251556,5.0552993,-107.021749655164,603.7779,1.092421,10.7578335,,0.24041653
1.5719719,424.72598,1849979.1,[-0.843  0.464  0.785 -0.674 -1.031],116,25.69426,100.0,8.514653,87.033806,0.09462595,0.01025901,18.03,203938,11600,0.39259028,-5.9509275e-06,100,-5.1284027,30.29809,612.5508,1435.8880605697632,5.5582967,-107.87707100463547,761.454,3.0498402,24.580723,,0.6784289
1.6864991,384.02838,5369758.0,[-0.867  0.444  0.778 -0.667 -1.026],117,22.252151,100.0,5.613601,87.87655,0.08940012,0.0044752844,19.24,205862,11700,0.39107427,-1.0528564e-05,100,-6.2101364,100.38455,499.8761,1449.0681438446045,7.242641,-107.01105363477102,697.63727,7.056884,78.94734,,1.3811282
1.1648755,377.65076,209939.66,[-0.869  0.463  0.779 -0.646 -1.028],118,26.302109,100.0,1.7902234,88.00258,0.056232993,0.08818217,19.52,207814,11800,0.40180632,-1.2969971e-06,100,-7.052994,4.0720963,419.39102,1464.4665336608887,7.245077,-107.33476990892692,524.96564,1.0931064,7.9009705,,0.2998451
1.0995173,417.70377,102084.32,[-0.877  0.47   0.769 -0.625 -1.017],119,23.141289,100.0,1.4259076,87.17041,0.044739183,0.12415748,18.21,209635,11900,0.39078817,-4.043579e-06,100,-5.417099,5.0843782,443.3064,1475.5992007255554,5.834354,-107.70845943322779,539.20874,0.7321707,4.87583,,0.24109238
1.1390107,451.78897,298438.3,[-0.86   0.476  0.761 -0.61  -1.028],120,25.359703,100.0,2.0833786,86.48144,0.04625231,0.056274053,17.17,211352,12000,0.3811779,3.4332274e-06,100,-5.2658386,4.4085107,492.85443,1487.616911649704,5.451468,-107.471876630236,596.5086,1.1801422,6.709463,,0.25558755
1.1617527,426.46426,737081.7,[-0.851  0.489  0.769 -0.61  -1.038],121,23.77935,100.0,4.011409,87.00292,0.062741496,0.01496017,17.93,213145,12100,0.3835836,3.0517577e-07,100,-5.5435486,11.170487,458.5987,1499.1692142486572,5.654151,-107.55386270731069,579.13184,1.8969476,12.386111,,0.37937272
235.85477,410.6552,611052750000.0,[-0.865  0.469  0.763 -0.611 -1.035],122,25.02349,100.0,25164.443,87.29431,302.0496,0.00055912335,18.31,214976,12200,0.37955582,1.0757446e-05,100,-6.035797,1021446.2,58655.715,1511.0890238285065,6.3368163,-107.16611062890773,78540.82,2452.6013,25909.154,,14569.183
1.0187596,450.84552,9235.488,[-0.933  0.497  0.786 -0.627 -1.039],123,24.994156,100.0,1.0346411,86.446205,0.03496634,0.6631757,17.18,216694,12300,0.39649636,-4.7302246e-06,100,-4.8321304,1.1748664,456.66235,1527.1832716464996,4.9268613,-107.83846935139522,538.9167,0.20164022,2.2126513,,0.18540677
3.8991013,392.22324,86243440.0,[-0.937  0.503  0.786 -0.626 -1.022],124,32.116936,100.0,127.44012,87.71724,0.65206164,0.00014883878,18.96,218590,12400,0.38362023,-1.6937256e-05,100,-6.260803,1543.2218,1060.3202,1539.2526881694794,7.423106,-106.96072698036264,1655.5352,22.750847,205.38638,,13.54097
6.6174974,402.2778,365677000.0,[-0.98   0.471  0.779 -0.624 -1.035],125,27.855377,100.0,120.630135,87.45556,0.6358505,0.00046384457,18.7,220460,12500,0.38602403,-4.348755e-06,100,-5.1608734,3520.8179,1894.1267,1553.7228877544403,6.973528,-107.94055310942825,2495.7935,55.344055,576.147,,26.333963
1.3391318,388.454,2179387.2,[-1.014  0.449  0.761 -0.624 -1.033],126,26.152596,100.0,2.3133879,87.74421,0.076427855,0.008260227,19.04,222364,12600,0.3930157,7.019043e-06,100,-6.6734314,14.3112,444.8161,1569.9457204341888,6.936637,-107.15697533645502,619.1114,3.4393356,40.083992,,0.5939165
1.0449241,395.10373,16452.568,[-0.995  0.428  0.774 -0.621 -1.026],127,23.564003,100.0,1.0857311,87.60764,0.039321814,0.19012271,18.91,224255,12700,0.36766535,3.890991e-06,100,-6.795059,1.2752645,411.27722,1583.087159872055,6.105921,-107.71492619967657,494.31732,0.30049697,2.322451,,0.19850667
1.9996653,385.56445,5977181.0,[-0.998  0.435  0.774 -0.621 -1.051],128,45.712097,100.0,15.368486,87.68897,0.18300219,0.004704758,18.91,226146,12800,0.36794668,1.9073486e-06,100,-6.7179184,100.539566,583.4329,1595.6640496253967,7.542479,-106.94608354150043,799.01794,8.41251,146.62045,,1.5563805
1.0805445,373.1717,18899.762,[-1.012  0.426  0.757 -0.603 -1.051],129,29.7403,100.0,1.1016825,88.07414,0.04214978,0.4539758,19.68,228114,12900,0.39503214,-1.7166137e-06,100,-6.80497,1.5089477,398.2149,1608.8767652511597,7.4847608,-107.51097514798046,483.262,0.3521812,3.075121,,0.20896557
2.574588,357.94547,50558740.0,[-1.012  0.426  0.756 -0.609 -1.024],130,26.267971,100.0,60.203495,88.39409,0.53285193,0.00035534264,20.34,230148,13000,0.3730469,-4.577637e-06,100,-7.0036316,558.6885,617.7918,1622.2569618225098,7.0161104,-107.86366596317077,1033.8429,18.888302,193.65413,,6.9983916
1.2168365,407.39096,204755.66,[-1.032  0.417  0.734 -0.585 -1.046],131,23.768196,100.0,2.0482004,87.36374,0.0489451,0.022963485,18.5,231998,13100,0.33660427,-7.2479247e-06,100,-5.9063416,4.7691298,480.2521,1636.9835410118103,6.6629643,-107.63536960516309,579.9691,1.0555544,5.2285447,,0.25990838
1.0586585,364.02383,18403.213,[-1.053  0.409  0.729 -0.581 -1.082],132,26.837822,100.0,1.1400511,88.28049,0.04245415,0.34138018,19.97,233995,13200,0.35187957,-1.2207031e-06,100,-7.8064194,1.4115541,381.52576,1649.643398284912,8.734592,-107.03464158817563,464.8994,0.34724694,2.336489,,0.20883574
1.3169438,365.19873,1634714.4,[-1.062  0.403  0.732 -0.583 -1.067],133,33.29856,100.0,1.9235367,88.23459,0.06751577,0.0396899,19.92,235987,13300,0.34126118,-7.6293946e-07,100,-7.169014,11.152493,425.32175,1662.4796242713928,7.681287,-107.22361162134297,566.3485,3.3108623,42.516014,,0.46109545
1.0648628,368.09656,34753.668,[-1.076  0.394  0.747 -0.589 -1.078],134,24.210037,100.0,1.2634746,88.19327,0.043472536,0.07459,19.84,237971,13400,0.33685485,-7.095337e-06,100,-7.105797,2.7520072,383.2194,1675.5525298118591,7.35511,-107.20354822358995,471.2135,0.48793575,3.0407495,,0.21688968
1.0178874,350.00348,5536.6113,[-1.076  0.405  0.745 -0.579 -1.082],135,25.386597,100.0,1.0389434,88.58757,0.042424396,0.53364974,20.63,240034,13500,0.3358816,4.119873e-06,100,-7.5674667,1.2473584,354.59848,1687.6086175441742,7.7616496,-107.40429894847694,434.5826,0.18970346,2.0488453,,0.20466696
1.0853981,371.30893,75588.42,[-1.071  0.398  0.749 -0.582 -1.083],136,27.188564,100.0,1.4974387,88.13168,0.047568984,0.16040191,19.81,242015,13600,0.32867038,2.708435e-06,100,-6.5985794,3.6632328,393.61993,1699.6051967144012,7.389833,-107.6507015448003,482.2383,0.697178,4.7389607,,0.23849915
1.4473972,365.10904,1660647.1,[-1.087  0.401  0.738 -0.574 -1.09 ],137,26.86219,100.0,7.951748,88.25745,0.10371617,0.003975997,19.93,244008,13700,0.33350825,-5.1879883e-06,100,-8.483215,48.545784,464.85693,1709.2416369915009,8.428497,-107.04975302921392,628.0516,3.226931,24.141844,,0.7532538
1.1475946,395.89014,97155.99,[-1.071  0.416  0.751 -0.579 -1.085],138,27.25254,100.0,1.5600537,87.62892,0.04477722,0.17844464,18.86,245894,13800,0.3363693,1.9073486e-06,100,-6.3795013,9.405547,441.72003,1723.534943819046,6.1384993,-107.22942790317715,539.04486,0.73260117,7.2689247,,0.25115746
1.0339298,379.06174,23401.62,[-1.104  0.415  0.75  -0.583 -1.083],139,24.035828,100.0,1.1734746,87.953156,0.042309474,0.41868275,19.58,247852,13900,0.34468028,2.2888183e-07,100,-6.454132,1.4453409,391.38806,1735.5444631576538,6.59731,-108.14879633556744,473.9066,0.36371148,2.728739,,0.21016507
1.2269381,380.16617,918732.6,[-1.103  0.412  0.745 -0.578 -1.074],140,25.340958,100.0,5.032468,87.980286,0.07790656,0.021684052,19.52,249804,14000,0.33399847,-5.0354006e-06,100,-6.1626663,12.314706,430.76245,1748.5282294750214,7.015167,-107.55276914139395,551.9798,2.3556385,16.286854,,0.4642305
1.6094284,344.1273,2085626.4,[-1.129  0.402  0.732 -0.571 -1.085],141,25.82417,100.0,9.086928,88.68065,0.11328269,0.00896805,20.94,251898,14100,0.33447626,1.9073487e-07,100,-7.7550354,48.995148,465.7435,1764.0363900661469,6.7536626,-108.0444207997475,648.86127,3.9525316,28.128302,,0.9349742
13.998835,370.70038,2641514800.0,[-1.116  0.425  0.74  -0.57  -1.084],142,30.22176,100.0,1925.7688,88.129845,8.663547,1.7761125e-05,19.84,253882,14200,0.33525884,-6.4468386e-06,100,-6.860321,53841.395,3388.8728,1775.8314554691315,7.982151,-107.83203572379247,5442.295,135.16275,1385.1747,,326.12354
1.0891931,400.4443,62297.703,[-1.106  0.446  0.771 -0.588 -1.084],143,29.046364,100.0,1.4081088,87.52312,0.041951586,0.20381328,18.69,255751,14300,0.32667258,-8.69751e-06,100,-6.402611,1.960696,430.62143,1789.5236699581146,7.009842,-107.25154551051244,517.6876,0.5886106,3.2869024,,0.21469723
2.6204095,446.21634,69342504.0,[-1.097  0.454  0.774 -0.587 -1.092],144,27.608734,100.0,48.442284,86.58041,0.37629429,0.002756956,17.26,257477,14400,0.3396201,3.0517579e-06,100,-5.370163,604.00995,910.9338,1800.3610994815826,5.3834133,-107.18129063458257,1300.2511,17.568523,178.41742,,5.17452
1.0613003,389.0449,97245.06,[-1.12   0.44   0.759 -0.567 -1.079],145,31.24569,100.0,1.5960673,87.741005,0.04648924,0.049188334,19.02,259379,14500,0.34304035,-1.0681152e-05,100,-6.7538986,3.984606,408.5103,1816.1838638782501,8.171977,-107.07310137967254,499.91382,0.7292982,4.4078274,,0.24005054
1.8628246,398.1484,20700216.0,[-1.134  0.44   0.75  -0.559 -1.076],146,24.25476,100.0,29.064236,87.584,0.26318225,0.008267836,18.88,261267,14600,0.37157172,2.9754638e-06,100,-6.2790527,124.9107,588.60284,1828.9642226696014,6.4071198,-107.76731410342776,845.37006,10.741725,109.225876,,2.6945038
1.1059661,407.44763,210326.98,[-1.144  0.42   0.734 -0.548 -1.047],147,23.446587,100.0,2.0806153,87.37923,0.04900499,0.07325363,18.57,263124,14700,0.36209688,7.476807e-06,100,-5.84993,4.0249524,436.04083,1841.6772389411926,6.172351,-107.8992434339132,534.81445,1.0639123,5.663707,,0.25911555
1.0679096,397.92847,18772.176,[-1.125  0.43   0.737 -0.552 -1.057],148,24.223099,100.0,1.0755903,87.54634,0.03974611,0.4742621,18.84,265008,14800,0.33618876,2.2888183e-07,100,-5.95945,1.5025234,421.79282,1854.467334985733,6.5813265,-107.89418249260444,505.9868,0.3270277,2.7527773,,0.2011967
1.1947222,335.94336,405229.4,[-1.131  0.435  0.731 -0.548 -1.083],149,30.008087,100.0,3.493894,88.8687,0.083033934,0.0037380508,21.21,267129,14900,0.33472496,1.4953614e-05,100,-8.364716,12.1875725,374.84436,1866.5040304660797,8.211588,-107.44271022520354,492.2782,1.6693144,12.746298,,0.4763852
1.5223775,359.3917,1252678.0,[-1.124  0.435  0.746 -0.565 -1.084],150,32.828445,100.0,5.9468575,88.37066,0.08774627,0.019059755,20.34,269163,15000,0.34716818,1.1940003e-05,100,-7.261101,30.45636,467.18097,1879.873795747757,8.349936,-108.10047050604362,622.9573,3.284357,27.759302,,0.59937125
1.130721,356.65677,101617.44,[-1.147  0.415  0.745 -0.566 -1.072],151,30.315907,100.0,1.5461198,88.437614,0.04946708,0.01926394,20.33,271196,15100,0.33758008,1.6403199e-06,100,-7.24868,4.874806,387.0826,1893.4896104335785,8.034547,-107.36726987262122,483.5207,0.8481887,5.666479,,0.24994451
3.3816962,358.05972,64167596.0,[-1.136  0.395  0.746 -0.572 -1.081],152,27.05788,100.0,70.61215,88.3928,0.45951304,0.001450934,20.34,273230,15200,0.34401754,-2.4032593e-06,100,-7.2676086,558.80865,903.8706,1906.0785672664642,7.955581,-107.87549670151719,1364.1515,20.77864,277.83795,,7.9896708
1.6328229,385.72745,4910533.5,[-1.105  0.423  0.754 -0.571 -1.075],153,23.383156,100.0,7.417178,87.80423,0.13137172,0.0025340721,19.32,275162,15300,0.3317811,,100,-5.635338,42.578674,545.3954,1920.4691133499146,6.811493,-108.1513726860451,743.2478,5.125179,57.660294,,1.1197193
1.4373246,381.13007,1228084.5,[-1.106  0.415  0.734 -0.555 -1.087],154,32.62117,100.0,3.2500832,87.92827,0.080264494,0.017900506,19.44,277106,15400,0.32690454,6.1035155e-07,100,-6.4402313,54.023506,467.6374,1934.7831327915192,7.0727177,-107.62356344548785,627.36206,2.9640362,28.458471,,0.6529078
1.0161338,383.24332,1674.8416,[-1.097  0.419  0.731 -0.531 -1.092],155,23.519272,100.0,1.0144099,87.85797,0.039112058,0.7021692,19.39,279045,15500,0.31468138,,100,-6.5172043,1.0610673,389.17926,1947.0546193122864,7.0841923,-108.0219758545201,469.2016,0.09981419,1.3725339,,0.19472991
1.1510543,326.53854,185052.89,[-1.09   0.418  0.731 -0.531 -1.104],156,25.674595,100.0,2.0260282,89.05706,0.065664485,0.0382508,21.56,281201,15600,0.31255192,-1.9073487e-07,100,-8.648499,6.680569,359.15677,1959.8992190361023,9.563665,-107.18491587175687,465.62155,1.1507623,11.245576,,0.33827025
1.035491,419.75284,17812.45,[-1.084  0.422  0.725 -0.511 -1.106],157,25.334923,100.0,1.0888872,87.15627,0.038335484,0.5108214,18.1,283011,15700,0.30467188,-6.027222e-06,100,-6.12471,1.6131384,431.5826,1971.7052342891693,6.6826773,-107.18796820468714,513.3754,0.2853764,2.0268824,,0.19831406
1.1477522,396.62482,248283.94,[-1.097  0.427  0.727 -0.515 -1.114],158,22.67051,100.0,1.8492366,87.61731,0.05682623,0.11977339,18.92,284903,15800,0.30473754,3.967285e-06,100,-5.4312363,7.305928,430.56192,1982.8064801692963,6.017316,-107.68441159055817,541.49915,1.1251994,9.165413,,0.32147723
1.6260768,420.78137,1597430.6,[-1.082  0.427  0.723 -0.498 -1.114],159,25.775955,100.0,6.204847,87.09069,0.07837579,0.012197524,18.16,286719,15900,0.30449665,-1.0681152e-06,100,-5.117256,27.990612,606.389,1996.1384494304657,5.2255316,-108.13747147271593,773.55255,2.8992648,19.047205,,0.557444
1.7820256,363.33313,5722312.5,[-1.106  0.406  0.722 -0.501 -1.114],160,31.678902,100.0,18.640955,88.30338,0.1798699,0.0041660187,20.04,288723,16000,0.30812073,1.5258789e-06,100,-7.6062775,229.73651,509.7057,2010.2425954341888,8.136955,-107.18020678827303,747.922,6.177043,71.97889,,2.2033894
1.8298578,391.26547,5420423.0,[-1.087  0.416  0.74  -0.513 -1.111],161,23.410187,100.0,9.905631,87.72251,0.104508966,0.0012677009,19.04,290627,16100,0.3078482,-1.2664795e-05,100,-6.394928,169.79941,561.15784,2024.8571147918701,7.002156,-107.36202824983546,760.98663,7.0675926,72.25341,,1.5470251
1.1173539,407.18732,135739.7,[-1.075  0.443  0.742 -0.503 -1.111],162,21.204521,100.0,1.4453423,87.37028,0.04375254,0.115786836,18.5,292477,16200,0.30470064,-5.0354006e-06,100,-6.3221893,6.26248,430.5468,2038.6445319652557,5.8608923,-107.57707438725897,530.3895,0.9634738,11.337735,,0.24004644
1.1755286,365.32025,162009.11,[-1.071  0.457  0.74  -0.489 -1.114],163,29.233208,100.0,1.7782985,88.262794,0.055085205,0.12944128,19.95,294472,16300,0.31500465,1.2435913e-05,100,-7.104187,5.254495,409.75906,2049.491372823715,7.793649,-107.10415146921547,512.4185,1.0640293,7.633715,,0.29356882
1.0071256,393.05017,4707.7314,[-1.083  0.445  0.749 -0.505 -1.104],164,23.492165,100.0,1.0269071,87.68291,0.038405165,0.64116955,19.0,296372,16400,0.31243694,8.010864e-06,100,-6.490349,1.111303,394.92285,2061.96986413002,6.9085135,-107.5124454743399,473.9661,0.15816396,1.7351698,,0.19324206
1.2156025,436.66934,415720.4,[-1.088  0.443  0.75  -0.508 -1.107],165,25.84317,100.0,2.4439597,86.79301,0.06227083,0.06558595,17.61,298133,16500,0.31129217,-6.027222e-06,100,-5.813835,9.476448,505.92303,2072.384246110916,5.728221,-107.48322637534439,618.2004,1.3561275,12.612212,,0.3790156
