EmpiricalD2,J_sample_variance,InitialReturnMax,InitialReturnMin,EpRewMean,Iteration,InitialReturnMean,MeanIW,ReturnStepMaxmin,MeanEntropy,ReturnMeanIW,Bound,MaxD2w0t,InitialBound,MeanD2w0t,Weights,StdD2w0t,TimestepsSoFar,MinIW,EpisodesSoFar,MaxIW,EntropyCoefficient,ReturnStepMax,EpLenMean,EpThisIter,MinD2w0t,StdIW,TimeElapsed,InitialReturnStd
1.0124869,1313.3291,49.231804,-9.214287,-109.07578979070772,80,-3.5476685e-06,1.007399,89.98994,1.8078947,361.32312,230.77885,1.0321424,229.03238,0.04863626,[ 0.849 -0.286 -0.494 -0.919  0.384],0.21563138,174660,0.81363076,8000,1.58327,100.0,100.0,24.21,100,,0.109053016,1040.736817598343,10.564006
1.0186925,2045.057,39.436497,-9.073303,-108.67394887042609,81,-8.69751e-06,1.0308601,89.75359,1.8020245,382.45398,255.92444,1.0961831,251.11351,0.047406547,[ 0.83  -0.286 -0.493 -0.915  0.389],0.2139385,177001,0.6567469,8100,1.5847317,100.0,100.0,23.41,100,,0.13118924,1054.5237226486206,8.992686
1.0194196,3109.2615,52.697956,-9.719864,-108.29338325967184,82,1.4228821e-05,1.0270882,90.11257,1.8202772,361.94467,218.98225,1.1133845,213.90485,0.049461894,[ 0.841 -0.295 -0.493 -0.907  0.383],0.21853721,179438,0.7297056,8200,1.854103,100.0,100.0,24.37,100,,0.16844335,1068.6742448806763,10.487691
1.9777287,281863.6,33.447144,-8.045235,-108.0001578842502,83,-3.929138e-06,1.246809,88.93176,1.7849877,499.52234,321.4901,2.9756033,306.68256,0.057484712,[ 0.838 -0.299 -0.494 -0.909  0.401],0.28285483,181568,0.0211262,8300,14.780945,100.0,100.0,21.3,100,,1.5668083,1079.7153449058533,8.142613
1.0134856,2089.738,38.147102,-9.137611,-108.5376636167559,84,1.5258789e-06,1.0272294,89.69555,1.7748052,381.64844,252.68724,1.1008378,248.99779,0.047134794,[ 0.796 -0.317 -0.458 -0.882  0.366],0.21308836,183901,0.6096673,8400,1.7849004,100.0,100.0,23.33,100,,0.12744862,1095.0756649971008,9.482907
1.0216513,2254.0583,46.14566,-9.835243,-108.54235327629333,85,-2.0599366e-06,1.0313332,89.88458,1.7618657,374.32492,243.55284,1.0541108,238.64857,0.04824838,[ 0.824 -0.324 -0.458 -0.882  0.356],0.21577623,186282,0.7008171,8500,1.5566967,100.0,100.0,23.81,100,,0.13798682,1110.7347536087036,9.830376
1.0496631,9144.683,52.93082,-10.861099,-107.62063407029325,86,3.3569336e-06,1.0603826,89.8409,1.7851554,385.9812,245.17534,1.2084923,234.41664,0.048615832,[ 0.835 -0.332 -0.467 -0.89   0.343],0.21902023,188632,0.649594,8600,2.8713093,100.0,100.0,23.5,100,,0.28780046,1123.2373011112213,11.138141
1.0103663,1973.0096,57.95584,-10.357529,-107.46865443816009,87,8.735657e-06,1.0169791,90.30871,1.7928007,349.44476,213.7717,1.0554781,211.14977,0.049997296,[ 0.828 -0.327 -0.454 -0.89   0.366],0.21920383,191105,0.67553777,8700,1.7281114,100.0,100.0,24.73,100,,0.13267606,1137.4044117927551,12.023748
1.876921,224530.1,42.986164,-7.945732,-109.40700466882609,88,3.1280517e-06,1.3586519,89.5568,1.834551,512.8881,331.6117,3.256827,264.72873,0.058938604,[ 0.83  -0.32  -0.445 -0.89   0.374],0.27678218,193391,0.12641697,8800,10.898962,100.0,100.0,22.86,100,,1.4212384,1150.5028665065765,9.065535
1.0906785,10244.798,54.123642,-10.43779,-108.49339479270837,89,-7.3623655e-06,1.056639,90.28143,1.8450196,369.8579,231.07248,1.1895385,220.84071,0.050890103,[ 0.755 -0.329 -0.426 -0.859  0.416],0.22416812,195844,0.49056363,8900,2.2038407,100.0,100.0,24.53,100,,0.32788616,1164.8798940181732,10.087102
1.0890065,13528.932,39.65533,-12.487526,-107.71306819734275,90,-7.5531007e-06,1.0768228,91.05962,1.8696861,331.61063,199.07869,1.289546,188.20639,0.05740541,[ 0.732 -0.331 -0.41  -0.853  0.426],0.23994306,198557,0.54377764,9000,4.2596164,100.0,100.0,27.13,100,,0.40424088,1181.6909527778625,11.9829445
1.0289912,1728.7775,62.220398,-12.68795,-108.93188406215269,91,1.0299683e-06,1.0288863,91.66699,1.8808489,286.977,146.54771,1.0845102,140.90599,0.060317244,[ 0.724 -0.326 -0.392 -0.849  0.451],0.24000289,201528,0.65394706,9100,1.6791023,100.0,100.0,29.71,100,,0.1697151,1197.9979050159454,13.633185
1.0088357,627.4871,42.80921,-9.930618,-109.3494775595687,92,-8.544922e-06,1.0202781,90.78857,1.8692797,335.97278,213.6359,1.0394444,210.99763,0.05234945,[ 0.704 -0.319 -0.381 -0.842  0.462],0.22344337,204130,0.73864925,9200,1.3211089,100.0,100.0,26.02,100,,0.08192304,1213.198849439621,9.612259
1.1301504,15128.665,43.80853,-11.13517,-108.43050209980458,93,-6.2179565e-06,1.0632452,90.55527,1.8821403,351.98456,227.54942,1.3256515,218.3146,0.054103788,[ 0.693 -0.31  -0.38  -0.837  0.451],0.23282647,206698,0.36122608,9300,3.5191047,100.0,100.0,25.68,100,,0.4246259,1227.8434555530548,11.310732
1.1106421,11580.753,50.85964,-11.475822,-108.89286293124118,94,6.1416627e-06,1.0780399,90.73975,1.90609,350.55774,223.6853,1.3141737,210.58983,0.055099223,[ 0.706 -0.297 -0.39  -0.851  0.463],0.23455457,209319,0.5169385,9400,2.9328575,100.0,100.0,26.21,100,,0.38208672,1240.756513118744,10.780564
1.0684232,8096.1997,38.99098,-9.41497,-109.72564057163781,95,-2.5939942e-06,1.0521095,90.27144,1.9036566,359.8149,239.74716,1.3573003,232.28552,0.05147904,[ 0.719 -0.274 -0.388 -0.85   0.487],0.22404367,211830,0.59088373,9500,2.6104186,100.0,100.0,25.11,100,,0.31500164,1254.750975370407,9.650856
1.0291088,4206.3916,35.458145,-8.828354,-109.44458428003695,96,-1.3237e-05,1.0276103,89.674576,1.9217086,384.21292,279.39227,1.0997603,272.9858,0.047783036,[ 0.651 -0.253 -0.375 -0.833  0.485],0.21549217,214174,0.62188673,9600,2.0324936,100.0,100.0,23.44,100,,0.19025782,1268.2314147949219,8.486789
1.0084698,786.1504,57.310028,-9.731331,-109.43522631926389,97,-2.9754638e-06,1.0092517,91.06672,1.9257708,312.14774,182.03526,1.0373749,180.54472,0.055116728,[ 0.678 -0.269 -0.387 -0.834  0.502],0.22883837,216916,0.7834927,9700,1.4482262,100.0,100.0,27.42,100,,0.10173163,1285.083489894867,13.01171
1.0433809,3449.0947,64.95141,-10.0627365,-108.93720447061585,98,1.1901855e-05,1.0320691,90.558556,1.9311044,339.77945,205.6549,1.103723,200.3655,0.05238038,[ 0.685 -0.261 -0.385 -0.833  0.507],0.22454822,219497,0.61015755,9800,1.9976065,100.0,100.0,25.81,100,,0.21362074,1299.264839887619,12.296151
1.0094676,872.3892,46.624935,-9.476685,-109.9159074917268,99,2.5558472e-06,1.0078242,90.28344,1.9360504,346.83856,233.20953,1.0334615,231.27905,0.050648797,[ 0.714 -0.255 -0.388 -0.841  0.512],0.21975525,222019,0.7561521,9900,1.3973068,100.0,100.0,25.22,100,,0.09490906,1314.0044865608215,10.180509
1.0294992,3484.3137,39.3504,-10.876198,-109.55341200121538,100,-1.10244755e-05,1.0549823,90.81938,1.9259083,342.0343,227.16243,1.1713965,220.02878,0.053614393,[ 0.737 -0.263 -0.392 -0.849  0.517],0.22794937,224642,0.44093543,10000,2.056362,100.0,100.0,26.23,100,,0.20899852,1328.1250579357147,10.397906
1.0086643,667.1738,36.890335,-10.872612,-109.40153431668593,101,5.9509275e-06,1.0089395,90.61061,1.921709,331.51532,223.974,1.0305668,222.75441,0.05235825,[ 0.713 -0.253 -0.396 -0.83   0.507],0.2232046,227250,0.68826365,10100,1.2888625,100.0,100.0,26.08,100,,0.08904496,1343.3998663425446,10.768836
1.0340779,3637.9656,43.19769,-9.978584,-109.2889239602984,102,-1.7929077e-06,1.0240395,90.13485,1.9388026,366.96344,251.81313,1.1097524,247.05383,0.049413174,[ 0.733 -0.259 -0.401 -0.833  0.502],0.21884559,229676,0.6756988,10200,1.7300203,100.0,100.0,24.26,100,,0.18843989,1358.3192822933197,9.422615
1.0098593,999.80676,44.0802,-11.476395,-108.86058028017474,103,1.6784668e-06,1.0147936,91.30642,1.929522,304.07553,187.95273,1.0285027,186.72173,0.056268934,[ 0.738 -0.255 -0.407 -0.84   0.52 ],0.2311236,232474,0.7401471,10300,1.3479855,100.0,100.0,27.98,100,,0.10356011,1371.6241533756256,12.058426
1.037359,3664.015,57.29178,-10.635231,-108.61548619158434,104,1.8692017e-06,1.0383302,90.58025,1.9282424,341.1593,216.86774,1.1271251,210.83835,0.05233524,[ 0.732 -0.259 -0.406 -0.836  0.51 ],0.22442569,235054,0.63605034,10400,2.5758178,100.0,100.0,25.8,100,,0.21387394,1384.6844999790192,11.154936
1.0023274,415.1711,56.96297,-10.464745,-108.87966046055215,105,-8.773804e-07,1.0062277,90.46305,1.9270706,340.51263,213.99744,1.0201092,213.13348,0.05080488,[ 0.689 -0.261 -0.407 -0.834  0.509],0.21979871,237590,0.85508883,10500,1.2293191,100.0,100.0,25.36,100,,0.052996248,1398.6155350208282,10.539102
1.0170151,1301.6757,51.770752,-9.022354,-109.11603897140125,106,6.027222e-06,1.0209761,90.601654,1.9431947,344.69656,221.96843,1.071498,217.367,0.05153154,[ 0.698 -0.269 -0.406 -0.835  0.508],0.22254668,240135,0.75086945,10600,1.4433241,100.0,100.0,25.45,100,,0.10491687,1414.3653178215027,11.701441
1.0152992,1015.9846,64.73605,-10.952942,-108.86523111993243,107,1.2969971e-06,1.0201857,91.2246,1.9389477,307.516,174.52368,1.0613924,172.15392,0.055970967,[ 0.689 -0.265 -0.401 -0.835  0.524],0.23077333,242913,0.69122076,10700,1.623165,100.0,100.0,27.78,100,,0.11191663,1428.8685908317566,13.366243
1.0207338,2164.773,40.473953,-9.431503,-108.95505395268569,108,-8.392334e-06,1.0177447,89.5269,1.9282404,387.6224,282.80646,1.0577615,280.06387,0.046416927,[ 0.703 -0.257 -0.4   -0.836  0.52 ],0.21139762,245213,0.6993005,10800,1.4918947,100.0,100.0,23.0,100,,0.13407521,1441.104694366455,8.166768
1.010701,641.88245,43.76185,-10.522308,-109.27038790279286,109,-1.14440915e-07,1.0134842,90.97611,1.9251163,321.6917,204.94983,1.024689,203.27072,0.05372662,[ 0.701 -0.267 -0.399 -0.832  0.509],0.22593832,247889,0.7874018,10900,1.2299522,100.0,100.0,26.76,100,,0.08385506,1456.6997652053833,10.889677
1.0593011,9438.567,49.088654,-8.216888,-108.69921891206782,110,-1.5258789e-06,1.0747688,89.20293,1.8926123,424.87033,302.91574,1.2297225,291.35895,0.046220347,[ 0.711 -0.261 -0.4   -0.834  0.506],0.21464574,250108,0.41301894,11000,2.1461866,100.0,100.0,22.19,100,,0.26224825,1467.988118648529,9.04649
1.0363463,4907.6797,48.05313,-8.681961,-108.73770851888531,111,4.53949e-06,1.0341263,89.77732,1.9023017,388.09933,259.17487,1.1288166,253.03564,0.04703629,[ 0.704 -0.251 -0.386 -0.842  0.474],0.2133492,252426,0.6303465,11100,2.2641768,100.0,100.0,23.18,100,,0.2137439,1481.1092791557312,8.024836
2.5812244,527799.6,50.436962,-10.280731,-109.49831605636535,112,2.8991699e-06,1.4988877,90.45132,1.9278667,490.4146,284.07654,5.8513637,222.59058,0.07199017,[ 0.685 -0.262 -0.387 -0.84   0.483],0.33381897,254941,0.06471622,11200,21.862652,100.0,100.0,25.15,100,,2.510551,1495.366116285324,10.374126
1.0175933,2113.8176,51.189102,-9.8910675,-108.43666528616309,113,-1.6784668e-06,1.017835,90.180885,1.9330947,356.0039,237.91965,1.0714866,234.60521,0.049743995,[ 0.789 -0.242 -0.411 -0.88   0.509],0.21874654,257400,0.71969,11300,1.6291106,100.0,100.0,24.59,100,,0.13567667,1509.4583892822266,11.156962
1.0288793,1776.1362,43.401676,-10.923454,-108.89140906617064,114,2.7465821e-06,1.0194565,90.77379,1.9376323,331.80844,218.15245,1.0846453,214.11234,0.052925978,[ 0.796 -0.233 -0.406 -0.888  0.514],0.22513846,260019,0.5762072,11400,1.5139623,100.0,100.0,26.19,100,,0.14721307,1523.06817984581,10.964741
1.0088408,911.1048,51.379307,-11.045387,-108.1006475213902,115,-7.095337e-06,1.0128019,90.87859,1.9388341,321.61835,201.17503,1.0494354,198.74162,0.053560507,[ 0.766 -0.23  -0.401 -0.876  0.519],0.22591811,262680,0.7747566,11500,1.5234146,100.0,100.0,26.61,100,,0.090576954,1537.3480195999146,12.429771
1.0470473,3048.1658,45.701107,-10.420357,-108.91173096445496,116,3.3569336e-06,1.0301777,91.01004,1.9368411,317.7702,192.2219,1.0773563,187.91798,0.055305704,[ 0.744 -0.228 -0.4   -0.879  0.52 ],0.23032804,265406,0.5263502,11600,1.6729325,100.0,100.0,27.26,100,,0.21558814,1552.4685621261597,12.144099
1.0598614,5928.8237,56.173008,-9.310608,-108.2460507795244,117,-2.1362305e-06,1.0339508,89.91523,1.9301853,374.5207,255.10663,1.1218464,248.28574,0.048578605,[ 0.771 -0.224 -0.408 -0.885  0.518],0.21719275,267789,0.5873691,11700,1.8337424,100.0,100.0,23.83,100,,0.24220426,1565.567745923996,10.294778
1.028151,2172.5107,50.707985,-10.036743,-108.8963601715177,118,7.400513e-06,1.0163269,90.617096,1.9315144,333.36133,220.3874,1.057081,217.97699,0.052464437,[ 0.738 -0.228 -0.4   -0.877  0.511],0.22410184,270387,0.6354439,11800,1.4121708,100.0,100.0,25.98,100,,0.16219768,1579.5999352931976,12.154931
75.91109,1151764000.0,35.582497,-8.808533,-109.40920137305292,119,1.0261536e-05,14.05279,89.80138,1.9614671,3752.0576,1911.7217,2592.8013,276.48492,0.7298953,[ 0.752 -0.216 -0.401 -0.88   0.512],26.725996,272717,0.008120639,11900,1430.6599,100.0,100.0,23.3,100,,135.88219,1594.7560749053955,9.296629
1.1034329,15087.038,47.889317,-9.282692,-107.86022966623456,120,-6.942749e-06,1.037265,90.325325,1.9627371,358.22336,241.58716,1.2152985,235.63731,0.050812412,[ 0.838 -0.138 -0.327 -0.96   0.543],0.22310597,275185,0.38162953,12000,3.1679204,100.0,100.0,24.68,100,,0.41583914,1610.7282502651215,11.665758
1.0132886,1993.9401,53.209583,-11.466255,-108.1230370809063,121,2.5177003e-06,1.0162531,90.49324,1.9550449,339.75473,214.23407,1.0533446,212.76642,0.051203497,[ 0.786 -0.144 -0.32  -0.947  0.544],0.22125493,277727,0.71292585,12100,1.4028286,100.0,100.0,25.42,100,,0.13633007,1623.8299164772034,11.998067
1.0104634,1113.346,45.938107,-8.805313,-108.14944602604837,122,5.0354006e-06,1.0191054,89.94975,1.9512123,370.4374,256.8053,1.0665022,254.05414,0.047689322,[ 0.777 -0.152 -0.321 -0.948  0.536],0.21386045,280096,0.79670894,12200,1.5135696,100.0,100.0,23.69,100,,0.10216627,1635.3956017494202,10.521432
1.0282483,2191.2886,51.30191,-9.260078,-108.11356889077689,123,-8.010864e-07,1.0197923,89.415596,1.9537392,394.88214,281.7873,1.0730004,276.96826,0.045658074,[ 0.797 -0.148 -0.316 -0.951  0.532],0.21005052,282352,0.6335545,12300,1.462115,100.0,100.0,22.56,100,,0.14062625,1648.5914316177368,9.952642
1.0430874,4941.299,51.806454,-11.42524,-108.11923394162741,124,-2.8991699e-06,1.0151751,90.38497,1.9608992,345.20163,224.67818,1.08752,222.56526,0.050933164,[ 0.8   -0.13  -0.313 -0.952  0.535],0.22158062,284862,0.59040296,12400,2.0051527,100.0,100.0,25.1,100,,0.23549409,1663.4016797542572,11.655998
1.0299178,2660.0876,33.52293,-8.939972,-108.17921332152984,125,-8.544922e-06,1.026254,89.88806,1.9518256,383.55405,276.42294,1.085972,271.32758,0.046918843,[ 0.828 -0.126 -0.317 -0.963  0.542],0.21271046,287182,0.65912116,12500,1.8893275,100.0,100.0,23.2,100,,0.15780798,1676.4970412254333,8.937153
1.0098939,817.11475,47.3918,-13.053764,-107.94279287052454,126,1.3389587e-05,1.0250372,91.59398,1.9492574,289.2483,162.22972,1.0539497,158.85172,0.058808584,[ 0.866 -0.127 -0.315 -0.975  0.533],0.2363698,290097,0.6826893,12600,1.6043615,100.0,100.0,29.15,100,,0.09774627,1691.2666201591492,14.286123
1.0365802,2419.6921,55.859848,-11.833679,-107.2389910599408,127,-1.2207031e-05,1.0295461,91.0564,1.9380286,317.059,195.02249,1.0785395,191.19194,0.054794405,[ 0.883 -0.134 -0.322 -0.971  0.53 ],0.22934937,292797,0.6025909,12700,1.5314612,100.0,100.0,27.0,100,,0.18405272,1705.6513135433197,13.608103
1.0775449,8444.77,48.29462,-8.374962,-108.88965242900095,128,-1.2016297e-05,1.0393299,89.468475,1.9337258,398.59882,286.23248,1.1647022,277.94693,0.04686086,[ 0.902 -0.127 -0.326 -0.977  0.519],0.21432061,295080,0.43804628,12800,1.88694,100.0,100.0,22.83,100,,0.26970857,1718.6352155208588,9.726567
40.460564,1434105700.0,48.838245,-10.252052,-107.49294440591187,129,6.4849855e-06,20.468584,89.96368,1.9960636,4203.8154,2119.9348,2831.255,253.63797,0.73098814,[ 0.87  -0.133 -0.314 -0.967  0.515],22.020433,297459,0.017385824,12900,2260.9045,100.0,100.0,23.79,100,,207.3105,1730.7022216320038,10.726314
1.2138895,36064.84,35.3021,-8.359642,-108.94770735964376,130,4.0817263e-06,1.0684488,89.86534,2.015663,400.16086,291.65662,1.503483,281.65207,0.04982815,[ 0.726  0.025 -0.322 -0.914  0.577],0.22615425,299784,0.34165144,13000,4.449689,100.0,100.0,23.25,100,,0.5729961,1747.2804508209229,8.050157
1.0201446,3235.892,41.065693,-8.790009,-108.45255118817542,131,-3.2043456e-06,1.0166988,89.279724,2.0291483,401.40295,299.78992,1.0712249,296.11487,0.04499056,[ 0.678  0.01  -0.311 -0.9    0.597],0.20862727,302006,0.7578007,13100,1.7110736,100.0,100.0,22.22,100,,0.15358098,1759.7163949012756,8.8506975
1.2372187,47878.465,37.488216,-8.894501,-108.28155072538709,132,-2.2888183e-07,1.1832552,89.41931,2.0638425,458.2478,342.15973,1.848425,303.3219,0.049853873,[ 0.686  0.005 -0.321 -0.908  0.61 ],0.23221992,304235,0.38892347,13200,5.716196,100.0,100.0,22.29,100,,0.6402672,1773.9243955612183,9.578037
1.0115324,1650.1995,25.564285,-8.586174,-107.92761184179088,133,3.0517579e-06,1.012797,89.07022,2.0677404,415.54004,341.80823,1.0684578,339.06888,0.04318784,[ 0.642  0.001 -0.291 -0.908  0.645],0.20399912,306380,0.60037804,13300,1.3997061,100.0,100.0,21.45,100,,0.10758804,1788.5649855136871,6.936386
1.0271232,4048.31,38.090347,-9.168587,-109.36791888405321,134,2.5177003e-06,1.0254961,89.93851,2.0819063,371.86713,276.2038,1.1062493,271.57446,0.04880898,[ 0.652 -0.019 -0.297 -0.92   0.648],0.217409,308780,0.6277571,13400,2.4030852,100.0,100.0,24.0,100,,0.19312906,1803.0002002716064,9.315183
1.2392288,25665.348,52.270298,-10.04895,-109.03543928426807,135,8.659363e-06,1.1087339,90.649216,2.0844452,367.3079,243.08826,1.5204914,225.01656,0.05512735,[ 0.647 -0.026 -0.289 -0.928  0.663],0.23747097,311351,0.33541504,13500,3.075358,100.0,100.0,25.71,100,,0.5639647,1818.4122121334076,10.827736
1.0055622,541.44586,32.048206,-10.297462,-108.66034667243203,136,7.705688e-06,1.0041063,90.16967,2.0912135,351.72137,271.72034,1.0233386,270.85623,0.049361963,[ 0.71  -0.006 -0.304 -0.941  0.666],0.21695982,313812,0.8170023,13600,1.2704468,100.0,100.0,24.61,100,,0.0704453,1831.143697977066,9.870814
1.0396736,6355.906,67.110565,-9.418533,-108.06362381632374,137,-5.378723e-06,1.0444739,89.36041,2.1040003,404.5257,297.91003,1.2082319,288.62823,0.04593458,[ 0.69  -0.003 -0.304 -0.938  0.672],0.21206443,316054,0.63803244,13700,2.0345082,100.0,100.0,22.42,100,,0.23469357,1844.4221022129059,10.553788
1.0350598,3939.336,52.97306,-10.728424,-108.00983678665858,138,2.4795531e-06,1.031782,90.388306,2.0990014,359.9477,247.8815,1.122127,243.71864,0.049854483,[ 0.652  0.017 -0.283 -0.924  0.685],0.21972093,318503,0.5396162,13800,1.9975153,100.0,100.0,24.49,100,,0.20808901,1857.8387892246246,11.223878
1.0819838,8857.104,34.515945,-7.5312805,-108.50284349828539,139,2.1362305e-06,1.0579113,89.373764,2.101441,419.40347,330.12347,1.395348,317.03503,0.04547338,[ 0.669  0.034 -0.275 -0.934  0.68 ],0.21184188,320709,0.45953882,13900,2.5675611,100.0,100.0,22.06,100,,0.27069238,1871.3805844783783,7.906056
1.0115631,1046.3931,48.565266,-9.881538,-109.55485031972435,140,-4.4631956e-06,1.0128053,90.70889,2.1034799,337.58627,230.69281,1.0370655,228.6049,0.0519106,[ 0.609  0.036 -0.276 -0.907  0.682],0.22259206,323288,0.70574605,14000,1.4313703,100.0,100.0,25.79,100,,0.104309514,1886.594230413437,11.1412945
1.0093281,1265.0814,27.924305,-9.135307,-108.27711035478296,141,6.8664554e-07,1.0119144,89.36252,2.1054761,394.19412,321.28867,1.0472856,318.94342,0.04525581,[ 0.609  0.025 -0.28  -0.901  0.684],0.20863599,325535,0.7964017,14100,1.5284823,100.0,100.0,22.47,100,,0.0965446,1896.0742473602295,7.4129295
1.0240238,2927.4001,46.518024,-10.763992,-108.53556744415607,142,-3.6239624e-06,1.0236994,90.68327,2.1126757,333.31015,238.32118,1.0900009,234.6355,0.05294686,[ 0.63   0.005 -0.293 -0.907  0.687],0.22565451,328145,0.55656266,14200,2.1776447,100.0,100.0,26.1,100,,0.17309421,1907.0553314685822,11.088384
38.325375,43026692.0,41.690712,-8.385666,-108.16627781867278,143,,3.3017735,90.23161,2.0737534,1070.558,357.10544,228.60211,260.50446,0.29642066,[ 0.624 -0.016 -0.304 -0.912  0.693],3.1233792,330572,0.00017313252,14300,215.81552,100.0,100.0,24.27,100,,21.419872,1918.459528684616,9.568758
1.0150676,1813.095,34.175663,-7.7862854,-107.70031160542335,144,-2.632141e-06,1.0121597,88.858406,2.082494,430.80334,344.97302,1.0479473,341.95593,0.041759413,[ 0.879  0.056 -0.36  -0.996  0.655],0.20084296,332644,0.75523746,14400,1.5708429,100.0,100.0,20.72,100,,0.1057249,1931.2799818515778,7.463581
1.0117608,1242.9705,37.563362,-8.013802,-108.38968545082962,145,2.632141e-06,1.0187833,89.54244,2.0736034,398.55054,309.01685,1.0523847,306.35773,0.04501957,[ 0.872  0.043 -0.367 -0.993  0.664],0.20811954,334879,0.67771447,14500,1.3414521,100.0,100.0,22.35,100,,0.09920773,1942.2733821868896,8.939963
1.0516253,7868.294,37.634575,-7.319168,-108.63196422544597,146,-2.2888185e-06,1.0414757,88.81578,2.0916817,433.11093,337.30145,1.1330627,327.98328,0.043730624,[ 0.855  0.056 -0.371 -0.992  0.654],0.2075957,337005,0.6258684,14600,2.3575997,100.0,100.0,21.26,100,,0.23354007,1953.8321905136108,6.8480425
1.1226876,37739.113,41.091766,-5.7652893,-108.44618447839366,147,4.9591063e-06,1.066363,87.825455,2.1152036,504.83377,394.57452,1.3884243,380.97076,0.04006444,[ 0.844  0.051 -0.37  -0.971  0.673],0.20210655,338901,0.5432366,14700,3.1709154,100.0,100.0,18.96,100,,0.44273165,1965.1107561588287,5.8741546
1.1258187,20544.373,63.590946,-7.5522614,-108.08393401345238,148,-1.3427734e-05,1.0653433,89.37848,2.123614,424.06287,304.59576,1.3116307,288.8589,0.04600272,[ 0.875  0.073 -0.365 -0.991  0.696],0.21472782,341100,0.3672329,14800,3.2175527,100.0,100.0,21.99,100,,0.410583,1978.3202035427094,10.65501
1.0234486,3055.8716,31.08979,-7.928665,-108.96848933824296,149,1.1062622e-05,1.0222608,89.36189,2.1107223,407.8982,330.9699,1.0780443,327.86493,0.04471036,[ 0.818  0.07  -0.344 -0.974  0.705],0.20795158,343310,0.5429605,14900,1.5809159,100.0,100.0,22.1,100,,0.16749142,1991.4274079799652,7.674993
1.0403675,4902.294,39.24172,-7.8643646,-107.85559511537802,150,-4.196167e-07,1.0317817,89.15822,2.1170723,415.2046,328.63068,1.2360662,322.0043,0.044235,[ 0.837  0.079 -0.344 -0.966  0.691],0.20759942,345483,0.64963406,15000,1.9178561,100.0,100.0,21.73,100,,0.19512437,2003.3960311412811,9.360113
1.061974,15804.25,45.85676,-6.1321564,-108.76167596562644,151,2.2888185e-06,1.0475634,88.96137,2.1421013,437.48343,333.0312,1.2472738,325.3109,0.04384709,[ 0.881  0.087 -0.337 -0.974  0.698],0.20876653,347598,0.49894807,15100,2.96543,100.0,100.0,21.15,100,,0.35236228,2015.8804466724396,7.706019
1.0232309,3696.3645,35.592495,-8.0662,-108.39059505675961,152,-1.9454956e-06,1.0223452,88.91462,2.1333818,427.51968,345.74286,1.0832038,341.93762,0.042885855,[ 0.864  0.086 -0.334 -0.955  0.723],0.20402385,349714,0.64963424,15200,1.7952883,100.0,100.0,21.16,100,,0.1555999,2028.0268852710724,7.0952344
1.00565,711.935,34.72056,-8.609085,-108.79165916067937,153,-7.6293944e-08,1.006295,89.59913,2.1425426,391.38242,308.419,1.028629,306.80817,0.0453016,[ 0.839  0.097 -0.322 -0.937  0.715],0.20834692,351971,0.84216917,15300,1.3157337,100.0,100.0,22.57,100,,0.068727985,2041.2081308364868,8.29662
1.1439344,36596.117,42.634457,-7.7144012,-108.37848851466838,154,7.095337e-06,1.1203368,89.54639,2.1830096,429.6736,319.49957,1.6054192,300.26947,0.048604034,[ 0.843  0.092 -0.32  -0.942  0.723],0.22450744,354224,0.32221335,15400,4.491602,100.0,100.0,22.53,100,,0.57392746,2052.7343184947968,8.647798
1.1197296,20654.664,61.066017,-7.335182,-108.57193038223687,155,-7.6293944e-08,1.0492349,88.85145,2.1757443,439.37366,326.46994,1.2307439,318.131,0.043854937,[ 0.806  0.075 -0.322 -0.941  0.764],0.20925218,356331,0.32755643,15500,2.5815613,100.0,100.0,21.07,100,,0.3918154,2064.806270122528,8.359821
1.4487778,74336.664,40.82261,-10.465858,-108.83413009462966,156,4.9591063e-06,1.1909586,90.04356,2.1927848,414.35287,313.82767,1.9480691,285.0755,0.05610762,[ 0.766  0.052 -0.316 -0.925  0.757],0.2510118,358761,0.2550622,15600,5.940254,100.0,100.0,24.3,100,,0.86549705,2078.0426862239838,9.20434
1.0339259,3002.2307,35.312923,-9.640335,-108.848746867069,157,-1.9073486e-06,1.0187461,90.06173,2.1992257,362.82214,282.8366,1.0710192,278.5524,0.04932734,[ 0.817  0.075 -0.348 -0.956  0.774],0.21803845,361196,0.7325686,15700,1.7246633,100.0,100.0,24.35,100,,0.16937658,2092.2020180225372,8.749292
20.454872,60697460.0,38.543625,-9.018341,-108.69051134227313,158,6.752014e-06,5.6350007,90.00781,2.10156,1706.1848,974.716,204.21362,292.46875,0.23408283,[ 0.814  0.057 -0.345 -0.951  0.78 ],2.677757,363571,0.000113786,15800,275.64136,100.0,100.0,23.75,100,,29.057766,2103.897666454315,9.640921
1.0247364,6272.8755,42.402805,-6.782364,-108.43955302306216,159,5.0735475e-06,1.0282024,88.37951,2.1230445,455.4314,360.58585,1.118222,354.58875,0.04084187,[ 1.081  0.045 -0.459 -1.043  0.683],0.19965139,365580,0.7293956,15900,2.4567618,100.0,100.0,20.09,100,,0.20227765,2118.784214735031,6.7858543
