EpisodesSoFar,ReturnStepMax,J_sample_variance,MeanD2w0t,MeanEntropy,InitialReturnMin,EpRewMean,ReturnMeanIW,TimeElapsed,TimestepsSoFar,InitialReturnMean,MaxIW,InitialReturnMax,InitialBound,ReturnStepMaxmin,Bound,StdIW,Weights,EmpiricalD2,EpLenMean,EpThisIter,Iteration,MaxD2w0t,MinD2w0t,MeanIW,StdD2w0t,MinIW,InitialReturnStd
32400,100.0,725.5097,0.107928865,1.3027467,-1.9921875,-149.72544342660487,184.96156,6411.571671485901,1543109,4.577637e-06,2.0140238,6.211342,-146.7791,94.3923,-144.5811,0.2024974,[ 0.783 -0.854  0.207  0.455 -0.119],1.0362576,53.4,100,324,1.0596262,,1.0331123,0.3121372,0.56745017,1.9404436
32500,100.0,1740.589,0.11186153,1.3123049,-1.8711548,-150.82952359188127,189.40929,6425.153156280518,1548546,9.155273e-07,2.287561,6.00753,-149.3118,94.45174,-142.5612,0.32139874,[ 0.772 -0.86   0.207  0.452 -0.116],1.109836,54.37,100,325,1.1586037,,1.0823786,0.3204271,0.47524005,1.7537419
32600,100.0,348.98074,0.09533001,1.3154932,-2.3230896,-143.4518221059847,206.59961,6436.189372301102,1553280,-1.4190674e-05,1.3609266,5.5631485,-117.89635,93.939514,-116.28958,0.113823995,[ 0.786 -0.85   0.211  0.449 -0.107],1.0146711,47.34,100,326,1.0334746,,1.0187132,0.29479042,0.7310269,1.8208343
32700,100.0,129.94545,0.0883713,1.3142675,-2.0242004,-140.5768540069981,219.8859,6447.266031742096,1557689,5.41687e-06,1.1881366,5.646759,-92.8421,93.623184,-92.34125,0.06613905,[ 0.79  -0.858  0.209  0.45  -0.103],1.0047278,44.09,100,327,1.0118238,,1.0041869,0.28417674,0.799051,1.7979298
32800,100.0,546.73267,0.09595447,1.3193908,-2.4692078,-143.38749441915814,205.10121,6456.574681043625,1562449,1.7547608e-06,1.5119762,5.93454,-124.73155,93.97531,-123.18623,0.1439571,[ 0.789 -0.864  0.21   0.455 -0.105],1.0221412,47.6,100,328,1.0351182,,1.0123448,0.2958276,0.712543,1.9750254
32900,100.0,774.92596,0.09459499,1.3134258,-1.9591293,-143.03560595741328,213.71175,6464.349272966385,1567107,-1.7547608e-06,1.6682758,5.4757156,-112.409515,93.85849,-108.95363,0.15479389,[ 0.786 -0.873  0.211  0.453 -0.099],1.0241442,46.58,100,329,1.063252,,1.0323585,0.2951647,0.6123361,1.705646
33000,100.0,406.23138,0.10249887,1.3029768,-2.3189392,-146.64424713896747,195.7157,6472.148492097855,1572170,-3.8146973e-07,1.4260668,4.3640747,-131.53596,94.207214,-128.51776,0.14131382,[ 0.784 -0.877  0.209  0.467 -0.106],1.0281501,50.63,100,330,1.0648472,,1.0353522,0.3053738,0.6498541,1.8581448
33100,100.0,693.0483,0.095138825,1.2970753,-2.0151138,-143.60131206335288,208.56418,6480.405205488205,1576887,5.264282e-06,1.4300245,7.0765076,-114.53586,93.91133,-112.272,0.17421179,[ 0.777 -0.884  0.211  0.468 -0.116],1.0325102,47.17,100,331,1.0504783,,1.0201728,0.29477784,0.5849011,1.7877663
33200,100.0,1841.1008,0.10782291,1.3007351,-1.9561157,-149.3199412235229,189.52155,6488.606154918671,1582175,-5.8746336e-06,2.7244353,5.5205917,-144.2672,94.35249,-140.83395,0.33044827,[ 0.789 -0.881  0.212  0.468 -0.122],1.0863775,52.88,100,332,1.1049929,,1.0471683,0.31359434,0.5642467,1.6981989
33300,100.0,244.13762,0.09059462,1.2985969,-2.3446121,-141.36515493243897,214.92966,6496.255483865738,1586690,-1.04522705e-05,1.2970483,7.3728104,-103.54477,93.737976,-102.72012,0.09759713,[ 0.771 -0.886  0.209  0.464 -0.118],1.011391,45.15,100,333,1.017966,,1.010214,0.28752536,0.79802024,2.0021808
33400,100.0,851.6263,0.1019533,1.3083979,-2.4813156,-145.7424787709547,203.27951,6504.313185214996,1591670,1.0604858e-05,1.9907398,6.542877,-131.00012,94.14688,-125.97739,0.19946861,[ 0.765 -0.888  0.208  0.466 -0.12 ],1.0303375,49.8,100,334,1.1052386,,1.0613118,0.3065997,0.60695136,2.031048
33500,100.0,816.7253,0.1051946,1.3087778,-2.6637192,-147.65741459350386,190.10066,6513.058161497116,1596865,6.1035157e-06,2.067121,6.6403427,-143.8546,94.3154,-141.06786,0.19963813,[ 0.767 -0.884  0.203  0.473 -0.111],1.0437137,51.95,100,335,1.0705153,,1.028627,0.30896994,0.5624673,2.1769326
33600,100.0,629.71246,0.10766538,1.3066256,-2.1501846,-149.5367541229465,184.4318,6521.170918464661,1602199,7.019043e-06,1.7749466,5.223419,-148.49156,94.39307,-146.5445,0.17696944,[ 0.757 -0.888  0.199  0.468 -0.11 ],1.0338147,53.34,100,336,1.0536112,,1.0256764,0.31158015,0.65707296,1.826604
33700,100.0,7202.8887,0.093021095,1.305468,-2.133789,-140.6684502989958,235.28941,6528.786803245544,1606631,5.1116945e-06,3.3891072,5.0432434,-107.51576,93.652145,-98.57695,0.46608722,[ 0.765 -0.882  0.201  0.474 -0.112],1.1624043,44.32,100,337,1.309825,,1.0914936,0.29864642,0.32845,1.6829995
33800,100.0,432.18317,0.089249164,1.3057222,-2.388054,-140.5184948300553,219.22624,6536.130571126938,1611069,3.5095215e-06,1.6473478,6.0012207,-91.63454,93.66748,-90.4785,0.11964842,[ 0.773 -0.862  0.204  0.487 -0.114],1.0150071,44.38,100,338,1.0341754,,1.0086304,0.2859943,0.75091827,1.9170213
33900,100.0,2170.707,0.101184025,1.3087778,-2.0829926,-145.83849736389575,202.56244,6544.026513814926,1616018,2.7465821e-06,2.4670086,5.9476013,-129.46725,94.102295,-126.01001,0.32851073,[ 0.777 -0.855  0.202  0.488 -0.113],1.0954764,49.49,100,339,1.1265137,,1.04488,0.30540246,0.44991514,1.9097266
34000,100.0,936.1431,0.10375829,1.3086059,-2.2090607,-147.38909833620335,193.05496,6552.472823381424,1621141,1.27410885e-05,2.2248979,7.255722,-140.46371,94.24599,-137.98782,0.2069339,[ 0.762 -0.866  0.201  0.492 -0.11 ],1.036609,51.23,100,340,1.0733026,,1.0304308,0.30710384,0.64910614,1.9887779
34100,100.0,898.31226,0.107268855,1.311282,-1.9500198,-149.2688871174132,187.4777,6560.422894239426,1626431,-7.705688e-06,1.7326701,5.4480133,-145.44395,94.35657,-142.98448,0.21475884,[ 0.753 -0.875  0.201  0.488 -0.11 ],1.0455725,52.9,100,341,1.0686734,,1.0312803,0.3119003,0.57477957,1.831603
34200,100.0,1673.2576,0.10188021,1.3224953,-2.1552505,-145.69885890590152,206.0166,6568.554441452026,1631380,2.2888183e-07,2.128156,5.283165,-125.03569,94.111984,-119.44928,0.26706824,[ 0.747 -0.881  0.197  0.483 -0.108],1.0513258,49.49,100,342,1.1576816,,1.0729727,0.30750793,0.66037554,1.8195016
34300,100.0,1812.1262,0.09350057,1.3213575,-2.2085724,-142.13574478328033,216.87611,6576.298818588257,1635976,1.9073486e-06,1.6874076,6.647629,-114.3548,93.814804,-110.303085,0.2564771,[ 0.76  -0.879  0.194  0.491 -0.096],1.072798,45.96,100,343,1.093618,,1.0382835,0.2939341,0.5213803,1.9398403
34400,100.0,80.397224,0.10230863,1.3261577,-2.047058,-147.43441132315925,190.5591,6584.373318433762,1641077,1.0299683e-05,1.2168903,5.7245026,-131.27693,94.21939,-130.65569,0.059356336,[ 0.777 -0.873  0.196  0.494 -0.097],1.0042847,51.01,100,344,1.0140489,,1.0061747,0.30351675,0.83913904,1.9225725
34500,100.0,1184.253,0.08655457,1.3273895,-2.0764313,-139.13616016121182,235.78917,6591.94944190979,1645349,-2.822876e-06,1.652601,5.2900696,-92.0493,93.48613,-84.71239,0.20330153,[ 0.778 -0.872  0.195  0.493 -0.093],1.0514725,42.72,100,345,1.0915489,,1.0594555,0.28322667,0.5341215,1.844438
34600,100.0,491.77304,0.09986791,1.3261728,-2.3059921,-145.6647757112515,197.10414,6599.9021692276,1650307,1.5258789e-07,1.5542893,4.629753,-133.88869,94.124054,-132.40907,0.13800803,[ 0.803 -0.879  0.199  0.49  -0.091],1.0200791,49.58,100,346,1.0384914,,1.0173248,0.30100977,0.6905271,1.8596717
34700,100.0,616.9044,0.10309221,1.3259305,-2.6315002,-146.7729972414477,191.99019,6607.574835538864,1655417,-2.0599366e-06,1.687779,5.0591507,-138.46507,94.25546,-136.17702,0.17540129,[ 0.8   -0.885  0.197  0.484 -0.093],1.0351765,51.1,100,347,1.0497265,,1.0218531,0.3055641,0.6164085,1.9241426
34800,100.0,85.892914,0.092791215,1.3222655,-1.9785995,-142.73493146397874,209.78015,6615.237323999405,1660045,-3.1280517e-06,1.2118422,6.2274246,-115.45296,93.83168,-114.791626,0.052708857,[ 0.797 -0.897  0.195  0.484 -0.093],1.003971,46.28,100,348,1.0109948,,1.0069661,0.2905366,0.7807415,1.8274887
34900,100.0,3554.8743,0.089548476,1.3262314,-2.0560608,-139.76338759495286,236.88435,6622.613948345184,1664372,-6.866455e-06,2.735626,4.76667,-97.06096,93.53995,-89.08507,0.32868162,[ 0.797 -0.894  0.194  0.488 -0.097],1.1056274,43.27,100,349,1.207003,,1.0698252,0.29111817,0.46157795,1.4857168
35000,100.0,183.43506,0.10375681,1.3173777,-1.9645996,-147.97239554939475,191.1139,6630.653533220291,1669522,-1.1444092e-06,1.4893811,5.0346603,-143.12357,94.253494,-141.16252,0.08980252,[ 0.812 -0.889  0.201  0.504 -0.093],1.0102535,51.5,100,350,1.0510119,,1.0212305,0.306184,0.7642751,1.6981238
35100,100.0,1312.5503,0.094897315,1.310559,-2.0996323,-142.98129141828778,213.30707,6637.7550349235535,1674186,-6.1035155e-07,1.8136212,5.7594604,-113.07411,93.86873,-109.89572,0.21772195,[ 0.814 -0.896  0.202  0.502 -0.102],1.039105,46.64,100,351,1.0823662,,1.0325713,0.2959231,0.5325761,1.7902662
35200,100.0,832.66595,0.09461072,1.3059083,-2.2978897,-142.90387091804624,209.81357,6645.676760673523,1678869,1.9073486e-06,1.7132827,5.523117,-119.57393,93.89691,-117.55313,0.17191514,[ 0.825 -0.891  0.201  0.512 -0.108],1.0239457,46.83,100,352,1.0624397,,1.0266794,0.294337,0.6479394,1.9591184
35300,100.0,440.5633,0.09867654,1.3046912,-2.326439,-144.9498953265422,201.17354,6653.169313907623,1683760,-2.7465821e-06,1.5908744,5.7155685,-131.97247,94.072784,-129.44649,0.118873574,[ 0.812 -0.89   0.201  0.505 -0.113],1.0121976,48.91,100,353,1.0441644,,1.0245044,0.29970977,0.7427149,1.9871411
35400,100.0,453.21405,0.10357147,1.3049318,-2.1073303,-147.34570956117884,193.14766,6661.215510368347,1688876,-3.5858154e-06,1.630669,5.5308533,-130.90811,94.23981,-128.4822,0.1386069,[ 0.824 -0.903  0.203  0.497 -0.114],1.0192889,51.16,100,354,1.0433009,,1.0291857,0.30680734,0.64052325,1.7172958
35500,100.0,1136.4971,0.09197373,1.3035232,-2.1795044,-141.56293731577497,219.74207,6668.646716117859,1693403,-2.1362305e-06,1.6204686,3.9640045,-117.289566,93.745834,-113.34747,0.1962456,[ 0.824 -0.905  0.207  0.509 -0.114],1.0433749,45.27,100,355,1.1005688,,1.0366926,0.29154542,0.5644108,1.6785183
35600,100.0,829.0146,0.09111744,1.2971098,-2.1827774,-141.3003806751976,218.55025,6675.890412092209,1697909,4.272461e-06,1.7252854,4.6326294,-107.93028,93.72835,-105.434555,0.16059779,[ 0.827 -0.896  0.21   0.521 -0.116],1.0275903,45.06,100,356,1.0557085,,1.0245022,0.28953278,0.7038187,1.8473648
35700,100.0,237.67412,0.08947773,1.3024925,-2.2264633,-140.67289505392438,219.2423,6683.113493442535,1702362,5.9509275e-06,1.3726401,4.359253,-105.11101,93.681885,-103.26958,0.08529294,[ 0.823 -0.881  0.21   0.526 -0.122],1.0066178,44.53,100,357,1.0240701,,1.0157355,0.2861577,0.76328146,1.7544347
35800,100.0,954.09534,0.089887835,1.3166369,-2.1682968,-140.43184318718295,224.87473,6690.0921177864075,1706782,-1.1444092e-06,2.0466585,6.6716003,-103.17796,93.645615,-99.92685,0.18438691,[ 0.83  -0.89   0.214  0.531 -0.117],1.0252051,44.2,100,358,1.070407,,1.0382862,0.2886669,0.66003335,1.9239398
35900,100.0,255.25552,0.09168992,1.3162236,-2.1224976,-141.9865399186936,212.05469,6697.494876623154,1711354,1.0986329e-05,1.2738125,5.6332626,-114.35829,93.788864,-113.7699,0.09851928,[ 0.838 -0.896  0.214  0.525 -0.102],1.0103092,45.72,100,359,1.0130682,,1.0068725,0.2890285,0.7930653,1.8430768
36000,100.0,359.80283,0.09065169,1.3173287,-2.0593185,-141.40480758722603,215.83488,6704.69718003273,1715863,2.5177003e-06,1.311995,5.075424,-108.33591,93.72789,-107.33336,0.10300029,[ 0.842 -0.89   0.214  0.524 -0.103],1.009662,45.09,100,360,1.0236356,,1.0101161,0.28795347,0.69939625,1.5243362
36100,100.0,113.79433,0.09455726,1.3114625,-1.8144302,-143.7434607551571,207.18718,6712.714706420898,1720576,5.1879883e-06,1.185728,5.84507,-123.02275,93.90013,-121.61333,0.063337654,[ 0.845 -0.898  0.214  0.517 -0.102],1.0055861,47.13,100,361,1.0182377,,1.0112178,0.2930856,0.8268681,1.8043927
36200,100.0,316.9057,0.09494905,1.3164059,-1.9313965,-143.64039533269022,207.32332,6720.10634636879,1725297,5.4931643e-06,1.34825,5.687645,-123.041,93.914825,-121.370926,0.107841484,[ 0.852 -0.903  0.216  0.517 -0.108],1.0124737,47.21,100,362,1.026367,,1.0167714,0.294065,0.76474524,1.7539774
36300,100.0,7075.898,0.09017916,1.3239808,-2.4566956,-139.09993583105847,239.39275,6727.469619274139,1729595,-1.2054444e-05,2.5571835,5.363083,-100.00488,93.52722,-93.0305,0.4518169,[ 0.858 -0.904  0.22   0.523 -0.103],1.1818478,42.98,100,363,1.2922931,,1.0807621,0.29444757,0.26486784,1.9501425
36400,100.0,1206.9967,0.10154253,1.3278848,-1.9552612,-146.24446928584493,200.62796,6735.387666225433,1734578,-1.5258789e-06,1.942687,4.2015533,-125.9254,94.130264,-122.55875,0.23171031,[ 0.874 -0.887  0.223  0.533 -0.095],1.0471661,49.83,100,364,1.0947161,,1.0430877,0.3052365,0.5229258,1.5507917
36500,100.0,1988.6967,0.09801672,1.3329434,-2.0034409,-144.24407585877455,210.70728,6743.434116840363,1739367,-9.155274e-06,2.3056517,5.871971,-124.36714,93.97603,-119.91608,0.26234284,[ 0.878 -0.878  0.226  0.523 -0.091],1.0393726,47.89,100,365,1.0993087,,1.0521573,0.30121678,0.64373094,1.8017948
36600,100.0,32029.18,0.09110029,1.3437954,-1.8653641,-137.20358608675727,278.34442,6750.51620054245,1743426,7.400513e-06,6.269497,4.912758,-82.92078,93.23953,-64.32138,0.89978725,[ 0.881 -0.885  0.223  0.507 -0.086],1.5185022,40.59,100,366,1.7076235,,1.1995316,0.3091574,0.17105544,1.667938
36700,100.0,167.5533,0.09783864,1.3376969,-2.1051102,-145.09560350717518,199.69402,6758.436679124832,1748300,2.0599366e-06,1.1991081,4.608719,-130.37392,94.04614,-129.50517,0.08287548,[ 0.909 -0.859  0.228  0.517 -0.075],1.0060779,48.74,100,367,1.0196599,,1.0108372,0.29770505,0.7423221,1.5636969
36800,100.0,633.2372,0.082613416,1.3371277,-1.7817917,-137.86385281034384,236.7879,6765.164562225342,1752412,3.5858154e-06,1.4050394,6.273094,-91.33922,93.294556,-90.43143,0.139384,[ 0.916 -0.864  0.229  0.52  -0.081],1.0184685,41.12,100,368,1.0281564,,1.0106081,0.275996,0.64573514,1.5000217
36900,100.0,388.40274,0.08818273,1.3347186,-2.1154785,-140.29506640396798,221.58409,6772.508824110031,1756801,1.9836425e-06,1.2949561,4.8890076,-108.43915,93.606964,-107.576065,0.10485247,[ 0.905 -0.865  0.227  0.522 -0.082],1.0110822,43.89,100,369,1.0252212,,1.0086564,0.28425884,0.7354348,1.6934805
37000,100.0,395.93088,0.082471974,1.3439397,-2.5151901,-136.69512417655312,238.2002,6779.622734308243,1760893,1.2207031e-06,1.3949878,3.7525482,-75.36102,93.31891,-73.50476,0.09993571,[ 0.91  -0.863  0.229  0.529 -0.084],1.012545,40.92,100,370,1.0353987,,1.0175961,0.27622485,0.7744322,1.8390013
37100,100.0,1818.7317,0.092892595,1.3545274,-1.6860428,-142.08199271530387,221.7549,6787.233517408371,1765436,-5.1879883e-06,2.489262,3.9528198,-108.50397,93.74501,-103.6541,0.2500381,[ 0.913 -0.863  0.226  0.525 -0.075],1.0569326,45.43,100,371,1.0982254,,1.0543901,0.29388064,0.58736324,1.4319282
37200,100.0,71.84726,0.09272167,1.3542273,-2.243431,-142.41058892410263,208.75826,6794.878800153732,1770066,2.7465821e-06,1.1393783,5.4857864,-121.7065,93.84836,-121.28792,0.04768202,[ 0.907 -0.869  0.223  0.513 -0.064],1.002515,46.3,100,372,1.0057626,,1.0036867,0.29025766,0.8396888,1.8104167
37300,100.0,2272.0322,0.084549665,1.3567114,-1.9551086,-138.10635160524703,238.63078,6801.984530925751,1774230,-5.1116945e-06,2.1978517,5.9557266,-89.09427,93.36665,-85.11449,0.26823616,[ 0.911 -0.871  0.224  0.517 -0.065],1.0651445,41.64,100,373,1.0896958,,1.0315175,0.28055596,0.58862245,1.8535936
37400,100.0,2797.486,0.095908694,1.3455108,-1.9597397,-142.9979649686762,218.73802,6809.241704940796,1778881,6.1035155e-07,2.5060241,6.724739,-109.10951,93.850876,-103.470566,0.325895,[ 0.891 -0.875  0.222  0.519 -0.062],1.0856072,46.51,100,374,1.1447642,,1.0649228,0.29959407,0.4656328,1.6928487
37500,100.0,9739.492,0.0909689,1.3505008,-2.1434937,-139.05986317380112,243.34483,6816.469487905502,1783163,-5.8746336e-06,3.9322097,5.5055695,-89.392975,93.50491,-81.69054,0.56174296,[ 0.877 -0.879  0.216  0.506 -0.074],1.2006271,42.82,100,375,1.3919263,,1.0929897,0.29779983,0.3199313,1.822074
37600,100.0,331.1048,0.084793046,1.3572415,-2.172638,-138.57705523247984,230.88857,6823.4942417144775,1787382,1.6784668e-06,1.4418862,4.942322,-87.485565,93.4308,-86.32036,0.10239475,[ 0.861 -0.898  0.214  0.489 -0.069],1.0093873,42.19,100,376,1.0266037,,1.0150552,0.27933586,0.783728,1.760465
37700,100.0,208.47061,0.098945245,1.3576015,-2.403984,-145.1749987212015,197.31468,6831.550639390945,1792307,-3.7384034e-06,1.2998757,7.6072845,-129.6935,94.10457,-128.77498,0.089730956,[ 0.858 -0.902  0.215  0.495 -0.062],1.0082922,49.25,100,377,1.0237602,,1.0105432,0.29931867,0.80121887,2.0324147
37800,100.0,302.0622,0.09836592,1.3506594,-2.0952759,-145.15985922449133,201.14796,6839.527029275894,1797191,5.569458e-06,1.4621296,5.16687,-129.7787,94.055695,-127.69295,0.10921643,[ 0.85  -0.896  0.211  0.495 -0.061],1.0158397,48.84,100,378,1.0411135,,1.0225182,0.2989838,0.6674598,1.8676522
37900,100.0,2973.4949,0.08901719,1.3544488,-2.0546646,-139.67370018353049,234.28769,6847.056436777115,1801524,-1.0681152e-05,2.2666323,5.5208893,-97.14113,93.553024,-90.26767,0.3114599,[ 0.856 -0.897  0.215  0.5   -0.068],1.1110017,43.33,100,379,1.1407399,,1.0658331,0.289147,0.5091225,1.857438
38000,100.0,1412.7727,0.09270848,1.3652785,-1.895607,-141.87569184147642,220.60303,6854.433931827545,1806074,9.155274e-06,2.1729343,5.664032,-114.458405,93.7637,-109.78229,0.22480978,[ 0.874 -0.887  0.218  0.506 -0.065],1.0502255,45.5,100,380,1.1087186,,1.0480014,0.29306227,0.6582321,1.8219692
38100,100.0,485389.66,0.14453821,1.3583171,-2.0637817,-139.74549290154394,387.05533,6861.786204576492,1810406,-8.69751e-06,22.98932,5.378929,-99.48183,93.54822,-29.403137,3.6951025,[ 0.859 -0.89   0.217  0.502 -0.054],4.7562895,43.32,100,381,11.3119955,,1.8506778,0.56025106,0.010912347,1.7083651
38200,100.0,2105.442,0.08643515,1.3723032,-2.2915192,-138.43609616142706,237.24341,6869.526610136032,1814629,-2.2888183e-07,3.2537627,4.1775436,-92.472626,93.44371,-88.662506,0.29039338,[ 0.897 -0.829  0.228  0.539 -0.061],1.0330638,42.23,100,382,1.1013014,,1.0585084,0.28461695,0.5502155,1.5979326
38300,100.0,227.55956,0.09127903,1.3741239,-1.7611084,-141.9577769255339,215.24261,6876.995969295502,1819168,-9.613037e-06,1.2764379,4.600212,-111.09987,93.74498,-109.703735,0.08399251,[ 0.898 -0.825  0.223  0.544 -0.047],1.0101148,45.39,100,383,1.0236278,,1.0130379,0.28889766,0.8248615,1.4690522
38400,100.0,1945.82,0.08306004,1.3682497,-2.443161,-136.61038454925657,249.05363,6883.515997886658,1823220,-9.07898e-06,1.8490039,4.757904,-80.07283,93.25714,-73.52486,0.2356331,[ 0.883 -0.813  0.218  0.541 -0.045],1.0541749,40.52,100,384,1.1236912,,1.0596502,0.27976096,0.49687612,1.7876405
38500,100.0,1183.668,0.08516461,1.3730358,-2.1888351,-138.35769457704242,234.72972,6891.113448143005,1827421,-1.2207031e-06,1.9440641,4.571663,-86.25664,93.4131,-83.68291,0.18004252,[ 0.888 -0.833  0.214  0.553 -0.051],1.0266551,42.01,100,385,1.0549871,,1.0274729,0.2812242,0.69395834,1.6431171
38600,100.0,5432.2837,0.07976746,1.3798229,-2.0847092,-134.98977197547538,260.1284,6898.107959270477,1831280,-9.460449e-06,3.3065896,4.886528,-53.53604,92.996414,-49.42279,0.32715,[ 0.884 -0.834  0.209  0.54  -0.046],1.0550311,38.59,100,386,1.172014,,1.0425867,0.27594206,0.45779964,1.7365785
38700,100.0,596.7112,0.08666084,1.3829976,-1.98423,-139.4764317883279,227.97803,6904.868418931961,1835580,5.645752e-06,1.6859919,5.602989,-102.02185,93.512726,-100.1431,0.14236233,[ 0.883 -0.835  0.207  0.514 -0.039],1.0209999,43.0,100,387,1.0457128,,1.0195361,0.28252527,0.7104683,1.6568694
38800,100.0,163.34755,0.09527877,1.3782095,-1.9347229,-143.8699307912602,204.3209,6913.2316563129425,1840330,9.155273e-07,1.273217,6.147217,-118.09151,93.94232,-117.53609,0.081649154,[ 0.877 -0.843  0.209  0.514 -0.036],1.006515,47.5,100,388,1.0130204,,1.0069652,0.29407904,0.76908386,1.6759608
38900,100.0,288.14777,0.08226847,1.3790803,-1.9202805,-137.43360590845515,236.77075,6920.224301576614,1844428,3.5858154e-06,1.2350311,5.7455063,-74.655396,93.29265,-73.94751,0.08029018,[ 0.879 -0.839  0.208  0.51  -0.041],1.0066847,40.98,100,389,1.0184307,,1.006041,0.27534756,0.817639,1.6118602
39000,100.0,449.87515,0.09100452,1.3760339,-1.8959198,-141.61748762299337,218.28934,6927.6455409526825,1848935,4.272461e-06,1.4049492,4.9780807,-114.262695,93.71567,-112.171936,0.11428856,[ 0.877 -0.834  0.208  0.518 -0.04 ],1.0129209,45.07,100,390,1.0394846,,1.0213703,0.28915533,0.76673967,1.7381816
39100,100.0,714.3324,0.09097396,1.3751855,-1.8697357,-141.44209388847995,220.0983,6934.758473873138,1853428,-2.822876e-06,1.4435914,4.019455,-107.67461,93.70389,-104.96768,0.15083167,[ 0.881 -0.833  0.207  0.53  -0.043],1.0194902,44.93,100,391,1.0553863,,1.0288314,0.28956047,0.5805271,1.469178
39200,100.0,2086.9556,0.09440617,1.3605777,-1.5132141,-142.9100303554602,220.52129,6941.480796813965,1858025,3.0517577e-07,1.7278184,4.4914703,-107.28235,93.782455,-102.43388,0.27172446,[ 0.878 -0.832  0.21   0.545 -0.044],1.0728474,45.97,100,392,1.1139976,,1.0559763,0.29676017,0.40226543,1.2833546
39300,100.0,4313.304,0.082217656,1.3615073,-2.0032883,-136.38467951067517,249.71117,6947.7607300281525,1862028,-7.6293946e-07,2.605379,4.2086334,-69.70508,93.18588,-66.552475,0.33881304,[ 0.889 -0.825  0.213  0.556 -0.058],1.0810192,40.03,100,393,1.139183,,1.0400636,0.27884266,0.32723823,1.6488407
39400,100.0,1060.0549,0.09036607,1.3684278,-1.7984772,-141.11860833193768,225.81163,6954.14141702652,1866467,6.2561035e-06,1.6908541,4.42762,-103.47299,93.64188,-99.07863,0.19182155,[ 0.901 -0.819  0.221  0.56  -0.057],1.0356919,44.39,100,394,1.0891671,,1.042455,0.2895559,0.714633,1.4615576
39500,100.0,3112.6685,0.08876934,1.3789064,-2.1344528,-139.50780142080063,234.40451,6960.4376130104065,1870778,-4.272461e-06,2.6984043,5.535454,-98.47481,93.52782,-93.56656,0.28778192,[ 0.89  -0.821  0.22   0.575 -0.05 ],1.0406048,43.11,100,395,1.1248031,,1.0559516,0.28908747,0.59753466,1.7000114
39600,100.0,56.748272,0.09457496,1.381044,-1.8453217,-143.8430483329313,205.39499,6967.34375834465,1875501,,1.1716735,4.229233,-122.4991,93.90883,-122.00778,0.043938708,[ 0.896 -0.833  0.222  0.557 -0.04 ],1.0027332,47.23,100,396,1.0064889,,1.0034511,0.29283735,0.8789956,1.551662
39700,100.0,161.7304,0.08813666,1.380871,-1.9378967,-140.4002171350972,220.68571,6973.819725036621,1879896,-3.2043456e-06,1.2537405,4.4345093,-98.83377,93.610916,-98.278336,0.06860619,[ 0.897 -0.838  0.223  0.56  -0.038],1.0041413,43.95,100,397,1.0113401,,1.0055109,0.28390265,0.8001676,1.7677214
39800,100.0,421.74274,0.094807595,1.3767352,-2.117775,-143.3839362753372,208.27856,6981.88375043869,1884598,-6.5612794e-06,1.3900656,4.238495,-121.45262,93.90115,-119.9281,0.11775,[ 0.9   -0.838  0.223  0.554 -0.038],1.0123829,47.02,100,398,1.0324001,,1.0198858,0.2942705,0.69834435,1.7629153
39900,100.0,333.3185,0.087766916,1.3690958,-2.0623856,-139.97113517293175,223.49933,6988.412601470947,1888963,7.019043e-06,1.2818241,5.0566177,-107.30534,93.586655,-105.94125,0.10366771,[ 0.899 -0.838  0.223  0.541 -0.042],1.0134183,43.65,100,399,1.0266443,,1.0122331,0.28377208,0.71576214,1.8013328
40000,100.0,1214.8088,0.08425303,1.3712827,-1.7238617,-138.3608322905312,238.00519,6995.6888382434845,1893124,-4.5776366e-07,1.7667612,4.210129,-91.294815,93.34964,-88.535736,0.17377989,[ 0.894 -0.841  0.222  0.541 -0.05 ],1.0242952,41.61,100,400,1.0794487,,1.0279328,0.27966565,0.6177262,1.4991496
40100,100.0,1382.3754,0.09214524,1.3720149,-1.8910599,-141.5755872365977,221.03084,7003.514938354492,1897640,-6.3323973e-06,2.381072,4.50766,-116.05133,93.73004,-112.631546,0.20480989,[ 0.9   -0.832  0.217  0.545 -0.047],1.0301212,45.16,100,401,1.0886493,,1.0402153,0.29247913,0.6076662,1.5889566
40200,100.0,3305.6199,0.079693,1.372872,-1.9884872,-135.40336501211263,255.70993,7010.228857755661,1901539,3.5858154e-06,2.1007867,3.545372,-74.56001,93.05446,-70.201996,0.28757605,[ 0.904 -0.832  0.217  0.524 -0.047],1.080938,38.99,100,402,1.1141009,,1.0390878,0.27410713,0.4603555,1.5062962
40300,100.0,1033.7721,0.08137195,1.3769414,-1.8850708,-136.8244805509579,242.96208,7017.235787630081,1905569,,1.6513201,4.881317,-74.249664,93.2097,-72.60289,0.16545002,[ 0.923 -0.823  0.218  0.532 -0.046],1.0230304,40.3,100,403,1.043107,,1.013848,0.2748155,0.6657562,1.5941024
40400,100.0,1173.4707,0.09045978,1.3625627,-1.9676056,-140.85379355666254,223.3581,7024.387680768967,1910015,-4.8828124e-06,1.6664007,5.822281,-92.14212,93.6638,-89.109955,0.19890147,[ 0.914 -0.826  0.216  0.543 -0.042],1.0397602,44.46,100,404,1.0816795,,1.0354841,0.2895813,0.48040533,1.7082814
