StdIW,Weights,TimeElapsed,MinD2w0t,ReturnStepMax,ReturnStepMaxmin,InitialReturnMean,InitialBound,EmpiricalD2,Iteration,MeanIW,MeanEntropy,EpLenMean,InitialReturnStd,InitialReturnMin,MaxIW,MinIW,MaxD2w0t,ReturnMeanIW,MeanD2w0t,J_sample_variance,StdD2w0t,EpRewMean,EpisodesSoFar,TimestepsSoFar,InitialReturnMax,Bound,EpThisIter
0.378902,[-0.088  0.89  -0.652 -0.06  -1.566],2236.1972653865814,,100.0,99.3886,-93.88031,-95.644165,1.1439843,166,0.9733253,-0.15093891,16.52,2.913926,-97.59038,3.567404,0.38535395,1.7206444,-91.49356,0.036827385,1252.462,0.20050582,-108.75434703217466,16600,275275,-82.576454,-93.40963,100
0.55834204,[-0.084  0.882 -0.659 -0.055 -1.57 ],2251.1744804382324,,100.0,99.39796,-93.72687,-95.40909,148.3951,167,0.22661762,-0.15118092,15.96,2.5034056,-97.554695,17.185654,8.195022e-06,536.47266,-25.015581,0.5856077,2161.939,8.976931,-108.04709731912233,16700,276871,-83.8871,-37.46163,100
0.83149105,[-0.065  0.901 -0.668 -0.048 -1.57 ],2265.2152378559113,,100.0,99.361465,-93.01032,-94.759125,166.68933,168,0.4844495,-0.16749242,16.6,3.314938,-97.478905,15.391284,0.00017556788,2436.0957,-47.632793,1.0963706,5157.9424,20.021889,-107.82597943016994,16800,278531,-80.37819,-58.83622,100
1.1962916,[-0.045  0.936 -0.64  -0.067 -1.586],2276.875121831894,,100.0,99.36226,-93.59217,-95.3434,249.23059,169,0.52594393,-0.17039892,16.05,2.9309394,-97.782555,30.428293,1.1870819e-06,714.5285,-50.30569,1.0486825,10090.683,15.113941,-107.97614626223475,16900,280136,-82.71362,-67.482796,100
0.9377643,[-0.06   0.921 -0.627 -0.067 -1.589],2288.5148537158966,,100.0,99.35371,-93.3594,-95.27188,68.973404,170,0.63746095,-0.17285158,16.58,3.0397184,-97.582085,8.477407,0.0019296719,668.4732,-61.680855,0.5887565,7021.0127,9.47104,-108.21324254540806,17000,281794,-79.991394,-70.91104,100
1.3038515,[-0.064  0.911 -0.628 -0.046 -1.592],2299.675528526306,,100.0,99.35477,-93.166084,-94.82262,2.369927,171,0.89688873,-0.17149764,16.59,2.7570744,-97.27195,12.0475645,0.06192329,3.2818904,-84.1284,0.050306085,12927.192,0.28528553,-108.00502269783993,17100,283453,-82.0049,-86.350266,100
1.5872599,[-0.063  0.912 -0.637 -0.048 -1.59 ],2311.081596851349,,100.0,99.40093,-93.68055,-95.363525,245.41754,172,0.59495205,-0.17163433,16.06,2.6991482,-97.368484,16.956808,0.0004935373,606.6658,-57.977585,0.9756025,19910.785,13.532416,-108.09540279278508,17200,285059,-81.59607,-73.2487,100
0.9798109,[-0.085  0.899 -0.626 -0.047 -1.591],2324.503932237625,,100.0,99.35243,-93.74628,-95.385124,190.36807,173,0.42830375,-0.17512518,16.48,2.4261925,-97.12085,13.065992,0.00040392726,567.22577,-43.476624,0.8852702,7320.007,11.656464,-108.55036020912395,17300,286707,-86.56684,-56.998672,100
0.538242,[-0.072  0.908 -0.643 -0.048 -1.594],2338.605539083481,,100.0,99.38076,-93.43956,-95.22018,119.66208,174,0.31997716,-0.17570452,16.69,2.9235854,-97.32199,11.930377,8.492038e-05,348.80573,-33.241524,0.5849933,2026.0361,7.832678,-108.4342847763952,17400,288376,-81.80036,-44.710213,100
0.92435145,[-0.084  0.891 -0.636 -0.046 -1.595],2351.4419763088226,,100.0,99.36976,-93.91347,-95.49457,225.95276,175,0.41514048,-0.17700265,16.06,2.4069326,-97.521805,17.951735,0.00011062067,610.29144,-41.87451,0.9918088,6465.3506,13.311469,-108.36858112099257,17500,289982,-87.51488,-55.75556,100
0.7245549,[-0.093  0.877 -0.621 -0.048 -1.596],2364.627051115036,,100.0,99.359634,-93.334885,-95.11106,14.85491,176,0.6671219,-0.17741048,16.55,3.079389,-97.64746,4.9635925,0.00043430456,91.129135,-64.23535,0.21433072,4239.738,2.414942,-108.1650299217819,17600,291637,-81.37666,-71.76317,100
0.96682775,[-0.093  0.877 -0.615 -0.028 -1.596],2376.390524625778,,100.0,99.36534,-93.57657,-95.458466,9.442966,177,0.79598314,-0.18183255,16.65,3.2197087,-97.67761,11.210826,0.001960471,110.176544,-75.57002,0.15861341,7343.4316,1.8802328,-108.51476978900325,17700,293302,-80.5861,-82.379745,100
1.2082753,[-0.098  0.875 -0.621 -0.048 -1.601],2389.9719219207764,,100.0,99.363625,-93.15732,-94.84034,8.5035925,178,0.8576714,-0.17963532,16.69,2.8990493,-97.23874,12.852987,0.0064777536,36.239887,-81.35507,0.13296124,11815.034,1.1561165,-108.09827477835343,17800,294971,-83.59961,-85.561104,100
1.3548367,[-0.086  0.877 -0.613 -0.072 -1.599],2404.598390340805,,100.0,99.35605,-93.27667,-95.12133,290.0784,179,0.56522876,-0.18236966,17.05,3.2424045,-97.80035,29.522884,0.00011847827,1492.3267,-54.436626,1.4595158,13508.891,24.628048,-108.56759720748471,17900,296676,-81.228516,-69.93216,100
0.7398111,[-0.079  0.896 -0.619 -0.08  -1.601],2417.762758731842,,100.0,99.39378,-93.10785,-94.880875,60.513596,180,0.42942715,-0.18269753,16.61,2.880746,-97.526955,17.189068,0.0010729558,194.36452,-42.326557,0.43691224,4303.289,4.9338717,-107.97197672232477,18000,298337,-80.01065,-53.33835,100
1.2690436,[-0.083  0.892 -0.601 -0.076 -1.602],2430.2224934101105,,100.0,99.400314,-93.816505,-95.52995,90.30064,181,0.5111209,-0.18157345,16.31,2.6574342,-97.55965,26.247519,0.00094312034,320.85336,-49.600994,0.4965659,11756.937,6.1030817,-108.49239133529169,18100,299968,-85.35718,-61.259285,100
0.9500284,[-0.076  0.903 -0.615 -0.077 -1.601],2440.5602264404297,,100.0,99.379555,-93.38544,-95.12125,202.26767,182,0.47391194,-0.18315728,16.76,2.7576318,-97.52591,16.138878,0.0005134377,772.45135,-47.380272,0.91923594,7132.8755,12.387467,-108.42327926713733,18200,301644,-82.26848,-64.70813,100
0.75534886,[-0.089  0.894 -0.598 -0.077 -1.602],2454.624758005142,,100.0,99.36812,-93.423965,-95.17832,142.56953,183,0.32437795,-0.1903872,16.44,2.748203,-97.649704,17.168846,4.2107287e-05,537.3439,-33.331333,0.61888146,3985.1248,8.353999,-108.16873840382868,18300,303288,-85.653366,-45.690605,100
0.54627955,[-0.102  0.876 -0.589 -0.08  -1.609],2467.7203600406647,,100.0,99.382675,-93.55114,-95.23726,343.55655,184,0.25004056,-0.20714195,16.44,2.7874925,-97.49479,30.218489,6.4471875e-05,688.02026,-27.515268,1.1907687,1940.3749,17.672602,-108.29680725495477,18400,304932,-84.52911,-43.802773,100
0.5781674,[-0.072  0.895 -0.593 -0.079 -1.626],2480.416497707367,,100.0,99.36421,-93.73293,-95.6173,149.57935,185,0.30372125,-0.21398705,16.59,3.044718,-97.62749,11.805933,0.0003249016,368.8225,-31.808044,0.6259014,2687.038,8.246248,-108.65734567117683,18500,306591,-79.59456,-42.1639,100
0.9391472,[-0.04   0.9   -0.607 -0.079 -1.633],2493.0428051948547,,100.0,99.36793,-93.53889,-95.33667,34.873096,186,0.7197862,-0.2103383,16.32,2.5324843,-97.395065,7.0292335,0.00053510827,184.46147,-69.3366,0.3718738,7112.5913,4.8341756,-108.18874327656657,18600,308223,-83.21171,-77.66213,100
1.2407501,[-0.036  0.901 -0.612 -0.1   -1.629],2506.8854529857635,,100.0,99.385704,-93.41238,-95.270615,132.17812,187,0.67443806,-0.21874985,16.52,2.5617702,-97.29143,21.50458,9.192921e-05,1600.6862,-64.49513,0.8727775,11839.342,17.602985,-108.23057976094582,18700,309875,-85.64453,-74.63734,100
0.6864268,[-0.044  0.881 -0.617 -0.085 -1.638],2523.2454721927643,,100.0,99.385635,-93.10141,-94.84833,8.091983,188,0.8556173,-0.22607699,16.36,2.9838426,-97.258965,4.7150965,0.021588579,254.85779,-79.83446,0.09665143,3961.9648,1.9019382,-107.71030006136368,18800,311511,-83.270615,-83.38121,100
0.61765397,[-0.041  0.858 -0.64  -0.083 -1.645],2538.886931180954,,100.0,99.40034,-93.293175,-95.06532,29.481157,189,0.56555533,-0.22738142,16.35,2.9146223,-97.50735,4.716749,0.0017069976,808.5376,-53.468967,0.46216542,3038.314,11.449716,-107.91884498414042,18900,313146,-80.2244,-60.84461,100
0.95823926,[-0.051  0.838 -0.667 -0.063 -1.646],2551.612768173218,,100.0,99.36694,-93.49241,-95.1522,156.17422,190,0.45119238,-0.23181216,16.43,3.044333,-97.64396,20.001766,0.0005853346,1369.9537,-45.06559,0.53839123,7118.159,12.821487,-108.21669577918941,19000,314789,-81.325386,-58.37132,100
2.0105503,[-0.027  0.867 -0.66  -0.052 -1.651],2568.4414732456207,,100.0,99.37045,-93.1212,-95.06137,238.16757,191,0.4389965,-0.23685005,16.49,3.0486267,-97.62902,37.580177,0.00036488322,708.33606,-42.91497,1.1122742,30481.404,14.179639,-107.87420475915769,19100,316438,-81.20862,-58.794445,100
1.6685486,[-0.008  0.867 -0.683 -0.052 -1.656],2585.9575214385986,,100.0,99.382904,-93.3381,-95.21431,119.8313,192,0.53466135,-0.236084,16.54,2.9029322,-97.49666,23.451157,0.00024109456,410.37338,-52.252743,0.7003631,20146.223,9.722989,-108.18651776632142,19200,318092,-80.32024,-63.90212,100
0.84723824,[-0.016  0.858 -0.67  -0.046 -1.655],2599.5945324897766,,100.0,99.366615,-92.86362,-94.91078,17.665,193,0.72080487,-0.23947012,16.96,3.4621634,-97.55991,5.0951557,0.006736244,373.15015,-68.116325,0.14058259,5687.518,2.73111,-108.03453877029878,19300,319788,-78.63118,-74.79618,100
0.90578246,[-0.035  0.86  -0.656 -0.061 -1.658],2617.133530139923,,100.0,99.39034,-93.4586,-95.06134,61.821915,194,0.61313915,-0.23738661,16.16,2.6383393,-97.17516,9.434227,0.0019408691,528.9501,-58.59497,0.7316352,6357.6157,11.308342,-107.93924688072288,19400,321404,-86.23268,-68.68461,100
0.8087451,[-0.047  0.874 -0.638 -0.091 -1.656],2632.755371570587,,100.0,99.412544,-93.70666,-95.320984,16.504906,195,0.7132495,-0.24681653,16.68,2.4832113,-97.64777,5.75948,0.0063129594,603.7594,-68.55369,0.1877817,5376.893,3.9548929,-108.71946945164146,19500,323072,-84.09838,-74.58976,100
1.0501552,[-0.049  0.861 -0.645 -0.118 -1.666],2644.973194360733,,100.0,99.38548,-93.52013,-95.27694,40.770214,196,0.85420483,-0.25170895,16.49,2.368419,-97.284805,6.252629,0.00025984444,1217.6223,-79.99433,0.17604433,8417.258,9.09694,-108.32006012608781,19600,324721,-85.179695,-84.79135,100
1.2726822,[-0.072  0.844 -0.659 -0.119 -1.671],2656.797649383545,,100.0,99.34492,-93.48593,-95.140976,178.9981,197,0.41840658,-0.25390428,16.08,2.660673,-97.410736,31.953716,7.798472e-05,751.4402,-41.86304,0.75136477,12275.578,11.039667,-107.90765682120127,19700,326329,-86.34829,-55.717674,100
1.1527958,[-0.062  0.858 -0.671 -0.113 -1.673],2670.9656069278717,,100.0,99.34492,-92.99167,-94.6699,65.20798,198,0.6305517,-0.26831058,16.55,2.9327836,-97.66499,8.125271,9.524291e-05,706.9361,-59.433437,0.5190098,10332.219,10.466135,-107.79073511958623,19800,327984,-82.85557,-69.186485,100
1.8518982,[-0.067  0.865 -0.692 -0.095 -1.687],2681.031399488449,,100.0,99.35412,-93.627,-95.28516,76.76163,199,0.5784905,-0.26004097,16.15,2.513276,-97.2301,15.997246,0.0014265131,246.14174,-55.801277,0.3710147,27602.748,4.938506,-108.11000245192426,19900,329599,-85.23301,-63.997433,100
0.8847135,[-0.047  0.87  -0.706 -0.089 -1.679],2695.790205001831,,100.0,99.37826,-93.425476,-95.15592,6.6088896,200,0.8314127,-0.26037654,16.37,2.677403,-97.046234,8.690571,0.0021358992,80.49872,-78.11526,0.1569607,6689.298,1.7857507,-108.08821271570015,20000,331236,-85.07793,-84.25633,100
0.5522669,[-0.057  0.858 -0.733 -0.079 -1.679],2709.846380710602,,100.0,99.369,-93.21934,-94.896774,102.477776,201,0.33322605,-0.2611467,16.23,2.843363,-97.68459,18.723663,0.00016441284,291.24347,-34.16509,0.545036,2362.7334,6.8315454,-107.74053831618683,20100,332859,-82.81889,-45.92505,100
0.6900536,[-0.052  0.872 -0.742 -0.08  -1.68 ],2723.145424604416,,100.0,99.36633,-93.52882,-95.13387,52.691578,202,0.73126245,-0.2556227,16.24,2.7560952,-97.46302,5.646439,8.510357e-06,4461.644,-69.54839,0.2890296,3958.4465,21.234457,-108.09550666662534,20200,334483,-84.16897,-76.189606,100
0.8995704,[-0.064  0.857 -0.76  -0.096 -1.675],2739.4615280628204,,100.0,99.374016,-93.54224,-95.42245,48.9041,203,0.67723984,-0.26245877,16.56,3.1255107,-97.503555,14.165423,8.254336e-06,566.01556,-65.73326,0.40504,6084.567,7.428741,-108.4172183168672,20300,336139,-78.85704,-72.77219,100
1.4507148,[-0.047  0.874 -0.745 -0.117 -1.681],2751.175495862961,,100.0,99.39535,-93.26762,-94.94713,24.72391,204,0.84060377,-0.25305408,16.32,2.610669,-97.549164,12.870789,0.00088053255,753.2569,-79.64266,0.12724328,16322.095,3.947489,-107.87252287218834,20400,337771,-82.46136,-86.18233,100
0.97805405,[-0.061  0.853 -0.749 -0.129 -1.672],2763.697261571884,,100.0,99.3403,-93.598694,-95.31356,155.4305,205,0.4100211,-0.25545636,16.67,2.8867671,-97.80891,38.705215,0.0003603259,415.446,-41.996563,0.6795639,6839.993,8.707201,-108.58279782348279,20500,339438,-83.88114,-55.125286,100
0.60052687,[-0.045  0.863 -0.763 -0.125 -1.674],2776.128034353256,,100.0,99.40176,-93.595634,-95.25184,135.73903,206,0.29822323,-0.26114663,16.04,2.7131057,-97.43335,26.60123,0.00020310158,497.62177,-30.175608,0.612962,2378.879,9.5881,-107.98266448476195,20600,341042,-85.69431,-41.352684,100
0.96335256,[-0.055  0.851 -0.748 -0.134 -1.68 ],2789.743991136551,,100.0,99.37871,-92.95144,-94.68055,9.975425,207,0.7227932,-0.25879633,16.86,2.7466967,-97.75858,18.16278,0.00026541782,134.78697,-68.53809,0.18921535,7410.983,1.925964,-108.00526703228401,20700,342728,-83.12576,-76.414474,100
1.7545958,[-0.074  0.844 -0.775 -0.127 -1.678],2803.0497176647186,,100.0,99.35119,-92.9926,-94.643074,85.12462,208,0.577736,-0.26126647,16.38,2.9048967,-97.67607,16.229156,9.8652454e-05,327.9487,-55.404434,0.42517766,24469.492,5.788138,-107.60970945083473,20800,344366,-84.24711,-65.433304,100
0.8636339,[-0.074  0.861 -0.788 -0.12  -1.68 ],2815.0476343631744,,100.0,99.36285,-92.72755,-94.35126,107.09218,209,0.54432595,-0.26366997,16.63,2.9900515,-97.39372,16.084126,3.714623e-05,3989.8984,-52.265686,0.6838791,5832.4253,26.347414,-107.54788617783595,20900,346029,-84.198685,-61.364162,100
0.7076952,[-0.084  0.866 -0.76  -0.136 -1.683],2830.076000213623,,100.0,99.35816,-92.934875,-94.74177,6.687638,210,0.69884217,-0.26659396,16.33,2.969324,-97.18824,4.1306434,0.014206306,223.88336,-66.33135,0.06291751,3997.6326,1.2258576,-107.50895863403677,21000,347662,-79.55689,-72.696594,100
1.1693684,[-0.07   0.871 -0.767 -0.123 -1.686],2842.334540605545,,100.0,99.36448,-93.08973,-94.94595,16.531174,211,0.7148344,-0.26793733,16.78,3.2030425,-97.34299,12.522808,0.0042881,136.31378,-67.56403,0.2763525,11433.619,3.0124722,-108.11311010031011,21100,349340,-78.20426,-76.599655,100
0.6165787,[-0.081  0.888 -0.738 -0.125 -1.687],2856.195632457733,,100.0,99.42778,-93.679825,-95.413795,38.236443,212,0.5132585,-0.2710049,16.29,2.520909,-97.366806,8.030283,0.0012452181,1324.9662,-49.33603,0.5186188,3088.2942,14.135989,-108.30864387292377,21200,350969,-82.86064,-57.73397,100
1.6899841,[-0.09   0.905 -0.708 -0.142 -1.69 ],2871.5141129493713,,100.0,99.35196,-92.814766,-94.60508,72.26429,213,0.59722733,-0.27218235,16.73,3.407364,-96.83916,27.590723,0.00017024236,196.05948,-57.920433,0.41036665,23586.629,4.615098,-107.7390398151834,21300,352642,-80.246284,-68.436226,100
1.7678915,[-0.079  0.911 -0.723 -0.143 -1.691],2885.436316013336,,100.0,99.35664,-93.424416,-95.05412,73.60246,214,0.48992473,-0.27083924,16.2,3.0208135,-97.37219,17.616768,0.00020318953,359.1388,-47.428055,0.57770526,23604.852,7.0305934,-107.94513547889555,21400,354262,-82.095535,-59.97946,100
0.7940579,[-0.083  0.912 -0.745 -0.147 -1.69 ],2898.0279519557953,,100.0,99.36901,-93.01845,-94.7478,3.2301397,215,0.84674233,-0.27291474,16.78,3.2426398,-97.57174,8.119087,0.023916055,18.82565,-79.2932,0.09492379,5221.2812,0.6962208,-108.02003428730065,21500,355940,-81.484245,-83.214355,100
1.1647158,[-0.071  0.926 -0.721 -0.15  -1.692],2912.693924188614,,100.0,99.37229,-93.40182,-95.15626,82.51895,216,0.54411507,-0.2724248,16.5,3.0742853,-97.35007,11.563025,0.0024681669,541.54565,-52.658707,0.5379682,10717.901,6.7443624,-108.17463513776809,21600,357590,-79.32874,-66.936455,100
0.87527627,[-0.06   0.923 -0.746 -0.148 -1.691],2926.6245622634888,,100.0,99.36357,-93.889755,-95.52259,194.40474,217,0.4193247,-0.27259216,15.85,2.185741,-97.61612,9.215609,0.0003543139,714.13135,-41.958397,0.9753378,5799.5664,14.786132,-108.15252614285258,21700,359175,-88.19185,-55.74262,100
1.0421476,[-0.065  0.909 -0.735 -0.144 -1.692],2939.625799179077,,100.0,99.41206,-93.20261,-95.061165,204.08527,218,0.49813125,-0.27184325,16.8,3.2650383,-97.75267,13.731993,0.00034695838,692.3159,-48.93869,0.9718434,8540.343,13.388906,-108.24859652456382,21800,360855,-82.600266,-66.875984,100
0.7765052,[-0.073  0.896 -0.724 -0.142 -1.691],2954.2693293094635,,100.0,99.36682,-92.96127,-94.74857,194.41426,219,0.3854454,-0.27233192,16.34,3.1171374,-97.47959,25.730421,0.00032037369,651.8867,-39.086,0.91211265,4463.914,13.281263,-107.55829594594336,21900,362489,-81.34345,-53.45515,100
1.5186205,[-0.083  0.881 -0.716 -0.139 -1.691],2965.217491388321,,100.0,99.35771,-93.359825,-95.07189,100.77451,220,0.52137303,-0.27493006,16.79,2.701195,-97.53071,43.494904,0.00069009897,503.2711,-50.38265,0.57040304,16746.16,6.8606052,-108.4049077404439,22000,364168,-87.20149,-63.20123,100
1.4410095,[-0.095  0.879 -0.696 -0.14  -1.694],2982.313473701477,,100.0,99.365135,-93.503456,-95.25572,56.602345,221,0.58931607,-0.27539247,16.23,3.3270776,-97.88064,12.186898,0.002336567,553.7228,-56.499783,0.33346477,15033.49,6.578391,-108.03945686058502,22100,365791,-81.20456,-67.489395,100
0.58424616,[-0.108  0.876 -0.679 -0.152 -1.694],2995.7819430828094,,100.0,99.37295,-93.70031,-95.56073,125.37014,222,0.3174179,-0.27780294,16.3,3.065187,-97.71429,12.557173,0.00013762226,411.26294,-32.350574,0.63348293,2695.1914,7.7561755,-108.35720002271745,22200,367421,-79.314606,-45.1273,100
0.6998816,[-0.095  0.883 -0.694 -0.153 -1.697],3008.937698364258,,100.0,99.37566,-93.318436,-95.150276,264.74973,223,0.30619794,-0.28173873,16.2,2.7530107,-97.958885,9.517529,6.167452e-05,1021.6911,-31.46475,1.1208831,3971.464,15.348597,-107.81295076383411,22300,369041,-80.67789,-46.675888,100
1.1847531,[-0.071  0.883 -0.715 -0.153 -1.701],3023.1160800457,,100.0,99.3576,-93.232185,-95.10685,27.538101,224,0.6744484,-0.28344724,16.62,3.22452,-97.58708,27.630669,0.0003846285,304.27234,-64.47582,0.16487484,10731.494,2.6491404,-108.09710009870692,22400,370703,-80.96796,-73.13911,100
0.7217668,[-0.095  0.879 -0.703 -0.162 -1.702],3038.054972410202,,100.0,99.39097,-93.581635,-95.25664,13.0290165,225,0.6728197,-0.29037097,15.64,3.002355,-97.398186,12.238791,0.0023283756,156.26895,-64.85466,0.17728731,4417.1064,2.0410695,-107.58394505363971,22500,372267,-81.97023,-71.966324,100
0.776714,[-0.097  0.873 -0.718 -0.134 -1.709],3052.393384218216,,100.0,99.36142,-93.43119,-95.373764,255.1591,226,0.3564034,-0.28954214,16.27,2.4655454,-97.28278,10.769037,7.374458e-05,737.3598,-35.921265,1.1276085,4290.413,15.892981,-108.00773080170036,22600,373894,-84.57159,-51.935417,100
1.2053396,[-0.109  0.86  -0.707 -0.132 -1.708],3064.319147825241,,100.0,99.38465,-93.35497,-94.98648,400.9026,227,0.43631735,-0.28896642,16.44,2.5328794,-97.66343,18.707554,0.00025462307,1263.6467,-44.36666,1.5017529,11440.737,23.977821,-108.06515588085489,22700,375538,-84.690506,-60.17948,100
1.4714583,[-0.082  0.874 -0.712 -0.137 -1.708],3078.9129724502563,,100.0,99.35332,-93.39383,-95.2815,195.14243,228,0.43920243,-0.2900321,16.11,2.955335,-97.280235,36.87517,0.0002831762,523.7295,-44.075962,0.85482013,16106.405,11.386305,-107.80336314197228,22800,377149,-81.66635,-58.537098,100
1.0736163,[-0.068  0.885 -0.724 -0.137 -1.709],3094.2263140678406,,100.0,99.361984,-92.770996,-94.479836,77.98472,229,0.47531906,-0.28878415,17.26,3.3435729,-97.673805,13.5856495,5.4311735e-05,457.95786,-46.13083,0.50799215,8801.837,6.502621,-108.2008402963007,22900,378875,-82.63202,-58.22862,100
2.0017006,[-0.06   0.884 -0.746 -0.132 -1.708],3110.188135623932,,100.0,99.354385,-93.085594,-94.87892,113.01367,230,0.73339534,-0.29529655,16.58,2.8214972,-97.56391,21.608675,0.00065061584,333.22754,-69.55257,0.52494335,31208.73,6.371523,-107.92045928820951,23000,380533,-81.91359,-80.96335,100
1.4350792,[-0.046  0.895 -0.758 -0.13  -1.714],3122.0692665576935,,100.0,99.35868,-93.74263,-95.39779,96.22997,231,0.6363951,-0.29311684,15.77,2.617923,-97.67208,21.044197,0.001953749,719.20776,-60.66721,0.44312164,15876.617,9.343266,-107.91499773358959,23100,382110,-83.22393,-69.39391,100
0.61035293,[-0.048  0.877 -0.75  -0.147 -1.712],3134.1454520225525,,100.0,99.399086,-93.84578,-95.47913,356.10278,232,0.2961177,-0.3208316,15.94,2.3851466,-97.75669,15.889331,0.000102981656,1545.9712,-31.266485,1.0504031,2572.9778,22.807503,-108.18663940391245,23200,383704,-86.33501,-43.59391,100
1.2600099,[ 0.023  0.879 -0.751 -0.151 -1.74 ],3147.322827577591,,100.0,99.381744,-93.07123,-95.02657,114.52218,233,0.56423026,-0.3205548,16.48,2.9705002,-97.58897,10.261814,0.0011557633,475.40222,-55.039036,0.672573,12686.042,10.016042,-107.82204542891164,23300,385352,-82.77336,-64.87576,100
1.9648266,[ 0.029  0.894 -0.755 -0.159 -1.739],3159.5207238197327,,100.0,99.38323,-93.60278,-95.44292,63.187992,234,0.6376618,-0.31505555,16.4,3.077993,-97.60058,17.469296,0.0007480598,418.1934,-62.19959,0.41401663,32045.416,5.3954077,-108.30077098207448,23400,386992,-81.385056,-72.45775,100
1.1661041,[ 0.026  0.919 -0.751 -0.162 -1.734],3172.4416089057922,,100.0,99.365616,-93.68428,-95.31884,131.63594,235,0.3949133,-0.3186109,16.23,2.3033195,-97.82968,10.016537,8.6362794e-05,479.55847,-40.373455,0.5667665,10597.904,8.005099,-108.26708182662618,23500,388615,-88.026306,-51.572594,100
0.90586525,[ 0.017  0.895 -0.751 -0.164 -1.738],3184.854954481125,,100.0,99.365166,-93.457664,-95.165985,25.96117,236,0.69459534,-0.32032022,16.41,2.9719672,-97.54675,9.019776,0.0031986586,315.0799,-66.310524,0.32272688,6545.659,4.779308,-108.16797765096642,23600,390256,-81.697624,-74.163826,100
0.7926508,[ 0.015  0.887 -0.762 -0.139 -1.739],3196.5946633815765,,100.0,99.36029,-93.51731,-95.11933,235.97212,237,0.56935596,-0.32556343,16.05,2.4488058,-97.79366,10.805198,0.0003054026,8270.96,-55.1365,1.6115324,4842.8613,53.79089,-107.89070428479747,23700,391861,-87.12513,-67.50504,100
0.8366966,[ 0.019  0.91  -0.742 -0.161 -1.745],3213.4513602256775,,100.0,99.35213,-93.513885,-95.29021,21.387703,238,0.70931584,-0.3282545,16.33,2.5138414,-97.26907,17.788343,0.0015243663,325.5937,-67.05003,0.3070264,5316.1416,4.433614,-108.17297385804932,23800,393494,-85.70081,-75.42134,100
1.4485983,[ 0.021  0.928 -0.723 -0.182 -1.747],3225.9812812805176,,100.0,99.35814,-93.18691,-94.84205,79.28212,239,0.5133003,-0.33068547,16.44,2.9409833,-97.59188,23.40065,0.00083412556,263.4398,-50.247395,0.48609364,16182.69,5.6533136,-107.91299750416225,23900,395138,-81.06485,-61.27722,100
1.2486589,[ 0.023  0.936 -0.738 -0.183 -1.75 ],3240.4016437530518,,100.0,99.382744,-93.36976,-95.02977,80.825485,240,0.6800857,-0.33175734,16.58,2.5089,-97.64237,10.501583,0.0009906526,612.1173,-65.57568,0.74860597,12342.496,11.428111,-108.23130134732642,24000,396796,-85.93883,-75.54322,100
0.91915715,[ 0.025  0.929 -0.735 -0.166 -1.751],3256.34601521492,,100.0,99.39421,-92.71431,-94.653046,213.10204,241,0.4886736,-0.3318775,16.89,3.3506618,-97.65191,13.722767,0.00015721798,748.0871,-48.40934,1.0953668,6780.4995,16.468538,-107.79507965277394,24100,398485,-79.642456,-60.79325,100
1.8007921,[ 0.033  0.942 -0.741 -0.172 -1.751],3271.20077252388,,100.0,99.388435,-93.17938,-94.86151,205.92838,242,0.5739049,-0.3324053,16.6,2.6584394,-97.5689,14.829024,8.48574e-05,590.5723,-54.529087,0.828552,24258.621,11.456232,-108.04041781473818,24200,400145,-85.91145,-68.993645,100
0.6593602,[ 0.045  0.961 -0.746 -0.17  -1.751],3284.470890522003,,100.0,99.36262,-93.11746,-95.04038,2.3178089,243,0.89153737,-0.33578423,16.49,3.0524452,-97.61669,4.0343533,0.004325237,42.367012,-83.49672,0.04472156,3445.5251,0.41834894,-107.83731345108272,24300,401794,-81.11771,-87.87517,100
1.724014,[ 0.046  0.968 -0.751 -0.161 -1.755],3297.9272270202637,,100.0,99.37559,-93.10829,-94.85653,170.8381,244,0.70249593,-0.33814216,16.43,2.9698484,-97.60009,55.39074,0.00033619924,2832.2935,-66.08858,0.6875103,21081.848,16.994753,-107.79118184058156,24400,403437,-78.97966,-83.70262,100
0.6303512,[ 0.054  0.982 -0.762 -0.154 -1.757],3310.6560723781586,,100.0,99.35746,-93.29132,-94.92176,121.40102,245,0.34785023,-0.3388673,16.42,2.7264173,-97.22955,13.226999,0.00079907576,323.77747,-36.473923,0.60389847,2860.1458,7.9946775,-107.99423703834313,24500,405079,-85.28136,-47.162926,100
0.83903885,[ 0.062  0.998 -0.767 -0.156 -1.758],3325.5814242362976,,100.0,99.37829,-93.27766,-94.9806,187.67578,246,0.37965342,-0.3400938,16.25,2.6749437,-97.514694,16.307343,0.00076025503,999.6011,-37.92961,0.7449914,4868.9297,11.114883,-107.82742498403269,24600,406704,-82.31127,-51.979813,100
0.82637537,[ 0.046  0.975 -0.77  -0.156 -1.759],3341.577408313751,,100.0,99.395935,-93.77122,-95.52823,7.274998,247,0.7906906,-0.35010445,16.2,2.5730283,-97.65159,5.6882668,0.01158447,330.35712,-74.86666,0.07193254,5382.151,1.8367444,-108.33243387137671,24700,408324,-84.55778,-78.30535,100
