EpRewMean,MaxIW,MinD2w0t,MeanD2w0t,EmpiricalD2,TimestepsSoFar,Iteration,StdD2w0t,InitialBound,MaxD2w0t,MeanEntropy,ReturnStepMax,Bound,Weights,InitialReturnMin,EpLenMean,InitialReturnStd,InitialReturnMax,TimeElapsed,EpThisIter,MinIW,J_sample_variance,MeanIW,ReturnMeanIW,StdIW,InitialReturnMean,ReturnStepMaxmin,EpisodesSoFar
-102.78928146837272,21.010458,,0.81273955,40.04733,742922,166,5.2810235,-74.56399,258.48944,-0.043093543,100.0,-54.73477,[-0.763 -1.142 -0.771 -1.209 -1.46 ],-95.027374,41.88,18.062973,-6.5541935,2856.1868238449097,100,0.0018165212,4434.795,0.5674456,-46.439365,0.85911894,-72.167046,99.0,16600
-103.02856197966712,8.607859,,1.1935003,101.18024,746663,167,10.946202,-76.61675,1035.9006,-0.0542821,100.0,-39.044006,[-0.773 -1.146 -0.781 -1.191 -1.462],-93.68136,37.41,15.332985,-36.60165,2873.012879371643,100,0.00041917636,1717.8156,0.33699617,-27.43613,0.56311464,-74.40633,99.0,16700
-103.2061389244373,23.493532,,0.8422122,103.89275,750438,168,11.341157,-76.40712,1319.0463,-0.052898042,100.0,-51.584274,[-0.761 -1.145 -0.797 -1.201 -1.473],-94.745,37.75,14.678564,-41.690403,2890.3689408302307,100,0.0002331304,6548.179,0.530806,-40.513332,1.0867645,-74.16236,99.0,16800
-103.33278678808024,28.511553,,0.9667347,70.13483,754440,169,10.919216,-75.19072,901.68005,-0.054544188,100.0,-58.280445,[-0.775 -1.154 -0.793 -1.188 -1.472],-95.41643,40.02,15.610694,-36.21564,2910.1804072856903,100,8.857573e-05,7742.844,0.6772695,-48.558796,1.28672,-72.95502,99.0,16900
-102.01832923447395,24.368786,,0.9508078,89.4734,758268,170,9.662436,-75.7231,660.0083,-0.05856072,100.0,-50.539562,[-0.766 -1.15  -0.805 -1.198 -1.473],-95.954605,38.28,17.580755,-16.633781,2925.8201262950897,100,0.000602257,6742.049,0.56862336,-40.558994,1.1791933,-73.4625,99.00003,17000
-104.58207131268391,6.289013,,0.62104565,12.03936,762134,171,3.0903137,-77.241714,68.57629,-0.057706166,100.0,-65.416115,[-0.757 -1.137 -0.801 -1.211 -1.477],-94.436485,38.66,15.090511,-32.045967,2942.457409143448,100,0.0026541757,3542.429,0.7058467,-58.29056,0.8171607,-74.99796,99.0,17100
-102.09132297119187,10.4402275,,1.332936,107.69231,766243,172,13.785951,-74.168236,1284.3586,-0.058870897,100.0,-41.61592,[-0.756 -1.137 -0.811 -1.197 -1.477],-95.085175,41.09,18.169138,-10.299389,2960.2092502117157,100,0.00030859734,2970.2026,0.37338483,-29.333454,0.6887401,-71.85958,99.0,17200
-104.11508285581868,13.923029,,0.91442156,95.043945,769787,173,10.481037,-78.663475,1340.1876,-0.059661865,100.0,-39.635056,[-0.744 -1.128 -0.821 -1.203 -1.478],-94.30318,35.44,14.5901785,-30.503305,2972.9784166812897,100,0.0006922197,3234.058,0.37572974,-28.553812,0.7782963,-76.42974,99.00001,17300
-103.88003600576556,9.901214,,1.0698293,105.65702,773632,174,9.2677,-76.72006,660.20184,-0.059783444,100.0,-45.889584,[-0.74  -1.118 -0.829 -1.216 -1.479],-94.67627,38.45,15.326071,-33.78593,2989.3812334537506,100,0.00029024563,3568.9006,0.39138296,-33.246258,0.78070366,-74.41821,99.0,17400
-104.13736275164963,13.8325815,,0.5893476,18.624466,777133,175,5.148245,-79.41485,316.1588,-0.072655894,100.0,-56.599293,[-0.747 -1.124 -0.819 -1.202 -1.479],-95.65579,35.01,15.812579,-27.16069,3005.053094625473,100,0.0012694225,3691.1016,0.616782,-49.0466,0.7372784,-77.08004,99.0,17500
-104.64638819739226,13.612405,,1.0043023,44.539635,780719,176,10.822019,-78.96342,747.80817,-0.075652584,100.0,-59.951485,[-0.709 -1.104 -0.791 -1.197 -1.492],-95.61056,35.86,15.292255,-15.665291,3020.567927122116,100,0.0013690777,5639.8945,0.66527015,-48.871563,1.1502227,-76.64459,99.0,17600
-106.45119201171151,16.498718,,0.87349063,90.49284,783992,177,6.9864345,-82.31158,295.73932,-0.07574511,100.0,-36.45367,[-0.704 -1.093 -0.804 -1.197 -1.495],-94.48814,32.73,12.399422,-41.508778,3037.3074996471405,100,0.00024135798,1777.8336,0.2816041,-26.18786,0.5786713,-80.10286,99.0,17700
-104.41852879548392,16.64851,,0.9136875,110.54555,787641,178,11.183945,-78.70171,1107.2507,-0.07376085,100.0,-49.787354,[-0.7   -1.085 -0.814 -1.208 -1.495],-96.32973,36.49,15.769857,-19.240267,3053.830408334732,100,0.0002319964,3666.9622,0.50039905,-38.74385,0.8984962,-76.40303,99.0,17800
-104.81439817884112,22.762245,,0.9598672,34.78308,790865,179,7.799118,-81.72573,229.6226,-0.08254369,100.0,-64.89868,[-0.717 -1.084 -0.81  -1.187 -1.493],-96.43816,32.24,14.8692255,-19.964222,3073.900762319565,100,0.0002879471,10688.164,0.7692198,-54.71289,1.6590803,-79.43455,99.0,17900
-104.76065246503876,27.52943,,0.96933514,94.79694,794600,180,8.241343,-78.16474,532.2092,-0.08342792,100.0,-41.611324,[-0.697 -1.079 -0.782 -1.179 -1.501],-94.48306,37.35,14.5101,-31.913324,3092.8515417575836,100,0.00087621517,1526.4406,0.42008734,-29.593023,0.82880014,-75.88039,99.00001,18000
-104.78852280773287,14.336277,,0.93386346,25.51314,798198,181,5.774385,-78.6781,145.18977,-0.09572791,100.0,-61.028595,[-0.679 -1.077 -0.793 -1.19  -1.502],-95.46301,35.98,13.099057,-45.821487,3110.0249531269073,100,0.001055957,5241.3403,0.66139454,-50.74592,1.1610168,-76.46472,99.00001,18100
-104.46548155173616,10.2641,,0.6731667,14.334363,801834,182,3.8171582,-78.648895,85.76165,-0.09005459,100.0,-66.86392,[-0.689 -1.075 -0.774 -1.191 -1.515],-95.35802,36.36,15.014539,-25.155727,3126.8900830745697,100,0.004293805,9345.249,0.72948265,-58.081287,1.2542204,-76.334076,99.0,18200
-102.9040819749611,9.940056,,1.1208191,67.953766,805806,183,12.786111,-75.23343,1280.1729,-0.09000592,100.0,-58.111103,[-0.689 -1.075 -0.754 -1.193 -1.509],-95.88413,39.72,15.818872,-38.42759,3141.728810787201,100,0.0017834808,5179.1987,0.6061163,-46.968548,0.99176276,-72.973274,99.0,18300
-102.50691906787422,19.712616,,1.1117455,73.003334,809444,184,9.258079,-76.98443,645.21,-0.09246308,100.0,-45.849594,[-0.705 -1.07  -0.739 -1.182 -1.509],-94.11849,36.38,16.1832,-19.171104,3158.5067727565765,100,0.00022498175,4106.7217,0.4307475,-34.158253,0.79028094,-74.72277,99.0,18400
-105.08965362883276,17.263231,,0.5427312,13.660288,813060,185,3.4717207,-79.06601,132.29611,-0.092861,100.0,-65.48984,[-0.712 -1.078 -0.725 -1.178 -1.511],-95.232475,36.16,13.922134,-38.571342,3173.197113752365,100,0.005371071,4309.0234,0.71128845,-57.62708,0.93569535,-76.81137,99.0,18500
-104.22691565056601,29.57171,,1.0366565,78.39778,817088,186,8.983025,-75.74382,723.1262,-0.09814971,100.0,-54.47381,[-0.708 -1.083 -0.733 -1.165 -1.512],-94.73089,40.28,14.667031,-21.342327,3190.8815655708313,100,0.00074490823,9556.136,0.55455846,-44.57952,1.3340374,-73.46549,99.0,18600
-102.85402006444494,5.532464,,0.67200214,28.060854,821190,187,4.688302,-74.43328,294.7079,-0.098857686,100.0,-55.88323,[-0.71  -1.084 -0.719 -1.151 -1.517],-95.64185,41.02,16.283224,-29.557058,3208.4587247371674,100,0.0049657873,5641.492,0.5945836,-47.164677,0.9074702,-72.12724,99.0,18700
-102.37743338258215,10.993388,,1.2351174,105.708435,825153,188,12.63701,-74.88292,830.02954,-0.10119781,100.0,-53.041786,[-0.699 -1.097 -0.713 -1.144 -1.518],-95.73093,39.63,15.965956,-24.70264,3225.232381105423,100,0.00036564525,7674.785,0.5316336,-40.93579,1.1378881,-72.57941,99.0,18800
-103.31935624655716,17.607353,,1.3388678,116.10972,828592,189,18.527897,-78.93899,2260.4453,-0.09997561,100.0,-51.135395,[-0.696 -1.09  -0.724 -1.154 -1.52 ],-93.47732,34.39,15.027664,-39.79843,3241.530653476715,100,0.00033609633,3316.205,0.51506746,-37.696194,0.96060187,-76.70969,99.0,18900
-103.06915161180692,6.7289,,0.80691,12.126478,832561,190,4.805181,-75.22195,77.09044,-0.099707566,100.0,-61.88193,[-0.685 -1.078 -0.734 -1.156 -1.519],-93.41135,39.69,15.386765,-29.405611,3257.274973630905,100,0.0013100579,2759.3457,0.73553795,-54.2673,0.86609787,-73.01065,99.0,19000
-104.01537023648298,6.5572505,,0.66016513,10.216104,836356,191,3.2899354,-77.26774,43.992954,-0.106060304,100.0,-65.52011,[-0.696 -1.09  -0.732 -1.172 -1.519],-95.40417,37.95,15.873349,-23.924782,3273.162047624588,100,0.0015876408,2748.7554,0.7085132,-56.88355,0.6992651,-74.91182,99.0,19100
-103.81727953867113,13.535178,,1.1749375,74.2505,840294,192,11.0619545,-76.06568,1112.9337,-0.10925151,100.0,-50.384514,[-0.688 -1.1   -0.72  -1.189 -1.525],-93.70926,39.38,14.245857,-37.38777,3287.955631017685,100,0.0018969182,3330.628,0.4875603,-38.444668,0.83956474,-73.8019,99.000015,19200
-104.06732361166797,15.791331,,0.8000639,53.29799,844321,193,6.388115,-75.882996,376.9779,-0.11122294,100.0,-57.876205,[-0.687 -1.1   -0.723 -1.209 -1.528],-94.50303,40.27,15.201383,-32.52058,3303.0625286102295,100,0.00066990417,5559.419,0.621106,-48.956604,1.0537552,-73.586914,99.00001,19300
-103.13185362060486,12.085182,,1.2202511,55.501537,848034,194,8.546469,-77.59978,374.85986,-0.12284749,100.0,-55.093056,[-0.681 -1.092 -0.718 -1.224 -1.53 ],-95.08366,37.13,16.895567,-25.39072,3318.903904438019,100,0.00018135068,5329.7744,0.59344405,-43.9461,1.0687488,-75.305115,99.0,19400
-102.54944917354248,11.024074,,0.46668047,15.0760765,851794,195,3.0532196,-76.392,134.50365,-0.12664679,100.0,-59.412292,[-0.678 -1.106 -0.739 -1.244 -1.542],-95.05472,37.6,16.553823,-20.813774,3339.4803857803345,100,0.0018950088,4948.8022,0.67318296,-52.261356,0.9376989,-74.124466,99.0,19500
-104.43644435427522,25.929674,,1.4515841,64.09666,855617,196,10.007292,-77.21356,576.5202,-0.12868148,100.0,-48.453167,[-0.671 -1.082 -0.735 -1.234 -1.546],-96.33673,38.23,14.160557,-41.186806,3356.2697665691376,100,0.00042991273,3241.3933,0.45258266,-36.228313,0.8125801,-74.97955,99.00002,19600
-102.41899428792809,11.564895,,1.0595319,20.594332,859474,197,6.366427,-75.60084,231.34236,-0.1420429,100.0,-62.026108,[-0.675 -1.092 -0.722 -1.234 -1.548],-95.44067,38.57,16.271187,-33.954384,3373.080546140671,100,0.0032329608,7722.406,0.66239005,-52.410717,1.0953903,-73.3732,99.0,19700
-103.5858652055836,29.094473,,0.4643747,34.333237,863185,198,2.9399822,-77.45616,149.75702,-0.13982795,100.0,-63.21363,[-0.662 -1.075 -0.692 -1.227 -1.561],-95.52692,37.11,15.610496,-31.185787,3388.0463275909424,100,0.00090510625,26418.537,0.67088157,-56.128494,1.8944614,-75.19184,99.0,19800
-102.3215435572712,6.5763826,,0.8450808,14.967817,867246,199,4.9892583,-74.13636,123.97853,-0.13623074,100.0,-61.601757,[-0.653 -1.075 -0.701 -1.241 -1.559],-96.1893,40.61,15.953366,-29.097193,3401.628824234009,100,0.0026132746,2449.6758,0.67990625,-53.16533,0.7071515,-71.889,99.0,19900
-102.88993580201537,15.123235,,0.9790922,79.852486,871141,200,12.399153,-75.59072,1282.412,-0.13385034,100.0,-58.711643,[-0.645 -1.077 -0.71  -1.23  -1.555],-93.53966,38.95,16.125181,-21.35685,3417.629655599594,100,0.0012219208,8443.365,0.65177065,-48.236465,1.2796127,-73.33619,99.0,20000
-103.53905727570925,8.989659,,0.57951885,8.784295,874837,201,3.9747114,-77.68112,60.454906,-0.14201142,100.0,-61.950684,[-0.653 -1.084 -0.7   -1.221 -1.553],-95.45035,36.96,15.823464,-23.312891,3436.2928144931793,100,0.004933425,2185.37,0.7084654,-54.208748,0.75110555,-75.41236,99.0,20100
-103.7247258970737,5.1816936,,0.17956895,2.7591255,878884,202,0.77634406,-75.45366,14.756551,-0.14490177,100.0,-66.39034,[-0.631 -1.071 -0.692 -1.206 -1.561],-95.6963,40.47,16.009499,-33.395027,3451.4987461566925,100,0.023363266,1747.7986,0.8215939,-62.625805,0.6444979,-73.17025,99.0,20200
-103.92612390121101,16.644045,,0.619824,53.023922,882337,203,4.818886,-79.338425,337.94788,-0.14794524,100.0,-71.84069,[-0.644 -1.058 -0.685 -1.206 -1.564],-94.3782,34.53,14.544505,-37.64569,3470.055563926697,100,0.00011492368,22150.033,0.81327814,-61.863613,2.0579073,-77.05582,99.00002,20300
-102.84259476320834,14.526463,,1.3160416,111.31146,885950,204,15.779147,-77.278145,1850.4512,-0.15312396,100.0,-46.824905,[-0.654 -1.067 -0.678 -1.199 -1.567],-95.282265,36.13,15.493314,-40.278072,3484.8519275188446,100,0.00015040823,4356.7163,0.48144543,-34.05297,1.0570313,-75.09172,99.0,20400
-103.50318074765731,53.934753,,1.1955347,134.542,889746,205,22.8165,-76.574684,3313.131,-0.15452509,100.0,-35.07824,[-0.66  -1.07  -0.664 -1.189 -1.572],-94.94494,37.96,14.969169,-25.076073,3500.4568345546722,100,4.572089e-05,1717.5734,0.41396624,-21.826086,1.4210505,-74.32346,99.00001,20500
-104.12069160545393,16.663465,,0.53482103,13.719141,893293,206,3.6316931,-78.91404,125.7753,-0.14878692,100.0,-65.13841,[-0.653 -1.063 -0.668 -1.202 -1.573],-95.83235,35.47,14.259352,-28.61339,3515.668632745743,100,0.0043357476,7274.0557,0.7127926,-56.199154,1.1231439,-76.58389,99.0,20600
-104.72977055636447,7.8360147,,0.6220503,18.542482,896789,207,3.7687106,-79.93069,130.30022,-0.15032932,100.0,-58.73658,[-0.679 -1.058 -0.685 -1.206 -1.568],-95.17068,34.96,14.199132,-36.046402,3530.975489616394,100,0.0034447722,2932.2434,0.57064486,-50.126835,0.67903024,-77.63584,99.00001,20700
-102.73180804957818,21.981964,,0.98233914,40.507767,900802,208,7.423389,-74.92404,483.887,-0.15150242,100.0,-62.173336,[-0.68  -1.051 -0.686 -1.185 -1.569],-95.663475,40.13,15.557805,-18.850838,3548.47132563591,100,0.0014141672,9875.329,0.730043,-52.16803,1.544817,-72.5798,99.00002,20800
-102.66642707190978,20.328484,,1.2187079,90.10438,904893,209,12.379126,-74.45702,1000.178,-0.15571296,100.0,-52.105465,[-0.675 -1.064 -0.675 -1.185 -1.57 ],-94.02625,40.91,17.168686,-24.336554,3564.208906173706,100,5.4530858e-05,9097.96,0.5497018,-39.639378,1.2991177,-72.16376,99.000015,20900
-103.28953232003349,18.6381,,1.2401303,79.52819,908672,210,13.174613,-77.01383,1031.442,-0.15715341,100.0,-44.760788,[-0.696 -1.092 -0.685 -1.192 -1.575],-94.81162,37.79,15.738817,-19.415606,3579.719577550888,100,0.00020105283,3993.212,0.4737349,-33.482567,1.0953302,-74.6858,99.00001,21000
-103.71556942161304,11.703394,,0.61476624,10.152917,912168,211,3.8069365,-78.83425,67.67513,-0.16566168,100.0,-57.13466,[-0.697 -1.096 -0.672 -1.183 -1.576],-93.64352,34.96,14.146311,-35.232033,3597.591378927231,100,0.0063412073,3425.946,0.5932821,-49.133408,0.8421525,-76.56162,99.000015,21100
-101.58543926340182,11.548456,,1.1259099,45.075123,916385,212,8.100413,-72.64369,435.68295,-0.16240011,100.0,-56.258354,[-0.692 -1.108 -0.661 -1.197 -1.585],-94.24634,42.17,16.334385,-33.858177,3613.5528326034546,100,0.0012638284,3927.6587,0.5901975,-45.88802,0.88732666,-70.40738,99.0,21200
-101.53128001246918,13.159265,,1.3649607,36.838062,920511,213,8.340663,-73.286766,239.01738,-0.16437928,100.0,-52.049862,[-0.687 -1.112 -0.662 -1.182 -1.581],-95.41184,41.26,16.39806,-24.433346,3631.7413160800934,100,0.00034496278,6753.133,0.6442332,-42.571194,1.5729114,-71.03229,99.0,21300
-102.2036557453176,28.449375,,1.3480074,107.04619,924806,214,12.38619,-72.87398,1011.03735,-0.16332935,100.0,-58.167465,[-0.675 -1.109 -0.638 -1.178 -1.583],-95.96855,42.95,15.666542,-40.24556,3651.376819372177,100,0.000688298,8367.681,0.67017376,-47.642685,1.40414,-70.65679,99.0,21400
-101.37957298458178,12.76376,,0.9521167,12.985889,929246,215,4.6623425,-70.976105,60.71734,-0.1689927,100.0,-50.190666,[-0.664 -1.104 -0.648 -1.186 -1.582],-94.40178,44.4,15.917507,-29.288486,3668.37792468071,100,0.0036955602,1976.1989,0.557838,-42.59152,0.66305137,-68.78265,99.00001,21500
-102.92977938658298,12.638081,,0.69454235,34.233383,933153,216,4.8673835,-75.834885,244.93451,-0.18310466,100.0,-60.514824,[-0.67  -1.091 -0.658 -1.172 -1.588],-95.51563,39.07,16.415169,-7.0799637,3685.831913948059,100,0.0007158542,12325.005,0.66801345,-52.49345,1.3429279,-73.518936,99.0,21600
-101.61382016447895,17.291449,,1.5555494,209.06664,937262,217,19.528866,-73.93634,1335.0874,-0.18352292,100.0,-51.48918,[-0.675 -1.092 -0.671 -1.186 -1.602],-96.28266,41.09,17.410118,-26.545319,3703.879559993744,100,3.825302e-06,6781.418,0.5056764,-38.887947,1.1027691,-71.65,99.0,21700
-102.93409268999557,10.272,,1.0218018,57.222015,941284,218,9.390775,-74.764404,650.4171,-0.18431276,100.0,-42.18521,[-0.661 -1.083 -0.67  -1.199 -1.602],-93.6021,40.22,16.236633,-30.599205,3718.7626161575317,100,3.9827122e-05,4793.7246,0.44748062,-32.75539,0.9890871,-72.556015,99.0,21800
-103.39574664423424,34.425476,,1.3397666,111.8304,945524,219,11.421742,-73.99987,740.5875,-0.18506193,100.0,-60.414707,[-0.665 -1.095 -0.661 -1.198 -1.603],-95.11731,42.4,15.053665,-36.583534,3734.0379407405853,100,0.0002976371,12390.471,0.6387471,-48.83826,1.65047,-71.72891,99.00001,21900
-101.87943857927519,28.201912,,1.3307053,49.65798,949578,220,7.70025,-74.30252,274.31506,-0.18971045,100.0,-60.05023,[-0.646 -1.104 -0.675 -1.213 -1.604],-94.53746,40.54,17.700653,-14.900894,3748.6235163211823,100,0.0010361332,5509.827,0.6937468,-49.28566,1.2681963,-72.03571,99.0,22000
-102.96205457525247,20.032991,,0.91973776,66.22658,953404,221,10.636172,-76.14746,887.88116,-0.18921162,100.0,-53.23915,[-0.649 -1.098 -0.678 -1.193 -1.609],-95.90904,38.26,16.261513,-32.38082,3765.2085993289948,100,0.0008169237,7791.343,0.58479047,-43.703323,1.2852091,-73.93209,99.0,22100
-103.43140382426962,14.635384,,1.3057133,87.54871,957231,222,12.119109,-76.60285,1006.02106,-0.1894407,100.0,-44.302643,[-0.65  -1.091 -0.685 -1.202 -1.608],-95.05991,38.27,15.871697,-22.015715,3784.4769744873047,100,0.0005006663,2275.8894,0.4356745,-32.904003,0.78122103,-74.34748,99.000015,22200
-102.14357694834911,10.836559,,1.1720235,101.00437,961210,223,14.0976095,-74.69806,1749.6986,-0.19334951,100.0,-53.126255,[-0.654 -1.1   -0.674 -1.198 -1.608],-94.2906,39.79,15.902381,-32.530495,3801.002695083618,100,0.0010726096,7971.203,0.5575688,-41.507168,1.2600422,-72.416466,99.0,22300
-102.70470569348629,9.73794,,0.9860062,58.837746,965272,224,11.105955,-74.52669,817.98175,-0.18949595,100.0,-48.971893,[-0.665 -1.107 -0.665 -1.192 -1.612],-93.82769,40.62,15.985453,-31.798155,3817.8152525424957,100,0.0011101948,3449.96,0.4961475,-39.191353,0.85838103,-72.30457,99.0,22400
-101.63313509386852,14.062806,,0.63039553,9.894076,969459,225,3.7488987,-72.60029,94.434,-0.18770164,100.0,-64.33583,[-0.67  -1.136 -0.671 -1.2   -1.608],-94.5346,41.87,15.249555,-25.254421,3835.452393770218,100,0.00016545522,2934.2385,0.78228474,-57.72202,0.8593719,-70.38974,99.0,22500
-101.38093715865793,13.814438,,1.4329578,59.756035,973780,226,11.599427,-72.00414,568.2352,-0.19043031,100.0,-56.484688,[-0.683 -1.132 -0.663 -1.207 -1.607],-95.529755,43.21,16.01319,-32.763176,3851.6736283302307,100,0.00019376927,4615.77,0.64666486,-45.593655,1.0419351,-69.75767,99.00001,22600
-103.8845659079962,11.649345,,0.66209245,49.733223,977677,227,5.572276,-76.28381,535.0627,-0.19340801,100.0,-48.280197,[-0.694 -1.126 -0.673 -1.217 -1.609],-94.38406,38.97,13.987715,-37.427277,3869.3381164073944,100,7.997817e-05,5185.156,0.48881185,-39.825466,1.0177606,-74.00748,99.0,22700
-102.08619972639949,15.700494,,1.1642929,51.700825,981945,228,7.8394117,-72.86445,250.27603,-0.19158036,100.0,-47.787918,[-0.689 -1.121 -0.673 -1.232 -1.612],-95.409744,42.68,15.880883,-31.875256,3888.427834033966,100,0.0015884042,3079.1953,0.49042827,-37.668358,0.7749667,-70.602356,99.0,22800
-103.46337250620205,44.12574,,1.2874241,88.02175,986053,229,11.415741,-74.845894,745.51495,-0.1902953,100.0,-57.95097,[-0.687 -1.117 -0.667 -1.213 -1.611],-94.81474,41.08,15.473016,-30.09034,3908.415280818939,100,0.00026731822,7038.8013,0.6225871,-45.83901,1.1780951,-72.54851,99.0,22900
-102.80404589793571,12.259617,,0.7735567,77.71333,990058,230,8.812629,-75.060814,820.4842,-0.19237062,100.0,-49.47117,[-0.677 -1.11  -0.676 -1.218 -1.609],-94.20034,40.05,16.056936,-11.9671955,3928.5128061771393,100,0.00049337756,4781.4307,0.5138415,-40.89721,0.87882113,-72.755905,99.0,23000
-102.6511946882535,14.354099,,1.2713894,86.87402,993805,231,11.83159,-76.430305,777.2676,-0.19633757,100.0,-60.868973,[-0.661 -1.092 -0.669 -1.222 -1.611],-95.10317,37.47,15.354138,-26.772285,3945.1091029644012,100,0.00030556862,11471.552,0.659335,-49.54653,1.3609868,-74.19762,99.0,23100
-100.21454873088254,21.36271,,1.0587883,78.58559,997808,232,15.489498,-73.20479,1446.5194,-0.19726561,100.0,-58.845245,[-0.677 -1.097 -0.659 -1.219 -1.615],-92.98138,40.03,17.56243,-24.221039,3958.9457252025604,100,0.0016706059,5753.3213,0.681476,-49.54051,1.0794489,-70.970604,99.0,23200
-103.39215164992765,15.847227,,1.2773542,84.10324,1001834,233,12.514766,-75.21117,880.8326,-0.2039793,100.0,-59.629288,[-0.682 -1.108 -0.664 -1.208 -1.616],-92.35371,40.26,15.152443,-25.223015,3974.644244670868,100,0.00037759438,16059.944,0.6322922,-48.872463,1.6832869,-72.96237,99.0,23300
-101.59356898031909,22.236946,,0.82666445,75.427704,1005668,234,7.4674,-75.54101,605.241,-0.20484318,100.0,-45.725113,[-0.684 -1.108 -0.673 -1.224 -1.623],-94.395805,38.34,17.165466,-6.801399,3989.1224567890167,100,0.000261436,5550.2603,0.45718282,-36.11369,0.9935334,-73.20158,99.0,23400
-102.67538730382064,42.762455,,0.54383415,20.101406,1009655,235,3.2675154,-74.962845,111.09941,-0.21655332,100.0,-63.478817,[-0.693 -1.112 -0.666 -1.212 -1.624],-96.02346,39.87,15.940367,-26.85667,4005.645884037018,100,0.0031785509,11296.376,0.84489733,-56.156574,1.9538547,-72.70254,99.0,23500
-100.52609178569975,28.399897,,2.2927322,168.86203,1013750,236,21.07873,-72.62186,1456.7097,-0.21638735,100.0,-58.52304,[-0.702 -1.12  -0.658 -1.212 -1.635],-93.37475,40.95,16.030092,-32.93721,4020.775018930435,100,4.8265792e-05,7269.08,0.631294,-43.876926,1.3049954,-70.41911,99.0,23600
-100.90805253477627,14.471799,,1.1500179,31.019417,1017994,237,6.644616,-72.01957,175.97635,-0.21601833,100.0,-54.703423,[-0.705 -1.129 -0.647 -1.208 -1.635],-96.01569,42.44,16.05588,-28.703434,4041.6235585212708,100,0.001940054,3130.9934,0.68208313,-46.178993,0.99029183,-69.757164,99.0,23700
-101.49050809818775,19.31004,,2.2420902,92.166115,1022243,238,17.350779,-72.698845,734.8235,-0.21813947,100.0,-57.01031,[-0.696 -1.126 -0.633 -1.22  -1.635],-95.26176,42.49,16.768541,-23.398699,4061.310806274414,100,0.00075272965,9030.932,0.65690345,-44.424133,1.8141581,-70.43622,99.0,23800
-102.12725970604237,8.35773,,0.7245442,59.23216,1026463,239,5.3033724,-72.72617,264.3536,-0.21923609,100.0,-51.81115,[-0.704 -1.129 -0.618 -1.217 -1.637],-94.41625,42.2,14.847023,-26.619669,4080.3666672706604,100,0.001622582,6434.425,0.5800807,-44.06425,1.0827142,-70.51065,99.0,23900
-100.92637593586757,16.255707,,1.326177,34.78534,1030469,240,11.062406,-73.16143,506.28702,-0.22119145,100.0,-53.500374,[-0.721 -1.119 -0.616 -1.195 -1.638],-95.05824,40.06,15.394048,-35.419857,4098.526262760162,100,0.0040537617,4807.5977,0.5532646,-43.032177,0.94143903,-70.971954,99.0,24000
-102.54765394627118,4.1933675,,0.67179155,9.685678,1034795,241,3.5783713,-72.68981,40.26228,-0.22010146,100.0,-57.322437,[-0.714 -1.118 -0.632 -1.194 -1.64 ],-94.493904,43.26,15.483829,-20.181992,4118.9884831905365,100,0.0054759663,2409.7727,0.6327598,-50.56515,0.64475054,-70.42727,99.0,24100
-101.15442289106394,9.519287,,1.4451456,29.295393,1039004,242,8.821889,-72.601974,190.5281,-0.21875924,100.0,-54.774788,[-0.703 -1.109 -0.633 -1.18  -1.639],-92.95525,42.09,17.005854,-18.712713,4138.267999649048,100,0.0033047807,3776.9016,0.6330579,-44.57937,0.9094667,-70.351295,99.0,24200
-102.04760923850809,6.9929194,,1.1171095,83.77529,1043209,243,11.770598,-73.47205,909.3862,-0.21827035,100.0,-47.716347,[-0.709 -1.118 -0.622 -1.187 -1.638],-95.45362,42.05,16.406136,-16.198923,4155.405907392502,100,0.0006200838,5755.1377,0.5053952,-37.695435,1.0565221,-71.1644,99.0,24300
-101.6865027799615,7.9270015,,0.44472945,8.480871,1047481,244,2.346434,-72.29358,54.580086,-0.2233775,100.0,-57.241753,[-0.707 -1.112 -0.629 -1.198 -1.637],-95.44115,42.72,15.310732,-29.091494,4170.342207431793,100,0.00482274,4735.7627,0.72051346,-51.34001,0.9891357,-70.045135,99.0,24400
-101.71735577116719,10.299097,,1.3524504,91.96174,1051604,245,14.621391,-73.799934,1137.0386,-0.22398803,100.0,-59.866093,[-0.715 -1.091 -0.631 -1.187 -1.642],-94.557884,41.23,18.24192,-13.916128,4185.240551948547,100,0.00019442843,7674.16,0.6724854,-48.655823,1.2967527,-71.51126,99.0,24500
-102.29299174506949,12.63043,,0.96366376,47.00928,1055468,246,7.150482,-75.55208,359.39148,-0.23058829,100.0,-46.155773,[-0.717 -1.078 -0.639 -1.192 -1.643],-95.54939,38.64,16.081133,-36.71131,4204.525078296661,100,0.0039734426,4741.0728,0.5103296,-35.915916,0.97115755,-73.30019,99.0,24600
-102.71369129629487,13.756415,,0.46481815,19.601696,1059449,247,2.6703236,-74.94377,88.80132,-0.23465112,100.0,-62.330215,[-0.715 -1.092 -0.63  -1.192 -1.65 ],-93.224625,39.81,15.664307,-27.467478,4220.730889797211,100,0.0022518192,9308.962,0.78993857,-56.510918,1.4400504,-72.71553,99.000015,24700
-103.29556087698407,16.355326,,0.6012894,18.181126,1063439,248,4.0804276,-75.18094,135.07213,-0.23742417,100.0,-58.129936,[-0.725 -1.077 -0.616 -1.173 -1.654],-94.78334,39.9,14.439961,-43.337467,4240.259818077087,100,0.00080146646,5970.3213,0.6606292,-50.763817,1.1105988,-72.95214,99.0,24800
