ReturnStepMax,Bound,MaxD2w0t,ReturnStepMaxmin,ReturnMeanIW,EpThisIter,Weights,InitialBound,Iteration,StdD2w0t,TimeElapsed,J_sample_variance,TimestepsSoFar,MeanD2w0t,StdIW,InitialReturnMax,InitialReturnMin,EmpiricalD2,EpRewMean,InitialReturnMean,MeanEntropy,MinD2w0t,MinIW,InitialReturnStd,MaxIW,EpLenMean,EpisodesSoFar,MeanIW
100.0,-26.963512,4945.9004,99.0,-17.049553,100,[-0.867 -1.324 -0.63  -1.116 -1.02 ],-69.72785,83,80.83158,1434.0796592235565,5163.934,334746,5.1880445,1.0041251,-26.25949,-90.7239,648.5977,-104.16447044906761,-68.78757,0.39841837,,0.00039928572,14.206664,36.59264,47.2,8300,0.32943657
100.0,-35.03734,2443.0488,99.0,-26.558046,100,[-0.852 -1.307 -0.631 -1.138 -1.021],-69.27234,84,41.96281,1455.5541396141052,4553.255,339448,3.1528645,1.1318903,-21.875465,-91.30109,330.2421,-103.23384416478339,-68.30929,0.3942855,,6.91075e-05,14.495721,21.321877,47.02,8400,0.44148907
100.0,-55.716316,1182.9517,99.0,-49.21678,100,[-0.838 -1.292 -0.631 -1.158 -1.025],-69.310394,85,29.035168,1475.4935138225555,7616.4595,344200,3.92,1.2794225,-20.484615,-91.574104,137.19812,-104.02302906987907,-68.37552,0.3841116,,3.9862425e-05,13.261656,22.546192,47.52,8500,0.6522485
100.0,-46.469456,6527.306,99.0,-40.339207,100,[-0.827 -1.273 -0.601 -1.176 -1.035],-67.94203,86,52.14707,1495.0186853408813,5300.337,349020,2.2782648,1.1824378,-27.695362,-94.37185,156.14012,-102.33297014889274,-67.01065,0.3751629,,0.0009606451,15.24638,10.694703,48.2,8600,0.6089579
100.0,-45.87296,3996.8945,99.0,-38.28616,100,[-0.837 -1.264 -0.577 -1.157 -1.044],-67.8164,87,40.85814,1516.126249074936,4082.6157,353814,2.5895064,0.9499472,-23.702068,-93.234764,181.63628,-102.59954982663497,-66.87075,0.37621936,,0.00015721122,13.1162815,28.435825,47.94,8700,0.5452358
100.0,-40.11058,732.93384,99.0,-33.79031,100,[-0.835 -1.273 -0.554 -1.148 -1.043],-66.66303,88,19.464228,1536.4532873630524,3173.3835,358916,2.6213667,0.9062296,-31.356045,-94.63221,164.4378,-103.42470944388286,-65.74234,0.3626329,,0.00031915816,13.18609,19.815935,51.02,8800,0.46733555
100.0,-46.02741,6750.3486,99.0,-37.12115,100,[-0.849 -1.276 -0.563 -1.118 -1.056],-67.72028,89,100.22071,1554.8313376903534,4870.3486,363793,5.775085,1.249938,-34.500057,-91.91694,642.4706,-103.34998947024924,-66.80498,0.35915184,,6.7648566e-06,11.973265,16.128212,48.77,8900,0.5428372
100.0,-49.237015,602.4297,99.0,-42.665977,100,[-0.857 -1.289 -0.558 -1.097 -1.06 ],-66.95275,90,14.588382,1572.4904448986053,3339.3765,368745,1.7532622,0.9809141,-23.811308,-90.66594,42.735363,-102.64196669060435,-66.00829,0.35891417,,0.0049332436,13.806742,17.999498,49.52,9000,0.60321367
100.0,-38.045727,11301.096,99.0,-30.099379,100,[-0.87  -1.285 -0.551 -1.119 -1.06 ],-64.89691,91,107.73052,1591.0078213214874,4832.0894,373950,4.8284907,1.9301088,-13.261156,-88.413315,400.29944,-101.84338111283667,-63.966442,0.35742044,,0.00014094434,13.838313,83.75689,52.05,9100,0.66946954
100.0,-44.462273,1866.0266,99.0,-37.96207,100,[-0.866 -1.274 -0.576 -1.122 -1.062],-65.712906,92,25.63918,1610.3898985385895,4354.4233,379092,2.0276194,1.0071634,-31.96462,-90.386,128.68477,-102.62111919634798,-64.80647,0.36024612,,0.0005759208,13.275595,17.353018,51.42,9200,0.55772805
100.0,-38.187023,820.28937,99.0,-32.47295,100,[-0.858 -1.287 -0.559 -1.112 -1.059],-70.90342,93,11.962711,1629.5007820129395,5460.6064,383670,1.154313,0.99392265,-45.419716,-89.762405,86.61296,-104.601502390412,-69.95139,0.36092302,,5.594297e-05,11.619483,11.548281,45.78,9300,0.3996336
100.0,-44.071877,2395.291,99.0,-36.951214,100,[-0.865 -1.301 -0.554 -1.097 -1.058],-66.829,94,25.402485,1648.265546321869,4679.7534,388782,2.190316,1.1370407,-32.34657,-87.94696,148.31033,-104.0203616566362,-65.888016,0.35717815,,0.0003625964,11.257527,19.138466,51.12,9400,0.58000803
100.0,-39.737946,6768.469,99.0,-30.60345,100,[-0.87  -1.308 -0.551 -1.074 -1.062],-65.315125,95,88.32023,1668.3184750080109,3865.9226,394284,5.379202,1.3971368,-28.132816,-86.90445,487.37918,-105.07088368518232,-64.3534,0.35289645,,0.0001429366,11.193802,32.062042,55.02,9500,0.5116813
100.0,-42.3678,2125.4814,99.0,-35.869644,100,[-0.879 -1.3   -0.536 -1.045 -1.066],-62.494194,96,19.623928,1689.6006100177765,4087.5076,400333,1.660829,1.4510666,-29.566517,-82.123055,109.573,-105.18302845427533,-61.505386,0.34230715,,0.000595398,10.993617,73.09096,60.49,9600,0.5992941
100.0,-41.652435,930.3264,99.0,-34.382366,100,[-0.914 -1.31  -0.533 -1.037 -1.077],-63.21038,97,33.21727,1709.4476659297943,1754.8407,406276,4.4342237,0.72123766,-27.520803,-84.134995,92.49278,-105.13326486040732,-62.22829,0.33968928,,0.0011384906,12.097235,8.822647,59.43,9700,0.5006534
100.0,-44.5444,749.0244,99.0,-36.6253,100,[-0.912 -1.311 -0.557 -1.027 -1.079],-63.310352,98,39.930786,1729.0972192287445,2325.4287,412261,6.4920764,0.7529479,-30.456879,-82.77071,98.3631,-105.76471907932184,-62.337162,0.34337777,,0.00020386305,11.684964,9.801237,59.85,9800,0.505335
100.0,-41.348557,1184.4175,99.0,-35.543774,100,[-0.926 -1.282 -0.577 -0.994 -1.076],-63.83557,99,17.223604,1751.1316242218018,3553.1853,418005,1.7986643,0.9583605,-20.431969,-83.353966,72.14562,-105.15794301562264,-62.845825,0.3388598,,0.000775561,11.01868,21.50075,57.44,9900,0.53764254
100.0,-46.668335,801.0987,99.0,-42.83552,100,[-0.934 -1.281 -0.556 -0.99  -1.08 ],-61.05378,100,14.090173,1772.7264761924744,12994.04,424265,1.5074005,2.1470988,-24.998228,-82.02613,70.271706,-104.78042963960148,-60.081913,0.34412888,,0.0010025413,11.129256,20.695189,62.6,10000,0.75114185
100.0,-50.286236,830.271,99.0,-44.722294,100,[-0.937 -1.279 -0.537 -0.978 -1.075],-60.309395,101,14.836137,1794.0308692455292,7018.651,430602,1.7460669,1.4416416,-12.404506,-78.75673,57.389427,-104.0915869759313,-59.32635,0.3411802,,0.0012959813,12.0533495,14.661221,63.37,10100,0.76199704
100.0,-50.065083,1159.1396,99.0,-44.91825,100,[-0.933 -1.282 -0.534 -0.958 -1.078],-57.86668,102,21.292225,1816.1939098834991,6079.247,437960,2.734715,1.4499421,-35.272404,-83.64031,78.9981,-107.23431107061532,-56.83974,0.3406867,,0.00013507642,11.172727,18.420406,73.58,10200,0.748322
100.0,-40.82894,384.23373,99.0,-36.180813,100,[-0.942 -1.284 -0.516 -0.958 -1.078],-57.623943,103,11.621319,1839.3057889938354,1531.5541,445338,1.9941994,0.6733412,-30.940727,-81.00816,31.06688,-106.93984198658674,-56.60147,0.3379184,,0.0013716359,11.78912,7.9846683,73.78,10300,0.5604325
100.0,-47.851677,596.909,99.0,-41.827328,100,[-0.95  -1.28  -0.507 -0.973 -1.081],-57.6726,104,14.257611,1863.628126859665,3560.763,452535,2.1573584,1.2042851,-28.63056,-82.85457,42.56586,-105.73368847214606,-56.65163,0.33692,,0.0021668135,11.608278,17.600374,71.97,10400,0.73692423
100.0,-44.070267,805.8694,99.0,-37.408318,100,[-0.951 -1.275 -0.514 -0.95  -1.082],-55.457497,105,31.62416,1885.8269023895264,3282.376,460092,5.09854,1.3039542,-5.547776,-80.31804,106.79886,-104.69621130018017,-54.44476,0.33044726,,0.000223834,13.838592,39.203426,75.57,10500,0.68789095
100.0,-39.2008,790.541,99.0,-34.384365,100,[-0.961 -1.285 -0.497 -0.963 -1.088],-53.276688,106,18.701962,1908.8835303783417,1367.0575,468353,1.9301054,0.7930001,-19.736843,-74.69994,25.497047,-105.72606251626243,-52.2331,0.32980946,,0.0028864695,12.061182,8.566266,82.61,10600,0.5984743
100.0,-41.069515,1625.0879,99.0,-35.455364,100,[-0.964 -1.287 -0.508 -0.948 -1.089],-51.45507,107,33.370968,1938.0582692623138,2749.4856,477165,4.1490693,1.2665774,-22.582771,-77.39072,116.85713,-106.93536957854764,-50.41357,0.3284934,,0.0003222475,11.796575,22.759766,88.12,10700,0.6951911
100.0,-38.536427,1868.6436,99.0,-33.44437,100,[-0.965 -1.3   -0.504 -0.939 -1.09 ],-48.93424,108,33.678623,1964.2263491153717,2538.9858,486622,4.0812483,1.0430306,-3.2799835,-73.949234,100.05399,-105.19247909179161,-47.89204,0.32726464,,0.00023919714,13.147464,13.866827,94.57,10800,0.63895553
100.0,-49.544384,102.465645,99.0,-46.47772,100,[-0.963 -1.295 -0.518 -0.945 -1.092],-55.006664,109,5.7959356,1988.41956615448,4075.8765,494359,1.118706,1.2018925,-25.652418,-80.34757,14.455713,-105.17975284453475,-53.985497,0.31759548,,0.0036688475,11.644509,13.2220745,77.37,10900,0.82659185
100.0,-38.459747,2957.0789,99.0,-33.324505,100,[-0.948 -1.298 -0.521 -0.933 -1.101],-50.882706,110,39.11631,2017.7078671455383,1469.1956,503715,3.677842,1.2101681,-7.53165,-78.5326,89.37921,-107.81226469183521,-49.81757,0.32311964,,8.778767e-05,13.259483,22.729767,93.56,11000,0.70113206
100.0,-37.308163,1130.8384,99.0,-32.50839,100,[-0.958 -1.307 -0.509 -0.934 -1.096],-49.44487,111,33.04749,2042.8592200279236,1265.8407,513227,3.9002647,1.2807658,-14.515009,-75.73869,49.095448,-105.63211459008149,-48.40057,0.31979927,,0.0016520838,13.603306,19.836044,95.12,11100,0.7246653
100.0,-40.905884,963.10736,99.0,-38.35422,100,[-0.964 -1.306 -0.52  -0.917 -1.099],-46.1274,112,26.840471,2071.1754264831543,1182.6731,524102,2.192449,1.2017822,-4.4529343,-74.66779,18.351456,-106.00085500952447,-45.074738,0.31521714,,0.00046436884,15.8748,29.526608,108.75,11200,0.8829482
100.0,-32.463867,892.6586,99.0,-29.847143,100,[-0.947 -1.313 -0.521 -0.913 -1.104],-42.708286,113,25.009865,2103.2177283763885,1273.9751,536429,3.1971903,0.7971537,-6.9422197,-77.75521,32.485714,-106.02955701975408,-41.65513,0.2725756,,0.0030628666,14.850219,12.800146,123.27,11300,0.62284935
100.0,-26.902765,48092.703,99.0,-23.16659,100,[-0.964 -1.307 -0.515 -0.911 -1.146],-43.53772,114,1056.1675,2136.2163150310516,1621.776,548794,64.31862,3.847662,2.5972843,-79.56525,898.52313,-100.75443120512362,-42.536797,0.26919508,,0.00038460724,17.72414,201.85583,123.65,11400,0.8563267
100.0,-28.253298,5276.892,99.0,-26.578556,100,[-0.974 -1.309 -0.513 -0.898 -1.15 ],-33.336308,115,112.2554,2183.2941579818726,738.9032,568110,8.4651575,0.8439957,1.3416529,-72.18613,77.55821,-89.7250222327008,-32.444958,0.2588253,,0.004508677,18.420315,10.032761,193.16,11500,0.6986217
100.0,-28.839127,65093.254,99.0,-26.02758,100,[-0.987 -1.32  -0.532 -0.903 -1.16 ],-36.53917,116,1867.1875,2226.590031147003,905.1837,585657,219.6228,1.4601338,13.29457,-71.87595,2500.1787,-93.24874348919928,-35.61281,0.2595527,,0.00020091636,20.383938,26.02995,175.47,11600,0.8036928
100.0,-24.47307,239059.34,99.0,-21.89463,100,[-0.988 -1.323 -0.538 -0.892 -1.159],-34.148357,117,3943.6404,2275.256759405136,586.1492,605527,244.09958,1.4735113,0.6564046,-72.42359,3310.406,-95.08103231793906,-33.2038,0.2601626,,0.00012730746,18.929188,54.262123,198.7,11700,0.60400546
100.0,-17.135866,19360.844,99.0,-15.38805,100,[-0.993 -1.328 -0.529 -0.889 -1.159],-23.46759,118,1082.0817,2335.796452999115,431.0998,637234,312.52664,1.432903,14.187087,-70.100296,2984.4019,-73.94771419810284,-22.732971,0.25964358,,3.2624495e-05,17.403534,26.361973,317.07,11800,0.52831393
100.0,-15.780408,59167.22,99.0,-14.652344,100,[-0.994 -1.334 -0.525 -0.881 -1.159],-19.98254,119,1949.2941,2411.7005853652954,159.7714,677599,332.29984,2.8089697,8.084473,-68.23007,3257.3313,-56.3083956975778,-19.423159,0.2584132,,5.7198413e-06,16.790472,63.407696,403.65,11900,0.8183619
100.0,-18.70155,23822.172,99.0,-17.317648,100,[-0.997 -1.336 -0.516 -0.877 -1.161],-20.55122,120,1825.9812,2496.934244155884,706.6972,719583,655.81445,1.5778873,5.0184765,-60.773098,6000.685,-61.60332042793216,-19.939234,0.25060785,,7.1374916e-06,14.687524,37.222115,419.84,12000,0.7300028
100.0,-16.764013,130574.516,99.0,-14.813036,100,[-0.993 -1.333 -0.509 -0.886 -1.168],-20.80056,121,6925.6567,2575.872663259506,377.1771,757223,1959.6497,1.2202818,8.641268,-60.98534,21551.42,-60.626350548673784,-20.19828,0.24820164,,2.5672484e-06,16.63803,21.994127,376.4,12100,0.6053
100.0,-18.554623,34441.21,99.0,-16.765228,100,[-0.992 -1.326 -0.515 -0.893 -1.171],-24.891012,122,2396.285,2637.1412892341614,402.7031,787086,629.1616,28.586603,17.787888,-68.809814,6209.5527,-67.28183393119714,-24.222618,0.23656979,,1.5456178e-06,19.986626,1489.404,298.63,12200,2.637938
100.0,-18.207169,240827.03,99.0,-16.588537,100,[-0.991 -1.338 -0.514 -0.889 -1.182],-22.379196,123,10199.062,2715.0022337436676,470.30527,824604,1222.1096,3.0083973,12.371583,-66.57342,12915.155,-59.43220049721543,-21.78878,0.23318711,,5.75714e-07,18.812943,140.61047,375.18,12300,0.65929115
100.0,-19.6563,118846.71,99.0,-17.685066,100,[-0.999 -1.334 -0.529 -0.882 -1.186],-23.430174,124,6891.8267,2790.3459770679474,395.00085,861525,2087.4163,2.6816278,3.4327946,-67.267845,22011.074,-62.91579035120166,-22.80515,0.23132323,,7.732434e-07,17.488363,140.92137,369.21,12400,0.65345496
100.0,-15.020943,143206.33,99.0,-13.083758,100,[-1.005 -1.333 -0.526 -0.868 -1.188],-20.264746,125,7429.612,2876.460213661194,742.26294,906941,2502.6213,2.3392842,6.7949133,-68.00596,26081.67,-64.52338599707247,-19.62375,0.23152487,,1.972762e-06,13.7191105,83.070465,454.16,12500,0.63529706
100.0,-18.80127,175179.33,99.0,-17.282703,100,[-1.003 -1.328 -0.532 -0.876 -1.187],-22.113607,126,5018.9854,2951.0177431106567,397.50742,945056,557.05493,5.9394646,-0.029810991,-61.00166,5223.694,-67.2438718597575,-21.44559,0.22867101,,3.106405e-05,14.813472,238.15355,381.15,12600,1.0632856
100.0,-15.144566,106633.73,99.0,-14.089667,100,[-1.009 -1.334 -0.523 -0.881 -1.19 ],-19.1475,127,3606.6084,3036.9966666698456,193.83392,986575,577.7364,1.2911606,9.471679,-67.17273,5999.1777,-53.82700109645794,-18.612766,0.2317785,,1.5068913e-05,14.255604,22.690165,415.19,12700,0.6521552
100.0,-15.063388,229105.31,99.0,-14.103414,100,[-1.023 -1.324 -0.518 -0.878 -1.187],-18.86838,128,6185.9707,3113.4052119255066,165.01302,1026118,585.2902,3.8520877,8.4943,-68.30956,7748.4004,-44.91281944573995,-18.422205,0.23144467,,2.4700068e-05,15.93473,186.02536,395.43,12800,0.7669764
100.0,-15.522543,165298.73,99.0,-14.212887,100,[-1.028 -1.327 -0.509 -0.878 -1.187],-18.04257,129,7651.836,3193.3089349269867,518.1073,1067557,1316.7915,2.0433378,7.8437843,-67.87491,14130.685,-48.20031744656945,-17.563734,0.2239566,,2.4699114e-06,16.388615,33.397022,414.39,12900,0.7549758
100.0,-10.562823,29525972.0,99.0,-7.572141,100,[-1.032 -1.324 -0.52  -0.885 -1.195],-17.770857,130,499572.7,3273.4313809871674,3880.053,1107861,32008.674,43.524044,3.5607288,-61.943493,660407.7,-40.25078067677762,-17.37099,0.22285551,,1.0935744e-06,14.775684,1818.2782,403.04,13000,4.5225825
100.0,-8.607924,491002.34,99.0,-7.111071,100,[-1.038 -1.331 -0.511 -0.881 -1.196],-14.403458,131,31541.68,3366.084457397461,1557.7715,1152947,11389.41,4.278107,5.032643,-70.44868,135193.45,-32.915688684477885,-14.076464,0.22049303,,4.3993845e-07,12.706366,133.7417,450.86,13100,0.8080985
100.0,-15.033573,575.2647,99.0,-14.286872,100,[-1.035 -1.325 -0.51  -0.891 -1.198],-19.983665,132,45.242928,3441.2166283130646,615.25226,1189536,23.531342,8.758534,10.790187,-66.91973,103.77503,-40.982477863290704,-19.576532,0.22520915,,0.0003693814,18.62874,258.9737,365.89,13200,1.2138052
100.0,-14.818165,1623758.1,99.0,-13.483164,100,[-1.008 -1.35  -0.5   -0.915 -1.194],-19.669806,133,24794.646,3515.4183342456818,316.07553,1225144,1871.2435,1.8631346,15.89006,-70.41979,28836.865,-35.46236467247661,-19.31751,0.22387677,,1.2151661e-05,20.472416,51.15168,356.08,13300,0.7223875
100.0,-12.885818,1016131.56,99.0,-11.761276,100,[-1.016 -1.359 -0.492 -0.914 -1.195],-17.138863,134,40930.387,3599.461175918579,226.1221,1265302,4128.3345,0.7740056,7.6437607,-69.32302,52812.715,-29.622423515375594,-16.844585,0.2244518,,3.4696795e-06,17.282236,11.55624,401.58,13400,0.41661638
100.0,-14.17603,1216333.5,99.0,-12.069811,100,[-1.017 -1.354 -0.503 -0.917 -1.194],-20.809875,135,73671.7,3672.8138086795807,1668.3766,1299457,18897.416,3.054322,12.001585,-63.43322,238710.31,-34.00037468926151,-20.472105,0.22436799,,9.520395e-07,20.924278,114.29337,341.55,13500,0.7300831
100.0,-14.523569,9228.604,99.0,-13.990786,100,[-1.018 -1.359 -0.503 -0.906 -1.195],-15.426676,136,397.83395,3759.489854335785,339.9374,1342477,89.90399,1.8458493,4.4814377,-67.44027,702.6992,-31.253509948604364,-15.116195,0.2201275,,0.00015579141,14.903702,34.64552,430.2,13600,0.80145085
100.0,-17.450815,240.22913,99.0,-16.867191,100,[-1.018 -1.352 -0.512 -0.907 -1.199],-19.627243,137,23.807793,3827.300862789154,532.0292,1379471,13.853823,6.384349,14.123197,-69.41355,65.73724,-44.29830108560383,-19.18717,0.21595378,,0.0010359968,17.932047,194.06418,369.94,13700,1.6594853
100.0,-12.056493,1632173.0,99.0,-10.534412,100,[-1.017 -1.361 -0.516 -0.905 -1.203],-19.310421,138,49994.586,3905.989094734192,579.43463,1417601,4504.55,2.1797976,5.408482,-66.93767,66658.414,-47.303988064202905,-18.84049,0.21651804,,1.9686658e-07,17.603752,49.496193,381.3,13800,0.6940432
100.0,-15.593676,67318.695,99.0,-14.926049,100,[-1.021 -1.362 -0.505 -0.906 -1.202],-18.516373,139,1760.0317,3985.084705352783,400.5477,1458694,213.104,1.7914071,17.842342,-68.0119,2264.907,-41.50344241173404,-18.104065,0.22718322,,0.0002594698,17.189089,28.687931,410.93,13900,0.91902393
100.0,-14.644031,14.307478,99.0,-14.229104,100,[-1.031 -1.351 -0.498 -0.899 -1.192],-15.713512,140,1.6843014,4077.040922641754,275.76526,1501845,2.3335023,1.0334114,6.904893,-65.426315,5.026662,-36.37942507698514,-15.352108,0.22004949,,0.006116778,14.332958,14.183848,431.51,14000,1.0021815
100.0,-12.459925,13626.771,99.0,-11.87898,100,[-1.032 -1.343 -0.503 -0.893 -1.199],-14.253212,141,1034.557,4169.832643270493,421.38,1546909,473.6949,1.224072,9.656842,-67.048134,4077.6577,-26.952664153319457,-13.985457,0.21691678,,7.1898776e-06,13.845957,21.089901,450.64,14100,0.6371417
100.0,-17.624447,1122124.9,99.0,-16.444305,100,[-1.029 -1.333 -0.506 -0.897 -1.202],-22.606339,142,22073.145,4234.59102845192,360.7682,1580703,1523.5431,1.3623084,3.9120986,-69.75235,21883.885,-41.71449728549723,-22.191936,0.21537627,,3.147379e-06,20.243341,34.071342,337.94,14200,0.6268852
100.0,-15.216608,60018.664,99.0,-14.365657,100,[-1.033 -1.336 -0.496 -0.895 -1.204],-18.785126,143,2753.6023,4314.026530504227,219.36633,1618853,816.8445,2.3643992,14.392255,-68.44769,8309.488,-34.44478955942557,-18.44294,0.21505296,,5.4456928e-06,18.480728,52.2167,381.5,14300,0.88966686
100.0,-10.168697,94258.42,99.0,-9.203937,100,[-1.041 -1.337 -0.493 -0.885 -1.204],-13.4276,144,6869.1753,4410.121094942093,337.2979,1665547,2678.03,2.3466992,9.029222,-55.0744,28681.045,-31.393405294554753,-13.115728,0.21106197,,4.6757125e-07,11.201692,105.10759,466.94,14400,0.7178814
100.0,-10.629126,98758.516,99.0,-10.220212,100,[-1.041 -1.333 -0.497 -0.894 -1.208],-12.740948,145,9547.906,4494.890759706497,282.71225,1708746,3560.5024,2.1492333,8.072795,-70.18208,37650.473,-12.170702894172093,-12.620042,0.21153603,,4.1239396e-06,15.958963,62.048798,431.99,14500,0.6595727
100.0,-9.048465,693003.0,99.0,-6.860882,100,[-1.048 -1.339 -0.499 -0.885 -1.207],-16.23594,146,55903.332,4579.861758232117,3278.9644,1752966,19573.996,5.050881,3.4011858,-66.57688,236672.19,-39.65695577735421,-15.841977,0.20800783,,1.7187127e-09,13.645007,142.63113,442.2,14600,0.8789958
100.0,-15.833637,43.614304,99.0,-15.607961,100,[-1.047 -1.33  -0.5   -0.893 -1.211],-16.484364,147,3.4355526,4662.984576225281,584.54047,1793873,3.063345,1.170647,20.414175,-68.77838,8.8691025,-20.483746065329452,-16.280872,0.20775165,,0.0031339116,18.741272,13.270344,409.07,14700,1.0575566
100.0,-12.874357,2788820.5,99.0,-11.226363,100,[-1.054 -1.325 -0.497 -0.893 -1.211],-16.119335,148,160852.0,4746.436423063278,2755.973,1835052,47612.54,3.2426114,13.66398,-67.82829,648507.9,-20.561009626684044,-15.915078,0.21081613,,9.4452844e-08,15.90614,94.362785,411.79,14800,0.7793283
100.0,-7.626219,3681822.5,99.0,-5.529709,100,[-1.053 -1.325 -0.493 -0.907 -1.208],-19.005436,149,146689.3,4815.069785356522,2609.0942,1868053,34773.93,11.765017,11.496166,-61.372635,480040.12,-26.824566724681404,-18.738953,0.20951125,,1.2929937e-07,20.880861,294.05023,330.01,14900,1.8826215
100.0,-9.252744,831766.2,99.0,-8.932549,100,[-1.058 -1.334 -0.49  -0.899 -1.209],-13.878699,150,21163.633,4898.096280574799,1108.2085,1910991,4075.614,5.8816605,12.056581,-56.643257,45011.41,-8.880972748744359,-13.790474,0.20751725,,4.7548323e-07,14.408042,148.19966,429.38,15000,1.4265416
100.0,-16.353441,378002.88,99.0,-15.127936,100,[-1.066 -1.339 -0.485 -0.912 -1.211],-21.20005,151,24143.979,4969.889189481735,361.40778,1945745,6903.9316,2.2720516,6.320538,-74.98758,83208.65,-27.26340770538223,-20.929207,0.20353727,,3.7116376e-07,22.036432,55.467705,347.54,15100,0.70761186
100.0,-8.539437,240030.03,99.0,-8.153761,100,[-1.069 -1.342 -0.483 -0.901 -1.215],-11.708036,152,8242.1455,5058.378082513809,125.241104,1989555,741.86774,1.4401135,13.153723,-41.193012,8813.928,-17.15195689425181,-11.537644,0.20300597,,5.3872634e-05,10.350576,21.600588,438.1,15200,0.78284687
100.0,-6.74389,72087240.0,99.0,-5.4939375,100,[-1.065 -1.338 -0.492 -0.901 -1.216],-12.850883,153,1750624.6,5137.874314069748,8422.927,2032517,130663.85,30.937649,14.9477415,-69.24629,2353872.2,-12.703852695308552,-12.724679,0.20349106,,4.1513317e-08,13.325609,977.64966,429.62,15300,2.9044538
100.0,-12.842129,635891.0,99.0,-11.689389,100,[-1.051 -1.333 -0.499 -0.892 -1.215],-17.150291,154,18405.236,5215.354327917099,693.78424,2073168,2453.2192,2.6850939,5.637006,-66.93158,32790.234,-33.46495806136173,-16.81784,0.19925699,,9.469004e-08,16.15903,68.81416,406.51,15400,0.80373657
100.0,-12.90034,12127701.0,99.0,-12.254486,100,[-1.051 -1.329 -0.508 -0.899 -1.22 ],-17.690765,155,244829.33,5295.26545882225,728.80817,2111799,11661.623,3.6433122,6.7852783,-69.93315,246071.88,-15.991401814763258,-17.531904,0.19822976,,1.9600876e-07,18.58618,97.0029,386.31,15500,0.77341413
100.0,-14.804483,919385.3,99.0,-13.478014,100,[-1.048 -1.326 -0.519 -0.9   -1.221],-21.600227,156,20764.271,5358.395975589752,855.3357,2144064,1169.8527,1.0498395,7.8733053,-62.77207,12596.284,-43.414164207994574,-21.168938,0.19787592,,1.0082193e-05,20.46392,26.901089,322.65,15600,0.49294207
100.0,-10.572179,107666.72,99.0,-10.309066,100,[-1.049 -1.328 -0.509 -0.894 -1.221],-12.812322,157,2596.1318,5445.939889431,1302.0137,2186104,417.0523,2.7608848,10.586133,-66.73006,3653.53,-11.913006830279235,-12.6939745,0.19963256,,1.3225861e-05,16.613117,63.88664,420.4,15700,1.0084219
100.0,-14.324119,287782.06,99.0,-13.84464,100,[-1.058 -1.33  -0.503 -0.902 -1.219],-17.552273,158,5424.2583,5525.412618160248,439.36194,2224329,854.7568,3.444722,16.382511,-68.38708,10624.83,-14.504012575651108,-17.408186,0.19965774,,9.771698e-06,19.693947,175.47534,382.25,15800,0.8424285
100.0,-7.3953867,23510678.0,99.0,-6.261351,100,[-1.063 -1.335 -0.494 -0.899 -1.219],-15.461069,159,580730.06,5602.569132328033,2434.8708,2264334,29407.734,6.3686104,19.865477,-68.05771,395356.7,-17.965166463335763,-15.282598,0.19730365,,2.8159134e-06,18.830072,185.03497,400.05,15900,1.1159672
100.0,-13.140322,8421.392,99.0,-12.661379,100,[-1.059 -1.338 -0.505 -0.894 -1.222],-16.211796,160,423.22794,5686.900669574738,230.15639,2306604,157.72694,8.976937,5.4622035,-67.50826,1118.9701,-25.929673748551753,-15.954202,0.1997816,,2.4843986e-05,16.070818,232.8889,422.7,16000,1.8049716
100.0,-8.800741,690264.4,99.0,-7.279128,100,[-1.061 -1.339 -0.512 -0.886 -1.219],-15.643355,161,41708.42,5781.22496008873,1077.2615,2352833,12341.569,3.3897803,15.558389,-68.49259,145508.31,-32.28952690457417,-15.322582,0.19946036,,9.63453e-07,13.88985,68.31154,462.29,16100,0.80810815
100.0,-14.847331,841070.1,99.0,-14.042207,100,[-1.063 -1.332 -0.517 -0.893 -1.219],-17.909096,162,26653.242,5858.198704957962,654.6105,2391144,2090.0017,1.0791032,19.821157,-70.78507,27584.418,-30.395421602043374,-17.607138,0.19726624,,2.8976356e-06,19.253084,29.475256,383.11,16200,0.5750706
100.0,-14.247588,362174.34,99.0,-13.660812,100,[-1.059 -1.334 -0.528 -0.893 -1.222],-16.2202,163,7582.9277,5934.758407354355,410.0723,2431583,711.01373,1.3594272,9.019429,-68.36688,9114.112,-28.785413589510426,-15.9342375,0.19874246,,4.091677e-05,17.68029,27.781818,404.39,16300,0.7274108
100.0,-12.809821,8380.38,99.0,-12.272912,100,[-1.072 -1.329 -0.523 -0.895 -1.22 ],-18.518328,164,844.49805,6012.052867174149,172.61575,2469938,340.6563,2.1379027,8.322975,-68.79029,2801.3604,-24.75649460131478,-18.27239,0.19097014,,9.289126e-06,18.52681,45.28879,383.55,16400,0.7528209
100.0,-10.411487,1851474.2,99.0,-9.4040575,100,[-1.071 -1.332 -0.519 -0.886 -1.228],-15.134137,165,66137.64,6098.309532165527,971.64496,2513467,10068.122,6.4528847,9.526241,-66.57256,139161.38,-23.598914935794042,-14.899698,0.19251479,,1.8667237e-07,14.705739,148.91214,435.29,16500,1.2644358
