InitialReturnMean,InitialReturnMax,ReturnMeanIW,MaxIW,MeanD2w0t,ReturnStepMaxmin,Bound,EpThisIter,TimeElapsed,MeanEntropy,InitialReturnMin,MinIW,StdD2w0t,EpisodesSoFar,StdIW,TimestepsSoFar,MaxD2w0t,EpRewMean,ReturnStepMax,EpLenMean,Weights,MinD2w0t,EmpiricalD2,InitialReturnStd,MeanIW,J_sample_variance,Iteration,InitialBound
2.9754638e-06,5.1660767,574.428,3.4000225,0.037619326,86.74981,334.64523,100,982.7234497070312,0.65174,-3.6215668,0.13111158,0.19945735,8300,0.56761044,148417,2.259425,-109.84807868806084,100.0,17.38,[ 0.788  1.118  0.463  0.817 -0.776],,1.3023889,1.992115,1.084099,75094.27,83,310.296
-8.010864e-06,4.518959,546.9335,1.3839499,0.03461767,86.58726,307.38065,100,993.8839464187622,0.6405235,-3.7888107,0.5590055,0.18346319,8400,0.14085364,150136,1.0273154,-109.96442398946932,100.0,17.19,[ 0.764  1.11   0.466  0.802 -0.767],,1.0224911,1.925311,1.0126024,4622.124,84,302.844
-8.31604e-06,4.879547,553.23157,3.7150693,0.03841655,86.94803,299.55484,100,1005.8272705078125,0.63779134,-3.7463455,0.3093559,0.2008863,8500,0.4600182,151911,1.5321994,-111.06610448643231,100.0,17.75,[ 0.77   1.112  0.466  0.802 -0.778],,1.1605577,1.7994192,1.0560085,46828.414,85,286.24472
-5.340576e-06,3.9541016,656.58875,11.700903,0.045941796,86.30467,366.5673,100,1017.1716785430908,0.65369344,-3.4707642,0.050590213,0.26317188,8600,1.5974653,153573,3.5230687,-109.06510742754658,100.0,16.62,[ 0.77   1.107  0.472  0.819 -0.781],,2.5390313,1.8127853,1.1908638,651453.3,86,321.86258
4.196167e-06,4.109253,590.54755,5.9687557,0.04502675,87.000725,325.23093,100,1028.0211915969849,0.6625697,-4.146248,0.062281515,0.2425066,8700,0.8613485,155352,2.9398985,-110.88340746329604,100.0,17.79,[ 0.762  1.081  0.466  0.813 -0.765],,1.492165,1.8334101,1.1386462,178154.75,87,293.33325
6.5612794e-06,4.599365,1253.004,204.98924,0.2212188,86.57493,505.6853,100,1039.055372953415,0.6524644,-3.1588821,0.0005144707,4.658834,8800,14.897105,157079,697.5609,-110.81613071012883,100.0,17.27,[ 0.801  1.063  0.471  0.833 -0.756],,23.260592,1.8830055,2.4607644,51797710.0,88,295.63263
9.689331e-06,4.432724,616.3523,13.114523,0.052649427,87.09588,333.22287,100,1051.5129480361938,0.647362,-3.1455994,0.05634187,0.30257803,8900,1.472832,158872,6.7348027,-111.07847100252016,100.0,17.93,[ 0.829  1.085  0.45   0.887 -0.766],,2.053575,1.7173966,1.2035681,501445.12,89,292.0216
-2.8991699e-06,4.641777,576.8509,3.7513223,0.03849938,86.696594,317.34567,100,1063.1719024181366,0.63866585,-2.7002716,0.1956768,0.2033853,9000,0.6643169,160623,1.4958863,-111.4246744259274,100.0,17.51,[ 0.799  1.09   0.451  0.926 -0.772],,1.3925269,1.4966975,1.0825353,100931.99,90,296.29453
-4.043579e-06,4.42955,510.2865,1.4760989,0.037614677,87.3813,239.38837,100,1074.1271705627441,0.6529544,-3.3891907,0.73795485,0.19114228,9100,0.15043002,162487,1.0446076,-112.25004154590961,100.0,18.64,[ 0.809  1.106  0.451  0.927 -0.78 ],,1.022564,1.6011798,1.0156211,4601.675,91,234.35275
2.5177003e-06,3.139534,590.12085,5.067657,0.04150116,86.95931,307.55035,100,1085.4430539608002,0.6409943,-3.294403,0.06844443,0.22184351,9200,0.7888687,164255,3.3372278,-111.16183947890799,100.0,17.68,[ 0.821  1.104  0.453  0.929 -0.766],,1.5568198,1.5497948,1.1249099,144157.36,92,275.2308
-9.155273e-07,3.6840057,560.4766,2.4419153,0.03733707,86.86747,300.29822,100,1097.1675584316254,0.6352478,-2.8130722,0.27309665,0.19548967,9300,0.38883767,166026,1.6471422,-111.72866756267358,100.0,17.71,[ 0.831  1.119  0.458  0.961 -0.778],,1.1526455,1.4880973,1.0590036,34295.96,93,282.4959
-1.2969971e-06,3.1548157,862.31647,31.801992,0.08452548,86.59332,480.87473,100,1108.4795906543732,0.6211002,-3.0657501,0.043534853,0.64393884,9400,3.075797,167746,21.832611,-110.81433658419273,100.0,17.2,[ 0.853  1.121  0.45   0.956 -0.784],,3.7415247,1.5740806,1.6156825,2536392.0,94,316.22424
1.1062622e-05,4.313469,550.60754,5.712345,0.045006484,87.48181,269.47256,100,1122.3138148784637,0.6304681,-2.8903046,0.06086842,0.23239197,9500,0.84345645,169624,2.9056149,-112.26401241067637,100.0,18.78,[ 0.832  1.121  0.467  0.915 -0.798],,1.4431986,1.666139,1.1104786,148043.36,95,246.23636
-5.645752e-06,4.5975876,714.9142,51.098755,0.07725215,87.361176,351.27267,100,1134.5229449272156,0.64157075,-3.8066025,0.07426048,0.51437473,9600,3.8135915,171465,10.124788,-111.42175687904917,100.0,18.41,[ 0.811  1.123  0.469  0.941 -0.788],,2.9874952,1.8527904,1.4384184,3186299.2,96,277.93317
8.392334e-07,5.11924,528.4079,6.716782,0.04331364,87.80143,265.95102,100,1148.293582201004,0.66103595,-3.285118,0.054473113,0.22020186,9700,0.9358084,173390,2.838471,-112.66202646672114,100.0,19.25,[ 0.818  1.125  0.463  0.981 -0.777],,1.3207214,1.7426219,1.1008327,157079.34,97,250.40842
-6.4849855e-06,3.7038116,866.94073,39.95449,0.10591082,87.755486,377.73444,100,1159.7206468582153,0.673804,-3.5739746,0.0023219672,1.228782,9800,6.100734,175283,93.962326,-112.47220619684023,100.0,18.93,[ 0.806  1.118  0.476  0.991 -0.758],,13.422821,1.5675551,1.930991,5939700.5,98,238.99985
,4.348755,832.32623,46.05452,0.07491628,87.108574,413.32193,100,1172.8558218479156,0.72170705,-3.353035,0.012943213,0.5636704,9900,5.1180964,177079,28.242016,-111.30652185048096,100.0,17.96,[ 0.8    1.068  0.477  0.952 -0.745],,4.40343,1.49787,1.7053179,4947610.5,99,276.03534
1.8310546e-06,3.7932205,1136.907,157.28961,0.24458414,87.58532,491.01294,100,1186.1923997402191,0.6703768,-3.4891357,4.1285613e-05,3.3986862,10000,14.279291,178918,213.73482,-111.95265508626385,100.0,18.39,[ 0.815  1.036  0.496  0.981 -0.697],,20.74347,1.5433413,2.316725,46369904.0,100,273.65964
6.6375733e-06,4.3356857,556.3949,3.224155,0.04156551,87.46292,277.4052,100,1200.021538734436,0.6669997,-3.6176376,0.21836728,0.2136271,10100,0.6963572,180780,2.311316,-111.70669389034614,100.0,18.62,[ 0.868  1.04   0.513  0.927 -0.749],,1.4314134,1.6852231,1.1187583,94840.336,101,246.93057
-1.0681152e-06,4.7881393,601.60156,35.648808,0.044689126,87.27532,287.6867,100,1211.5156831741333,0.66260916,-3.9977112,0.08329559,0.24018696,10200,1.6451167,182610,4.8378305,-111.50074658722563,100.0,18.3,[ 0.856  1.024  0.521  0.929 -0.752],,1.7653323,1.8304145,1.2001972,520658.8,102,257.97882
-9.918213e-07,4.118019,511.86475,1.4871986,0.038157538,87.464035,255.61954,100,1222.3984785079956,0.65490115,-3.675644,0.5557247,0.19363126,10300,0.15684852,184480,1.1567998,-112.06256861068772,100.0,18.7,[ 0.837  1.009  0.533  0.94  -0.756],,1.0337284,1.6625423,1.0251623,5386.3247,103,247.83362
-3.890991e-06,2.7406158,560.49,4.6193595,0.04237608,87.64192,284.8887,100,1233.5112829208374,0.66989774,-3.261612,0.16786677,0.21824619,10400,0.70616895,186338,2.6922545,-112.17913996006124,100.0,18.58,[ 0.838  1.007  0.541  0.948 -0.764],,1.3333762,1.4480134,1.1193192,110031.15,104,255.90366
3.5858154e-06,3.8146286,795.09045,39.42589,0.057300966,86.94945,375.38257,100,1246.9162130355835,0.6328203,-3.4072876,0.026382161,0.39992732,10500,4.541236,188116,16.523386,-111.16090325562993,100.0,17.78,[ 0.857  1.008  0.531  0.924 -0.749],,3.2822027,1.6713095,1.595375,4168399.5,105,279.41083
1.4495849e-06,3.7943115,527.21826,2.10297,0.037293427,87.27213,280.52484,100,1259.98055434227,0.63671714,-2.8990402,0.6038713,0.19122818,10600,0.23057267,189949,1.2359504,-111.98212107668289,100.0,18.33,[ 0.873  1.035  0.511  0.929 -0.786],,1.0363742,1.6185447,1.0348135,10948.306,106,269.096
1.3732911e-06,5.082054,649.5092,8.394511,0.052255224,87.4736,346.20657,100,1271.3472061157227,0.614772,-3.6097336,0.01967143,0.29827824,10700,1.4074111,191806,9.497941,-112.08084398569103,100.0,18.57,[ 0.85   1.043  0.515  0.938 -0.782],,2.7237158,1.6644955,1.317245,405135.28,107,261.88544
7.6293945e-06,3.4945602,737.5409,31.638063,0.07180013,86.94409,369.75507,100,1282.9983863830566,0.6000957,-3.1904144,0.0021170885,0.6262178,10800,3.234284,193580,34.164524,-111.17585806899788,100.0,17.74,[ 0.894  1.049  0.538  0.958 -0.804],,6.9643135,1.5355961,1.4264417,2330147.5,108,275.0828
1.5258789e-06,5.5678406,530.4601,1.2055988,0.035373643,86.86486,283.49225,100,1295.6698241233826,0.60446066,-3.469925,0.9095474,0.1848133,10900,0.04112164,195347,1.004119,-111.0986054622022,100.0,17.67,[ 0.848  1.033  0.519  0.934 -0.819],,1.0016028,1.5757474,1.0015496,421.09888,109,282.89423
2.2888185e-06,4.6672745,617.56726,7.866654,0.047044404,87.44531,330.83527,100,1307.8201401233673,0.5872741,-3.4584503,0.012366954,0.25855368,11000,1.2482511,197205,8.805235,-112.11614334663199,100.0,18.58,[ 0.844  1.035  0.518  0.936 -0.815],,2.1688516,1.595289,1.2618977,290896.03,110,261.72055
7.5531007e-06,3.6983185,1085.584,99.56384,0.14042994,87.15296,558.9936,100,1321.6972663402557,0.512363,-3.53273,0.00025557354,1.939551,11100,9.582655,199002,193.59918,-111.58833346446562,100.0,17.97,[ 0.875  1.046  0.53   0.966 -0.832],,10.999292,1.5216231,2.1888738,20842428.0,111,274.98187
-6.6375733e-06,4.858963,604.76263,5.3238597,0.041895673,86.8254,323.44974,100,1333.5651519298553,0.5159679,-3.285881,0.0995131,0.22675104,11200,0.9125919,200751,3.3192248,-110.77189616931999,100.0,17.49,[ 0.9    1.049  0.519  0.903 -0.906],,1.7387494,1.7878889,1.1390812,197864.61,112,287.58844
-1.2969971e-06,3.9460754,565.62976,3.9548929,0.04011033,87.18183,291.87668,100,1344.4787693023682,0.5237749,-3.644699,0.12542702,0.20771715,11300,0.60440403,202571,1.5301603,-111.24376449457817,100.0,18.2,[ 0.886  1.037  0.506  0.892 -0.903],,1.4000098,1.7140689,1.1138443,76598.15,113,256.43344
2.4414062e-06,5.684944,1481.25,177.19855,0.44924888,86.955574,578.40576,100,1354.7121489048004,0.50975764,-3.2779236,0.00024574378,10.3747835,11400,17.584791,204359,867.0732,-111.3653086425404,100.0,17.88,[ 0.898  1.048  0.51   0.893 -0.895],,34.385067,1.7733424,3.0135338,69252450.0,114,285.4638
-4.196167e-06,3.608551,551.9297,3.1071594,0.03742326,86.959076,272.56006,100,1368.2690842151642,0.50228417,-2.7143784,0.29080823,0.19576098,11500,0.4656168,206130,1.5512283,-111.13060116935239,100.0,17.71,[ 0.925  1.043  0.51   0.956 -0.909],,1.1740463,1.6323067,1.0474461,48802.79,115,258.29688
-9.918213e-07,4.3132095,514.3396,1.8253877,0.037760045,87.32939,258.40558,100,1381.6422491073608,0.4949633,-3.7312012,0.41274816,0.19235635,11600,0.21993195,207986,1.121196,-112.2467025736607,100.0,18.56,[ 0.923  1.032  0.508  0.941 -0.917],,1.0485951,1.5371749,1.0184288,9934.588,116,253.0553
-1.5258789e-07,4.3061066,617.547,7.9785805,0.04368117,86.511375,342.4476,100,1393.8123021125793,0.49104816,-3.4580765,0.10373669,0.24374926,11700,1.1399939,209699,4.2390637,-110.49611198441764,100.0,17.13,[ 0.918  1.04   0.505  0.94  -0.924],,1.6731038,1.6364114,1.1419195,328574.53,117,314.72852
3.8146973e-06,4.3314667,2391.4346,1082.4929,0.63504165,87.33225,1291.9567,100,1406.406033039093,0.49398828,-3.5877762,8.408886e-05,12.547126,11800,39.45351,211553,782.43567,-111.96968737417924,100.0,18.54,[ 0.935  1.043  0.506  0.919 -0.928],,62.144997,1.7038419,4.8111477,377042560.0,118,269.00385
-7.2479247e-06,4.6727295,542.68176,1.5090749,0.035536706,86.80058,303.93912,100,1420.519495010376,0.49301,-3.0334778,0.56139815,0.18645358,11900,0.19912988,213306,1.127057,-110.97064313609584,100.0,17.53,[ 0.913  1.047  0.481  0.846 -0.925],,1.0468279,1.785661,1.018205,8961.354,119,297.89346
4.119873e-06,3.6261292,779.8271,64.66866,0.057029758,86.589714,408.08228,100,1431.2927241325378,0.51562256,-3.058815,0.020359848,0.39555472,12000,4.0354013,215025,20.37931,-110.46024432502351,100.0,17.19,[ 0.922  1.05   0.48   0.849 -0.926],,2.649447,1.5796547,1.4660214,4132863.2,120,307.55917
-1.2588501e-05,4.7462006,585.713,2.5847414,0.037680667,86.73308,331.34192,100,1444.371975660324,0.5019456,-3.4747925,0.30067095,0.19954222,12100,0.42311358,216754,1.4413943,-110.21811894697808,100.0,17.29,[ 0.945  1.051  0.451  0.841 -0.903],,1.1799915,1.748615,1.0928978,42580.66,121,300.51483
1.0681152e-06,3.973854,683.45374,19.186337,0.053465966,86.49644,366.16586,100,1455.895735502243,0.48880276,-2.7475357,0.06697466,0.3116987,12200,2.1641736,218459,5.5563273,-110.42243545254092,100.0,17.05,[ 0.958  1.049  0.465  0.846 -0.917],,2.7341988,1.6101743,1.2649976,1150022.8,122,312.50974
-1.2969971e-06,5.835991,569.87775,3.9095168,0.039720163,87.07085,304.52475,100,1467.4640500545502,0.4716799,-3.3427505,0.19879183,0.20685686,12300,0.62447137,220261,1.9779004,-111.45993800371156,100.0,18.02,[ 0.953  1.03   0.452  0.85  -0.93 ],,1.3246402,1.732203,1.1056248,85866.56,123,270.72064
2.5177003e-06,4.5366974,540.30023,1.7648199,0.03734941,87.20379,282.3839,100,1478.4394602775574,0.48196667,-3.3231277,0.645839,0.19226582,12400,0.19359055,222081,1.2552962,-111.63908515306386,100.0,18.2,[ 0.969  1.036  0.446  0.84  -0.947],,1.0495131,1.7256792,1.0562736,8464.671,124,263.70813
5.722046e-06,5.0994797,640.2069,8.597526,0.052332334,86.998375,339.0537,100,1489.0075120925903,0.4723348,-3.320198,0.011993444,0.30294564,12500,1.5381563,223862,6.080295,-111.0425969637999,100.0,17.81,[ 0.982  1.034  0.442  0.84  -0.937],,2.535351,1.822777,1.2543204,486117.66,125,288.5836
-1.5945434e-05,4.0360107,823.52313,40.544678,0.06121709,86.678185,452.1355,100,1499.6355600357056,0.4454498,-2.852478,0.0069683967,0.52462256,12600,4.099645,225587,26.604832,-110.65388199806998,100.0,17.25,[ 0.977  1.016  0.444  0.854 -0.947],,5.086192,1.5904723,1.6088675,3381521.5,126,304.0484
1.4801026e-05,4.145302,662.2653,9.917353,0.046607427,86.93762,383.92828,100,1512.1255338191986,0.41596985,-3.406868,0.03729313,0.2698819,12700,1.4027917,227362,9.395237,-111.22573598558938,100.0,17.75,[ 1.014  1.035  0.429  0.852 -0.973],,2.3688293,1.7174807,1.2856007,437858.66,127,293.8747
6.2561035e-06,3.814743,599.70526,7.2362843,0.03916396,86.74948,346.89948,100,1525.3721537590027,0.43101093,-2.6445847,0.22306232,0.20950997,12800,0.66019225,229099,2.5550928,-110.68200580558323,100.0,17.37,[ 0.991  1.022  0.419  0.831 -1.003],,1.4183357,1.5903252,1.1255231,97277.03,128,304.5265
-5.41687e-06,5.124794,576.51904,2.4215608,0.035192184,86.354095,332.1271,100,1535.8482496738434,0.43340918,-2.6290054,0.3930099,0.18952338,12900,0.3407897,230770,1.3518789,-110.242391972777,100.0,16.71,[ 0.982  1.012  0.427  0.838 -0.988],,1.1016135,1.5886021,1.0304816,32640.262,129,324.3951
6.3323973e-06,3.9213333,685.9431,8.770559,0.05635869,86.84677,376.8992,100,1549.7097442150116,0.43568742,-2.7243195,0.036835417,0.488022,13000,1.4703726,232534,41.704277,-111.26635153772753,100.0,17.64,[ 0.974  1.013  0.42   0.825 -0.986],,3.5472238,1.6802744,1.3141878,502585.7,130,286.72754
-1.1749267e-05,5.0384903,614.2804,9.050585,0.043989412,87.0706,330.48688,100,1560.92325258255,0.43408144,-2.8146896,0.09917619,0.23911387,13100,1.1976603,234316,3.513375,-111.16892087920249,100.0,17.82,[ 0.99   1.027  0.432  0.861 -0.983],,2.230546,1.80626,1.1958573,299838.62,131,278.0669
3.5095215e-06,3.6971893,595.9941,5.468881,0.04011947,86.82863,339.70428,100,1571.9417259693146,0.46382672,-2.9998703,0.26244977,0.21294732,13200,0.8050141,236068,2.187917,-110.86080606502739,100.0,17.52,[ 1.037  1.033  0.433  0.869 -0.985],,1.4780267,1.5770862,1.1266408,148868.16,132,305.00464
-4.577637e-06,6.247978,645.42535,11.652151,0.049906205,87.11886,348.18683,100,1583.8615672588348,0.45992574,-2.872612,0.04339178,0.2772906,13300,1.5751867,237880,3.4448133,-111.70190178944793,100.0,18.12,[ 1.045  1.043  0.442  0.876 -0.955],,2.902855,1.7521633,1.2870368,498900.56,133,281.29874
3.3569336e-06,3.130043,776.84796,16.998257,0.05223094,86.4059,405.17926,100,1594.9963052272797,0.42153126,-2.5258408,0.022996828,0.33282998,13400,2.3194463,239569,13.697238,-110.60259295930597,100.0,16.89,[ 1.012  1.028  0.441  0.878 -0.959],,3.0395026,1.4578805,1.4452778,1314958.6,134,300.9755
9.9182125e-06,4.3008957,569.00525,5.1662645,0.041737318,87.12562,309.97098,100,1607.514348268509,0.4187567,-3.0955734,0.15267481,0.21869855,13500,0.77161294,241377,2.4135387,-111.61901254259365,100.0,18.08,[ 1.014  1.054  0.428  0.871 -0.997],,1.4359981,1.646464,1.1098883,125822.46,135,284.60968
-1.9836425e-06,4.3050385,708.4115,15.606438,0.05404331,86.680084,400.16153,100,1619.1295387744904,0.3234709,-2.9962234,0.011700565,0.30691695,13600,1.7522858,243103,6.0356627,-111.0477235975199,100.0,17.26,[ 1.011  1.066  0.441  0.888 -1.   ],,2.107445,1.6399412,1.3340207,686523.5,136,315.17163
4.577637e-06,3.6374207,1076.2446,143.03209,0.13947736,86.98302,590.26416,100,1631.5271425247192,0.31059912,-2.8021164,0.018021813,1.4637262,13700,6.4550886,244889,78.83851,-111.81836276010301,100.0,17.86,[ 1.043  1.062  0.44   0.916 -1.096],,8.300483,1.4264648,2.0981524,10347468.0,137,292.88245
8.7738035e-06,5.2347183,537.8325,1.7034619,0.036000658,87.00321,299.5106,100,1644.4700195789337,0.3224625,-2.8468323,0.6128405,0.18759857,13800,0.1974582,246665,1.0659618,-111.24212823209884,100.0,17.76,[ 1.026  1.056  0.438  0.862 -1.108],,1.0418029,1.7478449,1.0214462,8845.281,138,291.23386
-6.713867e-06,3.9913025,591.0378,2.511745,0.037602864,86.63867,339.8943,100,1656.8175673484802,0.31329325,-3.1804962,0.33181292,0.20048685,13900,0.3725489,248376,1.4227104,-110.43925863498208,100.0,17.11,[ 1.034  1.057  0.438  0.86  -1.096],,1.151597,1.5304524,1.0847309,37168.668,139,312.7351
-1.5258789e-07,4.252739,603.83124,7.9201474,0.044585582,86.90655,321.79257,100,1667.3828048706055,0.30877313,-2.9896698,0.045600645,0.2499696,14000,1.1628824,250150,6.0078917,-111.20209113782612,100.0,17.74,[ 1.029  1.061  0.43   0.869 -1.106],,1.9945506,1.730845,1.1597153,302899.5,140,278.95764
-9.155273e-07,5.5988617,638.7753,4.6042056,0.040505,86.48113,367.42065,100,1680.1028516292572,0.3100737,-2.8842468,0.119047895,0.22011147,14100,0.842093,251858,2.1979384,-110.59738390658973,100.0,17.08,[ 1.007  1.053  0.423  0.847 -1.11 ],,1.7751575,1.5519458,1.1812631,170443.5,141,305.6191
-1.5258789e-07,4.1933975,604.1771,10.44928,0.04021141,86.70223,335.42877,100,1689.931025981903,0.30786532,-3.0913315,0.07970809,0.21883838,14200,1.3771226,253581,4.355205,-110.65634478282443,100.0,17.23,[ 1.016  1.067  0.426  0.85  -1.109],,1.7048156,1.5638657,1.1176592,446556.03,142,307.04074
-1.1901855e-05,5.4758453,566.8545,5.97876,0.037788473,86.72014,310.1683,100,1700.9936792850494,0.3279384,-3.0380783,0.33925948,0.19944216,14300,0.60215884,255327,1.443723,-110.8824214675082,100.0,17.46,[ 1.009  1.05   0.429  0.839 -1.111],,1.2789218,1.5724612,1.0602298,86333.59,143,291.19922
-3.8146973e-07,4.6261215,853.6034,43.098206,0.08169722,86.69298,458.84756,100,1710.1734266281128,0.32099813,-2.7220154,0.0010075432,0.952339,14400,4.7150197,257070,73.41612,-111.16125124281909,100.0,17.43,[ 1.004  1.042  0.425  0.836 -1.091],,7.8191423,1.5962173,1.6451733,5192375.0,144,295.6956
2.9754638e-06,5.213417,660.5815,11.707605,0.044529296,86.40253,378.79758,100,1723.347645521164,0.30882475,-3.4468384,0.021206036,0.25536937,14500,1.426682,258771,5.4693136,-110.55888139386157,100.0,17.01,[ 0.997  1.014  0.422  0.8   -1.098],,2.3480566,1.8285676,1.2162749,490366.06,145,308.0032
-2.7465821e-06,5.002655,751.8464,32.366356,0.06774895,86.49581,381.6764,100,1734.436912059784,0.30548438,-3.2895203,0.02016262,0.5053894,14600,2.7797577,260472,18.332626,-110.20163346120357,100.0,17.01,[ 1.008  1.033  0.429  0.81  -1.11 ],,4.140817,1.9131191,1.4013245,1887279.9,146,308.38565
-4.043579e-06,3.6732101,580.309,1.6688709,0.03325159,86.134636,353.82574,100,1746.942374944687,0.30296284,-3.2400513,0.5786002,0.18098404,14700,0.15584297,262105,1.086889,-109.45690991733163,100.0,16.33,[ 1.003  1.052  0.418  0.789 -1.113],,1.0275042,1.6417271,1.0176497,6904.44,147,347.76224
-5.7983398e-06,5.1494904,793.21625,40.16625,0.06560817,86.50645,417.76727,100,1757.6571321487427,0.31562313,-3.1068192,0.007846122,0.43958485,14800,4.0494485,263817,21.365486,-110.25635987273795,100.0,17.12,[ 1.008  1.048  0.421  0.783 -1.116],,3.7618284,1.6979406,1.4883842,4170879.8,148,296.3485
7.6293946e-07,6.006874,566.8028,1.4487646,0.033700604,86.30187,298.28424,100,1770.630583524704,0.31349152,-2.9124374,0.80594385,0.1810105,14900,0.09920282,265492,1.0641435,-110.20445241220436,100.0,16.75,[ 0.967  1.045  0.42   0.75  -1.103],,1.0097867,1.7997164,1.0160662,2534.691,149,292.84613
-2.2125244e-06,4.819336,581.3912,3.7343936,0.03712399,86.56113,321.56293,100,1780.9999425411224,0.31621048,-2.7434921,0.23115063,0.19770597,15000,0.5624186,267210,1.588304,-110.36285999609171,100.0,17.18,[ 0.956  1.048  0.421  0.749 -1.105],,1.315739,1.7756653,1.0761405,75390.48,150,298.67755
1.5258789e-06,5.7940445,672.4336,6.490917,0.04561875,86.97135,382.88202,100,1792.427898645401,0.3088501,-3.046257,0.060805123,0.25065967,15100,1.1109796,268980,5.089589,-111.0215965527414,100.0,17.7,[ 0.951  1.037  0.423  0.747 -1.103],,1.966223,1.7786698,1.3059056,273480.72,151,287.75974
1.9073486e-06,6.1432114,590.0753,2.341414,0.034980457,86.22378,362.03088,100,1806.2940428256989,0.28974208,-2.949051,0.27418903,0.18865635,15200,0.33010125,270645,1.2961395,-110.02604285934778,100.0,16.65,[ 0.987  1.039  0.427  0.768 -1.11 ],,1.1032624,1.8238848,1.054121,29892.121,152,340.88397
8.69751e-06,5.606964,1244.2485,180.52322,0.103398845,86.9026,402.39233,100,1817.454642534256,0.26740855,-3.0065536,0.009287687,0.91192526,15300,16.532986,272412,38.573666,-110.84069795079036,100.0,17.67,[ 1.009  1.032  0.434  0.775 -1.129],,4.7551756,1.7405331,2.6487536,49011770.0,153,267.24683
5.4931643e-06,3.4227905,699.0623,34.031822,0.05627082,86.36434,364.73315,100,1829.6539220809937,0.2825381,-3.1122818,0.017446414,0.370534,15400,2.5594192,274100,9.81828,-110.55253175010226,100.0,16.88,[ 1.018  1.035  0.405  0.779 -1.151],,2.3170538,1.606711,1.2689797,1810511.2,154,308.70886
8.31604e-06,3.5739212,620.22876,5.1850944,0.038087476,86.184166,373.97583,100,1841.2500064373016,0.28662214,-2.6928558,0.13749851,0.20938724,15500,0.77357334,275761,2.9763422,-110.12592563370507,100.0,16.61,[ 1.039  1.029  0.405  0.805 -1.136],,1.4698218,1.3929813,1.1077961,156779.4,155,340.20474
-2.2125244e-06,3.7700882,581.015,3.180751,0.036507517,86.48652,341.177,100,1852.5200684070587,0.2886392,-2.66185,0.29204863,0.19500306,15600,0.43335795,277466,1.5604961,-110.56875098687024,100.0,17.05,[ 1.027  1.019  0.407  0.79  -1.132],,1.2049176,1.6835258,1.0641649,46291.79,156,320.5276
3.4332274e-06,4.3891754,574.2787,2.1943917,0.034422874,86.218285,333.1169,100,1863.1308829784393,0.28484625,-2.8569107,0.43560103,0.18520798,15700,0.26466596,279138,1.3030838,-110.29950936767847,100.0,16.72,[ 1.02   1.015  0.407  0.797 -1.13 ],,1.0720488,1.7733848,1.0271443,18736.545,157,324.28336
1.3732911e-06,3.9997406,595.62317,6.7018595,0.039106503,86.60348,339.82288,100,1874.1433022022247,0.25921828,-2.7494125,0.115855366,0.20956974,15800,0.7925055,280865,2.3494635,-110.88860452607754,100.0,17.27,[ 1.022  1.009  0.402  0.787 -1.134],,1.4264209,1.6003591,1.110239,139197.2,158,309.11487
3.4332274e-06,5.4921875,1989.5459,307.50925,0.41313294,86.884964,959.74365,100,1886.0912826061249,0.22973767,-3.5499954,0.00018957237,10.2993555,15900,30.107141,282623,1286.4868,-110.73668844890545,100.0,17.58,[ 1.013  1.001  0.394  0.776 -1.16 ],,68.393265,1.768535,4.17983,188042480.0,159,278.50467
3.4332274e-06,5.925949,626.9669,9.971345,0.047482587,87.22981,340.47043,100,1900.3227870464325,0.21743733,-2.9532623,0.066035695,0.25794265,16000,1.3568794,284440,4.372601,-111.71335189326084,100.0,18.17,[ 1.01   0.973  0.365  0.742 -1.189],,2.1253839,1.5615028,1.250361,369526.78,160,275.20023
-3.5858154e-06,4.486664,912.1952,30.11301,0.067192204,86.884125,535.3638,100,1912.6193151474,0.21037672,-2.5622253,0.01378616,0.45838064,16100,3.7501044,286216,10.45116,-111.31742151313308,100.0,17.76,[ 1.026  0.982  0.361  0.731 -1.202],,6.5405426,1.6115146,1.8002819,3218433.5,161,282.8551
2.2125244e-06,4.7519913,667.5954,6.528735,0.038393,86.13438,403.80215,100,1926.714495897293,0.2109376,-2.5901108,0.12268976,0.21323523,16200,0.97218317,287862,2.9805195,-109.72795524131782,100.0,16.46,[ 1.075  0.991  0.366  0.73  -1.209],,1.8270595,1.6318215,1.1932318,245130.89,162,329.20618
4.5013426e-06,5.739586,616.6474,7.0228887,0.040837012,86.51642,346.95847,100,1938.1273319721222,0.18959796,-2.6584702,0.09998259,0.22063272,16300,1.0138019,289576,2.060222,-110.69889298491766,100.0,17.14,[ 1.036  0.99   0.363  0.725 -1.208],,1.6477802,1.7591717,1.135859,246688.2,163,308.2646
2.5177003e-06,5.608185,579.02795,2.6454253,0.03596714,86.406265,353.11288,100,1948.744172334671,0.18935275,-2.8731842,0.2991252,0.19292256,16400,0.2961806,291263,1.3618438,-110.16403810108044,100.0,16.87,[ 1.049  0.997  0.369  0.724 -1.229],,1.1171242,1.6968176,1.0471532,24009.92,164,336.0498
4.196167e-06,3.2316742,4527.0825,895.30756,1.9712285,86.35402,1968.8677,100,1958.4728772640228,0.18532969,-2.6240005,2.8151671e-06,34.393375,16500,82.15645,292944,1632.9739,-110.40084864270406,100.0,16.81,[ 1.054  0.997  0.368  0.733 -1.23 ],,580.0792,1.4736694,8.768691,1733479600.0,165,326.1712
