InitialReturnMean,MinD2w0t,EpThisIter,StdIW,MinIW,EmpiricalD2,TimestepsSoFar,EpLenMean,StdD2w0t,Iteration,MaxIW,EpRewMean,MeanD2w0t,TimeElapsed,ReturnMeanIW,EntropyCoefficient,EpisodesSoFar,MeanEntropy,ReturnStepMaxmin,InitialBound,InitialReturnStd,InitialReturnMin,InitialReturnMax,MeanIW,Bound,ReturnStepMax,MaxD2w0t,Weights,J_sample_variance
1.8692017e-06,,100,0.103625074,0.75919735,1.0100617,168704,22.19,0.2081556,80,1.52915,-107.83197794294101,0.04485259,482.34295678138733,401.08,10.0,8000,1.4464353,89.28124,84.48497,11.425813,-8.598572,68.20361,1.0199018,88.28131,100.0,1.0728945,[ 0.757 -0.289 -0.486 -0.861  0.028],1989.4996
9.880066e-06,,100,0.26253858,0.5036953,1.0682738,170813,21.09,0.20556338,81,1.8201215,-107.72398318117133,0.04312604,488.6401400566101,431.16248,10.0,8100,1.4433175,88.78449,133.96786,8.429589,-7.8022003,43.454044,1.0388135,142.98668,100.0,1.140766,[ 0.756 -0.285 -0.478 -0.862  0.028],9289.512
-5.1498414e-06,,100,0.19765007,0.5922166,1.0389501,173054,22.41,0.21038046,82,1.6558291,-107.3632790969727,0.045568038,495.6179006099701,396.1508,10.0,8200,1.4342741,89.418274,79.705635,12.130922,-8.992157,72.49391,1.0279211,84.711334,100.0,1.0905125,[ 0.729 -0.287 -0.477 -0.851  0.024],4899.8657
-3.0517579e-06,,100,0.3854595,0.3725327,1.1059872,175259,22.05,0.21451557,83,2.827432,-107.93587412237568,0.046035074,502.12275981903076,420.20667,10.0,8300,1.4290147,89.209915,98.81769,9.837766,-8.952965,59.86177,1.0634028,111.48131,100.0,1.2447693,[ 0.719 -0.287 -0.47  -0.846  0.015],18470.078
-4.997253e-06,,100,0.08025164,0.74536943,1.005806,177420,21.61,0.20423162,84,1.4283923,-108.45584982753198,0.043404467,508.4707591533661,411.88928,10.0,8400,1.4288024,88.96249,113.64311,9.585299,-7.792694,52.983738,1.0084836,115.27545,100.0,1.0327806,[ 0.684 -0.277 -0.461 -0.828  0.01 ],1221.6886
6.1035155e-07,,100,0.047198452,0.90546507,1.0025969,179855,24.35,0.21573234,85,1.1948334,-107.70902990966198,0.048812225,514.8654987812042,353.60233,10.0,8500,1.4337647,90.15326,45.42914,11.4941435,-9.949905,60.613773,1.0057347,46.490234,100.0,1.016778,[ 0.682 -0.283 -0.464 -0.826  0.01 ],466.17526
-5.264282e-06,,100,0.17618793,0.5234518,1.0263466,182039,21.84,0.20641132,86,1.5685277,-107.33218666436731,0.044109005,520.9559850692749,404.4714,10.0,8600,1.426497,89.17105,91.68417,9.860486,-7.1759186,56.78677,1.0131397,94.79765,100.0,1.0519888,[ 0.679 -0.279 -0.462 -0.827  0.015],3718.14
-3.2424928e-06,,100,0.6126294,0.23759383,1.2629993,184404,23.65,0.23209125,87,3.4737992,-107.50376998769698,0.051539853,527.5374529361725,399.23828,10.0,8700,1.4121059,89.91004,69.642136,11.495201,-9.515152,56.993187,1.113787,85.16278,100.0,1.4861009,[ 0.663 -0.278 -0.458 -0.823  0.007],37193.77
2.4414062e-06,,100,0.10760586,0.6903292,1.0160779,186659,22.55,0.20962316,88,1.2923498,-107.36210276763266,0.04555419,534.0382809638977,393.47882,10.0,8800,1.4013013,89.47798,82.74194,11.280449,-9.336258,64.12282,1.0256615,88.54332,100.0,1.0535291,[ 0.63  -0.287 -0.449 -0.816 -0.007],1563.9612
3.0899048e-06,,100,0.18249682,0.6815506,1.0279683,189108,24.49,0.22030947,89,1.8217084,-107.9313865918398,0.04998742,540.4821271896362,361.5771,10.0,8900,1.414105,90.18571,60.273907,10.655226,-10.269852,39.64676,1.0367216,66.33307,100.0,1.0960466,[ 0.644 -0.294 -0.456 -0.82  -0.018],3554.8613
1.9454956e-06,,100,0.14922096,0.7096394,1.0110408,191509,24.01,0.21651144,90,2.1291213,-107.74481438618963,0.04861916,546.858763217926,367.1562,10.0,9000,1.4236456,90.025505,54.864655,11.528454,-10.953934,52.1833,1.0322326,59.682198,100.0,1.1091441,[ 0.641 -0.29  -0.446 -0.819 -0.005],2247.4731
8.010864e-07,,100,0.27255496,0.6533056,1.0671349,193734,22.25,0.21314803,91,2.363463,-107.3398382125725,0.045979127,552.6108222007751,415.9981,10.0,9100,1.4433041,89.35148,99.37696,9.271437,-8.758759,55.13308,1.06851,114.857666,100.0,1.171853,[ 0.649 -0.285 -0.441 -0.818  0.005],9559.851
-2.2506713e-06,,100,0.5768127,0.41469446,1.185655,196175,24.41,0.2317035,92,4.880202,-106.93963713169603,0.05238809,558.8697175979614,379.0655,10.0,9200,1.4617995,90.23811,53.146786,11.825678,-10.693062,48.477123,1.1100495,67.139694,100.0,1.4214772,[ 0.625 -0.278 -0.432 -0.81   0.024],25998.404
-5.760193e-06,,100,1.0371057,0.22684824,1.3515548,198597,24.22,0.2471381,93,13.961575,-107.54269678982982,0.055207934,565.2906684875488,405.9726,10.0,9300,1.4882811,90.119545,62.887314,11.757933,-9.512245,50.01198,1.1585,81.82852,100.0,2.1323395,[ 0.609 -0.284 -0.42  -0.805  0.043],115537.625
-5.8746336e-06,,100,0.28675523,0.5795152,1.0632854,201308,27.11,0.2310198,94,2.4806876,-108.33010833735568,0.05530447,571.7640779018402,322.71115,10.0,9400,1.4928834,91.11064,1.7881765,13.215993,-10.734184,66.97014,1.0434619,10.103487,100.0,1.1490138,[ 0.566 -0.29  -0.409 -0.804  0.069],5355.8647
2.2888183e-07,,100,0.21273512,0.56471825,1.0507399,203912,26.04,0.22691247,95,1.7821368,-108.36841712231357,0.05317657,577.8200614452362,337.7097,10.0,9500,1.4850316,90.67678,23.870485,12.917482,-10.228157,64.56206,1.0398234,29.971622,100.0,1.1151117,[ 0.539 -0.287 -0.402 -0.796  0.074],3907.9622
3.3569336e-06,,100,0.26281214,0.54809153,1.0545062,206467,25.55,0.22562906,96,2.113968,-107.87302828500191,0.05234334,583.9646439552307,345.1589,10.0,9600,1.4856408,90.555954,35.084507,12.395301,-10.293793,50.44777,1.0508654,42.032463,100.0,1.125059,[ 0.529 -0.291 -0.398 -0.788  0.066],5565.8096
1.335144e-06,,100,0.21759678,0.5823601,1.0375283,209114,26.47,0.23010689,97,1.821473,-107.41652546079618,0.05438404,590.2239468097687,330.69577,10.0,9700,1.5047461,90.88391,22.471458,14.0704,-11.610977,50.582214,1.0514274,29.550299,100.0,1.1412572,[ 0.548 -0.293 -0.409 -0.79   0.067],3761.3826
-2.5558472e-06,,100,0.20271988,0.4928622,1.0375624,211493,23.79,0.2165702,98,1.9391781,-108.33661352336284,0.048397347,595.7442572116852,373.54172,10.0,9800,1.4932836,89.8925,89.176796,8.976916,-9.97068,34.740604,1.0298467,93.669624,100.0,1.1268756,[ 0.558 -0.286 -0.405 -0.79   0.086],4417.345
-1.1749267e-05,,100,0.1459142,0.6661263,1.0205784,214156,26.63,0.22723664,99,1.54582,-107.17167215991041,0.053891774,602.0080673694611,321.0847,10.0,9900,1.5011036,90.95114,9.52091,14.012854,-11.32943,62.498306,1.0265497,13.788746,100.0,1.0609248,[ 0.567 -0.277 -0.401 -0.796  0.074],1888.4811
4.196167e-07,,100,0.07847797,0.80753225,1.006373,216696,25.4,0.22011761,100,1.2691855,-107.8537077323022,0.05092391,608.1179730892181,336.41766,,10000,1.5017931,90.50759,22.540222,12.046614,-9.942894,51.837334,1.0049435,23.557648,100.0,1.019114,[ 0.578 -0.283 -0.406 -0.804  0.082],646.5863
3.890991e-06,,100,0.09046848,0.81558156,1.0082033,218939,22.43,0.20836869,101,1.4004377,-107.84061607894778,0.04515368,613.4438025951385,395.2235,,10100,1.5091286,89.43981,89.917145,9.824588,-8.301506,45.16529,1.0193583,93.71954,100.0,1.0604082,[ 0.588 -0.282 -0.407 -0.805  0.083],1124.231
-2.2125244e-06,,100,0.09935605,0.74125165,1.0067232,221431,24.92,0.21904781,102,1.4677742,-107.43542540395032,0.050170757,619.5029051303864,345.61835,,10200,1.5060612,90.37761,29.688568,11.487649,-10.297951,51.004986,1.0117759,31.560547,100.0,1.0433449,[ 0.578 -0.276 -0.407 -0.798  0.09 ],1044.0709
-4.310608e-06,,100,0.7141748,0.12828577,1.30615,223930,24.99,0.24033915,103,4.668319,-107.91386072932328,0.054891784,625.4305160045624,379.23608,,10300,1.4960811,90.5299,38.51117,11.262626,-10.465874,39.549458,1.1150872,53.93448,100.0,1.6505578,[ 0.576 -0.272 -0.402 -0.801  0.087],42555.73
2.670288e-07,,100,0.5944576,0.25303593,1.2490107,226342,24.12,0.23593198,104,3.3409803,-108.20157087483652,0.0528599,631.1998326778412,405.11685,,10400,1.4688044,90.077065,62.508087,10.397538,-10.178169,34.831844,1.1611307,84.62012,100.0,1.6948674,[ 0.538 -0.281 -0.39  -0.793  0.077],30311.258
9.918213e-07,,100,0.25259003,0.6078397,1.0522388,228543,22.01,0.20913239,105,2.0061314,-107.67123951374997,0.044867598,637.1226122379303,409.31375,,10500,1.4791679,89.216545,93.029144,9.143054,-8.9620285,42.358006,1.0341867,100.9942,100.0,1.1649,[ 0.559 -0.258 -0.391 -0.793  0.05 ],7918.897
9.918213e-07,,100,0.0730099,0.7905464,1.007627,230893,23.5,0.21297121,106,1.3295426,-108.11833648455988,0.047295153,643.3180351257324,372.91357,,10600,1.477815,89.88994,58.333557,11.150973,-8.886566,48.794365,1.0133218,60.990753,100.0,1.0292373,[ 0.588 -0.263 -0.395 -0.803  0.06 ],753.3619
1.1291504e-05,,100,9.10429,0.021620046,4.1734767,232943,20.5,0.48831484,107,92.05191,-108.52309431750585,0.07961376,648.7714431285858,773.787,,10700,1.4797786,88.46171,136.24329,7.045623,-7.2814865,35.876453,1.8702428,247.69989,100.0,18.996634,[ 0.596 -0.269 -0.402 -0.803  0.059],11906909.0
2.4795531e-06,,100,0.12680626,0.7416816,1.0154355,235586,26.43,0.22567137,108,1.4211078,-107.70640137128295,0.05330918,655.2782130241394,324.08008,,10800,1.4757383,90.84969,-5.1698914,13.418721,-10.932289,61.864838,1.0235692,-2.2970886,100.0,1.0744045,[ 0.521 -0.268 -0.351 -0.798  0.061],1438.7046
-2.7465821e-06,,100,0.053559355,0.8077047,1.0029314,238217,26.31,0.22362757,109,1.146278,-107.15847940739961,0.05270127,661.3812115192413,319.17587,,10900,1.4728217,90.854866,7.006592,13.450876,-11.355423,56.739532,1.0027006,7.4039917,100.0,1.0088568,[ 0.521 -0.263 -0.354 -0.797  0.057],385.58148
1.2969971e-06,,100,0.24085219,0.507051,1.0625691,240902,26.85,0.23125833,110,1.751601,-107.5620067189016,0.05507346,667.2621381282806,327.86584,,11000,1.4835225,90.98796,0.39453125,12.927555,-10.59977,49.676388,1.0572697,10.275665,100.0,1.1421278,[ 0.52  -0.266 -0.354 -0.797  0.054],4411.355
-2.7465821e-06,,100,0.21634099,0.57241476,1.0439725,243634,27.32,0.2309344,111,2.0657542,-107.83197050906682,0.055516034,673.6607811450958,315.0272,,11100,1.4754254,91.12105,-6.413666,12.398905,-13.044121,53.556973,1.0359663,-1.6666565,100.0,1.0821116,[ 0.498 -0.263 -0.349 -0.785  0.065],3267.5586
4.043579e-06,,100,0.124451384,0.608794,1.0184623,245730,20.96,0.20174356,112,1.3303862,-107.92790449152034,0.042201202,679.024453163147,426.91656,,11200,1.4674641,88.82432,118.74057,8.000553,-6.934189,47.394684,1.0133475,122.32504,100.0,1.0521412,[ 0.482 -0.265 -0.344 -0.782  0.056],1986.8229
-7.2479247e-06,,100,0.3339871,0.343279,1.0889652,248259,25.29,0.22942397,113,3.3456426,-107.73029598027209,0.0529058,685.1673727035522,359.19196,,11300,1.44268,90.54246,27.57788,11.328862,-9.874023,49.97574,1.0732074,38.342987,100.0,1.2870594,[ 0.499 -0.266 -0.346 -0.786  0.048],10225.84
-1.1062622e-06,,100,0.11336892,0.75649154,1.0121663,250994,27.35,0.22970022,114,1.7284251,-107.62505606966931,0.055251665,691.429860830307,311.31128,,11400,1.4336494,91.13001,-7.3516235,13.318472,-12.4978485,41.961884,1.0228668,-4.212921,100.0,1.061081,[ 0.495 -0.273 -0.34  -0.782  0.024],1302.8492
-6.2561035e-06,,100,0.09821216,0.72360426,1.0097121,253640,26.46,0.2259894,115,1.3871388,-106.9847008539315,0.053416498,697.3667194843292,322.21454,,11500,1.4381677,90.913704,-5.373169,13.2556715,-11.90136,57.374763,1.0236423,-2.0806885,100.0,1.0650383,[ 0.498 -0.276 -0.34  -0.788  0.015],893.3538
-2.0980835e-06,,100,0.067527026,0.6666724,1.0041881,256448,28.08,0.23098591,116,1.2656306,-107.46523426880859,0.05634436,703.6547849178314,296.8196,,11600,1.4431794,91.36144,-14.968353,13.777974,-12.6167755,49.058243,1.0057479,-14.13092,100.0,1.0204135,[ 0.494 -0.281 -0.342 -0.793  0.019],442.16153
-5.9509275e-06,,100,0.063114315,0.8088322,1.0043525,259050,26.02,0.22279055,117,1.2326967,-106.75411064524275,0.05219939,709.9976780414581,323.4325,,11700,1.4355601,90.811035,11.625946,13.590784,-11.143425,57.777397,1.004603,12.565552,100.0,1.01469,[ 0.492 -0.28  -0.345 -0.793  0.024],551.7058
-3.8146973e-07,,100,1.1393259,0.118083924,1.5775878,261608,25.58,0.26399338,118,8.856274,-107.55033461024959,0.060426522,716.3453342914581,397.36295,,11800,1.4375426,90.708466,16.21408,11.937872,-9.822868,47.90401,1.2271656,47.39804,100.0,2.3984742,[ 0.488 -0.278 -0.343 -0.792  0.017],105758.07
6.790161e-06,,100,0.087343775,0.84284,1.0076271,264173,25.65,0.22207654,119,1.3505137,-108.71520094733957,0.05164009,722.7956171035767,337.09296,,11900,1.4392835,90.53414,15.665802,12.693349,-9.731552,54.20517,1.0126425,17.546143,100.0,1.0326725,[ 0.538 -0.278 -0.362 -0.809  0.019],1082.2557
-3.1661987e-06,,100,0.1511938,0.64535856,1.0301231,266533,23.6,0.21613975,120,1.5577914,-107.66714990026536,0.048096426,728.6904578208923,377.9702,,12000,1.4229287,89.90096,63.163788,10.420451,-9.984276,48.95701,1.0384501,70.29587,100.0,1.1042691,[ 0.538 -0.276 -0.357 -0.807  0.02 ],2794.7112
2.5177003e-06,,100,0.17263375,0.63774323,1.0330815,269025,24.92,0.22070442,121,1.4895244,-107.53253999290155,0.050541494,734.9132194519043,349.4347,,12100,1.41333,90.36994,43.82257,10.609963,-10.381142,43.29376,1.0217583,47.93927,100.0,1.0730407,[ 0.546 -0.28  -0.359 -0.817  0.004],2799.656
-2.0217894e-06,,100,0.4467914,0.39812338,1.1351422,271530,25.05,0.22889058,122,3.238185,-107.54822648094625,0.05251632,741.0236570835114,358.6761,,12200,1.412123,90.43907,20.733002,12.928795,-11.378815,55.91622,1.0669069,29.933594,100.0,1.2603223,[ 0.535 -0.281 -0.354 -0.815 -0.006],17991.379
-2.1362305e-06,,100,0.3457483,0.43560272,1.1000208,274113,25.83,0.22978301,123,3.110931,-107.8849705164585,0.05357211,746.9887688159943,350.81256,,12300,1.4030422,90.685104,19.698181,11.868748,-11.512222,50.387787,1.0795219,32.629486,100.0,1.4132615,[ 0.513 -0.285 -0.346 -0.806 -0.007],9222.169
3.967285e-06,,100,0.08862929,0.67918885,1.007376,276447,23.34,0.21213669,124,1.4448519,-108.22287503154188,0.046943102,753.2559413909912,375.93463,,12400,1.396266,89.726395,60.39044,11.73581,-9.737335,61.707573,1.0128663,62.5101,100.0,1.050248,[ 0.543 -0.279 -0.343 -0.814 -0.016],900.9121
-3.890991e-06,,100,0.054404225,0.8469324,1.002629,279109,26.62,0.22496645,125,1.1769727,-107.56402004013255,0.05334608,760.112268447876,316.89966,,12500,1.3934394,90.91855,3.382721,12.037921,-11.760399,53.754955,1.0048361,4.106079,100.0,1.014128,[ 0.542 -0.277 -0.346 -0.81  -0.023],428.63968
-1.9454956e-06,,100,0.08520346,0.7123967,1.0074356,281576,24.67,0.2176441,126,1.303498,-107.70407591530103,0.049580876,765.8526175022125,349.66266,,12600,1.3827553,90.399185,41.505066,10.37377,-11.049263,42.06506,1.0103542,43.15924,100.0,1.0251883,[ 0.537 -0.274 -0.343 -0.81  -0.026],833.8466
5.340576e-06,,100,0.29539725,0.48323736,1.087139,283852,22.76,0.21465172,127,2.3401918,-107.8587077228742,0.04685335,771.3131415843964,398.29593,,12700,1.3876383,89.52208,71.21921,11.108479,-9.380043,62.76394,1.0513425,82.001495,100.0,1.1907144,[ 0.542 -0.276 -0.345 -0.812 -0.036],9623.922
3.7384034e-06,,100,0.12221207,0.605765,1.0164921,286453,26.01,0.22444358,128,1.4392005,-106.8347125998369,0.05257291,777.6013123989105,328.1178,,12800,1.3750001,90.785194,8.318573,13.389887,-12.02063,57.544556,1.0214803,11.4216,100.0,1.0575193,[ 0.57  -0.278 -0.351 -0.822 -0.031],1330.4379
-8.31604e-06,,100,0.08223535,0.8014075,1.0087469,289029,25.76,0.22188912,129,1.286083,-107.3730212398381,0.051711127,783.8969147205353,329.7392,,12900,1.3750008,90.66359,2.2738037,13.626186,-10.505928,66.49261,1.0076038,3.8782349,100.0,1.0191331,[ 0.576 -0.274 -0.349 -0.823 -0.044],616.38654
2.1743774e-06,,100,0.25948134,0.4560649,1.0658929,291295,22.66,0.21620475,130,2.355895,-107.37945407307826,0.04708372,789.5602607727051,407.26038,,13000,1.3516189,89.65684,80.22107,10.41453,-9.66745,50.845722,1.0717951,95.22717,100.0,1.1991278,[ 0.569 -0.275 -0.348 -0.819 -0.044],7809.7866
-1.3580322e-05,,100,0.17316099,0.532159,1.0298098,293667,23.72,0.21555722,131,1.5242721,-107.58505793538069,0.04809963,795.7806398868561,370.52026,,13100,1.3410361,89.99565,44.37323,10.730192,-10.151207,53.470722,1.021576,48.773315,100.0,1.0635041,[ 0.584 -0.283 -0.359 -0.828 -0.067],3176.9207
7.858276e-06,,100,0.1690468,0.7797228,1.0171252,296411,27.44,0.23065162,132,1.9152707,-106.83002634410448,0.055575445,802.0962011814117,309.49106,,13200,1.3572422,91.21356,-9.305542,12.757775,-11.964226,53.802277,1.0283705,-5.651642,100.0,1.0790489,[ 0.572 -0.28  -0.353 -0.824 -0.078],2484.8267
-6.866455e-06,,100,0.09774162,0.813113,1.0083668,299304,28.93,0.23503838,133,1.4648881,-106.70910084735067,0.05824259,808.2618086338043,286.4748,,13300,1.3680645,91.62683,-29.120728,13.463826,-13.5234375,45.42091,1.014605,-27.086945,100.0,1.0394146,[ 0.566 -0.278 -0.351 -0.825 -0.062],766.15094
-4.8828124e-06,,100,3.7721043,0.18531881,1.6430044,302042,27.38,0.332688,134,51.682373,-107.49771840791827,0.07469065,814.5454323291779,416.83948,,13400,1.3732653,91.14831,-6.623993,14.500621,-12.419922,49.53218,1.5610958,17.294037,100.0,4.716718,[ 0.572 -0.279 -0.35  -0.827 -0.051],371124.28
-1.6784668e-06,,100,0.28186387,0.65233946,1.0487206,304717,26.75,0.23564692,135,3.4534845,-107.39424877394386,0.05593559,821.1966812610626,338.0939,,13500,1.3918451,90.970535,0.20474243,13.579287,-11.670364,55.49294,1.0898756,13.076324,100.0,1.2872581,[ 0.57  -0.3   -0.347 -0.805 -0.046],6760.707
-7.6293945e-06,,100,0.3975535,0.49059013,1.0789961,307560,28.43,0.24360158,136,3.9307296,-107.03921273939966,0.05971907,827.9112448692322,312.2274,,13600,1.3874116,91.47075,-18.568604,13.5169325,-12.161911,44.879555,1.0938092,-8.315552,100.0,1.312748,[ 0.58  -0.298 -0.339 -0.801 -0.027],8404.848
-4.310608e-06,,100,0.2964399,0.51856714,1.0380577,309959,23.99,0.21972224,137,2.9855578,-107.38606944954653,0.049287118,834.228333234787,373.32983,,13700,1.4016153,90.0475,47.36615,11.645818,-8.527924,48.020164,1.0534023,54.025116,100.0,1.2351608,[ 0.585 -0.281 -0.331 -0.804 -0.032],8925.838
-7.171631e-06,,100,0.07868366,0.717981,1.0065838,312803,28.44,0.23290697,138,1.4154757,-106.72442879514057,0.057195578,841.0788345336914,291.51242,,13800,1.4055134,91.495155,-22.92389,14.811148,-12.122971,51.704113,1.0102124,-21.159515,100.0,1.0241388,[ 0.582 -0.272 -0.335 -0.797 -0.017],627.45184
-2.784729e-06,,100,0.3083893,0.49580505,1.0814776,315371,25.68,0.22795418,139,2.9646785,-107.48804069483889,0.05301736,847.2558586597443,345.97305,,13900,1.4121058,90.62866,17.050842,12.494853,-10.273659,51.032578,1.0570467,26.096375,100.0,1.2041806,[ 0.577 -0.266 -0.331 -0.794 -0.013],8057.7573
-8.277893e-06,,100,0.16575792,0.59622085,1.0236799,317901,25.3,0.22219594,140,1.512187,-107.56294751887187,0.05129459,853.3604519367218,343.00516,,14000,1.4002191,90.58168,14.571381,12.269535,-9.896706,53.59469,1.0219487,18.921295,100.0,1.0901387,[ 0.565 -0.271 -0.324 -0.788 -0.007],2627.858
2.861023e-06,,100,0.16159713,0.6734424,1.0253447,320430,25.29,0.22131015,141,1.5934569,-107.60194796109387,0.051080313,859.3537616729736,341.07104,,14100,1.4060684,90.614,31.915314,11.4656925,-11.654457,44.56001,1.017417,34.66739,100.0,1.0611343,[ 0.555 -0.268 -0.319 -0.784 -0.019],2231.125
8.659363e-06,,100,0.25828138,0.39102808,1.0498158,322659,22.29,0.2120661,142,1.7898649,-108.28082649052945,0.045792393,865.1421825885773,407.37674,,14200,1.3903948,89.42148,87.61798,9.158424,-8.2280655,45.126663,1.0388618,93.70709,100.0,1.1893276,[ 0.562 -0.264 -0.322 -0.784 -0.013],7852.222
-1.2969971e-06,,100,0.14772786,0.63844454,1.0176929,324999,23.4,0.2138782,143,1.6812131,-107.04630947078235,0.047380917,870.8554763793945,375.26468,,14300,1.3884845,89.89299,58.70337,10.465879,-10.235558,57.507885,1.0255163,62.70694,100.0,1.0811292,[ 0.557 -0.27  -0.323 -0.775 -0.029],2824.5547
-5.645752e-06,,100,0.080950186,0.77403635,1.0088562,327642,26.43,0.22520569,144,1.2785866,-107.69829152099119,0.053202186,877.1330065727234,322.78226,,14400,1.3875871,90.85045,-0.9142761,13.519292,-12.057472,61.47911,1.0158248,1.4566956,100.0,1.0436044,[ 0.556 -0.281 -0.33  -0.777 -0.031],665.8776
-4.196167e-06,,100,0.11346324,0.69698966,1.0116388,330086,24.44,0.21712133,145,1.3230591,-108.50552691202176,0.049220785,883.0788180828094,356.85657,,14500,1.3808565,90.19347,54.263153,9.84773,-9.775307,35.635323,1.0128623,56.315308,100.0,1.0342636,[ 0.562 -0.282 -0.334 -0.775 -0.031],1391.2313
-4.9209593e-06,,100,0.10399532,0.70653677,1.0095025,332617,25.31,0.22111093,146,1.4491409,-107.67838427163846,0.051055547,888.7143003940582,341.1472,,14600,1.3856423,90.49124,24.18332,11.831456,-10.914795,46.3076,1.018569,27.38559,100.0,1.0430372,[ 0.572 -0.288 -0.34  -0.779 -0.038],1182.6361
-2.2888183e-07,,100,0.20655832,0.6244029,1.051616,335339,27.22,0.23191817,147,1.7878717,-106.5276625941783,0.055632636,894.778046131134,315.4232,,14700,1.3771709,91.17292,-10.577942,15.674204,-12.667618,57.76523,1.0435795,-3.7471313,100.0,1.1532981,[ 0.582 -0.298 -0.347 -0.782 -0.033],3181.1064
-1.8310546e-06,,100,0.121987656,0.7119192,1.0087274,338286,29.47,0.23799346,148,2.0012856,-107.04014792590401,0.059560206,901.289345741272,281.46375,,14800,1.3801495,91.73566,-45.57498,16.108744,-12.842682,60.032303,1.0219657,-42.966614,100.0,1.0540427,[ 0.595 -0.296 -0.352 -0.784 -0.042],1354.6202
-9.613037e-06,,100,0.40992695,0.4781761,1.1273228,340651,23.65,0.22185466,149,3.4550426,-108.61607975939077,0.04938751,907.1389272212982,390.27338,,14900,1.3913158,89.81505,68.78839,9.032123,-8.560638,34.540543,1.0701556,80.35333,100.0,1.2064574,[ 0.592 -0.289 -0.346 -0.783 -0.039],17348.588
3.2806397e-06,,100,0.35317588,0.50123143,1.078375,343086,24.35,0.22124316,150,3.1237984,-107.78521804426013,0.050029144,913.0627348423004,369.25168,,15000,1.3884422,90.14705,38.829712,11.7294655,-10.473145,57.87876,1.0637773,46.95999,100.0,1.2608641,[ 0.573 -0.299 -0.343 -0.781 -0.028],10388.708
-1.8692017e-06,,100,0.15331677,0.75558615,1.0149179,345691,26.05,0.22564478,151,2.260871,-107.22877101335577,0.05288676,919.2522306442261,331.7751,,15100,1.3887261,90.76768,-1.6070557,13.285913,-12.1074295,62.499374,1.0328,2.7428284,100.0,1.1295111,[ 0.553 -0.308 -0.343 -0.778 -0.031],2286.0225
4.8828124e-06,,100,0.106255926,0.7428454,1.0132867,349118,34.27,0.25417796,152,1.3407681,-107.1354243855397,0.06894523,926.9687762260437,231.96164,,15200,1.3927515,92.74758,-93.419556,17.381086,-16.324059,60.540977,1.0123267,-91.864685,100.0,1.0268022,[ 0.555 -0.304 -0.335 -0.776 -0.03 ],949.5554
3.4332277e-07,,100,0.066689245,0.7641955,1.0044385,351820,27.02,0.22660325,153,1.2160234,-107.20388893725547,0.054162286,933.5082681179047,310.2007,,15300,1.3893764,91.0649,-0.20281982,12.359388,-12.354332,44.331203,1.0040184,0.42071533,100.0,1.01264,[ 0.547 -0.302 -0.33  -0.773 -0.026],398.81638
-3.3950805e-06,,100,0.22066511,0.6699441,1.0414923,354306,24.86,0.2216905,154,2.176595,-108.01568906466326,0.050704435,939.6373641490936,356.57617,,15400,1.4060786,90.31026,34.479736,11.945944,-9.954048,54.244537,1.0425878,42.00531,100.0,1.1034847,[ 0.55  -0.3   -0.33  -0.775 -0.03 ],4301.675
9.918213e-07,,100,0.29156157,0.42535996,1.0777532,356580,22.74,0.21413457,155,2.1690788,-108.2336907258433,0.046722256,945.4083371162415,399.0706,,15500,1.3971822,89.67162,86.53754,8.996071,-10.0340805,41.655228,1.0405209,95.21103,100.0,1.1451035,[ 0.567 -0.302 -0.334 -0.78  -0.013],9284.063
-5.264282e-06,,100,1.1024483,0.06665153,1.5948709,359297,27.17,0.27676463,156,6.85479,-107.84667866093423,0.06531961,951.63955950737,392.37375,,15600,1.4053952,91.06151,1.7085876,12.74129,-11.364128,47.97421,1.3140094,44.486877,100.0,2.5953288,[ 0.546 -0.306 -0.331 -0.772 -0.022],83597.125
-2.7465821e-06,,100,0.20343304,0.5321708,1.0478759,362073,27.76,0.23325634,157,1.7789996,-107.42083934456811,0.05654539,958.1596558094025,310.56436,,15700,1.4021183,91.26074,-25.80072,14.574469,-12.933426,64.45906,1.0463982,-18.209717,100.0,1.1190126,[ 0.593 -0.3   -0.337 -0.798 -0.013],2625.7737
-3.2806397e-06,,100,1.3962778,0.10939392,1.5817086,364555,24.82,0.26982942,158,10.77206,-107.49441670427727,0.06058019,963.6399776935577,421.2478,,15800,1.425055,90.33825,44.50659,11.605261,-10.514511,54.49866,1.2703388,73.79071,100.0,2.7643294,[ 0.61  -0.301 -0.344 -0.803 -0.017],136222.3
-7.3242186e-06,,100,0.40674886,0.31121588,1.1157643,367335,27.8,0.23924263,159,2.435902,-106.99112243157306,0.05800752,969.5307221412659,317.2312,,15900,1.4211464,91.3028,-24.020477,14.589164,-12.71154,55.907555,1.0786986,-13.421143,100.0,1.2241745,[ 0.582 -0.309 -0.334 -0.78   0.006],9910.557
-7.6293944e-08,,100,0.08443056,0.74075794,1.0069846,370292,29.57,0.23701917,160,1.4548485,-107.18082637731455,0.059420224,976.037003993988,279.09912,,16000,1.4188675,91.75072,-44.56186,15.98769,-12.39901,58.0438,1.0138153,-42.477264,100.0,1.02379,[ 0.562 -0.311 -0.324 -0.774  0.002],774.17
