StdD2w0t,MeanD2w0t,ReturnStepMax,InitialBound,ReturnMeanIW,InitialReturnMax,EpRewMean,Weights,MeanEntropy,StdIW,EpThisIter,EpLenMean,Bound,EpisodesSoFar,InitialReturnMean,ReturnStepMaxmin,MinD2w0t,MinIW,EmpiricalD2,Iteration,J_sample_variance,MaxD2w0t,InitialReturnMin,MaxIW,TimestepsSoFar,MeanIW,TimeElapsed,InitialReturnStd
0.2696643,0.07893649,100.0,-1235.6415,-97.676674,-90.45782,-136.16520208138775,[ 0.559 -0.577  0.212  0.392 -0.006],1.4121944,0.020907551,100,39.46,-1235.5005,16100,-97.96428,100.0,,0.94806653,1.0005306,161,4.766034,1.0009602,-99.67367,1.0662652,717393,0.99686205,1889.2677800655365,1.65444
0.28652608,0.09019355,100.0,-1278.2638,-97.32973,-93.034195,-141.5925900356523,[ 0.558 -0.577  0.212  0.391 -0.007],1.411494,0.031310897,100,45.08,-1278.003,16200,-97.84045,100.0,,0.8918272,1.0013798,162,8.23639,1.0019143,-99.66891,1.0840831,721901,0.99426126,1899.7594401836395,1.6700042
0.2893995,0.092249945,100.0,-1285.4781,-97.40864,-94.102806,-142.34444740865877,[ 0.56  -0.576  0.212  0.39  -0.007],1.4121364,0.012654721,100,46.12,-1285.3867,16300,-97.58409,100.0,,0.9653119,1.0001633,163,3.0778725,1.0004516,-99.636826,1.031548,726513,0.9978694,1911.427981376648,1.6176062
0.27831137,0.08460522,100.0,-1275.7864,-97.61148,-93.51778,-138.70321593928526,[ 0.559 -0.575  0.212  0.39  -0.007],1.413114,0.009759954,100,42.3,-1275.7322,16400,-97.71824,100.0,,0.9825891,1.0001191,164,2.9865577,1.0003109,-99.63347,1.0389977,730743,0.9987922,1922.1724390983582,1.6068182
0.27792475,0.08436127,100.0,-1298.6632,-97.60098,-92.721695,-138.5073945066037,[ 0.559 -0.575  0.211  0.39  -0.006],1.4130858,0.0046696747,100,42.18,-1298.6488,16500,-97.62895,100.0,,0.98837477,1.0000279,165,2.7072396,1.0000817,-99.63754,1.0136275,734961,0.99962294,1931.7608189582825,1.6301442
0.27863103,0.084813036,100.0,-1282.7479,-97.71373,-89.64985,-139.15717765081016,[ 0.559 -0.575  0.211  0.39  -0.006],1.4120177,0.01644128,100,42.4,-1282.5566,16600,-98.036964,100.0,,0.9390984,1.0002576,166,4.539367,1.0007184,-99.6673,1.0553428,739201,0.99654615,1943.8327765464783,1.6335169
0.29457155,0.095968984,100.0,-1309.7944,-97.401505,-92.14189,-144.13149776684412,[ 0.56  -0.577  0.212  0.389 -0.007],1.4125558,0.008143118,100,47.98,-1309.7212,16700,-97.545746,99.998116,,0.97228295,1.0001082,167,4.1956515,1.0004524,-99.64794,1.0233282,743999,0.9981587,1957.0110807418823,1.8450365
0.2979871,0.09845249,100.0,-1294.4098,-97.00311,-89.20232,-145.2708979460494,[ 0.56  -0.577  0.212  0.388 -0.006],1.4130855,0.03137723,100,49.21,-1294.1738,16800,-97.45431,100.0,,0.90911025,1.0012726,168,7.841185,1.0019466,-99.59097,1.1100441,748920,0.994812,1970.7969710826874,1.863207
0.29254243,0.09450455,100.0,-1274.3508,-97.0255,-92.02898,-142.92335148784423,[ 0.557 -0.577  0.211  0.389 -0.006],1.4134269,0.014169808,100,47.25,-1274.3094,16900,-97.10126,100.0,,0.963205,1.000177,169,5.9978175,1.0002633,-99.625854,1.0458077,753645,0.9989879,1984.0736184120178,1.9676112
0.28747562,0.09082758,100.0,-1294.7487,-96.33315,-92.611465,-141.37368592907814,[ 0.558 -0.576  0.211  0.388 -0.006],1.4121149,0.050401375,100,45.38,-1294.2123,17000,-97.38272,100.0,,0.83038634,1.0025462,170,19.279713,1.0039434,-99.656334,1.11145,758183,0.9869916,1996.70787525177,1.8071853
0.28173384,0.08691047,100.0,-1296.3516,-97.639824,-93.19938,-139.94838115738673,[ 0.555 -0.579  0.211  0.387 -0.007],1.4116839,0.015205085,100,43.45,-1296.2701,17100,-97.80393,100.0,,0.9559938,1.0002726,171,3.4712985,1.000609,-99.76661,1.0364944,762528,0.998292,2008.6138808727264,1.4292831
0.2960978,0.097089745,100.0,-1294.0308,-97.34438,-92.18878,-144.64191777410335,[ 0.556 -0.581  0.211  0.387 -0.007],1.411683,0.014729942,100,48.54,-1293.9541,17200,-97.49465,100.0,,0.94936526,1.0002007,172,5.0285144,1.0004088,-99.70739,1.0661986,767382,0.99774206,2022.3058960437775,1.8689113
0.2836662,0.088248916,100.0,-1256.7987,-97.52701,-91.22927,-140.44016106400758,[ 0.555 -0.579  0.211  0.386 -0.007],1.411042,0.01560798,100,44.12,-1256.723,17300,-97.67366,100.0,,0.94862485,1.0002465,173,4.993334,1.000407,-99.66463,1.03402,771794,0.9981147,2033.657842874527,1.7764481
0.30770275,0.105887,100.0,-1298.4452,-97.26692,-90.19404,-148.91847381587007,[ 0.556 -0.578  0.211  0.386 -0.008],1.4115008,0.017092211,100,52.94,-1298.3475,17400,-97.41086,100.0,,0.91703856,1.000216,174,6.2214885,1.000415,-99.75575,1.0381013,777088,0.9981177,2046.138132572174,2.099786
0.29133457,0.09362215,100.0,-1302.0696,-97.1391,-91.32345,-142.98325953571967,[ 0.557 -0.579  0.212  0.386 -0.007],1.4106792,0.027666967,100,46.8,-1301.8406,17500,-97.53049,100.0,,0.91863036,1.0007625,175,7.150691,1.0013667,-99.56125,1.0952829,781768,0.99539435,2058.469153404236,1.7415795
0.29222557,0.094227195,100.0,-1264.4497,-96.72009,-89.511856,-143.1375758965072,[ 0.555 -0.579  0.211  0.387 -0.008],1.4125358,0.035407662,100,47.09,-1264.0739,17600,-97.44467,100.0,,0.88774407,1.0014577,176,11.321898,1.0022825,-99.7698,1.0890591,786477,0.99100924,2072.1549785137177,2.0373256
0.2854722,0.0894495,100.0,-1233.5144,-96.80143,-92.674194,-140.88911799339476,[ 0.557 -0.578  0.212  0.386 -0.006],1.412132,0.035375364,100,44.7,-1233.1373,17700,-97.52979,100.0,,0.8898206,1.0014071,177,12.935032,1.0032212,-99.76779,1.0795201,790947,0.99137545,2084.8952989578247,1.7421386
0.27203733,0.08041397,100.0,-1284.5519,-96.05497,-91.77655,-136.085076365681,[ 0.555 -0.579  0.212  0.384 -0.007],1.409607,0.04552402,100,40.18,-1283.9229,17800,-97.26793,100.0,,0.8539794,1.001667,178,17.999445,1.0037512,-99.57497,1.1202688,794965,0.9856123,2095.9818568229675,1.9136782
0.28421038,0.08862701,100.0,-1271.894,-97.07864,-91.05088,-140.1211594779439,[ 0.553 -0.581  0.212  0.385 -0.009],1.4090675,0.011640238,100,44.31,-1271.8251,17900,-97.20667,100.0,,0.95687276,1.0001345,179,4.362861,1.0003815,-99.636826,1.027516,799396,0.99837375,2107.332937002182,1.940319
0.30535114,0.10404168,100.0,-1288.2056,-97.17651,-91.95247,-148.03834108355088,[ 0.554 -0.582  0.212  0.386 -0.01 ],1.4092879,0.015158392,100,52.01,-1288.0734,18000,-97.44437,100.0,,0.94456846,1.000229,180,4.799916,1.000851,-99.607086,1.0533649,804597,0.9971086,2121.6147298812866,1.8400111
0.2868646,0.090434745,100.0,-1261.42,-96.99943,-92.83857,-141.501214147414,[ 0.555 -0.584  0.212  0.385 -0.01 ],1.4114958,0.021113673,100,45.2,-1261.0646,18100,-97.64899,100.0,,0.9323501,1.0007056,181,5.2704573,1.0018315,-99.51999,1.0611215,809117,0.99292314,2134.1527814865112,1.5892987
0.2908525,0.09324403,100.0,-1282.906,-96.85576,-91.81764,-142.7581088481936,[ 0.555 -0.582  0.212  0.384 -0.007],1.4111594,0.023437237,100,46.6,-1282.5547,18200,-97.53154,100.0,,0.9380438,1.0008048,182,6.809486,1.0015584,-99.581085,1.0865054,813777,0.99239063,2147.6166529655457,1.6400529
0.2927131,0.094629854,100.0,-1308.1633,-97.19877,-92.2092,-143.2664780274448,[ 0.552 -0.58   0.211  0.381 -0.008],1.4107661,0.015908562,100,47.31,-1308.0828,18300,-97.356804,99.95121,,0.9478344,1.0002544,183,5.14965,1.0004317,-99.53324,1.0336201,818508,0.9981467,2160.433193206787,1.8276027
0.2839663,0.08834874,100.0,-1269.7462,-96.401596,-92.111084,-140.5974569690883,[ 0.553 -0.58   0.212  0.382 -0.008],1.4115795,0.057023153,100,44.13,-1269.0199,18400,-97.788475,100.0,,0.8279196,1.0039555,184,20.657948,1.0054766,-99.76442,1.1897553,822921,0.9837409,2172.434809923172,1.6992497
0.27761436,0.08413334,100.0,-1278.9563,-97.5381,-91.047,-138.54988023045615,[ 0.55  -0.582  0.211  0.38  -0.007],1.4111102,0.017113848,100,42.06,-1278.835,18500,-97.78023,100.0,,0.9351352,1.0003029,185,4.8709383,1.0006757,-99.715546,1.0494424,827127,0.9973522,2185.1840512752533,1.6946039
0.29847533,0.0988034,100.0,-1272.0123,-96.73571,-92.20546,-145.27680742239897,[ 0.55  -0.583  0.21   0.379 -0.008],1.4112197,0.03422136,100,49.38,-1271.711,18600,-97.32501,100.0,,0.90946573,1.0011148,186,11.422986,1.0021113,-99.5831,1.1148053,832065,0.9931232,2199.281637907028,2.077034
0.2924139,0.094329074,100.0,-1251.8665,-96.82115,-93.51431,-143.5777271996222,[ 0.549 -0.584  0.21   0.377 -0.008],1.410583,0.0503756,100,47.13,-1251.3607,18700,-97.802,100.0,,0.86809814,1.0027443,187,15.643514,1.0037748,-99.709015,1.1631156,836778,0.9881547,2210.9109437465668,1.5553384
0.2930548,0.09482504,100.0,-1287.7074,-96.74917,-91.727425,-143.5145491627522,[ 0.551 -0.581  0.21   0.378 -0.008],1.4080966,0.031281266,100,47.39,-1287.3236,18800,-97.495926,100.0,,0.8897183,1.0007899,188,10.788595,1.0022442,-99.78697,1.089273,841517,0.99110794,2223.2253189086914,1.8415745
0.2991261,0.09930967,100.0,-1285.3992,-97.082245,-91.52654,-145.73748537654018,[ 0.55  -0.581  0.21   0.379 -0.011],1.4072034,0.020473521,100,49.64,-1285.1826,18900,-97.50516,100.0,,0.9149473,1.000559,189,6.0059814,1.0012705,-99.70645,1.055618,846481,0.9954549,2235.983606338501,1.7147084
0.293246,0.09498515,100.0,-1293.759,-97.2761,-92.44324,-143.73639398229486,[ 0.55  -0.583  0.21   0.38  -0.012],1.4073336,0.027454257,100,47.48,-1293.5637,19000,-97.65074,100.0,,0.889349,1.0006278,190,9.78541,1.001241,-99.68948,1.0552024,851229,0.99561346,2248.7595245838165,1.6526684
0.28771168,0.09105209,100.0,-1298.5038,-97.245514,-91.11901,-141.616644663796,[ 0.55  -0.582  0.211  0.382 -0.012],1.4076793,0.013735999,100,45.52,-1298.3856,19100,-97.469444,100.0,,0.95409364,1.0002595,191,6.227711,1.000631,-99.642784,1.0346178,855781,0.99723846,2258.8574783802032,2.0237637
0.28355345,0.08815498,100.0,-1236.8779,-97.32621,-92.47914,-140.27536537049863,[ 0.55  -0.581  0.21   0.381 -0.011],1.4085492,0.021744076,100,44.07,-1236.7709,19200,-97.544426,100.0,,0.9398972,1.0005752,192,5.9575596,1.0008049,-99.74661,1.0626261,860188,0.99718,2271.478026151657,1.8423424
0.3047208,0.10353662,100.0,-1291.7566,-96.96878,-91.70128,-147.79270713853933,[ 0.551 -0.58   0.21   0.381 -0.01 ],1.4090887,0.03256137,100,51.75,-1291.5,19300,-97.45254,100.0,,0.9253075,1.001178,193,10.703961,1.00195,-99.56935,1.1006086,865363,0.99462515,2284.682886362076,1.9343182
0.28978398,0.09252512,100.0,-1291.276,-97.35489,-89.51727,-142.33640720475807,[ 0.552 -0.578  0.211  0.382 -0.01 ],1.4092915,0.015425255,100,46.26,-1291.2263,19400,-97.44691,100.0,,0.9698669,1.0002009,194,4.5060654,1.0005027,-99.61993,1.0509588,869989,0.9991712,2297.3001580238342,1.8303366
0.27995053,0.08570791,100.0,-1270.4181,-97.402245,-91.70552,-139.05350269595215,[ 0.551 -0.578  0.211  0.382 -0.01 ],1.409178,0.019390993,100,42.85,-1270.353,19500,-97.53115,100.0,,0.935256,1.0002941,195,5.725017,1.0004556,-99.72581,1.0588558,874274,0.99871874,2308.6448628902435,2.030712
0.2884581,0.09155311,100.0,-1263.6787,-97.20093,-91.08505,-142.1521845788033,[ 0.55  -0.579  0.211  0.382 -0.01 ],1.409158,0.031341482,100,45.76,-1263.3741,19600,-97.728806,100.0,,0.90242755,1.0014627,196,9.654849,1.0019784,-99.74005,1.0758343,878850,0.9929901,2320.6881034374237,1.7171991
0.2890699,0.09201659,100.0,-1299.3776,-97.094696,-91.88032,-142.014697957338,[ 0.547 -0.579  0.21   0.381 -0.01 ],1.4101332,0.014146672,100,46.0,-1299.2325,19700,-97.38357,100.0,,0.960602,1.0002322,197,5.265522,1.00088,-99.629395,1.0417454,883450,0.99687415,2332.824170589447,1.9157869
0.2879996,0.091266125,100.0,-1306.281,-97.57462,-92.081276,-142.01056411626885,[ 0.548 -0.579  0.21   0.38  -0.009],1.4100485,0.009197536,100,45.63,-1306.2087,19800,-97.70578,100.0,,0.9702258,1.0000916,198,3.7019496,1.000445,-99.87051,1.0356665,888013,0.9983149,2342.7061030864716,1.811042
0.30589867,0.10448424,100.0,-1301.5485,-97.47606,-93.388084,-148.38145560564774,[ 0.547 -0.578  0.21   0.379 -0.009],1.4100431,0.006922222,100,52.24,-1301.5175,19900,-97.5347,100.0,,0.9776362,1.000054,199,2.8221047,1.0001384,-99.57692,1.0261096,893237,0.99933064,2355.660313606262,1.5566401
0.28762934,0.091008574,100.0,-1301.0184,-97.38612,-91.44184,-141.68982984379127,[ 0.547 -0.578  0.21   0.378 -0.009],1.4106095,0.009986434,100,45.5,-1300.9343,20000,-97.55204,100.0,,0.977605,1.0001247,200,3.636663,1.0005544,-99.73245,1.0422838,897787,0.9982061,2366.4847791194916,1.8032634
0.2768618,0.08362397,100.0,-1270.5513,-97.233406,-92.6759,-138.13848623721674,[ 0.547 -0.578  0.21   0.377 -0.008],1.4111395,0.026152788,100,41.8,-1270.3337,20100,-97.66426,100.0,,0.9385733,1.0009729,201,5.7416744,1.0015025,-99.534225,1.0685813,901967,0.9954168,2377.8629364967346,1.6985073
0.301928,0.101422586,100.0,-1294.0592,-97.24987,-92.82071,-146.8191597602283,[ 0.546 -0.579  0.209  0.378 -0.008],1.4110461,0.02726922,100,50.7,-1293.9237,20200,-97.52309,100.0,,0.8976892,1.0008366,202,7.341446,1.0012193,-99.577,1.0614862,907037,0.99713296,2392.0611474514008,1.6836325
0.2967039,0.09749069,100.0,-1301.7073,-96.690895,-91.65847,-144.75542655166453,[ 0.547 -0.579  0.21   0.379 -0.008],1.4121149,0.031431723,100,48.72,-1301.3464,20300,-97.428154,100.0,,0.91516167,1.0016036,203,8.789528,1.0029377,-99.69881,1.0904927,911909,0.99093795,2405.9614367485046,1.6599963
0.2851688,0.089277424,100.0,-1291.4868,-97.366684,-92.73308,-140.94688200910417,[ 0.547 -0.582  0.21   0.379 -0.007],1.4124761,0.013346826,100,44.63,-1291.3375,20400,-97.657715,100.0,,0.95969725,1.000234,204,3.94321,1.0006615,-99.61764,1.0446889,916372,0.9966437,2418.869699716568,1.4765965
0.29529548,0.096507594,100.0,-1291.9019,-97.47987,-91.599106,-144.47087038119997,[ 0.547 -0.582  0.21   0.38  -0.006],1.4121078,0.017979937,100,48.25,-1291.8375,20500,-97.59779,100.0,,0.9559387,1.0002893,205,3.570298,1.0004213,-99.627174,1.0483108,921197,0.9990561,2431.487424850464,1.6035799
0.29172298,0.09386585,100.0,-1298.2333,-97.13151,-92.49628,-143.45080433299913,[ 0.546 -0.583  0.21   0.381 -0.007],1.413517,0.043321736,100,46.91,-1297.8331,20600,-97.8729,100.0,,0.8976542,1.0017141,206,13.433097,1.0024449,-99.649254,1.1165252,925888,0.9910284,2443.3702046871185,1.5102688
0.30026042,0.10016371,100.0,-1300.831,-97.27753,-91.65265,-146.34149284071185,[ 0.548 -0.581  0.21   0.38  -0.005],1.4120017,0.022103366,100,50.07,-1300.6411,20700,-97.646935,100.0,,0.9188391,1.0005234,207,5.656104,1.0012436,-99.85931,1.0491246,930895,0.99540657,2456.6815836429596,1.7524371
0.2784982,0.08472144,100.0,-1285.5686,-97.18447,-91.70855,-138.71525074557542,[ 0.549 -0.581  0.21   0.381 -0.007],1.4107697,0.01783257,100,42.35,-1285.3104,20800,-97.67459,100.0,,0.9293899,1.0003637,208,6.637965,1.0016527,-99.585175,1.040669,935130,0.9942902,2467.4938790798187,1.7603078
0.297586,0.09818813,100.0,-1302.0546,-97.399254,-91.17646,-145.22295319510943,[ 0.549 -0.582  0.211  0.382 -0.008],1.4107913,0.011305625,100,49.09,-1301.9928,20900,-97.51549,100.0,,0.96640337,1.0001493,209,4.1675982,1.0003488,-99.59197,1.0286891,940039,0.9988181,2480.178239583969,1.6966101
0.2880488,0.09130586,100.0,-1254.0922,-97.34955,-91.22528,-141.76116423435,[ 0.549 -0.582  0.211  0.383 -0.008],1.4114798,0.007206686,100,45.65,-1254.0435,21000,-97.443245,100.0,,0.9773237,1.0000749,210,3.0574014,1.0003054,-99.75731,1.0258416,944604,0.9988381,2492.3724937438965,1.7046826
0.28866413,0.09170567,100.0,-1277.2848,-97.169556,-91.53676,-142.1205885563193,[ 0.549 -0.582  0.211  0.382 -0.008],1.4120814,0.033527244,100,45.84,-1277.0122,21100,-97.630035,100.0,,0.8736893,1.0009398,211,8.03628,1.0018367,-99.59157,1.0616397,949188,0.9952653,2503.68309879303,1.7596841
0.2912749,0.09358965,100.0,-1295.0281,-97.11204,-91.01741,-142.64520761193805,[ 0.552 -0.583  0.212  0.382 -0.007],1.4120173,0.021144284,100,46.79,-1294.9476,21200,-97.25995,100.0,,0.95282364,1.000441,212,5.672241,1.0005816,-99.545204,1.0805262,953867,0.99841624,2517.413687467575,1.9209404
0.27867654,0.084825814,100.0,-1300.6196,-97.29786,-92.35428,-138.8155077333478,[ 0.553 -0.582  0.213  0.382 -0.007],1.411494,0.032550693,100,42.4,-1300.3953,21300,-97.72383,100.0,,0.9259222,1.001151,213,8.8336115,1.0016087,-99.82796,1.0864136,958107,0.9949455,2530.4093084335327,1.6177409
0.28890345,0.09189359,100.0,-1272.2722,-97.35353,-92.7454,-142.18292993945272,[ 0.551 -0.583  0.212  0.381 -0.007],1.4125606,0.013131327,100,45.94,-1272.1553,21400,-97.584785,100.0,,0.95086426,1.0002512,214,4.857574,1.0007399,-99.68976,1.0359576,962701,0.9971772,2543.576094865799,1.8309015
0.28142974,0.08671296,100.0,-1298.698,-97.41741,-92.05009,-139.6787701291874,[ 0.552 -0.583  0.212  0.381 -0.006],1.4114746,0.020017443,100,43.35,-1298.5697,21500,-97.66367,100.0,,0.94114155,1.0003774,215,5.6641407,1.0008194,-99.77501,1.042685,967036,0.9969087,2555.5871822834015,1.6604406
0.283296,0.08798787,100.0,-1300.5385,-97.48223,-91.44775,-140.30217297017734,[ 0.553 -0.582  0.212  0.382 -0.008],1.4121165,0.012104466,100,43.99,-1300.4537,21600,-97.64271,100.0,,0.96446484,1.0001385,216,4.3757153,1.0004257,-99.67977,1.0398588,971435,0.9982052,2565.4529116153717,1.8075129
0.2914169,0.093676075,100.0,-1302.4371,-97.07389,-91.1544,-142.8293447466504,[ 0.552 -0.582  0.212  0.381 -0.007],1.4125558,0.016732581,100,46.83,-1302.2559,21700,-97.394325,100.0,,0.9412903,1.0004015,217,5.877989,1.0010313,-99.631905,1.0654016,976118,0.996437,2576.0816786289215,2.047635
0.28037095,0.086004265,100.0,-1285.9855,-97.39799,-91.651665,-139.1632606009074,[ 0.553 -0.58   0.211  0.38  -0.006],1.412477,0.009479677,100,43.0,-1285.9358,21800,-97.49372,100.0,,0.9758225,1.0001134,218,4.415893,1.0003569,-99.58926,1.0342827,980418,0.9986372,2588.775104522705,1.7622817
0.2882765,0.09146614,100.0,-1282.2406,-97.36671,-92.26892,-141.90746038770467,[ 0.551 -0.579  0.211  0.38  -0.006],1.4116776,0.009170545,100,45.73,-1282.1321,21900,-97.52968,100.0,,0.9739686,1.0000948,219,3.5626824,1.0003854,-99.69077,1.0225033,984991,0.99805045,2599.794035434723,1.6919764
0.30158845,0.10117813,100.0,-1296.2802,-97.07182,-90.1816,-146.48299546284832,[ 0.55  -0.578  0.211  0.38  -0.007],1.4116826,0.013872422,100,50.58,-1296.1387,22000,-97.35473,100.0,,0.94838995,1.00019,220,6.0360627,1.001094,-99.57919,1.0539116,990049,0.9966144,2612.498643875122,2.0852923
0.28275037,0.08760838,100.0,-1273.904,-97.32577,-90.51527,-139.93325869201692,[ 0.55  -0.577  0.21   0.379 -0.007],1.4107697,0.011633976,100,43.8,-1273.8197,22100,-97.49066,100.0,,0.9508171,1.0001291,221,4.572547,1.0004249,-99.54849,1.0335256,994429,0.9982842,2622.8927478790283,1.8117226
0.2908991,0.09332843,100.0,-1270.464,-97.41459,-92.48345,-142.8534523894292,[ 0.551 -0.578  0.21   0.38  -0.008],1.4110248,0.012597006,100,46.66,-1270.368,22200,-97.57701,100.0,,0.95892227,1.000136,222,4.925363,1.0004952,-99.67179,1.0365318,999095,0.9979485,2636.268541574478,1.7400304
0.300626,0.100411944,100.0,-1306.1412,-96.69904,-91.809944,-146.1627339115303,[ 0.551 -0.579  0.211  0.38  -0.008],1.4110198,0.04169257,100,50.18,-1305.7667,22300,-97.39468,100.0,,0.8601485,1.0020043,223,15.290499,1.0028493,-99.7351,1.0967743,1004113,0.99108154,2650.684265613556,1.9624351
0.30668804,0.10506662,100.0,-1297.7434,-96.98167,-91.10904,-148.47247950867424,[ 0.55  -0.581  0.21   0.379 -0.008],1.4114728,0.031198261,100,52.52,-1297.5198,22400,-97.38305,100.0,,0.9228588,1.0009296,224,9.889277,1.0015547,-99.598724,1.0747174,1009365,0.9947657,2664.6371121406555,2.0567217
0.2865541,0.090236336,100.0,-1293.487,-97.55047,-91.89245,-141.61851001338198,[ 0.548 -0.582  0.21   0.379 -0.008],1.4107643,0.02320232,100,45.11,-1293.3406,22500,-97.81595,100.0,,0.93325156,1.0006558,225,6.0621815,1.0010267,-99.74577,1.0524263,1013876,0.9967837,2676.330504655838,1.5938634
0.28428915,0.08866887,100.0,-1282.2365,-97.33388,-92.27595,-140.52101055189974,[ 0.55  -0.582  0.21   0.379 -0.008],1.4100493,0.013926356,100,44.33,-1282.1333,22600,-97.525505,100.0,,0.9450578,1.000233,226,4.4308834,1.0008086,-99.69631,1.0267332,1018309,0.9975599,2688.2975912094116,1.7650379
0.2731408,0.08120011,100.0,-1260.0741,-97.41962,-90.29106,-136.70717866299498,[ 0.551 -0.582  0.21   0.379 -0.009],1.4100498,0.0024902245,100,40.6,-1260.0688,22700,-97.42745,100.0,,0.9942933,1.0000074,227,3.490313,1.0000213,-99.638336,1.0120575,1022369,0.9999489,2699.3816549777985,1.8520352
0.291597,0.093817875,100.0,-1305.0332,-97.50382,-92.24376,-143.34051264137142,[ 0.551 -0.581  0.21   0.379 -0.009],1.4101335,0.02622984,100,46.9,-1304.8951,22800,-97.763245,100.0,,0.9350471,1.00072,228,7.540952,1.0010339,-99.79524,1.0697093,1027059,0.9966946,2711.027715921402,1.6310159
0.28067863,0.086163245,100.0,-1244.6743,-96.9005,-90.821754,-139.29030077766095,[ 0.55  -0.583  0.21   0.379 -0.009],1.4096055,0.037327033,100,43.06,-1244.3413,22900,-97.5785,100.0,,0.9113964,1.0017282,229,10.6802225,1.0027093,-99.60054,1.1229911,1031365,0.9912218,2722.5223050117493,1.8650789
0.2890949,0.091968015,100.0,-1262.5121,-96.577896,-91.86392,-142.2296307622961,[ 0.548 -0.583  0.209  0.379 -0.009],1.4101632,0.048472147,100,45.95,-1261.9564,23000,-97.63999,100.0,,0.84869295,1.0022137,230,17.468336,1.0033042,-99.8126,1.1660757,1035960,0.98759365,2735.508136987686,1.729134
0.28736934,0.09079384,100.0,-1279.2861,-96.867905,-91.361084,-141.38040004469588,[ 0.548 -0.588  0.209  0.379 -0.009],1.4114795,0.02657898,100,45.38,-1279.0325,23100,-97.373245,100.0,,0.9107192,1.0010848,231,9.27852,1.00196,-99.558334,1.0744475,1040498,0.9940511,2747.3767426013947,2.0637949
0.2974384,0.098074764,100.0,-1298.397,-97.44194,-90.57981,-145.3405897625126,[ 0.549 -0.587  0.21   0.38  -0.008],1.4105018,0.015482401,100,49.03,-1298.2668,23200,-97.6962,100.0,,0.9448231,1.0002059,232,4.8631477,1.0009211,-99.606445,1.036971,1045401,0.9970387,2760.1784162521362,1.8379815
0.28968924,0.092455,100.0,-1305.2383,-97.14296,-92.410255,-142.2267237177864,[ 0.55  -0.587  0.21   0.379 -0.009],1.4097093,0.024239315,100,46.22,-1305.1156,23300,-97.385506,100.0,,0.92838925,1.00056,233,7.205368,1.0010037,-99.61952,1.0621451,1050023,0.9962386,2773.2864785194397,1.7581497
0.29438487,0.09582176,100.0,-1279.516,-97.24334,-92.983086,-144.10687784547105,[ 0.552 -0.587  0.21   0.38  -0.009],1.41114,0.016295128,100,47.9,-1279.3243,23400,-97.603134,100.0,,0.96099734,1.0003729,234,3.781819,1.0008887,-99.6111,1.0448958,1054813,0.99587,2785.806174993515,1.6269784
0.29973042,0.09978984,100.0,-1309.1257,-97.584175,-91.340485,-146.24066108120147,[ 0.55  -0.586  0.21   0.379 -0.008],1.4112195,0.018731434,100,49.89,-1309.058,23500,-97.71766,100.0,,0.94271123,1.0003642,235,4.512837,1.0005062,-99.592896,1.0403193,1059802,0.998287,2798.1720674037933,1.5179255
0.28953174,0.0923516,100.0,-1292.2273,-97.28066,-91.94142,-142.25643525767617,[ 0.551 -0.585  0.21   0.378 -0.008],1.4121164,0.019373083,100,46.17,-1292.1387,23600,-97.45797,100.0,,0.94593865,1.0003948,236,5.022019,1.0006398,-99.75992,1.0585437,1064419,0.99785334,2811.171818256378,1.994685
0.2863036,0.09005758,100.0,-1275.0012,-97.47084,-91.24129,-141.4453151433442,[ 0.552 -0.585  0.21   0.379 -0.007],1.412201,0.015078162,100,45.02,-1274.8563,23700,-97.75158,100.0,,0.95264566,1.0002517,237,4.7635922,1.0010067,-99.63661,1.0592793,1068921,0.99676263,2823.8154435157776,1.7215997
0.2947346,0.096072376,100.0,-1273.6432,-96.696785,-92.004135,-143.8254572343538,[ 0.553 -0.586  0.211  0.377 -0.007],1.4129951,0.019604102,100,48.02,-1273.3525,23800,-97.22971,100.0,,0.9336116,1.0004352,238,7.5939164,1.0014039,-99.73007,1.0489957,1073723,0.99370694,2837.4209010601044,1.947486
0.2829202,0.087709345,100.0,-1285.4584,-97.10784,-91.15715,-140.078998649532,[ 0.552 -0.585  0.211  0.379 -0.006],1.4131713,0.036153723,100,43.84,-1285.2148,23900,-97.56432,100.0,,0.9143889,1.001253,239,11.794142,1.0018144,-99.57819,1.0908836,1078107,0.9946491,2849.6279830932617,1.9323537
0.27378818,0.08158957,100.0,-1222.5592,-96.983536,-89.61868,-136.98312195887283,[ 0.55  -0.586  0.21   0.378 -0.006],1.4127461,0.034229174,100,40.78,-1222.2694,24000,-97.544525,100.0,,0.89710724,1.0012214,240,10.342613,1.0030601,-99.5961,1.0891333,1082185,0.9920818,2861.4430952072144,1.7683178
0.28606158,0.089883916,100.0,-1261.5066,-97.26758,-92.095665,-141.34364305154804,[ 0.547 -0.586  0.21   0.38  -0.006],1.4131978,0.023542644,100,44.93,-1261.2623,24100,-97.73552,100.0,,0.89596355,1.0006171,241,5.323751,1.0020374,-99.56028,1.0652822,1086678,0.9940874,2874.037036418915,1.7258407
0.2878597,0.09116978,100.0,-1284.7251,-97.22485,-91.55344,-141.65092222775155,[ 0.55  -0.587  0.211  0.378 -0.006],1.413086,0.014279162,100,45.58,-1284.583,24200,-97.441154,100.0,,0.9544234,1.0002906,242,4.523294,1.0004607,-99.67376,1.0452474,1091236,0.99768627,2886.2853643894196,1.841301
