InitialReturnMean,Weights,MaxD2w0t,InitialReturnMax,Iteration,StdD2w0t,MeanD2w0t,ReturnStepMax,EpRewMean,InitialReturnMin,MeanEntropy,EpisodesSoFar,MaxIW,InitialBound,J_sample_variance,StdIW,MinD2w0t,TimestepsSoFar,Bound,MinIW,TimeElapsed,EmpiricalD2,MeanIW,InitialReturnStd,ReturnStepMaxmin,ReturnMeanIW,EpLenMean,EpThisIter
-64.04272,[-0.643 -1.447 -0.543 -1.064 -0.969],263.92828,-32.583294,83,5.7731857,0.9769769,100.0,-107.32007996293974,-81.853806,0.44253683,8300,8.985567,-67.99272,2209.9639,0.7873274,,415286,-48.79661,0.0008826016,1550.417726278305,32.544968,0.5361894,10.0985985,99.0,-36.177742,58.36,100
-59.915695,[-0.652 -1.449 -0.522 -1.061 -0.976],35.353706,-25.919712,84,1.7677896,0.4275311,100.0,-105.90054361908622,-81.94151,0.45108742,8400,10.314247,-63.902634,1820.2925,0.836479,,421764,-53.99577,0.010908756,1572.396567583084,5.9156175,0.7699654,11.497338,99.0,-46.537636,64.78,100
-60.1248,[-0.666 -1.426 -0.506 -1.056 -0.968],41.082047,-31.733562,85,2.207706,0.5190936,100.0,-107.06956086343756,-81.25486,0.43205833,8500,11.306131,-64.155754,1667.4918,0.701332,,428366,-57.67728,0.007569517,1593.2503473758698,7.8354774,0.7476547,11.071765,99.0,-48.78167,66.02,100
-61.99091,[-0.684 -1.391 -0.498 -1.05  -0.987],149.1401,-35.966278,86,3.7234895,0.76749563,100.0,-106.71866663479075,-81.45772,0.43049434,8600,11.316943,-65.99408,1647.946,0.6924031,,434583,-45.480324,0.0014106059,1614.5621047019958,28.253891,0.49495274,11.189522,99.0,-34.34608,62.17,100
-62.760242,[-0.676 -1.383 -0.509 -1.059 -0.988],56.743675,-40.134403,87,2.3405232,0.57342404,100.0,-107.02443547806004,-83.76859,0.43383902,8700,38.811607,-66.75388,4723.907,1.4259768,,440673,-53.54818,0.0011387627,1636.7480733394623,16.389399,0.71921265,10.353865,99.0,-44.30321,60.9,100
-61.39776,[-0.681 -1.402 -0.499 -1.06  -0.985],40.642807,-32.655743,88,2.1163774,0.5619993,100.0,-106.65202777646824,-81.342636,0.39951387,8800,6.6501713,-65.3882,2156.0183,0.7185144,,446975,-52.38996,0.0022776145,1661.2924768924713,6.2856317,0.6635117,10.814104,99.0,-43.92542,63.02,100
-61.7662,[-0.732 -1.376 -0.524 -1.043 -1.019],201.04855,-29.887375,89,6.3492866,1.1912901,100.0,-105.09228959723391,-81.85474,0.4170645,8900,14.204004,-65.64069,2252.8955,0.8572984,,452942,-51.47747,0.0024101124,1683.9050636291504,44.367077,0.63014174,10.757927,99.0,-38.229282,59.67,100
-59.10544,[-0.732 -1.387 -0.505 -1.041 -1.002],261.4362,-27.748629,90,6.431048,1.1867759,100.0,-106.43103531003064,-79.347565,0.4049364,9000,13.12877,-63.17919,1527.0479,0.7613127,,459712,-45.186844,0.0005394199,1706.337839603424,39.708572,0.53958493,11.318378,99.0,-32.31406,67.7,100
-58.20035,[-0.732 -1.386 -0.485 -1.029 -1.014],92.595825,-30.7534,91,3.1648147,0.713815,100.0,-105.74525680407154,-76.53562,0.39431125,9100,21.989645,-62.23075,2237.7222,0.9075141,,466520,-49.69571,0.0003005829,1730.9665880203247,18.984938,0.6263065,10.023671,99.0,-38.7579,68.08,100
-59.125927,[-0.731 -1.382 -0.499 -1.039 -1.025],164.57922,-32.90402,92,4.4894047,0.88861287,100.0,-106.09533946495984,-79.739716,0.3945506,9200,12.696275,-63.120205,2011.2985,0.85138947,,473171,-48.359352,0.0025798676,1754.6871137619019,28.56115,0.6110338,10.55073,99.0,-36.828655,66.51,100
-60.233753,[-0.726 -1.38  -0.514 -1.05  -1.024],67.07184,-35.832897,93,2.8466823,0.67759734,100.0,-105.5665142181791,-80.83565,0.40040964,9300,7.1962357,-64.20812,2856.9912,0.8276719,,479502,-48.631706,0.006632751,1777.0213124752045,15.757306,0.597206,11.283777,99.0,-38.250633,63.31,100
-59.75455,[-0.736 -1.392 -0.5   -1.054 -1.019],254.19293,-32.275467,94,5.337133,1.0495383,100.0,-104.772389862353,-78.50132,0.39987892,9400,15.984734,-63.66946,2078.699,0.76554215,,485851,-48.327805,0.0022797484,1799.6208391189575,35.05302,0.557179,10.62755,99.0,-35.74,63.49,100
-59.8448,[-0.74  -1.38  -0.514 -1.062 -1.019],108.432686,-28.347364,95,3.2863846,0.70595986,100.0,-104.90870240615114,-82.19662,0.40250868,9500,10.040954,-63.789726,3397.9712,1.0190517,,492206,-49.676247,0.004294941,1820.651141166687,20.360846,0.6410564,11.343845,99.0,-39.326828,63.55,100
-62.731964,[-0.733 -1.374 -0.531 -1.065 -1.016],217.00916,-30.890736,96,3.7759287,0.6798972,100.0,-105.14013835327879,-82.378716,0.40097392,9600,18.920845,-66.739296,1478.8243,0.8606104,,498050,-43.919838,0.0008717842,1840.6919860839844,24.105915,0.52426666,11.852649,99.0,-30.787199,58.44,100
-64.18007,[-0.727 -1.371 -0.543 -1.078 -1.018],12.975935,-34.865738,97,1.1212546,0.2961824,100.0,-105.38150823905387,-84.776764,0.40170583,9700,6.162712,-68.045296,2203.8088,0.71239537,,503638,-59.226105,0.03724154,1862.0247356891632,3.7935271,0.7710572,11.959411,99.0,-52.343636,55.88,100
-63.43131,[-0.695 -1.362 -0.538 -1.061 -1.017],256.83878,-17.466965,98,5.40684,1.0081819,100.0,-105.12299246011673,-86.164,0.39436948,9800,12.743697,-67.39356,2109.9485,0.8889695,,509301,-51.95826,0.0015908267,1880.938572883606,23.611956,0.614879,11.34058,99.0,-38.475708,56.63,100
-62.33085,[-0.692 -1.373 -0.515 -1.07  -1.025],33.342808,-30.724072,99,1.6271735,0.39721492,100.0,-104.14813705645858,-84.19662,0.39780557,9900,10.110958,-66.16411,2567.8608,0.90963846,,515044,-54.80797,0.002228114,1900.6193113327026,7.3950653,0.7250429,11.194378,99.0,-46.632534,57.43,100
-61.37789,[-0.721 -1.377 -0.533 -1.054 -1.021],27.523762,-24.976028,100,2.1040826,0.50034016,100.0,-104.67905464398474,-81.896774,0.39207032,10000,4.749022,-65.24346,1599.1302,0.637146,,521068,-48.6977,0.0029022624,1919.3207952976227,7.3356166,0.5859068,11.879088,99.0,-40.066345,60.24,100
-63.49893,[-0.733 -1.377 -0.528 -1.071 -1.027],155.3508,-34.825527,101,4.068061,0.79209447,100.0,-105.85804253479976,-80.5728,0.39296466,10100,17.462746,-67.408035,2217.256,0.89585274,,526870,-50.877655,0.0009228998,1942.218608379364,19.381166,0.6285358,10.667972,99.0,-39.61908,58.02,100
-63.634003,[-0.728 -1.372 -0.548 -1.068 -1.026],114.48166,-37.108307,102,3.062127,0.5948804,100.0,-104.91088814813152,-82.33478,0.3453032,10200,9.048233,-67.48872,4067.8481,1.0333654,,532495,-52.0317,0.00075880415,1963.7016079425812,20.463114,0.5950064,11.672625,99.0,-40.86611,56.25,100
-67.59832,[-0.705 -1.333 -0.544 -1.055 -1.074],7.282274,-43.10551,103,0.55912274,0.16258831,100.0,-105.16795489400623,-86.40933,0.3359134,10300,6.469157,-71.4756,2598.994,0.8609929,,537475,-65.81651,0.032097258,1982.8101105690002,2.2385364,0.88724905,10.317288,99.0,-60.199783,49.8,100
-66.111115,[-0.696 -1.364 -0.551 -1.064 -1.083],53.215538,-43.1793,104,2.1069434,0.455852,100.0,-106.02964129507575,-84.75736,0.33716422,10400,12.856377,-69.985985,1811.7559,0.64353496,,542795,-46.187668,0.013493416,2003.8655090332031,11.635331,0.52386016,10.254627,99.0,-36.885403,53.2,100
-64.501465,[-0.672 -1.346 -0.556 -1.055 -1.082],84.42507,-19.29422,105,3.027597,0.6562502,100.0,-104.6130865903069,-90.873085,0.33400697,10500,38.46396,-68.310005,3183.6658,1.3121517,,548207,-46.526974,0.001663823,2024.8142325878143,19.11643,0.5664799,12.261259,99.0,-35.844982,54.12,100
-65.08188,[-0.657 -1.323 -0.565 -1.045 -1.085],245.92705,-30.599121,106,3.8821037,0.62084675,100.0,-104.9708839959229,-88.23125,0.3116772,10600,13.757838,-68.93204,4928.123,1.1353232,,553605,-49.43637,0.00030796672,2043.0597898960114,37.818703,0.56504244,11.593931,99.0,-37.01953,53.98,100
-68.90705,[-0.635 -1.314 -0.569 -1.057 -1.107],133.90314,-29.980904,107,3.719581,0.58299327,100.0,-106.05286416071667,-88.97973,0.29845983,10700,22.899994,-72.76036,8188.863,1.3902627,,558484,-59.559185,0.0022517096,2062.2826039791107,31.276253,0.6932942,12.3884,99.0,-48.100193,48.79,100
-66.80217,[-0.627 -1.298 -0.567 -1.07  -1.12 ],42.369377,-26.947449,108,3.115635,0.69947046,100.0,-103.73927432060704,-88.407265,0.28807738,10800,6.2102494,-70.53983,1965.285,0.693006,,563497,-54.92051,0.00244171,2080.4125406742096,11.544613,0.61382633,14.04941,99.0,-44.888664,50.13,100
-69.64496,[-0.624 -1.297 -0.58  -1.051 -1.131],20.681309,-38.57293,109,1.3249681,0.33942837,100.0,-104.89199869882447,-90.424255,0.27990007,10900,5.909925,-73.36083,3559.983,0.8200204,,568106,-54.80239,0.0030611833,2099.348144054413,7.3890495,0.636147,12.365284,99.00001,-47.18653,46.09,100
-68.636734,[-0.617 -1.298 -0.571 -1.071 -1.139],237.44226,-22.999092,110,4.201939,0.6524467,100.0,-104.37364391313507,-90.838425,0.27062106,11000,5.718997,-72.388855,4412.081,0.9830262,,572823,-57.059196,0.0025103386,2117.2406425476074,28.162613,0.6417231,12.783668,99.00001,-45.687027,47.17,100
-67.947655,[-0.618 -1.312 -0.554 -1.07  -1.148],259.1534,-28.082575,111,4.230664,0.6278606,100.0,-104.86930600555674,-89.53417,0.26639262,11100,13.262208,-71.67239,2964.4128,0.94060344,,577744,-49.911896,0.0036607129,2135.6294844150543,21.08708,0.5921906,13.790879,99.0,-39.04359,49.21,100
-66.76295,[-0.61  -1.295 -0.567 -1.064 -1.153],295.03787,-30.59204,112,5.5435677,0.881662,100.0,-103.05933761632555,-90.97268,0.26016262,11200,15.013157,-70.52926,3154.7546,0.9485161,,582628,-55.069145,6.4441934e-05,2153.6257762908936,36.16186,0.6053961,13.046658,99.0,-41.415333,48.84,100
-69.60354,[-0.632 -1.317 -0.56  -1.072 -1.159],14.86484,-31.694302,113,0.84363437,0.21865313,100.0,-104.37959502104212,-89.54321,0.25060976,11300,8.824195,-73.37248,6885.147,1.1142443,,587212,-67.941376,0.034450978,2174.9959478378296,3.9629452,0.8653636,13.272604,99.0,-61.615932,45.84,100
-67.220924,[-0.641 -1.327 -0.55  -1.079 -1.168],169.11154,-30.35338,114,2.6109989,0.43860805,100.0,-104.35607737502312,-88.048874,0.25765905,11400,8.765705,-71.04854,6737.788,1.2570812,,592159,-60.70563,0.002344063,2193.535540342331,21.120617,0.7240115,12.1384325,99.0,-51.017723,49.47,100
-67.15241,[-0.649 -1.335 -0.545 -1.067 -1.161],84.02899,-38.30165,115,1.5456939,0.33827093,100.0,-104.78142793669328,-92.03518,0.25537345,11500,11.22282,-70.935875,2050.4062,0.6338864,,597189,-48.1083,0.009072815,2210.9183242321014,10.3009815,0.52462626,12.141879,99.0,-38.771145,50.3,100
-66.98963,[-0.638 -1.329 -0.541 -1.082 -1.164],82.39728,-31.040367,116,2.2265685,0.44986746,100.0,-104.85929536863328,-91.0645,0.25765163,11600,25.98953,-70.79186,3897.1926,1.1231713,,602235,-56.292824,0.0027802382,2228.850290775299,16.536236,0.6922427,11.359482,99.0,-46.066486,50.46,100
-66.95776,[-0.631 -1.307 -0.547 -1.077 -1.161],261.1856,-36.23152,117,4.5991497,0.8632176,100.0,-103.02857609388042,-89.85087,0.2669603,11700,23.908405,-70.6355,5795.4897,1.180632,,607133,-59.6708,0.0011640157,2245.9770119190216,23.27471,0.6813964,13.691998,99.0,-48.418377,48.98,100
-67.80812,[-0.63  -1.314 -0.526 -1.08  -1.152],179.45752,-40.876705,118,4.2293687,0.7722299,100.0,-104.11297721099683,-89.28016,0.25418788,11800,7.650418,-71.567444,2095.908,0.7765704,,611958,-51.552372,0.0022558924,2269.4259033203125,25.896412,0.56255454,12.188832,99.0,-38.955654,48.25,100
-66.93327,[-0.651 -1.311 -0.55  -1.089 -1.165],216.42735,-27.325054,119,5.208211,0.6961249,100.0,-104.44495058166251,-93.28591,0.26268816,11900,20.05715,-70.66157,3807.126,0.90794426,,616946,-48.792366,0.000110988825,2289.0934669971466,60.549927,0.53833866,11.44145,99.0,-36.87894,49.88,100
-67.05488,[-0.683 -1.31  -0.55  -1.068 -1.156],187.79422,-31.786007,120,3.609553,0.6629945,100.0,-103.91026223187154,-92.30829,0.25707084,12000,11.299526,-70.72617,5777.8706,1.1335998,,621853,-56.67462,0.0020592364,2308.0432884693146,23.913458,0.69267,11.873248,99.0,-46.37188,49.07,100
-69.11954,[-0.676 -1.298 -0.566 -1.067 -1.162],201.33203,-35.569656,121,3.540846,0.52976125,100.0,-104.17949598840517,-89.62309,0.25784388,12100,13.363848,-72.81018,4617.61,1.1233131,,626477,-57.468124,0.0014889585,2324.9670395851135,30.17613,0.6864911,12.727921,99.0,-45.851765,46.24,100
-65.89278,[-0.671 -1.279 -0.57  -1.072 -1.161],32.222664,-24.046413,122,1.8337932,0.46905383,100.0,-103.30067902966479,-92.667625,0.25782037,12200,10.871217,-69.58912,7222.1313,1.248174,,631585,-57.49841,0.024140295,2343.672042131424,7.7253504,0.7038928,14.588609,99.0,-49.605564,51.08,100
-68.326035,[-0.663 -1.265 -0.583 -1.06  -1.161],140.51717,8.252188,123,3.562308,0.56407636,100.0,-102.693168495695,-92.17973,0.25460732,12300,26.89052,-72.2949,4598.1665,1.115012,,636240,-55.304493,0.00042938333,2361.5828511714935,25.780289,0.633694,15.276153,99.0,-44.049244,46.55,100
-68.735245,[-0.666 -1.256 -0.587 -1.076 -1.164],66.470695,-29.21444,124,2.6834204,0.561509,100.0,-103.19320044689941,-93.7254,0.23978569,12400,11.8085,-72.477066,7238.921,1.3244367,,640878,-66.02893,0.00077245524,2382.099451303482,22.57517,0.7894278,14.848913,99.0,-55.762005,46.38,100
-65.89616,[-0.652 -1.263 -0.583 -1.104 -1.179],102.772995,-35.814796,125,3.6731145,0.80666304,100.0,-102.92947537971583,-90.18846,0.25277007,12500,11.2017975,-69.604645,3486.374,1.1756963,,645914,-57.69624,0.0032004407,2399.7979629039764,25.136696,0.69749385,13.039171,99.0,-46.824936,50.36,100
-69.26075,[-0.633 -1.274 -0.571 -1.132 -1.166],375.23438,-35.939625,126,6.0796366,0.818702,100.0,-104.3684715500556,-91.43563,0.25106815,12600,13.157297,-72.96771,11178.8955,1.4263127,,650598,-60.354004,0.00048280848,2418.1029143333435,38.78314,0.67398185,13.533426,99.0,-47.810497,46.84,100
-69.191315,[-0.634 -1.271 -0.589 -1.143 -1.168],60.167435,-30.303722,127,2.3528593,0.4317813,100.0,-104.25000894996258,-94.22139,0.24475162,12700,12.593435,-72.971466,4860.506,1.1494377,,655281,-60.538933,0.004606444,2435.2130427360535,13.559144,0.7286011,13.87576,99.0,-51.44547,46.83,100
-69.05519,[-0.626 -1.284 -0.59  -1.132 -1.174],11.708463,-29.048828,128,0.93395895,0.2070004,100.0,-103.92802393654001,-92.802864,0.24304147,12800,4.2828603,-72.80784,1581.5851,0.5857954,,659930,-67.38921,0.009793208,2452.439437150955,2.854838,0.8734527,14.3198185,99.0,-61.606655,46.49,100
-65.45523,[-0.655 -1.272 -0.587 -1.132 -1.176],13.339143,-15.140498,129,1.2426876,0.34215596,100.0,-101.49821878784115,-89.51967,0.22867319,12900,13.995579,-69.1645,4092.762,1.12901,,664850,-63.57147,0.021252947,2473.341591835022,4.558722,0.8640272,13.658095,99.0,-56.50687,49.2,100
-68.85046,[-0.651 -1.263 -0.6   -1.12  -1.19 ],186.5466,-26.94774,130,4.015814,0.5708336,100.0,-102.52790276186145,-92.35686,0.22998253,13000,16.827898,-72.50128,9000.361,1.2589355,,669371,-59.017292,0.0002493068,2492.2975652217865,33.78898,0.6709027,14.475568,99.0,-48.286636,45.21,100
-67.368515,[-0.657 -1.28  -0.597 -1.112 -1.189],138.60144,-32.39598,131,3.722512,0.57804424,100.0,-102.77029629308865,-93.63323,0.22298813,13100,16.772274,-71.14458,5901.597,1.1268867,,674154,-49.097797,0.0017315473,2512.569589614868,34.972992,0.6231402,14.094136,99.0,-38.80658,47.83,100
-65.98568,[-0.626 -1.261 -0.58  -1.121 -1.196],191.36469,-25.841896,132,3.8455117,0.5962822,100.0,-102.48664937124438,-91.5973,0.2057342,13200,11.870108,-69.75133,4421.298,1.0633131,,679133,-50.262047,0.00083162,2532.2177052497864,32.544666,0.58554655,14.318019,99.0,-39.980663,49.79,100
-67.22672,[-0.666 -1.286 -0.588 -1.128 -1.213],243.60214,-25.244038,133,4.007412,0.5982752,100.0,-102.73002470806213,-91.70144,0.2109019,13300,20.540127,-71.014114,5939.328,1.3009604,,683956,-56.894676,0.0007125549,2556.9519407749176,33.613766,0.6783875,14.211511,99.0,-45.96514,48.23,100
-68.325584,[-0.66  -1.269 -0.592 -1.134 -1.208],333.72095,-15.852428,134,5.130746,0.83464515,100.0,-102.1874743400186,-93.34781,0.21032476,13400,14.484195,-72.163536,4997.3193,1.0239117,,688601,-55.91887,0.0024833898,2575.576468229294,27.340782,0.6264807,16.596827,99.0,-43.566883,46.45,100
-66.51772,[-0.663 -1.276 -0.572 -1.133 -1.209],64.59701,-29.864666,135,3.0732236,0.69974095,100.0,-102.51918448921911,-89.69194,0.19835168,13500,11.712924,-70.14954,4757.4663,1.1754578,,693445,-58.65957,0.0031187343,2590.786990880966,16.86203,0.6954286,13.311053,99.0,-48.662636,48.44,100
-69.68198,[-0.677 -1.279 -0.589 -1.116 -1.221],110.32543,-41.64701,136,2.9900453,0.4597655,100.0,-104.66823602517232,-92.18796,0.19405238,13600,12.276804,-73.359604,11148.513,1.523117,,698061,-62.09032,0.0013342401,2609.40203332901,28.224976,0.7315784,12.8531685,99.0,-51.973858,46.16,100
-68.23757,[-0.693 -1.299 -0.593 -1.111 -1.225],363.28717,-35.79765,137,4.278115,0.49451083,100.0,-103.26882339570615,-92.19631,0.19502746,13700,7.691366,-71.941475,2499.5972,0.7787902,,702747,-51.439617,0.0066369716,2627.3014681339264,14.044945,0.6082805,13.944172,99.0,-41.644554,46.86,100
-65.791534,[-0.683 -1.3   -0.61  -1.113 -1.224],416.5201,-26.270437,138,6.2467566,0.72714984,100.0,-102.9229613043224,-91.160934,0.19445795,13800,30.140749,-69.44715,4165.8774,1.0096439,,707775,-49.32975,0.0012280641,2647.735148668289,52.637047,0.5696675,13.559808,99.0,-37.71542,50.28,100
-69.54056,[-0.658 -1.289 -0.615 -1.119 -1.224],1.3666203,-37.567284,139,0.30373496,0.09668066,100.0,-104.36180089911387,-93.40862,0.20418617,13900,2.0881734,-73.27487,608.388,0.3184451,,712386,-71.246506,0.32987258,2664.2639651298523,1.1292222,0.9678316,13.300379,99.0,-67.39706,46.11,100
-73.12327,[-0.673 -1.283 -0.616 -1.114 -1.215],209.95381,-41.459206,140,4.013335,0.65724945,100.0,-105.79775381821273,-94.05408,0.20177057,14000,7.07736,-76.91788,3026.8105,0.8702443,,716633,-58.10458,0.0003963708,2679.419200181961,20.24368,0.6092488,13.695678,99.00001,-44.404163,42.47,100
-67.971924,[-0.667 -1.272 -0.632 -1.11  -1.217],437.02042,-22.885181,141,6.11897,0.6234213,100.0,-103.36230074791442,-91.94441,0.19700956,14100,21.96764,-71.70415,3388.8635,0.84900945,,721382,-48.78026,0.00046729692,2697.3460388183594,56.73001,0.5100427,14.266908,99.0,-36.558914,47.49,100
-68.97799,[-0.71  -1.269 -0.642 -1.087 -1.222],3101.193,-37.010075,142,45.841198,4.9208164,100.0,-103.44215522569532,-91.798485,0.20471115,14200,515.8609,-72.696625,91610.55,6.883858,,725971,-36.25154,0.00044782535,2714.1023848056793,219.62167,0.78108877,13.822535,99.0,-3.7242446,45.89,100
-70.37233,[-0.725 -1.22  -0.65  -1.066 -1.214],56.26758,-32.860413,143,1.3174045,0.28902173,100.0,-104.39677077663762,-92.077,0.2077757,14300,8.530713,-74.09891,6054.8564,1.0589213,,730492,-58.640087,0.0053832754,2735.4778962135315,8.371969,0.7143703,14.229675,99.0,-51.095654,45.21,100
-67.98374,[-0.716 -1.227 -0.666 -1.078 -1.211],22.54314,-33.316307,144,1.5126356,0.3618829,100.0,-102.45582128091863,-92.54126,0.21168104,14400,9.105064,-71.68323,4739.7114,0.97851753,,735161,-64.055954,0.009864192,2752.3017480373383,6.203105,0.77921516,14.578557,99.0,-56.47848,46.69,100
-70.04317,[-0.695 -1.219 -0.656 -1.058 -1.207],366.15338,-33.45451,145,5.3921146,0.7540873,100.0,-103.01219595205578,-94.59361,0.21180099,14500,12.005168,-73.75464,4044.8806,0.99423355,,739551,-57.87461,0.0003612992,2769.8487243652344,44.164146,0.6372825,14.704469,99.0,-44.03624,43.9,100
-69.23819,[-0.693 -1.204 -0.67  -1.062 -1.207],99.01049,-30.199476,146,2.2693233,0.41446844,100.0,-102.61576310743692,-94.92521,0.21691912,14600,12.533,-72.833336,10763.967,1.2711987,,744030,-57.188385,0.0017574169,2787.829822540283,18.25086,0.65700704,14.836587,99.00001,-48.419544,44.79,100
-69.684105,[-0.678 -1.194 -0.678 -1.066 -1.202],18.482386,-17.685295,147,1.4534922,0.36750165,100.0,-102.4657369171055,-93.977325,0.22420953,14700,5.6639886,-73.491356,2504.5115,0.6553726,,748461,-60.63955,0.01630301,2805.442631006241,4.8872185,0.678311,16.450033,99.0,-52.321663,44.31,100
-69.361694,[-0.696 -1.194 -0.702 -1.059 -1.195],82.86454,-26.975395,148,2.4262826,0.47411367,100.0,-103.05798419679736,-94.317764,0.22656183,14800,11.652332,-73.09086,6321.9595,1.172922,,752980,-56.74905,0.0073353895,2826.0216825008392,16.88155,0.6391414,15.323838,99.0,-47.002125,45.19,100
-69.0401,[-0.697 -1.179 -0.715 -1.06  -1.192],630.9241,-11.408633,149,8.175626,0.8532464,100.0,-102.55833861402274,-94.77596,0.2245207,14900,33.975487,-72.918526,2425.8164,0.96177375,,757533,-44.200356,0.00018722088,2846.971275806427,67.169334,0.486185,16.07587,99.0,-30.419468,45.53,100
-69.60098,[-0.692 -1.171 -0.721 -1.078 -1.194],84.63544,-20.127403,150,2.1391768,0.39574984,100.0,-101.33522612162538,-94.09712,0.21000563,15000,8.10704,-73.27544,4220.0205,1.0483311,,761834,-64.70943,0.0028267272,2865.4558186531067,10.796844,0.7726523,17.13733,99.0,-56.307243,43.01,100
-65.94621,[-0.69  -1.187 -0.732 -1.067 -1.209],33.609432,-30.461208,151,2.7603738,0.6778674,100.0,-101.0932570459017,-91.36215,0.21187861,15100,11.336786,-69.596504,5143.855,1.0227196,,766691,-53.846638,0.00471975,2882.5917711257935,8.674212,0.61776,15.151849,99.0,-44.120594,48.57,100
-71.143776,[-0.704 -1.176 -0.753 -1.053 -1.207],143.37733,-31.039719,152,3.50897,0.58212954,100.0,-103.39902966992724,-93.94831,0.21385549,15200,11.390034,-74.88528,6578.979,1.0879086,,770995,-61.47325,0.0005297049,2900.8947887420654,14.318615,0.70123076,15.487329,99.0,-50.54937,43.04,100
-70.84599,[-0.72  -1.192 -0.777 -1.076 -1.205],43.436695,-12.288897,153,3.199183,0.7315864,100.0,-103.1134313085033,-93.35187,0.18854891,15300,6.7450624,-74.62125,1527.3546,0.59610224,,775278,-54.232544,0.0025034845,2920.4731616973877,14.969273,0.56489706,15.65569,99.0,-42.35098,42.83,100
-71.65443,[-0.702 -1.206 -0.763 -1.103 -1.23 ],207.69626,-26.896774,154,3.3183794,0.4771456,100.0,-104.38611515769827,-94.24973,0.1895348,15400,16.207,-75.38062,5092.8916,1.0312605,,779617,-62.099777,0.002298342,2938.2850244045258,24.544733,0.73232037,14.743002,99.0,-52.700115,43.39,100
-72.474846,[-0.677 -1.199 -0.747 -1.121 -1.229],321.17404,5.4100714,155,5.789117,0.6796237,100.0,-103.71145255269383,-95.53799,0.18432346,15500,16.502453,-76.478226,6468.9097,1.2514706,,783839,-55.05784,0.00023610263,2954.4661614894867,53.693825,0.57100993,17.689732,99.0,-43.036976,42.22,100
-71.42166,[-0.695 -1.203 -0.737 -1.106 -1.235],282.67627,-23.274271,156,4.549898,0.6121058,100.0,-103.46501233017072,-96.2084,0.18354264,15600,9.938418,-75.15759,3252.503,0.7803935,,788119,-48.042217,0.0013457207,2974.089572429657,35.598934,0.4880806,16.017784,99.0,-36.02748,42.8,100
-72.11006,[-0.691 -1.196 -0.749 -1.118 -1.235],331.6028,-37.268234,157,4.9910665,0.5720853,100.0,-103.88988335670494,-92.65246,0.18639822,15700,33.27188,-75.760345,11090.6455,1.4880569,,792314,-56.64064,0.002350836,2992.920548439026,39.666363,0.6272133,14.693319,99.0,-45.483,41.95,100
-70.21319,[-0.695 -1.205 -0.743 -1.104 -1.233],38.080963,-35.19502,158,2.3690789,0.5274133,100.0,-102.72792059527563,-95.353195,0.18743111,15800,8.910381,-73.91441,2591.0793,0.72856534,,796692,-60.07782,0.0018736477,3011.5980081558228,8.589275,0.67128587,16.383224,99.0,-50.708237,43.78,100
-70.356285,[-0.717 -1.207 -0.769 -1.092 -1.232],181.45667,-26.69804,159,3.1956866,0.4167793,100.0,-103.40055481279802,-94.47888,0.17846349,15900,8.141359,-74.047295,6773.2817,1.2762232,,801122,-60.640236,0.00015865275,3030.460548400879,30.17459,0.7279222,15.761206,99.0,-51.599033,44.3,100
-73.568855,[-0.697 -1.194 -0.767 -1.102 -1.24 ],628.7149,-43.463997,160,8.070997,0.6971792,100.0,-104.43546007830578,-95.43284,0.17987867,16000,27.903364,-77.25871,5867.078,1.0862896,,805123,-59.726906,0.00048927014,3048.4485714435577,67.461754,0.63865596,13.748689,99.0,-45.746452,40.01,100
-67.61831,[-0.714 -1.201 -0.77  -1.083 -1.239],96.47344,-25.267029,161,2.0890253,0.38764423,100.0,-101.91176193724311,-95.554726,0.16770971,16100,27.500954,-71.29013,5882.312,1.0857012,,809813,-57.90913,0.00021163942,3064.1574053764343,18.37577,0.71420085,16.340712,99.0,-49.88499,46.9,100
-68.70708,[-0.738 -1.201 -0.779 -1.063 -1.251],54.81336,-22.483688,162,2.7541835,0.528317,100.0,-102.31620925102469,-94.14624,0.15757711,16200,7.102587,-72.51973,1557.5969,0.63990396,,814406,-61.413403,0.0021166052,3083.9809403419495,7.370256,0.7257086,16.829046,99.0,-51.033604,45.93,100
-68.53805,[-0.769 -1.228 -0.793 -1.083 -1.261],24.960617,-25.778698,163,0.86595875,0.20716697,100.0,-102.29993215173099,-94.30148,0.15380758,16300,16.916243,-72.31576,10855.928,1.3509458,,818994,-61.21304,0.01340528,3108.569888114929,7.8794484,0.78541267,15.656328,99.0,-55.09219,45.88,100
-71.9923,[-0.786 -1.236 -0.794 -1.075 -1.265],97.00498,-37.49407,164,2.651868,0.4239374,100.0,-104.10345872879843,-94.66821,0.14582911,16400,9.423903,-75.74309,3473.4202,1.065083,,823257,-52.34747,0.0014436787,3125.2008378505707,14.6560135,0.5561121,15.719631,99.0,-41.45552,42.63,100
-72.61489,[-0.777 -1.248 -0.789 -1.065 -1.273],89.59494,-44.39006,165,1.9984361,0.36163902,100.0,-105.13746868694334,-92.80903,0.14781028,16500,9.837518,-76.34917,2558.1536,0.7584036,,827508,-59.757416,0.010656284,3146.280586242676,8.761287,0.6928425,14.134385,99.0,-51.726597,42.51,100
