ReturnMeanIW,EpLenMean,ReturnStepMax,MeanIW,InitialReturnMean,EntropyCoefficient,Iteration,TimeElapsed,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpRewMean,MeanD2w0t,Weights,MaxD2w0t,MinD2w0t,InitialReturnMin,MeanEntropy,EpisodesSoFar,Bound,InitialBound,InitialReturnMax,EmpiricalD2,MaxIW,StdIW,StdD2w0t,InitialReturnStd,J_sample_variance,MinIW
549.29675,19.75,100.0,1.1703719,-3.8146973e-06,100.0,158,1296.9005167484283,88.57918,360008,100,-112.78061605881202,0.079734065,[ 1.159 -0.602  1.037  0.461 -1.345],8.554712,,-2.8285904,0.07428649,15800,520.1629,458.29617,4.7026978,2.2068958,12.141756,1.1132749,0.45933092,1.6606269,256860.61,0.0050769877
613.6325,19.46,100.0,1.3022537,4.7302246e-06,100.0,159,1303.6645045280457,88.43536,361954,100,-112.52397386775431,0.09348416,[ 1.129 -0.596  1.058  0.466 -1.345],38.690964,,-3.2281113,0.060231972,15900,570.57806,465.72534,5.9284134,10.931932,17.125397,2.459601,0.74481946,1.9179351,1046142.06,0.0017353503
1019.80457,18.7,100.0,2.174027,4.8065185e-06,100.0,160,1311.3472673892975,87.99461,363824,100,-112.25037495227335,0.39725718,[ 1.166 -0.578  1.049  0.474 -1.359],2461.3164,,-2.3238983,0.00813293,16000,952.51666,485.7832,5.367096,76.072174,142.71019,13.975627,14.24866,1.4601156,37612268.0,4.2639935e-05
522.0186,19.2,100.0,1.0908855,-6.8664554e-07,100.0,161,1319.199878692627,88.30664,365744,100,-111.99482382187892,0.052904416,[ 1.283 -0.604  1.058  0.453 -1.411],4.8409204,,-2.965042,0.0012054443,16100,493.69186,464.16394,4.4743576,1.9616205,7.382779,1.0605649,0.28095004,1.8775553,194239.9,0.019090721
618.01526,19.99,100.0,1.3437647,8.544922e-06,100.0,162,1325.9813647270203,88.74046,367743,100,-112.53912823223487,0.14481013,[ 1.271 -0.606  1.057  0.437 -1.418],81.68452,,-3.1745377,-0.012769266,16200,557.2421,443.46143,5.747452,11.624584,24.184706,2.487927,1.4537901,1.9700719,1108175.8,0.010826646
1412.3389,18.98,100.0,3.0934446,-2.4414062e-06,100.0,163,1333.0824308395386,88.19821,369641,100,-111.99901303447263,0.80862623,[ 1.277 -0.607  1.081  0.469 -1.432],1650.0332,,-2.8454971,-0.037140943,16300,1264.2676,468.14963,5.749008,222.06827,235.24568,23.231846,16.2532,1.8276095,102033630.0,0.00035425276
1091.172,18.74,100.0,2.2853413,1.6021728e-06,100.0,164,1340.9487442970276,88.071365,371515,100,-111.77129380222908,0.60115093,[ 1.327 -0.598  1.098  0.481 -1.456],1519.169,,-3.0502777,-0.014628063,16400,920.10297,472.23053,5.161461,48.390728,104.84909,9.414251,16.478958,1.9413375,19200160.0,0.0009285145
863.41864,18.66,100.0,1.8537183,5.1879883e-06,100.0,165,1349.5357069969177,88.02154,373381,100,-111.37430206407362,0.4141531,[ 1.314 -0.595  1.135  0.511 -1.434],1273.0093,,-3.2526093,-0.0073204255,16500,713.7887,475.1934,4.779747,101.84763,89.76111,9.410141,10.118031,1.8164651,15231410.0,0.00015136847
701.891,19.09,100.0,1.5038213,-6.027222e-06,100.0,166,1356.756840467453,88.28317,375290,100,-111.81485493924934,0.18975407,[ 1.289 -0.612  1.127  0.488 -1.426],59.459858,,-3.0419083,-0.0033862533,16600,636.56866,465.5865,6.191826,18.397255,43.82539,4.256233,1.5164678,1.9643297,3177154.2,0.0019949488
1300.7682,19.3,100.0,2.9243076,-1.2969971e-06,100.0,167,1363.6449778079987,88.36226,377220,100,-112.30425952882516,0.99773407,[ 1.29  -0.628  1.109  0.485 -1.422],2352.0115,,-2.9407349,-0.021942034,16700,1169.3031,461.89163,5.332382,248.55687,126.65821,15.072044,20.68704,1.8158824,41033996.0,0.00013959032
625.1857,19.15,100.0,1.3026417,-6.1035157e-06,100.0,168,1372.1755588054657,88.28166,379135,100,-112.20302214222258,0.110114284,[ 1.246 -0.658  1.13   0.502 -1.441],22.454697,,-2.8955307,-0.030101452,16800,583.55035,463.75873,4.1501846,4.216054,27.143839,2.360215,0.69540936,1.5768186,1084157.9,0.010223309
624.8221,19.09,100.0,1.3027971,-2.3651123e-06,100.0,169,1379.2716212272644,88.22925,381044,100,-112.35190458685885,0.21171406,[ 1.233 -0.675  1.16   0.53  -1.449],150.9983,,-2.777626,-0.022918275,16900,562.68445,465.11407,6.364876,11.045669,29.760826,2.859966,2.2031684,1.6750963,1632710.8,0.011629461
545.1584,20.16,100.0,1.2306533,6.942749e-06,100.0,170,1386.878033876419,88.693275,383060,100,-113.26452627217786,0.13342994,[ 1.215 -0.684  1.166  0.56  -1.442],46.71408,,-2.6846466,-0.02327133,17000,492.6327,439.4131,3.5163727,11.099673,37.23494,3.9382288,0.9965053,1.618055,2221502.0,0.0081859855
506.28644,19.24,100.0,1.0457587,3.8146973e-06,100.0,171,1394.4595499038696,88.275406,384984,100,-112.4589645746613,0.046225112,[ 1.238 -0.686  1.192  0.57  -1.442],1.9954495,,-2.8717346,-0.03422454,17100,478.71286,462.32767,6.356613,1.4944503,4.277124,0.702592,0.23380235,1.6831639,96168.01,0.15205632
674.88947,20.16,100.0,1.4733341,9.384155e-06,100.0,172,1401.204763174057,88.738655,387000,100,-113.15350723545816,0.21016987,[ 1.223 -0.695  1.204  0.576 -1.453],74.54236,,-3.098198,-0.03674215,17200,589.63367,437.3584,5.2001038,5.4841986,25.012224,2.776828,1.9190655,1.7480919,1479541.0,0.0021996778
525.7941,19.87,100.0,1.1231978,4.196167e-06,100.0,173,1408.4071114063263,88.649994,388987,100,-112.68921823478,0.07824042,[ 1.212 -0.707  1.239  0.584 -1.456],6.516361,,-3.0394135,-0.040832743,17300,489.30905,444.3247,5.0152283,3.0982676,9.136873,1.218871,0.41523322,1.713964,276171.84,0.02687261
508.3845,19.63,100.0,1.0806136,2.1362305e-06,100.0,174,1415.3393242359161,88.56586,390950,100,-112.22613810388397,0.04693041,[ 1.21  -0.705  1.26   0.59  -1.46 ],2.9827538,,-3.494255,-0.03771641,17400,479.90634,448.39905,4.6955414,1.9824818,5.9101744,0.8955103,0.23925337,1.8691272,136691.52,0.1171922
1516.739,18.81,100.0,3.2400274,9.307862e-06,100.0,175,1421.8373169898987,88.12071,392831,100,-111.7246813589284,2.5259135,[ 1.222 -0.694  1.256  0.595 -1.457],1375.616,,-3.1691284,-0.039809205,17500,1189.1567,470.0843,5.712433,87.97696,331.3493,23.459106,37.923428,1.8203152,114090620.0,0.0009413932
547.8723,19.57,100.0,1.1712158,-8.850097e-06,100.0,176,1429.5490543842316,88.52103,394788,100,-112.32181472539965,0.101872586,[ 1.228 -0.704  1.288  0.578 -1.459],15.128277,,-2.9783325,-0.02885005,17600,505.27258,450.07788,4.4100037,6.492796,31.67532,2.3594513,0.63764435,1.6642604,968113.44,0.005602768
864.6329,19.24,100.0,1.8649995,8.544922e-06,100.0,177,1436.6811640262604,88.32695,396712,100,-112.29478362933857,0.51777935,[ 1.223 -0.726  1.299  0.591 -1.448],256.4561,,-2.8813324,-0.031370826,17700,749.7931,461.58142,4.0773544,24.476633,36.942726,4.9477725,5.7634478,1.5179008,4829798.0,0.005847496
1293.457,19.18,100.0,2.8290894,-5.722046e-06,100.0,178,1444.145209312439,88.32303,398630,100,-111.98220763098664,2.3535602,[ 1.207 -0.755  1.341  0.589 -1.45 ],1262.0864,,-2.845909,-0.07464442,17800,1080.7828,461.23822,5.48864,126.70016,188.79372,18.400002,31.2439,1.6604187,65139640.0,4.094351e-05
2962.2283,19.83,100.0,7.650929,1.6021728e-06,100.0,179,1452.3858888149261,88.67134,400613,100,-112.32367293234562,3.7587862,[ 1.229 -0.745  1.319  0.539 -1.494],16023.693,,-3.5474243,-0.07976695,17900,2338.2983,439.35983,5.2450027,1095.1543,897.9006,69.051506,109.43165,2.0401468,644914000.0,2.9341205e-05
702.5622,18.45,100.0,1.4352736,6.1035157e-06,100.0,180,1460.8448729515076,87.89726,402458,100,-111.64781252220271,0.14308546,[ 1.222 -0.768  1.298  0.521 -1.499],55.63273,,-2.8753433,-0.088624805,18000,633.9307,476.97266,5.988411,10.289469,20.433983,3.0268726,1.2136182,1.7522814,1774058.0,0.002279067
635.4935,19.0,100.0,1.3447185,4.8065185e-06,100.0,181,1468.527386188507,88.217224,404358,100,-111.9364077348888,0.10700172,[ 1.217 -0.769  1.269  0.508 -1.508],95.867294,,-3.1025162,-0.08709582,18100,556.4395,460.38947,5.093193,12.662583,114.97742,5.00306,1.1774576,1.6222154,4147665.8,0.005964039
805.23785,19.35,100.0,1.7775916,-5.9509275e-06,100.0,182,1475.333372592926,88.38768,406293,100,-112.34926249694749,0.16251655,[ 1.207 -0.74   1.264  0.525 -1.506],133.45935,,-2.5681992,-0.094340384,18200,724.9393,452.53714,5.3142166,18.913448,38.23606,4.8182874,1.7449459,1.7860506,3784640.8,0.002523128
562.53754,19.82,100.0,1.2162971,4.8828124e-06,100.0,183,1483.0399477481842,88.66095,408275,100,-112.36998137600708,0.0800214,[ 1.183 -0.764  1.286  0.518 -1.513],8.307626,,-3.3397903,-0.0946243,18300,517.9957,438.09982,5.6812134,5.302848,21.27069,1.9573652,0.46905738,1.7914863,637924.2,0.008728478
1331.2472,19.19,100.0,2.8525712,6.790161e-06,100.0,184,1490.512187719345,88.33251,410194,100,-111.90723524296598,1.1626306,[ 1.185 -0.742  1.279  0.513 -1.514],576.1912,,-3.3841782,-0.09082022,18400,1169.548,454.5548,5.377449,62.54126,322.75964,19.155321,14.65942,1.8762705,68159390.0,0.002399344
1901.3511,19.37,100.0,4.213486,-8.392334e-07,100.0,185,1498.8475606441498,88.43388,412131,100,-112.0178920623756,15.840805,[ 1.166 -0.706  1.253  0.482 -1.51 ],8659.514,,-3.3857956,-0.119551934,18500,1350.5713,450.44275,4.870735,724.3686,385.07196,28.645235,236.00418,1.8527812,164573650.0,6.5547547e-06
1487.7828,19.78,100.0,3.40097,3.2806397e-06,100.0,186,1506.7890694141388,88.60782,414109,100,-112.66867789320287,3.8227344,[ 1.183 -0.715  1.232  0.504 -1.538],1185.6538,,-2.9542007,-0.123051696,18600,1137.2341,437.44977,6.3090897,147.28845,258.98184,24.170395,47.15868,2.1070318,102709270.0,1.2714275e-05
776.7891,19.14,100.0,1.6423128,-6.713867e-06,100.0,187,1513.5754005908966,88.28697,416023,100,-112.09372993074868,0.45205086,[ 1.165 -0.706  1.209  0.528 -1.542],176.64252,,-3.131691,-0.118143216,18700,676.2498,453.4795,4.2869873,38.751102,71.3911,4.660293,4.5557685,1.474841,4199095.5,0.00068370835
754.319,19.2,100.0,1.6323369,3.7384034e-06,100.0,188,1520.2802081108093,88.310234,417943,100,-111.96655159997958,0.19978829,[ 1.173 -0.691  1.215  0.513 -1.537],105.741196,,-3.0419693,-0.10538957,18800,666.9777,452.15518,3.932167,34.492577,47.99755,5.3242445,2.0683088,1.4180465,5033545.5,0.0025165589
958.43286,18.5,100.0,2.0919328,2.4414062e-06,100.0,189,1527.977398633957,87.93051,419793,100,-111.64274633105548,0.5899914,[ 1.207 -0.668  1.196  0.51  -1.524],368.57495,,-2.820053,-0.099328116,18900,822.3997,472.79105,5.5043945,112.22659,87.109665,9.451791,7.4674907,1.7904679,14530529.0,0.00014058925
579.9153,18.75,100.0,1.17409,-4.043579e-06,100.0,190,1534.9786517620087,88.07381,421668,100,-111.80804736185472,0.09119828,[ 1.208 -0.632  1.187  0.504 -1.518],9.989242,,-2.8031616,-0.10548773,19000,531.5366,466.5961,5.4220886,3.1961658,15.023061,1.6633545,0.5690293,1.7658243,594199.75,0.04314497
1005.1022,18.04,100.0,2.079405,9.231568e-06,100.0,191,1542.0676381587982,87.697556,423472,100,-110.96802492677766,0.48409292,[ 1.192 -0.617  1.174  0.481 -1.524],323.84866,,-3.1605453,-0.08639357,19100,865.86444,484.80756,5.200363,100.18876,105.29636,10.451562,6.1237526,1.7721643,20294584.0,0.0025652307
664.14435,18.91,100.0,1.4429306,3.2806397e-06,100.0,192,1548.9392602443695,88.18321,425363,100,-111.7276807764675,0.27424446,[ 1.203 -0.594  1.182  0.485 -1.505],268.04684,,-2.8650665,-0.10105567,19200,568.17786,462.92816,6.3532486,38.03891,57.33819,6.262558,3.076173,1.9034998,6715080.5,0.0007220573
564.37915,18.83,100.0,1.152373,6.6375733e-06,100.0,193,1556.4520151615143,88.1248,427246,100,-111.8049603340647,0.096251875,[ 1.188 -0.6    1.155  0.474 -1.52 ],19.919672,,-3.018219,-0.09910217,19300,507.51636,463.47437,5.4111176,3.4032288,14.800393,1.7868764,0.60008204,1.8322048,640828.1,0.019173833
1142.4501,18.53,100.0,2.5435061,1.9073486e-06,100.0,194,1562.7956275939941,87.96704,429099,100,-111.42658673352787,0.31788507,[ 1.179 -0.599  1.178  0.478 -1.518],1371.5342,,-2.8762589,-0.12066165,19400,966.6982,471.7675,4.6921844,50.307205,166.35187,15.770005,8.845452,1.6621569,40965276.0,0.0014857522
1117.1399,18.33,100.0,2.2372496,5.645752e-06,100.0,195,1570.6013658046722,87.88623,430932,100,-111.02265690063014,2.5472202,[ 1.161 -0.608  1.175  0.447 -1.54 ],8667.23,,-2.8520126,-0.108116105,19500,885.8986,474.1124,5.646942,153.6625,166.37788,12.871104,75.44254,1.8360432,40493830.0,0.0005071855
1260.8759,18.15,100.0,2.5780416,-6.8664554e-07,100.0,196,1578.1680781841278,87.79384,432747,100,-110.7708708185205,1.8749672,[ 1.141 -0.626  1.221  0.482 -1.527],1051.3953,,-3.5025787,-0.110223815,19600,988.3371,480.03348,6.4503403,67.829704,97.66646,11.252971,27.560831,1.9851592,28023586.0,0.0005743122
784.2548,17.9,100.0,1.5302582,3.7384034e-06,100.0,197,1584.9516384601593,87.632324,434537,100,-110.6906490403394,0.2706869,[ 1.136 -0.628  1.247  0.468 -1.529],121.50233,,-3.3439026,-0.10105448,19700,686.915,487.72244,5.5207825,8.401624,33.35841,3.3903518,3.3121028,1.9874878,2834539.2,0.0076598143
595.1134,18.04,100.0,1.1588627,-5.41687e-06,100.0,198,1592.1015188694,87.71063,436341,100,-110.85012437507567,0.050348468,[ 1.092 -0.635  1.282  0.486 -1.52 ],2.7143962,,-3.2350006,-0.10553097,19800,557.358,484.45853,6.0011444,1.4596103,4.745325,0.66807413,0.26888612,1.8948082,111244.99,0.071494244
2324.3594,19.33,100.0,5.4359326,-2.8991699e-06,100.0,199,1599.488523721695,88.46504,438274,100,-111.48539271446802,7.9949136,[ 1.106 -0.648  1.302  0.488 -1.524],10532.574,,-3.7537842,-0.11462411,19900,1867.7094,447.58798,5.012146,535.5816,295.41376,34.970367,122.97527,1.9738733,210759330.0,0.00022896513
704.76575,18.32,100.0,1.417951,4.7302246e-06,,200,1607.258321762085,87.90242,440106,100,-110.7634424229011,0.28469637,[ 1.104 -0.65   1.306  0.449 -1.534],88.54256,,-3.1471634,-0.120240234,20000,630.4244,485.84543,6.5676804,13.92765,60.643295,4.594494,2.776932,2.1055691,4647185.0,0.005155409
1211.3953,17.66,100.0,2.460706,-4.5776366e-07,,201,1614.3366377353668,87.48665,441872,100,-110.45245145931482,1.9205716,[ 1.082 -0.653  1.322  0.484 -1.539],2149.7363,,-3.361992,-0.12013677,20100,995.7843,506.55084,4.8087845,253.7922,249.43977,15.35082,29.882233,1.8823692,47757344.0,0.0001696435
654.5394,19.06,100.0,1.3952786,5.41687e-06,,202,1622.0411343574524,88.33482,443778,100,-111.04863044222859,0.12588924,[ 1.054 -0.601  1.292  0.466 -1.539],76.705505,,-3.6236038,-0.13218796,20200,591.9546,463.8795,5.4934845,19.12352,26.820576,3.108223,1.3733163,2.2572498,1711169.1,0.002399312
1153.1978,18.27,100.0,2.4414191,-3.0517577e-07,,203,1629.509075164795,87.87971,445605,100,-110.7162309003681,1.6400939,[ 1.064 -0.583  1.298  0.481 -1.551],2906.2986,,-3.174324,-0.13767737,20300,969.50183,486.9602,5.8018646,279.9129,126.04866,13.37906,31.01518,1.8816872,35360784.0,0.0006791722
966.83594,17.98,100.0,1.9383143,-8.7738035e-06,,204,1636.8606238365173,87.713974,447403,100,-110.45143894868565,1.6548828,[ 1.057 -0.607  1.293  0.49  -1.557],743.40027,,-3.2542496,-0.13227737,20400,790.41736,495.22214,5.3403244,82.582146,90.30651,8.110032,22.490406,1.949493,14967271.0,0.00023044797
655.39496,18.27,100.0,1.3026814,4.043579e-06,,205,1644.9409999847412,87.89392,449230,100,-110.58904632770991,0.09425881,[ 1.04  -0.589  1.289  0.464 -1.551],17.93242,,-3.5004272,-0.13610496,20500,615.9373,486.3946,5.869072,2.9539783,14.895567,1.6024642,0.62858087,2.2602475,623448.4,0.013572782
971.94116,17.95,100.0,2.0648737,-1.5258789e-07,,206,1651.7542402744293,87.64876,451025,100,-110.85232709527806,0.39533886,[ 1.029 -0.598  1.315  0.484 -1.555],1047.474,,-3.1374664,-0.13995445,20600,805.0377,498.06046,5.678444,32.713326,137.56297,13.283089,8.370567,1.7376461,32259670.0,0.00699541
1339.5226,18.02,100.0,2.9026542,6.8664554e-07,,207,1658.7940278053284,87.73132,452827,100,-110.33174603674377,2.0719516,[ 1.005 -0.608  1.334  0.465 -1.559],3101.5984,,-3.2818375,-0.14283974,20700,1123.1545,493.6066,6.143791,370.36185,144.0682,15.179124,38.733463,2.0740106,41743716.0,0.00017288436
6792.989,18.6,100.0,16.102795,4.5776366e-07,,208,1666.1515901088715,88.067795,454687,100,-110.96948447839468,34.616013,[ 0.992 -0.631  1.33   0.476 -1.562],41428.938,,-3.458908,-0.16459635,20800,5582.3613,477.97433,5.281601,12805.923,1639.5527,159.68893,761.05176,1.9101069,4303442400.0,4.1072994e-07
938.7264,17.3,100.0,1.83781,7.6293946e-07,,209,1674.2434043884277,87.21173,456417,100,-109.96429710377275,0.23810485,[ 1.019 -0.599  1.335  0.479 -1.584],238.97966,,-3.3001251,-0.17552307,20900,836.16156,516.8066,5.258438,11.890338,37.8366,5.0103173,3.3693585,1.87831,5771010.0,0.008785325
1557.6127,17.56,100.0,3.185193,2.2125244e-06,,210,1681.6651363372803,87.4047,458173,100,-110.54564692730591,1.7879975,[ 1.006 -0.616  1.363  0.469 -1.594],4027.7932,,-3.1399078,-0.25121123,21000,1296.2764,510.17465,5.8029556,595.2607,276.8062,27.158587,37.72921,2.024538,160674860.0,1.905216e-05
2129.8071,18.33,100.0,3.9558675,-5.264282e-06,,211,1689.650650024414,87.90726,460006,100,-110.70015826878021,4.858251,[ 1.063 -0.606  1.371  0.478 -1.67 ],5326.741,,-3.6083374,-0.25072303,21100,1737.4292,485.2435,5.7726746,367.80048,2185.0364,32.227028,79.229866,2.0381894,258299970.0,0.00020081789
549.339,18.35,100.0,1.0930247,-8.621216e-06,,212,1696.8294718265533,87.85156,461841,100,-111.00180372404846,0.049210615,[ 1.073 -0.607  1.368  0.51  -1.67 ],3.9825237,,-3.2929077,-0.24771097,21200,521.94836,485.46017,7.1372223,2.6737213,7.4760456,1.1672211,0.27063036,2.1022708,269723.84,0.078840606
1090.5898,17.88,100.0,2.238644,-4.8065185e-06,,213,1703.4977915287018,87.65491,463629,100,-110.36513775570106,1.0953351,[ 1.067 -0.616  1.365  0.504 -1.667],3197.3723,,-3.3694153,-0.25155476,21300,956.90906,498.14346,6.3621826,165.34744,157.18697,15.553997,25.128582,2.1780934,51210216.0,0.00016642673
1022.12683,18.07,100.0,2.1189744,2.3651123e-06,,214,1710.7045826911926,87.71293,465436,100,-110.5760941278647,1.5433519,[ 1.124 -0.634  1.397  0.504 -1.67 ],1349.7678,,-3.110489,-0.252317,21400,822.286,492.8138,5.1003647,267.57098,90.823044,10.253964,20.927795,1.9706424,20848584.0,0.0005645182
920.3249,18.25,100.0,1.9362975,4.196167e-06,,215,1718.1529111862183,87.8588,467261,100,-110.38906965912993,0.21877761,[ 1.143 -0.626  1.418  0.5   -1.671],105.33136,,-3.219986,-0.24820164,21500,839.8815,486.11743,5.1097565,37.501446,43.053932,4.67877,2.3144155,1.8883214,4139081.2,0.0031217546
3407.1033,18.01,100.0,7.2337227,6.2561035e-06,,216,1724.8564958572388,87.67994,469062,100,-110.51183857170827,5.276531,[ 1.134 -0.644  1.411  0.495 -1.667],3543.4102,,-3.5647964,-0.29577002,21600,3026.6519,494.4996,6.0234375,307.24713,653.31165,63.91621,85.54955,2.0968714,869009700.0,7.541142e-05
1116.4625,17.4,100.0,2.1664624,1.04522705e-05,,217,1732.9572460651398,87.27928,470802,100,-110.14542594154167,1.1173592,[ 1.129 -0.635  1.426  0.476 -1.715],1969.3856,,-3.2986908,-0.3015074,21700,955.2191,513.84406,5.9284515,251.43576,154.13986,15.2034,20.722515,1.8687534,54787428.0,0.0004164388
739.89215,17.8,100.0,1.4812666,3.967285e-06,,218,1740.5042190551758,87.52067,472582,100,-109.9422610552663,0.13921545,[ 1.149 -0.615  1.424  0.469 -1.72 ],114.21672,,-4.028549,-0.30517632,21800,661.0619,499.08774,7.221138,10.718139,39.760548,4.0530834,1.5386022,2.3371944,3185021.5,0.027836887
950.1595,17.33,100.0,1.8519046,-3.0517579e-06,,219,1747.1892712116241,87.22859,474315,100,-109.95900351471751,0.42326677,[ 1.144 -0.629  1.436  0.453 -1.724],1723.5958,,-3.357315,-0.30032417,21900,800.8607,515.7072,7.6502686,60.834774,62.458324,6.3563185,13.851396,2.208096,9618485.0,0.0018248905
889.5737,18.01,100.0,1.7832106,-4.4250487e-06,,220,1754.9139823913574,87.63881,476116,100,-110.27759292422206,0.35334808,[ 1.145 -0.626  1.455  0.484 -1.719],210.02231,,-3.3928757,-0.30077305,22000,793.00494,493.67746,6.1301804,17.409178,42.60937,4.2795954,4.0446243,2.1386278,4089485.5,0.00043558836
1028.2001,18.07,100.0,2.1870651,1.1444092e-06,,221,1762.4808087348938,87.70416,477923,100,-110.00638238589598,0.75078315,[ 1.148 -0.633  1.466  0.464 -1.72 ],435.76086,,-3.8930435,-0.30981442,22100,891.38556,491.0205,5.5709305,176.50688,92.72691,10.046278,9.804802,2.3391814,19176022.0,6.759669e-05
642.5252,18.19,100.0,1.2969809,4.119873e-06,,222,1769.953938961029,87.80733,479742,100,-110.0315926864042,0.122714736,[ 1.127 -0.646  1.453  0.461 -1.729],21.654018,,-3.5653915,-0.33499035,22200,598.73096,486.41287,6.616791,8.5261,34.12517,3.982675,0.8109928,2.2018716,3216192.8,0.0042337896
1547.5784,17.74,100.0,3.220037,-1.2054444e-05,,223,1776.1099627017975,87.48765,481516,100,-110.0698459889327,2.779703,[ 1.155 -0.651  1.47   0.458 -1.754],7062.2183,,-3.0092087,-0.3451913,22300,1337.357,501.9981,6.068825,447.57507,206.50963,20.9439,63.854977,1.890195,92773900.0,1.6850136e-05
826.0469,18.39,100.0,1.726566,-1.0070801e-05,,224,1783.5871679782867,87.90235,483355,100,-110.32779571825155,0.4358218,[ 1.143 -0.673  1.481  0.475 -1.764],282.5725,,-3.7148132,-0.34518594,22400,735.3441,481.6548,5.9592056,58.175106,50.462925,6.504097,4.831179,2.2237794,8197489.0,0.0017629026
1716.1259,17.94,100.0,3.751723,-3.890991e-06,,225,1790.2318453788757,87.65962,485149,100,-110.69317722707005,2.0548623,[ 1.133 -0.691  1.483  0.484 -1.764],4974.244,,-3.1098099,-0.33167407,22500,1424.9066,498.20892,6.6238327,623.603,288.30203,28.308334,48.518726,2.0390449,142450240.0,4.0039704e-05
2362.6882,17.86,100.0,4.9793725,1.0681152e-06,,226,1798.3549432754517,87.58548,486935,100,-110.51359684178769,2.6292078,[ 1.122 -0.712  1.475  0.472 -1.751],9606.778,,-3.5521317,-0.3414634,22600,1936.9634,499.77,5.9052124,809.62634,453.32642,44.44431,96.45419,1.9985915,416956160.0,0.0003246427
795.36176,17.37,100.0,1.5364375,-2.1362305e-06,,227,1805.7167375087738,87.30618,488672,100,-109.96324844376235,0.2662325,[ 1.13  -0.695  1.486  0.497 -1.76 ],112.11443,,-3.3991394,-0.34298843,22700,716.27454,514.03174,6.419586,24.02365,39.83568,4.39581,2.389149,1.9204358,4626148.0,0.0014956767
1088.4196,18.57,100.0,2.4139135,3.0517577e-07,,228,1811.7635793685913,88.04349,490529,100,-110.62601796711918,0.52351993,[ 1.133 -0.686  1.501  0.494 -1.762],2546.7568,,-3.7662964,-0.3660543,22800,948.78687,477.36743,5.79068,133.5118,113.332146,11.913706,16.098198,2.2706375,23813366.0,0.00023534549
856.6669,18.1,100.0,1.7373091,-1.2969971e-06,,229,1819.5935678482056,87.79927,492339,100,-110.18656187202558,0.41061088,[ 1.162 -0.686  1.521  0.512 -1.785],265.63846,,-3.6023102,-0.37400305,22900,740.6676,490.31546,5.0723953,53.414112,170.4049,6.504903,4.5234923,2.0423844,8949845.0,0.0008984897
1021.1193,18.76,100.0,2.2202766,-3.967285e-06,,230,1827.2184209823608,88.18497,494215,100,-110.53932172437187,0.6870953,[ 1.176 -0.721  1.539  0.517 -1.793],2173.2988,,-3.6136703,-0.37711114,23000,893.2901,471.1516,5.8741226,151.74298,112.23334,11.382565,18.755116,2.3593545,24584202.0,0.00034440905
758.3209,18.43,100.0,1.5594032,-3.890991e-06,,231,1834.2315592765808,87.95499,496058,100,-110.90999544311804,0.26389188,[ 1.199 -0.719  1.562  0.528 -1.796],145.17233,,-3.36055,-0.3780094,23100,687.31775,482.4921,5.660202,29.385159,40.186394,4.3946986,2.5498326,1.9969054,3852469.0,0.002098775
953.5254,17.88,100.0,1.8356135,-5.4931643e-06,,232,1840.8502869606018,87.612,497846,100,-110.32394481821134,1.112769,[ 1.19  -0.731  1.556  0.534 -1.797],733.99915,,-3.714157,-0.37730315,23200,738.71783,497.95004,6.2084427,33.554695,188.86359,9.182032,21.046316,2.0608714,22672784.0,0.009125641
640.62946,18.21,100.0,1.30474,7.6293946e-07,,233,1847.8084135055542,87.83057,499667,100,-110.51391634427435,0.0943369,[ 1.206 -0.724  1.529  0.536 -1.796],38.632576,,-3.5801926,-0.37929562,23300,589.5381,487.9902,6.244629,10.854977,40.64333,3.2028143,0.76678187,2.1753018,1926979.5,0.0030259318
932.3692,18.46,100.0,1.9724628,2.2888183e-07,,234,1855.010155916214,87.93614,501513,100,-111.0351729845987,0.46755055,[ 1.213 -0.705  1.521  0.54  -1.798],763.5325,,-3.3109436,-0.37362176,23400,783.741,482.63568,6.005913,111.49463,116.86905,11.520124,7.704094,1.9678996,25030392.0,0.00040596342
866.0428,17.62,100.0,1.6196876,-4.577637e-06,,235,1862.5919032096863,87.46191,503275,100,-110.41414649513115,0.18372253,[ 1.189 -0.726  1.534  0.537 -1.793],542.73376,,-3.0539093,-0.3643926,23500,742.5306,507.4539,5.7349167,30.200586,503.3037,6.514124,4.069807,1.8315978,10741947.0,0.0065564085
1404.5782,18.59,100.0,3.1350188,-5.9509275e-06,,236,1869.90145778656,88.047005,505134,100,-111.06170226122366,2.4518645,[ 1.203 -0.746  1.531  0.512 -1.783],2438.8562,,-3.5094986,-0.35300598,23600,1146.3688,478.4143,5.932419,153.54141,462.13986,24.85037,45.515892,2.0973656,111233416.0,0.005917172
524.8127,18.2,100.0,1.0315528,-1.1444092e-06,,237,1877.9064137935638,87.83394,506954,100,-110.71115470219405,0.03867472,[ 1.198 -0.757  1.566  0.54  -1.772],1.4104786,,-3.3565216,-0.34433094,23700,503.66364,489.76083,5.671257,1.134314,2.472387,0.36545628,0.19937089,2.1247737,29457.414,0.30484533
