InitialReturnMean,MaxIW,Weights,InitialBound,J_sample_variance,EpisodesSoFar,InitialReturnMin,TimeElapsed,TimestepsSoFar,InitialReturnMax,StdD2w0t,MinD2w0t,MaxD2w0t,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMax,MeanIW,EntropyCoefficient,MinIW,EmpiricalD2,InitialReturnStd,ReturnStepMaxmin,MeanD2w0t,EpLenMean,MeanEntropy,Iteration,Bound,StdIW
-16.907518,90.538605,[-0.04  -0.277  0.004 -0.24  -1.051],-17.788643,160.0285,16300,-65.04285,6216.503411769867,2708211,4.3981442,248.70525,,6315.095,-36.20966316245404,-13.770837,100,100.0,1.3965625,,6.0211905e-06,321.68622,14.083137,99.0,47.58216,385.4,0.34182018,163,-15.075795,4.143539
-17.793331,44.47087,[-0.057 -0.27  -0.005 -0.229 -1.077],-18.534851,240.48457,16400,-74.63218,6295.159778356552,2748828,0.21632433,873.4108,,19453.309,-30.472649187546555,-13.429785,100,100.0,0.57405436,,0.00010779938,2479.3833,13.381512,99.0,306.0714,406.17,0.33969378,164,-14.968539,1.2734106
-19.453934,46.436462,[-0.048 -0.273  0.006 -0.24  -1.079],-20.491278,420.39606,16500,-67.82586,6373.4445650577545,2785012,4.2552323,46.567707,,387.847,-42.629459265010674,-16.586582,100,100.0,0.8896668,,0.0007171033,124.51365,15.891627,99.0,23.308834,361.84,0.33936146,165,-18.075241,2.0163927
-17.290737,62.6147,[-0.047 -0.273 -0.002 -0.233 -1.08 ],-18.107834,327.60587,16600,-53.61873,6450.112998962402,2825094,2.7721574,633.114,,9142.581,-33.578557675916,-12.336432,100,100.0,0.8107643,,6.39074e-07,2171.988,12.377106,99.0,242.56364,400.82,0.33779582,166,-13.837972,2.3902264
-16.331692,58.52211,[-0.03  -0.256 -0.002 -0.234 -1.081],-17.14426,208.75305,16700,-62.77128,6526.0941598415375,2861356,9.783698,4.6009946,,24.314716,-33.39237873705494,-15.01324,100,100.0,1.1306475,,0.004961361,12.77637,14.599339,99.0,3.6974847,362.62,0.33706746,167,-15.962112,2.4531064
-15.437756,183.78815,[-0.038 -0.262 -0.002 -0.229 -1.082],-16.026379,1149.4742,16800,-57.96899,6606.878646612167,2903157,8.474,18060.967,,315825.7,-24.189437407534243,-7.49119,100,100.0,1.3218079,,1.744647e-07,66414.91,12.853782,99.0,5837.8613,418.01,0.33567062,168,-9.742313,7.3652177
-16.787617,62.35019,[-0.034 -0.237 -0.006 -0.221 -1.083],-17.6161,203.90665,16900,-55.745888,6676.215003013611,2941383,8.40598,65.35936,,513.1363,-34.04643584733316,-14.788214,100,100.0,1.0120155,,0.0007244452,198.39183,13.245658,99.0,33.20107,382.26,0.3356948,169,-16.017239,2.066032
-15.795481,27.821657,[-0.035 -0.239  0.003 -0.218 -1.083],-16.476078,140.54109,17000,-65.375946,6749.740975618362,2982971,7.863849,40.33904,,282.41867,-27.96906014753627,-13.322028,100,100.0,0.8262289,,0.0006154992,133.25883,13.572675,99.0,24.385,415.88,0.33425692,170,-14.259339,1.4762728
-16.365835,16.537148,[-0.035 -0.23  -0.004 -0.213 -1.085],-17.199696,97.342,17100,-66.74478,6824.778013944626,3021877,4.3053393,4.5528936,,70.926926,-34.26731187232028,-12.758982,100,100.0,0.91541266,,0.0008911355,9.555089,13.483525,99.0,2.7815957,389.06,0.33108446,171,-13.678994,0.89425766
-15.769256,76.56149,[-0.06  -0.218 -0.003 -0.205 -1.088],-16.21378,217.64087,17200,-67.15311,6899.952956199646,3064924,2.766685,380.9789,,3940.8057,-18.26770914910541,-13.709143,100,100.0,0.92973447,,3.2659404e-06,1271.4135,11.775395,99.0,175.68694,430.47,0.3274842,172,-14.509779,3.3648937
-15.40044,84.0641,[-0.065 -0.235 -0.001 -0.218 -1.091],-16.204561,615.74164,17300,-51.200905,6969.257147312164,3103985,6.665801,4860.2603,,62514.02,-33.04526346830679,-8.942749,100,100.0,0.72445595,,6.3957004e-06,17175.057,12.133083,99.0,1625.5664,390.61,0.32595652,173,-11.407874,2.2515023
-20.852629,450.44595,[-0.067 -0.237 -0.009 -0.231 -1.093],-22.284077,265.02496,17400,-61.426838,7020.533262491226,3130584,11.0737705,356.2776,,5670.081,-58.825180305601904,-13.031665,100,100.0,1.6432259,,6.8807517e-06,723.8869,18.292683,99.0,93.10534,265.99,0.32277903,174,-15.845117,13.011218
-17.520126,517.115,[-0.071 -0.242 -0.013 -0.221 -1.096],-18.449844,6099.471,17500,-61.39548,7089.705756187439,3167127,2.3987813,36006.1,,1584320.6,-38.206658076027345,-7.7583814,100,100.0,1.5220681,,5.066375e-07,71899.57,14.025228,99.0,5778.573,365.43,0.32375988,175,-12.065973,14.57166
-18.730629,15.491583,[-0.065 -0.231  0.005 -0.215 -1.095],-19.714136,169.12697,17600,-68.91826,7162.454434156418,3203418,2.4136047,5.5985484,,58.323784,-40.417110125763145,-17.052742,100,100.0,0.9225252,,0.010737656,13.533125,15.201809,99.0,3.9780493,362.91,0.32837522,176,-18.230114,1.1393945
-16.159126,51.178837,[-7.535e-02 -2.234e-01 -7.094e-06 -2.057e-01 -1.091e+00],-16.847519,235.54607,17700,-55.985237,7238.0730056762695,3242657,18.873913,81.097244,,943.01886,-28.289364083060978,-14.140721,100,100.0,0.7542889,,5.177591e-05,249.18146,13.449687,99.0,37.415745,392.39,0.3145435,177,-15.125668,1.8534224
-15.090218,147.69525,[-0.055 -0.215 -0.003 -0.205 -1.104],-15.592844,1579.9435,17800,-73.818825,7321.078974485397,3284562,7.903576,27514.773,,268465.53,-20.655391178703116,-10.641298,100,100.0,0.9300696,,3.9512133e-07,108168.59,13.155844,99.00001,9167.274,419.05,0.30809736,178,-12.895071,4.291119
-18.230433,16.7684,[-0.06  -0.209 -0.004 -0.217 -1.111],-19.476265,232.58028,17900,-69.018326,7381.939767599106,3314862,8.1785,3.4791381,,41.16761,-51.19731547717184,-14.041736,100,100.0,0.91991717,,0.010082252,10.922521,16.902462,99.0,2.3734756,303.0,0.31067097,179,-15.532347,1.2283678
-16.666464,28.093224,[-0.078 -0.204 -0.002 -0.206 -1.108],-17.41438,181.71817,18000,-55.74966,7454.357886552811,3351838,5.9980626,8.469303,,112.36063,-30.735468478598786,-14.642379,100,100.0,0.95173675,,0.0019250491,19.842375,13.983186,99.0,5.3266,369.76,0.3067693,180,-15.543702,1.3798203
-15.592727,695.3299,[-0.064 -0.199  0.002 -0.2   -1.112],-16.248459,13394.091,18100,-61.31467,7530.0138602256775,3389727,16.470106,163735.33,,4118725.5,-26.947240674874937,-1.0435016,100,100.0,1.2926528,,6.108022e-07,515178.53,13.910917,99.0,37920.3,378.89,0.30811346,181,-6.1254272,11.894315
-15.272488,37.76209,[-0.066 -0.173 -0.003 -0.19  -1.111],-15.496571,294.1887,18200,-56.540848,7608.6733384132385,3429636,4.5682154,40554.758,,1075854.9,-9.208658674631103,-9.845716,100,100.0,0.5957389,,5.8294354e-08,62193.42,14.364324,99.0,5793.847,399.09,0.31069922,182,-10.701796,1.5404185
-16.641844,84.603035,[-0.08  -0.177  0.007 -0.191 -1.108],-17.300976,614.6632,18300,-59.785988,7686.124321460724,3469215,6.0858097,275.36798,,7669.0293,-27.08694144676166,-14.355793,100,100.0,0.93795794,,2.5746936e-05,755.77673,14.051998,99.0,89.99623,395.79,0.31970987,183,-15.454005,3.338747
-19.06984,32.164577,[-0.065 -0.176 -0.002 -0.194 -1.099],-19.986506,161.04198,18400,-62.996124,7754.783121347427,3504149,10.251408,858.16675,,25615.852,-37.67032400661136,-14.203928,100,100.0,0.7265404,,0.00010758586,1608.1663,15.981827,99.0,154.43452,349.34,0.32299647,184,-15.899275,1.6955842
-16.791239,107.744415,[-0.09  -0.181  0.001 -0.187 -1.096],-17.436747,1875.9893,18500,-59.737976,7832.324306726456,3544069,7.9899893,10270.007,,152350.62,-26.52698111676775,-9.76914,100,100.0,0.7462464,,4.351951e-07,38957.324,14.433865,99.0,3397.0828,399.2,0.32163185,185,-11.995785,3.1098075
-16.732616,354.29642,[-0.088 -0.174 -0.003 -0.196 -1.097],-17.82853,6434.8555,18600,-56.284576,7896.883398294449,3575716,10.61012,16216.781,,466263.62,-45.036359512189286,-5.464206,100,100.0,1.4181325,,6.7291458e-06,28152.062,14.854216,99.0,2639.5256,316.47,0.3259523,186,-10.031124,10.438101
-17.973465,292.17862,[-0.079 -0.161  0.008 -0.183 -1.093],-18.788954,8387.438,18700,-62.779964,7968.507974624634,3612384,3.9125032,63703.355,,2047560.9,-33.51245400045888,-4.5168343,100,100.0,1.9927939,,5.833064e-07,164143.8,14.544824,99.0,11811.407,366.68,0.32614842,187,-9.238475,11.873413
-17.168617,169.06075,[-0.07  -0.162 -0.005 -0.191 -1.093],-17.919815,573.94275,18800,-70.21677,8035.907411575317,3647250,3.9713237,918.9291,,9266.287,-30.870307783546863,-11.0865965,100,100.0,0.9834766,,3.006405e-06,2585.4482,16.707401,99.0,316.92416,348.66,0.31826136,188,-12.76191,4.7798705
-15.57803,770.0036,[-0.069 -0.161  0.002 -0.181 -1.101],-16.076502,8093.5728,18900,-61.312298,8115.489763021469,3687902,11.933979,272840.7,,14037394.0,-20.484649673360682,-5.4813404,100,100.0,2.821775,,5.2447785e-06,465809.7,13.655708,99.0,31225.764,406.52,0.3260436,189,-8.9156685,28.918344
-20.926624,61.020733,[-0.049 -0.17   0.012 -0.197 -1.093],-22.400341,404.26645,19000,-70.60211,8171.403866767883,3716457,9.037445,112.17322,,1591.771,-60.56219105111886,-14.324011,100,100.0,0.8780136,,0.0002652478,223.1734,18.438503,99.0,32.553158,285.55,0.3255908,190,-16.721165,2.384515
-17.675753,36.7927,[-0.051 -0.169  0.002 -0.193 -1.093],-18.335167,199.40176,19100,-65.83001,8241.403042078018,3752686,5.7395225,37.54508,,276.08887,-27.09850389909081,-15.662856,100,100.0,0.98277205,,0.0019674066,104.11008,15.701969,99.0,19.627745,362.29,0.32687384,191,-16.579006,1.9403374
-16.724049,76.122475,[-5.446e-02 -1.743e-01 -9.965e-04 -1.852e-01 -1.092e+00],-17.053486,160.1212,19200,-68.77062,8328.939014673233,3795308,3.3718324,1476.7975,,35815.273,-13.538272848300897,-13.636237,100,100.0,0.6706168,,1.5331547e-05,2481.6985,13.661841,99.00001,307.1549,426.22,0.32800242,192,-14.247864,1.6234717
-14.75365,167.31061,[-0.084 -0.167  0.002 -0.187 -1.091],-15.391137,1291.5853,19300,-54.39686,8409.424416542053,3832242,10.028949,7600.7256,,137847.77,-26.1974528865029,-7.1735544,100,100.0,1.158017,,2.3736793e-07,28235.365,14.302842,99.0,2271.0925,369.34,0.3312007,193,-9.382927,5.578635
-18.514809,43.038086,[-0.079 -0.167 -0.006 -0.199 -1.088],-19.810692,327.7636,19400,-52.96175,8474.00534439087,3861630,7.194276,245.31236,,3310.797,-53.25407726789015,-13.710071,100,100.0,0.7488308,,0.0002783816,597.7116,16.179365,99.0,73.64861,293.88,0.33035246,194,-16.07032,2.0434422
-15.430612,724.5811,[-0.084 -0.174 -0.006 -0.189 -1.089],-15.86912,14803.698,19500,-54.982773,8557.70631980896,3900382,11.939043,97969.875,,3528908.0,-18.020440891293607,-2.3088057,100,100.0,2.3974628,,1.2000324e-07,202093.78,14.408525,99.0,15553.1045,387.52,0.33704555,195,-4.7763004,21.806053
-17.920221,29.550482,[-5.964e-02 -1.566e-01  5.343e-05 -1.964e-01 -1.082e+00],-18.95321,317.52847,19600,-69.65429,8629.279589414597,3931980,9.103611,56.483116,,848.7016,-42.45052461511857,-14.4286785,100,100.0,0.85618514,,0.0018208148,126.02456,17.201395,99.0,20.866762,315.98,0.32776466,196,-16.017437,1.4772114
-16.39327,44.58658,[-0.071 -0.157 -0.006 -0.185 -1.091],-17.031416,104.82132,19700,-65.78368,8711.478593826294,3969701,6.9074717,130.24812,,2141.0828,-26.22443933201713,-13.307252,100,100.0,0.58506906,,0.00018306906,372.05624,13.999997,99.0,55.114223,377.21,0.3267895,197,-14.31496,1.2697835
-16.701244,18.28197,[-0.076 -0.156  0.005 -0.186 -1.092],-17.491676,185.14075,19800,-84.92105,8786.426120996475,4004997,3.5405338,103.32605,,1077.5212,-32.48269576045652,-14.029064,100,100.0,0.6084833,,0.0005089565,283.40173,13.638334,99.0,42.785534,352.96,0.32532468,198,-15.271827,0.8318978
-14.301423,1948.4019,[-0.071 -0.159 -0.006 -0.182 -1.094],-14.614572,3332.3135,19900,-67.457825,8880.118804693222,4046667,5.1855254,41027.418,,724756.0,-12.868844964832853,-6.543925,100,100.0,3.22021,,2.2749461e-08,151168.8,11.84562,99.0,12562.809,416.7,0.32089177,199,-8.10944,46.21578
-19.60041,31.476122,[-0.081 -0.167 -0.004 -0.197 -1.098],-20.835676,167.66292,20000,-86.66777,8956.659704685211,4076974,9.6245985,54.70929,,530.9839,-50.76305337115196,-16.111433,100,100.0,0.7720475,,0.0017135397,131.63092,16.746367,99.0,20.402498,303.07,0.31873193,200,-17.937454,1.3438759
-17.347511,96.59533,[-0.085 -0.174 -0.003 -0.189 -1.1  ],-18.171003,329.77188,20100,-64.51955,9048.531670093536,4112228,3.6837995,42.532875,,401.82895,-33.84128512162898,-13.81094,100,100.0,1.2492483,,0.000112949085,111.72377,14.14648,99.0,20.381716,352.54,0.29641834,201,-15.000681,4.3701057
-16.14269,386.7039,[-0.094 -0.179 -0.01  -0.181 -1.123],-16.6113,682.98145,20200,-52.92029,9149.317928314209,4153640,3.3887684,12928.84,,351623.44,-19.257426127434194,-8.928079,100,100.0,1.5798327,,3.734619e-08,35374.41,11.698789,99.0,3376.8633,414.12,0.30444327,202,-10.57885,12.046092
-19.459057,10.0101595,[-0.09  -0.2   -0.011 -0.199 -1.114],-20.496538,190.12486,20300,-49.871437,9231.119336128235,4186810,3.29011,1.0132539,,3.9007971,-42.63512229585833,-18.464804,100,100.0,0.9453647,,0.034593005,2.4412954,13.752555,99.0,1.1841327,331.7,0.30236185,203,-19.56482,0.7506701
-17.976915,5057.21,[-0.088 -0.199 -0.014 -0.196 -1.117],-18.639793,26613.934,20400,-59.91373,9325.70380783081,4225650,5.108071,698702.56,,17707400.0,-27.240963284988876,1.0393107,100,100.0,3.7215538,,2.2566656e-08,1407613.0,13.668154,99.0,103017.92,388.4,0.2604619,204,-6.1476164,74.37449
-15.324961,12.563881,[-0.106 -0.169 -0.003 -0.186 -1.158],-16.023685,121.22994,20500,-62.70396,9414.681442260742,4260483,7.3808002,5.328831,,28.362726,-28.713933870770706,-13.320501,100,100.0,0.86412036,,0.0064963195,13.729249,13.96531,99.0,3.9199913,348.33,0.26016307,205,-14.151518,1.015647
-17.391905,21.293163,[-0.107 -0.173 -0.002 -0.18  -1.159],-18.027273,214.28436,20600,-58.378185,9512.927877664566,4300653,2.8661878,983.338,,17673.514,-26.110374750436876,-13.76611,100,100.0,0.5868273,,0.00010507299,3361.6711,13.070938,99.0,335.52747,401.7,0.2609863,206,-15.005623,1.0872493
-16.745003,99.274475,[-0.09  -0.162 -0.003 -0.186 -1.158],-17.449818,658.1131,20700,-79.82406,9597.925703763962,4334718,11.172606,3916.641,,62031.023,-28.964282163172424,-10.238256,100,100.0,1.1445098,,5.643771e-06,9803.89,15.877167,99.0,1038.8073,340.65,0.24735485,207,-12.226446,4.143583
-16.182964,2964.2717,[-0.102 -0.18  -0.009 -0.198 -1.172],-17.181843,361023.75,20800,-54.0829,9673.558192253113,4365777,8.179435,5055856.0,,241336430.0,-41.048717591474876,43.046257,100,100.0,3.278615,,3.7459174e-09,14553048.0,14.75177,99.0,685364.1,310.59,0.2462152,208,14.868996,43.925396
-17.149054,14.458815,[-0.114 -0.194 -0.003 -0.192 -1.173],-17.979353,234.47244,20900,-53.16005,9770.673557043076,4402330,4.461412,39.405197,,660.7155,-34.12104634032011,-13.327061,100,100.0,0.8082161,,0.00016138633,111.13252,14.148458,99.0,18.36422,365.53,0.23002122,209,-14.518019,1.2583195
-14.061358,91.67668,[-0.092 -0.218 -0.003 -0.207 -1.189],-14.629755,358.35822,21000,-56.743843,9865.039809942245,4440424,10.631339,2163.8486,,25958.768,-23.35814888817317,-9.288141,100,100.0,0.87331915,,2.736487e-07,6974.918,13.566864,99.0,754.0996,380.94,0.23263171,210,-10.690298,2.8732564
-15.312257,218.04807,[-0.095 -0.229  0.002 -0.219 -1.186],-16.315308,712.589,21100,-55.047913,9960.651849269867,4474656,7.031056,827.7275,,16203.131,-41.22021569452677,-10.50082,100,100.0,1.7510703,,0.00011062415,2002.7549,11.878487,99.0,223.64185,342.32,0.23278758,211,-12.461282,10.025866
-15.285269,7485.6772,[-0.078 -0.227 -0.004 -0.216 -1.186],-16.036755,65742.58,21200,-64.188614,10069.923603057861,4512089,3.749127,132269.64,,3804602.0,-30.882242000253317,14.269271,100,100.0,14.625241,,3.3548627e-08,362733.62,15.114971,99.0,26535.453,374.33,0.22741488,212,9.200863,236.55057
-16.7214,47.474907,[-0.061 -0.206 -0.005 -0.208 -1.192],-17.36486,152.6145,21300,-72.54469,10190.826600074768,4549779,4.3610353,34.86776,,529.2705,-26.44295149862609,-14.526452,100,100.0,0.75601494,,0.00011589785,90.48819,14.244443,99.0,17.06005,376.9,0.22631769,213,-15.390459,1.4680198
-15.295708,1547.6884,[-6.864e-02 -2.089e-01  1.046e-03 -2.071e-01 -1.193e+00],-15.86968,79264.25,21400,-55.697273,10311.226557254791,4587844,0.83417696,1246033.6,,62323270.0,-23.587379680384867,13.855372,100,100.0,1.4255028,,6.052273e-08,1951037.6,12.387666,99.0,134662.36,380.65,0.21553268,214,6.7257714,25.730703
-18.00748,37.50637,[-0.062 -0.208  0.015 -0.216 -1.203],-19.325745,349.12012,21500,-64.79813,10409.459295749664,4618613,8.968588,114.27917,,2112.1514,-54.17384997892674,-11.034229,100,100.0,0.88946015,,0.00070805056,195.7403,16.584389,99.0,29.562374,307.69,0.21020578,215,-13.099332,1.939176
-12.355304,26.579746,[-0.069 -0.22   0.006 -0.219 -1.209],-12.9100275,162.53801,21600,-58.142292,10519.497025251389,4655022,8.342168,60.574898,,1001.4049,-22.796291044140613,-9.416019,100,100.0,0.9785456,,0.0016033648,138.1433,13.925054,99.0,24.877083,364.09,0.21040188,216,-10.208216,1.687652
-14.784613,5488.4863,[-7.538e-02 -2.341e-01 -9.933e-04 -2.205e-01 -1.209e+00],-15.306964,7708.648,21700,-54.578102,10642.491106510162,4694824,10.317561,34179.254,,558547.6,-21.465967143484466,-2.0524445,100,100.0,7.920265,,3.147565e-06,116390.97,12.71878,99.0,9069.323,398.02,0.21463458,217,-4.4526644,121.23402
-17.539808,80.2671,[-9.448e-02 -2.492e-01 -8.343e-04 -2.176e-01 -1.204e+00],-18.448128,281.46585,21800,-52.017967,10761.961639165878,4734690,5.4030676,324.64197,,3611.3652,-37.32722000785031,-14.9694,100,100.0,1.0979755,,7.659722e-05,1053.3297,12.11229,99.0,133.91833,398.66,0.20472394,218,-16.54919,3.0575693
-17.949764,1677.5206,[-0.1   -0.254  0.008 -0.221 -1.214],-18.555462,10114.313,21900,-66.021194,10892.303267478943,4776812,3.7132068,91512.52,,3039872.5,-24.891034578522508,-3.2340374,100,100.0,3.2089593,,1.9617996e-08,294743.8,13.778448,99.0,20269.16,421.22,0.19959672,219,-6.598381,36.125446
-13.843442,564.3969,[-0.075 -0.235  0.01  -0.218 -1.219],-14.283774,2966.2996,22000,-53.098545,11016.39311170578,4817926,7.349637,168262.45,,15465097.0,-18.095388593293958,-0.6293872,100,100.0,2.6316707,,2.9453233e-07,416920.62,11.705742,99.0,21858.729,411.14,0.19331996,220,-3.4390216,19.60522
-15.642342,225.1521,[-0.064 -0.239 -0.004 -0.225 -1.226],-16.065958,495.70816,22100,-55.799297,11136.943622589111,4857694,4.2621183,1241.0383,,19496.658,-17.408527270569028,-11.839928,100,100.0,1.0930122,,4.000762e-06,4327.4585,13.856571,99.0,461.94977,397.68,0.169204,221,-12.84255,6.123782
-13.728516,302.3831,[-0.079 -0.233 -0.006 -0.208 -1.25 ],-14.039756,231.20537,22200,-46.25128,11273.54645562172,4902748,3.802193,5577.2505,,77613.13,-12.790348181305262,-10.626914,100,100.0,1.006554,,1.2336503e-05,22363.445,9.811037,99.0,2057.756,450.54,0.1677218,222,-11.507867,5.4522986
-14.016576,380.9734,[-0.075 -0.229 -0.015 -0.208 -1.251],-14.417184,983.2163,22300,-58.962814,11403.266112089157,4944765,2.6501331,280.60977,,5136.3496,-16.46294491436271,-11.717172,100,100.0,1.6173263,,0.00012394671,648.51483,10.922116,99.0,101.70271,420.17,0.1688817,223,-12.426066,8.953918
-17.007109,319.68536,[-0.099 -0.219 -0.023 -0.207 -1.25 ],-17.884281,179.5381,22400,-57.602207,11505.628186702728,4979932,6.4863243,895.7357,,15760.231,-36.04724123806096,-11.563735,100,100.0,1.191244,,2.195056e-05,2527.3003,16.10437,99.0,271.9498,351.67,0.16722424,224,-13.424719,8.353372
-13.73471,1174.3264,[-0.102 -0.213 -0.012 -0.2   -1.252],-14.159929,28569.027,22500,-45.52291,11634.919829130173,5020383,3.6797888,221011.02,,4859639.5,-17.474275519475242,9.964601,100,100.0,3.3265276,,5.229877e-07,792539.44,9.783496,99.0,54434.52,404.51,0.16627386,225,6.413677,36.16358
-18.502848,8789.315,[-0.091 -0.196 -0.012 -0.203 -1.253],-19.399097,238081.08,22600,-68.44957,11739.986176252365,5054257,8.922505,484837.53,,13885634.0,-36.831176896542516,36.144287,100,100.0,14.823031,,1.5151736e-06,1449758.2,17.51713,99.0,93506.55,338.74,0.16356252,226,25.522396,228.04588
-15.9194145,352.53723,[-0.08  -0.178 -0.016 -0.194 -1.255],-16.676455,740.29126,22700,-58.814682,11847.049634456635,5089529,10.937108,4195.2534,,59580.113,-31.110462689481956,-11.056407,100,100.0,1.7809911,,1.5859747e-05,13416.644,15.146368,99.0,1242.2827,352.72,0.15699755,227,-13.235233,8.356368
-14.716897,1000.36926,[-0.082 -0.186 -0.009 -0.192 -1.262],-15.110759,18913.637,22800,-66.39893,11974.180178165436,5129393,4.7942295,32991.547,,957858.4,-16.185667040497393,-3.4563134,100,100.0,1.345157,,1.8695484e-06,100306.38,13.364607,99.0,8357.345,398.64,0.1547363,228,-5.1734858,14.274889
-15.561143,132.45903,[-0.084 -0.16  -0.001 -0.186 -1.264],-15.995486,282.96536,22900,-59.908398,12092.247580766678,5168201,5.691741,1778.9352,,41070.72,-17.849294740535285,-10.853453,100,100.0,1.0575836,,2.7857293e-05,3989.7869,13.326401,99.0,446.74344,388.08,0.15558168,229,-11.824761,3.706501
-16.959146,4231.1104,[-0.073 -0.154  0.008 -0.18  -1.263],-17.512499,57718.805,23000,-59.88987,12213.47934627533,5208350,3.6664429,601940.1,,12928894.0,-22.739954296711414,12.257077,100,100.0,5.61973,,1.9868176e-09,2447827.2,14.557951,99.0,152242.44,401.49,0.15519938,230,5.3167605,110.80808
-11.000336,107.57623,[-0.072 -0.151 -0.005 -0.182 -1.264],-11.164863,403.72256,23100,-48.666912,12344.845056295395,5251902,6.0885673,1517.82,,20798.13,6.76119157521479,-9.464767,100,100.0,0.80004704,,1.1121668e-07,5822.2876,11.585848,99.0,608.0683,435.52,0.14610112,231,-9.81581,2.7315652
-10.555368,19.76166,[-0.078 -0.159  0.002 -0.186 -1.273],-10.734067,523.6197,23200,-44.60472,12469.306541204453,5291916,13.328249,163.656,,1761.9878,-7.343597806802176,-6.7651095,100,100.0,0.76331425,,2.3619214e-05,521.267,11.0905075,99.0,77.538536,400.14,0.12591437,232,-7.078742,1.4073347
-15.478247,56.667774,[-6.916e-02 -1.626e-01 -4.974e-04 -1.979e-01 -1.293e+00],-15.993493,365.66876,23300,-66.02136,12576.948156118393,5326581,15.5983925,356.1358,,4382.92,-21.17394683996878,-12.680461,100,100.0,1.1386987,,6.8420566e-05,976.66547,17.405,99.0,123.70878,346.65,0.122697204,233,-13.592375,3.1283007
-14.848133,146.04034,[-0.07  -0.17   0.005 -0.196 -1.296],-15.499653,285.89978,23400,-59.884026,12689.775971651077,5362008,10.215842,111.92255,,1690.4365,-26.7740923046646,-12.811386,100,100.0,0.8924256,,0.00012297617,290.34674,13.93589,99.0,43.29386,354.27,0.120710954,234,-13.802802,4.509077
-11.832441,160.9619,[-6.434e-02 -1.638e-01 -7.167e-04 -1.946e-01 -1.298e+00],-11.921235,8525.242,23500,-63.94406,12813.674742937088,5402723,12.58431,5451880.0,,204740290.0,-3.6489614443090495,-3.5672328,100,100.0,0.79389477,,1.4051484e-08,14596548.0,13.94449,99.0,860844.4,407.15,0.1178021,235,-5.740635,4.2914805
-16.6495,36.683685,[-0.083 -0.151 -0.005 -0.198 -1.301],-17.747425,432.04617,23600,-57.922977,12905.24252462387,5430921,9.2491,219.15683,,2919.9229,-45.11905530600334,-9.013722,100,100.0,0.9127603,,0.00033755501,447.57776,15.805944,99.0,60.10237,281.98,0.1176188,236,-11.04915,1.9564809
-14.769753,24854.031,[-8.090e-02 -1.499e-01 -9.599e-04 -1.884e-01 -1.301e+00],-15.147022,252047.98,23700,-60.42283,13017.769091129303,5468466,10.403003,3383839.2,,59480172.0,-15.503883643339599,36.119198,100,100.0,27.057655,,9.739484e-07,13342262.0,15.650178,99.0,776453.8,375.45,0.11669796,237,26.409565,558.6129
-13.601407,90.8282,[-8.019e-02 -1.540e-01 -5.355e-05 -1.756e-01 -1.302e+00],-13.631246,470.27158,23800,-44.839836,13156.92108130455,5512820,5.2849846,651800.2,,14068111.0,1.2262144153598138,-9.702588,100,100.0,0.6137087,,3.7900605e-08,2860722.2,11.119987,99.0,179889.48,443.54,0.11612871,238,-10.060111,2.6433065
-14.115103,95.9579,[-0.076 -0.145 -0.009 -0.179 -1.303],-14.237652,415.70206,23900,-60.135895,13285.50377368927,5553686,4.9732437,3730.8057,,86962.38,-5.0361523923153335,-9.675091,100,100.0,0.96216935,,1.1501286e-07,10874.23,14.470786,99.0,1146.5038,408.66,0.11332548,239,-10.010208,3.060448
-14.004556,34.960815,[-6.814e-02 -1.502e-01  2.633e-04 -1.882e-01 -1.306e+00],-14.1633,199.70576,24000,-83.62696,13404.324782133102,5592564,12.675973,27.958908,,210.90182,-6.523560907069598,-12.828592,100,100.0,0.9789911,,0.00073997915,86.764885,16.073997,99.0,16.414505,388.78,0.11241,240,-13.042463,1.926727
-14.928241,637.57025,[-0.07  -0.153  0.005 -0.184 -1.307],-15.189572,1558.174,24100,-66.764984,13520.558637619019,5632887,5.2652836,75318.195,,2726887.0,-10.73933030023005,-9.092714,100,100.0,1.2859559,,1.8078186e-06,200670.81,13.617992,99.0,15096.709,403.23,0.105511926,241,-10.513852,13.840699
-18.14143,11.928264,[-0.063 -0.156 -0.008 -0.186 -1.313],-18.534006,261.56625,24200,-66.7684,13637.408890724182,5670708,7.8016224,5.1309776,,42.75225,-16.132850646439095,-16.225395,100,100.0,1.0024819,,0.0056477883,13.970093,16.017319,99.0,4.0212555,378.21,0.10153789,242,-16.673763,1.2789165
-14.125392,8035.9854,[-0.073 -0.162 -0.006 -0.185 -1.317],-14.182895,5106.6133,24300,-62.817192,13759.347145557404,5712232,4.2942743,232816.38,,5117435.5,-2.363029667189443,-7.2596164,100,100.0,7.6400156,,3.2729542e-07,888614.2,13.571379,99.0,59589.95,415.24,0.09454346,243,-7.7239184,147.2755
-12.991965,144.74991,[-0.068 -0.145 -0.005 -0.188 -1.324],-13.390603,1327.5709,24400,-57.507153,13870.562242269516,5748826,6.6748176,946.5867,,15031.607,-16.381933420553835,-7.284789,100,100.0,1.0493156,,7.05681e-05,2560.3625,13.262888,99.0,303.13428,365.94,0.08383389,244,-8.131288,4.462583
