EpRewMean,TimeElapsed,ReturnStepMax,StdD2w0t,InitialReturnMax,ReturnStepMaxmin,Weights,InitialReturnMean,MeanD2w0t,EpLenMean,StdIW,MinD2w0t,InitialReturnStd,MaxD2w0t,MeanIW,EmpiricalD2,Bound,ReturnMeanIW,MeanEntropy,J_sample_variance,Iteration,EntropyCoefficient,EpThisIter,MinIW,MaxIW,EpisodesSoFar,InitialBound,InitialReturnMin,TimestepsSoFar
-27.604498481740137,2304.5321946144104,100.0,19.281693,5.9054165,99.0,[-0.876 -0.403 -0.002 -0.354  0.212],-16.242743,12.9486065,471.96,2.70711,,11.227046,197.6524,1.0385444,60.717934,0.46007824,-15.101009,1.6100286,136.70552,34,10.0,100,0.000149851,73.55639,3400,-0.38495827,-77.50181,1152798
-22.898233297760772,2399.0124249458313,100.0,61604.375,5.8102775,99.0,[-0.871 -0.415 -0.025 -0.346  0.191],-13.930358,21466.273,493.71,4.6449327,,8.607443,894317.75,0.80011547,268774.12,8.646688,-5.682829,1.6289803,1461.2769,35,10.0,100,3.8256502e-07,182.08836,3500,1.79846,-38.826427,1202169
-30.15763034930438,2482.9776771068573,100.0,1370.9111,14.399452,99.0,[-0.867 -0.394 -0.028 -0.387  0.21 ],-14.432598,536.6641,422.28,1.0670694,,13.478393,21918.863,0.57571226,4756.3945,4.9712524,-10.959212,1.6978664,318.839,36,10.0,100,0.00020751051,16.769312,3600,1.3679686,-61.317963,1244397
-51.864831342662946,2557.403342962265,100.0,16818.318,1.442539,99.0,[-0.879 -0.344 -0.03  -0.367  0.279],-20.435013,3049.4802,360.73,20.155144,,17.609478,616071.7,2.593231,35418.95,2.5287342,-11.374958,1.6856225,2361.6543,37,10.0,100,2.207469e-05,779.0505,3700,-4.2977333,-87.48956,1280470
-24.948994183671218,2650.6635298728943,100.0,7353.491,5.668357,99.0,[-0.863 -0.379 -0.002 -0.345  0.267],-14.191362,1694.1025,471.34,9.703149,,10.583703,167204.8,1.4943361,18856.566,3.913004,-12.0923,1.6894308,314.54282,38,10.0,100,1.0683462e-05,307.44385,3800,2.2601233,-55.373028,1327604
-34.669936983595434,2736.3798134326935,100.0,2629.1716,12.877903,99.0,[-0.862 -0.388 -0.042 -0.349  0.27 ],-16.082605,1129.0651,440.55,6.272886,,14.028681,19816.268,1.276475,10824.215,2.35357,-13.952939,1.7746848,325.00787,39,10.0,100,0.0002836941,182.67566,3900,0.24926376,-64.78078,1371659
-31.560559981102273,2825.752296447754,100.0,2851.228,2.314451,99.0,[-0.896 -0.393 -0.045 -0.346  0.356],-16.661615,900.7006,446.98,3.140906,,11.738305,72555.86,0.8634258,8004.1577,4.5250816,-11.695811,1.7430736,197.57968,40,10.0,100,5.5967837e-07,84.53662,4000,0.57323647,-52.260525,1416357
-25.826190920858792,2920.28959441185,100.0,30006134.0,16.391636,99.0,[-0.959 -0.435 -0.024 -0.394  0.324],-14.356448,4017074.8,478.21,48.130047,,11.187881,1370177500.0,4.1791935,77382980.0,40.493675,41.292347,1.6695566,273740.16,41,10.0,100,2.1435825e-10,1962.5292,4100,2.6553211,-52.015198,1464178
-73.62479775304573,2981.412103176117,100.0,294.8501,8.398663,99.0,[-0.932 -0.42  -0.046 -0.44   0.251],-20.943481,84.4196,302.43,1.5133561,,16.351107,4110.2515,0.7072618,742.6258,1.9632988,-12.652467,1.6766802,130.4956,42,10.0,100,0.00061428535,43.05845,4200,-5.4423046,-64.38326,1494421
-28.183892971757345,3069.3972957134247,100.0,2574.9487,17.46033,99.0,[-0.951 -0.447 -0.039 -0.417  0.258],-13.294131,982.31494,452.16,1.4802185,,10.813281,42531.734,0.62678814,9246.885,6.2492733,-10.182996,1.7509035,200.0434,43,10.0,100,7.5123724e-05,28.999777,4300,3.0154543,-51.177086,1539637
-48.821146846654074,3146.100154399872,100.0,139.73982,8.598733,99.0,[-0.997 -0.468 -0.051 -0.438  0.332],-18.238976,52.85003,394.34,1.9221921,,14.574003,2471.0417,0.78344935,378.10458,1.9652843,-14.445252,1.757818,180.8106,44,10.0,100,0.00025370804,48.554535,4400,-1.521946,-62.547104,1579071
-29.06843964712079,3237.328176498413,100.0,68729.26,22.7925,99.0,[-0.991 -0.504 -0.023 -0.436  0.339],-14.34562,15842.286,469.54,10.731853,,11.473733,1285908.0,1.5532572,206900.0,8.498085,-7.33605,1.7873783,2721.8677,45,10.0,100,3.240545e-07,307.72546,4500,2.760993,-56.898342,1626025
-36.48473554872246,3327.9921629428864,100.0,2589564700.0,5.579589,99.0,[-1.007 -0.506  0.021 -0.441  0.368],-17.55233,226709810.0,458.38,5359.1694,,12.169669,141427180000.0,240.33173,5354737700.0,585.7325,712.5313,1.749707,52620924.0,46,10.0,100,1.3203062e-09,245512.3,4600,-0.2704239,-66.259834,1671863
-54.99675769712667,3405.285867214203,100.0,20.809216,9.0991,99.0,[-1.1   -0.417 -0.012 -0.452  0.331],-17.58124,11.842825,374.18,2.9177327,,14.990221,212.35233,0.99922514,55.379116,2.7775288,-13.608994,1.7547927,121.04502,47,10.0,100,0.0008402862,64.33578,4700,-0.9763603,-64.10086,1709281
-35.961422824173404,3486.5535929203033,100.0,2.8108644,5.555491,99.0,[-1.113e+00 -4.289e-01 -1.781e-04 -4.277e-01  3.357e-01],-15.051362,3.371097,445.65,1.6630664,,12.478661,15.128464,0.970075,9.359946,2.3916464,-14.484371,1.7529523,88.98893,48,10.0,100,0.0069062505,38.0336,4800,1.9131765,-68.65716,1753846
-21.235006897868274,3574.937754392624,100.0,4097.213,19.139194,99.0,[-1.117 -0.44  -0.004 -0.407  0.334],-13.957419,1059.908,488.43,2.744309,,9.455578,120792.78,0.7990567,9587.534,5.8029814,-10.913542,1.7519485,143.21948,49,10.0,100,1.0089099e-05,91.26059,4900,3.2276154,-51.81961,1802689
-43.59086196372666,3658.508150100708,100.0,8776.176,14.726035,99.0,[-1.09  -0.434 -0.027 -0.441  0.333],-14.757166,2044.4679,412.01,14.748206,,13.1058655,242224.72,1.6323153,22754.547,6.8381824,-8.922359,1.7766542,1166.6963,50,10.0,100,1.4975642e-06,462.07,5000,2.0551615,-64.517914,1843890
-27.52005318024271,3749.593380689621,100.0,291466.47,8.039217,99.0,[-1.064 -0.472 -0.003 -0.42   0.358],-15.103866,66668.71,480.82,36.566273,,10.722366,8588272.0,3.9538016,907856.75,13.977085,-0.28083113,1.7773618,12900.391,51,10.0,100,3.3245973e-07,1052.1711,5100,2.2162285,-53.942978,1891972
-42.203774207995906,3830.822421312332,100.0,316.7676,9.503037,99.0,[-1.139 -0.485 -0.015 -0.486  0.358],-15.15384,121.85833,423.02,2.5820732,,12.351482,6256.659,0.9037575,871.0694,3.190174,-13.397719,1.7753227,91.81806,52,10.0,100,5.4393554e-06,62.284966,5200,1.9351196,-52.746227,1934274
-24.33880829887601,3918.217804670334,100.0,7602.094,13.624517,99.0,[-1.160e+00 -5.028e-01 -8.396e-04 -4.561e-01  3.563e-01],-13.370322,2170.7708,478.02,1.6304893,,11.613298,241447.94,0.4982661,22989.578,7.5412703,-8.73987,1.7352595,251.49574,53,10.0,100,8.1614337e-07,63.908756,5300,3.9880657,-64.03746,1982076
-44.38941952193827,3994.7902615070343,100.0,491.2884,15.955943,99.0,[-1.105 -0.502 -0.01  -0.5    0.316],-16.841005,202.0716,400.16,1.4286228,,15.005002,5248.756,0.69500065,1647.4882,4.116872,-12.246151,1.7691748,225.54446,54,10.0,100,5.2875097e-05,32.63291,5400,-0.2085228,-70.36438,2022092
-24.400180733205552,4089.160267829895,100.0,526.58575,7.9001327,99.0,[-1.111 -0.525 -0.008 -0.472  0.35 ],-15.345161,245.52676,472.04,1.2845557,,10.76657,5542.147,0.5883316,1917.7332,3.3750086,-14.183439,1.8278408,259.47455,55,10.0,100,0.00016772836,37.107193,5500,1.9507523,-63.840607,2069296
-39.70412068056062,4175.91703414917,100.0,692.726,10.797332,99.0,[-1.115 -0.561 -0.02  -0.509  0.409],-16.320145,297.93588,431.1,1.6802166,,12.147721,9615.697,0.87475514,2446.0298,4.54677,-13.092277,1.8912672,285.15283,56,10.0,100,0.00027698177,27.882177,5600,1.3141594,-61.11411,2112406
-29.079577907803873,4267.800292253494,100.0,535.9768,5.0557528,99.0,[-1.18  -0.603 -0.016 -0.538  0.472],-14.624387,213.92848,463.13,3.8922708,,11.4246235,8201.744,0.81283414,1719.1339,5.3571444,-12.779458,1.8936191,109.7237,57,10.0,100,9.267217e-06,207.98189,5700,3.8165379,-64.248375,2158719
-42.264504179307444,4343.104677438736,100.0,279.98795,4.023734,99.0,[-1.293 -0.575 -0.012 -0.557  0.475],-17.182589,103.31904,412.87,1.2695787,,14.264437,4165.529,0.5871059,821.86487,4.8250437,-13.2497,1.910798,110.89387,58,10.0,100,0.00014329761,26.038168,5800,1.0679626,-69.790054,2200006
-26.652134387406722,4433.845006942749,100.0,7998.9014,9.292522,99.0,[-1.301 -0.578 -0.042 -0.52   0.492],-14.844203,2665.8625,467.75,4.8536367,,11.423948,128319.016,0.8696287,29748.186,7.2412395,-11.289884,1.9697104,371.1297,59,10.0,100,1.1083444e-05,179.6636,5900,3.8314085,-62.523266,2246781
-25.14982364543612,4520.274401426315,100.0,6336.2676,9.687855,99.0,[-1.324 -0.574 -0.005 -0.525  0.551],-14.219392,2267.0627,478.72,9.451283,,10.412437,84125.66,1.1892568,23539.773,8.9375515,-9.541492,1.9625648,264.24622,60,10.0,100,3.0298832e-08,313.68423,6000,5.0697155,-47.621887,2294653
-42.21876802627226,4596.333163499832,100.0,2061.0352,5.6648884,99.0,[-1.378 -0.601  0.008 -0.604  0.543],-14.934864,559.87177,411.83,2.092445,,12.461363,35720.14,0.7440269,5338.9976,7.5804863,-10.537211,1.944665,162.50443,61,10.0,100,9.143349e-06,43.55692,6100,4.005884,-51.96168,2335836
-36.76433151452129,4681.284108638763,100.0,3003.862,18.793863,99.0,[-1.355 -0.612 -0.038 -0.577  0.526],-15.570927,758.2234,431.06,5.6201053,,14.924803,83586.17,1.3293988,8088.545,6.7204876,-10.904416,1.8828775,465.5602,62,10.0,100,4.5606618e-07,234.47955,6200,3.2793102,-70.066734,2378942
-34.67975339848464,4770.521109342575,100.0,28799.61,5.666439,99.0,[-1.399 -0.611 -0.077 -0.547  0.464],-15.383617,7595.9585,465.3,8.548552,,12.017238,829297.4,0.8719961,95125.77,9.056126,-6.9570384,1.813195,2600.1887,63,10.0,100,2.4268198e-07,483.74533,6300,2.8825626,-58.921597,2425472
-37.89150945150442,4859.4620449543,100.0,341.19028,7.841094,99.0,[-1.413 -0.501 -0.085 -0.513  0.394],-13.44468,122.50861,443.77,1.2108163,,9.374375,5862.0312,0.6756234,928.6803,5.39202,-11.9123535,1.8252119,86.83837,64,10.0,100,8.279884e-05,23.51926,6400,4.07257,-42.538326,2469849
-25.78642618695868,4950.000121593475,100.0,3279.83,12.740141,99.0,[-1.43  -0.505 -0.049 -0.512  0.406],-13.550973,1191.1115,465.43,4.7211084,,11.664227,51095.3,0.9904747,11763.362,6.0155516,-11.473049,1.8466104,348.95755,65,10.0,100,7.4380616e-05,156.40999,6500,4.2828226,-63.634335,2516392
-34.31265680380753,5047.433094739914,100.0,23336.012,6.990073,99.0,[-1.422 -0.511 -0.072 -0.465  0.428],-15.927395,9112.759,483.31,32.918106,,7.6149263,315371.22,2.657333,105570.42,7.8089733,-7.394,1.7491106,4060.135,66,10.0,100,2.2217215e-08,1088.3285,6600,1.9820671,-37.502808,2564723
-31.443467341558613,5136.448134183884,100.0,4366.356,7.5575376,99.0,[-1.405 -0.497 -0.09  -0.484  0.33 ],-14.720883,1118.5197,464.32,1.274952,,9.261344,109272.46,0.67352045,10841.305,4.3700533,-12.237943,1.7793151,184.81291,67,10.0,100,6.4569554e-06,31.29282,6700,2.2601252,-45.288727,2611155
-23.987738127276668,5237.450355052948,100.0,269.56873,4.214632,99.0,[-1.43  -0.587 -0.081 -0.523  0.36 ],-13.35245,131.72014,498.56,1.1107819,,7.8400817,4552.728,0.60192674,923.8906,6.0418043,-11.163564,1.7832026,106.39235,68,10.0,100,0.0001902617,19.836725,6800,4.0515575,-34.88408,2661011
-38.53130450454788,5320.133083820343,100.0,325676.53,9.170861,99.0,[-1.428 -0.567 -0.093 -0.554  0.364],-13.264407,71324.484,441.9,35.2906,,10.497931,8738980.0,3.0501654,1196234.8,11.9998455,-1.4360434,1.8258255,10094.06,69,10.0,100,2.1496413e-07,944.4575,6900,3.942542,-50.394657,2705201
-47.417049296489175,5402.15213561058,100.0,47531.03,23.437103,99.0,[-1.456 -0.559 -0.054 -0.584  0.407],-13.735111,11769.764,418.21,7.40652,,10.319827,990990.6,0.9561392,151242.34,9.451843,-4.8439546,1.7868186,4607.133,70,10.0,100,2.3051236e-08,301.61066,7000,3.7539139,-47.578606,2747022
-29.431182793949056,5495.82595705986,100.0,2289.93,4.5721784,99.0,[-1.485 -0.565 -0.066 -0.527  0.368],-14.194432,1086.103,483.91,10.404614,,8.662919,22896.672,1.4401774,10221.8545,6.7568197,-10.655933,1.8571463,320.31964,71,10.0,100,6.600449e-05,448.8886,7100,3.1963024,-45.42831,2795413
-28.62480179536941,5594.339930295944,100.0,18516.664,9.19953,99.0,[-1.528 -0.602 -0.069 -0.569  0.438],-13.210363,4526.5474,480.13,24.259747,,9.43812,566032.94,2.0969293,51317.96,9.313429,-8.08665,1.8925979,473.40878,72,10.0,100,3.2550884e-06,847.85297,7200,4.8967295,-56.369175,2843426
-55.54558619466577,5678.980260848999,100.0,169345.06,3.8766687,99.0,[-1.501 -0.576 -0.095 -0.592  0.474],-15.14363,15642.394,406.33,7.8425703,,13.656309,6631124.0,0.8979493,198460.77,13.654603,-1.1472098,1.9326006,13802.808,73,10.0,100,5.116999e-06,351.70877,7300,2.8812542,-75.144104,2884059
-62.571631983533216,5757.929463148117,100.0,143.30983,10.098091,99.0,[-1.469 -0.487 -0.066 -0.54   0.514],-16.601625,60.15846,375.63,0.8089418,,15.344487,1627.5012,0.50044686,415.1922,6.7599325,-10.544875,1.8918562,121.33467,74,10.0,100,4.8653346e-05,11.5271,7400,1.7093029,-66.44329,2921622
-28.822071390006712,5851.660336971283,100.0,522.75195,11.12365,99.0,[-1.5   -0.52  -0.068 -0.514  0.473],-13.109592,197.86806,473.82,4.715021,,10.097815,6658.02,1.1327423,1619.2612,6.4651623,-11.832151,1.9030523,104.3154,75,10.0,100,0.00010042623,117.20881,7500,5.3413982,-46.293346,2969004
-36.95656667374498,5941.016311407089,100.0,1475.481,12.324395,99.0,[-1.502 -0.532 -0.026 -0.518  0.484],-14.355529,596.9655,475.92,1.1433053,,8.666374,25686.426,0.5836012,5000.523,5.7697754,-12.310085,1.9358608,111.37075,76,10.0,100,7.30111e-06,18.484144,7600,4.0754623,-38.33093,3016596
-33.6532267624894,6031.345885515213,100.0,369.86172,12.387557,99.0,[-1.477 -0.569 -0.027 -0.582  0.517],-13.8544,152.76538,441.88,5.23786,,11.323485,4391.426,1.1053547,1212.6803,6.663739,-11.949133,1.9491533,161.52948,77,10.0,100,2.6955628e-05,129.38136,7700,4.9582653,-59.685623,3060784
-32.24510932427936,6119.03618812561,100.0,10278.072,10.673318,99.0,[-1.459 -0.588 -0.061 -0.554  0.53 ],-14.725617,4251.245,450.87,2.2137249,,11.7724495,77401.29,0.5772767,47001.023,7.69172,-8.919854,1.8414495,640.2302,78,10.0,100,9.504931e-10,70.16682,7800,4.242815,-63.0172,3105871
-40.39691281730486,6215.966841697693,100.0,6.7475677,6.359985,99.0,[-1.438 -0.552 -0.047 -0.548  0.422],-14.836364,6.4825525,452.35,1.6634912,,10.647727,38.409943,0.8954399,22.677536,4.028493,-13.106303,1.7916402,77.85652,79,10.0,100,0.0013392437,37.86812,7900,2.9227886,-53.442715,3151106
-29.492075371477032,6304.191843986511,100.0,0.24537928,5.542101,99.0,[-1.44  -0.581 -0.057 -0.564  0.373],-14.28384,1.1316817,482.53,0.3342647,,8.465346,1.5286237,0.94929,1.367414,3.2253618,-14.170666,1.7880636,61.74343,80,10.0,100,0.22347598,2.6100748,8000,3.1541224,-67.045456,3199359
