StdIW,J_sample_variance,InitialReturnMax,InitialBound,TimeElapsed,EpThisIter,EmpiricalD2,ReturnStepMax,MinIW,TimestepsSoFar,InitialReturnMean,ReturnStepMaxmin,MaxD2w0t,EpisodesSoFar,MinD2w0t,ReturnMeanIW,Iteration,MeanIW,EpRewMean,Weights,InitialReturnStd,StdD2w0t,InitialReturnMin,Bound,MeanD2w0t,EpLenMean,MeanEntropy,MaxIW
1.811878,415864.5,52.021088,286.35388,1117.1519935131073,100,1.8647434,100.0,0.07704301,190065,3.4332277e-07,89.59514,8.85059,8200,,526.8803,82,1.4199772,-106.65125597258529,[ 0.754 -0.318 -0.352 -0.938 -0.512],11.07012,0.39648774,-9.150742,369.68115,0.07003936,22.68,0.934506,20.23493
1.2225993,198182.58,50.761494,306.64386,1130.1869020462036,100,2.09776,100.0,0.045714475,192239,1.5258789e-07,89.16403,5.133597,8300,,466.58862,83,1.1809001,-106.91775391130373,[ 0.745 -0.331 -0.337 -0.951 -0.484],10.927322,0.3099443,-8.2337265,346.59326,0.06201131,21.74,0.9384076,8.45112
3.12443,954144.9,59.724358,267.9785,1144.0854313373566,100,5.5664277,100.0,0.035220474,194597,7.6293944e-08,89.93773,19.670677,8400,,541.70624,84,1.5270953,-106.84493874702143,[ 0.714 -0.327 -0.321 -0.928 -0.481],12.913777,0.5702854,-9.26651,385.50876,0.09906008,23.58,0.9570952,27.355942
0.2414049,4688.977,63.43131,208.16656,1160.5859560966492,100,1.0407482,100.0,0.43066818,197301,-8.69751e-06,91.1196,1.3360487,8500,,316.32846,85,1.0334172,-106.54313337893765,[ 0.657 -0.336 -0.307 -0.908 -0.462],15.365958,0.23607369,-12.237305,214.58755,0.05635623,27.04,0.95969486,2.2414126
46.03887,223411020.0,66.565155,211.42749,1174.818098783493,100,76.89104,100.0,0.0017730342,199995,-7.476807e-06,91.099625,5770.1143,8600,,1855.6942,86,3.3094432,-106.41868375614851,[ 0.644 -0.322 -0.3   -0.904 -0.459],15.050354,44.25303,-12.56266,931.54767,1.3381578,26.94,0.96125376,2286.8923
0.90175736,72783.14,53.58375,256.06754,1192.704381942749,100,1.2006346,100.0,0.20018421,202424,-1.411438e-06,90.195625,2.6618755,8700,,383.72552,87,1.1160911,-106.93605278825555,[ 0.656 -0.368 -0.282 -0.914 -0.458],13.534581,0.26746097,-9.820206,269.93826,0.058397207,24.29,0.94043374,13.688707
0.8701376,59642.082,44.06304,249.11404,1206.5827209949493,100,1.4805055,100.0,0.08551296,204911,-2.8991699e-06,90.42225,3.144902,8800,,381.19043,88,1.154773,-106.67081722742172,[ 0.645 -0.368 -0.274 -0.927 -0.478],11.948772,0.2767547,-10.243225,272.28094,0.06180168,24.87,0.8874068,5.0076394
1.3060733,132149.11,50.414474,240.28247,1219.805328130722,100,2.100495,100.0,0.10938059,207443,-4.6920777e-06,90.54099,5.7184496,8900,,398.7877,89,1.22597,-107.09109031361272,[ 0.634 -0.385 -0.28  -0.923 -0.532],12.939956,0.31240898,-9.984604,279.67886,0.0684381,25.32,0.89814806,8.706066
2.774726,596381.7,55.73572,193.22281,1235.7157492637634,100,6.5896153,100.0,0.000381381,210268,-1.0681152e-05,91.51604,46.415928,9000,,440.55008,90,1.5055094,-105.71234678742853,[ 0.597 -0.392 -0.272 -0.914 -0.521],15.782669,0.8467811,-12.743935,267.2226,0.14764136,28.25,0.8828808,31.085333
0.3995915,11076.303,56.69964,223.30563,1252.2016954421997,100,1.1863664,100.0,0.3829965,212895,7.019043e-06,90.917984,1.4567584,9100,,334.44125,91,1.0640373,-106.15927550191287,[ 0.645 -0.404 -0.299 -0.947 -0.536],14.038623,0.23842053,-11.711777,237.42601,0.056044087,26.27,0.8727547,2.742022
58.279858,32536834.0,55.753918,162.88803,1268.0104496479034,100,27.190031,100.0,0.0008968093,215965,1.0375977e-05,92.18563,620.8168,9200,,859.09607,92,6.402949,-104.6006526248085,[ 0.625 -0.406 -0.298 -0.938 -0.546],17.877563,8.13483,-14.619354,452.8485,0.6666057,30.7,0.85119236,656.8059
1.6271412,160026.53,58.21279,204.53775,1286.021931886673,100,2.4072967,100.0,0.08353624,218718,9.613037e-06,91.291954,6.14305,9300,,364.73694,93,1.288511,-106.10153588635251,[ 0.608 -0.424 -0.302 -0.901 -0.568],15.131225,0.36787215,-13.031639,241.96802,0.082985505,27.53,0.87918055,12.906901
0.70967066,27054.252,55.19752,187.06161,1302.5060300827026,100,1.3850608,100.0,0.15915799,221600,-4.234314e-06,91.63823,1.9558821,9400,,303.1086,94,1.08308,-106.08316144653827,[ 0.566 -0.413 -0.295 -0.873 -0.54 ],14.8588505,0.26947352,-13.071762,198.79941,0.066121385,28.82,0.8890275,5.5135326
0.94282854,38903.47,56.749725,178.20471,1316.4971516132355,100,1.4992578,100.0,0.050133944,224530,3.6621093e-06,91.8298,3.342869,9500,,316.66132,95,1.1896642,-105.04339212022272,[ 0.583 -0.413 -0.304 -0.882 -0.53 ],16.825357,0.302182,-13.431534,205.2901,0.073051974,29.3,0.86922836,8.896339
0.31789032,9627.675,58.5037,251.44989,1330.1386365890503,100,1.1280159,100.0,0.11490621,227006,-3.8146973e-06,90.40258,1.6492174,9600,,362.8351,96,1.0699217,-106.44250633451149,[ 0.554 -0.423 -0.311 -0.872 -0.55 ],11.970183,0.23899688,-10.724274,265.71948,0.054339442,24.76,0.8405155,2.485304
0.34499425,8772.744,55.19194,212.26978,1345.9027292728424,100,1.1065348,100.0,0.47716084,229697,-9.841919e-06,91.15247,1.3922038,9700,,319.9792,97,1.0529569,-105.58866618653354,[ 0.554 -0.428 -0.323 -0.871 -0.578],14.27797,0.24245137,-12.223381,221.12152,0.057690572,26.91,0.85742307,2.1257257
1.7757899,146129.7,56.835545,185.12048,1361.6337819099426,100,1.8121552,100.0,0.08910155,232600,-2.5558472e-06,91.70576,9.090872,9800,,326.17764,98,1.2141674,-105.87677042233032,[ 0.549 -0.421 -0.318 -0.86  -0.562],15.795494,0.36335313,-15.288803,203.92667,0.0808816,29.03,0.8436596,20.674994
0.14439729,1284.6143,57.96253,180.21222,1378.5422117710114,100,1.0239472,100.0,0.5156799,235540,-6.065369e-06,91.810745,1.0992981,9900,,277.97574,99,1.0168768,-105.68212236832153,[ 0.576 -0.405 -0.306 -0.868 -0.575],15.932867,0.24065378,-13.494705,182.36224,0.06013672,29.4,0.83955187,1.5045643
0.4639363,15690.508,64.085205,194.94797,1393.5091922283173,100,1.2363334,100.0,0.26439548,238351,6.8664554e-07,91.44514,1.8369685,10000,,313.80634,100,1.0802808,-106.18508170780493,[ 0.581 -0.411 -0.313 -0.869 -0.579],15.787048,0.26436132,-12.70768,208.31006,0.06396207,28.11,0.8397664,4.957452
1.5397972,224314.95,53.00493,261.68365,1407.5582790374756,100,2.4692593,100.0,0.042606626,240747,-5.531311e-06,90.12247,7.3367248,10100,,431.99323,101,1.240974,-106.35477425586099,[ 0.585 -0.409 -0.317 -0.88  -0.579],11.791256,0.3611043,-11.108772,297.5752,0.074412666,23.96,0.85262823,10.337489
0.42948928,17559.637,48.763515,273.59982,1421.8713099956512,100,1.1613996,100.0,0.3531709,243100,7.3242186e-06,89.94199,1.4453467,10200,,381.72037,102,1.0521901,-106.9554223250091,[ 0.572 -0.41  -0.295 -0.869 -0.566],10.8820915,0.22618188,-8.751411,286.55264,0.050171416,23.53,0.8281203,3.3449717
0.3683011,8117.4375,53.014732,189.51181,1437.9666602611542,100,1.0892028,100.0,0.2721876,245962,3.1280517e-06,91.59949,1.4944346,10300,,298.30612,103,1.0590174,-105.90128681267329,[ 0.547 -0.406 -0.29  -0.862 -0.591],15.277922,0.252057,-14.145889,196.75128,0.061860275,28.62,0.81835353,3.7498598
0.8468962,46025.188,59.94402,193.28433,1451.0701124668121,100,1.4275079,100.0,0.12172732,248798,-8.087158e-06,91.53096,2.6144533,10400,,337.85675,104,1.2019956,-105.9110958248427,[ 0.544 -0.4   -0.292 -0.851 -0.601],15.949415,0.30308202,-12.825096,224.77988,0.07248479,28.36,0.7813329,5.089227
0.294623,8939.713,57.383484,267.7141,1467.1787078380585,100,1.1051179,100.0,0.3326456,251167,6.408691e-06,89.9812,1.6623465,10500,,387.756,105,1.0823059,-106.82913459975083,[ 0.535 -0.389 -0.28  -0.834 -0.638],11.03651,0.23310222,-8.935043,284.4463,0.05162334,23.69,0.77634263,3.259912
0.16682555,2527.171,59.576004,182.51959,1481.7333850860596,100,1.027401,100.0,0.687026,254088,-3.1280517e-06,91.73044,1.1286926,10600,,282.5482,106,1.0175174,-106.17253635453972,[ 0.537 -0.382 -0.279 -0.821 -0.643],15.822963,0.23984303,-13.15583,185.74936,0.059725985,29.21,0.7855394,2.092447
6.653062,7053149.0,53.906643,226.43414,1494.1820068359375,100,5.0925007,100.0,0.041384503,256697,5.1879883e-06,90.836105,134.38248,10700,,585.7621,107,1.3070614,-106.49815474169806,[ 0.538 -0.388 -0.282 -0.822 -0.633],13.034431,1.6715865,-11.261429,318.30298,0.16935647,26.09,0.818286,304.0464
0.2189391,3232.3208,52.767998,175.7474,1509.941662311554,100,1.055063,100.0,0.5803165,259658,-4.9209593e-06,91.914154,1.329035,10800,,280.4387,108,1.0440091,-104.90595431281567,[ 0.545 -0.398 -0.271 -0.801 -0.601],16.956432,0.24599932,-15.768578,183.62634,0.061662685,29.61,0.80822134,1.9963338
0.32013786,7662.5273,61.67722,204.38742,1524.6987826824188,100,1.1114556,100.0,0.15291998,262406,-8.69751e-06,91.31041,2.3971376,10900,,314.89178,109,1.056785,-105.65582438725494,[ 0.561 -0.405 -0.27  -0.811 -0.611],14.619034,0.2500165,-12.490082,214.10875,0.059884652,27.48,0.81142974,2.7204309
0.1622211,1898.509,49.563274,195.6962,1539.2156455516815,100,1.0286303,100.0,0.58623314,265219,2.8991699e-06,91.511246,1.1717383,11000,,295.04834,110,1.0221038,-105.3294136820526,[ 0.549 -0.409 -0.279 -0.804 -0.608],14.41549,0.2353881,-13.05394,199.65141,0.05745256,28.13,0.7981582,1.6585782
0.4662,12021.098,65.090164,174.7241,1555.3305463790894,100,1.1435032,100.0,0.1543021,268174,-8.7738035e-06,91.89222,1.8767239,11100,,286.66797,111,1.0736637,-105.01748792243937,[ 0.542 -0.404 -0.279 -0.805 -0.621],16.937176,0.2634914,-14.202278,182.93564,0.06555341,29.55,0.78253454,3.1931858
0.517715,18228.605,66.89322,198.86899,1572.1093649864197,100,1.1734486,100.0,0.2537903,270942,4.5776366e-07,91.36558,2.0120516,11200,,321.46066,112,1.1025906,-105.66039797332432,[ 0.556 -0.396 -0.271 -0.804 -0.636],15.499446,0.26853582,-12.1215515,212.43503,0.06396747,27.68,0.77409875,4.7179265
29.705563,10536866.0,59.40725,151.7998,1589.2357411384583,100,6.731333,100.0,0.01339514,274109,-5.0735475e-06,92.37639,107.71138,11300,,608.13446,113,3.8811963,-104.88501263367154,[ 0.564 -0.389 -0.259 -0.799 -0.645],17.350204,3.4782355,-15.247696,284.4414,0.36275226,31.67,0.7630898,526.5443
15.95391,4675357.5,50.81337,182.26424,1604.0398721694946,100,12.67586,100.0,0.002728965,277035,6.942749e-06,91.81681,127.62105,11400,,562.3295,114,2.782852,-105.09063400703697,[ 0.552 -0.379 -0.248 -0.823 -0.656],15.817909,1.8975687,-14.040619,320.73322,0.2543252,29.26,0.73738647,176.08311
0.3624064,11251.394,66.773926,208.3828,1618.2764897346497,100,1.1335589,100.0,0.34668332,279742,3.4332274e-06,91.11461,1.9958191,11500,,328.9039,115,1.0679303,-106.7286791025391,[ 0.572 -0.365 -0.27  -0.834 -0.681],14.108313,0.2528522,-11.555901,220.67792,0.05993294,27.07,0.7285088,3.5057912
0.054711614,459.68317,62.782776,229.88617,1632.3638854026794,100,1.0036399,100.0,0.83235884,282303,6.1035157e-06,90.734604,1.0377616,11600,,326.05612,116,1.0045687,-105.84277352618282,[ 0.571 -0.367 -0.261 -0.836 -0.69 ],14.610035,0.22128129,-11.912018,230.52753,0.051412567,25.61,0.7314714,1.3062993
13.512835,12706800.0,56.070877,236.31506,1646.138219833374,100,4.079802,100.0,0.010993938,284818,-2.7465821e-06,90.63949,55.479687,11700,,703.4553,117,2.3505285,-105.13344949555568,[ 0.567 -0.367 -0.262 -0.837 -0.687],14.884414,1.6138731,-11.777069,441.16437,0.17226668,25.15,0.71386546,239.24577
0.29413632,7038.561,66.730316,242.82126,1661.84920668602,100,1.0628698,100.0,0.5358531,287288,-1.1520386e-05,90.420334,1.4037695,11800,,350.79886,118,1.0454928,-105.95893078807478,[ 0.555 -0.318 -0.244 -0.815 -0.705],15.50993,0.22741364,-10.278046,249.97144,0.05175618,24.7,0.70128584,3.0424817
0.25060287,4506.5503,52.607567,207.58603,1676.8388426303864,100,1.0968324,100.0,0.32437873,290020,8.964538e-06,91.23596,1.536993,11900,,318.60312,119,1.062808,-106.0578945117075,[ 0.553 -0.315 -0.245 -0.819 -0.718],13.858783,0.24343818,-12.432991,219.80377,0.058360264,27.32,0.6859901,2.1901762
0.33634222,9496.963,61.83856,209.99866,1688.9778170585632,100,1.0970188,100.0,0.22762597,292695,-3.890991e-06,91.15465,1.5118791,12000,,325.35828,120,1.0752803,-104.93244627825429,[ 0.549 -0.32  -0.252 -0.815 -0.733],15.811769,0.2470263,-12.238876,222.8207,0.058419757,26.75,0.6709281,3.2218096
0.3229681,7060.755,66.42572,171.41228,1702.6243026256561,100,1.0876004,100.0,0.462287,295671,3.6239624e-06,91.89396,1.6221182,12100,,286.2107,121,1.0664359,-105.7379489108617,[ 0.554 -0.328 -0.26  -0.814 -0.748],17.60628,0.26015612,-13.298828,180.59354,0.06495201,29.76,0.672859,3.1800823
0.4016514,7912.793,59.471252,157.30676,1719.7986989021301,100,1.1312498,100.0,0.37569255,298803,3.1280517e-06,92.28591,1.5548539,12200,,270.11465,122,1.0807433,-105.14266345092514,[ 0.56  -0.32  -0.255 -0.81  -0.746],18.066996,0.26847464,-15.542076,168.04694,0.069021136,31.32,0.6982651,2.6977766
0.35225564,9055.534,55.047146,211.18008,1733.820663690567,100,1.1326404,100.0,0.37495103,301505,-7.6293945e-06,91.14637,1.4991672,12300,,319.60638,123,1.0520139,-106.10275755307434,[ 0.563 -0.313 -0.254 -0.804 -0.721],14.600764,0.24602821,-12.262444,219.34492,0.058613643,27.02,0.6983339,3.2875826
178.34367,1398994000.0,52.551884,247.18573,1748.3688337802887,100,782.7681,100.0,8.2994746e-05,303983,3.3187866e-06,90.45853,19670.158,12400,,4208.461,124,18.41801,-105.82892853410237,[ 0.574 -0.317 -0.254 -0.817 -0.721],12.407783,140.4883,-11.170288,2640.1016,4.384254,24.78,0.72852117,1951.6655
0.8170731,54119.426,67.87036,207.09653,1766.3190789222717,100,1.5287896,100.0,0.18505296,306706,-7.019043e-06,91.20162,3.6912897,12500,,336.67346,125,1.1184838,-106.17517504693191,[ 0.56  -0.376 -0.272 -0.803 -0.69 ],15.374465,0.28846586,-12.035187,223.52426,0.06754267,27.23,0.74316263,11.831592
0.5612406,17645.654,48.618046,177.90138,1779.4843318462372,100,1.1769388,100.0,0.16185728,309682,7.781982e-06,91.86373,1.7798198,12600,,291.40292,126,1.0878729,-106.18781764058951,[ 0.556 -0.383 -0.265 -0.795 -0.676],15.751917,0.26631144,-13.599617,189.48901,0.0664865,29.76,0.76137877,4.970863
0.34282142,8790.586,48.53927,239.81845,1792.8304402828217,100,1.0802073,100.0,0.34216887,312207,7.5531007e-06,90.634026,1.5069602,12700,,346.8036,127,1.0550296,-106.33604197893834,[ 0.559 -0.394 -0.269 -0.792 -0.658],12.551391,0.2304175,-11.395729,248.61905,0.052999467,25.25,0.7675585,2.8308125
0.2573315,5680.2754,65.91645,210.2055,1809.2028667926788,100,1.0576353,100.0,0.36607033,314894,-8.735657e-06,91.13436,1.3913677,12800,,318.80927,128,1.0442202,-105.67617929540167,[ 0.57  -0.407 -0.267 -0.799 -0.651],14.580555,0.23826328,-12.120163,217.60257,0.056635883,26.87,0.76554626,2.5830235
1.0171045,49681.133,52.132793,178.72144,1823.7297570705414,100,1.343284,100.0,0.17939745,317848,1.083374e-05,91.82771,3.5143511,12900,,314.41858,129,1.1726795,-105.93477979754806,[ 0.564 -0.394 -0.26  -0.794 -0.653],15.751764,0.3172004,-13.319923,197.99179,0.07564545,29.54,0.7647322,13.068094
0.31995413,7434.3647,49.873585,208.40938,1838.9048297405243,100,1.1019844,100.0,0.41729313,320592,-1.2207031e-06,91.247185,1.4212586,13000,,309.56305,130,1.0260733,-106.36951943992945,[ 0.569 -0.393 -0.258 -0.78  -0.654],12.512004,0.23843655,-14.249435,213.88623,0.057391923,27.44,0.7705334,2.5760183
0.4922605,12553.173,63.607758,180.20335,1854.8945648670197,100,1.2345337,100.0,0.18092105,323539,-9.918213e-07,91.74762,1.6479425,13100,,291.24124,131,1.0724788,-106.86369935369105,[ 0.548 -0.387 -0.257 -0.768 -0.648],14.730144,0.25873145,-13.325859,187.59616,0.06449165,29.47,0.76279515,2.6010807
0.4245486,9843.78,51.709595,179.48904,1868.440408706665,100,1.1763015,100.0,0.283876,326476,1.9073486e-06,91.802635,1.7951654,13200,,294.39734,132,1.0836463,-105.69366205514252,[ 0.558 -0.381 -0.259 -0.775 -0.656],15.904692,0.26449218,-14.386734,190.75627,0.065512255,29.37,0.762674,2.7987063
23.281107,31900752.0,60.95048,210.92337,1882.5253851413727,100,36.635284,100.0,0.0003974136,329174,-1.7547608e-06,91.12245,361.49054,13300,,882.345,133,3.3650982,-106.2722920548607,[ 0.552 -0.396 -0.266 -0.776 -0.656],14.388438,4.547192,-12.020218,513.5732,0.4765866,26.98,0.7452044,370.5071
0.39362448,7915.0864,52.050064,177.0438,1901.7099652290344,100,1.1478524,100.0,0.40067214,332133,8.392334e-07,91.85439,1.3869207,13400,,283.77817,134,1.0515374,-105.71923056522333,[ 0.599 -0.409 -0.305 -0.805 -0.674],15.5323305,0.2524142,-14.572609,183.55194,0.063171506,29.59,0.7474181,2.537149
0.82222915,46739.293,58.418705,220.22432,1916.6817812919617,100,1.5053769,100.0,0.15114288,334787,1.4495849e-06,90.968185,2.5358117,13500,,347.94116,135,1.1256312,-106.58237751259394,[ 0.592 -0.416 -0.306 -0.8   -0.672],12.866701,0.26807562,-12.587692,242.2141,0.062680155,26.54,0.73348194,5.5562315
0.2846479,5562.2363,48.42609,214.89517,1931.4767227172852,100,1.1008052,100.0,0.45904422,337471,-4.5776366e-07,91.12838,1.2694662,13600,,316.331,136,1.0302914,-105.63722872047896,[ 0.616 -0.417 -0.316 -0.808 -0.685],13.844025,0.23496586,-12.615234,221.75507,0.055913955,26.84,0.74208134,1.9931674
0.5113006,13691.181,53.596962,194.12895,1944.7063415050507,100,1.1406798,100.0,0.4356205,340295,-3.3569336e-06,91.492294,1.4432728,13700,,302.70862,137,1.0576605,-106.00927832032308,[ 0.599 -0.411 -0.311 -0.802 -0.677],14.672362,0.24719858,-12.545677,203.02692,0.060358506,28.24,0.75778735,4.7769227
0.31115982,7278.4595,50.410004,206.14346,1958.7252326011658,100,1.0794342,100.0,0.37576678,343041,3.5095215e-06,91.297386,1.2375133,13800,,306.5666,138,1.0235589,-105.75692955989273,[ 0.588 -0.41  -0.304 -0.798 -0.661],14.428161,0.23813803,-12.967201,210.3554,0.057349678,27.46,0.7359761,2.625425
0.75532633,36887.31,70.446,210.94019,1973.2739715576172,100,1.4877354,100.0,0.1440417,345729,5.455017e-06,91.13516,3.1830745,13900,,357.46936,139,1.2120155,-105.70353224205137,[ 0.591 -0.416 -0.302 -0.798 -0.683],14.714037,0.29419252,-12.579308,240.86426,0.0675264,26.88,0.73623985,4.5058866
0.93597615,66147.38,53.770676,250.00616,1987.1941092014313,100,1.3590964,100.0,0.17973211,348187,6.2561035e-06,90.36586,3.9103749,14000,,407.90683,140,1.2281516,-106.11359145482385,[ 0.577 -0.425 -0.295 -0.804 -0.683],12.777773,0.28690684,-10.5412445,287.9851,0.061972365,24.58,0.75596505,7.0490723
31.519222,23981748.0,57.06459,194.7786,2003.902197599411,100,11.343825,100.0,0.018150294,351003,1.3580322e-05,91.49527,219.98376,14100,,764.3196,141,3.9216788,-105.66658206886078,[ 0.581 -0.406 -0.289 -0.789 -0.663],16.186167,5.0112185,-13.154594,389.24237,0.48757976,28.16,0.7646537,348.15668
0.91230035,74664.03,72.188225,238.71078,2017.925132036209,100,1.3059418,100.0,0.17119934,353527,7.6293946e-07,90.51882,3.2010574,14200,,379.3212,142,1.1475601,-107.03267862513084,[ 0.588 -0.394 -0.251 -0.789 -0.654],12.991563,0.2853487,-10.0748825,259.41388,0.06342022,25.24,0.76855344,8.439362
17.9172,16991140.0,60.15148,177.97769,2031.8379309177399,100,25.675041,100.0,0.0025344517,356466,-1.3732911e-06,91.82412,386.20413,14300,,721.4852,143,2.9036686,-105.4498642069772,[ 0.59  -0.403 -0.261 -0.777 -0.65 ],17.314045,4.300172,-14.041641,384.57288,0.38906962,29.39,0.77793306,204.61044
1.6330564,234548.16,62.17536,251.75415,2046.4812018871307,100,1.6847169,100.0,0.16042519,358910,-3.2806397e-06,90.25538,10.637131,14400,,430.07233,144,1.2663535,-106.85937784822441,[ 0.622 -0.39  -0.277 -0.799 -0.641],13.231756,0.36833227,-10.522369,286.92596,0.07183745,24.44,0.789063,17.693947
0.236533,5502.311,46.79759,252.02975,2059.157636165619,100,1.0619397,100.0,0.4046368,361353,-3.6621093e-06,90.32355,1.2491609,14500,,352.14865,145,1.0220623,-105.9827937914445,[ 0.613 -0.383 -0.296 -0.795 -0.63 ],12.105628,0.22390227,-11.309746,256.25073,0.050705705,24.43,0.7832858,1.9061091
2.3038623,129041.08,62.982002,193.84381,2073.420623779297,100,1.4927468,100.0,0.13722686,364170,-1.2969971e-06,91.484085,6.4826865,14600,,364.68558,146,1.3842647,-105.8617186399686,[ 0.609 -0.381 -0.299 -0.799 -0.636],14.543161,0.37778476,-14.351013,227.2972,0.08162073,28.17,0.79189616,24.872072
1.9399723,196698.22,60.178154,189.4242,2089.781381368637,100,2.973857,100.0,0.024386192,367023,-6.2561035e-06,91.60263,14.6153965,14700,,385.67172,147,1.4395373,-105.5234246503625,[ 0.599 -0.394 -0.304 -0.816 -0.627],16.367723,0.48768428,-13.418343,240.4286,0.10270165,28.53,0.78995806,14.200956
0.32001457,4766.8687,62.850708,189.2807,2106.773547410965,100,1.080193,100.0,0.28933826,369870,1.8310546e-06,91.52452,1.6109682,14800,,302.7598,148,1.073522,-106.41345962120035,[ 0.574 -0.397 -0.284 -0.809 -0.629],15.517627,0.24890232,-14.271599,198.28912,0.06085248,28.47,0.7797069,2.947303
3.9884636,688136.3,54.84722,211.65625,2121.147661924362,100,4.2830153,100.0,0.04144869,372562,3.8146973e-07,91.12106,24.545105,14900,,446.13205,149,1.67821,-106.05047236201712,[ 0.577 -0.389 -0.284 -0.802 -0.639],14.744831,0.6340379,-11.323402,282.888,0.11919801,26.92,0.78937167,31.073433
0.36684752,8314.619,43.979637,198.5351,2136.8685762882233,100,1.1163728,100.0,0.3047361,375409,-4.8065185e-06,91.49472,1.3354436,15000,,302.0168,150,1.0452664,-106.83995295755372,[ 0.554 -0.385 -0.265 -0.778 -0.63 ],13.331337,0.24969374,-13.422264,206.76184,0.061225127,28.47,0.77628946,2.8588161
0.42734623,11031.219,55.055676,171.24564,2151.623987674713,100,1.1221312,100.0,0.10818677,378413,-1.1825561e-05,91.998245,1.6153835,15100,,283.17548,151,1.0728676,-105.1667400795735,[ 0.54  -0.374 -0.26  -0.764 -0.643],15.780494,0.26312384,-16.316086,180.69174,0.066082664,30.04,0.7571789,4.7759385
1.087554,48322.566,54.639526,153.54973,2167.2749066352844,100,1.8152755,100.0,0.082004815,381591,5.8746336e-06,92.390884,3.3698258,15200,,284.8976,152,1.1638559,-105.0187480341172,[ 0.544 -0.383 -0.258 -0.774 -0.662],17.180546,0.3253596,-15.5442505,175.27046,0.08240523,31.78,0.7464157,8.550112
0.58139473,17860.533,62.607082,183.943,2181.076730966568,100,1.245277,100.0,0.31377128,384478,3.4332274e-06,91.68988,1.8675803,15300,,296.78485,153,1.0850061,-105.52167795917572,[ 0.514 -0.377 -0.245 -0.759 -0.673],15.826167,0.26080975,-12.97831,192.68457,0.06413896,28.87,0.73635375,4.9419475
0.19977131,2452.592,69.41978,179.72565,2196.442340373993,100,1.0456705,100.0,0.51697636,387419,8.544922e-06,91.763504,1.1125109,15400,,279.15845,154,1.016042,-106.41289507057554,[ 0.523 -0.371 -0.25  -0.761 -0.683],16.629784,0.24032782,-12.419624,182.1172,0.060069088,29.41,0.73185563,1.836453
0.20901601,3543.725,55.61109,210.03246,2211.913974761963,100,1.0460371,100.0,0.5391553,390142,-1.247406e-05,91.18124,1.311582,15500,,313.6427,155,1.0419014,-106.45253031188851,[ 0.519 -0.373 -0.248 -0.759 -0.687],14.022599,0.23632427,-12.378067,216.69171,0.056633633,27.23,0.717747,1.8964778
0.5200033,20071.422,50.040035,214.04938,2225.7067358493805,100,1.186175,100.0,0.2683849,392823,6.942749e-06,91.11123,1.816973,15600,,329.30258,156,1.0806646,-105.74924003063035,[ 0.509 -0.369 -0.253 -0.755 -0.701],15.149733,0.25884375,-12.488487,225.69806,0.061062433,26.81,0.7064011,3.6211839
0.5992087,11847.439,57.927357,139.14822,2242.1220643520355,100,1.1545578,100.0,0.37210688,396124,4.043579e-06,92.65105,1.4387331,15700,,255.26155,157,1.1085964,-104.78945900694237,[ 0.518 -0.37  -0.25  -0.768 -0.713],18.026554,0.27553794,-16.027489,152.83478,0.07300436,33.01,0.70703655,5.6107945
27.21433,35030904.0,46.71185,230.50003,2255.7038567066193,100,13.546255,100.0,0.0051123854,398703,4.5776366e-07,90.83738,324.4982,15800,,986.5604,158,3.8481488,-106.57936129674721,[ 0.498 -0.355 -0.24  -0.758 -0.712],12.412627,5.002709,-10.7449875,559.701,0.39879867,25.79,0.739156,343.34985
0.8516164,41743.703,60.375675,170.36896,2273.1507301330566,100,1.3932445,100.0,0.18209334,401695,7.5531007e-06,91.96272,3.4934225,15900,,310.54825,159,1.1790981,-105.27769893986964,[ 0.542 -0.373 -0.237 -0.803 -0.68 ],17.092522,0.32784772,-13.972824,193.6915,0.07830343,29.92,0.75839335,5.9953156
0.94274515,53636.67,59.291756,204.10315,2287.048345565796,100,1.3637711,100.0,0.19740574,404419,2.9754638e-06,91.27278,3.0234194,16000,,326.4924,160,1.1130834,-105.24476034368374,[ 0.543 -0.357 -0.227 -0.806 -0.661],15.808488,0.28460056,-12.86908,213.36649,0.066438675,27.24,0.77255833,8.918387
0.9146281,41943.76,56.272186,173.19846,2299.902635574341,100,1.7408233,100.0,0.18420954,407414,-5.1879883e-06,91.96672,3.4027128,16100,,317.30963,161,1.21726,-105.32339015635708,[ 0.547 -0.37  -0.228 -0.8   -0.646],16.399782,0.32945943,-13.894592,203.57736,0.08048591,29.95,0.7672395,8.312123
0.4448618,14667.43,45.450718,214.2742,2313.8290119171143,100,1.1739199,100.0,0.24879414,410108,-6.1035155e-07,91.15008,2.404086,16200,,323.1847,162,1.0574661,-105.73875565870541,[ 0.531 -0.369 -0.213 -0.79  -0.652],13.808301,0.24893238,-11.959267,225.46545,0.059002426,26.94,0.77048343,3.2771895
0.30158597,5700.2583,53.505688,192.98419,2327.0498926639557,100,1.091071,100.0,0.24811174,412956,2.708435e-06,91.56586,1.4124302,16300,,297.37164,163,1.0459212,-105.86283627702096,[ 0.554 -0.371 -0.208 -0.802 -0.649],14.875082,0.25015384,-12.836029,198.88934,0.061241563,28.48,0.7699404,3.6360528
