EpThisIter,StdIW,TimeElapsed,InitialReturnMean,EpRewMean,InitialBound,EmpiricalD2,ReturnStepMax,ReturnMeanIW,EpLenMean,MaxD2w0t,MinIW,TimestepsSoFar,Bound,Weights,MeanD2w0t,J_sample_variance,EpisodesSoFar,MeanEntropy,ReturnStepMaxmin,InitialReturnStd,MaxIW,MinD2w0t,StdD2w0t,InitialReturnMin,InitialReturnMax,Iteration,MeanIW
100,2.7062984,10183.312185764313,-17.574884,-38.85370140963623,-18.520348,5004.2695,100.0,-13.113412,343.38,404772.84,4.6331137e-05,4868981,-14.916982,[-0.104 -0.121  0.007 -0.169 -1.089],318.9795,238.99591,16600,0.32579845,99.0,11.836316,58.23597,,7531.6953,-51.70084,4.3948193,166,1.0516703
100,5.2271748,10304.04454779625,-16.651375,-21.808260689612048,-17.182058,40000.234,100.0,-11.650118,386.94,176484.25,2.216875e-06,4907675,-13.470401,[-0.095 -0.138 -0.004 -0.172 -1.093],3423.9126,1178.4277,16700,0.32431006,99.0,12.530424,153.20464,,11626.914,-55.14974,7.670098,167,1.1128446
100,6.124443,10430.572358131409,-16.349947,-18.413233351312698,-16.798012,10423.072,100.0,-9.435971,399.05,59160.168,1.6072165e-05,4947580,-10.509733,[-0.082 -0.126 -0.011 -0.168 -1.095],986.2035,531.44,16800,0.31445512,99.0,15.756366,140.57011,,3328.8252,-83.97398,2.501484,168,1.3684843
100,1.4872751,10546.738174200058,-17.574402,-26.410252043463867,-18.217068,68.15524,100.0,-15.344654,393.22,162.39159,0.0003835931,4986902,-16.186726,[-0.102 -0.141 -0.009 -0.169 -1.104],13.773982,181.41763,16900,0.31323093,99.0,13.743919,29.949562,,22.611567,-55.53973,7.0583773,169,0.85986847
100,3.3490965,10676.065969228745,-15.373941,-13.384208701313442,-15.699629,1250.9215,100.0,-10.890271,430.3,22413.268,5.9240745e-05,5029932,-11.445832,[-0.104 -0.145 -0.002 -0.168 -1.106],99.53532,346.68588,17000,0.2772573,99.0,12.187346,86.87256,,637.19885,-55.112206,4.225094,170,0.9088259
100,1.4103253,10801.300770282745,-15.136391,-13.460470632314422,-15.463937,557.74615,100.0,-11.664686,416.26,3895.6555,9.507063e-06,5071558,-12.165957,[-0.063 -0.156 -0.007 -0.179 -1.142],80.82959,134.87439,17100,0.28116307,99.000015,14.286929,36.99436,,230.09244,-68.17433,0.5434956,171,0.7029812
100,2.0520654,10920.420136213303,-17.70733,-24.766454250498082,-18.309998,10.972695,100.0,-15.903654,377.88,23.880589,0.011384387,5109346,-16.613262,[-7.661e-02 -1.411e-01  1.020e-04 -1.780e-01 -1.138e+00],3.5387337,166.81679,17200,0.27518228,99.0,15.146289,32.238956,,3.9768682,-85.66443,8.701038,172,1.1898003
100,12.790809,11050.576633691788,-14.977802,-4.089166866736543,-15.077309,4375022.0,100.0,-4.541825,432.79,20252864.0,1.4573249e-07,5152625,-6.0338326,[-0.083 -0.143 -0.003 -0.171 -1.144],279161.94,6902.6504,17300,0.27123806,99.0,11.67707,351.239,,1062228.1,-51.43353,3.4391813,173,1.3925847
100,2.043184,11146.93303823471,-18.993193,-39.64873360318338,-19.958004,358.2841,100.0,-13.18163,312.24,1909.4521,2.347809e-05,5183849,-14.723362,[-0.075 -0.138  0.007 -0.185 -1.148],46.36814,270.92316,17400,0.26693735,99.0,19.116598,53.402657,,143.30618,-87.94098,9.623816,174,0.7560229
100,73.74139,11255.650878667831,-14.772491,-31.30149558475896,-15.534182,49353.07,100.0,-3.4905052,358.74,308426.94,3.3418664e-06,5219723,-6.4765263,[-0.093 -0.147  0.007 -0.18  -1.152],3997.4004,9399.2705,17500,0.2662283,99.0,14.467511,2170.7437,,15406.378,-83.29386,5.53699,175,5.1511207
100,1.9451184,11374.802518606186,-17.922981,-32.011721521463194,-18.701954,1400.2568,100.0,-14.495756,385.72,7780.281,4.2218485e-06,5258295,-15.868848,[-0.096 -0.157  0.014 -0.175 -1.153],170.85422,353.6775,17600,0.2645268,99.0,12.743526,26.288885,,482.03583,-56.381645,7.066201,176,0.9515571
100,28.487383,11460.663750171661,-22.56925,-60.74848988140366,-24.0475,2384.4263,100.0,-12.00582,281.0,27400.07,2.8280876e-05,5286395,-15.658627,[-0.099 -0.144  0.019 -0.18  -1.154],253.58997,2687.3062,17700,0.26025388,99.0,15.27668,1269.4553,,1247.5553,-67.95181,4.0521107,177,2.7522707
100,1.3069241,11571.144761800766,-15.843519,-28.023047071136446,-16.52543,64.120445,100.0,-13.884605,380.17,2062.7078,0.00023864163,5324412,-14.77259,[-0.096 -0.16   0.008 -0.18  -1.159],12.139503,184.6462,17800,0.25892076,99.0,13.507575,18.931192,,51.143684,-55.70984,8.078278,178,0.86813146
100,5.604166,11689.228852272034,-17.329596,-21.21318216276076,-17.845797,12594.182,100.0,-12.169019,390.92,56913.15,4.805431e-06,5363504,-13.605638,[-9.600e-02 -1.610e-01 -4.569e-04 -1.796e-01 -1.160e+00],1248.7324,603.8117,17900,0.25259316,99.0,12.8111515,242.15286,,3960.4963,-51.393032,5.9546347,179,1.00761
100,3.8438354,11808.81678366661,-13.491532,-19.43117391358147,-13.964368,91237.87,100.0,-6.405366,378.87,859608.44,7.4575723e-07,5401391,-8.426746,[-0.087 -0.158 -0.01  -0.186 -1.166],7667.344,1698.1201,18000,0.24044535,99.0,12.287858,110.52463,,36270.11,-52.71163,10.983677,180,0.87798667
100,3.210571,11900.168852806091,-17.593779,-42.87209880072888,-18.637026,750.70233,100.0,-12.110116,306.29,4141.5127,0.0001890551,5432020,-14.092623,[-0.094 -0.133 -0.003 -0.182 -1.178],99.73095,537.9452,18100,0.2390117,99.0,16.340734,79.14289,,331.07843,-86.268295,7.7486205,181,1.1340317
100,12.012935,12027.204676866531,-15.487841,-14.337456381535,-15.836727,324853.6,100.0,-9.805568,401.72,3738226.8,1.0508616e-07,5472192,-12.031395,[-0.092 -0.133 -0.002 -0.171 -1.18 ],25145.32,2194.6487,18200,0.23592812,99.0,14.068926,547.6685,,138933.31,-84.42021,6.209953,182,1.0872856
100,6.303892,12145.524381637573,-16.471716,-20.223276962011226,-16.963827,4602.65,100.0,-11.377751,397.31,14798.832,1.8926012e-05,5511923,-12.4720745,[-0.077 -0.128 -0.012 -0.17  -1.183],512.4391,525.5996,18300,0.23347771,99.00001,14.9295635,309.17566,,1333.8037,-62.896137,7.168582,183,1.3211538
100,9.423441,12274.079848051071,-15.17675,-3.2292690653491065,-15.255331,570497.2,100.0,-8.451308,416.22,4682513.0,1.9876781e-07,5553545,-8.984738,[-0.078 -0.131 -0.001 -0.173 -1.185],40279.098,3802.2378,18400,0.23201513,99.0,14.021242,326.44528,,182342.05,-61.429382,9.058106,184,1.3929725
100,97.807335,12388.717786312103,-18.383347,-16.90852445736017,-18.794796,565733.8,100.0,-4.3357573,375.64,7070161.0,8.0120884e-08,5591109,-7.5338984,[-7.204e-02 -1.110e-01 -6.072e-04 -1.751e-01 -1.187e+00],43516.742,12790.18,18500,0.22778256,99.0,20.419691,4435.688,,265143.75,-85.100746,7.7360077,185,6.35729
100,4.410172,12489.326712846756,-19.04199,-40.477077397227255,-20.026957,126.19295,100.0,-13.348983,326.32,1367.4619,0.0012061347,5623741,-14.800787,[-0.083 -0.118  0.01  -0.172 -1.191],20.699873,215.44894,18600,0.22123432,99.0,16.949505,159.35829,,54.748707,-85.85378,8.956802,186,1.1340063
100,51.062702,12619.320644378662,-15.349734,-3.3374219950652533,-15.430946,36496.58,100.0,-9.734589,416.94,153356.61,4.6404322e-05,5665435,-10.026409,[-7.786e-02 -1.259e-01 -1.657e-05 -1.721e-01 -1.198e+00],3484.684,3554.422,18700,0.22115695,99.0,13.794572,2006.9962,,10188.306,-85.481544,3.2408803,187,3.957882
100,39.847607,12762.219834804535,-14.79834,-1.5392831595556755,-14.835796,7912404.5,100.0,-8.99626,458.78,31246612.0,1.8616577e-08,5711313,-9.646743,[-0.079 -0.118  0.005 -0.157 -1.198],503636.94,3106.5056,18800,0.22090483,99.0,9.994775,2150.044,,1869543.9,-53.849876,5.2353044,188,2.24073
100,1.47871,12890.25965476036,-17.221725,-14.041327857546483,-17.563404,38.995823,100.0,-15.990327,406.55,70.45115,0.0012566138,5751968,-16.418776,[-0.091 -0.11  -0.003 -0.165 -1.198],9.451104,210.133,18900,0.2200559,99.0,15.7328005,15.668185,,12.913647,-94.566605,4.8339763,189,0.94622064
100,5.269667,13020.79104590416,-12.915013,4.938202365002752,-13.035179,341455.75,100.0,-8.091366,455.58,1262957.1,8.1644697e-07,5797526,-8.815865,[-8.996e-02 -1.111e-01 -7.291e-05 -1.582e-01 -1.199e+00],25847.598,785.8002,19000,0.21631096,99.0,12.061333,154.5966,,75963.95,-89.53088,6.970071,190,0.9959339
100,3.628787,13159.096179962158,-13.7929945,1.8334309223817047,-13.837609,770.6819,100.0,-11.772034,431.94,1703.5657,0.00023966454,5840720,-11.846194,[-0.098 -0.11  -0.01  -0.166 -1.203],108.09549,168.6765,19100,0.2173618,99.0,13.301208,88.28505,,214.51022,-86.29964,5.033002,191,1.1824071
100,47.606823,13292.013401031494,-11.516097,0.851230593043315,-11.536811,25511893000.0,100.0,35.59367,439.62,107543700000.0,1.0864163e-10,5884682,24.378948,[-0.098 -0.113 -0.002 -0.162 -1.202],1069138560.0,197441.95,19200,0.2165067,99.0,9.135224,2604.5557,,4958388000.0,-43.324497,3.9960616,192,3.0600162
100,2.4895134,13392.171759843826,-16.686987,-39.86807465940421,-17.657133,77.76126,100.0,-12.982966,317.11,281.7206,0.00016525967,5916393,-14.337918,[-9.381e-02 -1.028e-01 -1.012e-03 -1.780e-01 -1.202e+00],14.324996,280.22147,19300,0.21602738,99.0,17.436598,72.0632,,33.176273,-82.97478,8.614612,193,0.9751939
100,8.214606,13502.015789270401,-15.197894,-15.99903609916518,-15.5872135,38745.547,100.0,-9.248532,367.64,387671.38,2.1053835e-05,5953157,-10.636987,[-0.09  -0.105  0.002 -0.172 -1.203],3229.0337,1392.8668,19400,0.21460235,99.0,15.087105,248.19649,,13785.283,-85.75837,9.641719,194,1.3997803
100,2.9703667,13625.811794042587,-12.673052,-4.150360180714948,-12.774048,20281.152,100.0,-8.568215,421.08,216512.44,1.0591314e-06,5995265,-8.894802,[-0.097 -0.123 -0.006 -0.169 -1.204],1712.43,622.26337,19500,0.20838584,99.00001,9.842942,91.45724,,7297.2524,-36.17957,4.9484906,195,0.7366441
100,2.602031,13721.678529024124,-18.954363,-33.60417859580289,-19.772085,211.25824,100.0,-14.588307,320.74,698.5551,3.9284147e-05,6027339,-15.852213,[-0.073 -0.126 -0.008 -0.186 -1.211],33.181934,192.77986,19600,0.20727597,99.0,17.404516,96.22714,,81.89755,-65.32347,9.32771,196,0.8108866
100,2.8441722,13839.994936943054,-13.005341,-5.273024406916709,-13.133655,508.48398,100.0,-10.485021,402.16,2884.1602,7.791613e-06,6067555,-10.707181,[-0.072 -0.128 -0.002 -0.18  -1.212],74.1236,187.59296,19700,0.21057123,99.0,14.882571,76.197945,,221.88408,-85.426094,6.6038637,197,1.0393457
100,5.5897155,13960.342915058136,-16.099983,-16.284705945332774,-16.496254,1487.698,100.0,-10.861325,380.02,48075.137,0.00077770895,6105557,-11.778105,[-0.085 -0.139 -0.01  -0.176 -1.208],222.83784,1164.9625,19800,0.20750974,99.0,16.381804,185.02332,,1494.4413,-85.32359,7.5653133,198,0.8966261
100,8.409049,14079.269285917282,-15.246801,-16.383256838283764,-15.645471,13993.19,100.0,-7.448746,388.51,63392.83,2.1654694e-06,6144408,-8.637509,[-0.064 -0.131  0.002 -0.177 -1.211],1348.8151,2358.4832,19900,0.20531066,99.0,13.032865,217.31277,,4153.415,-52.482155,7.937426,199,1.2512122
100,26.960426,14188.361563444138,-18.3639,-25.09884605477056,-18.974653,478966.4,100.0,0.6525368,343.67,3532248.0,4.6809504e-07,6178775,-3.894452,[-0.063 -0.137 -0.006 -0.189 -1.214],31100.686,30992.27,20000,0.20695691,99.0,18.054134,1347.9855,,147893.92,-83.45124,9.476657,200,2.7227979
100,11.845954,14293.337296009064,-17.93173,-23.265535543315888,-18.497873,7111.8657,100.0,-12.77065,356.74,50114.773,8.8803545e-06,6214449,-14.205891,[-7.108e-02 -1.516e-01 -5.837e-04 -1.890e-01 -1.212e+00],713.6503,996.56635,20100,0.20760544,99.0,18.452316,424.70038,,2378.9944,-89.268845,11.242555,201,1.2644451
100,3.0916815,14395.849607229233,-15.389304,-34.649143033634246,-16.232454,189.16637,100.0,-12.4581995,340.13,623.6601,0.00012700708,6248462,-13.714222,[-0.076 -0.155  0.01  -0.188 -1.211],31.508383,293.96582,20200,0.20206366,99.0,16.86214,87.36429,,75.69933,-84.404076,8.240923,202,1.0772107
100,2.4405673,14528.380107879639,-14.373127,-9.46116832823107,-14.603354,16723.584,100.0,-11.250787,430.17,88592.11,3.4535892e-06,6291479,-11.928186,[-0.071 -0.16   0.006 -0.182 -1.217],1685.8336,278.70532,20300,0.19812322,99.0,12.311299,52.265015,,5072.941,-62.113117,4.910853,203,0.72283673
100,8.144058,14635.584688425064,-15.7169075,-19.455321481460192,-16.190332,18227.508,100.0,-12.068743,375.12,75734.94,1.7893215e-06,6328991,-13.474954,[-0.08  -0.175 -0.001 -0.193 -1.221],1739.6791,1153.1011,20400,0.20320956,99.0,14.030256,272.3186,,5368.3467,-57.052692,14.328053,204,1.1168039
100,9.592249,14777.20109963417,-15.352392,-9.635506354638308,-15.586863,1035759.7,100.0,-4.602747,431.75,3340752.2,2.565349e-08,6372166,-6.634287,[-0.083 -0.181 -0.007 -0.183 -1.216],74023.31,6242.8213,20500,0.20043632,99.0,12.240404,345.30927,,238149.23,-48.64619,3.4815226,205,1.2134006
100,3.1455677,14911.764107227325,-13.431645,-12.817049250845026,-13.743535,6506.325,100.0,-9.797526,392.5,24004.455,1.5766624e-05,6411416,-10.539714,[-0.082 -0.171 -0.009 -0.192 -1.219],699.77374,314.2031,20600,0.20018297,99.0,12.207473,57.535465,,1952.1013,-47.99296,9.311349,206,0.93407923
100,1.5828155,15036.70918750763,-14.774981,-30.98723909628442,-15.529023,229.46014,100.0,-12.254165,356.08,925.9348,0.00019070858,6447024,-13.434442,[-8.570e-02 -1.734e-01  6.921e-04 -1.952e-01 -1.219e+00],36.41071,275.3033,20700,0.19794813,99.0,13.622865,32.469917,,86.748024,-55.601326,8.16283,207,0.74945474
100,2.292057,15148.37236380577,-19.406502,-39.83882784209706,-20.375938,4307.622,100.0,-13.646743,330.89,405129.7,2.1554839e-05,6480113,-15.332896,[-0.085 -0.174  0.01  -0.194 -1.221],286.18604,427.95612,20800,0.19238527,99.0,15.27514,48.02775,,6943.6323,-61.98589,14.382265,208,0.8495725
100,1.4955822,15273.264047145844,-15.831352,-23.85361660027039,-16.411806,1757.3315,100.0,-12.4509535,357.72,9279.394,6.8887557e-06,6515885,-13.68303,[-0.088 -0.188  0.002 -0.203 -1.227],221.39696,472.3598,20900,0.19463068,99.0,15.424585,38.444923,,666.4023,-53.704926,10.323368,209,0.77726346
100,7.7170067,15368.36823272705,-19.630384,-54.31491450655836,-20.952082,11982.773,100.0,-7.9164352,274.33,147235.67,1.2151117e-05,6543318,-12.821447,[-0.093 -0.2   -0.005 -0.216 -1.224],1094.3424,3998.5698,21000,0.18778658,99.0,15.593895,282.76727,,6222.4697,-57.244377,7.160967,210,1.1199865
100,2.4086246,15474.025617361069,-16.347694,-47.72356524608384,-17.508997,91.92793,100.0,-12.171763,307.18,393.6548,0.0002991182,6574036,-13.848539,[-0.09  -0.189  0.007 -0.204 -1.231],15.490175,171.2583,21100,0.1881104,99.0,13.059687,61.267654,,40.503113,-57.410526,10.636305,211,0.8478475
100,15.785189,15597.592980384827,-15.195915,-29.952165827163448,-15.92477,711669.6,100.0,1.4237423,361.99,11080564.0,1.0781407e-06,6610235,-4.8966155,[-0.087 -0.188 -0.001 -0.203 -1.231],39747.727,20583.95,21200,0.18615803,99.0,13.752934,739.71716,,221318.95,-53.330963,9.638553,212,1.9685185
100,1.277572,15696.61233329773,-18.551857,-42.04750482848632,-19.575039,600.3708,100.0,-11.510372,275.99,3317.0547,0.00012973582,6637834,-13.404835,[-0.082 -0.18  -0.011 -0.206 -1.233],77.72045,125.29489,21300,0.18526225,99.0,16.609587,27.64328,,271.43304,-65.18314,9.179251,213,0.693377
100,1.7493658,15823.046651601791,-11.463758,-23.22161656912713,-12.028832,307.34247,100.0,-9.051513,365.05,1152.0698,0.00027626922,6674339,-9.924189,[-0.086 -0.182 -0.005 -0.199 -1.234],45.90687,156.96269,21400,0.1845595,99.0,13.206631,46.24638,,111.563995,-49.672405,8.944596,214,0.7507726
100,5.967795,15940.04854106903,-15.203167,-29.87791786000037,-15.930214,568.7728,100.0,-11.432105,348.32,4825.002,8.1503036e-05,6709171,-12.70343,[-0.081 -0.18  -0.013 -0.196 -1.234],69.87057,165.43494,21500,0.18275209,99.0,15.495477,204.16455,,219.66042,-57.394455,17.265274,215,1.3369825
100,23.217894,16084.217823505402,-13.032461,-6.7081467292640555,-13.195696,1659729.8,100.0,-5.8215356,419.33,81715150.0,8.325043e-08,6751104,-7.5325246,[-0.093 -0.177 -0.007 -0.186 -1.236],115754.914,3412.453,21600,0.18280748,99.0,13.3669405,749.99365,,1591966.0,-59.172867,5.3273325,216,2.4361975
100,1.2444108,16237.5296626091,-13.959237,-5.314303160841096,-14.088555,7057.763,100.0,-11.621216,436.78,24113.441,1.5426423e-05,6794782,-11.91595,[-7.112e-02 -1.562e-01  5.891e-04 -1.773e-01 -1.236e+00],748.7808,145.08023,21700,0.181027,99.0,9.862511,21.801355,,1829.8765,-38.555016,4.7590995,217,0.62178564
100,1.5187016,16383.505760192871,-13.777744,-8.851000012481315,-13.993124,1628.9261,100.0,-11.384162,403.33,9654.915,1.3748864e-05,6835115,-11.761026,[-0.065 -0.149 -0.003 -0.184 -1.238],197.18994,228.96999,21800,0.17486185,99.0,14.077549,46.10964,,574.65186,-66.54059,9.670297,218,0.5788651
100,0.8734973,16501.70403790474,-14.080746,-20.909574301742065,-14.589558,33.168224,100.0,-11.43891,349.54,100.233734,0.0016046895,6870069,-12.108114,[-0.086 -0.15  -0.001 -0.188 -1.244],7.653171,224.39478,21900,0.18079671,99.0,15.9719305,14.700752,,12.709691,-86.7121,13.86729,219,0.7085917
100,1.1728648,16605.400688409805,-18.800194,-41.52980853591674,-19.810778,535.7644,100.0,-12.718542,292.92,4081.226,0.0006764999,6899361,-14.637141,[-0.084 -0.155 -0.009 -0.193 -1.238],65.24923,193.25134,22000,0.17944418,99.0,18.592024,22.859318,,207.19766,-78.54844,9.609639,220,0.5990572
100,12.998008,16744.73011159897,-11.973813,-5.096899542992674,-12.097841,12636100.0,100.0,2.9092684,406.61,143712480.0,1.7703382e-08,6940022,0.0010564327,[-0.095 -0.155 -0.008 -0.181 -1.239],722959.6,10889.996,22100,0.17632553,99.0,11.694704,558.06757,,3627838.0,-53.132233,9.236193,221,1.4630034
100,640.0566,16848.998008966446,-21.723866,-49.661243563310215,-22.932318,9270560.0,100.0,254.31253,290.88,738476100.0,3.365534e-06,6969110,217.96182,[-0.091 -0.15  -0.02  -0.183 -1.243],525790.8,6979787.0,22200,0.1769905,99.0,18.504957,22617.879,,12807384.0,-71.26336,6.3417106,222,40.879807
100,1.5000111,16984.22877597809,-14.630033,-11.111574962221589,-14.900421,9.860908,100.0,-13.272044,388.76,17.307415,0.014598873,7007986,-13.581924,[-0.072 -0.134 -0.002 -0.181 -1.242],3.3223088,186.32692,22300,0.17639181,99.0,12.977848,23.525532,,3.5110302,-56.868835,4.255295,223,1.1611282
100,1.3352087,17115.76158595085,-16.298103,-18.636649254557845,-16.751608,37.928463,100.0,-13.199436,391.09,126.731186,0.0032503442,7047095,-13.796482,[-7.017e-02 -1.356e-01  1.013e-03 -1.770e-01 -1.243e+00],8.008622,189.48712,22400,0.17857814,99.0,16.114891,16.558823,,12.438109,-65.19354,8.4409895,224,0.79040354
100,1.6734842,17270.699078559875,-14.761646,-2.135005102095522,-14.813599,552504.75,100.0,-10.6277685,444.5,1490688.0,1.8777277e-07,7091545,-10.98992,[-0.086 -0.133  0.005 -0.168 -1.24 ],41163.188,541.9991,22500,0.17804444,99.0,10.651479,43.978546,,123966.3,-59.0008,3.379905,225,0.62042284
100,8.470545,17385.66533756256,-16.549606,-29.47064764237023,-17.266743,12019.824,100.0,-9.4773245,339.27,113602.84,7.8724e-06,7125472,-11.469658,[-0.088 -0.129  0.007 -0.179 -1.241],1114.7543,2591.5132,22600,0.17805566,99.00001,15.086124,275.20847,,5174.269,-58.789764,4.958216,226,1.4943216
100,44.343,17516.235703229904,-15.517965,-16.438813372086166,-15.917986,41863.8,100.0,-8.101002,372.42,203080.81,4.027022e-06,7162714,-9.4927225,[-0.079 -0.125 -0.003 -0.178 -1.241],3457.7815,3116.1506,22700,0.16871235,99.0,15.301967,2736.291,,12355.63,-84.24465,6.47957,227,3.0797112
100,2.2964325,17628.767471313477,-21.264246,-37.9471213761889,-22.187649,277.5061,100.0,-15.228749,321.73,1705.6042,0.00030831466,7194887,-16.66182,[-0.083 -0.115 -0.01  -0.179 -1.25 ],37.35072,311.34653,22800,0.16589662,99.0,20.770515,67.947586,,106.908455,-89.08031,6.5370436,228,0.7741619
100,3.3407598,17755.486308336258,-16.051043,-20.35751992834665,-16.54642,50807.1,100.0,-8.9950075,372.34,288044.0,2.3584719e-06,7232121,-11.012259,[-0.093 -0.12  -0.006 -0.173 -1.253],4649.8804,2358.648,22900,0.16449076,99.0,16.151115,115.59498,,18068.328,-84.096375,14.377894,229,0.67618257
100,1.752511,17872.265063762665,-14.998875,-30.89992755228712,-15.750791,688.6117,100.0,-9.847947,330.97,3262.5469,0.00016274893,7265218,-11.180853,[-0.092 -0.108  0.006 -0.177 -1.254],91.39782,343.34128,23000,0.16521876,99.0,17.115393,34.656242,,264.543,-88.69581,7.006673,230,0.7878302
100,4.373907,17990.176622629166,-16.956938,-26.67318191881538,-17.606,593.21826,100.0,-12.104467,341.0,2225.2104,0.00035428605,7299318,-13.249212,[-0.09  -0.104 -0.003 -0.176 -1.254],79.53381,275.45758,23100,0.16711144,99.00001,18.812563,183.12839,,208.02676,-87.264626,4.5448933,231,0.86526906
100,18.46869,18124.17843604088,-15.56412,-15.932701448731084,-15.951825,317480.44,100.0,-1.101731,376.8,2420463.5,7.530053e-07,7336998,-3.728908,[-0.094 -0.107  0.002 -0.169 -1.252],23605.479,17666.361,23200,0.16071819,99.00001,17.57906,746.3512,,119698.98,-88.29575,9.254709,232,1.7845483
100,229.4195,18269.41683101654,-14.0292015,-6.456932906698893,-14.186324,72842730.0,100.0,103.32182,410.52,4417860600.0,3.8693265e-08,7378050,93.085304,[-0.086 -0.119 -0.012 -0.17  -1.258],3753648.5,1345046.8,23300,0.14897397,99.0,14.173313,12322.872,,52730730.0,-71.2692,12.279979,233,11.496109
100,5.42966,18379.383276700974,-21.861061,-34.60700233507708,-22.703186,11600.434,100.0,-9.065023,317.37,209962.55,4.2091146e-05,7409787,-11.385155,[-0.05  -0.13   0.002 -0.187 -1.27 ],1044.9147,550.79706,23400,0.14600895,99.0,22.361494,187.52596,,6073.3687,-83.971535,5.6327953,234,0.9858632
100,3.5896513,18509.54313850403,-12.997843,-15.83201156213937,-13.383099,174759.94,100.0,-4.8710294,373.33,897807.75,3.58258e-07,7447120,-7.002061,[-7.549e-02 -1.407e-01 -4.314e-04 -1.823e-01 -1.273e+00],13691.189,3802.221,23500,0.13847156,99.0,13.980088,102.84015,,51560.234,-64.46631,7.213469,235,0.7863251
100,5.958089,18603.206793546677,-18.491848,-45.94736850100111,-19.609928,2455.2236,100.0,-10.935273,275.68,17526.73,8.177102e-05,7474688,-13.629398,[-0.084 -0.142  0.004 -0.193 -1.28 ],281.87582,723.503,23600,0.13431983,99.0,18.138565,209.28831,,1186.7739,-67.97632,7.375776,236,1.1475245
100,1.6198717,18721.87216258049,-16.51399,-31.38206723214471,-17.277641,756.3315,100.0,-13.990341,333.45,3204.6406,0.00012841317,7508033,-15.329773,[-0.08  -0.141 -0.002 -0.184 -1.285],99.59756,270.70905,23700,0.13169517,99.0,16.595299,35.562187,,284.77698,-65.43129,8.759684,237,0.69823515
100,2.8438556,18865.4662232399,-13.814184,0.13424896165757894,-13.8174515,69640.75,100.0,-7.6668057,411.42,636234.94,3.0954968e-06,7549175,-7.678949,[-0.075 -0.135 -0.007 -0.177 -1.287],5641.463,919.6985,23800,0.13140395,99.0,14.638693,73.41857,,24662.81,-83.656906,7.3110185,238,0.72600204
100,38.7467,19007.835829734802,-14.161578,1.566623800758093,-14.1997,286817630.0,100.0,16.930141,415.45,6325566000.0,1.9756208e-09,7590720,13.42431,[-0.098 -0.149 -0.008 -0.175 -1.288],17391720.0,109718.52,23900,0.1260224,99.0,13.422681,1458.7068,,191089920.0,-50.916176,4.8741674,239,2.9233131
100,10.423832,19163.968067884445,-12.469203,8.474902587170455,-12.675431,12874.591,100.0,-8.854267,450.78,60650.21,3.0032257e-05,7635798,-9.398683,[-6.883e-02 -1.282e-01 -2.499e-04 -1.716e-01 -1.293e+00],1383.8877,518.96594,24000,0.1260366,99.0,13.935794,281.26923,,4209.963,-66.919334,9.273013,240,1.7121316
100,3.695991,19305.748492240906,-15.079975,-7.538570447776014,-15.263418,1350.5238,100.0,-12.30777,414.96,3495.845,2.2410451e-05,7677294,-12.635453,[-0.08  -0.131  0.008 -0.171 -1.293],177.03192,128.67842,24100,0.12638782,99.0,13.363194,92.49715,,382.04224,-55.745884,5.0716887,241,0.9624994
100,3.037598,19460.825174808502,-11.78166,13.363184168669134,-12.106839,137628.56,100.0,-8.32309,470.13,358576.03,1.0474557e-07,7724307,-9.782116,[-7.771e-02 -1.281e-01  2.705e-04 -1.667e-01 -1.293e+00],11802.195,1794.249,24200,0.1252594,99.0,9.908879,60.5573,,31359.86,-41.58836,6.7434382,242,0.78428674
100,1.2521744,19592.09162902832,-16.368505,-20.032947064979275,-16.855984,26.012669,100.0,-14.584338,373.8,53.75872,0.001064371,7761687,-15.184462,[-0.08  -0.123  0.008 -0.175 -1.294],6.574027,214.27295,24300,0.12164693,99.0,15.359022,17.004261,,9.59675,-76.76296,9.73619,243,0.80438673
100,1.0790031,19742.045439243317,-13.335797,6.680347066464499,-13.498356,25509.197,100.0,-8.726098,438.85,142663.39,7.852828e-06,7805572,-9.220915,[-0.078 -0.125  0.004 -0.17  -1.297],2483.593,437.22284,24400,0.11285296,99.0,15.536169,27.821125,,7396.2,-84.803345,5.266205,244,0.49165156
100,8.78999,19868.36432647705,-15.389898,-11.553553168611288,-15.671043,84753.47,100.0,-8.991583,374.07,513266.28,1.4253578e-05,7842979,-10.155423,[-8.583e-02 -1.350e-01 -9.989e-04 -1.808e-01 -1.306e+00],7001.5957,1473.6628,24500,0.10618314,99.0,17.12983,283.8181,,26400.008,-85.002,7.2491703,245,1.3993222
100,1.766638,19991.199030160904,-15.329233,-17.686320332037543,-15.759611,5882.6675,100.0,-9.518601,381.7,41068.836,7.630111e-06,7881149,-10.591595,[-0.089 -0.151  0.002 -0.183 -1.313],628.8535,453.5043,24600,0.105952516,99.0,14.253808,39.53991,,2293.833,-55.36436,7.765912,246,0.7865122
100,6.861592,20109.717621803284,-15.344626,-26.09321908929953,-15.979575,23085.195,100.0,-7.715554,352.49,149056.36,8.2251074e-07,7916398,-9.694094,[-0.099 -0.161 -0.009 -0.187 -1.313],2058.0898,2970.6548,24700,0.09988982,99.0,15.077783,281.69186,,7946.356,-60.19435,9.2051,247,1.118232
