MaxD2w0t,InitialReturnMean,ReturnMeanIW,EpisodesSoFar,MaxIW,ReturnStepMaxmin,Bound,EntropyCoefficient,MeanIW,EpLenMean,Iteration,InitialReturnStd,InitialReturnMax,InitialBound,MinD2w0t,StdD2w0t,StdIW,EpThisIter,MeanEntropy,MinIW,Weights,J_sample_variance,MeanD2w0t,EpRewMean,EmpiricalD2,InitialReturnMin,ReturnStepMax,TimeElapsed,TimestepsSoFar
1.4932632,2.4414062e-06,-0.5093441,16100,3.014779,98.342926,358.89648,100.0,1.0539252,331.56,161,16.763056,46.60601,357.52756,,0.5574167,0.39051187,100,3.9139085,0.2068297,[-3.285 -1.883  0.034 -1.704  2.479],294.46472,0.7698163,-108.93003900370566,1.2849277,-53.417583,100.0,5666.363223075867,3289711
1.427777,2.708435e-06,-7.5477524,16200,2.5431647,98.47041,353.57968,100.0,0.94374955,384.35,162,14.95391,27.969524,352.84116,,0.5043501,0.33688405,100,3.9309976,0.20982209,[-3.365 -1.963  0.015 -1.719  2.495],238.88533,0.90029764,-101.77425191217125,1.311377,-40.955395,100.0,5714.2883949279785,3328146
1.3245761,6.4849854e-07,-8.8471575,16300,4.6617084,98.51152,353.99487,100.0,0.9804244,378.06,163,16.033052,30.246807,353.38318,,0.49307126,0.34627935,100,3.947106,0.19233102,[-3.393 -1.971  0.006 -1.747  2.512],326.773,0.85712343,-92.33675318262391,1.236931,-52.248196,100.0,5760.6705622673035,3365952
2.4928923,-1.2588501e-06,-3.9256787,16400,9.45163,98.35803,360.75867,100.0,0.9971825,341.98,164,17.753248,40.196854,359.09726,,0.7742493,0.6087821,100,3.976409,0.106211856,[-3.410e+00 -1.983e+00 -1.157e-03 -1.759e+00  2.528e+00],346.0127,1.0322899,-109.76896738059897,1.9420667,-52.300713,100.0,5803.243334770203,3400150
2.2118094,1.5258789e-06,-4.163521,16500,6.120906,98.37842,362.8002,100.0,1.018098,340.54,165,16.507149,35.513218,361.36374,,0.65143865,0.5872098,100,3.9935303,0.109427355,[-3.411e+00 -1.984e+00 -6.894e-04 -1.758e+00  2.557e+00],293.8636,0.8996394,-105.83602617010717,1.5879532,-59.957985,100.0,5845.031690597534,3434204
2.0509603,-2.2888185e-06,-3.889812,16600,6.518119,98.35202,365.35965,100.0,0.99200624,344.02,166,18.8701,35.982784,363.9091,,0.6736507,0.589977,100,4.0180564,0.15690845,[-3.444 -2.     0.077 -1.799  2.574],326.0266,0.9408479,-111.45778084931841,1.6573348,-53.016006,100.0,5887.373081207275,3468606
5.0608625,3.2806397e-06,-2.4827945,16700,7.4090624,98.38423,367.85077,100.0,0.98761076,362.76,167,17.686556,35.18739,364.72485,,1.0392843,0.68906695,100,4.036505,0.048241604,[-3.507 -2.053  0.064 -1.81   2.599],334.0105,1.3345494,-111.68759930715541,2.7239084,-62.732048,100.0,5932.092282772064,3504882
5.9789414,-1.411438e-06,1.2696018,16800,12.596424,98.361176,374.28928,100.0,1.0047487,351.35,168,14.128414,27.21974,371.16574,,1.4924577,0.8892768,100,4.0761323,0.022792181,[-3.698 -2.221  0.006 -1.931  2.617],590.66455,1.6543775,-112.22587026979059,3.9309852,-31.922886,100.0,5976.0573534965515,3540017
1.4253116,,-3.186623,16900,2.895774,98.36726,374.18088,100.0,0.9436347,349.28,169,17.300053,32.734234,373.26544,,0.53557044,0.2900089,100,4.0931344,0.27036783,[-3.717 -2.241  0.026 -1.968  2.657],276.096,0.8038131,-110.50170771797056,1.2646195,-48.3593,100.0,6020.235130786896,3574945
1.472499,2.670288e-07,-6.7265725,17000,3.7344668,98.43641,371.53384,100.0,1.05389,370.7,170,16.57005,32.665066,370.71472,,0.51713175,0.43335572,100,4.101555,0.2314423,[-3.723 -2.259 -0.004 -1.968  2.674],301.75604,0.8594803,-104.46197879144495,1.2860702,-53.88178,100.0,6065.852857351303,3612015
2.3572083,-1.0681152e-06,-1.6255571,17100,6.351344,98.36401,378.54178,100.0,1.0024524,341.44,171,16.224716,26.80396,376.7352,,0.7475931,0.5935168,100,4.1302414,0.044344228,[-3.78  -2.29   0.018 -2.055  2.683],270.9312,1.0031484,-108.57453630738291,1.8594242,-39.20297,100.0,6107.541710138321,3646159
1.675961,-1.5258789e-06,-2.410058,17200,5.4482393,98.33496,380.54782,100.0,1.010963,332.96,172,15.922619,31.637089,379.1665,,0.60953784,0.42806056,100,4.1522193,0.15798377,[-3.781 -2.289  0.018 -2.056  2.711],291.30127,0.83371127,-110.71526158724988,1.4295136,-52.051956,100.0,6148.617157936096,3679455
3.5600152,2.307892e-06,-1.9895984,17300,6.441067,98.303665,382.33707,100.0,0.96629554,341.15,173,19.37264,40.91664,379.9547,,0.8637736,0.5710722,100,4.1736765,0.08782088,[-3.796 -2.312  0.017 -2.057  2.733],418.83932,1.1025968,-118.77716681250268,2.1625657,-52.906322,100.0,6191.555144786835,3713570
1.3992053,1.1825562e-06,-5.89385,17400,3.1414533,98.39162,381.2394,100.0,1.0283293,351.14,174,16.919333,36.125813,380.4276,,0.5365411,0.41052493,100,4.190919,0.25448114,[-3.969 -2.441 -0.035 -2.17   2.754],308.6224,0.81177807,-106.81488026447913,1.270555,-49.92501,100.0,6234.694341659546,3748684
2.6695304,6.8664554e-07,-1.4595754,17500,10.831197,98.36685,387.06656,100.0,1.054415,346.48,175,18.887897,39.565506,385.052,,0.740623,0.7117004,100,4.212919,0.1026268,[-3.99  -2.447 -0.037 -2.196  2.772],495.6899,1.013013,-109.68669443704579,1.864852,-44.71029,100.0,6277.180907011032,3783332
2.2913747,2.2888185e-06,-0.33033192,17600,7.10131,98.310196,390.77585,100.0,1.1224679,323.43,176,17.890806,41.421505,388.64233,,0.7210512,0.80536187,100,4.2382717,0.09115123,[-4.05  -2.492 -0.099 -2.289  2.794],422.4944,0.9106525,-111.55220961569623,1.7241026,-54.974678,100.0,6318.257849693298,3815675
1.345227,-9.155273e-07,0.59845066,17700,2.536243,98.27023,393.79886,100.0,0.95213336,305.63,177,16.07425,34.326027,393.12784,,0.54001826,0.27640092,100,4.250009,0.33781558,[-4.104 -2.533 -0.127 -2.354  2.819],246.05814,0.67291915,-111.51816395187379,1.1706921,-43.268173,100.0,6356.918826818466,3846238
2.2704527,-4.959106e-07,-1.4493729,17800,5.5846844,98.37135,393.4068,100.0,0.9724379,349.03,178,15.903346,29.637756,391.42688,,0.69649357,0.5586923,100,4.27539,0.11291253,[-4.168 -2.581 -0.08  -2.363  2.831],284.50165,0.9828563,-109.70873734181443,1.764175,-52.694016,100.0,6400.100439786911,3881141
2.1362813,3.0517577e-07,-1.1662811,17900,5.2292795,98.24681,395.73108,100.0,1.0193931,310.36,179,21.731306,40.20145,394.28958,,0.64787227,0.50324565,100,4.29238,0.2009984,[-4.196 -2.589 -0.026 -2.398  2.856],448.4104,0.796318,-116.87974421221548,1.4840568,-52.014835,100.0,6439.280697822571,3912177
1.3755164,9.3460085e-07,-4.65,18000,3.7753177,98.29643,394.40582,100.0,1.0230607,339.36,180,17.988148,31.566317,393.8433,,0.54196405,0.38204375,100,4.3099546,0.29142687,[-4.249 -2.658  0.074 -2.391  2.873],369.85907,0.7779886,-119.38106117788385,1.2479584,-49.674477,100.0,6481.013135433197,3946113
4.4052067,-5.1498415e-07,3.8567784,18100,6.397114,98.17497,404.07486,100.0,1.0388938,300.36,181,19.237709,36.060337,400.88065,,1.029028,0.67579687,100,4.337771,0.07348876,[-4.25  -2.66   0.074 -2.392  2.891],546.41144,1.069544,-123.9028092327055,2.4089315,-55.203392,100.0,6517.548800230026,3976149
1.2171211,2.1362305e-06,-2.4707503,18200,2.7388787,98.279915,400.93372,100.0,0.999776,335.71,182,17.466997,35.504673,400.40637,,0.5116894,0.278678,100,4.3514504,0.3593501,[-4.366e+00 -2.724e+00 -1.875e-03 -2.514e+00  2.919e+00],314.3756,0.72823143,-120.86996900470034,1.1428632,-48.68793,100.0,6559.185238838196,4009720
1.145401,-2.7275084e-06,-0.8011408,18300,2.2558732,98.239914,403.83356,100.0,1.0344634,302.48,183,18.730951,36.440693,403.23615,,0.51573217,0.19986908,100,4.362695,0.527489,[-4.372 -2.726 -0.006 -2.523  2.932],393.3198,0.63715017,-114.95621627772557,1.0834434,-58.064922,100.0,6596.412005186081,4039968
1.1130311,-7.2479247e-07,2.2189245,18400,2.0417783,98.14404,407.90997,100.0,0.9846815,294.42,184,18.239386,35.84393,407.67896,,0.51321465,0.19321254,100,4.3729005,0.5361229,[-4.39  -2.741 -0.022 -2.526  2.943],343.41916,0.6135374,-126.0063255261108,1.0656856,-48.279305,100.0,6633.670122385025,4069410
1.1218013,-2.0599366e-06,1.4638695,18500,1.8834192,98.171295,408.13034,100.0,0.9967208,310.34,185,16.01963,39.273514,407.7468,,0.50750464,0.20705278,100,4.382696,0.43857288,[-4.391 -2.742 -0.023 -2.527  2.954],266.7054,0.6484048,-128.58922717584957,1.0719995,-38.86904,100.0,6671.648278951645,4100444
1.7247038,-3.8146973e-06,-3.4810524,18600,5.375499,98.23425,404.77017,100.0,1.0057564,312.02,186,18.78051,31.22372,403.5407,,0.6330115,0.4584344,100,4.405669,0.19960019,[-4.405 -2.755 -0.034 -2.549  2.964],400.14706,0.7898251,-119.46469471899616,1.4302611,-48.022835,100.0,6710.296604633331,4131646
2.227879,-3.0517577e-07,2.6811428,18700,8.397473,98.13861,413.22977,100.0,1.0047003,296.03,187,17.674778,38.466015,411.47803,,0.72246003,0.6939677,100,4.433023,0.1470012,[-4.407 -2.757 -0.034 -2.549  2.986],364.09055,0.82008386,-127.49954129175647,1.6556927,-55.548927,100.0,6746.940345287323,4161249
5.499385,4.2915344e-06,1.0007353,18800,18.721169,98.239044,413.0144,100.0,1.0912484,322.89,188,18.680609,34.216373,410.40842,,0.9656296,0.90889084,100,4.45255,0.070310526,[-4.409 -2.761 -0.032 -2.57   3.014],351.89145,1.0908338,-122.85219111870973,2.3680792,-53.854107,100.0,6787.102826595306,4193538
1.7842739,-2.861023e-07,-3.154395,18900,11.582265,98.3298,412.0724,100.0,0.9952539,343.68,189,16.41957,27.327839,410.8986,,0.6245821,0.7154237,100,4.475991,0.12213961,[-4.641 -3.1   -0.173 -2.658  3.033],301.53488,0.8874014,-115.16771346892386,1.5132595,-50.02291,100.0,6829.940048933029,4227906
1.1697216,3.8146973e-07,-3.3033962,19000,2.3183525,98.21269,413.80276,100.0,0.98384064,313.59,190,18.573372,42.974224,413.11465,,0.51604366,0.2438078,100,4.4877377,0.42996424,[-4.649 -3.1   -0.17  -2.669  3.057],354.23236,0.66769516,-123.44629625339323,1.1009594,-53.792286,100.0,6868.876759290695,4259265
1.6914532,1.7929077e-06,-6.055072,19100,4.915142,98.30014,412.47464,100.0,0.98556805,338.03,191,20.678627,52.83296,410.86417,,0.6026773,0.41394344,100,4.5073843,0.17794807,[-4.673 -3.132 -0.189 -2.673  3.068],395.467,0.8439318,-118.2856456925117,1.416658,-55.736645,100.0,6910.845385313034,4293068
1.4809079,-2.2888183e-07,-4.2482905,19200,2.2716103,98.24019,415.77206,100.0,0.9562031,315.31,192,19.925123,52.790325,414.85767,,0.56073684,0.3256389,100,4.5193896,0.21473561,[-4.726 -3.171 -0.139 -2.72   3.088],392.97763,0.7235833,-119.7877227132951,1.2444904,-48.937546,100.0,6950.432974100113,4324599
1.0581601,-9.3460085e-07,-2.7460675,19300,1.515598,98.26587,418.41373,100.0,1.0148437,346.2,193,18.179115,32.10545,418.3233,,0.47283682,0.13169058,100,4.5267863,0.63181514,[-4.802 -3.268 -0.054 -2.769  3.1  ],345.91675,0.70912474,-127.07734007978667,1.0399624,-55.391068,100.0,6993.376946210861,4359219
1.306118,4.577637e-06,-1.8875372,19400,3.6137834,98.22896,420.54007,100.0,0.99880046,353.18,194,15.5509615,31.98103,420.07162,,0.51472956,0.32651198,100,4.54283,0.23575042,[-4.808 -3.273 -0.051 -2.773  3.108],261.21295,0.7911321,-136.15705677080652,1.2112205,-53.96127,100.0,7037.020235300064,4394537
1.1621175,6.8664554e-07,-3.7107222,19500,3.6828718,98.25331,420.04327,100.0,0.99285734,334.18,195,16.492619,30.3093,419.53824,,0.50248986,0.3003205,100,4.554134,0.32720906,[-4.809 -3.273 -0.051 -2.774  3.124],280.45633,0.7114516,-124.76395067829067,1.1051469,-53.903553,100.0,7078.210571050644,4427955
1.1645796,3.2424927e-07,-0.6240884,19600,2.2238302,98.24812,424.33228,100.0,0.9873886,344.05,196,16.912582,36.33051,423.99048,,0.4948531,0.2223513,100,4.566273,0.4034207,[-4.835 -3.279 -0.038 -2.807  3.135],297.739,0.7329373,-129.3421878710901,1.1116517,-54.90528,100.0,7120.828441143036,4462360
1.2781765,-2.7275084e-06,-1.2551267,19700,2.2898066,98.20097,424.9541,100.0,0.9949728,332.05,197,17.69534,33.86379,424.0944,,0.5243342,0.28560573,100,4.5800867,0.35065693,[-4.835 -3.28  -0.038 -2.808  3.147],361.7777,0.7325094,-132.65799735017558,1.1738411,-41.613525,100.0,7161.229620456696,4495565
1.1293552,-2.2888183e-07,-0.2896252,19800,2.3951616,98.1756,427.21655,100.0,0.9796936,337.84,198,17.132336,30.002785,426.80548,,0.49293137,0.21995795,100,4.5912724,0.36927456,[-4.857 -3.296 -0.054 -2.855  3.161],294.39438,0.7103037,-139.25817868832257,1.0860981,-44.848854,100.0,7203.624315977097,4529349
1.6514496,2.5558472e-06,-0.45808992,19900,5.7161703,98.21005,428.61444,100.0,1.0137022,338.24,199,17.131554,46.99952,427.65115,,0.5991211,0.57588565,100,4.613151,0.17491454,[-4.867 -3.308 -0.046 -2.861  3.172],325.84073,0.84042406,-133.59543977114208,1.4213817,-51.33951,100.0,7245.670278072357,4563173
1.3895955,-3.2806397e-06,1.1062077,20000,3.48542,98.18533,-30.718214,,1.0103867,326.55,200,19.453209,40.69692,-31.943724,,0.53932214,0.31094745,100,4.6034875,0.22770488,[-4.868 -3.308 -0.047 -2.861  3.194],419.68497,0.7329411,-133.0159395117431,1.2020365,-55.99683,100.0,7285.92031788826,4595828
1.1696926,9.918213e-07,-0.31940916,20100,2.0707097,98.2679,-31.913113,,1.0249221,324.28,201,19.713009,58.274605,-33.266403,,0.50237584,0.22424518,100,4.6050434,0.4830996,[-4.984 -3.404 -0.058 -2.986  3.184],407.44763,0.68120635,-118.70285318310697,1.0822728,-59.710087,100.0,7326.620713233948,4628256
2.5195217,9.536743e-07,2.4646657,20200,6.286696,98.21112,-30.05879,,0.94090873,313.96,202,17.72103,36.976063,-32.36921,,0.70596915,0.6237089,100,4.595598,0.0708787,[-5.032e+00 -3.441e+00 -1.093e-03 -3.070e+00  3.186e+00],329.07004,0.8588004,-123.83870899069947,1.6736983,-53.01186,100.0,7365.900842189789,4659652
2.4830208,-9.155273e-07,0.5889054,20300,13.408484,98.32893,-31.973011,,1.0552963,329.79,203,20.772655,36.024155,-34.3497,,0.72653186,0.8167464,100,4.5879974,0.04168638,[-5.392 -3.815 -0.031 -3.204  3.177],475.21628,0.9350928,-110.65584879118835,1.7248507,-57.02279,100.0,7406.963894844055,4692631
3.6367853,-1.8501282e-06,-0.026314965,20400,8.765375,98.335266,-32.712208,,1.0924582,328.39,204,18.245947,37.037155,-34.73594,,0.7830866,0.83406144,100,4.574221,0.029993948,[-5.711 -4.018  0.047 -3.401  3.169],389.7459,0.96626914,-109.14542116210066,1.9280913,-47.324886,100.0,7448.581721782684,4725470
1.0146642,4.196167e-07,-4.40905,20500,1.373362,98.49739,-35.856323,,1.0053153,370.44,205,15.489267,35.007843,-36.045315,,0.44038275,0.073408365,100,4.5757523,0.7973467,[-6.221 -4.399 -0.033 -3.46   3.155],239.02498,0.7446321,-93.09233774341008,1.0086997,-58.247448,100.0,7494.392039060593,4762514
1.3114386,1.5258789e-07,-3.163582,20600,2.940683,98.35193,-34.958515,,0.9921643,319.23,206,17.773993,37.938477,-35.994743,,0.5343309,0.2918241,100,4.5624733,0.33627015,[-6.251 -4.434 -0.026 -3.483  3.157],311.66943,0.705449,-103.4427707670499,1.172029,-50.6817,100.0,7534.58455657959,4794437
1.6424286,-4.005432e-06,-4.4259253,20700,6.500627,98.47275,-36.655293,,1.0777617,387.93,207,15.761802,30.732946,-37.60512,,0.5476416,0.593293,100,4.539519,0.10930621,[-6.303 -4.502  0.014 -3.452  3.143],282.66202,0.9759206,-102.26955490639348,1.48244,-41.247646,100.0,7582.632885217667,4833230
1.4104006,-9.3460085e-07,-7.4404473,20800,3.2535372,98.51097,-39.22575,,0.9567935,404.61,208,15.378575,29.459015,-39.737286,,0.45019642,0.34513515,100,4.52943,0.13072419,[-6.317 -4.52   0.011 -3.475  3.121],256.29703,0.9116447,-98.93418017288137,1.2394338,-41.755142,100.0,7633.49596118927,4873691
1.1736479,-2.5939942e-06,-3.9271111,20900,2.2757063,98.473526,-35.54508,,1.0071462,371.41,209,14.565144,29.54632,-35.96406,,0.46492368,0.21275063,100,4.522898,0.44047546,[-6.567 -4.507  0.071 -3.511  3.111],223.11229,0.78763837,-97.76925282183609,1.1092321,-46.64261,100.0,7680.21692943573,4910832
1.3709357,1.7547608e-06,-7.9825454,21000,4.0174193,98.56146,-39.806488,,0.96093255,402.8,210,15.11284,28.544624,-40.38261,,0.45549828,0.31668168,100,4.5122504,0.28752387,[-6.77  -4.56   0.06  -3.556  3.104],207.902,0.9121855,-88.32281550817206,1.2502468,-53.03768,100.0,7730.771969079971,4951112
1.5051556,-3.8146973e-07,-6.4661703,21100,3.64053,98.56288,-38.505573,,0.9673075,396.83,211,15.778583,25.248562,-39.104115,,0.5017374,0.43293053,100,4.495551,0.13920565,[-6.954 -4.695  0.078 -3.645  3.094],259.70734,0.9537157,-86.72955925638996,1.377177,-38.81715,100.0,7779.994436979294,4990795
1.0221756,2.479553e-07,-2.103623,21200,1.4209064,98.51051,-33.555405,,1.0002433,357.1,212,13.105907,27.516655,-33.696842,,0.45479983,0.08840066,100,4.4947033,0.7208533,[-7.001 -4.715  0.104 -3.735  3.076],168.29459,0.71891737,-87.39801380308292,1.0124396,-39.79017,100.0,7824.7566158771515,5026505
1.1093256,1.7166138e-07,-6.7564383,21300,2.1107426,98.55374,-38.29619,,1.0063734,384.86,213,15.152363,31.786922,-38.939205,,0.43671873,0.19231024,100,4.492757,0.4728053,[-7.025 -4.735  0.128 -3.725  3.076],221.76793,0.79740345,-85.87472516206212,1.0651337,-41.076126,100.0,7873.019708156586,5064991
1.6177546,1.2016296e-06,-5.8591547,21400,5.7776628,98.55,-37.74769,,0.9721328,368.33,214,16.014109,34.888374,-38.68529,,0.5223133,0.38058183,100,4.4824224,0.16581842,[-7.212 -4.791  0.119 -3.766  3.074],241.15678,0.8549377,-82.873131207898,1.3030795,-53.167694,100.0,7919.087032556534,5101824
1.5765944,2.002716e-07,-6.033178,21500,3.0484297,98.58765,-37.887196,,1.0005441,398.31,215,16.85911,29.460545,-38.44453,,0.47882256,0.38403594,100,4.4803333,0.17651588,[-7.287 -4.813  0.221 -3.724  3.063],265.48813,0.92305875,-82.12250257945183,1.3105555,-43.039627,100.0,7968.683655023575,5141655
1.3644369,7.2479247e-07,-6.8678703,21600,3.0509703,98.60977,-38.60343,,1.0220635,404.38,216,15.363127,41.293266,-39.12736,,0.4386898,0.3074383,100,4.470701,0.30753326,[-7.626 -4.987  0.218 -3.799  3.061],228.71559,0.891985,-78.90058075584872,1.2001771,-45.331802,100.0,8017.997834205627,5182093
1.0125453,-5.340576e-07,-6.575239,21700,1.2715111,98.61,-38.016014,,0.99944484,394.41,217,15.837596,34.079678,-38.259087,,0.40953872,0.060563784,100,4.472111,0.801469,[-7.793 -5.126  0.169 -3.858  3.052],244.28549,0.79150236,-76.90914236132897,1.0065498,-64.16104,100.0,8067.269658327103,5221534
1.1048893,2.2125244e-06,-6.0305805,21800,1.9224093,98.628845,-37.562885,,0.98523474,418.57,218,14.06875,27.33148,-37.76431,,0.3823563,0.17076916,100,4.468716,0.5225128,[-7.808 -5.161  0.156 -3.863  3.053],201.32256,0.8655597,-77.67799566771718,1.0659106,-50.192444,100.0,8119.386050462723,5263391
1.4704676,-1.335144e-06,-9.021878,21900,3.8774636,98.67372,-40.781822,,1.0794522,428.46,219,14.773824,28.24202,-41.270714,,0.40350473,0.38223436,100,4.4614754,0.24359357,[-7.814 -5.145  0.116 -3.907  3.05 ],174.32718,0.96430135,-69.89866455440067,1.2608582,-57.6506,100.0,8172.609648942947,5306237
1.6836207,-8.201599e-07,-6.7913322,22000,3.9606223,98.62099,-38.825054,,0.9560422,395.16,220,16.796091,31.610245,-39.623405,,0.51072836,0.39140114,100,4.4473753,0.14989372,[-8.036 -5.219  0.031 -3.845  3.043],242.75456,0.956775,-74.88493751860783,1.3992107,-58.340385,100.0,8221.5054063797,5345753
3.1905649,1.6975403e-06,-6.3931146,22100,5.164421,98.59827,-38.54013,,0.9578033,385.94,221,15.187024,35.943913,-39.616203,,0.6314818,0.5521418,100,4.446807,0.09686169,[-8.295 -5.32   0.061 -3.924  3.029],189.95412,1.0328234,-77.52126439309386,1.7435696,-37.037453,100.0,8270.197661161423,5384347
1.1954858,-7.6293946e-07,-9.007399,22200,2.8904772,98.70856,-40.702946,,1.0369843,451.37,222,12.521555,30.031912,-40.93319,,0.32563943,0.33206496,100,4.433738,0.3465663,[-8.965e+00 -5.369e+00  1.051e-03 -3.933e+00  3.028e+00],152.67122,0.9799299,-65.77306909514952,1.1684335,-38.117764,100.0,8326.20152759552,5429484
1.312826,1.0490418e-06,-9.096211,22300,3.67105,98.73567,-40.833664,,1.0448761,441.67,223,14.274188,32.198624,-41.31016,,0.36468723,0.37208542,100,4.4360876,0.23303257,[-8.965 -5.385  0.03  -3.949  3.015],227.96573,0.98389345,-58.37181954840439,1.2275258,-44.753906,100.0,8380.120610952377,5473651
1.0330597,-1.1444092e-06,-9.774823,22400,1.453004,98.72536,-41.239983,,0.9967275,433.0,224,16.303566,27.808643,-41.37646,,0.34475282,0.10934936,100,4.4394803,0.6539588,[-9.001 -5.358  0.071 -4.054  3.017],262.0439,0.87621635,-59.45904113121278,1.0227189,-64.64865,100.0,8434.21222114563,5516951
1.0,-1.8119812e-06,-9.062241,22500,1.0004104,98.7298,-40.49296,,1.000003,438.12,225,13.821637,41.589333,-40.492977,,0.32931256,8.661811e-05,100,4.4394803,0.9997013,[-9.023 -5.367  0.046 -4.068  3.021],192.96927,0.87624,-59.18922464644271,1.0,-36.05968,100.0,8488.355230093002,5560763
1.1366808,5.4359435e-07,-6.401499,22600,2.363005,98.68811,-37.996468,,1.0131965,437.95,226,12.48563,33.560898,-38.35445,,0.34914604,0.25319964,100,4.447156,0.41891503,[-9.023 -5.367  0.046 -4.068  3.021],168.29463,0.92353,-68.2963878127292,1.1051906,-32.21366,100.0,8542.007113695145,5604558
1.1769371,1.8310546e-06,-7.285008,22700,2.4031136,98.68355,-38.910515,,0.98532826,419.18,227,13.669944,28.205437,-39.34434,,0.39319134,0.2645202,100,4.446697,0.31678987,[-9.031 -5.357  0.02  -4.116  3.028],188.75433,0.8912405,-66.32532415137271,1.116886,-37.799873,100.0,8594.62801027298,5646476
1.3524272,-2.479553e-07,-10.603276,22800,2.8554554,98.691956,-42.46732,,0.9653764,422.9,228,15.726126,29.492823,-43.172653,,0.42284915,0.3696945,100,4.4316134,0.18391885,[-9.126 -5.432  0.054 -4.208  3.027],235.72057,0.9689126,-65.13586165201947,1.2756349,-55.780518,100.0,8647.10702586174,5688766
1.0978467,-6.1035155e-07,-8.435738,22900,2.0294516,98.72003,-39.982986,,1.027809,425.4,229,14.7068405,40.56739,-40.19673,,0.37071678,0.20226154,100,4.4243727,0.3429602,[-9.157 -5.385  0.033 -4.251  3.013],232.52,0.88355905,-59.54769029045153,1.0724238,-47.10965,100.0,8700.552344322205,5731306
1.1480658,-1.9073486e-08,-8.132455,23000,2.2434323,98.766846,-39.774895,,0.9833345,429.82,230,13.636191,33.921566,-40.02061,,0.37243626,0.23141366,100,4.4134827,0.38694125,[-9.221 -5.375  0.061 -4.273  3.006],168.66402,0.9167086,-50.10610795720794,1.1247922,-48.605827,100.0,8753.80515885353,5774288
1.0943131,9.155273e-07,-7.472386,23100,2.0623093,98.66144,-38.973373,,1.0154672,406.02,231,12.801606,32.534927,-39.4157,,0.40154946,0.16017601,100,4.412254,0.55458605,[-9.245 -5.367  0.074 -4.28   2.994],148.93266,0.8338074,-68.73165384454798,1.0542328,-31.346998,100.0,8804.251692771912,5814890
1.1633917,-2.193451e-07,-8.979721,23200,2.1366372,98.75798,-40.588497,,0.96467143,446.14,232,13.621205,26.507942,-40.803383,,0.33101493,0.22425911,100,4.4047346,0.37705743,[-9.339 -5.412  0.052 -4.245  2.994],181.7384,0.94652826,-53.98759984647806,1.1198521,-50.528847,100.0,8859.883727550507,5859504
1.0957506,-1.1444092e-06,-6.870715,23300,2.2296233,98.70007,-38.438362,,0.99472797,412.33,233,13.950388,30.369911,-38.612003,,0.39666232,0.1934516,100,4.3959293,0.4814169,[-9.384e+00 -5.419e+00  5.815e-03 -4.282e+00  2.986e+00],192.95757,0.858688,-61.834301119438244,1.0759331,-50.319546,100.0,8910.88279557228,5900737
1.242022,-7.4386594e-07,-6.7231956,23400,2.4097133,98.74475,-38.332714,,1.0354007,435.6,234,13.101056,25.984016,-38.634945,,0.3612834,0.2625493,100,4.398581,0.39071536,[-9.426e+00 -5.428e+00 -3.584e-03 -4.293e+00  2.977e+00],170.13725,0.93081135,-55.59234528243022,1.141369,-48.397644,100.0,8964.731527090073,5944297
1.0,-2.2888185e-06,-8.759831,23500,1.0,98.75935,-40.19055,,1.0,436.9,235,14.004109,26.054325,-40.19055,,0.33207902,,100,4.398581,1.0,[-9.636 -5.433 -0.059 -4.327  2.98 ],198.09602,0.8738,-52.568681121303236,1.0,-45.48461,100.0,9019.32088136673,5987987
1.6846955,-3.8146972e-08,-7.157268,23600,4.598687,98.74399,-39.227207,,1.0275894,422.12,236,14.475941,30.739536,-39.836224,,0.4763259,0.4593828,100,4.394065,0.08651155,[-9.636 -5.433 -0.059 -4.327  2.98 ],248.37366,1.0479193,-54.0323558404946,1.4792013,-60.114746,100.0,9070.235219717026,6030199
1.0695068,5.912781e-07,-5.9298434,23700,1.6026984,98.726974,-37.440525,,1.0052909,412.89,237,12.491137,33.43582,-37.616817,,0.38947427,0.15899462,100,4.391174,0.42966294,[-9.717e+00 -5.424e+00 -7.711e-03 -4.476e+00  2.975e+00],175.14815,0.8472442,-56.36386502178343,1.048669,-26.299578,100.0,9121.532272338867,6071488
1.074188,5.722046e-07,-6.805486,23800,2.0126867,98.73535,-38.315098,,1.0079814,402.92,238,16.737394,29.805447,-38.68997,,0.40640908,0.18418306,100,4.3926945,0.6309171,[-9.74  -5.43  -0.022 -4.531  2.972],253.33188,0.8272997,-53.31632643823853,1.0497603,-48.62194,100.0,9171.80959367752,6111780
1.0565827,1.3160706e-06,-7.473356,23900,1.7715313,98.721725,-38.94882,,0.9984838,398.97,239,12.5973015,26.326849,-39.24405,,0.40823212,0.1409612,100,4.3924346,0.5328173,[-9.752e+00 -5.473e+00  4.347e-03 -4.506e+00  2.974e+00],151.081,0.81095326,-55.51032283248096,1.031555,-41.160046,100.0,9221.848480701447,6151677
1.1140436,-4.7683716e-07,-6.579802,24000,2.651452,98.692825,-38.13699,,1.0289223,398.82,240,14.899113,28.204288,-38.537987,,0.4195171,0.24748208,100,4.3906617,0.4013763,[-9.763 -5.487 -0.033 -4.483  2.973],196.34285,0.83134663,-61.25258971412665,1.0782768,-47.366673,100.0,9271.407160043716,6191559
