InitialReturnMax,MeanEntropy,TimeElapsed,J_sample_variance,Iteration,InitialReturnStd,ReturnStepMax,EmpiricalD2,EpLenMean,MinIW,TimestepsSoFar,InitialReturnMean,InitialBound,EntropyCoefficient,ReturnStepMaxmin,MaxIW,EpRewMean,MaxD2w0t,Bound,MeanD2w0t,EpisodesSoFar,MeanIW,StdD2w0t,EpThisIter,StdIW,ReturnMeanIW,InitialReturnMin,MinD2w0t,Weights
5.367132,0.86917585,3539.269501209259,202.65625,81,11.530995,100.0,3.9210792,398.85,0.016925706,1579371,-20.850332,-14.241585,10.0,99.0,16.843376,-85.78699779703328,6.2491665,-13.741363,1.778604,8100,1.0704094,1.2977904,100,1.1681994,-20.164595,-56.597607,,[-0.839 -1.112 -0.344 -0.729 -0.549]
0.38800701,0.8692874,3605.654243707657,340.11148,82,14.709073,100.0,477.69083,372.3,9.152912e-06,1616601,-24.292732,-17.681694,10.0,99.0,28.292252,-85.50691784591534,2821.028,-14.60885,63.25513,8200,0.8349707,183.88274,100,1.7326624,-19.789017,-65.49167,,[-0.837 -1.107 -0.349 -0.733 -0.55 ]
13.59982,0.87303776,3675.665452480316,172.54259,83,17.293917,100.0,582.17847,355.59,3.3689685e-05,1652160,-22.150494,-15.448199,10.0,99.0,24.533398,-81.80257074317961,3448.9048,-10.517002,67.45221,8300,0.68922484,206.94218,100,1.2959657,-16.028187,-69.18896,,[-0.841 -1.1   -0.369 -0.735 -0.55 ]
14.94542,0.87890846,3750.9956352710724,288.84134,84,15.141926,100.0,1113.1616,385.44,5.398295e-05,1690704,-21.06619,-14.224487,10.0,99.0,21.624548,-77.61476031546857,12813.161,-12.149194,132.42607,8400,0.7467391,520.58594,100,1.3724482,-17.635414,-71.78878,,[-0.858 -1.101 -0.356 -0.732 -0.546]
5.4490943,0.8785972,3830.834008693695,187.42499,85,12.938154,100.0,85.6608,396.96,0.0004029959,1730400,-20.887331,-13.9662485,10.0,99.0,42.344856,-76.76525552457733,790.2561,-10.255612,18.558804,8500,0.86487657,42.338085,100,2.0573974,-15.978784,-60.78868,,[-0.865 -1.106 -0.339 -0.737 -0.54 ]
5.827866,0.8889825,3908.689464569092,332.37482,86,12.924134,100.0,614.4418,377.37,0.0003810465,1768137,-20.66939,-13.823226,10.0,99.0,18.381584,-79.71606383408209,6382.9824,-10.287038,79.95346,8600,0.60146934,282.72174,100,1.1308359,-15.788851,-68.21085,,[-0.889 -1.079 -0.362 -0.719 -0.54 ]
4.370511,0.8806778,3978.265108346939,241.77399,87,15.532399,100.0,1.3670164,321.32,0.10596016,1800269,-23.254541,-16.421394,10.0,99.0,3.887404,-84.51882234426611,1.7865582,-15.478767,0.76647466,8700,0.9866266,0.5855106,100,0.43608052,-22.19288,-65.55702,,[-0.887 -1.07  -0.38  -0.716 -0.53 ]
2.161638,0.88774025,4048.068927526474,339.04962,88,16.054499,100.0,199.3905,347.66,0.00055484707,1835035,-22.844658,-15.941086,10.0,99.0,49.08638,-78.21197343129634,1787.6777,-12.252574,30.18727,8800,1.0647397,86.16112,100,2.8589668,-18.29119,-63.68621,,[-0.899 -1.057 -0.381 -0.708 -0.538]
10.455168,0.91850007,4124.000573158264,274.84628,89,14.796746,100.0,292.59555,356.01,0.00031959615,1870636,-23.805452,-17.16552,10.0,99.0,40.702316,-91.9485218549232,1914.9768,-13.226802,38.13654,8900,0.80237454,114.07109,100,1.9871771,-19.019165,-68.08923,,[-0.907 -1.061 -0.367 -0.704 -0.531]
4.3055987,0.9293285,4195.337165117264,253.14938,90,14.6147585,100.0,48.374897,354.73,0.0025211915,1906109,-22.44519,-15.333884,10.0,99.0,53.802536,-85.21815668142182,122.150276,-13.824699,10.49201,9000,0.8161692,18.138706,100,1.9729125,-20.404402,-64.61446,,[-0.984 -1.045 -0.385 -0.687 -0.5  ]
11.00941,0.8789062,4270.350640535355,158.82837,91,13.3042,100.0,244.85025,385.08,6.617214e-05,1944617,-25.13113,-18.087002,10.0,99.0,20.70703,-92.42868282648338,550.87463,-15.692256,40.38177,9100,0.6180338,77.672165,100,1.1025525,-20.992573,-63.172596,,[-0.986 -1.06  -0.386 -0.68  -0.49 ]
2.3509057,0.88050795,4356.234162092209,213.80199,92,9.156808,100.0,174.8639,467.61,0.00052717276,1991378,-21.8485,-15.317456,10.0,99.0,32.00154,-92.79298066429402,294.23804,-13.075471,32.73534,9200,0.95965326,48.225685,100,2.0029745,-18.736225,-53.320137,,[-0.972 -1.062 -0.373 -0.668 -0.54 ]
1.3919759,0.8842407,4439.685641050339,191.67755,93,10.347104,100.0,114.47308,418.12,0.0001070318,2033190,-23.989485,-17.306858,10.0,99.0,10.272433,-87.22194642607155,424.53375,-15.534237,19.957926,9300,0.7023543,37.562004,100,0.9086399,-21.6368,-59.846176,,[-0.958 -1.044 -0.365 -0.675 -0.538]
3.2299662,0.89244103,4530.196645498276,300.77277,94,11.367833,100.0,829.5161,427.35,2.2205451e-05,2075925,-20.492653,-13.71748,10.0,99.0,117.61359,-84.95263671100825,1998.5063,-10.654541,114.30869,9400,0.952815,232.87498,100,4.0429344,-16.064894,-72.634186,,[-0.979 -1.039 -0.356 -0.673 -0.535]
6.6368666,0.8899575,4608.056576490402,426.14252,95,15.223408,100.0,1351.072,371.6,3.122283e-05,2113085,-22.343761,-15.307955,10.0,99.0,22.421486,-77.6117668964515,13957.692,-9.973998,147.53456,9500,0.76723313,590.4912,100,1.5309741,-15.347221,-67.500404,,[-0.975 -1.025 -0.36  -0.684 -0.527]
3.2569952,0.8681639,4683.81813621521,280.53418,96,16.352863,100.0,1.958682,322.92,0.06765569,2145377,-23.097084,-16.217518,10.0,99.0,22.327955,-83.0119456918247,2.802517,-15.501215,0.98731077,9600,1.0341302,0.8108798,100,1.0937011,-22.069462,-72.4557,,[-0.966 -1.017 -0.375 -0.686 -0.529]
9.063174,0.8730383,4750.8012726306915,193.2742,97,18.06356,100.0,38.83744,339.02,0.0039881077,2179279,-22.154917,-15.290581,10.0,99.0,7.6318536,-74.6818141218191,196.3454,-7.963585,9.30472,9700,0.4937154,16.713905,100,0.63892263,-13.582237,-69.0134,,[-0.956 -1.017 -0.376 -0.683 -0.551]
2.7594995,0.8818332,4813.802441120148,268.80527,98,18.030231,100.0,1684.903,316.35,4.037522e-05,2210914,-25.224346,-18.357655,10.0,99.0,159.73875,-76.58825510298912,57571.12,-12.0545,128.52936,9800,0.84824264,1045.8838,100,4.298329,-17.616339,-76.20358,,[-0.9   -1.062 -0.353 -0.724 -0.546]
5.9073424,0.8843113,4884.486656904221,405.8291,99,14.634593,100.0,394.51306,362.57,6.0688122e-05,2247171,-22.112267,-15.1672945,10.0,99.0,9.19734,-76.98546690544536,4820.435,-10.985559,48.94347,9900,0.5435741,182.18204,100,0.76047415,-16.734413,-68.05384,,[-0.905 -1.042 -0.333 -0.706 -0.537]
13.438426,0.87698805,4946.210115909576,324.50113,100,18.659107,100.0,568.4163,300.57,9.664115e-05,2277228,-24.654884,-26.584948,,99.0,55.37529,-79.31558963231524,2223.0374,-22.90853,77.56515,10000,0.9334773,233.56029,100,2.2800717,-19.541851,-68.88447,,[-0.91  -1.043 -0.352 -0.716 -0.535]
5.9470744,0.86949015,5022.664973735809,232.12512,101,14.817745,100.0,754.46606,365.95,0.000102265934,2313823,-21.272955,-23.212906,,99.0,26.046333,-79.72205527228985,7204.496,-19.784372,92.2511,10100,0.59463084,319.84497,100,1.2394569,-16.581459,-70.03655,,[-0.918 -1.055 -0.36  -0.703 -0.542]
6.378698,0.8616417,5088.998482942581,446.55508,102,16.675093,100.0,1472.831,317.0,4.2233005e-05,2345523,-23.964344,-25.967031,,99.0,73.06437,-82.30020440984833,40206.684,-22.398458,170.5552,10200,0.9217279,1215.043,100,2.5491295,-18.513199,-67.09577,,[-0.934 -1.05  -0.348 -0.708 -0.549]
6.8082814,0.8352578,5159.958440065384,249.53845,103,15.777317,100.0,701.2536,337.56,9.3765506e-05,2379279,-21.93511,-23.83121,,99.0,51.867767,-77.91987921668941,15045.877,-19.83692,89.67123,10300,0.71041095,472.16763,100,1.892541,-16.4582,-71.29954,,[-0.942 -1.039 -0.329 -0.711 -0.557]
9.745414,0.82794315,5233.049871921539,658.4988,104,15.504329,100.0,2237.51,356.32,7.8382567e-07,2414911,-21.461851,-23.300955,,99.0,36.08962,-75.57774070249961,15398.127,-17.870447,215.54591,10400,0.76804346,692.61676,100,2.1052034,-14.148272,-68.93013,,[-0.94  -1.046 -0.35  -0.713 -0.584]
3.152684,0.8525501,5290.43906211853,331.5302,105,19.255415,100.0,57.638573,275.29,0.0005134796,2442440,-26.403984,-28.119904,,99.0,21.51117,-70.5153820722778,260.17853,-21.954342,11.78833,10500,0.7093139,28.136778,100,1.1403518,-19.390205,-69.51468,,[-0.925 -1.042 -0.36  -0.725 -0.591]
4.8180175,0.80370796,5347.101052045822,436.54834,106,19.679386,100.0,550.5859,287.12,0.00011880299,2471152,-24.653358,-26.466486,,99.0,79.473145,-74.5102036053906,3741.8232,-20.873405,78.08256,10600,0.74040073,258.94907,100,2.2386076,-17.036036,-71.46973,,[-0.949 -1.088 -0.368 -0.758 -0.566]
12.289469,0.80269456,5414.103862524033,188.1192,107,16.216337,100.0,1141.1798,332.9,2.3596407e-05,2504442,-20.651888,-22.284868,,99.0,189.15668,-67.1071264325194,13710.341,-16.772055,123.48246,10700,1.178357,495.30557,100,5.8490252,-13.724372,-69.5195,,[-0.954 -1.071 -0.388 -0.741 -0.615]
6.689236,0.8036986,5477.566917657852,251.27008,108,15.481235,100.0,78.401024,315.51,0.0013772382,2535993,-22.144653,-23.858213,,99.0,26.106308,-70.41848513760067,370.67218,-21.020054,15.623404,10800,0.8482762,34.448975,100,1.5443275,-18.455185,-63.14382,,[-0.971 -1.074 -0.374 -0.739 -0.616]
11.746061,0.796712,5544.521752119064,380.0958,109,16.445578,100.0,386.76083,329.89,7.670351e-05,2568982,-22.135818,-24.061832,,99.0,14.340506,-79.14934733776457,4419.3306,-22.078133,47.64458,10900,0.75319564,148.91354,100,1.1144537,-18.995638,-65.58306,,[-0.97  -1.062 -0.384 -0.72  -0.615]
4.8207026,0.8061523,5614.818297386169,1307.7704,110,14.487133,100.0,3330.618,348.14,1.3378216e-05,2603796,-23.073128,-25.115988,,99.0,279.47495,-83.95096506304262,74884.805,-19.536594,351.7592,11000,1.0354695,2611.7651,100,6.161234,-14.786809,-63.32732,,[-0.986 -1.064 -0.374 -0.712 -0.622]
7.315669,0.7797748,5687.694461345673,234.54129,111,13.228106,100.0,599.9713,381.15,9.141885e-06,2641911,-18.616268,-20.411634,,99.0,70.93852,-73.78030731181107,3192.3022,-16.931643,85.58288,11100,0.8075028,213.55559,100,2.8730135,-13.868505,-67.58141,,[-0.98  -1.061 -0.351 -0.715 -0.613]
5.0915523,0.7797826,5755.876479625702,331.3185,112,17.101036,100.0,186.46916,327.98,0.0006146657,2674709,-21.34369,-23.071442,,99.0,14.533627,-71.00159836567116,1184.5151,-20.390535,25.697096,11200,0.65898734,63.632755,100,0.94712156,-17.708105,-61.90928,,[-0.98  -1.05  -0.339 -0.724 -0.639]
30.92414,0.77686834,5816.227825641632,200.0252,113,14.273604,100.0,561.6986,339.97,6.196788e-05,2708706,-21.92927,-23.775316,,99.0,18.377802,-75.86301263910737,15090.079,-17.079535,53.95398,11300,0.58369124,360.0332,100,1.1173325,-14.102741,-59.105244,,[-0.984 -1.056 -0.33  -0.715 -0.639]
14.929625,0.7571631,5891.964719772339,351.24762,114,17.472036,100.0,325.27423,361.81,9.670541e-07,2744887,-19.473299,-21.185802,,99.0,31.883148,-70.37505756277208,3944.039,-17.73517,41.987995,11400,0.94194615,140.66476,100,2.2125137,-15.14904,-70.66558,,[-0.977 -1.059 -0.345 -0.72  -0.642]
2.0137682,0.7338737,5962.784541845322,206.9026,115,16.035025,100.0,51.851498,328.84,0.00013844276,2777771,-23.167095,-25.00816,,99.0,12.864916,-75.65834971560736,147.29732,-21.402626,11.174545,11500,0.70496947,21.199753,100,0.92552835,-18.88612,-65.67551,,[-0.99  -1.055 -0.332 -0.721 -0.662]
-0.9351828,0.7331836,6042.308801174164,320.77188,116,14.18463,100.0,1580.2605,397.83,1.3539104e-05,2817554,-20.38761,-22.129244,,99.0,44.15178,-71.57216363323984,21381.404,-18.468777,173.02142,11600,1.1514411,874.2464,100,2.9646087,-15.248532,-65.03084,,[-0.989 -1.049 -0.336 -0.704 -0.685]
8.00072,0.73334646,6120.2019739151,299.6685,117,12.539699,100.0,222.41669,415.59,4.9464463e-05,2859113,-18.807852,-20.507181,,99.0,10.403245,-69.83364056203145,1855.2822,-18.595644,36.324074,11700,0.5987944,102.599045,100,0.830884,-16.135267,-55.638653,,[-0.995 -1.053 -0.32  -0.709 -0.686]
3.7388568,0.71875274,6201.30175280571,233.80511,118,12.042434,100.0,317.53415,420.98,3.3976623e-05,2901211,-20.865229,-22.76213,,99.0,17.936115,-77.95290167084501,1198.9478,-18.600513,50.589336,11800,0.5554121,103.827576,100,0.97735035,-15.780258,-63.756016,,[-0.989 -1.054 -0.333 -0.701 -0.686]
19.570086,0.7128873,6277.608862876892,328.69662,119,15.892177,100.0,1978.1525,370.42,2.7293863e-06,2938253,-20.94574,-22.634497,,99.0,190.33344,-69.3991801608361,11498.246,-17.065784,250.58253,11900,1.3401635,794.6879,100,8.611219,-13.596245,-64.60742,,[-1.003 -1.051 -0.325 -0.709 -0.7  ]
6.7973113,0.7036562,6350.02193903923,296.95468,120,14.126056,100.0,11.051716,358.79,0.0027184046,2974132,-20.58299,-22.231926,,99.0,12.99071,-67.76275801089704,73.762245,-20.491747,3.1602087,12000,0.8524827,4.7243195,100,1.1944011,-18.528788,-67.87133,,[-1.012 -1.049 -0.315 -0.722 -0.706]
0.7400217,0.7004694,6419.58092880249,168.51628,121,14.667599,100.0,1019.9559,343.74,0.00012601582,3008506,-21.661978,-23.33135,,99.0,15.224212,-68.60252162951647,8065.245,-17.781412,96.7147,12100,0.5450493,331.0286,100,0.98154664,-14.531103,-59.700615,,[-1.009 -1.052 -0.326 -0.723 -0.715]
7.7174673,0.6914028,6491.556141376495,214.06258,122,16.749474,100.0,584.8402,348.67,0.00023195945,3043373,-22.193707,-23.727057,,99.0,11.17783,-63.012790860872656,2021.0365,-20.830238,80.49586,12200,0.61047995,194.1993,100,0.9049783,-18.17044,-69.15966,,[-1.002 -1.054 -0.341 -0.731 -0.718]
8.702804,0.6892347,6567.492524385452,241.20624,123,13.126116,100.0,3097.7793,382.08,2.2473181e-05,3081581,-19.942034,-21.521511,,99.0,68.7583,-64.9083515689646,52913.527,-18.111578,259.3975,12300,0.71777815,1385.781,100,2.6199358,-14.965398,-60.713802,,[-0.998 -1.05  -0.335 -0.712 -0.728]
7.0324187,0.7004987,6637.638625860214,572.49506,124,18.060175,100.0,214.20366,344.36,4.238524e-05,3116017,-22.107874,-23.655725,,99.0,16.696138,-63.608713875409485,3270.896,-20.467127,26.846035,12400,0.749254,109.16778,100,1.1277158,-17.935476,-63.829094,,[-0.983 -1.055 -0.346 -0.725 -0.73 ]
7.0048423,0.6914207,6708.352922677994,783.9082,125,17.79157,100.0,2281.5767,342.51,3.4884222e-06,3150268,-21.142153,-22.603529,,99.0,79.63603,-60.054997176015696,12932.314,-17.033112,241.4027,12500,1.0859605,741.7798,100,3.2553747,-13.942767,-68.37983,,[-1.    -1.067 -0.367 -0.74  -0.718]
4.682859,0.69141984,6783.080523252487,230.00049,126,12.489692,100.0,44.400803,381.48,0.00053942786,3188416,-18.910192,-20.578331,,99.0,20.591846,-68.55197822114106,109.970535,-19.00994,10.145407,12600,0.7432302,16.002487,100,1.0131009,-16.845793,-68.12764,,[-1.007 -1.07  -0.358 -0.727 -0.727]
9.556629,0.698558,6845.452736377716,323.993,127,16.430246,100.0,46.765568,353.04,0.0025625105,3223720,-18.482054,-19.831469,,99.0,21.456207,-55.453979266061445,126.35478,-19.213526,10.675352,12700,0.8901647,18.172943,100,1.2158647,-17.396553,-69.29962,,[-1.009 -1.066 -0.355 -0.737 -0.727]
4.6903076,0.6791955,6913.497145414352,220.19775,128,12.585027,100.0,2416.576,389.8,1.6026095e-05,3262700,-18.398354,-19.792837,,99.0,15.130884,-57.30600595596454,69343.96,-16.582832,212.7033,12800,0.5094368,1193.689,100,0.93908745,-13.8526745,-59.42778,,[-1.023 -1.072 -0.365 -0.727 -0.72 ]
8.047143,0.6750278,6982.844551563263,361.4009,129,17.266714,100.0,2033.8062,377.68,0.00013939105,3300468,-19.268133,-20.505117,,99.0,23.052246,-50.83380936626672,125122.21,-16.332638,200.21272,12900,0.7219326,2547.2837,100,1.450781,-14.061715,-68.19724,,[-1.01  -1.075 -0.378 -0.734 -0.74 ]
11.714047,0.6530791,7055.254543066025,311.18607,130,17.190392,100.0,2715.3909,368.14,1.6900162e-06,3337282,-18.191055,-19.390144,,99.0,17.38633,-49.27648518854845,118247.18,-13.809681,286.59357,13000,0.5957984,3332.6584,100,0.9440434,-11.499874,-67.38783,,[-1.015 -1.069 -0.362 -0.732 -0.744]
2.8340545,0.6535647,7128.437606573105,232.90475,131,15.537525,100.0,832.6022,366.03,1.835408e-05,3373885,-20.337399,-21.903986,,99.0,25.79226,-64.37863656809068,8437.155,-18.201704,103.37748,13100,0.7898864,355.87848,100,1.7191887,-15.272891,-63.240517,,[-1.031 -1.041 -0.348 -0.713 -0.766]
8.849903,0.6577178,7195.778207540512,336.89172,132,18.90137,100.0,805.9501,348.17,0.00026333425,3408702,-21.798985,-23.341759,,99.0,97.06972,-63.400068232687794,12229.121,-19.428894,78.70804,13200,0.8324306,287.4183,100,3.3423173,-16.432896,-68.539764,,[-1.036 -1.037 -0.334 -0.719 -0.765]
6.678268,0.65916455,7268.586834907532,465.198,133,14.768645,100.0,353.18845,366.23,0.00012682915,3445325,-20.501629,-22.042294,,99.0,38.452717,-63.31351029267549,2491.596,-19.136366,55.60725,13300,0.7155761,139.73833,100,1.6684749,-16.561693,-63.482544,,[-1.033 -1.043 -0.317 -0.715 -0.761]
15.407628,0.6577003,7332.365463972092,441.48312,134,17.638187,100.0,962.7324,323.98,5.0250314e-05,3477723,-23.37191,-25.043016,,99.0,21.66647,-68.67400251570615,14208.057,-20.544718,99.07052,13400,0.7416173,382.50754,100,1.6589698,-17.258184,-68.68514,,[-1.039 -1.042 -0.307 -0.726 -0.76 ]
7.522765,0.6379992,7403.195234775543,200.74919,135,15.068155,100.0,89.08925,347.6,0.00022313662,3512483,-25.13227,-27.057106,,99.0,21.865128,-79.10074164056834,304.75748,-23.23497,15.47989,13500,0.68225783,32.47343,100,1.0976329,-20.648506,-64.40107,,[-1.037 -1.043 -0.293 -0.714 -0.761]
1.7637845,0.62353134,7479.342629432678,349.8746,136,12.939098,100.0,72.23198,381.79,0.000244627,3550662,-21.97431,-23.86554,,99.0,45.512367,-77.719815203825,165.47955,-22.106977,15.106667,13600,0.83054173,25.640463,100,1.8384488,-19.538647,-61.35618,,[-1.068 -1.039 -0.295 -0.702 -0.781]
5.7759647,0.6107874,7551.48979640007,1312.0566,137,14.155331,100.0,5162.252,355.84,1.866609e-06,3586246,-20.19204,-21.876324,,99.0,136.65285,-69.21544850973324,91408.16,-18.173428,465.01303,13700,1.1454418,2059.906,100,5.92791,-14.032184,-55.879234,,[-1.084 -1.035 -0.299 -0.711 -0.795]
8.007921,0.606743,7614.376509189606,392.65262,138,17.711208,100.0,2055.5625,320.46,8.45593e-05,3618292,-24.549019,-25.942028,,99.0,30.169903,-57.24542375324723,18030.05,-19.70379,218.38193,13800,0.6724106,687.4725,100,1.5391496,-16.388645,-67.12236,,[-1.088 -1.04  -0.31  -0.73  -0.808]
8.656517,0.61595154,7682.5223751068115,212.33595,139,15.437609,100.0,806.77924,338.87,8.7406894e-05,3652179,-23.104624,-24.874151,,99.0,56.156956,-72.71845944432337,22579.365,-20.733276,105.4683,13900,0.977365,628.73016,100,2.8318908,-17.21618,-59.568283,,[-1.092 -1.049 -0.296 -0.726 -0.812]
14.34332,0.6137818,7753.9829478263855,371.4006,140,14.664442,100.0,153.73251,352.09,0.0003171659,3687388,-21.92954,-23.792654,,99.0,21.881695,-76.56424834726782,440.04852,-22.02337,25.45849,14000,0.7636336,52.20814,100,1.2548317,-19.220362,-61.94799,,[-1.087 -1.049 -0.309 -0.717 -0.803]
7.7022476,0.61084014,7829.898102045059,150.67882,141,13.06794,100.0,1003.7349,388.36,2.2510052e-05,3726224,-22.836618,-24.757214,,99.0,12.010536,-78.92655028929515,4062.749,-19.33068,125.81764,14100,0.5137295,298.633,100,0.7981895,-15.8933115,-63.45608,,[-1.079 -1.044 -0.303 -0.701 -0.805]
9.627762,0.6083358,7899.085387468338,408.0707,142,18.005333,100.0,14328.975,346.8,2.5612608e-05,3760904,-23.51619,-25.220852,,99.0,3956.6257,-70.05284548444862,959720.94,-17.803093,972.95087,14200,3.8619213,17938.26,100,75.775894,-13.17556,-61.49953,,[-1.075 -1.044 -0.308 -0.715 -0.808]
5.8127003,0.6132688,7971.65100812912,581.0457,143,15.921072,100.0,759.4534,363.19,0.0001479465,3797223,-21.350292,-22.75958,,99.0,173.08252,-57.91448804201014,4941.049,-20.286074,95.62073,14300,1.2644558,258.62103,100,5.2635565,-17.758802,-65.654884,,[-1.065 -1.042 -0.322 -0.721 -0.811]
2.501835,0.60820365,8037.281488895416,897.3154,144,18.45901,100.0,2720.099,326.6,0.00013995076,3829883,-23.712078,-25.221292,,99.0,16.287592,-62.02083857736577,19308.588,-20.889683,290.9458,14400,0.62409544,925.6533,100,1.036234,-17.649902,-66.98828,,[-1.062 -1.045 -0.332 -0.734 -0.806]
7.684365,0.5994186,8097.494795322418,472.29785,145,21.109917,100.0,578.36084,291.36,1.3890238e-05,3859019,-27.31876,-28.721052,,99.0,20.56822,-57.627005860315755,2628.0708,-24.015049,80.21395,14500,0.6491554,233.89091,100,1.0605044,-21.654474,-69.59066,,[-1.045 -1.055 -0.335 -0.755 -0.811]
9.140302,0.6008956,8165.193468570709,232.58533,146,19.653452,100.0,379.5536,335.77,2.1133153e-05,3892596,-20.881004,-22.071249,,99.0,38.804398,-48.9130194056726,4415.0,-17.584538,51.743126,14600,0.79101837,151.5028,100,2.1144493,-15.569369,-70.1235,,[-1.039 -1.074 -0.338 -0.753 -0.819]
11.563452,0.5998577,8234.215807676315,289.95917,147,17.765749,100.0,1721.6271,365.22,9.218015e-06,3929118,-19.8507,-21.090475,,99.0,58.814056,-50.94833469793093,53642.08,-15.309665,162.10266,14700,0.7606735,1312.0978,100,2.2889872,-12.818783,-65.339584,,[-1.042 -1.08  -0.328 -0.747 -0.818]
3.3004391,0.5883119,8307.541326999664,359.4099,148,17.087082,100.0,214.65044,354.18,0.00073184376,3964536,-21.467232,-22.830696,,99.0,163.6309,-56.03132495577918,757.5299,-20.833767,36.61783,14800,0.9343128,78.58438,100,3.9139192,-18.750397,-64.80915,,[-1.046 -1.083 -0.312 -0.747 -0.819]
3.5927448,0.5732455,8392.690721035004,145.18665,149,11.592987,100.0,133.51619,388.79,7.9842175e-06,4003415,-19.77607,-21.36898,,99.0,21.080746,-65.4603493414835,415.83527,-19.520084,24.00907,14900,0.7013721,44.770195,100,1.1555609,-17.3031,-55.864815,,[-1.048 -1.092 -0.318 -0.738 -0.831]
7.69864,0.5719647,8482.35020327568,181.67046,150,11.833595,100.0,381.28268,415.9,0.00046201993,4045005,-20.60217,-22.312006,,99.0,57.52699,-70.2654916167749,4364.9995,-20.33959,54.23866,15000,0.91574097,220.31282,100,2.2353122,-17.80323,-58.127777,,[-1.038 -1.103 -0.324 -0.735 -0.846]
4.7290096,0.572527,8575.860568523407,24482.287,151,11.7680645,100.0,164734.66,412.71,7.9632025e-07,4086276,-19.62566,-21.283176,,99.0,1128.132,-68.11536926285942,1479335.8,-12.408009,13109.55,15100,2.3555663,56273.406,100,28.347324,-4.108444,-68.501335,,[-1.042 -1.089 -0.311 -0.731 -0.847]
5.7118216,0.56549627,8655.930222988129,275.87732,152,17.273045,100.0,1203.452,353.74,3.4930912e-05,4121650,-21.481941,-22.834684,,99.0,73.387245,-55.59074688099122,21488.889,-19.151064,134.4004,15200,0.89861435,535.33624,100,2.515377,-16.502249,-59.806053,,[-1.035 -1.06  -0.302 -0.732 -0.846]
8.656145,0.5696336,8739.540861845016,342.00784,153,16.804062,100.0,507.56638,361.67,0.00017739026,4157817,-24.749601,-26.455143,,99.0,49.53729,-70.08897308158849,5493.98,-23.923645,67.10704,15300,0.8190584,204.97855,100,1.9327977,-20.93831,-67.74737,,[-1.036 -1.062 -0.291 -0.721 -0.853]
0.5582618,0.5632893,8829.863793611526,170.41496,154,12.870581,100.0,164.78992,414.19,1.9197634e-05,4199236,-23.456778,-25.381977,,99.0,14.728077,-79.11573535222027,1775.9258,-23.041536,22.373405,15400,0.7181584,56.17916,100,1.0095408,-20.411386,-69.92148,,[-1.031 -1.071 -0.281 -0.716 -0.849]
-3.4130814,0.565918,8938.260032653809,153.12193,155,10.1168585,100.0,13.413478,423.27,0.0008668791,4241563,-23.590052,-25.602613,,99.0,9.790491,-82.70601181545004,64.73795,-21.237965,4.2903395,15500,0.77985877,6.379326,100,0.79696774,-18.713753,-55.43282,,[-1.037 -1.056 -0.271 -0.699 -0.856]
-3.6159432,0.5634755,9031.834195613861,132.32278,156,12.162,100.0,1.0675902,367.02,0.48827866,4278265,-25.211353,-27.308407,,99.0,1.9241402,-86.17831908851757,1.1009643,-27.058186,0.76116604,15600,0.99324906,0.45868784,100,0.19530739,-24.953104,-65.93783,,[-1.06  -1.042 -0.285 -0.693 -0.853]
3.3314176,0.56462663,9140.818902015686,220.72353,157,11.500274,100.0,1436.7328,427.73,2.8914837e-05,4321038,-22.524527,-24.489075,,99.0,30.025211,-80.73295272156082,4469.3823,-21.227798,182.4142,15700,0.7173336,389.46072,100,1.4513433,-17.49482,-58.634926,,[-1.058 -1.048 -0.285 -0.696 -0.855]
3.563966,0.5640316,9240.088459014893,163.90651,158,11.348694,100.0,668.5697,388.33,1.1043994e-05,4359871,-21.094769,-22.875666,,99.0,138.1125,-73.18569491256719,2025.6503,-20.04954,94.23512,15800,0.83170784,212.64305,100,3.6509075,-16.998354,-58.23597,,[-1.067 -1.072 -0.292 -0.724 -0.854]
9.793824,0.55816275,9320.462676286697,274.1148,159,18.116055,100.0,111.860886,316.73,0.00033656496,4391544,-24.172024,-25.825218,,99.0,17.32579,-67.93774117203128,581.32874,-21.535782,18.66059,15900,0.6807833,42.11438,100,1.0362523,-19.079096,-68.35401,,[-1.065 -1.069 -0.291 -0.737 -0.855]
0.50868803,0.56127566,9414.589429616928,274.6023,160,14.381508,100.0,99.674255,364.95,0.00019562361,4428039,-21.956182,-23.57935,,99.0,39.37091,-66.70384148963642,813.7832,-21.283451,19.22127,16000,0.8691889,47.007122,100,1.7605973,-18.963823,-60.40222,,[-1.064 -1.084 -0.303 -0.737 -0.861]
9.79911,0.5458995,9514.502457857132,202.01643,161,13.661214,100.0,94.30004,388.72,2.9940973e-05,4466911,-22.65053,-24.491743,,99.0,14.081861,-75.66431947955999,386.03363,-22.3175,18.651924,16100,0.5977024,32.003956,100,0.8173224,-19.654913,-64.202774,,[-1.056 -1.079 -0.31  -0.726 -0.858]
4.366263,0.54661286,9624.943537473679,279.5278,162,11.483233,100.0,312.42603,438.85,0.00022814449,4510796,-20.356491,-22.14569,,99.0,24.612816,-73.52689747299864,1664.2963,-19.55483,45.952274,16200,0.77190596,118.37104,100,1.5195915,-16.865435,-59.572147,,[-1.033 -1.064 -0.3   -0.707 -0.873]
