ReturnStepMaxmin,InitialReturnMin,TimestepsSoFar,InitialBound,InitialReturnStd,EmpiricalD2,EpLenMean,ReturnStepMax,EpThisIter,EpisodesSoFar,MeanEntropy,InitialReturnMean,MeanIW,MaxD2w0t,StdD2w0t,J_sample_variance,MinIW,InitialReturnMax,MaxIW,MeanD2w0t,EpRewMean,StdIW,TimeElapsed,ReturnMeanIW,Weights,Iteration,MinD2w0t,EntropyCoefficient,Bound
86.47623,-4.332901,135921,298.1249,3.1680715,1.763975,16.96,100.0,100,8100,0.18367667,2.670288e-06,1.2494223,3.0738077,0.2521259,463287.34,0.14446831,16.149673,10.695496,0.04527955,-108.27447560370247,1.3693776,447.76907444000244,667.4903,[-0.69   0.738  0.773 -0.224 -1.241],81,,10.0,355.8046
86.90844,-4.539398,137664,272.37305,3.5884783,1.0294718,17.43,100.0,100,8200,0.18106303,-8.392334e-07,1.0211381,1.0945184,0.1858718,5673.6646,0.6230019,22.473389,1.5582368,0.03532031,-108.00344770334186,0.1575651,454.19805359840393,533.7259,[-0.703  0.737  0.769 -0.212 -1.235],82,,10.0,281.108
86.15465,-4.7217407,139343,289.11826,4.485779,1.063894,16.79,100.0,100,8300,0.17806317,-3.0517577e-07,1.0289983,1.169592,0.18685648,16649.5,0.44465104,27.90606,1.9734057,0.034805797,-107.83824826380885,0.25195175,459.4844431877136,560.7648,[-0.709  0.744  0.767 -0.206 -1.238],83,,10.0,297.97375
85.91617,-3.9783401,140942,367.2242,2.7068858,1.040441,15.99,100.0,100,8400,0.16140635,-5.340576e-07,1.0291495,1.0928873,0.18021688,14152.57,0.5244964,7.6787796,1.8394126,0.03274936,-107.40655999003948,0.21926668,464.97548484802246,589.65375,[-0.71   0.745  0.764 -0.201 -1.241],84,,10.0,379.4063
85.9227,-3.9455185,142594,324.33646,2.892696,1.0381508,16.52,100.0,100,8500,0.16763504,1.9836425e-06,1.0169247,1.0628604,0.1817555,9852.164,0.63379955,12.752365,1.9330436,0.03359446,-108.48517317500018,0.19689508,470.4735281467438,567.5514,[-0.713  0.745  0.765 -0.205 -1.258],85,,10.0,330.1668
86.62131,-4.9089203,144327,278.10855,3.4142025,1.0122087,17.33,100.0,100,8600,0.16836654,7.400513e-06,1.0103818,1.0436238,0.1842067,2314.6252,0.7846764,18.59362,1.3927703,0.03490251,-108.11987192123289,0.0977188,475.9935510158539,532.167,[-0.708  0.745  0.769 -0.204 -1.251],86,,10.0,281.25525
86.307556,-4.037407,146014,290.62064,3.3032644,1.0435375,16.87,100.0,100,8700,0.16979548,2.670288e-06,1.0119983,1.1028191,0.18290716,10525.503,0.55323845,22.495583,1.7558942,0.034174968,-108.41022824187353,0.21052451,481.7370173931122,551.5176,[-0.71   0.747  0.768 -0.201 -1.251],87,,10.0,294.10764
86.13033,-4.15242,147676,342.08395,2.8547726,8.716625,16.62,100.0,100,8800,0.17028205,-6.1798096e-06,1.4605107,100.39068,0.84234726,5939760.0,0.0022263892,8.522316,49.4119,0.07217113,-107.96793675268374,4.931098,487.2416229248047,781.4284,[-0.713  0.745  0.766 -0.203 -1.249],88,,10.0,419.77124
85.94354,-4.2945786,149286,314.07635,3.5950568,2.8154316,16.1,100.0,100,8900,0.18052937,5.264282e-06,1.2243353,4.1331487,0.2846389,789286.06,0.041222304,24.16095,11.96048,0.048653066,-107.51491723555138,1.7275655,494.0225441455841,683.5436,[-0.741  0.726  0.761 -0.228 -1.249],89,,10.0,364.10196
86.311424,-4.448021,150937,336.14124,2.8037493,1.0127865,16.51,100.0,100,9000,0.18008554,6.2561035e-06,1.0102915,1.0572681,0.17988668,3332.6306,0.7504722,8.594215,1.3364602,0.033242535,-107.69070150384265,0.11094186,499.7488021850586,560.3818,[-0.733  0.739  0.772 -0.224 -1.238],90,,10.0,339.6817
86.19025,-4.22258,152620,340.78052,2.949588,1.352871,16.83,100.0,100,9100,0.17797284,-3.890991e-06,1.1231397,6.2295885,0.22682409,131624.28,0.15895402,9.619598,5.01274,0.04111009,-107.97705145948456,0.70192015,504.99679350852966,608.3116,[-0.739  0.741  0.774 -0.22  -1.239],91,,10.0,377.55923
86.821304,-4.207054,154354,281.02338,3.1867478,1.0680124,17.34,100.0,100,9200,0.18017545,-5.645752e-06,1.0224388,1.1813653,0.18641338,14918.667,0.5285561,17.755936,2.2819839,0.035319936,-108.37564575519743,0.26106328,511.0512788295746,538.024,[-0.751  0.736  0.788 -0.222 -1.241],92,,10.0,286.73355
86.27857,-4.3974533,156051,278.154,3.370076,1.4673826,16.97,100.0,100,9300,0.18407525,-2.5939942e-06,1.1155303,2.3447676,0.20786548,161689.69,0.09323425,21.926636,4.4723945,0.038531493,-107.94586998399356,0.8388671,516.4441969394684,594.5227,[-0.755  0.733  0.785 -0.226 -1.239],93,,10.0,299.3539
86.729485,-4.7887115,157816,259.25772,3.9317,1.1161704,17.65,100.0,100,9400,0.18246047,-2.2125244e-06,1.0723276,1.3360794,0.19581845,25129.088,0.35442346,21.580727,2.3284047,0.03739626,-108.28849095160895,0.3346872,522.4197371006012,552.179,[-0.766  0.722  0.789 -0.238 -1.235],94,,10.0,279.65976
86.102554,-4.0101776,159445,355.1086,2.6431894,3.2206075,16.29,100.0,100,9500,0.18662526,-6.1035155e-07,1.3849686,11.935022,0.34688082,2151351.0,0.028391918,8.742378,25.69369,0.05468799,-107.9876129435513,2.922935,527.54421043396,759.5539,[-0.77   0.716  0.794 -0.246 -1.236],95,,10.0,455.7144
86.328606,-3.9258652,161101,328.5474,2.6707501,1.1323128,16.56,100.0,100,9600,0.1841088,-4.9591063e-06,1.0630791,1.3767526,0.19178131,40668.28,0.3870359,7.645073,3.3052616,0.035409987,-108.13513589748185,0.40306002,533.5058410167694,585.92737,[-0.793  0.696  0.813 -0.256 -1.232],96,,10.0,344.40955
86.22364,-4.3072815,162793,292.78604,3.7344651,1.0051004,16.92,100.0,100,9700,0.1800202,1.2969971e-06,1.0105255,1.0342927,0.1815142,1225.3816,0.8268378,22.215477,1.3408656,0.03396797,-108.08827215891758,0.06918841,538.8629775047302,546.6921,[-0.786  0.7    0.809 -0.247 -1.235],97,,10.0,296.13226
86.70154,-4.7609787,164547,266.076,4.3342457,1.626503,17.54,100.0,100,9800,0.18381238,-1.8310546e-06,1.1611409,2.2542086,0.24728017,248134.81,0.12323634,29.034126,9.138975,0.045755383,-107.86247684001711,1.0502083,544.1350083351135,598.4206,[-0.781  0.698  0.811 -0.247 -1.239],98,,10.0,311.79117
86.074585,-4.224251,166201,322.06744,2.710582,1.0032091,16.54,100.0,100,9900,0.18945962,6.1035155e-07,1.0061144,1.0086299,0.1791701,807.43054,0.8254851,8.558945,1.2546742,0.033139814,-107.68822207626998,0.05549288,549.7641518115997,557.0535,[-0.774  0.698  0.819 -0.257 -1.235],99,,10.0,324.89413
86.12147,-3.9565964,167831,316.2616,2.8882875,1.0701011,16.3,100.0,100,10000,0.18472682,-8.392334e-07,1.0237715,1.2398586,0.18168536,17383.752,0.33918482,17.85505,2.077124,0.033340324,-107.65885070770298,0.25651345,554.7596337795258,575.2254,[-0.77   0.696  0.819 -0.259 -1.229],100,,,324.09082
86.15303,-4.4430313,169510,287.51373,3.6943421,1.2651693,16.79,100.0,100,10100,0.18025939,3.2043456e-06,1.0743746,1.4128993,0.19814466,67352.9,0.24085039,24.849327,2.8860612,0.036820196,-107.87421068661162,0.5244921,560.2010970115662,581.71313,[-0.769  0.702  0.819 -0.252 -1.234],101,,,309.3847
86.45703,-4.4068832,171236,274.1249,4.3831687,1.0224996,17.26,100.0,100,10200,0.17773974,-1.8310546e-06,1.0150287,1.0473933,0.18487065,4068.719,0.6685397,23.023415,1.4796958,0.03495524,-108.26441173776452,0.1270368,565.4681148529053,537.5368,[-0.759  0.704  0.824 -0.254 -1.239],102,,,279.1512
86.13016,-4.264145,172913,291.93246,4.411337,1.0794988,16.77,100.0,100,10300,0.18497077,-2.8991699e-06,1.0714161,1.3756361,0.18912667,24450.99,0.40043068,27.598,2.2455862,0.035176627,-107.91584405066702,0.3095155,570.2060041427612,584.11096,[-0.762  0.705  0.821 -0.252 -1.241],103,,,313.7604
86.27938,-3.7458649,174568,361.47446,2.3872986,1.6401982,16.55,100.0,100,10400,0.18359236,-1.0681152e-06,1.1429377,2.4828768,0.21658187,163927.55,0.1000164,6.7709274,4.1435757,0.03949932,-108.2509849108165,0.80805784,575.6357893943787,628.51746,[-0.762  0.711  0.816 -0.245 -1.234],104,,,408.3981
86.29931,-3.844841,176214,307.43738,3.1820035,1.0963584,16.46,100.0,100,10500,0.17786743,-4.043579e-06,1.0471253,1.2792251,0.18958972,40014.14,0.37394422,21.111412,3.1762497,0.034919474,-107.54146640961984,0.38215688,580.7450284957886,580.36646,[-0.773  0.695  0.828 -0.251 -1.235],105,,,322.76233
86.520485,-4.995308,177943,276.69226,4.168886,2.3431838,17.29,100.0,100,10600,0.17649232,5.1116945e-06,1.2605467,5.817431,0.24344209,723939.4,0.08819023,26.519371,14.040196,0.043562803,-107.88543292513953,1.8109001,586.2304902076721,651.5742,[-0.787  0.703  0.823 -0.243 -1.241],106,,,335.6856
86.341354,-4.0737534,179604,351.76102,2.5991032,1.0340527,16.61,100.0,100,10700,0.17185317,-8.163453e-06,1.0193214,1.1050534,0.18439296,7952.8086,0.6153612,7.4184494,1.6709834,0.03417405,-108.2012899440479,0.16730691,592.1134216785431,564.5203,[-0.761  0.712  0.825 -0.238 -1.242],107,,,358.90442
86.13671,-4.5629272,181280,348.30054,3.0765383,2.6598449,16.76,100.0,100,10800,0.17407215,-3.1280517e-06,1.2172782,3.962349,0.27546865,555038.94,0.05463118,9.740265,10.14289,0.047884982,-107.93927370305948,1.5384032,597.4866309165955,651.3977,[-0.765  0.71   0.832 -0.236 -1.247],108,,,402.00385
86.422134,-4.5994415,182955,302.47815,3.4971995,1.0361024,16.75,100.0,100,10900,0.1667184,1.1062622e-05,1.0293365,1.1254851,0.18412252,11084.358,0.6459768,15.964424,1.9282653,0.034272015,-107.94640124935853,0.200549,602.9332749843597,562.3066,[-0.767  0.692  0.826 -0.241 -1.245],109,,,311.48666
86.63788,-4.409378,184650,290.63892,3.5592837,1.5132638,16.95,100.0,100,11000,0.1901054,-1.0375977e-05,1.0936015,2.714761,0.2102183,150444.36,0.13600165,20.002144,7.181816,0.03880411,-107.85656176437095,0.7976931,607.7791233062744,585.51215,[-0.769  0.691  0.829 -0.246 -1.252],110,,,316.58322
86.29171,-4.400955,186295,335.89954,2.556316,1.2110009,16.45,100.0,100,11100,0.17774133,6.1035157e-06,1.0695878,1.4733117,0.18954931,48476.17,0.26568374,7.361946,2.611554,0.03487313,-107.54688009438516,0.44402012,612.6168234348297,591.46265,[-0.769  0.706  0.826 -0.232 -1.229],111,,,360.11975
86.63924,-4.6897964,188046,260.1996,4.0129933,1.2267251,17.51,100.0,100,11200,0.18164061,-1.6021728e-06,1.0837849,1.5940132,0.2051796,68154.04,0.27117598,21.510971,3.5247197,0.038906887,-108.21913742021427,0.5485577,617.9380385875702,561.25104,[-0.771  0.695  0.83  -0.24  -1.241],112,,,281.29614
86.12731,-3.9976044,189676,363.43173,2.2851338,1.3886969,16.3,100.0,100,11300,0.18666703,-7.171631e-06,1.1270543,2.4446821,0.20382838,95530.164,0.08042401,6.538933,3.3943577,0.036839887,-108.12736453307062,0.6056555,623.5041582584381,631.4362,[-0.779  0.696  0.823 -0.234 -1.237],113,,,408.28568
85.27536,-4.2760773,191238,379.78915,2.6940644,1.2311407,15.62,100.0,100,11400,0.19197428,-4.8065185e-06,1.097009,1.7507663,0.19488956,55581.26,0.21245949,12.792702,2.8022287,0.0348242,-107.19543676059251,0.42884684,628.7058010101318,642.2303,[-0.791  0.693  0.813 -0.243 -1.232],114,,,418.09314
85.867294,-4.430496,192875,308.7652,3.6351979,1.9116954,16.37,100.0,100,11500,0.18774447,-6.408691e-06,1.1923156,2.8114457,0.2241149,339394.53,0.10666104,24.579697,8.98498,0.040183753,-107.49558589512726,1.1844462,633.4134600162506,654.8495,[-0.791  0.705  0.804 -0.233 -1.227],115,,,362.54465
86.26347,-4.495819,194521,318.99762,2.8875968,7.4540563,16.46,100.0,100,11600,0.19362299,3.0517579e-06,1.5774525,13.508926,0.51235837,2932153.2,0.012714694,12.030693,24.516516,0.069960676,-107.75598931729702,3.5005643,639.2152352333069,847.01074,[-0.81   0.698  0.798 -0.235 -1.231],116,,,471.53278
86.52583,-4.240402,196206,317.08252,2.903775,1.330586,16.85,100.0,100,11700,0.18788348,1.8310546e-06,1.0950556,1.546793,0.19602726,93986.97,0.11921317,7.363312,3.4161203,0.036441047,-108.40088834960434,0.63403463,645.3774769306183,593.2448,[-0.786  0.717  0.803 -0.229 -1.225],117,,,350.81534
85.57469,-4.3166275,197800,377.32434,2.4504526,1.0711097,15.94,100.0,100,11800,0.17984791,-6.3323973e-06,1.0170703,1.1792204,0.17956646,18702.293,0.4707323,7.0082626,1.6859477,0.032571163,-107.34165971441838,0.26189798,651.2055125236511,585.5399,[-0.81   0.717  0.8   -0.228 -1.231],118,,,384.00873
85.82537,-4.0715866,199395,380.31738,2.493251,1.2449645,15.95,100.0,100,11900,0.19308941,-9.918213e-07,1.0920594,1.5971049,0.20095804,77447.125,0.31092617,8.146034,3.7403316,0.036138102,-107.9772218551714,0.51112324,656.0872147083282,626.48175,[-0.808  0.721  0.803 -0.224 -1.239],119,,,410.77512
85.83745,-3.4471664,201044,309.43585,3.64471,1.0088575,16.49,100.0,100,12000,0.19118795,-7.400513e-06,1.0107164,1.0701293,0.17949143,1972.1559,0.7980726,26.27349,1.370234,0.033146895,-108.53183629859548,0.08191773,660.7287900447845,565.93256,[-0.801  0.716  0.804 -0.238 -1.226],120,,,312.98184
86.47964,-5.0009384,202770,271.50018,3.9774656,2.2576814,17.26,100.0,100,12100,0.19704656,1.9836425e-06,1.2688313,4.558608,0.26673508,554147.4,0.10026439,20.818787,16.250128,0.04839563,-108.07845191549603,1.5603857,666.0106348991394,657.40326,[-0.798  0.712  0.807 -0.241 -1.228],121,,,329.25815
86.02849,-3.5459213,204438,293.2389,3.243091,1.8636214,16.68,100.0,100,12200,0.19392537,-3.6621093e-06,1.2001734,3.7157326,0.22102985,531405.75,0.1512147,22.25978,11.257975,0.03956789,-108.18970580224342,1.4853427,671.4942162036896,647.704,[-0.81   0.705  0.797 -0.239 -1.222],122,,,340.79834
86.340324,-4.0243607,206102,320.0067,2.8654406,1.015693,16.64,100.0,100,12300,0.19289178,4.7302246e-06,1.0096556,1.0496683,0.18044096,3014.92,0.72331643,9.400726,1.3484073,0.033477936,-108.3904544633616,0.10897887,677.284565448761,558.2946,[-0.829  0.694  0.796 -0.25  -1.225],123,,,322.80527
85.80022,-3.5692368,207687,382.69037,2.4809802,1.0400996,15.85,100.0,100,12400,0.21125382,-6.027222e-06,1.0301794,1.0867985,0.18024656,13563.061,0.6404715,7.9554825,2.0186768,0.032606497,-107.64743799439677,0.20846969,682.0145545005798,598.301,[-0.83   0.692  0.797 -0.249 -1.226],124,,,396.36182
86.14497,-4.4280014,209352,342.60834,2.8219543,1.5572206,16.65,100.0,100,12500,0.2157323,-3.3569336e-06,1.0687566,2.613422,0.20311806,178775.64,0.07096132,7.4322205,6.17618,0.037120365,-107.36629011243305,0.8757311,687.5860538482666,581.82855,[-0.831  0.693  0.792 -0.248 -1.208],125,,,359.2528
86.20601,-4.266838,211037,284.8766,3.7153885,1.3615785,16.85,100.0,100,12600,0.20906202,3.0517577e-07,1.1169704,1.5112257,0.20091483,86903.59,0.22758333,21.812614,3.3229928,0.037334695,-107.79444209643204,0.6018741,693.3474941253662,601.068,[-0.819  0.705  0.793 -0.24  -1.203],126,,,325.59152
86.29601,-4.155884,212683,323.53003,2.6306095,1.0326514,16.46,100.0,100,12700,0.2142622,2.7465821e-06,1.0136212,1.0883338,0.18107946,11026.5,0.54867136,8.263855,2.0145628,0.033403847,-107.73200261309674,0.20253493,699.277866601944,564.1454,[-0.804  0.708  0.799 -0.24  -1.21 ],127,,,327.5382
86.750374,-4.4610596,214399,292.62387,3.259599,1.2482376,17.16,100.0,100,12800,0.21364644,-1.3732911e-06,1.0759507,1.6618557,0.1950645,45969.395,0.2735451,13.315147,2.862855,0.036637362,-108.11848716768537,0.4565678,704.5165781974792,571.8697,[-0.802  0.703  0.801 -0.245 -1.205],128,,,317.95264
86.61202,-4.818054,216091,341.48328,2.662951,9.912753,16.92,100.0,100,12900,0.20693582,1.6784668e-06,1.7862177,34.85528,1.0640116,11241746.0,0.0019856966,8.424919,73.53289,0.1267789,-107.75780709676619,7.1804066,709.414947271347,911.8299,[-0.802  0.716  0.798 -0.236 -1.205],129,,,476.50934
86.299545,-4.0371857,217744,337.61322,2.7919593,1.2688096,16.53,100.0,100,13000,0.21067525,-2.5177003e-06,1.0642766,1.6588088,0.19183624,56475.414,0.10226305,7.81958,3.0048895,0.03533538,-107.92323955684893,0.4775561,715.1761989593506,587.8825,[-0.805  0.737  0.794 -0.252 -1.212],130,,,360.3739
86.404915,-4.6944427,219458,271.96533,3.7673368,1.3347756,17.14,100.0,100,13100,0.22128175,1.1749267e-05,1.1319226,1.807168,0.20018606,135293.73,0.29486674,22.686493,5.5986886,0.037455052,-107.97704975144,0.78080326,720.7681663036346,597.14496,[-0.808  0.725  0.797 -0.26  -1.208],131,,,303.3265
86.21775,-4.5889893,221147,282.60696,3.676676,1.253732,16.89,100.0,100,13200,0.21799581,-6.866455e-06,1.0747683,1.6245577,0.20907727,86474.13,0.20978943,21.218842,3.153542,0.038724907,-107.96385650682846,0.57900727,726.2740132808685,579.6765,[-0.8    0.735  0.794 -0.252 -1.198],132,,,300.51712
86.67778,-4.8504333,222901,265.21024,4.9531927,1.0222793,17.54,100.0,100,13300,0.2098891,3.7384034e-06,1.0218894,1.1234025,0.18548861,4801.5835,0.7075417,27.912735,1.6266329,0.035364855,-108.06640866261964,0.15006675,731.502325296402,529.5686,[-0.801  0.736  0.787 -0.243 -1.201],133,,,272.7365
86.2809,-4.507889,224550,313.24124,2.8954086,1.0220059,16.49,100.0,100,13400,0.1983915,2.9754638e-06,1.030057,1.1157695,0.18138807,5655.1265,0.6537869,13.785515,1.6055346,0.033492364,-107.71147096071023,0.14245145,736.5763363838196,572.03687,[-0.802  0.74   0.786 -0.24  -1.209],134,,,324.12836
86.226234,-4.6832657,226238,284.07123,3.6273255,1.8737624,16.88,100.0,100,13500,0.20043983,-1.4190674e-05,1.1833211,2.7591286,0.23994237,276752.3,0.084339924,22.109322,6.239336,0.04374425,-107.8519877713647,1.0656284,742.0111126899719,634.0578,[-0.802  0.74   0.782 -0.241 -1.221],135,,,331.05185
86.171745,-4.7264557,227915,290.21866,4.072105,1.1750422,16.77,100.0,100,13600,0.20969412,7.781982e-06,1.0976573,1.6951964,0.18987536,47419.312,0.4294536,25.467949,3.7090697,0.0352959,-107.57512803418236,0.4551765,747.9957087039948,592.5521,[-0.815  0.735  0.773 -0.238 -1.218],136,,,320.03064
85.856606,-4.5124054,229550,348.2791,3.2086082,3.4675534,16.35,100.0,100,13700,0.20881805,2.2888185e-06,1.71703,32.588467,0.7067334,9936056.0,0.04431078,10.808907,90.79802,0.07145195,-107.47668191275503,5.684448,753.6207842826843,955.7476,[-0.829  0.731  0.773 -0.245 -1.209],137,,,556.89124
86.32895,-4.8299484,231244,317.11282,2.9988167,1.8073044,16.94,100.0,100,13800,0.1967964,-3.8146973e-07,1.205589,2.510447,0.23426941,205632.9,0.08385615,7.0344086,5.7782097,0.0429142,-108.016359465445,0.9376217,759.5152380466461,641.2584,[-0.799  0.728  0.782 -0.22  -1.21 ],138,,,377.66913
86.456856,-5.1259384,232965,274.4216,4.3273926,1.0451651,17.21,100.0,100,13900,0.20303139,-7.781982e-06,1.0282286,1.1187729,0.18654573,10580.449,0.6466298,26.835564,1.9006759,0.0352146,-107.96257989857254,0.20420115,764.5826642513275,544.65735,[-0.798  0.716  0.772 -0.226 -1.222],139,,,283.3644
86.41985,-4.2557144,234638,308.94986,2.961201,1.1154697,16.73,100.0,100,14000,0.20627464,-6.942749e-06,1.026171,1.2330713,0.185439,25606.363,0.4145913,13.513184,1.9972118,0.034474924,-108.23800349444888,0.3249619,769.4653120040894,562.91376,[-0.794  0.715  0.776 -0.226 -1.216],140,,,318.06067
86.26524,-4.2294693,236341,281.5631,3.7933977,1.3510705,17.03,100.0,100,14100,0.21115944,1.9378662e-05,1.0721631,1.6167235,0.20262383,101577.49,0.15770675,25.9822,3.302239,0.037862245,-108.44697880645819,0.6516151,774.3234910964966,576.71906,[-0.797  0.709  0.774 -0.23  -1.213],141,,,298.80154
86.24891,-4.495743,238038,280.8146,3.767216,1.0766273,16.97,100.0,100,14200,0.21142459,-3.3569336e-06,1.0327394,1.1996576,0.1897375,26141.727,0.47178477,28.719437,2.5536542,0.035528645,-108.1998450217335,0.31454796,779.8005344867706,557.62604,[-0.785  0.712  0.781 -0.23  -1.208],142,,,288.99854
86.272804,-4.248459,239690,341.55368,2.7688632,1.050755,16.52,100.0,100,14300,0.21184205,2.3651123e-06,1.0302353,1.161904,0.18350412,13179.651,0.57568294,9.228676,1.990587,0.033909306,-108.04085008233908,0.22386752,785.2214255332947,571.9373,[-0.783  0.714  0.778 -0.223 -1.208],143,,,352.60913
86.294754,-4.949936,241377,301.08444,3.4586105,1.1431911,16.87,100.0,100,14400,0.210915,7.3242186e-06,1.0249169,1.3398097,0.18680345,31808.096,0.27841944,13.766541,2.561327,0.034859102,-107.70612837299818,0.3686111,790.3244442939758,553.75525,[-0.771  0.703  0.783 -0.228 -1.207],144,,,308.00085
86.46248,-4.0667725,243057,340.02756,2.5614429,8.6290655,16.8,100.0,100,14500,0.19172864,2.4414062e-06,1.6950234,52.720665,0.7271121,6541057.5,0.00263333,7.7533493,79.61363,0.07585792,-108.61391402819469,5.32644,795.8170154094696,886.8206,[-0.777  0.696  0.782 -0.233 -1.208],145,,,528.5871
85.9852,-4.1370316,244699,357.82236,2.590944,1.893648,16.42,100.0,100,14600,0.2001957,-6.1798096e-06,1.2088076,5.6325626,0.24489154,271622.03,0.08335358,5.9540405,8.257085,0.04328587,-107.94996602446328,1.0113513,801.7760782241821,670.8124,[-0.777  0.731  0.78  -0.206 -1.227],146,,,426.27817
86.2256,-3.95195,246337,326.14655,3.0072873,1.0275366,16.38,100.0,100,14700,0.19929431,-7.781982e-06,1.0162802,1.0518808,0.18094875,5715.697,0.6817934,9.169037,1.3721344,0.03329955,-107.63711939955101,0.14489277,807.2998485565186,568.49603,[-0.753  0.741  0.768 -0.196 -1.219],147,,,331.86948
86.4527,-3.9068604,248005,321.45618,2.5729368,1.7562121,16.68,100.0,100,14800,0.2027108,-6.1035157e-06,1.1507158,2.048068,0.22010393,201071.23,0.11902681,7.2730255,5.06427,0.04008723,-108.00648994611461,0.89937586,812.5170650482178,627.56335,[-0.755  0.742  0.764 -0.194 -1.22 ],148,,,367.6632
85.681145,-3.7008667,249613,361.97485,2.6564434,1.8308755,16.08,100.0,100,14900,0.19116713,3.4332274e-06,1.1287773,2.594674,0.2190155,313345.47,0.15152577,9.304695,7.8273935,0.03880346,-108.0353222741056,1.1008891,817.5168571472168,640.43695,[-0.76   0.728  0.763 -0.197 -1.216],149,,,398.03906
86.55102,-3.9917831,251307,322.45953,2.948748,378.66382,16.94,100.0,100,15000,0.18237957,2.670288e-06,14.08194,11272.248,76.801704,4008934400.0,0.00029139133,7.6790543,1381.0605,2.091986,-108.5363754181319,134.84077,822.9613859653473,6750.8384,[-0.76   0.708  0.767 -0.205 -1.228],150,,,4289.157
86.89379,-4.7498856,253051,279.088,3.9599137,1.1122674,17.44,100.0,100,15100,0.1794171,1.1749267e-05,1.0696013,1.3172709,0.19659126,38664.53,0.37014186,17.907288,2.8913274,0.03729096,-108.22905175622725,0.40053734,830.1243026256561,558.1437,[-0.806  0.685  0.791 -0.247 -1.237],151,,,301.65427
85.99567,-3.6740723,254720,350.53903,2.8235743,7.288696,16.69,100.0,100,15200,0.17903888,-1.5258789e-06,1.8830556,33.595493,1.0912906,9569801.0,0.017131729,10.628403,50.52654,0.1201212,-108.55721206169102,6.116195,835.0229671001434,1001.3252,[-0.796  0.677  0.795 -0.257 -1.24 ],152,,,587.20654
86.55512,-4.475212,256460,266.0637,4.219609,1.1565742,17.4,100.0,100,15300,0.18226846,-1.4495849e-06,1.0499839,1.4131598,0.19231972,43936.11,0.37599856,22.383804,2.9243174,0.03646078,-108.3056037306631,0.44643947,840.357255935669,548.867,[-0.809  0.688  0.805 -0.275 -1.24 ],153,,,277.47784
86.49812,-4.8198776,258176,271.04028,4.9649677,1.0626112,17.16,100.0,100,15400,0.18007132,1.9073487e-07,1.0239357,1.1751711,0.18553406,14158.775,0.57044715,34.623234,1.6294223,0.034969155,-107.26685085366366,0.24867615,845.4053113460541,539.93915,[-0.818  0.683  0.806 -0.282 -1.237],154,,,276.9878
86.72812,-5.2329636,259934,259.4737,3.935132,1.2164057,17.58,100.0,100,15500,0.18350519,7.781982e-06,1.0686036,1.388586,0.20248882,58602.184,0.33126408,25.473984,3.400757,0.038528096,-107.87277029733902,0.5154915,850.882114648819,549.56445,[-0.82   0.678  0.806 -0.283 -1.239],155,,,278.34265
86.34654,-4.5947495,261626,283.70975,3.769329,1.127527,16.92,100.0,100,15600,0.18772258,-7.2479247e-06,1.0362567,1.3252993,0.1872704,29957.975,0.43201455,23.545479,2.862884,0.035009906,-107.72968937325555,0.35926396,856.1891579627991,558.24036,[-0.83   0.679  0.8   -0.279 -1.235],156,,,294.90274
86.600204,-4.4268494,263377,266.8782,3.9591453,1.0688497,17.51,100.0,100,15700,0.18592767,-2.2888183e-07,1.0286969,1.1477753,0.1870283,13262.437,0.3907833,22.421608,2.047972,0.035617046,-108.56162418238551,0.2502954,861.6423149108887,536.5249,[-0.833  0.673  0.797 -0.283 -1.231],157,,,275.4827
86.41365,-4.4490585,265097,272.80966,3.5078995,1.2535328,17.2,100.0,100,15800,0.17886978,-3.0517579e-06,1.1159315,1.7302079,0.21300717,77914.38,0.18808691,20.65171,4.9680963,0.039756484,-108.24843798632368,0.55850154,866.7292957305908,592.48047,[-0.84   0.669  0.798 -0.287 -1.233],158,,,308.13077
86.30644,-4.2369766,266799,276.7304,4.3928137,1.0059925,17.02,100.0,100,15900,0.17748988,5.722046e-06,1.003035,1.0264136,0.1820163,1751.3119,0.73428434,27.762894,1.2026435,0.034168657,-108.06993302099974,0.08329919,872.1585462093353,539.6464,[-0.837  0.672  0.791 -0.277 -1.24 ],159,,,277.57492
86.16881,-4.0519943,268488,293.4325,3.6397884,1.6520151,16.89,100.0,100,16000,0.17919965,2.2888183e-07,1.143747,2.128103,0.22203642,212697.7,0.040854663,21.92273,5.266406,0.040810075,-108.35944834369799,0.9321887,877.3720860481262,617.0204,[-0.837  0.672  0.793 -0.278 -1.241],160,,,328.17572
85.83337,-3.8880615,270126,306.44656,3.8813865,2.8215518,16.38,100.0,100,16100,0.17149651,1.2207031e-06,1.3224729,4.313591,0.28812504,731793.1,0.037093237,23.524307,9.799751,0.04942737,-107.83931345420928,1.686072,883.1365716457367,726.0436,[-0.825  0.677  0.799 -0.281 -1.24 ],161,,,407.53888
86.4125,-4.6695404,271842,271.37347,4.6455,28.032387,17.16,100.0,100,16200,0.18313274,-4.8828124e-06,3.0102456,124.66245,1.9442755,67293170.0,0.0028232788,21.68892,253.86273,0.16254592,-108.0025358738325,17.772654,889.476509809494,1471.5743,[-0.795  0.679  0.809 -0.287 -1.247],162,,,623.4474
