ReturnStepMax,MeanD2w0t,InitialReturnMean,ReturnMeanIW,MinIW,InitialReturnMin,StdD2w0t,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnStd,Weights,Bound,EmpiricalD2,InitialReturnMax,InitialBound,MinD2w0t,MeanIW,MeanEntropy,EpLenMean,EpThisIter,Iteration,EpRewMean,EpisodesSoFar,ReturnStepMaxmin,StdIW,EntropyCoefficient,TimeElapsed,MaxD2w0t
100.0,0.12552366,5.722046e-06,937.93567,0.008572406,-3.520317,1.2485088,79.211716,12612538.0,458490,1.9401146,[ 1.274  0.209  0.38   0.269 -0.603],442.83823,6.978505,4.853218,250.10484,,2.004956,0.7218494,18.66,100,161,-111.8756015242191,16100,87.496796,8.243263,,1640.6020135879517,64.89837
100.0,0.036577478,9.155273e-07,521.4359,0.58538866,-3.86335,0.18869123,1.3975023,4189.6074,460301,2.3125637,[ 1.215  0.232  0.366  0.204 -0.697],272.6043,1.0229465,7.3452835,266.99683,,1.0177169,0.7077449,18.11,100,162,-110.86677984189724,16200,87.19029,0.13743131,,1650.862090587616,1.0465261
100.0,0.03848646,-1.5258789e-07,533.71313,0.3365097,-3.5796967,0.19698516,2.2589452,21233.26,462142,2.1357691,[ 1.203  0.233  0.365  0.2   -0.711],247.33575,1.0935466,5.049698,229.92389,,1.0570102,0.71453655,18.41,100,163,-111.39938648006115,16300,87.414734,0.31762102,,1659.269555091858,1.2811989
100.0,0.039531767,-6.2561035e-06,597.6775,0.10416004,-3.6570053,0.21372594,11.515546,218206.44,463851,2.1734517,[ 1.188  0.236  0.353  0.192 -0.704],319.20786,1.4347844,6.27433,298.19916,,1.11246,0.7231438,17.09,100,164,-110.00748010028336,16400,86.51646,1.0142246,,1668.6510531902313,3.4171934
100.0,0.041357227,3.2043456e-06,568.16956,0.15922324,-3.9327621,0.21431567,4.366747,115749.02,465689,2.1831446,[ 1.178  0.22   0.368  0.205 -0.696],288.26328,1.5748093,6.032181,250.21231,,1.1390046,0.7257934,18.38,100,165,-111.1476309117555,16500,87.36316,0.7726399,,1677.5709738731384,1.9472895
100.0,0.046109825,-9.155273e-07,655.6529,0.16267079,-4.083473,0.24137187,10.555907,356724.0,467501,2.042237,[ 1.197  0.238  0.366  0.213 -0.693],335.0832,1.5024216,5.1895447,255.65549,,1.3039153,0.8071669,18.12,100,166,-111.24193539668937,16600,87.227684,1.2906836,,1685.3478333950043,2.4985912
100.0,0.44686514,1.5258789e-07,2006.6917,0.0001979288,-4.3610687,6.952768,606.76245,220243060.0,469335,2.5765579,[ 1.203  0.235  0.366  0.197 -0.612],1076.471,36.126522,6.6124344,267.76843,,4.1623173,0.7771773,18.34,100,167,-111.2894624612352,16700,87.281654,31.47108,,1696.3852071762085,423.25952
100.0,0.047922265,9.918213e-07,628.1972,0.053770557,-3.6841125,0.2704576,17.889133,763244.94,471064,2.741573,[ 1.182  0.262  0.374  0.14  -0.642],319.71292,1.8251998,8.89698,300.41458,,1.1943432,0.76954406,17.29,100,168,-109.73085806425524,16800,86.6753,1.8885556,,1709.2690551280975,4.894066
100.0,0.03596399,3.1280517e-06,591.6351,0.22402975,-3.8644867,0.19283888,3.1433237,44762.46,472749,2.5566313,[ 1.178  0.254  0.367  0.098 -0.649],345.065,1.1590453,7.9468307,313.91348,,1.079242,0.7407759,16.85,100,169,-109.21542986610963,16900,86.453514,0.42165697,,1718.3464901447296,1.2546798
100.0,0.04467058,1.2130738e-05,653.0743,0.09896906,-3.9469376,0.24287628,12.12963,402829.34,474501,2.7827885,[ 1.199  0.253  0.376  0.093 -0.678],350.67035,1.6122245,7.862465,280.287,,1.263093,0.77473694,17.52,100,170,-109.46965334654864,17000,86.89939,1.3745269,,1727.4512124061584,4.878161
100.0,0.048927765,-5.0354006e-06,673.5576,0.077521704,-4.484848,0.27184147,10.173573,345076.2,476232,2.4427218,[ 1.234  0.214  0.399  0.091 -0.644],378.81967,1.811142,8.094566,300.32468,,1.2672496,0.7807136,17.31,100,171,-109.86534563268413,17100,86.72885,1.1668849,,1737.4927344322205,3.1048367
100.0,0.05221932,9.841919e-06,710.87085,0.019901969,-5.14888,0.31969467,21.433228,1351393.5,477945,2.8445039,[ 1.25   0.213  0.418  0.071 -0.638],359.05685,3.7329426,8.536255,290.75488,,1.3844517,0.7837424,17.13,100,172,-109.19448366954575,17200,86.62373,2.6711383,,1745.7810633182526,8.754836
100.0,0.035654247,-2.670288e-06,540.39886,0.53361154,-5.03257,0.18701185,1.7228606,10290.26,479699,2.7396443,[ 1.216  0.178  0.423  0.056 -0.635],275.1216,1.0432478,7.7129974,264.63275,,1.0308112,0.7631805,17.54,100,173,-109.35049140743155,17300,86.95471,0.21209645,,1754.6383533477783,1.0888608
100.0,0.03440822,2.822876e-06,574.62634,0.32539997,-3.816986,0.18601191,2.131898,29833.836,481356,2.4328992,[ 1.224  0.181  0.426  0.06  -0.656],335.45276,1.1094275,6.2804413,328.65637,,1.0268459,0.759116,16.57,100,174,-109.0837457942758,17400,86.23253,0.34022176,,1762.5073823928833,1.2875776
100.0,0.04334,-1.9073486e-06,624.7048,0.10318293,-5.0923767,0.23483591,7.4872065,347247.22,483107,2.6127348,[ 1.224  0.194  0.419  0.058 -0.66 ],342.22858,2.0346797,6.984741,293.60562,,1.2109965,0.78368115,17.51,100,175,-109.92668356546896,17500,86.85205,1.2879893,,1770.1955223083496,2.885084
100.0,3.2214792,-1.2969971e-06,9356.848,0.0013679762,-4.1011353,99.55133,2043.1035,7964647000.0,484839,2.7307086,[ 1.204  0.171  0.42   0.052 -0.635],4947.8804,1004.6307,10.339714,304.68866,,20.401602,0.857433,17.32,100,176,-109.33300093025366,17600,86.766624,199.39154,,1779.1545910835266,11834.064
100.0,0.076539636,2.5177003e-06,1043.702,0.008410554,-5.335289,0.9050045,125.5867,27285328.0,486564,2.527314,[ 1.155  0.131  0.369  0.024 -0.561],469.09955,8.070874,8.264145,291.21155,,2.1723146,0.85550386,17.25,100,177,-109.34812191897701,17700,86.70625,12.154081,,1792.7771091461182,79.56555
100.0,6.4117913,1.6784668e-06,8365.631,2.715342e-07,-4.62278,133.86043,1825.1719,6095697000.0,488402,2.6511335,[ 1.196  0.169  0.369  0.065 -0.563],5121.7393,778.26685,9.260345,256.77402,,18.25646,0.7358808,18.38,100,178,-110.53230844036423,17800,87.40335,172.28792,,1804.0135626792908,10818.49
100.0,0.06302729,-1.6021728e-06,742.72754,0.122673556,-3.525093,0.3771608,58.920948,4393490.0,490142,2.822245,[ 1.209  0.189  0.382 -0.018 -0.683],383.45142,2.1538432,8.290947,296.59784,,1.4148036,0.7580923,17.4,100,179,-109.2650516595938,17900,86.8005,4.123612,,1817.8669066429138,7.369464
100.0,0.036690798,1.0681152e-06,575.9428,0.43711305,-4.3859253,0.19511758,2.9248219,37777.547,491858,2.5598485,[ 1.168  0.218  0.345  0.003 -0.661],329.9013,1.1261183,9.039314,309.03326,,1.0719337,0.7726558,17.16,100,180,-109.56705124048135,18000,86.59533,0.3870489,,1827.2109253406525,1.4232471
100.0,0.039070625,-3.967285e-06,595.03906,0.15052588,-4.633316,0.20782945,3.2298892,55804.11,493589,2.636329,[ 1.166  0.216  0.343 -0.014 -0.646],346.50574,1.2351149,6.6521683,304.70404,,1.1245826,0.74076635,17.31,100,181,-109.26276717536373,18100,86.76278,0.47574133,,1835.8217766284943,1.7465382
100.0,0.14996062,2.5939942e-06,1626.9219,0.017193804,-4.858536,6.452938,207.66992,103521110.0,495253,2.6750982,[ 1.108  0.238  0.337 -0.025 -0.678],1079.3569,19.409866,10.131592,327.35858,,3.1389763,0.72314805,16.64,100,182,-108.86568428002295,18200,86.30352,20.419931,,1846.0413827896118,1116.9785
100.0,0.08872074,3.890991e-06,929.9228,0.004297498,-3.5789032,0.69823724,37.01436,4245516.0,496957,2.2818701,[ 1.104  0.268  0.303 -0.063 -0.696],501.76117,10.615386,7.142479,315.03235,,1.8130673,0.70854974,17.04,100,183,-109.39496593523532,18300,86.54949,4.436001,,1857.886446237564,20.446072
100.0,0.036071423,-2.2125244e-06,594.4121,0.3896939,-4.1772995,0.19437827,3.097524,42334.082,498632,2.564506,[ 1.065  0.23   0.293 -0.071 -0.71 ],355.64615,1.196971,9.270119,327.78308,,1.0795732,0.72039264,16.75,100,184,-109.26690706902524,18400,86.368126,0.410158,,1869.4865958690643,1.6325058
100.0,0.044626124,9.918213e-07,683.56,0.052279342,-4.055107,0.26117808,14.115844,734962.25,500297,2.8347669,[ 1.073  0.239  0.286 -0.08  -0.699],399.69208,1.9454255,10.140022,336.2973,,1.2664648,0.6772011,16.65,100,185,-108.56447099851779,18500,86.352425,1.7804492,,1878.6274445056915,6.5529194
100.0,0.04867831,2.2888185e-06,772.5608,0.09793432,-3.7865067,0.30828723,37.103714,3613522.8,501964,2.3434396,[ 1.06   0.263  0.307 -0.045 -0.742],425.748,3.1138294,5.0224915,324.88245,,1.4254937,0.7182069,16.67,100,186,-108.60196689824483,18600,86.33805,3.7755983,,1887.9823508262634,13.069397
100.0,0.036906324,-1.7547608e-06,561.5316,0.33443233,-4.2173386,0.19374272,3.5832255,43157.09,503720,2.9632478,[ 1.036  0.242  0.293 -0.066 -0.701],315.42792,1.1547769,10.327225,290.80667,,1.0722932,0.7419147,17.56,100,187,-109.70518733249642,18700,86.92327,0.43602997,,1898.0350301265717,1.4775486
100.0,0.036167342,-4.119873e-06,544.3835,0.6761797,-5.0699387,0.18966906,1.7737291,9299.592,505475,3.0139225,[ 1.058  0.247  0.288 -0.066 -0.677],307.7816,1.052849,9.114708,293.32617,,1.0409162,0.7731434,17.55,100,188,-109.1577050164219,18800,86.97433,0.19982083,,1907.4641301631927,1.1114647
100.0,0.038084805,-1.04522705e-05,561.98175,0.29351836,-3.9121323,0.2005228,4.2212806,74811.805,507233,2.8689082,[ 1.043  0.256  0.283 -0.066 -0.646],304.02167,1.2210803,12.381874,283.86597,,1.0752863,0.79642445,17.58,100,189,-109.34309162807695,18900,86.96371,0.5736107,,1915.682134628296,1.8647152
100.0,0.036744505,-7.171631e-06,538.4452,0.42006248,-4.1358185,0.19117753,1.8478179,13269.187,509015,3.0391085,[ 1.058  0.267  0.274 -0.063 -0.622],289.47235,1.0552394,8.939354,275.55478,,1.0410882,0.7656373,17.82,100,190,-109.75542453177492,19000,87.026375,0.2377761,,1924.081975221634,1.1585451
100.0,0.037791945,-6.1798096e-06,568.80365,0.29671866,-3.488945,0.19851333,4.2444963,50520.953,510774,2.677313,[ 1.035  0.276  0.27  -0.056 -0.653],296.3852,1.1343353,11.278679,273.47403,,1.0895262,0.783497,17.59,100,191,-109.76297419928167,19100,86.8983,0.45674434,,1932.1913483142853,1.5652254
100.0,0.04626045,-7.6293944e-08,603.2207,0.1264394,-3.775238,0.2516042,12.3259535,370479.72,512554,2.7678561,[ 1.034  0.284  0.265 -0.039 -0.635],322.54993,1.6993136,9.030441,281.54602,,1.1706556,0.7650869,17.8,100,192,-109.95745103718251,19200,87.03954,1.2944949,,1941.144811630249,3.446292
100.0,0.036146678,4.196167e-06,549.0983,0.48163223,-4.5527344,0.18972564,2.100017,18423.195,514308,2.4175098,[ 1.039  0.296  0.265 -0.062 -0.654],298.04266,1.0914606,7.342285,282.82922,,1.0457053,0.7697391,17.54,100,193,-109.72212973553543,19300,86.89009,0.2895478,,1950.3892567157745,1.3712208
100.0,12.331215,-2.1362305e-06,14541.724,2.4279543e-05,-3.9683151,292.93817,3348.6003,19766288000.0,516103,2.9322722,[ 1.017  0.296  0.269 -0.055 -0.649],8329.033,1607.0454,9.46067,282.86902,,32.19834,0.75850916,17.95,100,194,-109.80519943191389,19400,87.1636,316.0217,,1959.0046803951263,24775.414
100.0,0.03548876,-6.713867e-06,600.8639,0.31042415,-4.085739,0.19134009,1.987032,32812.547,517769,2.8115542,[ 1.009  0.334  0.304 -0.103 -0.66 ],343.72906,1.1330796,9.057503,308.61163,,1.0918852,0.7253176,16.66,100,195,-108.48440609574659,19500,86.34153,0.35515288,,1973.4340920448303,1.2263824
100.0,0.055341158,-2.2888185e-06,957.7961,0.0010765565,-3.8343735,0.40592405,91.692116,13452033.0,519468,2.9206846,[ 1.     0.332  0.294 -0.102 -0.694],472.08154,2.8852246,10.47834,304.89905,,1.9587097,0.6953665,16.99,100,196,-109.35222774443517,19600,86.48338,8.880482,,1983.132285118103,20.585121
100.0,0.035044014,3.8146973e-06,589.9736,0.43614918,-4.35791,0.18949579,2.3711584,33274.332,521125,2.7257738,[ 0.991  0.366  0.309 -0.056 -0.724],354.8982,1.1373798,8.999657,328.9646,,1.0673774,0.66526806,16.57,100,197,-108.14952952623315,19700,86.31667,0.3589991,,1992.5178673267365,1.2084149
100.0,0.036203366,2.1362305e-06,558.4025,0.24777429,-4.4319763,0.19112533,2.1605806,27415.578,522862,2.8091285,[ 0.981  0.363  0.304 -0.052 -0.754],288.80408,1.1441885,8.296532,271.67883,,1.0539896,0.6547708,17.37,100,198,-109.58457836496882,19800,86.74946,0.3473207,,2001.6212215423584,1.3326138
100.0,0.04196496,1.3732911e-06,586.68256,0.17178378,-4.739357,0.22475329,5.949142,122252.734,524619,2.8900428,[ 0.983  0.373  0.309 -0.044 -0.764],320.3066,1.3611926,10.343079,291.67126,,1.1247107,0.6413104,17.57,100,199,-109.46746053050582,19900,86.97456,0.7351121,,2009.924392938614,2.5602372
100.0,0.03745607,1.9836425e-06,558.26196,0.21608295,-4.081032,0.19725066,4.0864105,66877.766,526376,2.3955972,[ 0.993  0.368  0.309 -0.023 -0.778],294.4607,1.2866138,8.016296,274.90985,,1.066716,0.644481,17.57,100,200,-109.52786861850055,20000,86.913,0.55095613,,2017.4673631191254,1.9039334
100.0,0.04174106,5.9509275e-06,606.267,0.12062273,-4.5296783,0.22751997,19.81201,599377.6,528086,2.7243192,[ 0.964  0.365  0.302 -0.032 -0.774],325.82086,1.6689601,8.967537,307.55597,,1.125013,0.6350691,17.1,100,201,-109.31888235907383,20100,86.61105,1.533822,,2026.1494150161743,3.054486
100.0,0.045544647,-6.866455e-06,735.9197,0.14484431,-4.0276337,0.25796053,10.405443,414777.38,529737,2.5702498,[ 0.957  0.39   0.29  -0.037 -0.784],435.52414,1.7101619,10.530533,326.74536,,1.3336533,0.6967883,16.51,100,202,-108.73244963735442,20200,86.19335,1.2443477,,2034.082363128662,3.506343
100.0,0.05056758,2.5177003e-06,734.27246,0.013168779,-4.9860535,0.35326797,68.91898,1402044.0,531419,2.915343,[ 0.963  0.384  0.295 -0.062 -0.722],419.94907,2.8216805,10.542686,322.79053,,1.3648412,0.68284047,16.82,100,203,-108.79797101393862,20300,86.45602,2.4062097,,2044.863025188446,15.334145
100.0,0.03760342,-2.2888185e-06,552.5282,0.26833916,-4.63472,0.1974966,4.089537,55989.07,533183,2.5265691,[ 0.99   0.404  0.272 -0.054 -0.736],315.8338,1.240879,7.748001,299.07172,,1.0684738,0.6741349,17.64,100,204,-109.38405341726263,20400,86.98885,0.51611954,,2055.2079622745514,1.7825971
100.0,0.03720526,-5.722046e-06,578.5385,0.2143271,-3.8854523,0.19839989,3.013205,45520.777,534892,2.4358785,[ 1.     0.418  0.269 -0.043 -0.745],331.30298,1.1519719,7.989334,308.52216,,1.0704865,0.66876304,17.09,100,205,-109.43790885464723,20500,86.62025,0.41661727,,2063.704891681671,1.5796001
100.0,0.03538978,-3.5095215e-06,606.7454,0.28495505,-4.158394,0.19142288,2.6073194,51875.227,536550,2.3753667,[ 1.017  0.412  0.285 -0.039 -0.75 ],374.76886,1.2099155,8.485161,338.07104,,1.0937907,0.629702,16.58,100,206,-108.94297871054799,20600,86.25758,0.45346832,,2072.6606435775757,1.2887034
100.0,0.037579753,3.8146973e-07,554.6418,0.28866506,-4.4353867,0.19881004,4.818198,81537.68,538295,2.9202507,[ 1.036  0.418  0.285 -0.04  -0.789],305.19196,1.2044883,9.722275,296.03693,,1.0503945,0.62449646,17.45,100,207,-109.51044964750707,20700,86.81533,0.60171235,,2081.606012582779,1.9600492
100.0,0.034425892,-4.4250487e-06,558.6388,0.70765865,-4.3489075,0.18357348,1.6143849,5360.261,539994,2.4129298,[ 1.025  0.407  0.296 -0.043 -0.794],327.2515,1.0274568,7.8207016,316.7898,,1.0251498,0.6328157,16.99,100,208,-109.37719046944072,20800,86.50532,0.14397128,,2090.1326694488525,1.0655072
100.0,0.040961903,-5.7983398e-06,604.42664,0.12132545,-4.8058167,0.21887796,8.613,243839.11,541755,3.4019043,[ 1.038  0.397  0.297 -0.044 -0.786],364.4546,1.8066586,10.311264,306.86234,,1.1841148,0.62157875,17.61,100,209,-109.01214844641346,20900,86.97306,1.0795741,,2097.254052400589,2.2895682
100.0,0.05518535,4.348755e-06,742.8351,0.016612459,-3.9902267,0.34460786,20.4725,1620138.0,543405,3.1726124,[ 0.984  0.394  0.294 -0.047 -0.797],427.26663,4.2477746,9.535141,346.89777,,1.3725756,0.5933289,16.5,100,210,-108.34030147245196,21000,86.23021,2.6185503,,2107.470363378525,5.944436
100.0,0.035725284,-6.866455e-06,553.8515,0.4542686,-3.831459,0.18919764,1.720132,17387.6,545128,2.8065648,[ 1.015  0.423  0.292 -0.045 -0.826],318.51532,1.0601201,9.94471,307.7677,,1.0344805,0.5673165,17.23,100,211,-109.31610004114944,21100,86.65979,0.26369488,,2117.431149482727,1.1371524
100.0,0.052995663,4.7302246e-06,689.7614,0.03855756,-3.4404068,0.33236793,8.448759,735635.8,546794,2.586051,[ 1.024  0.419  0.286 -0.042 -0.852],372.16718,3.2593482,8.493927,317.9001,,1.2820499,0.558278,16.66,100,212,-109.0382282900438,21200,86.29985,1.7593939,,2124.877230644226,10.354879
100.0,0.061303936,-4.196167e-06,782.94794,0.012944472,-4.448616,0.5070619,62.21067,6883617.0,548502,2.5176976,[ 1.003  0.398  0.293 -0.03  -0.861],373.72232,5.3035493,9.73661,304.0252,,1.4846451,0.5986163,17.08,100,213,-109.39689045761152,21300,86.60378,5.407096,,2133.7522387504578,34.213676
100.0,0.03605973,4.577637e-06,639.9148,0.34069547,-5.1400223,0.19731043,4.5491467,126726.72,550139,2.855954,[ 0.98   0.372  0.284 -0.055 -0.82 ],393.97986,1.3923718,8.64653,338.9107,,1.1517086,0.62010205,16.37,100,214,-108.0565502568446,21400,86.15868,0.7097617,,2142.8286304473877,1.8449141
100.0,0.034253567,-3.5095215e-06,564.65424,0.5087808,-3.3712692,0.18369947,2.0044985,13453.174,551820,2.1454425,[ 0.938  0.37   0.287 -0.062 -0.799],343.76083,1.0677309,5.9969406,333.38934,,1.0258403,0.60667396,16.81,100,215,-109.18525446914848,21500,86.38376,0.23300527,,2152.306390285492,1.1868094
100.0,0.044565175,3.3569336e-06,717.6071,0.11046342,-3.464035,0.25508353,10.534951,378433.5,553488,2.4862776,[ 0.945  0.377  0.284 -0.06  -0.812],444.14825,1.7242553,9.42469,342.28177,,1.3178022,0.59643155,16.68,100,216,-109.38721685804263,21600,86.280106,1.2650585,,2160.330489397049,9.081936
100.0,0.15055175,-1.5258789e-07,1075.0116,0.005085761,-4.932144,1.4245319,126.86547,32744068.0,555171,2.8488336,[ 0.96   0.384  0.286 -0.027 -0.823],461.8338,22.72939,8.937248,330.41022,,2.1164956,0.61889243,16.83,100,217,-108.74008821032164,21700,86.41825,12.425758,,2167.516125679016,40.657806
100.0,0.05815906,1.1291504e-05,774.9484,0.0077597573,-4.057228,0.45210725,43.51458,4657629.5,556851,3.017241,[ 0.989  0.424  0.289 -0.028 -0.8  ],436.9178,4.7357283,9.294174,322.46948,,1.4571787,0.5966166,16.8,100,218,-108.58289821499154,21800,86.46132,4.3467827,,2176.9563796520233,25.484795
100.0,0.03752579,3.1280517e-06,626.78705,0.15262386,-3.984253,0.20898548,9.261534,257456.95,558479,2.7815378,[ 0.974  0.389  0.291 -0.06  -0.822],377.1504,1.4334012,9.877388,352.29736,,1.1046029,0.5710406,16.28,100,219,-108.86532389279255,21900,86.007706,0.9918473,,2187.1517140865326,2.8860652
100.0,0.041714218,1.5258789e-07,610.33356,0.084257,-3.3319168,0.23779051,12.273102,319473.06,560162,2.474717,[ 0.985  0.365  0.303 -0.065 -0.848],357.66046,1.5599731,8.467049,333.3368,,1.1118337,0.59101367,16.83,100,220,-109.32424316420396,22000,86.379326,1.105679,,2196.6138916015625,5.4003763
100.0,0.0352265,9.155273e-07,589.23254,0.38285342,-4.2701874,0.19011693,4.058878,30555.344,561829,2.9267116,[ 1.002  0.372  0.284 -0.069 -0.828],327.6313,1.0891873,11.420639,308.24146,,1.0679752,0.5949549,16.67,100,221,-108.48672765089675,22100,86.34461,0.3331386,,2206.288447380066,1.4498603
100.0,0.10589619,-1.2207031e-06,854.68005,0.022031482,-4.832672,0.8738342,83.795074,9528678.0,563478,2.5242121,[ 0.994  0.375  0.273 -0.077 -0.824],396.4393,6.385841,10.092552,329.0788,,1.5677565,0.6411258,16.49,100,222,-108.56134594238388,22200,86.21777,6.010745,,2214.7048864364624,24.352879
100.0,0.033415407,4.4250487e-06,589.88965,0.51868093,-4.7448807,0.18288848,1.7157166,17654.676,565094,2.8960772,[ 0.998  0.382  0.291 -0.102 -0.778],352.32718,1.0648124,10.160622,340.08148,,1.0344999,0.62945485,16.16,100,223,-108.16865140470429,22300,85.98379,0.2508638,,2225.7305500507355,1.1143413
100.0,0.06446431,9.155273e-07,793.65826,0.057651076,-4.7791977,0.7806827,41.668877,4112196.2,566781,3.2679129,[ 0.995  0.387  0.299 -0.101 -0.789],469.85333,3.617724,11.393257,321.20996,,1.4931129,0.6215186,16.87,100,224,-108.85621604815064,22400,86.461975,4.1267853,,2233.625785589218,61.50378
100.0,0.03354084,-9.384155e-06,577.4442,0.4753006,-3.3158875,0.18178634,1.826811,13345.639,568428,2.497376,[ 0.991  0.4    0.276 -0.126 -0.797],353.4553,1.0418302,10.241592,343.61682,,1.0256728,0.6143221,16.47,100,225,-109.19625078857624,22500,86.122665,0.22284047,,2243.0806152820587,1.1425616
100.0,0.036944214,-2.1362305e-06,618.97266,0.38346943,-3.8622131,0.19999236,5.609104,149694.5,570087,3.0572798,[ 0.964  0.406  0.279 -0.127 -0.805],390.96802,1.2452667,11.828163,344.8662,,1.1179781,0.67432755,16.59,100,226,-108.61987791983223,22600,86.290985,0.743849,,2251.5652916431427,1.4517133
100.0,0.04200308,-1.0681152e-06,595.19226,0.10086871,-4.625572,0.22970133,6.0524445,156742.98,571807,3.2833786,[ 0.975  0.408  0.277 -0.133 -0.745],327.7545,1.3955313,9.842674,300.77368,,1.1234269,0.6381805,17.2,100,227,-108.67159031557158,22700,86.753746,0.7947292,,2261.9817678928375,3.9095006
100.0,0.040478818,-1.6784668e-06,633.92163,0.1098376,-3.723854,0.22580788,5.0198927,141351.6,573455,2.2532275,[ 0.931  0.428  0.255 -0.136 -0.781],379.15546,1.4410857,7.768135,340.48108,,1.1359006,0.63995427,16.48,100,228,-108.66081470086226,22800,86.18069,0.7077053,,2269.900926589966,2.5734377
100.0,0.05206395,5.9509275e-06,711.7542,0.03036141,-4.775818,0.30174172,10.002258,525655.1,575144,3.041026,[ 0.919  0.436  0.263 -0.151 -0.779],414.46796,2.73784,11.636467,323.73126,,1.3484689,0.60894907,16.89,100,229,-108.41997375353995,22900,86.55005,1.4805678,,2278.7218713760376,5.28666
100.0,0.035012532,-8.31604e-06,637.6257,0.200429,-3.9919128,0.19459729,4.5803185,104471.72,576743,2.5317366,[ 0.881  0.431  0.243 -0.143 -0.81 ],375.27313,1.320816,10.315208,341.44254,,1.1155933,0.612858,15.99,100,230,-108.02183548000149,23000,85.90483,0.6249484,,2288.4269835948944,2.508732
100.0,0.03719606,1.0986329e-05,600.48883,0.13386616,-3.93882,0.20048948,4.522207,85396.04,578432,2.7152216,[ 0.898  0.441  0.244 -0.128 -0.806],352.9074,1.3065628,9.704834,317.0238,,1.111767,0.5920407,16.89,100,231,-108.68226143664828,23100,86.51219,0.60703903,,2296.791328907013,2.0701325
100.0,0.03264585,2.0599366e-06,603.31995,0.49718523,-4.0209656,0.1796987,1.5848302,11537.312,580030,2.7452781,[ 0.901  0.423  0.252 -0.13  -0.827],367.72516,1.042854,11.566818,346.9895,,1.0462828,0.5644498,15.98,100,232,-108.08960190295038,23200,85.87821,0.20054568,,2305.0367362499237,1.0980861
100.0,0.75747687,7.705688e-06,3743.2227,8.001311e-05,-3.6529388,11.794903,783.292,1071315260.0,581627,2.3532789,[ 0.898  0.42   0.254 -0.134 -0.855],1411.7312,138.0797,10.302368,350.00183,,7.2153563,0.567867,15.97,100,233,-108.5753516572289,23300,85.83391,64.76305,,2313.7741560935974,889.5852
100.0,0.043991774,-3.8146973e-07,737.2003,0.033765197,-3.850235,0.26420012,24.558521,475940.84,583233,2.2751837,[ 0.867  0.4    0.194 -0.147 -0.851],474.2658,2.0829122,6.6492157,366.42126,,1.2904761,0.5759288,16.06,100,234,-108.72083596928618,23400,85.858246,1.2686164,,2324.859181165695,7.942804
100.0,0.04368285,3.3569336e-06,694.99445,0.1307429,-4.115341,0.25240734,21.117517,867175.7,584892,2.34359,[ 0.898  0.41   0.202 -0.116 -0.843],377.30188,1.6196411,7.5759277,320.53268,,1.2711755,0.5735005,16.59,100,235,-108.57943928755532,23500,86.33581,1.8573445,,2333.23929643631,4.7605276
100.0,0.03612624,4.196167e-06,654.1374,0.061549824,-3.6793518,0.20524591,5.9703946,174403.08,586466,2.8266165,[ 0.893  0.399  0.184 -0.136 -0.845],415.68948,1.5847657,10.787994,374.58228,,1.1320027,0.5666371,15.74,100,236,-107.75463122871575,23600,85.67592,0.79400283,,2341.523734331131,2.9345522
100.0,0.059949823,4.043579e-06,736.14453,0.017812312,-3.9033432,0.41228253,31.673817,2907703.5,588072,2.4330745,[ 0.922  0.408  0.19  -0.121 -0.852],393.86603,3.656101,7.8409195,351.53717,,1.3138872,0.5543856,16.06,100,237,-108.09528828352072,23700,85.93089,3.2853663,,2350.615578889847,11.498608
100.0,0.046416815,3.5858154e-06,643.28156,0.048130497,-3.5927963,0.27109927,14.0958805,641886.94,589739,2.3919225,[ 0.922  0.433  0.198 -0.132 -0.865],349.77228,2.0424154,7.902458,316.83203,,1.1719896,0.55493134,16.67,100,238,-108.90022060755622,23800,86.325424,1.5949681,,2360.0320842266083,4.5977936
100.0,0.07205218,-9.384155e-06,938.67255,0.006994706,-3.6159744,0.774363,84.45382,12990592.0,591349,2.1327567,[ 0.93   0.445  0.2   -0.149 -0.864],587.498,4.3787236,5.8921127,358.936,,1.6823097,0.5473781,16.1,100,239,-108.19098901857078,23900,85.94313,6.824215,,2369.7677977085114,43.840714
100.0,1032.8907,-2.4414062e-06,230496.72,2.3687257e-06,-3.5954819,47730.734,45961.9,5291574000000.0,592914,2.3726645,[ 0.895  0.465  0.169 -0.16  -0.872],188721.44,260308.94,7.6098022,386.65253,,445.58383,0.477311,15.65,100,240,-108.0881819107061,24000,85.57879,4496.176,,2381.429390192032,4999462.5
100.0,0.040606778,-7.5531007e-06,702.5092,0.16518508,-3.512848,0.23835266,9.773049,397515.28,594448,2.2201872,[ 0.933  0.494  0.178 -0.227 -0.942],430.55334,1.6994748,10.431595,379.664,,1.17911,0.47721145,15.34,100,241,-107.6267264331861,24100,85.39808,1.1252861,,2397.8611483573914,3.8471265
100.0,0.03447426,-6.408691e-06,613.3643,0.28048843,-3.9248428,0.19040468,2.8552735,42025.83,596048,2.680344,[ 0.916  0.5    0.199 -0.218 -0.942],369.53424,1.1493357,9.496262,345.80878,,1.0689052,0.4706381,16.0,100,242,-108.01809889036811,24200,85.88507,0.38494682,,2407.0294106006622,1.5535474
