StdIW,MaxD2w0t,TimestepsSoFar,TimeElapsed,EpRewMean,Bound,Weights,MeanEntropy,ReturnMeanIW,InitialBound,EpLenMean,MinIW,MeanD2w0t,EntropyCoefficient,InitialReturnStd,InitialReturnMin,InitialReturnMean,J_sample_variance,ReturnStepMax,EpThisIter,MinD2w0t,EpisodesSoFar,ReturnStepMaxmin,MeanIW,Iteration,StdD2w0t,EmpiricalD2,MaxIW,InitialReturnMax
3.5623972,20.638996,342181,1673.5565617084503,-121.74846777416906,481.67526,[ 1.495 -0.434  0.06  -0.289  0.882],2.306086,390.52454,435.83673,31.1,0.011883631,0.1110468,100.0,5.14114,-5.7559357,4.5776366e-07,830529.06,100.0,100,,8100,91.457825,1.3454051,81,0.5713588,5.525379,33.06463,17.515488
0.6820219,2.9626305,345041,1690.5007367134094,-119.21883682859892,478.26962,[ 1.621 -0.281  0.016 -0.301  0.887],2.2865512,348.22742,464.42703,28.6,0.115418166,0.065692194,100.0,5.1970425,-5.945793,5.340576e-06,37365.297,100.0,100,,8200,91.09138,1.097115,82,0.2701166,1.3816942,4.0856414,21.669724
0.43381706,1.5629913,347549,1703.7951951026917,-116.2156084791028,526.31494,[ 1.701 -0.252  0.055 -0.354  0.867],2.2929971,381.6546,516.96655,25.08,0.16846104,0.055726305,100.0,4.6707315,-5.7710876,-3.967285e-06,19590.748,100.0,100,,8300,90.1356,1.044955,83,0.24395019,1.1741538,2.6555336,19.586845
2.794248,16.31006,350135,1717.822051525116,-116.78205438901749,558.99066,[ 1.887 -0.358  0.01  -0.361  0.874],2.2964237,470.56366,494.88278,25.86,0.046033986,0.08876347,100.0,4.460658,-5.0094147,6.1035155e-07,750743.1,100.0,100,,8400,90.37726,1.3777696,84,0.4824867,3.6799414,32.259907,27.714233
0.44721165,1.5566845,352519,1730.746077299118,-115.18573196536539,547.14655,[ 1.823 -0.163  0.068 -0.39   0.877],2.3456752,403.03873,533.1659,23.84,0.42443374,0.052705444,100.0,4.719803,-5.6273575,-8.087158e-06,22558.541,100.0,100,,8500,89.658424,1.0497434,85,0.23630674,1.2113969,3.803746,27.82264
4.1479526,44.12838,355001,1744.4233107566833,-115.41267751522686,588.0351,[ 1.806 -0.192  0.052 -0.383  0.927],2.2162468,562.2237,518.2063,24.82,0.0005199839,0.14863288,100.0,5.185089,-5.950302,3.5095215e-06,1891291.0,100.0,100,,8600,90.04469,1.576624,86,0.94083834,8.715135,35.77846,22.895348
3.1561565,13.70169,357134,1756.9544355869293,-112.96274133849322,615.5213,[ 1.848 -0.003  0.076 -0.446  0.797],2.2498932,514.189,572.33185,21.33,0.022373686,0.065182656,100.0,3.1537454,-4.6612396,-4.196167e-06,1155459.8,100.0,100,,8700,88.9068,1.2152947,87,0.35952252,3.4278355,32.42146,12.85775
0.92551935,3.091811,359288,1771.8760735988617,-113.7315468484233,580.69104,[ 1.561 -0.013  0.049 -0.374  0.831],2.1953404,474.53815,564.7091,21.54,0.09562853,0.054833177,100.0,3.7511518,-4.9899216,3.3569336e-06,115255.68,100.0,100,,8800,88.9191,1.1209469,88,0.26640415,1.6900415,6.1880226,18.931229
130.51482,59499.71,361644,1785.1444699764252,-114.80520777934076,3426.376,[ 1.582 -0.113  0.074 -0.336  0.777],2.1269815,5006.761,526.13464,23.56,1.3346065e-05,6.085935,100.0,4.4277067,-4.6837997,2.670288e-06,2109152600.0,100.0,100,,8900,89.70343,14.059828,89,332.69287,1090.2258,2468.6016,19.661797
2.2149892,13.675593,363784,1801.0051589012146,-113.97415130298549,608.3965,[ 1.678  0.063 -0.121 -0.229  0.708],2.0775166,523.4738,567.76575,21.4,0.0068627503,0.07251505,100.0,2.991895,-4.0325317,6.2561035e-06,530688.0,100.0,100,,9000,88.80631,1.2609829,90,0.43839705,4.0070896,20.820673,10.692482
4.3130407,34.8549,365967,1815.298244714737,-114.75348673319303,670.18463,[ 1.607 -0.069 -0.175 -0.194  0.658],2.0820622,619.70935,554.28125,21.83,0.0053430106,0.10871879,100.0,3.030878,-3.6787872,3.3569336e-06,2609645.5,100.0,100,,9100,89.02431,1.4958779,91,0.83487546,10.101829,32.710884,18.077774
2.0045729,9.964411,368188,1829.2020931243896,-115.28473625894985,585.93286,[ 1.814 -0.015 -0.249 -0.147  0.663],2.0603933,508.09824,544.57556,22.21,0.010271135,0.07128747,100.0,2.9882715,-3.811432,-2.5939942e-06,410822.22,100.0,100,,9200,89.18949,1.2723545,92,0.3843914,3.2054517,17.072657,13.734833
8.352902,92.28647,370324,1842.976053237915,-114.21544215412618,714.1176,[ 1.767 -0.075 -0.185 -0.108  0.641],2.1426926,707.43414,566.56067,21.36,0.077867,0.15988658,100.0,3.2562463,-3.6791,7.2479247e-06,7283403.5,100.0,100,,9300,88.72309,1.8026918,93,1.6702077,7.6621485,87.123535,10.834465
0.88218045,3.791878,372465,1855.5441291332245,-113.96956183088645,592.5315,[ 1.726 -0.085 -0.195 -0.267  0.724],2.1795475,480.69217,559.718,21.41,0.1886591,0.051284242,100.0,3.218227,-4.23394,-1.0681152e-06,106601.98,100.0,100,,9400,88.80539,1.1199647,94,0.24843504,1.7686172,6.0283732,16.382713
33.924797,481.5346,374652,1867.3988420963287,-114.1908858847655,1218.6791,[ 1.769e+00  1.728e-04 -1.947e-01 -2.270e-01  7.603e-01],1.9516661,1559.8489,559.4138,21.87,7.038642e-09,0.38704765,100.0,3.8027952,-4.6244354,-1.6021728e-06,94692360.0,100.0,100,,9500,88.99796,4.691987,95,5.9223957,33.642197,630.3187,16.261497
125.81584,4660.6577,376812,1881.3335688114166,-114.67101722929394,3102.112,[ 1.738 -0.175 -0.226 -0.154  0.533],1.7305145,4692.244,545.57294,21.6,4.7697586e-06,2.035523,100.0,2.5333993,-3.8248978,-2.5177003e-06,1779373600.0,100.0,100,,9600,89.04674,13.37469,96,59.68709,262.75928,1301.7036,7.6309433
53.041817,6510.6445,378652,1892.6750509738922,-111.82883505070029,2352.6997,[ 1.866 -0.065 -0.308  0.034  0.312],1.8078883,2924.8594,607.444,18.4,0.0031021568,3.299845,100.0,2.2596052,-3.3063965,4.8065185e-06,625558000.0,100.0,100,,9700,87.38194,6.0836883,97,95.712006,304.05212,977.58954,7.272766
27.283184,354.9532,380525,1903.6744043827057,-111.90604866617903,1295.1826,[ 1.815 -0.028 -0.344 -0.133  0.389],1.6660523,1592.8892,606.42175,18.73,1.26778305e-05,0.616349,100.0,2.4737449,-3.2127228,4.119873e-06,135308740.0,100.0,100,,9800,87.52511,3.5392447,98,8.542436,130.07103,278.22626,8.198875
2.4184918,67.7462,382251,1914.6835281848907,-109.77364644457923,706.315,[ 1.931  0.13  -0.382 -0.138  0.247],1.6105707,683.15875,631.78796,17.26,0.01730066,0.07075185,100.0,3.0124214,-3.8526306,1.6021728e-06,1311508.6,100.0,100,,9900,86.7364,1.3052125,99,0.6259803,5.74596,16.298504,10.570602
1.1254534,3.1199193,383981,1926.3182508945465,-110.00514736887429,665.41754,[ 1.841  0.068 -0.372 -0.235  0.192],1.7239125,586.2453,628.678,17.3,0.27228874,0.04981899,100.0,2.4441342,-3.6104736,-7.781982e-06,318576.53,100.0,100,,10000,86.69403,1.0946093,100,0.27011013,1.852056,14.221916,9.804863
105.82524,13189.47,385703,1936.807118654251,-110.1104007017871,5392.244,[ 1.869  0.045 -0.386 -0.236  0.305],1.455122,7265.721,639.9778,17.22,4.5535056e-12,3.0619347,100.0,2.4093852,-3.4211273,7.6293945e-06,2514346200.0,100.0,100,,10100,86.62422,15.078467,101,93.57143,819.4975,887.755,8.265793
57.804943,3508.8882,387595,1951.1622190475464,-111.5409777354038,1796.2445,[ 1.762 -0.108 -0.326 -0.276  0.036],1.4413619,2695.2913,557.6461,18.92,6.445441e-05,3.0766037,100.0,2.9527044,-4.0998383,-1.2283325e-05,560867100.0,100.0,100,,10200,87.614944,6.3095074,102,58.04491,550.39703,594.0049,13.035423
13.48295,328.66287,389296,1963.2086358070374,-108.87122512683547,1111.7572,[ 1.764 -0.038 -0.412 -0.311  0.022],1.3340322,1382.0398,619.0224,17.01,3.7039167e-06,0.28082967,100.0,3.334697,-4.4714355,6.866455e-06,39165676.0,100.0,100,,10300,86.62582,2.7680893,103,3.4461973,40.171947,109.84874,9.372421
3.4711404,14.574499,391001,1975.0847313404083,-108.81242647214542,734.17255,[ 1.79   0.003 -0.501 -0.291 -0.085],1.3329767,728.6917,604.2053,17.05,0.021903673,0.08527526,100.0,3.2785614,-4.27829,1.8310546e-06,2683428.2,100.0,100,,10400,86.6229,1.3903134,104,0.6338635,9.135053,30.259676,10.782669
8.939291,98.52794,392693,1986.7906484603882,-108.28755504006502,712.0927,[ 1.89   0.029 -0.532 -0.296 -0.086],1.2686052,859.00446,598.70435,16.92,0.00017379507,0.2161006,100.0,3.653225,-4.4580154,1.2207031e-06,19641010.0,100.0,100,,10500,86.54613,1.6354369,105,2.3672116,19.639486,198.47029,19.325363
24.81021,2302.345,394361,1998.5439057350159,-108.55078629972353,1189.3988,[ 1.908  0.07  -0.544 -0.367 -0.15 ],1.3327996,1746.9614,606.6216,16.68,0.0026132534,1.0731596,100.0,3.1362712,-4.462082,4.348755e-06,181485840.0,100.0,100,,10600,86.45007,3.15106,106,22.53901,114.24124,861.98364,11.579796
64.617516,1196.1274,396072,2010.5523223876953,-108.96584912456476,2690.5334,[ 1.913  0.096 -0.522 -0.485 -0.086],1.11845,3188.5752,603.4209,17.11,9.0266064e-07,0.2794043,100.0,3.1055675,-3.9381332,-3.2043456e-06,713529100.0,100.0,100,,10700,86.606606,7.2535214,107,8.371994,45.20019,669.844,13.020248
0.5386382,2.8906374,397723,2023.5293097496033,-108.29016921166836,610.9502,[ 1.916 -0.024 -0.53  -0.524 -0.3  ],1.0920177,579.9678,600.9894,16.51,0.080202565,0.036315583,100.0,3.1973386,-4.0886307,-1.083374e-05,72129.695,100.0,100,,10800,86.27084,1.0441015,108,0.19879454,1.2991487,3.315661,14.053558
11.06416,2003.3848,399334,2033.0607340335846,-107.78386115473397,1203.7566,[ 1.923 -0.009 -0.54  -0.497 -0.327],1.0428922,1290.4313,616.6353,16.11,5.985029e-05,0.22683187,100.0,3.001114,-4.555847,-1.5258789e-07,33648060.0,100.0,100,,10900,86.01399,2.378867,109,11.919343,52.51537,125.46507,9.709015
7.171356,142.51897,400959,2046.1897485256195,-108.11507939765684,750.0551,[ 1.835  0.14  -0.473 -0.456 -0.376],1.0510668,864.3492,603.51605,16.25,0.0021767365,0.2667453,100.0,2.8526819,-4.241173,-3.0517579e-06,13089824.0,100.0,100,,11000,86.10831,1.5796765,110,3.5608604,26.099277,78.849075,11.1653595
19.093311,2042.751,402648,2057.567372560501,-108.45396991149653,1146.6588,[ 1.848  0.077 -0.489 -0.405 -0.368],1.0614492,1457.0782,580.7551,16.89,0.00089648686,0.8987652,100.0,3.796246,-4.9262695,3.0517579e-06,98345390.0,100.0,100,,11100,86.51253,2.7482793,111,20.85537,104.79111,353.7299,12.58374
1.5150661,17.000397,404368,2068.739625930786,-109.19260168601637,698.58466,[ 1.835  0.031 -0.519 -0.316 -0.358],1.0634768,701.85974,573.40344,17.2,0.08698609,0.050785385,100.0,3.3805308,-3.7776566,-1.0070801e-05,508178.25,100.0,100,,11200,86.70023,1.3442671,112,0.3625611,2.6454272,13.816948,12.187836
0.69970495,6.625655,406014,2079.3237760066986,-108.44755167686596,629.43195,[ 1.824 -0.023 -0.538 -0.35  -0.355],1.0582914,610.4628,598.254,16.46,0.0718779,0.041578956,100.0,2.7877429,-4.412575,-5.569458e-06,135206.27,100.0,100,,11300,86.255974,1.0919594,113,0.23445301,1.4678856,5.829383,9.202789
0.7031619,4.711679,407672,2089.6153779029846,-108.41890447550661,634.08075,[ 1.830e+00 -1.386e-03 -5.024e-01 -3.408e-01 -3.608e-01],1.0934721,607.6825,595.3673,16.58,0.19553886,0.04086435,100.0,2.9026759,-4.141327,-3.1280517e-06,132293.95,100.0,100,,11400,86.29737,1.0989535,114,0.22582173,1.4411682,6.235774,9.406525
2.9052923,17.495346,409341,2099.4932086467743,-108.23181355397743,702.0475,[ 1.853  0.008 -0.471 -0.345 -0.326],1.1494826,756.0325,583.0397,16.69,0.010964239,0.074701004,100.0,2.945821,-5.396179,-2.2125244e-06,2198062.5,100.0,100,,11500,86.42961,1.4032109,115,0.55696523,3.520889,29.495783,8.985069
7.2414937,74.00929,411016,2112.9583129882812,-108.94823872527714,899.5031,[ 1.924 -0.022 -0.484 -0.293 -0.269],1.1777864,967.9664,596.8028,16.75,0.00662212,0.18506907,100.0,2.8840024,-3.719963,4.348755e-06,12264960.0,100.0,100,,11600,86.41859,1.8342062,116,1.9419572,30.37396,88.791504,9.295387
2.0906327,14.303146,412709,2123.023074865341,-108.76557801168018,662.447,[ 2.031 -0.006 -0.519 -0.306 -0.241],1.1816541,644.5852,595.90405,16.93,0.008985759,0.06219831,100.0,3.152459,-4.288315,-1.8310546e-06,1051820.9,100.0,100,,11700,86.535484,1.2053274,117,0.42823964,4.291216,20.311977,10.505722
0.74227726,3.1936643,414422,2134.293775320053,-109.14983685050984,623.3648,[ 2.088 -0.012 -0.569 -0.27  -0.237],1.1777385,592.20514,583.65466,17.13,0.14969976,0.04079817,100.0,3.2714424,-3.9129486,-3.4332274e-06,130091.76,100.0,100,,11800,86.67886,1.1057198,118,0.2219063,1.6226845,4.5235405,10.365776
7.9118123,194.35062,416098,2142.3325850963593,-108.51677717313089,878.3719,[ 2.061 -0.018 -0.544 -0.295 -0.241],1.0934747,1053.7229,597.0928,16.76,4.9825703e-05,0.26605642,100.0,3.099864,-4.1299133,-7.171631e-06,14888721.0,100.0,100,,11900,86.42226,2.0476823,119,3.1217031,44.25139,87.88821,9.768646
5.7741294,92.96714,417757,2153.781893014908,-108.78421208816488,791.5516,[ 2.012 -0.048 -0.479 -0.319 -0.326],1.0693929,850.3517,597.20154,16.59,0.00060613535,0.08427123,100.0,2.6750984,-4.3516083,9.689331e-06,8216426.0,100.0,100,,12000,86.28258,1.5853969,120,1.0971488,9.640204,57.074276,10.284927
4.982062,99.02475,419451,2164.216642141342,-109.18024938836186,809.7275,[ 2.038  0.029 -0.446 -0.308 -0.349],1.0683415,887.2076,586.76166,16.94,0.003958312,0.1223593,100.0,3.0918465,-3.7422104,-3.0517579e-06,5601898.0,100.0,100,,12100,86.51775,1.7172515,121,1.3669752,19.971817,42.034996,10.677452
115.814964,5230.831,421191,2174.7351245880127,-108.51466436505132,4502.624,[ 1.989 -0.047 -0.455 -0.331 -0.351],1.1553425,5819.603,563.0058,17.4,0.0096798055,1.624126,100.0,3.7038488,-5.291031,7.019043e-06,2843946800.0,100.0,100,,12200,86.91873,12.40049,122,47.14034,137.82909,1185.9253,10.061226
1.2489121,15.199266,422842,2187.227812767029,-108.35295608107229,685.7657,[ 1.984 -0.063 -0.484 -0.402 -0.263],1.204035,654.0648,605.78235,16.51,0.13140653,0.049704134,100.0,3.0674956,-4.2229004,-1.3732911e-06,428394.75,100.0,100,,12300,86.251366,1.1821816,123,0.34021893,2.5415242,13.703398,10.008369
8.613725,102.08413,424478,2197.517806529999,-108.74649004506674,893.4756,[ 1.999 -0.017 -0.442 -0.407 -0.215],1.2226061,1035.8011,621.04785,16.36,0.015894027,0.19330949,100.0,2.7114496,-3.6591187,7.3242186e-06,20291582.0,100.0,100,,12400,86.10361,1.8893428,124,2.4778569,14.8467045,92.26689,12.853958
10.772518,1097.4319,426170,2208.631727695465,-108.47123193911557,1060.5376,[ 1.975  0.007 -0.468 -0.467 -0.196],1.1727834,1303.9369,596.8667,16.92,8.498568e-05,0.59653264,100.0,3.6567562,-4.281021,8.010864e-06,27138852.0,100.0,100,,12500,86.5535,2.5538085,125,11.363099,61.95304,176.82463,11.295654
0.2580061,1.4972653,427821,2220.2747554779053,-107.90014919282281,623.72577,[ 2.002  0.043 -0.455 -0.571 -0.246],1.2080089,574.99896,605.222,16.51,0.5130508,0.035209194,100.0,3.3778105,-4.5138855,-1.0681152e-06,17699.027,100.0,100,,12600,86.29944,1.0380558,126,0.19094728,1.1151499,2.2557287,11.750168
429.56046,83393.65,429506,2229.7307851314545,-108.23346742676321,14330.482,[ 2.004  0.048 -0.443 -0.588 -0.211],1.257606,19304.49,596.80566,16.85,1.9678024e-05,50.34345,100.0,3.331484,-4.8202744,-7.476807e-06,34539397000.0,100.0,100,,12700,86.49748,43.45745,127,1298.7865,17576.918,4428.587,13.442261
1.1626143,3.7038062,431152,2241.7050511837006,-108.15416901813913,673.7523,[ 2.058  0.174 -0.456 -0.589 -0.161],1.1415849,655.38336,613.95917,16.46,0.024594342,0.046157055,100.0,2.6893077,-3.8542404,6.8664554e-07,352717.5,100.0,100,,12800,86.25802,1.1877093,128,0.25926518,1.9596319,7.61608,11.492226
1.4559892,6.9834943,432725,2251.4270923137665,-108.22960980025812,659.9524,[ 2.053  0.221 -0.437 -0.589 -0.277],1.1540748,631.105,637.9216,15.73,0.069582164,0.046340097,100.0,2.0147183,-3.4981613,-6.1035155e-07,583108.2,100.0,100,,12900,85.630745,1.0857998,129,0.29121554,3.1097052,9.210998,8.452972
0.29961035,1.5924699,434302,2261.231318473816,-107.5164610820595,652.85724,[ 2.108  0.262 -0.424 -0.591 -0.265],1.1711066,613.5202,628.13184,15.77,0.47001734,0.033237986,100.0,3.1496878,-3.71743,2.3651123e-06,26712.283,100.0,100,,13000,85.70769,1.0533967,130,0.18472824,1.0863789,2.640463,11.343796
0.39640424,1.5051229,435896,2270.7196593284607,-108.36700251692068,650.9067,[ 2.058  0.277 -0.428 -0.599 -0.248],1.1913903,601.6397,633.6727,15.94,0.30931064,0.035199776,100.0,2.2611752,-3.7276459,2.822876e-06,46457.84,100.0,100,,13100,85.77793,1.0373604,131,0.1950472,1.1957535,2.9699569,6.599884
1.0168291,2.696966,437486,2280.8185164928436,-107.55796017680794,701.15027,[ 2.055  0.271 -0.425 -0.633 -0.228],1.2351534,666.19977,622.213,15.9,0.16597047,0.041332982,100.0,3.4961085,-4.439972,-7.171631e-06,277013.5,100.0,100,,13200,85.77427,1.1701074,132,0.2361468,2.0316863,6.0145144,17.605148
0.6448909,2.9351919,439045,2289.346964597702,-107.77086146312426,682.53577,[ 2.115  0.273 -0.445 -0.635 -0.184],1.2189963,640.0678,646.01465,15.59,0.15130189,0.036130656,100.0,2.9038308,-3.8935547,6.790161e-06,122719.37,100.0,100,,13300,85.53003,1.0815843,133,0.20732301,1.4926574,5.2968893,12.080315
0.4588554,1.6456332,440671,2298.4194235801697,-108.1356768610133,649.4608,[ 2.07   0.248 -0.466 -0.627 -0.2  ],1.2020975,602.4348,620.8413,16.26,0.16393986,0.036158342,100.0,2.9800205,-4.1317444,4.8065185e-06,56334.812,100.0,100,,13400,86.07079,1.0640781,134,0.19854552,1.300875,2.9035583,11.026268
3.2596161,32.125572,442250,2308.9557225704193,-107.83940137260416,872.7608,[ 2.067  0.221 -0.473 -0.615 -0.217],1.2050655,897.46716,638.4674,15.79,0.0067332513,0.089225315,100.0,2.567837,-4.06369,-9.460449e-06,2918700.5,100.0,100,,13500,85.68466,1.5814968,135,0.7788531,11.54623,19.723682,10.632065
1.8868678,42.134228,443873,2318.8640134334564,-108.11141220179604,718.31665,[ 2.124  0.297 -0.46  -0.607 -0.214],1.110338,730.34015,618.9814,16.23,0.0042877956,0.068196364,100.0,3.4413154,-4.2260056,-5.340576e-06,950547.6,100.0,100,,13600,86.1034,1.3201656,136,0.6815823,4.4655156,14.1216,13.056366
3.510774,15.28288,445445,2328.9607639312744,-108.01913669665657,731.73157,[ 2.106  0.246 -0.513 -0.583 -0.309],1.1464146,750.70905,634.0778,15.72,0.052719895,0.06723113,100.0,2.527492,-3.5755463,-1.4495849e-06,3289137.8,100.0,100,,13700,85.65177,1.3064611,137,0.53342843,3.4426541,43.080555,11.623764
1.1348612,5.570291,447077,2338.728640317917,-107.79150842181387,708.08435,[ 2.151  0.22  -0.497 -0.547 -0.273],1.2656248,697.07184,603.8002,16.32,0.19391815,0.051091805,100.0,3.0949545,-4.5500183,7.6293945e-06,364274.6,100.0,100,,13800,86.157486,1.2455578,138,0.2925938,2.1807635,9.494201,13.610733
13.802335,510.16467,448698,2348.784324645996,-107.68835624246373,1342.3225,[ 2.112  0.232 -0.483 -0.559 -0.153],1.3737485,1584.4963,627.64075,16.21,0.006836976,0.4727915,100.0,3.357788,-4.0980835,1.6021728e-05,52308092.0,100.0,100,,13900,86.11767,2.9227107,139,9.129657,52.514576,256.14667,11.873383
1.1881924,11.589134,450352,2360.782258749008,-107.84902009398715,695.5392,[ 2.081  0.251 -0.395 -0.615 -0.045],1.3134817,662.8806,620.90466,16.54,0.006087724,0.049280543,100.0,3.6388702,-4.4938507,1.335144e-05,371708.12,100.0,100,,14000,86.30519,1.2066411,140,0.31981632,2.4195929,11.802735,11.986519
1.8817658,9.58993,451935,2371.668753862381,-107.69067113715228,756.9974,[ 2.089  0.318 -0.349 -0.616 -0.105],1.4550257,743.11304,643.2169,15.83,0.16171974,0.06326598,100.0,2.331058,-3.593521,4.577637e-06,1059071.9,100.0,100,,14100,85.807976,1.2970021,141,0.38872337,3.1474338,24.752693,11.409027
91.16382,24096.13,453487,2382.105749130249,-107.86311124049729,5419.59,[ 2.107  0.323 -0.341 -0.643  0.036],1.2870619,6360.219,678.1138,15.52,2.1495533e-05,5.2920833,100.0,2.7381425,-3.7195282,-1.5258789e-07,1985351200.0,100.0,100,,14200,85.462326,12.347036,142,246.14056,623.7706,901.3482,11.717468
4.7850704,151.2431,455049,2394.6923196315765,-107.73290871635294,856.86743,[ 2.04   0.306 -0.273 -0.851 -0.132],1.2439318,897.06616,653.6028,15.62,0.00018694202,0.09557609,100.0,2.4254084,-3.8409576,-2.0599366e-06,6575850.0,100.0,100,,14300,85.5711,1.5648568,143,1.3887404,13.958816,46.666946,10.312553
15.97972,1830.095,456702,2406.666154384613,-107.57624258604858,1160.4537,[ 1.985  0.221 -0.31  -0.878 -0.175],1.282286,1468.225,598.3419,16.53,0.003124301,0.80816984,100.0,4.0967355,-4.4384384,2.822876e-06,67937090.0,100.0,100,,14400,86.2651,2.747756,144,19.816,144.37628,565.4278,24.632744
2.3427575,15.000587,458270,2419.299339056015,-107.68702522945907,761.57654,[ 2.059  0.278 -0.294 -0.937 -0.136],1.2558465,768.3333,647.1555,15.68,0.0126187205,0.060843326,100.0,2.6584177,-3.603325,4.272461e-06,1393021.9,100.0,100,,14500,85.61138,1.3483694,145,0.43077573,4.8800645,23.989716,13.107834
2.3567688,9.064254,459851,2428.152487516403,-106.92752893600061,742.8491,[ 2.073  0.339 -0.313 -0.934 -0.163],1.1930912,743.99,637.2218,15.81,0.0025092484,0.068487614,100.0,3.6193366,-4.726387,-1.1444092e-06,1440145.1,100.0,100,,14600,85.8155,1.32528,146,0.46999124,5.999325,13.511822,12.758881
3.733637,45.193794,461404,2439.0551357269287,-107.45349447895123,776.7997,[ 2.113  0.402 -0.315 -0.936 -0.226],1.1865748,801.0572,645.7385,15.53,0.0004903193,0.09617306,100.0,2.818562,-3.0480423,-4.043579e-06,3932508.5,100.0,100,,14700,85.56646,1.388487,147,0.9259439,11.896873,34.93695,13.533615
1.3377076,6.07836,462956,2450.755617618561,-107.46326778543919,697.5437,[ 2.178  0.466 -0.302 -0.946 -0.232],1.2634786,682.37335,636.771,15.52,0.13619915,0.049477044,100.0,3.4087365,-3.4572906,8.239746e-06,525614.1,100.0,100,,14800,85.27078,1.1641867,148,0.31254902,2.5871203,10.212468,18.93502
83.41547,37782.465,464528,2461.8210277557373,-107.34414859618747,4176.22,[ 2.209  0.471 -0.33  -0.964 -0.156],1.123314,5585.7725,643.2241,15.72,6.498211e-07,10.1062765,100.0,3.028525,-4.0990143,2.1362305e-06,1917978800.0,100.0,100,,14900,85.729904,10.445796,149,318.25363,1685.0236,842.2913,11.791748
2.1179016,15.831317,466093,2475.8145668506622,-106.74140196841168,730.6484,[ 2.259  0.511 -0.324 -1.094 -0.296],1.0886285,746.9615,632.27844,15.65,7.153598e-05,0.07359287,100.0,3.700607,-4.472519,4.5013426e-06,1294501.4,100.0,100,,15000,85.720795,1.2901337,150,0.5116507,4.7062745,16.531357,12.708328
2.7445812,13.999003,467673,2487.9306840896606,-106.82174727525849,694.76843,[ 2.245  0.51  -0.26  -1.113 -0.33 ],1.0420104,727.90717,601.2533,15.8,0.012197874,0.056546688,100.0,4.9396834,-4.1317215,5.683899e-06,1919291.2,100.0,100,,15100,85.71474,1.2882382,151,0.3785585,4.3831077,26.30175,38.262196
5.674644,94.1766,469239,2498.5316593647003,-106.81069605476544,771.5487,[ 2.313  0.535 -0.276 -1.117 -0.377],1.0071536,859.93774,621.52686,15.66,0.002316132,0.18126662,100.0,2.9266465,-3.7722244,4.043579e-06,8890778.0,100.0,100,,15200,85.741356,1.5147752,152,2.0456474,18.6082,54.580032,9.998215
2.30369,40.43798,470779,2510.96369433403,-107.05088793175926,777.427,[ 2.32   0.582 -0.283 -1.153 -0.412],1.0866206,789.0828,638.1051,15.4,0.030342631,0.077923685,100.0,2.592513,-4.2413406,-1.6784668e-06,1511919.9,100.0,100,,15300,85.48178,1.3546888,153,0.7505405,9.277843,36.148113,8.7269745
54.46914,5616.6763,472312,2521.437903404236,-107.04707357688747,2762.6523,[ 2.298  0.534 -0.267 -1.181 -0.332],1.0350834,3376.3162,632.2895,15.33,2.0169327e-06,1.8702866,100.0,3.716506,-3.83255,-5.340576e-07,812477700.0,100.0,100,,15400,85.317696,6.2595186,154,56.100895,536.4,556.2716,22.459518
0.844638,4.262164,473853,2535.7398352622986,-107.40867848395823,676.173,[ 2.502  0.502 -0.34  -1.206 -0.384],1.0475472,647.1668,640.37305,15.41,0.090002164,0.038313285,100.0,2.405648,-3.4531937,-5.569458e-06,211251.9,100.0,100,,15500,85.43155,1.0885869,155,0.22486664,1.7302185,4.8976746,8.071838
6.844949,67.886314,475400,2546.791429042816,-107.33760595344728,771.68555,[ 2.509  0.527 -0.348 -1.162 -0.372],1.0380703,848.0615,637.60565,15.47,0.007170134,0.1297859,100.0,2.7576888,-3.7859116,4.577637e-06,11094942.0,100.0,100,,15600,85.48437,1.529772,156,1.1532414,13.250099,69.71771,11.115616
1.9093049,22.28017,476966,2558.292450904846,-107.61349286096174,734.4886,[ 2.52   0.537 -0.415 -1.153 -0.381],1.0046436,752.8747,628.08813,15.66,0.020506226,0.05774096,100.0,3.1712947,-3.9491577,1.2512207e-05,1009621.56,100.0,100,,15700,85.60935,1.3107798,157,0.41233462,5.00409,10.536109,12.481773
41.113125,13584.174,478488,2568.8433418273926,-107.27889364515724,2888.2112,[ 2.504  0.482 -0.407 -1.172 -0.414],0.98136884,3481.3643,645.0722,15.22,0.0002922301,2.2247458,100.0,2.427924,-3.7680206,2.670288e-06,499583780.0,100.0,100,,15800,85.24488,6.2690625,158,98.054924,761.4169,381.67578,9.538834
1.0754645,3.0043144,480098,2580.4803700447083,-107.26441606051125,613.94165,[ 2.457  0.375 -0.432 -1.203 -0.438],0.9794105,620.60516,581.89014,16.1,0.069710925,0.04279528,100.0,4.514231,-4.334961,3.4713746e-06,304808.12,100.0,100,,15900,85.94457,1.0968063,159,0.24646263,1.8920747,7.5451484,33.321194
6.577274,588.5064,481672,2590.463001728058,-107.25545217365787,1054.141,[ 2.483  0.378 -0.453 -1.216 -0.44 ],0.97947586,1121.65,615.9884,15.74,0.0010539645,0.15415072,100.0,2.9298182,-3.7826157,-2.9754638e-06,11789507.0,100.0,100,,16000,85.740486,2.0087276,160,4.007628,29.33338,60.184967,12.069672
