MeanD2w0t,TimeElapsed,StdD2w0t,ReturnStepMaxmin,EntropyCoefficient,StdIW,MinD2w0t,MaxIW,EpLenMean,Weights,InitialReturnMean,J_sample_variance,InitialReturnStd,InitialBound,MeanIW,InitialReturnMin,ReturnStepMax,EpRewMean,InitialReturnMax,EpisodesSoFar,MaxD2w0t,Bound,MinIW,MeanEntropy,Iteration,TimestepsSoFar,EpThisIter,ReturnMeanIW,EmpiricalD2
0.08486666,1997.087346315384,0.66212666,86.77329,100.0,2.3934124,,19.466494,17.22,[ 1.158  0.278 -0.478 -0.248 -1.093],5.1879883e-06,1314896.6,3.395128,489.90198,1.3487285,-4.706566,100.0,-108.50474684715893,13.352028,15400,23.955986,613.07385,0.0057908874,0.3246455,154,294640,100,704.29834,6.6078424
0.17420802,2010.134895324707,1.7279496,86.009514,100.0,4.8600492,,54.5582,16.16,[ 1.147  0.25  -0.487 -0.234 -1.094],6.1035155e-07,6400077.5,2.9008949,537.0265,1.6941646,-3.8133392,100.0,-108.2884900844445,11.90136,15500,81.37409,761.6953,0.002442318,0.3283572,155,296256,100,938.5064,18.364914
0.035100073,2024.1257021427155,0.19108407,86.27037,100.0,0.29531464,,3.0049953,16.46,[ 1.202  0.226 -0.518 -0.254 -1.091],-1.0681152e-06,24421.92,3.488506,525.5764,1.0361938,-4.5309143,100.0,-107.80368639174446,12.108894,15600,2.5699492,542.2165,0.4088483,0.33209124,156,297902,100,576.51465,1.1066206
0.09202203,2035.8021967411041,0.8695542,86.44902,100.0,5.3069077,,53.7845,16.76,[ 1.188  0.224 -0.528 -0.243 -1.087],7.6293944e-08,6519270.0,2.9036357,513.1812,1.5118512,-4.11512,100.0,-108.20170980369353,10.553764,15700,44.53608,698.77484,0.002375225,0.32489324,157,299578,100,798.65356,8.435656
0.04416862,2050.36728143692,0.24579932,86.594154,100.0,0.75970334,,5.6025944,16.93,[ 1.139  0.238 -0.499 -0.258 -1.094],-2.0599366e-06,147446.14,3.720445,505.1797,1.0974581,-4.6978073,100.0,-108.00151020834585,13.079025,15800,3.785794,540.3182,0.19443014,0.32203612,158,301271,100,591.9922,1.558699
0.058043163,2062.741991519928,0.36805317,86.36299,100.0,2.2819767,,17.211123,16.56,[ 1.134  0.247 -0.486 -0.277 -1.097],1.1672973e-05,1223005.9,3.0436256,514.34314,1.2821244,-4.499016,100.0,-107.85448068194187,11.879219,15900,6.716181,613.1505,0.02077913,0.3120149,159,302927,100,690.16833,4.608064
0.13338396,2076.0739731788635,1.4786481,86.27987,100.0,4.7918572,,46.449028,16.54,[ 1.167  0.265 -0.483 -0.28  -1.107],-2.4414062e-06,5996758.5,3.1359692,521.02234,1.757729,-4.00943,100.0,-108.33816546984085,12.146721,16000,82.18123,797.26465,0.011303001,0.30047464,160,304581,100,959.0109,8.696597
0.05684573,2089.6346628665924,0.35019594,85.960266,100.0,1.7034955,,14.093381,16.12,[ 1.184  0.247 -0.521 -0.256 -1.118],7.5531007e-06,771376.2,2.836853,537.14154,1.1992439,-3.924141,100.0,-108.144303239561,12.48204,16100,5.577524,606.4465,0.02384115,0.29420242,161,306193,100,677.858,3.3122332
1.1366001,2101.2221488952637,18.215153,86.2439,100.0,32.05503,,327.9007,16.54,[ 1.178  0.241 -0.509 -0.249 -1.125],3.8146973e-07,235676770.0,2.8786075,510.64478,3.8608658,-4.124237,100.0,-108.36804676861351,10.930374,16200,852.91925,1386.6553,0.0009111891,0.29314888,162,307847,100,1948.8943,233.40181
0.054484196,2116.0707020759583,0.52592635,85.85959,100.0,1.5535511,,12.95767,16.08,[ 1.162  0.219 -0.491 -0.24  -1.126],3.5858154e-06,693856.3,2.7833357,538.90955,1.3023024,-3.964386,100.0,-108.47169067706459,11.502281,16300,44.438206,679.9771,0.06731082,0.29662663,163,309455,100,743.0828,2.7999835
0.03653395,2128.4053444862366,0.19550301,86.62305,100.0,0.3318376,,2.9164562,16.99,[ 1.166  0.241 -0.467 -0.253 -1.122],-5.722046e-06,27398.02,3.0979233,493.96436,1.0348777,-4.563011,100.0,-108.3564045696916,9.781502,16400,1.513561,507.16608,0.34135568,0.29858717,164,311154,100,558.6242,1.1229433
0.37255844,2139.60861825943,6.000349,85.622246,100.0,15.45996,,207.83575,15.7,[ 1.162  0.247 -0.457 -0.261 -1.12 ],4.5776366e-07,66518188.0,2.7228663,553.23413,2.2874877,-3.5132217,100.0,-107.92052290024068,14.053261,16500,570.26587,891.98346,0.0014550467,0.3034513,165,312724,100,1274.4547,85.67368
0.037447017,2152.428854703903,0.21004072,86.002525,100.0,0.63033354,,4.95936,16.19,[ 1.133  0.221 -0.443 -0.273 -1.116],-2.670288e-06,110992.89,2.6583843,529.52325,1.0980078,-4.671318,100.0,-108.34445655537917,11.343918,16600,4.9614954,561.115,0.106753364,0.29197606,166,314343,100,622.5925,1.259345
0.03471247,2164.0057368278503,0.18783005,86.30336,100.0,0.2882147,,2.4787457,16.53,[ 1.137  0.23  -0.428 -0.278 -1.127],1.9836425e-06,23230.482,3.0039835,521.3721,1.0462209,-4.0771866,100.0,-108.39103043939123,12.629059,16700,1.1995645,547.5635,0.5714693,0.3222043,167,315996,100,583.37445,1.0803556
1.5718769,2175.094892978668,24.422348,86.226845,100.0,31.25122,,388.82043,16.43,[ 1.157  0.215 -0.434 -0.282 -1.097],-1.0681152e-06,253455250.0,2.8723853,530.1553,3.736297,-4.080536,100.0,-108.21871588306827,8.620232,16800,1347.0024,1417.2153,0.0007282849,0.3368582,168,317639,100,1960.889,156.59401
0.037392396,2189.6017167568207,0.19640236,86.99677,100.0,0.26736748,,2.2358084,17.56,[ 1.188  0.184 -0.492 -0.275 -1.082],6.1035155e-07,16418.08,3.316971,487.8123,1.0481849,-4.6864014,100.0,-108.76771257796936,10.416908,16900,1.5370512,507.26706,0.40308237,0.32884437,169,319395,100,546.46497,1.1174265
0.038332153,2200.574587583542,0.21014906,86.194336,100.0,0.5091248,,3.512461,16.49,[ 1.185  0.184 -0.496 -0.263 -1.09 ],1.5258789e-07,73238.63,3.0471148,527.34,1.0770581,-4.1098557,100.0,-108.70169110609217,9.681877,17000,2.4322858,560.5058,0.348056,0.35210407,170,321044,100,603.2634,1.2563561
1.832755,2212.9403953552246,42.45188,85.73599,100.0,32.516197,,371.87158,15.85,[ 1.212  0.182 -0.483 -0.267 -1.067],-5.7983398e-06,288798620.0,2.4009378,553.04395,3.7153878,-3.6461563,100.0,-108.38358747895556,12.02491,17100,3075.7686,1463.2725,3.946352e-05,0.3312502,171,322629,100,2022.5065,355.27884
0.03903694,2227.092011451721,0.21516877,86.41031,100.0,0.60258716,,3.1977491,16.62,[ 1.227  0.21  -0.489 -0.293 -1.088],9.9182125e-06,91275.8,3.492478,516.73315,1.0946847,-4.1497803,100.0,-107.87851620593561,13.005867,17200,3.6702878,551.0602,0.13348928,0.31736705,172,324291,100,601.59753,1.4420776
0.03973199,2238.543135881424,0.21706218,86.451965,100.0,0.87694925,,6.135681,16.78,[ 1.222  0.211 -0.478 -0.31  -1.102],-3.0517579e-06,181206.06,2.5090387,510.79153,1.0987601,-4.0805664,100.0,-108.47010674922223,8.165482,17300,2.1731598,549.1359,0.111839205,0.33860403,173,325969,100,595.8494,1.7131823
0.14216577,2251.5501646995544,1.2634563,86.50666,100.0,5.1518993,,57.219734,16.8,[ 1.234  0.221 -0.481 -0.309 -1.08 ],5.1879883e-06,6512017.0,3.2797775,511.36798,1.4908538,-4.696167,100.0,-108.16512278153998,12.1612625,17400,34.38356,630.4081,0.010023004,0.32231292,174,327649,100,791.5663,19.374557
0.03856577,2264.8649747371674,0.21044986,86.26428,100.0,0.61456394,,3.4559994,16.53,[ 1.211  0.2   -0.47  -0.307 -1.097],-1.2817382e-05,99642.195,3.1049936,520.2274,1.0651184,-4.6713943,100.0,-108.50113543066065,11.405518,17500,2.299584,541.8066,0.12396067,0.31536925,175,329302,100,592.0699,1.3863972
0.040115956,2276.037959575653,0.21808802,86.70865,100.0,0.5959247,,4.112088,17.01,[ 1.214  0.197 -0.458 -0.311 -1.104],3.8146973e-07,82497.4,3.8383076,498.47165,1.0759794,-5.1641006,100.0,-107.73897497425385,11.226097,17600,3.554249,520.9629,0.18335032,0.29900616,176,331003,100,572.1772,1.3001589
0.051556483,2287.5380721092224,0.32683516,86.72498,100.0,1.9358206,,12.65366,17.12,[ 1.21   0.189 -0.476 -0.303 -1.12 ],-1.9073486e-06,795985.3,3.4034195,496.91782,1.2130153,-4.6088486,100.0,-108.24970738110413,11.133217,17700,16.905102,552.6382,0.016747175,0.29999468,177,332715,100,634.66595,3.3813488
0.040459458,2298.4310426712036,0.23765975,85.86268,100.0,3.0358262,,48.58223,15.95,[ 1.234  0.192 -0.491 -0.29  -1.119],-6.1798096e-06,2022644.2,3.3098872,541.7451,1.2029649,-4.235298,100.0,-107.71169851140503,10.945351,17800,8.59614,605.8421,0.046690606,0.28735358,178,334310,100,669.2322,1.9292947
0.057292823,2309.682733297348,0.44036135,86.43576,100.0,2.4020157,,20.607307,16.71,[ 1.226  0.18  -0.487 -0.312 -1.132],-6.1035155e-07,1413353.0,2.9771285,513.8661,1.2600348,-3.8900146,100.0,-108.18164355071741,9.527168,17900,22.129107,605.2564,0.023885375,0.29834303,179,335981,100,683.565,5.1869187
0.12646507,2320.6834075450897,1.1526252,85.81726,100.0,5.223076,,47.638626,16.01,[ 1.249  0.199 -0.49  -0.294 -1.121],5.340576e-06,7048421.0,2.600934,542.19104,1.5682831,-3.7673874,100.0,-108.44963481818435,8.873032,18000,60.51051,701.5125,0.006248149,0.29071903,180,337582,100,873.5983,17.102306
0.04217374,2332.0565819740295,0.2713902,85.99822,100.0,1.8178884,,14.932049,16.2,[ 1.269  0.215 -0.507 -0.288 -1.128],2.3651123e-06,768448.2,2.8638923,531.7567,1.2625905,-4.13459,100.0,-108.23898928512185,12.501144,18100,20.681871,613.8617,0.05376601,0.30195123,181,339202,100,696.3122,2.200168
0.049509566,2342.6949093341827,0.3017067,85.911896,100.0,1.302617,,10.958746,16.01,[ 1.282  0.226 -0.512 -0.27  -1.117],-4.043579e-06,473362.3,2.6629303,540.1565,1.100711,-4.2808228,100.0,-107.83845810242663,7.9493256,18200,5.7121906,570.04974,0.041920487,0.29563838,182,340803,100,630.1029,2.3208096
0.039619867,2352.818611383438,0.22325268,85.97934,100.0,0.7384322,,5.875492,16.16,[ 1.285  0.206 -0.519 -0.256 -1.123],2.8991699e-06,150769.47,2.6445594,536.90686,1.0979155,-5.2517624,100.0,-108.49661383218576,8.569382,18300,3.3373332,574.5611,0.046283513,0.27416906,183,342419,100,624.66223,1.5356249
0.052684512,2364.458200931549,0.32125357,86.14291,100.0,1.6495668,,12.492389,16.34,[ 1.285  0.206 -0.504 -0.272 -1.145],-1.3732911e-06,688327.44,2.7027216,520.15106,1.2558286,-3.5491562,100.0,-108.38385994543323,12.742355,18400,4.7617865,628.15076,0.03042327,0.27595046,184,344053,100,698.4178,3.6304889
0.042219814,2375.954080581665,0.23292156,86.15529,100.0,0.82138366,,3.6246147,16.42,[ 1.305  0.22  -0.508 -0.274 -1.143],5.264282e-06,179978.75,2.6714993,527.02264,1.1649358,-3.830986,100.0,-108.24466451341132,8.584381,18500,2.039659,592.939,0.04103422,0.18177508,185,345695,100,647.5483,1.5766236
0.16330275,2387.7981185913086,2.1289537,86.077194,100.0,6.8145733,,96.28644,16.28,[ 1.3    0.215 -0.511 -0.262 -1.237],-3.3569336e-06,12772167.0,3.0876718,517.2827,1.8388416,-3.9728317,100.0,-108.32077711830404,12.192017,18600,190.8164,761.7275,0.0005449553,0.179843,186,347323,100,1015.8997,15.311027
1.2697475,2399.307173728943,92.154854,85.91012,100.0,88.267044,,898.36993,16.02,[ 1.293  0.22  -0.481 -0.283 -1.239],7.019043e-06,2076527500.0,2.8641875,527.34406,9.629698,-4.136879,100.0,-107.96373824065805,11.862907,18700,19297.303,3355.8848,0.0002592927,0.17471714,187,348925,100,5065.4136,376.88467
0.14215203,2412.362365245819,1.3825638,86.0295,100.0,3.9492774,,83.96186,16.2,[ 1.306  0.242 -0.5   -0.263 -1.244],-3.6621093e-06,4131104.2,2.7002351,515.20667,1.4518744,-3.9961472,100.0,-108.01500668821467,8.737724,18800,56.818592,669.7273,0.0022294605,0.16223143,188,350545,100,819.3253,20.872278
0.03871214,2424.5410602092743,0.21221277,86.27516,100.0,0.6229601,,6.6523914,16.57,[ 1.263  0.244 -0.478 -0.267 -1.257],-4.8065185e-06,102825.49,2.675494,502.61688,1.0730314,-3.7018127,100.0,-108.49474374669286,10.236168,18900,2.5056741,526.3401,0.119737044,0.1629654,189,352202,100,593.1375,1.3121727
0.044905216,2435.118020296097,0.2981294,86.46415,100.0,2.7797985,,28.393776,16.79,[ 1.239  0.254 -0.473 -0.278 -1.256],-5.1879883e-06,1501126.2,2.9998877,497.44,1.3025991,-4.8946457,100.0,-108.49738318510909,10.913994,19000,21.64047,593.3568,0.04204194,0.17739996,190,353881,100,683.2103,2.2336605
0.042845786,2446.8495540618896,0.26115757,85.629555,100.0,1.1507634,,8.469405,15.58,[ 1.231  0.245 -0.47  -0.297 -1.242],5.340576e-07,374727.03,2.6264393,544.594,1.2458831,-4.428192,100.0,-107.11565968506336,8.453995,19100,7.2926908,662.4718,0.068358,0.17220771,191,355439,100,724.3215,2.408139
0.04895016,2458.459170103073,0.31347194,86.2198,100.0,0.91619724,,8.52349,16.51,[ 1.226  0.221 -0.479 -0.297 -1.247],1.6021728e-06,237587.33,3.1465235,505.07797,1.1134133,-4.068367,100.0,-108.46224182160792,11.634392,19200,15.5211,546.4878,0.07367304,0.164191,192,357090,100,620.31226,1.9036022
0.04767836,2470.4103307724,0.2925878,85.657364,100.0,1.1204939,,6.2872868,15.75,[ 1.23   0.206 -0.496 -0.283 -1.255],5.1116945e-06,344861.34,2.7915561,536.8495,1.1736609,-3.872612,100.0,-107.92903407638383,12.889,19300,5.2508054,605.1089,0.04552441,0.1487784,193,358665,100,681.8426,2.7363787
0.14977203,2481.4706540107727,2.348922,86.236664,100.0,7.158487,,69.82354,16.48,[ 1.212  0.206 -0.482 -0.29  -1.27 ],-1.9836425e-06,11516428.0,2.5937083,504.73965,1.7376834,-3.957672,100.0,-108.20421557707121,12.284431,19400,343.7848,727.2241,0.0033219166,0.14111283,194,360313,100,914.66235,27.325884
0.042557098,2492.4237291812897,0.23834349,86.37887,100.0,0.9057989,,6.9825478,16.74,[ 1.259  0.227 -0.477 -0.291 -1.278],-1.4648437e-05,213198.48,3.2101622,497.56485,1.1052839,-3.793396,100.0,-108.74329627238185,13.222847,19500,3.0247598,536.61096,0.10206314,0.13819084,195,361987,100,604.51624,1.5971087
0.5673341,2505.2907547950745,7.6757264,86.72599,100.0,11.218574,,243.08846,17.15,[ 1.278  0.22  -0.481 -0.307 -1.281],8.392334e-07,31272174.0,3.5084035,481.1023,2.2781081,-4.051285,100.0,-108.67801462884663,10.7385025,19600,350.0514,788.2662,0.00070110545,0.13595656,196,363702,100,1176.3976,52.888504
0.04468537,2517.5841546058655,0.26048344,86.20925,100.0,1.2809839,,10.325678,16.45,[ 1.277  0.23  -0.49  -0.331 -1.283],4.196167e-06,418062.47,2.7851698,512.90405,1.1296058,-3.9224243,100.0,-108.44755929374172,9.205223,19700,4.3191333,565.77295,0.035904724,0.13976882,197,365347,100,630.98865,2.6365058
0.039467692,2529.944435596466,0.22090966,86.14064,100.0,0.649115,,4.5796022,16.37,[ 1.285  0.246 -0.491 -0.325 -1.279],1.2207031e-06,117642.484,2.9986691,510.6291,1.0786878,-3.691368,100.0,-108.68125077265185,12.058914,19800,2.4594328,541.1015,0.25356147,0.14272812,198,366984,100,608.8075,1.4018725
0.04483133,2542.6591470241547,0.2575285,86.313385,100.0,0.96786094,,6.938777,16.53,[ 1.282  0.244 -0.49  -0.312 -1.276],5.722046e-06,246769.45,3.2500944,498.32092,1.0835886,-3.881775,100.0,-108.13737911771824,11.743179,19900,7.7899485,526.92346,0.106854685,0.14010316,199,368637,100,599.4005,1.8342192
0.25009802,2553.7940344810486,3.105748,86.34226,,8.655684,,85.231094,16.72,[ 1.286  0.259 -0.48  -0.324 -1.279],7.858276e-06,17906336.0,2.8467708,482.94897,1.8598294,-3.9811096,100.0,-108.93917567622447,11.823288,20000,163.51306,728.1236,0.0064595398,0.20166017,200,370309,100,969.4772,34.773956
0.12181386,2565.8420107364655,1.630812,85.9469,,3.1765463,,34.53514,16.07,[ 1.275  0.239 -0.477 -0.314 -1.217],1.2817382e-05,2894358.5,2.9105568,504.8551,1.4134378,-4.05661,100.0,-107.95805714031295,13.130516,20100,177.25417,645.5764,0.012350041,0.19661547,201,371916,100,792.27655,8.978138
0.06688367,2576.919365644455,0.45591986,85.94671,,2.0820484,,12.97722,15.97,[ 1.266  0.224 -0.492 -0.283 -1.222],-2.2888183e-07,1148387.9,3.1851869,507.2234,1.2458817,-4.747963,100.0,-107.17863854474217,11.98362,20200,9.685515,584.90466,0.013474988,0.18383142,202,373513,100,697.9043,5.07914
0.046993706,2586.0190942287445,0.48890767,85.67531,,1.6858895,,17.49581,15.75,[ 1.276  0.241 -0.494 -0.289 -1.235],-1.2207031e-06,787632.8,2.8341997,522.82544,1.1856793,-3.8267288,100.0,-107.87793107977701,12.649536,20300,54.25507,598.7,0.102775306,0.18285452,203,375088,100,686.61426,3.4024415
0.18506473,2597.1493570804596,2.8269324,85.69219,,6.870601,,53.508728,15.73,[ 1.292  0.265 -0.481 -0.282 -1.236],-6.866455e-06,12594585.0,2.8435626,522.97394,1.7960005,-3.751999,100.0,-107.57545078205385,12.327133,20400,195.47055,734.9569,0.0009783205,0.17697412,204,376661,100,997.76984,35.928345
0.16065457,2610.4335181713104,2.0682943,86.24852,,5.3414965,,68.20237,16.51,[ 1.282  0.234 -0.475 -0.298 -1.242],-4.5776366e-07,7314540.5,3.2977536,488.75858,1.7013291,-3.7431183,100.0,-108.3597281840218,13.275681,20500,123.9582,740.23206,0.0058548367,0.1974337,205,378312,100,913.81647,15.53227
0.040283237,2623.8979771137238,0.21327023,86.98692,,0.6848127,,4.304182,17.52,[ 1.322  0.222 -0.502 -0.287 -1.221],4.119873e-06,103463.42,3.5777035,453.84332,1.0533988,-4.3346405,100.0,-108.59038342650649,12.158218,20600,1.6496724,473.35352,0.22248839,0.20002624,206,380064,100,549.33435,1.4741199
0.12313613,2635.167392730713,1.7634375,86.05958,,4.10536,,54.820282,16.29,[ 1.311  0.222 -0.493 -0.288 -1.219],-3.0517577e-07,4492251.0,2.8033104,503.7666,1.5623853,-3.6581497,100.0,-108.28293420208956,9.670334,20700,142.50952,717.9472,0.019001573,0.18893994,207,381693,100,856.5213,10.828777
0.03777366,2647.14976477623,0.20328826,86.636696,,0.37552217,,2.3904393,17.0,[ 1.29   0.226 -0.466 -0.308 -1.23 ],4.7302246e-06,35826.605,3.4848757,471.40753,1.0597264,-4.631897,100.0,-108.41207213040369,12.98027,20800,2.470553,495.468,0.24428524,0.17653494,208,383393,100,570.32513,1.192245
6.167826,2659.154319047928,156.5929,86.03101,,52.632465,,532.8895,16.23,[ 1.298  0.229 -0.456 -0.316 -1.242],-6.027222e-06,762137660.0,2.996452,500.00372,6.3712025,-3.6344528,100.0,-108.25985014101111,13.132011,20900,11370.554,2109.8545,5.442129e-05,0.16091818,209,385016,100,3385.125,1527.9135
1.2153097,2673.018132209778,24.983795,86.27456,,25.21864,,257.5141,16.4,[ 1.276  0.209 -0.441 -0.3   -1.258],-5.7983398e-06,153618300.0,3.2140398,489.0797,3.3916366,-4.041321,100.0,-107.73360819312053,13.062691,21000,2045.0168,1316.3167,0.00012821506,0.16714624,210,386656,100,1755.3579,247.93045
3.9141226,2684.8307962417603,71.49219,86.3342,,57.2972,,1387.8418,16.63,[ 1.245  0.177 -0.456 -0.276 -1.252],-3.967285e-06,897763800.0,3.0744352,485.15015,6.34368,-4.389633,100.0,-108.40954432949331,11.274307,21100,5760.086,2123.3457,0.00011671754,0.18752132,211,388319,100,3365.1848,684.58093
0.039079502,2697.2876341342926,0.21220471,86.57407,,0.55027807,,3.2013154,16.9,[ 1.203  0.201 -0.413 -0.258 -1.231],3.8146973e-07,74422.805,3.2176323,471.49307,1.0821582,-4.617195,100.0,-108.27847019319728,10.805611,21200,3.9054956,505.65756,0.25084305,0.18666042,212,390009,100,585.16736,1.4333688
1.822949,2707.4294793605804,42.483124,86.32446,,17.6965,,270.2405,16.64,[ 1.191  0.19  -0.421 -0.252 -1.232],7.6293944e-08,77033700.0,2.9690106,484.61993,3.0152156,-3.812233,100.0,-108.66909719991666,10.638557,21300,3798.752,1024.1934,9.2440074e-05,0.19034931,213,391673,100,1577.7355,261.93695
0.14454228,2720.9891905784607,1.4585085,86.84731,,3.8585856,,37.650257,17.35,[ 1.192  0.169 -0.42  -0.223 -1.229],-2.3651123e-06,3240391.0,3.1679049,458.88528,1.3828725,-4.9529724,100.0,-108.56543556421782,11.186356,21400,53.44771,549.15283,0.005931308,0.19704567,214,393408,100,708.0887,10.505405
0.070938446,2732.5578145980835,0.54295886,86.2879,,3.5141172,,34.910896,16.54,[ 1.2    0.148 -0.427 -0.203 -1.222],-4.653931e-06,2606802.0,3.1383893,487.529,1.3282435,-3.9264297,100.0,-108.20107284684538,11.868256,21500,34.715595,560.2271,0.009426353,0.1906754,215,395062,100,716.04675,5.2541184
0.072767586,2744.3788962364197,0.49715868,86.7986,,2.4821212,,14.997791,17.23,[ 1.204  0.152 -0.448 -0.19  -1.228],-8.69751e-06,1291156.5,3.416752,459.8748,1.4762211,-4.773651,100.0,-108.19639175090101,9.894333,21600,15.258555,615.48865,0.014465654,0.18918908,216,396785,100,753.33374,6.116353
0.04642035,2757.050956726074,0.2776433,86.09464,,1.0012568,,5.8736115,16.27,[ 1.216  0.163 -0.461 -0.186 -1.23 ],-4.7302246e-06,263835.9,2.7947316,502.8028,1.1556263,-4.117401,100.0,-108.12962140628647,10.221268,21700,10.303841,569.52594,0.0059110383,0.15390465,217,398412,100,650.41974,2.228699
0.06751247,2769.229199409485,0.4715015,86.41156,,2.8939786,,21.036863,16.68,[ 1.223  0.135 -0.473 -0.182 -1.265],-1.3732911e-06,1935819.2,3.2817402,479.30524,1.3451344,-4.1790695,100.0,-107.91864715967722,11.742432,21800,15.709158,600.8726,0.01929946,0.13195623,218,400080,100,715.477,6.55639
0.035183877,2782.642702817917,0.18464929,86.973,,0.06984921,,1.1926398,17.52,[ 1.18   0.122 -0.477 -0.177 -1.287],-7.5531007e-06,1189.9952,3.080025,452.46103,1.0236497,-4.4251328,100.0,-108.8969376453817,9.349251,21900,1.0287652,463.3972,0.7876946,0.120605305,219,401832,100,535.59546,1.0069664
0.4022204,2793.314826965332,6.9471526,86.69882,,12.367905,,192.19328,17.18,[ 1.175  0.123 -0.478 -0.177 -1.298],2.5177003e-06,37504270.0,3.6687016,466.50757,2.3273902,-4.3875046,100.0,-109.04091413562233,13.144691,22000,731.96497,913.7269,0.001390883,0.12097167,220,403550,100,1195.658,42.23619
0.077906765,2806.011337518692,0.5755322,86.48602,,2.4423172,,16.335049,16.85,[ 1.183  0.143 -0.459 -0.213 -1.298],-4.5013426e-06,1486100.4,3.3646307,478.76553,1.3203356,-4.5572205,100.0,-108.4681389482231,10.134705,22100,20.133469,592.47925,0.007736068,0.10595718,221,405235,100,704.63574,4.6772795
0.03758787,2817.733153104782,0.20312585,86.48764,,0.4900585,,3.8145456,16.76,[ 1.208  0.147 -0.451 -0.239 -1.313],-5.722046e-06,63930.06,3.3270829,476.80096,1.0475733,-4.9381104,100.0,-108.01907859390077,11.196587,22200,1.6753961,493.32574,0.20410256,0.106117204,222,406911,100,571.30585,1.2249126
0.43142366,2828.2810411453247,5.207419,86.28622,,11.4920635,,113.11241,16.62,[ 1.197  0.155 -0.444 -0.249 -1.313],-4.348755e-06,33019072.0,3.2570887,488.57227,2.2198102,-4.9443665,100.0,-108.8498229604164,12.907333,22300,285.7814,826.262,0.00079328497,0.09406326,223,408573,100,1156.5809,61.506336
0.058171097,2840.538878440857,0.3952242,86.238014,,2.1373377,,15.932819,16.66,[ 1.233  0.143 -0.474 -0.261 -1.325],5.569458e-06,1122372.6,2.8671048,487.8927,1.2874783,-4.4864273,100.0,-109.16703633047025,11.657684,22400,22.192583,584.9775,0.01906045,0.09044288,224,410239,100,701.0142,4.327379
0.056340713,2852.7976455688477,0.34813613,86.22905,,1.4719466,,11.377136,16.51,[ 1.216  0.134 -0.465 -0.27  -1.329],-1.0681152e-06,560158.06,3.3358386,491.62885,1.199158,-4.1670914,100.0,-108.30113510548347,12.729111,22500,5.6160927,560.5512,0.04330915,0.08550422,225,411890,100,657.4727,3.016263
0.032594852,2865.2271480560303,0.17878424,85.896,,0.1424351,,1.9608617,16.09,[ 1.228  0.134 -0.474 -0.28  -1.333],1.7547608e-06,6014.4976,2.7856483,512.8543,1.0195724,-4.945862,100.0,-108.47963519495148,12.473488,22600,1.0950875,522.81476,0.71407956,0.08305671,226,413499,100,586.5154,1.0235267
0.6147239,2874.6465656757355,11.777242,86.37228,,20.936195,,245.18387,16.71,[ 1.24   0.128 -0.473 -0.283 -1.336],1.9836425e-06,105919640.0,3.1166131,479.49487,2.9887412,-4.3111343,100.0,-108.58900335840853,12.189201,22700,1154.4923,1138.1339,0.0016196461,0.09662855,227,415170,100,1543.9987,63.605225
0.048061434,2889.0708317756653,0.28409585,86.22667,,1.439614,,10.782763,16.42,[ 1.271  0.079 -0.491 -0.268 -1.322],-2.7465821e-06,487808.8,2.774998,495.07437,1.156766,-4.2535553,100.0,-107.95118431420303,9.089905,22800,4.6313787,547.15955,0.028970743,0.09725087,228,416812,100,635.8448,2.9361145
0.03446,2900.965354681015,0.187963,86.03951,,0.2820928,,1.8587903,16.29,[ 1.263  0.069 -0.483 -0.274 -1.322],4.7302246e-06,22238.066,2.8002021,498.5752,1.0423938,-3.7914658,100.0,-108.44488395993216,11.808647,22900,1.3157132,517.72894,0.43164763,0.087660536,229,418441,100,590.2753,1.106519
0.08289991,2911.561380147934,0.75142634,86.52643,,2.5401282,,24.344398,16.81,[ 1.261  0.068 -0.49  -0.271 -1.331],2.7465821e-06,1584610.8,3.1877394,481.62317,1.245267,-4.951111,100.0,-107.85477935126939,8.668266,23000,86.85873,558.1367,0.019216878,0.07208684,230,420122,100,665.8711,5.539544
0.33638453,2923.3904790878296,5.172723,86.211555,,5.949907,,53.545242,16.5,[ 1.243  0.053 -0.504 -0.251 -1.347],-3.8146973e-07,9073383.0,2.860437,490.0275,1.6182256,-3.8425217,100.0,-108.52878671796769,13.102921,23100,277.50507,620.9531,0.002132677,0.06156419,231,421772,100,865.3567,22.767607
0.036141485,2936.979334592819,0.19670437,86.318695,,0.7371754,,7.059817,16.56,[ 1.267  0.03  -0.541 -0.235 -1.357],2.5939942e-06,136207.02,3.0829182,487.9718,1.0341519,-4.0868607,100.0,-108.43301495322085,13.718849,23200,2.5755498,497.0489,0.22814855,0.05267897,232,423428,100,574.33795,1.2730571
0.26828808,2947.0713164806366,3.9281833,86.39018,,6.9614673,,119.12954,16.73,[ 1.274  0.032 -0.547 -0.227 -1.366],4.9591063e-06,13460739.0,3.246115,479.49783,1.7046393,-4.3060684,100.0,-108.47491873329662,13.486046,23300,191.8834,676.5692,0.0014868968,0.048283968,233,425101,100,924.551,23.300962
0.055198006,2959.5949263572693,0.33270398,86.58899,,1.3243065,,12.359734,16.89,[ 1.28   0.042 -0.542 -0.256 -1.371],-1.4724731e-05,438149.25,3.3167093,473.69684,1.201389,-4.327469,100.0,-108.06917466550249,10.2515335,23400,4.809899,547.27527,0.019025767,0.037902866,234,426790,100,644.966,2.416358
