InitialBound,InitialReturnStd,InitialReturnMin,InitialReturnMax,InitialReturnMean,StdD2w0t,MeanIW,TimeElapsed,EpRewMean,Bound,ReturnStepMax,MeanD2w0t,EpisodesSoFar,MinIW,Iteration,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpLenMean,MinD2w0t,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,MaxIW,Weights,J_sample_variance,StdIW,EmpiricalD2,MeanEntropy
-171.55336,15.306798,-26.84774,49.88131,-3.7765503e-06,0.30085948,1.0049983,1696.9934463500977,-105.4138425640873,-171.17714,100.0,0.100399844,15700,0.8472875,157,94.791855,633949,100,50.1,,,140.99187,1.0086751,1.290087,[-0.761 -1.008 -0.51  -0.985  0.386],365.06226,0.067607425,1.005289,1.8057358
-151.80182,13.531433,-21.545326,38.62685,3.3569336e-06,0.29321796,1.0183629,1707.5533463954926,-107.3954306710629,-150.47885,100.0,0.09428045,15800,0.7539925,158,94.4154,638634,100,46.85,,,158.38022,1.022172,1.3972687,[-0.764 -1.009 -0.509 -0.982  0.387],426.20297,0.10769752,1.0100248,1.8095748
-131.77469,13.0922785,-22.283234,30.994125,4.997253e-06,0.28372297,1.0104473,1719.2515528202057,-105.80384854418728,-130.92424,100.0,0.08784547,15900,0.8188871,159,94.162155,643008,100,43.74,,,169.39421,1.0141538,1.1952384,[-0.764 -1.016 -0.51  -0.991  0.391],346.23532,0.07323298,1.0072434,1.8021077
-166.73436,13.751457,-24.141907,50.180374,-5.531311e-06,0.30176178,1.0134331,1731.8165953159332,-105.74441259411175,-165.67384,100.0,0.10071251,16000,0.789524,160,94.77951,648019,100,50.11,,,142.94981,1.0163304,1.3776144,[-0.764 -1.019 -0.508 -0.993  0.383],296.65558,0.09111468,1.0088568,1.8094988
-153.87094,11.767062,-23.922752,26.561855,-3.7384034e-06,0.2946512,1.0265838,1743.4445860385895,-106.32537486095971,-151.98419,100.0,0.09517318,16100,0.69626224,161,94.498505,652743,100,47.24,,,156.1337,1.0286659,1.7368982,[-0.766 -1.027 -0.511 -0.996  0.39 ],498.02982,0.13260359,1.0122521,1.8161241
-139.2623,14.045648,-22.842567,36.648674,5.9509275e-06,0.2871552,1.0284759,1754.6726474761963,-104.4247373248623,-137.31035,100.0,0.089809,16200,0.7421896,162,94.31203,657198,100,44.55,,,165.01234,1.0429235,1.6507349,[-0.781 -1.019 -0.513 -0.994  0.397],491.22867,0.1453187,1.0193527,1.8232203
-162.86958,13.003927,-21.10614,35.66703,2.2125244e-06,0.30243814,1.0181082,1766.8335530757904,-105.57643149306952,-161.74812,100.0,0.101234846,16300,0.80958384,163,94.80879,662236,100,50.38,,,141.86415,1.021421,1.4281192,[-0.766 -1.019 -0.511 -1.001  0.404],355.89993,0.1175045,1.0115749,1.8278613
-155.83427,13.945872,-22.759445,42.879456,-5.264282e-06,0.2933459,1.0151381,1777.6389503479004,-105.52682816030234,-154.98155,100.0,0.094398476,16400,0.7156007,164,94.50185,666928,100,46.92,,,154.83144,1.024551,1.4388179,[-0.779 -1.021 -0.512 -1.     0.409],306.95654,0.13422368,1.0121188,1.8299961
-163.45139,14.360015,-22.87362,45.165222,3.4332277e-07,0.2971246,1.0184222,1788.95645737648,-105.7727858413513,-162.069,100.0,0.09718856,16500,0.78205615,165,94.622894,671761,100,48.33,,,149.95291,1.0202515,1.248958,[-0.773 -1.013 -0.512 -0.996  0.411],376.06107,0.0955767,1.0090575,1.8222708
-166.353,14.585409,-24.375038,43.26111,-3.3187866e-06,0.3005262,1.0078216,1805.6926357746124,-104.70352344479439,-165.6959,100.0,0.100111544,16600,0.8534906,166,94.80682,676755,100,49.94,,,141.47191,1.011818,1.2181981,[-0.76  -1.01  -0.506 -0.995  0.403],290.18295,0.06410974,1.0047418,1.8272356
-148.00319,12.965594,-22.787766,29.85276,1.6403199e-06,0.2940097,1.0120264,1817.2180643081665,-106.98317236250931,-147.27391,100.0,0.09519039,16700,0.7899377,167,94.48975,681499,100,47.44,,,154.19145,1.0145165,1.2691438,[-0.766 -1.006 -0.506 -0.991  0.408],281.37375,0.08126479,1.00814,1.8233091
-148.70901,12.233939,-21.621506,26.410011,8.010864e-06,0.29478532,1.0184338,1828.7365939617157,-107.94322949666645,-147.54678,100.0,0.09533949,16800,0.64786273,168,94.44063,686234,100,47.35,,,157.05893,1.0238057,1.2993615,[-0.759 -1.001 -0.503 -0.993  0.404],291.8042,0.1046418,1.0094289,1.825124
-161.42,13.486145,-21.913101,43.010803,-3.0517577e-07,0.30005383,1.0363104,1839.6792657375336,-106.0907176181305,-159.07768,100.0,0.09877393,16900,0.7326517,169,94.66004,691123,100,48.89,,,149.98686,1.0445751,1.6136448,[-0.762 -1.01  -0.513 -0.996  0.406],384.75217,0.14365867,1.0187635,1.8270786
-163.9114,11.999437,-22.363014,31.806797,3.1661987e-06,0.2955619,1.0252126,1850.5315799713135,-106.6205556843027,-161.93306,100.0,0.095813595,17000,0.8077945,170,94.51543,695878,100,47.55,,,155.5782,1.0387915,1.4192921,[-0.75  -0.995 -0.506 -0.988  0.408],452.68134,0.11369167,1.0145551,1.834006
-155.67252,14.037313,-20.701378,39.72593,-4.043579e-06,0.29489732,1.008723,1862.766143321991,-105.93877851029322,-155.06232,100.0,0.09584371,17100,0.78583586,171,94.56464,700655,100,47.77,,,151.15353,1.0102965,1.2433115,[-0.755 -0.993 -0.501 -0.987  0.415],299.58804,0.07283884,1.005096,1.8293682
-161.13162,12.181504,-25.615639,25.969841,-1.335144e-06,0.3038913,1.0230107,1874.208909034729,-105.58519945895301,-159.5244,100.0,0.10182166,17200,0.6985777,172,94.815926,705702,100,50.47,,,142.75197,1.0263702,1.3985577,[-0.76  -0.998 -0.503 -0.991  0.41 ],352.5474,0.114097245,1.0138915,1.8233258
-147.61612,13.083352,-21.801628,33.057762,5.1879883e-06,0.29350215,1.0347143,1884.556147813797,-106.51106394321575,-145.21802,100.0,0.09376895,17300,0.5815152,173,94.40009,710333,100,46.31,,,161.62439,1.0438011,1.3685352,[-0.755 -1.007 -0.501 -1.001  0.405],460.71542,0.13427569,1.0210025,1.8085939
-181.90173,14.931585,-23.507965,51.606834,-6.3323973e-06,0.30469194,1.0087907,1896.1076066493988,-105.9216366744088,-181.34712,100.0,0.10315852,17400,0.827543,174,94.88014,715475,100,51.42,,,137.44057,1.0104076,1.3212233,[-0.76  -1.004 -0.5   -1.001  0.39 ],307.99573,0.07766071,1.0047559,1.8111922
-153.16136,13.27004,-21.707222,47.004326,-8.010864e-07,0.29449517,1.036091,1908.614743232727,-106.15493371875675,-150.76886,100.0,0.09457725,17500,0.7553568,175,94.45862,720150,100,46.75,,,159.09818,1.0368949,1.6163884,[-0.763 -1.004 -0.5   -1.004  0.392],556.13477,0.15020275,1.0192553,1.8213058
-167.41574,14.233374,-24.000755,41.46286,-2.1743774e-06,0.30229527,1.0564934,1919.8602318763733,-105.72758542758726,-163.87057,100.0,0.09938185,17600,0.69242406,176,94.66517,725028,100,48.78,,,152.85495,1.0792402,1.7971615,[-0.759 -0.995 -0.495 -0.995  0.402],977.0083,0.1913848,1.0330882,1.8265014
-169.56902,14.007511,-24.0392,53.76226,1.9454956e-06,0.30232438,1.0599867,1932.13494181633,-106.26698443312725,-165.89035,100.0,0.09995642,17700,0.647054,177,94.68721,729956,100,49.28,,,151.2378,1.0710045,1.8030511,[-0.752 -0.989 -0.482 -0.988  0.408],660.7572,0.18527019,1.0234927,1.8225989
-154.84375,13.8364315,-25.398338,34.437225,-4.8828124e-06,0.30330482,1.0692,1943.0255856513977,-105.51042672939049,-150.37798,100.0,0.09917418,17800,0.64104235,178,94.63194,734787,100,48.31,,,156.06487,1.1035736,3.0183835,[-0.76  -0.966 -0.476 -0.977  0.404],1452.0823,0.26614666,1.0366323,1.8291005
-141.76907,13.75545,-20.796036,35.11046,-5.0735475e-06,0.2860214,1.0101545,1956.934550523758,-104.56205199212798,-140.82852,100.0,0.089517675,17900,0.82356304,179,94.312164,739248,100,44.61,,,163.13556,1.0204985,1.6224654,[-0.739 -0.953 -0.457 -0.977  0.41 ],481.96143,0.09683841,1.0056646,1.8330132
-166.24152,14.928396,-22.544678,36.530174,5.302429e-06,0.30109778,1.0241024,1969.0885894298553,-105.12601016073471,-164.77475,100.0,0.09980831,18000,0.7000446,180,94.75249,744198,100,49.5,,,144.91599,1.0358253,1.4021063,[-0.725 -0.958 -0.453 -0.982  0.414],459.87112,0.12154171,1.0139745,1.8342505
-153.3901,12.556766,-21.067368,29.465866,4.7683716e-06,0.29741946,1.0429205,1979.79239320755,-105.44504441156822,-150.76169,100.0,0.09651174,18100,0.7279693,181,94.573265,748962,100,47.64,,,155.00491,1.0755876,1.8531258,[-0.725 -0.952 -0.449 -0.987  0.415],702.28076,0.17805615,1.0227791,1.8281457
-167.18306,13.973023,-21.714218,28.0821,3.3950805e-06,0.3000013,1.0176735,1991.3874650001526,-105.00089897946187,-165.99904,100.0,0.09915435,18200,0.7660489,182,94.73514,753886,100,49.24,,,145.38316,1.030414,1.5884293,[-0.734 -0.932 -0.445 -0.98   0.409],463.69742,0.10743115,1.0104604,1.8307873
-152.05267,13.139255,-20.586357,42.625095,-2.5939942e-06,0.29230672,1.0274032,2003.9448881149292,-106.38595311269636,-150.13197,100.0,0.09337449,18300,0.6573865,183,94.404495,758516,100,46.3,,,160.16417,1.0347835,1.4308329,[-0.727 -0.93  -0.437 -0.977  0.412],428.37195,0.12761587,1.0161383,1.8352922
-170.49141,15.110899,-23.924461,47.479267,-1.4877319e-06,0.29799587,1.0247579,2016.266817331314,-103.85545249677028,-169.1517,100.0,0.09764735,18400,0.78860974,184,94.71553,763364,100,48.48,,,147.13724,1.0330844,1.5272192,[-0.733 -0.926 -0.438 -0.967  0.416],537.0195,0.1329723,1.0118047,1.8428439
-162.8303,12.730593,-25.06955,29.992382,1.411438e-06,0.2978906,1.0168303,2028.5025010108948,-106.1873278014967,-161.71864,100.0,0.097935185,18500,0.8141536,185,94.64539,768241,100,48.77,,,148.23833,1.0158298,1.2556543,[-0.73  -0.922 -0.434 -0.97   0.424],307.52798,0.07959438,1.007444,1.842769
-153.89279,12.813551,-22.355995,31.683014,,0.29780418,1.0240707,2040.4212357997894,-105.30431564031501,-152.38855,100.0,0.09724454,18600,0.59217095,186,94.62871,773059,100,48.18,,,150.70148,1.0312821,1.4216794,[-0.725 -0.935 -0.434 -0.977  0.424],577.6208,0.14151758,1.0183616,1.8346299
-165.54268,14.217877,-24.020195,41.88768,1.4877319e-06,0.3022242,1.0383421,2051.3072628974915,-103.94629460667998,-163.14122,100.0,0.099859804,18700,0.70205545,187,94.77626,777981,100,49.22,,,146.61324,1.0481806,1.9760634,[-0.722 -0.942 -0.431 -0.979  0.416],722.00507,0.18600743,1.0246551,1.8457236
-173.52165,14.401314,-23.978119,33.822636,-7.6293944e-08,0.30461395,1.021615,2062.5080320835114,-104.59311457707423,-172.01376,100.0,0.102434695,18800,0.7137292,188,94.88216,783061,100,50.8,,,139.51688,1.0265238,1.4079638,[-0.723 -0.935 -0.428 -0.969  0.427],501.29227,0.115820415,1.0148982,1.8379773
-154.5219,13.131216,-22.765335,34.533348,-1.4877319e-06,0.2923912,1.0129169,2074.429198741913,-104.57746899045917,-153.63455,100.0,0.09405768,18900,0.7857752,189,94.53946,787750,100,46.89,,,153.1391,1.0165344,1.2681129,[-0.718 -0.939 -0.423 -0.97   0.419],243.586,0.08077206,1.0066894,1.8330941
-167.2814,12.759285,-26.237038,26.646751,-2.0980835e-06,0.30237657,1.005454,2086.2754447460175,-104.81621568246173,-166.64536,100.0,0.10137328,19000,0.80593204,190,94.850525,792802,100,50.52,,,139.60574,1.0135754,1.26766,[-0.705 -0.943 -0.423 -0.973  0.414],294.42548,0.0849355,1.007924,1.8362206
-174.99573,13.049498,-23.207504,41.551964,4.8065185e-06,0.30127957,1.0226125,2099.7624492645264,-104.52278354493295,-173.39568,100.0,0.10019147,19100,0.7646463,191,94.80145,797781,100,49.79,,,143.25288,1.0283754,1.4381301,[-0.706 -0.948 -0.423 -0.972  0.417],304.3401,0.11144386,1.0116721,1.8320479
-177.65356,14.121948,-23.902328,36.123924,8.773804e-07,0.3034444,1.0034109,2110.983866453171,-105.02589641526315,-177.36241,100.0,0.102481805,19200,0.87128186,192,94.89662,802900,100,51.19,,,136.20015,1.0047463,1.1500106,[-0.713 -0.94  -0.423 -0.962  0.413],250.20934,0.044746548,1.0017508,1.8311205
-150.79572,11.92053,-20.588982,25.837475,4.8446655e-06,0.29168212,1.0320197,2122.0608954429626,-106.00031952210902,-148.99892,100.0,0.093040586,19300,0.5334309,193,94.409256,807518,100,46.18,,,160.2599,1.0491467,1.5019604,[-0.709 -0.944 -0.422 -0.963  0.412],321.81766,0.15699117,1.0231655,1.8300836
-163.22246,13.8699665,-26.311584,33.905575,1.7547608e-06,0.30144298,1.0187805,2132.858227968216,-105.1964921822767,-162.00148,100.0,0.10051321,19400,0.8466903,194,94.79466,812521,100,50.03,,,142.13121,1.0171558,1.3846982,[-0.692 -0.948 -0.425 -0.971  0.411],337.99207,0.09486904,1.0081136,1.8362042
-149.87074,13.292724,-21.450172,28.308952,7.6293945e-06,0.29574993,1.0083803,2145.0417919158936,-105.1081404427584,-149.3647,100.0,0.09646664,19500,0.831673,195,94.62778,817329,100,48.08,,,148.61174,1.009506,1.280544,[-0.677 -0.948 -0.42  -0.972  0.417],254.84908,0.07409997,1.0051786,1.8418825
-152.2746,12.091881,-20.624863,26.752335,4.348755e-06,0.294314,1.0266489,2155.4925734996796,-104.99985170750722,-150.4966,100.0,0.09474431,19600,0.6689066,196,94.52716,822024,100,46.95,,,155.63097,1.0314665,1.4318144,[-0.679 -0.948 -0.42  -0.975  0.423],386.39816,0.11409813,1.0146396,1.8459673
-180.45305,13.71295,-27.04654,43.58763,5.378723e-06,0.30690828,1.0081359,2167.501740694046,-104.92500845552443,-180.03499,100.0,0.104975134,19700,0.8077427,197,94.992935,827261,100,52.37,,,132.95967,1.0068909,1.1999176,[-0.679 -0.953 -0.419 -0.985  0.427],225.67969,0.063567,1.0034983,1.843408
-182.04912,13.801643,-25.000801,56.56534,2.3269654e-06,0.30515096,1.0065975,2178.1091163158417,-105.40142712029768,-181.6144,100.0,0.10370904,19800,0.85423046,198,94.928085,832438,100,51.77,,,135.14009,1.0059669,1.1983116,[-0.681 -0.948 -0.421 -0.981  0.424],221.9148,0.047006957,1.0027621,1.8388838
-168.91986,15.206552,-25.003235,41.231804,4.8828124e-06,0.29924598,1.0136362,2189.228363752365,-104.61467873288126,-168.16702,100.0,0.09899289,19900,0.7907909,199,94.75772,837370,100,49.32,,,143.48328,1.0152211,1.4083982,[-0.676 -0.951 -0.42  -0.984  0.42 ],322.56366,0.07432661,1.0063436,1.8453608
-163.59526,14.21399,-23.01403,35.417862,-3.1280517e-06,0.29958263,1.0165623,2201.0715551376343,-104.29668192380565,-162.31664,100.0,0.09884912,20000,0.79354525,200,94.75079,842279,100,49.09,,,145.0619,1.0319525,1.4969277,[-0.669 -0.948 -0.417 -0.983  0.426],571.298,0.120638214,1.0107797,1.8505045
-139.48042,11.739715,-21.377907,25.50864,-7.6293946e-07,0.29207066,1.0113143,2212.8676047325134,-105.22130173516305,-138.75357,100.0,0.09362584,20100,0.78531253,201,94.48309,846938,100,46.59,,,155.61469,1.0149821,1.3097427,[-0.661 -0.949 -0.41  -0.983  0.431],323.38736,0.09869012,1.0085139,1.8453777
-184.90903,13.77642,-26.738861,45.709984,3.5476685e-06,0.31223965,1.0123217,2225.0326693058014,-104.01268997466593,-184.27803,100.0,0.10898488,20200,0.8233377,202,95.16896,852368,100,54.3,,,126.441666,1.0116867,1.4021677,[-0.656 -0.947 -0.404 -0.979  0.426],290.82962,0.09157445,1.006541,1.8515626
-158.09306,13.2382,-23.008194,58.40111,1.1825562e-06,0.29556948,1.0333611,2236.836618900299,-104.62814718416115,-156.06119,100.0,0.09553609,20300,0.6869557,203,94.57598,857098,100,47.3,,,154.1181,1.0505877,1.6995407,[-0.651 -0.943 -0.402 -0.978  0.433],693.55743,0.18222815,1.0250722,1.8596331
-183.86377,13.817343,-24.246864,39.903755,2.9754638e-06,0.3044691,1.012702,2249.7412774562836,-104.36986889246914,-183.05922,100.0,0.10291438,20400,0.7045299,204,94.92864,862225,100,51.27,,,136.6002,1.0137066,1.3015087,[-0.664 -0.948 -0.401 -0.977  0.441],298.33496,0.08931436,1.0071101,1.8590956
-185.53253,13.837475,-26.513535,49.12972,1.9073487e-07,0.3080033,1.0191592,2260.775502204895,-104.49965121880943,-184.51167,100.0,0.10551877,20500,0.7656728,205,95.020584,867477,100,52.52,,,132.75795,1.0169073,1.322035,[-0.669 -0.946 -0.403 -0.97   0.44 ],269.21988,0.09325934,1.0084052,1.8553836
-177.68916,14.094263,-28.325478,40.164948,-1.0681152e-06,0.30404612,1.0047281,2274.773885011673,-104.98704458191794,-177.40706,100.0,0.102837816,20600,0.80598164,206,94.90934,872610,100,51.33,,,136.26439,1.009709,1.2137952,[-0.675 -0.938 -0.403 -0.961  0.436],246.70483,0.054347835,1.0029126,1.8561208
-188.43002,14.128709,-27.81845,39.64465,-4.7302246e-06,0.3102525,1.0068716,2286.638743162155,-105.19452526653775,-187.98814,100.0,0.10762634,20700,0.85082346,207,95.08287,877981,100,53.71,,,128.85838,1.0093595,1.2177691,[-0.674 -0.945 -0.405 -0.967  0.437],264.41837,0.05275395,1.0029998,1.8534504
-198.10509,15.3646755,-29.842628,57.51127,-2.3651123e-06,0.3147002,1.0121605,2301.7421112060547,-104.9588225241571,-197.49525,100.0,0.11099523,20800,0.81674093,208,95.2054,883513,100,55.32,,,123.75398,1.0134288,1.3296909,[-0.676 -0.942 -0.401 -0.966  0.434],316.02878,0.08623478,1.0058286,1.8570936
-184.35233,14.187002,-26.121208,41.35463,4.234314e-06,0.30859384,1.034304,2316.328627347946,-104.80739257318231,-182.35828,100.0,0.1049822,20900,0.71377915,209,94.95885,888700,100,51.87,,,137.91287,1.0734328,2.1951447,[-0.681 -0.939 -0.402 -0.968  0.438],877.28186,0.20878279,1.0195593,1.8682325
-172.85834,13.049785,-22.590004,26.458069,-1.5258789e-07,0.30376476,1.0166384,2329.137135744095,-105.69923238815538,-171.89471,100.0,0.10226286,21000,0.76674396,210,94.846794,893790,100,50.9,,,139.53021,1.0236156,1.433888,[-0.687 -0.928 -0.398 -0.962  0.449],305.8269,0.092389844,1.0067978,1.8671031
-180.3609,14.756246,-23.563927,44.795067,-2.0599366e-06,0.30531764,1.0274432,2340.968107700348,-104.46936598141318,-178.54485,100.0,0.10311377,21100,0.7196504,211,94.918365,898909,100,51.19,,,138.701,1.0338451,1.4724476,[-0.689 -0.917 -0.393 -0.96   0.448],400.7407,0.12305842,1.0137889,1.8711143
-176.82944,13.3446,-24.230812,28.731583,2.670288e-07,0.30801484,1.0148993,2351.8960390090942,-105.47531485117317,-176.16264,100.0,0.10563186,21200,0.8015529,212,94.99106,904171,100,52.62,,,133.20366,1.0119473,1.3298577,[-0.704 -0.924 -0.401 -0.958  0.452],220.92728,0.07705764,1.006303,1.8645836
-194.66592,15.702602,-29.131844,38.179466,-2.822876e-06,0.31861797,1.0402368,2367.106194972992,-103.65855835596648,-192.57361,100.0,0.112864025,21300,0.61177814,213,95.28131,909746,100,55.75,,,124.43409,1.0590136,1.5399737,[-0.709 -0.924 -0.403 -0.96   0.446],507.77786,0.18471809,1.0305514,1.8632611
-168.35924,15.103517,-22.630371,45.183678,-2.4032593e-06,0.30117965,1.0190419,2378.8931410312653,-104.71076274311454,-167.33542,100.0,0.100224905,21400,0.8393341,214,94.798965,914731,100,49.85,,,141.79279,1.0198859,1.3678768,[-0.702 -0.914 -0.402 -0.962  0.444],259.82108,0.08197138,1.0086095,1.8661251
-180.24643,15.01423,-21.20636,58.096706,-1.7547608e-06,0.3051794,1.0131553,2392.4315598011017,-106.04357453995902,-179.63503,100.0,0.10366094,21500,0.79158986,215,94.89932,919903,100,51.72,,,136.2892,1.0121332,1.2016398,[-0.695 -0.91  -0.403 -0.957  0.447],274.9725,0.059027117,1.0048524,1.8629552
-182.93373,13.315058,-24.14579,57.63687,-6.67572e-06,0.30586877,1.0137886,2403.665681362152,-105.50994245874374,-182.32535,100.0,0.10404938,21600,0.8357032,216,94.93098,925089,100,51.86,,,135.60379,1.0106999,1.2328297,[-0.688 -0.915 -0.404 -0.963  0.444],216.81412,0.07439546,1.0061208,1.8590317
-174.54744,14.177619,-25.369545,42.90545,-2.4032593e-06,0.30911216,1.021439,2416.29239320755,-105.55728944232935,-173.24345,100.0,0.10606602,21700,0.73871833,217,94.991745,930356,100,52.67,,,134.10817,1.02218,1.4363208,[-0.69  -0.917 -0.407 -0.967  0.44 ],358.2807,0.11561854,1.0124823,1.8674619
-170.24634,13.535761,-23.748604,30.330109,-7.2479247e-07,0.30133322,1.0232458,2427.629085302353,-104.17267713966945,-168.99806,100.0,0.10015202,21800,0.7901893,218,94.81132,935330,100,49.74,,,142.81078,1.023781,1.4085658,[-0.686 -0.922 -0.407 -0.967  0.449],365.20883,0.10935244,1.010952,1.8759819
-174.94844,13.980317,-22.814651,33.58857,3.4713746e-06,0.29842958,1.0017172,2438.2030205726624,-105.48296336823068,-174.8383,100.0,0.09875315,21900,0.9294679,219,94.72511,940265,100,49.35,,,143.16338,1.0027835,1.1056387,[-0.683 -0.922 -0.409 -0.963  0.457],242.63782,0.030125322,1.0007911,1.8759112
-183.4358,14.554975,-22.664711,41.27797,2.8991699e-06,0.3133359,1.0403808,2450.465268611908,-105.04804196755114,-181.68379,100.0,0.10855842,22000,0.6678374,220,95.079575,945624,100,53.59,,,131.91707,1.0522785,1.8196563,[-0.677 -0.924 -0.407 -0.965  0.457],587.97986,0.18051718,1.0209991,1.8772936
-180.77895,13.428697,-24.786018,33.656525,-8.773804e-07,0.310556,1.0160859,2464.614008665085,-105.02844687986246,-179.60971,100.0,0.10725195,22100,0.84679586,221,95.057495,950952,100,53.28,,,131.63019,1.0256758,1.4047141,[-0.678 -0.907 -0.406 -0.953  0.458],373.58313,0.09687168,1.0096186,1.8792417
-168.06636,13.1664915,-23.483887,40.883995,-1.0681152e-06,0.3006539,1.0034055,2476.746664047241,-106.0425592779082,-167.86491,100.0,0.10036345,22200,0.8294504,222,94.7693,955965,100,50.13,,,141.49742,1.0053838,1.1101654,[-0.669 -0.899 -0.397 -0.947  0.46 ],197.07527,0.039922576,1.0016533,1.8798628
-175.69608,14.349815,-22.845612,38.565895,1.4495849e-06,0.30666217,1.0176249,2491.06027841568,-105.24244439980075,-174.77086,100.0,0.10436478,22300,0.76140785,223,94.94441,961155,100,51.9,,,135.81737,1.0260164,1.395919,[-0.668 -0.904 -0.398 -0.951  0.461],410.04257,0.10122658,1.0094227,1.8819009
-189.42218,16.451519,-30.35534,43.688896,4.9209593e-06,0.31092218,1.016877,2502.9743258953094,-104.48348928859077,-188.38924,100.0,0.10769273,22400,0.7590219,224,95.09845,966511,100,53.56,,,129.43431,1.0292299,1.4570811,[-0.671 -0.917 -0.402 -0.959  0.463],425.1156,0.105281055,1.0097151,1.8824728
-167.93814,13.476372,-24.801765,34.7204,-9.536743e-07,0.30326995,1.0072126,2515.360118865967,-105.66650360476713,-167.47804,100.0,0.10216496,22500,0.8375472,225,94.85298,971607,100,50.96,,,138.57323,1.0105048,1.2071935,[-0.664 -0.928 -0.401 -0.961  0.463],255.73558,0.06423383,1.0038321,1.8807951
-156.90527,13.353634,-20.988647,32.11922,-2.2888185e-06,0.297016,1.0203869,2527.1125931739807,-106.43748246980255,-155.68347,100.0,0.09714691,22600,0.7576555,226,94.59448,976439,100,48.32,,,150.3948,1.0240929,1.3043938,[-0.657 -0.923 -0.399 -0.957  0.462],318.50012,0.088889755,1.0097342,1.8769696
-168.65576,12.854791,-21.933167,39.30551,1.7547608e-06,0.3091351,1.0548631,2539.2460675239563,-106.17208517686973,-164.76364,100.0,0.104411535,22700,0.7066604,227,94.85347,981560,100,51.21,,,144.64386,1.0715053,1.930571,[-0.659 -0.936 -0.403 -0.962  0.458],687.3904,0.18801263,1.0312961,1.8779086
-183.44775,15.1921015,-27.136696,44.042366,1.3732911e-06,0.30750528,1.0159427,2551.3389325141907,-105.27954852955658,-182.38216,100.0,0.10523636,22800,0.8058897,228,94.98324,986802,100,52.42,,,133.87999,1.0220313,1.404788,[-0.662 -0.958 -0.41  -0.98   0.459],327.44022,0.08431447,1.0074692,1.873954
-182.7549,14.250805,-27.226189,34.63021,-1.8310546e-06,0.31058928,1.0283768,2565.0544242858887,-104.26806035162846,-180.89389,100.0,0.1070483,22900,0.5254613,229,95.07202,992111,100,53.09,,,131.95874,1.0436287,1.4115578,[-0.649 -0.954 -0.405 -0.98   0.455],371.96017,0.122407116,1.0135756,1.8710939
-176.74533,11.720004,-27.176414,30.14433,-2.670288e-06,0.30354804,1.0049174,2578.7151243686676,-105.29534939200755,-176.2529,100.0,0.1024008,23000,0.87932646,230,94.87805,997220,100,51.09,,,137.88367,1.0088122,1.188531,[-0.635 -0.957 -0.399 -0.989  0.452],203.71187,0.052609686,1.0031021,1.8714186
-183.80505,14.246197,-25.389778,34.789223,-1.8692017e-06,0.31200385,1.0187701,2590.5206260681152,-104.28068643728263,-182.6614,100.0,0.10846931,23100,0.8327174,231,95.13204,1002612,100,53.92,,,128.45206,1.0245185,1.4344338,[-0.631 -0.959 -0.394 -0.992  0.453],367.509,0.09866021,1.0093932,1.876932
-176.1084,12.950136,-22.411758,35.397816,-2.670288e-07,0.30208355,1.0453695,2601.7916598320007,-106.13301690945262,-173.55344,100.0,0.10007396,23200,0.74779844,232,94.70746,1007557,100,49.45,,,148.74512,1.0518682,2.217737,[-0.631 -0.948 -0.391 -0.985  0.458],635.4912,0.19430833,1.0198933,1.8805878
-173.02545,14.334347,-26.345886,41.326466,1.2969971e-06,0.30571878,1.0187051,2613.919195652008,-104.41085585037854,-172.11035,100.0,0.10372866,23300,0.84432024,233,94.954636,1012719,100,51.62,,,135.38284,1.0193697,1.3832623,[-0.63  -0.932 -0.389 -0.971  0.462],260.84683,0.07845716,1.0079092,1.882111
-177.01024,13.958935,-25.365265,37.464767,8.31604e-06,0.30511346,1.0043114,2625.8710074424744,-104.86949431418478,-176.77017,100.0,0.10373666,23400,0.87854075,234,94.95177,1017900,100,51.81,,,134.39795,1.0040237,1.0999193,[-0.628 -0.922 -0.388 -0.964  0.463],235.37283,0.038589507,1.0017501,1.8815764
-195.22578,14.933612,-24.936943,62.10667,1.5258789e-07,0.3077572,1.0079082,2637.77289891243,-104.9547384804056,-194.85303,100.0,0.10568074,23500,0.8794815,235,95.01991,1023174,100,52.74,,,131.2095,1.0092037,1.2252914,[-0.63  -0.927 -0.39  -0.968  0.463],301.12543,0.06294056,1.0035309,1.8831362
-171.40901,14.3707485,-23.017754,40.800007,2.3651123e-06,0.30309874,1.0234469,2650.2853026390076,-105.0559688499482,-170.16983,100.0,0.101569906,23600,0.7420788,236,94.83772,1028222,100,50.48,,,141.12598,1.0339093,1.5374148,[-0.632 -0.923 -0.389 -0.963  0.464],417.71567,0.11479268,1.0146123,1.8831522
-186.69011,16.25221,-24.144165,42.016617,4.8828124e-06,0.3068335,1.0065186,2661.1795444488525,-104.17889511449187,-186.40544,100.0,0.105018444,23700,0.85804206,237,95.025986,1033465,100,52.43,,,130.92448,1.0077142,1.2193122,[-0.637 -0.935 -0.39  -0.966  0.464],274.54868,0.05794041,1.0035683,1.8840637
