EntropyCoefficient,J_sample_variance,Iteration,MeanIW,StdIW,InitialReturnMin,InitialBound,MinD2w0t,MaxD2w0t,EpRewMean,EmpiricalD2,StdD2w0t,MinIW,ReturnMeanIW,EpThisIter,MeanD2w0t,InitialReturnStd,ReturnStepMax,MeanEntropy,InitialReturnMean,Bound,ReturnStepMaxmin,TimeElapsed,EpLenMean,InitialReturnMax,MaxIW,TimestepsSoFar,EpisodesSoFar,Weights
,136.10023,308,1.0001655,0.08794644,-50.12534,-39.771767,,1.0192503,-39.597619952431025,1.0148249,0.25117984,0.7128561,-8.23485,100,0.9404847,11.489964,100.0,4.2773414,-6.8664554e-07,-39.687946,98.83032,15226.402476549149,466.72,21.448792,1.3442669,11327086,30800,[-13.271  -6.557  -0.187  -5.545   2.861]
,160.00136,309,0.9968644,0.084463745,-48.650932,-38.971935,,1.0167025,-39.297857014740046,1.0127115,0.3271404,0.6648823,-7.4168983,100,0.8859194,13.140774,100.0,4.277201,,-38.867344,98.82138,15279.059986829758,440.01,20.04912,1.3392059,11371087,30900,[-13.272  -6.551  -0.196  -5.558   2.858]
,132.8531,310,0.98532295,0.21333969,-47.222755,-40.951126,,1.1397157,-41.53761829728193,1.0931456,0.29238275,0.37411547,-9.284151,100,0.9567011,11.513884,100.0,4.2716045,-3.4332277e-07,-40.827114,98.8185,15334.483801364899,457.72,22.368557,2.2161815,11416859,31000,[-13.28   -6.57   -0.191  -5.545   2.858]
,118.384125,311,1.0078896,0.11516986,-46.534836,-39.83111,,1.0418892,-44.042183016379866,1.0347478,0.23203905,0.6996356,-8.25196,100,0.9615698,10.963948,100.0,4.267119,-8.201599e-07,-39.732697,98.8136,15390.670559883118,472.54,22.075256,1.5809662,11464113,31100,[-13.33   -6.596  -0.24   -5.545   2.853]
,137.98422,312,0.9994318,0.27006635,-44.197964,-39.49803,,1.223403,-38.230827894125326,1.1606141,0.30297807,0.3130769,-7.493028,100,0.9865033,12.549281,100.0,4.25973,4.7683716e-07,-39.114742,98.83307,15445.0051612854,458.04,25.73037,3.2934222,11509917,31200,[-13.325  -6.604  -0.259  -5.554   2.848]
,155.86012,313,1.0112966,0.16830084,-50.735397,-39.791428,,1.0751503,-38.51540134528291,1.0563161,0.24478747,0.5181087,-8.178181,100,0.966456,11.811561,100.0,4.2577767,-5.340576e-07,-39.689186,98.836105,15501.850769042969,470.0,35.88442,1.835929,11556917,31300,[-13.485  -6.668  -0.299  -5.579   2.841]
,116.355606,314,0.96870685,0.29178384,-51.091488,-36.26068,,1.1764222,-49.769444452872385,1.1504668,0.3155618,0.31737933,-4.328029,100,0.97713274,11.337676,100.0,4.246242,,-35.993656,98.780594,15556.640187263489,453.66,26.426823,2.4515457,11602283,31400,[-13.494  -6.641  -0.32   -5.605   2.839]
,94.70327,315,1.0123366,0.19814487,-31.83499,-38.21324,,1.1227918,-45.11534707670651,1.0764723,0.33740845,0.49993896,-6.514484,100,0.91479486,10.121775,100.0,4.2427907,2.479553e-07,-38.033184,98.795135,15609.21960234642,440.44,22.05969,1.9563675,11646327,31500,[-13.492  -6.642  -0.336  -5.638   2.828]
,135.37811,316,0.9940455,0.32100433,-34.11335,-38.787006,,1.2278236,-36.89800908397647,1.19882,0.3013902,0.24551465,-6.739881,100,1.0146617,11.549733,100.0,4.2310715,2.0980835e-06,-38.4681,98.839905,15664.51230597496,460.95,25.594414,2.5136006,11692422,31600,[-13.436  -6.75   -0.342  -5.681   2.824]
,100.516624,317,1.0021433,0.1560062,-32.753563,-38.57374,,1.0538703,-40.83655274676035,1.0373578,0.26644707,0.5997936,-6.934263,100,0.9438783,10.314678,100.0,4.2339144,3.8146973e-07,-38.41639,98.82367,15719.987365722656,463.17,16.594185,1.8721395,11738739,31700,[-13.444  -6.738  -0.33   -5.727   2.812]
,75.10004,318,0.9984861,0.16911517,-32.947773,-40.132175,,1.0930666,-33.987543761123646,1.0737163,0.21738048,0.513931,-8.308532,100,0.98763156,8.68148,100.0,4.2323084,1.2016296e-06,-39.825184,98.85753,15777.379609823227,477.14,18.481272,1.7404034,11786453,31800,[-13.441  -6.741  -0.303  -5.712   2.815]
,119.10382,319,1.005755,0.24087273,-27.643831,-39.332565,,1.2304809,-44.96979118166489,1.1712254,0.27490416,0.41093925,-7.3966684,100,1.0120451,10.686582,100.0,4.225994,-8.392334e-07,-39.055996,98.80734,15833.533972263336,466.82,30.665258,2.0992637,11833135,31900,[-13.436  -6.706  -0.272  -5.737   2.813]
,196.22331,320,0.9983564,0.16759795,-53.194595,-38.534332,,1.0585779,-40.431394626295436,1.0472796,0.3229297,0.4632307,-6.823189,100,0.9106575,14.98037,100.0,4.222088,9.155273e-07,-38.328518,98.81798,15886.93763422966,444.25,20.65163,1.8448526,11877560,32000,[-13.43   -6.675  -0.305  -5.78    2.807]
,122.43278,321,0.98408234,0.21717077,-47.20132,-39.43805,,1.1127332,-33.35596424197024,1.0968246,0.24553835,0.44578168,-7.664988,100,0.9886033,11.085929,100.0,4.2133465,1.9741058e-06,-39.241924,98.85846,15943.766051769257,471.33,30.019478,2.1883056,11924693,32100,[-13.433  -6.698  -0.306  -5.753   2.803]
,97.64818,322,0.9842319,0.22663033,-48.88629,-40.437386,,1.123574,-41.87651019609691,1.1030905,0.3229233,0.40612358,-8.650639,100,0.94403416,11.150857,100.0,4.2046127,-4.959106e-07,-40.24337,98.81308,15996.710003137589,448.07,28.125118,2.329517,11969500,32200,[-13.425  -6.682  -0.332  -5.754   2.794]
,89.015045,323,1.0128901,0.09979514,-38.615135,-38.650566,,1.025895,-37.80639455297466,1.0193565,0.21570387,0.67692477,-7.153035,100,0.96087486,9.241979,100.0,4.2026606,-8.010864e-07,-38.607628,98.841156,16053.012391328812,476.03,19.652645,1.6221787,12017103,32300,[-13.458  -6.733  -0.328  -5.756   2.786]
,82.61337,324,0.98292345,0.1052534,-40.957726,-38.06772,,1.0232658,-33.45771043053519,1.0202539,0.21241148,0.68331337,-6.541008,100,0.963435,8.969298,100.0,4.1992564,-3.004074e-07,-38.002808,98.859665,16109.738219976425,476.84,24.637157,1.3986952,12064787,32400,[-13.453  -6.729  -0.348  -5.759   2.784]
,141.38026,325,1.000993,0.0392815,-45.50623,-39.912785,,1.0033497,-35.485722737143355,1.0031598,0.23080264,0.8618118,-8.470966,100,0.94528776,11.88285,100.0,4.197387,5.340576e-07,-39.906902,98.849594,16165.782141923904,471.87,22.26606,1.1466622,12111974,32500,[-13.456  -6.719  -0.346  -5.775   2.781]
,108.5206,326,1.0115024,0.24806292,-24.374773,-37.903927,,1.1335973,-34.12199755959695,1.1204476,0.25608695,0.37317526,-6.025191,100,0.9963133,10.313577,100.0,4.1874976,1.411438e-06,-37.640438,98.854675,16221.098111152649,469.59,45.318665,2.4722,12158933,32600,[-13.457  -6.718  -0.346  -5.775   2.779]
,97.45706,327,1.0240818,0.28636098,-47.65525,-39.336884,,1.3047625,-39.04288617796396,1.1925604,0.314295,0.20051253,-7.3725543,100,0.99434626,10.849149,100.0,4.1797166,1.0299683e-06,-39.007084,98.82889,16275.021650791168,456.33,23.54014,2.511774,12204566,32700,[-13.453  -6.712  -0.334  -5.798   2.769]
,112.13518,328,1.0071567,0.22095942,-32.023674,-37.118942,,1.1111435,-34.3675833338818,1.0885637,0.21846904,0.46616593,-5.461757,100,0.9944705,10.058586,100.0,4.17984,-3.33786e-07,-36.99297,98.856,16332.898961544037,477.33,25.843658,2.595963,12252299,32800,[-13.604  -6.725  -0.389  -5.793   2.761]
,212.2288,329,1.0012665,0.021783577,-54.178223,-39.11468,,1.0014638,-34.27756744598858,1.001042,0.26532835,0.9315482,-7.661761,100,0.9243527,14.596345,100.0,4.180154,1.5258789e-06,-39.09377,98.85159,16387.660629034042,461.94,33.314907,1.1041197,12298493,32900,[-13.595  -6.702  -0.355  -5.826   2.761]
,144.45808,330,0.99798936,0.06452932,-49.43471,-40.043766,,1.0086712,-37.236472668558854,1.0080705,0.25295833,0.7814633,-8.586083,100,0.93585604,12.086912,100.0,4.177583,-1.2016296e-06,-40.030243,98.84018,16442.9503633976,465.96,20.308756,1.2359197,12345089,33000,[-13.596  -6.702  -0.35   -5.826   2.761]
,135.5549,331,0.9932984,0.11750756,-44.379414,-38.759193,,1.0370246,-39.37133729314914,1.0275159,0.29728377,0.6380953,-7.1390023,100,0.9179247,11.850246,100.0,4.177582,4.959106e-07,-38.60952,98.826004,16496.572343587875,452.57,23.331863,1.5999153,12390346,33100,[-13.596  -6.702  -0.349  -5.827   2.758]
,112.6492,332,0.98550034,0.16037503,-50.665344,-39.79342,,1.0536019,-37.503333564660785,1.0501351,0.251616,0.55919564,-8.188129,100,0.96022815,11.278564,100.0,4.1699295,-1.66893e-06,-39.700584,98.83972,16552.467329263687,467.98,29.222454,1.7447958,12437144,33200,[-13.61   -6.711  -0.337  -5.804   2.758]
,153.894,333,1.0049065,0.20648952,-47.951767,-40.245815,,1.134138,-38.388654599380764,1.0931145,0.2602627,0.3832645,-8.423494,100,0.97504,12.800307,100.0,4.1693373,-6.1035155e-07,-39.956917,98.83566,16606.89384841919,467.18,22.473608,1.9449481,12483862,33300,[-13.61   -6.711  -0.337  -5.804   2.751]
,132.81433,334,0.9991959,0.051477265,-50.27622,-38.913563,,1.0052572,-38.68110014295016,1.0049093,0.23790897,0.81584954,-7.46635,100,0.94248843,11.435646,100.0,4.1665993,8.392334e-07,-38.905148,98.83542,16662.977988004684,470.05,21.19779,1.2399886,12530867,33400,[-13.612  -6.715  -0.387  -5.794   2.75 ]
,143.5346,335,0.9999972,4.6333844e-05,-41.92584,-39.539745,,1.0,-35.89869249517003,1.0,0.26158178,0.99979115,-8.109011,100,0.92612,11.920577,100.0,4.1665993,7.05719e-07,-39.539734,98.844955,16717.460070848465,463.06,26.617016,1.0002339,12577173,33500,[-13.613  -6.713  -0.387  -5.796   2.748]
,92.230865,336,0.99432826,0.086721934,-30.367598,-40.530956,,1.0144584,-28.26047283916428,1.0129589,0.19229795,0.7002065,-9.039898,100,0.9684108,9.512791,100.0,4.164032,-2.2888183e-07,-40.490677,98.88251,16773.868512630463,481.04,30.46209,1.3966475,12625277,33600,[-13.613  -6.713  -0.387  -5.796   2.748]
,171.65355,337,1.0009489,0.043646168,-51.302464,-40.104496,,1.0044075,-34.179522657110994,1.0040482,0.25103983,0.86374724,-8.658985,100,0.93469423,13.164487,100.0,4.162071,-2.4223327e-06,-40.09641,98.853424,16828.601718902588,466.36,21.685287,1.1640742,12671913,33700,[-13.612  -6.71   -0.389  -5.807   2.745]
,81.223564,338,1.0012641,0.1695342,-24.568771,-39.52243,,1.0888884,-27.83844690514452,1.0745976,0.14225829,0.51500016,-7.785475,100,1.016712,8.9378395,100.0,4.163479,2.813339e-07,-39.313095,98.88652,16886.111536979675,490.63,20.637205,1.7098124,12720976,33800,[-13.613  -6.712  -0.388  -5.806   2.743]
,109.39479,339,1.0054177,0.09426303,-32.15183,-35.98945,,1.0178798,-36.53091278242783,1.0137887,0.26033282,0.72972184,-4.4688277,100,0.93449384,10.339891,100.0,4.1658697,4.196167e-07,-35.920086,98.842545,16941.623941898346,464.0,26.664885,1.4282448,12767376,33900,[-13.601  -6.685  -0.385  -5.842   2.744]
,94.6681,340,1.0011326,0.19758166,-34.787178,-38.498672,,1.0822282,-41.50555520936464,1.0564722,0.3485388,0.49402025,-6.754772,100,0.8948861,10.402716,100.0,4.1616387,-1.0871887e-06,-38.27346,98.80887,16993.371428489685,434.3,21.11306,2.2364311,12810806,34000,[-13.603  -6.682  -0.398  -5.848   2.747]
,157.26338,341,0.99967635,0.19844696,-42.237972,-37.99151,,1.0999694,-42.62163482117851,1.0751997,0.29822704,0.41823584,-6.3680286,100,0.9437717,12.864537,100.0,4.156837,1.2493133e-06,-37.894222,98.81261,17047.873240947723,454.88,25.066175,2.0162573,12856294,34100,[-13.615  -6.682  -0.386  -5.812   2.743]
,92.67076,342,1.002295,0.06536093,-32.702282,-39.11991,,1.0112748,-41.50257820386166,1.0079341,0.27333984,0.78504467,-7.607106,100,0.9230123,9.5461645,100.0,4.1581736,-1.0681152e-06,-39.04815,98.81943,17102.43644118309,459.69,19.611736,1.3438699,12902263,34200,[-13.634  -6.67   -0.35   -5.811   2.738]
,110.72206,343,0.99458295,0.12037575,-45.60712,-38.592747,,1.031331,-34.93528213032329,1.0263047,0.20383081,0.6402037,-7.0444436,100,0.9705877,10.770921,100.0,4.1538053,9.536743e-07,-38.5154,98.85411,17159.205968618393,478.91,32.00047,1.6685576,12950154,34300,[-13.63   -6.668  -0.362  -5.813   2.739]
,123.177734,344,0.99526143,0.055012587,-50.166756,-36.63402,,1.0072192,-38.450979317809505,1.0058367,0.25666842,0.7904961,-5.1425004,100,0.93223375,11.221595,100.0,4.1547885,5.0544736e-07,-36.5812,98.83453,17213.819727659225,464.77,18.335484,1.2894404,12996631,34400,[-13.633  -6.667  -0.373  -5.824   2.735]
,162.20361,345,0.9901197,0.34641778,-49.00969,-38.874187,,1.2223488,-41.81266879713367,1.1927209,0.33610338,0.31200144,-6.8690677,100,0.9889407,13.833029,100.0,4.1419916,-8.9645386e-07,-38.601643,98.814026,17267.3748190403,449.66,23.626736,4.562687,13041597,34500,[-13.629  -6.673  -0.38   -5.817   2.736]
,94.164894,346,0.99872017,0.17334346,-25.567026,-37.616936,,1.0549457,-35.150411784434105,1.0446788,0.17422149,0.57939386,-6.0054803,100,0.9918775,9.584592,100.0,4.1380534,-9.727478e-07,-37.501434,98.85509,17324.345652341843,485.12,25.736298,2.3285062,13090109,34600,[-13.633  -6.69   -0.364  -5.803   2.723]
,147.44456,347,1.0011789,0.07814794,-54.19168,-38.526684,,1.01425,-35.363009853078765,1.0123303,0.22193806,0.67420775,-7.0360007,100,0.9546746,11.8818445,100.0,4.1406226,-6.7710874e-07,-38.48556,98.85091,17380.64130973816,474.37,36.704407,1.3338022,13137546,34700,[-13.63   -6.68   -0.378  -5.823   2.719]
,110.77077,348,0.9972461,0.1585525,-49.88233,-40.436253,,1.0618078,-34.49274598986163,1.0518978,0.23682015,0.5424238,-8.808864,100,0.9689141,11.239051,100.0,4.134642,7.8201293e-07,-40.318985,98.85382,17436.329610586166,471.93,15.613763,1.7639925,13184739,34800,[-13.636  -6.664  -0.384  -5.823   2.722]
,111.65248,349,0.99878216,0.090192385,-38.88292,-40.184174,,1.0224177,-40.28815488210052,1.018535,0.24416336,0.71395946,-8.670002,100,0.9463517,10.433833,100.0,4.1308904,-3.2424927e-07,-40.12707,98.828125,17491.41939806938,468.81,25.748358,1.3390963,13231620,34900,[-13.639  -6.668  -0.37   -5.81    2.716]
,112.11096,350,0.97775096,0.1367287,-46.639248,-38.631824,,1.0556629,-41.85404710177049,1.0451057,0.30771205,0.50782275,-7.018175,100,0.9208708,10.899371,100.0,4.125618,4.5776366e-07,-38.519966,98.813934,17544.164073467255,449.87,19.903372,1.4932852,13276607,35000,[-13.638  -6.671  -0.383  -5.813   2.712]
,110.026276,351,1.000007,6.645495e-05,-57.38297,-38.236336,,1.0,-41.616754768640725,1.0,0.24855451,0.999718,-6.805588,100,0.93384,10.436741,100.0,4.125618,-1.5258789e-07,-38.23631,98.82175,17599.675225496292,466.92,22.506512,1.0002873,13323299,35100,[-13.64   -6.712  -0.378  -5.813   2.707]
,82.00387,352,1.0087653,0.09217094,-25.930805,-39.51258,,1.0185324,-31.288423793820826,1.017788,0.19761504,0.6879875,-8.025212,100,0.9687835,8.899676,100.0,4.130363,-5.4359435e-07,-39.4846,98.869644,17656.007071495056,480.04,28.193825,1.3862079,13371303,35200,[-13.64   -6.712  -0.378  -5.813   2.707]
,131.0953,353,1.0180994,0.3308709,-49.16851,-37.831573,,1.2114856,-39.68335480682798,1.1887908,0.29435775,0.29208615,-5.8083897,100,1.0131745,11.702319,100.0,4.117187,-3.8146972e-08,-37.525166,98.82837,17710.049594163895,462.42,35.19091,3.1347003,13417545,35300,[-13.64   -6.712  -0.378  -5.813   2.711]
,100.29158,354,1.026249,0.19243592,-33.444614,-40.286873,,1.067587,-37.201687742259594,1.0628,0.21503198,0.54563165,-8.569015,100,0.9852734,9.76141,100.0,4.1245055,9.536743e-08,-40.097095,98.84416,17765.97983956337,477.43,28.868912,1.8406589,13465288,35400,[-13.645  -6.722  -0.355  -5.815   2.698]
,122.09099,355,1.0154076,0.1837426,-29.568268,-39.04729,,1.0921378,-34.471441352325634,1.0664382,0.2832829,0.43005282,-7.3284845,100,0.94929814,10.893808,100.0,4.120975,-4.386902e-07,-38.850124,98.8499,17820.325881958008,459.33,25.469193,1.8863523,13511221,35500,[-13.645  -6.715  -0.35   -5.831   2.705]
,94.14224,356,0.99896,0.03707575,-41.99829,-39.47464,,1.004089,-32.80799860792182,1.0026097,0.20166893,0.8730798,-8.009165,100,0.9588651,9.718249,100.0,4.1215596,1.1062622e-06,-39.44303,98.86296,17877.33772301674,478.82,23.810825,1.1571345,13559103,35600,[-13.643  -6.706  -0.381  -5.844   2.702]
,98.81252,357,0.9989962,0.14439185,-49.567833,-38.07984,,1.0573561,-38.71333192344794,1.0429558,0.24713647,0.6081917,-6.4830303,100,0.957505,10.321175,100.0,4.1185193,-7.1525574e-07,-37.970062,98.83487,17932.485997915268,468.86,20.391096,1.9321644,13605989,35700,[-13.639  -6.711  -0.387  -5.849   2.703]
,116.3986,358,0.9983694,0.21158792,-42.591087,-37.87694,,1.1386684,-39.163668972949516,1.0971439,0.26270923,0.45084342,-6.1764026,100,0.9791322,10.584812,100.0,4.11669,8.773804e-07,-37.73795,98.83223,17987.781551122665,466.88,29.96738,1.999508,13652677,35800,[-13.648  -6.714  -0.362  -5.84    2.699]
,115.52692,359,1.0256357,0.21447182,-48.069656,-39.68914,,1.1093334,-42.906146379419226,1.0955592,0.2774962,0.42404583,-7.9430833,100,0.97052,10.730357,100.0,4.1074195,-2.193451e-07,-39.52292,98.8145,18042.02116036415,462.59,19.392076,2.000526,13698936,35900,[-13.649  -6.702  -0.401  -5.862   2.698]
,131.79456,360,0.99970806,0.083176754,-56.602966,-39.297768,,1.0182045,-29.745171884228576,1.0130734,0.19475779,0.7274709,-7.7851443,100,0.96679235,11.470758,100.0,4.1075463,-6.580353e-07,-39.230125,98.87619,18098.816834688187,480.51,34.816044,1.3792181,13746987,36000,[-13.646  -6.698  -0.417  -5.87    2.688]
,116.84475,361,0.9974308,0.047676925,-50.488953,-39.56915,,1.0046641,-35.26802207150996,1.004357,0.24185313,0.8459341,-8.122434,100,0.940051,10.829907,100.0,4.1054983,1.5258789e-07,-39.56036,98.849594,18154.43763947487,468.96,22.30098,1.1812344,13793883,36100,[-13.641  -6.698  -0.399  -5.872   2.689]
,137.37012,362,0.9875767,0.09395925,-47.5251,-38.221264,,1.0204537,-42.487413042513865,1.0155895,0.27504197,0.6193001,-6.687328,100,0.9264106,12.01431,100.0,4.1030455,-3.4332277e-07,-38.140903,98.81508,18208.1639585495,459.51,30.019812,1.295898,13839834,36200,[-13.642  -6.699  -0.399  -5.871   2.687]
,65.100784,363,0.99465275,0.13018656,-23.644947,-39.045265,,1.0390322,-33.0793995637103,1.0360264,0.13475719,0.49078387,-7.4851756,100,0.9996439,8.008285,100.0,4.0981245,-8.487701e-07,-38.967796,98.865295,18266.725375413895,491.13,20.297298,1.5328624,13888947,36300,[-13.648  -6.699  -0.389  -5.86    2.684]
,116.22294,364,1.0018983,0.05753964,-44.1456,-37.106247,,1.0065564,-43.30781986396912,1.0060065,0.27471015,0.77897424,-5.6543603,100,0.9212192,10.817668,100.0,4.0956936,-4.5776366e-07,-37.09524,98.81137,18320.755509853363,459.17,24.22287,1.2731073,13934864,36400,[-13.644  -6.691  -0.379  -5.875   2.679]
,130.00818,365,0.9849843,0.17884728,-38.74495,-36.72258,,1.0926037,-45.69492489443323,1.0697505,0.36054263,0.5142488,-5.0482974,100,0.8906178,11.935231,100.0,4.098156,1.5258789e-07,-36.579796,98.787384,18371.599078178406,429.83,19.716747,2.2238731,13977847,36500,[-13.644  -6.691  -0.38   -5.876   2.677]
,91.661545,366,0.99634093,0.15538058,-30.610401,-37.834064,,1.0650318,-43.35291865945244,1.0558761,0.277849,0.5454106,-6.2177057,100,0.94757,9.86817,100.0,4.092303,8.869171e-07,-37.734055,98.81174,18426.20448255539,460.55,24.202965,1.665867,14023902,36600,[-13.662  -6.72   -0.394  -5.848   2.679]
,84.29819,367,1.0061504,0.1423964,-25.590015,-37.716217,,1.0344036,-34.700806856841396,1.0315732,0.20866637,0.61974055,-6.110949,100,0.9712003,9.161877,100.0,4.0975,1.0681152e-06,-37.59023,98.8548,18482.51921606064,477.98,33.353447,2.1592746,14071700,36700,[-13.662  -6.747  -0.4    -5.835   2.674]
,102.986465,368,1.0012437,0.024789648,-32.51251,-40.07325,,1.0016931,-35.42250601585732,1.0013329,0.20451796,0.8971575,-8.619779,100,0.95694935,10.008909,100.0,4.0975385,-1.2969971e-06,-40.052265,98.85184,18539.206647634506,478.16,26.191244,1.1015351,14119516,36800,[-13.668  -6.745  -0.393  -5.852   2.678]
,105.42249,369,1.0,,-39.462933,-38.015675,,1.0,-33.99305798968532,1.0,0.23966813,1.0,-6.5849533,100,0.93882,10.216079,100.0,4.0975385,1.1920929e-06,-38.015675,98.85516,18594.190167188644,469.41,25.811592,1.0,14166457,36900,[-13.668  -6.742  -0.391  -5.856   2.678]
,124.238556,370,1.0000008,3.8247712e-05,-51.06266,-39.1424,,1.0,-36.10105837979793,1.0,0.2283741,0.9998293,-7.711669,100,0.9448,11.09047,100.0,4.0975385,4.005432e-07,-39.14239,98.84715,18649.378181934357,472.4,28.161745,1.000148,14213697,37000,[-13.668  -6.742  -0.391  -5.856   2.678]
,100.47508,371,1.0,,-35.20205,-40.665703,,1.0,-30.646574090465702,1.0,0.2033027,1.0,-9.234983,100,0.9568,9.973481,100.0,4.0975385,-8.106232e-07,-40.665703,98.87187,18704.9848549366,478.4,23.707066,1.0,14261537,37100,[-13.668  -6.742  -0.391  -5.856   2.678]
,103.67724,372,0.99771047,0.08088527,-36.738583,-37.85637,,1.0163593,-45.712348770276904,1.012767,0.2972642,0.7109537,-6.3495708,100,0.9092886,10.32752,100.0,4.099648,1.0967254e-06,-37.797787,98.79761,18757.705393075943,451.73,21.073572,1.351156,14306710,37200,[-13.668  -6.742  -0.391  -5.856   2.678]
,124.55594,373,1.0044993,0.20991123,-48.066532,-37.783257,,1.1146618,-42.20525677730929,1.082848,0.27647442,0.4111687,-6.0561357,100,0.9615789,11.675466,100.0,4.0955787,-6.4849854e-07,-37.595608,98.81735,18812.18136882782,462.14,30.968601,2.0251062,14352924,37300,[-13.667  -6.748  -0.404  -5.857   2.681]
,67.87531,374,1.002314,0.15470468,-38.431858,-39.18478,,1.058843,-36.54218481964049,1.0475497,0.16989261,0.5464612,-7.552278,100,0.99439764,8.290675,100.0,4.0996013,-1.1634827e-06,-39.0457,98.849594,18869.91392970085,485.92,24.967617,1.6917431,14401516,37400,[-13.666  -6.754  -0.364  -5.875   2.676]
,86.11233,375,1.0088133,0.09754165,-30.646774,-37.862633,,1.0220516,-39.894572925788296,1.0202156,0.23186558,0.73091996,-6.3281083,100,0.9540122,9.273592,100.0,4.103518,6.4849854e-07,-37.79096,98.83101,18925.307919740677,472.13,18.486126,1.4362986,14448729,37500,[-13.661  -6.75   -0.387  -5.882   2.681]
,124.95647,376,0.9981475,0.08047245,-38.5383,-39.02424,,1.0145214,-34.03484807316846,1.0128652,0.2303393,0.76999474,-7.5217953,100,0.95080906,11.368421,100.0,4.1009455,3.8146972e-08,-38.97281,98.855865,18980.989062786102,472.29,36.47782,1.3208554,14495958,37600,[-13.661  -6.742  -0.385  -5.89    2.685]
,115.384285,377,1.0026319,0.03742644,-36.771698,-40.50927,,1.0029,-38.33859234569334,1.0024371,0.22534463,0.8881417,-9.039738,100,0.9476369,10.781693,100.0,4.1015253,-1.9073487e-07,-40.473938,98.83797,19036.63004231453,473.24,20.493847,1.1375818,14543282,37700,[-13.655  -6.748  -0.386  -5.88    2.682]
,64.3573,378,0.9966839,0.07368979,-26.280804,-37.880226,,1.0152886,-36.1779768784834,1.0110271,0.20673709,0.74260396,-6.3690934,100,0.96077454,8.014394,100.0,4.1021857,-4.7683716e-07,-37.813126,98.84859,19092.657881975174,477.88,18.883244,1.3375492,14591070,37800,[-13.656  -6.751  -0.389  -5.874   2.682]
,109.93465,379,0.99447376,0.18196046,-32.08483,-38.673565,,1.0808303,-36.584914607424,1.0635391,0.27105862,0.44769695,-7.0420957,100,0.9562132,11.128554,100.0,4.096174,-4.959106e-07,-38.56856,98.841965,19147.356983184814,462.99,26.887268,1.9166269,14637369,37900,[-13.651  -6.751  -0.403  -5.878   2.684]
,81.90784,380,1.0,,-31.495419,-37.608772,,1.0,-41.33511543792646,1.0,0.22183023,1.0,-6.1780505,100,0.9481,9.00493,100.0,4.096174,-6.4849854e-07,-37.608772,98.82561,19202.974439144135,474.05,26.832497,1.0,14684774,38000,[-13.656  -6.756  -0.383  -5.865   2.677]
,130.18152,381,1.0056247,0.10812741,-58.01355,-39.258427,,1.0292584,-38.43817063749139,1.0216397,0.24162999,0.7063216,-7.7118073,100,0.94930845,11.653969,100.0,4.0938964,-6.9618227e-07,-39.17234,98.83629,19257.938130140305,469.6,26.209114,1.4600604,14731734,38100,[-13.656  -6.756  -0.383  -5.865   2.677]
,120.44635,382,1.0256808,0.20405884,-47.853783,-38.212345,,1.1018844,-40.442416827944356,1.0814965,0.24879567,0.50182617,-6.4841313,100,0.9769459,10.8972435,100.0,4.0883603,-4.386902e-07,-38.022354,98.82785,19313.839648485184,469.84,23.082317,2.0337052,14778718,38200,[-13.657  -6.763  -0.367  -5.857   2.675]
,107.79414,383,1.0178528,0.069995634,-46.976524,-38.73142,,1.0086346,-42.06702079508099,1.0082186,0.21404792,0.79829514,-7.27438,100,0.9563336,10.308022,100.0,4.0854673,7.6293946e-07,-38.718506,98.8233,19370.29821252823,476.15,16.51494,1.2803454,14826333,38300,[-13.653  -6.757  -0.401  -5.848   2.669]
,105.246506,384,1.0037218,0.1630601,-50.981644,-38.39307,,1.0533636,-35.17740860714352,1.0513349,0.19572642,0.46009794,-6.779079,100,0.98754674,10.556806,100.0,4.0781274,1.0204316e-06,-38.291164,98.85379,19426.724647045135,481.21,32.05123,1.5135683,14874454,38400,[-13.653  -6.757  -0.4    -5.849   2.667]
,71.04936,385,0.97861314,0.11799162,-20.598148,-38.983387,,1.0365942,-31.90879276179005,1.0313978,0.15690795,0.5764969,-7.4075613,100,0.9908347,8.399289,100.0,4.0787134,-9.727478e-07,-38.882904,98.86917,19483.698320627213,487.81,24.83613,1.5603814,14923235,38500,[-13.653  -6.757  -0.401  -5.849   2.659]
,109.96118,386,0.9996794,0.26102838,-48.46003,-38.71009,,1.1437949,-42.912537635006636,1.1332002,0.27561244,0.2221997,-6.888262,100,0.9932885,11.443704,100.0,4.067004,-2.9563904e-07,-38.52971,98.815414,19538.59659767151,464.95,23.41643,2.2363863,14969730,38600,[-13.654  -6.746  -0.4    -5.874   2.66 ]
,80.504364,387,1.0003052,0.04433243,-20.883423,-37.5711,,1.0045863,-41.67361094558095,1.0042661,0.25026456,0.8369374,-6.125235,100,0.93524045,8.934713,100.0,4.064955,-8.2969666e-07,-37.563057,98.821365,19593.51642537117,466.59,26.965046,1.1799233,15016389,38700,[-13.656  -6.748  -0.4    -5.868   2.648]
,88.09137,388,0.9998878,0.10148069,-52.65671,-39.28781,,1.0220635,-38.621476177934596,1.0197482,0.22310221,0.6805271,-7.7852964,100,0.95810014,9.486174,100.0,4.0611477,1.411438e-06,-39.245785,98.83714,19649.513783693314,474.3,32.689487,1.4708731,15063819,38800,[-13.656  -6.748  -0.401  -5.868   2.646]
