MeanIW,MeanD2w0t,MaxIW,ReturnStepMaxmin,TimeElapsed,EntropyCoefficient,EpRewMean,StdIW,ReturnMeanIW,StdD2w0t,EmpiricalD2,Iteration,MinD2w0t,InitialReturnMin,InitialReturnMean,MeanEntropy,EpThisIter,EpLenMean,InitialReturnStd,Weights,MaxD2w0t,TimestepsSoFar,Bound,InitialReturnMax,InitialBound,EpisodesSoFar,MinIW,ReturnStepMax,J_sample_variance
1.0315217,0.035440993,1.9474893,86.47135,3155.2277417182922,,-108.0542235833174,0.32694936,561.99286,0.19049473,1.1425021,327,,-4.470169,-8.31604e-06,-0.27171975,100,16.78,2.9967678,[-1.132  0.679 -0.578  0.108 -1.69 ],1.2515727,536204,488.51773,8.371979,476.21582,32700,0.26778972,100.0,26850.234
75.37096,281.8286,7630.648,86.292786,3162.8878965377808,,-108.61456148127444,748.56824,37099.504,7324.312,127495.19,328,,-3.7969513,2.2888185e-06,-0.25012204,100,16.6,2.9613733,[-1.132  0.676 -0.577  0.109 -1.691],437957.3,537864,28081.832,8.529411,491.51535,32800,2.5956814e-07,100.0,132705960000.0
1.0888942,0.049702015,8.657296,86.35612,3177.5441558361053,,-108.48745419658735,0.8342974,599.82,0.2917814,1.653668,329,,-4.1418304,4.272461e-06,-0.24063177,100,16.66,2.5565224,[-1.068  0.698 -0.573  0.109 -1.669],5.6436806,539530,522.971,9.156906,492.46664,32900,0.0879288,100.0,195490.22
1.1037757,0.04206628,6.3686514,86.00692,3187.7122592926025,,-108.24922846879701,0.7157664,626.2194,0.23935677,1.3705424,330,,-3.7787704,5.4931643e-06,-0.24255125,100,16.22,2.4949636,[-1.081  0.695 -0.587  0.116 -1.66 ],3.4552522,541152,556.2285,6.8895035,509.44174,33000,0.025311355,100.0,153706.22
1.193797,0.044853773,13.418603,86.07684,3195.810277700424,,-107.83761466161434,1.6249521,663.8477,0.26888245,2.5077193,331,,-4.3492584,8.239746e-06,-0.242278,100,16.22,2.4687707,[-1.082  0.681 -0.6    0.12  -1.661],10.016493,542774,568.4736,6.582123,503.28015,33100,0.060345557,100.0,669507.2
1.4252437,0.1712986,46.602882,86.33455,3204.871692419052,,-108.54939020437119,5.2989354,768.779,2.2413983,30.788908,332,,-4.2661514,-5.264282e-06,-0.23535171,100,16.65,2.5105789,[-1.068  0.695 -0.593  0.13  -1.661],168.33427,544439,597.8496,7.048004,494.22287,33200,0.0073725525,100.0,6872598.0
1.094765,0.037139893,3.0949888,86.0362,3214.1601214408875,,-108.19721407975548,0.52479565,618.5496,0.20505673,1.3642229,333,,-3.8692627,-7.400513e-06,-0.23701899,100,16.24,2.4764812,[-1.077  0.677 -0.589  0.12  -1.654],2.8239741,546063,548.1984,7.6024857,506.30203,33300,0.17745398,100.0,74920.836
1.0388404,0.037327323,2.941195,86.47122,3222.552016019821,,-108.4711820109886,0.41489583,568.19916,0.20094034,1.1841341,334,,-4.4016113,4.5776366e-07,-0.23290762,100,16.82,2.6518817,[-1.084  0.67  -0.593  0.124 -1.656],1.4267669,547745,489.95752,7.071373,474.7666,33400,0.3723929,100.0,46325.047
4.290805,1.2699043,277.1269,86.45938,3229.583891391754,,-108.66513512319867,27.943848,2119.3562,17.816072,272.0536,335,,-4.1030807,-4.7302246e-06,-0.23197463,100,16.81,2.5558584,[-1.081  0.666 -0.597  0.131 -1.652],1012.7812,549426,1483.5093,7.4184875,473.0518,33500,0.00048989814,100.0,171739310.0
1.2036574,0.07883725,14.340139,86.471214,3241.400400161743,,-108.15914703271645,2.0334256,650.40704,0.5096344,4.417087,336,,-4.202347,6.1035155e-07,-0.2313258,100,16.77,2.7200477,[-1.073  0.677 -0.613  0.13  -1.651],9.33701,551103,536.60974,7.6364746,484.63947,33600,0.020849105,100.0,1039861.8
1.2584414,0.058680963,9.407588,86.358086,3248.409081220627,,-108.57404559319384,1.6021472,683.72986,0.36504054,4.3659062,337,,-3.630272,-4.9591063e-06,-0.23123619,100,16.69,2.657543,[-1.068  0.675 -0.601  0.134 -1.65 ],6.919299,552772,589.01337,8.53817,490.7108,33700,0.04048409,100.0,629141.5
1.1594336,0.0690346,17.09788,86.27179,3258.501218557358,,-107.96734374034355,2.1366272,640.27606,0.4805259,5.274082,338,,-4.535103,-8.392334e-07,-0.22986111,100,16.47,2.6454973,[-1.058  0.681 -0.609  0.137 -1.65 ],12.712786,554419,543.7161,6.187599,496.0643,33800,0.023789044,100.0,1158860.5
1.1411209,0.047393836,4.2469835,86.242714,3268.8975553512573,,-107.9983879711968,0.8404709,632.80005,0.27218673,2.0465767,339,,-4.1748734,-2.2125244e-06,-0.227705,100,16.46,2.779386,[-1.077  0.671 -0.614  0.146 -1.649],3.0922449,556065,554.794,9.682358,497.63467,33900,0.039978232,100.0,185722.53
1.082687,0.0432696,4.305964,86.66636,3276.990939617157,,-108.31437405275699,0.5771553,581.53253,0.2380083,1.3152353,340,,-4.928116,-9.155273e-07,-0.23192285,100,17.06,2.9078782,[-1.079  0.671 -0.608  0.152 -1.647],2.5775182,557771,507.8375,8.608894,474.75714,34000,0.10972727,100.0,90618.28
1.0866796,0.040081054,8.418078,85.9945,3284.421002626419,,-108.05444619900351,0.9634606,615.9421,0.23221219,1.8280139,341,,-3.9627075,-4.4250487e-06,-0.23555541,100,16.17,2.415542,[-1.076  0.658 -0.62   0.157 -1.651],5.607523,559388,549.0521,7.816765,511.53693,34100,0.13105382,100.0,244336.67
1.3302315,0.08744731,32.28764,86.42729,3292.774838924408,,-107.76042723800998,3.868109,714.23944,0.8141047,12.624171,342,,-4.4355316,5.0354006e-06,-0.25802755,100,16.65,2.839569,[-1.079  0.65  -0.617  0.144 -1.654],47.565468,561053,572.8675,6.7637405,481.89435,34200,0.0019410542,100.0,3518564.0
1.0810143,0.046125736,5.4197025,86.350624,3301.070390224457,,-108.40606814660983,0.8826235,599.02466,0.25925487,1.9265817,343,,-3.780983,-2.5939942e-06,-0.26010057,100,16.62,2.6537085,[-1.138  0.651 -0.619  0.139 -1.677],2.8351088,562715,525.3079,6.73127,494.6202,34300,0.0731164,100.0,204917.08
1.2437993,0.06637599,22.90826,86.49487,3309.193939447403,,-107.78921409949818,2.2980285,666.7842,0.4262916,2.8907332,344,,-4.7248154,-6.942749e-06,-0.26236716,100,16.74,3.0246055,[-1.131  0.646 -0.613  0.141 -1.679],7.8154798,564389,573.6223,7.229698,486.98502,34400,0.036195464,100.0,1261417.5
1.0270633,0.034835555,2.2962902,86.139915,3318.482170343399,,-108.23711541038945,0.2801223,579.96094,0.18995208,1.1065987,345,,-3.7321625,-3.1280517e-06,-0.26742753,100,16.32,2.5516908,[-1.14   0.643 -0.621  0.13  -1.681],1.3842363,566021,515.53107,7.1432114,503.3182,34500,0.3905021,100.0,22659.662
1.5336838,0.20891456,64.46789,86.48814,3326.1094920635223,,-108.350356186691,6.4241056,811.2101,2.159829,25.563284,346,,-4.3104935,4.119873e-06,-0.30260417,100,16.84,2.546159,[-1.141  0.641 -0.626  0.136 -1.686],100.81296,567705,612.2063,9.72464,484.9996,34600,0.0012503916,100.0,9199514.0
1.1438556,0.049468018,20.22781,86.17418,3333.1415905952454,,-107.95982182958653,1.4342332,632.4892,0.32819822,3.5602715,347,,-4.1682053,7.171631e-06,-0.3005688,100,16.4,2.6427445,[-1.13   0.639 -0.648  0.143 -1.722],10.69672,569345,549.43286,6.413002,498.74612,34700,0.03436779,100.0,511735.06
3.9798656,1.0818214,360.3808,86.46847,3340.7544140815735,,-108.35133362149354,35.291405,1979.158,21.427176,326.4842,348,,-4.2746964,4.043579e-06,-0.2975818,100,16.81,2.9900541,[-1.139  0.63  -0.645  0.135 -1.72 ],1539.4126,571026,1268.0791,9.587746,482.2545,34800,7.1134666e-05,100.0,283135500.0
1.3254147,0.090015784,22.736801,86.061714,3351.9016573429108,,-108.12469304976055,2.2894175,746.62024,0.7133285,3.6757996,349,,-3.9976807,-1.6021728e-06,-0.2990993,100,16.24,2.5276148,[-1.158  0.605 -0.646  0.127 -1.717],20.263481,572650,637.9304,6.476288,508.00656,34900,0.019898942,100.0,1506830.2
1.3215549,0.054793276,15.588826,85.9129,3362.4239988327026,,-107.8447968815894,1.4889051,745.18915,0.3654181,3.060321,350,,-3.707344,-9.918213e-07,-0.29907238,100,16.04,2.6044295,[-1.125  0.603 -0.625  0.117 -1.718],18.64134,574254,645.2799,8.859383,513.5327,35000,0.04487868,100.0,618777.56
1.1333888,0.06851653,13.523943,86.42839,3371.981420516968,,-108.23860548871282,1.9081177,614.7594,0.44419736,3.829476,351,,-4.3094482,2.0599366e-06,-0.31002682,100,16.7,2.4241908,[-1.113  0.619 -0.615  0.131 -1.718],11.036342,575924,525.23413,6.20105,490.7499,35100,0.035692032,100.0,906811.25
1.3631908,0.09569125,43.304855,86.1176,3381.38006067276,,-107.89665158052966,2.6050465,761.29645,0.6879664,6.936275,352,,-4.366684,3.890991e-06,-0.30929548,100,16.27,2.7037303,[-1.091  0.608 -0.626  0.12  -1.729],17.551497,577551,634.65955,8.131859,504.5554,35200,0.010841489,100.0,1934532.5
1.3307027,0.109638005,16.842548,86.4673,3391.9040565490723,,-108.06712311751713,2.0716705,722.12286,0.84090215,3.9698517,353,,-4.599037,-2.0599366e-06,-0.30593473,100,16.73,2.9286537,[-1.084  0.602 -0.615  0.122 -1.728],20.024115,579224,604.9915,6.935196,488.74667,35300,0.010477871,100.0,1164450.1
1.4433081,0.11155832,31.853767,86.175186,3401.3479056358337,,-108.1669180561995,3.0357683,803.30914,0.88725305,5.342874,354,,-4.150078,3.3569336e-06,-0.3084637,100,16.4,2.6232243,[-1.086  0.585 -0.639  0.122 -1.725],38.008835,580864,661.92725,6.9991226,501.8776,35400,0.0077831033,100.0,2676184.0
1.8055757,0.21456355,83.74495,86.22046,3410.7138752937317,,-108.43353420065132,8.057098,971.36145,2.566167,14.771755,355,,-3.9608765,8.163453e-06,-0.3090881,100,16.51,2.8605635,[-1.087  0.571 -0.656  0.11  -1.727],82.9181,582515,740.6841,10.06662,497.94864,35500,0.0037500928,100.0,16362037.0
1.487785,0.09065821,60.686424,86.222786,3420.839621067047,,-108.12465545731034,6.0335207,803.27386,1.3901578,12.297298,356,,-4.4613113,3.2043456e-06,-0.30507877,100,16.46,2.6583095,[-1.084  0.571 -0.656  0.131 -1.728],198.11325,584161,682.7845,7.914421,499.34726,35600,0.0013363082,100.0,8658621.0
1.306535,0.09655752,54.363876,86.25099,3430.8823392391205,,-108.37939677384475,3.5439022,722.6575,1.1653342,5.5908637,357,,-4.0017548,5.645752e-06,-0.3105392,100,16.52,2.7641523,[-1.103  0.556 -0.659  0.114 -1.724],90.75023,585813,616.021,9.065659,498.31314,35700,0.010016645,100.0,3447573.2
1.9123262,0.11206728,34.226337,86.1785,3440.3925411701202,,-108.35438653430985,4.9868026,1012.72626,1.2790996,21.349953,358,,-4.0201797,6.1035155e-07,-0.32431144,100,16.41,2.4450233,[-1.104  0.558 -0.645  0.094 -1.729],83.192474,587454,866.90247,6.2901382,502.47714,35800,0.0026538125,100.0,5770961.5
1.1420138,0.04621935,7.3529444,85.89986,3450.1181693077087,,-108.23027236792684,1.3080271,646.2208,0.27345815,2.8343458,359,,-3.9970856,-5.9509275e-06,-0.32656726,100,16.08,2.4056125,[-1.166  0.56  -0.645  0.091 -1.743],5.9165516,589062,565.9373,6.413307,515.0105,35900,0.04209234,100.0,452871.56
1.0913354,0.040673994,4.471607,86.14122,3458.488632917404,,-107.94229603689823,0.90247595,609.7094,0.2268645,1.8519793,360,,-4.1663895,-7.6293946e-07,-0.3388446,100,16.34,2.6341908,[-1.183  0.545 -0.655  0.088 -1.746],2.321309,590696,540.2184,9.484566,503.07913,36000,0.07850903,100.0,210679.4
1.4192685,0.15318047,41.763184,85.81093,3466.103995323181,,-108.06382186669292,4.6794953,802.23517,2.236188,26.361198,361,,-3.7676163,-2.822876e-06,-0.3490083,100,15.93,2.5265274,[-1.191  0.535 -0.659  0.09  -1.758],171.76508,592289,658.28687,6.871353,521.3946,36100,0.002894171,100.0,6029855.5
1.1729765,0.065301836,13.846146,86.44844,3475.177585840225,,-107.89183952928857,1.4775828,635.17554,0.3999904,2.3882325,362,,-4.358879,7.858276e-06,-0.34841704,100,16.72,3.0544722,[-1.183  0.549 -0.665  0.101 -1.768],7.8589153,593961,537.9415,8.938988,487.17197,36200,0.014313092,100.0,586610.8
1.6260698,0.14363499,105.509,86.33235,3483.79189991951,,-108.19587388347547,7.4733934,877.14996,2.7135832,26.474459,363,,-4.2596436,-1.6479493e-05,-0.34194735,100,16.57,2.6947274,[-1.159  0.551 -0.651  0.101 -1.767],327.4852,595618,712.2378,6.0259933,495.4747,36300,0.0026703537,100.0,14059144.0
1.5675112,0.12961347,41.92138,86.07778,3492.4765701293945,,-108.09354693369266,5.01899,842.92194,1.2054545,21.030838,364,,-4.1959305,9.613037e-06,-0.34157616,100,16.25,2.639348,[-1.163  0.524 -0.659  0.087 -1.761],30.28117,597243,693.88043,7.724083,507.43423,36400,0.003976968,100.0,6241485.5
1.3254803,0.0755474,31.508558,86.40532,3502.217013835907,,-108.03410112606655,3.2847126,708.68146,0.6094164,8.437783,365,,-4.1884995,-9.307862e-06,-0.34139785,100,16.68,2.8306248,[-1.142  0.538 -0.658  0.087 -1.761],22.799765,598911,595.57935,8.541649,488.37558,36500,0.010012477,100.0,2502699.2
1.7566493,0.17444073,46.920532,86.38953,3512.7058663368225,,-107.87436831274796,5.3005223,938.6609,5.477808,29.562134,366,,-4.4504395,4.272461e-06,-0.34139693,100,16.63,2.6666656,[-1.15   0.526 -0.654  0.08  -1.76 ],781.8725,600574,791.93665,8.099609,491.5449,36600,0.0034312492,100.0,6991954.0
1.8832132,0.22515109,194.73921,86.07799,3522.0172877311707,,-108.12049993545763,9.689851,1040.1866,5.882293,42.9813,367,,-3.9526825,-4.272461e-06,-0.34119868,100,16.29,2.7733803,[-1.137  0.533 -0.663  0.096 -1.76 ],707.8222,602203,836.46875,7.4506607,506.01035,36700,0.008768007,100.0,25973704.0
1.4228857,0.11501201,28.052422,86.06893,3532.091586828232,,-108.36483285927378,3.4085128,779.72614,0.8887071,9.343122,368,,-3.9473343,1.3732911e-06,-0.34328502,100,16.3,2.6043746,[-1.143  0.556 -0.666  0.115 -1.76 ],34.119534,603833,638.5355,6.6725616,505.81815,36800,0.01721432,100.0,3016421.2
1.3219624,0.08336441,26.844526,86.5334,3540.7695338726044,,-108.24831713679849,2.7760005,708.0544,0.57504815,3.5761836,369,,-4.511795,-6.4849855e-06,-0.34473348,100,16.86,3.0010574,[-1.132  0.548 -0.653  0.112 -1.762],16.618664,605519,570.1784,8.088631,480.79248,36900,0.02576079,100.0,1990596.9
1.2471474,0.07431461,18.420643,86.28462,3549.3559262752533,,-108.71627560774616,1.5559256,684.29474,0.5276731,3.5564039,370,,-3.6601028,-6.5612794e-06,-0.34683597,100,16.62,2.5055742,[-1.126  0.557 -0.64   0.122 -1.764],13.220539,607181,585.6374,8.093185,496.20706,37000,0.030366898,100.0,656242.56
1.502391,0.20415454,44.084595,86.56385,3557.411242723465,,-107.9155502570954,3.810934,801.67706,3.439034,11.33063,371,,-4.773834,-3.967285e-06,-0.349875,100,16.83,2.736426,[-1.125  0.559 -0.635  0.104 -1.766],300.6658,608864,648.0488,7.295822,484.2535,37100,0.0023632646,100.0,3836877.2
1.0879455,0.04173867,4.7173376,86.20012,3566.140208721161,,-108.62563795981119,0.7201849,607.6667,0.23368987,1.4964094,372,,-3.546547,-1.5258789e-05,-0.35098207,100,16.48,2.6121073,[-1.117  0.575 -0.615  0.086 -1.769],2.9205163,610512,534.3044,7.097084,498.08325,37200,0.106049,100.0,141113.64
1.2665417,0.08936924,23.377934,86.30196,3574.500800848007,,-107.8519980642609,2.8745494,692.63794,0.6293923,8.5462265,373,,-4.4477158,9.689331e-06,-0.35837188,100,16.52,2.5671954,[-1.128  0.58  -0.607  0.08  -1.77 ],12.410134,612164,571.8763,8.418861,494.55472,37300,0.008899639,100.0,2074964.4
9.508868,6.175475,947.8146,85.93518,3583.8881928920746,,-107.73063995326115,92.71762,4813.16,112.18846,1743.8964,374,,-4.1504364,5.8746336e-06,-0.35996747,100,16.06,2.419197,[-1.12   0.585 -0.616  0.08  -1.777],8580.31,613770,3454.3665,6.7657166,513.18054,37400,2.5353642e-05,100.0,2100025300.0
5.1998496,1.5425366,249.81377,86.422775,3597.583395719528,,-108.19781568430604,26.972729,2553.4888,34.141262,374.11618,375,,-4.2917633,8.544922e-06,-0.3609295,100,16.7,2.8225431,[-1.117  0.601 -0.631  0.082 -1.779],4558.8457,615440,1891.4603,8.108002,484.70715,37500,9.2259615e-05,100.0,159191490.0
1.106587,0.042229883,5.51198,86.24583,3610.1291999816895,,-108.51391480244915,0.9066442,611.35095,0.24165174,1.9431541,376,,-4.164398,3.6621093e-06,-0.36536944,100,16.56,2.6619577,[-1.092  0.632 -0.613  0.074 -1.78 ],4.6048226,617096,541.97565,7.113991,497.48776,37600,0.067496166,100.0,210251.11
7.5311813,4.307132,671.14746,85.78405,3618.7039699554443,,-107.9167920717556,65.58848,3959.323,233.53496,596.65784,377,,-3.6869202,-5.1116945e-06,-0.37305358,100,15.86,2.19569,[-1.09   0.636 -0.618  0.083 -1.784],32183.572,618682,2882.7537,5.5540085,519.3479,37700,0.000109856155,100.0,1133140700.0
3.1159897,2.3147943,242.47395,85.98684,3631.3052361011505,,-108.16146030460544,23.647446,1632.7704,89.13923,171.88977,378,,-3.9788513,-2.2888183e-07,-0.37391812,100,16.16,2.5882447,[-1.096  0.61  -0.643  0.101 -1.792],5522.999,620298,1087.3104,6.442177,511.4034,37800,0.0006453385,100.0,140431140.0
1.0290531,0.034091048,2.2731786,85.82022,3641.2992589473724,,-107.93044684525728,0.31109884,594.4883,0.18796957,1.1200609,379,,-3.8792648,-2.8991699e-06,-0.37720382,100,15.95,2.773797,[-1.101  0.613 -0.624  0.073 -1.793],1.2011563,621893,532.14465,9.325363,518.7561,37900,0.44321865,100.0,28996.076
1.65699,0.115415,36.593887,86.44562,3648.7117812633514,,-108.36018676106187,3.8892367,871.1579,1.8374381,14.529663,380,,-4.2866364,-7.6293944e-08,-0.38205552,100,16.76,3.0643816,[-1.098  0.613 -0.619  0.072 -1.796],165.29547,623569,741.5554,8.647507,488.04312,38000,0.00062918384,100.0,3462382.8
1.6373322,0.18202923,49.286926,86.45861,3659.1835565567017,,-108.32842900993968,5.463379,863.7244,1.7160205,12.88583,381,,-4.071167,1.0147095e-05,-0.38698864,100,16.79,2.4012501,[-1.093  0.623 -0.627  0.088 -1.801],50.624306,625248,678.0155,7.312599,481.9944,38100,0.0022042042,100.0,7146017.5
1.0628986,0.03916827,3.908926,85.885635,3668.4071457386017,,-107.72218964839975,0.58104897,610.366,0.22019774,1.3967785,382,,-4.2698975,-9.07898e-06,-0.3867966,100,15.97,2.4033802,[-1.097  0.629 -0.631  0.115 -1.806],2.8225784,626845,544.44507,7.1859436,517.9169,38200,0.2198245,100.0,99660.45
6.3540773,1.8294215,485.04135,86.170425,3676.8568091392517,,-107.57699970847418,47.67504,3277.9106,49.69694,285.48465,383,,-3.70372,7.400513e-06,-0.38493183,100,16.31,2.6381042,[-1.098  0.633 -0.623  0.106 -1.806],4714.494,628476,2370.3564,6.7643356,498.34198,38300,0.00033392763,100.0,579152600.0
1.0087625,0.033209924,1.7435138,86.15045,3688.6707763671875,,-107.80955574114444,0.1795015,567.90155,0.18081622,1.0337158,384,,-4.1048126,9.765625e-06,-0.38647297,100,16.32,2.4740188,[-1.077  0.635 -0.627  0.135 -1.804],1.0990773,630108,507.35565,7.6811066,503.1738,38400,0.5053717,100.0,9048.898
1.0818018,0.039457332,4.3602495,86.23477,3694.889834165573,,-108.37233475616581,0.46866116,603.88116,0.21808863,1.3162603,385,,-3.8077545,1.2207031e-06,-0.38427204,100,16.5,2.6670365,[-1.079  0.639 -0.625  0.139 -1.805],2.681343,631758,537.8438,7.7387543,499.07443,38500,0.10459955,100.0,61571.04
1.4907268,0.11884951,40.194412,86.40993,3703.3359093666077,,-108.7547956745781,3.698567,793.0908,1.1293304,8.127751,386,,-4.231453,-5.340576e-07,-0.38596043,100,16.8,2.7539582,[-1.084  0.638 -0.633  0.146 -1.803],38.961197,633438,665.3363,9.52639,489.60483,38600,0.0042555598,100.0,3359643.5
1.2630684,0.054309625,8.468145,86.059135,3712.9033064842224,,-108.19502441273525,1.3571651,705.88477,0.36416984,3.3344846,387,,-4.0691833,2.4414062e-06,-0.38840714,100,16.25,2.5727847,[-1.085  0.644 -0.635  0.133 -1.805],13.069731,635063,619.3176,7.068184,507.9769,38700,0.022318102,100.0,487701.06
9.517383,9.967764,848.3998,85.85295,3722.8893325328827,,-107.69910074148186,82.586624,4697.7183,457.40585,3532.2178,388,,-4.5387115,-8.31604e-06,-0.3814525,100,15.94,2.4996228,[-1.074  0.649 -0.637  0.149 -1.807],52268.547,636657,3611.9185,7.532799,517.93726,38800,3.3807577e-05,100.0,1539937300.0
1.4560206,0.11157189,40.70685,86.16843,3734.5613720417023,,-107.76186838369875,4.4797196,795.6578,1.9954917,19.297056,389,,-4.6046066,-1.9836425e-06,-0.38647327,100,16.34,2.6910634,[-1.061  0.662 -0.648  0.166 -1.8  ],193.15234,638291,668.6721,7.6963882,502.15817,38900,0.0021480648,100.0,5098405.5
1.7790596,0.21571697,66.64986,86.01574,3745.035894393921,,-107.79611836755198,6.5226746,987.76074,4.80097,17.699589,390,,-4.0095673,-4.8065185e-06,-0.3895702,100,16.11,2.5308297,[-1.068  0.645 -0.648  0.152 -1.805],378.13428,639902,814.381,5.963173,509.4094,39000,0.005456553,100.0,11668362.0
1.2753122,0.11024998,33.54267,86.56354,3755.245005607605,,-107.6413767274243,3.5441165,680.51324,0.7859826,8.570133,391,,-4.971596,3.5095215e-06,-0.37955314,100,16.83,3.0131226,[-1.068  0.644 -0.666  0.169 -1.809],27.487011,641585,546.42596,8.716026,481.82913,39100,0.013753757,100.0,3009942.0
1.7843353,0.16857257,80.93947,86.27145,3764.353577852249,,-108.27174914550552,8.184181,936.08795,2.1012373,31.272045,392,,-4.0562897,4.8065185e-06,-0.37388587,100,16.52,2.7498336,[-1.076  0.649 -0.649  0.168 -1.798],120.41443,643237,713.34296,8.532776,492.85092,39200,0.00067318097,100.0,15061265.0
1.2697803,0.072532296,13.373786,86.22442,3773.768627882004,,-107.90681128687585,1.8110937,701.95703,0.47850347,4.1746335,393,,-3.760292,3.7384034e-06,-0.37147468,100,16.39,2.4887435,[-1.087  0.633 -0.646  0.16  -1.793],8.398222,644876,602.3564,6.22229,500.93613,39300,0.031084642,100.0,870951.0
2.273255,0.53838205,149.2069,86.338066,3781.3133041858673,,-107.75945470950683,14.604384,1158.9056,6.338745,78.51234,394,,-4.5502625,-9.384155e-06,-0.3713383,100,16.56,3.0084949,[-1.086  0.634 -0.654  0.154 -1.79 ],231.47765,646532,809.1865,9.074539,492.55875,39400,0.0034596517,100.0,48465776.0
1.2057716,0.05775375,9.730875,86.50013,3791.00239109993,,-107.7092272336715,1.5784125,650.99255,0.33982897,3.4032269,395,,-4.598068,2.9754638e-06,-0.36890292,100,16.76,3.0545022,[-1.097  0.636 -0.639  0.162 -1.79 ],4.759716,648208,558.1373,8.644569,482.7506,39500,0.03844899,100.0,592442.0
4.9841523,1.4692425,462.4551,86.19327,3799.322476387024,,-107.59553927345287,41.46528,2501.1714,26.546494,221.09332,396,,-4.3720245,7.6293944e-08,-0.38012698,100,16.35,2.8710904,[-1.099  0.634 -0.629  0.16  -1.788],1931.5603,649843,1986.2439,8.016388,497.81525,39600,0.00027989363,100.0,398816200.0
1.4085279,0.07517693,15.313444,86.363754,3812.3081200122833,,-108.38252948858785,2.4187882,751.66876,0.5281913,7.2123103,397,,-4.52507,3.3569336e-06,-0.3812022,100,16.69,2.6814146,[-1.098  0.658 -0.62   0.147 -1.799],10.687408,651512,632.47687,8.577507,485.1748,39700,0.0293592,100.0,1403451.1
1.0202522,0.03534705,3.1219997,86.29744,3821.580171585083,,-108.35465319380346,0.42164692,567.1401,0.19160558,1.194908,398,,-4.2499084,3.0517577e-07,-0.3807744,100,16.57,2.6739893,[-1.107  0.645 -0.62   0.148 -1.8  ],1.5953476,653169,504.92023,7.9263153,496.29843,39800,0.3456116,100.0,45412.566
1.1557482,0.051608197,9.0576,86.61383,3830.2691218852997,,-108.13378462358561,1.3995949,617.69305,0.3040301,3.0780172,399,,-4.783516,1.0986329e-05,-0.3809591,100,16.93,2.7590828,[-1.107  0.643 -0.617  0.142 -1.8  ],5.35754,654862,528.3878,7.7682114,477.63446,39900,0.0064092283,100.0,464070.72
1.2921748,0.07976156,25.789652,86.23687,3838.2605109214783,,-107.95682538284441,2.7063754,709.1342,0.57312465,4.2981963,400,,-4.282112,-3.8146973e-06,-0.38173157,100,16.42,2.9939775,[-1.112  0.639 -0.61   0.138 -1.8  ],11.091734,656504,595.43805,9.565102,498.9738,40000,0.0138957575,100.0,1903933.2
1.2563616,0.06440361,20.028355,86.10683,3846.595950126648,,-108.02917307997708,2.4470215,695.5832,0.5702766,6.2985077,401,,-4.176819,-7.5531007e-06,-0.3803451,100,16.27,2.7493865,[-1.105  0.636 -0.604  0.146 -1.801],49.06297,658131,585.94824,7.811096,506.3038,40100,0.018320661,100.0,1464494.9
1.0677459,0.03800957,5.3268585,86.20275,3856.057366132736,,-107.93099268944712,0.8028753,596.241,0.20938757,1.5350752,402,,-4.3338165,3.6621093e-06,-0.38784117,100,16.39,2.5649743,[-1.086  0.651 -0.596  0.158 -1.799],1.9746598,659770,529.22797,6.402031,500.0098,40200,0.18035224,100.0,162800.34
1.135779,0.05176821,10.017885,86.54909,3863.2524478435516,,-108.11183795359098,1.2080406,609.95776,0.29784343,2.4555924,403,,-4.302582,-6.8664554e-07,-0.3945119,100,16.88,2.5267293,[-1.099  0.651 -0.595  0.162 -1.807],5.2800694,661458,532.7982,6.642769,483.38522,40300,0.05632749,100.0,360235.75
1.1227782,0.04937414,10.211976,86.44397,3871.7358560562134,,-107.98925537988181,0.9651652,613.4316,0.28501734,1.9104162,404,,-4.632866,4.043579e-06,-0.3979432,100,16.72,2.9938812,[-1.106  0.639 -0.603  0.168 -1.813],3.9592247,663130,534.75916,7.752411,486.6487,40400,0.08785112,100.0,241550.2
1.0460327,0.03454217,2.7274737,86.23591,3879.252629518509,,-108.34896666896502,0.27206483,584.76263,0.18758552,1.0909961,405,,-3.9846115,-1.6784668e-06,-0.39768022,100,16.46,2.4458752,[-1.109  0.647 -0.598  0.159 -1.817],1.7017844,664776,507.09277,5.848961,489.19882,40500,0.40470093,100.0,20620.314
2.9726393,0.21018206,122.16939,86.076775,3887.1282081604004,,-108.06489307610161,15.347717,1538.474,3.4642897,49.484997,406,,-3.9599457,5.569458e-06,-0.39583245,100,16.28,2.6897287,[-1.101  0.649 -0.595  0.161 -1.817],428.6535,666404,1193.3458,8.903763,500.28143,40600,0.0016547203,100.0,56695276.0
1.1313112,0.04388126,7.4105763,85.85869,3898.5447397232056,,-108.384374782572,0.9311174,650.6261,0.25128013,2.0520644,407,,-3.297058,-2.9754638e-06,-0.39358008,100,16.01,2.2134645,[-1.136  0.631 -0.605  0.158 -1.815],2.8181124,668005,570.6194,6.6669617,514.67053,40700,0.09592463,100.0,246077.25
1.1461953,0.0437009,8.038721,86.68216,3905.634489774704,,-107.58366055328321,1.058101,613.86383,0.24083252,1.7882689,408,,-5.173645,3.3569336e-06,-0.38987175,100,16.96,2.8228955,[-1.132  0.632 -0.609  0.155 -1.813],4.266011,669701,516.9386,7.1681595,465.1803,40800,0.059672024,100.0,262117.66
