ReturnStepMax,InitialReturnMax,TimestepsSoFar,MaxIW,StdD2w0t,ReturnMeanIW,EpThisIter,EpisodesSoFar,ReturnStepMaxmin,InitialReturnMean,EpLenMean,EmpiricalD2,J_sample_variance,MeanEntropy,Bound,MaxD2w0t,MeanIW,InitialReturnMin,EpRewMean,InitialReturnStd,InitialBound,StdIW,MinD2w0t,MeanD2w0t,TimeElapsed,MinIW,Iteration,Weights
100.0,8.8220825,216336,1725.1638,1066.8607,8852.265,100,8200,86.10864,8.087158e-06,16.43,11845.951,7214041600.0,0.47412637,6564.339,87584.11,17.37386,-3.4147034,-109.3060216120566,2.0524743,496.05066,169.388,,30.16811,900.9884977340698,8.238406e-07,82,[ 0.81   0.278  0.197  0.017 -0.948]
100.0,10.285973,218248,28.125889,0.6789725,599.9639,100,8300,87.75715,1.1520386e-05,19.12,8.299822,1400855.8,0.49755386,464.5362,18.223225,1.2563423,-4.603386,-111.19848008029773,3.2774432,405.16605,2.6588962,,0.09850955,914.2807726860046,0.020048093,83,[ 0.771  0.212  0.189 -0.004 -0.945]
100.0,9.167755,219984,87.78635,5.3060865,1212.9631,100,8400,86.81181,7.400513e-06,17.36,85.41005,22130376.0,0.49583066,904.7518,239.49495,2.4442203,-4.128517,-109.62642294299052,2.829578,464.4478,10.020741,,0.40968636,924.2439765930176,0.00079661014,84,[ 0.808  0.222  0.214 -0.005 -0.921]
100.0,12.825638,221761,2487.4102,177.53784,8127.561,100,8500,87.09174,-4.043579e-06,17.77,782.63776,5278379500.0,0.5061637,5479.2295,15477.614,16.800518,-5.1576614,-109.32039936566635,3.2228947,441.12497,151.90799,,9.393527,935.9183442592621,0.000104206,85,[ 0.847  0.262  0.218 -0.012 -0.923]
100.0,8.464523,223426,1.9447918,0.18401195,567.837,100,8600,86.33591,-3.967285e-06,16.65,1.0619926,13488.902,0.48069215,496.12695,1.2293853,1.0292155,-4.8231277,-108.3566466166638,2.9411411,483.39352,0.23449847,,0.034142572,949.3463191986084,0.40115407,86,[ 0.847  0.272  0.26  -0.046 -0.913]
100.0,8.80098,225063,35.28465,0.76317066,705.23425,100,8700,86.11394,-4.7302246e-06,16.37,5.101518,2041486.8,0.4440199,574.0319,21.379143,1.2660332,-3.707901,-108.42396890351351,2.6056314,497.71295,2.7833934,,0.092587404,957.2183365821838,0.0053701513,87,[ 0.845  0.268  0.257 -0.052 -0.938]
100.0,7.9477463,226819,3.1126657,0.21219449,579.9457,100,8800,86.92909,1.9836425e-06,17.56,1.2823002,76895.18,0.43311116,503.96277,2.3737943,1.112405,-4.0012207,-109.30606740097431,2.7462938,455.1641,0.56662,,0.040129192,966.3811042308807,0.15858635,88,[ 0.847  0.272  0.265 -0.085 -0.975]
100.0,10.74868,228473,3.241887,0.21951348,625.67816,100,8900,86.26278,-1.04522705e-05,16.54,1.4501382,101053.625,0.41348204,534.4845,4.757229,1.135126,-4.633667,-108.15749580865551,2.9955459,484.4271,0.63132036,,0.039541297,976.4875481128693,0.15930817,89,[ 0.921  0.241  0.266 -0.107 -0.986]
100.0,9.982315,230226,33.787796,0.72506434,715.19556,100,9000,86.856026,2.3651123e-06,17.53,3.670748,2163664.2,0.3872055,579.35913,49.18964,1.4211661,-3.3984375,-109.98394222775764,2.754488,460.98895,3.4476469,,0.07867428,986.3127546310425,0.01816199,90,[ 0.931  0.224  0.264 -0.133 -1.005]
100.0,8.801399,231901,123.518326,4.4894524,1003.42084,100,9100,86.43986,8.392334e-06,16.75,43.008934,29077002.0,0.37744015,689.682,227.19592,1.9868807,-4.128395,-108.39285757548065,2.690105,482.94574,12.026306,,0.396639,996.1976475715637,0.0009746296,91,[ 0.936  0.228  0.28  -0.097 -1.032]
100.0,10.832977,233647,9.573573,0.40749606,610.8225,100,9200,86.851746,-6.790161e-06,17.46,3.0185168,454790.25,0.37198296,504.3877,8.332382,1.1781715,-5.167328,-109.20987802792541,3.020058,456.0419,1.4070724,,0.06470767,1006.4437687397003,0.01801738,92,[ 0.936  0.253  0.308 -0.107 -1.042]
100.0,9.145996,235365,184.42911,12.552151,1827.1272,100,9300,86.68622,-5.7983398e-06,17.18,105.85666,106040500.0,0.37378466,1287.1055,794.9081,3.6949937,-4.8208466,-109.00173569065437,3.188486,467.03568,21.567167,,0.9069442,1015.5159242153168,0.00015804282,93,[ 0.945  0.239  0.302 -0.092 -1.047]
100.0,9.675003,237161,1.7409928,0.1914496,524.6308,100,9400,87.23189,-9.765625e-06,17.96,1.0918561,13821.392,0.3647731,453.16937,1.1530002,1.0270535,-5.6916122,-109.29569643368397,3.310928,441.67383,0.25529617,,0.03693727,1026.6530990600586,0.4728166,94,[ 0.939  0.218  0.268 -0.079 -1.045]
100.0,8.624855,238914,42.447384,0.6496554,710.4181,100,9500,86.874146,1.2207031e-06,17.53,8.350585,1617687.9,0.36401895,588.60315,18.312183,1.3821155,-4.510826,-109.6298362149414,2.8877072,459.29456,2.6367297,,0.090258226,1035.0639154911041,0.012774292,95,[ 0.941  0.21   0.267 -0.081 -1.054]
100.0,8.675514,240630,115.19506,1.0520532,852.7567,100,9600,86.60331,-6.5612794e-06,17.16,5.873076,5081715.5,0.46044508,715.82,60.573067,1.5727397,-3.5087814,-109.40023301057545,2.3770595,468.2825,4.184798,,0.10700086,1045.0451061725616,0.05622825,96,[ 0.962  0.227  0.29  -0.074 -1.055]
100.0,10.434883,242323,324.73688,18.876036,2337.288,100,9700,86.59907,-1.5258789e-07,16.93,340.97025,231828370.0,0.4899905,1693.3127,1214.3932,4.754324,-4.591751,-108.30629286785708,2.8479018,476.70978,32.55167,,1.1294554,1056.719787120819,0.00072659913,97,[ 1.048  0.187  0.318 -0.098 -0.959]
100.0,11.112442,244027,22.237316,0.61044866,713.78015,100,9800,86.56547,2.2125244e-06,17.04,8.510611,2126097.8,0.4626249,577.39166,28.054844,1.3603882,-4.582054,-109.13215251664332,3.0462356,470.64493,3.0441053,,0.08161205,1070.2820258140564,0.008884248,98,[ 0.988  0.149  0.31  -0.104 -0.929]
100.0,11.74131,245767,19.674786,0.3971208,653.3479,100,9900,86.85271,1.3732911e-06,17.4,4.03962,1111759.9,0.46142715,537.3635,29.358816,1.2524078,-4.1358414,-109.02044296414773,3.3021958,455.25012,2.2155616,,0.054271612,1081.1179957389832,0.034607418,99,[ 0.961  0.116  0.317 -0.102 -0.956]
100.0,8.049393,247427,45.06641,2.3830028,960.89606,100,10000,86.27784,3.2806397e-06,16.6,32.254543,7641930.5,0.43357643,759.3854,190.58008,1.8223275,-3.9617767,-108.68567578083663,2.6456954,490.1408,5.626275,,0.16356078,1090.1383514404297,0.0006423608,100,[ 0.942  0.091  0.312 -0.123 -0.957]
100.0,11.093887,249275,8.864441,0.2558543,553.9015,100,10100,87.53554,-3.8146973e-06,18.48,1.7558236,177426.42,0.42740247,463.22974,3.2274978,1.1304772,-5.6529236,-109.21376268352158,3.6992726,422.5887,0.93675506,,0.048783954,1101.3550252914429,0.13198599,101,[ 0.91   0.048  0.316 -0.145 -0.985]
100.0,12.176704,251020,4.4106803,0.23155548,581.9798,100,10200,86.89081,1.0681152e-06,17.45,1.5228282,109248.66,0.4073006,493.74173,4.603037,1.1157863,-4.8167343,-108.97217968788036,3.3803058,456.64215,0.69874555,,0.042488854,1110.4341475963593,0.18088824,102,[ 0.897  0.043  0.296 -0.155 -0.992]
100.0,11.072403,252789,2.051007,0.19271669,530.77325,100,10300,86.98444,-9.994506e-06,17.69,1.0792412,18350.787,0.40720785,457.33118,1.4555402,1.0185739,-4.7120056,-109.60489159013677,3.3545375,451.42493,0.28081492,,0.03686688,1118.458477973938,0.31763643,103,[ 0.893  0.025  0.307 -0.169 -1.012]
100.0,9.699585,254699,7.0849934,0.33182716,579.49365,100,10400,87.80312,-2.2888185e-06,19.1,2.6751618,337903.06,0.39052746,466.72876,4.9810514,1.2250712,-5.537773,-110.32621625179607,3.25791,399.25238,1.3351564,,0.059404086,1126.0740222930908,0.029829184,104,[ 0.885  0.031  0.311 -0.157 -1.012]
100.0,8.732292,256480,30.889618,1.0361756,714.6772,100,10500,87.18251,-2.822876e-06,17.81,11.825332,2253131.0,0.38063997,543.73334,32.410896,1.4295813,-4.284836,-108.94002714011323,3.0232744,437.44885,3.2701678,,0.13062865,1135.2004578113556,0.002226161,105,[ 0.893  0.042  0.312 -0.172 -1.028]
100.0,16.115707,258193,1.3812582,0.1848923,548.8872,100,10600,86.70326,-6.408691e-06,17.13,1.0250491,4831.8447,0.36034626,479.78625,1.0858492,1.0244777,-5.919609,-108.57372045848932,3.7196085,468.26398,0.138401,,0.03482313,1144.5372178554535,0.6798658,106,[ 0.902  0.065  0.325 -0.181 -1.038]
100.0,14.468254,259877,25.469353,0.6372826,743.83514,100,10700,86.48721,-1.6479493e-05,16.84,8.312959,2192368.0,0.31579578,619.1267,17.035631,1.398778,-5.4747314,-108.54088989074468,3.2514136,472.48224,2.9916847,,0.088174365,1152.2093765735626,0.0038364746,107,[ 0.902  0.063  0.329 -0.18  -1.059]
100.0,8.657845,261591,9.583103,0.23534055,583.28925,100,10800,86.6524,7.6293944e-08,17.14,1.6710842,239872.0,0.32202777,484.17773,4.336615,1.0853828,-4.1969604,-108.97025933719996,2.6926928,461.3309,0.9992976,,0.042925578,1162.4541449546814,0.15697728,108,[ 0.943  0.073  0.344 -0.189 -1.103]
100.0,12.317665,263368,65.09927,0.9524573,740.8938,100,10900,87.092735,7.6293944e-08,17.77,4.8283186,4405504.0,0.33566496,565.51556,62.485256,1.466636,-4.5115433,-108.99636917104543,3.1974833,445.12393,4.294857,,0.11612658,1171.3233568668365,0.03551612,109,[ 0.937  0.093  0.335 -0.191 -1.097]
100.0,12.600815,265093,10.999434,0.28343946,661.0647,100,11000,86.72874,2.2125244e-06,17.25,2.4953318,620653.56,0.35937366,540.0155,8.0659,1.2768681,-4.9284515,-108.96568231560667,3.02759,454.36664,1.7019835,,0.048516836,1181.820345401764,0.09781116,110,[ 0.953  0.067  0.368 -0.209 -1.083]
100.0,12.144913,266890,10.408145,0.3043779,588.28076,100,11100,87.24402,-2.1362305e-06,17.97,3.2396643,530420.9,0.3601976,469.05826,9.266297,1.17742,-5.907295,-109.27930476791859,3.139516,430.81775,1.6634793,,0.051279936,1191.6617019176483,0.042358585,111,[ 0.975  0.085  0.359 -0.204 -1.06 ]
100.0,8.6082,268553,42.02375,0.99572635,754.9026,100,11200,86.31516,-5.8746336e-06,16.63,15.170185,4623755.5,0.3515852,600.1362,46.721756,1.3993125,-4.1523895,-108.69632302492681,2.440443,490.80258,4.346358,,0.10505175,1200.456874370575,0.0016823692,112,[ 0.954  0.064  0.36  -0.217 -1.059]
100.0,12.200096,270350,7.448355,0.23377472,557.85547,100,11300,87.26865,-4.272461e-06,17.97,1.4792949,152918.45,0.3256529,466.5234,7.701273,1.1098403,-6.57415,-108.52718839356892,3.4155588,436.316,0.8657992,,0.04318541,1209.5046033859253,0.08692506,113,[ 0.971  0.103  0.356 -0.204 -1.067]
100.0,12.299576,271967,64.11277,0.7477891,785.74115,100,11400,86.03298,2.1362305e-06,16.17,8.3499,2628823.5,0.28393558,642.38794,14.414193,1.4064319,-4.2867203,-107.70239016398895,2.9382584,504.55615,3.1151428,,0.10996062,1218.3145627975464,0.015447035,114,[ 0.97   0.093  0.356 -0.223 -1.093]
100.0,7.6750565,273705,6.3776155,0.20680295,568.02563,100,11500,86.891365,1.121521e-05,17.38,1.3492575,58641.05,0.29383126,488.48895,2.737573,1.0779595,-4.4225388,-108.9541451560215,2.7143567,458.97272,0.5064607,,0.03875666,1228.849793434143,0.17670675,115,[ 0.982  0.105  0.384 -0.225 -1.135]
100.0,10.483643,275372,4.0587473,0.19439106,600.625,100,11600,86.33073,-2.9754638e-06,16.67,1.1963949,62899.168,0.31396487,527.47906,1.7061193,1.09044,-4.786415,-108.73334147169345,2.8924792,486.0647,0.49399447,,0.03597432,1236.7363414764404,0.37000132,116,[ 0.986  0.113  0.389 -0.209 -1.125]
100.0,10.397774,277158,25.851982,0.37683415,624.7471,100,11700,87.14685,-8.7738035e-06,17.86,2.0094845,479252.1,0.3127686,521.7066,29.19262,1.235149,-4.504013,-109.06019652520347,3.2391634,443.1468,1.4330767,,0.056367144,1247.095685005188,0.10741909,117,[ 0.944  0.127  0.39  -0.197 -1.105]
100.0,12.213921,278847,25.116674,0.7172283,728.3173,100,11800,86.567604,1.586914e-05,16.89,11.196494,2496640.0,0.30712882,596.20447,22.290611,1.3735497,-4.6054306,-108.38095912035287,3.3546953,476.8241,3.2356718,,0.08937045,1257.1242487430573,0.0014771776,118,[ 0.943  0.144  0.367 -0.205 -1.106]
100.0,10.312454,280627,397.4963,36.84496,2169.8477,100,11900,87.13231,2.7465821e-06,17.8,124.80297,131223170.0,0.3001725,1550.0503,6054.373,4.404542,-4.962799,-108.78013106574372,3.8961337,447.72723,23.856728,,1.4500494,1267.122974872589,0.00041569147,119,[ 0.98   0.164  0.376 -0.2   -1.112]
100.0,9.089378,282236,38.22792,0.63728315,730.00946,100,12000,85.93107,1.2207031e-06,16.09,4.179308,2395623.0,0.28744298,601.84296,20.366856,1.2959121,-3.9556122,-108.00706542837628,2.718389,510.3515,2.9115925,,0.08183046,1278.368442773819,0.0029147626,120,[ 0.98   0.15   0.433 -0.199 -1.119]
100.0,6.772789,283876,16.08306,0.38500822,693.06384,100,12100,86.16984,-6.713867e-06,16.4,3.7355053,679272.0,0.28896844,596.57574,7.0787582,1.2511892,-4.370453,-108.12057950889128,2.5321662,498.586,1.621726,,0.06043761,1288.6331241130829,0.077952914,121,[ 0.989  0.157  0.427 -0.166 -1.132]
100.0,10.368942,285607,2748.5781,120.8194,5713.889,100,12200,86.76785,3.0517577e-07,17.31,508.98456,2375680300.0,0.30044827,3725.1772,21862.643,11.439543,-5.693779,-109.07830125280084,3.1815991,462.0556,99.08719,,2.4962664,1298.0350716114044,2.8422637e-05,122,[ 0.996  0.134  0.426 -0.162 -1.13 ]
100.0,8.898552,287269,841.3115,38.25027,2369.2292,100,12300,86.35785,1.9073486e-06,16.62,394.46298,269560960.0,0.2961447,1672.5364,3055.4263,4.5473585,-4.2076645,-108.06958803035137,3.018134,488.88153,32.393364,,2.2460847,1311.9059054851532,0.00017327325,123,[ 1.005  0.148  0.473 -0.123 -1.118]
100.0,9.936989,288924,15.48134,0.6074911,788.2821,100,12400,86.291275,4.4250487e-06,16.55,9.275155,1917778.2,0.2939177,657.9134,18.109655,1.4681188,-4.016884,-108.18516877965729,3.0458682,491.24246,2.7733104,,0.07893604,1324.3921382427216,0.035585202,124,[ 1.011  0.181  0.487 -0.136 -1.123]
100.0,10.501045,290517,21.900364,0.58747935,730.47766,100,12500,85.811745,-2.4414062e-06,15.93,6.815876,1686160.6,0.30063218,604.9186,12.804169,1.2757719,-4.033287,-107.88757732411155,2.6541128,515.31635,2.4613369,,0.08879661,1332.7850861549377,0.035820186,125,[ 1.033  0.21   0.485 -0.129 -1.125]
100.0,9.832397,292165,89.589005,3.4186313,1144.7323,100,12600,86.23274,4.5776366e-07,16.48,40.603653,13244775.0,0.3016031,893.0202,146.55643,2.1857243,-4.2998047,-108.17763675874619,2.9260972,493.8987,7.4434714,,0.30187783,1341.2099680900574,0.0010019764,126,[ 1.027  0.195  0.459 -0.133 -1.118]
100.0,9.638931,293870,6.8775883,0.26330528,608.13635,100,12700,86.63992,-9.841919e-06,17.05,2.1714313,294086.22,0.3052671,511.5065,3.3406317,1.14005,-4.4335556,-108.49387584055648,2.790902,466.3958,1.1290679,,0.046761945,1351.5268754959106,0.09297679,127,[ 1.043  0.218  0.473 -0.143 -1.117]
100.0,10.115631,295474,6.3843164,0.25113645,654.9654,100,12800,85.878,-6.3323973e-06,16.04,1.745729,256136.84,0.29550675,559.80273,9.441202,1.1487951,-4.1138535,-108.12097067334149,2.8405938,510.24408,0.9463916,,0.043079708,1361.3962347507477,0.05607947,128,[ 1.051  0.233  0.468 -0.151 -1.114]
100.0,11.184166,297184,6.7618656,0.2202593,586.82465,100,12900,86.68413,7.705688e-06,17.1,1.2621492,121095.21,0.28470093,500.80893,3.2479768,1.1004183,-4.5433807,-108.51608515216405,2.9939067,468.29498,0.6998669,,0.04039041,1369.2130632400513,0.27967167,129,[ 1.054  0.24   0.474 -0.125 -1.123]
100.0,5.8669434,298789,8.573538,0.25982493,624.08673,100,13000,85.95347,-1.9073486e-06,16.05,1.5554435,238522.77,0.3079899,543.464,3.0060182,1.0905282,-3.9697647,-107.88443329629749,2.4107807,511.32153,0.8852143,,0.045396063,1377.7534313201904,0.17588745,130,[ 1.046  0.239  0.489 -0.111 -1.134]
100.0,12.509483,300482,5.2439857,0.24819978,592.8579,100,13100,86.58637,-3.0517579e-06,16.93,1.8513128,179555.66,0.3114093,501.8897,6.4568596,1.1043746,-4.1935425,-108.2758538858883,3.088555,471.78223,0.8730021,,0.04310664,1387.3499052524567,0.01725092,131,[ 1.025  0.243  0.507 -0.114 -1.111]
100.0,8.297844,302109,369.50708,89.93976,2411.7886,100,13200,86.0966,-5.7983398e-06,16.27,692.71875,333509630.0,0.3028584,1775.7367,11342.514,4.6757555,-4.2629166,-107.86415638690083,2.5437791,499.61798,36.469376,,1.9615533,1395.2939176559448,4.5281322e-05,132,[ 1.013  0.236  0.495 -0.134 -1.108]
100.0,7.6943665,303797,13.020757,0.27417466,632.66583,100,13300,86.53416,-4.043579e-06,16.88,1.8952727,284862.28,0.2726754,545.3318,3.5984666,1.170794,-4.139656,-108.34581808973786,2.703827,477.0263,1.0460846,,0.04826094,1407.6418142318726,0.06022847,133,[ 0.975  0.188  0.501 -0.168 -1.116]
100.0,7.525429,305456,4731.5425,6260.5264,21312.031,100,13400,86.37591,-2.2888183e-07,16.59,22300.994,41574547000.0,0.24487305,15111.012,1150160.4,41.46685,-4.2998734,-107.93298122952429,2.8618171,492.30002,398.68295,,127.09674,1417.9930770397186,0.00011181048,134,[ 0.944  0.201  0.506 -0.138 -1.146]
100.0,7.726448,307144,6.886729,0.2354933,591.6882,100,13500,86.51962,4.577637e-06,16.88,1.605986,184160.95,0.23824714,510.90054,3.716513,1.092413,-3.8904114,-108.79350565007701,2.5437171,480.96967,0.85954595,,0.042740706,1431.9604527950287,0.1263497,135,[ 0.93   0.158  0.546 -0.201 -1.174]
100.0,8.7775345,308813,31.718878,0.6255895,687.6465,100,13600,86.3877,-8.087158e-06,16.69,5.517284,1661858.9,0.2530442,552.793,27.355171,1.2699836,-4.32959,-108.31362174797309,2.8351634,488.43585,2.5796542,,0.080932505,1440.5736300945282,0.013892909,136,[ 0.944  0.164  0.546 -0.181 -1.181]
100.0,7.9786606,310447,3.146635,0.20857854,606.9955,100,13700,86.10766,-3.6621093e-06,16.34,1.3527521,71440.14,0.24634744,540.05096,1.5405176,1.0809139,-3.9067764,-108.182565857798,2.717295,503.28397,0.50674564,,0.038160563,1449.6468017101288,0.21219888,137,[ 0.938  0.145  0.562 -0.164 -1.166]
100.0,8.8044815,312086,420.20688,46.04748,2479.727,100,13800,86.20706,1.5258789e-07,16.39,304.9771,373940260.0,0.23905534,1780.9932,4859.651,5.0127125,-4.5205994,-107.83295918729802,2.6282165,500.55582,40.922832,,1.3987979,1458.9486057758331,5.237424e-05,138,[ 0.943  0.148  0.574 -0.163 -1.173]
100.0,7.6907578,313763,128.84734,22.309711,1087.9529,100,13900,86.49388,2.3651123e-06,16.77,108.05827,37635010.0,0.23404099,860.4685,4215.9976,2.1031346,-4.1848526,-107.98465076639721,2.654556,485.77267,12.632159,,0.39569548,1470.2217264175415,0.0010777266,139,[ 0.909  0.116  0.589 -0.216 -1.18 ]
100.0,7.200676,315403,5.313483,0.22342391,595.808,100,14000,86.2298,4.7302246e-06,16.4,1.7054721,118359.76,0.23568594,528.97205,4.059066,1.0691816,-4.1219406,-107.90345684647406,2.74643,500.546,0.6768682,,0.039316405,1478.8060569763184,0.052515436,140,[ 0.927  0.148  0.599 -0.18  -1.185]
100.0,9.623398,317062,1.5624168,0.18579932,561.82434,100,14100,86.37718,3.5858154e-06,16.59,1.0509233,12007.086,0.22375558,497.2981,1.1307102,1.0194323,-4.6232224,-107.65650342732665,2.8123167,488.87036,0.20589985,,0.034408417,1487.5806303024292,0.4282284,141,[ 0.927  0.161  0.608 -0.163 -1.183]
100.0,7.16922,318653,14.296843,0.4115407,694.3606,100,14200,85.84973,6.027222e-06,15.91,2.9917693,729077.44,0.28115627,601.0568,21.026443,1.2199005,-3.9779434,-107.59360245100706,2.5368335,517.5309,1.6187375,,0.056639697,1495.3592727184296,0.021140683,142,[ 0.934  0.158  0.601 -0.167 -1.195]
100.0,7.2479706,320287,7827.3535,20048.281,38267.68,100,14300,86.16701,6.713867e-06,16.34,166026.25,144132060000.0,0.28099698,28280.562,3613596.2,76.54489,-4.216034,-107.91353634921667,2.73668,500.86154,768.01215,,407.93243,1506.4440586566925,8.4981494e-08,143,[ 0.932  0.167  0.617 -0.137 -1.138]
100.0,8.215157,321952,262.4569,66.08304,1631.775,100,14400,86.38662,1.6784668e-06,16.65,496.41473,161554340.0,0.2684303,1088.884,9884.619,3.152673,-4.139427,-107.95544548800164,2.8002045,489.11465,25.844208,,1.9466385,1520.3615860939026,6.4708904e-05,144,[ 0.961  0.218  0.646 -0.12  -1.138]
100.0,7.6754227,323575,233.7344,17.094854,1434.197,100,14500,86.066536,-3.8146973e-06,16.23,250.23325,118662820.0,0.2427587,982.2428,961.5596,2.8133156,-4.1258316,-107.96992382290438,3.0051768,507.57645,22.795017,,1.0904672,1531.6693444252014,0.00024288402,145,[ 0.913  0.212  0.594 -0.129 -1.151]
100.0,9.260956,325225,5.211423,0.23436525,600.6816,100,14600,86.27491,2.670288e-06,16.5,1.5552658,170488.81,0.23668382,527.71533,3.3248374,1.0957942,-4.416748,-107.8182250613234,3.0683284,494.13474,0.8325634,,0.0418423,1543.2958607673645,0.125848,146,[ 0.868  0.19   0.58  -0.118 -1.176]
100.0,8.397499,326908,301.56247,9.727966,1767.5171,100,14700,86.49079,7.2479247e-06,16.83,116.717804,198749300.0,0.21655002,1277.2628,715.69366,3.5467718,-3.879097,-108.38496821725246,2.702939,482.58594,29.529102,,0.561036,1552.201581478119,0.000119581404,147,[ 0.883  0.198  0.571 -0.103 -1.182]
100.0,7.1112137,328500,7.773116,0.3057876,654.4028,100,14800,85.82142,-2.9754638e-06,15.92,2.130476,342532.8,0.20312807,574.8723,6.7120676,1.1388522,-4.1579056,-107.92624192440819,2.422923,519.9547,1.082625,,0.05143245,1562.4226903915405,0.037953366,148,[ 0.927  0.231  0.545 -0.116 -1.202]
100.0,8.412277,330150,4.049357,0.22710265,587.58966,100,14900,86.296524,-1.7547608e-06,16.5,1.462215,112234.39,0.19791389,510.17392,2.1456466,1.0586869,-4.1942215,-107.7450845103471,2.5479157,488.33508,0.6433993,,0.04119814,1571.81925034523,0.1261782,149,[ 0.92   0.237  0.572 -0.099 -1.216]
100.0,7.387039,331776,4.0648284,0.21480407,603.7373,100,15000,86.08542,-9.460449e-06,16.26,1.2951419,85567.11,0.19160819,530.2987,2.0102494,1.0705622,-3.9815063,-108.00986109031561,2.7058578,502.58447,0.5406499,,0.038953856,1581.1296260356903,0.10745436,150,[ 0.92   0.238  0.561 -0.118 -1.221]
100.0,8.53392,333408,16.920864,0.46553266,664.3736,100,15100,86.10962,5.0354006e-06,16.32,4.595869,1033544.25,0.18705498,558.6162,7.6525903,1.1970826,-4.5330353,-108.23185060964926,2.783803,503.3082,2.013153,,0.07351443,1590.5669870376587,0.01654505,151,[ 0.91   0.254  0.543 -0.122 -1.227]
100.0,6.519867,335040,56.71941,2.2485907,788.63794,100,15200,86.14472,1.1749267e-05,16.32,22.320198,8085212.0,0.11749142,634.5841,235.88437,1.4436153,-4.2286606,-107.95828778803188,2.4650612,500.8971,5.686878,,0.13468613,1598.8924095630646,0.0022810674,152,[ 0.91   0.24   0.526 -0.121 -1.232]
100.0,9.320999,336713,63.164078,0.99126697,791.9674,100,15300,86.45771,-6.713867e-06,16.73,15.644231,9329943.0,0.11833032,588.57336,77.29333,1.4992085,-4.456711,-108.00574452252341,2.9675064,480.90918,6.3108435,,0.1046718,1610.0156693458557,0.0081504835,153,[ 0.879  0.219  0.514 -0.142 -1.301]
100.0,7.427559,338373,1.9953055,0.18648356,564.91547,100,15400,86.38386,6.2561035e-06,16.6,1.1154435,25532.584,0.11647118,498.28467,1.3963301,1.0220884,-4.4419937,-107.88183178428712,2.7775743,488.69678,0.31787035,,0.034531817,1619.7993912696838,0.2741581,154,[ 0.846  0.196  0.521 -0.147 -1.301]
100.0,9.013702,340030,350.9032,15.056775,2175.5127,100,15500,86.263954,9.765625e-06,16.57,59.06392,263559300.0,0.098321296,1618.848,954.81573,4.1581717,-3.8307114,-108.68408070763664,2.8402529,490.44995,31.978165,,0.8564295,1628.0557940006256,0.00046600186,155,[ 0.845  0.205  0.516 -0.142 -1.302]
100.0,8.626686,341668,4.428817,0.21136665,603.4007,100,15600,86.181854,1.1444092e-06,16.38,1.4139813,133405.45,0.087196365,531.945,2.4994018,1.0804684,-4.3105927,-107.95982003999688,2.978687,499.53757,0.71376425,,0.03840178,1641.2659578323364,0.1645523,156,[ 0.827  0.221  0.47  -0.179 -1.321]
100.0,7.353874,343304,28.636845,0.35071447,654.8695,100,15700,86.13337,4.5776366e-07,16.36,2.912659,517281.34,0.08272719,569.2457,10.19972,1.1663175,-3.9068222,-108.20799663374517,2.6445837,502.61423,1.3462965,,0.05488341,1650.2205941677094,0.008463906,157,[ 0.82   0.209  0.482 -0.18  -1.332]
100.0,10.627899,345008,14.102806,0.40195325,627.9351,100,15800,86.64889,1.0757446e-05,17.04,2.6445696,576926.4,0.09423298,528.79565,16.311804,1.1763116,-4.0348206,-108.4847065082396,3.269346,475.38733,1.5420792,,0.06207135,1660.3734059333801,0.016369535,158,[ 0.812  0.199  0.491 -0.165 -1.336]
100.0,7.4153137,346648,42.61499,0.94420165,808.1296,100,15900,86.21783,-6.790161e-06,16.4,6.3888593,4977015.5,0.09623141,660.6641,51.346302,1.4898639,-4.291046,-108.27499165207229,2.6769266,501.3923,4.4882827,,0.10374576,1669.5958025455475,0.04526805,159,[ 0.821  0.197  0.51  -0.142 -1.325]
100.0,8.421646,348284,1190.124,131.36383,4965.1123,100,16000,86.22066,-8.392334e-06,16.36,1556.876,1939509500.0,0.09255501,3426.521,11315.137,9.88747,-4.6822815,-107.61819245270806,2.9414132,499.5754,89.99545,,8.308413,1680.1693868637085,7.092258e-05,160,[ 0.817  0.168  0.542 -0.144 -1.323]
100.0,7.7868805,349953,58.295288,4.884127,1027.8384,100,16100,86.439476,2.0599366e-06,16.69,55.352055,13379338.0,0.09334284,768.6553,235.78912,2.004165,-4.4022293,-107.81806431922381,2.792064,487.9294,7.68146,,0.35161898,1692.9453558921814,3.3115226e-05,161,[ 0.831  0.187  0.581 -0.148 -1.326]
100.0,8.350998,351620,29.968733,1.4791386,935.3034,100,16200,86.39787,-3.6621093e-06,16.67,16.69443,4365077.5,0.098351866,778.66974,54.664474,1.7738729,-4.294365,-108.05955284574549,2.8972847,489.9185,4.2162066,,0.16361056,1703.6432435512543,0.004307941,162,[ 0.858  0.205  0.569 -0.167 -1.326]
100.0,8.26358,353234,8934.047,15845.823,42434.055,100,16300,86.02458,-1.0681152e-06,16.14,164756.58,176655160000.0,0.08075577,31159.488,1719312.8,86.8523,-4.2569504,-107.69342730610056,2.4938629,508.67984,872.9042,,435.35437,1713.472098827362,2.9797292e-07,163,[ 0.87   0.219  0.58  -0.176 -1.321]
