EpRewMean,InitialReturnMax,MaxIW,EmpiricalD2,Iteration,MeanIW,ReturnMeanIW,Bound,StdIW,InitialReturnStd,EpThisIter,EpLenMean,MinIW,MinD2w0t,Weights,InitialBound,EpisodesSoFar,EntropyCoefficient,TimeElapsed,InitialReturnMean,ReturnStepMax,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,MeanEntropy,InitialReturnMin,StdD2w0t,MeanD2w0t,MaxD2w0t
-109.01141226695432,5.5778885,9.360869,3.7914338,162,1.2428553,707.53064,618.98413,1.5454756,2.1480205,100,16.1,0.022193259,,[ 1.082  1.447  0.555  0.87  -1.385],520.63257,16200,100.0,1945.4547288417816,7.3242186e-06,100.0,274027,657074.94,85.875854,0.032625545,-3.1965714,0.41007066,0.05694838,30.02985
-109.23809537610988,6.8313675,7.7380004,2.9490662,163,1.215854,671.5409,582.15497,1.2474486,2.297294,100,16.65,0.03600319,,[ 1.097  1.457  0.544  0.856 -1.386],498.9065,16300,100.0,1958.2285976409912,-6.408691e-06,100.0,275692,425857.12,86.24743,0.044799775,-3.594757,0.3923676,0.064654276,9.63661
-109.08537721474187,8.651367,35.238106,12.294778,164,1.5023103,849.2171,709.0606,3.6376615,2.3267076,100,16.18,0.014729119,,[ 1.114  1.454  0.566  0.864 -1.374],517.87,16400,100.0,1968.86039352417,4.043579e-06,100.0,277310,3863541.2,85.909225,0.0518615,-3.4901733,2.2141595,0.12582779,285.6637
-109.16327619637262,7.906578,10.723054,2.7192473,165,1.1473677,624.7904,538.9449,1.4382118,2.2004876,100,16.71,0.07322798,,[ 1.15   1.457  0.548  0.876 -1.367],489.66766,16500,100.0,1980.1686635017395,-6.6375733e-06,100.0,278981,480075.16,86.326164,0.04238607,-3.4640274,0.25986248,0.045292675,3.5648627
-109.17434136598395,4.6232834,6.9252143,1.657522,166,1.0783607,618.85974,536.8968,0.8783389,2.046858,100,16.22,0.13279381,,[ 1.177  1.465  0.548  0.876 -1.377],511.0174,16600,100.0,1990.984316110611,1.9836425e-06,100.0,280603,222668.42,85.93915,0.032561798,-3.3867874,0.2573448,0.04485667,3.4738457
-109.65558182286048,5.612404,108.27577,24.326794,167,1.6077305,849.8519,625.3201,6.8156753,1.9312652,100,16.75,0.0009749396,,[ 1.19   1.458  0.538  0.882 -1.386],491.79657,16700,100.0,2000.9439761638641,-3.3569336e-06,100.0,282278,10488206.0,86.28197,0.048577633,-3.2923737,4.933443,0.3074143,219.3443
-109.08002692476774,7.1837616,12.357859,3.9930422,168,1.2407874,719.76294,624.89496,1.9269899,2.0472832,100,15.86,0.02264741,,[ 1.191  1.463  0.535  0.918 -1.37 ],526.01135,16800,100.0,2013.2429947853088,3.8146973e-07,100.0,283864,1046123.3,85.62176,0.032266647,-2.994484,0.44094124,0.05211045,36.988697
-109.0785111918591,4.5789337,139.66412,8.588597,169,1.2419682,733.50543,622.72955,3.4876885,1.8152388,100,15.92,0.014426404,,[ 1.2    1.481  0.532  0.937 -1.387],527.29834,16900,100.0,2024.9599812030792,-5.7983398e-06,100.0,285456,3820677.2,85.70853,0.03976637,-3.0822601,0.76753,0.08135722,40.637894
-110.20419159707998,6.042839,195.7555,80.97562,170,3.0907226,1585.7845,1055.7006,18.47203,1.948137,100,16.88,0.00042514893,,[ 1.196  1.505  0.542  0.951 -1.379],485.86667,17000,100.0,2036.3413288593292,5.340576e-07,100.0,287144,80228310.0,86.31477,0.031301674,-2.7352982,11.195544,0.6674448,792.64124
-109.8349455341406,9.5662155,3.8106909,1.448628,171,1.0722346,605.2726,533.64215,0.5792517,2.1867647,100,16.51,0.17866212,,[ 1.201  1.517  0.579  0.972 -1.388],504.39325,17100,100.0,2048.9675874710083,1.5258789e-07,100.0,288795,95982.89,86.07882,0.027803626,-3.0890503,0.22954014,0.04099466,3.0759544
-109.28225144751357,7.7084045,6.1075907,1.4815037,172,1.0638214,605.359,532.34076,0.7112967,2.2390225,100,16.37,0.009493854,,[ 1.196  1.521  0.577  0.989 -1.391],506.71094,17200,100.0,2059.3531329631805,7.3242186e-06,100.0,290432,149209.75,86.054665,0.027188972,-3.176384,0.2278336,0.040581673,4.180254
-109.68759396620798,7.607498,195.84056,229.79564,173,2.972926,1581.377,1183.5732,20.324162,2.1635053,100,16.24,3.042054e-05,,[ 1.214  1.523  0.57   0.999 -1.392],517.86536,17300,100.0,2070.1661789417267,4.577637e-06,100.0,292056,106965070.0,85.862144,0.018093618,-3.0067291,12.801632,0.79240733,738.5182
-110.37449995746114,4.680504,34.581223,4.234884,174,1.4338028,734.0417,570.6561,3.1273367,1.8994546,100,17.39,0.012073005,,[ 1.175  1.496  0.571  0.993 -1.401],465.92444,17400,100.0,2083.047077894211,-1.8310546e-06,100.0,293795,1962851.2,86.7,0.026430612,-3.1579819,0.6620842,0.09777995,17.875916
-110.23257449455414,5.523041,29.808369,16.016953,175,1.6289537,838.2314,679.0905,4.3930683,2.0195143,100,17.35,0.002428999,,[ 1.185  1.492  0.552  1.    -1.393],469.63748,17500,100.0,2093.3681931495667,7.171631e-06,100.0,295530,4494697.5,86.67592,0.007995033,-3.3406448,1.714513,0.15542966,78.85284
-109.36247621939016,5.774193,1.5869536,1.0507144,176,1.0081989,578.24774,513.91034,0.21820782,1.9517155,100,16.24,0.5207417,,[ 1.188  1.51   0.556  0.989 -1.411],510.36484,17600,100.0,2104.7209322452545,-6.027222e-06,100.0,297154,12815.814,85.90646,0.0121716745,-3.0189514,0.1802188,0.033012394,1.1290083
-110.22378828290013,5.6792603,384.5035,778.29456,177,6.6049914,3448.4045,2522.5557,41.295654,1.7057295,100,16.55,0.00020168483,,[ 1.178  1.511  0.557  0.989 -1.407],499.53833,17700,100.0,2115.182567834854,-3.2043456e-06,100.0,298809,445854880.0,86.08044,0.015163309,-2.3024445,46.348877,2.6046364,2661.856
-109.82445512256331,3.7588806,283.61557,58.699142,178,2.6728454,1412.0165,1066.8806,16.551352,1.7726126,100,16.93,0.00056532014,,[ 1.157  1.476  0.554  0.987 -1.404],481.0295,17800,100.0,2128.091186761856,1.3046265e-05,100.0,300502,73051416.0,86.45308,0.0021020435,-3.0450516,11.776464,0.688937,761.40234
-109.54980869830568,4.540306,5.8018208,2.2061985,179,1.1069747,626.35364,539.55164,0.9060875,1.8585665,100,16.41,0.060381807,,[ 1.131  1.473  0.558  0.947 -1.417],496.21832,17900,100.0,2139.9236924648285,-3.2043456e-06,100.0,302143,224056.61,86.02262,0.023023177,-2.9943695,0.28649005,0.04562628,10.11828
-110.69044610007961,6.729843,42.710938,6.2683544,180,1.5516435,800.53375,611.9309,4.5190043,2.069322,100,17.4,0.006901648,,[ 1.133  1.483  0.565  0.968 -1.396],471.27228,18000,100.0,2151.1711990833282,-1.3732911e-06,100.0,303883,4604092.0,86.65371,0.015580458,-3.0171738,0.92256445,0.10848524,82.370605
-108.94528553747911,5.4297333,12.540077,1.9816806,181,1.1081778,648.56335,566.3055,1.0103825,1.8782383,100,15.84,0.024317415,,[ 1.136  1.479  0.538  0.957 -1.403],520.5096,18100,100.0,2162.0316426754,-1.0147095e-05,100.0,305467,305457.4,85.64862,0.0074595734,-3.1151276,0.24977487,0.042070776,5.6614323
-109.36046222168449,5.256401,3.7541733,1.278116,182,1.0652893,615.17926,545.84076,0.47386575,1.9150252,100,16.12,0.10480507,,[ 1.141  1.463  0.54   0.935 -1.411],514.29224,18200,100.0,2172.4913778305054,8.31604e-06,100.0,307079,64821.23,85.85772,0.008928137,-3.3924332,0.19754376,0.03564877,2.4244103
-109.03379138402022,5.3435745,4.6087327,1.3655465,183,1.0675921,609.6365,539.8162,0.66130304,1.963901,100,16.15,0.14618711,,[ 1.153  1.451  0.538  0.921 -1.41 ],515.2269,18300,100.0,2182.4692947864532,-7.6293946e-07,100.0,308694,123412.94,85.929146,-0.012304537,-3.404869,0.21182573,0.03811256,2.2013352
-109.85288911647471,4.595421,28.827349,11.890814,184,1.480429,787.1558,641.0883,3.630708,1.927251,100,16.7,0.0072377226,,[ 1.144  1.453  0.543  0.936 -1.431],487.114,18400,100.0,2191.8284800052643,-8.31604e-06,100.0,310364,2963301.8,86.2164,-0.019836226,-2.8864288,0.937409,0.09104487,57.608215
-109.26048942752097,5.958908,5.37368,1.9419788,185,1.1657616,660.6719,574.0516,0.8916766,2.036124,100,16.3,0.07577578,,[ 1.138  1.427  0.54   0.921 -1.439],503.73282,18500,100.0,2202.347340106964,3.6621093e-06,100.0,311994,220432.25,85.99242,-0.032778252,-3.3266678,0.27409354,0.04700993,3.9775589
-109.89375478547656,3.946022,2.5144057,1.1441916,186,1.0394174,579.41925,500.57852,0.32246765,1.910389,100,16.71,0.35443187,,[ 1.129  1.426  0.535  0.9   -1.452],484.1691,18600,100.0,2213.1485850811005,-4.7302246e-06,100.0,313665,28314.348,86.26621,-0.043119386,-2.9338455,0.1935407,0.035872523,1.4737356
-109.44783761932544,5.672905,7.1089597,2.580712,187,1.1111234,597.34454,502.84903,1.2326093,2.129084,100,17.08,0.030411854,,[ 1.129  1.424  0.538  0.908 -1.462],469.307,18700,100.0,2223.8683450222015,7.171631e-06,100.0,315373,360606.72,86.57743,-0.04086447,-3.6992493,0.27212575,0.047484346,4.5658927
-109.38036608417742,7.4658737,20.110632,4.670981,188,1.2445606,689.26044,564.52216,1.9528039,2.03874,100,16.6,0.010759203,,[ 1.134  1.437  0.544  0.913 -1.46 ],482.9954,18800,100.0,2234.7385804653168,-9.002685e-06,100.0,317033,1026457.44,86.23769,-0.03940414,-3.160202,0.71605957,0.08328755,22.463612
-109.31104092876124,5.351166,7.590471,1.8675909,189,1.1074594,616.1162,526.3001,0.98956925,2.1965716,100,16.6,0.13641578,,[ 1.133  1.438  0.544  0.889 -1.458],485.51608,18900,100.0,2244.9734361171722,-2.7465821e-06,100.0,318693,260956.4,86.19705,-0.03713308,-3.2508469,0.25612122,0.044932686,3.5498545
-109.59970150728,6.7201843,4.2421083,1.4172082,190,1.0752517,569.63257,487.40982,0.6032661,2.3369682,100,17.4,0.27212447,,[ 1.143  1.439  0.549  0.881 -1.456],456.2961,19000,100.0,2256.0847446918488,-6.1798096e-06,100.0,320433,84512.41,86.78787,-0.029359946,-3.859459,0.20972955,0.03940718,2.5708387
-108.32737674470032,5.4295654,4.4806304,1.3458927,191,1.054474,616.64386,541.5725,0.58914304,1.9678726,100,15.79,0.21050394,,[ 1.147  1.448  0.547  0.891 -1.448],520.63245,19100,100.0,2266.21280503273,-4.272461e-06,100.0,322012,97676.38,85.65273,-0.039307136,-3.8201218,0.20005794,0.035706177,2.6114662
-108.52880191616748,4.8951263,17.698576,8.238546,192,1.3271084,760.75055,640.1899,2.137694,1.9568049,100,15.87,0.013070823,,[ 1.15   1.455  0.541  0.887 -1.458],515.5337,19200,100.0,2275.396120071411,-6.866455e-06,100.0,323599,1229135.0,85.718636,-0.049585365,-3.5999527,1.0788468,0.070776954,147.13916
-109.09044316348755,8.416939,141.07191,28.51123,193,1.785103,985.0915,770.93604,6.855333,2.2991662,100,16.57,0.00025440726,,[ 1.146  1.43   0.545  0.87  -1.469],484.5242,19300,100.0,2285.9635376930237,7.3242186e-06,100.0,325256,13485744.0,86.20128,-0.047796965,-3.2666779,4.91259,0.1984639,431.47485
-109.34717600756987,7.0960236,9.356911,1.5188522,194,1.0961798,622.03064,536.49426,0.62783355,2.258081,100,16.39,0.079218544,,[ 1.138  1.421  0.57   0.877 -1.467],496.12097,19400,100.0,2296.311107158661,6.866455e-06,100.0,326895,113336.125,86.03954,-0.048895225,-3.3961716,0.23867783,0.04173546,3.8771076
-109.40166363216886,5.7210693,21.23147,2.2145593,195,1.1302843,639.6582,550.0606,1.2938246,2.0916357,100,16.44,0.012409243,,[ 1.133  1.416  0.581  0.873 -1.468],499.7628,19500,100.0,2306.7039954662323,-5.4931643e-06,100.0,328539,489450.53,86.063484,-0.062442783,-3.5855484,0.34930432,0.05473326,7.033161
-109.87266036115378,7.3995132,43.11239,5.9259853,196,1.267404,679.83655,551.40265,2.4224048,2.2723954,100,17.14,0.019311637,,[ 1.149  1.41   0.573  0.883 -1.481],467.30923,19600,100.0,2317.309363603592,-9.155273e-07,100.0,330253,1558276.5,86.54431,-0.05449874,-3.1773071,0.94826674,0.101552926,33.17574
-109.51395147329755,5.3091965,75.50459,42.105247,197,1.8636267,997.706,750.1116,6.502514,2.2013333,100,16.74,0.0011253348,,[ 1.158  1.404  0.57   0.901 -1.473],480.3977,19700,100.0,2328.839672803879,-2.670288e-06,100.0,331927,10764368.0,86.344444,-0.054994013,-3.521141,4.810492,0.32262468,269.74213
-108.8393424781656,7.0461197,12.441398,2.8914783,198,1.183354,686.8186,586.4554,1.3264954,2.0941675,100,15.96,0.017908378,,[ 1.165  1.42   0.576  0.89  -1.474],510.16638,19800,100.0,2340.484813451767,-1.0604858e-05,100.0,333523,539626.7,85.745415,-0.051921714,-3.5227966,0.38306677,0.05722508,12.078047
-109.97428564026545,7.104759,2.1588273,1.0943384,199,1.0141594,547.9654,468.45206,0.30056426,2.0213006,100,17.18,0.49260384,,[ 1.16   1.418  0.585  0.911 -1.471],463.18472,19900,100.0,2349.2444672584534,2.8991699e-06,100.0,335241,20644.465,86.6144,-0.04528851,-3.3295975,0.18743186,0.035333816,1.2752782
-108.64220542007615,6.997795,78.62696,24.723276,200,1.8916183,1042.6093,831.4513,7.8669915,2.1196055,100,16.16,0.0019924704,,[ 1.155  1.415  0.586  0.912 -1.464],507.24915,20000,,2359.2146139144897,-2.5939942e-06,100.0,336857,16175734.0,85.93783,-0.044609718,-3.440979,2.9734585,0.2143839,158.15057
-108.70899645786086,7.158371,10.982095,3.317505,201,1.2352988,696.02515,595.8251,1.5911136,2.2096608,100,16.2,0.030749695,,[ 1.161  1.428  0.578  0.89  -1.464],505.16,20100,,2369.944380044937,5.340576e-06,100.0,338477,680712.4,85.97147,-0.044072807,-3.5894928,0.3329099,0.05540847,5.210506
-108.9818402297055,4.729927,353.7601,686.96686,202,4.2661376,2202.2373,1448.2239,34.7668,2.2034576,100,16.4,0.00012439302,,[ 1.174  1.435  0.589  0.889 -1.463],501.20694,20200,,2380.987727165222,5.0354006e-06,100.0,340117,298624220.0,86.06006,-0.038268946,-3.6186676,45.66958,2.4769719,3134.2708
-109.50310729956806,4.2655487,165.29753,195.27397,203,2.4038098,1269.4169,913.2498,16.184597,1.8779963,100,16.34,0.0009758801,,[ 1.155  1.404  0.588  0.892 -1.457],499.90494,20300,,2393.8946776390076,-1.9836425e-06,100.0,341751,62814844.0,85.97355,-0.047967505,-3.3344116,42.746574,0.6586364,8654.651
-109.60656975746193,5.1546555,1.8241473,1.1014827,204,1.0206133,563.7588,492.29453,0.25539958,1.9925045,100,16.84,0.14509511,,[ 1.171  1.433  0.582  0.914 -1.467],483.28412,20400,,2406.9522626399994,5.264282e-06,100.0,343435,17142.422,86.403305,-0.058426693,-3.2807083,0.18910544,0.0352156,1.6017288
-108.96549159730371,6.4585724,4.187034,1.490986,205,1.0941434,637.6398,566.4819,0.6646248,1.9533355,100,15.92,0.115714476,,[ 1.171  1.439  0.576  0.916 -1.477],521.5252,20500,,2417.8132452964783,2.5177003e-06,100.0,345027,124184.625,85.70959,-0.08580158,-2.8542557,0.20657998,0.03680584,2.8484774
-109.48159839451857,5.3683777,614.0084,564.37006,206,6.7684736,3475.8918,2415.7651,59.99775,2.2172077,100,16.31,5.075511e-05,,[ 1.18   1.445  0.577  0.928 -1.505],505.62555,20600,,2427.828646183014,2.4414062e-06,100.0,346658,894514500.0,85.974815,-0.082092166,-2.9571457,67.08254,2.6914575,7048.015
-109.38037780773605,5.230522,24.796728,6.6200714,207,1.258975,682.755,568.0847,1.8833889,1.9076945,100,16.77,0.02259048,,[ 1.147  1.446  0.539  0.921 -1.501],484.8028,20700,,2440.913332462311,-5.8746336e-06,100.0,348335,873565.06,86.356995,-0.08368071,-3.3015366,0.84680855,0.06979618,66.21066
-108.97249203420674,4.055588,160.31877,63.301003,208,3.1728303,1724.9443,1365.1998,16.619862,1.6116898,100,16.01,0.0003319568,,[ 1.143  1.468  0.532  0.935 -1.503],519.73987,20800,,2453.112791776657,-3.8146973e-06,100.0,349936,74735860.0,85.80518,-0.08227558,-2.9553375,10.688474,0.63195926,557.5237
-108.65181416433693,5.244072,10.374598,2.840998,209,1.1588745,664.4793,568.4313,1.4206057,1.8105917,100,16.03,0.04861241,,[ 1.146  1.483  0.524  0.978 -1.501],510.99402,20900,,2466.614495038986,-1.9836425e-06,100.0,351539,578799.75,85.85749,-0.07893424,-3.1587677,0.41043705,0.059703883,9.212393
-109.72151465428102,5.2795334,19.202816,3.6042044,210,1.1592969,637.9085,531.41656,1.7905807,2.072782,100,16.84,0.0058521656,,[ 1.154  1.479  0.525  0.996 -1.498],487.14606,21000,,2477.47642660141,-2.4414062e-06,100.0,353223,875549.06,86.35199,-0.067001514,-2.96949,0.56062233,0.080122024,12.481502
-109.20576976447701,7.558098,7.843087,2.6433403,211,1.1784109,664.5074,586.6812,1.3865551,1.9005842,100,16.2,0.026814435,,[ 1.141  1.478  0.535  0.981 -1.486],511.2644,21100,,2488.768585920334,-7.5531007e-06,100.0,354843,508447.2,85.92687,-0.07391364,-3.3689194,0.26007354,0.043366447,7.5447383
-109.21925643245791,5.079056,81.30412,20.668755,212,1.6934675,933.61444,738.69995,8.011884,1.980519,100,16.36,0.010144113,,[ 1.163  1.485  0.541  0.987 -1.493],499.09293,21200,,2501.512345314026,-1.2817382e-05,100.0,356479,16711225.0,86.0786,-0.08105776,-3.4654694,2.835669,0.21087617,176.38295
-110.48910425032145,4.481186,57.466534,15.844257,213,1.5808666,841.1917,702.84955,5.7164907,1.8140972,100,16.98,0.0019507534,,[ 1.172  1.467  0.541  1.002 -1.5  ],481.7007,21300,,2513.5648589134216,1.083374e-05,100.0,358177,8050032.5,86.436584,-0.098877706,-2.960907,1.9200562,0.1130234,179.83092
-109.06851475929767,4.3648453,99.30861,67.29662,214,2.050023,1127.9149,817.3485,10.051054,1.7375737,100,16.32,0.00048894784,,[ 1.193  1.481  0.55   1.021 -1.518],500.63495,21400,,2524.9203448295593,-6.3323973e-06,100.0,359809,28924152.0,86.05643,-0.112904,-3.3148956,13.601682,0.70180845,991.1399
-110.34462215622656,5.257515,3.529738,1.2291031,215,1.0309336,564.1873,492.1417,0.48206088,1.8886319,100,16.99,0.06081633,,[ 1.175  1.485  0.54   0.982 -1.532],482.9553,21500,,2538.1018965244293,5.645752e-06,100.0,361508,58920.293,86.40713,-0.1121051,-2.6061783,0.2028125,0.03780196,1.894831
-109.4615764124623,6.4057236,10.347103,1.5801189,216,1.1315444,645.3967,560.55853,0.7714375,2.0714014,100,16.27,0.16183922,,[ 1.186  1.484  0.544  0.992 -1.531],506.29318,21600,,2549.174777030945,-3.7384034e-06,100.0,363135,176823.11,85.93776,-0.11251272,-2.9284134,0.24520546,0.043290507,4.2077894
-109.4606453134072,4.633232,96.420044,61.962852,217,1.9335471,1068.601,760.48193,9.585416,1.8345335,100,16.25,0.0012595257,,[ 1.196  1.479  0.556  0.991 -1.531],500.03687,21700,,2560.4525439739227,1.9073486e-06,100.0,364760,25056514.0,85.906334,-0.11474827,-3.1548615,9.863053,0.5312359,1283.228
-109.42702259802107,4.6245804,3.121546,1.1642269,218,1.0228027,574.64233,503.72977,0.36448133,1.9483569,100,16.57,0.38358313,,[ 1.189  1.469  0.547  0.945 -1.534],493.45526,21800,,2573.4379408359528,-8.392334e-06,100.0,366417,34548.273,86.22239,-0.113201104,-3.4886398,0.18663293,0.034495708,1.4386286
-109.99786321360651,7.00161,15.756398,2.7964387,219,1.1653972,650.2796,558.8419,1.396187,2.0176902,100,16.58,0.025204247,,[ 1.185  1.464  0.549  0.942 -1.532],494.44766,21900,,2582.233047246933,-4.5013426e-06,100.0,368075,509005.7,86.09622,-0.122678235,-2.9099426,0.30440348,0.049476933,8.765565
-109.16432937282835,5.9507523,262.13324,41.396152,220,2.3575573,1241.5588,977.4281,14.426274,1.888436,100,16.73,0.005872135,,[ 1.21   1.465  0.56   0.951 -1.542],482.3132,22000,,2594.6689462661743,-3.967285e-06,100.0,369748,51992664.0,86.33023,-0.1282862,-3.7380524,7.753197,0.23196988,995.0509
-108.88592832467747,4.3990097,1.9905219,1.0906373,221,1.03304,607.878,543.6795,0.2836085,1.815337,100,15.81,0.45695713,,[ 1.203  1.457  0.582  0.962 -1.547],526.6859,22100,,2607.183748960495,6.942749e-06,100.0,371329,23022.738,85.6013,-0.13315041,-3.3698196,0.17998509,0.032506127,1.1906362
-110.52205236986241,5.89505,23.506727,3.3318336,222,1.3386183,678.76605,554.71533,2.3444448,2.0432847,100,17.84,0.019122245,,[ 1.22   1.454  0.582  0.963 -1.552],450.68152,22200,,2620.5895686149597,4.348755e-06,100.0,373113,1096967.1,87.00031,-0.12792784,-3.045517,0.5659517,0.066277206,36.58811
-109.24130992983423,7.743492,337.8575,48.603477,223,4.209356,2168.085,1836.6165,33.13343,2.2840242,100,16.44,8.71837e-05,,[ 1.226  1.46   0.565  0.963 -1.547],501.89502,22300,,2631.326539516449,-1.2207031e-06,100.0,374757,265058610.0,86.12367,-0.21339676,-3.5865173,4.5432706,0.35887995,370.87762
-108.71272701259288,6.0915146,8.156372,2.8824365,224,1.2195516,707.82324,597.66144,1.4013262,2.1519728,100,15.91,0.038519483,,[ 1.239  1.47   0.594  0.969 -1.632],518.7624,22400,,2644.180540084839,-6.408691e-06,100.0,376348,598743.0,85.72178,-0.21175873,-3.5317154,0.38282102,0.063620456,6.2975407
-109.96028212124084,6.20813,39.885117,9.311969,225,1.2907917,688.61676,549.1419,3.730391,2.1251245,100,16.9,0.003673856,,[ 1.241  1.471  0.609  0.966 -1.631],481.33252,22500,,2656.223219394684,-6.408691e-06,100.0,378038,3314551.2,86.39456,-0.22312352,-3.5806503,1.2826871,0.120610565,59.34262
-110.07115996574399,7.0737762,25.514067,10.023941,226,1.4471946,752.17053,599.24634,3.494973,2.0124085,100,17.2,0.010120077,,[ 1.231  1.487  0.612  0.958 -1.642],468.1499,22600,,2668.804244995117,2.3651123e-06,100.0,379758,2807242.8,86.58503,-0.23240061,-3.7639847,0.80941755,0.09853332,28.768906
-109.50294979340626,5.3997345,111.93778,20.27446,227,1.7564502,995.67944,819.9309,5.607907,2.0560107,100,16.21,0.0007549349,,[ 1.229  1.469  0.614  0.962 -1.651],507.34875,22700,,2679.8071281909943,-5.722046e-06,100.0,381379,9209005.0,85.93404,-0.24259822,-3.3420486,5.293331,0.18968187,651.34485
-109.40042584827788,5.8813934,7.0875344,1.8043141,228,1.1179998,626.2542,541.9422,0.9112909,2.0138166,100,16.54,0.07608901,,[ 1.21   1.465  0.602  0.935 -1.662],494.4826,22800,,2691.1733379364014,-2.2125244e-06,100.0,383033,227157.86,86.13717,-0.25048333,-3.3651886,0.2503922,0.044236474,4.927288
-109.30904097402967,5.07016,21.054039,7.135884,229,1.2306187,673.44336,562.00415,2.3541672,2.1991599,100,16.75,0.0041980906,,[ 1.216  1.466  0.61   0.95  -1.669],484.40805,22900,,2702.0803821086884,5.8746336e-06,100.0,384708,1396973.4,86.34197,-0.25244606,-3.907753,0.8364677,0.085054025,89.6346
-109.34064840286028,5.4278564,7.1332765,2.2007685,230,1.1534421,654.8798,573.0718,0.9753036,1.8914658,100,16.24,0.04873188,,[ 1.207  1.457  0.62   0.963 -1.671],510.37994,23000,,2712.9371569156647,6.790161e-06,100.0,386332,261016.88,85.95183,-0.25813404,-3.1235657,0.2859959,0.04684338,6.626252
-109.40329483004258,6.131363,4.4796596,1.7615066,231,1.1048821,621.62054,541.4488,0.814617,2.1692696,100,16.47,0.16888094,,[ 1.208  1.45   0.622  0.972 -1.677],499.7345,23100,,2723.867438554764,4.8828124e-06,100.0,387979,179200.77,86.09603,-0.26000947,-3.5059433,0.23677963,0.042651266,2.6324406
-109.22157362884906,5.6994476,6.8467426,1.2414321,232,1.0301267,580.8627,508.30072,0.56029487,1.9621462,100,16.44,0.2106216,,[ 1.211  1.442  0.615  0.97  -1.679],499.9709,23200,,2734.1789162158966,-1.5258789e-07,100.0,389623,84496.55,86.08343,-0.25689462,-3.321518,0.19782393,0.03617984,2.157519
-109.69000350465495,5.831871,34.885727,6.2347374,233,1.7326719,914.8625,745.8021,4.1686816,1.9637926,100,16.71,0.002021947,,[ 1.209  1.45   0.611  0.978 -1.676],487.88193,23300,,2744.5414555072784,-1.9073486e-06,100.0,391294,4002017.0,86.32043,-0.26194498,-3.1696548,0.9706414,0.07894541,97.54717
-109.7969449652793,5.759926,381.05823,276.7742,234,3.2592607,1706.1144,1207.4913,17.419283,1.9716742,100,16.88,2.3372155e-05,,[ 1.206  1.443  0.626  0.981 -1.681],481.98898,23400,,2756.973145008087,7.095337e-06,100.0,392982,77363800.0,86.39615,-0.25910947,-3.1541672,22.693773,1.2424014,1439.9617
-109.3620118796932,5.042137,3.3979156,1.5469673,235,1.1176862,627.55676,545.9374,0.5950415,2.0432394,100,16.42,0.12984532,,[ 1.189  1.427  0.617  0.987 -1.678],494.02332,23500,,2769.445650100708,1.2969971e-06,100.0,394624,94194.34,86.07935,-0.2617176,-3.2824783,0.20956552,0.03794238,2.7005014
-110.15564238230586,5.3770447,10.604364,3.831616,236,1.1963364,635.8368,516.558,1.4654089,2.112284,100,17.35,0.010933692,,[ 1.175  1.424  0.616  0.979 -1.681],455.30884,23600,,2782.3327856063843,5.645752e-06,100.0,396359,532461.6,86.69113,-0.27317506,-3.4269333,0.5085117,0.07025732,15.383078
-109.811457903668,5.0502396,40.21041,6.321271,237,1.3322841,729.1267,603.2349,4.0225334,1.9295437,100,16.6,0.023067094,,[ 1.173  1.431  0.613  0.965 -1.692],491.9959,23700,,2793.2527482509613,-5.9509275e-06,100.0,398019,4013245.8,86.21142,-0.28515515,-3.092331,0.7011277,0.06625837,61.402744
-108.49066458862033,5.8372955,4.296958,1.6205069,238,1.1199105,638.46436,562.7465,0.705321,2.2338822,100,16.09,0.17126682,,[ 1.162  1.417  0.619  0.958 -1.704],510.1693,23800,,2806.57186961174,2.2888183e-07,100.0,399628,141355.33,85.88243,-0.28925395,-4.030159,0.24314703,0.041789513,6.7831216
-109.08139863973157,5.303299,64.82,9.098825,239,1.4365113,786.295,623.0388,4.501218,1.9868866,100,16.41,0.008545585,,[ 1.164  1.42   0.608  0.95  -1.708],501.31064,23900,,2817.1849644184113,5.264282e-06,100.0,401269,5209724.0,86.11779,-0.2887532,-3.5196533,1.2540632,0.11015032,125.645584
-109.26460499962555,6.632866,9.124223,2.2178974,240,1.0701691,601.9024,511.9821,1.1719884,2.0825698,100,16.39,0.025436211,,[ 1.159  1.413  0.614  0.968 -1.708],498.1539,24000,,2827.869174003601,1.6021728e-06,100.0,402908,344415.47,86.08035,-0.2858714,-3.029808,0.26503712,0.04526285,5.021392
-110.10132344734471,6.293541,10.864529,3.5326154,241,1.1984665,627.1028,526.17236,1.5991391,2.1165314,100,17.4,0.03471371,,[ 1.157  1.422  0.622  0.977 -1.705],466.91617,24100,,2839.7800664901733,-6.1035155e-07,100.0,404648,581998.6,86.78876,-0.2831501,-3.2472305,0.3632751,0.06142426,5.2302637
-109.17322246526939,6.622246,93.30542,27.85957,242,1.7787197,972.9139,703.3358,8.970731,2.018921,100,16.45,0.0012152358,,[ 1.159  1.431  0.628  0.975 -1.702],490.60675,24200,,2850.7729489803314,-6.8664554e-07,100.0,406293,20605912.0,86.08444,-0.28740573,-3.6524353,2.0592935,0.20558895,94.421974
