EpThisIter,EpRewMean,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,Bound,InitialReturnMean,MinIW,MeanIW,EpisodesSoFar,TimeElapsed,InitialBound,StdIW,InitialReturnStd,MinD2w0t,EpLenMean,J_sample_variance,MaxIW,InitialReturnMax,StdD2w0t,EmpiricalD2,Iteration,ReturnStepMax,MeanD2w0t,TimestepsSoFar,Weights,ReturnStepMaxmin,MeanEntropy,InitialReturnMin
100,-122.84152989303328,100.0,346.0796,1.428206,272.15662,-1.4495849e-06,0.43366918,1.0780375,16000,2299.10609459877,262.82584,0.55354536,2.9701827,,29.03,20728.166,5.4843884,10.798737,0.2461199,1.1622343,160,100.0,0.060991015,413570,[ 0.652 -0.539 -0.546  0.26   0.783],91.32302,2.2031524,-3.6282043
100,-121.17319083279955,100.0,346.46506,1.0272324,275.22662,7.2479247e-06,0.74049157,1.0088179,16100,2314.5985729694366,273.8599,0.07280325,2.9861882,,27.41,519.6519,1.2623787,13.246529,0.22856228,1.0060508,161,100.0,0.055043496,416311,[ 0.616 -0.577 -0.551  0.225  0.784],91.11616,2.1990733,-3.9421387
100,-122.33179861347631,100.0,356.48972,1.3734564,273.1978,3.0517577e-07,0.29621527,1.0730858,16200,2326.5552117824554,262.46478,0.53787655,2.4396744,,28.31,22508.723,3.2723207,8.1706085,0.24490793,1.2234972,162,100.0,0.059871044,419142,[ 0.632 -0.595 -0.557  0.237  0.78 ],91.017654,2.1888976,-3.7878342
100,-123.25169170833857,100.0,327.3918,1.0511417,228.92107,-1.0681152e-06,0.7464094,1.0252824,16300,2338.125282049179,224.97133,0.09059294,2.9361691,,29.43,688.71277,1.2665813,9.863724,0.23734064,1.0133187,163,100.0,0.05935289,422085,[ 0.523 -0.58  -0.529  0.227  0.77 ],91.56912,2.1834753,-4.014969
100,-120.99409239246671,100.0,348.7567,1.0948038,284.72516,-7.171631e-06,0.70473754,1.032891,16400,2349.138372898102,279.02008,0.14178854,3.2456932,,27.73,1950.8685,1.5031834,11.497337,0.23333086,1.0246418,164,100.0,0.05653135,424858,[ 0.546 -0.601 -0.541  0.245  0.764],90.99037,2.1802382,-4.291794
100,-119.666746583792,100.0,383.4251,1.0787072,300.03442,5.340576e-06,0.59294516,1.0289621,16500,2361.7812399864197,294.41437,0.20890579,2.454473,,25.31,4463.3374,1.7683314,10.134697,0.22294039,1.0483961,165,100.0,0.051473398,427389,[ 0.546 -0.633 -0.566  0.236  0.762],90.41156,2.174277,-3.2841568
100,-121.60720293856971,100.0,364.88647,1.1930989,305.4989,4.119873e-06,0.44156754,1.0456288,16600,2374.9495990276337,298.16748,0.280991,2.4506192,,27.03,6872.9004,1.8324537,9.205574,0.2324411,1.0764434,166,100.0,0.05554457,430092,[ 0.511 -0.64  -0.557  0.248  0.755],91.00206,2.1673872,-3.1289902
100,-121.18871169944111,100.0,382.98672,1.4225934,300.67352,1.4495849e-06,0.23914067,1.1268435,16700,2389.872210741043,278.34766,0.6425123,3.1719916,,27.33,37846.668,5.0690765,14.997925,0.24855542,1.3431728,167,100.0,0.059507433,432825,[ 0.469 -0.687 -0.586  0.257  0.748],91.02182,2.179107,-4.1379547
100,-120.52299843833212,100.0,404.04413,1.8619356,323.3044,1.9073486e-06,0.16426957,1.1735123,16800,2403.87100315094,296.56775,0.9497145,2.8621535,,26.88,84946.75,6.6642475,11.634224,0.26375073,1.5133137,168,100.0,0.062193703,435513,[ 0.554 -0.67  -0.607  0.255  0.76 ],90.71698,2.2010334,-3.8721313
100,-120.93615768762207,100.0,349.90054,1.1268597,274.53412,6.3323973e-06,0.39953068,1.0246007,16900,2418.145808696747,270.68512,0.17964612,2.9577844,,27.45,2919.509,1.4623512,10.526001,0.23240459,1.0320299,169,100.0,0.056002587,438258,[ 0.629 -0.675 -0.652  0.298  0.782],91.02984,2.2064874,-4.2146606
100,-121.10300455469161,100.0,390.55072,1.578889,315.99994,6.790161e-06,0.2166765,1.1114445,17000,2430.61812210083,305.33,0.6021172,2.2272038,,26.69,38057.5,4.8442907,8.194229,0.25485945,1.2048619,170,100.0,0.060241807,440927,[ 0.644 -0.685 -0.658  0.332  0.787],90.92522,2.177155,-2.9723206
100,-121.65650123837594,100.0,370.88507,1.3360999,302.6526,7.93457e-06,0.28478587,1.0842108,17100,2445.3540897369385,292.0993,0.55388266,2.5652978,,27.45,26545.24,3.6094894,8.523514,0.24648653,1.203288,171,100.0,0.059264325,443672,[ 0.501 -0.535 -0.589  0.372  0.758],90.98495,2.1674893,-3.7922363
100,-122.02410777492383,100.0,382.0446,1.5552369,296.8877,1.2969971e-06,0.50163716,1.1200117,17200,2459.3690848350525,282.60745,0.62047535,2.3379533,,27.42,32702.94,5.9077663,9.710373,0.24824832,1.1403174,172,100.0,0.059587155,446414,[ 0.471 -0.527 -0.546  0.336  0.748],90.942924,2.1693318,-2.9236908
100,-122.2118834634743,100.0,335.76868,1.0567809,263.60486,6.1035155e-07,0.67849296,1.0214015,17300,2474.5488171577454,260.54395,0.10710324,3.0544574,,28.61,909.92804,1.3917264,11.20668,0.23454562,1.013753,173,100.0,0.057777334,449275,[ 0.536 -0.539 -0.503  0.296  0.75 ],91.446686,2.1607115,-3.9441528
100,-123.04464280888129,100.0,341.88342,1.2249179,254.94226,2.5939942e-06,0.5308799,1.0494523,17400,2489.8785893917084,247.11208,0.39650556,2.711047,,28.86,12046.637,3.2080438,12.121941,0.24225926,1.1143339,174,100.0,0.059913546,452161,[ 0.518 -0.554 -0.518  0.305  0.742],91.45998,2.1756363,-3.3044205
100,-124.96303139045999,100.0,304.88596,1.0228417,219.38396,-4.8828124e-06,0.77121997,1.0069541,17500,2506.9630813598633,217.94421,0.08824219,3.0075057,,31.14,513.96765,1.342151,11.383469,0.24280855,1.0086868,175,100.0,0.062577404,455275,[ 0.433 -0.528 -0.495  0.294  0.756],91.97412,2.1855464,-4.054428
100,-125.12531762486722,100.0,315.50372,1.1697972,240.78223,-8.544922e-06,0.51990294,1.0502775,17600,2522.9460122585297,232.51442,0.3241555,3.1517355,,31.32,6992.543,2.7222598,11.338478,0.25210372,1.0846848,176,100.0,0.06513652,458407,[ 0.438 -0.522 -0.493  0.297  0.767],91.79807,2.2133243,-3.9812698
100,-125.00662471496953,100.0,328.88745,1.3191738,251.89671,-3.2806397e-06,0.2698582,1.0858244,17700,2540.811254501343,242.22641,0.5212308,2.4700463,,30.8,16361.133,3.0486403,9.924866,0.25298637,1.211933,177,100.0,0.06470589,461487,[ 0.429 -0.535 -0.486  0.287  0.794],91.88269,2.2011712,-3.1870804
100,-124.77509260304296,100.0,309.64932,1.0691478,239.53885,-1.3275147e-05,0.6790756,1.0186992,17800,2555.788979291916,235.88902,0.1679138,2.8697574,,31.02,2120.067,1.5097914,8.648987,0.24503717,1.0255591,178,100.0,0.063016795,464589,[ 0.477 -0.486 -0.486  0.285  0.782],91.955185,2.2167675,-3.837494
100,-125.82995724463828,100.0,308.07825,1.1818886,203.2812,3.967285e-06,0.4802888,1.0519931,17900,2571.4713621139526,197.09412,0.34257847,3.1530268,,31.95,6545.028,2.2040768,15.942535,0.25362226,1.0986158,179,100.0,0.06623062,467784,[ 0.459 -0.474 -0.482  0.268  0.798],91.94138,2.215386,-3.6210785
100,-125.55839347876359,100.0,304.0256,1.0324368,232.25821,-1.15966795e-05,0.69593585,1.0121665,18000,2586.859128713608,230.19252,0.122811586,2.8983772,,31.47,1130.8057,1.4327176,12.007004,0.24509858,1.0132681,180,100.0,0.06352288,470931,[ 0.423 -0.469 -0.452  0.266  0.797],91.89905,2.2221155,-3.5467072
100,-122.93670527987317,100.0,330.39343,1.0971072,255.06883,-3.8146973e-06,0.7362855,1.0387653,18100,2601.0774874687195,248.86594,0.19274001,3.72117,,29.45,3064.3337,1.9096249,17.817612,0.23968136,1.0284022,181,100.0,0.059950605,473876,[ 0.427 -0.477 -0.467  0.263  0.803],91.5277,2.2186348,-3.9856339
100,-121.58583137720936,100.0,349.06564,1.1635873,279.02515,-1.1444092e-06,0.38416985,1.0358169,18200,2616.4142673015594,274.91968,0.34319416,2.9688385,,27.77,9971.661,2.3388104,9.215988,0.23583324,1.090432,182,100.0,0.057159804,476653,[ 0.408 -0.444 -0.459  0.236  0.799],91.07994,2.2265964,-3.9662857
100,-125.47871610916164,100.0,303.61426,1.1307433,216.05656,7.171631e-06,0.49265826,1.0344251,18300,2633.1338415145874,212.67023,0.3173149,2.7240806,,31.88,5998.539,2.4468927,11.217575,0.2503236,1.0677675,183,100.0,0.06530539,479841,[ 0.467 -0.44  -0.464  0.257  0.808],92.12807,2.2250493,-4.2537384
100,-124.3208949654309,100.0,312.4717,1.0480126,239.56421,-9.231568e-06,0.6571605,1.0123371,18400,2649.047218799591,237.451,0.16527352,2.6688142,,30.57,1718.0416,1.5533624,10.1794815,0.24137041,1.0306642,184,100.0,0.06159532,482898,[ 0.421 -0.424 -0.438  0.247  0.806],91.74751,2.2245734,-3.7625046
100,-126.3585488029439,100.0,293.37207,1.1414225,202.50757,-1.6021728e-06,0.6125903,1.0326978,18500,2667.0130920410156,198.10223,0.25986296,3.3299687,,32.99,3477.0735,1.9606956,10.40229,0.25312427,1.0551412,185,100.0,0.06726735,486197,[ 0.394 -0.439 -0.438  0.242  0.805],92.1405,2.2381382,-4.241623
100,-123.07637096633641,100.0,341.73523,1.1235772,276.59128,-6.1035157e-06,0.5366055,1.0395336,18600,2681.664934158325,271.9778,0.25691915,2.5872152,,28.67,4992.052,2.0969872,11.0651245,0.23739457,1.060904,186,100.0,0.058540244,489064,[ 0.366 -0.453 -0.433  0.251  0.819],91.3972,2.222082,-3.3620758
100,-125.30664838423183,100.0,316.5115,1.1625941,239.33206,-2.7465821e-06,0.4503379,1.0600373,18700,2697.041683912277,231.37692,0.25269988,3.027824,,31.38,3740.627,1.7457807,12.776077,0.24904817,1.0798073,187,100.0,0.064425625,492202,[ 0.339 -0.487 -0.445  0.248  0.803],91.63445,2.2088666,-3.5815887
100,-127.7207541549969,100.0,328.184,1.6428767,216.0249,3.2806397e-06,0.21357429,1.2022048,18800,2714.3663506507874,192.36783,0.7900336,3.0279903,,33.58,29210.895,4.206634,10.735222,0.28161725,1.4416108,188,100.0,0.075009726,495560,[ 0.32  -0.528 -0.451  0.258  0.79 ],92.117744,2.2005923,-3.4025192
100,-127.2847779006191,100.0,282.82834,1.1104277,208.58525,1.3504028e-05,0.43724746,1.0352955,18900,2731.531181335449,204.05014,0.17149407,3.3975952,,34.26,1818.0338,1.6411104,12.041473,0.2580639,1.03066,189,100.0,0.06998438,498986,[ 0.247 -0.551 -0.423  0.232  0.781],92.49587,2.2006197,-4.433342
100,-129.97003417175878,100.0,272.86118,1.1031789,197.50601,5.645752e-06,0.5437851,1.0388093,19000,2749.4698944091797,193.60008,0.2380051,3.2439055,,35.91,2418.379,1.7424979,13.643845,0.263094,1.0555255,190,100.0,0.073171996,502577,[ 0.278 -0.599 -0.451  0.248  0.781],92.59768,2.187498,-3.6876755
100,-130.39086204406948,100.0,284.5707,1.2986522,202.81818,-3.5095215e-06,0.49361026,1.0999537,19100,2768.082802295685,189.90225,0.41901168,2.9139755,,36.26,8765.318,3.0594885,9.161179,0.2765946,1.132247,191,100.0,0.07722845,506203,[ 0.246 -0.605 -0.443  0.255  0.769],92.73533,2.19532,-3.659439
100,-128.04862127065647,100.0,291.61703,1.3571898,204.01299,-6.713867e-06,0.42169744,1.087373,19200,2786.7810044288635,193.24615,0.4735333,4.2466717,,34.72,11516.026,3.7977073,17.805702,0.2676809,1.1431104,192,100.0,0.07301715,509675,[ 0.224 -0.587 -0.417  0.208  0.776],92.276955,2.2091002,-4.2009354
100,-128.95872695116978,100.0,271.95123,1.1618904,206.72289,8.621216e-06,0.52303606,1.043196,19300,2805.2334990501404,202.06062,0.25313148,3.5993705,,35.84,3216.485,2.10846,12.381821,0.26549125,1.0466628,193,100.0,0.073741496,513259,[ 0.166 -0.617 -0.43   0.191  0.79 ],92.44179,2.210793,-4.7478867
100,-129.34369671150597,100.0,276.98456,1.2748176,188.25397,5.722046e-06,0.50371426,1.0708457,19400,2824.2290422916412,181.06187,0.40366077,3.7913196,,36.16,7903.0415,4.099278,16.862549,0.27173802,1.1002823,194,100.0,0.0758117,516875,[ 0.156 -0.63  -0.442  0.159  0.792],92.69969,2.2088468,-4.2235413
100,-128.09988225408247,100.0,276.34897,1.0795398,202.31024,1.3732911e-06,0.5555558,1.0320694,19500,2842.805246114731,198.17014,0.1574101,3.811822,,35.02,1580.868,1.6390238,15.348724,0.25984263,1.0240525,195,100.0,0.07130145,520377,[ 0.115 -0.601 -0.409  0.146  0.79 ],92.535774,2.2070315,-4.245636
100,-129.51335462359248,100.0,254.74905,1.0988487,170.04869,-2.5177003e-06,0.65172225,1.0299982,19600,2861.3633098602295,166.57195,0.24270134,3.6877227,,37.53,2400.7354,2.7241936,10.646431,0.26797888,1.0465626,196,100.0,0.07633607,524130,[ 0.081 -0.583 -0.422  0.135  0.788],92.991196,2.2187777,-4.832161
100,-128.40258205163252,100.0,276.83026,1.0991186,213.73389,-2.8991699e-06,0.57064176,1.0348607,19700,2880.9881727695465,208.95915,0.17031048,2.9849057,,35.09,1772.0221,1.5382444,9.916092,0.2617336,1.0302368,197,100.0,0.07189031,527639,[ 0.054 -0.596 -0.42   0.146  0.8  ],92.557335,2.224602,-3.730774
100,-126.67157092523452,100.0,292.8177,1.2419263,210.90227,1.04522705e-05,0.43349567,1.0678265,19800,2897.342937231064,202.25809,0.4076202,4.212424,,33.97,9235.287,2.8496766,15.789352,0.26388714,1.1072459,198,100.0,0.07118446,531036,[ 0.035 -0.621 -0.449  0.139  0.806],92.216125,2.2343743,-4.5619354
100,-127.91664497061657,100.0,293.07147,1.5200336,201.64566,3.4332274e-06,0.35994077,1.1448708,19900,2916.1838245391846,185.84386,0.71664983,4.1072917,,35.66,22165.744,6.0777535,18.241684,0.27973667,1.2463428,199,100.0,0.077272385,534602,[ 0.011 -0.566 -0.461  0.144  0.815],92.69608,2.256318,-5.330765
100,-128.67318204509212,,289.185,1.2129176,-21.451508,-5.9509275e-06,0.4079563,1.0912352,20000,2934.091302871704,-31.77536,0.4501165,3.5524688,,35.13,9836.423,2.8309233,11.182518,0.26886627,1.1694212,200,100.0,0.07381719,538115,[-0.05  -0.583 -0.447  0.149  0.838],92.512665,2.2657397,-4.108902
100,-129.3979262971156,,261.4719,1.0893329,-26.026184,4.8828124e-06,0.5284117,1.0282933,20100,2953.0470294952393,-29.455643,0.20655037,4.0077972,,36.76,1749.3304,1.7214205,12.441399,0.26490137,1.040607,201,100.0,0.074619725,541791,[-0.014 -0.538 -0.451  0.146  0.847],92.7495,2.2519448,-4.2478104
100,-128.5257435488779,,268.63852,1.0672287,-44.969635,9.460449e-06,0.65305406,1.0254077,20200,2973.0904700756073,-47.773376,0.17157596,3.9936357,,35.66,1282.2953,1.8015504,13.66954,0.26018193,1.0266337,202,100.0,0.07210078,545357,[-0.049 -0.544 -0.451  0.156  0.833],92.38698,2.2582712,-4.5723877
100,-128.11233338186238,,305.03674,1.9054021,-8.234924,-3.8146973e-07,0.24732998,1.1988775,20300,2991.4131875038147,-25.251343,0.8923477,3.3582647,,35.48,34470.14,6.413524,10.220955,0.28369462,1.3385751,203,100.0,0.07798911,548905,[-0.027 -0.529 -0.444  0.168  0.84 ],92.55408,2.2739918,-4.2170563
100,-126.01778162368043,,292.3309,1.0842624,0.8770752,-2.2888183e-07,0.52550524,1.0300404,20400,3009.594054698944,-3.1650085,0.17554933,4.0795774,,33.02,2089.2007,1.722393,12.978821,0.2532103,1.0292602,204,100.0,0.067325525,552207,[ 0.042 -0.453 -0.425  0.158  0.855],92.10914,2.2651994,-4.112671
100,-125.4340258670762,,367.2789,4.512493,30.812744,-1.7547608e-06,0.14040606,1.324329,20500,3027.0350217819214,4.895508,1.8682566,3.6768682,,32.25,180482.4,21.400434,12.131676,0.30123836,1.8531852,205,100.0,0.07705455,555432,[ 0.052 -0.466 -0.444  0.144  0.846],91.90151,2.2525191,-4.2912292
100,-125.20659445809171,,306.9401,1.1610415,-1.0057373,1.1291504e-05,0.57510173,1.0593665,20600,3043.6977682113647,-10.058441,0.26407808,3.507056,,32.14,4157.4673,1.8958746,13.602814,0.25149626,1.066894,206,100.0,0.06590106,558646,[ 0.145 -0.363 -0.428  0.166  0.834],91.98323,2.2656536,-4.3293
100,-123.58404940051078,,322.10568,1.130683,19.816711,-6.8664554e-07,0.5691298,1.043735,20700,3060.7499916553497,14.012665,0.28245643,3.6020417,,30.31,5357.185,2.234206,16.541359,0.2448728,1.0600114,207,100.0,0.06219074,561677,[ 0.206 -0.383 -0.441  0.183  0.847],91.65264,2.2818089,-4.113739
100,-125.41599367901195,,287.93973,1.0263915,-8.710083,-7.171631e-06,0.6820057,1.0111989,20800,3079.312520980835,-10.456757,0.09725844,3.664806,,32.85,551.51855,1.2680111,10.154221,0.24942894,1.011423,208,100.0,0.06614066,564962,[ 0.253 -0.387 -0.446  0.203  0.863],92.19769,2.271907,-4.7852707
100,-123.53934267190871,,318.32382,1.044551,45.653687,-1.2207031e-06,0.7133583,1.0109195,20900,3095.3667044639587,44.03601,0.106383815,3.1558447,,29.87,950.7201,1.4457748,12.583328,0.23852295,1.0132173,209,100.0,0.060125314,567949,[ 0.246 -0.379 -0.437  0.194  0.853],91.37625,2.2716181,-3.869934
100,-124.61457533512497,,317.1679,1.1045871,4.220459,7.6293946e-07,0.46349943,1.0447949,21000,3111.101678133011,-2.5479126,0.24546729,3.0235403,,30.86,3773.651,1.9677112,9.531395,0.2455009,1.0710745,210,100.0,0.062947705,571035,[ 0.256 -0.39  -0.436  0.171  0.853],91.776215,2.2753625,-3.8202744
100,-123.77536218500249,,318.25244,1.0785768,42.785095,-6.8664554e-07,0.57790154,1.0268114,21100,3127.865796804428,38.64435,0.2293724,3.116238,,30.23,3376.6453,1.873817,9.077072,0.24136391,1.0565858,211,100.0,0.061221786,574058,[ 0.299 -0.379 -0.443  0.188  0.856],91.66844,2.271451,-4.041092
100,-122.9757817974143,,329.96274,1.1540284,32.49167,4.5013426e-06,0.3253871,1.052462,21200,3144.542168855667,25.326752,0.27017248,3.2431977,,29.83,5174.038,1.7446787,9.999626,0.24534793,1.0682497,212,100.0,0.0617751,577041,[ 0.343 -0.361 -0.444  0.192  0.852],91.5749,2.2403417,-4.191017
100,-124.21379271232536,,305.77258,1.0282493,10.592773,3.5095215e-06,0.831669,1.0137517,21300,3160.9870114326477,8.836304,0.10131082,3.448611,,31.05,677.4326,1.5215225,15.338554,0.24289568,1.010726,213,100.0,0.0625003,580146,[ 0.353 -0.348 -0.446  0.191  0.822],91.736435,2.2515194,-4.4087143
100,-123.64787684144821,,319.03293,1.129376,16.920502,1.9073486e-06,0.5514009,1.034687,21400,3176.784742116928,11.921783,0.28544098,3.1900365,,30.31,5293.7515,1.9984068,12.313934,0.24381259,1.0767636,214,100.0,0.061916746,583177,[ 0.355 -0.344 -0.439  0.183  0.832],91.74582,2.2504265,-4.075897
100,-124.04300524465076,,323.74615,1.3228843,23.316467,-9.07898e-06,0.31008017,1.0585039,21500,3193.828377008438,16.27243,0.4146186,3.491888,,30.61,11201.563,2.619677,13.556656,0.25009874,1.1422011,215,100.0,0.06379777,586238,[ 0.312 -0.352 -0.424  0.184  0.832],91.55282,2.2345111,-3.8622055
100,-124.0137829693456,,334.644,1.2194259,29.279358,-3.4332274e-06,0.6337575,1.052678,21600,3209.9110379219055,20.679626,0.24892746,2.9261243,,29.7,4953.196,2.395203,8.231148,0.24257976,1.0380082,216,100.0,0.060935438,589208,[ 0.346 -0.314 -0.425  0.202  0.816],91.39667,2.23829,-3.3587036
100,-124.80012543901903,,299.57898,1.0229406,-11.147247,-7.095337e-06,0.76708716,1.0097007,21700,3222.6863436698914,-12.57373,0.07105184,3.406375,,31.62,354.9099,1.2440643,13.168083,0.24426673,1.0053415,217,100.0,0.063466184,592370,[ 0.332 -0.263 -0.395  0.216  0.819],91.92237,2.2323883,-4.4636536
100,-123.15909752054532,,329.7458,1.0708666,29.512604,3.4332274e-06,0.68216336,1.0162388,21800,3236.913868188858,27.615509,0.2051359,2.3679612,,29.02,3170.267,1.6680893,10.375458,0.23635745,1.0351735,218,100.0,0.058667723,595272,[ 0.315 -0.245 -0.387  0.21   0.813],91.44365,2.2299018,-3.193489
100,-124.89831421196892,,310.3902,1.0986073,16.444733,5.1116945e-06,0.5566756,1.0342736,21900,3255.517585992813,11.005402,0.18311314,2.9172077,,31.36,2210.684,1.5454664,14.461807,0.24750596,1.0386162,219,100.0,0.06402022,598408,[ 0.276 -0.241 -0.375  0.205  0.811],91.94134,2.210496,-3.7940903
100,-124.61925520770129,,314.21915,1.0979365,3.5143127,-2.670288e-06,0.5199593,1.0352565,22000,3270.6898243427277,-1.2827454,0.19506554,2.586907,,30.97,2560.147,1.7654654,11.916702,0.24614349,1.0371072,220,100.0,0.06323715,601505,[ 0.226 -0.214 -0.361  0.205  0.791],91.755325,2.1951752,-4.053322
100,-124.8888104416164,,308.9592,1.0714899,5.803467,2.2888183e-07,0.5142342,1.0337398,22100,3289.2417385578156,1.6828003,0.18095303,3.046343,,31.34,2153.169,1.4507526,15.38662,0.24664909,1.0325537,221,100.0,0.06377435,604639,[ 0.229 -0.202 -0.366  0.186  0.776],91.94723,2.175782,-3.8497849
100,-123.07291384534696,,332.99094,1.1364546,54.81552,-4.8065185e-06,0.6202911,1.0422555,22200,3304.4297816753387,47.79724,0.22248814,2.973994,,29.39,3898.969,1.9663608,11.334785,0.24160554,1.0464783,222,100.0,0.060362954,607578,[ 0.243 -0.188 -0.359  0.176  0.757],91.30795,2.1952765,-3.6661682
100,-123.21733239701871,,318.3405,1.0145799,21.18634,2.5177003e-06,0.83892125,1.0031068,22300,3320.051948785782,20.749329,0.052739978,3.2361443,,29.65,195.19014,1.1842161,13.534706,0.23649049,1.002783,223,100.0,0.059371717,610543,[ 0.219 -0.175 -0.372  0.176  0.776],91.33026,2.1948729,-3.953476
100,-122.04635596101735,,356.501,1.4758936,55.576263,1.2207031e-06,0.3586983,1.1030347,22400,3336.1340897083282,40.739532,0.50254357,2.9226034,,28.64,17904.096,2.8332849,9.425972,0.24636644,1.2131362,224,100.0,0.060610656,613407,[ 0.229 -0.17  -0.369  0.178  0.776],91.33789,2.192803,-4.084961
100,-121.86338457703738,,344.42288,1.278569,45.05536,2.5939942e-06,0.40433902,1.0605967,22500,3352.912435531616,38.57083,0.49052262,3.069389,,28.56,17144.982,3.4989202,15.2217865,0.24199033,1.1688675,225,100.0,0.05949002,616263,[ 0.262 -0.115 -0.368  0.162  0.774],91.18352,2.1815288,-3.7222977
100,-122.13394752531694,,323.86356,1.0468436,26.629486,-5.569458e-06,0.6409607,1.0219254,22600,3368.5121850967407,22.885132,0.12567139,3.4285877,,29.46,1336.7039,1.3829607,10.635277,0.23838197,1.0190928,226,100.0,0.05964573,619209,[ 0.216 -0.145 -0.36   0.149  0.762],91.33787,2.1762521,-4.551834
100,-122.35397674724209,,330.48694,1.0526638,32.21405,4.196167e-06,0.6101443,1.0191786,22700,3385.5296239852905,29.237183,0.11581885,3.2709818,,28.91,1028.6505,1.3020458,18.015198,0.2356201,1.0149916,227,100.0,0.058363914,622100,[ 0.228 -0.155 -0.378  0.146  0.758],91.26813,2.1705093,-3.8421936
100,-121.73456062572373,,335.18066,1.0995909,55.338593,-9.155273e-07,0.72520554,1.0347351,22800,3400.6999831199646,49.13275,0.16462506,3.544197,,28.76,2133.3833,1.5699961,18.102455,0.2363142,1.0347106,228,100.0,0.058370326,624976,[ 0.243 -0.181 -0.388  0.162  0.752],90.92805,2.1791017,-4.552513
100,-120.99796797634095,,357.3011,1.1803463,68.06143,-8.087158e-06,0.39346752,1.0551596,22900,3416.002185821533,60.877106,0.2934271,3.2684524,,27.56,7553.485,2.0868762,15.111824,0.23749094,1.0716975,229,100.0,0.057336945,627732,[ 0.22  -0.134 -0.374  0.164  0.76 ],91.1133,2.1440747,-3.8998642
100,-122.01659622621536,,334.2115,1.1713482,35.31842,-1.3427734e-05,0.35144114,1.0526828,23000,3432.1262395381927,28.272827,0.35484913,3.856374,,29.15,8668.092,2.408969,17.375404,0.24108022,1.1118498,230,100.0,0.059949473,630647,[ 0.224 -0.149 -0.377  0.174  0.725],91.27167,2.146454,-4.6593933
100,-121.17861721896074,,355.33203,1.3218386,58.134064,-5.722046e-06,0.27667898,1.0631379,23100,3445.79425907135,49.808594,0.48674622,3.4771993,,27.98,19518.572,2.6863832,12.707405,0.24355426,1.1898322,231,100.0,0.059206836,633445,[ 0.267 -0.136 -0.389  0.189  0.727],90.807304,2.128307,-4.297264
100,-121.43150057324165,,333.65576,1.0224386,39.06299,-2.5939942e-06,0.74788505,1.0060257,23200,3462.3664622306824,38.032013,0.065405615,2.9486768,,28.28,369.8028,1.182816,10.029457,0.23173384,1.0048183,232,100.0,0.056740377,636273,[ 0.292 -0.094 -0.393  0.17   0.709],91.14349,2.1270964,-3.4863205
100,-118.7089902095035,,389.01254,1.1109266,108.42227,-6.6375733e-06,0.56586194,1.038779,23300,3477.307100534439,101.900665,0.26447156,2.8832695,,25.02,7923.692,2.0380101,8.916389,0.22470807,1.0606152,233,100.0,0.051560607,638775,[ 0.294 -0.101 -0.398  0.183  0.708],90.179665,2.1509838,-3.69458
100,-120.34412141851759,,350.76923,1.167926,62.358704,-9.155273e-07,0.55421466,1.0378165,23400,3490.4045186042786,57.73648,0.26626995,3.1293128,,27.43,5334.8765,2.881566,12.193008,0.23200557,1.0440319,234,100.0,0.055883966,641518,[ 0.309 -0.106 -0.416  0.188  0.732],90.85267,2.1528265,-4.2453384
100,-118.73220663819544,,12705.992,67101.664,7797.937,1.5258789e-06,0.00036570855,37.434116,23500,3504.4499361515045,79.160675,371.25302,2.8130748,,25.4,15399627000.0,10190.643,7.971939,545.4271,1308.7617,235,100.0,11.995895,644058,[ 0.349 -0.096 -0.407  0.207  0.734],90.17458,2.195276,-3.801262
100,-113.33470896494283,,426.77844,1.2493033,148.70117,1.4495849e-06,0.42378882,1.0456599,23600,3520.9107010364532,139.56732,0.3575484,4.253537,,22.4,16176.053,3.1035054,11.55555,0.21644157,1.1161919,236,100.0,0.04682628,646298,[ 0.384 -0.012 -0.495 -0.028  0.776],89.40871,2.20706,-5.760025
100,-115.29353631769465,,468.45523,2.450666,145.23111,-1.3580322e-05,0.03652295,1.2327317,23700,3533.933314561844,104.05267,1.540501,3.7329204,,23.76,245981.86,13.523305,14.707771,0.26939678,1.9263847,237,100.0,0.058709137,648674,[ 0.359 -0.036 -0.49  -0.001  0.788],89.6946,2.183482,-4.8048706
100,-116.06700051756383,,402.5049,1.1336721,119.283844,-3.4332274e-06,0.42935282,1.055269,23800,3550.309876203537,106.73651,0.28081903,3.6071956,,24.1,8697.729,1.853362,16.931602,0.22009018,1.1077752,238,100.0,0.049505983,651084,[ 0.227 -0.049 -0.438 -0.003  0.764],89.90541,2.1775894,-4.619339
100,-115.47354147101025,,395.04413,1.090093,96.71472,-8.087158e-06,0.53975093,1.0360917,23900,3564.7176747322083,88.18564,0.20834242,4.3277655,,24.1,4622.9365,1.556089,11.516968,0.21819392,1.0553558,239,100.0,0.04909582,653494,[ 0.283 -0.037 -0.449 -0.006  0.758],89.8573,2.1639512,-5.249649
100,-114.7533996270794,,456.59436,1.7171183,150.69226,5.1879883e-06,0.31770104,1.1636277,24000,3578.4574887752533,125.25491,0.8868367,3.8970482,,23.19,95255.45,6.8191833,9.791649,0.24357864,1.4361627,240,100.0,0.053344864,655813,[ 0.327 -0.04  -0.466 -0.001  0.745],89.58122,2.2134597,-4.7739716
