EpRewMean,Iteration,MeanEntropy,ReturnMeanIW,MinD2w0t,MeanIW,MeanD2w0t,InitialReturnMax,InitialBound,InitialReturnMean,TimestepsSoFar,InitialReturnMin,TimeElapsed,MinIW,J_sample_variance,StdIW,Bound,Weights,StdD2w0t,EpThisIter,ReturnStepMaxmin,ReturnStepMax,EpLenMean,InitialReturnStd,EntropyCoefficient,MaxIW,EpisodesSoFar,MaxD2w0t,EmpiricalD2
-108.33770139653885,327,-0.4792284,-47.203896,,0.48299322,6.4309382,-86.63513,-94.14426,-93.49896,538058,-97.319405,4386.997444391251,1.0813545e-06,23734.268,1.7735002,-60.80642,[-0.14   1.186 -0.944  0.355 -1.898],119.641205,100,99.38456,100.0,16.55,2.3624744,,33.65098,32700,7639.91,1585.919
-107.87088409076776,328,-0.4804528,-55.92823,,0.5776208,1.4152871,-84.362816,-93.63325,-92.97935,539722,-97.77573,4401.766187667847,5.7458357e-05,10140.199,1.1522583,-62.031574,[-0.144  1.172 -0.934  0.359 -1.898],20.59987,100,99.36562,100.0,16.64,2.9383018,,11.5818205,32800,787.9973,166.30405
-108.36306420206594,329,-0.48167378,-41.76723,,0.42074272,1.9204733,-84.508934,-94.53555,-93.87867,541333,-97.85478,4413.1825432777405,1.2018936e-05,5862.412,0.92718995,-49.718536,[-0.143  1.17  -0.925  0.372 -1.899],46.462254,100,99.36262,100.0,16.11,2.5950706,,31.803493,32900,3807.7615,613.6142
-107.71232212102366,330,-0.48152447,-58.114807,,0.58775914,1.5347681,-82.49451,-94.185104,-93.52122,542918,-97.53327,4428.408904075623,0.00044693152,13265.661,1.2560345,-64.34359,[-0.161  1.155 -0.919  0.365 -1.901],32.473904,100,99.36354,100.0,15.85,2.9475677,,10.779529,33000,2636.747,254.62596
-108.19710652933533,331,-0.48272845,-34.859013,,0.3458203,1.2448628,-87.177216,-94.24576,-93.58988,544544,-97.51325,4443.444271802902,0.00013085714,10507.681,1.1720895,-42.216503,[-0.17   1.145 -0.92   0.379 -1.9  ],17.724655,100,99.38763,100.0,16.26,2.40853,,11.83391,33100,989.70935,280.35287
-108.04853155661509,332,-0.48639464,-49.149284,,0.49223223,3.853609,-83.0004,-93.724655,-93.05869,546219,-97.76817,4453.499738454819,3.646898e-05,41648.31,2.2396083,-59.472633,[-0.163  1.154 -0.932  0.379 -1.902],75.1435,100,99.38055,100.0,16.75,3.1955843,,83.6441,33200,4456.9194,1311.5629
-107.9113834141098,333,-0.4882157,-31.446587,,0.29648793,2.031352,-81.23841,-94.2097,-93.523796,547824,-97.48767,4469.065238237381,0.0001666769,3212.273,0.6696122,-40.0427,[-0.124  1.158 -0.941  0.376 -1.905],35.20715,100,99.37994,100.0,16.05,2.6249466,,13.5288,33300,2267.8613,477.36658
-107.30377186828025,334,-0.48835832,-59.599648,,0.6248198,1.6723045,-86.19871,-94.040016,-93.40088,549379,-97.815895,4481.614992618561,0.0001834651,6567.3613,0.90989816,-66.606255,[-0.134  1.145 -0.935  0.381 -1.907],82.92609,100,99.37383,100.0,15.55,2.4650521,,5.2990904,33400,15010.234,226.35248
-107.88380738811195,335,-0.49876305,-59.72059,,0.6143509,0.80710655,-85.09024,-94.0213,-93.34578,551005,-97.749,4497.941878557205,0.000173804,20456.959,1.6031561,-67.19928,[-0.124  1.155 -0.919  0.397 -1.907],11.599794,100,99.33637,100.0,16.26,2.7141302,,26.577065,33500,834.3441,85.287636
-108.1693013336294,336,-0.49900344,-38.234745,,0.37549064,2.561298,-85.49743,-94.31602,-93.590866,552629,-97.61995,4510.962240934372,9.8830526e-05,5111.5,0.80147076,-48.727154,[-0.124  1.15  -0.939  0.392 -1.918],44.187298,100,99.39674,100.0,16.24,2.5633738,,11.395687,33600,2627.745,598.8325
-108.35830833110141,337,-0.500493,-41.206215,,0.41625774,1.9083308,-85.25917,-94.22893,-93.57208,554276,-97.595985,4524.5544645786285,0.00023181614,3832.528,0.7108764,-50.987747,[-0.129  1.138 -0.929  0.394 -1.918],30.362558,100,99.390884,100.0,16.47,2.7812147,,11.51841,33700,2049.786,275.34973
-107.56185225259826,338,-0.5021972,-56.90779,,0.5886063,1.7871981,-85.35018,-93.713196,-93.07252,555896,-97.27706,4540.806208610535,0.00026762483,8745.402,1.0662264,-63.81728,[-0.125  1.134 -0.948  0.386 -1.919],28.430267,100,99.35422,100.0,16.2,2.520698,,17.164263,33800,1401.96,215.14001
-108.19188105940958,339,-0.50178397,-49.67936,,0.5158121,3.7538238,-86.619125,-94.26302,-93.61859,557519,-97.47998,4555.338250160217,4.872137e-05,28039.982,1.9350811,-61.76999,[-0.13   1.139 -0.955  0.372 -1.921],65.24818,100,99.34028,100.0,16.23,2.3906584,,16.582077,33900,4779.6206,929.1658
-108.48665575335312,340,-0.5019519,-48.90747,,0.48899505,2.5009427,-86.0216,-94.17302,-93.390274,559202,-97.29979,4568.9147300720215,0.00015989937,6368.233,0.89666104,-56.29086,[-0.132  1.128 -0.941  0.372 -1.921],43.073997,100,99.39141,100.0,16.83,2.6017854,,9.807574,34000,2903.628,321.89044
-108.52639078309878,341,-0.5014599,-55.17756,,0.5572078,1.6569134,-87.34315,-94.563835,-93.91741,560825,-97.65455,4585.148048877716,0.0002209983,4453.108,0.74884,-61.708725,[-0.13   1.133 -0.945  0.356 -1.921],29.863203,100,99.42586,100.0,16.23,2.4181738,,9.757243,34100,1485.729,193.92053
-107.81217739842738,342,-0.502866,-64.45723,,0.6578426,1.0105809,-82.200554,-93.9847,-93.29943,562449,-97.67335,4598.826199531555,0.00019352106,15524.039,1.362057,-69.94759,[-0.133  1.137 -0.951  0.34  -1.92 ],13.933414,100,99.38508,100.0,16.24,2.8117115,,18.513027,34200,713.60815,106.99062
-108.26688370488893,343,-0.5030043,-60.32348,,0.62803936,1.2617741,-84.26676,-94.311264,-93.65496,564076,-97.43219,4612.116960763931,0.00064806634,14459.142,1.3410201,-67.43799,[-0.133  1.141 -0.953  0.323 -1.922],21.948605,100,99.397835,100.0,16.27,2.656108,,19.510988,34300,1319.3986,130.07033
-107.86220151908694,344,-0.5039025,-28.309607,,0.26556093,1.7610141,-82.68859,-94.06105,-93.36561,565696,-97.674126,4627.143186330795,0.00026409578,1851.7418,0.52659637,-38.09178,[-0.136  1.15  -0.932  0.332 -1.922],27.56075,100,99.40293,100.0,16.2,2.815861,,22.145685,34400,2007.5273,475.16983
-108.51148905432429,345,-0.5038418,-43.204807,,0.4451649,4.162864,-85.59538,-94.31172,-93.677284,567347,-97.50513,4641.471300601959,0.00070463534,3637.6152,0.6684689,-51.124718,[-0.145  1.135 -0.925  0.331 -1.923],179.82156,100,99.348114,100.0,16.51,2.5963647,,13.924028,34500,24119.03,670.6122
-107.98816914364414,346,-0.505049,-30.014235,,0.2903375,4.381178,-85.244446,-94.06063,-93.384445,568978,-97.72176,4659.950449228287,6.4812286e-07,3086.2922,0.65354985,-45.195587,[-0.134  1.159 -0.9    0.312 -1.923],75.76464,100,99.386604,100.0,16.31,2.6827173,,14.183571,34600,4549.946,1205.8113
-108.58883713465491,347,-0.508793,-75.95575,,0.8026688,1.2897522,-86.4423,-94.862465,-94.15274,570580,-97.5539,4674.492162227631,0.00010473854,8932.839,1.035657,-81.62035,[-0.124  1.167 -0.914  0.312 -1.924],59.07541,100,99.40718,100.0,16.02,2.236607,,11.009042,34700,4576.6797,73.37477
-108.06905225116094,348,-0.507508,-41.179344,,0.4057791,1.6816922,-86.43671,-93.97036,-93.32666,572226,-97.67069,4686.044962644577,0.0002979691,16598.055,1.4416384,-47.26849,[-0.121  1.172 -0.894  0.294 -1.928],27.419693,100,99.35699,100.0,16.46,2.4753907,,13.709509,34800,1514.7991,300.60223
-107.81555021120963,349,-0.5116415,-28.405466,,0.26788238,3.4098556,-83.21899,-93.830925,-93.14564,573863,-97.7085,4701.683439493179,0.00011425161,4126.932,0.7563963,-39.06038,[-0.117  1.181 -0.901  0.286 -1.926],78.41901,100,99.36966,100.0,16.37,2.6939046,,15.336306,34900,6433.1123,1141.1074
-108.2383036309308,350,-0.5131992,-40.040844,,0.38917553,4.4523773,-84.12166,-94.04435,-93.38822,575518,-97.36722,4715.537406682968,2.4853643e-06,3908.5627,0.70886236,-50.17586,[-0.095  1.194 -0.908  0.292 -1.931],102.15668,100,99.37374,100.0,16.55,2.795956,,17.110865,35000,8460.207,880.09357
-107.67962318757458,351,-0.514707,-32.37558,,0.30921137,3.4792156,-83.75433,-93.89494,-93.24221,577133,-97.17459,4730.873369693756,7.278637e-05,5304.562,0.8404675,-43.485294,[-0.09   1.209 -0.908  0.281 -1.932],60.524246,100,99.36775,100.0,16.15,2.976779,,26.707096,35100,3205.9949,1024.9132
-107.8243742371931,352,-0.5205067,-58.86842,,0.60543185,4.1467886,-86.21929,-94.09973,-93.45749,578737,-97.300964,4747.593689203262,0.00015692887,14280.805,1.3439761,-68.64466,[-0.082  1.222 -0.919  0.285 -1.934],81.023575,100,99.37706,100.0,16.04,2.4249427,,25.101307,35200,4756.8433,462.06558
-108.18560718094135,353,-0.5237428,-45.55757,,0.4605903,2.9217138,-85.44628,-94.30511,-93.66071,580356,-97.50249,4759.826184272766,2.872618e-05,9375.493,1.1474142,-53.134014,[-0.07   1.207 -0.935  0.265 -1.939],129.95757,100,99.37893,100.0,16.19,2.5167298,,31.546623,35300,15928.165,1002.03595
-107.71489523505008,354,-0.52349955,-36.422504,,0.35071513,1.6900483,-82.85649,-93.97659,-93.30213,581966,-97.78038,4776.822480916977,0.0001443466,6136.7344,0.8620586,-45.874443,[-0.082  1.189 -0.931  0.254 -1.943],25.451439,100,99.39555,100.0,16.1,2.5722117,,11.62819,35400,1316.6653,355.66806
-108.38804964676032,355,-0.5251419,-37.039497,,0.3625782,2.59353,-85.59874,-94.26344,-93.60641,583611,-97.721146,4790.005910396576,4.679214e-05,6758.3057,1.0208659,-48.033447,[-0.079  1.198 -0.942  0.251 -1.942],42.111683,100,99.36409,100.0,16.45,2.6388218,,83.41993,35500,3665.0818,691.49335
-107.59659517118872,356,-0.525897,-35.13478,,0.3566707,1.6236889,-81.64514,-93.93862,-93.254715,585215,-97.44656,4804.443264961243,0.00024520885,5902.543,0.9674895,-45.34223,[-0.088  1.189 -0.928  0.248 -1.944],25.460148,100,99.40261,100.0,16.04,2.703438,,63.963757,35600,1986.9366,382.274
-107.78688570431672,357,-0.530034,-76.60814,,0.819421,0.08991128,-86.88945,-93.96796,-93.32595,586831,-97.689156,4818.570201873779,0.00529097,9049.622,1.0711259,-78.15341,[-0.092  1.178 -0.918  0.248 -1.945],0.8212295,100,99.370346,100.0,16.16,2.5958703,,8.817513,35700,86.39897,5.842296
-108.2309735192864,358,-0.530575,-54.410526,,0.56105584,0.72658163,-84.31287,-94.248985,-93.5819,588463,-97.5894,4833.990126371384,0.00025724908,7127.244,0.95909643,-59.68358,[-0.089  1.203 -0.902  0.26  -1.949],10.158327,100,99.364914,100.0,16.32,2.766613,,22.812967,35800,549.01984,58.849857
-108.09771689004153,359,-0.5321526,-56.666386,,0.58259994,0.7587678,-83.24569,-93.80676,-93.129906,590135,-97.45752,4846.901942253113,0.0011823965,5595.781,0.8289354,-63.311848,[-0.093  1.206 -0.894  0.237 -1.95 ],12.959165,100,99.37933,100.0,16.72,3.032865,,32.1115,35900,1301.8123,68.59946
-107.6428119450822,360,-0.5324566,-57.77403,,0.5896267,2.8692865,-84.68664,-94.01114,-93.29841,591739,-97.48196,4860.010152578354,1.2146691e-05,16005.831,1.4206312,-67.99789,[-0.085  1.2   -0.904  0.26  -1.951],47.101418,100,99.36938,100.0,16.04,2.4553535,,18.333519,36000,2329.8755,509.8327
-107.64169953740775,361,-0.5326407,-25.540792,,0.23833555,1.1658247,-84.8075,-93.99101,-93.33851,593338,-97.64771,4873.578766822815,0.00010506648,2641.8257,0.58897233,-32.656265,[-0.084  1.191 -0.895  0.267 -1.951],17.337809,100,99.35608,100.0,15.99,2.8588028,,15.633005,36100,1127.9792,285.36227
-107.65188433047173,362,-0.5327327,-30.593552,,0.29814255,4.7085032,-86.13953,-93.83657,-93.19536,594954,-97.58948,4886.548799991608,3.7326643e-06,4305.63,0.7851829,-44.072258,[-0.078  1.201 -0.907  0.27  -1.952],82.973015,100,99.387115,100.0,16.16,2.6498978,,21.262775,36200,5180.6646,1354.4343
-107.99844329948066,363,-0.5337055,-51.542027,,0.5335455,5.0804753,-87.69949,-94.50508,-93.86182,596527,-97.3211,4898.772939920425,5.58072e-05,19370.408,1.5136149,-63.773453,[-0.085  1.19  -0.895  0.269 -1.952],101.41025,100,99.40766,100.0,15.73,1.9873173,,51.02564,36300,7764.441,1069.2864
-108.15071865788488,364,-0.5358925,-52.460136,,0.53046775,2.9773855,-85.6139,-94.169846,-93.503265,598159,-97.39324,4909.1488156318665,0.00012415054,8989.417,1.0752159,-60.67726,[-0.08   1.19  -0.918  0.276 -1.953],56.554478,100,99.37251,100.0,16.32,2.5074217,,7.7807865,36400,2741.804,485.05637
-108.40573464223233,365,-0.53533036,-47.920216,,0.47489932,3.5498734,-84.24515,-93.763145,-93.09498,599868,-97.60935,4920.116346359253,8.315117e-06,24346.707,1.7586188,-58.730034,[-0.082  1.198 -0.924  0.265 -1.955],64.43356,100,99.359055,100.0,17.09,2.9028044,,22.901997,36500,4744.864,1048.3322
-108.13250308821917,366,-0.5396073,-64.713425,,0.6824017,3.4479015,-85.816986,-93.99205,-93.30475,601524,-97.660934,4934.1917719841,8.113134e-05,12255.327,1.2728455,-72.99132,[-0.065  1.22  -0.919  0.263 -1.954],97.85393,100,99.37111,100.0,16.56,2.6874704,,12.935582,36600,10627.601,356.1796
-108.00521583567101,367,-0.54102004,-37.31394,,0.36413223,2.6044254,-83.22974,-94.04303,-93.3279,603163,-97.21229,4947.810971498489,0.00017321295,8741.012,1.0520563,-48.003674,[-0.062  1.227 -0.907  0.236 -1.959],40.718807,100,99.405334,100.0,16.39,2.633652,,20.896603,36700,1858.5656,648.05145
-107.6133563463073,368,-0.541563,-62.750984,,0.6476583,1.6273171,-84.77815,-94.028435,-93.307014,604764,-98.11854,4963.430973291397,0.00030641258,9752.555,1.1066499,-68.23551,[-0.053  1.236 -0.919  0.234 -1.96 ],34.26263,100,99.371895,100.0,16.01,2.7894175,,14.585251,36800,2630.1846,225.66148
-108.11752441157056,369,-0.5422366,-54.817093,,0.5639,3.001642,-86.900856,-94.081,-93.425606,606401,-97.627594,4979.8845064640045,0.00016110615,4460.011,0.82336104,-65.44002,[-0.063  1.226 -0.928  0.255 -1.961],49.27539,100,99.34126,100.0,16.37,2.762483,,65.454765,36900,2366.005,303.1282
-108.10144229977588,370,-0.5421764,-51.323433,,0.5213884,1.1577686,-86.87562,-94.282814,-93.62752,608014,-97.50296,4993.111201047897,0.00029115996,12144.247,1.267133,-56.79615,[-0.055  1.217 -0.931  0.227 -1.961],42.713875,100,99.38488,100.0,16.13,2.4327145,,26.721025,37000,4514.2236,338.09866
-108.25263832422908,371,-0.542652,-46.41016,,0.4731,1.5320687,-86.15408,-94.05038,-93.36233,609675,-97.24072,5005.704572916031,4.3154945e-05,5085.938,0.80184615,-55.189754,[-0.038  1.225 -0.939  0.244 -1.961],25.788118,100,99.37271,100.0,16.61,2.3968897,,10.051027,37100,1353.8391,138.29684
-108.35866043951643,372,-0.5439442,-59.330097,,0.6080364,1.6685456,-82.53429,-94.18151,-93.51363,611327,-97.42756,5018.292010307312,8.0544894e-05,6599.922,0.9254718,-67.35806,[-0.024  1.223 -0.925  0.253 -1.962],28.382257,100,99.379745,100.0,16.52,2.812887,,34.588226,37200,1381.5051,206.94427
-108.07456477396244,373,-0.54486674,-45.328037,,0.45432404,3.3290293,-84.42449,-94.114555,-93.47083,612953,-97.65169,5032.003333568573,2.0174917e-05,8561.198,1.0634787,-56.948093,[-0.018  1.216 -0.918  0.264 -1.963],58.19957,100,99.35731,100.0,16.26,2.431099,,25.479023,37300,2995.5862,779.61615
-108.02222334674637,374,-0.5522497,-35.217598,,0.3486954,3.4459906,-84.78608,-94.12134,-93.46652,614575,-97.64024,5043.210790872574,3.3219526e-06,7590.347,0.9938111,-45.941425,[-0.022  1.205 -0.909  0.267 -1.964],57.229774,100,99.38404,100.0,16.22,2.6704938,,14.755538,37400,3907.6404,858.99603
-108.42841725579964,375,-0.55231845,-32.224,,0.310378,1.6800429,-83.804504,-94.268265,-93.610985,616225,-97.47559,5054.572630643845,4.6732966e-05,3874.2266,0.70989233,-42.576347,[-0.028  1.2   -0.891  0.262 -1.971],37.051704,100,99.35918,100.0,16.5,2.572621,,7.180021,37500,4112.137,480.3799
-108.2903627047613,376,-0.55348057,-26.184483,,0.2575939,1.975516,-81.85836,-94.02795,-93.3605,617889,-97.52746,5070.891924619675,0.00011982753,3439.0752,0.7229812,-36.231224,[-0.031  1.174 -0.894  0.258 -1.971],31.58403,100,99.363365,100.0,16.64,2.8667495,,13.607232,37600,2644.7935,452.21597
-108.66503176907162,377,-0.5519465,-29.632702,,0.2679836,5.3797493,-86.709404,-94.4894,-93.72006,619548,-97.3704,5085.765209436417,2.3538218e-05,2740.8018,0.88739365,-42.94197,[-0.037  1.169 -0.877  0.256 -1.972],110.03064,100,99.37896,100.0,16.59,2.7182667,,133.89471,37700,7900.557,1554.3097
-108.44719866753957,378,-0.55194336,-55.107796,,0.556272,1.2289822,-85.803116,-94.6356,-93.98965,621152,-97.593,5100.74843621254,0.00027455777,6788.7886,0.9032712,-61.15655,[-0.048  1.148 -0.879  0.259 -1.971],23.02021,100,99.41794,100.0,16.04,2.3737276,,7.580533,37800,1330.1685,163.73709
-108.54360839176643,379,-0.553033,-40.76021,,0.4052626,3.8904517,-83.931274,-94.4588,-93.768875,622794,-97.85792,5113.111734390259,5.9490587e-05,8942.175,1.1092583,-50.342022,[-0.049  1.154 -0.882  0.245 -1.971],263.7515,100,99.40604,100.0,16.42,2.433184,,15.540681,37900,56680.13,1301.9944
-108.10491125010718,380,-0.5527353,-52.055916,,0.53290486,1.3724569,-86.837875,-94.12827,-93.47296,624426,-97.479164,5127.83479642868,0.00022461129,5830.3726,0.8378135,-58.686287,[-0.024  1.175 -0.872  0.238 -1.972],21.320057,100,99.38651,100.0,16.32,2.5569258,,16.080004,38000,1052.9249,140.8411
-108.09224284462451,381,-0.5499795,-77.7666,,0.8161233,0.28711545,-85.882774,-94.57237,-93.78549,626019,-97.37257,5139.87607049942,0.00076656754,6412.664,0.889802,-80.84292,[-0.023  1.177 -0.864  0.211 -1.972],4.5612707,100,99.35643,100.0,15.93,2.4264467,,5.82582,38100,219.23148,20.500933
-108.45650566433949,382,-0.5512115,-51.408447,,0.5160238,2.3381007,-86.54113,-94.77663,-94.11918,627611,-97.65311,5150.778916597366,1.0523258e-05,6537.077,0.8943153,-58.525177,[-0.042  1.185 -0.865  0.2   -1.969],50.22726,100,99.43626,100.0,15.92,2.3993967,,7.87412,38200,3257.035,399.9686
-107.82847324772796,383,-0.5515,-35.42877,,0.34736872,2.1711402,-82.168915,-94.240074,-93.57548,629199,-97.74851,5164.4401750564575,0.00019571953,4241.9014,0.74389946,-45.63639,[-0.04   1.196 -0.868  0.189 -1.97 ],36.33573,100,99.36265,100.0,15.88,2.6516025,,11.664587,38300,2218.7568,541.913
-108.21691223952874,384,-0.5529743,-42.412968,,0.4275792,3.3244574,-83.571815,-94.1001,-93.40237,630851,-97.19359,5177.100959062576,9.547664e-05,13192.34,1.3264112,-52.47799,[-0.035  1.208 -0.878  0.189 -1.97 ],66.30829,100,99.35883,100.0,16.52,2.947284,,19.278387,38400,6550.629,1012.1582
-108.2978689433727,385,-0.5543715,-38.545807,,0.37517524,1.3808078,-82.14983,-94.156105,-93.43903,632507,-97.850105,5189.3741245269775,4.096378e-05,8370.397,1.0272478,-47.748993,[-0.016  1.228 -0.874  0.186 -1.972],19.839464,100,99.3686,100.0,16.56,3.0030437,,19.968544,38500,1118.689,296.51828
-107.52703092770504,386,-0.5561566,-47.27501,,0.47152132,3.5139668,-83.14735,-93.8436,-93.14083,634119,-97.80354,5204.686250448227,2.3913544e-05,10385.034,1.1713564,-56.16615,[-0.023  1.222 -0.86   0.187 -1.973],74.516975,100,99.3671,100.0,16.12,2.740367,,43.67929,38600,5032.25,720.38007
-108.11990769968492,387,-0.5571962,-47.361652,,0.4747929,4.0414023,-84.719986,-94.20533,-93.49867,635751,-97.96147,5220.64222240448,4.7956823e-05,8022.4004,1.0186973,-57.75245,[-0.029  1.208 -0.86   0.197 -1.975],98.13312,100,99.38699,100.0,16.32,2.6206264,,27.561361,38700,8806.407,1000.37836
-107.84614167405216,388,-0.55662626,-57.626102,,0.5964809,0.43323064,-85.71218,-94.0865,-93.42178,637365,-97.1156,5236.695476770401,8.4368636e-05,5291.035,0.8086404,-61.251526,[-0.022  1.234 -0.853  0.191 -1.976],6.237152,100,99.37399,100.0,16.14,2.4053786,,8.833785,38800,378.97073,34.591007
-108.23737202160774,389,-0.55500364,-87.71771,,0.93679047,0.036566112,-80.68099,-94.21661,-93.499954,639008,-97.74825,5250.517698287964,0.10357568,2352.1165,0.5517149,-88.489655,[-0.019  1.234 -0.857  0.214 -1.976],0.19962364,100,99.364746,100.0,16.43,3.0116603,,3.654522,38900,2.3505373,1.3491626
-107.64969005559895,390,-0.5559071,-50.724545,,0.5105807,1.1963753,-85.10491,-93.98835,-93.3143,640610,-97.35697,5262.442982673645,3.4429264e-05,30226.701,1.9232829,-58.145786,[-0.011  1.239 -0.854  0.212 -1.974],41.13343,100,99.37426,100.0,16.02,2.7082913,,39.55507,39000,6917.6816,371.82858
-107.97166098955809,391,-0.56153786,-39.94916,,0.3870286,5.3265004,-81.99593,-94.436195,-93.73051,642198,-97.6998,5277.22610616684,1.6843389e-05,20397.533,1.612359,-54.954216,[ 1.923e-03  1.261e+00 -8.504e-01  2.162e-01 -1.975e+00],95.92225,100,99.38103,100.0,15.88,2.5100322,,97.55647,39100,5859.611,1688.5261
-107.92075160410987,392,-0.5638975,-42.57916,,0.43744478,3.0292087,-88.109634,-94.37179,-93.70662,643784,-97.46579,5291.9921889305115,2.4632813e-05,9952.641,1.1770338,-54.3349,[ 0.017  1.276 -0.856  0.216 -1.981],57.475735,100,99.3794,100.0,15.86,2.3554416,,32.74549,39200,4864.2734,865.5047
-107.94926414965234,393,-0.56276083,-61.44513,,0.6431728,1.36083,-84.777115,-94.27785,-93.60191,645382,-97.48303,5303.137785196304,3.9771785e-05,17635.89,1.4931113,-72.914566,[ 0.023  1.29  -0.865  0.22  -1.983],24.889732,100,99.37547,100.0,15.98,2.3793464,,16.513775,39300,2664.2725,226.6526
-108.11520075350882,394,-0.56860435,-55.644695,,0.58226514,3.1934757,-83.49659,-94.2864,-93.58932,647001,-97.65768,5319.4408826828,0.00028350938,6504.4614,0.9094607,-64.395485,[ 0.028  1.288 -0.845  0.217 -1.982],69.575,100,99.3704,100.0,16.19,2.6234264,,10.360508,39400,4952.102,350.43713
-108.46877025219885,395,-0.56952304,-42.45634,,0.41814944,1.5579259,-83.75351,-94.5459,-93.85645,648623,-97.57676,5333.64147400856,0.0001286327,10759.595,1.1364534,-49.90296,[ 0.027  1.274 -0.861  0.24  -1.988],31.822027,100,99.41902,100.0,16.22,2.500296,,9.168203,39500,2202.635,301.3444
-108.24235741368793,396,-0.57055557,-61.637894,,0.64659196,0.34626532,-84.023056,-94.14579,-93.42014,650274,-97.39564,5346.119967699051,0.0006743298,5775.5493,0.85963035,-69.23065,[ 0.032  1.285 -0.866  0.232 -1.988],13.883649,100,99.36559,100.0,16.51,2.8369548,,9.605989,39600,2611.541,60.5252
-107.87333138872066,397,-0.5730152,-63.516624,,0.6682456,2.3542712,-84.208,-94.108055,-93.432594,651888,-97.097015,5361.306220769882,6.4511696e-06,11688.318,1.2298529,-71.91592,[ 0.025  1.286 -0.851  0.218 -1.989],202.65031,100,99.357124,100.0,16.14,2.5245016,,8.838517,39700,37202.59,867.73047
-108.40390147776291,398,-0.57080185,-67.369896,,0.7094076,0.8704075,-81.0219,-94.46997,-93.78094,653515,-97.210556,5376.436492919922,0.006512475,4049.0574,0.70138395,-71.91883,[ 0.016  1.265 -0.853  0.203 -1.992],126.149506,100,99.35763,100.0,16.27,3.0350726,,9.818149,39800,27521.217,283.6133
-108.460936860608,399,-0.5688485,-29.850449,,0.28363165,2.9322152,-85.393776,-94.389084,-93.70995,655156,-97.814514,5393.7823078632355,4.7914444e-05,3545.3796,0.6936115,-40.01567,[ 0.03   1.278 -0.838  0.211 -1.99 ],72.67086,100,99.36509,100.0,16.41,2.7735698,,12.875628,39900,9743.119,923.01154
-108.34985867279012,400,-0.5903487,-68.32145,,0.71757627,0.9903234,-83.72424,-94.18128,-93.513466,656808,-97.57209,5409.918231248856,0.00029975845,12633.724,1.2442957,-72.15538,[ 0.049  1.299 -0.834  0.209 -1.988],27.411907,100,99.392586,100.0,16.52,2.545915,,20.216408,40000,2016.7969,64.14712
-108.2600502991933,401,-0.59523165,-55.830288,,0.5798269,0.8324921,-85.500916,-93.781334,-93.11408,658500,-97.71687,5426.767202377319,0.00011265626,4214.564,0.7574759,-63.321693,[ 0.027  1.301 -0.854  0.227 -2.009],49.467117,100,99.35874,100.0,16.92,2.8632488,,10.841841,40100,7378.1035,257.36032
-108.39304386600772,402,-0.59491634,-29.47373,,0.27165622,2.0842218,-84.824455,-94.42798,-93.77092,660126,-97.25199,5444.008340835571,0.00019643984,3513.9343,0.67467237,-38.748886,[ 0.025  1.283 -0.854  0.208 -2.014],34.10837,100,99.37009,100.0,16.26,2.4574783,,9.400597,40200,1854.5269,518.8283
-107.8499030578892,403,-0.5949675,-65.99123,,0.7044232,0.596461,-84.881714,-93.7932,-93.11789,661772,-97.285515,5458.518647670746,0.0014433993,3637.3708,0.6587613,-70.300575,[ 0.03   1.297 -0.861  0.207 -2.014],21.083487,100,99.34224,100.0,16.46,2.8484743,,6.5687795,40300,3150.171,90.30779
-108.42220689609307,404,-0.5935195,-65.21417,,0.6839563,2.3930957,-86.347176,-94.33496,-93.6667,663414,-97.504745,5472.909374713898,0.00025770115,9625.479,1.1105856,-72.32349,[ 0.034  1.278 -0.884  0.215 -2.014],100.8915,100,99.37758,100.0,16.42,2.5436544,,10.075433,40400,12768.588,291.0819
-108.36087178023772,405,-0.5950339,-54.940525,,0.5529862,0.9936836,-84.30978,-94.4116,-93.70337,665044,-96.9323,5488.898777008057,3.9459268e-05,3225.5837,0.6518999,-60.077606,[ 0.037  1.275 -0.872  0.188 -2.012],20.02627,100,99.37214,100.0,16.3,2.6762073,,22.484325,40500,1594.4077,121.67035
-107.51450542104341,406,-0.6027699,-60.348255,,0.63050956,0.5620449,-86.18396,-93.72646,-93.0638,666663,-97.271484,5500.168930530548,0.0018402884,22574.955,1.670473,-65.60324,[ 0.039  1.282 -0.871  0.172 -2.014],7.239286,100,99.38898,100.0,16.19,2.5650008,,11.623484,40600,470.8958,63.850086
-107.98086363069132,407,-0.60644865,-81.53082,,0.87084055,0.08299185,-87.110466,-93.95666,-93.280525,668303,-97.48823,5512.52766084671,0.0022948575,9012.653,1.0769808,-82.883644,[ 0.04   1.285 -0.853  0.175 -2.022],1.0258245,100,99.35472,100.0,16.4,2.5429435,,6.1431055,40700,80.68168,6.7332363
-107.50890302048347,408,-0.6069956,-34.62629,,0.33833545,2.9200273,-81.972115,-94.260445,-93.557785,669861,-96.94097,5525.781781673431,3.2972723e-05,14883.101,1.362507,-45.11845,[ 0.033  1.283 -0.846  0.161 -2.025],60.16773,100,99.37623,100.0,15.58,2.6096327,,13.733626,40800,6071.378,982.78705
