InitialReturnMax,MaxD2w0t,Iteration,EpLenMean,MaxIW,Weights,MinIW,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MinD2w0t,InitialReturnStd,StdD2w0t,StdIW,EpRewMean,ReturnMeanIW,EmpiricalD2,InitialReturnMean,TimeElapsed,MeanD2w0t,J_sample_variance,MeanEntropy,MeanIW,TimestepsSoFar,ReturnStepMax,Bound,InitialBound,EpisodesSoFar
-59.083675,1.0001383,159,46.88,1.0197115,[-3.915e-01 -6.670e-01 -4.808e-01 -2.510e-01 -5.359e-04],0.97546345,99.12463,100,-97.62387,,9.195815,0.2915027,0.007985336,-120.30678164692615,-80.53549,1.0000758,-80.66252,1927.2942743301392,0.09376365,86.29054,1.4189669,0.99820167,733102,100.0,-2658.8193,-2658.89,15900
-42.185513,1.0001231,160,46.3,1.0207329,[-3.922e-01 -6.673e-01 -4.810e-01 -2.511e-01  7.990e-05],0.97117513,99.042946,100,-98.228966,,9.554864,0.28987816,0.008760591,-119.91716790065566,-80.72252,1.0000803,-80.85013,1940.6648926734924,0.09260264,93.48856,1.4193045,0.9981811,737732,100.0,-2757.9917,-2758.0698,16000
-47.19884,1.0000092,161,46.54,1.0040364,[-3.929e-01 -6.678e-01 -4.815e-01 -2.509e-01  3.123e-04],0.99403363,99.09885,100,-97.96383,,9.965499,0.29054967,0.002181648,-120.1281971154376,-80.86526,1.0000046,-80.877396,1954.4907884597778,0.09308006,100.20143,1.419051,0.99985766,742386,100.0,-2723.4866,-2723.4949,16100
-62.931217,1.0001645,162,44.59,1.0222548,[-3.932e-01 -6.679e-01 -4.817e-01 -2.509e-01  1.961e-04],0.9682902,99.2345,100,-95.8264,,7.5260916,0.28501993,0.008962619,-119.5886975857789,-81.34276,1.0000832,-81.501366,1967.2782609462738,0.08918307,56.607635,1.4184142,0.99794555,746845,100.0,-2693.326,-2693.4243,16200
-61.753887,1.0000387,163,46.75,1.0096188,[-3.936e-01 -6.676e-01 -4.816e-01 -2.506e-01 -5.243e-04],0.98355776,99.119354,100,-98.906906,,8.748614,0.2911244,0.004812939,-121.62405665991626,-81.79215,1.0000203,-81.83333,1977.1589002609253,0.09350086,76.89009,1.4183284,0.9994833,751520,100.0,-2765.4893,-2765.5132,16300
-51.719013,1.0000767,164,45.6,1.0162108,[-3.937e-01 -6.681e-01 -4.819e-01 -2.506e-01 -6.576e-04],0.9791074,99.10161,100,-99.22961,,7.9429874,0.28790814,0.0070979916,-121.74524577087243,-82.52637,1.0000423,-82.59324,1988.3423268795013,0.09120187,63.931595,1.4184198,0.99912655,756080,100.0,-2725.177,-2725.2107,16400
-56.43485,1.0000972,165,46.25,1.025983,[-3.940e-01 -6.688e-01 -4.823e-01 -2.505e-01 -4.890e-04],0.98009545,99.10712,100,-98.24344,,9.1971655,0.2897317,0.0065599135,-119.55931516240264,-80.43985,1.0000569,-80.53895,2000.9196848869324,0.09250275,83.898094,1.419051,0.9987388,760705,100.0,-2715.6953,-2715.747,16500
-55.01274,1.0001074,166,45.88,1.0178338,[-3.938e-01 -6.692e-01 -4.824e-01 -2.506e-01  1.917e-04],0.977948,99.14884,100,-98.96272,,8.562446,0.28869858,0.0077795843,-121.03020995561901,-81.69489,1.0000645,-81.79988,2011.185714483261,0.09176262,73.18501,1.4185841,0.9986338,765293,100.0,-2693.6638,-2693.7227,16600
-61.061897,1.00011,167,45.52,1.0253594,[-3.935e-01 -6.696e-01 -4.823e-01 -2.509e-01 -3.274e-04],0.9839852,99.156364,100,-96.686874,,7.9123363,0.2876805,0.0074602,-121.10100625790339,-82.15527,1.0000423,-82.23986,2022.8563702106476,0.091041945,61.967743,1.4185224,0.9991388,769845,100.0,-2724.8118,-2724.8572,16700
-65.09024,1.0000594,168,46.74,1.0137634,[-3.936e-01 -6.690e-01 -4.819e-01 -2.508e-01 -3.603e-04],0.981806,99.174065,100,-95.9839,,7.632433,0.29110125,0.005618688,-121.7069253497054,-81.80702,1.0000314,-81.88062,2034.661131620407,0.093481466,58.4516,1.4180588,0.99903405,774519,100.0,-2789.9463,-2789.9905,16800
-50.58702,1.0002354,169,46.22,1.0320908,[-0.393 -0.669 -0.482 -0.251 -0.001],0.97783875,99.1254,100,-99.33848,,8.899438,0.28965944,0.009315928,-120.53321695325198,-81.04137,1.0000863,-81.23235,2044.9968066215515,0.092444725,78.22124,1.41833,0.99757415,779141,100.0,-2777.3042,-2777.4023,16900
-55.45928,1.0000076,170,49.55,1.0046695,[-3.935e-01 -6.682e-01 -4.813e-01 -2.512e-01 -6.347e-04],0.9933925,99.06675,100,-96.316925,,8.788748,0.2988028,0.0017142107,-121.80226872090348,-80.14514,1.0000033,-80.152336,2057.4589850902557,0.09910004,78.17653,1.4183087,0.99987304,784096,100.0,-2799.6743,-2799.6787,17000
-52.076374,1.0000513,171,47.7,1.0156469,[-0.393 -0.668 -0.481 -0.251 -0.001],0.98720485,99.14476,100,-97.87135,,9.043091,0.2937621,0.005253031,-120.70452768513393,-80.48298,1.0000281,-80.53461,2066.175742149353,0.095401034,82.63297,1.418517,0.99930257,788866,100.0,-2730.3623,-2730.3928,17100
-54.55249,1.0000957,172,47.95,1.0248873,[-3.939e-01 -6.683e-01 -4.816e-01 -2.509e-01 -3.905e-04],0.98109347,99.1568,100,-95.846924,,8.458513,0.2944576,0.0059931544,-120.69404487310254,-80.043816,1.0000451,-80.17729,2078.593389749527,0.09590263,71.581215,1.4186065,0.9982447,793661,100.0,-2699.9524,-2700.0425,17200
-60.29911,1.0005165,173,45.69,1.0472848,[-3.937e-01 -6.673e-01 -4.809e-01 -2.509e-01 -2.459e-04],0.9548427,99.18604,100,-98.79783,,8.31423,0.28817505,0.01737964,-120.89328555978491,-81.60114,1.000261,-81.871346,2091.25616812706,0.091386095,68.59396,1.4186,0.99652666,798230,100.0,-2677.1958,-2677.342,17300
-59.597057,1.0001949,174,45.85,1.0264666,[-3.952e-01 -6.672e-01 -4.813e-01 -2.504e-01 -2.950e-04],0.97120583,99.10228,100,-98.20013,,8.30958,0.2886265,0.010078166,-121.97388169072362,-82.4266,1.0001241,-82.5803,2105.0206022262573,0.09170465,69.21546,1.4186003,0.998013,802815,100.0,-2686.2952,-2686.3733,17400
-62.50741,1.000017,175,45.98,1.0068628,[-3.945e-01 -6.673e-01 -4.809e-01 -2.509e-01 -2.885e-04],0.99103725,99.08677,100,-98.17963,,8.421242,0.28896734,0.0030154076,-120.71493773460865,-81.58126,1.000009,-81.595,2118.450216770172,0.09196014,71.56889,1.4185854,0.99979013,807413,100.0,-2632.3674,-2632.3757,17500
-52.04586,1.0001206,176,50.14,1.0198272,[-3.942e-01 -6.674e-01 -4.809e-01 -2.511e-01 -3.098e-04],0.9751282,99.17547,100,-97.66861,,9.504856,0.30039653,0.007938748,-122.3534170331275,-80.047424,1.0000645,-80.19673,2130.962844848633,0.10028421,93.55492,1.4189185,0.99774295,812427,100.0,-2788.222,-2788.3066,17600
-64.8552,1.0002937,177,47.04,1.0241177,[-3.949e-01 -6.673e-01 -4.813e-01 -2.509e-01 -9.867e-05],0.9577447,99.0875,100,-97.17217,,7.6068125,0.2919573,0.011924989,-122.63171822722539,-82.00443,1.0001297,-82.26666,2143.9256222248077,0.09408645,56.67697,1.4183336,0.99669266,817131,100.0,-2709.737,-2709.892,17700
-52.941196,1.0000194,178,46.79,1.0076566,[-3.961e-01 -6.669e-01 -4.818e-01 -2.506e-01 -6.297e-04],0.9922544,99.141174,100,-98.95014,,9.049996,0.29124457,0.0031576348,-122.11395692955634,-82.06223,1.0000129,-82.07955,2156.6796402931213,0.093580194,82.19004,1.4184942,0.99982935,821810,100.0,-2677.54,-2677.5503,17800
-41.54112,1.000109,179,46.18,1.0151423,[-3.962e-01 -6.670e-01 -4.818e-01 -2.505e-01 -4.756e-04],0.9806095,99.00283,100,-98.932274,,9.575329,0.28955284,0.0065329964,-121.33731491556344,-81.825485,1.0000505,-81.92299,2168.4581685066223,0.09236283,91.01338,1.4180588,0.99889916,826428,100.0,-2752.4844,-2752.5344,17900
-41.859478,1.0000712,180,48.15,1.0222142,[-0.396 -0.667 -0.481 -0.251 -0.001],0.9807221,99.02276,100,-98.460846,,9.622261,0.29501066,0.0062648826,-121.1812082933703,-80.50201,1.0000398,-80.54877,2181.982124567032,0.096301,93.84974,1.4183286,0.9994252,831243,100.0,-2764.2036,-2764.2288,18000
-60.92198,1.0002198,181,48.0,1.0269263,[-3.966e-01 -6.669e-01 -4.816e-01 -2.506e-01 -6.536e-04],0.9736627,99.0889,100,-98.30384,,8.434266,0.29460448,0.009779438,-120.9192996151012,-80.1987,1.0001042,-80.369415,2195.4924070835114,0.09600449,73.1922,1.4184996,0.99758625,836043,100.0,-2692.1904,-2692.2922,18100
-56.827156,1.0000547,182,46.98,1.0121515,[-3.965e-01 -6.661e-01 -4.812e-01 -2.502e-01 -4.448e-04],0.9823845,99.14086,100,-98.21235,,9.113536,0.29177424,0.004436467,-120.3601052448838,-80.617905,1.0000217,-80.66933,2209.030744791031,0.093961366,82.92204,1.4185209,0.9994026,840741,100.0,-2667.5903,-2667.6199,18200
-54.749485,1.0001704,183,45.07,1.0303068,[-3.971e-01 -6.665e-01 -4.817e-01 -2.501e-01 -3.748e-04],0.967929,99.09826,100,-96.40161,,8.25606,0.2863928,0.0100713475,-121.89042804734761,-82.9396,1.0000911,-83.13051,2221.3381741046906,0.09014461,68.951164,1.4180763,0.9975875,845248,100.0,-2678.487,-2678.601,18300
-51.147373,1.0001686,184,46.86,1.0367233,[-0.396 -0.666 -0.481 -0.25  -0.001],0.97950065,99.22586,100,-96.30034,,9.306996,0.29146063,0.008729107,-118.91483299986685,-79.497314,1.0000881,-79.68622,2233.7742557525635,0.09372531,84.822624,1.4185219,0.99776846,849934,100.0,-2793.4685,-2793.568,18400
-60.918262,1.000124,185,45.52,1.0163547,[-3.955e-01 -6.667e-01 -4.807e-01 -2.506e-01 -3.745e-04],0.9663705,99.07774,100,-98.963684,,8.586755,0.28768316,0.008943432,-120.4902994853515,-81.520256,1.0000693,-81.656136,2244.8908219337463,0.0910429,73.429474,1.4179754,0.9982532,854486,100.0,-2777.7434,-2777.8262,18500
-58.948128,1.0002021,186,48.97,1.0256325,[-0.396 -0.667 -0.481 -0.251 -0.001],0.97060394,99.19066,100,-96.703064,,8.873312,0.2972396,0.010230253,-122.22285447878164,-80.631485,1.000111,-80.76463,2257.7143115997314,0.097944275,81.4191,1.4183295,0.9979817,859383,100.0,-2684.4883,-2684.5576,18600
-59.52744,1.0002534,187,46.11,1.0247407,[-3.957e-01 -6.673e-01 -4.808e-01 -2.511e-01 -6.483e-04],0.96631914,99.15475,100,-96.8811,,7.6852493,0.28935635,0.010559354,-121.10127218309515,-81.5294,1.0001408,-81.70774,2268.665202140808,0.09222513,60.35471,1.4189458,0.9975491,863994,100.0,-2650.9102,-2651.003,18700
-58.84677,1.0000306,188,47.27,1.0111469,[-3.952e-01 -6.677e-01 -4.808e-01 -2.516e-01  1.785e-05],0.9882715,99.239136,100,-97.03014,,8.257876,0.29258403,0.003923267,-121.65520068013579,-81.36789,1.0000138,-81.40012,2281.152386903763,0.09454048,68.61399,1.4188393,0.9995936,868721,100.0,-2723.9983,-2724.0176,18800
-59.80438,1.0001814,189,48.06,1.0233301,[-3.951e-01 -6.675e-01 -4.806e-01 -2.517e-01 -1.837e-04],0.9708244,99.000046,100,-97.16992,,9.160613,0.29477516,0.010148318,-121.10059945281519,-80.31772,1.000108,-80.5382,2293.9653973579407,0.09612477,87.285355,1.4180803,0.99679667,873527,100.0,-2770.3938,-2770.5334,18900
-59.031506,1.0000398,190,47.06,1.0116422,[-0.394 -0.667 -0.48  -0.252 -0.001],0.98526675,99.117584,100,-97.15201,,7.92898,0.29199466,0.0052360846,-121.55785873634635,-81.46079,1.000026,-81.503006,2307.01064825058,0.094121054,64.734314,1.4179621,0.99929476,878233,100.0,-2765.1604,-2765.1829,19000
-59.465767,1.0001091,191,47.43,1.0170481,[-0.394 -0.667 -0.48  -0.252 -0.001],0.97935295,99.17834,100,-97.32809,,8.476383,0.29303303,0.0070758555,-120.75287879006612,-80.563774,1.0000696,-80.68981,2318.20832157135,0.09486274,74.31272,1.418081,0.998135,882976,100.0,-2776.7825,-2776.8596,19100
-63.6807,1.0000591,192,43.98,1.0225153,[-0.394 -0.666 -0.48  -0.252 -0.001],0.987594,99.21227,100,-97.82499,,7.2035756,0.2832535,0.006108602,-121.309896229125,-83.268364,1.0000361,-83.334564,2330.8881072998047,0.08796182,52.586353,1.4186065,0.99914145,887374,100.0,-2678.771,-2678.8052,19200
-53.511635,1.0001875,193,48.19,1.0191864,[-3.933e-01 -6.662e-01 -4.794e-01 -2.521e-01 -2.504e-04],0.9626341,99.12952,100,-96.69108,,9.501626,0.29511586,0.011182518,-119.49958493538634,-79.06223,1.0001124,-79.23355,2341.884337425232,0.09638435,93.46108,1.4179741,0.9973911,892193,100.0,-2736.0703,-2736.1685,19300
-55.13669,1.0001318,194,46.62,1.0169212,[-0.393 -0.666 -0.479 -0.252 -0.001],0.98218185,99.09471,100,-98.38655,,8.965274,0.29078168,0.006768635,-120.51495568978349,-80.89096,1.0000713,-81.00783,2352.5547890663147,0.0932433,82.42822,1.4183336,0.9982057,896855,100.0,-2723.566,-2723.6252,19400
-54.100723,1.0002135,195,46.41,1.0335045,[-3.931e-01 -6.662e-01 -4.794e-01 -2.527e-01 -6.301e-04],0.9602603,99.14441,100,-97.916916,,9.009589,0.29018748,0.012611513,-120.9211692302721,-81.315796,1.000133,-81.49664,2364.128655910492,0.09282461,80.50661,1.4179419,0.99764216,901496,100.0,-2745.2476,-2745.3477,19500
-63.543007,1.0001075,196,45.17,1.0132927,[-0.394 -0.667 -0.48  -0.252 -0.001],0.9790285,99.20493,100,-98.82537,,7.9966054,0.2866642,0.0053038234,-122.22886994156697,-83.19165,1.0000497,-83.256134,2376.409300327301,0.09034131,64.962814,1.4176073,0.99912536,906013,100.0,-2594.1895,-2594.2302,19600
-60.88088,1.0001068,197,47.44,1.0256711,[-0.393 -0.667 -0.479 -0.253 -0.001],0.9818252,99.18452,100,-98.97969,,8.763345,0.29305273,0.0070229056,-122.57555288999852,-81.98565,1.0000458,-82.06083,2388.447267770767,0.09488173,76.01695,1.4173322,0.9992158,910757,100.0,-2738.9558,-2738.9956,19700
-57.533516,1.0001705,198,49.59,1.0198513,[-0.393 -0.666 -0.479 -0.252 -0.002],0.9666862,99.065735,100,-97.93695,,9.033448,0.29891485,0.009506342,-122.13807406793666,-80.099915,1.0001007,-80.29126,2402.210776090622,0.09918662,84.4954,1.4169644,0.99715954,915716,100.0,-2750.8066,-2750.9026,19800
-38.738888,1.0000579,199,48.25,1.0110483,[-0.393 -0.666 -0.48  -0.252 -0.002],0.9845828,99.02375,100,-98.65523,,10.547545,0.29527795,0.004981325,-119.03975181303383,-78.84971,1.0000263,-78.90307,2415.3504440784454,0.096501306,111.751816,1.4165686,0.9992971,920541,100.0,-2775.045,-2775.073,19900
-53.876587,1.0001178,200,45.44,1.0236453,[-0.393 -0.667 -0.48  -0.252 -0.002],0.9809825,99.12097,100,-96.964554,,8.403228,0.2874535,0.008014045,-120.03884294880044,-81.385124,1.0000653,-81.478195,2425.741967201233,0.09088266,72.613106,1.4166322,0.9986303,925085,100.0,-2685.224,-2685.2712,20000
-55.712437,1.0000657,201,48.72,1.0130379,[-0.393 -0.667 -0.48  -0.252 -0.002],0.9797037,99.139336,100,-99.11799,,9.425367,0.29655984,0.0057114847,-123.02840495694501,-81.58477,1.0000361,-81.641,2437.5413160324097,0.09744119,90.67975,1.4169977,0.99913514,929957,100.0,-2817.335,-2817.3652,20100
-49.238388,1.0003144,202,46.59,1.0270778,[-0.393 -0.667 -0.48  -0.252 -0.002],0.95934004,99.09522,100,-96.131714,,9.020796,0.29072157,0.014218797,-119.12284768829619,-79.66365,1.0002015,-79.96173,2449.0497221946716,0.09318921,78.881546,1.4159255,0.99616635,934616,100.0,-2683.6028,-2683.7546,20200
-50.1917,1.000474,203,46.27,1.0380354,[-0.394 -0.667 -0.48  -0.252 -0.003],0.9540054,99.10409,100,-96.57783,,8.807424,0.28982195,0.017139316,-120.47566887093885,-80.85008,1.0002979,-81.18018,2461.8741552829742,0.09254947,74.867744,1.4153837,0.9958847,939243,100.0,-2692.9392,-2693.103,20300
-49.86254,1.00001,204,46.08,1.006076,[-0.395 -0.667 -0.48  -0.252 -0.004],0.9939382,99.15402,100,-97.35681,,8.203933,0.28924686,0.0020052087,-120.2913134462412,-81.184395,1.0000039,-81.19315,2472.849701166153,0.09216006,67.48331,1.415401,0.99994653,943851,100.0,-2716.3958,-2716.4011,20400
-45.92406,1.0001035,205,48.03,1.0169444,[-0.395 -0.667 -0.48  -0.252 -0.004],0.9761841,99.037605,100,-96.99123,,8.886913,0.29467142,0.006434565,-121.29879963168733,-80.67845,1.0000434,-80.74811,2483.665405035019,0.096061446,81.01642,1.4154047,0.9988789,948654,100.0,-2737.6443,-2737.6829,20500
-57.537292,1.0001968,206,45.35,1.0237962,[-0.394 -0.668 -0.48  -0.252 -0.004],0.9734192,99.08511,100,-97.93637,,9.115957,0.2872043,0.010135279,-118.83954864568588,-80.38987,1.0001154,-80.564476,2495.1931307315826,0.09070424,81.13454,1.4150333,0.99786013,953189,100.0,-2776.6453,-2776.7344,20600
-57.291183,1.0001166,207,46.85,1.017104,[-0.394 -0.667 -0.479 -0.252 -0.004],0.98067915,99.10102,100,-98.26256,,9.229492,0.29142404,0.0062178015,-119.37720244747477,-79.933586,1.0000489,-80.044106,2507.397400856018,0.0937025,87.30355,1.4149263,0.9983685,957874,100.0,-2840.4272,-2840.4834,20700
-53.67121,1.0000814,208,46.14,1.0177807,[-0.395 -0.667 -0.479 -0.251 -0.004],0.979021,99.11711,100,-97.79698,,9.381421,0.28942692,0.0066758906,-121.80753198080656,-82.31285,1.00005,-82.38975,2519.7499029636383,0.09228229,91.06438,1.4154634,0.9987401,962488,100.0,-2717.5593,-2717.5977,20800
-53.96676,1.0000017,209,46.4,1.0029691,[-0.394 -0.667 -0.479 -0.251 -0.004],0.99801934,99.152054,100,-98.060486,,8.483287,0.29014453,0.0009138442,-121.95849547431082,-82.26842,1.000001,-82.27012,2531.5924232006073,0.0928,72.62198,1.4154683,0.9999768,967128,100.0,-2686.0618,-2686.063,20900
-36.728584,1.0001618,210,47.26,1.018458,[-0.394 -0.667 -0.479 -0.251 -0.004],0.9735901,99.000725,100,-97.339485,,9.644523,0.292566,0.007722811,-120.78587637280667,-80.65294,1.0000876,-80.77857,2540.2171359062195,0.09452305,94.51171,1.4151254,0.9982239,971854,100.0,-2794.596,-2794.6604,21000
-55.95876,1.0002398,211,46.36,1.0242039,[-0.394 -0.667 -0.479 -0.252 -0.004],0.95644987,99.164375,100,-99.14461,,8.068139,0.29006398,0.013397656,-121.85722237589358,-81.98382,1.0001541,-82.22245,2551.383553981781,0.09272665,64.74232,1.4140682,0.9969059,976490,100.0,-2709.72,-2709.848,21100
-55.911625,1.0000935,212,48.55,1.0166968,[-0.394 -0.666 -0.479 -0.252 -0.005],0.9783861,99.09292,100,-95.143364,,8.865886,0.2961002,0.0077244644,-120.7450659059176,-79.894066,1.0000587,-79.97557,2562.9050273895264,0.0971024,79.73775,1.4136362,0.99877906,981345,100.0,-2743.7861,-2743.8267,21200
-49.4814,1.0002149,213,49.04,1.0222374,[-0.394 -0.667 -0.479 -0.252 -0.005],0.95323443,99.18679,100,-97.15911,,9.593584,0.29744068,0.01267392,-121.64876186722768,-80.10308,1.0001292,-80.30955,2575.2450942993164,0.09808613,94.02206,1.4127233,0.9972509,986249,100.0,-2722.8164,-2722.927,21300
-59.33765,1.0003119,214,46.85,1.0437925,[-0.394 -0.667 -0.479 -0.253 -0.006],0.9650028,99.15424,100,-98.872665,,8.939079,0.29143086,0.012868942,-120.27390015837922,-80.47637,1.0001884,-80.68088,2589.639721393585,0.093704745,77.88844,1.4127183,0.99736726,990934,100.0,-2730.4302,-2730.539,21400
-55.39459,1.0001439,215,48.29,1.0172471,[-0.395 -0.667 -0.48  -0.252 -0.006],0.9688029,99.05221,100,-98.74158,,8.8314085,0.29540396,0.00910406,-121.68828891621614,-80.73558,1.0000811,-80.890335,2603.324245929718,0.09658417,78.00107,1.412019,0.99796987,995763,100.0,-2764.4856,-2764.5703,21500
-64.929855,1.0002501,216,45.72,1.0157801,[-0.394 -0.667 -0.479 -0.252 -0.007],0.96401,99.22322,100,-98.10962,,7.2308984,0.28825152,0.009367999,-121.51729129190976,-82.08377,1.0001084,-82.31556,2615.281498670578,0.09144583,53.526283,1.4120811,0.9969727,1000335,100.0,-2724.809,-2724.933,21600
-66.095474,1.0001489,217,44.56,1.0254949,[-0.394 -0.668 -0.48  -0.252 -0.007],0.9772033,99.2527,100,-97.76621,,7.857734,0.28492287,0.008705557,-121.17502372686185,-82.78568,1.0000712,-82.899895,2626.721463918686,0.08912287,63.075333,1.4124507,0.9984205,1004791,100.0,-2624.0205,-2624.0862,21700
-61.68122,1.0004638,218,44.73,1.0340571,[-0.394 -0.669 -0.481 -0.253 -0.007],0.96022743,99.14124,100,-97.24645,,8.282994,0.28543025,0.013299926,-120.97484732770073,-82.24275,1.0002587,-82.5683,2638.0087945461273,0.089468904,67.67288,1.4127235,0.9957953,1009264,100.0,-2669.3574,-2669.5188,21800
-40.51013,1.0000856,219,49.16,1.0190482,[-0.395 -0.669 -0.48  -0.253 -0.006],0.9814406,99.000175,100,-98.214325,,9.88528,0.29775685,0.006939997,-120.03891196206838,-79.07432,1.0000459,-79.14277,2650.334821462631,0.098321825,100.19987,1.4129993,0.99898297,1014180,100.0,-2781.3135,-2781.35,21900
-57.658916,1.0001631,220,47.61,1.0366504,[-0.395 -0.668 -0.48  -0.252 -0.006],0.9776265,99.17588,100,-97.43962,,9.268786,0.29352653,0.008439325,-120.80275110122368,-80.38363,1.0000805,-80.54314,2662.2678508758545,0.095223516,85.81984,1.413615,0.99790657,1018941,100.0,-2854.472,-2854.558,22000
-62.80564,1.0001396,221,47.15,1.0375392,[-0.396 -0.669 -0.48  -0.252 -0.005],0.97476214,99.20948,100,-98.618355,,8.38518,0.29225352,0.007804656,-121.06699696478536,-80.76782,1.0000837,-80.92264,2675.7611010074615,0.09430468,71.8704,1.4135315,0.99780875,1023656,100.0,-2751.4521,-2751.534,22100
-50.133007,1.000118,222,47.97,1.0156536,[-0.396 -0.668 -0.481 -0.252 -0.005],0.9726354,99.04895,100,-96.55357,,9.306788,0.2945283,0.006953989,-122.11375761295423,-81.23667,1.0000638,-81.364296,2689.4722514152527,0.09594346,90.04298,1.4140555,0.9980003,1028453,100.0,-2716.499,-2716.5723,22200
-62.754467,1.0002424,223,46.74,1.0323374,[-0.396 -0.669 -0.481 -0.252 -0.005],0.9593689,99.21747,100,-98.33045,,8.695382,0.29111037,0.01170748,-119.8458448217266,-80.18852,1.0000993,-80.40397,2702.689395904541,0.09348481,74.40493,1.4144884,0.9973002,1033127,100.0,-2737.2036,-2737.3389,22300
-58.03838,1.0002109,224,46.67,1.0345539,[-0.396 -0.67  -0.481 -0.252 -0.004],0.97831106,99.25353,100,-98.407166,,8.869472,0.2909309,0.008722797,-122.28248789362813,-82.166916,1.0000767,-82.29545,2714.9748001098633,0.09334322,76.15612,1.4144244,0.9985927,1037794,100.0,-2660.4539,-2660.5227,22400
-49.657776,1.0002323,225,48.4,1.0302002,[-0.397 -0.669 -0.481 -0.252 -0.005],0.96831334,99.0879,100,-97.42496,,9.363273,0.2956959,0.010710764,-122.04834999482226,-80.83621,1.000116,-81.00156,2726.980215072632,0.09680315,88.341156,1.4144071,0.9977753,1042634,100.0,-2794.7944,-2794.8833,22500
-60.15891,1.0004281,226,46.7,1.0448918,[-0.398 -0.669 -0.481 -0.252 -0.005],0.9487626,99.11359,100,-96.38377,,8.07854,0.29102796,0.018203298,-122.33159101859303,-81.98477,1.0002714,-82.334885,2739.795953273773,0.09341038,67.50521,1.4134535,0.9952709,1047304,100.0,-2694.0774,-2694.2578,22600
-54.33462,1.0001465,227,46.79,1.0217891,[-0.398 -0.669 -0.481 -0.253 -0.005],0.977102,99.07812,100,-98.30324,,8.656049,0.29125226,0.00845206,-121.66276834297778,-81.71394,1.0000787,-81.83136,2752.030702352524,0.09358289,73.113174,1.4131076,0.998672,1051983,100.0,-2777.9382,-2778.0012,22700
-55.2816,1.0003865,228,48.15,1.0581778,[-0.399 -0.669 -0.482 -0.253 -0.006],0.9561097,99.171814,100,-96.69615,,9.878181,0.29502973,0.0153655745,-121.06380928315802,-80.138535,1.000245,-80.42131,2765.3417418003082,0.096308045,98.461205,1.4130579,0.9961106,1056798,100.0,-2692.1975,-2692.3442,22800
-60.75613,1.000091,229,47.87,1.031537,[-0.399 -0.669 -0.481 -0.252 -0.006],0.98182654,99.22704,100,-96.80135,,7.8384748,0.29423285,0.0071588987,-122.93898683085001,-81.90246,1.0000398,-81.9886,2777.606506586075,0.09574204,61.17806,1.4131076,0.9990642,1061585,100.0,-2795.8247,-2795.8704,22900
-60.704666,1.0001508,230,46.04,1.0213941,[-0.399 -0.669 -0.481 -0.252 -0.006],0.9811753,99.13862,100,-96.31619,,8.675943,0.28915983,0.007346636,-120.9504163864331,-81.532326,1.000092,-81.72723,2788.9944961071014,0.09208528,74.92711,1.4139563,0.9974049,1066189,100.0,-2701.48,-2701.5925,23000
-64.01144,1.000075,231,46.58,1.0136578,[-0.399 -0.668 -0.481 -0.252 -0.005],0.9811407,99.236824,100,-97.05564,,7.710355,0.29065472,0.0061782324,-121.78442347795102,-81.94822,1.0000328,-82.03571,2800.5654923915863,0.093161784,58.176796,1.4135174,0.9989669,1070847,100.0,-2771.9773,-2772.031,23100
-60.782063,1.0002102,232,46.63,1.0270216,[-0.399 -0.669 -0.481 -0.252 -0.005],0.9697796,99.22865,100,-97.10186,,8.515476,0.29080638,0.010272808,-122.45202550658,-82.3246,1.0001029,-82.48754,2812.4608492851257,0.093262844,72.549644,1.413532,0.9979473,1075510,100.0,-2725.001,-2725.105,23200
-52.761044,1.0001333,233,46.49,1.0167427,[-0.4   -0.669 -0.481 -0.252 -0.005],0.97507924,99.135506,100,-96.12564,,8.18976,0.2904119,0.009034135,-121.74755962440705,-81.85755,1.0000759,-81.986984,2824.6620490550995,0.09298391,66.32184,1.4127445,0.99843013,1080159,100.0,-2693.8435,-2693.91,23300
-55.21631,1.0000863,234,46.61,1.0185513,[-0.4   -0.669 -0.481 -0.252 -0.006],0.98519284,99.09256,100,-98.67894,,9.288123,0.29075104,0.005688242,-119.686252361946,-80.311775,1.000029,-80.36936,2837.6035854816437,0.093220934,84.63261,1.4130579,0.99939,1084820,100.0,-2849.9285,-2849.9578,23400
-56.95907,1.0002558,235,47.53,1.0294952,[-0.4   -0.668 -0.481 -0.252 -0.006],0.9588401,99.217224,100,-98.85202,,8.037887,0.2933098,0.010713951,-123.4355956534161,-82.41424,1.0000999,-82.62839,2849.80500292778,0.095065296,66.41727,1.4124507,0.99715376,1089573,100.0,-2766.1829,-2766.3083,23500
-55.926407,1.0001601,236,47.21,1.0245377,[-0.4   -0.667 -0.481 -0.252 -0.007],0.9644878,99.097565,100,-96.6768,,8.759674,0.29241845,0.008568289,-119.98456483907974,-80.048805,1.0000696,-80.177444,2861.64843916893,0.094423674,77.25623,1.4120185,0.9983006,1094294,100.0,-2715.321,-2715.3855,23600
-51.195198,1.0000856,237,46.24,1.0152091,[-0.401 -0.667 -0.48  -0.252 -0.007],0.9853973,99.025505,100,-98.69134,,9.216427,0.28970435,0.005791913,-118.88202252589429,-79.86276,1.0000461,-79.935104,2873.3656463623047,0.0924818,85.59313,1.4121311,0.99892545,1098918,100.0,-2691.8179,-2691.858,23700
