EpisodesSoFar,StdD2w0t,MaxD2w0t,InitialReturnStd,InitialBound,Iteration,Weights,J_sample_variance,ReturnMeanIW,TimestepsSoFar,MeanIW,EpThisIter,ReturnStepMax,StdIW,MinIW,TimeElapsed,Bound,MaxIW,InitialReturnMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,MeanD2w0t,EmpiricalD2,MeanEntropy,MinD2w0t,EpRewMean,InitialReturnMax
16600,7.3089657,50.874527,5.690536,-9.973199,166,[-1.004 -0.901 -0.019 -0.759 -0.827],62.98753,-9.34272,6223187,1.0343603,100,100.0,2.4059465,0.0022049064,13828.415293455124,-9.593525,53.673058,-9.76402,498.76,-23.497248,99.0,6.95631,23.328438,0.59135956,,-8.59617985347986,5.9828596
16700,52415.8,816476.9,10.534291,-10.176048,167,[-1.004 -0.898 -0.024 -0.764 -0.828],1469.2916,-3.7685344,6270939,1.1375424,100,100.0,15.089044,6.5563235e-08,13969.748911619186,-5.3711944,591.5322,-9.822718,477.52,-68.745895,99.0,15095.253,178818.0,0.5807449,,-14.520082650569314,10.142636
16800,0.35023454,2.6289594,7.9029293,-10.263132,168,[-1.01  -0.902 -0.031 -0.75  -0.838],35.445595,-9.897025,6320261,0.9429601,100,100.0,0.62469923,0.058141015,14121.919869184494,-10.05704,7.298729,-10.10822,493.22,-67.2102,99.0,1.3818833,1.8951839,0.58061826,,-6.366106076959845,7.0768228
16900,4471.1553,134541.83,8.362741,-10.984171,169,[-1.01  -0.904 -0.028 -0.748 -0.838],732.5333,-7.4705515,6369472,1.301609,100,100.0,9.606041,5.0338926e-06,14268.395067453384,-8.056817,261.01703,-10.697767,492.11,-61.41754,99.0,1045.5482,11043.907,0.5624322,,-11.769708200611772,14.592873
17000,67919.63,3187208.8,7.26894,-10.2388935,170,[-1.006 -0.887 -0.015 -0.74  -0.857],593.09406,-6.4309435,6419472,0.8699298,100,1.0,3.1483817,9.481949e-07,14418.521047115326,-7.132787,63.256912,-10.089251,500.0,-25.356552,,12581.85,152191.62,0.5619539,1.0000043,-6.149539601528228,15.135418
17100,3388.5798,52174.17,6.5564785,-9.972243,171,[-0.984 -0.894 -0.025 -0.748 -0.857],222.58049,-7.2029314,6469472,1.0277394,100,1.0,4.0759344,2.9095481e-06,14566.632921934128,-7.477154,108.01329,-9.871766,500.0,-28.524374,,1573.501,14665.027,0.55076647,1.0002477,-4.129137302503662,8.830728
17200,9.223513,61.410152,12.720489,-11.982609,172,[-1.008 -0.911 -0.025 -0.775 -0.868],78.27584,-9.416688,6517028,1.1307417,100,100.0,3.2346797,0.0005544683,14711.224701404572,-9.875196,86.56665,-11.601998,475.56,-70.7083,99.0,8.598135,32.458683,0.548883,,-15.641103772290982,9.314697
17300,4.867068,38.838776,6.1014357,-10.393835,173,[-1.014 -0.903 -0.027 -0.761 -0.87 ],48.150795,-9.790341,6566989,0.9231311,100,100.0,1.0590068,0.001973526,14885.536089897156,-10.02684,12.99955,-10.189156,499.61,-28.232391,99.0,4.988101,14.874911,0.5487596,,-8.41125442372262,6.1495314
17400,9298.424,159799.03,8.72417,-11.048902,174,[-1.011 -0.904 -0.033 -0.766 -0.87 ],415.4471,-6.431835,6615385,1.0172545,100,100.0,8.152667,2.4759415e-06,15049.215234041214,-7.24511,310.52194,-10.710596,483.96,-69.11741,99.0,2430.984,27920.998,0.53026897,,-13.902643900019392,12.812249
17500,2500.7466,36607.555,9.673353,-11.051516,175,[-0.974 -0.913 -0.027 -0.764 -0.889],7696.677,-2.2957659,6664132,1.4577644,100,100.0,15.958351,7.6243427e-06,15217.08518576622,-2.7589307,624.43915,-10.862754,487.47,-66.28492,99.0,1013.58307,9352.364,0.5113976,,-7.7571219966243765,6.1101723
17600,7626.3574,163557.36,13.12235,-13.311523,176,[-0.954 -0.893 -0.035 -0.743 -0.908],125.53931,-8.015003,6711399,0.8446675,100,100.0,5.6310444,4.14053e-06,15381.012132883072,-8.91893,221.34764,-12.995179,472.67,-68.9176,99.0,2158.8804,23202.977,0.51269406,,-13.000111789509575,7.2842994
17700,114867.76,2658209.5,11.112284,-10.070558,177,[-0.963 -0.878 -0.026 -0.727 -0.906],238.09415,-6.820983,6760132,0.5608002,100,100.0,1.417448,5.14324e-07,15545.211886405945,-7.209316,26.400764,-9.986853,487.33,-69.44389,99.0,20135.969,253840.84,0.5163611,,-3.439861138598551,13.711501
17800,60096.387,1569555.5,6.7327657,-10.888144,178,[-0.998 -0.876 -0.031 -0.717 -0.903],980.0581,-7.1943846,6810132,0.70404315,100,1.0,3.3926554,5.192197e-07,15718.21650648117,-8.122117,87.38832,-10.6996975,500.0,-25.72885,5.9604645e-08,17633.846,211336.84,0.5212412,1.0000486,-7.744167939505931,8.723252
17900,3744.6328,88965.31,6.678853,-9.481936,179,[-1.001 -0.858 -0.036 -0.722 -0.898],189.65189,-7.6681266,6859643,0.44767085,100,100.0,1.1578535,1.71079e-05,15886.600108623505,-8.208322,44.4612,-9.259963,495.11,-29.229662,99.0,1167.0247,11592.072,0.5166599,,-9.121964716709615,11.0306
18000,180.4281,3223.8882,12.925386,-12.770521,180,[-0.995 -0.856 -0.043 -0.732 -0.902],78.00085,-8.603902,6905841,0.71409357,100,100.0,2.841598,7.396948e-05,16045.9479033947,-9.38863,124.34122,-12.279969,461.98,-68.57698,99.0,82.42612,533.7916,0.5166633,,-20.159130238819767,5.727305
18100,1.7937648,8.904959,7.6293917,-10.50664,181,[-0.997 -0.861 -0.038 -0.724 -0.902],76.829285,-9.933478,6955267,1.0806257,100,100.0,1.3952729,0.0037703323,16213.563334703445,-10.226177,23.005539,-10.241095,494.26,-27.008018,99.0,3.0757687,7.0689254,0.5165831,,-10.91257061277247,20.349524
18200,0.7972776,3.9665277,9.275715,-10.093798,182,[-0.998 -0.858 -0.036 -0.729 -0.902],63.71906,-9.336183,7003859,1.1073846,100,100.0,1.0432776,0.059476554,16385.1459980011,-9.556334,19.362106,-9.886809,485.92,-66.80841,99.0,1.9374526,3.4599488,0.51652795,,-8.50613527364835,8.033334
18300,223118.31,9703243.0,6.456329,-9.240862,183,[-0.997 -0.86  -0.036 -0.725 -0.902],143.95796,-6.4194884,7053650,0.5560039,100,100.0,0.92884266,2.44314e-07,16548.66931438446,-6.8933115,21.751648,-9.150064,497.91,-28.624674,99.0,39915.37,638387.6,0.51440424,,-3.73129537612622,12.824981
18400,8236.963,159208.38,11.262242,-10.437454,184,[-0.968 -0.852 -0.022 -0.724 -0.905],191.30264,-7.7921586,7102468,1.1588258,100,100.0,5.8093195,1.0930754e-07,16722.305193185806,-8.486763,158.86415,-10.190945,488.18,-70.6091,99.0,2754.9045,29030.605,0.5187365,,-10.130310448105268,30.19101
18500,13718.201,340149.56,6.207717,-9.101573,185,[-0.986 -0.848 -0.023 -0.71  -0.9  ],336.56287,-6.5969152,7152468,1.030072,100,1.0,4.5405636,2.1524784e-07,16898.547065496445,-6.94489,163.89328,-8.977663,500.0,-27.605064,,3448.1074,38640.188,0.51324326,1.000059,-5.09204394349668,6.8491654
18600,3508.3545,62693.01,6.084003,-11.744079,186,[-1.014 -0.867 -0.028 -0.711 -0.906],299.82648,-9.33596,7202468,0.92576516,100,1.0,2.1706138,4.157858e-06,17072.140201091766,-10.067469,47.30356,-11.3891325,500.0,-27.00056,,1032.6154,10988.787,0.5195349,1.0000814,-14.586485821272968,9.043013
18700,357005.22,7110034.0,6.9608135,-10.45441,187,[-1.015 -0.865 -0.017 -0.719 -0.899],3812.5579,-1.3765937,7252468,5.0352106,100,1.0,68.218636,1.9012809e-07,17243.50948691368,-3.8038158,3157.8352,-10.190482,500.0,-25.992271,,114203.26,1631484.5,0.5175784,1.0000085,-10.846076368888527,12.858624
18800,18.403605,206.68549,6.4317875,-9.542892,188,[-1.016 -0.854 -0.016 -0.731 -0.901],70.28335,-8.749859,7302468,0.9696589,100,1.0,2.072374,0.0012226815,17417.968358278275,-8.990253,60.31143,-9.347974,500.0,-25.156668,5.9604645e-08,10.744925,46.320873,0.51643103,1.0000031,-8.010193420284157,12.786141
18900,,1.0,5.6845675,-9.828458,189,[-1.013 -0.86  -0.009 -0.729 -0.902],32.640785,-9.635336,7352468,1.0,100,1.0,1.1191673e-05,0.9999437,17589.755716323853,-9.828456,1.00004,-9.635338,500.0,-27.625528,,1.0,1.0,0.51643103,1.0,-7.936234248365777,9.707084
19000,1211.515,23447.588,5.9842515,-10.400807,190,[-1.013 -0.86  -0.009 -0.729 -0.902],51.96851,-8.970458,7402468,0.85938877,100,1.0,2.0730503,2.1355323e-05,17754.296489715576,-9.374192,39.478718,-10.163296,500.0,-25.715193,,363.86127,3352.693,0.51593095,1.0010856,-9.760516736298001,2.8087852
19100,3.3376262,16.956594,7.2058573,-11.422077,191,[-1.012 -0.865 -0.02  -0.726 -0.903],58.593044,-10.609326,7452468,1.0576389,100,1.0,3.1861503,0.003723925,17922.36920928955,-10.875971,85.90175,-11.188679,500.0,-27.953455,,4.605362,12.847637,0.51539904,1.0000008,-9.59145709823919,7.5734076
19200,7.1020427,41.659428,7.472183,-10.212329,192,[-1.009 -0.862 -0.021 -0.732 -0.904],64.27304,-9.147105,7501731,0.7990338,100,100.0,1.2451401,0.0016410769,18091.33171224594,-9.496898,29.153301,-9.922301,492.63,-44.5357,99.0,7.6726937,26.223545,0.51495105,,-11.918687291403977,9.926212
19300,10.346683,62.88831,7.0034175,-9.755728,193,[-1.011 -0.866 -0.019 -0.726 -0.904],56.090553,-8.6027155,7551731,0.9396764,100,1.0,1.3639683,0.002050733,18262.31111431122,-8.863839,18.240173,-9.54338,500.0,-27.171942,,10.27476,38.98083,0.512955,1.0000077,-8.726433670293403,15.6939335
19400,191774.45,7145783.0,7.4842563,-8.458417,194,[-1.011 -0.862 -0.019 -0.733 -0.906],2415.518,-3.70253,7601731,6.9254975,100,1.0,112.95775,1.1658454e-07,18431.18209052086,-4.085819,5533.338,-8.392952,500.0,-25.5322,,38983.656,543871.06,0.49804586,1.0004355,-2.690258851698131,13.202164
19500,617.0013,13690.585,5.8547773,-8.524264,195,[-1.001 -0.872 -0.032 -0.737 -0.921],153.7928,-7.482482,7651218,1.1044444,100,100.0,2.95109,1.1735301e-05,18596.303616285324,-7.774851,64.977425,-8.36244,494.87,-25.972519,99.0,234.99236,1840.6713,0.50030416,,-6.650129115716143,6.868067
19600,1475.1227,20917.26,8.220548,-10.569861,196,[-0.997 -0.879 -0.026 -0.73  -0.919],89.57851,-8.188511,7701218,0.65715146,100,1.0,1.8805556,1.8642002e-06,18764.643651247025,-8.61571,55.62575,-10.371883,500.0,-34.111042,,625.1174,5407.814,0.4992838,1.000002,-8.13588215033681,18.495293
19700,4151.184,61558.742,8.271292,-10.859048,197,[-0.996 -0.874 -0.032 -0.739 -0.92 ],98.764,-8.563991,7750780,0.6618075,100,100.0,1.6156105,9.445446e-06,18932.441096782684,-8.887213,29.195751,-10.720526,495.62,-66.55601,99.0,1285.0856,11910.468,0.49901843,,-5.6925289067248865,18.14952
19800,55537.99,974429.1,7.23598,-9.834556,198,[-0.997 -0.878 -0.021 -0.735 -0.92 ],225.623,-7.8071604,7800780,0.50096107,100,1.0,1.4434259,3.753722e-08,19102.382603406906,-8.1537285,32.176212,-9.766916,500.0,-33.10672,,20191.598,248586.56,0.49847114,1.0000011,-2.7796135800496096,14.157817
19900,13828.4795,247138.6,8.384356,-11.261629,199,[-0.994 -0.871 -0.022 -0.747 -0.92 ],678.68164,-5.5406766,7849172,1.3085604,100,100.0,5.498085,1.2207781e-06,19266.49426484108,-6.7993093,135.53156,-10.863914,483.92,-64.199005,99.0,4468.8896,52608.89,0.49583063,,-16.34406229926013,11.038422
20000,385903.75,8683609.0,6.8635607,-9.40859,200,[-0.991 -0.878 -0.029 -0.738 -0.923],326.76056,-7.2190056,7899172,0.6702872,100,1.0,2.2718241,6.646715e-08,19438.887865781784,-7.712031,112.02151,-9.345589,500.0,-29.678162,,79659.75,1154169.1,0.49932888,1.0011817,-2.589070924520448,7.2992754
20100,154.44415,1603.5127,12.954412,-13.773693,201,[-0.979 -0.872 -0.041 -0.74  -0.92 ],190.88573,-11.162966,7945117,0.9507492,100,100.0,1.7746841,2.7153705e-05,19594.572047948837,-11.8712225,22.461197,-13.2892065,459.45,-67.42316,99.0,56.131683,358.49078,0.4993279,,-19.909969088129397,3.0659838
20200,0.2780232,1.7298832,7.83063,-10.394004,202,[-0.983 -0.874 -0.032 -0.737 -0.92 ],39.323162,-9.878039,7993723,0.9345714,100,100.0,0.4427523,0.05498104,19759.19353747368,-10.087658,2.9265316,-10.18911,486.06,-67.21842,99.0,1.2469618,1.6085975,0.49665776,,-8.420069504241207,4.1293373
20300,51116.89,984635.56,7.8231483,-10.2244215,203,[-0.984 -0.876 -0.032 -0.735 -0.922],584.2464,-7.2977104,8042741,1.0704232,100,100.0,5.128309,5.1381556e-07,19913.029983758926,-8.102572,223.61523,-10.055651,490.18,-34.13716,99.0,13994.2,160334.97,0.49211034,,-6.935607729649556,12.414061
20400,29010.342,801380.75,7.1273284,-9.77233,204,[-0.995 -0.879 -0.025 -0.725 -0.927],210.73175,-7.6185117,8092434,0.60895205,100,100.0,1.4455891,1.3142118e-06,20081.74779701233,-8.212954,69.53766,-9.593982,496.93,-33.493195,99.0,6745.2666,83345.266,0.48624706,,-7.329232353170055,8.305627
20500,69.34174,508.41205,7.9075513,-11.514261,205,[-0.995 -0.884 -0.012 -0.722 -0.933],67.37236,-9.940279,8142434,0.8778463,100,1.0,2.2797127,0.00027508667,20257.030917406082,-10.281357,46.832287,-11.2806225,500.0,-28.980286,,46.5953,258.00555,0.48707628,1.000002,-9.60132887622667,10.872162
20600,8067302.0,222961860.0,6.6122103,-9.613436,206,[-0.991 -0.879 -0.016 -0.73  -0.932],9753.642,-0.3002275,8192434,1.4745345,100,1.0,14.385678,8.3543386e-09,20430.231924772263,-1.9724145,626.38324,-9.544385,500.0,-27.570082,,1636834.9,29079552.0,0.492451,1.0000646,-2.8376264687662727,9.221875
20700,,1.0,6.4993114,-9.136861,207,[-0.994 -0.869 -0.003 -0.736 -0.926],42.66772,-9.026425,8242434,1.0,100,1.0,,1.0,20605.36778998375,-9.136861,1.0,-9.026425,500.0,-21.578064,,1.0,1.0,0.492451,1.0,-4.538314664213706,9.887187
20800,1.7409961,11.013542,6.413589,-9.40971,208,[-0.994 -0.869 -0.003 -0.736 -0.926],53.881783,-8.873698,8292238,1.032789,100,100.0,1.57177,0.010206552,20773.20349264145,-8.99912,36.528614,-9.292932,498.04,-20.558193,99.0,2.5103981,5.394994,0.4933891,,-4.799002753409363,11.499271
20900,7538.5244,194027.94,6.763557,-10.121342,209,[-0.994 -0.868  0.002 -0.738 -0.926],143.26991,-7.892713,8342147,0.8218956,100,100.0,2.5250933,9.661069e-08,20944.564352989197,-8.314834,72.30414,-9.937029,499.09,-28.17079,99.0,2174.4353,24307.36,0.49513617,,-7.574364598947244,9.889066
21000,1329.0219,25237.191,7.3413534,-10.451662,210,[-0.978 -0.873  0.012 -0.749 -0.924],119.307594,-9.229775,8391742,0.9291758,100,100.0,1.7433121,1.618789e-05,21109.202667236328,-9.627226,27.895954,-10.217602,495.95,-48.458107,99.0,433.4904,3956.6577,0.49291962,,-9.61865887797863,26.181034
21100,716.1605,6997.3496,5.5666227,-9.20803,211,[-9.833e-01 -8.750e-01  1.939e-04 -7.466e-01 -9.260e-01],140.52014,-8.040102,8441666,0.84883976,100,100.0,2.765628,4.1530766e-05,21282.912085056305,-8.352434,78.87299,-9.02881,499.24,-25.74431,99.0,250.56482,1996.798,0.49171948,,-7.365051323547298,4.7837567
21200,28520.816,956754.6,6.6328354,-9.562462,212,[-0.984 -0.878  0.01  -0.741 -0.927],74.636925,-8.15578,8491666,0.69442385,100,1.0,1.6129019,3.8092384e-07,21451.493216514587,-8.362381,30.81146,-9.4921255,500.0,-26.13046,,6010.186,76325.19,0.49021876,1.0015056,-2.8905155755296192,10.476637
21300,168.79292,1361.369,6.0430784,-10.177722,213,[-0.984 -0.88   0.023 -0.746 -0.929],195.6034,-9.093584,8541483,0.97267234,100,100.0,2.6014988,6.9827685e-05,21622.826786518097,-9.435169,44.7827,-9.957805,498.17,-26.294176,99.0,81.18935,529.77216,0.4884637,,-9.037528089161247,7.4034643
21400,2.4075894,16.906364,6.3920665,-10.041362,214,[-0.985 -0.878  0.017 -0.755 -0.93 ],44.845722,-9.529058,8591216,1.0628892,100,100.0,1.3555644,0.010591533,21791.018867969513,-9.84971,25.793716,-9.75491,497.33,-26.47057,99.0,3.391548,8.151427,0.4889475,,-11.771680737466976,18.784243
21500,4258.662,58577.92,5.998206,-10.1610775,215,[-0.984 -0.877  0.013 -0.759 -0.93 ],121.44531,-7.6498327,8639946,0.75793236,100,100.0,2.2245975,1.0734112e-06,21955.24662899971,-8.529574,44.984436,-9.780226,487.3,-31.129143,99.0,1365.3176,14214.216,0.4884639,,-15.651060590528914,5.9456034
21600,39384.473,616048.2,7.8149505,-11.138806,216,[-0.977 -0.88   0.001 -0.759 -0.93 ],592.91925,-6.444275,8688774,0.64948577,100,100.0,2.337476,2.3517731e-07,22126.1281747818,-7.892212,62.44198,-10.75595,488.28,-50.775948,99.0,10784.973,134493.86,0.48624593,,-15.733449792505148,16.267666
21700,67098.8,1103156.1,5.7070217,-10.049631,217,[-0.977 -0.884 -0.009 -0.75  -0.933],1012.6834,-7.1095977,8738774,0.8393758,100,1.0,3.0657763,2.067207e-07,22300.85330939293,-7.9792533,84.22258,-9.884784,500.0,-22.895653,,21621.328,265394.88,0.4936523,1.0001125,-6.774414712230344,10.185993
21800,0.33205542,2.2879755,6.3344636,-9.1160145,218,[-0.976 -0.892 -0.005 -0.739 -0.925],40.277786,-8.943592,8788774,0.99955827,100,1.0,0.68029845,0.06411652,22473.723176956177,-9.009854,6.295763,-9.052016,500.0,-24.187813,,1.4882416,2.1295426,0.49274054,1.0000017,-2.630006473195664,9.745164
21900,4663342.0,80933540.0,6.3690715,-8.626813,219,[-0.976 -0.889 -0.005 -0.742 -0.926],5845.946,-0.5872365,8838774,2.9653137,100,1.0,44.37849,9.1709795e-10,22637.752260923386,-2.4931083,2165.9648,-8.550571,500.0,-26.058847,,1385935.9,23465746.0,0.483627,1.0001918,-3.133140555783843,13.603598
22000,249.97781,2423.4785,8.067308,-10.982412,220,[-9.838e-01 -8.959e-01 -5.304e-04 -7.664e-01 -9.353e-01],88.44833,-9.2581625,8887870,0.8130554,100,100.0,1.6080068,1.05659465e-05,22804.884756088257,-9.731244,27.388872,-10.67423,490.96,-71.614525,99.0,95.83634,660.3471,0.48331958,,-12.664715202500757,5.116827
22100,0.65752834,3.8928056,6.837368,-10.515162,221,[-0.986 -0.898  0.008 -0.762 -0.936],42.717087,-10.086309,8937471,0.94384986,100,100.0,0.72786254,0.021299468,22971.351640701294,-10.258852,6.1483755,-10.351293,496.01,-49.634872,99.0,1.8458858,3.1461072,0.48323214,,-6.734208502047095,4.3974633
22200,3.046659e-05,1.00006,6.5891933,-8.785116,222,[-0.988 -0.899  0.007 -0.758 -0.936],43.855118,-8.698426,8987471,1.0000308,100,1.0,0.0003306561,0.99873334,23137.573988199234,-8.785026,1.0011427,-8.698517,500.0,-21.932882,,1.0000049,1.0000598,0.48323214,1.0000001,-3.5587918826933054,14.115372
22300,1018505.56,25301672.0,6.5267925,-9.520517,223,[-0.988 -0.899  0.007 -0.758 -0.936],520.383,-5.8562555,9037471,1.4898758,100,1.0,15.701778,5.8575107e-08,23305.15217232704,-6.3670974,698.1472,-9.482366,500.0,-24.335232,,301903.16,4609054.0,0.47991398,1.000023,-1.567866859058708,11.060275
22400,2108924.5,49612024.0,6.962277,-8.888523,224,[-0.979 -0.908  0.003 -0.745 -0.939],1851.8787,-3.0652657,9087471,2.5536256,100,1.0,18.606201,9.9521856e-08,23479.5767891407,-3.2930696,461.26892,-8.874504,500.0,-22.61696,,515144.1,7827919.5,0.48225945,1.0000114,-0.576093679555909,12.751324
22500,4.5605407,30.160267,6.1691065,-8.766932,225,[-1.001 -0.911  0.013 -0.76  -0.937],67.06918,-7.75435,9137471,1.0764853,100,1.0,1.6357521,0.0022507177,23647.634095191956,-7.8169036,21.39112,-8.713794,500.0,-27.918154,,4.880234,13.678963,0.47185504,1.0002143,2.1836698326814785,8.176909
22600,,1.0,5.8041353,-9.50469,226,[-1.02  -0.926  0.01  -0.774 -0.947],34.02827,-9.494675,9187471,1.0,100,1.0,,1.0,23818.023361682892,-9.50469,1.0,-9.494675,500.0,-24.73707,,1.0,1.0,0.47185504,1.0,0.411574317410863,4.8028045
22700,77.98724,630.179,6.3362155,-8.287642,227,[-1.02  -0.926  0.01  -0.774 -0.947],108.87435,-7.5657578,9237471,0.89445084,100,1.0,1.9877458,0.00012450364,23985.530469417572,-7.6189055,36.60085,-8.2498255,500.0,-22.868628,,46.568596,273.57523,0.4735682,1.0000079,1.5540471678338168,13.064727
22800,3.9570658,21.81643,6.1449103,-8.135968,228,[-1.009 -0.926  0.003 -0.767 -0.945],41.382496,-7.4852147,9287471,0.84359443,100,1.0,1.0956022,0.004315536,24149.068006277084,-7.5658693,22.058563,-8.065644,500.0,-20.739174,,5.0997486,15.081346,0.47418436,1.0000011,2.8899607766917557,17.531836
22900,21.483957,160.91333,6.757861,-8.854887,229,[-1.009 -0.923  0.006 -0.773 -0.945],106.53594,-7.867047,9337471,0.8566253,100,1.0,1.3365084,0.0011299886,24316.090498685837,-7.8856816,23.344296,-8.840168,500.0,-31.146948,,16.730059,75.46337,0.4673704,1.0000908,-0.6048891491913794,11.668549
23000,54934.61,914313.94,6.36927,-9.946233,230,[-1.006 -0.922  0.01  -0.782 -0.952],700.629,-5.355696,9387073,1.6740419,100,100.0,15.480819,6.07856e-07,24488.555232048035,-6.021902,652.66644,-9.800186,496.02,-46.90085,99.0,14847.273,202441.31,0.47560695,,-6.001784046675168,7.279646
23100,2014.415,18241.174,7.279934,-9.060772,231,[-1.025 -0.92   0.005 -0.795 -0.943],186.466,-6.863458,9436581,0.9526717,100,100.0,2.542403,4.277142e-06,24664.967838287354,-7.460849,71.70388,-8.754198,495.08,-27.437664,99.0,706.98865,6125.6973,0.47916484,,-12.598613847551716,17.637056
23200,4722.346,99797.99,5.7295814,-10.013722,232,[-1.025 -0.927 -0.005 -0.792 -0.94 ],131.74727,-7.790909,9485973,1.2124634,100,100.0,4.5904546,2.5569739e-06,24839.738374233246,-8.402066,141.4452,-9.790147,493.92,-36.173473,99.0,1978.6375,19316.174,0.4824375,,-9.187803029014871,3.6030104
23300,1537559.8,43525424.0,6.594871,-8.558401,233,[-1.026 -0.933 -0.003 -0.781 -0.936],1116.6035,-2.7236145,9535973,1.8091234,100,1.0,14.294468,1.7753045e-09,25020.098744153976,-3.1719117,431.02246,-8.524903,500.0,-25.421541,,344119.53,5505218.5,0.47975594,1.0000142,-1.3766008650395094,13.141155
23400,337521.03,8700188.0,5.651065,-9.5958,234,[-1.046 -0.911  0.002 -0.781 -0.939],991.62494,-5.5429688,9585973,0.8709874,100,1.0,3.0190809,2.7669225e-09,25202.197890758514,-7.074109,99.6904,-9.402493,500.0,-22.676622,,86311.03,1229014.2,0.4882186,1.0001475,-7.943977640262111,7.9834805
23500,6.941675,41.99756,6.669304,-9.292447,235,[-1.063e+00 -9.359e-01 -2.083e-04 -7.835e-01 -9.307e-01],62.396637,-8.952834,9635973,0.7645909,100,1.0,1.1699923,0.0008165424,25384.81323814392,-9.029262,18.152239,-9.228316,500.0,-29.338654,,7.5179377,25.171284,0.4811804,1.0000987,-2.635455735892421,10.422506
23600,20610.908,564211.3,6.3349566,-10.771508,236,[-1.070e+00 -9.310e-01  6.645e-04 -7.731e-01 -9.378e-01],132.63583,-8.220442,9685973,0.91998017,100,1.0,2.4742153,2.2116149e-06,25563.113490581512,-8.64216,89.7294,-10.63415,500.0,-26.650782,,4589.9087,51084.773,0.48167288,1.0015286,-5.644777991392365,9.656704
23700,160284.47,3023736.0,7.275672,-9.706057,237,[-1.065 -0.93  -0.011 -0.777 -0.937],1774.5491,-4.50538,9735973,4.098967,100,1.0,43.31612,9.9961696e-08,25738.715925455093,-5.0325646,1533.7568,-9.626094,500.0,-28.532486,,47951.92,645607.8,0.4697223,1.0002786,-3.28606762337446,9.791628
23800,,1.0,6.9570913,-9.467038,238,[-1.085 -0.924 -0.001 -0.784 -0.949],48.890022,-9.359916,9785973,1.0,100,1.0,,1.0,25918.720039129257,-9.467038,1.0,-9.359917,500.0,-26.67299,,1.0,1.0,0.4697223,1.0,-4.4021932279553235,17.453772
23900,11951.363,197367.81,6.3235188,-10.069664,239,[-1.085 -0.924 -0.001 -0.784 -0.949],239.46524,-7.589385,9835973,1.7754216,100,1.0,14.9229765,2.6730888e-07,26096.51317334175,-7.8714013,429.2524,-9.968169,500.0,-24.713812,,3326.8105,37771.82,0.47731194,1.00012,-4.170903998738529,7.8609743
24000,247609.67,8371430.0,6.979557,-9.867321,240,[-1.099 -0.944  0.01  -0.799 -0.942],461.08423,-6.3092613,9885973,0.7623863,100,1.0,2.6726139,3.2711895e-08,26275.931978940964,-7.1973443,64.9088,-9.725465,500.0,-23.447916,,47641.477,651222.94,0.47631735,1.0003172,-5.8295958490080615,16.369875
24100,4.3226657,25.02299,6.747133,-8.450596,241,[-1.085 -0.949 -0.003 -0.803 -0.943],65.57971,-8.042349,9935973,0.8530498,100,1.0,1.0719357,0.004267244,26459.220560073853,-8.140807,13.22693,-8.363116,500.0,-20.144154,,4.54685,13.282352,0.47705105,1.0000026,-3.5949451740753786,13.097899
24200,24560.082,703219.06,6.2244544,-10.735509,242,[-1.083 -0.949  0.002 -0.809 -0.942],3196.6648,-5.4198933,9985973,1.6070081,100,1.0,8.766414,3.5859212e-08,26635.02525162697,-6.3192115,274.23764,-10.470911,500.0,-27.72662,,6337.3135,72561.55,0.44247186,1.0022382,-10.873654225776543,10.973228
24300,862086.06,31709328.0,6.5727186,-9.572112,243,[-1.076 -0.961 -0.009 -0.816 -0.976],4266.6855,-2.4669635,10035973,0.80041033,100,1.0,3.490923,1.132938e-07,26815.50191450119,-3.947382,121.931526,-9.421699,500.0,-23.389208,,188255.81,2825570.2,0.44416496,1.0008731,-6.181211756636656,23.371502
24400,2.9669561,20.045582,6.175002,-8.085809,244,[-1.085 -0.969 -0.022 -0.813 -0.975],71.85969,-7.6158133,10085973,1.2584993,100,1.0,1.889366,0.0042220443,26996.84489440918,-7.651575,25.50954,-8.054374,500.0,-21.195635,,3.933242,10.29188,0.44196796,1.0000095,1.291816890183415,7.7010026
24500,2099.3887,33854.938,6.3837695,-9.507209,245,[-1.085 -0.973 -0.019 -0.809 -0.977],198.667,-7.637897,10135973,1.3009263,100,1.0,7.7848635,1.7079329e-06,27174.96212220192,-7.6520214,226.88261,-9.500586,500.0,-26.371603,,874.9235,8310.451,0.43416953,1.0001205,-0.2721732506403574,8.463795
24600,392886140.0,27761527000.0,6.3469114,-8.413895,246,[-1.102 -0.958 -0.015 -0.811 -0.985],172132.98,29.404053,10185973,3.9857159,100,1.0,61.08479,8.499753e-12,27353.831873893738,19.385838,2844.1748,-8.304549,500.0,-25.52185,,33116924.0,869432450.0,0.4326186,1.0000266,-4.493550268894586,13.735045
24700,40.677902,352.1968,5.937924,-9.610352,247,[-1.094 -0.992 -0.012 -0.814 -0.986],44.13002,-8.165907,10235973,0.78108686,100,1.0,2.3761833,0.00086781464,27534.445163488388,-8.234506,88.3189,-9.564618,500.0,-28.697668,5.9604645e-08,32.13931,153.23097,0.43229926,1.0000055,1.879406034069385,5.403077
