Bound,MinD2w0t,StdIW,StdD2w0t,InitialReturnMax,EpLenMean,MeanD2w0t,TimestepsSoFar,InitialReturnMean,J_sample_variance,InitialReturnStd,MeanIW,MinIW,TimeElapsed,ReturnStepMax,Iteration,MeanEntropy,EpThisIter,InitialReturnMin,InitialBound,Weights,MaxIW,ReturnStepMaxmin,EmpiricalD2,MaxD2w0t,ReturnMeanIW,EpRewMean,EpisodesSoFar
157.23492,,0.631586,0.22504634,6.041069,23.2,0.049516756,371056,6.3323973e-06,46170.77,1.7780353,1.1066844,0.29948774,2221.7972979545593,100.0,164,1.2068284,100,-2.653366,136.66956,[ 0.777 -0.484 -0.632  0.619 -0.234],4.49416,89.91896,1.2651577,1.4676768,441.69836,-116.93998907594849,16400
134.25641,,0.2979536,0.2193161,5.73098,23.87,0.049093947,373443,3.7384034e-06,11469.22,1.8158059,1.0449165,0.637799,2236.741985797882,100.0,165,1.2245941,100,-2.6207047,123.24359,[ 0.74  -0.49  -0.628  0.614 -0.212],2.7797773,90.165375,1.0659244,1.1418154,409.19632,-117.37625331186078,16500
100.716064,,0.15114366,0.21561816,6.3168564,24.07,0.04848681,375850,8.163453e-06,2450.4197,1.7781541,1.0161556,0.70983315,2248.2842226028442,100.0,166,1.2334025,100,-2.8215485,97.8992,[ 0.776 -0.507 -0.64   0.619 -0.194],1.5039032,90.21492,1.0219121,1.0491893,395.91327,-117.76348382566202,16600
154.79938,,0.34646958,0.22004986,5.1011963,23.18,0.048477665,378168,-4.5776366e-07,14516.51,1.6569244,1.0677799,0.29082128,2262.085775375366,100.0,167,1.2107353,100,-2.7610168,139.49228,[ 0.783 -0.503 -0.64   0.622 -0.185],2.0217996,89.92293,1.1298354,1.2476183,429.74417,-116.79325046636978,16700
187.18011,,0.34406167,0.21455416,5.031761,21.8,0.045778625,380348,-1.0757446e-05,17006.877,1.5933923,1.0517393,0.4058433,2276.222719192505,100.0,168,1.1806642,100,-2.4066467,175.22812,[ 0.791 -0.488 -0.64   0.611 -0.208],2.1196976,89.39586,1.1131411,1.1634228,452.09216,-115.58519320464217,16800
151.07755,,0.48526672,0.22690883,4.448822,23.92,0.05075573,382740,2.1362305e-06,26236.37,1.687344,1.0863285,0.33930045,2289.322551012039,100.0,169,1.1728684,100,-3.3545609,132.76816,[ 0.777 -0.492 -0.636  0.62  -0.238],2.8291488,90.18721,1.2342234,1.2766833,421.29272,-117.36093789904825,16900
110.16101,,0.26800075,0.21813716,7.551239,23.62,0.048559967,385102,-8.087158e-06,8739.633,1.9611933,1.0354244,0.50035,2301.861505508423,100.0,170,1.1609225,100,-2.9660416,103.63367,[ 0.757 -0.497 -0.624  0.616 -0.246],1.8450488,90.067474,1.0638119,1.152875,411.18875,-117.30314007022194,17000
542.6456,,29.446795,2.049065,5.102127,24.4,0.26157862,387542,3.8146973e-06,92345720.0,1.8157696,4.0910063,0.0023160623,2314.90074133873,100.0,171,1.2149087,100,-2.8479462,120.99945,[ 0.756 -0.511 -0.627  0.631 -0.258],335.5731,90.321205,6.5893927,46.493736,1413.5154,-118.04281703500597,17100
112.12457,,0.38824084,0.22440104,4.932045,24.69,0.051108077,390011,1.1444092e-05,16974.87,1.6197764,1.0378625,0.36597225,2329.240249633789,100.0,172,1.2276001,100,-2.54879,103.9046,[ 0.728 -0.47  -0.588  0.69  -0.204],3.008556,90.39215,1.1214988,1.239049,395.83707,-118.60888259314522,17200
86.174164,,0.57000715,0.23573159,6.0707016,25.84,0.054882664,392595,3.5858154e-06,29255.459,1.755906,1.0920906,0.29535928,2344.4907641410828,100.0,173,1.2304068,100,-2.820778,72.46857,[ 0.702 -0.466 -0.577  0.679 -0.191],3.6943784,90.74361,1.2583989,1.4033425,392.25867,-119.59253505288362,17300
121.997284,,1.1965227,0.27732158,6.759239,25.47,0.06273802,395142,4.348755e-06,156709.5,1.6983347,1.2374469,0.10034599,2358.7471067905426,100.0,174,1.2268194,100,-2.4756012,80.00461,[ 0.688 -0.482 -0.571  0.681 -0.189],9.315729,90.60025,1.9239511,2.3912518,449.95972,-119.70574698866395,17400
98.11337,,0.56516105,0.23731458,6.652527,25.5,0.054860264,397692,-1.2969971e-06,30205.096,1.8225406,1.1177087,0.20167235,2372.626017332077,100.0,175,1.221683,100,-2.5632935,79.20511,[ 0.732 -0.481 -0.597  0.689 -0.192],4.84511,90.62628,1.2554917,1.4814942,403.88965,-119.32895061012279,17500
107.519135,,0.31874636,0.22452831,6.0442276,24.42,0.050827548,400134,-7.6293946e-07,10836.005,1.572651,1.0733087,0.3831717,2387.230059862137,100.0,176,1.2013717,100,-2.5868835,93.36194,[ 0.751 -0.467 -0.602  0.674 -0.197],2.2568545,90.32355,1.1052997,1.2776278,411.71625,-118.14956508892382,17600
120.29147,,0.33618233,0.22749276,5.238579,24.27,0.051344268,402561,-7.781982e-06,12546.889,1.6119369,1.0874736,0.2407239,2400.3202555179596,100.0,177,1.1620544,100,-2.1180267,103.55844,[ 0.762 -0.454 -0.6    0.678 -0.218],2.238779,90.26677,1.1195678,1.26059,417.97476,-118.11274416493598,17700
92.618774,,0.26305977,0.21941537,4.2831726,24.25,0.049526654,404986,2.9754638e-06,7573.4067,1.5199718,1.0317602,0.42512462,2413.2104499340057,100.0,178,1.1603673,100,-2.1882782,86.58176,[ 0.776 -0.454 -0.607  0.68  -0.257],1.871763,90.23364,1.078962,1.1030833,399.41727,-118.41716454224998,17800
51.36313,,0.29902548,0.22603157,6.1021957,25.76,0.05266778,407562,-4.5776366e-07,8679.664,1.8192492,1.0224271,0.48862505,2426.126876592636,100.0,179,1.1592317,100,-2.4285202,48.43811,[ 0.765 -0.46  -0.602  0.683 -0.258],2.2915907,90.72212,1.0697628,1.121415,373.0759,-119.49903884363424,17900
51.847504,,0.10046613,0.22217885,4.8418655,25.75,0.051768504,410137,1.0681152e-06,1106.741,1.7584711,1.0107237,0.79887307,2440.183862924576,100.0,180,1.1679002,100,-2.8610916,49.35904,[ 0.766 -0.45  -0.605  0.678 -0.26 ],1.345336,90.72156,1.0101006,1.0245535,368.97092,-119.33124422884015,18000
66.68613,,0.07928916,0.21690227,5.3033447,24.65,0.04939208,412602,3.967285e-06,671.83167,1.5910403,1.0025241,0.78818995,2453.4109921455383,100.0,181,1.1660026,100,-2.240982,66.253265,[ 0.758 -0.446 -0.6    0.673 -0.251],1.1801653,90.37091,1.0067338,1.0092475,383.47662,-118.67851467525405,18100
180.65936,,0.26071098,0.21171325,3.7232895,22.32,0.04575097,414834,2.5177003e-06,8992.079,1.1753426,1.0361422,0.47061685,2465.4207108020782,100.0,182,1.1525658,100,-2.3307495,172.12804,[ 0.761 -0.444 -0.602  0.672 -0.253],2.1521223,89.560684,1.0728637,1.1735766,435.8428,-116.50285015094744,18200
82.23596,,0.44325513,0.23083654,3.8137665,25.67,0.053626183,417401,-1.6021728e-06,19364.748,1.6984614,1.0658362,0.4155634,2480.110265016556,100.0,183,1.148503,100,-2.9198456,69.32736,[ 0.782 -0.433 -0.594  0.658 -0.266],3.329459,90.69499,1.1882786,1.267462,389.0886,-119.42970247231902,18300
99.173645,,0.27768108,0.22047338,5.5590057,23.82,0.049285665,419783,-1.411438e-05,9577.887,1.5080956,1.0589128,0.4495543,2493.498272895813,100.0,184,1.1289195,100,-2.0738754,87.331665,[ 0.763 -0.442 -0.588  0.661 -0.27 ],2.0526633,90.1015,1.0706544,1.1830091,416.53952,-117.8911098906144,18400
126.80606,,0.20674534,0.22290029,5.22744,24.67,0.05076954,422250,1.0147095e-05,4681.0464,1.6222925,1.0475966,0.48667935,2507.0389115810394,100.0,185,1.1101317,100,-2.5023193,115.930756,[ 0.774 -0.445 -0.597  0.677 -0.29 ],1.5976894,90.39302,1.0588026,1.1841873,398.5995,-118.5020673966026,18500
80.70984,,0.1947821,0.22630014,4.465866,26.23,0.05323833,424873,-1.2664795e-05,3249.774,1.5910933,1.0302341,0.59383595,2520.7420217990875,100.0,186,1.1027576,100,-2.1859055,76.186584,[ 0.774 -0.461 -0.606  0.69  -0.309],2.2660632,90.86389,1.0290818,1.1071274,367.75507,-119.8199665643303,18600
97.14169,,0.18108824,0.21815276,6.694359,24.14,0.049128667,427287,-4.348755e-06,3829.9873,1.5921682,1.0330163,0.5729557,2536.2406113147736,100.0,187,1.0897852,100,-2.5771484,90.763306,[ 0.769 -0.459 -0.612  0.698 -0.316],1.6692657,90.236404,1.0275539,1.0848777,400.76654,-117.84654119833748,18700
101.280304,,0.26082882,0.22159514,5.713516,25.0,0.05082783,429787,-9.231568e-06,6855.4746,1.5885172,1.0239466,0.41002,2549.9704287052155,100.0,188,1.0822706,100,-2.539978,97.62137,[ 0.778 -0.469 -0.614  0.709 -0.329],1.9753634,90.49664,1.0586215,1.1509342,384.8922,-118.79182137760101,18800
127.46356,,0.392918,0.22902316,3.9163132,24.68,0.052112892,432255,-5.41687e-06,16070.288,1.4756426,1.0738255,0.3112447,2563.4014308452606,100.0,189,1.0769105,100,-3.2303696,114.11478,[ 0.771 -0.48  -0.617  0.715 -0.337],2.8163648,90.40086,1.1426597,1.2663147,406.92468,-118.45341007058938,18900
126.9801,,0.68643457,0.23699659,6.053978,23.81,0.052725416,434636,-4.9591063e-06,55926.98,1.7807114,1.1153213,0.29167715,2576.1705350875854,100.0,190,1.0809947,100,-2.4942627,105.515686,[ 0.77  -0.477 -0.63   0.727 -0.342],3.9970076,90.13312,1.3715957,1.4549243,434.87952,-117.46530942249741,19000
105.90671,,0.10390944,0.21317758,5.8779984,23.53,0.047368824,436989,2.0599366e-06,1410.0697,1.5435287,1.009031,0.7604533,2589.5551936626434,100.0,191,1.0876147,100,-2.4922028,104.2247,[ 0.789 -0.472 -0.644  0.726 -0.338],1.5404284,90.02135,1.0107942,1.0312312,403.51007,-117.398779228215,19100
224.34796,,4.3606043,0.6275654,4.06913,22.77,0.097535804,439266,2.5939942e-06,2285707.0,1.4543756,1.7015942,0.005741553,2602.8585407733917,100.0,192,1.1025254,100,-2.1257477,145.23395,[ 0.792 -0.471 -0.645  0.72  -0.331],27.210066,89.741486,6.040684,22.5166,658.6667,-116.79326438780402,19200
102.54898,,0.15710434,0.21725012,5.452957,24.18,0.04896871,441684,-5.340576e-07,2697.339,1.7648038,1.0248822,0.62604046,2618.4095029830933,100.0,193,1.0918694,100,-2.8428497,97.05997,[ 0.74  -0.473 -0.607  0.666 -0.316],1.6052395,90.271255,1.0336276,1.1022003,397.20303,-117.6205137751903,19300
108.127716,,0.42591652,0.22793587,7.352318,24.29,0.051435426,444113,-1.9073486e-06,18351.338,1.6667699,1.0916159,0.2553671,2632.401865720749,100.0,194,1.086929,100,-2.5808334,91.43381,[ 0.73  -0.476 -0.607  0.672 -0.327],2.8236184,90.26146,1.1579524,1.3392603,418.33524,-118.27464481389785,19400
134.79373,,0.5179645,0.23067899,4.558769,24.04,0.051728077,446517,-1.7242432e-05,30807.445,1.5300359,1.0866994,0.25799355,2645.6179115772247,100.0,195,1.0730147,100,-2.8205032,118.048676,[ 0.728 -0.495 -0.609  0.691 -0.332],2.6846626,90.18051,1.2196305,1.4332603,421.50854,-118.03032008574714,19500
99.04755,,0.15610388,0.22189993,4.819771,25.1,0.051010363,449027,8.392334e-07,2751.5725,1.744113,1.0245132,0.6491189,2657.7430443763733,100.0,196,1.0681309,100,-2.8399048,94.038605,[ 0.708 -0.49  -0.591  0.678 -0.346],1.7661828,90.52228,1.0294892,1.0539213,383.7754,-118.94533909672309,19600
76.356415,,0.29938033,0.22910614,7.2445602,26.1,0.05374298,451637,-7.6293945e-06,8228.067,1.8093653,1.0467834,0.48780522,2671.3391575813293,100.0,197,1.0644681,100,-2.661148,68.07971,[ 0.71  -0.492 -0.599  0.678 -0.351],1.9906025,90.8129,1.0984172,1.1623652,375.20593,-119.89163915001542,19700
136.2691,,0.4240235,0.22870511,4.4135056,24.28,0.051569313,454065,-2.2888185e-06,19673.145,1.559913,1.0972933,0.42557153,2684.6471090316772,100.0,198,1.0788789,100,-2.310135,116.73801,[ 0.702 -0.5   -0.595  0.686 -0.354],2.6271105,90.26015,1.1619706,1.5889485,423.7696,-118.24188722795094,19800
167.44461,,0.35803714,0.22046699,4.8748856,22.97,0.04829524,456362,-7.6293944e-08,19251.805,1.5514477,1.0597055,0.33245537,2697.4788811206818,100.0,199,1.0830678,100,-2.483101,151.59146,[ 0.7   -0.526 -0.607  0.706 -0.34 ],3.2957263,89.787964,1.070296,1.3581581,434.85266,-117.20562123966998,19900
117.71979,,0.43641496,0.22923754,5.0964813,24.67,0.052171636,458829,4.8828124e-06,20992.674,1.8683534,1.0832717,0.5054117,2710.974403858185,100.0,200,1.1072048,100,-2.7372818,104.703156,[ 0.689 -0.503 -0.589  0.682 -0.336],3.2476244,90.4046,1.1130124,1.3610585,407.15405,-118.3591679199493,20000
97.16443,,0.50619733,0.23352596,6.8806458,25.59,0.05413559,461388,2.822876e-06,23115.42,1.884592,1.1108388,0.21860069,2725.1946184635162,100.0,201,1.089091,100,-2.7062454,78.13449,[ 0.684 -0.518 -0.596  0.701 -0.312],3.7229033,90.66121,1.2030991,1.4277341,402.9308,-119.48984929248661,20100
91.56601,,0.2040216,0.22325814,4.543106,25.51,0.05175907,463939,-4.348755e-06,4104.9893,1.6079563,1.0275631,0.61405414,2738.05020904541,100.0,202,1.1037909,100,-3.1430588,86.30423,[ 0.688 -0.498 -0.595  0.694 -0.33 ],1.9344244,90.66066,1.038856,1.0938375,377.61093,-119.1232675020207,20200
71.851715,,0.464057,0.23585351,7.3814545,26.07,0.055252597,466546,-3.6621093e-06,19548.049,1.7861993,1.0759325,0.34381658,2750.7384190559387,100.0,203,1.1081266,100,-2.9915466,60.49875,[ 0.695 -0.492 -0.594  0.691 -0.315],2.8396733,90.80203,1.1697277,1.2171516,384.10883,-119.89548139938735,20300
131.94846,,0.29998708,0.22486623,4.6439056,24.01,0.050472613,468947,-9.155273e-07,11644.223,1.6617343,1.0679026,0.33008665,2764.022771835327,100.0,204,1.0888497,100,-2.9518433,116.84192,[ 0.683 -0.493 -0.581  0.689 -0.311],2.21312,90.15051,1.0802402,1.2318838,419.46167,-118.24314460882132,20400
101.96698,,0.25458005,0.22171327,6.1753006,24.54,0.050350282,471401,6.1035155e-07,7089.3423,1.7162246,1.0479274,0.4556435,2778.419186115265,100.0,205,1.0830771,100,-2.648796,91.29236,[ 0.683 -0.48  -0.576  0.665 -0.33 ],1.6739728,90.343735,1.0765095,1.1729796,400.81955,-118.48238752729387,20500
186.50815,,0.5485888,0.21915741,4.5597076,21.61,0.04644591,473562,-1.1444092e-06,43657.652,1.4516441,1.0706309,0.21578921,2790.2127215862274,100.0,206,1.0791062,100,-2.0723495,170.21225,[ 0.693 -0.48  -0.584  0.679 -0.336],2.8439407,89.26131,1.2633985,1.3377922,466.45773,-116.03153362403731,20600
133.8559,,0.28523007,0.21378458,4.0838776,23.02,0.0469555,475864,5.722046e-06,10229.841,1.3920059,1.0232182,0.5159976,2803.537777662277,100.0,207,1.0780693,100,-2.314682,128.20813,[ 0.717 -0.478 -0.595  0.682 -0.34 ],1.892059,89.83229,1.0798744,1.103143,418.9197,-117.0302256850487,20700
112.40097,,0.7728712,0.24019745,4.6630096,25.06,0.05488531,478370,1.9073486e-06,62183.824,1.7019811,1.1143837,0.19478966,2817.7946438789368,100.0,208,1.07157,100,-2.5971985,93.963196,[ 0.703 -0.48  -0.59   0.679 -0.341],5.5249677,90.52855,1.3709729,1.7093533,412.61414,-118.67722712482794,20800
134.66464,,0.83706796,0.24827795,4.1244965,23.97,0.05531574,480767,3.8146973e-07,83681.805,1.3695031,1.0942727,0.21801883,2829.7625975608826,100.0,209,1.0722612,100,-2.0320969,121.26749,[ 0.675 -0.483 -0.577  0.661 -0.347],5.3861127,90.137375,1.4150516,1.8583213,428.79886,-118.20356178377118,20900
94.69681,,0.6187298,0.24180746,4.9884796,26.12,0.056568906,483379,-6.1035157e-06,38320.434,1.6306089,1.1069559,0.30542758,2843.7101109027863,100.0,210,1.0670838,100,-2.5038834,76.46756,[ 0.633 -0.469 -0.555  0.662 -0.347],3.6352077,90.811554,1.2572082,1.6980028,395.21194,-120.00112174999978,21000
98.48242,,0.099650174,0.21804287,4.707428,24.84,0.049855,485863,2.5177003e-06,1078.9037,1.6142261,1.003174,0.7759588,2856.797093629837,100.0,211,1.0674402,100,-2.514717,97.821686,[ 0.658 -0.471 -0.567  0.685 -0.352],1.2971976,90.41919,1.0100213,1.0142766,381.4352,-118.99358777216834,21100
115.12985,,0.15842816,0.22070958,5.560112,24.56,0.050156396,488319,-3.967285e-06,3176.3574,1.7385204,1.0315762,0.550459,2869.737037420273,100.0,212,1.0566403,100,-2.6705704,108.97623,[ 0.654 -0.471 -0.565  0.687 -0.351],1.5706384,90.3358,1.0240523,1.084496,395.37717,-118.67643830461516,21200
140.39514,,0.23663393,0.21681237,6.5785904,23.27,0.047889326,490646,-1.3885498e-05,7094.726,1.6334904,1.0494404,0.48420402,2880.8270881175995,100.0,213,1.0344744,100,-2.380516,128.21823,[ 0.654 -0.477 -0.572  0.684 -0.362],1.8987179,89.857864,1.0694764,1.123942,424.37564,-117.54250172022756,21300
117.61041,,0.30073863,0.22636977,4.810234,24.96,0.051854562,493142,-4.272461e-06,9468.184,1.6762329,1.0593545,0.41231596,2893.0504779815674,100.0,214,1.01983,100,-2.86586,105.22241,[ 0.648 -0.48  -0.568  0.687 -0.384],2.0926712,90.46408,1.0839164,1.1851013,398.67496,-119.00824439406286,21400
119.979004,,0.9034283,0.26005843,7.717209,25.44,0.059457965,495686,5.340576e-06,76277.38,1.5777048,1.2337847,0.231401,2906.7429628372192,100.0,215,1.0184764,100,-2.532013,76.64053,[ 0.642 -0.482 -0.562  0.67  -0.399],5.344541,90.603424,1.6287848,1.8152336,444.34076,-119.52451573002982,21500
69.700195,,0.17648137,0.22734207,5.3146973,25.86,0.053085096,498272,-3.5858154e-06,3326.808,1.7624913,1.0435098,0.6722399,2918.9983427524567,100.0,216,1.0178149,100,-2.6666946,61.860565,[ 0.62  -0.49  -0.547  0.673 -0.401],1.7073035,90.75203,1.033704,1.0964448,378.10904,-119.57617636572067,21600
143.14688,,0.09784914,0.21282183,3.9757996,23.34,0.047092285,500606,-7.705688e-06,1297.7596,1.4096004,1.0155604,0.69700074,2932.858645915985,100.0,217,1.0019722,100,-2.0965042,139.27023,[ 0.623 -0.488 -0.549  0.66  -0.401],1.2377424,89.9144,1.0147214,1.0287812,410.7052,-117.698870795729,21700
85.24533,,0.4819563,0.23854849,5.842285,26.64,0.056462664,503270,6.1035155e-07,21148.676,1.9310423,1.1033608,0.32388443,2946.9706337451935,100.0,218,1.0007327,100,-3.1967926,61.754852,[ 0.619 -0.485 -0.546  0.66  -0.417],2.638115,90.956985,1.2213855,1.5188531,388.10938,-120.45287987367378,21800
135.01416,,0.4867534,0.23023765,5.1306076,24.2,0.051763255,505690,5.340576e-07,28305.89,1.6411718,1.094536,0.37611678,2959.4590198993683,100.0,219,1.0051411,100,-2.2510147,116.296326,[ 0.594 -0.481 -0.533  0.646 -0.418],3.9092019,90.212006,1.1569352,1.5406858,424.07108,-118.43469241200904,21900
82.83737,,0.14121842,0.22499803,7.8244095,26.22,0.052917797,508312,6.027222e-06,1827.5255,1.8761036,1.0279968,0.7578534,2973.7845323085785,100.0,220,0.99968386,100,-3.0633087,78.50549,[ 0.583 -0.475 -0.518  0.62  -0.414],1.803466,90.80438,1.0144782,1.1318359,369.151,-120.55447944031002,22000
123.61517,,0.2839117,0.22859652,5.165901,24.76,0.05211981,510788,6.6375733e-06,10246.572,1.6820632,1.0651053,0.61797696,2985.596216440201,100.0,221,1.0028688,100,-3.010788,111.292206,[ 0.596 -0.475 -0.516  0.615 -0.419],2.602663,90.39386,1.0625255,1.2421798,404.75742,-118.92394129520082,22100
60.470642,,0.20234168,0.23201483,5.735756,28.0,0.056507293,513588,3.8146973e-07,3173.3298,1.821329,1.0108422,0.58454376,3000.247766017914,100.0,222,1.0059227,100,-3.0543823,58.906982,[ 0.593 -0.468 -0.514  0.591 -0.416],1.7233022,91.29938,1.0354859,1.0432336,339.9163,-121.80880120376983,22200
143.82892,,0.5163862,0.22727437,5.8282547,23.64,0.050492227,515952,-5.0354006e-06,33944.78,1.4848176,1.0760094,0.25950846,3012.035126686096,100.0,223,0.9919303,100,-2.3262787,128.20343,[ 0.601 -0.467 -0.517  0.591 -0.413],3.6028457,89.99039,1.2053168,1.4760699,428.47852,-118.31366902512063,22300
100.296234,,0.19207837,0.22215702,5.626686,25.06,0.05102212,518458,3.6621093e-06,4197.0654,1.6205362,1.0312705,0.67563057,3025.821519613266,100.0,224,0.9980308,100,-2.4371185,94.58072,[ 0.581 -0.463 -0.504  0.575 -0.427],2.064771,90.48425,1.0347573,1.1355867,387.35086,-119.23225650796658,22400
85.01654,,0.37216204,0.22979598,5.9561844,25.57,0.053299375,521015,-2.4414062e-06,14308.844,2.046989,1.0680985,0.44304317,3039.214233160019,100.0,225,0.9876236,100,-3.015602,70.73349,[ 0.583 -0.452 -0.498  0.562 -0.421],2.7614746,90.649185,1.118283,1.3042532,390.58188,-119.55020442729835,22500
131.35861,,1.880921,0.28808054,4.5006638,25.56,0.0640628,523571,-1.2054444e-05,313469.84,1.7378914,1.2520503,0.04999437,3053.680405139923,100.0,226,0.9785818,100,-2.6732178,104.90088,[ 0.599 -0.457 -0.51   0.575 -0.431],15.675097,90.64162,2.347918,3.1365635,446.2467,-119.60014345185857,22600
130.2197,,0.23180178,0.21703672,5.0633087,23.42,0.048100356,525913,-6.8664554e-07,7361.419,1.5181702,1.0278798,0.5782071,3066.861672401428,100.0,227,0.9872389,100,-2.9037247,124.640564,[ 0.559 -0.477 -0.505  0.568 -0.44 ],1.9752947,89.944916,1.0406066,1.0959662,414.9074,-117.74500184389495,22700
121.4545,,0.11296614,0.21698228,5.770462,24.54,0.049292177,528367,8.392334e-07,1383.5653,1.751781,1.0086081,0.6003932,3079.573632478714,100.0,228,0.98077935,100,-2.5028763,119.26291,[ 0.564 -0.478 -0.511  0.56  -0.432],1.2939457,90.3188,1.0133281,1.025685,388.12808,-118.78835223418851,22800
87.811005,,0.82797027,0.25126582,5.3668823,26.26,0.058730595,530993,-2.2888183e-07,65714.75,2.1304998,1.157066,0.24016914,3093.0518906116486,100.0,229,0.9879584,100,-3.1126099,62.282867,[ 0.576 -0.481 -0.512  0.558 -0.438],5.651113,90.84961,1.4469774,1.719024,408.52505,-120.14453474130543,22900
61.84247,,0.44455957,0.23801391,6.9680557,27.14,0.056991834,533707,-1.2969971e-06,18536.238,2.2126892,1.0676404,0.4897713,3108.48969745636,100.0,230,1.0091048,100,-3.2914429,50.805115,[ 0.6   -0.471 -0.519  0.545 -0.431],3.0500011,91.1001,1.1061343,1.207294,367.83398,-120.7716717342387,23000
141.2201,,0.8071304,0.2428695,6.2953644,24.1,0.05418685,536117,1.4495849e-06,79043.15,1.8550601,1.1365302,0.2860103,3122.073021888733,100.0,231,1.0188675,100,-3.2848969,112.00009,[ 0.587 -0.463 -0.507  0.539 -0.41 ],4.7255316,90.17656,1.4119246,2.275225,442.56216,-118.37248360398635,23100
109.74344,,0.4698314,0.23297884,6.368393,25.27,0.05366592,538644,-7.3242186e-06,24176.084,1.7896899,1.0944555,0.37025917,3135.6350843906403,100.0,232,1.03418,100,-2.4641037,90.39453,[ 0.545 -0.452 -0.49   0.517 -0.4  ],3.025084,90.54686,1.1675842,1.3790922,405.17447,-119.44041909076276,23200
110.09653,,0.4695122,0.23256421,7.569992,25.31,0.05359875,541175,6.408691e-06,22954.652,1.8720211,1.0974886,0.1543615,3150.237607240677,100.0,233,1.0165241,100,-2.8471985,91.92404,[ 0.561 -0.457 -0.502  0.534 -0.385],2.7904468,90.55997,1.209337,1.4336287,406.73425,-119.46364254987313,23300
110.90738,,0.06179931,0.21397796,6.3990707,23.93,0.047975074,543568,-6.1798096e-06,473.4805,1.5132625,1.0040662,0.8227263,3164.8287761211395,100.0,234,1.0143377,100,-2.4052277,110.021484,[ 0.591 -0.457 -0.51   0.545 -0.403],1.177601,90.131256,1.0044876,1.0164355,396.0032,-118.07944119815058,23400
108.7406,,0.20311046,0.2217099,6.0434723,24.72,0.050546367,546040,1.8310546e-06,4686.101,1.7935079,1.038471,0.6020951,3176.903155565262,100.0,235,1.0120153,100,-2.7914581,100.54697,[ 0.589 -0.46  -0.51   0.55  -0.405],1.7461901,90.387115,1.0459152,1.1342787,395.7184,-118.81525985529365,23500
173.29303,,1.9871353,0.33317956,4.0481415,24.66,0.07107824,548506,2.670288e-06,410536.8,1.5791451,1.4146252,0.058067814,3190.9551985263824,100.0,236,1.0573857,100,-2.373314,115.33453,[ 0.58  -0.458 -0.506  0.535 -0.407],14.369764,90.37131,2.9523597,3.4290936,516.77594,-118.72179522662572,23600
154.8583,,0.3488074,0.21565849,6.1216965,22.9,0.047220927,550796,8.69751e-06,15334.255,1.4065279,1.0488086,0.27825764,3205.1124835014343,100.0,237,1.040331,100,-2.2127686,144.68152,[ 0.624 -0.451 -0.524  0.54  -0.362],2.0282795,89.77988,1.1157193,1.17016,429.13904,-117.02043161811824,23700
119.42526,,0.41007495,0.22645427,6.0076294,24.8,0.05166772,553276,2.8991699e-06,16919.145,1.7810929,1.0740908,0.2655735,3217.430942296982,100.0,238,1.0410012,100,-3.0563278,105.92233,[ 0.642 -0.447 -0.527  0.546 -0.378],2.7272096,90.42578,1.174723,1.3453999,403.37842,-118.72024525012714,23800
130.49478,,0.16903709,0.21440089,5.2502823,23.57,0.047683027,555633,8.468628e-06,3690.5725,1.7990915,1.0120387,0.55464655,3230.5387568473816,100.0,239,1.0449976,100,-2.3520126,126.82944,[ 0.656 -0.433 -0.527  0.538 -0.378],1.6309295,90.032196,1.0283109,1.0573883,405.0659,-117.47052352464587,23900
58.57843,,0.16027148,0.22570078,5.7793427,26.32,0.05320116,558265,-8.239746e-06,2434.5598,2.0696592,1.0225425,0.70538926,3242.650010585785,100.0,240,1.0487709,100,-2.964508,54.77057,[ 0.674 -0.441 -0.534  0.539 -0.374],1.5120962,90.88723,1.0294994,1.0500522,363.45334,-119.76345742066722,24000
76.225464,,0.5532173,0.23130244,5.149719,24.57,0.052458026,560722,-2.9754638e-06,34052.574,1.4841024,1.0567385,0.2863965,3255.2173941135406,100.0,241,1.0553797,100,-3.1250687,66.31998,[ 0.677 -0.44  -0.539  0.546 -0.37 ],3.1179776,90.37625,1.248358,1.300036,403.0229,-118.22775771148495,24100
130.81943,,0.21537597,0.22204113,5.1803055,23.86,0.049665708,563108,-7.095337e-06,6258.2,1.739228,1.0552944,0.4770708,3268.0654034614563,100.0,242,1.057617,100,-3.015152,119.95618,[ 0.697 -0.437 -0.55   0.549 -0.364],1.803947,90.148056,1.0472214,1.1712021,414.22754,-117.53368798435679,24200
105.46289,,0.31702143,0.22246423,6.9495544,24.43,0.05038881,565551,-2.7465821e-06,10956.383,1.8632543,1.0716403,0.4084791,3282.2015635967255,100.0,243,1.0564088,100,-2.816742,88.16989,[ 0.691 -0.432 -0.545  0.564 -0.361],1.9852266,90.33238,1.1198802,1.2318853,408.2549,-118.08995390944372,24300
104.96411,,1.0395161,0.25421506,4.719078,25.41,0.058062665,568092,-6.713867e-06,97621.734,1.8076881,1.1592042,0.075872205,3295.4504330158234,100.0,244,1.0412642,100,-2.9215088,85.32092,[ 0.714 -0.434 -0.554  0.572 -0.363],7.085872,90.63902,1.6478122,2.0326533,419.51038,-118.93122582424206,24400
