EmpiricalD2,TimeElapsed,MinD2w0t,EpLenMean,MeanEntropy,ReturnStepMaxmin,MaxIW,InitialReturnMin,Weights,EpThisIter,MeanIW,Bound,EpRewMean,MaxD2w0t,InitialReturnStd,MeanD2w0t,StdIW,MinIW,TimestepsSoFar,InitialReturnMax,EpisodesSoFar,InitialBound,ReturnStepMax,J_sample_variance,InitialReturnMean,Iteration,StdD2w0t,ReturnMeanIW
1.0002137,1151.1502685546875,,16.95,1.4096067,99.36327,1.0334733,-97.15613,[-0.689  0.924 -0.671  0.279 -0.008],100,0.9969793,-2027.2836,-108.33590048902981,1.0003059,2.9199288,0.033903316,0.017665157,0.9329972,275662,-81.631485,16200,-2027.4238,100.0,10.745455,-93.15532,162,0.18098615,-92.88345
1.0000842,1158.2026274204254,,17.07,1.4101278,99.41278,1.0201402,-97.78676,[-0.689  0.924 -0.671  0.279 -0.009],100,0.9986231,-2152.0737,-109.10591828763201,1.0002049,3.1190507,0.03414134,0.008198808,0.96639764,277369,-83.30996,16300,-2152.1523,100.0,9.923807,-93.72952,163,0.1815914,-93.602646
1.0001833,1165.211562871933,,16.4,1.4102484,99.3928,1.0311055,-98.68651,[-0.687  0.924 -0.672  0.279 -0.009],100,0.9975125,-2079.8486,-108.34421768096165,1.0003262,2.7401068,0.0328021,0.014271227,0.94444,279009,-81.94358,16400,-2079.9836,100.0,10.1047535,-93.60427,164,0.17813107,-93.38561
1.0001255,1173.9113495349884,,17.27,1.4101578,99.37583,1.0296702,-97.33163,[-0.689  0.924 -0.671  0.28  -0.009],100,0.9981967,-2196.248,-109.07088506776535,1.0002748,2.7559295,0.034541752,0.012835956,0.94126797,280736,-83.94273,16500,-2196.3381,100.0,9.12495,-93.531715,165,0.18261588,-93.37072
1.0001293,1182.414540529251,,16.21,1.4106042,99.354065,1.0295361,-97.49,[-0.688  0.924 -0.672  0.279 -0.009],100,0.99852663,-2277.4417,-108.13940471144008,1.0002124,2.4228103,0.03242156,0.009627654,0.9715509,282357,-85.45889,16600,-2277.5078,100.0,7.3347526,-93.58266,166,0.17712514,-93.451385
1.0002093,1188.7986726760864,,16.83,1.4102644,99.40247,1.0329807,-97.66819,[-0.688  0.923 -0.672  0.279 -0.008],100,0.99750406,-2296.265,-108.75034575776597,1.0002618,2.519072,0.033662304,0.013380438,0.9586121,284040,-86.62455,16700,-2296.3833,100.0,8.498081,-93.621445,167,0.18036382,-93.40632
1.0001105,1194.9533252716064,,16.76,1.4098144,99.369415,1.0314444,-97.48488,[-0.687  0.924 -0.672  0.279 -0.009],100,0.9985181,-2054.0212,-108.35718368181448,1.0002484,2.7250931,0.033521704,0.011053457,0.96601003,285716,-86.63812,16800,-2054.0876,100.0,8.852759,-93.327484,168,0.18000339,-93.19923
1.0000057,1201.0058460235596,,16.85,1.4101558,99.35974,1.0050929,-97.776276,[-0.687  0.923 -0.672  0.279 -0.009],100,0.9997506,-2257.6995,-108.28042440940297,1.0000352,3.242959,0.033700064,0.0021014484,0.99347764,287401,-81.28843,16900,-2257.713,100.0,10.548479,-93.17832,169,0.18045105,-93.15595
1.0001597,1207.2984735965729,,16.2,1.4115579,99.36866,1.0308669,-97.621315,[-0.687  0.923 -0.672  0.279 -0.009],100,0.9973227,-1972.053,-108.26645485605626,1.0003035,2.83114,0.0324026,0.011304446,0.9720033,289021,-82.197975,17000,-1972.1865,100.0,9.064442,-93.711555,170,0.17707908,-93.46917
1.0001124,1214.1528401374817,,16.38,1.4101579,99.36781,1.0223062,-97.32932,[-0.685  0.921 -0.673  0.279 -0.007],100,0.9977182,-2027.2666,-107.74415149733927,1.0003086,2.9734871,0.03276229,0.009586014,0.9636845,290659,-85.11172,17100,-2027.3667,100.0,9.917509,-93.098145,171,0.17801702,-92.89544
1.0000453,1222.5467953681946,,17.2,1.4106084,99.368286,1.0172424,-97.42891,[-0.685  0.922 -0.672  0.279 -0.009],100,0.9994318,-2079.238,-108.26344489033681,1.0000755,3.4697535,0.034400497,0.0068969894,0.9818636,292379,-83.302086,17200,-2079.268,100.0,12.82012,-92.88872,172,0.18226273,-92.83842
1.000039,1229.053540468216,,17.06,1.4101579,99.37657,1.0152135,-98.667816,[-0.684  0.921 -0.672  0.279 -0.008],100,0.99925596,-2079.2668,-108.16082787379875,1.0001167,3.0583062,0.03412059,0.005584567,0.98387545,294085,-82.61914,17300,-2079.3032,100.0,9.925999,-92.92372,173,0.1815381,-92.85794
1.0003066,1236.5389521121979,,16.86,1.4105248,99.35747,1.0356841,-97.20563,[-0.684  0.922 -0.672  0.28  -0.009],100,0.9965893,-2128.0256,-108.10658962403647,1.000416,2.8410256,0.0337226,0.014382529,0.96119606,295771,-84.47989,17400,-2128.1987,100.0,9.250315,-93.0265,174,0.1805281,-92.71709
1.0001892,1244.1265497207642,,16.85,1.4097875,99.39159,1.0382187,-97.42574,[-0.682  0.922 -0.673  0.28  -0.008],100,0.99680686,-1971.5619,-108.36007582702008,1.0008628,2.9751434,0.033704437,0.013011638,0.9563824,297456,-82.408936,17500,-1971.709,100.0,9.232219,-93.23404,175,0.18047361,-92.9405
1.0003936,1250.8172070980072,,16.79,1.4102628,99.37304,1.0480956,-97.81479,[-0.682  0.923 -0.671  0.279 -0.009],100,0.99508375,-2027.1246,-108.1392114531701,1.0012877,2.9793499,0.033583593,0.018409366,0.9433543,299135,-82.14438,17600,-2027.3663,100.0,14.057763,-93.097725,176,0.1801676,-92.66386
1.0000364,1259.1819684505463,,17.02,1.4107656,99.35391,1.0227513,-97.38954,[-0.68   0.923 -0.671  0.279 -0.009],100,0.9989505,-2128.136,-108.25886994895025,1.0001534,3.3524933,0.03404045,0.0060047084,0.98132116,300837,-80.42235,17700,-2128.1938,100.0,11.71588,-93.02173,177,0.18133675,-92.9282
1.0001616,1266.9547770023346,,17.18,1.4088389,99.39243,1.0253645,-97.73147,[-0.68   0.924 -0.671  0.28  -0.008],100,0.9975817,-2027.3357,-108.56664654702375,1.0002952,3.1940203,0.03436301,0.01269717,0.94683456,302555,-82.18104,17800,-2027.4402,100.0,10.96495,-93.17169,178,0.18216407,-92.9478
1.0002562,1274.5889229774475,,16.44,1.4102472,99.35183,1.036058,-97.557465,[-0.679  0.924 -0.67   0.28  -0.01 ],100,0.9957209,-1942.4027,-108.31949640206294,1.0012885,2.6022305,0.032884877,0.014420337,0.9268453,304199,-86.6432,17900,-1942.6288,100.0,7.246934,-93.56401,179,0.17835166,-93.17064
1.0003306,1281.805187702179,,17.19,1.4097303,99.36696,1.0403532,-97.4829,[-0.68   0.922 -0.672  0.28  -0.009],100,0.9962436,-2151.6345,-108.83757584137875,1.0004317,2.7179606,0.034383845,0.020275598,0.9423589,305918,-83.19278,18000,-2151.8052,100.0,11.936178,-93.3823,180,0.18221669,-93.049774
1.0000702,1287.343391418457,,17.54,1.4104981,99.364426,1.0344085,-97.19714,[-0.68   0.923 -0.672  0.28  -0.009],100,0.9991145,-2103.8762,-108.42000710065193,1.0001103,3.5280282,0.0350808,0.00926254,0.974771,307672,-80.974304,18100,-2103.9165,100.0,13.48945,-92.746376,181,0.18399057,-92.668846
1.000142,1294.1422801017761,,16.94,1.4114943,99.355965,1.0416325,-97.645226,[-0.679  0.923 -0.672  0.28  -0.009],100,0.9979232,-2079.2769,-108.17808565480591,1.0002528,3.551373,0.03388153,0.010655302,0.97619826,309366,-81.77292,18200,-2079.3887,100.0,13.483345,-93.00916,182,0.18092209,-92.82433
1.0000827,1301.6813764572144,,17.36,1.4105821,99.38044,1.0215049,-97.454,[-0.68   0.923 -0.672  0.28  -0.007],100,0.99796844,-2053.7532,-108.65364504276553,1.0004754,3.175984,0.03472188,0.01221331,0.9419126,311102,-82.91579,18300,-2053.8574,100.0,10.586057,-93.097374,183,0.1830792,-92.91277
1.0000557,1309.1219778060913,,16.93,1.4106029,99.36519,1.0180291,-97.37335,[-0.68   0.922 -0.673  0.28  -0.008],100,0.9986362,-2151.4827,-108.29147919414729,1.0004202,2.937523,0.033861373,0.008201158,0.96733284,312795,-81.58334,18400,-2151.5508,100.0,9.033912,-93.128,184,0.18087253,-93.00447
1.0000709,1315.3109612464905,,16.82,1.4111058,99.37683,1.0221318,-97.51555,[-0.68   0.922 -0.674  0.281 -0.008],100,0.99906826,-2151.704,-108.41540917724635,1.0001366,3.148648,0.03364084,0.0074605807,0.9781884,314477,-81.846115,18500,-2151.7507,100.0,10.671004,-93.32791,185,0.18030101,-93.24806
1.0000758,1322.8107931613922,,17.11,1.4107008,99.37173,1.0274282,-97.367546,[-0.682  0.922 -0.674  0.281 -0.008],100,0.99870044,-2053.848,-108.47564163475629,1.0001843,2.9797757,0.03422147,0.007906722,0.9769554,316188,-83.70551,18600,-2053.9038,100.0,10.077624,-93.143684,186,0.1818025,-93.032646
1.0000865,1329.2977981567383,,16.78,1.4114997,99.35721,1.0283264,-97.553024,[-0.682  0.922 -0.674  0.28  -0.008],100,0.99869376,-2027.9194,-108.80872964367276,1.0001637,2.9508975,0.03356132,0.0077535883,0.97521746,317866,-82.458176,18700,-2027.9761,100.0,10.0768175,-93.70748,187,0.18010567,-93.59808
1.0001708,1335.1216390132904,,17.05,1.4101348,99.38859,1.0228423,-97.520096,[-0.682  0.921 -0.674  0.281 -0.007],100,0.99733704,-2079.2742,-108.27845669500954,1.0003314,2.9156742,0.034102123,0.01182696,0.9547552,319571,-82.7298,18800,-2079.405,100.0,10.167379,-93.025734,188,0.18149152,-92.78966
1.0000249,1342.1494147777557,,16.92,1.4101295,99.404015,1.0243143,-97.62551,[-0.681  0.922 -0.674  0.281 -0.009],100,0.9994304,-2151.6777,-108.44967780303087,1.0001736,2.9172025,0.033840533,0.005260379,0.9861565,321263,-82.772,18900,-2151.7083,100.0,8.728759,-93.28548,189,0.1808182,-93.23325
1.0002967,1348.378846168518,,16.74,1.4097092,99.35653,1.0713563,-97.55284,[-0.682  0.923 -0.673  0.281 -0.009],100,0.9945011,-2053.456,-107.90991995706092,1.0011827,3.143113,0.03348709,0.01869854,0.9264785,322937,-82.62373,19000,-2053.7056,100.0,12.28087,-92.945526,190,0.17991701,-92.44573
1.0001738,1355.1546976566315,,16.87,1.409612,99.37169,1.0399797,-97.62087,[-0.685  0.926 -0.672  0.281 -0.009],100,0.9975325,-2174.1062,-108.37323031732339,1.0004508,2.5790048,0.033742912,0.013280731,0.9448436,324624,-84.54559,19100,-2174.219,100.0,8.444267,-93.261955,191,0.18057844,-93.04316
1.0000635,1362.9554719924927,,16.77,1.4091852,99.36674,1.0213221,-97.38832,[-0.685  0.925 -0.672  0.281 -0.009],100,0.99918556,-2366.826,-108.98666936172945,1.0001256,2.767892,0.033540897,0.0077463747,0.9784929,326301,-83.31345,19200,-2366.8662,100.0,8.111951,-93.874435,192,0.18004845,-93.796524
1.0000819,1370.295399904251,,17.11,1.4081974,99.40421,1.0165087,-97.84678,[-0.684  0.924 -0.673  0.281 -0.01 ],100,0.99826455,-2079.5774,-108.62340232592868,1.0002221,3.2309535,0.034221705,0.007884643,0.9726207,328012,-82.85995,19300,-2079.6624,100.0,10.526266,-93.28297,193,0.18181004,-93.12447
1.0000387,1376.9399802684784,,17.18,1.4083098,99.34931,1.0118665,-97.76481,[-0.685  0.924 -0.674  0.282 -0.011],100,0.9993389,-2104.2688,-108.52330753244469,1.0000893,3.188044,0.034360584,0.0053565246,0.9838508,329730,-83.75716,19400,-2104.2993,100.0,10.489941,-93.12935,194,0.1821519,-93.07032
1.0000825,1384.1068694591522,,17.18,1.408315,99.38409,1.0283476,-98.77335,[-0.685  0.924 -0.674  0.282 -0.011],100,0.99901813,-2217.3665,-108.85570579888255,1.0001488,2.6948688,0.034361027,0.009473106,0.97574043,331448,-85.24804,19500,-2217.4106,100.0,8.20815,-93.409836,195,0.18215445,-93.32452
1.0002148,1389.3963377475739,,17.3,1.4091742,99.36017,1.0269283,-97.27466,[-0.685  0.925 -0.674  0.282 -0.011],100,0.99493515,-2127.7834,-108.31177282884236,1.0007997,3.3392687,0.03460467,0.013071671,0.9511972,333178,-82.3052,19600,-2128.0134,100.0,13.332465,-92.8414,196,0.18278201,-92.38905
1.0002295,1397.3780360221863,,16.9,1.4097023,99.38685,1.03533,-97.307014,[-0.685  0.924 -0.675  0.283 -0.01 ],100,0.99740446,-2398.489,-108.48718081456235,1.000296,2.9975905,0.033802576,0.0138020255,0.95760465,334868,-81.31946,19700,-2398.6042,100.0,11.520315,-93.30926,197,0.18073185,-93.08117
1.0000539,1404.2377684116364,,17.28,1.4087536,99.35038,1.0125548,-97.763535,[-0.684  0.925 -0.675  0.283 -0.009],100,0.99876493,-2104.4927,-108.89329917784671,1.000157,3.1641634,0.034561064,0.00777951,0.9687709,336596,-81.03364,19800,-2104.5461,100.0,11.457198,-93.376114,198,0.18266617,-93.268654
1.0004134,1411.9425761699677,,17.24,1.4095258,99.37263,1.06013,-97.669655,[-0.684  0.925 -0.676  0.283 -0.01 ],100,0.99416065,-2295.415,-108.36861397108612,1.0009172,2.7753458,0.034486674,0.01868619,0.93625516,338320,-84.36941,19900,-2295.6826,100.0,9.125545,-92.92055,199,0.18249601,-92.390015
1.0000244,1419.7114357948303,,17.0,1.4088336,99.37862,1.009208,-98.840645,[-0.683  0.926 -0.675  0.282 -0.009],100,0.99898344,-2277.1836,-108.56921598472906,1.0000988,2.7888508,0.03400053,0.005104957,0.9800584,340020,-82.52995,20000,-2277.231,100.0,8.3536625,-93.306046,200,0.18123843,-93.216255
1.000052,1425.060691833496,,16.49,1.4097239,99.362885,1.0157884,-97.67872,[-0.683  0.926 -0.675  0.282 -0.01 ],100,0.9989553,-2128.4065,-108.04672920182931,1.0000997,2.4926617,0.032980908,0.0061508897,0.9851405,341669,-82.60386,20100,-2128.453,100.0,6.9601483,-93.28084,201,0.17858721,-93.18868
1.0003873,1431.501699924469,,16.97,1.4100697,99.35576,1.0591781,-97.30456,[-0.683  0.926 -0.675  0.281 -0.009],100,0.99496955,-2079.283,-108.34081623376662,1.0006287,2.8998756,0.033944696,0.01738232,0.95773077,343366,-79.21473,20200,-2079.5278,100.0,10.649127,-93.14834,202,0.18110704,-92.707726
1.000098,1438.7512996196747,,17.58,1.4085705,99.35309,1.0158898,-97.37969,[-0.682  0.928 -0.674  0.281 -0.009],100,0.9976144,-2397.8655,-108.41332625259327,1.0002103,3.4648788,0.035161737,0.009191576,0.97187316,345124,-81.408615,20300,-2397.9724,100.0,12.371477,-92.67757,203,0.1841922,-92.46419
1.0002432,1445.2197062969208,,16.48,1.4071195,99.37583,1.0407977,-97.631294,[-0.681  0.927 -0.674  0.281 -0.01 ],100,0.99588054,-2027.2233,-107.89984681186682,1.0005119,3.0646355,0.032965094,0.01617879,0.9511817,346772,-81.02971,20400,-2027.4165,100.0,11.416017,-93.147995,204,0.17855382,-92.77571
1.0000986,1453.247362613678,,16.62,1.4072285,99.40437,1.029346,-97.21854,[-0.681  0.929 -0.673  0.28  -0.012],100,0.9987737,-2382.7092,-108.31945501600627,1.0001644,2.3416052,0.0332409,0.009591769,0.9670507,348434,-87.16207,20500,-2382.7747,100.0,5.6115403,-93.41142,205,0.17926292,-93.29936
1.0000348,1460.736165523529,,16.96,1.4063411,99.38518,1.0122453,-97.368065,[-0.68   0.929 -0.673  0.28  -0.012],100,0.9991163,-2027.3021,-108.26932922088892,1.000106,2.988763,0.0339207,0.006113386,0.97555214,350130,-82.75917,20600,-2027.3473,100.0,9.98201,-93.07876,206,0.18102261,-93.002846
1.0001696,1468.015329360962,,16.39,1.4075942,99.35167,1.0394888,-97.35668,[-0.68   0.929 -0.673  0.28  -0.013],100,0.9964304,-2104.505,-108.20393173044258,1.0005183,2.8968718,0.032783058,0.012882862,0.94814456,351769,-82.7285,20700,-2104.6777,100.0,10.322893,-93.507675,207,0.17807159,-93.19134
1.0002546,1476.2251780033112,,17.4,1.4068836,99.42307,1.0480694,-97.288025,[-0.682  0.93  -0.672  0.281 -0.011],100,0.9966393,-2257.5244,-108.75844037305589,1.0004584,3.0108423,0.034803316,0.015060861,0.94998306,353509,-83.18116,20800,-2257.6995,100.0,10.709511,-93.16477,208,0.18328685,-92.86358
1.0000122,1484.0401554107666,,16.68,1.4071195,99.393326,1.0100278,-97.09369,[-0.681  0.93  -0.672  0.28  -0.012],100,0.9997872,-2366.452,-108.43048539801948,1.0000325,2.9175262,0.033360142,0.0034026029,0.98933214,355177,-84.30447,20900,-2366.461,100.0,9.092443,-93.46919,209,0.17957784,-93.45394
1.0000461,1491.1702694892883,,16.67,1.4063367,99.369095,1.016326,-97.55141,[-0.681  0.93  -0.672  0.28  -0.012],100,0.9987808,-2054.0874,-108.35403117197141,1.0002033,3.3148718,0.03334084,0.006921694,0.9577019,356844,-79.53209,21000,-2054.147,100.0,12.23292,-93.386856,210,0.17953102,-93.27889
1.0001913,1498.2440752983093,,17.14,1.4066819,99.35585,1.0336579,-97.40955,[-0.683  0.931 -0.672  0.28  -0.013],100,0.9975166,-2173.8691,-108.40949422866561,1.0004494,3.3572173,0.034281615,0.012570305,0.96765924,358558,-83.035095,21100,-2174.0051,100.0,10.208409,-93.048065,211,0.18195537,-92.808846
1.0001864,1505.7548582553864,,17.11,1.4076807,99.37916,1.0246831,-96.9866,[-0.684  0.931 -0.672  0.28  -0.012],100,0.99711454,-2127.8418,-108.0968078916229,1.0003395,3.2196987,0.034221943,0.010952524,0.9731875,360269,-80.39979,21200,-2127.989,100.0,10.714361,-92.816864,212,0.18181126,-92.56582
1.0001895,1512.8325672149658,,16.87,1.4076797,99.373856,1.0276674,-97.46601,[-0.685  0.931 -0.671  0.28  -0.011],100,0.9970726,-2398.2224,-108.17328450606423,1.0005411,3.1850154,0.03374285,0.01155068,0.9700998,361956,-80.4995,21300,-2398.366,100.0,12.187579,-93.07098,213,0.18057814,-92.81652
1.000091,1520.3333163261414,,17.25,1.4072261,99.38682,1.0217419,-97.958015,[-0.686  0.931 -0.671  0.279 -0.011],100,0.9984434,-2054.1387,-108.95687130871362,1.0001515,2.634141,0.034501635,0.00882093,0.97650695,363681,-86.50933,21400,-2054.2083,100.0,7.1675158,-93.44807,214,0.1825178,-93.31016
1.0000437,1525.1849575042725,,16.53,1.4081107,99.367256,1.0219239,-97.34151,[-0.686  0.931 -0.67   0.279 -0.012],100,0.9987745,-2277.198,-108.16009880618581,1.0001005,3.1406953,0.03306088,0.00643064,0.98370206,365334,-81.96279,21500,-2277.2595,100.0,9.641506,-93.334435,215,0.17880243,-93.22284
1.0003306,1531.462328672409,,16.98,1.4071995,99.34257,1.03163,-97.402565,[-0.687  0.931 -0.671  0.279 -0.011],100,0.99448866,-2079.4473,-108.57022808974715,1.0005888,2.953015,0.03396467,0.017729599,0.933715,367032,-81.98906,21600,-2079.7175,100.0,11.591031,-93.338135,216,0.18115544,-92.85555
1.0007073,1538.267976284027,,17.08,1.4072547,99.38736,1.051056,-97.833336,[-0.686  0.932 -0.669  0.279 -0.012],100,0.99221534,-2257.859,-109.05144417146836,1.0010897,2.7113626,0.034166954,0.02477513,0.91255164,368740,-85.12568,21700,-2258.2056,100.0,13.281785,-93.67086,217,0.18168437,-92.987114
1.0002939,1545.605387210846,,16.63,1.4062269,99.35369,1.0650722,-97.50679,[-0.685  0.934 -0.67   0.28  -0.012],100,0.9954432,-2000.0176,-108.2722468771107,1.0006909,3.1021957,0.033265047,0.018665127,0.9138717,370403,-82.06862,21800,-2000.2191,100.0,12.662083,-93.361534,218,0.17934877,-92.96434
1.0000939,1552.2839176654816,,17.22,1.4048462,99.378334,1.0224689,-97.41438,[-0.685  0.933 -0.671  0.281 -0.013],100,0.99789643,-2314.816,-109.39531361052734,1.0001838,2.1274865,0.03444148,0.009728182,0.97377884,372125,-85.926094,21900,-2314.9207,100.0,5.0570045,-93.853165,219,0.18236573,-93.664215
1.0001614,1560.170806646347,,15.9,1.4068629,99.382935,1.0282053,-97.34361,[-0.686  0.933 -0.67   0.28  -0.014],100,0.99705553,-2027.8104,-107.94341252492416,1.0002892,2.4699259,0.03180274,0.010851573,0.97760725,373715,-84.55898,22000,-2027.9548,100.0,7.2177796,-93.68631,220,0.1754813,-93.41954
1.0000396,1566.5589973926544,,16.72,1.4068837,99.382904,1.0133837,-97.609634,[-0.686  0.933 -0.67   0.28  -0.012],100,0.9991398,-2429.245,-108.38007784644205,1.0001014,2.6902094,0.033440527,0.0058622956,0.98195356,375387,-86.23242,22100,-2429.2869,100.0,7.0299363,-93.38888,221,0.17978401,-93.3086
1.0000937,1573.6133213043213,,17.18,1.407232,99.3932,1.0264918,-97.54676,[-0.687  0.933 -0.669  0.28  -0.012],100,0.9990543,-2398.8152,-109.02294188208263,1.0001127,2.4362862,0.034360927,0.008974005,0.97910863,377105,-84.818375,22200,-2398.8582,100.0,6.5124598,-93.563225,222,0.18215372,-93.479546
1.0003359,1581.2734608650208,,16.78,1.408203,99.36956,1.0677185,-98.182144,[-0.687  0.933 -0.669  0.28  -0.012],100,0.9958386,-2151.7085,-108.5634464778468,1.0005022,2.839292,0.033563964,0.01836742,0.95041335,378783,-81.11975,22300,-2151.9172,100.0,12.180067,-93.49442,223,0.18011932,-93.13413
1.0003825,1588.017817735672,,17.27,1.4072039,99.41473,1.038064,-98.9905,[-0.686  0.933 -0.67   0.279 -0.011],100,0.9951509,-2237.2983,-108.4212512629523,1.0007223,3.322902,0.034545045,0.021245217,0.90950584,380510,-80.410446,22400,-2237.5393,100.0,16.807262,-92.971146,224,0.18263271,-92.548584
1.0001585,1595.5912437438965,,16.54,1.4083153,99.38318,1.0367372,-97.66349,[-0.684  0.933 -0.67   0.279 -0.012],100,0.99763936,-1911.7834,-108.14338951850978,1.0003772,2.5502365,0.03308266,0.011022968,0.97341377,382164,-85.42589,22500,-1911.8999,100.0,8.48489,-93.33503,225,0.1788612,-93.12847
1.0001075,1603.5982315540314,,16.85,1.4078395,99.39608,1.0222448,-97.484245,[-0.684  0.933 -0.669  0.277 -0.011],100,0.9987418,-1972.0771,-108.81076842160181,1.000172,2.9402921,0.03370152,0.010533276,0.9666662,383849,-82.68485,22600,-1972.1346,100.0,10.043466,-93.65964,226,0.18045832,-93.54632
1.0002253,1610.1994469165802,,16.23,1.4077711,99.3563,1.0362957,-97.49899,[-0.683  0.933 -0.67   0.277 -0.011],100,0.99814904,-1911.9888,-108.0455993509691,1.0003588,2.7426798,0.032461967,0.014577983,0.9587278,385472,-85.65826,22700,-1912.0734,100.0,9.326769,-93.50851,227,0.17722678,-93.34283
1.0002036,1615.7355735301971,,16.66,1.409153,99.3647,1.0461968,-97.396065,[-0.683  0.934 -0.67   0.278 -0.011],100,0.9969841,-1941.7777,-107.71768888618737,1.0004992,2.591505,0.033323307,0.013245204,0.96964794,387138,-85.28445,22800,-1941.9171,100.0,8.12466,-92.85225,228,0.17949474,-92.57768
1.0002282,1624.0333590507507,,16.95,1.4092716,99.36758,1.0255907,-97.4738,[-0.681  0.935 -0.669  0.278 -0.01 ],100,0.9969058,-2151.8472,-108.85499162877733,1.0003055,2.7615592,0.033901863,0.013543963,0.9637623,388833,-84.53455,22900,-2152.0383,100.0,8.010114,-93.61547,229,0.18097875,-93.33655
1.0000119,1631.647969007492,,17.59,1.4090719,99.38824,1.0082521,-97.63084,[-0.683  0.934 -0.669  0.278 -0.01 ],100,0.99966,-2313.7498,-108.40957212397014,1.0000447,3.1276824,0.03518014,0.0035201933,0.9858285,390592,-80.89776,23000,-2313.7656,100.0,10.040541,-92.6983,230,0.18423176,-92.668594
1.0000653,1638.6744351387024,,16.31,1.4088389,99.3987,1.0222483,-97.58456,[-0.683  0.934 -0.669  0.278 -0.01 ],100,0.9991142,-2054.1191,-108.01777147738235,1.000108,3.022473,0.03262049,0.008277378,0.9806047,392223,-82.90488,23100,-2054.168,100.0,9.8372135,-93.40785,231,0.17764357,-93.330475
1.0001779,1646.669883966446,,16.97,1.4085668,99.376915,1.0366956,-97.55987,[-0.682  0.934 -0.669  0.278 -0.01 ],100,0.99777406,-2217.122,-108.42873504754918,1.0004082,3.1384094,0.033942606,0.013892383,0.93473494,393920,-82.41511,23200,-2217.2212,100.0,11.8795805,-93.22052,232,0.1810959,-93.02836
1.0000703,1653.6903886795044,,17.04,1.4081123,99.36963,1.0355496,-97.40357,[-0.681  0.935 -0.668  0.277 -0.01 ],100,0.99861646,-2000.1196,-108.61374718572677,1.0002648,2.7147553,0.034081724,0.007798786,0.9739282,395624,-86.48731,23300,-2000.1842,100.0,8.398385,-93.3267,233,0.18143964,-93.2007
1.0001227,1661.5242502689362,,16.85,1.4082103,99.387054,1.0245991,-97.04842,[-0.681  0.935 -0.669  0.278 -0.011],100,0.99855876,-2499.0647,-108.55785128780305,1.0002085,2.7361255,0.03370161,0.01092062,0.96842945,397309,-82.464935,23400,-2499.1316,100.0,9.048946,-93.43466,234,0.18045862,-93.3079
1.000178,1669.2670419216156,,16.76,1.408551,99.41245,1.0453775,-98.61032,[-0.681  0.935 -0.669  0.277 -0.011],100,0.99738556,-2217.6216,-108.81444741883071,1.0004791,2.7852805,0.03352236,0.0139852725,0.9547201,398985,-83.20691,23500,-2217.742,100.0,9.381897,-93.74126,235,0.18000698,-93.508026
1.000036,1676.685338973999,,16.9,1.4091868,99.36507,1.0178318,-97.75668,[-0.681  0.935 -0.67   0.278 -0.01 ],100,0.9994596,-2027.8417,-108.79991493145974,1.0000583,3.0212054,0.033800516,0.005788962,0.988873,400675,-83.72829,23600,-2027.8705,100.0,9.465685,-93.60198,236,0.1807197,-93.55237
1.0000567,1684.0639464855194,,17.01,1.4082887,99.36404,1.0164361,-97.3589,[-0.68   0.935 -0.67   0.278 -0.01 ],100,0.9987481,-2128.101,-108.2048075428778,1.0001568,3.098936,0.034021173,0.0071620643,0.97767645,402376,-81.595406,23700,-2128.1553,100.0,10.140786,-92.98325,237,0.18129048,-92.87221
1.0000243,1690.9439225196838,,17.12,1.4085505,99.41731,1.0167949,-97.63462,[-0.68   0.935 -0.67   0.278 -0.011],100,0.99929196,-2128.6978,-108.94009885330077,1.0001713,2.9155624,0.03424031,0.0056529697,0.9814655,404088,-81.856895,23800,-2128.7305,100.0,8.885431,-93.55842,238,0.18185094,-93.493065
1.0000437,1696.772796869278,,17.25,1.4081165,99.41322,1.0195202,-97.267296,[-0.68   0.935 -0.67   0.277 -0.01 ],100,0.99921745,-2332.2031,-108.87008013036517,1.0000927,2.6820655,0.034500673,0.007502645,0.9698738,405813,-83.54098,23900,-2332.237,100.0,7.9112797,-93.37551,239,0.18251291,-93.3087
1.0002292,1703.0155098438263,,16.98,1.408112,99.384995,1.043421,-97.53746,[-0.68   0.935 -0.67   0.278 -0.011],100,0.99714154,-2196.3582,-109.00955006416567,1.0005442,2.444321,0.033961732,0.014281225,0.9556352,407511,-87.49726,24000,-2196.524,100.0,7.701164,-93.71745,240,0.18114017,-93.46681
1.0001657,1711.0593719482422,,16.69,1.4076807,99.35303,1.0371859,-97.46088,[-0.678  0.935 -0.67   0.278 -0.011],100,0.99712414,-2104.7173,-108.6992341008164,1.0004057,2.891251,0.033382595,0.012918745,0.9587251,409180,-84.79374,24100,-2104.859,100.0,9.46524,-93.68873,241,0.17963953,-93.427734
1.0002621,1717.8947508335114,,16.3,1.4101346,99.40821,1.044449,-97.56489,[-0.678  0.935 -0.671  0.279 -0.011],100,0.9940011,-2128.5452,-108.353321941216,1.0004265,2.9196517,0.03260451,0.012953321,0.96280015,410810,-82.527176,24200,-2128.8738,100.0,9.12604,-93.701614,242,0.17761503,-93.15803
