ReturnMeanIW,InitialReturnStd,MeanEntropy,EpThisIter,EntropyCoefficient,ReturnStepMax,Bound,TimeElapsed,EpisodesSoFar,Weights,MeanD2w0t,MaxD2w0t,EpRewMean,StdD2w0t,EpLenMean,J_sample_variance,ReturnStepMaxmin,StdIW,InitialReturnMax,TimestepsSoFar,InitialReturnMean,Iteration,MeanIW,MinD2w0t,MaxIW,InitialReturnMin,InitialBound,MinIW,EmpiricalD2
185.5266,13.317161,1.6246859,100,10.0,100.0,-103.59032,858.3285617828369,8000,[-0.737 -0.545 -0.412 -0.777  0.218],0.08611584,1.0823615,-107.31704958907635,0.2835706,42.23,1058.6964,93.91765,0.19820724,47.309235,295900,-5.7983398e-06,80,1.0545152,,1.8584409,-18.383995,-107.606804,0.6044566,1.0361116
184.42683,12.657122,1.6205074,100,10.0,100.0,-100.630264,869.2120971679688,8100,[-0.737 -0.531 -0.41  -0.772  0.206],0.084126346,1.0385375,-107.21978280175355,0.27876368,41.74,486.80478,93.86249,0.1126451,35.676903,300074,,81,1.0279808,,1.4047792,-20.05368,-102.97946,0.670963,1.0141652
169.10228,15.406586,1.6204334,100,10.0,100.0,-123.54263,880.8089730739594,8200,[-0.728 -0.544 -0.411 -0.779  0.202],0.08928138,1.0435295,-105.51098648832695,0.28696144,44.13,720.3504,94.21817,0.15416557,38.12009,304487,-4.119873e-06,82,1.0254959,,1.559979,-23.90561,-125.55696,0.7087897,1.0191103
175.26285,12.1080265,1.6201358,100,10.0,100.0,-113.016266,892.012054681778,8300,[-0.725 -0.544 -0.409 -0.787  0.202],0.08896678,1.0504701,-108.52746461255187,0.28663337,43.94,812.7894,94.060265,0.17507264,37.11465,308881,5.0735475e-06,83,1.0268695,,1.624101,-21.332397,-115.18965,0.6362979,1.0262167
185.6281,13.555444,1.6220688,100,10.0,100.0,-98.91919,902.8110113143921,8400,[-0.733 -0.551 -0.407 -0.79   0.201],0.0833319,1.0299561,-107.95612304284207,0.27736446,41.4,595.8418,93.7848,0.12013418,42.050537,313021,2.861023e-06,84,1.0172172,,1.60498,-19.721664,-100.11064,0.64862835,1.0117369
175.99344,12.6999,1.6178615,100,10.0,100.0,-112.25195,913.6312692165375,8500,[-0.737 -0.562 -0.411 -0.794  0.203],0.08581545,1.0348307,-106.51752088896745,0.28087014,42.69,565.0914,94.00972,0.10281635,33.331333,317290,3.0899048e-06,85,1.0123152,,1.6076888,-18.612831,-113.19403,0.7622134,1.0073245
174.33063,12.207835,1.6204195,100,10.0,100.0,-123.898224,925.6666133403778,8600,[-0.725 -0.559 -0.405 -0.795  0.199],0.08817096,1.0363607,-108.88020309596979,0.28427768,43.88,244.96907,94.037636,0.077447996,41.248688,321678,1.335144e-06,86,1.0196729,,1.3084195,-19.840004,-125.6151,0.7740762,1.0073677
175.78647,12.3286,1.6175642,100,10.0,100.0,-118.06575,937.1869249343872,8700,[-0.741 -0.557 -0.409 -0.793  0.201],0.085922815,1.019218,-106.83496824638803,0.2808683,42.79,320.98016,94.006546,0.06878481,32.4443,325957,5.340576e-07,87,1.0081723,,1.2630446,-20.866615,-118.950516,0.8346629,1.0054669
177.59811,14.609536,1.6174842,100,10.0,100.0,-115.89886,947.3417673110962,8800,[-0.736 -0.554 -0.404 -0.792  0.199],0.08436526,1.0099821,-106.27952296499151,0.2782975,42.08,225.05444,93.9487,0.043528907,54.84218,330165,-4.8446655e-06,88,1.0079257,,1.1614575,-18.2742,-116.48886,0.8586133,1.0030863
183.38309,12.720905,1.6063647,100,10.0,100.0,-99.88481,956.0401406288147,8900,[-0.734 -0.553 -0.406 -0.789  0.198],0.0853609,1.0561093,-106.83872881547218,0.28169012,42.06,550.75397,93.91969,0.14894599,34.83255,334371,2.4414062e-06,89,1.0414643,,1.4826993,-20.045387,-102.61935,0.60094374,1.0267634
186.63606,12.914454,1.6080066,100,10.0,100.0,-114.302185,967.403491973877,9000,[-0.733 -0.558 -0.408 -0.798  0.187],0.08253711,1.0328118,-107.43555297738892,0.27597344,41.05,533.7106,93.765625,0.102388114,51.39969,338476,-1.9454956e-06,90,1.0105432,,1.3998516,-17.669579,-115.61714,0.7638098,1.0113626
201.38191,12.922018,1.6182386,100,10.0,100.0,-89.85776,978.9858403205872,9100,[-0.736 -0.562 -0.41  -0.794  0.189],0.08295632,1.1236067,-107.50802460831163,0.28036514,40.28,1690.5195,93.66202,0.24948527,39.178154,342504,-2.2125244e-06,91,1.0784392,,2.0237598,-19.10273,-96.53142,0.49949962,1.0449563
197.36754,13.07172,1.6297848,100,10.0,100.0,-91.81047,990.1212904453278,9200,[-0.76  -0.561 -0.419 -0.798  0.199],0.08078295,1.0713564,-106.9923698033699,0.274987,39.73,1219.1803,93.61414,0.19127847,31.640621,346477,-2.784729e-06,92,1.0373222,,1.8892605,-18.465813,-94.71005,0.69089943,1.0277416
182.1166,13.441435,1.6393496,100,10.0,100.0,-109.49629,1000.8416016101837,9300,[-0.762 -0.562 -0.42  -0.791  0.211],0.084275186,1.031003,-107.27631170116652,0.27877456,41.87,382.30322,93.87575,0.10147792,46.77711,350664,2.822876e-06,93,1.0158613,,1.4297106,-19.67125,-110.94617,0.7428262,1.0099815
204.28685,12.275997,1.6457995,100,10.0,100.0,-95.925995,1011.5643339157104,9400,[-0.767 -0.564 -0.424 -0.79   0.22 ],0.07717989,1.0421336,-107.25519575912031,0.26781657,38.34,564.715,93.405045,0.12835968,58.73418,354498,-3.2424928e-06,94,1.0199285,,1.5978868,-17.085365,-98.19133,0.71814513,1.0158178
188.84723,12.875264,1.6516759,100,10.0,100.0,-101.70132,1023.0192313194275,9500,[-0.784 -0.565 -0.426 -0.786  0.227],0.08432415,1.0775764,-108.41172549996028,0.28032225,41.5,1281.6912,93.7756,0.23859891,42.15468,358648,3.5858154e-06,95,1.0396595,,2.3988152,-18.067001,-104.38643,0.56736386,1.0314599
197.5312,11.309896,1.6514446,100,10.0,100.0,-92.15521,1034.6560735702515,9600,[-0.77  -0.556 -0.424 -0.781  0.233],0.07933769,1.0330892,-107.91429609702018,0.2710428,39.46,335.81558,93.53045,0.10093123,40.580124,362594,-4.8828124e-06,96,1.0174499,,1.4257164,-15.143494,-93.98327,0.7677057,1.0106707
187.07533,12.612091,1.6641537,100,10.0,100.0,-112.590164,1045.0571134090424,9700,[-0.782 -0.549 -0.425 -0.773  0.233],0.083355315,1.0478426,-107.27250035809725,0.27788085,41.28,658.2574,93.80273,0.12501346,42.647026,366722,1.1062622e-06,97,1.0294768,,1.5905377,-18.512161,-115.03555,0.7774422,1.015514
199.57086,13.031583,1.6631763,100,10.0,100.0,-74.87639,1055.635317325592,9800,[-0.774 -0.55  -0.423 -0.773  0.245],0.07770212,1.0220425,-106.79302050436632,0.26839033,38.67,395.19998,93.47671,0.08333908,43.101334,370589,2.2888183e-07,98,1.0090752,,1.3522329,-19.481506,-75.70474,0.7312265,1.0063585
194.22737,13.146777,1.6660348,100,10.0,100.0,-101.23963,1067.3253059387207,9900,[-0.765 -0.554 -0.425 -0.772  0.244],0.07905287,1.0104253,-107.41366015360776,0.2700392,39.47,256.6779,93.557205,0.04244526,38.168808,374536,-3.0899048e-06,99,1.0047102,,1.1600916,-19.406387,-101.67326,0.8934149,1.0020547
193.79767,13.505553,1.6696343,100,,100.0,-104.62735,1078.2747728824615,10000,[-0.771 -0.557 -0.428 -0.772  0.247],0.08064752,1.055674,-106.99226125576064,0.2735704,39.98,600.4415,93.64771,0.12870564,48.39319,378534,3.4332274e-06,100,1.0239606,,1.5059325,-18.801666,-106.71059,0.66328967,1.0169927
184.04767,14.072774,1.673919,100,,100.0,-124.969696,1089.714495420456,10100,[-0.763 -0.566 -0.431 -0.782  0.251],0.08455553,1.0388491,-108.03934790928125,0.27955446,41.91,794.6312,93.84435,0.13251358,42.242004,382725,1.9073487e-07,101,1.0213864,,1.6476839,-20.11821,-127.056656,0.69427246,1.0121623
176.13591,12.952658,1.6698272,100,,100.0,-128.67055,1101.4997379779816,10200,[-0.747 -0.573 -0.425 -0.789  0.255],0.08686214,1.033875,-107.34389067578132,0.2828131,43.1,605.117,94.01885,0.11374825,36.867626,387035,2.4032593e-06,102,1.0201232,,1.4750077,-20.555145,-130.27779,0.55659026,1.0135076
179.85986,12.870452,1.6763998,100,,100.0,-139.95102,1113.1281814575195,10300,[-0.742 -0.581 -0.422 -0.793  0.251],0.085222796,1.0312746,-107.5354955406569,0.28008476,42.37,410.96866,93.92398,0.10905154,55.367054,391272,-6.1035157e-06,103,1.0168582,,1.4365716,-20.896812,-141.39024,0.68989444,1.0097896
188.79381,14.189615,1.6786872,100,,100.0,-117.2921,1123.3128821849823,10400,[-0.749 -0.584 -0.426 -0.79   0.257],0.08070897,1.0106518,-107.11304805144842,0.27269036,40.27,272.10162,93.68027,0.05253477,50.450523,395299,4.310608e-06,104,1.0054514,,1.2081372,-18.816284,-117.764496,0.8784009,1.0031306
162.3641,12.911442,1.6754037,100,,100.0,-142.39359,1134.478619813919,10500,[-0.756 -0.583 -0.428 -0.791  0.26 ],0.09192809,1.0156348,-107.63995522214933,0.28960162,45.77,327.47937,94.29649,0.083218046,37.566944,399876,-8.773804e-07,105,1.0118492,,1.2779002,-22.794632,-143.16388,0.80354315,1.0065099
193.05756,12.735561,1.664352,100,,100.0,-120.15735,1145.7195184230804,10600,[-0.755 -0.58  -0.422 -0.79   0.256],0.0815287,1.0438336,-107.62804830289801,0.2750761,40.38,630.4594,93.66928,0.12999532,46.40238,403914,3.7384034e-06,106,1.0289128,,1.4155507,-17.962585,-122.34186,0.67131996,1.0154274
186.6732,14.002781,1.6693106,100,,100.0,-134.11382,1157.4797008037567,10700,[-0.749 -0.589 -0.427 -0.794  0.245],0.08298712,1.0327339,-108.22029793650198,0.2765759,41.3,451.3477,93.75932,0.11291864,56.56623,408044,3.8146973e-07,107,1.0187668,,1.5169337,-17.425156,-135.66725,0.75993466,1.0109521
177.85452,12.840644,1.6649666,100,,100.0,-134.7345,1168.871062040329,10800,[-0.762 -0.588 -0.427 -0.792  0.25 ],0.08549291,1.0203061,-107.79538894233313,0.28018764,42.59,336.73898,93.938,0.0919993,34.288864,412303,-4.310608e-06,108,1.011971,,1.3029723,-19.56459,-135.60739,0.77933574,1.0090202
184.51218,12.906248,1.6608437,100,,100.0,-125.85132,1179.4503753185272,10900,[-0.768 -0.588 -0.426 -0.788  0.246],0.08607076,1.0737008,-108.01907624953483,0.28301555,42.34,1015.363,93.897545,0.1892211,43.67933,416537,-1.8310546e-06,109,1.0373911,,1.6797249,-20.09835,-129.11075,0.62290263,1.0397027
177.39285,11.602174,1.6585878,100,,100.0,-126.03772,1190.0934717655182,11000,[-0.771 -0.601 -0.426 -0.788  0.242],0.088390075,1.0773295,-108.51034301534656,0.2857111,43.68,555.38715,94.031586,0.14620534,28.249481,420905,-1.2207031e-06,110,1.0381354,,1.5731819,-18.793404,-128.72223,0.5941063,1.0233525
168.99167,13.990912,1.6591793,100,,100.0,-133.76523,1201.306372642517,11100,[-0.774 -0.617 -0.432 -0.792  0.24 ],0.089597024,1.0471536,-107.22078883591264,0.28655633,44.53,515.22705,94.18434,0.12969688,35.229332,425358,-2.0217894e-06,111,1.0253391,,1.6650617,-21.453674,-135.59161,0.75058126,1.0121887
195.94734,13.22291,1.6676078,100,,100.0,-103.92012,1212.156065940857,11200,[-0.759 -0.627 -0.435 -0.798  0.24 ],0.085420564,1.1215338,-108.19807289671246,0.28455836,41.35,1361.2322,93.76672,0.23472935,45.429523,429493,6.1035155e-07,112,1.0786849,,1.8757374,-18.775398,-110.30017,0.5587921,1.0647135
21644.584,13.101132,1.7669581,100,,100.0,14970.184,1224.9718492031097,11300,[-0.755 -0.63  -0.449 -0.801  0.249],19.973255,77189.875,-106.81815365020726,915.3798,45.46,46038610000.0,94.30057,2283.8901,29.985764,434039,-2.2888185e-06,113,217.29816,,37021.875,-20.113396,-138.51587,0.022117168,840.0765
164.68118,14.550636,1.7649417,100,,100.0,-143.99655,1241.0243253707886,11400,[-0.654 -0.545 -0.331 -0.781  0.348],0.09030914,1.009771,-107.70806756815686,0.28701732,45.04,295.42725,94.217224,0.062159088,48.827095,438543,2.670288e-06,114,1.0070156,,1.2417192,-19.762062,-144.51369,0.81057906,1.0038301
154.10875,12.749234,1.7659831,100,,100.0,-152.4423,1253.3701796531677,11500,[-0.657 -0.546 -0.334 -0.777  0.346],0.09518861,1.0124003,-107.96067212623413,0.2937983,47.5,253.77545,94.45453,0.071895376,31.26453,443293,4.005432e-06,115,1.0044693,,1.3114041,-22.0933,-152.79567,0.85150003,1.0051817
168.5809,12.353032,1.765986,100,,100.0,-132.80753,1264.2710061073303,11600,[-0.664 -0.547 -0.336 -0.774  0.347],0.09045809,1.0519415,-107.11477496505228,0.28845948,44.77,618.1183,94.21489,0.1368197,26.915451,447770,2.4414062e-06,116,1.0296435,,1.747931,-22.719536,-134.89864,0.78577715,1.0152922
162.48608,14.35495,1.7711277,100,,100.0,-148.00525,1275.6695013046265,11700,[-0.652 -0.537 -0.325 -0.774  0.347],0.09134918,1.0314014,-105.70755152702304,0.28916773,45.37,420.5951,94.34021,0.10046776,37.709904,452307,-2.4414062e-06,117,1.0262346,,1.4631615,-20.591385,-150.08847,0.79680526,1.0104711
152.7975,14.602353,1.7681973,100,,100.0,-155.92561,1287.8075017929077,11800,[-0.67  -0.533 -0.328 -0.772  0.352],0.096343584,1.031237,-107.6494836476861,0.29591742,47.92,383.16296,94.50712,0.10144702,31.546825,457099,2.670288e-07,118,1.0163065,,1.3295407,-22.865982,-156.9134,0.7339201,1.0092056
169.08102,14.595421,1.7707831,100,,100.0,-143.91122,1298.8961453437805,11900,[-0.666 -0.543 -0.33  -0.775  0.349],0.0901456,1.0507541,-106.44005786984896,0.28841707,44.5,642.204,94.21617,0.15042564,35.0215,461549,-7.2860717e-06,119,1.0361867,,1.5474676,-20.445251,-146.2583,0.68516684,1.0184104
155.398,14.235498,1.7728208,100,,100.0,-157.20232,1310.879679441452,12000,[-0.671 -0.546 -0.341 -0.775  0.352],0.09503332,1.0418633,-107.17736564130928,0.29432055,47.21,522.85547,94.45965,0.14513832,37.317142,466270,1.411438e-06,120,1.0198033,,1.9727299,-24.267006,-158.09775,0.72156113,1.010566
149.42438,15.574648,1.7776318,100,,100.0,-160.19373,1323.8457045555115,12100,[-0.672 -0.537 -0.339 -0.767  0.354],0.097439475,1.0188676,-106.78660343487125,0.29740188,48.47,387.52197,94.593704,0.09274986,42.04812,471117,4.8446655e-06,121,1.0163876,,1.2948982,-24.234818,-161.19167,0.7373569,1.0100347
162.0908,15.208812,1.7783922,100,,100.0,-154.05663,1335.370589017868,12200,[-0.672 -0.538 -0.341 -0.772  0.359],0.089771904,1.0137011,-105.23919929540861,0.28608316,44.82,307.00732,94.303925,0.057721138,43.937004,475599,-1.6021728e-06,122,1.0077425,,1.2344092,-22.110771,-154.65024,0.8473212,1.0031533
148.09154,12.430417,1.7834778,100,,100.0,-166.32753,1349.1030371189117,12300,[-0.681 -0.534 -0.34  -0.768  0.36 ],0.098560646,1.0199245,-107.67988876852063,0.29860523,49.12,272.62842,94.61567,0.10501205,27.128689,480511,-3.0517579e-06,123,1.0156235,,1.3681505,-22.416107,-167.23361,0.8137331,1.007236
147.29819,15.239325,1.7867514,100,,100.0,-169.65121,1360.6065092086792,12400,[-0.67  -0.535 -0.34  -0.77   0.365],0.098272845,1.0330948,-105.21931725499405,0.29891583,48.77,555.59216,94.68508,0.11502923,38.059456,485388,-8.964538e-06,124,1.0231124,,1.415076,-25.369225,-171.16823,0.7995193,1.0132315
148.81181,16.399199,1.7864728,100,,100.0,-161.77263,1372.3295300006866,12500,[-0.67  -0.534 -0.334 -0.769  0.368],0.09560899,1.0011466,-105.60457256042511,0.29411447,47.79,284.54944,94.580475,0.022851465,45.4756,490167,-3.8146973e-07,125,1.0007309,,1.0708735,-24.695557,-161.83643,0.9416234,1.0004948
165.45152,13.591597,1.8011353,100,,100.0,-144.43742,1381.5230550765991,12600,[-0.671 -0.536 -0.335 -0.771  0.368],0.092232734,1.0499315,-106.59357606340194,0.2916343,45.47,667.30963,94.31148,0.16630399,32.448704,494714,-2.7465821e-06,126,1.0392909,,1.6703308,-21.32956,-146.94331,0.6642562,1.0226672
161.92964,13.470993,1.8023847,100,,100.0,-156.11479,1393.189964056015,12700,[-0.669 -0.539 -0.338 -0.771  0.382],0.091636874,1.0124468,-107.58847518377432,0.28906026,45.66,370.5638,94.287415,0.079244256,33.273487,499280,4.7683716e-06,127,1.0089817,,1.2539552,-21.235268,-156.7667,0.76253617,1.0052801
154.58806,14.84889,1.8046931,100,,100.0,-154.60445,1405.2372226715088,12800,[-0.669 -0.544 -0.337 -0.777  0.383],0.09366339,1.0110418,-106.02006285418334,0.29177046,46.71,323.80283,94.4605,0.06281787,40.534897,503951,5.340576e-07,128,1.0047605,,1.2757125,-22.746704,-155.05838,0.81856215,1.0035162
166.74496,12.376133,1.8016745,100,,100.0,-140.49762,1417.450945854187,12900,[-0.667 -0.539 -0.333 -0.775  0.386],0.08927992,1.0128057,-107.02383765270142,0.28552878,44.53,258.33087,94.19318,0.065622896,30.401802,508404,-2.670288e-07,129,1.0069265,,1.229764,-22.537994,-141.05028,0.7644537,1.0045571
156.4339,12.762533,1.8082564,100,,100.0,-153.01056,1429.69428896904,13000,[-0.66  -0.544 -0.332 -0.776  0.383],0.0964024,1.0633398,-107.51267588032479,0.2966321,47.77,433.6098,94.49879,0.13243532,32.08731,513181,6.8664554e-07,130,1.0386462,,1.7125337,-22.857132,-155.96513,0.7250378,1.0163133
154.11778,13.297065,1.8114557,100,,100.0,-161.82448,1441.2681078910828,13100,[-0.681 -0.536 -0.336 -0.767  0.389],0.095739275,1.0522126,-106.32391100359337,0.29522094,47.58,340.65894,94.53076,0.10051945,36.22489,517939,-1.411438e-06,131,1.025935,,1.4040042,-21.343216,-163.88791,0.71081746,1.0121359
163.04338,13.264226,1.8114351,100,,100.0,-147.20534,1452.8590404987335,13200,[-0.699 -0.537 -0.342 -0.762  0.392],0.09033502,1.0033426,-107.37038449105383,0.28678432,45.13,202.00578,94.24173,0.033541236,35.108234,522452,-1.3732911e-06,132,1.002552,,1.1002212,-21.150398,-147.39746,0.88485897,1.0015103
141.97159,16.094374,1.8047761,100,,100.0,-181.79489,1461.8907914161682,13300,[-0.699 -0.538 -0.342 -0.76   0.392],0.10077144,1.0195274,-106.47650661494794,0.30165067,50.2,363.54752,94.757904,0.07400863,50.88308,527472,-3.8146972e-08,133,1.0154997,,1.2832282,-24.852104,-182.7778,0.84942544,1.0066885
169.556,13.046972,1.7975626,100,,100.0,-139.81479,1472.957876443863,13400,[-0.704 -0.536 -0.341 -0.757  0.386],0.089642696,1.033995,-107.41320607327214,0.28701383,44.44,434.57962,94.165924,0.104106225,31.76978,531916,8.010864e-07,134,1.0252154,,1.3484132,-19.998093,-141.63872,0.7092651,1.0127003
177.4595,12.086142,1.799538,100,,100.0,-125.279144,1485.8677999973297,13500,[-0.698 -0.538 -0.337 -0.764  0.379],0.08728184,1.0449266,-108.18376475065969,0.28384122,43.2,510.55972,93.991646,0.1306257,30.391148,536236,1.2207031e-06,135,1.0258269,,1.9894253,-18.861404,-127.24643,0.74528855,1.016369
157.75323,12.303762,1.7966024,100,,100.0,-143.67871,1498.5611443519592,13600,[-0.705 -0.547 -0.342 -0.773  0.381],0.093574345,1.0146003,-107.65079088254537,0.29171038,46.65,260.224,94.384766,0.07079865,33.557755,540901,-5.8746336e-06,136,1.0083615,,1.1841836,-21.4544,-144.21324,0.8011363,1.0053301
149.86543,14.783493,1.7938731,100,,100.0,-165.42986,1512.088351726532,13700,[-0.699 -0.556 -0.343 -0.777  0.378],0.0962002,1.0188332,-105.59549523254722,0.29558173,47.89,433.70493,94.5901,0.08087464,40.990974,545690,-2.3651123e-06,137,1.0124317,,1.4339066,-25.138367,-166.27814,0.78121156,1.0064268
154.12564,14.630062,1.7922612,100,,100.0,-164.61475,1524.0297374725342,13800,[-0.689 -0.56  -0.338 -0.781  0.375],0.094652995,1.0252647,-105.98129031198556,0.29352406,47.1,499.6642,94.49973,0.093898386,52.197357,550400,4.196167e-06,138,1.0148511,,1.4365796,-23.165092,-165.5832,0.7914375,1.006523
153.7779,15.381776,1.7883714,100,,100.0,-153.03064,1535.662760734558,13900,[-0.691 -0.552 -0.332 -0.779  0.373],0.093543164,1.013675,-104.90179619827548,0.29175198,46.61,447.27402,94.49875,0.0835507,45.2769,555061,2.4414062e-06,139,1.0076439,,1.2476857,-23.719131,-153.56065,0.7657949,1.0061257
140.53421,15.849598,1.7887772,100,,100.0,-169.44995,1549.4017643928528,14000,[-0.686 -0.557 -0.33  -0.779  0.369],0.10002849,1.0107647,-105.04163886427577,0.30035743,49.92,255.96556,94.791595,0.062811136,38.976135,560053,-4.8828124e-06,140,1.009085,,1.2340553,-26.497803,-169.79051,0.8688544,1.0031706
180.3929,12.801822,1.7852414,100,,100.0,-140.24767,1559.3244802951813,14100,[-0.691 -0.553 -0.332 -0.779  0.37 ],0.08393755,1.0179464,-106.78295126113586,0.27791038,41.8,261.40414,93.89081,0.0682527,30.292412,564233,-1.9454956e-06,141,1.0134008,,1.2027075,-17.776123,-141.23114,0.7337424,1.0050154
140.0369,14.529705,1.7899706,100,,100.0,-169.14557,1570.9830141067505,14200,[-0.696 -0.56  -0.338 -0.781  0.366],0.10107752,1.0121229,-105.52810886260238,0.30186245,50.41,280.38495,94.81321,0.07139509,33.256638,569274,7.6293944e-08,142,1.010449,,1.2880566,-23.318176,-169.76988,0.82454157,1.0047764
169.39539,15.3761425,1.7887089,100,,100.0,-144.39694,1582.1330280303955,14300,[-0.689 -0.565 -0.339 -0.784  0.371],0.091682166,1.1082431,-106.28787531383817,0.29161334,44.99,947.9598,94.27504,0.1658612,44.221104,573773,2.670288e-06,143,1.0547252,,1.808504,-20.96759,-148.55058,0.63276213,1.0317538
151.09953,14.907273,1.7883544,100,,100.0,-166.03508,1594.1785082817078,14400,[-0.696 -0.584 -0.345 -0.796  0.37 ],0.09680131,1.0326294,-106.23799491332542,0.2968524,48.06,392.72324,94.57895,0.14131364,41.12451,578579,-2.5177003e-06,144,1.0279689,,1.4209445,-24.247925,-167.40742,0.61465764,1.0190206
171.9935,11.648686,1.7910111,100,,100.0,-134.14548,1605.6249916553497,14500,[-0.687 -0.581 -0.347 -0.798  0.369],0.087574,1.0265714,-106.66127079743923,0.28340632,43.58,296.99234,94.10505,0.083487354,30.236832,582937,4.196167e-07,145,1.0151892,,1.3179973,-19.453743,-135.34875,0.7905741,1.0086867
154.00952,13.729963,1.7899542,100,,100.0,-150.63504,1617.404125213623,14600,[-0.695 -0.59  -0.352 -0.802  0.372],0.094802834,1.0174524,-106.40124002091957,0.29354173,47.23,265.6834,94.49435,0.07342424,35.603798,587660,9.07898e-06,146,1.0148944,,1.2831004,-21.671616,-151.6448,0.79308903,1.006053
146.40536,13.830298,1.7854266,100,,100.0,-166.19562,1629.9901747703552,14700,[-0.704 -0.583 -0.352 -0.801  0.371],0.09949362,1.0254358,-107.28465202925341,0.2999767,49.55,296.05255,94.66965,0.087319754,31.652344,592615,5.340576e-07,147,1.0200242,,1.3459667,-26.313522,-167.49835,0.7715901,1.009212
169.73787,15.069799,1.7831862,100,,100.0,-144.49428,1641.3510007858276,14800,[-0.716 -0.577 -0.351 -0.795  0.366],0.08776937,1.0289652,-105.63541639047232,0.28392968,43.61,422.6714,94.155495,0.09741444,38.360085,596976,4.4250487e-06,148,1.0215443,,1.5384293,-20.06157,-145.89262,0.7486414,1.0098709
158.54826,13.234723,1.7855091,100,,100.0,-152.2404,1653.4794375896454,14900,[-0.718 -0.57  -0.354 -0.789  0.364],0.093959,1.0343345,-106.60815232097333,0.29312098,46.59,532.59674,94.42357,0.12560198,35.158375,601635,-1.4495849e-06,149,1.0261494,,1.6283057,-20.263924,-153.88535,0.7489351,1.0159009
162.4376,14.713984,1.781936,100,,100.0,-149.42815,1664.3569040298462,15000,[-0.723 -0.578 -0.352 -0.795  0.367],0.092140995,1.0405966,-106.34529856859076,0.29072765,45.64,523.7794,94.33982,0.11619843,39.022064,606199,-1.2588501e-06,150,1.0278043,,1.6010251,-21.904907,-151.20808,0.66000205,1.0138036
155.35118,14.372783,1.7779659,100,,100.0,-158.53957,1676.1204297542572,15100,[-0.727 -0.582 -0.353 -0.803  0.363],0.09373728,1.0175251,-105.37397203317076,0.292186,46.66,365.64734,94.483345,0.08644652,50.845535,610865,1.9073487e-07,151,1.012923,,1.2659637,-23.258965,-159.52692,0.78374803,1.0083597
165.66916,14.538631,1.7767217,100,,100.0,-141.81589,1687.5718078613281,15200,[-0.725 -0.584 -0.348 -0.803  0.359],0.090074874,1.0368387,-106.30912538803413,0.2874145,44.72,389.84067,94.245575,0.11407286,54.782234,615337,2.3651123e-06,152,1.0223243,,1.4848443,-20.236603,-143.07953,0.7411181,1.0112174
148.12852,13.47248,1.7822446,100,,100.0,-158.5732,1699.0797498226166,15300,[-0.733 -0.574 -0.351 -0.795  0.358],0.09754572,1.0106149,-106.6215115760213,0.29718968,48.63,282.12552,94.61499,0.0761711,30.534641,620200,7.6293946e-07,153,1.0085859,,1.3352122,-22.758255,-159.14174,0.8622758,1.0048835
135.43571,14.299815,1.7822448,100,,100.0,-175.31148,1711.6254982948303,15400,[-0.738 -0.571 -0.352 -0.791  0.363],0.105048805,1.0209365,-107.10533983464146,0.30723056,52.34,333.41397,94.90733,0.08377571,31.766785,625434,-3.5095215e-06,154,1.0134732,,1.3579971,-24.582,-176.08084,0.7227914,1.0077398
150.48814,15.230966,1.777362,100,,100.0,-172.34898,1723.7970750331879,15500,[-0.75  -0.568 -0.35  -0.788  0.363],0.09719047,1.0352168,-105.74937846639133,0.29727146,48.29,442.24045,94.62024,0.07514465,40.980034,630263,2.2888185e-06,155,1.028978,,1.4466405,-23.996948,-174.29286,0.79017764,1.0101304
155.63857,15.372763,1.7756652,100,,100.0,-171.86247,1735.3214812278748,15600,[-0.758 -0.558 -0.346 -0.784  0.358],0.093105234,1.0186728,-105.42118310889799,0.29107067,46.41,252.96472,94.45697,0.060657308,58.799477,634904,-8.773804e-07,156,1.013439,,1.2214253,-25.14666,-172.92738,0.86173284,1.0044622
168.38554,14.988639,1.7774323,100,,100.0,-139.83623,1747.5455296039581,15700,[-0.765 -0.553 -0.349 -0.778  0.357],0.0902909,1.0538859,-106.98648545827454,0.28828326,44.67,647.35016,94.209915,0.13781388,47.761612,639371,1.14440915e-07,157,1.0306587,,1.5654794,-19.007141,-141.81516,0.47222766,1.0176045
157.50935,14.987036,1.7884394,100,,100.0,-156.02873,1760.3809797763824,15800,[-0.772 -0.567 -0.354 -0.786  0.359],0.09433025,1.0572313,-104.41288947437646,0.2943681,46.57,725.9255,94.5159,0.15958397,32.941944,644028,2.632141e-06,158,1.0385259,,1.7534885,-23.701515,-158.4319,0.7508279,1.0198977
155.14069,14.088238,1.7978572,100,,100.0,-154.21875,1773.6563510894775,15900,[-0.777 -0.575 -0.359 -0.792  0.37 ],0.09552121,1.0377208,-106.15656054974241,0.2953786,47.34,695.5798,94.51516,0.14936988,40.78569,648762,-1.8692017e-06,159,1.0247576,,1.7414395,-22.889587,-156.1325,0.7557895,1.014868
154.8105,12.60909,1.8011312,100,,100.0,-150.00575,1786.132922410965,16000,[-0.76  -0.581 -0.356 -0.796  0.379],0.09596256,1.0379171,-106.888007555005,0.29585752,47.6,318.65872,94.50893,0.114100665,35.341244,653522,2.5939942e-06,160,1.0237045,,1.3580524,-21.79654,-151.51738,0.74843216,1.0108402
