J_sample_variance,InitialBound,StdIW,InitialReturnMean,EpRewMean,EpLenMean,EpisodesSoFar,Weights,TimestepsSoFar,MeanEntropy,TimeElapsed,EmpiricalD2,ReturnStepMaxmin,MeanD2w0t,ReturnMeanIW,EpThisIter,InitialReturnMax,Iteration,Bound,MeanIW,MaxIW,MinD2w0t,EntropyCoefficient,InitialReturnStd,MaxD2w0t,InitialReturnMin,MinIW,ReturnStepMax,StdD2w0t
48783.965,302.15137,0.45000798,1.3046265e-05,-109.59708217262109,17.58,32700,[-1.259  1.167 -0.49   0.744 -1.084],586748,0.34634846,2894.983798265457,1.1124114,86.892525,0.037360378,542.8106,100,9.295891,327,311.23486,1.0348977,5.2021966,,,2.645118,1.3509152,-3.668747,0.29163384,100.0,0.19613253
18926.24,265.37662,0.2906437,1.2969971e-06,-109.8141036238264,17.63,32800,[-1.262  1.173 -0.487  0.735 -1.073],588511,0.3475255,2903.642248392105,1.0943344,86.95083,0.036299236,545.4976,100,7.6632614,328,277.20163,1.0424418,2.0798602,,,2.5557861,1.2622449,-3.7452087,0.49201187,100.0,0.18999337
305543.62,266.9121,1.2364129,1.0681152e-06,-110.34187113476116,18.3,32900,[-1.262  1.163 -0.489  0.733 -1.071],590341,0.3407927,2912.286751270294,1.7489145,87.30218,0.044484142,594.8355,100,8.525169,329,309.86267,1.1948023,9.046829,,,2.6232011,4.014565,-4.559349,0.081299946,100.0,0.238311
617.817,264.71857,0.051829197,-1.0986329e-05,-109.68315561260717,17.68,33000,[-1.262  1.141 -0.495  0.728 -1.078],592109,0.33481237,2920.2560138702393,1.0032961,86.96932,0.0354363,526.12744,100,9.4717865,330,267.43118,1.0072134,1.2298292,,,2.8181076,1.0228158,-4.0041275,0.87094843,100.0,0.18508509
103073.91,273.00598,0.6503582,1.1444092e-05,-109.53877843618409,17.42,33100,[-1.259  1.139 -0.496  0.727 -1.084],593851,0.33694363,2927.418849468231,1.3213981,86.842285,0.04020463,575.95685,100,7.1723785,331,293.8733,1.0921102,4.861998,,,2.4907808,1.9372557,-3.5340042,0.22177666,100.0,0.21450783
90034.11,265.75916,0.62375826,-6.2561035e-06,-110.30453308180437,17.84,33200,[-1.271  1.141 -0.495  0.742 -1.082],595635,0.3424416,2936.0930004119873,1.3502411,87.03521,0.04090391,558.2596,100,5.9325104,332,285.97037,1.0774999,4.1302247,,,2.4116187,2.11405,-3.6143951,0.08956461,100.0,0.21592255
113908.28,298.88177,0.7063054,-3.4332274e-06,-109.0818869439248,17.31,33300,[-1.28   1.137 -0.496  0.755 -1.076],597366,0.3578249,2943.633163690567,1.421925,86.77698,0.038917035,577.77576,100,9.476227,333,323.56674,1.093507,4.6264486,,,2.6169896,1.6501803,-3.7518997,0.16266695,100.0,0.20716889
100134.46,229.69348,0.71792865,-1.9073486e-06,-110.82751799825157,18.78,33400,[-1.278  1.123 -0.496  0.753 -1.061],599244,0.3548223,2951.7374012470245,1.4511551,87.547226,0.043127745,570.6832,100,7.6441727,334,283.14014,1.1767138,4.639609,,,2.7703493,1.9390291,-3.7369003,0.08535428,100.0,0.2207256
1374757.4,270.61502,2.5268452,-3.2806397e-06,-109.98340448787388,17.6,33500,[-1.301  1.127 -0.486  0.749 -1.064],601004,0.3563078,2960.1644072532654,3.4818118,86.86628,0.054284405,660.64825,100,9.011719,335,331.25436,1.281042,17.344505,,,2.5263891,5.807125,-3.626358,0.041526373,100.0,0.32052898
50783.254,306.7165,0.4670236,-3.967285e-06,-109.47290780070146,17.51,33600,[-1.258  1.129 -0.492  0.74  -1.063],602755,0.35568482,2969.56698012352,1.225979,86.8743,0.03831353,569.1416,100,11.40757,336,333.6604,1.0865593,2.9467716,,,2.5106688,1.7854086,-3.8571777,0.28002077,100.0,0.20233132
55445.625,273.77136,0.48649555,-1.6784668e-06,-109.10029929787466,17.6,33700,[-1.266  1.13  -0.483  0.729 -1.063],604515,0.3539188,2978.6117627620697,1.1837889,86.965034,0.038593702,550.8048,100,8.833694,337,287.07867,1.0589004,3.5800967,,,3.0689375,1.4805019,-4.192627,0.25905526,100.0,0.2031959
18133.283,265.40326,0.28003424,-2.670288e-06,-110.04382410433887,17.71,33800,[-1.271  1.131 -0.482  0.741 -1.065],606286,0.34851813,2986.3765165805817,1.0927783,86.93034,0.036862843,542.649,100,9.54702,338,277.7766,1.0401267,1.8577833,,,2.5430255,1.2492542,-3.7837524,0.37743604,100.0,0.19253227
46903.535,288.80508,0.43438414,3.5095215e-06,-110.17142874863279,17.49,33900,[-1.269  1.136 -0.478  0.735 -1.07 ],608035,0.35280493,2995.280364513397,1.1175269,86.77279,0.037531912,559.68353,100,8.849602,339,304.5293,1.0562027,3.3798287,,,2.3539968,1.4243478,-3.3997116,0.39724204,100.0,0.19755296
5780.7695,234.40152,0.17052783,-7.705688e-06,-110.09728705579738,18.33,34000,[-1.282  1.146 -0.469  0.736 -1.066],609868,0.3529356,3003.3872373104095,1.0250283,87.40718,0.037185423,511.10565,100,5.0629425,340,238.67676,1.0171586,2.1686764,,,2.1775775,1.1043482,-4.131111,0.6873524,100.0,0.19063963
28854.805,305.17133,0.33739877,9.07898e-06,-109.2900371420627,17.23,34100,[-1.284  1.146 -0.472  0.742 -1.066],611591,0.35164782,3010.5899505615234,1.0858815,86.7255,0.03609005,548.4004,100,7.8837585,341,310.23523,1.0248019,2.7539566,,,2.5355859,1.2369468,-4.522064,0.4175406,100.0,0.19126843
104267.15,318.1786,0.6516138,6.1798096e-06,-109.65428984610422,17.21,34200,[-1.28   1.145 -0.469  0.731 -1.067],613312,0.34878516,3019.31253862381,1.27536,86.653305,0.03901066,579.9937,100,7.294121,342,338.93768,1.0817441,5.450552,,,2.680786,1.5866448,-3.9815063,0.23296168,100.0,0.20822933
96102830.0,321.8507,20.411621,1.0299683e-05,-109.38071539360311,17.15,34300,[-1.274  1.142 -0.477  0.722 -1.07 ],615027,0.34361535,3027.066257238388,55.832874,86.61945,0.3440405,1472.4087,100,8.953949,343,622.3144,2.915234,207.69121,,,2.7729626,256.126,-4.228653,0.00016333433,100.0,4.5938983
1602095.4,355.34702,2.4837391,9.918213e-07,-108.53607662081616,16.39,34400,[-1.257  1.177 -0.475  0.711 -1.075],616666,0.34607762,3037.8878033161163,3.4076846,86.14221,0.052869156,694.5179,100,7.11734,344,408.35846,1.2583365,29.911526,,,2.5275948,5.911517,-4.643814,0.037768193,100.0,0.3247997
37904.426,304.8142,0.3958833,-9.231568e-06,-109.79937307577985,17.61,34500,[-1.233  1.189 -0.477  0.703 -1.073],618427,0.33739677,3046.1543312072754,1.1375006,86.919426,0.037765842,555.6692,100,6.3287277,345,323.91443,1.059796,3.602834,,,2.4742813,1.2428358,-4.3106384,0.39473912,100.0,0.19793779
3531.8623,256.66663,0.12818581,-9.918213e-07,-110.23449997839849,18.16,34600,[-1.238  1.189 -0.486  0.707 -1.082],620243,0.3304202,3053.9392795562744,1.019136,87.234634,0.036621366,514.8708,100,8.819252,346,260.95105,1.0120013,1.3816704,,,2.63765,1.041784,-4.04467,0.67509687,100.0,0.18864706
96973.7,275.4914,0.6622489,8.850097e-06,-109.98346852292926,17.41,34700,[-1.242  1.188 -0.487  0.71  -1.089],621984,0.32349253,3061.886031150818,1.3983874,86.776985,0.037978306,591.3029,100,6.860878,347,313.6688,1.1179503,3.6336432,,,2.2031975,1.8856912,-3.3383179,0.13197303,100.0,0.20152208
33326576.0,337.7773,11.7347765,-1.2969971e-06,-108.72146724042427,16.71,34800,[-1.259  1.181 -0.485  0.703 -1.095],623655,0.30895388,3070.873855829239,25.92109,86.348885,0.20592302,1079.1713,100,7.6222,348,452.97717,2.0578048,119.73605,,,2.5241778,267.3959,-4.5551605,0.0004978469,100.0,3.185426
191950.36,279.8824,0.9372359,-8.468628e-06,-110.18190306969426,17.63,34900,[-1.231  1.178 -0.517  0.733 -1.11 ],625418,0.3034735,3080.7720341682434,1.7500746,86.898605,0.041522793,588.3438,100,10.85054,349,310.03638,1.1263672,6.164551,,,2.4621122,2.042631,-3.8575134,0.13462754,100.0,0.22159551
88684.39,339.92712,0.58227414,-5.645752e-06,-108.85654799405641,16.52,35000,[-1.25   1.173 -0.512  0.731 -1.115],627070,0.30407512,3089.441452741623,1.321145,86.200264,0.035805076,594.42365,100,7.273712,350,360.1713,1.062951,3.107804,,,2.2288148,1.6459798,-3.6557083,0.20036314,100.0,0.19457312
126501.305,282.76074,0.7021482,4.9591063e-06,-109.5453920129022,16.97,35100,[-1.236  1.182 -0.509  0.73  -1.115],628767,0.3124755,3096.671333551407,1.3570056,86.47459,0.039367437,609.8017,100,8.593971,351,315.64835,1.1193284,4.374153,,,2.511369,2.136701,-3.3863678,0.2260578,100.0,0.21279919
18896.854,250.97919,0.30008763,4.043579e-06,-109.84236460860023,17.83,35200,[-1.252  1.188 -0.497  0.723 -1.106],630550,0.31149936,3105.82479429245,1.0896096,87.07788,0.0365135,535.64075,100,6.6587143,352,261.94836,1.0374022,1.9793615,,,2.4802945,1.1898359,-3.9337997,0.36976153,100.0,0.18997316
465524.0,297.12805,1.5102626,-8.392334e-07,-109.15905999591354,17.37,35300,[-1.244  1.189 -0.5    0.726 -1.107],632287,0.3128902,3113.631625890732,2.2932255,86.81204,0.043790463,646.1883,100,7.5341263,353,359.07065,1.2591531,13.327797,,,2.349825,4.0163326,-3.8486176,0.0127053615,100.0,0.24394917
224167.47,291.4602,0.9365645,1.8310546e-06,-110.0038887709485,17.22,35400,[-1.231  1.207 -0.5    0.735 -1.106],634009,0.31580222,3122.8955919742584,1.4381272,86.59586,0.043204572,619.8734,100,7.1876755,354,332.05176,1.1596872,8.958768,,,1.8610346,3.2874305,-3.1475906,0.03377078,100.0,0.23714064
219267.47,297.1277,0.9438297,-1.8310546e-06,-109.01644631904367,17.22,35500,[-1.228  1.202 -0.514  0.752 -1.103],635731,0.31616804,3130.540385723114,1.6909399,86.70053,0.045688644,616.696,100,8.146957,355,340.60098,1.1600863,5.6142282,,,2.7876499,4.9301906,-4.3154984,0.113211066,100.0,0.25242224
153083790.0,289.92236,25.6079,5.41687e-06,-109.57424199494454,17.26,35600,[-1.23   1.189 -0.526  0.768 -1.103],637457,0.31678036,3139.388420820236,47.975025,86.69131,0.29978898,1874.7252,100,5.645035,356,961.5857,3.7144206,280.07553,,,2.4084427,201.65929,-3.9595642,0.00040638138,100.0,3.8804846
478597.16,303.99625,1.4390323,-2.7465821e-06,-109.2891399274913,17.13,35700,[-1.192  1.188 -0.558  0.78  -1.102],639170,0.29675335,3151.4089121818542,1.7516838,86.62206,0.042428672,646.85486,100,8.051796,357,362.12534,1.2207695,19.502087,,,2.5366657,6.5652924,-3.8150406,0.04564977,100.0,0.24461871
15116.869,277.23398,0.24433926,-6.1035155e-07,-109.45678507470952,17.44,35800,[-1.204  1.17  -0.57   0.78  -1.122],640914,0.30642262,3161.578773021698,1.0614895,86.821526,0.036334306,550.71606,100,6.493843,358,292.2935,1.0420965,2.2117531,,,2.4086316,1.3408177,-4.633293,0.5752375,100.0,0.19130406
10567955.0,292.11374,7.500487,8.392334e-07,-109.03812436983024,17.43,35900,[-1.199  1.164 -0.576  0.786 -1.113],642657,0.3801283,3168.589119195938,10.728744,86.87763,0.10072529,1026.7804,100,8.034477,359,563.5543,2.0835183,73.83917,,,2.6473062,68.206635,-4.213768,0.027348425,100.0,0.990386
228271.88,270.1822,1.0046488,7.6293944e-08,-109.8898319396953,17.55,36000,[-1.138  1.154 -0.592  0.798 -1.039],644412,0.37827915,3179.967616558075,1.7089008,86.84214,0.0446428,631.88367,100,8.160614,360,331.73618,1.2178328,8.370989,,,2.7089746,3.153131,-3.9559708,0.115190156,100.0,0.24301356
495143.0,260.85757,1.440823,-3.5858154e-06,-110.07758405390652,17.8,36100,[-1.153  1.144 -0.598  0.813 -1.041],646192,0.38380903,3189.2707352638245,1.7919574,87.034386,0.04863334,590.94885,100,7.2942963,361,285.0167,1.1450014,19.099966,,,2.3311896,4.264488,-3.5451279,0.06883672,100.0,0.27211782
24699.406,293.88913,0.30668375,3.0517577e-07,-109.1765788008234,17.21,36200,[-1.151  1.15  -0.594  0.791 -1.035],647913,0.38867703,3197.744833946228,1.08744,86.67089,0.03680498,570.6286,100,8.59697,362,313.0834,1.0645763,2.663882,,,2.4023478,1.5233934,-3.5316925,0.2958703,100.0,0.19542612
48999.297,285.83188,0.45262527,-2.9754638e-06,-109.2518184837749,17.07,36300,[-1.145  1.158 -0.583  0.784 -1.03 ],649620,0.39756027,3206.5386667251587,1.227896,86.5645,0.03650683,585.7698,100,4.793106,363,317.72076,1.0876925,2.808855,,,2.1342676,1.3924563,-3.7437363,0.3322998,100.0,0.1947214
158602.83,285.76172,0.8902482,7.171631e-06,-109.81449708061633,17.59,36400,[-1.16   1.155 -0.582  0.789 -1.021],651379,0.39328519,3214.6657683849335,1.4539096,86.900764,0.040083863,592.3548,100,6.0809326,364,314.14645,1.1482913,5.0896063,,,2.2837293,2.8730078,-3.79467,0.09316817,100.0,0.21296898
11200.016,273.49716,0.22621952,-6.1035155e-07,-109.47697940937782,17.55,36500,[-1.146  1.139 -0.577  0.78  -1.026],653134,0.39265606,3222.5772516727448,1.0451455,86.927925,0.03559852,532.59607,100,8.083153,365,276.26306,1.013047,1.6478865,,,2.6470947,1.1144261,-3.6296844,0.5482669,100.0,0.1866716
144532.2,261.14694,0.7978122,3.6621093e-06,-110.21327134827854,18.02,36600,[-1.145  1.134 -0.575  0.777 -1.026],654936,0.39541256,3230.2520995140076,1.571801,87.16114,0.045287754,588.4427,100,5.752388,366,302.3922,1.1578598,4.6946898,,,2.3197026,2.9502358,-3.5986023,0.15120377,100.0,0.24300094
28772.63,241.57962,0.36995864,-2.2125244e-06,-110.12286774014721,18.2,36700,[-1.156  1.133 -0.574  0.796 -1.024],656756,0.38208133,3239.291950941086,1.1210864,87.252525,0.038016517,534.8268,100,8.026207,367,259.9972,1.0581943,2.2720625,,,2.6472,1.2341356,-4.374527,0.35253942,100.0,0.19578774
10311.739,282.3598,0.2070158,1.2207031e-06,-109.59834860865722,17.66,36800,[-1.175  1.137 -0.572  0.802 -1.037],658522,0.3925777,3247.292202234268,1.0489162,86.98686,0.036315504,536.99036,100,9.465431,368,291.68668,1.0290886,1.7105846,,,2.8957505,1.1457608,-4.2451477,0.58612293,100.0,0.18984228
6943.513,312.37427,0.16842899,1.4495849e-06,-109.25017764055136,17.24,36900,[-1.176  1.138 -0.568  0.794 -1.026],660246,0.37207198,3255.244399547577,1.0357518,86.70835,0.03509617,554.0724,100,7.315323,369,327.68726,1.0382359,1.5548493,,,2.3501613,1.0828186,-3.6622696,0.60826683,100.0,0.18573979
10177.447,261.60876,0.21321192,-5.8746336e-06,-109.99108213846584,17.92,37000,[-1.181  1.141 -0.564  0.792 -1.047],662038,0.3679467,3263.2566978931427,1.0509304,87.13191,0.03670714,528.15625,100,7.7650223,370,268.94058,1.0248433,1.8401761,,,2.5872185,1.1436163,-5.1438217,0.46017742,100.0,0.19045003
241100.0,319.4472,1.0165107,2.670288e-06,-108.6464100505148,16.89,37100,[-1.185  1.141 -0.561  0.785 -1.051],663727,0.3628825,3270.744651079178,1.9431677,86.482864,0.040625222,635.9337,100,7.3022003,371,372.24152,1.1879034,5.224823,,,2.6331446,2.457572,-4.191803,0.0765051,100.0,0.22334452
2101613700.0,277.52185,104.81335,-3.8146973e-06,-109.64583404959731,17.81,37200,[-1.162  1.151 -0.563  0.789 -1.056],665508,0.37483746,3280.327375650406,611.96436,87.07988,2.7978013,5025.4175,100,5.8201675,372,2921.332,11.191802,1074.5381,,,2.226909,11713.707,-3.9002686,0.0001227992,100.0,97.51269
199145.56,272.2063,0.98422724,-1.5258789e-06,-109.84093851378428,17.75,37300,[-1.181  1.107 -0.579  0.817 -1.044],667283,0.38362804,3291.594098806381,1.635403,87.05922,0.04094113,591.69934,100,7.154541,373,317.78973,1.151136,8.236117,,,2.4823737,1.8284175,-4.776779,0.17654918,100.0,0.2163921
875315.4,217.3276,2.262027,-7.93457e-06,-111.09144086745191,19.29,37400,[-1.159  1.113 -0.581  0.815 -1.035],669212,0.384419,3302.2046871185303,2.701783,87.84301,0.060991365,636.6482,100,7.4222717,374,287.35016,1.379073,19.40427,,,2.731138,8.6871605,-4.1039352,0.03695208,100.0,0.34107584
17069.79,300.56403,0.2561059,,-109.11256854123825,16.96,37500,[-1.162  1.091 -0.59   0.828 -1.035],670908,0.3754017,3313.3702330589294,1.0604565,86.50451,0.03503189,564.0303,100,10.182159,375,314.716,1.0362229,1.9848588,,,2.594771,1.151006,-3.7562714,0.45761803,100.0,0.18703632
54783.395,294.5195,0.50088686,2.2888185e-06,-109.53699044374888,17.43,37600,[-1.154  1.086 -0.595  0.836 -1.044],672651,0.37242046,3321.0487294197083,1.1746563,86.860916,0.03690229,564.1877,100,8.068581,376,311.16406,1.0721601,3.5938547,,,2.465459,1.6398293,-3.9985428,0.38319552,100.0,0.19462611
97878.234,289.35974,0.6348439,4.043579e-06,-109.82787315148003,17.31,37700,[-1.163  1.083 -0.592  0.824 -1.047],674382,0.37583387,3329.1290612220764,1.1714042,86.76653,0.038036864,558.6705,100,6.5439224,377,298.5634,1.0462285,5.002677,,,1.9696836,1.6600565,-3.2387009,0.30533093,100.0,0.20198217
20040.67,257.31757,0.3183337,7.171631e-06,-109.75659274789184,18.19,37800,[-1.17   1.089 -0.589  0.811 -1.043],676201,0.37697464,3336.2652599811554,1.1182595,87.28977,0.037475064,532.82404,100,10.453613,378,275.58224,1.0598289,2.1195917,,,2.6105208,1.316095,-5.498604,0.27333367,100.0,0.19303712
96531.66,324.71582,0.6321902,2.2888183e-07,-109.46213776227775,16.93,37900,[-1.159  1.092 -0.59   0.818 -1.042],677894,0.39119038,3343.655203104019,1.3347082,86.4353,0.03736467,582.4064,100,8.045509,379,342.0368,1.0695517,4.0438776,,,2.4046438,1.609512,-4.175667,0.21686281,100.0,0.20070688
30780.48,267.58984,0.36173752,8.010864e-06,-110.29056035737318,17.68,38000,[-1.159  1.078 -0.592  0.817 -1.028],679662,0.38525525,3351.4680392742157,1.1448932,86.89798,0.038437217,564.16974,100,6.586914,380,291.33636,1.0772406,2.7753742,,,2.082915,1.4960899,-3.4423523,0.33963788,100.0,0.20139971
28176.873,236.21982,0.35278404,-7.6293944e-08,-110.16996474740336,18.24,38100,[-1.156  1.083 -0.585  0.803 -1.034],681486,0.3808853,3360.389018535614,1.0938569,87.33903,0.038728822,531.76434,100,7.3221283,381,248.57391,1.0514402,2.648447,,,2.2080183,1.4497166,-3.7298355,0.19085711,100.0,0.19949427
147281.88,268.79736,0.8583455,9.155273e-07,-109.334284494961,17.78,38200,[-1.162  1.089 -0.577  0.794 -1.038],683264,0.39184722,3368.0969376564026,1.4932941,87.06238,0.03995774,572.2745,100,8.454346,382,297.00803,1.1202092,6.067238,,,2.8596947,2.2052155,-3.9267654,0.16015044,100.0,0.2105718
732062900.0,279.8001,57.543232,-2.1362305e-06,-109.39018763574046,17.41,38300,[-1.14   1.092 -0.583  0.805 -1.027],685005,0.387862,3375.8275973796844,185.4555,86.81884,0.70969,3095.1038,100,6.87899,383,1407.4387,6.4071484,586.3096,,,2.4260225,489.76974,-4.311905,0.00055595674,100.0,9.991316
261749.11,289.5191,1.0665816,-5.9509275e-06,-109.72926231253487,17.67,38400,[-1.097  1.123 -0.594  0.81  -1.031],686772,0.386879,3389.1980493068695,1.620824,86.95241,0.04355212,605.8441,100,7.6144867,384,332.52216,1.1670868,7.5021176,,,2.4251373,3.3147707,-4.723503,0.17804927,100.0,0.23599122
27990.523,263.6943,0.35696754,1.2283325e-05,-109.60454307062187,17.65,38500,[-1.111  1.122 -0.583  0.792 -1.032],688537,0.38100347,3397.5409026145935,1.1300968,86.95706,0.036901586,542.6361,100,6.2609406,385,276.20062,1.0428505,2.369186,,,2.6004488,1.2646027,-4.1828995,0.16669993,100.0,0.19314757
45127.938,280.43628,0.46510223,-1.6326905e-05,-109.97959525040967,17.77,38600,[-1.103  1.128 -0.581  0.787 -1.038],690314,0.3807006,3405.5268125534058,1.2113769,86.99715,0.03737886,547.2497,100,7.504318,386,295.8355,1.0594944,3.308679,,,2.7520447,1.3239733,-4.434532,0.33756277,100.0,0.19513091
22953.223,293.5426,0.31554392,-3.1280517e-06,-109.5080451129574,17.15,38700,[-1.11   1.12  -0.58   0.784 -1.038],692029,0.36439764,3413.4011261463165,1.0849807,86.645096,0.035472415,573.4312,100,8.416603,387,315.6889,1.0667827,2.5258589,,,2.446561,1.3046575,-3.959465,0.20860563,100.0,0.18834583
3001.3242,248.10199,0.11757545,-1.1672973e-05,-110.0981471597711,18.19,38800,[-1.113  1.114 -0.581  0.776 -1.055],693848,0.35537907,3423.0463519096375,1.0152248,87.26989,0.036610782,514.9701,100,8.582092,388,253.87857,1.0148176,1.3212018,,,2.791357,1.0370951,-4.8193207,0.7149017,100.0,0.18842916
18437.896,281.32672,0.27626482,-4.8065185e-06,-109.33998153916868,17.36,38900,[-1.111  1.111 -0.581  0.776 -1.064],695584,0.35497382,3431.5923640727997,1.074411,86.76351,0.035986092,545.9437,100,10.530106,389,289.28326,1.02762,2.0603507,,,2.6971447,1.207186,-3.7003326,0.42823964,100.0,0.18986118
3688849.5,291.8013,4.0329266,-2.7465821e-06,-109.40600385592793,17.3,39000,[-1.112  1.11  -0.577  0.767 -1.064],697314,0.36536905,3439.6534497737885,4.988688,86.739136,0.07237518,717.41974,100,7.964699,390,364.5268,1.3842231,39.818226,,,2.5405288,17.042883,-3.9712753,0.014708772,100.0,0.5182033
19037.018,277.9455,0.28350025,-2.5177003e-06,-109.79858626523954,17.52,39100,[-1.087  1.123 -0.573  0.748 -1.054],699066,0.35910472,3448.3965814113617,1.0744697,86.89032,0.03675443,552.35474,100,9.652512,391,291.79776,1.0469549,3.8784852,,,2.359848,1.5245641,-3.7849197,0.5343329,100.0,0.19316071
69070.07,252.28485,0.5456502,-8.392334e-07,-110.34031051193526,17.95,39200,[-1.086  1.13  -0.566  0.74  -1.06 ],700861,0.36423686,3456.474998474121,1.222757,87.09806,0.040159352,563.54816,100,6.977173,392,279.47342,1.0970906,3.689241,,,2.401574,1.8638918,-3.3821335,0.27176756,100.0,0.21004821
59897.77,283.29053,0.5089932,-7.5531007e-06,-109.28996214487597,17.59,39300,[-1.099  1.136 -0.555  0.729 -1.055],702620,0.35327005,3465.417645931244,1.2549394,86.99115,0.039653365,574.9143,100,6.836792,393,316.00513,1.10555,3.2958503,,,2.4944763,2.5711389,-3.7711334,0.2593172,100.0,0.20934704
37026017000.0,324.84778,443.27512,-6.1035155e-07,-109.04994853051441,16.87,39400,[-1.095  1.148 -0.545  0.721 -1.066],704307,0.3574429,3474.064403295517,4552.5015,86.45293,13.177053,19565.084,100,6.3354645,394,11050.647,43.97068,4570.194,,,2.5355055,45612.832,-3.4755325,1.2752296e-05,100.0,323.44266
140783.88,267.8601,0.8246983,2.822876e-06,-110.13143522730414,17.92,39500,[-1.128  1.097 -0.539  0.717 -1.061],706099,0.35940114,3488.055221557617,1.6057247,87.10715,0.040829264,583.7873,100,9.338097,395,305.55215,1.1414715,3.5612621,,,2.7056818,2.025924,-4.649925,0.18208577,100.0,0.2145843
13891804.0,273.84442,7.9154363,4.5013426e-06,-109.22952500769705,17.56,39600,[-1.145  1.085 -0.541  0.716 -1.06 ],707855,0.34939352,3496.177476644516,17.095543,86.92493,0.17955285,916.0806,100,8.448883,396,334.71313,1.8342993,101.73061,,,2.8407423,84.757,-4.3684998,0.005021343,100.0,2.0097106
79168.71,291.88354,0.5823795,-1.121521e-05,-109.31703539273687,17.41,39700,[-1.148  1.063 -0.539  0.737 -1.07 ],709596,0.34323972,3503.593190908432,1.2755469,86.80642,0.039177213,565.58185,100,6.9837723,397,311.89014,1.0763845,4.0587335,,,2.6458166,1.891793,-5.0646133,0.11764097,100.0,0.20803219
53686.54,253.03217,0.49401253,-7.705688e-06,-109.80944331111344,17.68,39800,[-1.157  1.056 -0.545  0.749 -1.076],711364,0.33800745,3511.7929582595825,1.2678857,86.96856,0.038684696,570.66736,100,8.048119,398,286.9947,1.1007919,3.0873516,,,2.3025591,1.6771559,-3.8680954,0.3084905,100.0,0.20312642
16955.24,298.62872,0.25163427,-4.7302246e-06,-109.5386529296824,17.07,39900,[-1.145  1.062 -0.544  0.741 -1.081],713071,0.34616297,3520.3306674957275,1.0583329,86.61574,0.035471167,565.07965,100,5.274147,399,313.97144,1.0429636,2.3705294,,,2.141294,1.2677249,-4.8066406,0.54212785,100.0,0.18881124
168174160.0,227.03741,29.056667,3.4332274e-06,-110.08374115768116,18.61,40000,[-1.158  1.07  -0.538  0.736 -1.073],714932,0.33005396,3527.8946480751038,46.930244,87.548706,0.62311816,2094.784,100,9.687286,400,872.9464,4.5344324,306.9663,,,2.5751257,502.47424,-4.2655563,0.0017218704,100.0,9.613545
227171.38,257.48468,1.0469774,1.1749267e-05,-109.76267312084128,17.76,40100,[-1.145  1.058 -0.552  0.788 -1.089],716708,0.32909977,3537.724402666092,1.7236365,87.03685,0.041396845,582.4859,100,5.179428,401,291.869,1.1397889,6.9207582,,,2.3448186,1.9755628,-3.6643982,0.1396465,100.0,0.21954516
47089.86,275.50693,0.46452507,5.722046e-06,-109.46244065691359,17.49,40200,[-1.122  1.063 -0.557  0.789 -1.09 ],718457,0.32873622,3545.1348564624786,1.1871752,86.89847,0.036907617,551.01013,100,6.015419,402,286.31262,1.0492334,3.7788036,,,2.4230266,1.4036789,-3.830742,0.33782834,100.0,0.19428657
4795.9814,248.91483,0.15014443,7.3242186e-06,-110.55052990663224,18.57,40300,[-1.129  1.061 -0.55   0.783 -1.09 ],720314,0.33114532,3553.235010623932,1.0228635,87.471176,0.037604906,508.17413,100,6.2247543,403,256.42224,1.0224015,1.7653139,,,2.3671448,1.1239467,-3.8839493,0.63180006,100.0,0.19149512
11355.202,265.8952,0.22424419,-2.1362305e-06,-110.51306070916252,18.22,40400,[-1.139  1.061 -0.554  0.788 -1.088],722136,0.32741702,3561.0313255786896,1.0487391,87.24496,0.037602045,519.3658,100,6.3402634,404,271.6695,1.02469,1.8483891,,,2.4215126,1.1767157,-3.7457123,0.44548082,100.0,0.19344144
11346.987,239.3778,0.2369277,6.4849855e-06,-110.31624669235278,18.08,40500,[-1.139  1.063 -0.548  0.782 -1.092],723944,0.33682346,3569.181222677231,1.0362839,87.23825,0.03668389,527.85223,100,6.256729,405,248.93442,1.0344343,3.4592185,,,2.2592983,1.1566004,-5.024193,0.6668206,100.0,0.18942678
292856.6,275.7483,1.1497774,-3.2043456e-06,-109.60180811477993,17.67,40600,[-1.138  1.069 -0.546  0.782 -1.082],725711,0.33386633,3577.1251215934753,1.7472512,86.97278,0.04374842,579.9116,100,5.2272034,406,303.32938,1.1229625,9.467435,,,2.193434,2.9976263,-3.723297,0.18043196,100.0,0.23595041
30715.26,270.38977,0.3766336,-1.0070801e-05,-110.09848310816436,17.84,40700,[-1.157  1.063 -0.546  0.793 -1.085],727495,0.33959395,3585.457094192505,1.1461259,87.08048,0.037295006,539.7672,100,7.722763,407,284.59344,1.0444969,2.8455722,,,2.4131942,1.2227746,-3.847931,0.4476117,100.0,0.19411138
88096.766,248.5202,0.6559365,1.3732911e-06,-110.52581866561813,18.4,40800,[-1.168  1.061 -0.544  0.796 -1.079],729335,0.31545386,3594.5496945381165,1.2677107,87.34376,0.04267014,572.8002,100,7.0765457,408,286.77115,1.1545217,5.48731,,,2.4123728,1.7313908,-5.401169,0.14158595,100.0,0.2207412
